,BA_HR,HR_BA,BA_ME,ME_BA,BA_RS,RS_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-30 18:00:00+00:00,733.0,0.0,51.097,319.202325,0.0,167.3427,733.0,-268.105325,-167.3427,297.55197499999997,None,BA,2026-04-23
2026-01-30 19:00:00+00:00,679.0,0.0,123.675,324.80885,0.0,175.6061,679.0,-201.13385,-175.6061,302.26005,None,BA,2026-04-23
2026-01-30 20:00:00+00:00,756.0,0.0,140.547,394.0051,0.0,249.2248,756.0,-253.45810000000003,-249.2248,253.31709999999995,None,BA,2026-04-23
2026-01-30 21:00:00+00:00,865.0,0.0,28.646,448.527725,0.0,179.3108,865.0,-419.88172499999996,-179.3108,265.80747500000007,None,BA,2026-04-23
2026-01-30 22:00:00+00:00,860.0,0.0,25.608,465.556325,0.0,163.4094,860.0,-439.948325,-163.4094,256.642275,None,BA,2026-04-23
2026-01-30 23:00:00+00:00,1020.0,0.0,21.934,486.865575,0.0,182.3834,1020.0,-464.93157499999995,-182.3834,372.68502500000005,None,BA,2026-04-23
2026-01-31 00:00:00+00:00,916.0,0.0,22.495,409.651175,0.0,131.4085,916.0,-387.156175,-131.4085,397.4353249999999,None,BA,2026-04-23
2026-01-31 01:00:00+00:00,879.0,0.0,22.814,380.627325,0.0,101.7618,879.0,-357.81332499999996,-101.7618,419.42487500000004,None,BA,2026-04-23
2026-01-31 02:00:00+00:00,800.0,0.0,23.551,371.778,0.0,39.2119,800.0,-348.22700000000003,-39.2119,412.56109999999995,None,BA,2026-04-23
2026-01-31 03:00:00+00:00,751.0,0.0,21.846,410.160625,38.4866,0.0,751.0,-388.314625,38.4866,401.17197500000003,None,BA,2026-04-23
2026-01-31 04:00:00+00:00,794.0,0.0,21.153,437.647125,14.4105,0.0,794.0,-416.494125,14.4105,391.916375,None,BA,2026-04-23
2026-01-31 05:00:00+00:00,715.0,0.0,28.491,380.384,34.0606,0.0,715.0,-351.89300000000003,34.0606,397.1676,None,BA,2026-04-23
2026-01-31 06:00:00+00:00,417.0,0.0,205.041,303.832725,92.5674,0.0,417.0,-98.79172499999999,92.5674,410.77567500000004,None,BA,2026-04-23
2026-01-31 07:00:00+00:00,494.0,0.0,158.805,293.9515,99.5707,0.0,494.0,-135.1465,99.5707,458.4242,None,BA,2026-04-23
2026-01-31 08:00:00+00:00,775.0,0.0,40.848,359.981425,2.3252,0.0,775.0,-319.133425,2.3252,458.191775,None,BA,2026-04-23
2026-01-31 09:00:00+00:00,824.0,0.0,37.719,320.603725,0.0,67.9043,824.0,-282.884725,-67.9043,473.21097499999996,None,BA,2026-04-23
2026-01-31 10:00:00+00:00,804.0,0.0,34.518,354.1686,0.0,62.8767,804.0,-319.65060000000005,-62.8767,421.4726999999999,None,BA,2026-04-23
2026-01-31 11:00:00+00:00,778.0,0.0,30.624,372.42605,0.0,71.3227,778.0,-341.80204999999995,-71.3227,364.87525000000005,None,BA,2026-04-23
2026-01-31 12:00:00+00:00,655.0,0.0,33.78,284.7944,0.0,41.4757,655.0,-251.0144,-41.4757,362.50989999999996,None,BA,2026-04-23
2026-01-31 13:00:00+00:00,613.0,0.0,37.706,265.56755,0.0,40.8713,613.0,-227.86154999999997,-40.8713,344.26715,None,BA,2026-04-23
2026-01-31 14:00:00+00:00,491.0,0.0,114.884,241.241125,0.0,16.8576,491.0,-126.35712500000001,-16.8576,347.785275,None,BA,2026-04-23
2026-01-31 15:00:00+00:00,289.0,0.0,247.113,184.8787,31.0482,0.0,289.0,62.23429999999999,31.0482,382.28249999999997,None,BA,2026-04-23
2026-01-31 16:00:00+00:00,450.0,0.0,189.67,255.621725,0.0,43.6188,450.0,-65.95172500000001,-43.6188,340.42947499999997,None,BA,2026-04-23
2026-01-31 17:00:00+00:00,475.0,0.0,196.759,253.1583,0.0,72.591,475.0,-56.39930000000001,-72.591,346.00969999999995,None,BA,2026-04-23
2026-01-31 18:00:00+00:00,352.0,0.0,255.495,228.146925,0.0,64.1549,352.0,27.348074999999994,-64.1549,315.193175,None,BA,2026-04-23
2026-01-31 19:00:00+00:00,379.0,0.0,237.154,226.436625,0.0,66.57,379.0,10.717375000000004,-66.57,323.147375,None,BA,2026-04-23
2026-01-31 20:00:00+00:00,584.0,0.0,193.964,306.770175,0.0,145.3746,584.0,-112.806175,-145.3746,325.819225,None,BA,2026-04-23
2026-01-31 21:00:00+00:00,707.0,0.0,143.469,359.467125,0.0,185.9358,707.0,-215.99812500000002,-185.9358,305.06607499999996,None,BA,2026-04-23
2026-01-31 22:00:00+00:00,627.0,0.0,151.245,338.051375,0.0,109.3941,627.0,-186.806375,-109.3941,330.799525,None,BA,2026-04-23
2026-01-31 23:00:00+00:00,635.0,0.0,90.929,336.656925,0.0,17.0931,635.0,-245.727925,-17.0931,372.178975,None,BA,2026-04-23
2026-02-01 00:00:00+00:00,668.0,0.0,88.884,304.252275,0.0,3.2363,668.0,-215.36827499999998,-3.2363,449.39542500000005,None,BA,2026-04-23
2026-02-01 01:00:00+00:00,637.0,0.0,93.678,292.690875,35.3089,0.0,637.0,-199.012875,35.3089,473.296025,None,BA,2026-04-23
2026-02-01 02:00:00+00:00,638.0,0.0,96.013,283.899325,49.0801,0.0,638.0,-187.88632499999997,49.0801,499.1937750000001,None,BA,2026-04-23
2026-02-01 03:00:00+00:00,662.0,0.0,73.092,301.2939,37.2447,0.0,662.0,-228.20190000000002,37.2447,471.0428,None,BA,2026-04-23
2026-02-01 04:00:00+00:00,677.0,0.0,58.915,313.69285,11.2719,0.0,677.0,-254.77785000000003,11.2719,433.49404999999996,None,BA,2026-04-23
2026-02-01 05:00:00+00:00,600.0,0.0,121.311,262.510375,28.0509,0.0,600.0,-141.199375,28.0509,486.851525,None,BA,2026-04-23
2026-02-01 06:00:00+00:00,571.0,0.0,103.584,272.89575,0.0,2.9919,571.0,-169.31175000000002,-2.9919,398.69635,None,BA,2026-04-23
2026-02-01 07:00:00+00:00,530.0,0.0,140.863,246.4369,0.0,26.1635,530.0,-105.57390000000001,-26.1635,398.2626,None,BA,2026-04-23
2026-02-01 08:00:00+00:00,728.0,0.0,146.493,235.66,0.0,167.7696,728.0,-89.167,-167.7696,471.0634,None,BA,2026-04-23
2026-02-01 09:00:00+00:00,664.0,0.0,179.745,225.595575,0.0,137.7457,664.0,-45.85057499999999,-137.7457,480.40372500000007,None,BA,2026-04-23
2026-02-01 10:00:00+00:00,569.0,0.0,200.613,193.143,0.0,72.667,569.0,7.469999999999999,-72.667,503.803,None,BA,2026-04-23
2026-02-01 11:00:00+00:00,494.0,0.0,218.216,188.0406,0.0,28.0281,494.0,30.175399999999996,-28.0281,496.1473,None,BA,2026-04-23
2026-02-01 12:00:00+00:00,360.0,0.0,276.118,144.1966,0.0,10.6793,360.0,131.9214,-10.6793,481.2421,None,BA,2026-04-23
2026-02-01 13:00:00+00:00,353.0,0.0,266.66,147.802525,0.0,23.2681,353.0,118.85747500000002,-23.2681,448.589375,None,BA,2026-04-23
2026-02-01 14:00:00+00:00,375.0,0.0,257.014,172.535825,0.0,20.9096,375.0,84.47817500000002,-20.9096,438.568575,None,BA,2026-04-23
2026-02-01 15:00:00+00:00,358.0,0.0,252.529,149.08275,9.5551,0.0,358.0,103.44624999999999,9.5551,471.00134999999995,None,BA,2026-04-23
2026-02-01 16:00:00+00:00,366.0,0.0,282.206,137.609625,0.0,17.1758,366.0,144.59637500000002,-17.1758,493.42057500000004,None,BA,2026-04-23
2026-02-01 17:00:00+00:00,296.0,0.0,296.238,121.9467,24.0081,0.0,296.0,174.29129999999998,24.0081,494.2994,None,BA,2026-04-23
2026-02-01 18:00:00+00:00,421.0,0.0,235.428,174.841,0.0,42.5484,421.0,60.58699999999999,-42.5484,439.0386,None,BA,2026-04-23
2026-02-01 19:00:00+00:00,430.0,0.0,177.97,211.897975,0.0,81.7568,430.0,-33.927975,-81.7568,314.315225,None,BA,2026-04-23
2026-02-01 20:00:00+00:00,560.0,0.0,126.429,239.3121,0.0,108.815,560.0,-112.88309999999998,-108.815,338.3019,None,BA,2026-04-23
2026-02-01 21:00:00+00:00,567.0,0.0,103.264,259.130075,0.0,73.4151,567.0,-155.86607499999997,-73.4151,337.71882500000004,None,BA,2026-04-23
2026-02-01 22:00:00+00:00,736.0,0.0,39.113,315.038475,0.0,126.8726,736.0,-275.925475,-126.8726,333.20192499999996,None,BA,2026-04-23
2026-02-01 23:00:00+00:00,497.0,0.0,187.41,226.6867,0.0,49.2884,497.0,-39.276700000000005,-49.2884,408.43489999999997,None,BA,2026-04-23
2026-02-02 00:00:00+00:00,544.0,0.0,163.528,249.408575,0.0,39.3883,544.0,-85.88057500000002,-39.3883,418.73112499999996,None,BA,2026-04-23
2026-02-02 01:00:00+00:00,579.0,0.0,69.578,236.9098,0.9538,0.0,579.0,-167.3318,0.9538,412.622,None,BA,2026-04-23
2026-02-02 02:00:00+00:00,659.0,0.0,35.686,265.2224,0.0,19.7117,659.0,-229.5364,-19.7117,409.75190000000003,None,BA,2026-04-23
2026-02-02 03:00:00+00:00,482.0,0.0,176.454,242.603325,0.0,5.5412,482.0,-66.149325,-5.5412,410.309475,None,BA,2026-04-23
2026-02-02 04:00:00+00:00,384.0,0.0,215.504,205.80145,1.9309,0.0,384.0,9.702550000000002,1.9309,395.63345,None,BA,2026-04-23
2026-02-02 05:00:00+00:00,355.0,0.0,109.664,173.50595,101.731,0.0,355.0,-63.84195000000001,101.731,392.88905,None,BA,2026-04-23
2026-02-02 06:00:00+00:00,407.0,0.0,99.208,195.80775,92.0453,0.0,407.0,-96.59975,92.0453,402.44555,None,BA,2026-04-23
2026-02-02 07:00:00+00:00,332.0,0.0,150.425,154.233875,107.094,0.0,332.0,-3.8088750000000005,107.094,435.285125,None,BA,2026-04-23
2026-02-02 08:00:00+00:00,362.0,0.0,175.151225,155.3481,117.6296,0.0,362.0,19.803125000000023,117.6296,499.432725,None,BA,2026-04-23
2026-02-02 09:00:00+00:00,483.0,0.0,157.647,198.0793,61.4406,0.0,483.0,-40.4323,61.4406,504.0083,None,BA,2026-04-23
2026-02-02 10:00:00+00:00,524.0,0.0,124.62495,177.815,50.5426,0.0,524.0,-53.19005,50.5426,521.3525500000001,None,BA,2026-04-23
2026-02-02 11:00:00+00:00,487.0,0.0,132.752,165.066,60.6651,0.0,487.0,-32.31399999999999,60.6651,515.3511000000001,None,BA,2026-04-23
2026-02-02 12:00:00+00:00,373.0,0.0,164.86835,140.921,88.9982,0.0,373.0,23.94735,88.9982,485.94555,None,BA,2026-04-23
2026-02-02 13:00:00+00:00,291.0,0.0,201.79435,147.66815,116.8249,0.0,291.0,54.12620000000001,116.8249,461.95110000000005,None,BA,2026-04-23
2026-02-02 14:00:00+00:00,267.0,0.0,130.007,127.60625,176.9423,0.0,267.0,2.400750000000002,176.9423,446.34305,None,BA,2026-04-23
2026-02-02 15:00:00+00:00,310.0,0.0,97.876,116.315325,170.4235,0.0,310.0,-18.439324999999997,170.4235,461.984175,None,BA,2026-04-23
2026-02-02 16:00:00+00:00,375.0,0.0,81.452,129.578675,141.84,0.0,375.0,-48.126675000000006,141.84,468.71332500000005,None,BA,2026-04-23
2026-02-02 17:00:00+00:00,340.0,0.0,94.368,111.066675,132.2285,0.0,340.0,-16.69867500000001,132.2285,455.529825,None,BA,2026-04-23
2026-02-02 18:00:00+00:00,325.0,0.0,95.049,105.69245,149.2764,0.0,325.0,-10.643449999999987,149.2764,463.63295000000005,None,BA,2026-04-23
2026-02-02 19:00:00+00:00,201.0,0.0,140.777,91.598875,156.2006,0.0,201.0,49.17812499999998,156.2006,406.378725,None,BA,2026-04-23
2026-02-02 20:00:00+00:00,181.0,0.0,201.09,99.961025,131.0752,0.0,181.0,101.128975,131.0752,413.20417499999996,None,BA,2026-04-23
2026-02-02 21:00:00+00:00,38.0,0.0,315.034,143.232525,208.4025,0.0,38.0,171.80147499999998,208.4025,418.203975,None,BA,2026-04-23
2026-02-02 22:00:00+00:00,0.0,80.0,385.535,96.237,213.4002,0.0,-80.0,289.298,213.4002,422.69820000000004,None,BA,2026-04-23
2026-02-02 23:00:00+00:00,0.0,287.0,505.974,42.291075,237.4531,0.0,-287.0,463.682925,237.4531,414.136025,None,BA,2026-04-23
2026-02-03 00:00:00+00:00,0.0,436.0,608.843,13.41615,213.4248,0.0,-436.0,595.42685,213.4248,372.85164999999995,None,BA,2026-04-23
2026-02-03 01:00:00+00:00,0.0,481.0,626.81,14.40725,237.3279,0.0,-481.0,612.40275,237.3279,368.73064999999997,None,BA,2026-04-23
2026-02-03 02:00:00+00:00,0.0,472.0,623.504,14.261675,242.0783,0.0,-472.0,609.242325,242.0783,379.32062500000006,None,BA,2026-04-23
2026-02-03 03:00:00+00:00,0.0,519.0,661.3,4.7571,242.8718,0.0,-519.0,656.5428999999999,242.8718,380.4146999999999,None,BA,2026-04-23
2026-02-03 04:00:00+00:00,0.0,399.0,536.235,17.03355,256.8788,0.0,-399.0,519.20145,256.8788,377.08025000000004,None,BA,2026-04-23
2026-02-03 05:00:00+00:00,0.0,101.0,283.12,38.857325,347.819,0.0,-101.0,244.262675,347.819,491.081675,None,BA,2026-04-23
2026-02-03 06:00:00+00:00,257.0,0.0,206.078,109.094425,226.1489,0.0,257.0,96.983575,226.1489,580.132475,None,BA,2026-04-23
2026-02-03 07:00:00+00:00,457.0,0.0,173.41,170.04475,131.1555,0.0,457.0,3.365250000000003,131.1555,591.52075,None,BA,2026-04-23
2026-02-03 08:00:00+00:00,381.0,0.0,248.364,173.03685,100.3101,0.0,381.0,75.32715000000002,100.3101,556.63725,None,BA,2026-04-23
2026-02-03 09:00:00+00:00,557.0,0.0,157.789,211.44065,0.0,15.5289,557.0,-53.65165000000002,-15.5289,487.81944999999996,None,BA,2026-04-23
2026-02-03 10:00:00+00:00,607.0,0.0,152.055,235.99095,0.0,54.8318,607.0,-83.93594999999999,-54.8318,468.23224999999996,None,BA,2026-04-23
2026-02-03 11:00:00+00:00,542.0,0.0,176.26,213.006725,0.0,27.354,542.0,-36.746725,-27.354,477.89927500000005,None,BA,2026-04-23
2026-02-03 12:00:00+00:00,484.0,0.0,181.831,195.239025,4.2098,0.0,484.0,-13.40802500000001,4.2098,474.80177499999996,None,BA,2026-04-23
2026-02-03 13:00:00+00:00,237.0,0.0,249.188,126.605075,101.9371,0.0,237.0,122.58292499999999,101.9371,461.520025,None,BA,2026-04-23
2026-02-03 14:00:00+00:00,152.0,0.0,239.564,95.756225,218.0002,0.0,152.0,143.807775,218.0002,513.8079749999999,None,BA,2026-04-23
2026-02-03 15:00:00+00:00,141.0,0.0,250.61,82.96795,250.1504,0.0,141.0,167.64205,250.1504,558.79245,None,BA,2026-04-23
2026-02-03 16:00:00+00:00,38.0,0.0,295.034,63.202175,294.3167,0.0,38.0,231.83182499999998,294.3167,564.1485250000001,None,BA,2026-04-23
2026-02-03 17:00:00+00:00,65.0,0.0,312.886,65.462925,295.0515,0.0,65.0,247.42307500000004,295.0515,607.474575,None,BA,2026-04-23
2026-02-03 18:00:00+00:00,166.0,0.0,256.087,70.3894,252.2648,0.0,166.0,185.6976,252.2648,603.9624,None,BA,2026-04-23
2026-02-03 19:00:00+00:00,198.0,0.0,270.747,71.630825,227.6637,0.0,198.0,199.116175,227.6637,624.779875,None,BA,2026-04-23
2026-02-03 20:00:00+00:00,40.0,0.0,402.85,71.736725,182.8276,0.0,40.0,331.11327500000004,182.8276,553.940875,None,BA,2026-04-23
2026-02-03 21:00:00+00:00,0.0,26.0,461.811,73.73625,178.2664,0.0,-26.0,388.07475,178.2664,540.34115,None,BA,2026-04-23
2026-02-03 22:00:00+00:00,85.0,0.0,398.895,120.157925,122.629,0.0,85.0,278.737075,122.629,486.366075,None,BA,2026-04-23
2026-02-03 23:00:00+00:00,0.0,173.0,450.934,61.752725,163.8063,0.0,-173.0,389.181275,163.8063,379.987575,None,BA,2026-04-23
2026-02-04 00:00:00+00:00,0.0,180.0,471.197,46.95,99.7069,0.0,-180.0,424.247,99.7069,343.95390000000003,None,BA,2026-04-23
2026-02-04 01:00:00+00:00,0.0,259.0,489.838,49.037425,37.5242,0.0,-259.0,440.80057500000004,37.5242,219.32477500000005,None,BA,2026-04-23
2026-02-04 02:00:00+00:00,0.0,202.0,429.649,68.528975,7.6103,0.0,-202.0,361.120025,7.6103,166.730325,None,BA,2026-04-23
2026-02-04 03:00:00+00:00,0.0,82.0,363.495,106.658625,0.0,49.6112,-82.0,256.836375,-49.6112,125.22517499999998,None,BA,2026-04-23
2026-02-04 04:00:00+00:00,0.0,166.0,362.997,113.4906,86.6069,0.0,-166.0,249.5064,86.6069,170.1133,None,BA,2026-04-23
2026-02-04 05:00:00+00:00,0.0,26.0,259.081,169.994725,146.0372,0.0,-26.0,89.08627500000003,146.0372,209.12347500000004,None,BA,2026-04-23
2026-02-04 06:00:00+00:00,40.0,0.0,239.664,171.09415,91.8997,0.0,40.0,68.56984999999997,91.8997,200.46954999999997,None,BA,2026-04-23
2026-02-04 07:00:00+00:00,168.0,0.0,229.664,187.159375,14.8383,0.0,168.0,42.504624999999976,14.8383,225.34292499999998,None,BA,2026-04-23
2026-02-04 08:00:00+00:00,136.0,0.0,261.966,159.218925,26.1991,0.0,136.0,102.747075,26.1991,264.946175,None,BA,2026-04-23
2026-02-04 09:00:00+00:00,315.0,0.0,173.294,222.4523,0.0,64.039,315.0,-49.1583,-64.039,201.80270000000002,None,BA,2026-04-23
2026-02-04 10:00:00+00:00,249.0,0.0,276.92405,226.501,0.0,90.5255,249.0,50.42305000000002,-90.5255,208.89755,None,BA,2026-04-23
2026-02-04 11:00:00+00:00,201.0,0.0,295.566,210.0947,0.0,94.8661,201.0,85.47129999999999,-94.8661,191.60519999999997,None,BA,2026-04-23
2026-02-04 12:00:00+00:00,212.0,0.0,281.801,208.836525,0.0,101.036,212.0,72.964475,-101.036,183.928475,None,BA,2026-04-23
2026-02-04 13:00:00+00:00,165.0,0.0,302.676,169.360125,0.0,69.2989,165.0,133.31587499999998,-69.2989,229.016975,None,BA,2026-04-23
2026-02-04 14:00:00+00:00,88.0,0.0,273.129,142.022925,29.414,0.0,88.0,131.10607500000003,29.414,248.52007500000002,None,BA,2026-04-23
2026-02-04 15:00:00+00:00,178.0,0.0,252.635,128.9591,43.8969,0.0,178.0,123.67589999999998,43.8969,345.5728,None,BA,2026-04-23
2026-02-04 16:00:00+00:00,232.0,0.0,223.504,160.806225,19.2541,0.0,232.0,62.69777499999998,19.2541,313.951875,None,BA,2026-04-23
2026-02-04 17:00:00+00:00,203.0,0.0,232.21,153.2015,46.7396,0.0,203.0,79.0085,46.7396,328.7481,None,BA,2026-04-23
2026-02-04 18:00:00+00:00,163.0,0.0,230.427,170.387275,19.1876,0.0,163.0,60.039725000000004,19.1876,242.227325,None,BA,2026-04-23
2026-02-04 19:00:00+00:00,31.0,0.0,382.462,177.07635,0.0,32.1644,31.0,205.38565,-32.1644,204.22125,None,BA,2026-04-23
2026-02-04 20:00:00+00:00,100.0,0.0,369.1,196.21435,0.0,59.4547,100.0,172.88565000000003,-59.4547,213.43095000000005,None,BA,2026-04-23
2026-02-04 21:00:00+00:00,46.0,0.0,367.876,174.203525,0.0,25.7431,46.0,193.67247499999996,-25.7431,213.92937499999996,None,BA,2026-04-23
2026-02-04 22:00:00+00:00,103.0,0.0,303.237,208.896675,0.0,48.9973,103.0,94.34032500000004,-48.9973,148.34302500000004,None,BA,2026-04-23
2026-02-04 23:00:00+00:00,163.0,0.0,243.273,241.554725,0.0,21.7269,163.0,1.7182750000000055,-21.7269,142.991375,None,BA,2026-04-23
2026-02-05 00:00:00+00:00,146.0,0.0,247.863,219.4882,0.0,88.9743,146.0,28.374799999999993,-88.9743,85.4005,None,BA,2026-04-23
2026-02-05 01:00:00+00:00,198.0,0.0,236.321,227.362675,0.0,95.3749,198.0,8.958325000000002,-95.3749,111.583425,None,BA,2026-04-23
2026-02-05 02:00:00+00:00,251.0,0.0,224.813,235.83635,0.0,108.0645,251.0,-11.023350000000022,-108.0645,131.91215,None,BA,2026-04-23
2026-02-05 03:00:00+00:00,302.0,0.0,193.536,258.3685,0.0,122.9794,302.0,-64.83249999999998,-122.9794,114.18810000000002,None,BA,2026-04-23
2026-02-05 04:00:00+00:00,199.0,0.0,213.615,242.4724,0.0,22.0994,199.0,-28.857399999999984,-22.0994,148.0432,None,BA,2026-04-23
2026-02-05 05:00:00+00:00,243.0,0.0,257.972,278.39975,60.1968,0.0,243.0,-20.427750000000003,60.1968,282.76905,None,BA,2026-04-23
2026-02-05 06:00:00+00:00,389.0,0.0,254.328,285.92365,0.0,12.2318,389.0,-31.595650000000006,-12.2318,345.17255,None,BA,2026-04-23
2026-02-05 07:00:00+00:00,513.0,0.0,197.484,288.15505,0.0,53.7328,513.0,-90.67105000000001,-53.7328,368.59614999999997,None,BA,2026-04-23
2026-02-05 08:00:00+00:00,621.0,0.0,119.261,293.760925,0.0,76.875,621.0,-174.499925,-76.875,369.62507500000004,None,BA,2026-04-23
2026-02-05 09:00:00+00:00,582.0,0.0,94.523,296.86135,0.0,98.5407,582.0,-202.33835000000002,-98.5407,281.12095,None,BA,2026-04-23
2026-02-05 10:00:00+00:00,726.0,0.0,32.76,401.8908,0.0,141.2206,726.0,-369.1308,-141.2206,215.6486,None,BA,2026-04-23
2026-02-05 11:00:00+00:00,714.0,0.0,32.109,404.68185,0.0,148.5329,714.0,-372.57285,-148.5329,192.89424999999997,None,BA,2026-04-23
2026-02-05 12:00:00+00:00,636.0,0.0,33.044,362.461975,0.0,124.261,636.0,-329.417975,-124.261,182.321025,None,BA,2026-04-23
2026-02-05 13:00:00+00:00,628.0,0.0,30.58,370.372125,0.0,127.9996,628.0,-339.792125,-127.9996,160.20827500000001,None,BA,2026-04-23
2026-02-05 14:00:00+00:00,609.0,0.0,50.025,305.895725,0.0,86.7051,609.0,-255.87072500000002,-86.7051,266.424175,None,BA,2026-04-23
2026-02-05 15:00:00+00:00,576.0,0.0,45.782,285.41615,0.0,75.7088,576.0,-239.63415000000003,-75.7088,260.65704999999997,None,BA,2026-04-23
2026-02-05 16:00:00+00:00,353.0,0.0,135.644,218.267175,0.0,34.9571,353.0,-82.623175,-34.9571,235.419725,None,BA,2026-04-23
2026-02-05 17:00:00+00:00,273.0,0.0,153.589,213.5146,0.0,41.3414,273.0,-59.9256,-41.3414,171.733,None,BA,2026-04-23
2026-02-05 18:00:00+00:00,218.0,0.0,215.929,215.391975,0.0,53.8916,218.0,0.5370249999999999,-53.8916,164.645425,None,BA,2026-04-23
2026-02-05 19:00:00+00:00,235.0,0.0,245.966,231.965825,0.0,88.8246,235.0,14.000175000000013,-88.8246,160.175575,None,BA,2026-04-23
2026-02-05 20:00:00+00:00,315.0,0.0,232.145,289.983525,0.0,157.904,315.0,-57.838524999999976,-157.904,99.257475,None,BA,2026-04-23
2026-02-05 21:00:00+00:00,314.0,0.0,253.021,294.7875,0.0,152.5864,314.0,-41.766500000000036,-152.5864,119.64709999999994,None,BA,2026-04-23
2026-02-05 22:00:00+00:00,234.0,0.0,230.927,312.47505,0.0,37.5286,234.0,-81.54805000000002,-37.5286,114.92334999999999,None,BA,2026-04-23
2026-02-05 23:00:00+00:00,267.0,0.0,202.508,276.364325,0.0,79.489,267.0,-73.856325,-79.489,113.654675,None,BA,2026-04-23
2026-02-06 00:00:00+00:00,158.0,0.0,241.754,219.48085,0.0,127.5921,158.0,22.273149999999987,-127.5921,52.681049999999985,None,BA,2026-04-23
2026-02-06 01:00:00+00:00,163.0,0.0,246.536,207.57575,0.0,124.651,163.0,38.96025,-124.651,77.30925,None,BA,2026-04-23
2026-02-06 02:00:00+00:00,137.0,0.0,262.231,192.891325,0.0,99.8217,137.0,69.339675,-99.8217,106.51797499999999,None,BA,2026-04-23
2026-02-06 03:00:00+00:00,115.0,0.0,257.831,182.970375,0.0,82.2229,115.0,74.86062500000003,-82.2229,107.63772500000003,None,BA,2026-04-23
2026-02-06 04:00:00+00:00,98.0,0.0,196.483,174.78785,0.0,10.6612,98.0,21.695150000000012,-10.6612,109.03395000000002,None,BA,2026-04-23
2026-02-06 05:00:00+00:00,28.0,0.0,146.2,123.45325,141.2452,0.0,28.0,22.74674999999999,141.2452,191.99195,None,BA,2026-04-23
2026-02-06 06:00:00+00:00,195.0,0.0,163.634,174.177475,133.9192,0.0,195.0,-10.543475,133.9192,318.375725,None,BA,2026-04-23
2026-02-06 07:00:00+00:00,275.0,0.0,134.131,203.710125,87.4832,0.0,275.0,-69.579125,87.4832,292.904075,None,BA,2026-04-23
2026-02-06 08:00:00+00:00,338.0,0.0,106.782,212.290175,69.1689,0.0,338.0,-105.50817500000001,69.1689,301.660725,None,BA,2026-04-23
2026-02-06 09:00:00+00:00,447.0,0.0,56.433,260.33485,15.3303,0.0,447.0,-203.90185000000002,15.3303,258.42845,None,BA,2026-04-23
2026-02-06 10:00:00+00:00,407.0,0.0,74.914,227.916325,3.0162,0.0,407.0,-153.00232499999998,3.0162,257.01387500000004,None,BA,2026-04-23
2026-02-06 11:00:00+00:00,327.0,0.0,78.85,236.692975,63.0973,0.0,327.0,-157.842975,63.0973,232.254325,None,BA,2026-04-23
2026-02-06 12:00:00+00:00,367.0,0.0,45.833,252.394425,61.4973,0.0,367.0,-206.561425,61.4973,221.93587499999998,None,BA,2026-04-23
2026-02-06 13:00:00+00:00,332.0,0.0,50.394,238.95735,88.1939,0.0,332.0,-188.56334999999999,88.1939,231.63055000000003,None,BA,2026-04-23
2026-02-06 14:00:00+00:00,92.0,0.0,106.711,152.6514,185.6767,0.0,92.0,-45.9404,185.6767,231.73630000000003,None,BA,2026-04-23
2026-02-06 15:00:00+00:00,132.0,0.0,62.299,165.9961,162.8583,0.0,132.0,-103.6971,162.8583,191.1612,None,BA,2026-04-23
2026-02-06 16:00:00+00:00,171.0,0.0,57.223,179.931475,133.9756,0.0,171.0,-122.708475,133.9756,182.26712499999996,None,BA,2026-04-23
2026-02-06 17:00:00+00:00,229.0,0.0,56.496,193.55835,112.8179,0.0,229.0,-137.06234999999998,112.8179,204.75555000000003,None,BA,2026-04-23
2026-02-06 18:00:00+00:00,221.0,0.0,71.643,188.718325,124.1407,0.0,221.0,-117.07532499999999,124.1407,228.06537500000002,None,BA,2026-04-23
2026-02-06 19:00:00+00:00,237.0,0.0,97.269,203.62385,93.811,0.0,237.0,-106.35485,93.811,224.45615,None,BA,2026-04-23
2026-02-06 20:00:00+00:00,313.0,0.0,101.998,224.022675,25.9183,0.0,313.0,-122.02467499999999,25.9183,216.893625,None,BA,2026-04-23
2026-02-06 21:00:00+00:00,177.0,0.0,200.959,264.266075,22.9877,0.0,177.0,-63.307075,22.9877,136.680625,None,BA,2026-04-23
2026-02-06 22:00:00+00:00,198.0,0.0,171.001,293.1537,47.7779,0.0,198.0,-122.15270000000001,47.7779,123.62519999999999,None,BA,2026-04-23
2026-02-06 23:00:00+00:00,77.0,0.0,251.776,243.8105,42.814,0.0,77.0,7.96550000000002,42.814,127.77950000000001,None,BA,2026-04-23
2026-02-07 00:00:00+00:00,0.0,6.0,292.197,182.101125,2.7435,0.0,-6.0,110.095875,2.7435,106.839375,None,BA,2026-04-23
2026-02-07 01:00:00+00:00,0.0,2.0,285.277,184.757975,14.3743,0.0,-2.0,100.519025,14.3743,112.893325,None,BA,2026-04-23
2026-02-07 02:00:00+00:00,33.0,0.0,274.043,191.582175,4.4376,0.0,33.0,82.460825,4.4376,119.898425,None,BA,2026-04-23
2026-02-07 03:00:00+00:00,174.0,0.0,208.375,240.95435,0.0,24.4332,174.0,-32.579350000000005,-24.4332,116.98745,None,BA,2026-04-23
