,DK_1_DE_LU,DE_LU_DK_1,DK_1_DK_2,DK_2_DK_1,DK_1_NO_2,NO_2_DK_1,DK_1_SE_3,SE_3_DK_1,DK_1_NL,NL_DK_1,DK_1_GB,GB_DK_1,DK_1_DE_LU_net_export,DK_1_DK_2_net_export,DK_1_NO_2_net_export,DK_1_SE_3_net_export,DK_1_NL_net_export,DK_1_GB_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 09:00:00+00:00,360.64,134.32,150.9225,55.8725,53.094457250000005,27.99,80.5272085,5.5925,138.85,182.5975,1455.49,0.0,226.32,95.05000000000001,25.104457250000006,74.9347085,-43.7475,1455.49,1833.1516657500001,None,DK_1,2026-04-23
2026-01-23 10:00:00+00:00,0.0,766.1600000000001,477.35999999999996,0.0,246.81259775,0.0,0.0,15.345,371.7925,0.0,1445.1925,0.0,-766.1600000000001,477.35999999999996,246.81259775,-15.345,371.7925,1445.1925,1759.65259775,None,DK_1,2026-04-23
2026-01-23 11:00:00+00:00,0.0,580.3199999999999,590.415,0.0,649.8883255000001,0.0,2.546875,5.265,153.9325,15.1625,1011.8525,0.0,-580.3199999999999,590.415,649.8883255000001,-2.7181249999999997,138.77,1011.8525,1807.8877005,None,DK_1,2026-04-23
2026-01-23 12:00:00+00:00,0.0,990.5600000000001,574.4100000000001,0.0,1180.7790165,0.845,74.75182724999999,0.0,59.82,0.0,1008.1875,0.0,-990.5600000000001,574.4100000000001,1179.9340164999999,74.75182724999999,59.82,1008.1875,1906.54334375,None,DK_1,2026-04-23
2026-01-23 13:00:00+00:00,103.12,464.56,441.905,0.0,568.43366175,3.0,15.5915565,0.0,131.4,217.14,1318.405,0.0,-361.44,441.905,565.43366175,15.5915565,-85.73999999999998,1318.405,1894.15521825,None,DK_1,2026-04-23
2026-01-23 14:00:00+00:00,139.92000000000002,172.16,376.795,3.4625,36.31823375,3.0,393.872345,0.0,0.0,456.4425,1452.7625,0.0,-32.23999999999998,373.33250000000004,33.31823375,393.872345,-456.4425,1452.7625,1764.6030787500001,None,DK_1,2026-04-23
2026-01-23 15:00:00+00:00,178.08,133.04000000000002,0.0,258.9625,378.6306145,3.0,706.85209675,0.0,0.0,629.24,1456.0,0.0,45.03999999999999,-258.9625,375.6306145,706.85209675,-629.24,1456.0,1695.3202112499998,None,DK_1,2026-04-23
2026-01-23 16:00:00+00:00,224.95999999999998,109.12,66.59750000000001,33.0225,90.61808675,3.0,710.84597775,0.0,0.0,628.7975,1456.0,0.0,115.83999999999997,33.57500000000001,87.61808675,710.84597775,-628.7975,1456.0,1775.0815644999998,None,DK_1,2026-04-23
2026-01-23 17:00:00+00:00,180.88,145.28,0.0,445.5925,601.3478002500001,3.0,693.34013375,0.0,0.0,647.105,1456.0,0.0,35.599999999999994,-445.5925,598.3478002500001,693.34013375,-647.105,1456.0,1690.5904340000002,None,DK_1,2026-04-23
2026-01-23 18:00:00+00:00,157.04,157.2,0.0,527.9525,914.478339,3.0,709.24868775,0.0,0.0,652.06,1456.0,0.0,-0.1599999999999966,-527.9525,911.478339,709.24868775,-652.06,1456.0,1896.5545267500002,None,DK_1,2026-04-23
2026-01-23 19:00:00+00:00,198.0,147.76,0.0,473.7125,661.54885525,2.985,711.4944760000001,0.0,0.0,638.53,1456.0,0.0,50.24000000000001,-473.7125,658.56385525,711.4944760000001,-638.53,1456.0,1764.0558312500002,None,DK_1,2026-04-23
2026-01-23 20:00:00+00:00,239.12,102.08,0.0,420.385,686.5781595000001,3.0,709.649643,0.0,0.0,645.35,1456.0,0.0,137.04000000000002,-420.385,683.5781595000001,709.649643,-645.35,1456.0,1920.5328025,None,DK_1,2026-04-23
2026-01-23 21:00:00+00:00,105.03999999999999,132.24,0.0,462.5775,794.3634314999999,3.0,705.65878275,0.0,0.0,639.8774999999999,1456.0,0.0,-27.200000000000017,-462.5775,791.3634314999999,705.65878275,-639.8774999999999,1456.0,1823.36721425,None,DK_1,2026-04-23
2026-01-23 22:00:00+00:00,316.56,1.52,95.36500000000001,42.177499999999995,237.64374625,3.0,496.06468975,0.0,0.0,438.8475,1454.2325,0.0,315.04,53.187500000000014,234.64374625,496.06468975,-438.8475,1454.2325,2114.320936,None,DK_1,2026-04-23
2026-01-23 23:00:00+00:00,160.95999999999998,80.0,11.1875,240.485,361.38766400000003,3.0,449.75469975,0.0,0.0,587.025,1379.2175,0.0,80.95999999999998,-229.2975,358.38766400000003,449.75469975,-587.025,1379.2175,1451.99736375,None,DK_1,2026-04-23
2026-01-24 00:00:00+00:00,125.76,115.44,0.0,447.31,920.4504325,3.0,203.14099499999998,0.0,0.0,626.9449999999999,1338.94,0.0,10.320000000000007,-447.31,917.4504325,203.14099499999998,-626.9449999999999,1338.94,1395.5964275000001,None,DK_1,2026-04-23
2026-01-24 01:00:00+00:00,104.4,128.56,0.0,289.3875,405.665546,3.0,207.82487575,0.0,20.1125,124.625,1261.595,0.0,-24.159999999999997,-289.3875,402.665546,207.82487575,-104.5125,1261.595,1454.02542175,None,DK_1,2026-04-23
2026-01-24 02:00:00+00:00,89.68,118.08,0.0,399.385,315.90370075,3.0,704.04698175,0.0,0.0,414.005,1196.9724999999999,0.0,-28.39999999999999,-399.385,312.90370075,704.04698175,-414.005,1196.9724999999999,1372.1331824999997,None,DK_1,2026-04-23
2026-01-24 03:00:00+00:00,99.03999999999999,116.56,0.0,453.2875,500.83223399999997,3.0,519.21373725,0.0,0.0,168.85500000000002,1020.52,0.0,-17.52000000000001,-453.2875,497.83223399999997,519.21373725,-168.85500000000002,1020.52,1397.90347125,None,DK_1,2026-04-23
2026-01-24 04:00:00+00:00,58.64,112.4,0.0,425.0475,466.32282075,3.0,454.873314,0.0,3.2675,92.08500000000001,1006.2425000000001,0.0,-53.760000000000005,-425.0475,463.32282075,454.873314,-88.81750000000001,1006.2425000000001,1356.8136347500001,None,DK_1,2026-04-23
2026-01-24 05:00:00+00:00,173.44,29.92,0.0,472.5725,496.401326,3.0,27.4510965,0.0,201.85750000000002,0.0,874.9925000000001,0.0,143.51999999999998,-472.5725,493.401326,27.4510965,201.85750000000002,874.9925000000001,1268.6499225,None,DK_1,2026-04-23
2026-01-24 06:00:00+00:00,120.08,119.28,0.0,510.4175,60.580038,3.0,330.68342575,0.0,437.2425,0.0,917.1925,0.0,0.7999999999999972,-510.4175,57.580038,330.68342575,437.2425,917.1925,1233.0809637500001,None,DK_1,2026-04-23
2026-01-24 07:00:00+00:00,121.68,137.44,0.0,228.885,225.26523724999998,3.0,87.2311135,0.0,465.8025,0.0,687.74,0.0,-15.759999999999991,-228.885,222.26523724999998,87.2311135,465.8025,687.74,1218.3938507500002,None,DK_1,2026-04-23
2026-01-24 08:00:00+00:00,108.56,146.32,0.0,427.7375,105.00805299999999,3.3274999999999997,1.98437525,0.9525,292.665,0.0,1148.2825,0.0,-37.75999999999999,-427.7375,101.68055299999999,1.0318752500000001,292.665,1148.2825,1078.16242825,None,DK_1,2026-04-23
2026-01-24 09:00:00+00:00,371.04,0.0,0.0,300.4625,0.0,63.167500000000004,0.0,80.455,348.8075,0.0,640.5825,0.0,371.04,-300.4625,-63.167500000000004,-80.455,348.8075,640.5825,916.345,None,DK_1,2026-04-23
2026-01-24 10:00:00+00:00,275.76,26.799999999999997,0.0,142.38500000000002,47.6029085,54.32,0.578125,3.875,44.212500000000006,113.6525,748.8775,0.0,248.95999999999998,-142.38500000000002,-6.717091500000002,-3.296875,-69.44,748.8775,775.9985335,None,DK_1,2026-04-23
2026-01-24 11:00:00+00:00,184.64,63.92,0.0,160.5525,316.216012,3.0,1.375,4.0775,0.0,387.2625,769.4749999999999,0.0,120.71999999999998,-160.5525,313.216012,-2.7024999999999997,-387.2625,769.4749999999999,652.8935119999999,None,DK_1,2026-04-23
2026-01-24 12:00:00+00:00,298.32,39.68,38.145,42.63,505.04537475,3.0,17.281249000000003,13.360000000000001,0.0,621.7375,416.22249999999997,0.0,258.64,-4.484999999999999,502.04537475,3.9212490000000013,-621.7375,416.22249999999997,554.60662375,None,DK_1,2026-04-23
2026-01-24 13:00:00+00:00,900.72,0.0,0.0,114.7325,96.4506575,3.0,0.0,101.6075,0.0,691.8249999999999,653.015,0.0,900.72,-114.7325,93.4506575,-101.6075,-691.8249999999999,653.015,739.0206575000002,None,DK_1,2026-04-23
2026-01-24 14:00:00+00:00,1372.64,0.0,0.0,143.735,17.39841875,102.3325,13.0,26.8275,0.0,518.1125,354.0075,0.0,1372.64,-143.735,-84.93408124999999,-13.8275,-518.1125,354.0075,966.0384187500001,None,DK_1,2026-04-23
2026-01-24 15:00:00+00:00,1356.32,0.0,66.955,4.785,102.852857,6.5125,12.703125,0.235,0.0,487.1025,4.88,68.7975,1356.32,62.17,96.340357,12.468125,-487.1025,-63.9175,976.2784820000002,None,DK_1,2026-04-23
2026-01-24 16:00:00+00:00,1308.72,0.0,117.85249999999999,0.0,26.65843075,2.985,0.0,6.157500000000001,0.0,670.5225,38.43,0.665,1308.72,117.85249999999999,23.67343075,-6.157500000000001,-670.5225,37.765,811.33093075,None,DK_1,2026-04-23
2026-01-24 17:00:00+00:00,1197.52,0.0,1.305,28.852500000000003,0.0,5.779999999999999,0.0,34.7975,0.0,592.46,492.41,0.0,1197.52,-27.547500000000003,-5.779999999999999,-34.7975,-592.46,492.41,1029.3450000000003,None,DK_1,2026-04-23
2026-01-24 18:00:00+00:00,1185.04,0.0,0.0,242.465,0.0,66.1875,0.0,169.7975,5.025,168.16,798.4525,0.0,1185.04,-242.465,-66.1875,-169.7975,-163.135,798.4525,1341.9074999999998,None,DK_1,2026-04-23
2026-01-24 19:00:00+00:00,1235.2,0.0,0.0,293.09749999999997,0.0,440.625,0.0,344.765,207.3075,0.0,886.91,0.0,1235.2,-293.09749999999997,-440.625,-344.765,207.3075,886.91,1250.93,None,DK_1,2026-04-23
2026-01-24 20:00:00+00:00,1533.92,0.0,0.0,218.2,0.0,452.92,0.0,269.5025,0.0275,276.005,912.1125,0.0,1533.92,-218.2,-452.92,-269.5025,-275.9775,912.1125,1229.4325,None,DK_1,2026-04-23
2026-01-24 21:00:00+00:00,1893.52,0.0,0.0,267.885,0.0,438.9475,0.0,589.625,0.0,122.9525,857.3375,0.0,1893.52,-267.885,-438.9475,-589.625,-122.9525,857.3375,1331.4475,None,DK_1,2026-04-23
2026-01-24 22:00:00+00:00,1744.0,0.0,0.0,236.3225,0.0,175.72,0.0,626.4075,138.3225,41.9625,560.01,0.0,1744.0,-236.3225,-175.72,-626.4075,96.35999999999999,560.01,1361.92,None,DK_1,2026-04-23
2026-01-24 23:00:00+00:00,2307.84,0.0,0.0,268.105,0.0,16.7975,0.0,582.8275,38.2875,56.54,3.175,291.265,2307.84,-268.105,-16.7975,-582.8275,-18.252499999999998,-288.09,1133.7675000000002,None,DK_1,2026-04-23
2026-01-25 00:00:00+00:00,2098.32,0.0,0.0,110.255,21.15331725,61.584999999999994,0.0,239.54749999999999,159.41750000000002,74.125,0.0,774.87,2098.32,-110.255,-40.43168274999999,-239.54749999999999,85.29250000000002,-774.87,1018.5083172500002,None,DK_1,2026-04-23
2026-01-25 01:00:00+00:00,1750.56,0.0,0.0,146.8375,39.456187,0.055,71.80583475,6.2975,0.0,377.81,0.0,639.2075,1750.56,-146.8375,39.401187,65.50833475,-377.81,-639.2075,691.6145217499998,None,DK_1,2026-04-23
2026-01-25 02:00:00+00:00,1920.32,0.0,63.3775,1.17,29.929647499999998,34.2675,192.14526725,19.64,0.0,605.7,0.0,906.345,1920.32,62.207499999999996,-4.3378525,172.50526724999997,-605.7,-906.345,638.6499147499999,None,DK_1,2026-04-23
2026-01-25 03:00:00+00:00,2110.16,0.0,62.1025,0.0,0.0,66.22999999999999,151.8788605,0.0,0.0,678.89,0.0,963.505,2110.16,62.1025,-66.22999999999999,151.8788605,-678.89,-963.505,615.5163604999999,None,DK_1,2026-04-23
2026-01-25 04:00:00+00:00,2100.88,0.0,25.16,5.3,88.94716975,0.135,148.48838225,2.4525,0.0,694.08,0.0,880.1700000000001,2100.88,19.86,88.81216975,146.03588225000001,-694.08,-880.1700000000001,781.3380520000005,None,DK_1,2026-04-23
2026-01-25 05:00:00+00:00,2268.08,0.0,0.2875,82.1575,2.99702925,6.825,0.0,122.4525,0.0,628.6575,0.0,691.7975,2268.08,-81.87,-3.82797075,-122.4525,-628.6575,-691.7975,739.47452925,None,DK_1,2026-04-23
2026-01-25 06:00:00+00:00,1928.4,0.0,29.197499999999998,76.765,133.5544355,0.0,0.0,401.155,0.0,579.4675,0.0,325.6275,1928.4,-47.5675,133.5544355,-401.155,-579.4675,-325.6275,708.1369354999999,None,DK_1,2026-04-23
2026-01-25 07:00:00+00:00,1750.72,0.0,84.5775,0.0,0.0,270.505,0.0,159.3775,0.0,636.915,0.0,288.75,1750.72,84.5775,-270.505,-159.3775,-636.915,-288.75,479.75,None,DK_1,2026-04-23
2026-01-25 08:00:00+00:00,1521.2,0.0,48.6575,0.0,0.0,480.68,0.0,119.11,0.0,472.02750000000003,0.0,145.4275,1521.2,48.6575,-480.68,-119.11,-472.02750000000003,-145.4275,352.61249999999995,None,DK_1,2026-04-23
2026-01-25 09:00:00+00:00,1402.0,0.0,137.70499999999998,0.0,0.0,388.90999999999997,0.0,199.64,0.0,593.2925,6.155,16.1875,1402.0,137.70499999999998,-388.90999999999997,-199.64,-593.2925,-10.032499999999999,347.83000000000004,None,DK_1,2026-04-23
2026-01-25 10:00:00+00:00,1303.8400000000001,0.0,1.0775,227.24,0.0,169.57,0.0,408.595,0.0,535.275,315.195,0.0,1303.8400000000001,-226.16250000000002,-169.57,-408.595,-535.275,315.195,279.4325000000003,None,DK_1,2026-04-23
2026-01-25 11:00:00+00:00,383.04,0.4,0.0,199.2225,0.0,392.75,20.1023255,93.955,0.0,563.1925,1034.69,0.0,382.64000000000004,-199.2225,-392.75,-73.8526745,-563.1925,1034.69,188.31232550000004,None,DK_1,2026-04-23
2026-01-25 12:00:00+00:00,259.2,15.04,0.0,193.9725,0.0,559.645,184.473918,0.0,0.0,658.285,1074.3175,0.0,244.16,-193.9725,-559.645,184.473918,-658.285,1074.3175,91.04891800000019,None,DK_1,2026-04-23
2026-01-25 13:00:00+00:00,52.480000000000004,116.56,1.55,140.3575,0.0,335.5025,277.98731975,0.0,0.0,420.4,940.9725000000001,0.0,-64.08,-138.80749999999998,-335.5025,277.98731975,-420.4,940.9725000000001,260.1698197500001,None,DK_1,2026-04-23
2026-01-25 14:00:00+00:00,336.48,12.079999999999998,32.43,75.6025,0.0,342.02750000000003,357.573059,0.0,58.940000000000005,221.77749999999997,194.9775,0.0,324.40000000000003,-43.17250000000001,-342.02750000000003,357.573059,-162.83749999999998,194.9775,328.913059,None,DK_1,2026-04-23
2026-01-25 15:00:00+00:00,433.84,0.0,208.5725,0.0,0.0,358.985,291.94115075,0.0,0.0,160.3925,1.055,85.19500000000001,433.84,208.5725,-358.985,291.94115075,-160.3925,-84.14,330.8361507499999,None,DK_1,2026-04-23
2026-01-25 16:00:00+00:00,703.68,0.0,167.4375,0.0,0.0,442.69750000000005,455.05402375,0.0,0.0,578.7425,12.085,2.9400000000000004,703.68,167.4375,-442.69750000000005,455.05402375,-578.7425,9.145,313.87652374999993,None,DK_1,2026-04-23
2026-01-25 17:00:00+00:00,761.12,0.0,42.3325,82.1275,0.0,583.31,129.5400775,29.8125,85.4075,232.4425,529.3125,0.0,761.12,-39.794999999999995,-583.31,99.7275775,-147.035,529.3125,620.0200775000001,None,DK_1,2026-04-23
2026-01-25 18:00:00+00:00,872.48,0.0,0.0,326.48,0.0,795.7275,0.0,205.735,283.625,0.0,892.7475000000001,0.0,872.48,-326.48,-795.7275,-205.735,283.625,892.7475000000001,720.9100000000001,None,DK_1,2026-04-23
2026-01-25 19:00:00+00:00,1112.88,0.0,0.0,392.67,0.0,585.1775,0.0,398.8575,70.0725,18.8675,883.645,0.0,1112.88,-392.67,-585.1775,-398.8575,51.205000000000005,883.645,671.025,None,DK_1,2026-04-23
2026-01-25 20:00:00+00:00,717.2,0.0,0.0,442.835,0.0,652.94,0.0,191.3125,365.5625,0.0,611.8425,0.0,717.2,-442.835,-652.94,-191.3125,365.5625,611.8425,407.5174999999999,None,DK_1,2026-04-23
2026-01-25 21:00:00+00:00,1448.08,0.0,0.0,486.465,0.0,1105.355,0.0,685.44,696.44,0.0,433.02,0.0,1448.08,-486.465,-1105.355,-685.44,696.44,433.02,300.28,None,DK_1,2026-04-23
2026-01-25 22:00:00+00:00,714.96,0.0,0.0,533.985,0.0,450.235,0.0,691.22,656.365,0.0,538.01,0.0,714.96,-533.985,-450.235,-691.22,656.365,538.01,233.89499999999998,None,DK_1,2026-04-23
2026-01-25 23:00:00+00:00,447.28,40.400000000000006,0.0,550.3125,143.893415,2.51,0.0,483.14,312.9075,0.0,304.9975,0.0,406.88,-550.3125,141.383415,-483.14,312.9075,304.9975,132.71591500000005,None,DK_1,2026-04-23
2026-01-26 00:00:00+00:00,66.88,161.04,0.0,559.4325,141.66604725,1.77,0.0,342.485,675.42,0.0,501.26250000000005,0.0,-94.16,-559.4325,139.89604724999998,-342.485,675.42,501.26250000000005,320.50104725000006,None,DK_1,2026-04-23
2026-01-26 01:00:00+00:00,79.36,164.48,0.0,528.625,42.331168000000005,34.8175,0.0,219.375,527.5475,0.0,613.3925,0.0,-85.11999999999999,-528.625,7.513668000000003,-219.375,527.5475,613.3925,315.3336680000001,None,DK_1,2026-04-23
2026-01-26 02:00:00+00:00,173.84,62.56,0.0,480.64250000000004,0.0,203.905,0.0,144.0925,528.6275,0.0,505.14,0.0,111.28,-480.64250000000004,-203.905,-144.0925,528.6275,505.14,316.4075,None,DK_1,2026-04-23
2026-01-26 03:00:00+00:00,206.96,17.92,0.0,492.5075,5.93282375,167.53,0.0,391.97249999999997,667.1075000000001,0.0,748.6,0.0,189.04000000000002,-492.5075,-161.59717625,-391.97249999999997,667.1075000000001,748.6,558.6703237500002,None,DK_1,2026-04-23
2026-01-26 04:00:00+00:00,301.28,90.8,0.0,190.325,109.75334325,0.0025,5.690402,189.20250000000001,344.905,17.585,527.9125,0.0,210.47999999999996,-190.325,109.75084325,-183.512098,327.32,527.9125,801.62624525,None,DK_1,2026-04-23
2026-01-26 05:00:00+00:00,177.52,109.28,70.6375,134.39,0.0,57.185,295.38065325,0.0,0.0,555.8125,925.6925,0.0,68.24000000000001,-63.75249999999998,-57.185,295.38065325,-555.8125,925.6925,612.56315325,None,DK_1,2026-04-23
2026-01-26 06:00:00+00:00,134.88,147.2,554.64,0.0,0.0,596.27,543.432411,0.0,0.0,611.255,686.3125,0.0,-12.319999999999993,554.64,-596.27,543.432411,-611.255,686.3125,564.539911,None,DK_1,2026-04-23
2026-01-26 07:00:00+00:00,114.56,171.2,556.0699999999999,0.0,0.0,426.0775,709.03027375,0.0,0.0,583.715,622.2975,0.0,-56.639999999999986,556.0699999999999,-426.0775,709.03027375,-583.715,622.2975,820.9652737499999,None,DK_1,2026-04-23
2026-01-26 08:00:00+00:00,132.24,136.48000000000002,538.895,0.0,0.0,515.415,682.065979,0.0,0.0,580.7475,951.175,0.0,-4.240000000000009,538.895,-515.415,682.065979,-580.7475,951.175,1071.733479,None,DK_1,2026-04-23
2026-01-26 09:00:00+00:00,33.04,209.92000000000002,583.8725,0.0,0.0,383.1425,674.93914775,0.0,0.0,584.2,943.9575,0.0,-176.88000000000002,583.8725,-383.1425,674.93914775,-584.2,943.9575,1058.54664775,None,DK_1,2026-04-23
2026-01-26 10:00:00+00:00,73.6,160.88,559.5825,0.0,0.0,18.877499999999998,708.66435225,0.0,0.0,587.0275,661.4100000000001,0.0,-87.28,559.5825,-18.877499999999998,708.66435225,-587.0275,661.4100000000001,1236.4718522500002,None,DK_1,2026-04-23
2026-01-26 11:00:00+00:00,178.16,40.24,582.7075,0.0,0.0,5.665,443.58790575,0.0,0.0,642.9525,578.4100000000001,0.0,137.92,582.7075,-5.665,443.58790575,-642.9525,578.4100000000001,1094.0079057500002,None,DK_1,2026-04-23
2026-01-26 12:00:00+00:00,79.67999999999999,110.16,555.1975,0.0,0.0,355.4325,609.60433975,0.0,0.0,543.6875,991.1825,0.0,-30.480000000000004,555.1975,-355.4325,609.60433975,-543.6875,991.1825,1226.38433975,None,DK_1,2026-04-23
2026-01-26 13:00:00+00:00,349.92,1.04,541.1175000000001,0.0,0.0,326.945,214.25071724999998,0.0,0.0,617.645,807.4325,0.0,348.88,541.1175000000001,-326.945,214.25071724999998,-617.645,807.4325,967.09071725,None,DK_1,2026-04-23
2026-01-26 14:00:00+00:00,802.3199999999999,0.0,490.47,0.0,0.0,226.96249999999998,4.35566325,1.7349999999999999,0.0,388.4025,74.695,11.3625,802.3199999999999,490.47,-226.96249999999998,2.62066325,-388.4025,63.332499999999996,743.37816325,None,DK_1,2026-04-23
2026-01-26 15:00:00+00:00,1338.24,0.0,491.27,0.0,0.0,266.78499999999997,61.464620749999995,0.515,0.0,372.53,0.0,616.0325,1338.24,491.27,-266.78499999999997,60.949620749999994,-372.53,-616.0325,635.1121207499998,None,DK_1,2026-04-23
2026-01-26 16:00:00+00:00,1269.44,0.0,368.0125,0.0,0.0,430.59499999999997,1.453125,0.9525,0.0,309.92,0.0,446.3425,1269.44,368.0125,-430.59499999999997,0.500625,-309.92,-446.3425,451.0956249999999,None,DK_1,2026-04-23
2026-01-26 17:00:00+00:00,746.72,0.0,306.4325,0.0,0.0,322.3775,0.859375,19.905,158.2625,179.255,0.0,86.485,746.72,306.4325,-322.3775,-19.045625,-20.992500000000007,-86.485,604.251875,None,DK_1,2026-04-23
2026-01-26 18:00:00+00:00,1290.3200000000002,0.0,162.1025,0.0,0.0,103.31,32.3819275,0.0,16.82,278.86,0.0,563.1775,1290.3200000000002,162.1025,-103.31,32.3819275,-262.04,-563.1775,556.2769275000003,None,DK_1,2026-04-23
2026-01-26 19:00:00+00:00,2186.4,0.0,0.285,144.01,0.0,353.9825,202.129379,0.0,0.0,670.775,0.0,901.2,2186.4,-143.725,-353.9825,202.129379,-670.775,-901.2,318.84687899999994,None,DK_1,2026-04-23
2026-01-26 20:00:00+00:00,2421.2,0.0,0.0,25.5275,0.0,308.58,0.0,118.7825,0.0,684.78,0.0,1083.455,2421.2,-25.5275,-308.58,-118.7825,-684.78,-1083.455,200.07499999999982,None,DK_1,2026-04-23
2026-01-26 21:00:00+00:00,2286.32,0.0,0.0,105.3025,0.0,442.65,0.0,249.815,0.0,506.22249999999997,0.0,600.0875,2286.32,-105.3025,-442.65,-249.815,-506.22249999999997,-600.0875,382.2425000000003,None,DK_1,2026-04-23
2026-01-26 22:00:00+00:00,2293.84,0.0,0.0,188.47,0.0,145.9175,0.0,299.0,0.0,282.47749999999996,0.0,804.74,2293.84,-188.47,-145.9175,-299.0,-282.47749999999996,-804.74,573.2350000000004,None,DK_1,2026-04-23
2026-01-26 23:00:00+00:00,2273.04,0.0,0.0,108.85499999999999,0.0,237.255,0.0,221.4675,56.745,40.39,0.0,1090.155,2273.04,-108.85499999999999,-237.255,-221.4675,16.354999999999997,-1090.155,631.6624999999999,None,DK_1,2026-04-23
2026-01-27 00:00:00+00:00,2207.44,0.0,25.035,44.9625,0.0,310.8325,0.0,71.75,11.1575,94.60499999999999,0.0,998.575,2207.44,-19.9275,-310.8325,-71.75,-83.44749999999999,-998.575,722.9075000000003,None,DK_1,2026-04-23
2026-01-27 01:00:00+00:00,2328.4,0.0,0.365,172.70749999999998,0.0,283.64,0.0,53.5475,0.0,334.5675,0.0,910.79,2328.4,-172.34249999999997,-283.64,-53.5475,-334.5675,-910.79,573.5125000000003,None,DK_1,2026-04-23
2026-01-27 02:00:00+00:00,2289.04,0.0,0.0,235.0925,0.0,275.6325,19.5638505,85.89,0.0,233.415,0.0,1095.02,2289.04,-235.0925,-275.6325,-66.3261495,-233.415,-1095.02,383.55385049999995,None,DK_1,2026-04-23
2026-01-27 03:00:00+00:00,2051.04,0.0,0.0,107.975,0.0,229.15,39.808301,0.0,0.0,447.455,0.0,1099.725,2051.04,-107.975,-229.15,39.808301,-447.455,-1099.725,206.54330100000016,None,DK_1,2026-04-23
2026-01-27 04:00:00+00:00,1893.92,0.0,0.0,185.365,0.0,70.9925,243.50877375,0.0,0.0,639.6025,0.0,1097.7150000000001,1893.92,-185.365,-70.9925,243.50877375,-639.6025,-1097.7150000000001,143.75377374999994,None,DK_1,2026-04-23
2026-01-27 05:00:00+00:00,1497.3600000000001,0.0,98.98500000000001,97.0875,0.0,317.6025,661.83311475,0.0,0.0,507.9875,0.0,1095.7625,1497.3600000000001,1.897500000000008,-317.6025,661.83311475,-507.9875,-1095.7625,239.73811475000025,None,DK_1,2026-04-23
2026-01-27 06:00:00+00:00,1057.3600000000001,0.0,386.0875,0.0,0.0,418.945,699.70989975,0.0,0.0,261.75,0.0,1093.3899999999999,1057.3600000000001,386.0875,-418.945,699.70989975,-261.75,-1093.3899999999999,369.0723997500004,None,DK_1,2026-04-23
2026-01-27 07:00:00+00:00,1002.24,0.0,360.65,0.0,0.0,419.8725,707.5766755,0.0,0.0,141.775,0.0,993.995,1002.24,360.65,-419.8725,707.5766755,-141.775,-993.995,514.8241754999998,None,DK_1,2026-04-23
2026-01-27 08:00:00+00:00,1020.3199999999999,0.0,320.3275,0.0,0.0,562.76,676.8004302500001,0.0,103.5775,0.0,0.0,830.9,1020.3199999999999,320.3275,-562.76,676.8004302500001,103.5775,-830.9,727.3654302500003,None,DK_1,2026-04-23
2026-01-27 09:00:00+00:00,1069.3600000000001,0.0,471.6925,0.0,0.0,531.6125,669.60301225,0.0,0.0,156.115,0.0,539.395,1069.3600000000001,471.6925,-531.6125,669.60301225,-156.115,-539.395,983.5330122500002,None,DK_1,2026-04-23
2026-01-27 10:00:00+00:00,1036.4,0.0,516.645,0.0,0.0,581.755,703.9848939999999,0.0,0.0,421.29,0.81,44.6,1036.4,516.645,-581.755,703.9848939999999,-421.29,-43.79,1210.1948940000002,None,DK_1,2026-04-23
2026-01-27 11:00:00+00:00,826.8,0.0,532.445,0.0,0.0,619.76,711.91557325,0.0,0.0,226.175,96.17750000000001,0.0,826.8,532.445,-619.76,711.91557325,-226.175,96.17750000000001,1321.40307325,None,DK_1,2026-04-23
2026-01-27 12:00:00+00:00,686.4,0.0,485.245,0.0,0.0,433.99,704.4070282499999,0.0,0.0,576.0975,176.215,0.0,686.4,485.245,-433.99,704.4070282499999,-576.0975,176.215,1042.17952825,None,DK_1,2026-04-23
2026-01-27 13:00:00+00:00,1097.2,0.0,473.145,0.0,0.0,773.0125,630.02281175,0.0,0.0,624.925,0.1425,158.7775,1097.2,473.145,-773.0125,630.02281175,-624.925,-158.635,643.7953117500001,None,DK_1,2026-04-23
2026-01-27 14:00:00+00:00,757.52,0.0,397.9425,0.0,0.0,576.2025,582.8379515,0.0,0.0,687.34,6.3475,4.0025,757.52,397.9425,-576.2025,582.8379515,-687.34,2.3449999999999998,477.10295150000013,None,DK_1,2026-04-23
2026-01-27 15:00:00+00:00,429.84000000000003,0.0,459.1925,0.0,0.0,541.81,618.30204775,0.0,0.0,669.6324999999999,191.9125,0.0,429.84000000000003,459.1925,-541.81,618.30204775,-669.6324999999999,191.9125,487.8045477500002,None,DK_1,2026-04-23
2026-01-27 16:00:00+00:00,132.16,17.28,456.2375,0.0,0.0,339.76,684.6572874999999,0.0,0.0,621.2775,240.0575,0.0,114.88,456.2375,-339.76,684.6572874999999,-621.2775,240.0575,534.7947875,None,DK_1,2026-04-23
