,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_HU,HU_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-04 14:00:00+00:00,0.0,54.6742,0.0,19.3467,0.0,182.0,0.0,305.637,0.0,31.685,0.0,6.5752,0.0,175.4707,-54.6742,-19.3467,-182.0,-305.637,-31.685,-6.5752,-175.4707,-775.3887999999998,None,RS,2026-04-23
2026-04-04 15:00:00+00:00,0.0,194.7026,0.0,3.6897,0.0,171.0,0.0,189.1905,125.8349,0.0,0.0,67.6954,118.9017,0.0,-194.7026,-3.6897,-171.0,-189.1905,125.8349,-67.6954,118.9017,-381.5415999999999,None,RS,2026-04-23
2026-04-04 16:00:00+00:00,0.0,241.5806,0.0,106.7655,0.0,147.0,0.58,124.333,218.9107,0.0,0.0,96.1757,104.9356,0.0,-241.5806,-106.7655,-147.0,-123.753,218.9107,-96.1757,104.9356,-391.4285,None,RS,2026-04-23
2026-04-04 17:00:00+00:00,0.0,230.5855,0.0,293.7591,0.0,47.0,26.26025,3.70775,120.1552,0.0,0.0,60.9091,140.3925,0.0,-230.5855,-293.7591,-47.0,22.5525,120.1552,-60.9091,140.3925,-349.1535,None,RS,2026-04-23
2026-04-04 18:00:00+00:00,0.0,217.3175,0.0,285.1721,0.0,40.0,28.2225,6.9575,127.9194,0.0,0.0,56.0072,6.1508,0.0,-217.3175,-285.1721,-40.0,21.265,127.9194,-56.0072,6.1508,-443.1616,None,RS,2026-04-23
2026-04-04 19:00:00+00:00,0.0,267.8411,0.0,87.5758,0.0,132.0,2.15975,82.24325,220.4337,0.0,0.0,77.6605,77.1928,0.0,-267.8411,-87.5758,-132.0,-80.0835,220.4337,-77.6605,77.1928,-347.5344,None,RS,2026-04-23
2026-04-04 20:00:00+00:00,0.0,236.34,5.8932,0.0,0.0,174.0,0.0,199.683,326.2014,0.0,0.0,89.8509,29.0071,0.0,-236.34,5.8932,-174.0,-199.683,326.2014,-89.8509,29.0071,-338.77219999999994,None,RS,2026-04-23
2026-04-04 21:00:00+00:00,0.0,210.8079,43.0877,0.0,0.0,181.0,0.0,203.75975,343.1641,0.0,0.0,88.0387,0.0,46.6176,-210.8079,43.0877,-181.0,-203.75975,343.1641,-88.0387,-46.6176,-343.9721499999999,None,RS,2026-04-23
2026-04-04 22:00:00+00:00,0.0,124.2334,0.0,102.8841,0.0,125.0,0.0,153.455,243.4093,0.0,0.0,50.9841,0.0,43.2756,-124.2334,-102.8841,-125.0,-153.455,243.4093,-50.9841,-43.2756,-356.42289999999997,None,RS,2026-04-23
2026-04-04 23:00:00+00:00,0.0,64.0832,0.0,103.0893,0.0,128.0,0.0,159.36425,107.467,0.0,0.0,56.1203,0.0,89.0269,-64.0832,-103.0893,-128.0,-159.36425,107.467,-56.1203,-89.0269,-492.21695,None,RS,2026-04-23
2026-04-05 00:00:00+00:00,0.0,35.6776,0.0,106.1458,0.0,97.0,0.0,116.8395,0.0,33.7006,0.0,43.7865,0.0,84.6656,-35.6776,-106.1458,-97.0,-116.8395,-33.7006,-43.7865,-84.6656,-517.8156,None,RS,2026-04-23
2026-04-05 01:00:00+00:00,30.6643,0.0,0.0,117.1624,0.0,97.0,0.0,117.85575,0.0,95.7564,0.0,26.6241,0.0,140.7022,30.6643,-117.1624,-97.0,-117.85575,-95.7564,-26.6241,-140.7022,-564.43655,None,RS,2026-04-23
2026-04-05 02:00:00+00:00,57.15,0.0,0.0,126.1919,0.0,82.0,0.0,99.2265,0.0,120.3253,0.0,15.4175,0.0,147.5877,57.15,-126.1919,-82.0,-99.2265,-120.3253,-15.4175,-147.5877,-533.5989000000001,None,RS,2026-04-23
2026-04-05 03:00:00+00:00,12.7278,0.0,0.0,85.5458,0.0,134.0,0.0,150.3505,0.0,83.7758,0.0,22.6955,0.0,98.9389,12.7278,-85.5458,-134.0,-150.3505,-83.7758,-22.6955,-98.9389,-562.5787,None,RS,2026-04-23
2026-04-05 04:00:00+00:00,55.2579,0.0,0.0,191.2393,0.0,52.0,2.317,75.84375,0.0,154.3651,0.0,2.7121,0.0,143.7935,55.2579,-191.2393,-52.0,-73.52674999999999,-154.3651,-2.7121,-143.7935,-562.37885,None,RS,2026-04-23
2026-04-05 05:00:00+00:00,150.6526,0.0,0.0,341.8735,112.0,0.0,74.893,3.24525,0.0,300.0791,42.4862,0.0,0.0,260.476,150.6526,-341.8735,112.0,71.64775,-300.0791,42.4862,-260.476,-525.6420499999999,None,RS,2026-04-23
2026-04-05 06:00:00+00:00,53.2556,0.0,0.0,414.8427,0.0,27.0,2.0445,162.0115,0.0,337.5101,30.2685,0.0,0.0,535.6653,53.2556,-414.8427,-27.0,-159.967,-337.5101,30.2685,-535.6653,-1391.461,None,RS,2026-04-23
2026-04-05 07:00:00+00:00,135.0516,0.0,0.0,512.7564,0.0,102.0,0.0,320.1415,0.0,340.5773,34.9723,0.0,0.0,646.5977,135.0516,-512.7564,-102.0,-320.1415,-340.5773,34.9723,-646.5977,-1752.049,None,RS,2026-04-23
2026-04-05 08:00:00+00:00,103.2009,0.0,0.0,407.0243,0.0,200.0,0.0,487.25625,0.0,251.3314,72.0442,0.0,0.0,705.9395,103.2009,-407.0243,-200.0,-487.25625,-251.3314,72.0442,-705.9395,-1876.3063499999998,None,RS,2026-04-23
2026-04-05 09:00:00+00:00,38.026,0.0,0.0,256.7499,0.0,325.0,0.0,637.03325,0.0,124.0573,36.3254,0.0,0.0,705.2095,38.026,-256.7499,-325.0,-637.03325,-124.0573,36.3254,-705.2095,-1973.69855,None,RS,2026-04-23
2026-04-05 10:00:00+00:00,0.0,85.8665,0.0,49.8489,0.0,534.0,0.0,754.71925,29.394,0.0,0.0,28.1333,0.0,629.9622,-85.8665,-49.8489,-534.0,-754.71925,29.394,-28.1333,-629.9622,-2053.1361500000003,None,RS,2026-04-23
2026-04-05 11:00:00+00:00,0.0,201.4179,114.7123,0.0,0.0,706.0,0.0,798.15925,148.9862,0.0,0.0,92.8248,0.0,470.4818,-201.4179,114.7123,-706.0,-798.15925,148.9862,-92.8248,-470.4818,-2005.18525,None,RS,2026-04-23
2026-04-05 12:00:00+00:00,0.0,214.8407,132.378,0.0,0.0,703.0,0.0,742.7585,153.14,0.0,0.0,103.1555,0.0,427.036,-214.8407,132.378,-703.0,-742.7585,153.14,-103.1555,-427.036,-1905.2727000000002,None,RS,2026-04-23
2026-04-05 13:00:00+00:00,0.0,186.0031,46.4321,0.0,0.0,631.0,0.0,671.5135,118.3824,0.0,0.0,86.3582,0.0,453.5655,-186.0031,46.4321,-631.0,-671.5135,118.3824,-86.3582,-453.5655,-1863.6257999999998,None,RS,2026-04-23
2026-04-05 14:00:00+00:00,0.0,177.2908,12.1336,0.0,0.0,544.0,0.0,512.1405,63.5867,0.0,0.0,56.8097,0.0,348.7755,-177.2908,12.1336,-544.0,-512.1405,63.5867,-56.8097,-348.7755,-1563.2962,None,RS,2026-04-23
2026-04-05 15:00:00+00:00,0.0,113.5314,44.5393,0.0,0.0,276.0,0.0,265.6965,98.4139,0.0,0.0,9.9103,37.934,0.0,-113.5314,44.5393,-276.0,-265.6965,98.4139,-9.9103,37.934,-484.251,None,RS,2026-04-23
2026-04-05 16:00:00+00:00,0.0,296.9249,0.0,2.4645,0.0,265.0,0.0,198.7435,237.9162,0.0,0.0,83.3421,242.353,0.0,-296.9249,-2.4645,-265.0,-198.7435,237.9162,-83.3421,242.353,-366.2058,None,RS,2026-04-23
2026-04-05 17:00:00+00:00,0.0,233.8091,0.0,160.8132,0.0,169.0,0.0,124.96,183.8305,0.0,0.0,84.6743,217.1475,0.0,-233.8091,-160.8132,-169.0,-124.96,183.8305,-84.6743,217.1475,-372.2786,None,RS,2026-04-23
2026-04-05 18:00:00+00:00,0.0,178.5684,0.0,213.4863,0.0,114.0,0.0,107.12375,144.3709,0.0,0.0,40.5129,177.7858,0.0,-178.5684,-213.4863,-114.0,-107.12375,144.3709,-40.5129,177.7858,-331.53465,None,RS,2026-04-23
2026-04-05 19:00:00+00:00,0.0,161.3773,0.0,174.6244,0.0,132.0,0.0,171.4845,182.9534,0.0,0.0,21.778,94.1468,0.0,-161.3773,-174.6244,-132.0,-171.4845,182.9534,-21.778,94.1468,-384.1640000000001,None,RS,2026-04-23
2026-04-05 20:00:00+00:00,0.0,110.4783,0.0,121.7477,0.0,168.0,0.0,280.75225,240.3203,0.0,0.0,4.9662,0.0,14.1358,-110.4783,-121.7477,-168.0,-280.75225,240.3203,-4.9662,-14.1358,-459.75995000000006,None,RS,2026-04-23
2026-04-05 21:00:00+00:00,0.0,170.4569,0.0,86.3552,0.0,244.0,0.0,371.775,284.9987,0.0,24.552,0.0,0.0,109.2698,-170.4569,-86.3552,-244.0,-371.775,284.9987,24.552,-109.2698,-672.3062,None,RS,2026-04-23
2026-04-05 22:00:00+00:00,0.0,233.8436,0.0,73.9814,0.0,364.0,0.0,486.362,204.6619,0.0,23.34,0.0,0.0,140.6995,-233.8436,-73.9814,-364.0,-486.362,204.6619,23.34,-140.6995,-1070.8846,None,RS,2026-04-23
2026-04-05 23:00:00+00:00,0.0,198.6234,0.0,55.4475,0.0,355.0,0.0,472.2035,94.1894,0.0,21.3463,0.0,0.0,179.5788,-198.6234,-55.4475,-355.0,-472.2035,94.1894,21.3463,-179.5788,-1145.3175,None,RS,2026-04-23
2026-04-06 00:00:00+00:00,0.0,124.3608,0.0,79.7066,0.0,302.0,0.0,415.671,30.3191,0.0,11.1265,0.0,0.0,246.5577,-124.3608,-79.7066,-302.0,-415.671,30.3191,11.1265,-246.5577,-1126.8505,None,RS,2026-04-23
2026-04-06 01:00:00+00:00,0.0,138.1427,9.5036,0.0,0.0,356.0,0.0,461.0835,95.236,0.0,0.0,21.0198,0.0,259.059,-138.1427,9.5036,-356.0,-461.0835,95.236,-21.0198,-259.059,-1130.5654000000002,None,RS,2026-04-23
2026-04-06 02:00:00+00:00,0.0,146.6909,10.4926,0.0,0.0,367.0,0.0,469.1755,123.1853,0.0,0.0,28.7675,0.0,259.156,-146.6909,10.4926,-367.0,-469.1755,123.1853,-28.7675,-259.156,-1137.112,None,RS,2026-04-23
2026-04-06 03:00:00+00:00,0.0,143.3564,0.0,73.8389,0.0,352.0,0.0,474.07875,63.1584,0.0,0.0,4.7977,0.0,194.1338,-143.3564,-73.8389,-352.0,-474.07875,63.1584,-4.7977,-194.1338,-1179.0471499999999,None,RS,2026-04-23
2026-04-06 04:00:00+00:00,0.0,141.6498,0.0,162.6956,0.0,297.0,0.0,406.166,35.5494,0.0,0.0,25.4815,0.0,89.2327,-141.6498,-162.6956,-297.0,-406.166,35.5494,-25.4815,-89.2327,-1086.6762,None,RS,2026-04-23
2026-04-06 05:00:00+00:00,0.0,43.3,0.0,315.6203,0.0,192.0,0.0,319.86525,0.0,87.8425,0.0,15.8518,0.0,71.0297,-43.3,-315.6203,-192.0,-319.86525,-87.8425,-15.8518,-71.0297,-1045.50955,None,RS,2026-04-23
2026-04-06 06:00:00+00:00,100.6046,0.0,0.0,429.8239,0.0,24.0,0.0,189.7855,0.0,143.3312,19.0723,0.0,0.0,205.735,100.6046,-429.8239,-24.0,-189.7855,-143.3312,19.0723,-205.735,-872.9986999999999,None,RS,2026-04-23
2026-04-06 07:00:00+00:00,113.3324,0.0,0.0,404.4973,0.0,153.0,0.0,407.50975,0.0,161.8277,34.7543,0.0,0.0,285.264,113.3324,-404.4973,-153.0,-407.50975,-161.8277,34.7543,-285.264,-1264.0120499999998,None,RS,2026-04-23
2026-04-06 08:00:00+00:00,21.0858,0.0,0.0,289.5766,0.0,287.0,0.0,555.62225,0.0,142.229,29.1527,0.0,0.0,289.527,21.0858,-289.5766,-287.0,-555.62225,-142.229,29.1527,-289.527,-1513.71635,None,RS,2026-04-23
2026-04-06 09:00:00+00:00,0.0,75.6294,0.0,155.1925,0.0,396.0,0.0,632.561,0.0,94.8037,0.0,1.1165,0.0,202.528,-75.6294,-155.1925,-396.0,-632.561,-94.8037,-1.1165,-202.528,-1557.8311,None,RS,2026-04-23
2026-04-06 10:00:00+00:00,0.0,130.6267,0.0,42.1798,0.0,482.0,0.0,676.019,0.0,83.482,0.0,10.71,0.0,167.6273,-130.6267,-42.1798,-482.0,-676.019,-83.482,-10.71,-167.6273,-1592.6448,None,RS,2026-04-23
2026-04-06 11:00:00+00:00,0.0,182.4909,32.9268,0.0,0.0,574.0,0.0,658.0315,0.0,51.2914,0.0,36.9153,0.0,155.7843,-182.4909,32.9268,-574.0,-658.0315,-51.2914,-36.9153,-155.7843,-1625.5866000000003,None,RS,2026-04-23
2026-04-06 12:00:00+00:00,0.0,151.605,0.0,30.695,0.0,521.0,0.0,613.73075,0.0,51.415,0.0,37.8253,0.0,251.407,-151.605,-30.695,-521.0,-613.73075,-51.415,-37.8253,-251.407,-1657.6780499999998,None,RS,2026-04-23
2026-04-06 13:00:00+00:00,0.0,164.0703,0.0,82.9057,0.0,522.0,0.0,569.81675,0.0,74.713,0.0,41.7513,0.0,232.2468,-164.0703,-82.9057,-522.0,-569.81675,-74.713,-41.7513,-232.2468,-1687.50385,None,RS,2026-04-23
2026-04-06 14:00:00+00:00,0.0,141.3277,0.0,143.9403,0.0,464.0,0.0,481.7025,0.0,91.876,0.0,41.087,0.0,119.6738,-141.3277,-143.9403,-464.0,-481.7025,-91.876,-41.087,-119.6738,-1483.6073,None,RS,2026-04-23
2026-04-06 15:00:00+00:00,0.0,103.9172,0.0,105.9913,0.0,414.0,0.0,385.18375,0.0,57.6734,0.1733,0.0,0.0,52.2398,-103.9172,-105.9913,-414.0,-385.18375,-57.6734,0.1733,-52.2398,-1118.83215,None,RS,2026-04-23
2026-04-06 16:00:00+00:00,0.0,169.7655,0.0,280.1904,0.0,250.0,0.0,196.735,1.0049,0.0,14.1584,0.0,0.0,60.3756,-169.7655,-280.1904,-250.0,-196.735,1.0049,14.1584,-60.3756,-941.9032,None,RS,2026-04-23
2026-04-06 17:00:00+00:00,0.0,153.2218,0.0,416.9143,0.0,150.0,0.0,108.5945,0.0,41.4456,0.0,3.1099,16.8008,0.0,-153.2218,-416.9143,-150.0,-108.5945,-41.4456,-3.1099,16.8008,-856.4853000000002,None,RS,2026-04-23
2026-04-06 18:00:00+00:00,0.0,173.7326,0.0,390.0765,0.0,139.0,0.0,149.546,94.6709,0.0,0.0,11.0813,0.0,52.6311,-173.7326,-390.0765,-139.0,-149.546,94.6709,-11.0813,-52.6311,-821.3966,None,RS,2026-04-23
2026-04-06 19:00:00+00:00,0.0,155.0101,0.0,345.3369,0.0,114.0,0.0,197.274,95.0483,0.0,0.0,2.5649,0.0,145.6745,-155.0101,-345.3369,-114.0,-197.274,95.0483,-2.5649,-145.6745,-864.8120999999999,None,RS,2026-04-23
2026-04-06 20:00:00+00:00,0.0,103.5535,0.0,275.2845,0.0,172.0,0.0,272.3335,99.0582,0.0,5.157,0.0,0.0,210.1655,-103.5535,-275.2845,-172.0,-272.3335,99.0582,5.157,-210.1655,-929.1217999999999,None,RS,2026-04-23
2026-04-06 21:00:00+00:00,0.0,49.9071,0.0,219.3814,0.0,185.0,0.0,315.4815,144.9649,0.0,3.7158,0.0,0.0,395.5165,-49.9071,-219.3814,-185.0,-315.4815,144.9649,3.7158,-395.5165,-1016.6058,None,RS,2026-04-23
2026-04-06 22:00:00+00:00,58.6619,0.0,0.0,338.5056,0.0,124.0,0.0,320.58475,56.0287,0.0,56.5938,0.0,0.0,546.403,58.6619,-338.5056,-124.0,-320.58475,56.0287,56.5938,-546.403,-1158.2089500000002,None,RS,2026-04-23
2026-04-06 23:00:00+00:00,69.1244,0.0,0.0,327.0865,0.0,112.0,0.0,310.88775,0.0,22.8482,46.5683,0.0,0.0,575.6005,69.1244,-327.0865,-112.0,-310.88775,-22.8482,46.5683,-575.6005,-1232.73025,None,RS,2026-04-23
2026-04-07 00:00:00+00:00,67.5529,0.0,0.0,312.7734,0.0,110.0,0.0,290.04375,0.0,168.2286,70.4763,0.0,0.0,512.4603,67.5529,-312.7734,-110.0,-290.04375,-168.2286,70.4763,-512.4603,-1255.47685,None,RS,2026-04-23
2026-04-07 01:00:00+00:00,72.3082,0.0,0.0,323.7853,0.0,98.0,0.0,246.04025,0.0,177.6886,65.8776,0.0,0.0,535.89,72.3082,-323.7853,-98.0,-246.04025,-177.6886,65.8776,-535.89,-1243.21835,None,RS,2026-04-23
2026-04-07 02:00:00+00:00,6.357,0.0,0.0,211.8757,0.0,167.0,0.0,301.777,0.0,138.6844,30.7945,0.0,0.0,431.9523,6.357,-211.8757,-167.0,-301.777,-138.6844,30.7945,-431.9523,-1214.1379,None,RS,2026-04-23
2026-04-07 03:00:00+00:00,0.0,18.7228,0.0,210.6753,0.0,147.0,0.0,275.14125,0.0,191.4394,42.1986,0.0,0.0,305.8722,-18.7228,-210.6753,-147.0,-275.14125,-191.4394,42.1986,-305.8722,-1106.65235,None,RS,2026-04-23
2026-04-07 04:00:00+00:00,0.0,66.1691,0.0,261.9696,0.0,97.0,0.0,192.84725,0.0,85.8156,0.0,20.8636,0.0,207.5887,-66.1691,-261.9696,-97.0,-192.84725,-85.8156,-20.8636,-207.5887,-932.25385,None,RS,2026-04-23
2026-04-07 05:00:00+00:00,85.2576,0.0,0.0,574.0316,176.0,0.0,1.2765,52.1785,0.0,251.7285,13.1115,0.0,0.0,167.62,85.2576,-574.0316,176.0,-50.902,-251.7285,13.1115,-167.62,-769.913,None,RS,2026-04-23
2026-04-07 06:00:00+00:00,293.0138,0.0,0.0,737.3899,350.0,0.0,1.298,42.3045,0.0,411.547,31.3187,0.0,0.0,332.3185,293.0138,-737.3899,350.0,-41.006499999999996,-411.547,31.3187,-332.3185,-847.9294,None,RS,2026-04-23
2026-04-07 07:00:00+00:00,333.1308,0.0,0.0,590.7352,251.0,0.0,0.0,204.67975,0.0,330.8771,56.782,0.0,0.0,239.4543,333.1308,-590.7352,251.0,-204.67975,-330.8771,56.782,-239.4543,-724.8335499999998,None,RS,2026-04-23
2026-04-07 08:00:00+00:00,270.3506,0.0,0.0,617.52,100.0,0.0,0.0,382.267,0.0,374.2569,55.8255,0.0,0.0,375.37,270.3506,-617.52,100.0,-382.267,-374.2569,55.8255,-375.37,-1323.2377999999999,None,RS,2026-04-23
2026-04-07 09:00:00+00:00,146.7875,0.0,0.0,663.9193,0.0,110.0,0.0,544.63625,0.0,338.0851,2.5052,0.0,0.0,326.734,146.7875,-663.9193,-110.0,-544.63625,-338.0851,2.5052,-326.734,-1834.08195,None,RS,2026-04-23
2026-04-07 10:00:00+00:00,0.0,19.3662,0.0,456.3017,0.0,367.0,0.0,719.82575,0.0,257.5808,0.0,14.255,0.0,145.9482,-19.3662,-456.3017,-367.0,-719.82575,-257.5808,-14.255,-145.9482,-1980.27765,None,RS,2026-04-23
2026-04-07 11:00:00+00:00,0.0,78.3771,0.0,217.378,0.0,415.0,0.0,706.47225,0.0,260.1823,0.0,18.5775,0.0,439.0065,-78.3771,-217.378,-415.0,-706.47225,-260.1823,-18.5775,-439.0065,-2134.9936500000003,None,RS,2026-04-23
2026-04-07 12:00:00+00:00,0.0,63.9233,0.0,170.8538,0.0,404.0,0.0,686.12075,0.0,256.7186,0.0,5.0579,0.0,475.4585,-63.9233,-170.8538,-404.0,-686.12075,-256.7186,-5.0579,-475.4585,-2062.13285,None,RS,2026-04-23
2026-04-07 13:00:00+00:00,0.0,73.0869,0.0,153.6025,0.0,417.0,0.0,618.621,0.0,266.5825,46.5568,0.0,0.0,395.8648,-73.0869,-153.6025,-417.0,-618.621,-266.5825,46.5568,-395.8648,-1878.2008999999998,None,RS,2026-04-23
2026-04-07 14:00:00+00:00,0.0,59.6309,0.0,124.2292,0.0,330.0,0.0,435.699,0.0,264.055,65.5405,0.0,0.0,55.9737,-59.6309,-124.2292,-330.0,-435.699,-264.055,65.5405,-55.9737,-1204.0473,None,RS,2026-04-23
2026-04-07 15:00:00+00:00,0.0,56.5229,0.0,271.3119,0.0,139.0,0.0,167.88725,0.0,250.9085,77.9211,0.0,67.8294,0.0,-56.5229,-271.3119,-139.0,-167.88725,-250.9085,77.9211,67.8294,-739.88005,None,RS,2026-04-23
2026-04-07 16:00:00+00:00,0.0,212.2768,0.0,230.3131,0.0,77.0,87.4925,23.44175,0.0,110.2821,0.0,26.8752,367.9977,0.0,-212.2768,-230.3131,-77.0,64.05075000000001,-110.2821,-26.8752,367.9977,-224.6987499999999,None,RS,2026-04-23
2026-04-07 17:00:00+00:00,0.0,197.8607,0.0,281.0917,56.0,0.0,259.734,0.0,0.0,110.2379,0.0,36.2603,546.3595,0.0,-197.8607,-281.0917,56.0,259.734,-110.2379,-36.2603,546.3595,236.64289999999994,None,RS,2026-04-23
2026-04-07 18:00:00+00:00,0.0,134.5848,0.0,260.5502,109.0,0.0,282.12725,0.0,0.0,172.2443,0.0,2.9093,513.8548,0.0,-134.5848,-260.5502,109.0,282.12725,-172.2443,-2.9093,513.8548,334.69345,None,RS,2026-04-23
2026-04-07 19:00:00+00:00,0.0,116.4205,0.0,219.3138,95.0,0.0,241.67075,0.0,0.0,170.4724,0.0,0.4982,384.556,0.0,-116.4205,-219.3138,95.0,241.67075,-170.4724,-0.4982,384.556,214.52185000000003,None,RS,2026-04-23
2026-04-07 20:00:00+00:00,0.0,49.923,0.0,213.1322,0.0,23.0,17.6675,32.7595,0.0,192.8383,67.1675,0.0,103.8995,0.0,-49.923,-213.1322,-23.0,-15.092000000000002,-192.8383,67.1675,103.8995,-322.9185,None,RS,2026-04-23
2026-04-07 21:00:00+00:00,0.0,17.744,0.0,188.8597,0.0,53.0,0.02575,101.0325,0.0,184.6128,73.375,0.0,23.3302,0.0,-17.744,-188.8597,-53.0,-101.00675,-184.6128,73.375,23.3302,-448.51805,None,RS,2026-04-23
2026-04-07 22:00:00+00:00,0.0,12.9593,0.0,232.9097,0.0,83.0,0.0,181.58075,0.0,199.6213,78.1309,0.0,0.0,50.7029,-12.9593,-232.9097,-83.0,-181.58075,-199.6213,78.1309,-50.7029,-682.64305,None,RS,2026-04-23
2026-04-07 23:00:00+00:00,0.0,60.1837,0.0,171.3674,0.0,173.0,0.0,268.0455,0.0,164.6785,49.3123,0.0,0.0,121.2579,-60.1837,-171.3674,-173.0,-268.0455,-164.6785,49.3123,-121.2579,-909.2207000000001,None,RS,2026-04-23
2026-04-08 00:00:00+00:00,0.0,35.8089,0.0,180.585,0.0,114.0,0.0,202.687,0.0,249.4662,45.0238,0.0,0.0,147.576,-35.8089,-180.585,-114.0,-202.687,-249.4662,45.0238,-147.576,-885.0993,None,RS,2026-04-23
2026-04-08 01:00:00+00:00,0.0,8.4578,0.0,271.8548,11.0,0.0,0.0,82.62875,0.0,345.6919,54.3998,0.0,0.0,203.219,-8.4578,-271.8548,11.0,-82.62875,-345.6919,54.3998,-203.219,-846.45245,None,RS,2026-04-23
2026-04-08 02:00:00+00:00,0.0,46.4811,0.0,263.5784,1.0,0.0,0.0,77.53175,0.0,321.499,32.687,0.0,0.0,217.126,-46.4811,-263.5784,1.0,-77.53175,-321.499,32.687,-217.126,-892.5292499999999,None,RS,2026-04-23
2026-04-08 03:00:00+00:00,0.0,126.2502,0.0,267.536,58.0,0.0,26.79,0.679,0.0,377.5596,35.1857,0.0,0.0,108.0633,-126.2502,-267.536,58.0,26.111,-377.5596,35.1857,-108.0633,-760.1124,None,RS,2026-04-23
2026-04-08 04:00:00+00:00,0.0,58.2122,0.0,348.9379,174.0,0.0,192.94975,0.0,0.0,312.3051,25.2805,0.0,30.6137,0.0,-58.2122,-348.9379,174.0,192.94975,-312.3051,25.2805,30.6137,-296.61125,None,RS,2026-04-23
2026-04-08 05:00:00+00:00,188.3756,0.0,0.0,548.5856,416.0,0.0,363.677,0.0,0.0,432.5505,33.2123,0.0,0.0,24.1677,188.3756,-548.5856,416.0,363.677,-432.5505,33.2123,-24.1677,-4.038900000000016,None,RS,2026-04-23
2026-04-08 06:00:00+00:00,218.5377,0.0,0.0,531.9447,445.0,0.0,347.156,0.0,0.0,242.005,0.0,40.042,0.0,83.3912,218.5377,-531.9447,445.0,347.156,-242.005,-40.042,-83.3912,113.31079999999997,None,RS,2026-04-23
2026-04-08 07:00:00+00:00,163.6797,0.0,0.0,493.1581,342.0,0.0,197.5275,0.0,0.0,284.1673,0.0,5.375,0.0,35.0365,163.6797,-493.1581,342.0,197.5275,-284.1673,-5.375,-35.0365,-114.52969999999996,None,RS,2026-04-23
2026-04-08 08:00:00+00:00,107.1498,0.0,0.0,547.3146,220.0,0.0,49.088,0.65775,0.0,371.2724,4.1608,0.0,0.0,298.8845,107.1498,-547.3146,220.0,48.43025,-371.2724,4.1608,-298.8845,-837.73065,None,RS,2026-04-23
2026-04-08 09:00:00+00:00,92.9663,0.0,0.0,510.4222,82.0,0.0,0.417,88.1675,0.0,366.6494,19.1722,0.0,0.0,412.86,92.9663,-510.4222,82.0,-87.7505,-366.6494,19.1722,-412.86,-1183.5436,None,RS,2026-04-23
2026-04-08 10:00:00+00:00,0.0,26.1936,0.0,277.6871,0.0,298.0,0.0,443.63325,0.0,353.5033,16.1004,0.0,0.0,382.8587,-26.1936,-277.6871,-298.0,-443.63325,-353.5033,16.1004,-382.8587,-1765.77555,None,RS,2026-04-23
2026-04-08 11:00:00+00:00,0.0,110.3102,0.0,138.5353,0.0,453.0,0.0,557.817,0.0,280.2716,0.0,7.7417,0.0,323.8217,-110.3102,-138.5353,-453.0,-557.817,-280.2716,-7.7417,-323.8217,-1871.4975,None,RS,2026-04-23
2026-04-08 12:00:00+00:00,0.0,90.8521,0.0,189.1753,0.0,401.0,0.0,503.30175,0.0,288.0871,38.6194,0.0,0.0,260.4393,-90.8521,-189.1753,-401.0,-503.30175,-288.0871,38.6194,-260.4393,-1694.23615,None,RS,2026-04-23
2026-04-08 13:00:00+00:00,0.0,45.3967,0.0,300.2054,0.0,323.0,0.0,410.29575,0.0,338.1727,132.6141,0.0,0.0,160.3965,-45.3967,-300.2054,-323.0,-410.29575,-338.1727,132.6141,-160.3965,-1444.8529500000002,None,RS,2026-04-23
2026-04-08 14:00:00+00:00,157.3288,0.0,0.0,571.8365,80.0,0.0,25.6185,26.97875,0.0,398.9415,208.5127,0.0,35.8802,0.0,157.3288,-571.8365,80.0,-1.3602500000000006,-398.9415,208.5127,35.8802,-490.41655,None,RS,2026-04-23
2026-04-08 15:00:00+00:00,83.7511,0.0,0.0,413.6926,72.0,0.0,87.4295,0.0365,0.0,219.4372,116.5167,0.0,0.0,2.3383,83.7511,-413.6926,72.0,87.393,-219.4372,116.5167,-2.3383,-275.8073,None,RS,2026-04-23
2026-04-08 16:00:00+00:00,0.0,43.7505,0.0,311.9906,75.0,0.0,187.8225,0.0,0.0,234.2426,0.0,8.6599,246.818,0.0,-43.7505,-311.9906,75.0,187.8225,-234.2426,-8.6599,246.818,-89.00309999999999,None,RS,2026-04-23
2026-04-08 17:00:00+00:00,0.0,86.3991,0.0,379.0518,119.0,0.0,287.68275,0.0,0.0,165.3227,20.6112,0.0,384.765,0.0,-86.3991,-379.0518,119.0,287.68275,-165.3227,20.6112,384.765,181.28534999999994,None,RS,2026-04-23
2026-04-08 18:00:00+00:00,0.0,63.5849,0.0,351.7104,66.0,0.0,213.2365,0.0,0.0,94.9389,35.5838,0.0,389.4528,0.0,-63.5849,-351.7104,66.0,213.2365,-94.9389,35.5838,389.4528,194.0389,None,RS,2026-04-23
