,NO_5_NO_1,NO_1_NO_5,NO_5_NO_2,NO_2_NO_5,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-12 22:00:00+00:00,3097.862046,0.0,396.554169,0.0,0.0,145.416836,3097.862046,396.554169,-145.416836,3348.9993790000003,None,NO_5,2026-04-23
2026-01-12 23:00:00+00:00,2915.76491525,0.0,481.00410675,0.0,0.0,320.98980075,2915.76491525,481.00410675,-320.98980075,3075.77922125,None,NO_5,2026-04-23
2026-01-13 00:00:00+00:00,2814.483119,0.0,498.00065425,0.0,0.0,357.32595325,2814.483119,498.00065425,-357.32595325,2955.15782,None,NO_5,2026-04-23
2026-01-13 01:00:00+00:00,2768.4532355,0.0,531.8015025,0.0,0.0,439.15370525,2768.4532355,531.8015025,-439.15370525,2861.1010327500003,None,NO_5,2026-04-23
2026-01-13 02:00:00+00:00,2774.84953625,0.0,556.9746084999999,0.0,0.0,319.6900195,2774.84953625,556.9746084999999,-319.6900195,3012.1341252499997,None,NO_5,2026-04-23
2026-01-13 03:00:00+00:00,2777.24404075,0.0,537.1066177499999,0.0,0.0,353.9694305,2777.24404075,537.1066177499999,-353.9694305,2960.3812279999997,None,NO_5,2026-04-23
2026-01-13 04:00:00+00:00,2874.1976135,0.0,458.9810755,0.0,0.0,314.86023725,2874.1976135,458.9810755,-314.86023725,3018.31845175,None,NO_5,2026-04-23
2026-01-13 05:00:00+00:00,3059.11829175,0.0,333.0562355,0.0,0.0,198.54464475,3059.11829175,333.0562355,-198.54464475,3193.6298825000003,None,NO_5,2026-04-23
2026-01-13 06:00:00+00:00,3042.18189375,0.0,91.49528025000001,0.0,0.0,179.4025665,3042.18189375,91.49528025000001,-179.4025665,2954.2746075000005,None,NO_5,2026-04-23
2026-01-13 07:00:00+00:00,3023.71630975,0.0,0.1993965,21.1139995,0.0,67.443679,3023.71630975,-20.914603,-67.443679,2935.35802775,None,NO_5,2026-04-23
2026-01-13 08:00:00+00:00,2945.6178395,0.0,0.0,65.76295625,0.0,37.8782975,2945.6178395,-65.76295625,-37.8782975,2841.97658575,None,NO_5,2026-04-23
2026-01-13 09:00:00+00:00,2916.205249,0.0,0.0,62.0622215,8.18915475,10.76340025,2916.205249,-62.0622215,-2.5742455,2851.5687820000003,None,NO_5,2026-04-23
2026-01-13 10:00:00+00:00,2959.8926965,0.0,0.0,27.873941,6.91923675,12.700277750000001,2959.8926965,-27.873941,-5.781041000000002,2926.2377145,None,NO_5,2026-04-23
2026-01-13 11:00:00+00:00,2897.8289295,0.0,0.0,40.52992975,25.37492525,0.27285725,2897.8289295,-40.52992975,25.102068,2882.40106775,None,NO_5,2026-04-23
2026-01-13 12:00:00+00:00,2838.70679525,0.0,0.0,90.652951,31.326484999999998,0.0,2838.70679525,-90.652951,31.326484999999998,2779.38032925,None,NO_5,2026-04-23
2026-01-13 13:00:00+00:00,2917.51878725,0.0,0.0,34.594967,51.3144475,0.0,2917.51878725,-34.594967,51.3144475,2934.23826775,None,NO_5,2026-04-23
2026-01-13 14:00:00+00:00,2980.0319314999997,0.0,0.0,19.05091675,15.61274225,1.88269025,2980.0319314999997,-19.05091675,13.730052,2974.7110667499996,None,NO_5,2026-04-23
2026-01-13 15:00:00+00:00,3024.22381525,0.0,15.69810175,12.603114000000001,0.0,115.716321,3024.22381525,3.094987749999998,-115.716321,2911.6024820000002,None,NO_5,2026-04-23
2026-01-13 16:00:00+00:00,3165.2504185,0.0,146.6793975,0.0,0.0,161.9733635,3165.2504185,146.6793975,-161.9733635,3149.9564524999996,None,NO_5,2026-04-23
2026-01-13 17:00:00+00:00,3151.8045592500002,0.0,213.48458575,0.0,0.0,115.42484974999999,3151.8045592500002,213.48458575,-115.42484974999999,3249.8642952500004,None,NO_5,2026-04-23
2026-01-13 18:00:00+00:00,3058.411905,0.0,241.41936375,0.0,0.0,195.6606065,3058.411905,241.41936375,-195.6606065,3104.17066225,None,NO_5,2026-04-23
2026-01-13 19:00:00+00:00,3082.71123675,0.0,354.285575,0.0,0.0,319.092976,3082.71123675,354.285575,-319.092976,3117.90383575,None,NO_5,2026-04-23
2026-01-13 20:00:00+00:00,3144.4597265,0.0,508.56532949999996,0.0,0.0,413.7158485,3144.4597265,508.56532949999996,-413.7158485,3239.3092075000004,None,NO_5,2026-04-23
2026-01-13 21:00:00+00:00,2985.7256305,0.0,568.9916585,0.0,0.0,342.800344,2985.7256305,568.9916585,-342.800344,3211.916945,None,NO_5,2026-04-23
2026-01-13 22:00:00+00:00,2736.4831,0.0,547.15835075,0.0,0.0,381.71803775,2736.4831,547.15835075,-381.71803775,2901.923413,None,NO_5,2026-04-23
2026-01-13 23:00:00+00:00,2818.4050635,0.0,675.500396,0.0,0.0,529.58655275,2818.4050635,675.500396,-529.58655275,2964.3189067499998,None,NO_5,2026-04-23
2026-01-14 00:00:00+00:00,2731.07735025,0.0,762.694632,0.0,0.0,549.74889825,2731.07735025,762.694632,-549.74889825,2944.0230840000004,None,NO_5,2026-04-23
2026-01-14 01:00:00+00:00,2591.11357275,0.0,762.73143875,0.0,0.0,556.003516,2591.11357275,762.73143875,-556.003516,2797.8414955,None,NO_5,2026-04-23
2026-01-14 02:00:00+00:00,2525.712928,0.0,742.7710035,0.0,0.0,536.9150855,2525.712928,742.7710035,-536.9150855,2731.568846,None,NO_5,2026-04-23
2026-01-14 03:00:00+00:00,2553.21396175,0.0,795.36296825,0.0,0.0,462.20071674999997,2553.21396175,795.36296825,-462.20071674999997,2886.37621325,None,NO_5,2026-04-23
2026-01-14 04:00:00+00:00,2617.7881755,0.0,842.30536325,0.0,0.0,472.0457025,2617.7881755,842.30536325,-472.0457025,2988.04783625,None,NO_5,2026-04-23
2026-01-14 05:00:00+00:00,2745.5286484999997,0.0,712.24494025,0.0,0.0,424.08432500000004,2745.5286484999997,712.24494025,-424.08432500000004,3033.6892637499996,None,NO_5,2026-04-23
2026-01-14 06:00:00+00:00,2826.17783,0.0,501.35272399999997,0.0,0.0,478.22443525000006,2826.17783,501.35272399999997,-478.22443525000006,2849.3061187499998,None,NO_5,2026-04-23
2026-01-14 07:00:00+00:00,2697.6988792499997,0.0,375.72340425000004,0.0,0.0,379.05978325,2697.6988792499997,375.72340425000004,-379.05978325,2694.3625002499994,None,NO_5,2026-04-23
2026-01-14 08:00:00+00:00,2618.3578645,0.0,434.42218275,0.0,0.0,460.2967885,2618.3578645,434.42218275,-460.2967885,2592.48325875,None,NO_5,2026-04-23
2026-01-14 09:00:00+00:00,2499.69862725,0.0,305.0489285,0.0,0.0,277.07929475,2499.69862725,305.0489285,-277.07929475,2527.668261,None,NO_5,2026-04-23
2026-01-14 10:00:00+00:00,2504.693074,0.0,322.424786,0.0,0.0,219.62381675,2504.693074,322.424786,-219.62381675,2607.49404325,None,NO_5,2026-04-23
2026-01-14 11:00:00+00:00,2515.1672065000002,0.0,297.67212425,0.0,0.0,205.41546875,2515.1672065000002,297.67212425,-205.41546875,2607.423862,None,NO_5,2026-04-23
2026-01-14 12:00:00+00:00,2420.2899845,0.0,296.095572,0.0,0.0,175.2511355,2420.2899845,296.095572,-175.2511355,2541.134421,None,NO_5,2026-04-23
2026-01-14 13:00:00+00:00,2316.67561875,0.0,224.66767525,0.0,0.0,163.69062,2316.67561875,224.66767525,-163.69062,2377.6526740000004,None,NO_5,2026-04-23
2026-01-14 14:00:00+00:00,2270.91069275,0.0,125.147606,0.0,0.0,134.986921,2270.91069275,125.147606,-134.986921,2261.07137775,None,NO_5,2026-04-23
2026-01-14 15:00:00+00:00,2514.96872,0.0,126.4299355,0.0,0.0,80.82791075,2514.96872,126.4299355,-80.82791075,2560.57074475,None,NO_5,2026-04-23
2026-01-14 16:00:00+00:00,2782.6026545,0.0,160.079015,0.0,0.0,61.062596500000005,2782.6026545,160.079015,-61.062596500000005,2881.619073,None,NO_5,2026-04-23
2026-01-14 17:00:00+00:00,2644.956933,0.0,283.149233,0.0,0.0,159.8387895,2644.956933,283.149233,-159.8387895,2768.2673765,None,NO_5,2026-04-23
2026-01-14 18:00:00+00:00,2863.00060575,0.0,387.1473395,0.0,0.0,158.0185165,2863.00060575,387.1473395,-158.0185165,3092.12942875,None,NO_5,2026-04-23
2026-01-14 19:00:00+00:00,2941.43354575,0.0,380.499179,0.0,0.0,201.597191,2941.43354575,380.499179,-201.597191,3120.33553375,None,NO_5,2026-04-23
2026-01-14 20:00:00+00:00,2882.442797,0.0,407.0811685,0.0,0.0,223.53997925,2882.442797,407.0811685,-223.53997925,3065.9839862500003,None,NO_5,2026-04-23
2026-01-14 21:00:00+00:00,2728.65399875,0.0,375.697568,0.0,0.0,314.10722675,2728.65399875,375.697568,-314.10722675,2790.24434,None,NO_5,2026-04-23
2026-01-14 22:00:00+00:00,2644.70163975,0.0,400.491437,0.0,0.0,453.331931,2644.70163975,400.491437,-453.331931,2591.86114575,None,NO_5,2026-04-23
2026-01-14 23:00:00+00:00,2525.76182875,0.0,475.00840225,0.0,0.0,462.318735,2525.76182875,475.00840225,-462.318735,2538.451496,None,NO_5,2026-04-23
2026-01-15 00:00:00+00:00,2557.09010025,0.0,463.3550255,0.0,0.0,490.60962775,2557.09010025,463.3550255,-490.60962775,2529.835498,None,NO_5,2026-04-23
2026-01-15 01:00:00+00:00,2252.0438507500003,0.0,327.54067975,0.0,0.0,509.044984,2252.0438507500003,327.54067975,-509.044984,2070.5395465,None,NO_5,2026-04-23
2026-01-15 02:00:00+00:00,1875.3987435,0.0,131.00544675,0.0,0.0,572.73862825,1875.3987435,131.00544675,-572.73862825,1433.6655619999997,None,NO_5,2026-04-23
2026-01-15 03:00:00+00:00,1769.70243775,0.0,71.207931,0.0,0.0,561.898676,1769.70243775,71.207931,-561.898676,1279.0116927499998,None,NO_5,2026-04-23
2026-01-15 04:00:00+00:00,2027.78337925,0.0,143.19786175,0.0,0.0,527.47618425,2027.78337925,143.19786175,-527.47618425,1643.50505675,None,NO_5,2026-04-23
2026-01-15 05:00:00+00:00,2587.05533625,0.0,213.356417,0.0,0.0,381.274604,2587.05533625,213.356417,-381.274604,2419.1371492499998,None,NO_5,2026-04-23
2026-01-15 06:00:00+00:00,2869.1504125,0.0,93.86617125000001,0.0,0.0,227.43346724999998,2869.1504125,93.86617125000001,-227.43346724999998,2735.5831165000004,None,NO_5,2026-04-23
2026-01-15 07:00:00+00:00,2903.4199415000003,0.0,27.063798,0.0,0.0,122.99148425,2903.4199415000003,27.063798,-122.99148425,2807.49225525,None,NO_5,2026-04-23
2026-01-15 08:00:00+00:00,2944.70127525,0.0,58.747923750000005,0.0,0.0,72.28264825,2944.70127525,58.747923750000005,-72.28264825,2931.16655075,None,NO_5,2026-04-23
2026-01-15 09:00:00+00:00,2655.0456544999997,0.0,16.4453395,33.768106,0.0,100.181214,2655.0456544999997,-17.322766500000004,-100.181214,2537.5416739999996,None,NO_5,2026-04-23
2026-01-15 10:00:00+00:00,2483.08136875,0.0,0.0,48.996114500000004,0.0,88.862299,2483.08136875,-48.996114500000004,-88.862299,2345.22295525,None,NO_5,2026-04-23
2026-01-15 11:00:00+00:00,2463.66411025,0.0,0.0,92.681243,0.0,25.74361775,2463.66411025,-92.681243,-25.74361775,2345.2392495,None,NO_5,2026-04-23
2026-01-15 12:00:00+00:00,2606.4046762499997,0.0,0.0,53.65827325,0.0,78.182089,2606.4046762499997,-53.65827325,-78.182089,2474.5643139999997,None,NO_5,2026-04-23
2026-01-15 13:00:00+00:00,2922.17918025,0.0,118.524487,0.0,0.0,70.171866,2922.17918025,118.524487,-70.171866,2970.53180125,None,NO_5,2026-04-23
2026-01-15 14:00:00+00:00,2913.2872712500002,0.0,181.49649399999998,0.0,0.0,85.26453575,2913.2872712500002,181.49649399999998,-85.26453575,3009.5192295,None,NO_5,2026-04-23
2026-01-15 15:00:00+00:00,3036.8553715,0.0,257.8346085,0.0,0.0,175.67402950000002,3036.8553715,257.8346085,-175.67402950000002,3119.0159504999997,None,NO_5,2026-04-23
2026-01-15 16:00:00+00:00,3034.93835925,0.0,212.3830325,0.0,0.0,232.173643,3034.93835925,212.3830325,-232.173643,3015.1477487499997,None,NO_5,2026-04-23
2026-01-15 17:00:00+00:00,2811.235902,0.0,207.78046,0.0,0.0,235.059901,2811.235902,207.78046,-235.059901,2783.9564609999998,None,NO_5,2026-04-23
2026-01-15 18:00:00+00:00,3039.985605,0.0,351.904581,0.0,0.0,244.246597,3039.985605,351.904581,-244.246597,3147.643589,None,NO_5,2026-04-23
2026-01-15 19:00:00+00:00,2991.1074155,0.0,382.1408975,0.0,0.0,264.89621725,2991.1074155,382.1408975,-264.89621725,3108.35209575,None,NO_5,2026-04-23
2026-01-15 20:00:00+00:00,2657.8676495,0.0,229.54260725,0.0,0.0,291.65483975,2657.8676495,229.54260725,-291.65483975,2595.755417,None,NO_5,2026-04-23
2026-01-15 21:00:00+00:00,2454.268141,0.0,321.66725225,0.0,0.0,408.305827,2454.268141,321.66725225,-408.305827,2367.6295662499997,None,NO_5,2026-04-23
2026-01-15 22:00:00+00:00,2117.56326175,0.0,247.38199025,0.0,0.0,514.11652125,2117.56326175,247.38199025,-514.11652125,1850.82873075,None,NO_5,2026-04-23
2026-01-15 23:00:00+00:00,1730.09474625,0.0,190.40092225,0.0,0.0,562.08909625,1730.09474625,190.40092225,-562.08909625,1358.4065722500002,None,NO_5,2026-04-23
2026-01-16 00:00:00+00:00,1450.1182187499999,0.0,141.03993375,0.0,0.0,613.5195697500001,1450.1182187499999,141.03993375,-613.5195697500001,977.6385827499998,None,NO_5,2026-04-23
2026-01-16 01:00:00+00:00,1223.57998925,0.0,87.67968375000001,0.0,0.0,590.206508,1223.57998925,87.67968375000001,-590.206508,721.053165,None,NO_5,2026-04-23
2026-01-16 02:00:00+00:00,1147.67085225,0.0,85.7993815,0.0,0.0,572.577706,1147.67085225,85.7993815,-572.577706,660.89252775,None,NO_5,2026-04-23
2026-01-16 03:00:00+00:00,1160.55652125,0.0,156.15235425,0.0,0.0,591.597222,1160.55652125,156.15235425,-591.597222,725.1116535,None,NO_5,2026-04-23
2026-01-16 04:00:00+00:00,1669.1162342500002,0.0,331.1157435,0.0,0.0,479.88812025,1669.1162342500002,331.1157435,-479.88812025,1520.3438575000002,None,NO_5,2026-04-23
2026-01-16 05:00:00+00:00,1951.45064175,0.0,320.0794435,0.0,0.0,332.16265,1951.45064175,320.0794435,-332.16265,1939.36743525,None,NO_5,2026-04-23
2026-01-16 06:00:00+00:00,2261.25753175,0.0,331.246944,0.0,0.0,256.64854625,2261.25753175,331.246944,-256.64854625,2335.8559295,None,NO_5,2026-04-23
2026-01-16 07:00:00+00:00,2139.5185105,0.0,302.16038725,0.0,0.0,206.50399425,2139.5185105,302.16038725,-206.50399425,2235.1749035000003,None,NO_5,2026-04-23
2026-01-16 08:00:00+00:00,2173.9455365000003,0.0,219.6357825,0.0,0.0,136.3041735,2173.9455365000003,219.6357825,-136.3041735,2257.2771455,None,NO_5,2026-04-23
2026-01-16 09:00:00+00:00,2072.97711,0.0,199.6879065,0.0,0.0,151.702945,2072.97711,199.6879065,-151.702945,2120.9620714999996,None,NO_5,2026-04-23
2026-01-16 10:00:00+00:00,2120.3755725,0.0,232.40668525,0.0,0.0,118.8972375,2120.3755725,232.40668525,-118.8972375,2233.8850202500003,None,NO_5,2026-04-23
2026-01-16 11:00:00+00:00,2227.5595405,0.0,351.49921975,0.0,0.0,236.48894875000002,2227.5595405,351.49921975,-236.48894875000002,2342.5698115,None,NO_5,2026-04-23
2026-01-16 12:00:00+00:00,2299.225877,0.0,457.7439965,0.0,0.0,251.51070775,2299.225877,457.7439965,-251.51070775,2505.4591657499996,None,NO_5,2026-04-23
2026-01-16 13:00:00+00:00,2317.10732225,0.0,451.18318024999996,0.0,0.0,183.09834525,2317.10732225,451.18318024999996,-183.09834525,2585.19215725,None,NO_5,2026-04-23
2026-01-16 14:00:00+00:00,2347.8709555,0.0,451.471341,0.0,0.0,139.244915,2347.8709555,451.471341,-139.244915,2660.0973814999998,None,NO_5,2026-04-23
2026-01-16 15:00:00+00:00,2332.7729995,0.0,372.98619525,0.0,0.0,156.877495,2332.7729995,372.98619525,-156.877495,2548.88169975,None,NO_5,2026-04-23
2026-01-16 16:00:00+00:00,2418.3492205,0.0,393.51061225,0.0,0.0,168.47041975000002,2418.3492205,393.51061225,-168.47041975000002,2643.389413,None,NO_5,2026-04-23
2026-01-16 17:00:00+00:00,2528.120887,0.0,395.35713975,0.0,0.0,182.0367665,2528.120887,395.35713975,-182.0367665,2741.44126025,None,NO_5,2026-04-23
2026-01-16 18:00:00+00:00,2475.633412,0.0,458.63576,0.0,0.0,168.4065175,2475.633412,458.63576,-168.4065175,2765.8626545,None,NO_5,2026-04-23
2026-01-16 19:00:00+00:00,2427.70228975,0.0,568.4729217500001,0.0,0.0,202.1364185,2427.70228975,568.4729217500001,-202.1364185,2794.0387929999997,None,NO_5,2026-04-23
2026-01-16 20:00:00+00:00,2374.2342975,0.0,606.4619534999999,0.0,0.0,227.449245,2374.2342975,606.4619534999999,-227.449245,2753.2470060000005,None,NO_5,2026-04-23
2026-01-16 21:00:00+00:00,2431.2053287500003,0.0,674.198093,0.0,0.0,267.69321775000003,2431.2053287500003,674.198093,-267.69321775000003,2837.710204,None,NO_5,2026-04-23
2026-01-16 22:00:00+00:00,2348.11228225,0.0,673.350498,0.0,0.0,318.99843625,2348.11228225,673.350498,-318.99843625,2702.464344,None,NO_5,2026-04-23
2026-01-16 23:00:00+00:00,1844.0409605,0.0,564.640868,0.0,0.0,442.208766,1844.0409605,564.640868,-442.208766,1966.4730625,None,NO_5,2026-04-23
2026-01-17 00:00:00+00:00,1950.447496,0.0,638.2757695,0.0,0.0,494.65589175,1950.447496,638.2757695,-494.65589175,2094.0673737499997,None,NO_5,2026-04-23
2026-01-17 01:00:00+00:00,1941.6599757499998,0.0,633.57944775,0.0,0.0,552.88226575,1941.6599757499998,633.57944775,-552.88226575,2022.3571577499997,None,NO_5,2026-04-23
2026-01-17 02:00:00+00:00,1764.07520675,0.0,594.60078725,0.0,0.0,603.966577,1764.07520675,594.60078725,-603.966577,1754.709417,None,NO_5,2026-04-23
2026-01-17 03:00:00+00:00,1798.7116295,0.0,604.2038615,0.0,0.0,560.596734,1798.7116295,604.2038615,-560.596734,1842.3187570000002,None,NO_5,2026-04-23
2026-01-17 04:00:00+00:00,1885.2584805000001,0.0,615.30446525,0.0,0.0,527.656615,1885.2584805000001,615.30446525,-527.656615,1972.90633075,None,NO_5,2026-04-23
2026-01-17 05:00:00+00:00,1959.88080575,0.0,602.43440775,0.0,0.0,484.92637275000004,1959.88080575,602.43440775,-484.92637275000004,2077.38884075,None,NO_5,2026-04-23
2026-01-17 06:00:00+00:00,2084.9638935000003,0.0,572.76221775,0.0,0.0,477.96448599999997,2084.9638935000003,572.76221775,-477.96448599999997,2179.76162525,None,NO_5,2026-04-23
2026-01-17 07:00:00+00:00,2376.49624175,0.0,642.10312625,0.0,0.0,426.12974825,2376.49624175,642.10312625,-426.12974825,2592.46961975,None,NO_5,2026-04-23
2026-01-17 08:00:00+00:00,2605.40885375,0.0,579.36351775,0.0,0.0,336.515528,2605.40885375,579.36351775,-336.515528,2848.2568435000003,None,NO_5,2026-04-23
2026-01-17 09:00:00+00:00,2626.522498,0.0,570.95184475,0.0,0.0,262.1745385,2626.522498,570.95184475,-262.1745385,2935.29980425,None,NO_5,2026-04-23
2026-01-17 10:00:00+00:00,2557.96107425,0.0,498.47868775,0.0,0.0,261.8472495,2557.96107425,498.47868775,-261.8472495,2794.5925125,None,NO_5,2026-04-23
2026-01-17 11:00:00+00:00,2504.75441925,0.0,445.95946725,0.0,0.0,217.01204074999998,2504.75441925,445.95946725,-217.01204074999998,2733.70184575,None,NO_5,2026-04-23
2026-01-17 12:00:00+00:00,2503.659937,0.0,502.252713,0.0,0.0,223.804531,2503.659937,502.252713,-223.804531,2782.1081189999995,None,NO_5,2026-04-23
2026-01-17 13:00:00+00:00,2607.5221745,0.0,535.7060785,0.0,0.0,103.8429405,2607.5221745,535.7060785,-103.8429405,3039.3853124999996,None,NO_5,2026-04-23
2026-01-17 14:00:00+00:00,2640.44926375,0.0,539.3402482500001,0.0,0.0,44.178281,2640.44926375,539.3402482500001,-44.178281,3135.611231,None,NO_5,2026-04-23
2026-01-17 15:00:00+00:00,2656.8965657500003,0.0,492.70939625,0.0,0.0,53.392607749999996,2656.8965657500003,492.70939625,-53.392607749999996,3096.21335425,None,NO_5,2026-04-23
2026-01-17 16:00:00+00:00,2541.895818,0.0,416.707288,0.0,0.0,72.17499000000001,2541.895818,416.707288,-72.17499000000001,2886.428116,None,NO_5,2026-04-23
2026-01-17 17:00:00+00:00,2634.288802,0.0,436.681576,0.0,0.0,20.101895,2634.288802,436.681576,-20.101895,3050.868483,None,NO_5,2026-04-23
2026-01-17 18:00:00+00:00,2503.8685315000002,0.0,455.25034875,0.0,0.0,25.441988249999998,2503.8685315000002,455.25034875,-25.441988249999998,2933.676892,None,NO_5,2026-04-23
2026-01-17 19:00:00+00:00,2562.1164825,0.0,459.67972199999997,0.0,33.596999000000004,5.05390375,2562.1164825,459.67972199999997,28.543095250000004,3050.33929975,None,NO_5,2026-04-23
2026-01-17 20:00:00+00:00,2468.108929,0.0,504.62382275,0.0,0.92139275,30.60884925,2468.108929,504.62382275,-29.6874565,2943.04529525,None,NO_5,2026-04-23
2026-01-17 21:00:00+00:00,2223.7514345,0.0,519.548688,0.0,0.0,87.14797375,2223.7514345,519.548688,-87.14797375,2656.15214875,None,NO_5,2026-04-23
2026-01-17 22:00:00+00:00,2244.7155835,0.0,514.68587675,0.0,0.0,76.41043925,2244.7155835,514.68587675,-76.41043925,2682.9910210000003,None,NO_5,2026-04-23
2026-01-17 23:00:00+00:00,1956.392085,0.0,479.21646525,0.0,0.0,203.1912805,1956.392085,479.21646525,-203.1912805,2232.41726975,None,NO_5,2026-04-23
2026-01-18 00:00:00+00:00,2063.5741215,0.0,540.97070875,0.0,0.0,204.29132425,2063.5741215,540.97070875,-204.29132425,2400.253506,None,NO_5,2026-04-23
2026-01-18 01:00:00+00:00,2165.6427089999997,0.0,609.42541325,0.0,0.0,238.35094525,2165.6427089999997,609.42541325,-238.35094525,2536.7171769999995,None,NO_5,2026-04-23
2026-01-18 02:00:00+00:00,2164.5141642500002,0.0,598.9872957499999,0.0,0.0,178.8056125,2164.5141642500002,598.9872957499999,-178.8056125,2584.6958475000006,None,NO_5,2026-04-23
2026-01-18 03:00:00+00:00,2178.016831,0.0,618.063761,0.0,0.0,215.59398375,2178.016831,618.063761,-215.59398375,2580.48660825,None,NO_5,2026-04-23
2026-01-18 04:00:00+00:00,2205.88866125,0.0,636.4757855,0.0,0.0,286.01754800000003,2205.88866125,636.4757855,-286.01754800000003,2556.34689875,None,NO_5,2026-04-23
2026-01-18 05:00:00+00:00,2267.2883715,0.0,658.67374675,0.0,0.0,284.67063275,2267.2883715,658.67374675,-284.67063275,2641.2914854999995,None,NO_5,2026-04-23
2026-01-18 06:00:00+00:00,2263.48829225,0.0,647.93253425,0.0,0.0,232.31272075,2263.48829225,647.93253425,-232.31272075,2679.10810575,None,NO_5,2026-04-23
2026-01-18 07:00:00+00:00,2449.8906865,0.0,708.13447025,0.0,0.0,148.20221825,2449.8906865,708.13447025,-148.20221825,3009.8229385,None,NO_5,2026-04-23
2026-01-18 08:00:00+00:00,2497.97524225,0.0,576.2136585,0.0,0.0,24.22710625,2497.97524225,576.2136585,-24.22710625,3049.9617945,None,NO_5,2026-04-23
2026-01-18 09:00:00+00:00,2562.56191925,0.0,519.4241949999999,0.0,0.3207855,8.65547325,2562.56191925,519.4241949999999,-8.33468775,3073.6514265,None,NO_5,2026-04-23
2026-01-18 10:00:00+00:00,2502.52087475,0.0,383.73715325,0.0,19.809559,8.60197825,2502.52087475,383.73715325,11.20758075,2897.4656087500002,None,NO_5,2026-04-23
2026-01-18 11:00:00+00:00,2579.79420825,0.0,413.84559,0.0,15.136650500000002,0.0,2579.79420825,413.84559,15.136650500000002,3008.77644875,None,NO_5,2026-04-23
2026-01-18 12:00:00+00:00,2682.23211225,0.0,425.39759649999996,0.0,70.348551,0.0,2682.23211225,425.39759649999996,70.348551,3177.97825975,None,NO_5,2026-04-23
2026-01-18 13:00:00+00:00,2699.88848825,0.0,448.811639,0.0,117.68187225,0.0,2699.88848825,448.811639,117.68187225,3266.3819995000003,None,NO_5,2026-04-23
2026-01-18 14:00:00+00:00,2867.32253125,0.0,394.24757725,0.0,184.25680925,0.0,2867.32253125,394.24757725,184.25680925,3445.82691775,None,NO_5,2026-04-23
2026-01-18 15:00:00+00:00,2883.9351322499997,0.0,417.680022,0.0,205.97411875,0.0,2883.9351322499997,417.680022,205.97411875,3507.5892729999996,None,NO_5,2026-04-23
2026-01-18 16:00:00+00:00,2852.20996375,0.0,434.96343225,0.0,138.92874975,0.0,2852.20996375,434.96343225,138.92874975,3426.10214575,None,NO_5,2026-04-23
2026-01-18 17:00:00+00:00,2794.7963805,0.0,441.800503,0.0,67.04281175,0.0,2794.7963805,441.800503,67.04281175,3303.63969525,None,NO_5,2026-04-23
2026-01-18 18:00:00+00:00,2753.164458,0.0,446.4455095,0.0,56.14946275,0.0,2753.164458,446.4455095,56.14946275,3255.75943025,None,NO_5,2026-04-23
2026-01-18 19:00:00+00:00,2845.26495075,0.0,555.2817935,0.0,30.014666750000004,1.823234,2845.26495075,555.2817935,28.191432750000004,3428.738177,None,NO_5,2026-04-23
2026-01-18 20:00:00+00:00,2835.33501325,0.0,550.633319,0.0,0.0,24.120532750000002,2835.33501325,550.633319,-24.120532750000002,3361.8477995,None,NO_5,2026-04-23
2026-01-18 21:00:00+00:00,2638.270752,0.0,553.06829725,0.0,0.0,59.56947875,2638.270752,553.06829725,-59.56947875,3131.7695704999996,None,NO_5,2026-04-23
2026-01-18 22:00:00+00:00,2445.267072,0.0,578.0097455,0.0,0.0,115.4982455,2445.267072,578.0097455,-115.4982455,2907.778572,None,NO_5,2026-04-23
2026-01-18 23:00:00+00:00,2520.7304015,0.0,700.0949587499999,0.0,0.0,237.985422,2520.7304015,700.0949587499999,-237.985422,2982.8399382499997,None,NO_5,2026-04-23
2026-01-19 00:00:00+00:00,2602.05828975,0.0,719.11340175,0.0,0.0,182.83024025,2602.05828975,719.11340175,-182.83024025,3138.34145125,None,NO_5,2026-04-23
2026-01-19 01:00:00+00:00,2392.357123,0.0,644.9249152499999,0.0,0.0,193.03392250000002,2392.357123,644.9249152499999,-193.03392250000002,2844.2481157499997,None,NO_5,2026-04-23
2026-01-19 02:00:00+00:00,2365.1339427499997,0.0,635.8706655,0.0,0.0,203.6932195,2365.1339427499997,635.8706655,-203.6932195,2797.31138875,None,NO_5,2026-04-23
2026-01-19 03:00:00+00:00,2410.048495,0.0,629.33279925,0.0,0.0,162.684678,2410.048495,629.33279925,-162.684678,2876.69661625,None,NO_5,2026-04-23
2026-01-19 04:00:00+00:00,2484.7591445,0.0,513.359598,0.0,2.48813375,69.0785455,2484.7591445,513.359598,-66.59041175,2931.52833075,None,NO_5,2026-04-23
2026-01-19 05:00:00+00:00,2783.92133975,0.0,288.86144075,0.0,12.24807925,11.03510775,2783.92133975,288.86144075,1.2129715,3073.995752,None,NO_5,2026-04-23
2026-01-19 06:00:00+00:00,3012.00334825,0.0,322.0088895,0.0,55.787089,0.0,3012.00334825,322.0088895,55.787089,3389.7993267499996,None,NO_5,2026-04-23
2026-01-19 07:00:00+00:00,3107.449103,0.0,262.609517,0.0,95.148857,0.0,3107.449103,262.609517,95.148857,3465.207477,None,NO_5,2026-04-23
