,EE_FI,FI_EE,EE_LV,LV_EE,EE_FI_net_export,EE_LV_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-28 11:00:00+00:00,0.0,585.8025,76.25,0.0,-585.8025,76.25,-509.5525,None,EE,2026-04-23
2026-01-28 12:00:00+00:00,0.0,582.3675000000001,81.25,0.0,-582.3675000000001,81.25,-501.11750000000006,None,EE,2026-04-23
2026-01-28 13:00:00+00:00,0.0,505.8075,34.0,0.0,-505.8075,34.0,-471.8075,None,EE,2026-04-23
2026-01-28 14:00:00+00:00,0.0,462.2675,6.0,19.0,-462.2675,-13.0,-475.2675,None,EE,2026-04-23
2026-01-28 15:00:00+00:00,0.0,352.3175,0.0,78.5,-352.3175,-78.5,-430.8175,None,EE,2026-04-23
2026-01-28 16:00:00+00:00,0.0,383.95,0.0,121.5,-383.95,-121.5,-505.45,None,EE,2026-04-23
2026-01-28 17:00:00+00:00,0.0,275.65,0.0,246.5,-275.65,-246.5,-522.15,None,EE,2026-04-23
2026-01-28 18:00:00+00:00,0.0,223.8025,0.0,272.0,-223.8025,-272.0,-495.8025,None,EE,2026-04-23
2026-01-28 19:00:00+00:00,0.0,195.5125,0.0,295.5,-195.5125,-295.5,-491.0125,None,EE,2026-04-23
2026-01-28 20:00:00+00:00,0.0,52.694,0.0,405.75,-52.694,-405.75,-458.444,None,EE,2026-04-23
2026-01-28 21:00:00+00:00,0.0,259.8175,1.0,92.75,-259.8175,-91.75,-351.5675,None,EE,2026-04-23
2026-01-28 22:00:00+00:00,0.0,135.05,0.0,207.5,-135.05,-207.5,-342.55,None,EE,2026-04-23
2026-01-28 23:00:00+00:00,0.0,68.06700000000001,0.0,295.5,-68.06700000000001,-295.5,-363.567,None,EE,2026-04-23
2026-01-29 00:00:00+00:00,0.0,73.62925,0.0,379.25,-73.62925,-379.25,-452.87925,None,EE,2026-04-23
2026-01-29 01:00:00+00:00,0.0,36.278999999999996,0.0,428.0,-36.278999999999996,-428.0,-464.279,None,EE,2026-04-23
2026-01-29 02:00:00+00:00,58.76575,0.0,0.0,526.75,58.76575,-526.75,-467.98425,None,EE,2026-04-23
2026-01-29 03:00:00+00:00,151.529,0.0,0.0,503.75,151.529,-503.75,-352.221,None,EE,2026-04-23
2026-01-29 04:00:00+00:00,6.52825,9.31875,0.0,294.75,-2.7904999999999998,-294.75,-297.5405,None,EE,2026-04-23
2026-01-29 05:00:00+00:00,0.0,58.592749999999995,0.0,373.25,-58.592749999999995,-373.25,-431.84275,None,EE,2026-04-23
2026-01-29 06:00:00+00:00,0.0,319.52750000000003,0.0,143.5,-319.52750000000003,-143.5,-463.02750000000003,None,EE,2026-04-23
2026-01-29 07:00:00+00:00,0.0,414.6025,0.0,117.25,-414.6025,-117.25,-531.8525,None,EE,2026-04-23
2026-01-29 08:00:00+00:00,0.0,427.9175,0.0,134.75,-427.9175,-134.75,-562.6675,None,EE,2026-04-23
2026-01-29 09:00:00+00:00,0.0,254.69,0.0,314.5,-254.69,-314.5,-569.19,None,EE,2026-04-23
2026-01-29 10:00:00+00:00,0.0,192.9,0.0,379.25,-192.9,-379.25,-572.15,None,EE,2026-04-23
2026-01-29 11:00:00+00:00,0.0,185.61,0.0,369.25,-185.61,-369.25,-554.86,None,EE,2026-04-23
2026-01-29 12:00:00+00:00,0.0,227.725,0.0,366.25,-227.725,-366.25,-593.975,None,EE,2026-04-23
2026-01-29 13:00:00+00:00,0.0,322.3525,0.0,308.0,-322.3525,-308.0,-630.3525,None,EE,2026-04-23
2026-01-29 14:00:00+00:00,0.0,284.84250000000003,0.0,343.25,-284.84250000000003,-343.25,-628.0925,None,EE,2026-04-23
2026-01-29 15:00:00+00:00,0.0,80.171,0.0,429.0,-80.171,-429.0,-509.171,None,EE,2026-04-23
2026-01-29 16:00:00+00:00,9.841875,18.86525,0.0,481.75,-9.023375,-481.75,-490.773375,None,EE,2026-04-23
2026-01-29 17:00:00+00:00,150.5075,0.0,0.0,629.25,150.5075,-629.25,-478.7425,None,EE,2026-04-23
2026-01-29 18:00:00+00:00,182.7975,0.0,0.0,608.75,182.7975,-608.75,-425.9525,None,EE,2026-04-23
2026-01-29 19:00:00+00:00,216.66,0.0,0.0,643.75,216.66,-643.75,-427.09000000000003,None,EE,2026-04-23
2026-01-29 20:00:00+00:00,209.575,0.0,0.0,643.75,209.575,-643.75,-434.175,None,EE,2026-04-23
2026-01-29 21:00:00+00:00,131.1525,0.0,0.0,574.0,131.1525,-574.0,-442.84749999999997,None,EE,2026-04-23
2026-01-29 22:00:00+00:00,119.69,0.0,0.0,633.75,119.69,-633.75,-514.06,None,EE,2026-04-23
2026-01-29 23:00:00+00:00,133.685,0.0,0.0,681.0,133.685,-681.0,-547.315,None,EE,2026-04-23
2026-01-30 00:00:00+00:00,109.08275,0.0,0.0,653.25,109.08275,-653.25,-544.16725,None,EE,2026-04-23
2026-01-30 01:00:00+00:00,41.305,0.0,0.0,641.0,41.305,-641.0,-599.695,None,EE,2026-04-23
2026-01-30 02:00:00+00:00,73.13275,0.0,0.0,621.5,73.13275,-621.5,-548.36725,None,EE,2026-04-23
2026-01-30 03:00:00+00:00,71.9305,0.0,0.0,605.5,71.9305,-605.5,-533.5695000000001,None,EE,2026-04-23
2026-01-30 04:00:00+00:00,111.33175,0.0,0.0,652.5,111.33175,-652.5,-541.16825,None,EE,2026-04-23
2026-01-30 05:00:00+00:00,103.30625,0.0,0.0,662.0,103.30625,-662.0,-558.69375,None,EE,2026-04-23
2026-01-30 06:00:00+00:00,101.78625000000001,0.0,0.0,665.75,101.78625000000001,-665.75,-563.96375,None,EE,2026-04-23
2026-01-30 07:00:00+00:00,71.934,0.0,0.0,614.0,71.934,-614.0,-542.066,None,EE,2026-04-23
2026-01-30 08:00:00+00:00,146.725,0.0,0.0,703.0,146.725,-703.0,-556.275,None,EE,2026-04-23
2026-01-30 09:00:00+00:00,178.92,0.0,0.0,712.5,178.92,-712.5,-533.58,None,EE,2026-04-23
2026-01-30 10:00:00+00:00,111.11425,0.0,0.0,606.75,111.11425,-606.75,-495.63575000000003,None,EE,2026-04-23
2026-01-30 11:00:00+00:00,5.185,57.09025,0.0,512.5,-51.905249999999995,-512.5,-564.40525,None,EE,2026-04-23
2026-01-30 12:00:00+00:00,0.0,166.045,0.0,403.25,-166.045,-403.25,-569.295,None,EE,2026-04-23
2026-01-30 13:00:00+00:00,1.147775,43.64425,0.0,543.5,-42.496475,-543.5,-585.996475,None,EE,2026-04-23
2026-01-30 14:00:00+00:00,23.061,0.0,0.0,621.5,23.061,-621.5,-598.439,None,EE,2026-04-23
2026-01-30 15:00:00+00:00,62.701499999999996,0.0,0.0,668.5,62.701499999999996,-668.5,-605.7985,None,EE,2026-04-23
2026-01-30 16:00:00+00:00,126.9725,0.0,0.0,714.0,126.9725,-714.0,-587.0275,None,EE,2026-04-23
2026-01-30 17:00:00+00:00,212.425,0.0,0.0,760.5,212.425,-760.5,-548.075,None,EE,2026-04-23
2026-01-30 18:00:00+00:00,125.18825000000001,0.0,0.0,686.0,125.18825000000001,-686.0,-560.81175,None,EE,2026-04-23
2026-01-30 19:00:00+00:00,0.0,48.927499999999995,0.0,615.25,-48.927499999999995,-615.25,-664.1775,None,EE,2026-04-23
2026-01-30 20:00:00+00:00,12.1373,0.93,0.0,626.25,11.2073,-626.25,-615.0427,None,EE,2026-04-23
2026-01-30 21:00:00+00:00,17.235500000000002,14.627749999999999,0.0,587.0,2.607750000000003,-587.0,-584.39225,None,EE,2026-04-23
2026-01-30 22:00:00+00:00,0.0,82.20075,0.0,597.5,-82.20075,-597.5,-679.70075,None,EE,2026-04-23
2026-01-30 23:00:00+00:00,0.0,110.20975,0.0,559.5,-110.20975,-559.5,-669.70975,None,EE,2026-04-23
2026-01-31 00:00:00+00:00,0.0,138.215,0.0,534.0,-138.215,-534.0,-672.215,None,EE,2026-04-23
2026-01-31 01:00:00+00:00,0.0,143.7425,0.0,520.75,-143.7425,-520.75,-664.4925000000001,None,EE,2026-04-23
2026-01-31 02:00:00+00:00,0.0,114.68424999999999,0.0,539.5,-114.68424999999999,-539.5,-654.18425,None,EE,2026-04-23
2026-01-31 03:00:00+00:00,0.0,136.0125,0.0,540.25,-136.0125,-540.25,-676.2625,None,EE,2026-04-23
2026-01-31 04:00:00+00:00,0.0,273.1875,0.0,402.25,-273.1875,-402.25,-675.4375,None,EE,2026-04-23
2026-01-31 05:00:00+00:00,0.0,393.32500000000005,0.0,288.5,-393.32500000000005,-288.5,-681.825,None,EE,2026-04-23
2026-01-31 06:00:00+00:00,0.0,562.965,0.0,194.75,-562.965,-194.75,-757.715,None,EE,2026-04-23
2026-01-31 07:00:00+00:00,0.0,768.35,0.0,164.5,-768.35,-164.5,-932.85,None,EE,2026-04-23
2026-01-31 08:00:00+00:00,0.0,798.8,0.0,115.75,-798.8,-115.75,-914.55,None,EE,2026-04-23
2026-01-31 09:00:00+00:00,0.0,920.6725,58.75,11.75,-920.6725,47.0,-873.6725,None,EE,2026-04-23
2026-01-31 10:00:00+00:00,0.0,934.9575,106.5,1.25,-934.9575,105.25,-829.7075,None,EE,2026-04-23
2026-01-31 11:00:00+00:00,0.0,986.0925,189.5,0.0,-986.0925,189.5,-796.5925,None,EE,2026-04-23
2026-01-31 12:00:00+00:00,0.0,785.6675,52.0,0.0,-785.6675,52.0,-733.6675,None,EE,2026-04-23
2026-01-31 13:00:00+00:00,0.0,788.4625,62.75,0.0,-788.4625,62.75,-725.7125,None,EE,2026-04-23
2026-01-31 14:00:00+00:00,0.0,890.015,111.75,0.0,-890.015,111.75,-778.265,None,EE,2026-04-23
2026-01-31 15:00:00+00:00,0.0,928.6225,102.25,0.0,-928.6225,102.25,-826.3725,None,EE,2026-04-23
2026-01-31 16:00:00+00:00,0.0,832.9125,42.25,7.75,-832.9125,34.5,-798.4125,None,EE,2026-04-23
2026-01-31 17:00:00+00:00,0.0,889.8275,39.75,0.0,-889.8275,39.75,-850.0775,None,EE,2026-04-23
2026-01-31 18:00:00+00:00,0.0,915.7475,87.5,0.0,-915.7475,87.5,-828.2475,None,EE,2026-04-23
2026-01-31 19:00:00+00:00,0.0,1030.1499999999999,273.0,0.0,-1030.1499999999999,273.0,-757.1499999999999,None,EE,2026-04-23
2026-01-31 20:00:00+00:00,0.0,1030.175,383.25,0.0,-1030.175,383.25,-646.925,None,EE,2026-04-23
2026-01-31 21:00:00+00:00,0.0,1027.575,380.5,0.0,-1027.575,380.5,-647.075,None,EE,2026-04-23
2026-01-31 22:00:00+00:00,0.0,1015.425,312.5,0.0,-1015.425,312.5,-702.925,None,EE,2026-04-23
2026-01-31 23:00:00+00:00,0.0,1025.475,272.75,0.0,-1025.475,272.75,-752.7249999999999,None,EE,2026-04-23
2026-02-01 00:00:00+00:00,0.0,1030.15,356.75,0.0,-1030.15,356.75,-673.4000000000001,None,EE,2026-04-23
2026-02-01 01:00:00+00:00,0.0,1026.625,395.25,0.0,-1026.625,395.25,-631.375,None,EE,2026-04-23
2026-02-01 02:00:00+00:00,0.0,1030.15,381.5,0.0,-1030.15,381.5,-648.6500000000001,None,EE,2026-04-23
2026-02-01 03:00:00+00:00,0.0,1029.875,405.5,0.0,-1029.875,405.5,-624.375,None,EE,2026-04-23
2026-02-01 04:00:00+00:00,0.0,1030.05,353.0,0.0,-1030.05,353.0,-677.05,None,EE,2026-04-23
2026-02-01 05:00:00+00:00,0.0,1025.8,262.75,0.0,-1025.8,262.75,-763.05,None,EE,2026-04-23
2026-02-01 06:00:00+00:00,0.0,1029.875,365.75,0.0,-1029.875,365.75,-664.125,None,EE,2026-04-23
2026-02-01 07:00:00+00:00,0.0,1029.875,406.5,0.0,-1029.875,406.5,-623.375,None,EE,2026-04-23
2026-02-01 08:00:00+00:00,0.0,1017.55,441.5,0.0,-1017.55,441.5,-576.05,None,EE,2026-04-23
2026-02-01 09:00:00+00:00,0.0,1028.4,453.25,0.0,-1028.4,453.25,-575.1500000000001,None,EE,2026-04-23
2026-02-01 10:00:00+00:00,0.0,1029.775,448.75,0.0,-1029.775,448.75,-581.0250000000001,None,EE,2026-04-23
2026-02-01 11:00:00+00:00,0.0,1027.5,409.0,0.0,-1027.5,409.0,-618.5,None,EE,2026-04-23
2026-02-01 12:00:00+00:00,0.0,1029.725,449.25,0.0,-1029.725,449.25,-580.4749999999999,None,EE,2026-04-23
2026-02-01 13:00:00+00:00,0.0,1023.3249999999999,360.75,0.0,-1023.3249999999999,360.75,-662.5749999999999,None,EE,2026-04-23
2026-02-01 14:00:00+00:00,0.0,1029.65,380.75,0.0,-1029.65,380.75,-648.9000000000001,None,EE,2026-04-23
2026-02-01 15:00:00+00:00,0.0,1025.0,352.0,0.0,-1025.0,352.0,-673.0,None,EE,2026-04-23
2026-02-01 16:00:00+00:00,0.0,1029.6499999999999,309.25,0.0,-1029.6499999999999,309.25,-720.3999999999999,None,EE,2026-04-23
2026-02-01 17:00:00+00:00,0.0,1023.375,385.0,0.0,-1023.375,385.0,-638.375,None,EE,2026-04-23
2026-02-01 18:00:00+00:00,0.0,1028.25,316.25,0.0,-1028.25,316.25,-712.0,None,EE,2026-04-23
2026-02-01 19:00:00+00:00,0.0,1029.85,344.0,0.0,-1029.85,344.0,-685.8499999999999,None,EE,2026-04-23
2026-02-01 20:00:00+00:00,0.0,1029.075,340.5,0.0,-1029.075,340.5,-688.575,None,EE,2026-04-23
2026-02-01 21:00:00+00:00,0.0,1029.35,375.25,0.0,-1029.35,375.25,-654.0999999999999,None,EE,2026-04-23
2026-02-01 22:00:00+00:00,0.0,1016.8,358.25,0.0,-1016.8,358.25,-658.55,None,EE,2026-04-23
2026-02-01 23:00:00+00:00,0.0,1025.85,473.0,0.0,-1025.85,473.0,-552.8499999999999,None,EE,2026-04-23
2026-02-02 00:00:00+00:00,0.0,999.0475,464.25,0.0,-999.0475,464.25,-534.7975,None,EE,2026-04-23
2026-02-02 01:00:00+00:00,0.0,940.0675,537.75,0.0,-940.0675,537.75,-402.3175,None,EE,2026-04-23
2026-02-02 02:00:00+00:00,0.0,822.7625,505.5,0.0,-822.7625,505.5,-317.26250000000005,None,EE,2026-04-23
2026-02-02 03:00:00+00:00,0.0,793.125,545.25,0.0,-793.125,545.25,-247.875,None,EE,2026-04-23
2026-02-02 04:00:00+00:00,0.0,648.51,454.75,0.0,-648.51,454.75,-193.76,None,EE,2026-04-23
2026-02-02 05:00:00+00:00,0.0,452.575,275.5,0.0,-452.575,275.5,-177.075,None,EE,2026-04-23
2026-02-02 06:00:00+00:00,0.0,156.3525,0.0,118.25,-156.3525,-118.25,-274.60249999999996,None,EE,2026-04-23
2026-02-02 07:00:00+00:00,96.131,9.585,0.0,292.75,86.54599999999999,-292.75,-206.204,None,EE,2026-04-23
2026-02-02 08:00:00+00:00,224.3125,0.0,0.0,385.75,224.3125,-385.75,-161.4375,None,EE,2026-04-23
2026-02-02 09:00:00+00:00,355.965,0.0,0.0,593.25,355.965,-593.25,-237.28500000000003,None,EE,2026-04-23
2026-02-02 10:00:00+00:00,270.3875,0.0,0.0,438.25,270.3875,-438.25,-167.8625,None,EE,2026-04-23
2026-02-02 11:00:00+00:00,233.41750000000002,0.0,0.0,362.0,233.41750000000002,-362.0,-128.58249999999998,None,EE,2026-04-23
2026-02-02 12:00:00+00:00,168.9075,0.0,0.0,341.0,168.9075,-341.0,-172.0925,None,EE,2026-04-23
2026-02-02 13:00:00+00:00,53.29425,4.64375,0.0,288.0,48.6505,-288.0,-239.3495,None,EE,2026-04-23
2026-02-02 14:00:00+00:00,40.42275,0.0,0.0,316.5,40.42275,-316.5,-276.07725,None,EE,2026-04-23
2026-02-02 15:00:00+00:00,5.6575,34.91075,0.0,315.25,-29.25325,-315.25,-344.50325,None,EE,2026-04-23
2026-02-02 16:00:00+00:00,50.012150000000005,0.0,0.0,365.75,50.012150000000005,-365.75,-315.73785,None,EE,2026-04-23
2026-02-02 17:00:00+00:00,121.2775,0.0,0.0,370.0,121.2775,-370.0,-248.7225,None,EE,2026-04-23
2026-02-02 18:00:00+00:00,126.575,0.0,0.0,327.5,126.575,-327.5,-200.925,None,EE,2026-04-23
2026-02-02 19:00:00+00:00,101.90975,0.0,0.0,358.5,101.90975,-358.5,-256.59024999999997,None,EE,2026-04-23
2026-02-02 20:00:00+00:00,0.0,113.711,0.0,147.5,-113.711,-147.5,-261.211,None,EE,2026-04-23
2026-02-02 21:00:00+00:00,0.0,126.952,3.75,48.0,-126.952,-44.25,-171.202,None,EE,2026-04-23
2026-02-02 22:00:00+00:00,0.0,267.3025,95.0,0.0,-267.3025,95.0,-172.3025,None,EE,2026-04-23
2026-02-02 23:00:00+00:00,0.0,246.26,54.5,0.0,-246.26,54.5,-191.76,None,EE,2026-04-23
2026-02-03 00:00:00+00:00,0.0,398.90999999999997,254.75,0.0,-398.90999999999997,254.75,-144.15999999999997,None,EE,2026-04-23
2026-02-03 01:00:00+00:00,0.0,542.5550000000001,367.0,0.0,-542.5550000000001,367.0,-175.55500000000006,None,EE,2026-04-23
2026-02-03 02:00:00+00:00,0.0,674.5925,430.5,0.0,-674.5925,430.5,-244.09249999999997,None,EE,2026-04-23
2026-02-03 03:00:00+00:00,0.0,829.45,541.25,0.0,-829.45,541.25,-288.20000000000005,None,EE,2026-04-23
2026-02-03 04:00:00+00:00,0.0,512.24,211.25,0.0,-512.24,211.25,-300.99,None,EE,2026-04-23
2026-02-03 05:00:00+00:00,0.0,291.97,19.5,27.5,-291.97,-8.0,-299.97,None,EE,2026-04-23
2026-02-03 06:00:00+00:00,0.0,504.74,205.75,0.0,-504.74,205.75,-298.99,None,EE,2026-04-23
2026-02-03 07:00:00+00:00,0.0,584.95,211.25,0.0,-584.95,211.25,-373.70000000000005,None,EE,2026-04-23
2026-02-03 08:00:00+00:00,0.0,467.22749999999996,58.5,0.0,-467.22749999999996,58.5,-408.72749999999996,None,EE,2026-04-23
2026-02-03 09:00:00+00:00,0.0,398.91999999999996,1.0,91.0,-398.91999999999996,-90.0,-488.91999999999996,None,EE,2026-04-23
2026-02-03 10:00:00+00:00,0.0,562.6475,27.0,0.0,-562.6475,27.0,-535.6475,None,EE,2026-04-23
2026-02-03 11:00:00+00:00,0.0,655.885,132.25,0.0,-655.885,132.25,-523.635,None,EE,2026-04-23
2026-02-03 12:00:00+00:00,0.0,668.2049999999999,131.5,0.0,-668.2049999999999,131.5,-536.7049999999999,None,EE,2026-04-23
2026-02-03 13:00:00+00:00,0.0,564.1925,54.25,0.0,-564.1925,54.25,-509.9425,None,EE,2026-04-23
2026-02-03 14:00:00+00:00,0.0,357.82,0.0,102.0,-357.82,-102.0,-459.82,None,EE,2026-04-23
2026-02-03 15:00:00+00:00,0.0,190.98,0.0,229.0,-190.98,-229.0,-419.98,None,EE,2026-04-23
2026-02-03 16:00:00+00:00,0.0,153.60750000000002,0.0,356.25,-153.60750000000002,-356.25,-509.8575,None,EE,2026-04-23
2026-02-03 17:00:00+00:00,0.0,29.85575,0.0,434.75,-29.85575,-434.75,-464.60575,None,EE,2026-04-23
2026-02-03 18:00:00+00:00,0.0,54.73765,0.0,364.0,-54.73765,-364.0,-418.73765000000003,None,EE,2026-04-23
2026-02-03 19:00:00+00:00,0.0,147.595,0.0,273.25,-147.595,-273.25,-420.845,None,EE,2026-04-23
2026-02-03 20:00:00+00:00,46.236000000000004,11.35575,0.0,427.0,34.880250000000004,-427.0,-392.11975,None,EE,2026-04-23
2026-02-03 21:00:00+00:00,0.0,51.775999999999996,0.0,238.5,-51.775999999999996,-238.5,-290.276,None,EE,2026-04-23
2026-02-03 22:00:00+00:00,0.0,98.372,0.0,266.75,-98.372,-266.75,-365.122,None,EE,2026-04-23
2026-02-03 23:00:00+00:00,0.0,293.5,0.0,123.0,-293.5,-123.0,-416.5,None,EE,2026-04-23
2026-02-04 00:00:00+00:00,0.0,272.6875,0.0,180.75,-272.6875,-180.75,-453.4375,None,EE,2026-04-23
2026-02-04 01:00:00+00:00,0.0,218.78,0.0,284.0,-218.78,-284.0,-502.78,None,EE,2026-04-23
2026-02-04 02:00:00+00:00,0.0,148.245,0.0,453.5,-148.245,-453.5,-601.745,None,EE,2026-04-23
2026-02-04 03:00:00+00:00,0.0,97.38325,0.0,432.5,-97.38325,-432.5,-529.88325,None,EE,2026-04-23
2026-02-04 04:00:00+00:00,16.21325,9.764750000000001,0.0,626.25,6.4484999999999975,-626.25,-619.8015,None,EE,2026-04-23
2026-02-04 05:00:00+00:00,0.0,68.84475,0.0,581.5,-68.84475,-581.5,-650.34475,None,EE,2026-04-23
2026-02-04 06:00:00+00:00,0.0,132.73950000000002,0.0,582.5,-132.73950000000002,-582.5,-715.2395,None,EE,2026-04-23
2026-02-04 07:00:00+00:00,0.0,222.815,0.0,579.25,-222.815,-579.25,-802.065,None,EE,2026-04-23
2026-02-04 08:00:00+00:00,0.0,260.93,0.0,466.75,-260.93,-466.75,-727.6800000000001,None,EE,2026-04-23
2026-02-04 09:00:00+00:00,0.0,283.6225,0.0,416.75,-283.6225,-416.75,-700.3725,None,EE,2026-04-23
2026-02-04 10:00:00+00:00,0.0,403.04,0.0,319.5,-403.04,-319.5,-722.54,None,EE,2026-04-23
2026-02-04 11:00:00+00:00,0.0,564.2175,0.0,209.0,-564.2175,-209.0,-773.2175,None,EE,2026-04-23
2026-02-04 12:00:00+00:00,0.0,630.54,0.0,131.75,-630.54,-131.75,-762.29,None,EE,2026-04-23
2026-02-04 13:00:00+00:00,0.0,561.3825,0.0,218.75,-561.3825,-218.75,-780.1325,None,EE,2026-04-23
2026-02-04 14:00:00+00:00,0.0,551.1675,0.0,280.0,-551.1675,-280.0,-831.1675,None,EE,2026-04-23
2026-02-04 15:00:00+00:00,0.0,425.73,0.0,418.5,-425.73,-418.5,-844.23,None,EE,2026-04-23
2026-02-04 16:00:00+00:00,0.0,547.2775,0.0,269.75,-547.2775,-269.75,-817.0275,None,EE,2026-04-23
2026-02-04 17:00:00+00:00,0.0,515.9075,0.0,352.0,-515.9075,-352.0,-867.9075,None,EE,2026-04-23
2026-02-04 18:00:00+00:00,0.0,692.075,0.0,167.5,-692.075,-167.5,-859.575,None,EE,2026-04-23
2026-02-04 19:00:00+00:00,0.0,585.0575,0.0,234.5,-585.0575,-234.5,-819.5575,None,EE,2026-04-23
2026-02-04 20:00:00+00:00,0.0,217.08,0.0,536.5,-217.08,-536.5,-753.58,None,EE,2026-04-23
2026-02-04 21:00:00+00:00,0.0,102.6625,0.0,603.5,-102.6625,-603.5,-706.1625,None,EE,2026-04-23
2026-02-04 22:00:00+00:00,0.0,239.54500000000002,0.0,480.75,-239.54500000000002,-480.75,-720.2950000000001,None,EE,2026-04-23
2026-02-04 23:00:00+00:00,0.0,527.6275,0.0,160.0,-527.6275,-160.0,-687.6275,None,EE,2026-04-23
2026-02-05 00:00:00+00:00,0.0,768.72,1.75,15.0,-768.72,-13.25,-781.97,None,EE,2026-04-23
2026-02-05 01:00:00+00:00,0.0,1006.875,188.5,0.0,-1006.875,188.5,-818.375,None,EE,2026-04-23
2026-02-05 02:00:00+00:00,0.0,1029.825,233.0,0.0,-1029.825,233.0,-796.825,None,EE,2026-04-23
2026-02-05 03:00:00+00:00,0.0,1018.65,212.75,0.0,-1018.65,212.75,-805.9,None,EE,2026-04-23
2026-02-05 04:00:00+00:00,0.0,1012.825,104.75,0.0,-1012.825,104.75,-908.075,None,EE,2026-04-23
2026-02-05 05:00:00+00:00,0.0,1018.575,73.25,0.0,-1018.575,73.25,-945.325,None,EE,2026-04-23
2026-02-05 06:00:00+00:00,0.0,1020.925,66.25,0.0,-1020.925,66.25,-954.675,None,EE,2026-04-23
2026-02-05 07:00:00+00:00,0.0,1029.75,125.0,0.0,-1029.75,125.0,-904.75,None,EE,2026-04-23
2026-02-05 08:00:00+00:00,0.0,1026.775,216.75,0.0,-1026.775,216.75,-810.0250000000001,None,EE,2026-04-23
2026-02-05 09:00:00+00:00,0.0,999.5475,222.0,0.0,-999.5475,222.0,-777.5475,None,EE,2026-04-23
2026-02-05 10:00:00+00:00,0.0,1009.4475,250.75,0.0,-1009.4475,250.75,-758.6975,None,EE,2026-04-23
2026-02-05 11:00:00+00:00,0.0,905.12,148.75,0.0,-905.12,148.75,-756.37,None,EE,2026-04-23
2026-02-05 12:00:00+00:00,0.0,700.915,0.0,29.0,-700.915,-29.0,-729.915,None,EE,2026-04-23
2026-02-05 13:00:00+00:00,0.0,682.555,0.0,86.25,-682.555,-86.25,-768.805,None,EE,2026-04-23
2026-02-05 14:00:00+00:00,0.0,580.0899999999999,0.0,166.0,-580.0899999999999,-166.0,-746.0899999999999,None,EE,2026-04-23
2026-02-05 15:00:00+00:00,0.0,563.24,0.0,128.25,-563.24,-128.25,-691.49,None,EE,2026-04-23
2026-02-05 16:00:00+00:00,0.0,643.9300000000001,15.5,5.25,-643.9300000000001,10.25,-633.6800000000001,None,EE,2026-04-23
2026-02-05 17:00:00+00:00,0.0,355.6875,0.0,192.25,-355.6875,-192.25,-547.9375,None,EE,2026-04-23
2026-02-05 18:00:00+00:00,0.0,418.015,0.0,119.5,-418.015,-119.5,-537.515,None,EE,2026-04-23
2026-02-05 19:00:00+00:00,0.0,544.91,0.0,100.25,-544.91,-100.25,-645.16,None,EE,2026-04-23
2026-02-05 20:00:00+00:00,0.0,275.5625,0.0,299.0,-275.5625,-299.0,-574.5625,None,EE,2026-04-23
2026-02-05 21:00:00+00:00,0.0,100.6575,0.0,461.25,-100.6575,-461.25,-561.9075,None,EE,2026-04-23
2026-02-05 22:00:00+00:00,0.0,187.7925,0.0,474.25,-187.7925,-474.25,-662.0425,None,EE,2026-04-23
2026-02-05 23:00:00+00:00,0.0,26.17825,0.0,495.75,-26.17825,-495.75,-521.92825,None,EE,2026-04-23
2026-02-06 00:00:00+00:00,0.0,40.978,0.0,488.5,-40.978,-488.5,-529.478,None,EE,2026-04-23
2026-02-06 01:00:00+00:00,0.0,71.28675,0.0,531.5,-71.28675,-531.5,-602.78675,None,EE,2026-04-23
2026-02-06 02:00:00+00:00,0.0,69.16425,0.0,489.75,-69.16425,-489.75,-558.91425,None,EE,2026-04-23
2026-02-06 03:00:00+00:00,0.0,227.5075,0.0,286.75,-227.5075,-286.75,-514.2574999999999,None,EE,2026-04-23
2026-02-06 04:00:00+00:00,0.0,150.4075,0.0,401.75,-150.4075,-401.75,-552.1575,None,EE,2026-04-23
2026-02-06 05:00:00+00:00,0.0,388.31,0.0,118.0,-388.31,-118.0,-506.31,None,EE,2026-04-23
2026-02-06 06:00:00+00:00,0.0,466.8275,20.5,60.25,-466.8275,-39.75,-506.5775,None,EE,2026-04-23
2026-02-06 07:00:00+00:00,0.0,625.69,114.25,0.0,-625.69,114.25,-511.44000000000005,None,EE,2026-04-23
2026-02-06 08:00:00+00:00,0.0,693.1575,172.25,0.0,-693.1575,172.25,-520.9075,None,EE,2026-04-23
2026-02-06 09:00:00+00:00,0.0,774.5575,133.5,0.0,-774.5575,133.5,-641.0575,None,EE,2026-04-23
2026-02-06 10:00:00+00:00,0.0,837.3575000000001,246.25,0.0,-837.3575000000001,246.25,-591.1075000000001,None,EE,2026-04-23
2026-02-06 11:00:00+00:00,0.0,846.69,214.5,0.0,-846.69,214.5,-632.19,None,EE,2026-04-23
2026-02-06 12:00:00+00:00,0.0,897.12,312.0,0.0,-897.12,312.0,-585.12,None,EE,2026-04-23
2026-02-06 13:00:00+00:00,0.0,809.2925,266.75,0.0,-809.2925,266.75,-542.5425,None,EE,2026-04-23
2026-02-06 14:00:00+00:00,0.0,764.32,242.5,0.0,-764.32,242.5,-521.82,None,EE,2026-04-23
2026-02-06 15:00:00+00:00,0.0,988.4325,481.0,0.0,-988.4325,481.0,-507.4325,None,EE,2026-04-23
