,ME_BA,BA_ME,ME_RS,RS_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-19 06:00:00+00:00,200.38365,79.528,332.8198,0.0,0.75,0.0,120.85564999999998,332.8198,0.75,454.42544999999996,None,ME,2026-04-23
2026-02-19 07:00:00+00:00,212.7091,37.72,430.4331,0.0,0.25,0.0,174.9891,430.4331,0.25,605.6722,None,ME,2026-04-23
2026-02-19 08:00:00+00:00,226.2615,39.094,392.047,0.0,0.5,0.0,187.16750000000002,392.047,0.5,579.7145,None,ME,2026-04-23
2026-02-19 09:00:00+00:00,310.469625,34.045,400.1275,0.0,0.25,0.0,276.424625,400.1275,0.25,676.8021249999999,None,ME,2026-04-23
2026-02-19 10:00:00+00:00,318.201525,32.505,415.0851,0.0,0.25,0.0,285.696525,415.0851,0.25,701.0316250000001,None,ME,2026-04-23
2026-02-19 11:00:00+00:00,349.2413,29.238,426.5695,0.0,0.5,0.0,320.0033,426.5695,0.5,747.0728,None,ME,2026-04-23
2026-02-19 12:00:00+00:00,257.84015,33.121,409.3398,0.0,0.25,0.0,224.71914999999998,409.3398,0.25,634.30895,None,ME,2026-04-23
2026-02-19 13:00:00+00:00,120.397475,58.481,359.7566,0.0,0.5,0.0,61.916475,359.7566,0.5,422.173075,None,ME,2026-04-23
2026-02-19 14:00:00+00:00,160.754175,132.353,282.9152,0.0,0.25,0.0,28.401174999999995,282.9152,0.25,311.566375,None,ME,2026-04-23
2026-02-19 15:00:00+00:00,111.991725,242.562,210.1686,0.0,0.5,0.0,-130.570275,210.1686,0.5,80.09832499999999,None,ME,2026-04-23
2026-02-19 16:00:00+00:00,116.363475,248.345,169.4761,0.0,0.25,0.0,-131.981525,169.4761,0.25,37.744575,None,ME,2026-04-23
2026-02-19 17:00:00+00:00,109.296325,257.378,176.9023,0.0,0.25,0.0,-148.081675,176.9023,0.25,29.070625000000007,None,ME,2026-04-23
2026-02-19 18:00:00+00:00,100.57325,277.331,146.5015,0.0,0.5,0.0,-176.75775000000002,146.5015,0.5,-29.756250000000023,None,ME,2026-04-23
2026-02-19 19:00:00+00:00,137.645975,211.87,168.6979,0.0,0.25,0.0,-74.22402500000001,168.6979,0.25,94.72387499999999,None,ME,2026-04-23
2026-02-19 20:00:00+00:00,161.048225,290.069,202.446,0.0,410.0,0.0,-129.02077500000001,202.446,410.0,483.42522499999995,None,ME,2026-04-23
2026-02-19 21:00:00+00:00,202.087875,246.203,283.6017,0.0,485.0,0.0,-44.115125000000006,283.6017,485.0,724.486575,None,ME,2026-04-23
2026-02-19 22:00:00+00:00,238.65935,185.692,327.3587,0.0,501.5,0.0,52.96734999999998,327.3587,501.5,881.82605,None,ME,2026-04-23
2026-02-19 23:00:00+00:00,239.8119,190.1,325.7301,0.0,596.0,0.0,49.711900000000014,325.7301,596.0,971.442,None,ME,2026-04-23
2026-02-20 00:00:00+00:00,282.7,152.439,281.2666,0.0,599.0,0.0,130.261,281.2666,599.0,1010.5276,None,ME,2026-04-23
2026-02-20 01:00:00+00:00,308.52815,85.405,338.8237,0.0,581.5,0.0,223.12314999999998,338.8237,581.5,1143.4468499999998,None,ME,2026-04-23
2026-02-20 02:00:00+00:00,392.33085,20.24,305.8039,0.0,300.0,0.0,372.09085,305.8039,300.0,977.8947499999999,None,ME,2026-04-23
2026-02-20 03:00:00+00:00,280.66785,27.451,273.5665,0.0,300.0,0.0,253.21685,273.5665,300.0,826.78335,None,ME,2026-04-23
2026-02-20 04:00:00+00:00,256.947425,52.815,270.965,0.0,295.0,0.0,204.132425,270.965,295.0,770.0974249999999,None,ME,2026-04-23
2026-02-20 05:00:00+00:00,316.52665,28.991,199.8109,0.0,124.0,0.0,287.53565000000003,199.8109,124.0,611.34655,None,ME,2026-04-23
2026-02-20 06:00:00+00:00,344.7785,30.048,261.4156,0.0,80.0,0.0,314.7305,261.4156,80.0,656.1460999999999,None,ME,2026-04-23
2026-02-20 07:00:00+00:00,299.55165,84.204,285.1405,0.0,250.5,0.0,215.34765,285.1405,250.5,750.9881499999999,None,ME,2026-04-23
2026-02-20 08:00:00+00:00,254.064125,139.257,255.5308,0.0,351.5,0.0,114.80712499999998,255.5308,351.5,721.837925,None,ME,2026-04-23
2026-02-20 09:00:00+00:00,270.5029,178.773,265.1153,0.0,517.5,0.0,91.72990000000001,265.1153,517.5,874.3452,None,ME,2026-04-23
2026-02-20 10:00:00+00:00,238.308475,236.895,226.4125,0.0,554.25,0.0,1.413474999999977,226.4125,554.25,782.075975,None,ME,2026-04-23
2026-02-20 11:00:00+00:00,255.22995,228.544,214.6311,0.0,554.75,0.0,26.68594999999999,214.6311,554.75,796.06705,None,ME,2026-04-23
2026-02-20 12:00:00+00:00,240.480925,223.107,220.388,0.0,530.25,0.0,17.373925000000014,220.388,530.25,768.011925,None,ME,2026-04-23
2026-02-20 13:00:00+00:00,259.186425,156.141,231.8668,0.0,390.0,0.0,103.045425,231.8668,390.0,724.912225,None,ME,2026-04-23
2026-02-20 14:00:00+00:00,234.090725,163.693,175.5929,0.0,213.75,0.0,70.39772499999998,175.5929,213.75,459.74062499999997,None,ME,2026-04-23
2026-02-20 15:00:00+00:00,232.91735,149.914,148.2011,0.0,55.75,0.0,83.00335000000001,148.2011,55.75,286.95445,None,ME,2026-04-23
2026-02-20 16:00:00+00:00,156.124375,207.368,102.1905,0.0,0.75,0.0,-51.24362500000001,102.1905,0.75,51.69687499999999,None,ME,2026-04-23
2026-02-20 17:00:00+00:00,159.22525,167.892,78.8608,0.0,0.0,98.75,-8.666750000000008,78.8608,-98.75,-28.55595000000001,None,ME,2026-04-23
2026-02-20 18:00:00+00:00,119.710775,252.011,31.0592,0.0,0.5,0.25,-132.300225,31.0592,0.25,-100.99102500000001,None,ME,2026-04-23
2026-02-20 19:00:00+00:00,132.9323,410.458,58.6489,0.0,444.25,0.0,-277.52570000000003,58.6489,444.25,225.37319999999997,None,ME,2026-04-23
2026-02-20 20:00:00+00:00,188.6843,371.28,148.7916,0.0,544.25,0.0,-182.59569999999997,148.7916,544.25,510.44590000000005,None,ME,2026-04-23
2026-02-20 21:00:00+00:00,176.051675,386.526,139.7133,0.0,597.25,0.0,-210.47432500000002,139.7133,597.25,526.488975,None,ME,2026-04-23
2026-02-20 22:00:00+00:00,195.49355,349.43,166.9672,0.0,599.0,0.0,-153.93645,166.9672,599.0,612.03075,None,ME,2026-04-23
2026-02-20 23:00:00+00:00,145.091175,377.625,98.1186,0.0,599.0,0.0,-232.533825,98.1186,599.0,464.584775,None,ME,2026-04-23
2026-02-21 00:00:00+00:00,181.0126,339.235,65.6325,0.0,599.0,0.0,-158.22240000000002,65.6325,599.0,506.41009999999994,None,ME,2026-04-23
2026-02-21 01:00:00+00:00,135.411375,384.209,5.7268,0.0,599.0,0.0,-248.797625,5.7268,599.0,355.929175,None,ME,2026-04-23
2026-02-21 02:00:00+00:00,121.8568,407.539,0.0,33.2394,599.0,0.0,-285.68219999999997,-33.2394,599.0,280.07840000000004,None,ME,2026-04-23
2026-02-21 03:00:00+00:00,127.51705,407.104,0.0,14.8592,599.0,0.0,-279.58695,-14.8592,599.0,304.55385,None,ME,2026-04-23
2026-02-21 04:00:00+00:00,143.15055,383.838,30.4344,0.0,599.0,0.0,-240.68745,30.4344,599.0,388.74694999999997,None,ME,2026-04-23
2026-02-21 05:00:00+00:00,177.86475,361.377,90.1982,0.0,598.75,0.0,-183.51225000000002,90.1982,598.75,505.43595,None,ME,2026-04-23
2026-02-21 06:00:00+00:00,216.373725,314.088,185.8139,0.0,598.75,0.0,-97.71427500000001,185.8139,598.75,686.849625,None,ME,2026-04-23
2026-02-21 07:00:00+00:00,246.0577,263.841,230.4665,0.0,552.25,0.0,-17.783299999999997,230.4665,552.25,764.9331999999999,None,ME,2026-04-23
2026-02-21 08:00:00+00:00,172.333975,107.38465,97.5671,0.0,29.75,61.25,64.94932500000002,97.5671,-31.5,131.01642500000003,None,ME,2026-04-23
2026-02-21 09:00:00+00:00,162.162,276.659475,49.3073,0.0,300.0,0.0,-114.49747499999998,49.3073,300.0,234.80982500000002,None,ME,2026-04-23
2026-02-21 10:00:00+00:00,152.79,283.5819,45.3355,0.0,300.25,0.0,-130.79190000000003,45.3355,300.25,214.79359999999997,None,ME,2026-04-23
2026-02-21 11:00:00+00:00,169.862725,257.40215,75.7695,0.0,300.5,0.0,-87.539425,75.7695,300.5,288.730075,None,ME,2026-04-23
2026-02-21 12:00:00+00:00,100.65,346.653475,33.4808,0.0,277.75,0.0,-246.003475,33.4808,277.75,65.22732500000001,None,ME,2026-04-23
2026-02-21 13:00:00+00:00,109.23615,152.87275,0.0,51.0397,0.0,120.5,-43.6366,-51.0397,-120.5,-215.1763,None,ME,2026-04-23
2026-02-21 14:00:00+00:00,105.250025,218.266,0.0,104.6298,0.0,50.75,-113.015975,-104.6298,-50.75,-268.395775,None,ME,2026-04-23
2026-02-21 15:00:00+00:00,133.986625,238.574,0.0,85.5234,0.25,0.0,-104.58737500000001,-85.5234,0.25,-189.860775,None,ME,2026-04-23
2026-02-21 16:00:00+00:00,92.55035,333.893,0.0,148.6812,54.0,0.0,-241.34265,-148.6812,54.0,-336.02385,None,ME,2026-04-23
2026-02-21 17:00:00+00:00,69.558575,405.941,0.0,146.8012,160.25,0.0,-336.38242499999996,-146.8012,160.25,-322.93362499999995,None,ME,2026-04-23
2026-02-21 18:00:00+00:00,62.656,434.776975,0.0,150.3245,177.0,0.0,-372.120975,-150.3245,177.0,-345.445475,None,ME,2026-04-23
2026-02-21 19:00:00+00:00,46.101,572.89495,0.0,64.9874,585.5,0.0,-526.79395,-64.9874,585.5,-6.281349999999975,None,ME,2026-04-23
2026-02-21 20:00:00+00:00,83.3648,499.875,0.0,7.381,593.0,0.0,-416.5102,-7.381,593.0,169.10879999999997,None,ME,2026-04-23
2026-02-21 21:00:00+00:00,103.0471,474.445,0.0,3.7324,598.5,0.0,-371.3979,-3.7324,598.5,223.36970000000002,None,ME,2026-04-23
2026-02-21 22:00:00+00:00,106.619625,449.181,0.0,21.9738,592.0,0.0,-342.561375,-21.9738,592.0,227.46482500000002,None,ME,2026-04-23
2026-02-21 23:00:00+00:00,99.426825,437.865,0.0,24.6743,598.75,0.0,-338.438175,-24.6743,598.75,235.63752499999998,None,ME,2026-04-23
2026-02-22 00:00:00+00:00,110.54955,404.5,0.0,38.6733,599.0,0.0,-293.95045,-38.6733,599.0,266.37625,None,ME,2026-04-23
2026-02-22 01:00:00+00:00,125.1273,377.346,0.0,13.0921,599.0,0.0,-252.2187,-13.0921,599.0,333.68919999999997,None,ME,2026-04-23
2026-02-22 02:00:00+00:00,134.652275,375.986,0.0,53.7472,598.75,0.0,-241.333725,-53.7472,598.75,303.669075,None,ME,2026-04-23
2026-02-22 03:00:00+00:00,159.669925,347.407,0.0,26.977,598.75,0.0,-187.73707499999998,-26.977,598.75,384.035925,None,ME,2026-04-23
2026-02-22 04:00:00+00:00,196.259525,298.674,47.1214,0.0,599.0,0.0,-102.41447499999998,47.1214,599.0,543.7069250000001,None,ME,2026-04-23
2026-02-22 05:00:00+00:00,241.772675,267.711,110.1643,0.0,599.0,0.0,-25.93832500000002,110.1643,599.0,683.225975,None,ME,2026-04-23
2026-02-22 06:00:00+00:00,301.322875,176.633,205.855,0.0,565.0,0.0,124.689875,205.855,565.0,895.544875,None,ME,2026-04-23
2026-02-22 07:00:00+00:00,494.07175,30.943,245.2228,0.0,0.75,0.0,463.12875,245.2228,0.75,709.1015500000001,None,ME,2026-04-23
2026-02-22 08:00:00+00:00,546.056525,26.4,267.013,0.0,0.5,29.25,519.656525,267.013,-28.75,757.919525,None,ME,2026-04-23
2026-02-22 09:00:00+00:00,532.270575,23.87,306.7437,0.0,0.0,196.0,508.400575,306.7437,-196.0,619.144275,None,ME,2026-04-23
2026-02-22 10:00:00+00:00,448.857675,27.115,369.1273,0.0,0.0,196.0,421.74267499999996,369.1273,-196.0,594.869975,None,ME,2026-04-23
2026-02-22 11:00:00+00:00,441.0405,27.973,316.8358,0.0,0.0,196.0,413.0675,316.8358,-196.0,533.9033,None,ME,2026-04-23
2026-02-22 12:00:00+00:00,447.1655,28.556,284.6155,0.0,0.0,196.0,418.6095,284.6155,-196.0,507.225,None,ME,2026-04-23
2026-02-22 13:00:00+00:00,396.0639,27.973,272.2538,0.0,0.0,196.0,368.0909,272.2538,-196.0,444.3447,None,ME,2026-04-23
2026-02-22 14:00:00+00:00,309.584125,33.084,247.3168,0.0,0.0,187.5,276.50012499999997,247.3168,-187.5,336.31692499999997,None,ME,2026-04-23
2026-02-22 15:00:00+00:00,199.6096,107.717,99.5869,0.0,0.5,0.0,91.8926,99.5869,0.5,191.9795,None,ME,2026-04-23
2026-02-22 16:00:00+00:00,192.877375,402.034,107.7488,0.0,563.0,0.0,-209.156625,107.7488,563.0,461.592175,None,ME,2026-04-23
2026-02-22 17:00:00+00:00,227.3481,361.564,183.4613,0.0,599.0,0.0,-134.21590000000003,183.4613,599.0,648.2454,None,ME,2026-04-23
2026-02-22 18:00:00+00:00,228.758775,349.203,205.2813,0.0,599.0,0.0,-120.44422499999996,205.2813,599.0,683.837075,None,ME,2026-04-23
2026-02-22 19:00:00+00:00,238.168125,340.892,210.6022,0.0,599.0,0.0,-102.72387499999999,210.6022,599.0,706.878325,None,ME,2026-04-23
2026-02-22 20:00:00+00:00,236.939275,334.454,165.5747,0.0,599.25,0.0,-97.514725,165.5747,599.25,667.309975,None,ME,2026-04-23
2026-02-22 21:00:00+00:00,213.044775,351.559,68.6689,0.0,598.75,0.0,-138.51422500000004,68.6689,598.75,528.904675,None,ME,2026-04-23
2026-02-22 22:00:00+00:00,304.2051,225.019,82.6233,0.0,599.0,0.0,79.18610000000001,82.6233,599.0,760.8094,None,ME,2026-04-23
2026-02-22 23:00:00+00:00,206.52785,290.108,0.0,35.5716,598.75,0.0,-83.58015,-35.5716,598.75,479.59825,None,ME,2026-04-23
2026-02-23 00:00:00+00:00,159.848675,321.123,29.3631,0.0,599.0,0.0,-161.274325,29.3631,599.0,467.088775,None,ME,2026-04-23
2026-02-23 01:00:00+00:00,127.605625,339.78,0.0,9.1692,599.0,0.0,-212.17437499999997,-9.1692,599.0,377.656425,None,ME,2026-04-23
2026-02-23 02:00:00+00:00,110.395375,372.163,0.0,78.9005,599.0,0.0,-261.767625,-78.9005,599.0,258.33187499999997,None,ME,2026-04-23
2026-02-23 03:00:00+00:00,131.75265,354.054,0.0,40.9507,598.5,0.0,-222.30134999999999,-40.9507,598.5,335.24795,None,ME,2026-04-23
2026-02-23 04:00:00+00:00,101.291975,388.732,0.0,18.5235,592.25,0.0,-287.44002500000005,-18.5235,592.25,286.28647499999994,None,ME,2026-04-23
2026-02-23 05:00:00+00:00,172.4659,303.43,42.1095,0.0,506.5,0.0,-130.9641,42.1095,506.5,417.6454,None,ME,2026-04-23
2026-02-23 06:00:00+00:00,263.8157,215.22,298.3982,0.0,572.5,0.0,48.595699999999994,298.3982,572.5,919.4938999999999,None,ME,2026-04-23
2026-02-23 07:00:00+00:00,311.42945,195.014,377.3155,0.0,598.5,0.0,116.41544999999996,377.3155,598.5,1092.23095,None,ME,2026-04-23
2026-02-23 08:00:00+00:00,277.0792,199.516,353.4283,0.0,599.0,0.0,77.56320000000002,353.4283,599.0,1029.9915,None,ME,2026-04-23
2026-02-23 09:00:00+00:00,295.559875,175.993,299.5768,0.0,587.0,0.0,119.56687499999998,299.5768,587.0,1006.143675,None,ME,2026-04-23
2026-02-23 10:00:00+00:00,268.683925,147.976,234.6967,0.0,494.0,0.0,120.70792499999999,234.6967,494.0,849.404625,None,ME,2026-04-23
2026-02-23 11:00:00+00:00,243.6941,165.455,266.2103,0.0,490.0,0.0,78.23909999999998,266.2103,490.0,834.4494,None,ME,2026-04-23
2026-02-23 12:00:00+00:00,207.86725,208.703,226.8134,0.0,489.75,0.0,-0.8357499999999902,226.8134,489.75,715.72765,None,ME,2026-04-23
2026-02-23 13:00:00+00:00,194.315725,236.259,212.3682,0.0,475.25,0.0,-41.943275,212.3682,475.25,645.674925,None,ME,2026-04-23
2026-02-23 14:00:00+00:00,156.6983,161.674,171.5211,0.0,182.5,0.0,-4.9757000000000176,171.5211,182.5,349.0454,None,ME,2026-04-23
2026-02-23 15:00:00+00:00,151.8032,107.202,98.848,0.0,0.0,98.5,44.601200000000006,98.848,-98.5,44.94920000000002,None,ME,2026-04-23
2026-02-23 16:00:00+00:00,151.228625,113.682,12.5716,0.0,0.0,227.5,37.54662499999999,12.5716,-227.5,-177.381775,None,ME,2026-04-23
2026-02-23 17:00:00+00:00,179.016525,85.547,57.8046,0.0,0.0,213.75,93.469525,57.8046,-213.75,-62.475875,None,ME,2026-04-23
2026-02-23 18:00:00+00:00,206.764825,46.356,77.6325,0.0,0.0,225.0,160.408825,77.6325,-225.0,13.041325,None,ME,2026-04-23
2026-02-23 19:00:00+00:00,192.1084,72.203,76.9659,0.0,0.0,178.75,119.90539999999999,76.9659,-178.75,18.12129999999999,None,ME,2026-04-23
2026-02-23 20:00:00+00:00,241.948075,187.959,102.304,0.0,263.0,0.0,53.989074999999985,102.304,263.0,419.293075,None,ME,2026-04-23
2026-02-23 21:00:00+00:00,237.9023,275.25,126.0573,0.0,572.0,0.0,-37.3477,126.0573,572.0,660.7096,None,ME,2026-04-23
2026-02-23 22:00:00+00:00,241.519875,265.849,146.1994,0.0,598.5,0.0,-24.329124999999976,146.1994,598.5,720.370275,None,ME,2026-04-23
2026-02-23 23:00:00+00:00,188.081475,302.119,104.3574,0.0,598.75,0.0,-114.03752500000002,104.3574,598.75,589.069875,None,ME,2026-04-23
2026-02-24 00:00:00+00:00,232.7002,251.574,112.0427,0.0,599.0,0.0,-18.873800000000017,112.0427,599.0,692.1689,None,ME,2026-04-23
2026-02-24 01:00:00+00:00,212.021325,251.957,101.7676,0.0,599.0,0.0,-39.935675,101.7676,599.0,660.831925,None,ME,2026-04-23
2026-02-24 02:00:00+00:00,222.134525,236.48,99.8617,0.0,598.75,0.0,-14.345474999999993,99.8617,598.75,684.266225,None,ME,2026-04-23
2026-02-24 03:00:00+00:00,206.5517,262.029,102.6653,0.0,598.5,0.0,-55.477299999999985,102.6653,598.5,645.688,None,ME,2026-04-23
2026-02-24 04:00:00+00:00,158.140625,311.796,115.0579,0.0,578.75,0.0,-153.655375,115.0579,578.75,540.152525,None,ME,2026-04-23
2026-02-24 05:00:00+00:00,184.2932,156.174,178.5003,0.0,199.25,0.0,28.119200000000006,178.5003,199.25,405.8695,None,ME,2026-04-23
2026-02-24 06:00:00+00:00,312.5391,28.941,313.4132,0.0,0.75,0.0,283.59810000000004,313.4132,0.75,597.7613000000001,None,ME,2026-04-23
2026-02-24 07:00:00+00:00,378.327075,33.792,268.7805,0.0,64.0,0.0,344.535075,268.7805,64.0,677.3155750000001,None,ME,2026-04-23
2026-02-24 08:00:00+00:00,397.706725,32.417,244.3873,0.0,78.5,0.0,365.289725,244.3873,78.5,688.177025,None,ME,2026-04-23
2026-02-24 09:00:00+00:00,423.749625,28.93,253.1556,0.0,100.0,0.0,394.819625,253.1556,100.0,747.9752249999999,None,ME,2026-04-23
2026-02-24 10:00:00+00:00,408.341475,31.581,312.1266,0.0,190.0,0.0,376.760475,312.1266,190.0,878.887075,None,ME,2026-04-23
2026-02-24 11:00:00+00:00,319.600075,34.991,253.1692,0.0,162.25,0.0,284.609075,253.1692,162.25,700.028275,None,ME,2026-04-23
2026-02-24 12:00:00+00:00,235.26295,78.096,206.1108,0.0,228.0,0.0,157.16694999999999,206.1108,228.0,591.27775,None,ME,2026-04-23
2026-02-24 13:00:00+00:00,196.454825,71.34,170.3433,0.0,79.25,0.0,125.114825,170.3433,79.25,374.708125,None,ME,2026-04-23
2026-02-24 14:00:00+00:00,157.019825,169.015,123.7961,0.0,66.25,0.0,-11.995174999999989,123.7961,66.25,178.050925,None,ME,2026-04-23
2026-02-24 15:00:00+00:00,186.948075,117.119,127.4489,0.0,0.0,45.75,69.82907499999999,127.4489,-45.75,151.52797499999997,None,ME,2026-04-23
2026-02-24 16:00:00+00:00,198.912325,107.503,183.5935,0.0,0.0,48.0,91.40932500000001,183.5935,-48.0,227.00282500000003,None,ME,2026-04-23
2026-02-24 17:00:00+00:00,211.4417,97.5,204.202,0.0,0.0,49.0,113.9417,204.202,-49.0,269.14369999999997,None,ME,2026-04-23
2026-02-24 18:00:00+00:00,214.45325,96.977,195.719,0.0,0.0,49.25,117.47625,195.719,-49.25,263.94525,None,ME,2026-04-23
2026-02-24 19:00:00+00:00,189.137025,126.71,163.8308,0.0,0.0,56.75,62.427025,163.8308,-56.75,169.50782500000003,None,ME,2026-04-23
2026-02-24 20:00:00+00:00,199.10255,285.587,187.9404,0.0,430.25,0.0,-86.48444999999998,187.9404,430.25,531.70595,None,ME,2026-04-23
2026-02-24 21:00:00+00:00,166.826075,310.541,144.3842,0.0,485.25,0.0,-143.714925,144.3842,485.25,485.91927499999997,None,ME,2026-04-23
2026-02-24 22:00:00+00:00,255.449525,242.208,149.8157,0.0,576.75,0.0,13.241524999999996,149.8157,576.75,739.807225,None,ME,2026-04-23
2026-02-24 23:00:00+00:00,219.6609,252.767,145.2908,0.0,593.5,0.0,-33.1061,145.2908,593.5,705.6847,None,ME,2026-04-23
2026-02-25 00:00:00+00:00,224.247475,236.822,208.2639,0.0,598.5,0.0,-12.574524999999994,208.2639,598.5,794.189375,None,ME,2026-04-23
2026-02-25 01:00:00+00:00,231.00465,222.822,244.5527,0.0,599.0,0.0,8.182649999999995,244.5527,599.0,851.7353499999999,None,ME,2026-04-23
2026-02-25 02:00:00+00:00,225.244325,224.602,256.0013,0.0,599.0,0.0,0.6423249999999996,256.0013,599.0,855.643625,None,ME,2026-04-23
2026-02-25 03:00:00+00:00,230.801925,223.555,276.1026,0.0,599.0,0.0,7.2469250000000045,276.1026,599.0,882.349525,None,ME,2026-04-23
2026-02-25 04:00:00+00:00,237.3453,213.676,321.5712,0.0,592.25,0.0,23.66930000000002,321.5712,592.25,937.4905,None,ME,2026-04-23
2026-02-25 05:00:00+00:00,232.107475,160.854,220.1485,0.0,389.0,0.0,71.25347499999998,220.1485,389.0,680.401975,None,ME,2026-04-23
2026-02-25 06:00:00+00:00,265.112325,168.814,364.4325,0.0,426.25,0.0,96.298325,364.4325,426.25,886.980825,None,ME,2026-04-23
2026-02-25 07:00:00+00:00,242.345025,171.442,388.1437,0.0,492.5,0.0,70.90302499999999,388.1437,492.5,951.546725,None,ME,2026-04-23
2026-02-25 08:00:00+00:00,225.807,106.316,385.6295,0.0,549.0,0.0,119.49099999999999,385.6295,549.0,1054.1205,None,ME,2026-04-23
2026-02-25 09:00:00+00:00,239.509075,113.609,294.2148,0.0,598.5,0.0,125.900075,294.2148,598.5,1018.614875,None,ME,2026-04-23
2026-02-25 10:00:00+00:00,210.993325,133.804,289.6258,0.0,600.0,0.0,77.189325,289.6258,600.0,966.8151250000001,None,ME,2026-04-23
2026-02-25 11:00:00+00:00,238.29125,157.872,305.912,0.0,600.0,0.0,80.41924999999998,305.912,600.0,986.33125,None,ME,2026-04-23
2026-02-25 12:00:00+00:00,246.41655,196.375,314.737,0.0,599.25,0.0,50.04155,314.737,599.25,964.02855,None,ME,2026-04-23
2026-02-25 13:00:00+00:00,228.19595,209.452,297.7184,0.0,574.0,0.0,18.743950000000012,297.7184,574.0,890.46235,None,ME,2026-04-23
2026-02-25 14:00:00+00:00,153.661875,222.37,230.1502,0.0,333.0,0.0,-68.708125,230.1502,333.0,494.44207500000005,None,ME,2026-04-23
2026-02-25 15:00:00+00:00,93.555625,220.952,92.5607,0.0,0.0,48.25,-127.39637499999999,92.5607,-48.25,-83.085675,None,ME,2026-04-23
2026-02-25 16:00:00+00:00,132.078525,181.453,59.4913,0.0,0.0,138.0,-49.37447499999999,59.4913,-138.0,-127.883175,None,ME,2026-04-23
2026-02-25 17:00:00+00:00,156.2061,135.964,57.8249,0.0,0.0,158.25,20.242099999999994,57.8249,-158.25,-80.183,None,ME,2026-04-23
2026-02-25 18:00:00+00:00,170.972275,131.218,75.3249,0.0,0.0,117.5,39.75427500000001,75.3249,-117.5,-2.4208249999999936,None,ME,2026-04-23
2026-02-25 19:00:00+00:00,168.130625,159.027,69.2822,0.0,0.0,63.25,9.103625000000022,69.2822,-63.25,15.135825000000025,None,ME,2026-04-23
2026-02-25 20:00:00+00:00,188.657225,263.613,36.0623,0.0,245.5,0.0,-74.95577499999999,36.0623,245.5,206.606525,None,ME,2026-04-23
2026-02-25 21:00:00+00:00,181.52465,325.773,19.5095,0.0,439.75,0.0,-144.24835000000002,19.5095,439.75,315.01115,None,ME,2026-04-23
2026-02-25 22:00:00+00:00,177.79475,327.248,0.0,17.8937,549.75,0.0,-149.45325,-17.8937,549.75,382.40305,None,ME,2026-04-23
2026-02-25 23:00:00+00:00,248.795225,257.031,32.2888,0.0,597.75,0.0,-8.235775000000018,32.2888,597.75,621.8030249999999,None,ME,2026-04-23
2026-02-26 00:00:00+00:00,231.34245,233.079,141.7353,0.0,599.0,0.0,-1.736549999999994,141.7353,599.0,738.99875,None,ME,2026-04-23
2026-02-26 01:00:00+00:00,228.15405,234.844,163.9686,0.0,598.75,0.0,-6.689949999999982,163.9686,598.75,756.02865,None,ME,2026-04-23
2026-02-26 02:00:00+00:00,224.597425,237.303,162.7404,0.0,599.0,0.0,-12.70557500000001,162.7404,599.0,749.034825,None,ME,2026-04-23
2026-02-26 03:00:00+00:00,220.79455,247.405,161.4437,0.0,598.75,0.0,-26.610450000000014,161.4437,598.75,733.58325,None,ME,2026-04-23
2026-02-26 04:00:00+00:00,211.545025,271.261,177.3072,0.0,598.75,0.0,-59.715975000000014,177.3072,598.75,716.341225,None,ME,2026-04-23
2026-02-26 05:00:00+00:00,267.3032,214.323,246.2766,0.0,598.5,0.0,52.980199999999996,246.2766,598.5,897.7568,None,ME,2026-04-23
2026-02-26 06:00:00+00:00,310.803075,158.524,386.8328,0.0,598.75,0.0,152.27907499999998,386.8328,598.75,1137.861875,None,ME,2026-04-23
2026-02-26 07:00:00+00:00,332.21335,110.421,398.9546,0.0,599.25,0.0,221.79235,398.9546,599.25,1219.99695,None,ME,2026-04-23
2026-02-26 08:00:00+00:00,348.057825,137.688,356.4708,0.0,599.5,0.0,210.369825,356.4708,599.5,1166.340625,None,ME,2026-04-23
2026-02-26 09:00:00+00:00,384.267775,64.986,356.6777,0.0,599.75,0.0,319.281775,356.6777,599.75,1275.709475,None,ME,2026-04-23
2026-02-26 10:00:00+00:00,317.144975,137.251,295.9968,0.0,600.0,0.0,179.89397499999998,295.9968,600.0,1075.8907749999998,None,ME,2026-04-23
2026-02-26 11:00:00+00:00,230.9402,203.621,289.6433,0.0,600.0,0.0,27.319199999999995,289.6433,600.0,916.9625,None,ME,2026-04-23
2026-02-26 12:00:00+00:00,237.0096,186.92,303.6142,0.0,599.5,0.0,50.08960000000002,303.6142,599.5,953.2038,None,ME,2026-04-23
2026-02-26 13:00:00+00:00,243.693425,156.883,342.2322,0.0,599.5,0.0,86.81042499999998,342.2322,599.5,1028.542625,None,ME,2026-04-23
2026-02-26 14:00:00+00:00,267.152575,189.715,267.1337,0.0,594.5,0.0,77.43757500000001,267.1337,594.5,939.071275,None,ME,2026-04-23
2026-02-26 15:00:00+00:00,213.553575,267.619,148.9506,0.0,403.5,0.0,-54.06542500000003,148.9506,403.5,498.385175,None,ME,2026-04-23
2026-02-26 16:00:00+00:00,203.9494,120.887,84.7999,0.0,0.0,45.75,83.0624,84.7999,-45.75,122.1123,None,ME,2026-04-23
