,PL_CZ,CZ_PL,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-16 05:00:00+00:00,906.321,0.0,0.0,2228.095,0.0,157.75,416.5612608695653,486.76923302107735,0.3,0.0,906.321,-2228.095,-157.75,-70.20797215151208,0.3,-1549.431972151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 06:00:00+00:00,920.7431750000001,0.0,0.0,1949.33,0.0,99.125,416.5612608695653,486.76923302107735,0.3,0.0,920.7431750000001,-1949.33,-99.125,-70.20797215151208,0.3,-1197.6197971515119,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 07:00:00+00:00,744.3929,0.0,0.0,2124.0025,0.0,115.0,416.5612608695653,486.76923302107735,0.3,0.0,744.3929,-2124.0025,-115.0,-70.20797215151208,0.3,-1564.5175721515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 08:00:00+00:00,939.742525,0.0,0.0,1994.9125000000001,0.0,112.15,416.5612608695653,486.76923302107735,0.3,0.0,939.742525,-1994.9125000000001,-112.15,-70.20797215151208,0.3,-1237.2279471515124,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 09:00:00+00:00,1320.23215,0.0,0.0,1375.8875,0.0,138.775,416.5612608695653,486.76923302107735,0.3,0.0,1320.23215,-1375.8875,-138.775,-70.20797215151208,0.3,-264.33832215151205,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 10:00:00+00:00,1361.15565,0.0,0.0,1456.0825,0.0,128.3,416.5612608695653,486.76923302107735,0.3,0.0,1361.15565,-1456.0825,-128.3,-70.20797215151208,0.3,-293.13482215151214,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 11:00:00+00:00,1625.019275,0.0,0.0,1681.3325,0.0,189.475,416.5612608695653,486.76923302107735,0.3,0.0,1625.019275,-1681.3325,-189.475,-70.20797215151208,0.3,-315.69619715151197,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 12:00:00+00:00,1786.64195,0.0,0.0,2031.9675,0.0,93.8,416.5612608695653,486.76923302107735,0.275,0.0,1786.64195,-2031.9675,-93.8,-70.20797215151208,0.275,-409.05852215151214,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 13:00:00+00:00,1483.75125,0.0,0.0,2192.3175,0.0,172.925,416.5612608695653,486.76923302107735,0.3,0.0,1483.75125,-2192.3175,-172.925,-70.20797215151208,0.3,-951.3992221515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 14:00:00+00:00,1336.5161,0.0,0.0,2364.7,0.0,137.35,416.5612608695653,486.76923302107735,0.3,0.0,1336.5161,-2364.7,-137.35,-70.20797215151208,0.3,-1235.441872151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 15:00:00+00:00,1113.8734,0.0,0.0,2208.05,0.0,131.225,416.5612608695653,486.76923302107735,0.3,0.0,1113.8734,-2208.05,-131.225,-70.20797215151208,0.3,-1295.3095721515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 16:00:00+00:00,513.624475,0.0,0.0,1771.3025,0.0,199.25,416.5612608695653,486.76923302107735,0.3,0.0,513.624475,-1771.3025,-199.25,-70.20797215151208,0.3,-1526.8359971515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 17:00:00+00:00,127.23995,0.0,0.0,1697.1975,0.0,198.0,416.5612608695653,486.76923302107735,0.3,0.0,127.23995,-1697.1975,-198.0,-70.20797215151208,0.3,-1837.865522151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 18:00:00+00:00,180.297275,0.0,0.0,1520.1025,0.0,172.375,416.5612608695653,486.76923302107735,0.3,0.0,180.297275,-1520.1025,-172.375,-70.20797215151208,0.3,-1582.088197151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 19:00:00+00:00,516.7871749999999,0.0,0.0,1507.025,0.0,154.9,416.5612608695653,486.76923302107735,0.3,0.0,516.7871749999999,-1507.025,-154.9,-70.20797215151208,0.3,-1215.0457971515123,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 20:00:00+00:00,1381.05035,0.0,0.0,1299.6895,0.0,172.475,416.5612608695653,486.76923302107735,0.275,0.0,1381.05035,-1299.6895,-172.475,-70.20797215151208,0.275,-161.04712215151204,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 21:00:00+00:00,1643.78795,0.0,0.0,1072.5875,0.0,158.875,416.5612608695653,486.76923302107735,0.3,0.0,1643.78795,-1072.5875,-158.875,-70.20797215151208,0.3,342.41747784848775,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 22:00:00+00:00,1473.478025,0.0,0.0,969.843,0.0,156.8,416.5612608695653,486.76923302107735,0.3,0.0,1473.478025,-969.843,-156.8,-70.20797215151208,0.3,276.92705284848785,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-16 23:00:00+00:00,1529.3426,0.0,0.0,1013.24775,0.0,53.725,416.5612608695653,486.76923302107735,0.3,0.0,1529.3426,-1013.24775,-53.725,-70.20797215151208,0.3,392.46187784848786,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 00:00:00+00:00,1690.344925,0.0,0.3175,710.197,0.0,115.775,416.5612608695653,486.76923302107735,0.275,0.0,1690.344925,-709.8795,-115.775,-70.20797215151208,0.275,794.757452848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 01:00:00+00:00,1731.62905,0.0,54.276,606.87925,0.0,91.5,416.5612608695653,486.76923302107735,0.3,0.0,1731.62905,-552.60325,-91.5,-70.20797215151208,0.3,1017.6178278484878,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 02:00:00+00:00,1789.9576,0.0,326.03999999999996,717.5565,0.0,97.85,416.5612608695653,486.76923302107735,0.3,0.0,1789.9576,-391.51650000000006,-97.85,-70.20797215151208,0.3,1230.683127848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 03:00:00+00:00,1808.182775,0.0,146.20175,651.4865,0.0,136.725,416.5612608695653,486.76923302107735,0.275,0.0,1808.182775,-505.28475,-136.725,-70.20797215151208,0.275,1096.2400528484882,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 04:00:00+00:00,1609.52275,0.0,129.739,692.051,0.0,129.2,416.5612608695653,486.76923302107735,0.3,0.0,1609.52275,-562.312,-129.2,-70.20797215151208,0.3,848.102777848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 05:00:00+00:00,841.637775,0.0,0.0,811.04225,0.0,73.575,416.5612608695653,486.76923302107735,0.3,0.0,841.637775,-811.04225,-73.575,-70.20797215151208,0.3,-112.88744715151202,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 06:00:00+00:00,452.425125,0.0,0.0,570.9365,172.95,0.0,416.5612608695653,486.76923302107735,0.3,0.0,452.425125,-570.9365,172.95,-70.20797215151208,0.3,-15.469347151512135,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 07:00:00+00:00,744.345,0.0,78.17925,378.92875000000004,120.975,0.0,416.5612608695653,486.76923302107735,0.275,0.0,744.345,-300.7495,120.975,-70.20797215151208,0.275,494.63752784848793,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 08:00:00+00:00,1417.799,0.0,419.61175,403.97225,156.325,0.0,416.5612608695653,486.76923302107735,0.3,0.0,1417.799,15.639499999999998,156.325,-70.20797215151208,0.3,1519.855527848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 09:00:00+00:00,1126.7426500000001,0.0,134.3585,673.34675,128.3,0.0,416.5612608695653,486.76923302107735,0.3,0.0,1126.7426500000001,-538.9882500000001,128.3,-70.20797215151208,0.3,646.1464278484879,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 10:00:00+00:00,1105.3656,0.0,0.0,980.45,70.39999999999999,0.0,416.5612608695653,486.76923302107735,0.275,0.0,1105.3656,-980.45,70.39999999999999,-70.20797215151208,0.275,125.38262784848794,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 11:00:00+00:00,1370.040975,0.0,0.0,940.55925,124.575,0.0,0.125,0.0,0.3,0.0,1370.040975,-940.55925,124.575,0.125,0.3,554.4817249999999,None,PL,2026-04-23
2026-03-17 12:00:00+00:00,1333.6865500000001,0.0,0.0,1123.5925,0.0,196.675,416.5612608695653,486.76923302107735,0.3,0.0,1333.6865500000001,-1123.5925,-196.675,-70.20797215151208,0.3,-56.48892215151194,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 13:00:00+00:00,1006.842575,0.0,0.0,1296.205,0.0,223.375,416.5612608695653,486.76923302107735,0.3,0.0,1006.842575,-1296.205,-223.375,-70.20797215151208,0.3,-582.645397151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 14:00:00+00:00,981.72425,0.0,0.0,993.7415000000001,0.0,153.275,416.5612608695653,486.76923302107735,0.26249999999999996,0.0,981.72425,-993.7415000000001,-153.275,-70.20797215151208,0.26249999999999996,-235.2377221515122,"[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN, [SYSTEM] PHYS_BILATERAL_ZERO_[SK]_LINEAR",PL,2026-04-23
2026-03-17 15:00:00+00:00,479.64144999999996,0.0,0.0,1392.10525,0.0,173.425,416.5612608695653,486.76923302107735,0.22499999999999998,0.0,479.64144999999996,-1392.10525,-173.425,-70.20797215151208,0.22499999999999998,-1155.8717721515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 16:00:00+00:00,0.0,338.333825,0.0,1367.1499999999999,0.0,158.05,416.5612608695653,486.76923302107735,0.3,0.0,-338.333825,-1367.1499999999999,-158.05,-70.20797215151208,0.3,-1933.441797151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 17:00:00+00:00,0.0,894.385225,0.0,1666.2025,0.0,132.9,416.5612608695653,486.76923302107735,0.3,0.0,-894.385225,-1666.2025,-132.9,-70.20797215151208,0.3,-2763.395697151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 18:00:00+00:00,0.0,525.006725,0.0,1740.7775,0.0,129.425,416.5612608695653,486.76923302107735,0.3,0.0,-525.006725,-1740.7775,-129.425,-70.20797215151208,0.3,-2465.117197151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 19:00:00+00:00,14.945025000000001,36.988925,0.0,1852.475,0.0,148.3,416.5612608695653,486.76923302107735,0.3,0.0,-22.0439,-1852.475,-148.3,-70.20797215151208,0.3,-2092.7268721515115,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 20:00:00+00:00,712.369225,0.0,0.0,1508.3775,0.0,126.45,416.5612608695653,486.76923302107735,0.3,0.0,712.369225,-1508.3775,-126.45,-70.20797215151208,0.3,-992.3662471515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 21:00:00+00:00,1506.0474749999998,0.0,0.0,1358.6799999999998,2.0,106.0,416.5612608695653,486.76923302107735,0.3,0.0,1506.0474749999998,-1358.6799999999998,-104.0,-70.20797215151208,0.3,-26.540497151512067,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 22:00:00+00:00,1345.143525,0.0,0.0,1587.3675,0.0,78.2,416.5612608695653,486.76923302107735,0.3,0.0,1345.143525,-1587.3675,-78.2,-70.20797215151208,0.3,-390.33194715151217,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-17 23:00:00+00:00,1234.682525,0.0,0.0,1883.985,0.0,143.525,416.5612608695653,486.76923302107735,0.3,0.0,1234.682525,-1883.985,-143.525,-70.20797215151208,0.3,-862.7354471515121,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 00:00:00+00:00,1360.914775,0.0,0.0,1759.8200000000002,0.0,127.575,416.5612608695653,486.76923302107735,0.3,0.0,1360.914775,-1759.8200000000002,-127.575,-70.20797215151208,0.3,-596.3881971515124,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 01:00:00+00:00,1183.6389,0.0,0.0,1907.6625,0.0,81.6,416.5612608695653,486.76923302107735,0.3,0.0,1183.6389,-1907.6625,-81.6,-70.20797215151208,0.3,-875.5315721515121,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 02:00:00+00:00,1304.3269500000001,0.0,0.0,1710.2575,0.0,111.92500000000001,416.5612608695653,486.76923302107735,0.3,0.0,1304.3269500000001,-1710.2575,-111.92500000000001,-70.20797215151208,0.3,-587.7635221515119,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 03:00:00+00:00,1038.808,0.0,0.0,1699.855,0.825,47.05,416.5612608695653,486.76923302107735,0.3,0.0,1038.808,-1699.855,-46.224999999999994,-70.20797215151208,0.3,-777.1799721515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 04:00:00+00:00,1005.637575,0.0,0.0,1890.0675,0.0,79.60000000000001,416.5612608695653,486.76923302107735,0.3,0.0,1005.637575,-1890.0675,-79.60000000000001,-70.20797215151208,0.3,-1033.9378971515123,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 05:00:00+00:00,936.752525,0.0,0.0,1801.4275,0.0,108.2,416.5612608695653,486.76923302107735,0.3,0.0,936.752525,-1801.4275,-108.2,-70.20797215151208,0.3,-1042.7829471515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 06:00:00+00:00,1177.9083,0.0,0.0,1164.248,40.25,21.75,416.5612608695653,486.76923302107735,0.3,0.0,1177.9083,-1164.248,18.5,-70.20797215151208,0.3,-37.74767215151208,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 07:00:00+00:00,1638.484225,0.0,147.8505,282.80825,48.575,22.075000000000003,416.5612608695653,486.76923302107735,0.3,0.0,1638.484225,-134.95774999999998,26.5,-70.20797215151208,0.3,1460.1185028484877,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 08:00:00+00:00,2309.108625,0.0,712.68625,70.74674999999999,88.325,0.0,416.5612608695653,486.76923302107735,0.3,0.0,2309.108625,641.9395,88.325,-70.20797215151208,0.3,2969.465152848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 09:00:00+00:00,1663.7653,0.0,778.9665,495.682,192.0,0.0,416.5612608695653,486.76923302107735,0.3,0.0,1663.7653,283.2845,192.0,-70.20797215151208,0.3,2069.141827848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 10:00:00+00:00,1528.9599,0.0,151.2925,690.876,126.55000000000001,15.35,416.5612608695653,486.76923302107735,0.3,0.0,1528.9599,-539.5835,111.20000000000002,-70.20797215151208,0.3,1030.668427848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 11:00:00+00:00,1547.055425,0.0,24.058500000000002,664.805,139.3,0.0,416.5612608695653,486.76923302107735,0.3,0.0,1547.055425,-640.7465,139.3,-70.20797215151208,0.3,975.7009528484879,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 12:00:00+00:00,1539.2149,0.0,5.89575,841.3979999999999,66.25,0.0,416.5612608695653,486.76923302107735,0.3,0.0,1539.2149,-835.5022499999999,66.25,-70.20797215151208,0.3,700.0546778484879,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 13:00:00+00:00,1688.1862,0.0,0.0,824.11075,20.275,67.15,416.5612608695653,486.76923302107735,0.3,0.0,1688.1862,-824.11075,-46.87500000000001,-70.20797215151208,0.3,747.2924778484879,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 14:00:00+00:00,1155.4427,0.0,0.0,1449.4725,0.0,160.15,416.5612608695653,486.76923302107735,0.3,0.0,1155.4427,-1449.4725,-160.15,-70.20797215151208,0.3,-524.0877721515121,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 15:00:00+00:00,0.0,24.838175,0.0,1533.4025000000001,0.0,191.725,416.5612608695653,486.76923302107735,0.3,0.0,-24.838175,-1533.4025000000001,-191.725,-70.20797215151208,0.3,-1819.8736471515124,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 16:00:00+00:00,0.0,245.46745,0.0,1511.53,0.0,176.85,416.5612608695653,486.76923302107735,0.3,0.0,-245.46745,-1511.53,-176.85,-70.20797215151208,0.3,-2003.7554221515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 17:00:00+00:00,0.0,383.956025,0.0,1491.095,0.0,153.975,416.5612608695653,486.76923302107735,0.3,0.0,-383.956025,-1491.095,-153.975,-70.20797215151208,0.3,-2098.933997151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 18:00:00+00:00,0.0,214.752425,0.0,1411.085,0.0,149.625,416.5612608695653,486.76923302107735,0.3,0.0,-214.752425,-1411.085,-149.625,-70.20797215151208,0.3,-1845.3703971515122,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 19:00:00+00:00,0.0,68.44415000000001,0.0,1402.385,0.0,105.45,416.5612608695653,486.76923302107735,0.3,0.0,-68.44415000000001,-1402.385,-105.45,-70.20797215151208,0.3,-1646.1871221515123,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 20:00:00+00:00,572.7663,0.0,0.0,1313.78525,7.75,43.975,416.5612608695653,486.76923302107735,0.3,0.0,572.7663,-1313.78525,-36.225,-70.20797215151208,0.3,-847.151922151512,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 21:00:00+00:00,1063.144975,0.0,0.0,974.06075,0.0,117.42500000000001,416.5612608695653,486.76923302107735,0.3,0.0,1063.144975,-974.06075,-117.42500000000001,-70.20797215151208,0.3,-98.24874715151215,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 22:00:00+00:00,1227.8682,0.0,0.0,802.91425,0.0,135.325,416.5612608695653,486.76923302107735,0.3,0.0,1227.8682,-802.91425,-135.325,-70.20797215151208,0.3,219.7209778484878,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-18 23:00:00+00:00,1584.570125,0.0,139.5735,556.89625,0.0,144.625,416.5612608695653,486.76923302107735,0.3,0.0,1584.570125,-417.32275000000004,-144.625,-70.20797215151208,0.3,952.7144028484878,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 00:00:00+00:00,1641.630625,0.0,374.0935,545.5835,0.0,177.9,416.5612608695653,486.76923302107735,0.3,0.0,1641.630625,-171.48999999999995,-177.9,-70.20797215151208,0.3,1222.332652848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 01:00:00+00:00,1528.0516,0.0,438.4815,520.9375,0.0,164.975,416.5612608695653,486.76923302107735,0.3,0.0,1528.0516,-82.45600000000002,-164.975,-70.20797215151208,0.3,1210.7126278484882,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 02:00:00+00:00,1607.60215,0.0,436.535,519.4929999999999,0.0,179.75,416.5612608695653,486.76923302107735,0.3,0.0,1607.60215,-82.95799999999991,-179.75,-70.20797215151208,0.3,1274.986177848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 03:00:00+00:00,1540.4154,0.0,460.88425,539.20775,0.0,132.825,416.5612608695653,486.76923302107735,0.3,0.0,1540.4154,-78.32350000000002,-132.825,-70.20797215151208,0.3,1259.358927848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 04:00:00+00:00,1351.142425,0.0,237.6875,576.9605,0.0,155.85,416.5612608695653,486.76923302107735,0.3,0.0,1351.142425,-339.273,-155.85,-70.20797215151208,0.3,786.1114528484878,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 05:00:00+00:00,731.92275,0.0,0.0,786.71875,0.0,190.0,416.5612608695653,486.76923302107735,0.3,0.0,731.92275,-786.71875,-190.0,-70.20797215151208,0.3,-314.7039721515121,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 06:00:00+00:00,649.505175,0.0,97.54400000000001,330.355,0.0,92.05,416.5612608695653,486.76923302107735,0.3,0.0,649.505175,-232.811,-92.05,-70.20797215151208,0.3,254.7362028484879,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 07:00:00+00:00,1402.8724750000001,0.0,1093.386,14.89325,0.0,92.375,416.5612608695653,486.76923302107735,0.3,0.0,1402.8724750000001,1078.49275,-92.375,-70.20797215151208,0.3,2319.082252848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 08:00:00+00:00,1385.820525,0.0,1255.6,0.0,70.125,41.85,416.5612608695653,486.76923302107735,0.25,0.0,1385.820525,1255.6,28.275,-70.20797215151208,0.25,2599.737552848488,"[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN, [SYSTEM] PHYS_BILATERAL_ZERO_[SK]_LINEAR",PL,2026-04-23
2026-03-19 09:00:00+00:00,1693.845325,0.0,773.4775,178.802,142.0,0.0,416.5612608695653,486.76923302107735,0.2,0.0,1693.845325,594.6754999999999,142.0,-70.20797215151208,0.2,2360.512852848488,"[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN, [SYSTEM] PHYS_BILATERAL_ZERO_[SK]_LINEAR",PL,2026-04-23
2026-03-19 10:00:00+00:00,1652.839875,0.0,50.42575,656.98075,149.7,0.0,416.5612608695653,486.76923302107735,0.15,0.0,1652.839875,-606.555,149.7,-70.20797215151208,0.15,1125.9269028484878,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 11:00:00+00:00,1401.784075,0.0,0.0,1258.8925,142.02499999999998,0.0,416.5612608695653,486.76923302107735,0.3,0.0,1401.784075,-1258.8925,142.02499999999998,-70.20797215151208,0.3,215.008602848488,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
2026-03-19 12:00:00+00:00,1156.083525,0.0,0.0,1578.8899999999999,101.5,26.875,416.5612608695653,486.76923302107735,0.3,0.0,1156.083525,-1578.8899999999999,74.625,-70.20797215151208,0.3,-418.08944715151193,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LONG_GAP_GLOBAL_MEAN,PL,2026-04-23
