,IT_NORD_CH,CH_IT_NORD,IT_NORD_FR,FR_IT_NORD,IT_NORD_SI,SI_IT_NORD,IT_NORD_AT,AT_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_NORD_CH_net_export,IT_NORD_FR_net_export,IT_NORD_SI_net_export,IT_NORD_AT_net_export,IT_NORD_IT_CNOR_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-28 10:00:00+00:00,0.0,1494.0,0.0,4089.8325,0.0,681.76,0.0,214.5,635.485,0.0,-1494.0,-4089.8325,-681.76,-214.5,635.485,-5844.607500000001,None,IT_NORD,2026-04-23
2026-01-28 11:00:00+00:00,0.0,360.25,0.0,3475.1125,0.0,427.88,0.0,211.75,453.445,0.0,-360.25,-3475.1125,-427.88,-211.75,453.445,-4021.5475,None,IT_NORD,2026-04-23
2026-01-28 12:00:00+00:00,27.0,57.75,0.0,3358.9075000000003,0.0,688.27,0.0,217.25,0.0,306.78,-30.75,-3358.9075000000003,-688.27,-217.25,-306.78,-4601.9574999999995,None,IT_NORD,2026-04-23
2026-01-28 13:00:00+00:00,0.0,336.5,0.0,3483.0175,0.0,194.89,0.0,216.0,226.32750000000001,0.7125,-336.5,-3483.0175,-194.89,-216.0,225.615,-4004.7924999999996,None,IT_NORD,2026-04-23
2026-01-28 14:00:00+00:00,0.0,618.0,0.0,3681.8075,0.0,524.98,0.0,228.75,316.595,0.0,-618.0,-3681.8075,-524.98,-228.75,316.595,-4736.9425,None,IT_NORD,2026-04-23
2026-01-28 15:00:00+00:00,0.0,564.75,0.0,3879.3575,20.16,65.48,0.0,214.5,0.0,351.0775,-564.75,-3879.3575,-45.32000000000001,-214.5,-351.0775,-5055.005,None,IT_NORD,2026-04-23
2026-01-28 16:00:00+00:00,0.0,315.25,0.0,3787.7475,17.0,18.87,0.0,218.5,793.7850000000001,0.0,-315.25,-3787.7475,-1.870000000000001,-218.5,793.7850000000001,-3529.5824999999995,None,IT_NORD,2026-04-23
2026-01-28 17:00:00+00:00,0.0,433.75,0.0,3373.52,40.1,39.230000000000004,0.0,230.25,624.0375,0.0,-433.75,-3373.52,0.8699999999999974,-230.25,624.0375,-3412.6125,None,IT_NORD,2026-04-23
2026-01-28 18:00:00+00:00,0.0,700.0,0.0,3783.98,0.0,372.90999999999997,0.0,227.0,1189.0075,0.0,-700.0,-3783.98,-372.90999999999997,-227.0,1189.0075,-3894.8824999999997,None,IT_NORD,2026-04-23
2026-01-28 19:00:00+00:00,280.0,13.0,0.0,3670.145,0.0,670.29,0.0,216.5,653.0550000000001,0.0,267.0,-3670.145,-670.29,-216.5,653.0550000000001,-3636.879999999999,None,IT_NORD,2026-04-23
2026-01-28 20:00:00+00:00,0.0,372.0,0.0,3676.6825,0.0,827.85,0.0,232.75,82.12,12.2325,-372.0,-3676.6825,-827.85,-232.75,69.8875,-5039.395,None,IT_NORD,2026-04-23
2026-01-28 21:00:00+00:00,0.0,539.25,0.0,3525.925,0.0,804.89,0.0,229.5,518.06,0.0,-539.25,-3525.925,-804.89,-229.5,518.06,-4581.505000000001,None,IT_NORD,2026-04-23
2026-01-28 22:00:00+00:00,0.0,336.5,0.0,3217.765,0.0,756.74,0.0,225.5,238.3325,0.0,-336.5,-3217.765,-756.74,-225.5,238.3325,-4298.1725,None,IT_NORD,2026-04-23
2026-01-28 23:00:00+00:00,0.0,148.5,0.0,3233.865,0.0,874.0400000000001,0.0,233.25,271.51250000000005,0.0,-148.5,-3233.865,-874.0400000000001,-233.25,271.51250000000005,-4218.1425,None,IT_NORD,2026-04-23
2026-01-29 00:00:00+00:00,15.25,86.0,0.0,3191.8325,0.0,849.59,0.0,230.25,220.16500000000002,10.48,-70.75,-3191.8325,-849.59,-230.25,209.68500000000003,-4132.737499999999,None,IT_NORD,2026-04-23
2026-01-29 01:00:00+00:00,0.0,415.25,0.0,3077.6875,0.0,702.8299999999999,0.0,218.5,419.3875,0.0,-415.25,-3077.6875,-702.8299999999999,-218.5,419.3875,-3994.88,None,IT_NORD,2026-04-23
2026-01-29 02:00:00+00:00,0.0,210.0,0.0,3259.51,0.0,724.21,0.0,224.75,363.76,0.0,-210.0,-3259.51,-724.21,-224.75,363.76,-4054.71,None,IT_NORD,2026-04-23
2026-01-29 03:00:00+00:00,2.0,73.0,0.0,3414.7825000000003,0.0,640.11,0.0,218.5,196.7125,0.0,-71.0,-3414.7825000000003,-640.11,-218.5,196.7125,-4147.68,None,IT_NORD,2026-04-23
2026-01-29 04:00:00+00:00,390.25,0.0,0.0,3397.4925000000003,0.0,507.58,0.0,211.25,29.4,157.52249999999998,390.25,-3397.4925000000003,-507.58,-211.25,-128.12249999999997,-3854.195,None,IT_NORD,2026-04-23
2026-01-29 05:00:00+00:00,607.5,0.0,0.0,2915.59,0.0,469.48,0.0,216.25,0.0,418.16499999999996,607.5,-2915.59,-469.48,-216.25,-418.16499999999996,-3411.985,None,IT_NORD,2026-04-23
2026-01-29 06:00:00+00:00,0.0,605.25,0.0,3168.1099999999997,0.0,450.11,0.0,235.75,338.515,0.0,-605.25,-3168.1099999999997,-450.11,-235.75,338.515,-4120.704999999999,None,IT_NORD,2026-04-23
2026-01-29 07:00:00+00:00,0.0,1402.25,0.0,3358.3775,0.0,380.43,0.0,233.25,460.085,0.0,-1402.25,-3358.3775,-380.43,-233.25,460.085,-4914.222500000001,None,IT_NORD,2026-04-23
2026-01-29 08:00:00+00:00,0.0,1119.75,0.0,2939.0675,0.0,275.90999999999997,0.0,212.0,6.5825,268.8425,-1119.75,-2939.0675,-275.90999999999997,-212.0,-262.26,-4808.9875,None,IT_NORD,2026-04-23
2026-01-29 09:00:00+00:00,0.0,973.25,0.0,3019.565,0.0,152.47,0.0,222.75,0.0,583.3025,-973.25,-3019.565,-152.47,-222.75,-583.3025,-4951.3375,None,IT_NORD,2026-04-23
2026-01-29 10:00:00+00:00,0.0,599.75,0.0,3393.1025,41.46,15.600000000000001,0.0,210.75,0.0,216.87,-599.75,-3393.1025,25.86,-210.75,-216.87,-4394.6125,None,IT_NORD,2026-04-23
2026-01-29 11:00:00+00:00,1072.25,0.0,0.0,3123.5775,191.18,0.0,0.0,164.25,20.16,444.65749999999997,1072.25,-3123.5775,191.18,-164.25,-424.49749999999995,-2448.8949999999995,None,IT_NORD,2026-04-23
2026-01-29 12:00:00+00:00,1464.75,0.0,0.0,2885.05,134.18,0.04,0.0,193.75,0.0,1014.4224999999999,1464.75,-2885.05,134.14000000000001,-193.75,-1014.4224999999999,-2494.3325,None,IT_NORD,2026-04-23
2026-01-29 13:00:00+00:00,1175.25,0.0,0.0,2950.4225,53.29,9.44,0.0,221.5,0.0,943.2225000000001,1175.25,-2950.4225,43.85,-221.5,-943.2225000000001,-2896.045,None,IT_NORD,2026-04-23
2026-01-29 14:00:00+00:00,146.75,21.5,0.0,3314.535,0.01,143.14999999999998,0.0,287.5,0.0,463.53,125.25,-3314.535,-143.14,-287.5,-463.53,-4083.455,None,IT_NORD,2026-04-23
2026-01-29 15:00:00+00:00,0.0,466.0,0.0,3256.925,62.790000000000006,73.03,0.0,270.75,2.9625,253.99,-466.0,-3256.925,-10.239999999999995,-270.75,-251.0275,-4254.9425,None,IT_NORD,2026-04-23
2026-01-29 16:00:00+00:00,67.25,35.25,0.0,3094.8075,53.43,7.44,0.0,288.75,25.69,119.6875,32.0,-3094.8075,45.99,-288.75,-93.9975,-3399.565,None,IT_NORD,2026-04-23
2026-01-29 17:00:00+00:00,22.25,90.0,0.0,3121.5875,26.17,46.8,0.0,282.0,0.0,361.3125,-67.75,-3121.5875,-20.629999999999995,-282.0,-361.3125,-3853.28,None,IT_NORD,2026-04-23
2026-01-29 18:00:00+00:00,0.0,540.25,0.0,3511.8050000000003,1.12,160.57,0.0,275.25,211.75,0.0,-540.25,-3511.8050000000003,-159.45,-275.25,211.75,-4275.005,None,IT_NORD,2026-04-23
2026-01-29 19:00:00+00:00,0.0,301.0,0.0,3457.4025,0.0,613.72,0.0,264.25,200.655,0.0,-301.0,-3457.4025,-613.72,-264.25,200.655,-4435.717500000001,None,IT_NORD,2026-04-23
2026-01-29 20:00:00+00:00,0.0,459.25,0.0,3352.2025,0.0,882.46,0.0,269.75,0.0,286.205,-459.25,-3352.2025,-882.46,-269.75,-286.205,-5249.8675,None,IT_NORD,2026-04-23
2026-01-29 21:00:00+00:00,0.0,227.0,0.0,3304.5425,0.0,944.9,0.0,276.25,0.0,485.5875,-227.0,-3304.5425,-944.9,-276.25,-485.5875,-5238.28,None,IT_NORD,2026-04-23
2026-01-29 22:00:00+00:00,0.0,90.0,0.0,3259.8675,0.0,981.8,0.0,280.25,8.62,120.4925,-90.0,-3259.8675,-981.8,-280.25,-111.8725,-4723.79,None,IT_NORD,2026-04-23
2026-01-29 23:00:00+00:00,0.0,546.5,0.0,3463.0625,0.0,939.62,0.0,286.0,24.9125,257.925,-546.5,-3463.0625,-939.62,-286.0,-233.01250000000002,-5468.195,None,IT_NORD,2026-04-23
2026-01-30 00:00:00+00:00,0.0,1010.0,0.0,3788.3050000000003,0.0,893.03,0.0,273.0,735.1375,0.0,-1010.0,-3788.3050000000003,-893.03,-273.0,735.1375,-5229.1975,None,IT_NORD,2026-04-23
2026-01-30 01:00:00+00:00,0.0,639.5,0.0,3685.6525,0.0,836.6700000000001,0.0,267.25,533.8475,0.0,-639.5,-3685.6525,-836.6700000000001,-267.25,533.8475,-4895.225,None,IT_NORD,2026-04-23
2026-01-30 02:00:00+00:00,0.0,361.5,0.0,3535.2075,0.0,747.38,0.0,255.0,0.0,328.5525,-361.5,-3535.2075,-747.38,-255.0,-328.5525,-5227.639999999999,None,IT_NORD,2026-04-23
2026-01-30 03:00:00+00:00,0.0,674.25,0.0,3693.615,0.0,797.79,0.0,269.5,320.3725,29.825,-674.25,-3693.615,-797.79,-269.5,290.5475,-5144.6075,None,IT_NORD,2026-04-23
2026-01-30 04:00:00+00:00,0.0,710.25,0.0,3567.8825,0.0,692.69,0.0,258.25,388.4925,0.0,-710.25,-3567.8825,-692.69,-258.25,388.4925,-4840.58,None,IT_NORD,2026-04-23
2026-01-30 05:00:00+00:00,0.0,379.25,0.0,3672.6425,0.0,525.43,0.0,259.75,442.88,0.0,-379.25,-3672.6425,-525.43,-259.75,442.88,-4394.1925,None,IT_NORD,2026-04-23
2026-01-30 06:00:00+00:00,0.0,927.0,0.0,4078.0425,0.0,602.76,0.0,273.25,856.86,0.0,-927.0,-4078.0425,-602.76,-273.25,856.86,-5024.1925,None,IT_NORD,2026-04-23
2026-01-30 07:00:00+00:00,0.0,1068.25,0.0,4076.1075,0.0,518.55,0.0,275.25,429.065,0.0,-1068.25,-4076.1075,-518.55,-275.25,429.065,-5509.092500000001,None,IT_NORD,2026-04-23
2026-01-30 08:00:00+00:00,0.0,616.5,0.0,3910.215,0.0,226.8,0.0,269.75,0.0,319.1425,-616.5,-3910.215,-226.8,-269.75,-319.1425,-5342.4075,None,IT_NORD,2026-04-23
2026-01-30 09:00:00+00:00,0.0,295.5,0.0,3678.55,0.25,138.82,0.0,281.25,0.0,929.665,-295.5,-3678.55,-138.57,-281.25,-929.665,-5323.535,None,IT_NORD,2026-04-23
2026-01-30 10:00:00+00:00,0.0,216.25,0.0,3476.63,1.36,379.06,0.0,244.0,0.0,695.2775,-216.25,-3476.63,-377.7,-244.0,-695.2775,-5009.8575,None,IT_NORD,2026-04-23
2026-01-30 11:00:00+00:00,1382.5,0.0,0.0,3183.8375,0.0,173.41,0.0,235.5,0.0,664.75,1382.5,-3183.8375,-173.41,-235.5,-664.75,-2874.9975000000004,None,IT_NORD,2026-04-23
2026-01-30 12:00:00+00:00,1274.5,0.0,0.0,3069.57,0.0,229.75,0.0,259.25,0.0,760.185,1274.5,-3069.57,-229.75,-259.25,-760.185,-3044.255,None,IT_NORD,2026-04-23
2026-01-30 13:00:00+00:00,1013.25,0.0,0.0,3032.84,0.0,537.8100000000001,0.0,248.0,0.0,575.0125,1013.25,-3032.84,-537.8100000000001,-248.0,-575.0125,-3380.4125000000004,None,IT_NORD,2026-04-23
2026-01-30 14:00:00+00:00,92.0,79.5,0.0,3429.8225,0.0,881.85,0.0,274.75,192.9,71.3825,12.5,-3429.8225,-881.85,-274.75,121.51750000000001,-4452.405000000001,None,IT_NORD,2026-04-23
2026-01-30 15:00:00+00:00,0.0,1131.5,0.0,3935.175,0.0,842.65,0.0,292.0,1416.5025,0.0,-1131.5,-3935.175,-842.65,-292.0,1416.5025,-4784.8225,None,IT_NORD,2026-04-23
2026-01-30 16:00:00+00:00,0.0,1609.5,0.0,4004.545,0.0,715.25,0.0,279.5,2075.7675,0.0,-1609.5,-4004.545,-715.25,-279.5,2075.7675,-4533.0275,None,IT_NORD,2026-04-23
2026-01-30 17:00:00+00:00,0.0,1765.0,0.0,4114.4125,0.0,750.14,0.0,274.0,2595.14,0.0,-1765.0,-4114.4125,-750.14,-274.0,2595.14,-4308.4125,None,IT_NORD,2026-04-23
2026-01-30 18:00:00+00:00,0.0,2122.0,0.0,4046.785,0.0,792.36,0.0,277.0,2616.015,0.0,-2122.0,-4046.785,-792.36,-277.0,2616.015,-4622.129999999999,None,IT_NORD,2026-04-23
2026-01-30 19:00:00+00:00,0.0,1460.5,0.0,3617.5924999999997,0.0,803.71,0.0,275.75,2143.0775,0.0,-1460.5,-3617.5924999999997,-803.71,-275.75,2143.0775,-4014.475,None,IT_NORD,2026-04-23
2026-01-30 20:00:00+00:00,0.0,1166.5,0.0,3662.3575,0.0,967.48,0.0,275.0,1386.53,0.0,-1166.5,-3662.3575,-967.48,-275.0,1386.53,-4684.8075,None,IT_NORD,2026-04-23
2026-01-30 21:00:00+00:00,0.0,1492.75,0.0,3629.4975,0.0,964.54,0.0,281.5,1866.9275000000002,0.0,-1492.75,-3629.4975,-964.54,-281.5,1866.9275000000002,-4501.359999999999,None,IT_NORD,2026-04-23
2026-01-30 22:00:00+00:00,0.0,1591.5,0.0,3489.5950000000003,0.0,899.24,0.0,278.5,2131.4700000000003,0.0,-1591.5,-3489.5950000000003,-899.24,-278.5,2131.4700000000003,-4127.365,None,IT_NORD,2026-04-23
2026-01-30 23:00:00+00:00,0.0,2487.75,0.0,3195.3375,0.0,868.75,0.0,269.75,2315.3975,0.0,-2487.75,-3195.3375,-868.75,-269.75,2315.3975,-4506.19,None,IT_NORD,2026-04-23
2026-01-31 00:00:00+00:00,0.0,2472.25,0.0,3057.1125,0.0,896.86,0.0,270.75,1988.1625,0.0,-2472.25,-3057.1125,-896.86,-270.75,1988.1625,-4708.8099999999995,None,IT_NORD,2026-04-23
2026-01-31 01:00:00+00:00,0.0,2126.5,0.0,3291.485,0.0,844.01,0.0,253.25,1949.53,0.0,-2126.5,-3291.485,-844.01,-253.25,1949.53,-4565.715000000001,None,IT_NORD,2026-04-23
2026-01-31 02:00:00+00:00,0.0,1762.75,0.0,3514.44,0.0,569.25,0.0,260.5,1931.41,0.0,-1762.75,-3514.44,-569.25,-260.5,1931.41,-4175.530000000001,None,IT_NORD,2026-04-23
2026-01-31 03:00:00+00:00,0.0,1852.25,0.0,3702.8075,0.0,793.62,0.0,270.5,2282.1175,0.0,-1852.25,-3702.8075,-793.62,-270.5,2282.1175,-4337.0599999999995,None,IT_NORD,2026-04-23
2026-01-31 04:00:00+00:00,0.0,1940.5,0.0,3646.7125,0.0,926.64,0.0,289.0,2660.785,0.0,-1940.5,-3646.7125,-926.64,-289.0,2660.785,-4142.0675,None,IT_NORD,2026-04-23
2026-01-31 05:00:00+00:00,0.0,1932.75,0.0,3690.3625,0.0,773.34,0.0,277.75,2568.33,0.0,-1932.75,-3690.3625,-773.34,-277.75,2568.33,-4105.8725,None,IT_NORD,2026-04-23
2026-01-31 06:00:00+00:00,0.0,2378.0,0.0,3519.7174999999997,0.0,626.78,0.0,275.25,2288.965,0.0,-2378.0,-3519.7174999999997,-626.78,-275.25,2288.965,-4510.782499999999,None,IT_NORD,2026-04-23
2026-01-31 07:00:00+00:00,0.0,2762.75,0.0,2639.31,0.0,637.21,0.0,263.5,1897.705,0.0,-2762.75,-2639.31,-637.21,-263.5,1897.705,-4405.065,None,IT_NORD,2026-04-23
2026-01-31 08:00:00+00:00,0.0,2603.25,0.0,2556.6475,0.0,850.13,0.0,267.5,1469.7875,0.0,-2603.25,-2556.6475,-850.13,-267.5,1469.7875,-4807.74,None,IT_NORD,2026-04-23
2026-01-31 09:00:00+00:00,0.0,2286.5,0.0,2696.79,0.0,771.26,0.0,242.75,1201.6175,0.0,-2286.5,-2696.79,-771.26,-242.75,1201.6175,-4795.6825,None,IT_NORD,2026-04-23
2026-01-31 10:00:00+00:00,0.0,1486.75,0.0,2634.4474999999998,0.0,830.15,0.0,269.0,747.71,0.0,-1486.75,-2634.4474999999998,-830.15,-269.0,747.71,-4472.6375,None,IT_NORD,2026-04-23
2026-01-31 11:00:00+00:00,0.0,1347.0,0.0,2531.39,0.0,887.82,0.0,270.5,866.145,0.0,-1347.0,-2531.39,-887.82,-270.5,866.145,-4170.5650000000005,None,IT_NORD,2026-04-23
2026-01-31 12:00:00+00:00,0.0,1387.5,0.0,2638.9275,0.0,878.49,0.0,263.0,1612.0725,0.0,-1387.5,-2638.9275,-878.49,-263.0,1612.0725,-3555.8449999999993,None,IT_NORD,2026-04-23
2026-01-31 13:00:00+00:00,0.0,1170.25,0.0,2676.0699999999997,0.0,835.72,0.0,260.0,1899.4099999999999,0.0,-1170.25,-2676.0699999999997,-835.72,-260.0,1899.4099999999999,-3042.63,None,IT_NORD,2026-04-23
2026-01-31 14:00:00+00:00,0.0,1242.75,0.0,2803.685,0.0,841.64,0.0,264.75,1729.825,0.0,-1242.75,-2803.685,-841.64,-264.75,1729.825,-3423.0,None,IT_NORD,2026-04-23
2026-01-31 15:00:00+00:00,0.0,778.25,0.0,3489.3325,0.0,673.64,0.0,252.0,1306.29,0.0,-778.25,-3489.3325,-673.64,-252.0,1306.29,-3886.932500000001,None,IT_NORD,2026-04-23
2026-01-31 16:00:00+00:00,0.0,974.5,0.0,3679.9525000000003,0.0,934.15,0.0,284.75,2106.0975,0.0,-974.5,-3679.9525000000003,-934.15,-284.75,2106.0975,-3767.255,None,IT_NORD,2026-04-23
2026-01-31 17:00:00+00:00,0.0,972.5,0.0,3464.185,0.0,956.74,0.0,285.25,1815.0625,0.0,-972.5,-3464.185,-956.74,-285.25,1815.0625,-3863.6124999999993,None,IT_NORD,2026-04-23
2026-01-31 18:00:00+00:00,0.0,1665.5,0.0,3402.99,0.0,837.09,0.0,273.0,1864.4625,0.0,-1665.5,-3402.99,-837.09,-273.0,1864.4625,-4314.1175,None,IT_NORD,2026-04-23
2026-01-31 19:00:00+00:00,0.0,1618.5,0.0,3520.0474999999997,0.0,809.9100000000001,0.0,264.0,1607.6925,0.0,-1618.5,-3520.0474999999997,-809.9100000000001,-264.0,1607.6925,-4604.764999999999,None,IT_NORD,2026-04-23
2026-01-31 20:00:00+00:00,0.0,1504.5,0.0,3497.2475,0.0,909.69,0.0,260.5,1177.5025,0.0,-1504.5,-3497.2475,-909.69,-260.5,1177.5025,-4994.4349999999995,None,IT_NORD,2026-04-23
2026-01-31 21:00:00+00:00,0.0,1352.25,0.0,3224.1150000000002,0.0,969.6400000000001,0.0,272.0,67.295,87.2225,-1352.25,-3224.1150000000002,-969.6400000000001,-272.0,-19.927499999999995,-5837.9325,None,IT_NORD,2026-04-23
2026-01-31 22:00:00+00:00,0.0,1348.5,0.0,3065.025,0.0,875.8,0.0,271.25,42.055,309.88,-1348.5,-3065.025,-875.8,-271.25,-267.825,-5828.4,None,IT_NORD,2026-04-23
2026-01-31 23:00:00+00:00,0.0,1165.0,0.0,3027.6925,0.0,855.52,0.0,279.5,0.0,253.15499999999997,-1165.0,-3027.6925,-855.52,-279.5,-253.15499999999997,-5580.867499999999,None,IT_NORD,2026-04-23
2026-02-01 00:00:00+00:00,0.0,758.25,0.0,2832.5225,0.0,898.4300000000001,0.0,261.25,0.0,1122.4625,-758.25,-2832.5225,-898.4300000000001,-261.25,-1122.4625,-5872.915000000001,None,IT_NORD,2026-04-23
2026-02-01 01:00:00+00:00,0.0,1042.25,0.0,2828.3374999999996,0.0,872.75,0.0,265.75,0.0,1298.9375,-1042.25,-2828.3374999999996,-872.75,-265.75,-1298.9375,-6308.025,None,IT_NORD,2026-04-23
2026-02-01 02:00:00+00:00,0.0,1246.25,0.0,3075.5175,0.0,825.47,0.0,268.0,0.0,2028.795,-1246.25,-3075.5175,-825.47,-268.0,-2028.795,-7444.0325,None,IT_NORD,2026-04-23
2026-02-01 03:00:00+00:00,0.0,1314.5,0.0,3264.3224999999998,0.0,785.69,0.0,255.0,0.0,2298.425,-1314.5,-3264.3224999999998,-785.69,-255.0,-2298.425,-7917.937500000001,None,IT_NORD,2026-04-23
2026-02-01 04:00:00+00:00,0.0,1136.0,0.0,3411.7675,0.0,773.06,0.0,264.5,0.0,2347.3175,-1136.0,-3411.7675,-773.06,-264.5,-2347.3175,-7932.6449999999995,None,IT_NORD,2026-04-23
2026-02-01 05:00:00+00:00,0.0,1211.0,0.0,3604.2325,0.0,736.88,0.0,273.0,0.0,2142.2174999999997,-1211.0,-3604.2325,-736.88,-273.0,-2142.2174999999997,-7967.33,None,IT_NORD,2026-04-23
2026-02-01 06:00:00+00:00,0.0,1474.5,0.0,3426.2875,0.0,814.27,0.0,272.25,0.0,1753.6425,-1474.5,-3426.2875,-814.27,-272.25,-1753.6425,-7740.950000000001,None,IT_NORD,2026-04-23
2026-02-01 07:00:00+00:00,0.0,1596.25,0.0,3421.97,0.0,770.1800000000001,0.0,268.25,0.0,1811.6575,-1596.25,-3421.97,-770.1800000000001,-268.25,-1811.6575,-7868.3075,None,IT_NORD,2026-04-23
2026-02-01 08:00:00+00:00,0.0,697.5,0.0,3197.0550000000003,0.0,582.09,0.0,243.25,0.0,2377.4449999999997,-697.5,-3197.0550000000003,-582.09,-243.25,-2377.4449999999997,-7097.34,None,IT_NORD,2026-04-23
2026-02-01 09:00:00+00:00,4.5,157.25,0.0,3186.9225,0.0,293.97,0.0,253.75,0.0,2935.9425,-152.75,-3186.9225,-293.97,-253.75,-2935.9425,-6823.335,None,IT_NORD,2026-04-23
2026-02-01 10:00:00+00:00,130.5,3.5,0.0,3212.4449999999997,10.219999999999999,44.74,0.0,258.0,0.0,3144.41,127.0,-3212.4449999999997,-34.52,-258.0,-3144.41,-6522.375,None,IT_NORD,2026-04-23
2026-02-01 11:00:00+00:00,354.25,0.0,0.0,2954.465,65.53,9.22,0.0,255.75,0.0,3039.79,354.25,-2954.465,56.31,-255.75,-3039.79,-5839.445,None,IT_NORD,2026-04-23
2026-02-01 12:00:00+00:00,153.75,72.75,0.0,3197.3575,85.68,32.53,0.0,265.0,0.0,3429.6125,81.0,-3197.3575,53.150000000000006,-265.0,-3429.6125,-6757.82,None,IT_NORD,2026-04-23
2026-02-01 13:00:00+00:00,0.0,314.25,0.0,3355.3725,15.89,52.480000000000004,0.0,280.75,0.0,2779.0950000000003,-314.25,-3355.3725,-36.59,-280.75,-2779.0950000000003,-6766.057500000001,None,IT_NORD,2026-04-23
2026-02-01 14:00:00+00:00,0.0,657.0,0.0,3540.9275,0.0,229.98,0.0,289.25,0.0,1645.3874999999998,-657.0,-3540.9275,-229.98,-289.25,-1645.3874999999998,-6362.544999999999,None,IT_NORD,2026-04-23
2026-02-01 15:00:00+00:00,0.0,955.5,0.0,3633.4625,0.0,556.76,0.0,269.0,0.0,963.5325,-955.5,-3633.4625,-556.76,-269.0,-963.5325,-6378.255,None,IT_NORD,2026-04-23
2026-02-01 16:00:00+00:00,0.0,972.25,0.0,3846.3,0.0,734.76,0.0,271.5,0.0,764.0675,-972.25,-3846.3,-734.76,-271.5,-764.0675,-6588.8775000000005,None,IT_NORD,2026-04-23
2026-02-01 17:00:00+00:00,0.0,1119.75,0.0,3627.0275,0.0,730.92,0.0,280.5,0.0,639.0425,-1119.75,-3627.0275,-730.92,-280.5,-639.0425,-6397.24,None,IT_NORD,2026-04-23
2026-02-01 18:00:00+00:00,0.0,1769.5,0.0,3712.3575,0.0,911.72,0.0,286.25,0.0,416.6575,-1769.5,-3712.3575,-911.72,-286.25,-416.6575,-7096.485000000001,None,IT_NORD,2026-04-23
2026-02-01 19:00:00+00:00,0.0,2394.5,0.0,3829.7875,0.0,954.01,0.0,281.75,25.0,97.0625,-2394.5,-3829.7875,-954.01,-281.75,-72.0625,-7532.110000000001,None,IT_NORD,2026-04-23
2026-02-01 20:00:00+00:00,0.0,2290.5,0.0,3609.825,0.0,900.17,0.0,271.0,10.915,175.295,-2290.5,-3609.825,-900.17,-271.0,-164.38,-7235.875,None,IT_NORD,2026-04-23
2026-02-01 21:00:00+00:00,0.0,1679.75,0.0,3341.8475,0.0,893.12,0.0,255.5,0.0,297.9575,-1679.75,-3341.8475,-893.12,-255.5,-297.9575,-6468.174999999999,None,IT_NORD,2026-04-23
2026-02-01 22:00:00+00:00,0.0,1520.75,0.0,3137.225,0.0,987.01,0.0,271.75,105.2175,60.190000000000005,-1520.75,-3137.225,-987.01,-271.75,45.027499999999996,-5871.7075,None,IT_NORD,2026-04-23
2026-02-01 23:00:00+00:00,0.0,1096.5,0.0,2814.965,0.0,813.53,0.0,268.0,0.0,310.41499999999996,-1096.5,-2814.965,-813.53,-268.0,-310.41499999999996,-5303.41,None,IT_NORD,2026-04-23
2026-02-02 00:00:00+00:00,0.0,1158.75,0.0,2682.1949999999997,0.0,798.06,0.0,260.25,0.0,708.33,-1158.75,-2682.1949999999997,-798.06,-260.25,-708.33,-5607.584999999999,None,IT_NORD,2026-04-23
2026-02-02 01:00:00+00:00,0.0,1225.5,0.0,2862.7725,0.0,764.01,0.0,267.0,0.0,467.7825,-1225.5,-2862.7725,-764.01,-267.0,-467.7825,-5587.0650000000005,None,IT_NORD,2026-04-23
2026-02-02 02:00:00+00:00,0.0,1118.25,0.0,3255.6800000000003,0.0,807.76,0.0,267.25,0.0,191.02,-1118.25,-3255.6800000000003,-807.76,-267.25,-191.02,-5639.960000000001,None,IT_NORD,2026-04-23
2026-02-02 03:00:00+00:00,0.0,1015.75,0.0,3326.1725,0.0,621.12,0.0,258.75,0.0,380.65250000000003,-1015.75,-3326.1725,-621.12,-258.75,-380.65250000000003,-5602.445000000001,None,IT_NORD,2026-04-23
2026-02-02 04:00:00+00:00,0.0,1020.5,0.0,3221.9425,0.0,700.53,0.0,266.5,84.695,0.0,-1020.5,-3221.9425,-700.53,-266.5,84.695,-5124.7775,None,IT_NORD,2026-04-23
2026-02-02 05:00:00+00:00,43.75,541.0,0.0,3292.0,0.29,285.98,0.0,245.0,281.15250000000003,0.0,-497.25,-3292.0,-285.69,-245.0,281.15250000000003,-4038.7875000000004,None,IT_NORD,2026-04-23
2026-02-02 06:00:00+00:00,13.75,243.25,0.0,3592.13,40.51,93.53999999999999,0.0,177.25,408.955,0.0,-229.5,-3592.13,-53.029999999999994,-177.25,408.955,-3642.9550000000004,None,IT_NORD,2026-04-23
2026-02-02 07:00:00+00:00,0.0,835.75,0.0,4000.5699999999997,23.13,20.62,0.0,133.25,227.32,128.0925,-835.75,-4000.5699999999997,2.509999999999998,-133.25,99.22749999999999,-4867.8324999999995,None,IT_NORD,2026-04-23
2026-02-02 08:00:00+00:00,0.0,272.25,0.0,3773.3,94.37,71.42999999999999,0.0,98.25,0.0,1291.7725,-272.25,-3773.3,22.940000000000012,-98.25,-1291.7725,-5412.632500000001,None,IT_NORD,2026-04-23
2026-02-02 09:00:00+00:00,0.0,355.5,0.0,3643.925,0.0,390.32,0.0,98.25,0.0,1794.56,-355.5,-3643.925,-390.32,-98.25,-1794.56,-6282.555,None,IT_NORD,2026-04-23
