,LV_EE,EE_LV,LV_LT,LT_LV,LV_EE_net_export,LV_LT_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-26 14:00:00+00:00,0.0,231.75,415.5,0.0,-231.75,415.5,183.75,None,LV,2026-04-23
2026-01-26 15:00:00+00:00,0.0,234.0,306.0,0.0,-234.0,306.0,72.0,None,LV,2026-04-23
2026-01-26 16:00:00+00:00,0.0,354.0,431.125,0.0,-354.0,431.125,77.125,None,LV,2026-04-23
2026-01-26 17:00:00+00:00,0.0,389.75,361.0,0.0,-389.75,361.0,-28.75,None,LV,2026-04-23
2026-01-26 18:00:00+00:00,0.0,406.25,398.875,0.0,-406.25,398.875,-7.375,None,LV,2026-04-23
2026-01-26 19:00:00+00:00,0.0,458.25,247.5,0.0,-458.25,247.5,-210.75,None,LV,2026-04-23
2026-01-26 20:00:00+00:00,0.0,495.75,341.25,0.0,-495.75,341.25,-154.5,None,LV,2026-04-23
2026-01-26 21:00:00+00:00,0.0,441.75,288.625,0.0,-441.75,288.625,-153.125,None,LV,2026-04-23
2026-01-26 22:00:00+00:00,0.0,455.25,352.875,0.0,-455.25,352.875,-102.375,None,LV,2026-04-23
2026-01-26 23:00:00+00:00,0.0,526.5,616.25,0.0,-526.5,616.25,89.75,None,LV,2026-04-23
2026-01-27 00:00:00+00:00,0.0,560.0,674.25,0.0,-560.0,674.25,114.25,None,LV,2026-04-23
2026-01-27 01:00:00+00:00,0.0,448.5,642.375,0.0,-448.5,642.375,193.875,None,LV,2026-04-23
2026-01-27 02:00:00+00:00,0.0,530.75,711.75,0.0,-530.75,711.75,181.0,None,LV,2026-04-23
2026-01-27 03:00:00+00:00,0.0,465.25,652.125,0.0,-465.25,652.125,186.875,None,LV,2026-04-23
2026-01-27 04:00:00+00:00,0.0,227.25,355.0,0.0,-227.25,355.0,127.75,None,LV,2026-04-23
2026-01-27 05:00:00+00:00,0.0,190.75,273.0,0.0,-190.75,273.0,82.25,None,LV,2026-04-23
2026-01-27 06:00:00+00:00,0.0,324.5,407.5,0.0,-324.5,407.5,83.0,None,LV,2026-04-23
2026-01-27 07:00:00+00:00,0.0,305.0,415.5,0.0,-305.0,415.5,110.5,None,LV,2026-04-23
2026-01-27 08:00:00+00:00,0.0,267.5,375.0,0.0,-267.5,375.0,107.5,None,LV,2026-04-23
2026-01-27 09:00:00+00:00,0.0,247.5,372.5,0.0,-247.5,372.5,125.0,None,LV,2026-04-23
2026-01-27 10:00:00+00:00,0.0,213.25,373.25,0.0,-213.25,373.25,160.0,None,LV,2026-04-23
2026-01-27 11:00:00+00:00,0.0,262.0,370.25,0.0,-262.0,370.25,108.25,None,LV,2026-04-23
2026-01-27 12:00:00+00:00,0.0,297.75,433.0,0.0,-297.75,433.0,135.25,None,LV,2026-04-23
2026-01-27 13:00:00+00:00,0.0,310.5,404.125,0.0,-310.5,404.125,93.625,None,LV,2026-04-23
2026-01-27 14:00:00+00:00,0.0,263.25,324.75,0.0,-263.25,324.75,61.5,None,LV,2026-04-23
2026-01-27 15:00:00+00:00,0.0,122.0,209.25,0.0,-122.0,209.25,87.25,None,LV,2026-04-23
2026-01-27 16:00:00+00:00,0.0,79.5,204.5,0.0,-79.5,204.5,125.0,None,LV,2026-04-23
2026-01-27 17:00:00+00:00,0.0,73.0,224.625,0.0,-73.0,224.625,151.625,None,LV,2026-04-23
2026-01-27 18:00:00+00:00,0.0,105.5,250.625,0.0,-105.5,250.625,145.125,None,LV,2026-04-23
2026-01-27 19:00:00+00:00,0.0,168.0,312.75,0.0,-168.0,312.75,144.75,None,LV,2026-04-23
2026-01-27 20:00:00+00:00,107.25,10.75,70.125,5.0,96.5,65.125,161.625,None,LV,2026-04-23
2026-01-27 21:00:00+00:00,0.0,118.75,272.125,0.0,-118.75,272.125,153.375,None,LV,2026-04-23
2026-01-27 22:00:00+00:00,0.0,95.5,304.5,0.0,-95.5,304.5,209.0,None,LV,2026-04-23
2026-01-27 23:00:00+00:00,0.0,262.25,371.0,0.0,-262.25,371.0,108.75,None,LV,2026-04-23
2026-01-28 00:00:00+00:00,0.0,200.25,290.5,0.0,-200.25,290.5,90.25,None,LV,2026-04-23
2026-01-28 01:00:00+00:00,0.0,79.5,266.25,0.0,-79.5,266.25,186.75,None,LV,2026-04-23
2026-01-28 02:00:00+00:00,0.0,93.75,306.25,0.0,-93.75,306.25,212.5,None,LV,2026-04-23
2026-01-28 03:00:00+00:00,0.0,171.0,337.25,0.0,-171.0,337.25,166.25,None,LV,2026-04-23
2026-01-28 04:00:00+00:00,14.25,20.0,111.125,0.0,-5.75,111.125,105.375,None,LV,2026-04-23
2026-01-28 05:00:00+00:00,43.5,1.25,46.625,0.0,42.25,46.625,88.875,None,LV,2026-04-23
2026-01-28 06:00:00+00:00,0.0,60.5,210.0,0.0,-60.5,210.0,149.5,None,LV,2026-04-23
2026-01-28 07:00:00+00:00,0.0,35.25,146.375,0.0,-35.25,146.375,111.125,None,LV,2026-04-23
2026-01-28 08:00:00+00:00,23.0,34.0,191.125,0.0,-11.0,191.125,180.125,None,LV,2026-04-23
2026-01-28 09:00:00+00:00,189.75,0.0,31.375,3.5,189.75,27.875,217.625,None,LV,2026-04-23
2026-01-28 10:00:00+00:00,23.5,0.0,213.75,0.0,23.5,213.75,237.25,None,LV,2026-04-23
2026-01-28 11:00:00+00:00,0.0,76.25,305.0,0.0,-76.25,305.0,228.75,None,LV,2026-04-23
2026-01-28 12:00:00+00:00,0.0,81.25,256.125,0.0,-81.25,256.125,174.875,None,LV,2026-04-23
2026-01-28 13:00:00+00:00,0.0,34.0,150.125,0.0,-34.0,150.125,116.125,None,LV,2026-04-23
2026-01-28 14:00:00+00:00,19.0,6.0,96.75,0.0,13.0,96.75,109.75,None,LV,2026-04-23
2026-01-28 15:00:00+00:00,78.5,0.0,27.5,13.25,78.5,14.25,92.75,None,LV,2026-04-23
2026-01-28 16:00:00+00:00,121.5,0.0,0.0,108.375,121.5,-108.375,13.125,None,LV,2026-04-23
2026-01-28 17:00:00+00:00,246.5,0.0,0.0,346.625,246.5,-346.625,-100.125,None,LV,2026-04-23
2026-01-28 18:00:00+00:00,272.0,0.0,0.0,367.625,272.0,-367.625,-95.625,None,LV,2026-04-23
2026-01-28 19:00:00+00:00,295.5,0.0,0.0,371.375,295.5,-371.375,-75.875,None,LV,2026-04-23
2026-01-28 20:00:00+00:00,405.75,0.0,0.0,463.875,405.75,-463.875,-58.125,None,LV,2026-04-23
2026-01-28 21:00:00+00:00,92.75,1.0,9.75,89.375,91.75,-79.625,12.125,None,LV,2026-04-23
2026-01-28 22:00:00+00:00,207.5,0.0,0.0,182.25,207.5,-182.25,25.25,None,LV,2026-04-23
2026-01-28 23:00:00+00:00,295.5,0.0,0.0,253.625,295.5,-253.625,41.875,None,LV,2026-04-23
2026-01-29 00:00:00+00:00,379.25,0.0,0.0,318.25,379.25,-318.25,61.0,None,LV,2026-04-23
2026-01-29 01:00:00+00:00,428.0,0.0,0.0,364.25,428.0,-364.25,63.75,None,LV,2026-04-23
2026-01-29 02:00:00+00:00,526.75,0.0,0.0,480.0,526.75,-480.0,46.75,None,LV,2026-04-23
2026-01-29 03:00:00+00:00,503.75,0.0,0.0,491.625,503.75,-491.625,12.125,None,LV,2026-04-23
2026-01-29 04:00:00+00:00,294.75,0.0,0.0,358.0,294.75,-358.0,-63.25,None,LV,2026-04-23
2026-01-29 05:00:00+00:00,373.25,0.0,0.0,286.75,373.25,-286.75,86.5,None,LV,2026-04-23
2026-01-29 06:00:00+00:00,143.5,0.0,50.125,21.5,143.5,28.625,172.125,None,LV,2026-04-23
2026-01-29 07:00:00+00:00,117.25,0.0,141.25,0.0,117.25,141.25,258.5,None,LV,2026-04-23
2026-01-29 08:00:00+00:00,134.75,0.0,165.125,0.0,134.75,165.125,299.875,None,LV,2026-04-23
2026-01-29 09:00:00+00:00,314.5,0.0,119.5,0.0,314.5,119.5,434.0,None,LV,2026-04-23
2026-01-29 10:00:00+00:00,379.25,0.0,83.0,0.0,379.25,83.0,462.25,None,LV,2026-04-23
2026-01-29 11:00:00+00:00,369.25,0.0,112.625,0.0,369.25,112.625,481.875,None,LV,2026-04-23
2026-01-29 12:00:00+00:00,366.25,0.0,84.375,0.0,366.25,84.375,450.625,None,LV,2026-04-23
2026-01-29 13:00:00+00:00,308.0,0.0,5.25,33.375,308.0,-28.125,279.875,None,LV,2026-04-23
2026-01-29 14:00:00+00:00,343.25,0.0,0.0,146.375,343.25,-146.375,196.875,None,LV,2026-04-23
2026-01-29 15:00:00+00:00,429.0,0.0,0.0,335.25,429.0,-335.25,93.75,None,LV,2026-04-23
2026-01-29 16:00:00+00:00,481.75,0.0,0.0,414.375,481.75,-414.375,67.375,None,LV,2026-04-23
2026-01-29 17:00:00+00:00,629.25,0.0,0.0,625.375,629.25,-625.375,3.875,None,LV,2026-04-23
2026-01-29 18:00:00+00:00,608.75,0.0,0.0,585.5,608.75,-585.5,23.25,None,LV,2026-04-23
2026-01-29 19:00:00+00:00,643.75,0.0,0.0,727.625,643.75,-727.625,-83.875,None,LV,2026-04-23
2026-01-29 20:00:00+00:00,643.75,0.0,0.0,684.125,643.75,-684.125,-40.375,None,LV,2026-04-23
2026-01-29 21:00:00+00:00,574.0,0.0,0.0,594.875,574.0,-594.875,-20.875,None,LV,2026-04-23
2026-01-29 22:00:00+00:00,633.75,0.0,0.0,659.5,633.75,-659.5,-25.75,None,LV,2026-04-23
2026-01-29 23:00:00+00:00,681.0,0.0,0.0,638.625,681.0,-638.625,42.375,None,LV,2026-04-23
2026-01-30 00:00:00+00:00,653.25,0.0,0.0,600.0,653.25,-600.0,53.25,None,LV,2026-04-23
2026-01-30 01:00:00+00:00,641.0,0.0,0.0,599.625,641.0,-599.625,41.375,None,LV,2026-04-23
2026-01-30 02:00:00+00:00,621.5,0.0,0.0,509.25,621.5,-509.25,112.25,None,LV,2026-04-23
2026-01-30 03:00:00+00:00,605.5,0.0,0.0,515.5,605.5,-515.5,90.0,None,LV,2026-04-23
2026-01-30 04:00:00+00:00,652.5,0.0,0.0,668.0,652.5,-668.0,-15.5,None,LV,2026-04-23
2026-01-30 05:00:00+00:00,662.0,0.0,0.0,600.125,662.0,-600.125,61.875,None,LV,2026-04-23
2026-01-30 06:00:00+00:00,665.75,0.0,0.0,531.25,665.75,-531.25,134.5,None,LV,2026-04-23
2026-01-30 07:00:00+00:00,614.0,0.0,0.0,472.625,614.0,-472.625,141.375,None,LV,2026-04-23
2026-01-30 08:00:00+00:00,703.0,0.0,0.0,542.5,703.0,-542.5,160.5,None,LV,2026-04-23
2026-01-30 09:00:00+00:00,712.5,0.0,0.0,461.625,712.5,-461.625,250.875,None,LV,2026-04-23
2026-01-30 10:00:00+00:00,606.75,0.0,0.0,436.75,606.75,-436.75,170.0,None,LV,2026-04-23
2026-01-30 11:00:00+00:00,512.5,0.0,0.0,368.125,512.5,-368.125,144.375,None,LV,2026-04-23
2026-01-30 12:00:00+00:00,403.25,0.0,0.0,335.0,403.25,-335.0,68.25,None,LV,2026-04-23
2026-01-30 13:00:00+00:00,543.5,0.0,0.0,469.875,543.5,-469.875,73.625,None,LV,2026-04-23
2026-01-30 14:00:00+00:00,621.5,0.0,0.0,618.375,621.5,-618.375,3.125,None,LV,2026-04-23
2026-01-30 15:00:00+00:00,668.5,0.0,0.0,724.0,668.5,-724.0,-55.5,None,LV,2026-04-23
2026-01-30 16:00:00+00:00,714.0,0.0,0.0,806.25,714.0,-806.25,-92.25,None,LV,2026-04-23
2026-01-30 17:00:00+00:00,760.5,0.0,0.0,794.625,760.5,-794.625,-34.125,None,LV,2026-04-23
2026-01-30 18:00:00+00:00,686.0,0.0,0.0,675.0,686.0,-675.0,11.0,None,LV,2026-04-23
2026-01-30 19:00:00+00:00,615.25,0.0,0.0,796.375,615.25,-796.375,-181.125,None,LV,2026-04-23
2026-01-30 20:00:00+00:00,626.25,0.0,0.0,746.75,626.25,-746.75,-120.5,None,LV,2026-04-23
2026-01-30 21:00:00+00:00,587.0,0.0,0.0,646.5,587.0,-646.5,-59.5,None,LV,2026-04-23
2026-01-30 22:00:00+00:00,597.5,0.0,0.0,634.75,597.5,-634.75,-37.25,None,LV,2026-04-23
2026-01-30 23:00:00+00:00,559.5,0.0,0.0,515.375,559.5,-515.375,44.125,None,LV,2026-04-23
2026-01-31 00:00:00+00:00,534.0,0.0,0.0,514.875,534.0,-514.875,19.125,None,LV,2026-04-23
2026-01-31 01:00:00+00:00,520.75,0.0,0.0,495.875,520.75,-495.875,24.875,None,LV,2026-04-23
2026-01-31 02:00:00+00:00,539.5,0.0,0.0,569.25,539.5,-569.25,-29.75,None,LV,2026-04-23
2026-01-31 03:00:00+00:00,540.25,0.0,0.0,484.125,540.25,-484.125,56.125,None,LV,2026-04-23
2026-01-31 04:00:00+00:00,402.25,0.0,0.0,372.875,402.25,-372.875,29.375,None,LV,2026-04-23
2026-01-31 05:00:00+00:00,288.5,0.0,0.0,289.375,288.5,-289.375,-0.875,None,LV,2026-04-23
2026-01-31 06:00:00+00:00,194.75,0.0,0.0,144.375,194.75,-144.375,50.375,None,LV,2026-04-23
2026-01-31 07:00:00+00:00,164.5,0.0,0.0,179.125,164.5,-179.125,-14.625,None,LV,2026-04-23
2026-01-31 08:00:00+00:00,115.75,0.0,0.0,122.75,115.75,-122.75,-7.0,None,LV,2026-04-23
2026-01-31 09:00:00+00:00,11.75,58.75,217.375,0.0,-47.0,217.375,170.375,None,LV,2026-04-23
2026-01-31 10:00:00+00:00,1.25,106.5,233.75,0.0,-105.25,233.75,128.5,None,LV,2026-04-23
2026-01-31 11:00:00+00:00,0.0,189.5,407.5,0.0,-189.5,407.5,218.0,None,LV,2026-04-23
2026-01-31 12:00:00+00:00,0.0,52.0,299.125,0.0,-52.0,299.125,247.125,None,LV,2026-04-23
2026-01-31 13:00:00+00:00,0.0,62.75,284.875,0.0,-62.75,284.875,222.125,None,LV,2026-04-23
2026-01-31 14:00:00+00:00,0.0,111.75,290.25,0.0,-111.75,290.25,178.5,None,LV,2026-04-23
2026-01-31 15:00:00+00:00,0.0,102.25,192.75,0.0,-102.25,192.75,90.5,None,LV,2026-04-23
2026-01-31 16:00:00+00:00,7.75,42.25,61.125,0.0,-34.5,61.125,26.625,None,LV,2026-04-23
2026-01-31 17:00:00+00:00,0.0,39.75,12.0,3.5,-39.75,8.5,-31.25,None,LV,2026-04-23
2026-01-31 18:00:00+00:00,0.0,87.5,20.625,41.375,-87.5,-20.75,-108.25,None,LV,2026-04-23
2026-01-31 19:00:00+00:00,0.0,273.0,119.5,0.0,-273.0,119.5,-153.5,None,LV,2026-04-23
2026-01-31 20:00:00+00:00,0.0,383.25,308.25,0.0,-383.25,308.25,-75.0,None,LV,2026-04-23
2026-01-31 21:00:00+00:00,0.0,380.5,331.5,0.0,-380.5,331.5,-49.0,None,LV,2026-04-23
2026-01-31 22:00:00+00:00,0.0,312.5,325.625,0.0,-312.5,325.625,13.125,None,LV,2026-04-23
2026-01-31 23:00:00+00:00,0.0,272.75,140.25,0.0,-272.75,140.25,-132.5,None,LV,2026-04-23
2026-02-01 00:00:00+00:00,0.0,356.75,218.375,0.0,-356.75,218.375,-138.375,None,LV,2026-04-23
2026-02-01 01:00:00+00:00,0.0,395.25,261.375,0.0,-395.25,261.375,-133.875,None,LV,2026-04-23
2026-02-01 02:00:00+00:00,0.0,381.5,477.875,0.0,-381.5,477.875,96.375,None,LV,2026-04-23
2026-02-01 03:00:00+00:00,0.0,405.5,505.5,0.0,-405.5,505.5,100.0,None,LV,2026-04-23
2026-02-01 04:00:00+00:00,0.0,353.0,465.625,0.0,-353.0,465.625,112.625,None,LV,2026-04-23
2026-02-01 05:00:00+00:00,0.0,262.75,301.0,0.0,-262.75,301.0,38.25,None,LV,2026-04-23
2026-02-01 06:00:00+00:00,0.0,365.75,405.375,0.0,-365.75,405.375,39.625,None,LV,2026-04-23
2026-02-01 07:00:00+00:00,0.0,406.5,459.5,0.0,-406.5,459.5,53.0,None,LV,2026-04-23
2026-02-01 08:00:00+00:00,0.0,441.5,501.625,0.0,-441.5,501.625,60.125,None,LV,2026-04-23
2026-02-01 09:00:00+00:00,0.0,453.25,546.625,0.0,-453.25,546.625,93.375,None,LV,2026-04-23
2026-02-01 10:00:00+00:00,0.0,448.75,608.5,0.0,-448.75,608.5,159.75,None,LV,2026-04-23
2026-02-01 11:00:00+00:00,0.0,409.0,689.0,0.0,-409.0,689.0,280.0,None,LV,2026-04-23
2026-02-01 12:00:00+00:00,0.0,449.25,763.875,0.0,-449.25,763.875,314.625,None,LV,2026-04-23
2026-02-01 13:00:00+00:00,0.0,360.75,581.5,0.0,-360.75,581.5,220.75,None,LV,2026-04-23
2026-02-01 14:00:00+00:00,0.0,380.75,578.0,0.0,-380.75,578.0,197.25,None,LV,2026-04-23
2026-02-01 15:00:00+00:00,0.0,352.0,506.75,0.0,-352.0,506.75,154.75,None,LV,2026-04-23
2026-02-01 16:00:00+00:00,0.0,309.25,376.5,0.0,-309.25,376.5,67.25,None,LV,2026-04-23
2026-02-01 17:00:00+00:00,0.0,385.0,445.125,0.0,-385.0,445.125,60.125,None,LV,2026-04-23
2026-02-01 18:00:00+00:00,0.0,316.25,364.125,0.0,-316.25,364.125,47.875,None,LV,2026-04-23
2026-02-01 19:00:00+00:00,0.0,344.0,434.0,0.0,-344.0,434.0,90.0,None,LV,2026-04-23
2026-02-01 20:00:00+00:00,0.0,340.5,227.125,0.0,-340.5,227.125,-113.375,None,LV,2026-04-23
2026-02-01 21:00:00+00:00,0.0,375.25,311.75,0.0,-375.25,311.75,-63.5,None,LV,2026-04-23
2026-02-01 22:00:00+00:00,0.0,358.25,342.0,0.0,-358.25,342.0,-16.25,None,LV,2026-04-23
2026-02-01 23:00:00+00:00,0.0,473.0,501.875,0.0,-473.0,501.875,28.875,None,LV,2026-04-23
2026-02-02 00:00:00+00:00,0.0,464.25,488.5,0.0,-464.25,488.5,24.25,None,LV,2026-04-23
2026-02-02 01:00:00+00:00,0.0,537.75,638.0,0.0,-537.75,638.0,100.25,None,LV,2026-04-23
2026-02-02 02:00:00+00:00,0.0,505.5,598.75,0.0,-505.5,598.75,93.25,None,LV,2026-04-23
2026-02-02 03:00:00+00:00,0.0,545.25,645.375,0.0,-545.25,645.375,100.125,None,LV,2026-04-23
2026-02-02 04:00:00+00:00,0.0,454.75,441.25,0.0,-454.75,441.25,-13.5,None,LV,2026-04-23
2026-02-02 05:00:00+00:00,0.0,275.5,406.0,0.0,-275.5,406.0,130.5,None,LV,2026-04-23
2026-02-02 06:00:00+00:00,118.25,0.0,34.5,1.75,118.25,32.75,151.0,None,LV,2026-04-23
2026-02-02 07:00:00+00:00,292.75,0.0,0.0,148.75,292.75,-148.75,144.0,None,LV,2026-04-23
2026-02-02 08:00:00+00:00,385.75,0.0,0.0,169.875,385.75,-169.875,215.875,None,LV,2026-04-23
2026-02-02 09:00:00+00:00,593.25,0.0,0.0,373.0,593.25,-373.0,220.25,None,LV,2026-04-23
2026-02-02 10:00:00+00:00,438.25,0.0,0.0,200.25,438.25,-200.25,238.0,None,LV,2026-04-23
2026-02-02 11:00:00+00:00,362.0,0.0,48.25,6.125,362.0,42.125,404.125,None,LV,2026-04-23
2026-02-02 12:00:00+00:00,341.0,0.0,65.25,0.0,341.0,65.25,406.25,None,LV,2026-04-23
2026-02-02 13:00:00+00:00,288.0,0.0,78.125,0.0,288.0,78.125,366.125,None,LV,2026-04-23
2026-02-02 14:00:00+00:00,316.5,0.0,23.75,15.5,316.5,8.25,324.75,None,LV,2026-04-23
2026-02-02 15:00:00+00:00,315.25,0.0,0.0,272.0,315.25,-272.0,43.25,None,LV,2026-04-23
2026-02-02 16:00:00+00:00,365.75,0.0,0.0,306.25,365.75,-306.25,59.5,None,LV,2026-04-23
2026-02-02 17:00:00+00:00,370.0,0.0,0.0,321.625,370.0,-321.625,48.375,None,LV,2026-04-23
2026-02-02 18:00:00+00:00,327.5,0.0,0.0,332.625,327.5,-332.625,-5.125,None,LV,2026-04-23
2026-02-02 19:00:00+00:00,358.5,0.0,0.0,463.875,358.5,-463.875,-105.375,None,LV,2026-04-23
2026-02-02 20:00:00+00:00,147.5,0.0,0.0,174.125,147.5,-174.125,-26.625,None,LV,2026-04-23
2026-02-02 21:00:00+00:00,48.0,3.75,0.875,80.25,44.25,-79.375,-35.125,None,LV,2026-04-23
2026-02-02 22:00:00+00:00,0.0,95.0,134.25,0.0,-95.0,134.25,39.25,None,LV,2026-04-23
2026-02-02 23:00:00+00:00,0.0,54.5,114.0,0.0,-54.5,114.0,59.5,None,LV,2026-04-23
2026-02-03 00:00:00+00:00,0.0,254.75,331.375,0.0,-254.75,331.375,76.625,None,LV,2026-04-23
2026-02-03 01:00:00+00:00,0.0,367.0,451.0,0.0,-367.0,451.0,84.0,None,LV,2026-04-23
2026-02-03 02:00:00+00:00,0.0,430.5,573.625,0.0,-430.5,573.625,143.125,None,LV,2026-04-23
2026-02-03 03:00:00+00:00,0.0,541.25,630.625,0.0,-541.25,630.625,89.375,None,LV,2026-04-23
2026-02-03 04:00:00+00:00,0.0,211.25,195.125,0.0,-211.25,195.125,-16.125,None,LV,2026-04-23
2026-02-03 05:00:00+00:00,27.5,19.5,0.0,84.25,8.0,-84.25,-76.25,None,LV,2026-04-23
2026-02-03 06:00:00+00:00,0.0,205.75,78.0,0.0,-205.75,78.0,-127.75,None,LV,2026-04-23
2026-02-03 07:00:00+00:00,0.0,211.25,79.625,0.0,-211.25,79.625,-131.625,None,LV,2026-04-23
2026-02-03 08:00:00+00:00,0.0,58.5,86.875,0.0,-58.5,86.875,28.375,None,LV,2026-04-23
2026-02-03 09:00:00+00:00,91.0,1.0,73.875,20.0,90.0,53.875,143.875,None,LV,2026-04-23
2026-02-03 10:00:00+00:00,0.0,27.0,151.75,0.0,-27.0,151.75,124.75,None,LV,2026-04-23
2026-02-03 11:00:00+00:00,0.0,132.25,294.375,0.0,-132.25,294.375,162.125,None,LV,2026-04-23
2026-02-03 12:00:00+00:00,0.0,131.5,261.75,0.0,-131.5,261.75,130.25,None,LV,2026-04-23
2026-02-03 13:00:00+00:00,0.0,54.25,152.375,0.0,-54.25,152.375,98.125,None,LV,2026-04-23
2026-02-03 14:00:00+00:00,102.0,0.0,14.125,6.25,102.0,7.875,109.875,None,LV,2026-04-23
2026-02-03 15:00:00+00:00,229.0,0.0,0.0,146.625,229.0,-146.625,82.375,None,LV,2026-04-23
2026-02-03 16:00:00+00:00,356.25,0.0,0.0,343.0,356.25,-343.0,13.25,None,LV,2026-04-23
2026-02-03 17:00:00+00:00,434.75,0.0,0.0,397.875,434.75,-397.875,36.875,None,LV,2026-04-23
2026-02-03 18:00:00+00:00,364.0,0.0,0.0,346.0,364.0,-346.0,18.0,None,LV,2026-04-23
2026-02-03 19:00:00+00:00,273.25,0.0,0.0,415.25,273.25,-415.25,-142.0,None,LV,2026-04-23
2026-02-03 20:00:00+00:00,427.0,0.0,0.0,486.25,427.0,-486.25,-59.25,None,LV,2026-04-23
2026-02-03 21:00:00+00:00,238.5,0.0,0.0,269.625,238.5,-269.625,-31.125,None,LV,2026-04-23
2026-02-03 22:00:00+00:00,266.75,0.0,0.0,305.625,266.75,-305.625,-38.875,None,LV,2026-04-23
2026-02-03 23:00:00+00:00,123.0,0.0,0.0,93.0,123.0,-93.0,30.0,None,LV,2026-04-23
2026-02-04 00:00:00+00:00,180.75,0.0,0.0,152.375,180.75,-152.375,28.375,None,LV,2026-04-23
2026-02-04 01:00:00+00:00,284.0,0.0,0.0,186.625,284.0,-186.625,97.375,None,LV,2026-04-23
2026-02-04 02:00:00+00:00,453.5,0.0,0.0,360.25,453.5,-360.25,93.25,None,LV,2026-04-23
2026-02-04 03:00:00+00:00,432.5,0.0,0.0,165.375,432.5,-165.375,267.125,None,LV,2026-04-23
2026-02-04 04:00:00+00:00,626.25,0.0,0.0,431.75,626.25,-431.75,194.5,None,LV,2026-04-23
2026-02-04 05:00:00+00:00,581.5,0.0,0.0,506.875,581.5,-506.875,74.625,None,LV,2026-04-23
2026-02-04 06:00:00+00:00,582.5,0.0,0.0,578.25,582.5,-578.25,4.25,None,LV,2026-04-23
2026-02-04 07:00:00+00:00,579.25,0.0,0.0,619.375,579.25,-619.375,-40.125,None,LV,2026-04-23
2026-02-04 08:00:00+00:00,466.75,0.0,0.0,428.875,466.75,-428.875,37.875,None,LV,2026-04-23
2026-02-04 09:00:00+00:00,416.75,0.0,0.0,344.5,416.75,-344.5,72.25,None,LV,2026-04-23
2026-02-04 10:00:00+00:00,319.5,0.0,0.0,226.375,319.5,-226.375,93.125,None,LV,2026-04-23
2026-02-04 11:00:00+00:00,209.0,0.0,0.0,113.5,209.0,-113.5,95.5,None,LV,2026-04-23
2026-02-04 12:00:00+00:00,131.75,0.0,0.0,34.125,131.75,-34.125,97.625,None,LV,2026-04-23
2026-02-04 13:00:00+00:00,218.75,0.0,0.0,305.625,218.75,-305.625,-86.875,None,LV,2026-04-23
2026-02-04 14:00:00+00:00,280.0,0.0,0.0,415.0,280.0,-415.0,-135.0,None,LV,2026-04-23
2026-02-04 15:00:00+00:00,418.5,0.0,0.0,600.375,418.5,-600.375,-181.875,None,LV,2026-04-23
2026-02-04 16:00:00+00:00,269.75,0.0,0.0,503.875,269.75,-503.875,-234.125,None,LV,2026-04-23
2026-02-04 17:00:00+00:00,352.0,0.0,0.0,564.125,352.0,-564.125,-212.125,None,LV,2026-04-23
2026-02-04 18:00:00+00:00,167.5,0.0,0.0,324.875,167.5,-324.875,-157.375,None,LV,2026-04-23
2026-02-04 19:00:00+00:00,234.5,0.0,0.0,412.75,234.5,-412.75,-178.25,None,LV,2026-04-23
2026-02-04 20:00:00+00:00,536.5,0.0,0.0,646.625,536.5,-646.625,-110.125,None,LV,2026-04-23
2026-02-04 21:00:00+00:00,603.5,0.0,0.0,674.5,603.5,-674.5,-71.0,None,LV,2026-04-23
2026-02-04 22:00:00+00:00,480.75,0.0,0.0,484.625,480.75,-484.625,-3.875,None,LV,2026-04-23
2026-02-04 23:00:00+00:00,160.0,0.0,0.0,295.5,160.0,-295.5,-135.5,None,LV,2026-04-23
2026-02-05 00:00:00+00:00,15.0,1.75,0.0,146.75,13.25,-146.75,-133.5,None,LV,2026-04-23
2026-02-05 01:00:00+00:00,0.0,188.5,39.625,0.5,-188.5,39.125,-149.375,None,LV,2026-04-23
2026-02-05 02:00:00+00:00,0.0,233.0,85.75,0.0,-233.0,85.75,-147.25,None,LV,2026-04-23
2026-02-05 03:00:00+00:00,0.0,212.75,108.625,0.0,-212.75,108.625,-104.125,None,LV,2026-04-23
2026-02-05 04:00:00+00:00,0.0,104.75,0.875,48.0,-104.75,-47.125,-151.875,None,LV,2026-04-23
2026-02-05 05:00:00+00:00,0.0,73.25,0.0,33.625,-73.25,-33.625,-106.875,None,LV,2026-04-23
2026-02-05 06:00:00+00:00,0.0,66.25,36.375,0.0,-66.25,36.375,-29.875,None,LV,2026-04-23
2026-02-05 07:00:00+00:00,0.0,125.0,127.375,0.0,-125.0,127.375,2.375,None,LV,2026-04-23
2026-02-05 08:00:00+00:00,0.0,216.75,254.125,0.0,-216.75,254.125,37.375,None,LV,2026-04-23
2026-02-05 09:00:00+00:00,0.0,222.0,287.0,0.0,-222.0,287.0,65.0,None,LV,2026-04-23
2026-02-05 10:00:00+00:00,0.0,250.75,340.875,0.0,-250.75,340.875,90.125,None,LV,2026-04-23
2026-02-05 11:00:00+00:00,0.0,148.75,202.375,0.0,-148.75,202.375,53.625,None,LV,2026-04-23
2026-02-05 12:00:00+00:00,29.0,0.0,23.875,5.0,29.0,18.875,47.875,None,LV,2026-04-23
