,CH_AT,AT_CH,CH_DE_LU,DE_LU_CH,CH_FR,FR_CH,CH_IT_NORD,IT_NORD_CH,CH_AT_net_export,CH_DE_LU_net_export,CH_FR_net_export,CH_IT_NORD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-03 13:00:00+00:00,0.0,189.344024,0.0,1085.18301325,0.0,2375.9775,1646.0,0.0,-189.344024,-1085.18301325,-2375.9775,1646.0,-2004.5045372499999,None,CH,2026-04-23
2026-02-03 14:00:00+00:00,0.0,29.533426,0.0,1023.5745234999999,0.0,2688.65,1743.25,0.0,-29.533426,-1023.5745234999999,-2688.65,1743.25,-1998.5079495,None,CH,2026-04-23
2026-02-03 15:00:00+00:00,281.620147,0.0,0.0,758.44741775,0.0,2547.8675,1956.0,0.0,281.620147,-758.44741775,-2547.8675,1956.0,-1068.6947707499999,None,CH,2026-04-23
2026-02-03 16:00:00+00:00,101.676467,0.0,0.0,877.201278,0.0,2449.3375,1970.75,0.0,101.676467,-877.201278,-2449.3375,1970.75,-1254.1123109999999,None,CH,2026-04-23
2026-02-03 17:00:00+00:00,374.467315,0.0,0.0,995.92242375,0.0,2291.81,2156.25,0.0,374.467315,-995.92242375,-2291.81,2156.25,-757.0151087499999,None,CH,2026-04-23
2026-02-03 18:00:00+00:00,521.656188,0.0,0.0,856.43565325,0.0,2494.4325,1707.25,0.0,521.656188,-856.43565325,-2494.4325,1707.25,-1121.9619652499996,None,CH,2026-04-23
2026-02-03 19:00:00+00:00,281.194335,0.0,0.0,1110.4854424999999,0.0,2797.795,668.0,0.0,281.194335,-1110.4854424999999,-2797.795,668.0,-2959.0861075,None,CH,2026-04-23
2026-02-03 20:00:00+00:00,0.0,84.569061,0.0,1626.121368,0.0,2815.335,784.25,0.0,-84.569061,-1626.121368,-2815.335,784.25,-3741.7754290000003,None,CH,2026-04-23
2026-02-03 21:00:00+00:00,0.0,4.04219,0.0,1699.17068425,0.0,2941.6025,560.0,0.0,-4.04219,-1699.17068425,-2941.6025,560.0,-4084.81537425,None,CH,2026-04-23
2026-02-03 22:00:00+00:00,242.004852,0.0,0.0,1663.3008112500002,0.0,3098.2475,88.25,39.75,242.004852,-1663.3008112500002,-3098.2475,48.5,-4471.0434592500005,None,CH,2026-04-23
2026-02-03 23:00:00+00:00,273.234039,0.0,0.0,1414.48364175,0.0,3280.22,517.5,0.0,273.234039,-1414.48364175,-3280.22,517.5,-3903.9696027499995,None,CH,2026-04-23
2026-02-04 00:00:00+00:00,224.98085,0.0,0.0,1579.24069175,0.0,3428.7475,548.25,0.0,224.98085,-1579.24069175,-3428.7475,548.25,-4234.75734175,None,CH,2026-04-23
2026-02-04 01:00:00+00:00,231.272506,0.0,0.0,1673.9719235,0.0,3407.2725,490.0,0.0,231.272506,-1673.9719235,-3407.2725,490.0,-4359.9719175,None,CH,2026-04-23
2026-02-04 02:00:00+00:00,331.330627,0.0,0.0,1681.64160125,0.0,3409.3175,364.5,0.0,331.330627,-1681.64160125,-3409.3175,364.5,-4395.12847425,None,CH,2026-04-23
2026-02-04 03:00:00+00:00,330.669006,0.0,0.0,1676.52346725,0.0,3464.0275,523.25,0.0,330.669006,-1676.52346725,-3464.0275,523.25,-4286.63196125,None,CH,2026-04-23
2026-02-04 04:00:00+00:00,478.483703,0.0,0.0,1498.24166825,0.0,3355.24,165.0,24.5,478.483703,-1498.24166825,-3355.24,140.5,-4234.49796525,None,CH,2026-04-23
2026-02-04 05:00:00+00:00,967.861572,0.0,0.0,572.76837875,0.0,2533.555,0.0,574.5,967.861572,-572.76837875,-2533.555,-574.5,-2712.9618067499996,None,CH,2026-04-23
2026-02-04 06:00:00+00:00,1107.384399,0.0,0.0,343.955108,0.0,2042.7925,268.25,0.0,1107.384399,-343.955108,-2042.7925,268.25,-1011.1132090000001,None,CH,2026-04-23
2026-02-04 07:00:00+00:00,884.705566,0.0,0.0,395.12578525000004,0.0,1892.69,995.0,0.0,884.705566,-395.12578525000004,-1892.69,995.0,-408.1102192500002,None,CH,2026-04-23
2026-02-04 08:00:00+00:00,968.719726,0.0,0.0,136.02588975,0.0,1701.7675,1135.25,0.0,968.719726,-136.02588975,-1701.7675,1135.25,266.1763362500001,None,CH,2026-04-23
2026-02-04 09:00:00+00:00,544.879821,0.0,0.0,379.311218,0.0,1695.3925,2005.25,0.0,544.879821,-379.311218,-1695.3925,2005.25,475.426103,None,CH,2026-04-23
2026-02-04 10:00:00+00:00,439.581024,0.0,0.0,695.29129,0.0,1758.9125,2439.0,0.0,439.581024,-695.29129,-1758.9125,2439.0,424.37723400000004,None,CH,2026-04-23
2026-02-04 11:00:00+00:00,615.042419,0.0,0.0,863.298492,0.0,2199.9175,1878.0,0.0,615.042419,-863.298492,-2199.9175,1878.0,-570.173573,None,CH,2026-04-23
2026-02-04 12:00:00+00:00,614.845642,0.0,0.0,730.924972,0.0,2336.8525,1747.0,0.0,614.845642,-730.924972,-2336.8525,1747.0,-705.93183,None,CH,2026-04-23
2026-02-04 13:00:00+00:00,434.462005,0.0,0.0,829.8451685,0.0,2239.325,2350.75,0.0,434.462005,-829.8451685,-2239.325,2350.75,-283.95816349999996,None,CH,2026-04-23
2026-02-04 14:00:00+00:00,426.831298,0.0,0.0,871.41227675,0.0,2097.4525,2071.5,0.0,426.831298,-871.41227675,-2097.4525,2071.5,-470.5334787500001,None,CH,2026-04-23
2026-02-04 15:00:00+00:00,770.932617,0.0,0.0,525.8118509999999,0.0,2258.74,1406.0,0.0,770.932617,-525.8118509999999,-2258.74,1406.0,-607.6192339999998,None,CH,2026-04-23
2026-02-04 16:00:00+00:00,901.529418,0.0,0.0,210.964767,0.0,2450.3125,764.25,0.0,901.529418,-210.964767,-2450.3125,764.25,-995.4978490000001,None,CH,2026-04-23
2026-02-04 17:00:00+00:00,892.433776,0.0,0.0,240.899799,0.0,2250.41,174.0,64.25,892.433776,-240.899799,-2250.41,109.75,-1489.1260229999998,None,CH,2026-04-23
2026-02-04 18:00:00+00:00,667.337585,0.0,0.0,718.4338985,0.0,2617.06,892.75,0.0,667.337585,-718.4338985,-2617.06,892.75,-1775.4063135000001,None,CH,2026-04-23
2026-02-04 19:00:00+00:00,884.171203,0.0,0.0,784.6551965,0.0,3069.37,266.25,0.0,884.171203,-784.6551965,-3069.37,266.25,-2703.6039935,None,CH,2026-04-23
2026-02-04 20:00:00+00:00,447.22937,0.0,0.0,1555.19934025,0.0,3102.4725,509.75,0.0,447.22937,-1555.19934025,-3102.4725,509.75,-3700.69247025,None,CH,2026-04-23
2026-02-04 21:00:00+00:00,418.239837,0.0,0.0,1728.73748725,0.0,3114.5775,220.75,0.0,418.239837,-1728.73748725,-3114.5775,220.75,-4204.32515025,None,CH,2026-04-23
2026-02-04 22:00:00+00:00,462.762268,0.0,0.0,1503.55847125,0.0,3245.16,231.5,0.0,462.762268,-1503.55847125,-3245.16,231.5,-4054.45620325,None,CH,2026-04-23
2026-02-04 23:00:00+00:00,349.632202,0.0,0.0,1414.08389225,0.0,3270.8275,414.25,0.0,349.632202,-1414.08389225,-3270.8275,414.25,-3921.0291902499994,None,CH,2026-04-23
2026-02-05 00:00:00+00:00,305.667175,0.0,0.0,1488.468658,0.0,3272.29,520.75,0.0,305.667175,-1488.468658,-3272.29,520.75,-3934.341483,None,CH,2026-04-23
2026-02-05 01:00:00+00:00,218.607803,0.0,0.0,1619.54907175,0.0,3406.8325,671.0,0.0,218.607803,-1619.54907175,-3406.8325,671.0,-4136.773768749999,None,CH,2026-04-23
2026-02-05 02:00:00+00:00,247.328109,0.0,0.0,1501.789123,0.0,3447.785,554.25,0.0,247.328109,-1501.789123,-3447.785,554.25,-4147.996014,None,CH,2026-04-23
2026-02-05 03:00:00+00:00,261.466796,0.0,0.0,1491.37750175,0.0,3435.08,636.75,0.0,261.466796,-1491.37750175,-3435.08,636.75,-4028.2407057500004,None,CH,2026-04-23
2026-02-05 04:00:00+00:00,438.617401,0.0,0.0,1505.65832475,0.0,3418.45,457.5,0.0,438.617401,-1505.65832475,-3418.45,457.5,-4027.9909237499996,None,CH,2026-04-23
2026-02-05 05:00:00+00:00,923.097839,0.0,0.0,1075.2801205,0.0,3207.975,22.75,352.25,923.097839,-1075.2801205,-3207.975,-329.5,-3689.6572815,None,CH,2026-04-23
2026-02-05 06:00:00+00:00,1192.509765,0.0,0.0,264.5732015,0.0,2396.2225,408.0,0.0,1192.509765,-264.5732015,-2396.2225,408.0,-1060.2859365,None,CH,2026-04-23
2026-02-05 07:00:00+00:00,1211.791625,0.0,22.050772000000002,56.1588805,0.0,2133.2175,864.75,0.0,1211.791625,-34.1081085,-2133.2175,864.75,-90.7839835000002,None,CH,2026-04-23
2026-02-05 08:00:00+00:00,1072.912109,0.0,182.05186425,37.02138875,0.0,2147.595,577.75,0.0,1072.912109,145.0304755,-2147.595,577.75,-351.90241549999973,None,CH,2026-04-23
2026-02-05 09:00:00+00:00,964.36737,0.0,161.1821515,0.0,0.0,2275.4025,198.25,32.75,964.36737,161.1821515,-2275.4025,165.5,-984.3529785000001,None,CH,2026-04-23
2026-02-05 10:00:00+00:00,931.27246,0.0,24.41394225,70.584805,0.0,2434.645,11.0,61.75,931.27246,-46.17086275,-2434.645,-50.75,-1600.29340275,None,CH,2026-04-23
2026-02-05 11:00:00+00:00,958.385986,0.0,0.0,139.838636,0.0,2389.175,0.0,640.25,958.385986,-139.838636,-2389.175,-640.25,-2210.8776500000004,None,CH,2026-04-23
2026-02-05 12:00:00+00:00,926.775512,0.0,0.0,347.65531875,0.0,2399.09,0.0,318.25,926.775512,-347.65531875,-2399.09,-318.25,-2138.2198067500003,None,CH,2026-04-23
2026-02-05 13:00:00+00:00,689.408386,0.0,0.0,737.3419032500001,0.0,2397.51,133.75,0.0,689.408386,-737.3419032500001,-2397.51,133.75,-2311.6935172500002,None,CH,2026-04-23
2026-02-05 14:00:00+00:00,758.213806,0.0,0.0,502.93099175,0.0,2518.675,71.0,10.0,758.213806,-502.93099175,-2518.675,61.0,-2202.39218575,None,CH,2026-04-23
2026-02-05 15:00:00+00:00,802.494018,0.0,0.0,180.4414265,0.0,2361.6025,694.75,0.0,802.494018,-180.4414265,-2361.6025,694.75,-1044.7999085000001,None,CH,2026-04-23
2026-02-05 16:00:00+00:00,887.892822,0.0,105.24114200000001,4.57849825,0.0,2062.6825,819.75,0.0,887.892822,100.66264375000002,-2062.6825,819.75,-254.37703424999972,None,CH,2026-04-23
2026-02-05 17:00:00+00:00,973.593566,0.0,140.3139625,0.0,0.0,1789.395,674.0,0.0,973.593566,140.3139625,-1789.395,674.0,-1.4874715000000833,None,CH,2026-04-23
2026-02-05 18:00:00+00:00,988.010253,0.0,0.0,81.7869125,0.0,1948.58,888.75,0.0,988.010253,-81.7869125,-1948.58,888.75,-153.60665949999975,None,CH,2026-04-23
2026-02-05 19:00:00+00:00,872.72113,0.0,0.0,462.50891049999996,0.0,2616.035,186.25,0.0,872.72113,-462.50891049999996,-2616.035,186.25,-2019.5727804999997,None,CH,2026-04-23
2026-02-05 20:00:00+00:00,569.199829,0.0,0.0,982.25259375,0.0,3025.3625,210.25,40.25,569.199829,-982.25259375,-3025.3625,170.0,-3268.41526475,None,CH,2026-04-23
2026-02-05 21:00:00+00:00,377.641662,0.0,0.0,1212.03952,0.0,3108.9025,475.25,0.0,377.641662,-1212.03952,-3108.9025,475.25,-3468.0503580000004,None,CH,2026-04-23
2026-02-05 22:00:00+00:00,329.482574,0.0,0.0,1055.713546,0.0,3260.76,257.25,0.0,329.482574,-1055.713546,-3260.76,257.25,-3729.740972,None,CH,2026-04-23
2026-02-05 23:00:00+00:00,319.75415,0.0,0.0,1256.94247375,0.0,3453.4725,426.75,0.0,319.75415,-1256.94247375,-3453.4725,426.75,-3963.9108237500004,None,CH,2026-04-23
2026-02-06 00:00:00+00:00,189.013992,0.0,0.0,1352.414642,0.0,3498.9775,539.5,0.0,189.013992,-1352.414642,-3498.9775,539.5,-4122.8781500000005,None,CH,2026-04-23
2026-02-06 01:00:00+00:00,49.38623,0.0,0.0,1484.0306085,0.0,3456.2875,878.0,0.0,49.38623,-1484.0306085,-3456.2875,878.0,-4012.9318784999996,None,CH,2026-04-23
2026-02-06 02:00:00+00:00,186.388412,0.0,0.0,1223.99356025,0.0,3224.9275,629.75,0.0,186.388412,-1223.99356025,-3224.9275,629.75,-3632.7826482499995,None,CH,2026-04-23
2026-02-06 03:00:00+00:00,199.154708,0.0,0.0,1214.71447675,0.0,3151.15,473.5,0.0,199.154708,-1214.71447675,-3151.15,473.5,-3693.20976875,None,CH,2026-04-23
2026-02-06 04:00:00+00:00,254.788101,0.0,0.0,1086.1851495,0.0,3247.8375,288.25,0.0,254.788101,-1086.1851495,-3247.8375,288.25,-3790.9845485,None,CH,2026-04-23
2026-02-06 05:00:00+00:00,684.684082,0.0,0.0,419.38500625,0.0,2760.215,36.0,430.75,684.684082,-419.38500625,-2760.215,-394.75,-2889.66592425,None,CH,2026-04-23
2026-02-06 06:00:00+00:00,1289.507934,0.0,718.9973445,0.0,0.0,1694.7175,0.0,96.25,1289.507934,718.9973445,-1694.7175,-96.25,217.53777850000006,None,CH,2026-04-23
2026-02-06 07:00:00+00:00,1566.633056,0.0,1402.21423275,0.0,0.0,1320.2575,0.0,135.5,1566.633056,1402.21423275,-1320.2575,-135.5,1513.0897887500003,None,CH,2026-04-23
2026-02-06 08:00:00+00:00,1393.080688,0.0,1477.340057,0.0,0.0,1233.0075,123.5,73.25,1393.080688,1477.340057,-1233.0075,50.25,1687.663245,None,CH,2026-04-23
2026-02-06 09:00:00+00:00,1102.926513,0.0,775.64715525,0.0,0.0,1690.18,121.75,66.75,1102.926513,775.64715525,-1690.18,55.0,243.39366825000002,None,CH,2026-04-23
2026-02-06 10:00:00+00:00,845.841186,0.0,382.52230050000003,0.0,0.0,2094.0075,0.0,414.25,845.841186,382.52230050000003,-2094.0075,-414.25,-1279.8940135000003,None,CH,2026-04-23
2026-02-06 11:00:00+00:00,805.303283,0.0,165.31127125,0.0,0.0,2493.5125,0.0,1059.75,805.303283,165.31127125,-2493.5125,-1059.75,-2582.64794575,None,CH,2026-04-23
2026-02-06 12:00:00+00:00,841.950134,0.0,73.39228025,27.4391365,0.0,2801.56,0.0,432.5,841.950134,45.953143749999995,-2801.56,-432.5,-2346.15672225,None,CH,2026-04-23
2026-02-06 13:00:00+00:00,433.873626,0.0,0.0,381.6674495,0.0,2580.6125,0.0,137.5,433.873626,-381.6674495,-2580.6125,-137.5,-2665.9063235000003,None,CH,2026-04-23
2026-02-06 14:00:00+00:00,1093.455932,0.0,602.3179775,0.0,0.0,1930.3425,197.5,0.0,1093.455932,602.3179775,-1930.3425,197.5,-37.0685904999998,None,CH,2026-04-23
2026-02-06 15:00:00+00:00,952.669555,0.0,785.102813,0.0,0.0,2198.59,449.0,0.0,952.669555,785.102813,-2198.59,449.0,-11.81763200000023,None,CH,2026-04-23
2026-02-06 16:00:00+00:00,1159.915405,0.0,1054.70019475,0.0,0.0,2152.9875,326.25,0.0,1159.915405,1054.70019475,-2152.9875,326.25,387.8780997499998,None,CH,2026-04-23
2026-02-06 17:00:00+00:00,978.777343,0.0,858.6898645,0.0,0.0,2038.71,77.0,5.5,978.777343,858.6898645,-2038.71,71.5,-129.74279250000018,None,CH,2026-04-23
2026-02-06 18:00:00+00:00,1068.16101,0.0,996.291595,0.0,0.0,2442.1375,51.0,34.5,1068.16101,996.291595,-2442.1375,16.5,-361.18489499999987,None,CH,2026-04-23
2026-02-06 19:00:00+00:00,1115.606201,0.0,338.50870475,38.85044075,0.0,2829.565,169.25,39.25,1115.606201,299.658264,-2829.565,130.0,-1284.300535,None,CH,2026-04-23
2026-02-06 20:00:00+00:00,183.375274,0.0,0.0,1250.828628,0.0,3552.6675,1390.0,0.0,183.375274,-1250.828628,-3552.6675,1390.0,-3230.120854,None,CH,2026-04-23
2026-02-06 21:00:00+00:00,242.627502,0.0,0.0,1497.3275752499999,0.0,3643.8525,1014.25,0.0,242.627502,-1497.3275752499999,-3643.8525,1014.25,-3884.30257325,None,CH,2026-04-23
2026-02-06 22:00:00+00:00,284.551879,0.0,0.0,1684.699218,0.0,3888.0975,979.25,0.0,284.551879,-1684.699218,-3888.0975,979.25,-4308.994839,None,CH,2026-04-23
2026-02-06 23:00:00+00:00,93.50045,0.0,0.0,1782.768188,0.0,3748.6225,1310.25,0.0,93.50045,-1782.768188,-3748.6225,1310.25,-4127.640238,None,CH,2026-04-23
2026-02-07 00:00:00+00:00,0.0,23.235908,0.0,1842.0762325,0.0,3713.855,997.25,0.0,-23.235908,-1842.0762325,-3713.855,997.25,-4581.9171405,None,CH,2026-04-23
2026-02-07 01:00:00+00:00,62.152709,0.0,0.0,1963.26629575,0.0,3656.775,836.0,0.0,62.152709,-1963.26629575,-3656.775,836.0,-4721.88858675,None,CH,2026-04-23
2026-02-07 02:00:00+00:00,0.0,13.612709,0.0,1875.9727472499999,0.0,3644.56,819.75,0.0,-13.612709,-1875.9727472499999,-3644.56,819.75,-4714.39545625,None,CH,2026-04-23
2026-02-07 03:00:00+00:00,0.0,52.907722,0.0,1605.44354175,0.0,3698.455,807.25,0.0,-52.907722,-1605.44354175,-3698.455,807.25,-4549.55626375,None,CH,2026-04-23
2026-02-07 04:00:00+00:00,0.0,179.008987,0.0,1702.89993225,0.0,3698.4375,1034.5,0.0,-179.008987,-1702.89993225,-3698.4375,1034.5,-4545.84641925,None,CH,2026-04-23
2026-02-07 05:00:00+00:00,0.0,260.51654,0.0,1828.025726,0.0,3723.255,1651.25,0.0,-260.51654,-1828.025726,-3723.255,1651.25,-4160.547266,None,CH,2026-04-23
2026-02-07 06:00:00+00:00,0.0,195.142608,0.0,1817.9571222499999,0.0,3616.6175,1687.75,0.0,-195.142608,-1817.9571222499999,-3616.6175,1687.75,-3941.9672302500003,None,CH,2026-04-23
2026-02-07 07:00:00+00:00,0.0,139.748153,0.0,1591.04925475,0.0,3437.9675,1583.5,0.0,-139.748153,-1591.04925475,-3437.9675,1583.5,-3585.26490775,None,CH,2026-04-23
2026-02-07 08:00:00+00:00,200.996765,0.0,0.0,1111.08100825,0.0,3313.9925,882.0,0.0,200.996765,-1111.08100825,-3313.9925,882.0,-3342.0767432499997,None,CH,2026-04-23
2026-02-07 09:00:00+00:00,75.104133,0.0,0.0,1073.09423775,0.0,3518.215,750.0,0.0,75.104133,-1073.09423775,-3518.215,750.0,-3766.20510475,None,CH,2026-04-23
2026-02-07 10:00:00+00:00,60.883758,0.0,0.0,986.450668,0.0,3284.64,502.0,0.0,60.883758,-986.450668,-3284.64,502.0,-3708.20691,None,CH,2026-04-23
2026-02-07 11:00:00+00:00,324.289306,0.0,0.0,1020.865539,0.0,3216.8225,327.25,0.0,324.289306,-1020.865539,-3216.8225,327.25,-3586.148733,None,CH,2026-04-23
2026-02-07 12:00:00+00:00,424.953643,0.0,0.0,814.1040949999999,0.0,3441.47,496.25,0.0,424.953643,-814.1040949999999,-3441.47,496.25,-3334.3704519999997,None,CH,2026-04-23
2026-02-07 13:00:00+00:00,436.347869,0.0,0.0,1099.4669795,0.0,3454.3925,766.25,0.0,436.347869,-1099.4669795,-3454.3925,766.25,-3351.2616104999997,None,CH,2026-04-23
2026-02-07 14:00:00+00:00,170.589019,0.0,0.0,1232.98315375,0.0,3254.93,1303.0,0.0,170.589019,-1232.98315375,-3254.93,1303.0,-3014.3241347499998,None,CH,2026-04-23
2026-02-07 15:00:00+00:00,185.651977,0.0,0.0,985.6190945,0.0,3392.225,1460.0,0.0,185.651977,-985.6190945,-3392.225,1460.0,-2732.1921174999998,None,CH,2026-04-23
2026-02-07 16:00:00+00:00,407.133758,0.0,0.0,255.33844675,0.0,2856.8475,1590.25,0.0,407.133758,-255.33844675,-2856.8475,1590.25,-1114.80218875,None,CH,2026-04-23
2026-02-07 17:00:00+00:00,402.894104,0.0,7.78464075,116.043521,0.0,2708.3,1935.5,0.0,402.894104,-108.25888025,-2708.3,1935.5,-478.16477625000016,None,CH,2026-04-23
2026-02-07 18:00:00+00:00,219.963134,0.0,0.0,880.307403,0.0,3174.59,2105.25,0.0,219.963134,-880.307403,-3174.59,2105.25,-1729.6842690000003,None,CH,2026-04-23
2026-02-07 19:00:00+00:00,172.693969,0.0,0.0,1220.34255925,0.0,3568.6925,1578.0,0.0,172.693969,-1220.34255925,-3568.6925,1578.0,-3038.34109025,None,CH,2026-04-23
2026-02-07 20:00:00+00:00,139.437973,0.0,0.0,1467.8620295,0.0,3722.44,1495.5,0.0,139.437973,-1467.8620295,-3722.44,1495.5,-3555.3640565000005,None,CH,2026-04-23
2026-02-07 21:00:00+00:00,231.67456,0.0,0.0,1637.583465,0.0,3824.12,1028.5,0.0,231.67456,-1637.583465,-3824.12,1028.5,-4201.528905,None,CH,2026-04-23
2026-02-07 22:00:00+00:00,242.200027,0.0,0.0,1659.0424495,0.0,3833.665,713.25,0.0,242.200027,-1659.0424495,-3833.665,713.25,-4537.2574225,None,CH,2026-04-23
2026-02-07 23:00:00+00:00,52.441516,0.0,0.0,1678.8898615,0.0,3613.76,1202.5,0.0,52.441516,-1678.8898615,-3613.76,1202.5,-4037.7083455,None,CH,2026-04-23
2026-02-08 00:00:00+00:00,0.0,50.049125,0.0,1729.53253125,0.0,3484.505,948.75,0.0,-50.049125,-1729.53253125,-3484.505,948.75,-4315.33665625,None,CH,2026-04-23
2026-02-08 01:00:00+00:00,0.0,42.700801,0.0,1725.5466305,0.0,3500.185,899.25,0.0,-42.700801,-1725.5466305,-3500.185,899.25,-4369.182431499999,None,CH,2026-04-23
2026-02-08 02:00:00+00:00,2.59561,0.0,0.0,1574.4757685,0.0,3288.9225,552.5,0.0,2.59561,-1574.4757685,-3288.9225,552.5,-4308.3026585,None,CH,2026-04-23
2026-02-08 03:00:00+00:00,75.739944,0.0,0.0,1506.9586785,0.0,3317.02,461.25,0.0,75.739944,-1506.9586785,-3317.02,461.25,-4286.9887345,None,CH,2026-04-23
2026-02-08 04:00:00+00:00,17.382188,0.0,0.0,1612.50048775,0.0,3249.47,806.5,0.0,17.382188,-1612.50048775,-3249.47,806.5,-4038.0882997499994,None,CH,2026-04-23
2026-02-08 05:00:00+00:00,116.507507,0.0,0.0,1406.11016775,0.0,3119.6825,838.5,0.0,116.507507,-1406.11016775,-3119.6825,838.5,-3570.7851607499997,None,CH,2026-04-23
2026-02-08 06:00:00+00:00,0.0,12.538971,0.0,1486.5118097499999,0.0,3359.1925,1421.75,0.0,-12.538971,-1486.5118097499999,-3359.1925,1421.75,-3436.49328075,None,CH,2026-04-23
2026-02-08 07:00:00+00:00,0.0,31.043787,0.0,1362.83114575,0.0,3307.6925,1174.5,0.0,-31.043787,-1362.83114575,-3307.6925,1174.5,-3527.06743275,None,CH,2026-04-23
2026-02-08 08:00:00+00:00,0.0,53.143234,0.0,1292.68728575,0.0,3095.6825,696.75,0.0,-53.143234,-1292.68728575,-3095.6825,696.75,-3744.7630197500002,None,CH,2026-04-23
2026-02-08 09:00:00+00:00,11.251767,0.0,0.0,1241.8007807499998,0.0,3188.58,196.25,0.0,11.251767,-1241.8007807499998,-3188.58,196.25,-4222.87901375,None,CH,2026-04-23
2026-02-08 10:00:00+00:00,0.0,127.276763,0.0,1193.774261,0.0,3246.1675,147.0,36.75,-127.276763,-1193.774261,-3246.1675,110.25,-4456.968524,None,CH,2026-04-23
2026-02-08 11:00:00+00:00,0.0,183.561874,0.0,1240.39721625,0.0,3128.5975,150.75,5.25,-183.561874,-1240.39721625,-3128.5975,145.5,-4407.05659025,None,CH,2026-04-23
2026-02-08 12:00:00+00:00,0.0,198.667572,0.0,1104.72525,0.0,3074.8925,139.5,0.25,-198.667572,-1104.72525,-3074.8925,139.25,-4239.035322,None,CH,2026-04-23
2026-02-08 13:00:00+00:00,0.0,323.449249,0.0,1192.14736875,0.0,2924.3225,634.75,0.0,-323.449249,-1192.14736875,-2924.3225,634.75,-3805.1691177499997,None,CH,2026-04-23
2026-02-08 14:00:00+00:00,0.0,118.260917,0.0,1296.3711545,0.0,3059.8475,810.5,0.0,-118.260917,-1296.3711545,-3059.8475,810.5,-3663.9795715,None,CH,2026-04-23
2026-02-08 15:00:00+00:00,17.017452,0.0,0.0,962.6057579999999,0.0,2954.9075,583.75,0.0,17.017452,-962.6057579999999,-2954.9075,583.75,-3316.745806,None,CH,2026-04-23
2026-02-08 16:00:00+00:00,320.162689,0.0,0.0,635.9524837499999,0.0,2997.1025,448.25,0.0,320.162689,-635.9524837499999,-2997.1025,448.25,-2864.64229475,None,CH,2026-04-23
2026-02-08 17:00:00+00:00,118.147476,0.0,0.0,763.3692165,0.0,2868.695,1160.75,0.0,118.147476,-763.3692165,-2868.695,1160.75,-2353.1667405000003,None,CH,2026-04-23
2026-02-08 18:00:00+00:00,266.594451,0.0,0.0,1042.93102975,0.0,2974.5525,1410.25,0.0,266.594451,-1042.93102975,-2974.5525,1410.25,-2340.63907875,None,CH,2026-04-23
2026-02-08 19:00:00+00:00,175.007827,0.0,0.0,1284.713104,0.0,3376.3375,1734.75,0.0,175.007827,-1284.713104,-3376.3375,1734.75,-2751.2927770000006,None,CH,2026-04-23
2026-02-08 20:00:00+00:00,78.983406,0.0,0.0,1471.645538,0.0,3419.475,1741.75,0.0,78.983406,-1471.645538,-3419.475,1741.75,-3070.387132,None,CH,2026-04-23
2026-02-08 21:00:00+00:00,76.713798,0.0,0.0,1550.93548525,0.0,3576.1075,1613.5,0.0,76.713798,-1550.93548525,-3576.1075,1613.5,-3436.8291872500004,None,CH,2026-04-23
2026-02-08 22:00:00+00:00,0.0,1.7811,0.0,1647.3011470000001,0.0,3765.7875,1470.5,0.0,-1.7811,-1647.3011470000001,-3765.7875,1470.5,-3944.3697469999997,None,CH,2026-04-23
2026-02-08 23:00:00+00:00,0.0,27.888544,0.0,1741.4532159999999,0.0,3804.79,1900.0,0.0,-27.888544,-1741.4532159999999,-3804.79,1900.0,-3674.13176,None,CH,2026-04-23
2026-02-09 00:00:00+00:00,0.0,14.203034,0.0,1849.46893275,0.0,3695.6875,1861.75,0.0,-14.203034,-1849.46893275,-3695.6875,1861.75,-3697.60946675,None,CH,2026-04-23
2026-02-09 01:00:00+00:00,53.445766,0.0,0.0,1804.7596429999999,0.0,3781.8325,1727.0,0.0,53.445766,-1804.7596429999999,-3781.8325,1727.0,-3806.146377,None,CH,2026-04-23
2026-02-09 02:00:00+00:00,64.347679,0.0,0.0,1663.75662175,0.0,3857.19,1403.5,0.0,64.347679,-1663.75662175,-3857.19,1403.5,-4053.09894275,None,CH,2026-04-23
2026-02-09 03:00:00+00:00,0.0,29.912626,0.0,1607.0800165,0.0,3724.1675,1289.0,0.0,-29.912626,-1607.0800165,-3724.1675,1289.0,-4072.1601425,None,CH,2026-04-23
2026-02-09 04:00:00+00:00,42.346736,0.0,0.0,1478.283691,0.0,3659.8325,1070.0,0.0,42.346736,-1478.283691,-3659.8325,1070.0,-4025.7694549999997,None,CH,2026-04-23
2026-02-09 05:00:00+00:00,575.191223,0.0,0.0,595.693519,0.0,3291.6725,213.25,90.75,575.191223,-595.693519,-3291.6725,122.5,-3189.6747960000002,None,CH,2026-04-23
2026-02-09 06:00:00+00:00,1108.361816,0.0,1280.04017575,0.0,0.0,1313.335,56.0,3.0,1108.361816,1280.04017575,-1313.335,53.0,1128.06699175,None,CH,2026-04-23
2026-02-09 07:00:00+00:00,1131.581054,0.0,1465.9323422500001,0.0,0.0,1014.2075,119.75,71.25,1131.581054,1465.9323422500001,-1014.2075,48.5,1631.8058962500004,None,CH,2026-04-23
