,FI_EE,EE_FI,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_SE_3,SE_3_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-07 15:00:00+00:00,1021.05,0.0,0.0,9.344125,31.5442295,52.715,0.0,1052.94,1021.05,-9.344125,-21.170770500000003,-1052.94,-62.404895500000066,None,FI,2026-04-23
2026-03-07 16:00:00+00:00,1027.675,0.0,0.0,31.255,0.0,88.63775,0.0,1136.525,1027.675,-31.255,-88.63775,-1136.525,-228.74275000000011,None,FI,2026-04-23
2026-03-07 17:00:00+00:00,1027.125,0.0,0.0,41.82575,120.81350125,0.0,0.0,1193.15,1027.125,-41.82575,120.81350125,-1193.15,-87.03724875000012,None,FI,2026-04-23
2026-03-07 18:00:00+00:00,1029.875,0.0,0.0,37.43925,386.09262075000004,0.0,0.0,1164.575,1029.875,-37.43925,386.09262075000004,-1164.575,213.95337074999998,None,FI,2026-04-23
2026-03-07 19:00:00+00:00,1029.75,0.0,0.0,6.800725,630.0816882500001,0.0,0.0,1095.1,1029.75,-6.800725,630.0816882500001,-1095.1,557.9309632500001,None,FI,2026-04-23
2026-03-07 20:00:00+00:00,1023.1,0.0,0.0,15.257,511.79868325,0.0,0.0,1154.5,1023.1,-15.257,511.79868325,-1154.5,365.14168325000014,None,FI,2026-04-23
2026-03-07 21:00:00+00:00,1029.7,0.0,0.0,17.01525,464.55490100000003,0.0,0.0,1091.575,1029.7,-17.01525,464.55490100000003,-1091.575,385.66465100000005,None,FI,2026-04-23
2026-03-07 22:00:00+00:00,1029.75,0.0,0.0,15.8261,557.906273,0.0,0.0,881.3825,1029.75,-15.8261,557.906273,-881.3825,690.447673,None,FI,2026-04-23
2026-03-07 23:00:00+00:00,1028.175,0.0,0.0,39.55925,951.19348125,0.0,0.0,664.1075,1028.175,-39.55925,951.19348125,-664.1075,1275.7017312499997,None,FI,2026-04-23
2026-03-08 00:00:00+00:00,1029.25,0.0,0.0,42.53825,888.64431775,0.0,0.0,631.91,1029.25,-42.53825,888.64431775,-631.91,1243.44606775,None,FI,2026-04-23
2026-03-08 01:00:00+00:00,1029.675,0.0,0.0,49.451499999999996,722.96537775,0.0,0.0,588.31,1029.675,-49.451499999999996,722.96537775,-588.31,1114.87887775,None,FI,2026-04-23
2026-03-08 02:00:00+00:00,1029.65,0.0,0.0,40.22625,480.31914925,0.0,0.0,637.4575,1029.65,-40.22625,480.31914925,-637.4575,832.28539925,None,FI,2026-04-23
2026-03-08 03:00:00+00:00,1029.7,0.0,0.0,46.18725,496.75139624999997,0.0,0.0,668.71,1029.7,-46.18725,496.75139624999997,-668.71,811.55414625,None,FI,2026-04-23
2026-03-08 04:00:00+00:00,1028.925,0.0,0.0,37.8775,645.0309145,0.0,0.0,529.5725,1028.925,-37.8775,645.0309145,-529.5725,1106.5059144999998,None,FI,2026-04-23
2026-03-08 05:00:00+00:00,1021.3999999999999,0.0,0.0,30.08875,550.68144225,0.0,0.0,590.1175000000001,1021.3999999999999,-30.08875,550.68144225,-590.1175000000001,951.8751922499998,None,FI,2026-04-23
2026-03-08 06:00:00+00:00,1009.8774999999999,0.0,0.0,30.701,1.746803,354.145,0.0,121.0025,1009.8774999999999,-30.701,-352.398197,-121.0025,505.77580299999994,None,FI,2026-04-23
2026-03-08 07:00:00+00:00,922.84,0.0,0.0,26.49875,0.0,712.4225,0.0,114.82916666666667,922.84,-26.49875,-712.4225,-114.82916666666667,69.08958333333338,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_3]_LINEAR,FI,2026-04-23
2026-03-08 08:00:00+00:00,350.6975,0.0,0.0,36.729749999999996,0.0,558.375,0.0,108.65583333333333,350.6975,-36.729749999999996,-558.375,-108.65583333333333,-353.06308333333334,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_3]_LINEAR,FI,2026-04-23
2026-03-08 09:00:00+00:00,135.88775,0.0,0.0,45.8905,0.0,488.8075,0.0,102.4825,135.88775,-45.8905,-488.8075,-102.4825,-501.29275,None,FI,2026-04-23
2026-03-08 10:00:00+00:00,129.241,0.0,0.0,48.117,0.0,516.3075,0.0,217.585,129.241,-48.117,-516.3075,-217.585,-652.7685,None,FI,2026-04-23
2026-03-08 11:00:00+00:00,231.2625,0.0,0.0,59.76275,0.0,753.1324999999999,0.0,152.26500000000001,231.2625,-59.76275,-753.1324999999999,-152.26500000000001,-733.89775,None,FI,2026-04-23
2026-03-08 12:00:00+00:00,628.16,0.0,0.0,60.43875,0.0,1218.625,0.0,76.3235,628.16,-60.43875,-1218.625,-76.3235,-727.22725,None,FI,2026-04-23
2026-03-08 13:00:00+00:00,962.6949999999999,0.0,0.0,58.489,0.0,1322.375,0.0,194.8725,962.6949999999999,-58.489,-1322.375,-194.8725,-613.0415,None,FI,2026-04-23
2026-03-08 14:00:00+00:00,989.575,0.0,0.0,50.2235,0.0,1000.31,0.0,200.13675,989.575,-50.2235,-1000.31,-200.13675,-261.09524999999996,None,FI,2026-04-23
2026-03-08 15:00:00+00:00,1021.9250000000001,0.0,0.0,43.2395,0.0,662.6875,0.0,554.7535,1021.9250000000001,-43.2395,-662.6875,-554.7535,-238.75549999999998,None,FI,2026-04-23
2026-03-08 16:00:00+00:00,1017.3,0.0,0.0,70.42475,0.0,828.4975000000001,0.0,435.1975,1017.3,-70.42475,-828.4975000000001,-435.1975,-316.8197500000001,None,FI,2026-04-23
2026-03-08 17:00:00+00:00,1026.825,0.0,0.0,65.393,0.0,888.4275,0.0,475.7,1026.825,-65.393,-888.4275,-475.7,-402.6955,None,FI,2026-04-23
2026-03-08 18:00:00+00:00,1013.2925,0.0,0.0,69.01925,0.0,911.9075,0.0,582.5274999999999,1013.2925,-69.01925,-911.9075,-582.5274999999999,-550.16175,None,FI,2026-04-23
2026-03-08 19:00:00+00:00,1022.3,0.0,0.0,79.3615,0.0,857.04,0.0,639.47,1022.3,-79.3615,-857.04,-639.47,-553.5715,None,FI,2026-04-23
2026-03-08 20:00:00+00:00,1013.755,0.0,0.0,82.869,0.0,1156.325,0.0,343.10249999999996,1013.755,-82.869,-1156.325,-343.10249999999996,-568.5415,None,FI,2026-04-23
2026-03-08 21:00:00+00:00,1023.9,0.0,0.0,71.41775,0.0,1262.65,0.0,157.1275,1023.9,-71.41775,-1262.65,-157.1275,-467.29525000000007,None,FI,2026-04-23
2026-03-08 22:00:00+00:00,1014.95,0.0,0.0,75.2145,0.0,1453.0,0.0,129.265,1014.95,-75.2145,-1453.0,-129.265,-642.5295,None,FI,2026-04-23
2026-03-08 23:00:00+00:00,992.38,0.0,0.0,92.4915,0.0,1929.925,206.7933045,0.0,992.38,-92.4915,-1929.925,206.7933045,-823.2431955,None,FI,2026-04-23
2026-03-09 00:00:00+00:00,971.815,0.0,0.0,92.98275,0.0,1827.025,124.96276474999999,0.0,971.815,-92.98275,-1827.025,124.96276474999999,-823.22998525,None,FI,2026-04-23
2026-03-09 01:00:00+00:00,1005.3375,0.0,0.0,81.11475,0.0,1703.15,6.688692,65.6055,1005.3375,-81.11475,-1703.15,-58.916808,-837.8440580000001,None,FI,2026-04-23
2026-03-09 02:00:00+00:00,912.9175,0.0,0.0,51.322,0.0,1718.475,7.3834695,8.22125,912.9175,-51.322,-1718.475,-0.8377804999999992,-857.7172804999999,None,FI,2026-04-23
2026-03-09 03:00:00+00:00,892.41,0.0,0.0,75.0585,0.0,1856.2,0.0,256.8875,892.41,-75.0585,-1856.2,-256.8875,-1295.736,None,FI,2026-04-23
2026-03-09 04:00:00+00:00,984.3875,0.0,0.0,76.94275,0.0,1740.275,0.0,868.26,984.3875,-76.94275,-1740.275,-868.26,-1701.0902500000002,None,FI,2026-04-23
2026-03-09 05:00:00+00:00,985.7425,0.0,0.0,77.29475000000001,0.0,1645.85,0.0,897.6949999999999,985.7425,-77.29475000000001,-1645.85,-897.6949999999999,-1635.0972499999998,None,FI,2026-04-23
2026-03-09 06:00:00+00:00,784.51,0.0,0.0,70.47025000000001,0.0,1703.925,0.0,784.9449999999999,784.51,-70.47025000000001,-1703.925,-784.9449999999999,-1774.83025,None,FI,2026-04-23
2026-03-09 07:00:00+00:00,376.16275,0.0,0.0,67.56275,0.0,1668.35,0.0,685.115,376.16275,-67.56275,-1668.35,-685.115,-2044.865,None,FI,2026-04-23
2026-03-09 08:00:00+00:00,0.0,250.824,0.0,70.8085,0.0,1785.375,0.0,269.75,-250.824,-70.8085,-1785.375,-269.75,-2376.7575,None,FI,2026-04-23
2026-03-09 09:00:00+00:00,0.0,454.09000000000003,0.0,61.072,0.0,1844.75,0.0,231.935,-454.09000000000003,-61.072,-1844.75,-231.935,-2591.847,None,FI,2026-04-23
2026-03-09 10:00:00+00:00,0.0,257.7525,0.0,53.33375,0.0,1715.8,0.0,502.8325,-257.7525,-53.33375,-1715.8,-502.8325,-2529.71875,None,FI,2026-04-23
2026-03-09 11:00:00+00:00,0.0,278.995,0.0,32.5205,0.0,1812.25,0.0,301.4025,-278.995,-32.5205,-1812.25,-301.4025,-2425.168,None,FI,2026-04-23
2026-03-09 12:00:00+00:00,181.64249999999998,11.75825,0.0,16.879375,0.0,1826.275,0.0,797.4375,169.88424999999998,-16.879375,-1826.275,-797.4375,-2470.707625,None,FI,2026-04-23
2026-03-09 13:00:00+00:00,490.0,0.0,0.91148,3.2361275000000003,0.0,1709.325,0.0,941.4,490.0,-2.3246475,-1709.325,-941.4,-2163.0496475,None,FI,2026-04-23
2026-03-09 14:00:00+00:00,865.315,0.0,1.1849455,3.8830999999999998,0.0,1722.275,0.0,1120.675,865.315,-2.6981545,-1722.275,-1120.675,-1980.3331545,None,FI,2026-04-23
2026-03-09 15:00:00+00:00,838.9925000000001,0.0,15.970199,0.0,0.0,1688.825,0.0,707.465,838.9925000000001,15.970199,-1688.825,-707.465,-1541.327301,None,FI,2026-04-23
2026-03-09 16:00:00+00:00,922.4125,0.0,30.02562125,0.0,0.0,1769.725,0.0,501.84749999999997,922.4125,30.02562125,-1769.725,-501.84749999999997,-1319.13437875,None,FI,2026-04-23
2026-03-09 17:00:00+00:00,1028.425,0.0,22.341907499999998,0.0,0.0,1763.575,0.0,405.085,1028.425,22.341907499999998,-1763.575,-405.085,-1117.8930925000002,None,FI,2026-04-23
2026-03-09 18:00:00+00:00,1016.225,0.0,29.02976,0.0,0.0,1565.225,0.0,468.8925,1016.225,29.02976,-1565.225,-468.8925,-988.8627399999998,None,FI,2026-04-23
2026-03-09 19:00:00+00:00,1002.1125,0.0,40.34760575,0.0,0.0,1237.7,0.0,595.8625,1002.1125,40.34760575,-1237.7,-595.8625,-791.1023942500001,None,FI,2026-04-23
2026-03-09 20:00:00+00:00,1018.9,0.0,30.9510055,0.0,0.0,1465.75,0.0,908.3525,1018.9,30.9510055,-1465.75,-908.3525,-1324.2514945,None,FI,2026-04-23
2026-03-09 21:00:00+00:00,1004.0075,0.0,41.41644975,0.0,0.0,1118.55,0.0,927.9525,1004.0075,41.41644975,-1118.55,-927.9525,-1001.0785502499999,None,FI,2026-04-23
2026-03-09 22:00:00+00:00,1016.975,0.0,23.50365975,0.0,0.0,1214.35,0.0,564.64,1016.975,23.50365975,-1214.35,-564.64,-738.5113402499998,None,FI,2026-04-23
2026-03-09 23:00:00+00:00,1024.2,0.0,6.23938325,0.0,0.0,1538.1,300.69967275,0.0,1024.2,6.23938325,-1538.1,300.69967275,-206.96094399999993,None,FI,2026-04-23
2026-03-10 00:00:00+00:00,996.795,0.0,3.8658075000000003,3.4855500000000004,0.0,1162.795,392.7106855,0.0,996.795,0.3802574999999999,-1162.795,392.7106855,227.09094299999987,None,FI,2026-04-23
2026-03-10 01:00:00+00:00,1026.475,0.0,5.284901250000001,0.0489525,0.0,1022.3100000000001,392.62103275,0.0,1026.475,5.23594875,-1022.3100000000001,392.62103275,402.02198149999987,None,FI,2026-04-23
2026-03-10 02:00:00+00:00,1021.1,0.0,14.577641,0.0,0.0,962.93,392.70040900000004,0.0,1021.1,14.577641,-962.93,392.70040900000004,465.4480500000001,None,FI,2026-04-23
2026-03-10 03:00:00+00:00,1017.075,0.0,10.376804,0.0,0.0,1419.775,390.1199875,0.0,1017.075,10.376804,-1419.775,390.1199875,-2.2032085000000734,None,FI,2026-04-23
2026-03-10 04:00:00+00:00,1022.325,0.0,5.36480725,0.0,0.0,1764.575,195.43822875,0.0,1022.325,5.36480725,-1764.575,195.43822875,-541.446964,None,FI,2026-04-23
2026-03-10 05:00:00+00:00,1028.325,0.0,1.93761775,1.737025,0.0,1835.2,4.11242275,0.0,1028.325,0.20059275,-1835.2,4.11242275,-802.5619845000001,None,FI,2026-04-23
2026-03-10 06:00:00+00:00,1026.975,0.0,0.0,17.392825000000002,0.0,1743.55,0.00067125,0.0,1026.975,-17.392825000000002,-1743.55,0.00067125,-733.9671537500001,None,FI,2026-04-23
2026-03-10 07:00:00+00:00,801.82,0.0,0.0,18.708,0.0,1808.975,0.0006025,0.0,801.82,-18.708,-1808.975,0.0006025,-1025.8623974999998,None,FI,2026-04-23
2026-03-10 08:00:00+00:00,407.9325,0.0,0.0,54.765,0.0,1838.575,0.0001885,36.200500000000005,407.9325,-54.765,-1838.575,-36.200311500000005,-1521.6078115,None,FI,2026-04-23
2026-03-10 09:00:00+00:00,114.98225,0.0,0.0,71.10275,0.0,1510.025,0.0,49.06275,114.98225,-71.10275,-1510.025,-49.06275,-1515.2082500000001,None,FI,2026-04-23
2026-03-10 10:00:00+00:00,236.78750000000002,0.0,0.0,79.02324999999999,0.0,1406.1,0.0,120.19225,236.78750000000002,-79.02324999999999,-1406.1,-120.19225,-1368.528,None,FI,2026-04-23
2026-03-10 11:00:00+00:00,263.1125,0.0,0.0,79.255,0.0,1507.7,181.58405475,0.0,263.1125,-79.255,-1507.7,181.58405475,-1142.25844525,None,FI,2026-04-23
2026-03-10 12:00:00+00:00,343.825,0.0,0.0,75.4285,0.0,1713.35,374.83899675,0.0,343.825,-75.4285,-1713.35,374.83899675,-1070.1145032499999,None,FI,2026-04-23
2026-03-10 13:00:00+00:00,490.3075,0.0,0.0,67.48975,0.0,1652.2,391.47627275,0.0,490.3075,-67.48975,-1652.2,391.47627275,-837.9059772500001,None,FI,2026-04-23
2026-03-10 14:00:00+00:00,731.385,0.0,0.0,76.73125,0.0,1536.05,390.36907975,0.0,731.385,-76.73125,-1536.05,390.36907975,-491.02717025,None,FI,2026-04-23
2026-03-10 15:00:00+00:00,910.9125,0.0,0.0,75.05825,0.0,1190.075,392.163727,0.0,910.9125,-75.05825,-1190.075,392.163727,37.94297699999993,None,FI,2026-04-23
2026-03-10 16:00:00+00:00,984.7875,0.0,0.0,58.59825,0.0,1026.745,392.11364000000003,0.0,984.7875,-58.59825,-1026.745,392.11364000000003,291.55789000000016,None,FI,2026-04-23
2026-03-10 17:00:00+00:00,995.7475,0.0,0.0,51.7875,0.0,1215.375,392.01752500000003,0.0,995.7475,-51.7875,-1215.375,392.01752500000003,120.60252499999996,None,FI,2026-04-23
2026-03-10 18:00:00+00:00,969.71,0.0,0.0,38.082,0.0,1392.625,391.68865949999997,0.0,969.71,-38.082,-1392.625,391.68865949999997,-69.30834049999999,None,FI,2026-04-23
2026-03-10 19:00:00+00:00,905.7775,0.0,0.0,38.12975,0.0,1681.15,314.448681,0.0,905.7775,-38.12975,-1681.15,314.448681,-499.053569,None,FI,2026-04-23
2026-03-10 20:00:00+00:00,818.1775,0.0,0.0,25.706,0.0,1400.625,388.75676725,0.0,818.1775,-25.706,-1400.625,388.75676725,-219.39673275,None,FI,2026-04-23
2026-03-10 21:00:00+00:00,759.4075,0.0,0.0,26.8235,0.0,1274.575,390.41696925,0.0,759.4075,-26.8235,-1274.575,390.41696925,-151.57403074999996,None,FI,2026-04-23
2026-03-10 22:00:00+00:00,699.39,0.0,0.0,24.6515,0.0,1323.9499999999998,397.27166,0.0,699.39,-24.6515,-1323.9499999999998,397.27166,-251.9398399999999,None,FI,2026-04-23
2026-03-10 23:00:00+00:00,710.06,0.0,9.846935250000001,0.0,0.0,1068.0275,399.9343185,0.0,710.06,9.846935250000001,-1068.0275,399.9343185,51.813753750000046,None,FI,2026-04-23
2026-03-11 00:00:00+00:00,687.9300000000001,0.0,35.448431,0.0,0.0,738.455,389.42924500000004,0.0,687.9300000000001,35.448431,-738.455,389.42924500000004,374.3526760000001,None,FI,2026-04-23
2026-03-11 01:00:00+00:00,683.2574999999999,0.0,40.9194345,0.0,0.0,964.8575,364.7943805,0.0,683.2574999999999,40.9194345,-964.8575,364.7943805,124.11381499999993,None,FI,2026-04-23
2026-03-11 02:00:00+00:00,700.915,0.0,42.435548250000004,0.0,0.0,1162.8,359.64014425,0.0,700.915,42.435548250000004,-1162.8,359.64014425,-59.80930749999999,None,FI,2026-04-23
2026-03-11 03:00:00+00:00,785.9549999999999,0.0,47.69053925,0.0,0.0,1374.425,356.9613115,0.0,785.9549999999999,47.69053925,-1374.425,356.9613115,-183.81814924999998,None,FI,2026-04-23
2026-03-11 04:00:00+00:00,1005.4875,0.0,46.96920225,0.0,0.0,1397.55,19.326908,32.112175,1005.4875,46.96920225,-1397.55,-12.785267000000001,-357.8785647499999,None,FI,2026-04-23
2026-03-11 05:00:00+00:00,1000.5725,0.0,42.80357225,0.0,0.0,1412.85,0.0,79.77125000000001,1000.5725,42.80357225,-1412.85,-79.77125000000001,-449.2451777499998,None,FI,2026-04-23
2026-03-11 06:00:00+00:00,962.56,0.0,34.47232175,0.0,0.0,1497.075,0.0,139.36425,962.56,34.47232175,-1497.075,-139.36425,-639.4069282500001,None,FI,2026-04-23
2026-03-11 07:00:00+00:00,761.555,0.0,20.770822250000002,0.0,0.0,1708.7,0.0,206.9475,761.555,20.770822250000002,-1708.7,-206.9475,-1133.3216777500002,None,FI,2026-04-23
2026-03-11 08:00:00+00:00,401.5,0.0,21.0269675,0.0,0.0,1518.25,0.0,353.5225,401.5,21.0269675,-1518.25,-353.5225,-1449.2455325,None,FI,2026-04-23
2026-03-11 09:00:00+00:00,221.245,0.0,34.893981000000004,0.0,0.0,1400.825,0.0,619.8775,221.245,34.893981000000004,-1400.825,-619.8775,-1764.563519,None,FI,2026-04-23
2026-03-11 10:00:00+00:00,190.8725,0.0,38.2122825,0.0,0.0,1400.675,0.0,908.96,190.8725,38.2122825,-1400.675,-908.96,-2080.5502175,None,FI,2026-04-23
2026-03-11 11:00:00+00:00,138.75275,0.0,37.50907775,0.0,0.0,1155.95,0.0,868.025,138.75275,37.50907775,-1155.95,-868.025,-1847.7131722499998,None,FI,2026-04-23
2026-03-11 12:00:00+00:00,295.955,0.0,18.594158,0.0,0.0,1447.05,0.0,803.3050000000001,295.955,18.594158,-1447.05,-803.3050000000001,-1935.805842,None,FI,2026-04-23
2026-03-11 13:00:00+00:00,715.0425,0.0,4.1416217500000005,1.275625,0.0,1361.125,0.0,893.5925,715.0425,2.8659967500000008,-1361.125,-893.5925,-1536.80900325,None,FI,2026-04-23
2026-03-11 14:00:00+00:00,971.6675,0.0,0.0,9.387675,0.0,1377.75,0.0,798.8025,971.6675,-9.387675,-1377.75,-798.8025,-1214.272675,None,FI,2026-04-23
2026-03-11 15:00:00+00:00,1016.0175,0.0,0.0,27.575274999999998,0.0,1235.45,0.0,835.935,1016.0175,-27.575274999999998,-1235.45,-835.935,-1082.942775,None,FI,2026-04-23
2026-03-11 16:00:00+00:00,1020.3274999999999,0.0,0.0,37.6815,0.0,1169.55,0.0,797.1875,1020.3274999999999,-37.6815,-1169.55,-797.1875,-984.0915000000001,None,FI,2026-04-23
2026-03-11 17:00:00+00:00,1007.6725,0.0,0.0,54.5615,0.0,980.4075,0.0,880.0675,1007.6725,-54.5615,-980.4075,-880.0675,-907.364,None,FI,2026-04-23
2026-03-11 18:00:00+00:00,983.2525,0.0,0.0,59.05,0.0,727.8225,0.0,634.7525,983.2525,-59.05,-727.8225,-634.7525,-438.37249999999995,None,FI,2026-04-23
2026-03-11 19:00:00+00:00,903.2225,0.0,0.0,50.73675,0.0,740.8625,0.0,264.25374999999997,903.2225,-50.73675,-740.8625,-264.25374999999997,-152.63049999999998,None,FI,2026-04-23
2026-03-11 20:00:00+00:00,785.1324999999999,0.0,0.0,54.818749999999994,0.0,1012.6575,13.49583425,37.76625,785.1324999999999,-54.818749999999994,-1012.6575,-24.270415749999998,-306.6141657500001,None,FI,2026-04-23
2026-03-11 21:00:00+00:00,755.28,0.0,0.0,54.06625,0.0,1153.45,272.08292025000003,0.0,755.28,-54.06625,-1153.45,272.08292025000003,-180.15332975,None,FI,2026-04-23
2026-03-11 22:00:00+00:00,786.1800000000001,0.0,0.0,51.5815,0.0,1010.3399999999999,393.9567565,0.0,786.1800000000001,-51.5815,-1010.3399999999999,393.9567565,118.21525650000012,None,FI,2026-04-23
2026-03-11 23:00:00+00:00,711.3175,0.0,0.0,29.400750000000002,0.0,752.765,381.9823075,0.0,711.3175,-29.400750000000002,-752.765,381.9823075,311.1340575,None,FI,2026-04-23
2026-03-12 00:00:00+00:00,769.98,0.0,0.0,31.16375,0.0,587.32,373.020775,0.0,769.98,-31.16375,-587.32,373.020775,524.5170249999999,None,FI,2026-04-23
2026-03-12 01:00:00+00:00,906.1525,0.0,14.476124,7.0235,0.0,654.8375000000001,271.60487375,0.0,906.1525,7.452624,-654.8375000000001,271.60487375,530.37249775,None,FI,2026-04-23
2026-03-12 02:00:00+00:00,909.2,0.0,41.74574225,0.0,0.0,453.9875,267.73825075,0.0,909.2,41.74574225,-453.9875,267.73825075,764.6964930000001,None,FI,2026-04-23
2026-03-12 03:00:00+00:00,847.345,0.0,21.52520725,2.97075,0.0,388.515,355.57267,0.0,847.345,18.554457250000002,-388.515,355.57267,832.9571272500001,None,FI,2026-04-23
2026-03-12 04:00:00+00:00,900.2975,0.0,0.0,28.5965,0.0,472.76,282.92050375,0.0,900.2975,-28.5965,-472.76,282.92050375,681.8615037500001,None,FI,2026-04-23
2026-03-12 05:00:00+00:00,970.7950000000001,0.0,0.0,48.12425,0.0,643.2625,363.80927299999996,0.0,970.7950000000001,-48.12425,-643.2625,363.80927299999996,643.217523,None,FI,2026-04-23
2026-03-12 06:00:00+00:00,994.4975,0.0,0.0,38.98925,0.0,760.965,374.09556575,0.0,994.4975,-38.98925,-760.965,374.09556575,568.6388157499999,None,FI,2026-04-23
2026-03-12 07:00:00+00:00,864.4875,0.0,0.0,35.21,0.0,671.0225,373.93029775,0.0,864.4875,-35.21,-671.0225,373.93029775,532.1852977499999,None,FI,2026-04-23
2026-03-12 08:00:00+00:00,742.53,0.0,0.0,19.644750000000002,0.0,795.1675,364.78231825,0.0,742.53,-19.644750000000002,-795.1675,364.78231825,292.5000682499999,None,FI,2026-04-23
2026-03-12 09:00:00+00:00,698.17,0.0,0.0,26.554000000000002,70.048996,381.565,80.4000625,478.3775,698.17,-26.554000000000002,-311.516004,-397.9774375,-37.87744150000003,None,FI,2026-04-23
2026-03-12 10:00:00+00:00,392.845,0.0,0.0,17.983999999999998,307.872879,0.0,0.0,1137.9,392.845,-17.983999999999998,307.872879,-1137.9,-455.166121,None,FI,2026-04-23
2026-03-12 11:00:00+00:00,460.67,0.0,0.7042315,4.626925,43.768652249999995,32.258250000000004,0.0,1168.125,460.67,-3.9226935,11.510402249999991,-1168.125,-699.86729125,None,FI,2026-04-23
2026-03-12 12:00:00+00:00,720.1575,0.0,0.0,7.458875,0.0,166.19975,0.0,1147.0500000000002,720.1575,-7.458875,-166.19975,-1147.0500000000002,-600.5511250000002,None,FI,2026-04-23
2026-03-12 13:00:00+00:00,908.4825000000001,0.0,2.09435125,1.900675,283.84337625,0.0,0.0,1118.05,908.4825000000001,0.19367625,283.84337625,-1118.05,74.46955249999996,None,FI,2026-04-23
2026-03-12 14:00:00+00:00,1001.3675000000001,0.0,19.61469525,0.0,476.61186999999995,0.0,0.0,1127.325,1001.3675000000001,19.61469525,476.61186999999995,-1127.325,370.2690652499998,None,FI,2026-04-23
2026-03-12 15:00:00+00:00,1019.7974999999999,0.0,34.256075249999995,0.0,94.5839005,552.265,172.80765525,244.08749999999998,1019.7974999999999,34.256075249999995,-457.68109949999996,-71.27984474999997,525.0926310000001,None,FI,2026-04-23
2026-03-12 16:00:00+00:00,1025.05,0.0,12.32063425,0.0,0.0,886.2325,373.9114685,0.0,1025.05,12.32063425,-886.2325,373.9114685,525.0496027500001,None,FI,2026-04-23
2026-03-12 17:00:00+00:00,1018.225,0.0,15.8060385,0.0,0.0,661.975,373.97490700000003,0.0,1018.225,15.8060385,-661.975,373.97490700000003,746.0309455,None,FI,2026-04-23
2026-03-12 18:00:00+00:00,1009.25,0.0,21.87731775,0.0,0.0,248.2475,373.81427775,0.0,1009.25,21.87731775,-248.2475,373.81427775,1156.6940955,None,FI,2026-04-23
2026-03-12 19:00:00+00:00,1011.275,0.0,31.9771375,0.0,35.1999055,111.73525000000001,363.567833,0.0,1011.275,31.9771375,-76.53534450000001,363.567833,1330.284626,None,FI,2026-04-23
2026-03-12 20:00:00+00:00,1018.775,0.0,41.05942625,0.0,582.65122225,0.0,0.0,624.7935,1018.775,41.05942625,582.65122225,-624.7935,1017.6921485,None,FI,2026-04-23
2026-03-12 21:00:00+00:00,996.8599999999999,0.0,42.55309075,0.0,979.90544125,0.0,0.0,1097.4499999999998,996.8599999999999,42.55309075,979.90544125,-1097.4499999999998,921.868532,None,FI,2026-04-23
2026-03-12 22:00:00+00:00,989.0075,0.0,42.32801875,0.0,1412.6037597499999,0.0,0.0,1062.65,989.0075,42.32801875,1412.6037597499999,-1062.65,1381.2892785,None,FI,2026-04-23
2026-03-12 23:00:00+00:00,926.245,0.0,56.643587,0.0,1542.98349,0.0,0.0,1116.475,926.245,56.643587,1542.98349,-1116.475,1409.397077,None,FI,2026-04-23
2026-03-13 00:00:00+00:00,998.345,0.0,59.731282750000005,0.0,1425.23818975,0.0,0.0,1063.175,998.345,59.731282750000005,1425.23818975,-1063.175,1420.1394725000002,None,FI,2026-04-23
2026-03-13 01:00:00+00:00,983.9225,0.0,65.29138375,0.0,984.69134525,0.0,0.0,635.1575,983.9225,65.29138375,984.69134525,-635.1575,1398.747729,None,FI,2026-04-23
2026-03-13 02:00:00+00:00,979.3225,0.0,71.59762725,0.0,1354.49630725,0.0,0.0,1010.825,979.3225,71.59762725,1354.49630725,-1010.825,1394.5914344999999,None,FI,2026-04-23
2026-03-13 03:00:00+00:00,811.3575000000001,0.0,49.098034,0.0,1491.1812135,0.0,0.0,1051.8,811.3575000000001,49.098034,1491.1812135,-1051.8,1299.8367475000002,None,FI,2026-04-23
2026-03-13 04:00:00+00:00,976.7,0.0,32.09278825,0.0,1117.51785275,0.0,0.0,1032.9925,976.7,32.09278825,1117.51785275,-1032.9925,1093.318141,None,FI,2026-04-23
2026-03-13 05:00:00+00:00,843.6424999999999,0.0,18.67794925,0.0,1150.0969237499999,0.0,0.0,1105.375,843.6424999999999,18.67794925,1150.0969237499999,-1105.375,907.0423729999998,None,FI,2026-04-23
2026-03-13 06:00:00+00:00,876.47,0.0,18.40879275,0.0,1193.1231385,0.0,0.0,1018.19,876.47,18.40879275,1193.1231385,-1018.19,1069.8119312499998,None,FI,2026-04-23
2026-03-13 07:00:00+00:00,416.89775,0.0,13.5145745,0.0,1207.89328,0.0,0.0,1048.4850000000001,416.89775,13.5145745,1207.89328,-1048.4850000000001,589.8206044999997,None,FI,2026-04-23
2026-03-13 08:00:00+00:00,0.0,236.36475000000002,10.2511635,0.0,1472.9912415,0.0,0.0,851.8875,-236.36475000000002,10.2511635,1472.9912415,-851.8875,394.99015499999973,None,FI,2026-04-23
