,SI_AT,AT_SI,SI_HR,HR_SI,SI_IT_NORD,IT_NORD_SI,SI_HU,HU_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-17 11:00:00+00:00,13.4,11.0,0.0,948.0,865.79,0.0,0.0,443.37424999999996,2.4000000000000004,-948.0,865.79,-443.37424999999996,-523.18425,None,SI,2026-04-23
2026-01-17 12:00:00+00:00,32.6,4.8,0.0,903.25,893.15,0.0,0.0,424.254,27.8,-903.25,893.15,-424.254,-406.5540000000001,None,SI,2026-04-23
2026-01-17 13:00:00+00:00,0.0,70.0,0.0,572.75,684.5799999999999,0.0,0.0,279.44225,-70.0,-572.75,684.5799999999999,-279.44225,-237.61225000000007,None,SI,2026-04-23
2026-01-17 14:00:00+00:00,0.0,290.5,15.5,172.5,497.39,0.0,6.75775,48.99075,-290.5,-157.0,497.39,-42.233,7.656999999999989,None,SI,2026-04-23
2026-01-17 15:00:00+00:00,0.0,333.0,174.75,0.0,187.48,0.0,165.64724999999999,0.0,-333.0,174.75,187.48,165.64724999999999,194.87724999999998,None,SI,2026-04-23
2026-01-17 16:00:00+00:00,0.0,312.0,65.0,0.0,316.6,0.0,119.2635,0.0,-312.0,65.0,316.6,119.2635,188.86350000000002,None,SI,2026-04-23
2026-01-17 17:00:00+00:00,0.0,260.79999999999995,0.0,111.5,597.1700000000001,0.0,52.14775,0.0,-260.79999999999995,-111.5,597.1700000000001,52.14775,277.0177500000001,None,SI,2026-04-23
2026-01-17 18:00:00+00:00,0.0,387.2,0.0,300.75,865.38,0.0,2.16875,21.08475,-387.2,-300.75,865.38,-18.916,158.51399999999995,None,SI,2026-04-23
2026-01-17 19:00:00+00:00,0.0,523.1,0.0,249.75,856.03,0.0,0.00125,44.492999999999995,-523.1,-249.75,856.03,-44.491749999999996,38.688249999999954,None,SI,2026-04-23
2026-01-17 20:00:00+00:00,0.0,700.9,14.0,88.25,726.0799999999999,0.0,0.0,142.15300000000002,-700.9,-74.25,726.0799999999999,-142.15300000000002,-191.22300000000007,None,SI,2026-04-23
2026-01-17 21:00:00+00:00,0.0,455.6,0.0,416.75,912.53,0.0,0.0,265.318,-455.6,-416.75,912.53,-265.318,-225.13800000000003,None,SI,2026-04-23
2026-01-17 22:00:00+00:00,6.3,112.8,0.0,715.0,957.14,0.0,0.0,335.26824999999997,-106.5,-715.0,957.14,-335.26824999999997,-199.62824999999998,None,SI,2026-04-23
2026-01-17 23:00:00+00:00,4.4,24.599999999999998,0.0,871.5,970.81,0.0,0.0,395.1535,-20.199999999999996,-871.5,970.81,-395.1535,-316.0435000000001,None,SI,2026-04-23
2026-01-18 00:00:00+00:00,156.4,0.0,0.0,992.5,976.53,0.0,0.0,408.24725,156.4,-992.5,976.53,-408.24725,-267.81725000000006,None,SI,2026-04-23
2026-01-18 01:00:00+00:00,280.4,0.0,0.0,973.0,815.53,0.0,0.0,369.21425,280.4,-973.0,815.53,-369.21425,-246.28425000000004,None,SI,2026-04-23
2026-01-18 02:00:00+00:00,124.0,0.0,0.0,819.0,810.99,0.0,0.0,330.32349999999997,124.0,-819.0,810.99,-330.32349999999997,-214.33349999999996,None,SI,2026-04-23
2026-01-18 03:00:00+00:00,43.7,0.0,0.0,758.5,802.61,0.0,0.0,313.57375,43.7,-758.5,802.61,-313.57375,-225.76374999999996,None,SI,2026-04-23
2026-01-18 04:00:00+00:00,4.0,22.3,0.0,639.25,684.15,0.0,0.0,275.14175,-18.3,-639.25,684.15,-275.14175,-248.54174999999998,None,SI,2026-04-23
2026-01-18 05:00:00+00:00,0.0,197.5,0.0,522.5,645.5799999999999,0.0,0.0,239.75925,-197.5,-522.5,645.5799999999999,-239.75925,-314.1792500000001,None,SI,2026-04-23
2026-01-18 06:00:00+00:00,0.0,290.0,0.0,469.75,766.12,0.0,0.0,217.73925,-290.0,-469.75,766.12,-217.73925,-211.36925,None,SI,2026-04-23
2026-01-18 07:00:00+00:00,0.0,173.9,0.0,693.25,866.03,0.0,0.0,298.673,-173.9,-693.25,866.03,-298.673,-299.793,None,SI,2026-04-23
2026-01-18 08:00:00+00:00,1.8,24.7,0.0,868.25,946.33,0.0,0.0,381.39875,-22.9,-868.25,946.33,-381.39875,-326.21874999999994,None,SI,2026-04-23
2026-01-18 09:00:00+00:00,143.0,0.0,0.0,1111.0,917.69,0.0,0.0,490.4785,143.0,-1111.0,917.69,-490.4785,-540.7884999999999,None,SI,2026-04-23
2026-01-18 10:00:00+00:00,214.1,0.0,0.0,1077.25,814.9300000000001,0.0,0.0,478.38,214.1,-1077.25,814.9300000000001,-478.38,-526.5999999999999,None,SI,2026-04-23
2026-01-18 11:00:00+00:00,306.6,0.0,0.0,1168.5,865.13,0.0,0.0,478.60675,306.6,-1168.5,865.13,-478.60675,-475.37674999999996,None,SI,2026-04-23
2026-01-18 12:00:00+00:00,331.6,0.0,0.0,1039.5,773.84,0.0,0.0,417.8865,331.6,-1039.5,773.84,-417.8865,-351.94649999999996,None,SI,2026-04-23
2026-01-18 13:00:00+00:00,126.4,1.6,0.0,728.5,767.44,0.0,0.0,313.85,124.80000000000001,-728.5,767.44,-313.85,-150.11,None,SI,2026-04-23
2026-01-18 14:00:00+00:00,0.0,244.3,0.0,342.0,668.12,0.0,0.0,143.65575,-244.3,-342.0,668.12,-143.65575,-61.83574999999996,None,SI,2026-04-23
2026-01-18 15:00:00+00:00,0.0,444.4,80.5,53.5,463.94,0.0,78.98375,4.9675,-444.4,27.0,463.94,74.01625,120.55625000000002,None,SI,2026-04-23
2026-01-18 16:00:00+00:00,0.0,412.1,0.0,123.0,683.72,0.0,29.793,0.7945,-412.1,-123.0,683.72,28.9985,177.6185,None,SI,2026-04-23
2026-01-18 17:00:00+00:00,0.0,304.1,24.75,4.0,489.85999999999996,0.0,69.97775,0.0,-304.1,20.75,489.85999999999996,69.97775,276.48774999999995,None,SI,2026-04-23
2026-01-18 18:00:00+00:00,0.0,555.8,0.75,78.75,677.87,0.0,33.62375,0.41825,-555.8,-78.0,677.87,33.2055,77.27550000000005,None,SI,2026-04-23
2026-01-18 19:00:00+00:00,0.0,791.5,0.0,166.5,821.5,0.0,0.011,49.0595,-791.5,-166.5,821.5,-49.0485,-185.5485,None,SI,2026-04-23
2026-01-18 20:00:00+00:00,0.0,867.0,0.0,166.5,792.24,0.0,0.0,108.76675,-867.0,-166.5,792.24,-108.76675,-350.02675,None,SI,2026-04-23
2026-01-18 21:00:00+00:00,0.0,746.0,0.0,338.0,943.68,0.0,0.0,233.11425000000003,-746.0,-338.0,943.68,-233.11425000000003,-373.4342500000001,None,SI,2026-04-23
2026-01-18 22:00:00+00:00,0.0,480.4,0.0,449.0,968.0799999999999,0.0,0.0,299.321,-480.4,-449.0,968.0799999999999,-299.321,-260.6410000000001,None,SI,2026-04-23
2026-01-18 23:00:00+00:00,0.0,376.3,0.0,326.5,739.15,0.0,0.0,293.20725,-376.3,-326.5,739.15,-293.20725,-256.85724999999996,None,SI,2026-04-23
2026-01-19 00:00:00+00:00,0.0,334.1,0.0,489.0,927.98,0.0,0.0,320.5215,-334.1,-489.0,927.98,-320.5215,-215.6415,None,SI,2026-04-23
2026-01-19 01:00:00+00:00,0.0,350.4,0.0,494.75,816.14,0.0,0.0,305.45525,-350.4,-494.75,816.14,-305.45525,-334.46524999999997,None,SI,2026-04-23
2026-01-19 02:00:00+00:00,0.0,372.4,0.0,454.0,814.6,0.0,0.0,279.6205,-372.4,-454.0,814.6,-279.6205,-291.42049999999995,None,SI,2026-04-23
2026-01-19 03:00:00+00:00,0.0,544.9,0.0,380.0,807.29,0.0,0.0,257.199,-544.9,-380.0,807.29,-257.199,-374.809,None,SI,2026-04-23
2026-01-19 04:00:00+00:00,0.0,578.9,0.0,344.0,805.9100000000001,0.0,0.0,237.5595,-578.9,-344.0,805.9100000000001,-237.5595,-354.5494999999999,None,SI,2026-04-23
2026-01-19 05:00:00+00:00,0.0,851.4,206.75,21.75,183.87,18.16,31.8235,15.48525,-851.4,185.0,165.71,16.33825,-484.3517499999999,None,SI,2026-04-23
2026-01-19 06:00:00+00:00,0.0,766.9,143.5,0.0,70.95,7.7299999999999995,80.82300000000001,0.0,-766.9,143.5,63.220000000000006,80.82300000000001,-479.35699999999997,None,SI,2026-04-23
2026-01-19 07:00:00+00:00,0.0,652.7,0.0,330.0,558.13,0.0,1.6765,79.31524999999999,-652.7,-330.0,558.13,-77.63874999999999,-502.20875,None,SI,2026-04-23
2026-01-19 08:00:00+00:00,0.0,403.3,0.0,892.5,922.55,0.0,0.0,287.661,-403.3,-892.5,922.55,-287.661,-660.9110000000001,None,SI,2026-04-23
2026-01-19 09:00:00+00:00,0.0,180.5,0.0,1048.75,851.87,0.0,0.0,413.9925,-180.5,-1048.75,851.87,-413.9925,-791.3725,None,SI,2026-04-23
2026-01-19 10:00:00+00:00,0.0,87.19999999999999,0.0,1023.75,855.0,0.0,0.0,476.98249999999996,-87.19999999999999,-1023.75,855.0,-476.98249999999996,-732.9325,None,SI,2026-04-23
2026-01-19 11:00:00+00:00,0.0,155.8,0.0,965.5,716.52,0.0,0.0,466.84075,-155.8,-965.5,716.52,-466.84075,-871.62075,None,SI,2026-04-23
2026-01-19 12:00:00+00:00,0.0,161.1,0.0,781.0,705.67,0.0,0.0,400.682,-161.1,-781.0,705.67,-400.682,-637.1120000000001,None,SI,2026-04-23
2026-01-19 13:00:00+00:00,0.0,341.6,0.0,510.25,587.59,0.0,0.0,249.33474999999999,-341.6,-510.25,587.59,-249.33474999999999,-513.59475,None,SI,2026-04-23
2026-01-19 14:00:00+00:00,0.0,648.2,60.25,76.75,336.22,0.0,38.64575,21.061500000000002,-648.2,-16.5,336.22,17.584249999999997,-310.89575,None,SI,2026-04-23
2026-01-19 15:00:00+00:00,0.0,611.4,251.5,0.0,243.5,0.01,161.098,0.0,-611.4,251.5,243.49,161.098,44.688000000000045,None,SI,2026-04-23
2026-01-19 16:00:00+00:00,0.0,701.8,313.0,0.0,249.32,0.98,135.89225,0.0,-701.8,313.0,248.34,135.89225,-4.567749999999961,None,SI,2026-04-23
2026-01-19 17:00:00+00:00,0.0,739.8,229.75,0.0,398.74,0.0,93.506,0.0,-739.8,229.75,398.74,93.506,-17.803999999999945,None,SI,2026-04-23
2026-01-19 18:00:00+00:00,0.0,762.9000000000001,265.25,0.0,377.28,0.0,62.48975,0.0,-762.9000000000001,265.25,377.28,62.48975,-57.88025000000012,None,SI,2026-04-23
2026-01-19 19:00:00+00:00,0.0,895.4000000000001,152.75,0.0,294.55,0.0,41.741,0.03925,-895.4000000000001,152.75,294.55,41.70175,-406.3982500000001,None,SI,2026-04-23
2026-01-19 20:00:00+00:00,0.0,1027.1,73.5,3.0,466.08,0.0,3.69325,45.4635,-1027.1,70.5,466.08,-41.770250000000004,-532.2902499999999,None,SI,2026-04-23
2026-01-19 21:00:00+00:00,0.0,1020.6,23.0,88.5,652.62,0.0,0.0,152.01275,-1020.6,-65.5,652.62,-152.01275,-585.4927499999999,None,SI,2026-04-23
2026-01-19 22:00:00+00:00,0.0,936.5,0.0,214.25,701.89,0.0,0.0,193.1565,-936.5,-214.25,701.89,-193.1565,-642.0165,None,SI,2026-04-23
2026-01-19 23:00:00+00:00,0.0,962.1,0.0,141.75,748.74,0.0,0.0,228.83125,-962.1,-141.75,748.74,-228.83125,-583.9412499999999,None,SI,2026-04-23
2026-01-20 00:00:00+00:00,0.0,920.0,0.0,134.0,722.33,0.0,0.0,219.928,-920.0,-134.0,722.33,-219.928,-551.598,None,SI,2026-04-23
2026-01-20 01:00:00+00:00,0.0,901.1,0.0,115.5,658.76,0.0,0.0,210.98250000000002,-901.1,-115.5,658.76,-210.98250000000002,-568.8225,None,SI,2026-04-23
2026-01-20 02:00:00+00:00,0.0,925.4,0.0,76.5,678.12,0.0,0.0,195.726,-925.4,-76.5,678.12,-195.726,-519.506,None,SI,2026-04-23
2026-01-20 03:00:00+00:00,0.0,891.2,68.25,0.0,628.4100000000001,0.0,0.0,154.52225,-891.2,68.25,628.4100000000001,-154.52225,-349.06224999999995,None,SI,2026-04-23
2026-01-20 04:00:00+00:00,0.0,972.1,162.25,0.0,520.98,0.0,0.0,107.953,-972.1,162.25,520.98,-107.953,-396.823,None,SI,2026-04-23
2026-01-20 05:00:00+00:00,0.0,963.2,391.75,0.0,74.73,60.019999999999996,108.80675,1.5585,-963.2,391.75,14.710000000000008,107.24825,-449.49175,None,SI,2026-04-23
2026-01-20 06:00:00+00:00,0.0,902.7,502.75,0.0,52.599999999999994,2.1799999999999997,204.10825,0.0,-902.7,502.75,50.419999999999995,204.10825,-145.42175000000003,None,SI,2026-04-23
2026-01-20 07:00:00+00:00,0.0,464.4,72.75,96.5,223.82,0.01,91.603,0.302,-464.4,-23.75,223.81,91.30099999999999,-173.039,None,SI,2026-04-23
2026-01-20 08:00:00+00:00,0.0,432.4,0.0,542.25,633.3,0.0,0.186,111.952,-432.4,-542.25,633.3,-111.76599999999999,-453.116,None,SI,2026-04-23
2026-01-20 09:00:00+00:00,0.0,473.3,0.0,834.5,883.52,0.0,0.0,346.67225,-473.3,-834.5,883.52,-346.67225,-770.95225,None,SI,2026-04-23
2026-01-20 10:00:00+00:00,0.0,455.8,0.0,857.0,761.02,0.0,0.0,399.308,-455.8,-857.0,761.02,-399.308,-951.088,None,SI,2026-04-23
2026-01-20 11:00:00+00:00,0.0,480.4,0.0,796.75,699.1600000000001,0.0,0.0,393.58925,-480.4,-796.75,699.1600000000001,-393.58925,-971.57925,None,SI,2026-04-23
2026-01-20 12:00:00+00:00,0.0,712.5,0.0,603.0,647.51,0.0,0.0,272.26800000000003,-712.5,-603.0,647.51,-272.26800000000003,-940.258,None,SI,2026-04-23
2026-01-20 13:00:00+00:00,0.0,725.6999999999999,8.5,238.5,345.59000000000003,0.0,1.7425,98.923,-725.6999999999999,-230.0,345.59000000000003,-97.1805,-707.2904999999998,None,SI,2026-04-23
2026-01-20 14:00:00+00:00,0.0,877.4,461.25,0.0,13.42,75.2,204.79875,0.0,-877.4,461.25,-61.78,204.79875,-273.1312499999999,None,SI,2026-04-23
2026-01-20 15:00:00+00:00,0.0,835.8,603.5,0.0,25.46,67.47,269.238,0.0,-835.8,603.5,-42.01,269.238,-5.071999999999946,None,SI,2026-04-23
2026-01-20 16:00:00+00:00,0.0,748.8,593.5,0.0,7.890000000000001,71.75,251.23975000000002,0.0,-748.8,593.5,-63.86,251.23975000000002,32.07975000000005,None,SI,2026-04-23
2026-01-20 17:00:00+00:00,0.0,836.7,477.5,0.0,155.23,0.0,196.587,0.0,-836.7,477.5,155.23,196.587,-7.383000000000067,None,SI,2026-04-23
2026-01-20 18:00:00+00:00,0.0,808.7,447.0,0.0,97.95,0.5,164.25775,0.0,-808.7,447.0,97.45,164.25775,-99.99225000000007,None,SI,2026-04-23
2026-01-20 19:00:00+00:00,0.0,934.6,448.25,0.0,68.71000000000001,19.740000000000002,135.80125,0.0,-934.6,448.25,48.970000000000006,135.80125,-301.57875,None,SI,2026-04-23
2026-01-20 20:00:00+00:00,0.0,1087.7,173.0,0.0,355.53,0.0,27.113,17.6265,-1087.7,173.0,355.53,9.4865,-549.6835000000001,None,SI,2026-04-23
2026-01-20 21:00:00+00:00,0.0,1341.2,404.5,0.0,351.68,0.0,0.0,48.81275,-1341.2,404.5,351.68,-48.81275,-633.83275,None,SI,2026-04-23
2026-01-20 22:00:00+00:00,0.0,1241.9,275.5,0.0,475.22,0.0,0.0,75.92649999999999,-1241.9,275.5,475.22,-75.92649999999999,-567.1065000000001,None,SI,2026-04-23
2026-01-20 23:00:00+00:00,0.0,1313.7,113.25,0.0,700.9200000000001,0.0,0.0,152.9965,-1313.7,113.25,700.9200000000001,-152.9965,-652.5264999999999,None,SI,2026-04-23
2026-01-21 00:00:00+00:00,0.0,1312.5,131.0,0.0,698.33,0.0,0.0,140.10075,-1312.5,131.0,698.33,-140.10075,-623.2707499999999,None,SI,2026-04-23
2026-01-21 01:00:00+00:00,0.0,1350.0,161.75,0.0,696.22,0.0,0.0,112.92824999999999,-1350.0,161.75,696.22,-112.92824999999999,-604.9582499999999,None,SI,2026-04-23
2026-01-21 02:00:00+00:00,0.0,1325.7,238.5,0.0,524.0,0.0,0.0,57.13275,-1325.7,238.5,524.0,-57.13275,-620.33275,None,SI,2026-04-23
2026-01-21 03:00:00+00:00,0.0,1229.8,298.75,0.0,365.90999999999997,0.0,0.53025,16.00025,-1229.8,298.75,365.90999999999997,-15.47,-580.61,None,SI,2026-04-23
2026-01-21 04:00:00+00:00,0.0,1151.6000000000001,483.0,0.0,146.10999999999999,31.759999999999998,56.1095,0.056,-1151.6000000000001,483.0,114.35,56.0535,-498.1965000000001,None,SI,2026-04-23
2026-01-21 05:00:00+00:00,0.0,1082.8,456.5,0.0,25.73,196.82,220.32125,0.0,-1082.8,456.5,-171.09,220.32125,-577.06875,None,SI,2026-04-23
2026-01-21 06:00:00+00:00,0.0,1017.4,485.5,0.0,85.31,15.91,203.77575000000002,0.0,-1017.4,485.5,69.4,203.77575000000002,-258.72425,None,SI,2026-04-23
2026-01-21 07:00:00+00:00,0.0,1136.1,380.25,0.0,255.40999999999997,0.0,151.0895,0.0,-1136.1,380.25,255.40999999999997,151.0895,-349.35049999999995,None,SI,2026-04-23
2026-01-21 08:00:00+00:00,0.0,1442.0,297.75,0.0,382.85,0.0,41.86925,2.136,-1442.0,297.75,382.85,39.73325,-721.66675,None,SI,2026-04-23
2026-01-21 09:00:00+00:00,0.0,1378.8,250.75,0.0,300.28999999999996,0.0,0.0,99.84700000000001,-1378.8,250.75,300.28999999999996,-99.84700000000001,-927.607,None,SI,2026-04-23
2026-01-21 10:00:00+00:00,0.0,1366.9,387.75,0.0,187.47,0.0,0.0,157.436,-1366.9,387.75,187.47,-157.436,-949.1160000000001,None,SI,2026-04-23
2026-01-21 11:00:00+00:00,0.0,1404.1,435.5,0.0,126.95,0.02,0.0,147.1265,-1404.1,435.5,126.93,-147.1265,-988.7964999999998,None,SI,2026-04-23
2026-01-21 12:00:00+00:00,0.0,1477.8,508.0,0.0,144.44,0.0,0.0,83.7255,-1477.8,508.0,144.44,-83.7255,-909.0854999999999,None,SI,2026-04-23
2026-01-21 13:00:00+00:00,0.0,1403.4,586.25,0.0,127.27,4.52,49.439,5.85775,-1403.4,586.25,122.75,43.58125,-650.8187500000001,None,SI,2026-04-23
2026-01-21 14:00:00+00:00,0.0,1330.1,498.25,0.0,263.72999999999996,0.0,183.11025,0.0,-1330.1,498.25,263.72999999999996,183.11025,-385.0097499999999,None,SI,2026-04-23
2026-01-21 15:00:00+00:00,0.0,792.3,425.5,0.0,135.29,22.68,255.184,0.0,-792.3,425.5,112.60999999999999,255.184,0.9940000000000282,None,SI,2026-04-23
2026-01-21 16:00:00+00:00,0.0,742.5,425.25,0.0,70.77,8.91,229.74099999999999,0.0,-742.5,425.25,61.86,229.74099999999999,-25.649,None,SI,2026-04-23
2026-01-21 17:00:00+00:00,0.0,831.0,511.5,0.0,21.53,38.99,256.73675000000003,0.0,-831.0,511.5,-17.46,256.73675000000003,-80.22324999999995,None,SI,2026-04-23
2026-01-21 18:00:00+00:00,0.0,958.8,435.0,0.0,163.57999999999998,3.67,219.80599999999998,0.0,-958.8,435.0,159.91,219.80599999999998,-144.084,None,SI,2026-04-23
2026-01-21 19:00:00+00:00,0.0,993.7,410.25,0.0,180.74,0.08,183.628,0.0,-993.7,410.25,180.66,183.628,-219.1620000000001,None,SI,2026-04-23
2026-01-21 20:00:00+00:00,0.0,1116.0,547.5,0.0,36.37,24.77,114.527,0.0,-1116.0,547.5,11.599999999999998,114.527,-442.373,None,SI,2026-04-23
2026-01-21 21:00:00+00:00,0.0,1124.9,459.5,0.0,109.4,70.57,10.823,37.49549999999999,-1124.9,459.5,38.83000000000001,-26.672499999999992,-653.2425000000001,None,SI,2026-04-23
2026-01-21 22:00:00+00:00,0.0,1188.5,334.25,0.0,201.42000000000002,0.02,0.0,70.03425,-1188.5,334.25,201.4,-70.03425,-722.8842500000001,None,SI,2026-04-23
2026-01-21 23:00:00+00:00,0.0,1050.1,436.25,0.0,33.37,43.510000000000005,0.0,64.59475,-1050.1,436.25,-10.140000000000008,-64.59475,-688.5847499999999,None,SI,2026-04-23
2026-01-22 00:00:00+00:00,0.0,1112.7,549.5,0.0,13.7,25.8,0.0,54.076,-1112.7,549.5,-12.100000000000001,-54.076,-629.3760000000001,None,SI,2026-04-23
2026-01-22 01:00:00+00:00,0.0,1122.8,561.25,0.0,4.12,34.26,0.0,35.78775,-1122.8,561.25,-30.139999999999997,-35.78775,-627.4777499999999,None,SI,2026-04-23
2026-01-22 02:00:00+00:00,0.0,1096.4,554.5,0.0,1.77,43.199999999999996,0.0065,18.37325,-1096.4,554.5,-41.42999999999999,-18.36675,-601.6967500000001,None,SI,2026-04-23
2026-01-22 03:00:00+00:00,0.0,990.7,569.5,0.0,2.1,156.97,10.03725,11.31325,-990.7,569.5,-154.87,-1.2759999999999998,-577.346,None,SI,2026-04-23
2026-01-22 04:00:00+00:00,0.0,858.5999999999999,389.75,0.0,0.38,123.88,3.5715,10.536,-858.5999999999999,389.75,-123.5,-6.964499999999999,-599.3145,None,SI,2026-04-23
2026-01-22 05:00:00+00:00,0.0,1022.5,396.25,0.0,74.35,50.17,110.8785,0.0,-1022.5,396.25,24.179999999999993,110.8785,-491.1915,None,SI,2026-04-23
2026-01-22 06:00:00+00:00,0.0,1063.9,637.75,0.0,74.87,39.64,184.32825,0.0,-1063.9,637.75,35.230000000000004,184.32825,-206.59175000000008,None,SI,2026-04-23
2026-01-22 07:00:00+00:00,0.0,1013.2,623.5,0.0,45.160000000000004,10.049999999999999,152.95625,0.0,-1013.2,623.5,35.11000000000001,152.95625,-201.63375000000002,None,SI,2026-04-23
2026-01-22 08:00:00+00:00,0.0,1088.4,722.0,0.0,30.29,8.01,156.219,0.0,-1088.4,722.0,22.28,156.219,-187.90100000000012,None,SI,2026-04-23
2026-01-22 09:00:00+00:00,0.0,1208.8,858.5,0.0,0.94,133.69,180.17725,0.0,-1208.8,858.5,-132.75,180.17725,-302.87275,None,SI,2026-04-23
2026-01-22 10:00:00+00:00,0.0,1291.3,1011.0,0.0,0.0,167.44,193.36425,0.0,-1291.3,1011.0,-167.44,193.36425,-254.37574999999995,None,SI,2026-04-23
2026-01-22 11:00:00+00:00,0.0,1343.8000000000002,957.75,0.0,0.08,95.09,203.26425,0.0,-1343.8000000000002,957.75,-95.01,203.26425,-277.79575000000017,None,SI,2026-04-23
2026-01-22 12:00:00+00:00,0.0,1263.3,955.5,0.0,0.0,186.70999999999998,252.25675,0.0,-1263.3,955.5,-186.70999999999998,252.25675,-242.25324999999992,None,SI,2026-04-23
2026-01-22 13:00:00+00:00,0.0,1178.8,866.0,0.0,18.91,52.42,261.66575,0.0,-1178.8,866.0,-33.510000000000005,261.66575,-84.64424999999994,None,SI,2026-04-23
2026-01-22 14:00:00+00:00,0.0,1020.9,621.0,0.0,172.75,0.0,249.8165,0.0,-1020.9,621.0,172.75,249.8165,22.666500000000013,None,SI,2026-04-23
2026-01-22 15:00:00+00:00,0.0,783.1,656.75,0.0,78.54,106.58000000000001,263.464,0.0,-783.1,656.75,-28.040000000000006,263.464,109.07399999999996,None,SI,2026-04-23
2026-01-22 16:00:00+00:00,0.0,896.7,706.0,0.0,99.89,22.23,219.52,0.0,-896.7,706.0,77.66,219.52,106.47999999999996,None,SI,2026-04-23
2026-01-22 17:00:00+00:00,0.0,1052.6,659.5,0.0,230.14,0.0,208.85425,0.0,-1052.6,659.5,230.14,208.85425,45.894250000000085,None,SI,2026-04-23
2026-01-22 18:00:00+00:00,0.0,1161.5,619.75,0.0,330.21000000000004,0.0,182.24175,0.0,-1161.5,619.75,330.21000000000004,182.24175,-29.298249999999967,None,SI,2026-04-23
2026-01-22 19:00:00+00:00,0.0,1281.5,531.5,0.0,349.76,0.0,113.38425000000001,0.0,-1281.5,531.5,349.76,113.38425000000001,-286.85575,None,SI,2026-04-23
2026-01-22 20:00:00+00:00,0.0,1099.0,618.0,0.0,42.93,168.18,96.52225,0.0,-1099.0,618.0,-125.25,96.52225,-509.72775,None,SI,2026-04-23
2026-01-22 21:00:00+00:00,0.0,918.4,488.0,0.0,9.06,251.27,18.82825,27.567500000000003,-918.4,488.0,-242.21,-8.739250000000002,-681.34925,None,SI,2026-04-23
2026-01-22 22:00:00+00:00,0.0,826.7,509.25,0.0,0.0,279.19,0.0,59.306250000000006,-826.7,509.25,-279.19,-59.306250000000006,-655.9462500000001,None,SI,2026-04-23
2026-01-22 23:00:00+00:00,0.0,723.8,194.0,0.0,149.8,48.97,0.0,136.2655,-723.8,194.0,100.83000000000001,-136.2655,-565.2354999999999,None,SI,2026-04-23
2026-01-23 00:00:00+00:00,0.0,825.1,214.75,0.0,127.49,4.8999999999999995,0.0,125.16075000000001,-825.1,214.75,122.58999999999999,-125.16075000000001,-612.92075,None,SI,2026-04-23
2026-01-23 01:00:00+00:00,0.0,837.3,234.25,0.0,175.25,0.0,0.0,107.404,-837.3,234.25,175.25,-107.404,-535.204,None,SI,2026-04-23
2026-01-23 02:00:00+00:00,0.0,783.0999999999999,254.75,0.0,89.9,0.0,0.0,96.3015,-783.0999999999999,254.75,89.9,-96.3015,-534.7515,None,SI,2026-04-23
2026-01-23 03:00:00+00:00,0.0,689.6,153.0,0.0,146.69,7.44,0.0,95.693,-689.6,153.0,139.25,-95.693,-493.043,None,SI,2026-04-23
2026-01-23 04:00:00+00:00,0.0,669.2,166.5,0.0,24.49,44.379999999999995,0.00075,32.035,-669.2,166.5,-19.889999999999997,-32.03425,-554.6242500000001,None,SI,2026-04-23
2026-01-23 05:00:00+00:00,0.0,1009.3,363.5,0.0,66.7,14.66,89.3165,0.37975,-1009.3,363.5,52.040000000000006,88.93675,-504.82325,None,SI,2026-04-23
2026-01-23 06:00:00+00:00,0.0,807.8,499.75,0.0,165.32999999999998,4.47,153.8745,0.0,-807.8,499.75,160.85999999999999,153.8745,6.6845000000000425,None,SI,2026-04-23
2026-01-23 07:00:00+00:00,0.0,868.4,513.25,0.0,240.79999999999998,0.0,128.14475,0.0,-868.4,513.25,240.79999999999998,128.14475,13.794749999999993,None,SI,2026-04-23
2026-01-23 08:00:00+00:00,0.0,959.8,523.25,0.0,250.42000000000002,0.0,129.881,0.0,-959.8,523.25,250.42000000000002,129.881,-56.24899999999994,None,SI,2026-04-23
2026-01-23 09:00:00+00:00,0.0,926.3,460.5,0.0,262.1,0.0,98.591,0.0,-926.3,460.5,262.1,98.591,-105.10899999999994,None,SI,2026-04-23
2026-01-23 10:00:00+00:00,0.0,966.5,615.5,0.0,57.59,5.6,127.101,0.0,-966.5,615.5,51.99,127.101,-171.909,None,SI,2026-04-23
2026-01-23 11:00:00+00:00,0.0,1005.3,576.0,0.0,63.629999999999995,2.8200000000000003,123.91075000000001,0.0,-1005.3,576.0,60.809999999999995,123.91075000000001,-244.57924999999994,None,SI,2026-04-23
2026-01-23 12:00:00+00:00,0.0,921.0,459.25,0.0,156.38,0.03,120.10025,0.0,-921.0,459.25,156.35,120.10025,-185.29974999999996,None,SI,2026-04-23
2026-01-23 13:00:00+00:00,0.0,884.6,436.25,0.0,213.32999999999998,0.0,157.712,0.0,-884.6,436.25,213.32999999999998,157.712,-77.30800000000005,None,SI,2026-04-23
2026-01-23 14:00:00+00:00,0.0,855.8,306.0,0.0,455.85,0.0,193.07725,0.0,-855.8,306.0,455.85,193.07725,99.12725000000006,None,SI,2026-04-23
