,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-19 00:00:00+00:00,104.75,9.0,5732.75,0.0,0.0,0.0,988.75,127.25,1459.0,0.0,28.75,8450.25,0.0,727.0,15404.5,8450.25,16131.5,-7681.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 01:00:00+00:00,104.25,7.75,5716.0,0.0,0.0,0.0,970.0,125.0,1457.75,0.0,38.25,8419.0,0.0,667.25,15087.5,8419.0,15754.75,-7335.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 02:00:00+00:00,100.0,6.0,5651.5,0.0,0.0,0.0,938.0,127.75,1457.5,0.0,73.25,8354.0,0.0,155.0,14970.25,8354.0,15125.25,-6771.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 03:00:00+00:00,103.5,5.25,6327.25,0.0,0.0,0.0,957.5,127.5,1470.0,0.0,77.25,9068.25,0.0,279.25,15339.75,9068.25,15619.0,-6550.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 04:00:00+00:00,101.5,6.5,7501.75,0.0,0.0,0.0,1042.25,143.5,1466.75,0.0,128.75,10391.0,0.0,138.75,16516.75,10391.0,16655.5,-6264.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 05:00:00+00:00,101.25,5.5,10523.25,0.0,0.0,0.0,1121.5,275.75,1447.0,0.0,140.5,13614.75,48.0,0.0,19744.25,13662.75,19744.25,-6081.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 06:00:00+00:00,103.0,4.75,12276.75,0.0,0.0,0.0,1335.5,347.5,1439.25,15.75,136.25,15658.75,376.5,0.0,23074.25,16035.25,23074.25,-7039.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 07:00:00+00:00,102.75,2.75,12317.75,0.0,0.0,0.0,1475.25,336.0,1446.25,189.5,137.75,16008.0,669.5,0.0,25787.0,16677.5,25787.0,-9109.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 08:00:00+00:00,104.25,7.0,12931.25,0.0,0.0,0.0,1492.0,357.5,1445.25,531.0,117.5,16985.75,113.0,0.0,26841.75,17098.75,26841.75,-9743.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 09:00:00+00:00,105.75,7.75,12763.5,0.0,0.0,0.0,1496.5,325.25,1453.75,1266.5,100.25,17519.25,113.0,0.0,26987.0,17632.25,26987.0,-9354.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 10:00:00+00:00,104.0,7.5,12844.0,0.0,0.0,0.0,1482.75,326.0,1443.75,2026.75,62.5,18297.25,330.0,0.0,27055.75,18627.25,27055.75,-8428.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 11:00:00+00:00,103.0,7.75,12596.5,0.0,0.0,0.0,1254.75,339.0,1445.5,2597.75,39.25,18383.5,149.25,0.0,25633.0,18532.75,25633.0,-7100.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 12:00:00+00:00,100.75,8.0,12104.5,0.0,0.0,0.0,1138.5,235.0,1456.0,2943.25,41.75,18027.75,0.0,28.75,25035.0,18027.75,25063.75,-7036.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 13:00:00+00:00,101.0,8.0,12753.5,0.0,0.0,0.0,1266.5,462.0,1460.25,2947.75,30.0,19029.0,121.75,0.0,24896.25,19150.75,24896.25,-5745.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 14:00:00+00:00,103.75,8.0,13458.25,0.0,0.0,0.0,1368.5,510.25,1466.25,2164.5,23.0,19102.5,0.0,129.75,24529.5,19102.5,24659.25,-5556.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 15:00:00+00:00,104.75,8.0,13715.25,0.0,0.0,0.0,1451.0,563.5,1460.0,948.0,22.25,18272.75,70.5,0.0,24131.25,18343.25,24131.25,-5788.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 16:00:00+00:00,102.0,8.5,13144.5,0.0,0.0,0.0,1518.5,428.5,1471.25,120.75,24.25,16818.25,125.0,0.0,23556.0,16943.25,23556.0,-6612.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 17:00:00+00:00,102.75,9.5,12964.5,0.0,0.0,0.0,1646.5,461.5,1474.75,0.0,25.5,16685.0,376.0,0.0,24135.0,17061.0,24135.0,-7074.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 18:00:00+00:00,106.75,9.25,13173.75,0.0,0.0,0.0,1679.0,440.0,1474.0,0.0,19.25,16902.0,172.25,0.0,23916.0,17074.25,23916.0,-6841.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 19:00:00+00:00,106.5,8.5,13265.75,0.0,0.0,0.0,1433.75,175.5,1478.5,0.0,12.0,16480.5,101.0,0.0,22560.75,16581.5,22560.75,-5979.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 20:00:00+00:00,106.0,9.75,10125.75,0.0,0.0,0.0,1255.75,142.0,1488.25,0.0,13.25,13140.75,0.0,6.5,20909.75,13140.75,20916.25,-7775.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 21:00:00+00:00,105.0,9.0,8146.25,0.0,0.0,0.0,1175.25,141.25,1489.25,0.0,8.0,11074.0,0.0,13.5,18828.75,11074.0,18842.25,-7768.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 22:00:00+00:00,103.75,8.5,7071.5,0.0,0.0,0.0,1145.75,132.5,1485.0,0.0,48.0,9995.0,0.0,176.75,17397.5,9995.0,17574.25,-7579.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-19 23:00:00+00:00,105.5,7.5,6049.5,0.0,0.0,0.0,1118.0,50.5,1471.5,0.0,69.25,8871.75,0.0,182.25,16373.75,8871.75,16556.0,-7684.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-20 00:00:00+00:00,105.5,8.5,5987.5,0.0,0.0,0.0,1064.0,50.25,1476.75,0.0,81.25,8773.75,0.0,519.5,15665.0,8773.75,16184.5,-7410.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-20 01:00:00+00:00,107.0,8.25,5776.25,7.0,0.0,0.0,1043.75,49.25,1477.75,0.0,93.25,8562.5,0.0,601.5,15284.0,8562.5,15885.5,-7323.0,None,IT_NORD,2026-04-23
2026-02-20 02:00:00+00:00,109.25,6.25,5701.25,15.0,0.0,0.0,1030.75,50.0,1480.75,0.0,99.5,8492.75,0.0,750.75,15133.75,8492.75,15884.5,-7391.75,None,IT_NORD,2026-04-23
2026-02-20 03:00:00+00:00,106.0,6.5,5476.75,18.25,0.0,0.0,1048.0,51.0,1485.5,0.0,98.75,8290.75,0.0,394.25,15558.0,8290.75,15952.25,-7661.5,None,IT_NORD,2026-04-23
2026-02-20 04:00:00+00:00,104.25,7.75,6288.75,16.25,0.0,0.0,1159.75,116.5,1479.25,0.0,90.0,9262.5,0.0,263.25,16850.75,9262.5,17114.0,-7851.5,None,IT_NORD,2026-04-23
2026-02-20 05:00:00+00:00,105.25,8.0,8960.75,16.5,0.0,0.0,1304.5,287.75,1462.0,0.0,96.25,12241.0,335.5,0.0,20211.0,12576.5,20211.0,-7634.5,None,IT_NORD,2026-04-23
2026-02-20 06:00:00+00:00,106.25,8.5,10115.75,17.25,0.0,0.0,1765.0,697.75,1449.25,176.5,117.25,14453.5,1219.0,0.0,23462.5,15672.5,23462.5,-7790.0,None,IT_NORD,2026-04-23
2026-02-20 07:00:00+00:00,105.5,8.0,10240.0,15.0,0.0,0.0,1885.0,533.75,1449.5,1482.25,126.0,15845.0,1114.25,0.0,25428.0,16959.25,25428.0,-8468.75,None,IT_NORD,2026-04-23
2026-02-20 08:00:00+00:00,110.25,7.75,10186.25,15.0,0.0,0.0,1649.0,382.5,1443.25,3061.25,118.75,16974.0,490.5,0.0,25441.5,17464.5,25441.5,-7977.0,None,IT_NORD,2026-04-23
2026-02-20 09:00:00+00:00,118.75,7.75,9770.25,7.5,0.0,0.0,1367.0,173.25,1434.0,4026.75,98.0,17003.25,5.25,0.0,24764.5,17008.5,24764.5,-7756.0,None,IT_NORD,2026-04-23
2026-02-20 10:00:00+00:00,126.25,8.5,9572.5,0.0,0.0,0.0,1312.5,152.25,1437.0,5112.75,96.0,17817.75,233.25,0.0,24016.75,18051.0,24016.75,-5965.75,None,IT_NORD,2026-04-23
2026-02-20 11:00:00+00:00,134.5,10.0,9212.75,0.0,0.0,0.0,1209.75,124.75,1460.0,5343.25,70.5,17565.5,0.0,257.5,21955.5,17565.5,22213.0,-4647.5,None,IT_NORD,2026-04-23
2026-02-20 12:00:00+00:00,135.0,9.0,9682.0,0.0,0.0,0.0,1191.0,117.75,1464.5,4815.25,91.75,17506.25,0.0,714.0,21680.75,17506.25,22394.75,-4888.5,None,IT_NORD,2026-04-23
2026-02-20 13:00:00+00:00,133.5,8.0,9919.5,0.0,0.0,0.0,1315.75,252.25,1470.0,3987.25,67.75,17154.0,85.75,0.0,22107.75,17239.75,22107.75,-4868.0,None,IT_NORD,2026-04-23
2026-02-20 14:00:00+00:00,130.75,6.5,9916.75,0.0,0.0,0.0,1469.25,428.25,1481.25,2935.0,70.75,16438.5,164.75,0.0,22338.5,16603.25,22338.5,-5735.25,None,IT_NORD,2026-04-23
2026-02-20 15:00:00+00:00,130.75,7.0,10297.5,0.0,0.0,0.0,1578.75,359.0,1465.5,1360.5,52.75,15251.75,648.75,0.0,22473.75,15900.5,22473.75,-6573.25,None,IT_NORD,2026-04-23
2026-02-20 16:00:00+00:00,133.5,8.25,10401.25,0.0,0.0,0.0,1859.75,616.5,1478.25,212.75,40.75,14751.0,1354.75,0.0,22735.5,16105.75,22735.5,-6629.75,None,IT_NORD,2026-04-23
2026-02-20 17:00:00+00:00,133.5,9.25,10521.5,0.0,0.0,0.0,2145.0,822.5,1484.75,0.0,33.75,15150.25,1293.0,0.0,23705.5,16443.25,23705.5,-7262.25,None,IT_NORD,2026-04-23
2026-02-20 18:00:00+00:00,134.25,9.0,10331.25,0.0,0.0,0.0,1988.5,836.25,1486.5,0.0,19.75,14805.5,780.75,0.0,23496.75,15586.25,23496.75,-7910.5,None,IT_NORD,2026-04-23
2026-02-20 19:00:00+00:00,135.25,9.25,10158.0,0.0,0.0,0.0,1661.25,468.25,1484.5,0.0,13.5,13930.0,294.25,0.0,21924.5,14224.25,21924.5,-7700.25,None,IT_NORD,2026-04-23
2026-02-20 20:00:00+00:00,134.75,10.0,9035.25,0.0,0.0,0.0,1500.5,205.75,1495.5,0.0,29.5,12411.25,303.0,0.0,20198.0,12714.25,20198.0,-7483.75,None,IT_NORD,2026-04-23
2026-02-20 21:00:00+00:00,130.25,10.5,8478.0,0.0,0.0,0.0,1357.75,166.0,1494.5,0.0,59.25,11696.25,396.25,0.0,18597.5,12092.5,18597.5,-6505.0,None,IT_NORD,2026-04-23
2026-02-20 22:00:00+00:00,130.25,10.25,7638.0,0.0,0.0,0.0,1257.0,145.25,1487.0,0.0,69.5,10737.25,62.5,0.0,17143.25,10799.75,17143.25,-6343.5,None,IT_NORD,2026-04-23
2026-02-20 23:00:00+00:00,129.75,10.0,5303.75,0.0,0.0,0.0,1212.75,201.0,1492.0,0.0,61.25,8410.5,14.25,0.0,16065.25,8424.75,16065.25,-7640.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 00:00:00+00:00,128.25,7.75,4378.75,0.0,0.0,0.0,1179.0,153.5,1480.5,0.0,59.75,7387.5,0.0,115.0,15406.5,7387.5,15521.5,-8134.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 01:00:00+00:00,130.5,8.75,3980.75,0.0,0.0,0.0,1121.75,153.25,1484.75,0.0,59.5,6939.25,0.0,376.75,14869.25,6939.25,15246.0,-8306.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 02:00:00+00:00,130.75,9.0,3841.0,0.0,0.0,0.0,1150.25,152.0,1491.5,0.0,57.25,6831.75,0.0,719.25,14656.25,6831.75,15375.5,-8543.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 03:00:00+00:00,131.5,9.75,3866.75,0.0,0.0,0.0,1171.75,153.5,1491.5,0.0,43.0,6867.75,0.0,724.25,14666.25,6867.75,15390.5,-8522.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 04:00:00+00:00,132.5,9.75,4009.75,0.0,0.0,0.0,1144.25,152.25,1488.25,0.0,36.25,6973.0,0.0,338.75,15043.5,6973.0,15382.25,-8409.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 05:00:00+00:00,133.25,8.5,4945.75,0.0,0.0,0.0,1274.5,158.75,1479.0,0.0,32.0,8031.75,197.25,0.0,16551.25,8229.0,16551.25,-8322.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 06:00:00+00:00,133.5,9.5,5053.5,0.0,0.0,0.0,1487.0,263.25,1482.5,196.5,23.75,8649.5,332.5,0.0,17918.0,8982.0,17918.0,-8936.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 07:00:00+00:00,126.5,9.0,4679.0,0.0,0.0,0.0,1474.75,248.5,1484.25,1637.5,8.75,9668.25,275.0,0.0,18781.5,9943.25,18781.5,-8838.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 08:00:00+00:00,136.25,9.25,4429.0,0.0,0.0,0.0,1361.75,220.0,1484.25,3586.75,6.0,11233.25,83.25,0.0,18895.5,11316.5,18895.5,-7579.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 09:00:00+00:00,141.5,7.75,3726.25,0.0,0.0,0.0,1264.0,155.25,1485.25,5013.75,2.0,11795.75,127.0,0.0,18404.25,11922.75,18404.25,-6481.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 10:00:00+00:00,130.25,8.0,3403.25,0.0,0.0,0.0,1157.75,117.25,1487.5,5855.0,1.0,12160.0,0.0,22.5,17482.75,12160.0,17505.25,-5345.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 11:00:00+00:00,138.0,8.5,3167.25,0.0,0.0,0.0,1086.5,88.0,1493.0,5998.25,1.0,11980.5,0.0,171.0,16132.5,11980.5,16303.5,-4323.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 12:00:00+00:00,137.75,9.25,3109.75,0.0,0.0,0.0,1066.5,88.0,1486.25,5813.5,1.25,11712.25,0.0,453.25,15314.5,11712.25,15767.75,-4055.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 13:00:00+00:00,149.25,9.0,3014.0,0.0,0.0,0.0,1103.75,154.5,1485.5,5080.0,1.25,10997.25,0.0,528.5,15040.0,10997.25,15568.5,-4571.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 14:00:00+00:00,155.5,10.25,3731.25,0.0,0.0,0.0,1124.75,160.0,1483.75,3734.5,2.25,10402.25,0.0,880.5,15041.25,10402.25,15921.75,-5519.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 15:00:00+00:00,159.75,13.0,4863.25,0.0,0.0,0.0,1249.0,206.25,1508.25,1776.5,4.0,9780.0,116.75,0.0,15870.0,9896.75,15870.0,-5973.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 16:00:00+00:00,163.75,13.0,5221.5,0.0,0.0,0.0,1468.25,312.25,1534.0,285.25,8.75,9006.75,743.5,0.0,17255.75,9750.25,17255.75,-7505.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 17:00:00+00:00,163.75,13.0,5454.5,0.0,0.0,0.0,1688.0,467.25,1525.5,0.0,13.0,9325.0,1086.75,0.0,18970.5,10411.75,18970.5,-8558.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 18:00:00+00:00,168.5,12.75,5659.0,0.0,0.0,0.0,1804.75,553.25,1528.75,0.0,7.0,9734.0,1245.0,0.0,19260.0,10979.0,19260.0,-8281.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 19:00:00+00:00,170.75,13.0,5376.25,0.0,0.0,0.0,1554.75,321.5,1530.75,0.0,1.25,8968.25,450.5,0.0,18012.0,9418.75,18012.0,-8593.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 20:00:00+00:00,175.5,12.5,4929.75,0.0,0.0,0.0,1326.25,200.5,1521.0,0.0,1.75,8167.25,15.0,0.0,16902.25,8182.25,16902.25,-8720.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 21:00:00+00:00,161.25,12.0,4428.5,0.0,0.0,0.0,1177.75,189.5,1509.75,0.0,2.5,7481.25,19.5,0.0,15756.0,7500.75,15756.0,-8255.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 22:00:00+00:00,170.75,11.5,4011.0,0.0,0.0,0.0,1092.75,174.5,1511.5,0.0,2.5,6974.5,0.0,26.75,14685.75,6974.5,14712.5,-7738.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-21 23:00:00+00:00,183.0,11.0,3316.5,0.0,0.0,0.0,1182.25,165.5,1514.5,0.0,3.5,6376.25,13.5,0.0,13913.75,6389.75,13913.75,-7524.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 00:00:00+00:00,188.0,11.0,2818.5,0.0,0.0,0.0,1094.25,164.25,1508.75,0.0,4.5,5789.25,54.5,0.0,13309.0,5843.75,13309.0,-7465.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 01:00:00+00:00,187.75,11.0,3037.0,0.0,0.0,0.0,1121.5,170.0,1518.25,0.0,4.5,6050.0,0.0,436.0,12990.25,6050.0,13426.25,-7376.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 02:00:00+00:00,187.75,10.25,2990.25,0.0,0.0,0.0,1126.0,165.0,1514.25,0.0,8.75,6002.25,0.0,640.75,12660.0,6002.25,13300.75,-7298.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 03:00:00+00:00,188.75,9.75,3077.0,0.0,0.0,0.0,1085.75,168.25,1531.25,0.0,8.75,6069.5,0.0,558.25,12632.75,6069.5,13191.0,-7121.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 04:00:00+00:00,187.5,8.75,2986.75,0.0,0.0,0.0,1154.25,180.25,1521.25,0.0,2.75,6041.5,0.0,125.25,13226.0,6041.5,13351.25,-7309.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 05:00:00+00:00,187.25,8.0,3148.75,0.0,0.0,0.0,1238.0,186.0,1506.25,0.0,2.5,6276.75,598.5,0.0,13855.25,6875.25,13855.25,-6980.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 06:00:00+00:00,189.0,9.5,2559.75,0.0,0.0,0.0,1213.0,170.75,1507.0,273.0,4.5,5926.5,456.0,0.0,14112.0,6382.5,14112.0,-7729.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 07:00:00+00:00,180.25,9.25,2472.5,0.0,0.0,0.0,1176.5,138.75,1488.75,1727.0,2.25,7195.25,171.25,0.0,14888.0,7366.5,14888.0,-7521.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 08:00:00+00:00,179.25,9.5,1865.25,0.0,0.0,0.0,1120.0,106.0,1485.0,3452.5,4.0,8221.5,0.0,624.5,15235.25,8221.5,15859.75,-7638.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 09:00:00+00:00,179.5,7.75,1920.5,0.0,0.0,0.0,1040.0,76.5,1488.25,4575.75,9.0,9297.25,0.0,1154.0,15203.0,9297.25,16357.0,-7059.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 10:00:00+00:00,175.75,9.25,1970.25,0.0,0.0,0.0,985.75,56.75,1485.25,5147.5,16.0,9846.5,0.0,256.25,15086.0,9846.5,15342.25,-5495.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 11:00:00+00:00,179.5,10.0,2047.5,0.0,0.0,0.0,941.75,59.5,1491.25,5135.0,38.25,9902.75,0.0,581.0,14556.5,9902.75,15137.5,-5234.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 12:00:00+00:00,183.0,9.0,1921.75,0.0,0.0,0.0,908.75,59.25,1491.75,4752.25,79.25,9405.0,0.0,1482.5,13874.0,9405.0,15356.5,-5951.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 13:00:00+00:00,182.75,8.0,2409.5,0.0,0.0,0.0,912.5,67.75,1490.75,3813.75,101.25,8986.25,0.0,1065.25,14180.5,8986.25,15245.75,-6259.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 14:00:00+00:00,191.25,7.5,2835.0,0.0,0.0,0.0,968.5,69.0,1487.75,2343.75,99.5,8002.25,0.0,184.75,14131.0,8002.25,14315.75,-6313.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 15:00:00+00:00,200.25,8.25,3909.25,0.0,0.0,0.0,1098.0,200.25,1494.25,879.0,101.5,7890.75,132.5,0.0,14475.25,8023.25,14475.25,-6452.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 16:00:00+00:00,201.5,9.5,5122.25,0.0,0.0,0.0,1336.25,216.5,1501.75,120.25,114.0,8622.0,253.5,0.0,15844.75,8875.5,15844.75,-6969.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 17:00:00+00:00,206.0,8.75,5313.0,0.0,0.0,0.0,1575.75,255.25,1502.75,0.0,106.75,8968.25,778.5,0.0,17532.0,9746.75,17532.0,-7785.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 18:00:00+00:00,202.25,8.25,5470.75,0.0,0.0,0.0,1584.75,338.0,1496.75,0.0,105.75,9206.5,1590.0,0.0,18022.75,10796.5,18022.75,-7226.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 19:00:00+00:00,208.5,7.5,5491.75,0.0,0.0,0.0,1473.5,248.25,1487.75,0.0,102.75,9020.0,1226.25,0.0,17434.75,10246.25,17434.75,-7188.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 20:00:00+00:00,212.75,8.0,5452.0,0.0,0.0,0.0,1348.5,269.5,1482.75,0.0,96.25,8869.75,1008.0,0.0,16559.5,9877.75,16559.5,-6681.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 21:00:00+00:00,213.0,8.0,5374.5,0.0,0.0,0.0,1142.0,178.25,1468.5,0.0,94.25,8478.5,0.0,100.0,15320.5,8478.5,15420.5,-6942.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 22:00:00+00:00,196.0,8.5,4451.75,0.0,0.0,0.0,1051.0,156.25,1469.25,0.0,95.0,7427.75,0.0,260.25,14184.5,7427.75,14444.75,-7017.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-22 23:00:00+00:00,202.75,8.75,3619.75,0.0,0.0,0.0,980.75,59.25,1456.75,0.0,98.5,6426.5,0.0,641.25,13261.25,6426.5,13902.5,-7476.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 00:00:00+00:00,217.5,9.0,3635.0,0.0,0.0,0.0,976.75,60.75,1454.75,0.0,62.5,6416.25,0.0,988.0,12806.0,6416.25,13794.0,-7377.75,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 01:00:00+00:00,225.0,10.0,3867.25,0.0,0.0,0.0,938.0,50.25,1459.5,0.0,43.25,6593.25,0.0,1170.0,12533.25,6593.25,13703.25,-7110.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 02:00:00+00:00,226.75,10.0,3745.25,0.0,0.0,0.0,923.5,50.25,1459.25,0.0,69.5,6484.5,0.0,1609.75,12465.75,6484.5,14075.5,-7591.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 03:00:00+00:00,230.0,10.0,3975.25,0.0,0.0,0.0,950.25,51.25,1467.75,0.0,76.25,6760.75,0.0,1573.25,12881.5,6760.75,14454.75,-7694.0,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 04:00:00+00:00,235.25,9.25,4323.0,0.0,0.0,0.0,1013.25,53.0,1451.75,0.0,56.25,7141.75,0.0,600.0,14465.25,7141.75,15065.25,-7923.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 05:00:00+00:00,237.0,8.0,6461.25,0.0,0.0,0.0,1132.25,61.0,1438.5,0.0,56.0,9394.0,248.5,0.0,18483.0,9642.5,18483.0,-8840.5,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
2026-02-23 06:00:00+00:00,238.5,9.0,8640.5,0.0,0.0,0.0,1239.25,76.0,1441.5,163.5,52.25,11860.5,400.25,0.0,21852.0,12260.75,21852.0,-9591.25,[Fossil Hard coal] CLIPPED_NEGATIVE,IT_NORD,2026-04-23
