,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Water Reservoir,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-22 02:00:00+00:00,843.0,3860.0,0.0,223.0,0.0,570.0,5496.0,0.0,0.0,4701.25,5496.0,4701.25,794.75,None,GR,2026-04-23
2026-01-22 03:00:00+00:00,844.0,3724.0,0.0,276.0,0.0,610.0,5454.0,0.0,0.0,4713.75,5454.0,4713.75,740.25,None,GR,2026-04-23
2026-01-22 04:00:00+00:00,879.0,3965.0,0.0,401.0,0.0,606.0,5851.0,0.0,0.0,5167.25,5851.0,5167.25,683.75,None,GR,2026-04-23
2026-01-22 05:00:00+00:00,903.0,4194.0,0.0,1015.0,0.0,515.0,6627.0,71.0,0.0,6019.75,6698.0,6019.75,678.25,None,GR,2026-04-23
2026-01-22 06:00:00+00:00,1041.0,4299.0,0.0,1649.0,108.0,552.0,7649.0,105.0,0.0,6823.5,7754.0,6823.5,930.5,None,GR,2026-04-23
2026-01-22 07:00:00+00:00,1067.0,4211.0,0.0,1979.0,448.0,662.0,8367.0,198.0,0.0,7381.25,8565.0,7381.25,1183.75,None,GR,2026-04-23
2026-01-22 08:00:00+00:00,1088.0,4127.0,0.0,1860.0,919.0,732.0,8726.0,443.0,0.0,7663.75,9169.0,7663.75,1505.25,None,GR,2026-04-23
2026-01-22 09:00:00+00:00,1077.0,4135.0,0.0,1391.0,1291.0,660.0,8554.0,335.0,0.0,7678.5,8889.0,7678.5,1210.5,None,GR,2026-04-23
2026-01-22 10:00:00+00:00,1050.0,4267.0,0.0,1352.0,1493.0,776.0,8938.0,311.0,0.0,7823.5,9249.0,7823.5,1425.5,None,GR,2026-04-23
2026-01-22 11:00:00+00:00,1067.0,4096.0,0.0,1312.0,1503.0,980.0,8958.0,87.0,0.0,7862.0,9045.0,7862.0,1183.0,None,GR,2026-04-23
2026-01-22 12:00:00+00:00,975.0,4342.0,0.0,843.0,1159.0,1017.0,8336.0,71.0,0.0,7574.25,8407.0,7574.25,832.75,None,GR,2026-04-23
2026-01-22 13:00:00+00:00,1030.0,4169.0,0.0,1049.0,760.0,951.0,7959.0,85.0,0.0,7253.0,8044.0,7253.0,791.0,None,GR,2026-04-23
2026-01-22 14:00:00+00:00,903.0,4285.0,0.0,1566.0,350.0,952.0,8056.0,144.0,0.0,7142.25,8200.0,7142.25,1057.75,None,GR,2026-04-23
2026-01-22 15:00:00+00:00,848.0,4358.0,0.0,2009.0,32.0,933.0,8180.0,375.0,0.0,7352.75,8555.0,7352.75,1202.25,None,GR,2026-04-23
2026-01-22 16:00:00+00:00,821.0,4349.0,0.0,2078.0,0.0,793.0,8041.0,398.0,0.0,7776.25,8439.0,7776.25,662.75,None,GR,2026-04-23
2026-01-22 17:00:00+00:00,864.0,4402.0,0.0,2026.0,0.0,671.0,7963.0,466.0,0.0,7900.25,8429.0,7900.25,528.75,None,GR,2026-04-23
2026-01-22 18:00:00+00:00,1003.0,4412.0,0.0,1726.0,0.0,656.0,7797.0,400.0,0.0,7791.5,8197.0,7791.5,405.5,None,GR,2026-04-23
2026-01-22 19:00:00+00:00,1046.0,4515.0,0.0,1630.0,0.0,566.0,7757.0,388.0,0.0,7374.75,8145.0,7374.75,770.25,None,GR,2026-04-23
2026-01-22 20:00:00+00:00,947.0,4368.0,0.0,1611.0,0.0,530.0,7456.0,315.0,0.0,6753.25,7771.0,6753.25,1017.75,None,GR,2026-04-23
2026-01-22 21:00:00+00:00,830.0,4408.0,0.0,1362.0,0.0,487.0,7087.0,175.0,0.0,6077.0,7262.0,6077.0,1185.0,None,GR,2026-04-23
2026-01-22 22:00:00+00:00,760.0,4411.0,0.0,969.0,0.0,436.0,6576.0,104.0,0.0,5400.25,6680.0,5400.25,1279.75,None,GR,2026-04-23
2026-01-22 23:00:00+00:00,698.0,4498.0,0.0,619.0,0.0,379.0,6194.0,47.0,0.0,4925.25,6241.0,4925.25,1315.75,None,GR,2026-04-23
2026-01-23 00:00:00+00:00,700.0,4420.0,0.0,575.0,0.0,399.0,6094.0,0.0,0.0,4765.75,6094.0,4765.75,1328.25,None,GR,2026-04-23
2026-01-23 01:00:00+00:00,701.0,4459.0,0.0,629.0,0.0,409.0,6198.0,0.0,0.0,4671.25,6198.0,4671.25,1526.75,None,GR,2026-04-23
2026-01-23 02:00:00+00:00,708.0,4463.0,0.0,715.0,0.0,378.0,6264.0,0.0,0.0,4587.75,6264.0,4587.75,1676.25,None,GR,2026-04-23
2026-01-23 03:00:00+00:00,710.0,4323.0,0.0,819.0,0.0,348.0,6200.0,2.0,0.0,4643.5,6202.0,4643.5,1558.5,None,GR,2026-04-23
2026-01-23 04:00:00+00:00,741.0,4307.0,0.0,1283.0,0.0,304.0,6635.0,239.0,0.0,5088.25,6874.0,5088.25,1785.75,None,GR,2026-04-23
2026-01-23 05:00:00+00:00,692.0,4162.0,0.0,1529.0,6.0,268.0,6657.0,369.0,0.0,5935.0,7026.0,5935.0,1091.0,None,GR,2026-04-23
2026-01-23 06:00:00+00:00,726.0,4382.0,0.0,1578.0,357.0,205.0,7248.0,357.0,0.0,6590.5,7605.0,6590.5,1014.5,None,GR,2026-04-23
2026-01-23 07:00:00+00:00,834.0,4588.0,0.0,1198.0,1238.0,142.0,8000.0,341.0,0.0,6962.0,8341.0,6962.0,1379.0,None,GR,2026-04-23
2026-01-23 08:00:00+00:00,867.0,4645.0,0.0,468.0,2154.0,94.0,8228.0,102.0,0.0,7005.5,8330.0,7005.5,1324.5,None,GR,2026-04-23
2026-01-23 09:00:00+00:00,841.0,4527.0,0.0,263.0,2830.0,82.0,8543.0,0.0,0.0,6889.5,8543.0,6889.5,1653.5,None,GR,2026-04-23
2026-01-23 10:00:00+00:00,711.0,4754.0,0.0,414.0,2899.0,68.0,8846.0,0.0,0.0,6972.5,8846.0,6972.5,1873.5,None,GR,2026-04-23
2026-01-23 11:00:00+00:00,670.0,4485.0,0.0,900.0,2798.0,59.0,8912.0,0.0,0.0,7045.0,8912.0,7045.0,1867.0,None,GR,2026-04-23
2026-01-23 12:00:00+00:00,660.0,4822.0,0.0,433.0,2431.0,78.0,8424.0,0.0,0.0,6944.75,8424.0,6944.75,1479.25,None,GR,2026-04-23
2026-01-23 13:00:00+00:00,662.0,4968.0,0.0,837.0,1561.0,114.0,8142.0,0.0,0.0,6624.75,8142.0,6624.75,1517.25,None,GR,2026-04-23
2026-01-23 14:00:00+00:00,746.0,5040.0,0.0,1517.0,625.0,124.0,8052.0,195.0,0.0,6573.0,8247.0,6573.0,1674.0,None,GR,2026-04-23
2026-01-23 15:00:00+00:00,811.0,4760.0,0.0,1550.0,49.0,143.0,7313.0,452.0,0.0,6801.5,7765.0,6801.5,963.5,None,GR,2026-04-23
2026-01-23 16:00:00+00:00,800.0,4351.0,0.0,1767.0,0.0,163.0,7081.0,539.0,0.0,7355.25,7620.0,7355.25,264.75,None,GR,2026-04-23
2026-01-23 17:00:00+00:00,697.0,4225.0,0.0,2017.0,0.0,168.0,7107.0,595.0,0.0,7448.0,7702.0,7448.0,254.0,None,GR,2026-04-23
2026-01-23 18:00:00+00:00,704.0,4370.0,0.0,2063.0,0.0,157.0,7294.0,540.0,0.0,7366.5,7834.0,7366.5,467.5,None,GR,2026-04-23
2026-01-23 19:00:00+00:00,847.0,4459.0,0.0,1771.0,0.0,146.0,7223.0,533.0,0.0,7013.25,7756.0,7013.25,742.75,None,GR,2026-04-23
2026-01-23 20:00:00+00:00,891.0,4412.0,0.0,1855.0,0.0,132.0,7290.0,451.0,0.0,6524.75,7741.0,6524.75,1216.25,None,GR,2026-04-23
2026-01-23 21:00:00+00:00,851.0,4473.0,0.0,1550.0,0.0,134.0,7008.0,222.0,0.0,5948.5,7230.0,5948.5,1281.5,None,GR,2026-04-23
2026-01-23 22:00:00+00:00,765.0,4562.0,0.0,1131.0,0.0,143.0,6601.0,91.0,0.0,5433.25,6692.0,5433.25,1258.75,None,GR,2026-04-23
2026-01-23 23:00:00+00:00,732.0,4526.0,0.0,752.0,0.0,150.0,6160.0,26.0,0.0,5011.25,6186.0,5011.25,1174.75,None,GR,2026-04-23
2026-01-24 00:00:00+00:00,702.0,4032.0,0.0,743.0,0.0,188.0,5665.0,0.0,0.0,4812.0,5665.0,4812.0,853.0,None,GR,2026-04-23
2026-01-24 01:00:00+00:00,708.0,3959.0,0.0,743.0,0.0,218.0,5628.0,0.0,0.0,4685.5,5628.0,4685.5,942.5,None,GR,2026-04-23
2026-01-24 02:00:00+00:00,718.0,3954.0,0.0,756.0,0.0,250.0,5678.0,19.0,0.0,4578.25,5697.0,4578.25,1118.75,None,GR,2026-04-23
2026-01-24 03:00:00+00:00,710.0,3837.0,0.0,891.0,0.0,264.0,5702.0,99.0,0.0,4540.75,5801.0,4540.75,1260.25,None,GR,2026-04-23
2026-01-24 04:00:00+00:00,702.0,3836.0,0.0,1059.0,0.0,245.0,5842.0,103.0,0.0,4724.5,5945.0,4724.5,1220.5,None,GR,2026-04-23
2026-01-24 05:00:00+00:00,721.0,3819.0,0.0,1260.0,6.0,244.0,6050.0,100.0,0.0,5109.75,6150.0,5109.75,1040.25,None,GR,2026-04-23
2026-01-24 06:00:00+00:00,731.0,3855.0,0.0,1528.0,390.0,220.0,6724.0,103.0,0.0,5593.25,6827.0,5593.25,1233.75,None,GR,2026-04-23
2026-01-24 07:00:00+00:00,766.0,3926.0,0.0,1479.0,1275.0,206.0,7652.0,98.0,0.0,6091.5,7750.0,6091.5,1658.5,None,GR,2026-04-23
2026-01-24 08:00:00+00:00,689.0,3868.0,0.0,1357.0,1907.0,217.0,8038.0,58.0,0.0,6201.0,8096.0,6201.0,1895.0,None,GR,2026-04-23
2026-01-24 09:00:00+00:00,683.0,3954.0,0.0,1017.0,2188.0,294.0,8136.0,0.0,0.0,6276.25,8136.0,6276.25,1859.75,None,GR,2026-04-23
2026-01-24 10:00:00+00:00,684.0,3825.0,0.0,567.0,2243.0,441.0,7760.0,0.0,0.0,6481.75,7760.0,6481.75,1278.25,None,GR,2026-04-23
2026-01-24 11:00:00+00:00,684.0,3962.0,0.0,485.0,2135.0,538.0,7804.0,0.0,0.0,6631.25,7804.0,6631.25,1172.75,None,GR,2026-04-23
2026-01-24 12:00:00+00:00,665.0,3908.0,0.0,418.0,1918.0,638.0,7547.0,0.0,0.0,6405.0,7547.0,6405.0,1142.0,None,GR,2026-04-23
2026-01-24 13:00:00+00:00,667.0,4012.0,0.0,380.0,1302.0,739.0,7100.0,0.0,0.0,6057.75,7100.0,6057.75,1042.25,None,GR,2026-04-23
2026-01-24 14:00:00+00:00,668.0,4134.0,0.0,607.0,686.0,788.0,6883.0,60.0,0.0,5985.75,6943.0,5985.75,957.25,None,GR,2026-04-23
2026-01-24 15:00:00+00:00,680.0,4327.0,0.0,1324.0,62.0,898.0,7291.0,296.0,0.0,6141.5,7587.0,6141.5,1445.5,None,GR,2026-04-23
2026-01-24 16:00:00+00:00,730.0,4441.0,0.0,1534.0,0.0,1117.0,7822.0,387.0,0.0,6697.0,8209.0,6697.0,1512.0,None,GR,2026-04-23
2026-01-24 17:00:00+00:00,678.0,4478.0,0.0,1653.0,0.0,1138.0,7947.0,561.0,0.0,6833.25,8508.0,6833.25,1674.75,None,GR,2026-04-23
2026-01-24 18:00:00+00:00,661.0,4181.0,0.0,1699.0,0.0,1294.0,7835.0,561.0,0.0,6717.75,8396.0,6717.75,1678.25,None,GR,2026-04-23
2026-01-24 19:00:00+00:00,665.0,4373.0,0.0,1627.0,0.0,1333.0,7998.0,467.0,0.0,6419.0,8465.0,6419.0,2046.0,None,GR,2026-04-23
2026-01-24 20:00:00+00:00,671.0,4309.0,0.0,1472.0,0.0,1369.0,7821.0,151.0,0.0,5978.0,7972.0,5978.0,1994.0,None,GR,2026-04-23
2026-01-24 21:00:00+00:00,668.0,4013.0,0.0,869.0,0.0,1466.0,7016.0,50.0,0.0,5512.75,7066.0,5512.75,1553.25,None,GR,2026-04-23
2026-01-24 22:00:00+00:00,667.0,3780.0,0.0,779.0,0.0,1484.0,6710.0,0.0,0.0,5095.25,6710.0,5095.25,1614.75,None,GR,2026-04-23
2026-01-24 23:00:00+00:00,595.0,3153.0,0.0,1000.0,0.0,1496.0,6244.0,0.0,0.0,4774.25,6244.0,4774.25,1469.75,None,GR,2026-04-23
2026-01-25 00:00:00+00:00,368.0,2972.0,0.0,1036.0,0.0,1483.0,5859.0,0.0,0.0,4621.25,5859.0,4621.25,1237.75,None,GR,2026-04-23
2026-01-25 01:00:00+00:00,363.0,2437.0,0.0,1027.0,0.0,1550.0,5377.0,0.0,0.0,4465.0,5377.0,4465.0,912.0,None,GR,2026-04-23
2026-01-25 02:00:00+00:00,364.0,2345.0,0.0,1167.0,0.0,1478.0,5354.0,0.0,0.0,4304.25,5354.0,4304.25,1049.75,None,GR,2026-04-23
2026-01-25 03:00:00+00:00,355.0,2444.0,0.0,1318.0,0.0,1498.0,5615.0,85.0,0.0,4241.0,5700.0,4241.0,1459.0,None,GR,2026-04-23
2026-01-25 04:00:00+00:00,356.0,2224.0,0.0,1375.0,0.0,1723.0,5678.0,105.0,0.0,4334.25,5783.0,4334.25,1448.75,None,GR,2026-04-23
2026-01-25 05:00:00+00:00,348.0,2345.0,0.0,1238.0,5.0,1860.0,5796.0,105.0,0.0,4558.75,5901.0,4558.75,1342.25,None,GR,2026-04-23
2026-01-25 06:00:00+00:00,366.0,2364.0,0.0,1085.0,311.0,1990.0,6116.0,105.0,0.0,4816.75,6221.0,4816.75,1404.25,None,GR,2026-04-23
2026-01-25 07:00:00+00:00,364.0,2300.0,0.0,824.0,1000.0,2270.0,6758.0,48.0,0.0,5220.0,6806.0,5220.0,1586.0,None,GR,2026-04-23
2026-01-25 08:00:00+00:00,366.0,2335.0,0.0,569.0,1674.0,2489.0,7433.0,0.0,0.0,5589.25,7433.0,5589.25,1843.75,None,GR,2026-04-23
2026-01-25 09:00:00+00:00,373.0,1891.0,0.0,446.0,1969.0,2608.0,7287.0,1.0,0.0,5880.5,7288.0,5880.5,1407.5,None,GR,2026-04-23
2026-01-25 10:00:00+00:00,362.0,1731.0,0.0,636.0,2523.0,2668.0,7920.0,76.0,0.0,6227.0,7996.0,6227.0,1769.0,None,GR,2026-04-23
2026-01-25 11:00:00+00:00,346.0,1572.0,0.0,416.0,2807.0,2729.0,7870.0,0.0,0.0,6332.25,7870.0,6332.25,1537.75,None,GR,2026-04-23
2026-01-25 12:00:00+00:00,350.0,1590.0,0.0,418.0,2516.0,2614.0,7488.0,0.0,0.0,6036.25,7488.0,6036.25,1451.75,None,GR,2026-04-23
2026-01-25 13:00:00+00:00,349.0,1823.0,0.0,408.0,1889.0,2666.0,7135.0,0.0,0.0,5676.0,7135.0,5676.0,1459.0,None,GR,2026-04-23
2026-01-25 14:00:00+00:00,346.0,2505.0,0.0,511.0,830.0,2786.0,6978.0,21.0,0.0,5559.25,6999.0,5559.25,1439.75,None,GR,2026-04-23
2026-01-25 15:00:00+00:00,342.0,2673.0,0.0,1115.0,101.0,2820.0,7051.0,197.0,0.0,5785.5,7248.0,5785.5,1462.5,None,GR,2026-04-23
2026-01-25 16:00:00+00:00,344.0,2879.0,0.0,1485.0,0.0,2809.0,7517.0,390.0,0.0,6306.25,7907.0,6306.25,1600.75,None,GR,2026-04-23
2026-01-25 17:00:00+00:00,338.0,3275.0,0.0,1480.0,0.0,2933.0,8026.0,473.0,0.0,6502.75,8499.0,6502.75,1996.25,None,GR,2026-04-23
2026-01-25 18:00:00+00:00,337.0,3314.0,0.0,1347.0,0.0,2956.0,7954.0,591.0,0.0,6500.25,8545.0,6500.25,2044.75,None,GR,2026-04-23
2026-01-25 19:00:00+00:00,353.0,3178.0,0.0,1329.0,0.0,2948.0,7808.0,485.0,0.0,6319.25,8293.0,6319.25,1973.75,None,GR,2026-04-23
2026-01-25 20:00:00+00:00,364.0,2871.0,0.0,1452.0,0.0,2962.0,7649.0,233.0,0.0,5910.25,7882.0,5910.25,1971.75,None,GR,2026-04-23
2026-01-25 21:00:00+00:00,363.0,2373.0,0.0,1325.0,0.0,2961.0,7022.0,103.0,0.0,5439.0,7125.0,5439.0,1686.0,None,GR,2026-04-23
2026-01-25 22:00:00+00:00,369.0,1997.0,0.0,862.0,0.0,3188.0,6416.0,0.0,0.0,4828.0,6416.0,4828.0,1588.0,None,GR,2026-04-23
2026-01-25 23:00:00+00:00,379.0,1705.0,0.0,341.0,0.0,3391.0,5816.0,0.0,0.0,4444.75,5816.0,4444.75,1371.25,None,GR,2026-04-23
2026-01-26 00:00:00+00:00,383.0,1733.0,0.0,309.0,0.0,3463.0,5888.0,0.0,0.0,4335.0,5888.0,4335.0,1553.0,None,GR,2026-04-23
2026-01-26 01:00:00+00:00,373.0,1655.0,0.0,289.0,0.0,3510.0,5827.0,0.0,0.0,4278.5,5827.0,4278.5,1548.5,None,GR,2026-04-23
2026-01-26 02:00:00+00:00,378.0,1634.0,0.0,265.0,0.0,3457.0,5734.0,0.0,0.0,4195.75,5734.0,4195.75,1538.25,None,GR,2026-04-23
2026-01-26 03:00:00+00:00,381.0,1631.0,0.0,423.0,0.0,3398.0,5833.0,0.0,0.0,4240.25,5833.0,4240.25,1592.75,None,GR,2026-04-23
2026-01-26 04:00:00+00:00,385.0,1848.0,0.0,721.0,0.0,3386.0,6340.0,44.0,0.0,4689.0,6384.0,4689.0,1695.0,None,GR,2026-04-23
2026-01-26 05:00:00+00:00,385.0,2473.0,0.0,1039.0,5.0,3273.0,7175.0,105.0,0.0,5527.0,7280.0,5527.0,1753.0,None,GR,2026-04-23
2026-01-26 06:00:00+00:00,384.0,3025.0,0.0,1170.0,126.0,3139.0,7844.0,105.0,0.0,6174.75,7949.0,6174.75,1774.25,None,GR,2026-04-23
2026-01-26 07:00:00+00:00,381.0,3754.0,0.0,1188.0,339.0,2882.0,8544.0,115.0,0.0,6712.25,8659.0,6712.25,1946.75,None,GR,2026-04-23
2026-01-26 08:00:00+00:00,378.0,3932.0,0.0,1254.0,592.0,2608.0,8764.0,162.0,0.0,7040.0,8926.0,7040.0,1886.0,None,GR,2026-04-23
2026-01-26 09:00:00+00:00,364.0,4012.0,0.0,1283.0,821.0,2276.0,8756.0,188.0,0.0,7319.0,8944.0,7319.0,1625.0,None,GR,2026-04-23
2026-01-26 10:00:00+00:00,355.0,4103.0,0.0,1637.0,750.0,1659.0,8504.0,578.0,0.0,7518.5,9082.0,7518.5,1563.5,None,GR,2026-04-23
2026-01-26 11:00:00+00:00,340.0,4156.0,0.0,1714.0,839.0,1747.0,8796.0,468.0,0.0,7615.75,9264.0,7615.75,1648.25,None,GR,2026-04-23
2026-01-26 12:00:00+00:00,345.0,4103.0,0.0,1565.0,941.0,1980.0,8934.0,146.0,0.0,7389.5,9080.0,7389.5,1690.5,None,GR,2026-04-23
2026-01-26 13:00:00+00:00,359.0,3997.0,0.0,1263.0,667.0,2279.0,8565.0,81.0,0.0,6987.0,8646.0,6987.0,1659.0,None,GR,2026-04-23
2026-01-26 14:00:00+00:00,358.0,4115.0,0.0,1277.0,260.0,2372.0,8382.0,0.0,0.0,6799.0,8382.0,6799.0,1583.0,None,GR,2026-04-23
2026-01-26 15:00:00+00:00,356.0,4456.0,0.0,1432.0,28.0,2718.0,8990.0,98.0,0.0,6964.5,9088.0,6964.5,2123.5,None,GR,2026-04-23
2026-01-26 16:00:00+00:00,357.0,4663.0,0.0,1653.0,0.0,2755.0,9428.0,140.0,0.0,7335.0,9568.0,7335.0,2233.0,None,GR,2026-04-23
2026-01-26 17:00:00+00:00,356.0,4709.0,0.0,1710.0,0.0,2755.0,9530.0,204.0,0.0,7463.0,9734.0,7463.0,2271.0,None,GR,2026-04-23
2026-01-26 18:00:00+00:00,356.0,4675.0,0.0,1646.0,0.0,2776.0,9453.0,203.0,0.0,7385.5,9656.0,7385.5,2270.5,None,GR,2026-04-23
2026-01-26 19:00:00+00:00,354.0,4159.0,0.0,1621.0,0.0,2843.0,8977.0,200.0,0.0,7031.0,9177.0,7031.0,2146.0,None,GR,2026-04-23
2026-01-26 20:00:00+00:00,335.0,3653.0,0.0,1410.0,0.0,2833.0,8231.0,115.0,0.0,6462.75,8346.0,6462.75,1883.25,None,GR,2026-04-23
2026-01-26 21:00:00+00:00,350.0,3487.0,0.0,814.0,0.0,2789.0,7440.0,87.0,0.0,5842.0,7527.0,5842.0,1685.0,None,GR,2026-04-23
2026-01-26 22:00:00+00:00,358.0,3248.0,0.0,512.0,0.0,2575.0,6693.0,0.0,0.0,5235.25,6693.0,5235.25,1457.75,None,GR,2026-04-23
2026-01-26 23:00:00+00:00,367.0,3045.0,0.0,486.0,0.0,2373.0,6271.0,0.0,0.0,4833.0,6271.0,4833.0,1438.0,None,GR,2026-04-23
2026-01-27 00:00:00+00:00,365.0,3303.0,0.0,472.0,0.0,2051.0,6191.0,0.0,0.0,4696.25,6191.0,4696.25,1494.75,None,GR,2026-04-23
2026-01-27 01:00:00+00:00,367.0,3465.0,0.0,488.0,0.0,1786.0,6106.0,0.0,0.0,4630.25,6106.0,4630.25,1475.75,None,GR,2026-04-23
2026-01-27 02:00:00+00:00,364.0,3463.0,0.0,560.0,0.0,1699.0,6086.0,0.0,0.0,4556.75,6086.0,4556.75,1529.25,None,GR,2026-04-23
2026-01-27 03:00:00+00:00,367.0,3147.0,0.0,785.0,0.0,1841.0,6140.0,95.0,0.0,4584.25,6235.0,4584.25,1650.75,None,GR,2026-04-23
2026-01-27 04:00:00+00:00,368.0,3074.0,0.0,1287.0,0.0,1885.0,6614.0,101.0,0.0,5017.25,6715.0,5017.25,1697.75,None,GR,2026-04-23
2026-01-27 05:00:00+00:00,371.0,3862.0,0.0,1717.0,9.0,1638.0,7597.0,101.0,0.0,5839.25,7698.0,5839.25,1858.75,None,GR,2026-04-23
2026-01-27 06:00:00+00:00,371.0,4035.0,0.0,1833.0,424.0,1490.0,8153.0,140.0,0.0,6509.5,8293.0,6509.5,1783.5,None,GR,2026-04-23
2026-01-27 07:00:00+00:00,372.0,3855.0,0.0,1593.0,1339.0,1251.0,8410.0,197.0,0.0,6781.0,8607.0,6781.0,1826.0,None,GR,2026-04-23
2026-01-27 08:00:00+00:00,375.0,3640.0,0.0,846.0,2310.0,946.0,8117.0,194.0,0.0,6867.0,8311.0,6867.0,1444.0,None,GR,2026-04-23
2026-01-27 09:00:00+00:00,370.0,3693.0,0.0,509.0,2993.0,778.0,8343.0,165.0,0.0,6794.0,8508.0,6794.0,1714.0,None,GR,2026-04-23
2026-01-27 10:00:00+00:00,365.0,3861.0,0.0,421.0,3021.0,847.0,8515.0,119.0,0.0,6898.0,8634.0,6898.0,1736.0,None,GR,2026-04-23
2026-01-27 11:00:00+00:00,362.0,3724.0,0.0,486.0,2784.0,1032.0,8388.0,103.0,0.0,6874.0,8491.0,6874.0,1617.0,None,GR,2026-04-23
2026-01-27 12:00:00+00:00,361.0,3784.0,0.0,587.0,2317.0,1264.0,8313.0,89.0,0.0,6701.0,8402.0,6701.0,1701.0,None,GR,2026-04-23
2026-01-27 13:00:00+00:00,360.0,3836.0,0.0,773.0,1558.0,1322.0,7849.0,89.0,0.0,6455.5,7938.0,6455.5,1482.5,None,GR,2026-04-23
2026-01-27 14:00:00+00:00,357.0,4016.0,0.0,1217.0,834.0,1380.0,7804.0,169.0,0.0,6396.5,7973.0,6396.5,1576.5,None,GR,2026-04-23
2026-01-27 15:00:00+00:00,360.0,4152.0,0.0,1691.0,164.0,1476.0,7843.0,305.0,0.0,6619.0,8148.0,6619.0,1529.0,None,GR,2026-04-23
2026-01-27 16:00:00+00:00,373.0,4326.0,0.0,1716.0,0.0,1404.0,7819.0,390.0,0.0,7133.5,8209.0,7133.5,1075.5,None,GR,2026-04-23
2026-01-27 17:00:00+00:00,380.0,4427.0,0.0,1731.0,0.0,1360.0,7898.0,475.0,0.0,7314.5,8373.0,7314.5,1058.5,None,GR,2026-04-23
2026-01-27 18:00:00+00:00,377.0,4385.0,0.0,1680.0,0.0,1422.0,7864.0,494.0,0.0,7267.25,8358.0,7267.25,1090.75,None,GR,2026-04-23
2026-01-27 19:00:00+00:00,375.0,4497.0,0.0,1696.0,0.0,1385.0,7953.0,479.0,0.0,6924.0,8432.0,6924.0,1508.0,None,GR,2026-04-23
2026-01-27 20:00:00+00:00,376.0,4623.0,0.0,1781.0,0.0,1355.0,8135.0,221.0,0.0,6434.25,8356.0,6434.25,1921.75,None,GR,2026-04-23
2026-01-27 21:00:00+00:00,374.0,4171.0,0.0,1437.0,0.0,1356.0,7338.0,187.0,0.0,5835.75,7525.0,5835.75,1689.25,None,GR,2026-04-23
2026-01-27 22:00:00+00:00,372.0,3813.0,0.0,1260.0,0.0,1280.0,6725.0,173.0,0.0,5248.0,6898.0,5248.0,1650.0,None,GR,2026-04-23
2026-01-27 23:00:00+00:00,369.0,3850.0,0.0,743.0,0.0,1248.0,6210.0,123.0,0.0,4824.75,6333.0,4824.75,1508.25,None,GR,2026-04-23
2026-01-28 00:00:00+00:00,361.0,3784.0,0.0,727.0,0.0,1384.0,6256.0,122.0,0.0,4702.0,6378.0,4702.0,1676.0,None,GR,2026-04-23
2026-01-28 01:00:00+00:00,362.0,3502.0,0.0,807.0,0.0,1479.0,6150.0,122.0,0.0,4638.25,6272.0,4638.25,1633.75,None,GR,2026-04-23
2026-01-28 02:00:00+00:00,375.0,3377.0,0.0,866.0,0.0,1529.0,6147.0,122.0,0.0,4568.0,6269.0,4568.0,1701.0,None,GR,2026-04-23
2026-01-28 03:00:00+00:00,365.0,3165.0,0.0,1042.0,0.0,1568.0,6140.0,219.0,0.0,4617.5,6359.0,4617.5,1741.5,None,GR,2026-04-23
2026-01-28 04:00:00+00:00,373.0,3276.0,0.0,1409.0,0.0,1581.0,6639.0,223.0,0.0,5064.5,6862.0,5064.5,1797.5,None,GR,2026-04-23
2026-01-28 05:00:00+00:00,379.0,3777.0,0.0,1692.0,31.0,1636.0,7515.0,276.0,0.0,5855.5,7791.0,5855.5,1935.5,None,GR,2026-04-23
2026-01-28 06:00:00+00:00,378.0,3536.0,0.0,1418.0,957.0,1710.0,7999.0,275.0,0.0,6416.0,8274.0,6416.0,1858.0,None,GR,2026-04-23
2026-01-28 07:00:00+00:00,375.0,2654.0,0.0,953.0,2505.0,1537.0,8024.0,224.0,0.0,6666.25,8248.0,6666.25,1581.75,None,GR,2026-04-23
2026-01-28 08:00:00+00:00,381.0,2339.0,0.0,604.0,3214.0,1490.0,8028.0,149.0,0.0,6648.5,8177.0,6648.5,1528.5,None,GR,2026-04-23
2026-01-28 09:00:00+00:00,370.0,1799.0,0.0,303.0,3656.0,1702.0,7830.0,124.0,0.0,6592.25,7954.0,6592.25,1361.75,None,GR,2026-04-23
2026-01-28 10:00:00+00:00,369.0,1738.0,0.0,270.0,3435.0,2011.0,7823.0,126.0,0.0,6661.0,7949.0,6661.0,1288.0,None,GR,2026-04-23
2026-01-28 11:00:00+00:00,364.0,2245.0,0.0,367.0,2550.0,2331.0,7857.0,126.0,0.0,6662.25,7983.0,6662.25,1320.75,None,GR,2026-04-23
2026-01-28 12:00:00+00:00,365.0,3069.0,0.0,479.0,1523.0,2502.0,7938.0,126.0,0.0,6585.75,8064.0,6585.75,1478.25,None,GR,2026-04-23
2026-01-28 13:00:00+00:00,356.0,3618.0,0.0,636.0,754.0,2623.0,7987.0,127.0,0.0,6501.75,8114.0,6501.75,1612.25,None,GR,2026-04-23
2026-01-28 14:00:00+00:00,354.0,3923.0,0.0,1087.0,274.0,2664.0,8302.0,186.0,0.0,6491.75,8488.0,6491.75,1996.25,None,GR,2026-04-23
