,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-04 22:00:00+00:00,2820.0,8270.5,0.0,0.0,482.5,3333.5,263.0,0.0,6362.63,6168.0735,27700.203500000003,234.0,0.0,34902.0,27934.203500000003,34902.0,-6967.796499999997,None,GB,2026-04-23
2026-03-04 23:00:00+00:00,2823.0,4557.5,0.0,0.0,371.5,3331.0,251.0,0.0,6702.9835,6369.154,24406.137500000004,240.0,0.0,32591.5,24646.137500000004,32591.5,-7945.362499999996,None,GB,2026-04-23
2026-03-05 00:00:00+00:00,2820.0,3996.0,0.0,0.0,351.5,3333.0,241.5,0.0,6789.227500000001,6406.2145,23937.442000000003,128.5,0.0,32847.5,24065.942000000003,32847.5,-8781.557999999997,None,GB,2026-04-23
2026-03-05 01:00:00+00:00,2813.5,3456.0,0.0,0.0,329.0,3331.0,342.0,0.0,6930.3735,6547.4545,23749.328,8.0,0.0,32667.5,23757.328,32667.5,-8910.171999999999,None,GB,2026-04-23
2026-03-05 02:00:00+00:00,2818.0,2803.0,0.0,0.0,319.5,3337.0,494.5,0.0,7011.7155,6468.9485,23252.663999999997,2.0,0.0,31433.0,23254.663999999997,31433.0,-8178.336000000003,None,GB,2026-04-23
2026-03-05 03:00:00+00:00,2828.5,2917.5,0.0,0.0,321.0,3330.0,423.0,0.0,6685.764,6533.344499999999,23039.1085,2.0,0.0,28586.5,23041.1085,28586.5,-5545.3915000000015,None,GB,2026-04-23
2026-03-05 04:00:00+00:00,2828.5,3548.5,0.0,0.0,321.0,3332.0,356.5,0.0,6374.991,6610.781,23372.272,1.0,0.0,26772.5,23373.272,26772.5,-3399.227999999999,None,GB,2026-04-23
2026-03-05 05:00:00+00:00,2808.0,4009.5,0.0,0.0,396.0,3331.0,961.0,0.0,5908.603999999999,6356.298000000001,23770.402000000002,0.0,0.0,27690.5,23770.402000000002,27690.5,-3920.097999999998,None,GB,2026-04-23
2026-03-05 06:00:00+00:00,2802.5,6427.0,0.0,0.0,623.0,3332.0,1343.5,1.5,5711.752,6101.6295,26342.8815,62.0,0.0,31638.0,26404.8815,31638.0,-5233.1185000000005,None,GB,2026-04-23
2026-03-05 07:00:00+00:00,2819.5,7480.0,0.0,0.0,669.0,3333.5,1592.0,845.5,5585.2685,5872.521000000001,28197.2895,246.5,0.0,41402.5,28443.7895,41402.5,-12958.710500000001,None,GB,2026-04-23
2026-03-05 08:00:00+00:00,2825.5,8420.5,0.0,0.0,622.0,3330.0,1207.0,3221.0,4694.3435,5387.4155,29707.759,215.5,0.0,43037.0,29923.259,43037.0,-13113.741000000002,None,GB,2026-04-23
2026-03-05 09:00:00+00:00,2825.5,8353.5,0.0,0.0,483.5,3329.0,855.5,5559.0,4116.0895,4395.461499999999,29917.551,104.0,0.0,43065.5,30021.551,43065.5,-13043.949,None,GB,2026-04-23
2026-03-05 10:00:00+00:00,2827.0,7966.0,0.0,0.0,467.0,3329.0,688.5,7491.5,4030.3630000000003,3835.8215,30635.184500000003,45.5,0.0,43572.5,30680.684500000003,43572.5,-12891.815499999997,None,GB,2026-04-23
2026-03-05 11:00:00+00:00,2824.5,7225.5,0.0,0.0,414.0,3341.0,618.5,8791.0,3798.276,3461.2484999999997,30474.0245,2.0,0.0,43773.5,30476.0245,43773.5,-13297.4755,None,GB,2026-04-23
2026-03-05 12:00:00+00:00,2825.5,6772.0,0.0,0.0,391.5,3322.5,637.0,8761.0,3793.626,3489.5795,29992.7055,2.0,0.0,43276.5,29994.7055,43276.5,-13281.7945,None,GB,2026-04-23
2026-03-05 13:00:00+00:00,2827.0,6787.0,0.0,0.0,390.5,3322.0,668.0,7832.5,3619.2839999999997,3510.226,28956.51,2.0,0.0,42513.5,28958.51,42513.5,-13554.990000000002,None,GB,2026-04-23
2026-03-05 14:00:00+00:00,2825.5,7518.5,0.0,0.0,378.5,3323.0,547.0,5862.5,3834.2574999999997,3706.9725,27996.23,57.0,0.0,41657.5,28053.23,41657.5,-13604.27,None,GB,2026-04-23
2026-03-05 15:00:00+00:00,2824.0,10298.0,0.0,0.0,395.5,3333.0,476.0,3357.5,4199.9385,3718.736,28602.6745,2.0,0.0,39801.5,28604.6745,39801.5,-11196.825499999999,None,GB,2026-04-23
2026-03-05 16:00:00+00:00,2825.0,13606.5,0.0,0.0,536.0,3336.5,998.5,1206.5,4826.401,3750.337,31085.737999999998,2.0,0.0,37813.0,31087.737999999998,37813.0,-6725.262000000002,None,GB,2026-04-23
2026-03-05 17:00:00+00:00,2825.5,14858.0,0.0,0.0,719.5,3333.0,1524.5,106.5,6182.084,3896.131,33445.215,293.0,0.0,39744.5,33738.215,39744.5,-6006.2850000000035,None,GB,2026-04-23
2026-03-05 18:00:00+00:00,2826.0,15746.0,0.0,0.0,791.5,3335.5,1640.0,0.0,6660.614,3961.2135,34960.8275,90.0,0.0,42200.5,35050.8275,42200.5,-7149.672500000001,None,GB,2026-04-23
2026-03-05 19:00:00+00:00,2826.0,15192.0,0.0,0.0,620.5,3339.0,419.0,0.0,6650.829,4297.873,33345.202,282.5,0.0,44143.0,33627.702,44143.0,-10515.298000000003,None,GB,2026-04-23
2026-03-05 20:00:00+00:00,2820.0,13223.5,0.0,0.0,466.5,3336.0,277.5,0.0,6382.5845,4041.666,30547.750500000002,152.0,0.0,41629.5,30699.750500000002,41629.5,-10929.749499999998,None,GB,2026-04-23
2026-03-05 21:00:00+00:00,2813.0,10770.5,0.0,0.0,456.5,3335.0,422.0,0.0,5695.6905,3543.9115,27036.602,145.0,0.0,38454.5,27181.602,38454.5,-11272.898000000001,None,GB,2026-04-23
2026-03-05 22:00:00+00:00,2813.5,9300.0,0.0,0.0,381.5,3335.0,260.0,0.0,5361.9529999999995,3021.4894999999997,24473.4425,2.0,0.0,34913.0,24475.4425,34913.0,-10437.557499999999,None,GB,2026-04-23
2026-03-05 23:00:00+00:00,2804.0,8641.0,0.0,0.0,382.0,3338.5,207.5,0.0,4557.1685,2492.6625,22422.831,2.0,0.0,32016.0,22424.831,32016.0,-9591.169000000002,None,GB,2026-04-23
2026-03-06 00:00:00+00:00,2793.0,9049.0,0.0,0.0,442.0,3342.0,259.0,0.0,3839.009,2296.8905,22020.8995,2.0,0.0,32423.0,22022.8995,32423.0,-10400.1005,None,GB,2026-04-23
2026-03-06 01:00:00+00:00,2792.0,9399.0,0.0,0.0,561.0,3342.0,218.5,0.0,3730.252,2139.111,22181.863,2.0,0.0,31901.0,22183.863,31901.0,-9717.136999999999,None,GB,2026-04-23
2026-03-06 02:00:00+00:00,2795.5,9230.5,0.0,0.0,478.5,3343.0,146.0,0.0,3879.4155,2066.9055,21939.821,2.0,0.0,30218.5,21941.821,30218.5,-8276.679,None,GB,2026-04-23
2026-03-06 03:00:00+00:00,2806.0,8568.5,0.0,0.0,510.5,3343.0,331.5,0.0,3703.6270000000004,2109.785,21372.912,2.0,0.0,27399.0,21374.912,27399.0,-6024.088,None,GB,2026-04-23
2026-03-06 04:00:00+00:00,2815.5,8536.5,0.0,0.0,511.0,3345.5,642.0,0.0,3314.6265000000003,2142.49,21307.616499999996,2.0,0.0,25557.5,21309.616499999996,25557.5,-4247.883500000004,None,GB,2026-04-23
2026-03-06 05:00:00+00:00,2807.5,11480.0,0.0,0.0,579.0,3347.5,480.0,0.0,2867.871,2078.401,23640.271999999997,2.0,0.0,24746.5,23642.271999999997,24746.5,-1104.2280000000028,None,GB,2026-04-23
2026-03-06 06:00:00+00:00,2810.5,15971.0,0.0,0.0,676.0,3346.0,467.5,0.5,2279.4605,1847.9765,27398.937,2.0,0.0,28316.0,27400.937,28316.0,-915.0629999999983,None,GB,2026-04-23
2026-03-06 07:00:00+00:00,2806.5,20005.0,0.0,0.0,828.5,3344.0,466.0,207.0,1615.7355,1659.2185,30931.953999999998,2.0,0.0,35443.5,30933.953999999998,35443.5,-4509.546000000002,None,GB,2026-04-23
2026-03-06 08:00:00+00:00,2802.5,20302.0,0.0,0.0,769.5,3344.5,311.5,913.0,1357.141,1379.4995,31179.6405,77.0,0.0,41729.5,31256.6405,41729.5,-10472.859499999999,None,GB,2026-04-23
2026-03-06 09:00:00+00:00,2811.5,19916.0,0.0,0.0,798.0,3345.0,477.5,1671.0,1342.7775,1115.0659999999998,31476.8435,2.0,0.0,43900.0,31478.8435,43900.0,-12421.156500000001,None,GB,2026-04-23
2026-03-06 10:00:00+00:00,2816.0,20054.5,0.0,0.0,718.0,3345.5,592.0,2433.0,1503.7485,963.557,32426.305500000002,37.5,0.0,43752.5,32463.805500000002,43752.5,-11288.694499999998,None,GB,2026-04-23
2026-03-06 11:00:00+00:00,2808.0,20340.0,0.0,0.0,655.5,3344.5,274.0,2790.0,1617.318,925.9739999999999,32755.291999999998,2.0,0.0,45287.5,32757.291999999998,45287.5,-12530.208000000002,None,GB,2026-04-23
2026-03-06 12:00:00+00:00,2770.0,19937.5,0.0,0.0,596.5,3343.5,375.5,2950.0,1821.2975000000001,960.69,32754.9875,2.0,0.0,45419.0,32756.9875,45419.0,-12662.0125,None,GB,2026-04-23
2026-03-06 13:00:00+00:00,2794.5,19339.5,0.0,0.0,553.5,3346.0,200.0,2790.5,2266.192,984.273,32274.465,2.0,0.0,44909.5,32276.465,44909.5,-12633.035,None,GB,2026-04-23
2026-03-06 14:00:00+00:00,2782.0,18591.0,0.0,0.0,552.0,3344.5,342.5,2337.0,2711.2795,1019.9100000000001,31680.1895,2.0,0.0,43671.5,31682.1895,43671.5,-11989.3105,None,GB,2026-04-23
2026-03-06 15:00:00+00:00,2782.5,19350.0,0.0,0.0,558.0,3341.0,1216.0,1668.0,3032.309,1030.8685,32978.6775,62.0,0.0,39537.5,33040.6775,39537.5,-6496.822500000002,None,GB,2026-04-23
2026-03-06 16:00:00+00:00,2785.0,20643.0,0.0,0.0,841.5,3340.5,1067.5,823.0,3274.433,1087.6709999999998,33862.604,812.0,0.0,39065.5,34674.604,39065.5,-4390.896000000001,None,GB,2026-04-23
2026-03-06 17:00:00+00:00,2769.0,21575.5,0.0,0.0,968.5,3341.5,1978.5,115.0,3228.8175,1146.8625,35123.68,1486.5,0.0,38743.0,36610.18,38743.0,-2132.8199999999997,None,GB,2026-04-23
2026-03-06 18:00:00+00:00,2737.0,21852.5,0.0,0.0,979.0,3344.5,1778.5,13.5,3549.9145,1272.7125,35527.627,1662.0,0.0,40989.0,37189.627,40989.0,-3799.3729999999996,None,GB,2026-04-23
2026-03-06 19:00:00+00:00,2573.5,20700.5,0.0,0.0,951.0,3344.5,571.5,0.0,3993.493,1514.2305000000001,33648.7235,691.5,0.0,43359.0,34340.2235,43359.0,-9018.7765,None,GB,2026-04-23
2026-03-06 20:00:00+00:00,2589.5,19097.0,0.0,0.0,795.0,3343.5,446.0,0.0,3915.0855,1703.497,31889.5825,79.0,0.0,40625.5,31968.5825,40625.5,-8656.9175,None,GB,2026-04-23
2026-03-06 21:00:00+00:00,2590.0,16500.0,0.0,0.0,731.5,3349.5,617.5,0.0,3130.3245,2037.6335,28956.458,3.0,0.0,37972.5,28959.458,37972.5,-9013.042000000001,None,GB,2026-04-23
2026-03-06 22:00:00+00:00,2563.5,13768.0,0.0,0.0,673.0,3351.0,624.5,0.0,2843.473,2301.8975,26125.370499999997,73.0,0.0,34485.5,26198.370499999997,34485.5,-8287.129500000003,None,GB,2026-04-23
2026-03-06 23:00:00+00:00,2575.5,10732.0,0.0,0.0,516.0,3353.5,163.5,0.0,2451.4605,2731.403,22523.3635,118.0,0.0,33579.5,22641.3635,33579.5,-10938.1365,None,GB,2026-04-23
2026-03-07 00:00:00+00:00,2585.5,8897.0,0.0,0.0,478.5,3353.0,302.5,0.0,2409.4030000000002,3144.292,21170.195,3.0,0.0,34844.0,21173.195,34844.0,-13670.805,None,GB,2026-04-23
2026-03-07 01:00:00+00:00,2577.0,9047.5,0.0,0.0,426.5,3351.0,166.0,0.0,2546.3914999999997,3534.4465,21648.837999999996,3.0,0.0,34087.5,21651.837999999996,34087.5,-12435.662000000004,None,GB,2026-04-23
2026-03-07 02:00:00+00:00,2580.5,8543.5,0.0,0.0,373.5,3351.0,211.5,0.0,2611.9385,3588.291,21260.2295,3.0,0.0,31139.0,21263.2295,31139.0,-9875.770499999999,None,GB,2026-04-23
2026-03-07 03:00:00+00:00,2590.5,8698.5,0.0,0.0,364.0,3347.0,472.0,0.0,2379.9625,3481.6935,21333.656000000003,2.0,0.0,28869.0,21335.656000000003,28869.0,-7533.343999999997,None,GB,2026-04-23
2026-03-07 04:00:00+00:00,2588.0,8897.0,0.0,0.0,351.0,3349.5,291.0,0.0,2450.2664999999997,3392.2200000000003,21318.9865,2.0,0.0,28527.0,21320.9865,28527.0,-7206.013500000001,None,GB,2026-04-23
2026-03-07 05:00:00+00:00,2582.5,8617.5,0.0,0.0,348.5,3345.5,182.0,0.0,2500.2365,3603.1865,21179.423,2.0,0.0,27855.5,21181.423,27855.5,-6674.077000000001,None,GB,2026-04-23
2026-03-07 06:00:00+00:00,2587.0,8715.5,0.0,0.0,347.0,3342.5,247.5,0.5,2414.8154999999997,3558.4355,21213.251,2.0,0.0,30422.5,21215.251,30422.5,-9207.249,None,GB,2026-04-23
2026-03-07 07:00:00+00:00,2588.5,9140.5,0.0,0.0,374.0,3340.5,261.0,260.5,2352.7974999999997,3544.565,21862.3625,2.0,0.0,35287.0,21864.3625,35287.0,-13422.6375,None,GB,2026-04-23
2026-03-07 08:00:00+00:00,2590.5,9897.0,0.0,0.0,473.0,3342.5,497.5,1108.0,2348.404,3671.123,23928.027,235.5,0.0,38286.0,24163.527,38286.0,-14122.473000000002,None,GB,2026-04-23
2026-03-07 09:00:00+00:00,2587.5,11052.0,0.0,0.0,419.5,3343.5,477.0,2009.5,2282.5605,3630.209,25801.7695,738.5,0.0,40794.0,26540.2695,40794.0,-14253.730500000001,None,GB,2026-04-23
2026-03-07 10:00:00+00:00,2548.0,11864.5,0.0,0.0,422.5,3347.0,432.0,2963.0,2025.6875,3815.6825,27418.37,2.0,0.0,42123.5,27420.37,42123.5,-14703.130000000001,None,GB,2026-04-23
2026-03-07 11:00:00+00:00,2587.0,11725.5,0.0,0.0,419.0,3349.0,488.5,3500.0,1577.7485000000001,4067.274,27714.022500000003,2.0,0.0,42936.0,27716.022500000003,42936.0,-15219.977499999997,None,GB,2026-04-23
2026-03-07 12:00:00+00:00,2588.5,12242.0,0.0,0.0,389.5,3347.5,434.5,3616.0,1514.4275,4166.5045,28298.932,2.0,0.0,43076.0,28300.932,43076.0,-14775.068,None,GB,2026-04-23
2026-03-07 13:00:00+00:00,2584.5,12373.5,0.0,0.0,389.0,3350.0,244.5,3238.0,1518.6725000000001,4144.967000000001,27843.1395,2.0,0.0,43081.0,27845.1395,43081.0,-15235.860499999999,None,GB,2026-04-23
2026-03-07 14:00:00+00:00,2584.0,12578.5,0.0,0.0,394.0,3349.5,464.5,2498.5,1608.6045,3883.9975,27361.602000000003,2.0,0.0,42184.5,27363.602000000003,42184.5,-14820.897999999997,None,GB,2026-04-23
2026-03-07 15:00:00+00:00,2591.5,13924.5,0.0,0.0,388.5,3348.0,401.0,1623.0,1584.269,3748.277,27609.046000000002,2.0,0.0,41237.5,27611.046000000002,41237.5,-13626.453999999998,None,GB,2026-04-23
2026-03-07 16:00:00+00:00,2586.0,15600.5,0.0,0.0,428.0,3347.0,595.5,761.5,1669.6575,3541.4669999999996,28529.6245,298.0,0.0,39482.5,28827.6245,39482.5,-10654.875499999998,None,GB,2026-04-23
2026-03-07 17:00:00+00:00,2588.0,17138.5,0.0,0.0,517.0,3348.5,1689.0,93.0,1906.4335,3060.419,30340.8525,833.0,0.0,40639.5,31173.8525,40639.5,-9465.6475,None,GB,2026-04-23
2026-03-07 18:00:00+00:00,2584.0,17306.5,0.0,0.0,506.0,3350.0,1457.0,0.0,2161.6014999999998,2824.3045,30189.406000000003,1228.5,0.0,42553.0,31417.906000000003,42553.0,-11135.093999999997,None,GB,2026-04-23
2026-03-07 19:00:00+00:00,2600.0,17061.0,0.0,0.0,439.5,3348.0,940.0,0.0,2380.452,2732.8680000000004,29501.82,651.5,0.0,41671.5,30153.32,41671.5,-11518.18,None,GB,2026-04-23
2026-03-07 20:00:00+00:00,2606.0,16456.5,0.0,0.0,447.5,3343.5,552.0,0.0,2349.0395,2694.6085000000003,28449.148,178.5,0.0,39481.0,28627.648,39481.0,-10853.351999999999,None,GB,2026-04-23
2026-03-07 21:00:00+00:00,2604.0,14417.5,0.0,0.0,520.5,3341.0,300.0,0.0,2266.0845,2556.8535,26005.938000000002,152.0,0.0,37917.5,26157.938000000002,37917.5,-11759.561999999998,None,GB,2026-04-23
2026-03-07 22:00:00+00:00,2606.0,11316.0,0.0,0.0,581.0,3343.5,246.0,0.0,2292.277,2403.1054999999997,22787.8825,89.0,0.0,35750.5,22876.8825,35750.5,-12873.6175,None,GB,2026-04-23
2026-03-07 23:00:00+00:00,2604.5,9410.5,0.0,0.0,627.5,3344.0,383.5,0.0,2020.078,2330.4120000000003,20720.49,2.0,0.0,33485.5,20722.49,33485.5,-12763.009999999998,None,GB,2026-04-23
2026-03-08 00:00:00+00:00,2601.5,9193.5,0.0,0.0,635.5,3348.5,308.5,0.0,1700.954,2038.7565,19827.2105,152.0,0.0,33604.0,19979.2105,33604.0,-13624.789499999999,None,GB,2026-04-23
2026-03-08 01:00:00+00:00,2606.5,8834.0,0.0,0.0,638.0,3343.0,392.5,0.0,1695.399,1815.1464999999998,19324.5455,77.5,0.0,33554.5,19402.0455,33554.5,-14152.4545,None,GB,2026-04-23
2026-03-08 02:00:00+00:00,2604.5,8605.0,0.0,0.0,600.5,3346.5,185.0,0.0,1669.5085,1675.7305000000001,18686.739,2.0,0.0,32520.0,18688.739,32520.0,-13831.260999999999,None,GB,2026-04-23
2026-03-08 03:00:00+00:00,2606.0,8635.0,0.0,0.0,574.0,3348.5,215.5,0.0,1558.7335,1653.713,18591.4465,4.0,0.0,30471.0,18595.4465,30471.0,-11875.553500000002,None,GB,2026-04-23
2026-03-08 04:00:00+00:00,2601.5,9073.0,0.0,0.0,577.5,3351.5,219.0,0.0,1275.848,1666.0140000000001,18764.361999999997,6.0,0.0,30355.5,18770.361999999997,30355.5,-11585.138000000003,None,GB,2026-04-23
2026-03-08 05:00:00+00:00,2599.0,8840.0,0.0,0.0,580.5,3346.5,264.5,0.0,1115.341,1775.3519999999999,18521.193,2.5,0.0,29592.5,18523.693,29592.5,-11068.807,None,GB,2026-04-23
2026-03-08 06:00:00+00:00,2594.5,8971.5,0.0,0.0,582.0,3344.5,187.5,0.5,1046.4475,1739.495,18466.442499999997,6.0,0.0,31746.0,18472.442499999997,31746.0,-13273.557500000003,None,GB,2026-04-23
2026-03-08 07:00:00+00:00,2603.5,9375.5,0.0,0.0,581.5,3332.0,238.0,177.0,937.1765,1699.3775,18944.054,154.0,0.0,33712.0,19098.054,33712.0,-14613.946,None,GB,2026-04-23
2026-03-08 08:00:00+00:00,2604.0,10715.0,0.0,0.0,553.5,3312.5,241.5,792.0,1164.496,1787.909,21170.905,152.0,0.0,36254.5,21322.905,36254.5,-14931.595000000001,None,GB,2026-04-23
2026-03-08 09:00:00+00:00,2604.0,11354.0,0.0,0.0,604.0,3298.0,550.0,1574.5,1198.1655,1830.5615,23013.227,152.0,0.0,38995.5,23165.227,38995.5,-15830.273000000001,None,GB,2026-04-23
2026-03-08 10:00:00+00:00,2603.5,12086.5,0.0,0.0,664.0,3282.0,795.0,2297.0,1086.4769999999999,1923.4935,24737.9705,152.0,0.0,40479.0,24889.9705,40479.0,-15589.0295,None,GB,2026-04-23
2026-03-08 11:00:00+00:00,2604.0,12792.0,0.0,0.0,653.5,3268.0,707.5,2605.0,1146.0825,2001.2345,25777.317,5.0,0.0,41637.0,25782.317,41637.0,-15854.683,None,GB,2026-04-23
2026-03-08 12:00:00+00:00,2607.5,13366.0,0.0,0.0,643.5,3248.0,791.5,2539.0,1238.7055,2133.834,26568.0395,124.5,0.0,42414.0,26692.5395,42414.0,-15721.460500000001,None,GB,2026-04-23
2026-03-08 13:00:00+00:00,2605.0,13992.0,0.0,0.0,627.5,3230.0,544.0,2194.5,1363.687,2398.136,26954.822999999997,9.5,0.0,42485.0,26964.322999999997,42485.0,-15520.677000000003,None,GB,2026-04-23
2026-03-08 14:00:00+00:00,2668.5,14350.0,0.0,0.0,603.5,3209.5,308.5,1776.0,1290.9175,2698.3255,26905.243,2.0,0.0,42077.0,26907.243,42077.0,-15169.757000000001,None,GB,2026-04-23
2026-03-08 15:00:00+00:00,2704.5,15460.5,0.0,0.0,626.0,3195.0,234.0,1091.0,1287.2105000000001,2763.0185,27361.229,50.5,0.0,42215.0,27411.729,42215.0,-14803.271,None,GB,2026-04-23
2026-03-08 16:00:00+00:00,2622.0,16511.5,0.0,0.0,669.5,3178.5,338.5,436.5,1407.772,2686.5015000000003,27850.773500000003,360.5,0.0,43622.5,28211.273500000003,43622.5,-15411.226499999997,None,GB,2026-04-23
2026-03-08 17:00:00+00:00,2735.5,17363.0,0.0,0.0,747.0,3163.5,988.5,43.5,1716.125,2551.4660000000003,29308.591,828.5,0.0,44496.5,30137.091,44496.5,-14359.409,None,GB,2026-04-23
2026-03-08 18:00:00+00:00,2764.5,17600.5,0.0,0.0,680.5,3143.5,2087.0,0.0,2112.9285,2645.6825,31034.611,613.0,0.0,44588.0,31647.611,44588.0,-12940.389,None,GB,2026-04-23
2026-03-08 19:00:00+00:00,2837.5,16912.5,0.0,0.0,646.5,3125.5,1372.0,0.0,2593.1645,2756.23,30243.3945,327.5,0.0,42754.0,30570.8945,42754.0,-12183.105500000001,None,GB,2026-04-23
2026-03-08 20:00:00+00:00,2838.0,16075.0,0.0,0.0,472.0,3111.0,539.5,0.0,2348.7905,2772.8215,28157.112,40.0,0.0,40124.5,28197.112,40124.5,-11927.387999999999,None,GB,2026-04-23
2026-03-08 21:00:00+00:00,2852.0,13970.0,0.0,0.0,448.5,3094.5,702.5,0.0,2322.4605,2618.8540000000003,26008.8145,3.0,0.0,37956.5,26011.8145,37956.5,-11944.6855,None,GB,2026-04-23
2026-03-08 22:00:00+00:00,2842.5,11520.5,0.0,0.0,452.0,3078.0,272.5,0.0,2346.112,2677.748,23189.36,3.0,0.0,34836.0,23192.36,34836.0,-11643.64,None,GB,2026-04-23
2026-03-08 23:00:00+00:00,2845.5,9081.5,0.0,0.0,400.0,3061.0,279.0,0.0,2039.224,2499.3424999999997,20205.566499999997,2.0,0.0,32937.0,20207.566499999997,32937.0,-12729.433500000003,None,GB,2026-04-23
2026-03-09 00:00:00+00:00,2860.0,8478.0,0.0,0.0,629.5,2873.0,324.5,0.0,1883.1084999999998,2371.608,19419.7165,2.0,0.0,33148.5,19421.7165,33148.5,-13726.783500000001,None,GB,2026-04-23
2026-03-09 01:00:00+00:00,2858.5,8574.0,0.0,0.0,642.0,2852.0,537.0,0.0,1589.964,2410.92,19464.384,61.0,0.0,32225.5,19525.384,32225.5,-12700.116000000002,None,GB,2026-04-23
2026-03-09 02:00:00+00:00,2859.0,8493.5,0.0,0.0,474.0,2852.0,197.0,0.0,1653.161,2523.1814999999997,19051.8425,144.5,0.0,31231.5,19196.3425,31231.5,-12035.157500000001,None,GB,2026-04-23
2026-03-09 03:00:00+00:00,2862.5,8758.5,0.0,0.0,434.5,2851.5,208.0,0.0,1989.1415,2627.8765000000003,19732.018000000004,77.0,0.0,30517.5,19809.018000000004,30517.5,-10708.481999999996,None,GB,2026-04-23
2026-03-09 04:00:00+00:00,2852.5,9052.5,0.0,0.0,322.0,2851.0,193.5,0.0,1685.8605,2708.3419999999996,19665.7025,2.0,0.0,30823.0,19667.7025,30823.0,-11155.2975,None,GB,2026-04-23
2026-03-09 05:00:00+00:00,2829.5,11002.0,0.0,0.0,323.5,2852.0,225.0,0.0,1702.8629999999998,2771.149,21706.012000000002,2.0,0.0,27629.5,21708.012000000002,27629.5,-5921.487999999998,None,GB,2026-04-23
2026-03-09 06:00:00+00:00,2837.5,15686.5,0.0,0.0,407.5,2856.0,551.5,0.5,1872.9479999999999,2803.504,27015.952,2.0,0.0,29586.5,27017.952,29586.5,-2568.547999999999,None,GB,2026-04-23
2026-03-09 07:00:00+00:00,2868.0,18218.5,0.0,0.0,479.5,2855.0,640.5,155.0,1824.841,2895.0045,29936.3455,2.0,0.0,37516.0,29938.3455,37516.0,-7577.654500000001,None,GB,2026-04-23
2026-03-09 08:00:00+00:00,2872.0,18146.5,0.0,0.0,574.5,2853.0,1092.0,627.0,1813.2375,2825.9035,30804.141,169.5,0.0,42506.0,30973.641,42506.0,-11532.359,None,GB,2026-04-23
2026-03-09 09:00:00+00:00,2872.0,18104.5,0.0,0.0,593.0,2852.5,1130.0,1291.5,1856.891,3064.4645,31764.855499999998,151.0,0.0,43927.0,31915.855499999998,43927.0,-12011.144500000002,None,GB,2026-04-23
2026-03-09 10:00:00+00:00,2872.5,18143.5,0.0,0.0,736.5,2852.5,849.5,2123.5,1959.513,3148.5885,32686.101499999997,186.0,0.0,44443.5,32872.1015,44443.5,-11571.398500000003,None,GB,2026-04-23
2026-03-09 11:00:00+00:00,2856.5,17874.5,0.0,0.0,650.5,2854.0,453.0,2962.0,1573.2585,3359.22,32582.9785,338.5,0.0,44948.0,32921.4785,44948.0,-12026.521500000003,None,GB,2026-04-23
2026-03-09 12:00:00+00:00,2856.0,17744.0,0.0,0.0,495.5,2853.5,553.0,3566.0,1805.0145,3604.12,33477.1345,374.5,0.0,45364.5,33851.6345,45364.5,-11512.8655,None,GB,2026-04-23
2026-03-09 13:00:00+00:00,2854.5,17591.0,0.0,0.0,418.5,2853.0,464.0,3673.5,2029.616,3802.3779999999997,33686.494,0.0,0.0,44905.0,33686.494,44905.0,-11218.506000000001,None,GB,2026-04-23
2026-03-09 14:00:00+00:00,2868.0,17511.5,0.0,0.0,423.0,2854.0,375.0,3391.0,1981.145,3725.7484999999997,33129.3935,0.0,0.0,43881.5,33129.3935,43881.5,-10752.106500000002,None,GB,2026-04-23
2026-03-09 15:00:00+00:00,2880.0,18059.5,0.0,0.0,459.5,2855.0,555.0,2456.5,2006.3505,3653.9674999999997,32925.818,2.5,0.0,41541.5,32928.318,41541.5,-8613.182,None,GB,2026-04-23
2026-03-09 16:00:00+00:00,2879.5,19807.5,0.0,0.0,524.5,2851.5,1029.5,1171.0,2431.9825,3503.4584999999997,34198.941,536.0,0.0,38725.0,34734.941,38725.0,-3990.059000000001,None,GB,2026-04-23
2026-03-09 17:00:00+00:00,2877.5,20626.5,0.0,0.0,718.5,2849.0,1817.0,184.5,2972.3405000000002,3543.0145,35588.354999999996,1096.5,0.0,39980.5,36684.854999999996,39980.5,-3295.645000000004,None,GB,2026-04-23
2026-03-09 18:00:00+00:00,2878.0,20840.5,0.0,0.0,668.0,2851.0,2158.5,55.5,3050.3885,3726.736,36228.6245,1341.0,0.0,41665.0,37569.6245,41665.0,-4095.375500000002,None,GB,2026-04-23
2026-03-09 19:00:00+00:00,2882.0,20587.5,0.0,0.0,552.5,2853.5,896.5,0.0,3250.2215,4041.1955,35063.417,841.0,0.0,42644.0,35904.417,42644.0,-6739.582999999999,None,GB,2026-04-23
2026-03-09 20:00:00+00:00,2878.0,19401.5,0.0,0.0,539.0,2853.0,678.0,0.0,3364.197,4074.1165,33787.813500000004,206.5,0.0,39433.0,33994.313500000004,39433.0,-5438.686499999996,None,GB,2026-04-23
