,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-17 07:00:00+00:00,0.0,99.2016795,4706.28255575,0.0,4805.48423525,117.01586125,0.0,2684.8875,4922.5000965,2684.8875,2237.6125965,None,NO_5,2026-04-23
2026-02-17 08:00:00+00:00,0.0,100.67603775,4633.10004225,0.0,4733.776080000001,117.16032475,0.0,2700.005,4850.93640475,2700.005,2150.93140475,None,NO_5,2026-04-23
2026-02-17 09:00:00+00:00,0.0,100.9298675,4294.573474,0.0,4395.5033415,115.5708185,0.0,2703.6725,4511.07416,2703.6725,1807.40166,None,NO_5,2026-04-23
2026-02-17 10:00:00+00:00,0.0,103.46178825,4049.4891447500004,0.08893775000000001,4153.03987075,122.14226325,0.0,2695.6324999999997,4275.182134,2695.6324999999997,1579.549634,None,NO_5,2026-04-23
2026-02-17 11:00:00+00:00,0.0,105.13332725000001,3680.81329625,0.0,3785.9466235,313.3208945,0.0,2663.5525,4099.267518,2663.5525,1435.7150179999999,None,NO_5,2026-04-23
2026-02-17 12:00:00+00:00,0.0,104.27879625,3478.109257,5.2249627499999995,3587.6130160000002,322.84151175,0.0,2627.8675,3910.45452775,2627.8675,1282.5870277500003,None,NO_5,2026-04-23
2026-02-17 13:00:00+00:00,0.0,110.29400625,3494.8335335,7.599212,3612.7267517500004,326.37696675,0.0,2626.8125,3939.1037185000005,2626.8125,1312.2912185000005,None,NO_5,2026-04-23
2026-02-17 14:00:00+00:00,0.0,104.40379575,3943.42280225,7.4003445,4055.2269425,359.11599725,0.0,2635.6975,4414.34293975,2635.6975,1778.6454397500002,None,NO_5,2026-04-23
2026-02-17 15:00:00+00:00,0.0,126.196046,4673.90684775,5.63764225,4805.740536,383.539178,0.0,2683.0425,5189.279714,2683.0425,2506.237214,None,NO_5,2026-04-23
2026-02-17 16:00:00+00:00,0.0,152.35318925,5152.22687475,0.0,5304.580064,386.32913925,0.0,2717.9750000000004,5690.909203249999,2717.9750000000004,2972.934203249999,None,NO_5,2026-04-23
2026-02-17 17:00:00+00:00,0.0,151.74188475,5402.8043575,0.0,5554.54624225,376.9508715,0.0,2728.395,5931.497113750001,2728.395,3203.1021137500006,None,NO_5,2026-04-23
2026-02-17 18:00:00+00:00,0.0,138.47963775,5421.44537275,0.0,5559.9250105,369.887076,0.0,2723.5125,5929.8120865,2723.5125,3206.2995865000003,None,NO_5,2026-04-23
2026-02-17 19:00:00+00:00,0.0,106.4284715,4794.0423375,0.0,4900.470809,370.502167,0.0,2685.94,5270.972976,2685.94,2585.032976,None,NO_5,2026-04-23
2026-02-17 20:00:00+00:00,0.0,117.181825,3600.9784545,0.4147885,3718.5750680000006,324.8489515,0.0,2622.4925000000003,4043.4240195000007,2622.4925000000003,1420.9315195000004,None,NO_5,2026-04-23
2026-02-17 21:00:00+00:00,0.0,103.12726425,3083.45247625,0.42450550000000004,3187.004246,318.97603425,0.0,2565.1375,3505.98028025,2565.1375,940.84278025,None,NO_5,2026-04-23
2026-02-17 22:00:00+00:00,0.0,96.32905675,2933.87357975,1.19705,3031.3996865,316.8916185,0.0,2494.3975,3348.2913049999997,2494.3975,853.8938049999997,None,NO_5,2026-04-23
2026-02-17 23:00:00+00:00,0.0,92.83161225,4105.7081527499995,0.00402825,4198.54379325,208.84374525,0.0,2444.2425000000003,4407.3875385,2444.2425000000003,1963.1450384999998,None,NO_5,2026-04-23
2026-02-18 00:00:00+00:00,0.0,90.94011175,3686.479886,0.253092,3777.67308975,206.74046375,0.0,2391.42,3984.4135535,2391.42,1592.9935535,None,NO_5,2026-04-23
2026-02-18 01:00:00+00:00,0.0,92.95098,3286.5449,0.39001325,3379.8858932499998,214.42124175,0.0,2362.7875,3594.3071349999996,2362.7875,1231.5196349999997,None,NO_5,2026-04-23
2026-02-18 02:00:00+00:00,0.0,92.8365225,3228.5987640000003,0.55058925,3321.98587575,219.67163425,0.0,2336.0575,3541.65751,2336.0575,1205.60001,None,NO_5,2026-04-23
2026-02-18 03:00:00+00:00,0.0,94.92115774999999,3175.2899855,0.61113225,3270.8222755,349.53912025,0.0,2350.54,3620.36139575,2350.54,1269.8213957500002,None,NO_5,2026-04-23
2026-02-18 04:00:00+00:00,0.0,104.08860725,3748.659109,0.0033655,3852.75108175,336.03612599999997,0.0,2400.255,4188.78720775,2400.255,1788.5322077499995,None,NO_5,2026-04-23
2026-02-18 05:00:00+00:00,0.0,137.9459055,4732.236919,0.0,4870.1828245,393.19239475,0.0,2541.6225,5263.37521925,2541.6225,2721.7527192499997,None,NO_5,2026-04-23
2026-02-18 06:00:00+00:00,0.0,200.99914525,5269.41454125,0.0,5470.4136865,337.5393685,0.0,2693.0875,5807.953055,2693.0875,3114.865555,None,NO_5,2026-04-23
2026-02-18 07:00:00+00:00,0.0,197.12123,5307.028083499999,0.0,5504.149313499999,333.5774465,0.0,2733.5175,5837.72676,2733.5175,3104.2092599999996,None,NO_5,2026-04-23
2026-02-18 08:00:00+00:00,0.0,171.086044,5362.472417,0.059501,5533.617961999999,250.81892975,0.0,2672.25,5784.43689175,2672.25,3112.1868917499996,None,NO_5,2026-04-23
2026-02-18 09:00:00+00:00,0.0,151.98384199999998,5095.01270325,0.28216925,5247.2787145,134.28514975000002,0.0,2642.065,5381.56386425,2642.065,2739.4988642499998,None,NO_5,2026-04-23
2026-02-18 10:00:00+00:00,0.0,116.737468,4883.6709089999995,0.0,5000.408377,131.79251625,0.0,2646.2725,5132.200893249999,2646.2725,2485.9283932499993,None,NO_5,2026-04-23
2026-02-18 11:00:00+00:00,0.0,116.40713375,4811.539442,0.40594025,4928.352516,131.6136735,0.0,2597.365,5059.9661895,2597.365,2462.6011895,None,NO_5,2026-04-23
2026-02-18 12:00:00+00:00,0.0,114.99951825000001,4636.1951865,0.0,4751.19470475,131.396684,0.0,2561.6275,4882.59138875,2561.6275,2320.96388875,None,NO_5,2026-04-23
2026-02-18 13:00:00+00:00,0.0,123.66783775,4547.2217995,0.01608425,4670.9057215,131.60725250000002,0.0,2556.485,4802.512974,2556.485,2246.027974,None,NO_5,2026-04-23
2026-02-18 14:00:00+00:00,0.0,118.23697175,4683.445681,0.0,4801.68265275,131.48261825,0.0,2561.1375,4933.165271,2561.1375,2372.027771,None,NO_5,2026-04-23
2026-02-18 15:00:00+00:00,0.0,129.6312935,5227.26477875,0.0,5356.89607225,132.52190174999998,0.0,2612.0775,5489.417974,2612.0775,2877.340474,None,NO_5,2026-04-23
2026-02-18 16:00:00+00:00,0.0,144.887349,5196.1942605,0.0,5341.0816095,132.50021,0.0,2643.36,5473.5818195,2643.36,2830.2218195,None,NO_5,2026-04-23
2026-02-18 17:00:00+00:00,0.0,154.282436,4985.94561975,0.01297575,5140.241031500001,132.09650975,0.0,2656.98,5272.337541250001,2656.98,2615.357541250001,None,NO_5,2026-04-23
2026-02-18 18:00:00+00:00,0.0,144.19126375000002,4774.7587404999995,0.0,4918.950004249999,131.48437175,0.0,2657.125,5050.434375999999,2657.125,2393.3093759999992,None,NO_5,2026-04-23
2026-02-18 19:00:00+00:00,0.0,108.55726725,4466.356498499999,0.0,4574.91376575,130.849234,0.0,2641.0975,4705.76299975,2641.0975,2064.66549975,None,NO_5,2026-04-23
2026-02-18 20:00:00+00:00,0.0,93.68995000000001,4411.94438225,0.0,4505.63433225,131.22021625,0.0,2611.3925,4636.8545484999995,2611.3925,2025.4620484999996,None,NO_5,2026-04-23
2026-02-18 21:00:00+00:00,0.0,81.06516775,4407.9971585,0.0,4489.06232625,126.426411,0.0,2570.6800000000003,4615.488737250001,2570.6800000000003,2044.8087372500004,None,NO_5,2026-04-23
2026-02-18 22:00:00+00:00,0.0,73.61497800000001,3640.5997315,0.64654,3714.8612495,329.4084145,0.0,2485.065,4044.2696640000004,2485.065,1559.2046640000003,None,NO_5,2026-04-23
2026-02-18 23:00:00+00:00,0.0,92.85921225,4035.26066875,0.6243147499999999,4128.7441957500005,352.11677225,0.0,2449.165,4480.860968000001,2449.165,2031.695968000001,None,NO_5,2026-04-23
2026-02-19 00:00:00+00:00,0.0,92.33272925,3931.81045675,0.0,4024.143186,340.46435325,0.0,2397.7575,4364.60753925,2397.7575,1966.8500392499996,None,NO_5,2026-04-23
2026-02-19 01:00:00+00:00,0.0,93.02258075,3796.00916325,0.0,3889.031744,329.61209575,0.0,2371.16,4218.64383975,2371.16,1847.4838397499998,None,NO_5,2026-04-23
2026-02-19 02:00:00+00:00,0.0,91.3220885,3843.02092425,0.0,3934.34301275,350.45263325,0.0,2357.3475,4284.7956460000005,2357.3475,1927.4481460000006,None,NO_5,2026-04-23
2026-02-19 03:00:00+00:00,0.0,93.26363225,3976.62033225,0.0,4069.8839645,337.22554775000003,0.0,2375.965,4407.10951225,2375.965,2031.14451225,None,NO_5,2026-04-23
2026-02-19 04:00:00+00:00,0.0,96.194392,4406.5056564999995,0.0,4502.7000485,358.80247275,0.0,2426.2375,4861.5025212499995,2426.2375,2435.2650212499993,None,NO_5,2026-04-23
2026-02-19 05:00:00+00:00,0.0,118.598883,4925.24362875,0.0,5043.84251175,343.074197,0.0,2557.8775,5386.91670875,2557.8775,2829.03920875,None,NO_5,2026-04-23
2026-02-19 06:00:00+00:00,0.0,164.381723,5614.83209375,0.0,5779.213816750001,391.48134675,0.0,2721.0975,6170.6951635000005,2721.0975,3449.5976635000006,None,NO_5,2026-04-23
2026-02-19 07:00:00+00:00,0.0,165.30746525,5544.7534157499995,0.0,5710.060880999999,395.8245435,0.0,2761.3625,6105.885424499999,2761.3625,3344.522924499999,None,NO_5,2026-04-23
2026-02-19 08:00:00+00:00,0.0,164.572348,5614.658601,0.0,5779.230949,353.78346875,0.0,2762.2925,6133.01441775,2762.2925,3370.7219177499996,None,NO_5,2026-04-23
2026-02-19 09:00:00+00:00,0.0,138.7352825,5451.22194125,0.0,5589.95722375,381.24776975,0.0,2715.76,5971.2049935,2715.76,3255.4449934999993,None,NO_5,2026-04-23
2026-02-19 10:00:00+00:00,0.0,113.06775925,5057.9394875,0.0,5171.0072467499995,358.43784075,0.0,2655.7325,5529.445087499999,2655.7325,2873.7125874999992,None,NO_5,2026-04-23
2026-02-19 11:00:00+00:00,0.0,112.95476024999999,4737.11646775,0.0,4850.071228,329.94044475,0.0,2601.9125,5180.01167275,2601.9125,2578.09917275,None,NO_5,2026-04-23
2026-02-19 12:00:00+00:00,0.0,110.81316875,4446.514005999999,0.0,4557.327174749999,354.011681,0.0,2561.625,4911.338855749999,2561.625,2349.7138557499993,None,NO_5,2026-04-23
2026-02-19 13:00:00+00:00,0.0,117.15760325,4827.440748749999,0.0,4944.598351999999,352.9533965,0.0,2580.7425,5297.551748499999,2580.7425,2716.8092484999993,None,NO_5,2026-04-23
2026-02-19 14:00:00+00:00,0.0,115.97414775,4705.630487,0.0,4821.6046347500005,249.56797724999998,0.0,2588.875,5071.172612,2588.875,2482.2976120000003,None,NO_5,2026-04-23
2026-02-19 15:00:00+00:00,0.0,118.03696375,4923.844089,0.0,5041.88105275,130.1108395,0.0,2632.8375,5171.99189225,2632.8375,2539.15439225,None,NO_5,2026-04-23
2026-02-19 16:00:00+00:00,0.0,122.71775775,5513.452625,0.0,5636.17038275,129.48294275,0.0,2686.7749999999996,5765.6533254999995,2686.7749999999996,3078.8783255,None,NO_5,2026-04-23
2026-02-19 17:00:00+00:00,0.0,116.285845,5443.111318,0.0,5559.397163000001,128.517319,0.0,2698.3,5687.914482,2698.3,2989.614482,None,NO_5,2026-04-23
2026-02-19 18:00:00+00:00,0.0,123.6063075,5391.682114249999,0.0,5515.2884217499995,130.26139425,0.0,2690.6225,5645.549816,2690.6225,2954.927316,None,NO_5,2026-04-23
2026-02-19 19:00:00+00:00,0.0,119.8274885,5116.9415905000005,0.0,5236.769079000001,126.42905125,0.0,2674.4449999999997,5363.198130250001,2674.4449999999997,2688.753130250001,None,NO_5,2026-04-23
2026-02-19 20:00:00+00:00,0.0,118.34297875,5036.4504175,0.0,5154.79339625,126.80236425,0.0,2638.715,5281.5957605,2638.715,2642.8807605,None,NO_5,2026-04-23
2026-02-19 21:00:00+00:00,0.0,111.169475,4230.58221375,0.0,4341.75168875,225.32889425,0.0,2565.495,4567.080583,2565.495,2001.585583,None,NO_5,2026-04-23
2026-02-19 22:00:00+00:00,0.0,108.51168925,3140.62742775,0.40758725,3249.54670425,192.3078155,0.0,2474.545,3441.85451975,2474.545,967.3095197499997,None,NO_5,2026-04-23
2026-02-19 23:00:00+00:00,0.0,109.10011275,2797.0708645,0.0,2906.17097725,156.385538,0.0,2417.295,3062.55651525,2417.295,645.2615152499998,None,NO_5,2026-04-23
2026-02-20 00:00:00+00:00,0.0,100.501792,2759.64494575,0.0,2860.14673775,136.653838,0.0,2363.7625,2996.80057575,2363.7625,633.0380757500002,None,NO_5,2026-04-23
2026-02-20 01:00:00+00:00,0.0,103.01983075,2641.87038675,0.0,2744.8902175,136.396754,0.0,2335.2,2881.2869714999997,2335.2,546.0869714999999,None,NO_5,2026-04-23
2026-02-20 02:00:00+00:00,0.0,104.0637935,2610.06786675,0.0,2714.13166025,138.041715,0.0,2309.8925,2852.17337525,2309.8925,542.28087525,None,NO_5,2026-04-23
2026-02-20 03:00:00+00:00,0.0,101.3136195,2494.21700925,0.0,2595.5306287500002,137.8179065,0.0,2311.4425,2733.34853525,2311.4425,421.90603525000006,None,NO_5,2026-04-23
2026-02-20 04:00:00+00:00,0.0,104.1424995,2666.81373575,0.0,2770.95623525,190.12395075,0.0,2358.445,2961.080186,2358.445,602.635186,None,NO_5,2026-04-23
2026-02-20 05:00:00+00:00,0.0,144.53764725,3409.541921,1.20241625,3555.2819845000004,330.7195785,0.0,2476.79,3886.0015630000003,2476.79,1409.2115630000003,None,NO_5,2026-04-23
2026-02-20 06:00:00+00:00,0.0,164.7365955,4029.811764,0.0062485,4194.5546079999995,354.55264525,0.0,2631.6275,4549.107253249999,2631.6275,1917.4797532499992,None,NO_5,2026-04-23
2026-02-20 07:00:00+00:00,0.0,163.11172399999998,4466.376387,0.0,4629.488111000001,362.12728575,0.0,2678.085,4991.61539675,2678.085,2313.5303967500004,None,NO_5,2026-04-23
2026-02-20 08:00:00+00:00,0.0,160.013822,4136.83449,1.327577,4298.175889,359.90898425,0.0,2681.6525,4658.08487325,2681.6525,1976.4323732499997,None,NO_5,2026-04-23
2026-02-20 09:00:00+00:00,0.0,111.5987185,3223.01123175,0.4785475,3335.08849775,316.93936425,0.0,2645.8675000000003,3652.027862,2645.8675000000003,1006.1603619999996,None,NO_5,2026-04-23
2026-02-20 10:00:00+00:00,0.0,110.34874775,3171.06095975,0.04458,3281.4542875,337.55461925,0.0,2641.9275,3619.0089067500003,2641.9275,977.0814067500005,None,NO_5,2026-04-23
2026-02-20 11:00:00+00:00,0.0,112.346549,3219.5739829999998,0.002191,3331.9227229999997,305.24379125,0.0,2630.1025,3637.1665142499996,2630.1025,1007.0640142499997,None,NO_5,2026-04-23
2026-02-20 12:00:00+00:00,0.0,108.27105175,3228.99073825,0.09934,3337.3611300000002,321.01095200000003,0.0,2614.495,3658.3720820000003,2614.495,1043.8770820000004,None,NO_5,2026-04-23
2026-02-20 13:00:00+00:00,0.0,112.9766355,3276.1933842500002,0.48218700000000003,3389.6522067500005,336.75970874999996,0.0,2612.895,3726.4119155000003,2612.895,1113.5169155000003,None,NO_5,2026-04-23
2026-02-20 14:00:00+00:00,0.0,112.50003425,3359.2546535,0.5616019999999999,3472.31628975,343.9496745,0.0,2600.005,3816.2659642500003,2600.005,1216.2609642500001,None,NO_5,2026-04-23
2026-02-20 15:00:00+00:00,0.0,118.03317,3321.754247,0.94202875,3440.72944575,323.902252,0.0,2618.74,3764.63169775,2618.74,1145.8916977500003,None,NO_5,2026-04-23
2026-02-20 16:00:00+00:00,0.0,155.38313625,3497.15166525,0.007822,3652.5426235,319.95693725,0.0,2616.7,3972.49956075,2616.7,1355.7995607500002,None,NO_5,2026-04-23
2026-02-20 17:00:00+00:00,0.0,136.7136065,3442.29252,0.08969274999999999,3579.0958192499997,340.622455,0.0,2608.6375,3919.71827425,2608.6375,1311.08077425,None,NO_5,2026-04-23
2026-02-20 18:00:00+00:00,0.0,144.337828,3315.53581875,0.5207425,3460.39438925,289.45695175000003,0.0,2574.64,3749.851341,2574.64,1175.2113410000002,None,NO_5,2026-04-23
2026-02-20 19:00:00+00:00,0.0,145.31391125,3205.5074845,0.42593875,3351.2473345,176.94052625,0.0,2528.6075,3528.18786075,2528.6075,999.5803607499997,None,NO_5,2026-04-23
2026-02-20 20:00:00+00:00,0.0,139.481647,3051.081256,0.21464049999999998,3190.7775435,169.15980225,0.0,2468.3425,3359.93734575,2468.3425,891.5948457499999,None,NO_5,2026-04-23
2026-02-20 21:00:00+00:00,0.0,128.97134475,2948.95355425,0.30780875,3078.2327077499995,171.288528,0.0,2412.5,3249.5212357499995,2412.5,837.0212357499995,None,NO_5,2026-04-23
2026-02-20 22:00:00+00:00,0.0,129.25900825,3183.01529025,1.07452225,3313.34882075,184.26972375,0.0,2356.8325,3497.6185445,2356.8325,1140.7860445000001,None,NO_5,2026-04-23
2026-02-20 23:00:00+00:00,0.0,63.1439535,2698.1162645,0.17457225,2761.43479025,41.92411825,0.0,2319.3199999999997,2803.3589085,2319.3199999999997,484.03890850000016,None,NO_5,2026-04-23
2026-02-21 00:00:00+00:00,0.0,58.6899115,2636.154276,0.0,2694.8441875000003,37.229453,0.0,2277.3450000000003,2732.0736405000002,2277.3450000000003,454.7286405,None,NO_5,2026-04-23
2026-02-21 01:00:00+00:00,0.0,101.66711475,2526.34092875,0.0,2628.0080435,36.983129500000004,0.0,2245.1949999999997,2664.991173,2245.1949999999997,419.7961730000002,None,NO_5,2026-04-23
2026-02-21 02:00:00+00:00,0.0,102.50455074999999,2654.8496905,0.04446225,2757.3987035,37.2565335,0.0,2223.425,2794.655237,2223.425,571.2302369999998,None,NO_5,2026-04-23
2026-02-21 03:00:00+00:00,0.0,102.8553945,2629.7489299999997,0.0,2732.6043244999996,37.37275375,0.0,2209.2775,2769.9770782499995,2209.2775,560.6995782499994,None,NO_5,2026-04-23
2026-02-21 04:00:00+00:00,0.0,102.95028275,2614.183671,0.0,2717.13395375,66.81310525,0.0,2207.625,2783.9470589999996,2207.625,576.3220589999996,None,NO_5,2026-04-23
2026-02-21 05:00:00+00:00,0.0,101.41620449999999,2723.86712025,0.0,2825.28332475,152.46629375,0.0,2233.2575,2977.7496185,2233.2575,744.4921184999998,None,NO_5,2026-04-23
2026-02-21 06:00:00+00:00,0.0,103.410484,2878.5093635,0.0,2981.9198475,177.06872950000002,0.0,2271.985,3158.988577,2271.985,887.003577,None,NO_5,2026-04-23
2026-02-21 07:00:00+00:00,0.0,118.582835,2772.69426875,0.0,2891.27710375,245.41753125,0.0,2332.99,3136.6946350000003,2332.99,803.7046350000005,None,NO_5,2026-04-23
2026-02-21 08:00:00+00:00,0.0,117.96659975,2966.7826597499998,0.09597,3084.8452294999997,286.87214825,0.0,2389.045,3371.7173777499997,2389.045,982.6723777499997,None,NO_5,2026-04-23
2026-02-21 09:00:00+00:00,0.0,117.47913975,2877.881313,0.02557525,2995.386028,287.348171,0.0,2394.0025,3282.734199,2394.0025,888.7316989999999,None,NO_5,2026-04-23
2026-02-21 10:00:00+00:00,0.0,133.938181,2944.52173775,1.24630325,3079.706222,290.2517395,0.0,2364.7025,3369.9579615,2364.7025,1005.2554614999999,None,NO_5,2026-04-23
2026-02-21 11:00:00+00:00,0.0,133.80647925,3045.6379955,0.072022,3179.51649675,288.152362,0.0,2322.86,3467.66885875,2322.86,1144.8088587499997,None,NO_5,2026-04-23
2026-02-21 12:00:00+00:00,0.0,110.7255245,3083.39615975,0.34227474999999996,3194.463959,291.75478575,0.0,2286.17,3486.21874475,2286.17,1200.04874475,None,NO_5,2026-04-23
2026-02-21 13:00:00+00:00,0.0,107.639005,2747.141014,0.63768775,2855.41770675,272.37626675,0.0,2280.115,3127.7939735,2280.115,847.6789735000002,None,NO_5,2026-04-23
2026-02-21 14:00:00+00:00,0.0,110.40293625000001,2693.0617545,0.966745,2804.43143575,266.977808,0.0,2280.0825,3071.4092437500003,2280.0825,791.3267437500003,None,NO_5,2026-04-23
2026-02-21 15:00:00+00:00,0.0,118.2223885,3198.45722425,1.654029,3318.3336417499995,292.973433,0.0,2321.2925,3611.3070747499996,2321.2925,1290.0145747499996,None,NO_5,2026-04-23
2026-02-21 16:00:00+00:00,0.0,155.25629675,3972.8512075,2.8530165,4130.96052075,321.92195825,0.0,2399.7825000000003,4452.882479,2399.7825000000003,2053.0999789999996,None,NO_5,2026-04-23
2026-02-21 17:00:00+00:00,0.0,167.02445775,4648.81012575,3.10747725,4818.94206075,336.70869375,0.0,2476.6825,5155.6507544999995,2476.6825,2678.9682544999996,None,NO_5,2026-04-23
2026-02-21 18:00:00+00:00,0.0,150.247851,4064.4175557500002,2.1333175,4216.79872425,286.23385475,0.0,2446.1975,4503.032579000001,2446.1975,2056.8350790000004,None,NO_5,2026-04-23
2026-02-21 19:00:00+00:00,0.0,139.6489215,3287.207994,0.7870082500000001,3427.64392375,312.971898,0.0,2396.1175000000003,3740.6158217499997,2396.1175000000003,1344.4983217499994,None,NO_5,2026-04-23
2026-02-21 20:00:00+00:00,0.0,129.33378125,2741.19332775,0.0692465,2870.5963555000003,282.5619545,0.0,2349.5875,3153.1583100000003,2349.5875,803.5708100000002,None,NO_5,2026-04-23
2026-02-21 21:00:00+00:00,0.0,125.1954465,2673.25511275,0.000954,2798.45151325,285.48248524999997,0.0,2323.8625,3083.9339985,2323.8625,760.0714985,None,NO_5,2026-04-23
2026-02-21 22:00:00+00:00,0.0,118.8539305,2695.19856025,0.0,2814.05249075,266.57252475,0.0,2292.965,3080.6250155,2292.965,787.6600154999996,None,NO_5,2026-04-23
2026-02-21 23:00:00+00:00,0.0,96.18304925000001,3117.96017975,0.00577675,3214.14900575,130.0399745,0.0,2257.8925,3344.18898025,2257.8925,1086.29648025,None,NO_5,2026-04-23
2026-02-22 00:00:00+00:00,0.0,96.9342465,3195.929789,1.5753222500000001,3294.43935775,124.73633575,0.0,2236.9125,3419.1756935,2236.9125,1182.2631935,None,NO_5,2026-04-23
2026-02-22 01:00:00+00:00,0.0,97.882372,3070.6428155,0.269312,3168.7944995,125.80795025,0.0,2226.7775,3294.60244975,2226.7775,1067.8249497499996,None,NO_5,2026-04-23
2026-02-22 02:00:00+00:00,0.0,99.609596,3132.6976732499998,0.0,3232.3072692499995,237.12666775,0.0,2212.9875,3469.4339369999993,2212.9875,1256.4464369999992,None,NO_5,2026-04-23
2026-02-22 03:00:00+00:00,0.0,99.16077824999999,3217.66953275,0.0,3316.830311,234.52841375,0.0,2208.4,3551.35872475,2208.4,1342.9587247499999,None,NO_5,2026-04-23
2026-02-22 04:00:00+00:00,0.0,100.15433475,3264.6697169999998,0.0,3364.82405175,238.9818035,0.0,2209.3525,3603.8058552499997,2209.3525,1394.4533552499997,None,NO_5,2026-04-23
2026-02-22 05:00:00+00:00,0.0,104.339932,3244.5973315,0.0,3348.9372635,237.362445,0.0,2231.48,3586.2997085,2231.48,1354.8197085000002,None,NO_5,2026-04-23
2026-02-22 06:00:00+00:00,0.0,103.88603875,3155.06026225,0.0,3258.946301,244.54921925,0.0,2250.61,3503.49552025,2250.61,1252.88552025,None,NO_5,2026-04-23
2026-02-22 07:00:00+00:00,0.0,105.6768645,3197.8683195,0.0,3303.545184,208.78738775,0.0,2284.7,3512.33257175,2284.7,1227.6325717500004,None,NO_5,2026-04-23
2026-02-22 08:00:00+00:00,0.0,108.4787345,3218.27044975,0.0,3326.74918425,204.7851595,0.0,2347.6749999999997,3531.53434375,2347.6749999999997,1183.8593437500003,None,NO_5,2026-04-23
2026-02-22 09:00:00+00:00,0.0,106.78215325,3104.25599625,0.0,3211.0381495,202.32418975000002,0.0,2389.1925,3413.3623392500003,2389.1925,1024.1698392500002,None,NO_5,2026-04-23
2026-02-22 10:00:00+00:00,0.0,107.86202850000001,3134.004798,0.0,3241.8668265,201.08960125,0.0,2418.8625,3442.9564277500003,2418.8625,1024.0939277500001,None,NO_5,2026-04-23
2026-02-22 11:00:00+00:00,0.0,109.73364749999999,3125.009504,0.085315,3234.8284665,210.09322275,0.0,2420.1125,3444.92168925,2420.1125,1024.8091892499997,None,NO_5,2026-04-23
2026-02-22 12:00:00+00:00,0.0,113.09447675,3427.75446475,0.0023635,3540.8513049999997,215.2977865,0.0,2428.2675,3756.1490914999995,2428.2675,1327.8815914999996,None,NO_5,2026-04-23
2026-02-22 13:00:00+00:00,0.0,107.89711725,3248.57651625,0.117295,3356.5909285000002,201.19127650000001,0.0,2439.4375,3557.7822050000004,2439.4375,1118.3447050000004,None,NO_5,2026-04-23
2026-02-22 14:00:00+00:00,0.0,110.93722125,3336.05272825,0.003064,3446.9930135,208.7700945,0.0,2451.5325000000003,3655.763108,2451.5325000000003,1204.2306079999998,None,NO_5,2026-04-23
2026-02-22 15:00:00+00:00,0.0,111.99754075,3304.8611275000003,0.55008825,3417.4087565000004,207.80726725,0.0,2454.7825,3625.21602375,2454.7825,1170.4335237500004,None,NO_5,2026-04-23
2026-02-22 16:00:00+00:00,0.0,115.1780285,3367.764323,0.01777125,3482.9601227499998,164.233994,0.0,2470.1949999999997,3647.19411675,2470.1949999999997,1176.9991167500002,None,NO_5,2026-04-23
2026-02-22 17:00:00+00:00,0.0,114.81851625,3135.38032,0.00438425,3250.2032205,89.419862,0.0,2484.7075,3339.6230825000002,2484.7075,854.9155825000003,None,NO_5,2026-04-23
2026-02-22 18:00:00+00:00,0.0,114.86453575,3219.1846335,0.19431575,3334.243485,89.01423675,0.0,2477.475,3423.2577217499997,2477.475,945.7827217499998,None,NO_5,2026-04-23
2026-02-22 19:00:00+00:00,0.0,117.21610975,3238.35499,1.412053,3356.98315275,89.34156924999999,0.0,2457.73,3446.324722,2457.73,988.5947219999998,None,NO_5,2026-04-23
2026-02-22 20:00:00+00:00,0.0,115.17391875,3179.620943,0.00457775,3294.7994395,89.23146075,0.0,2417.3424999999997,3384.03090025,2417.3424999999997,966.6884002500001,None,NO_5,2026-04-23
2026-02-22 21:00:00+00:00,0.0,111.280721,3022.079293,0.0,3133.360014,114.0139455,0.0,2367.615,3247.3739594999997,2367.615,879.7589595,None,NO_5,2026-04-23
2026-02-22 22:00:00+00:00,0.0,106.91848325000001,2971.6348385,0.0,3078.55332175,202.20546025,0.0,2300.74,3280.758782,2300.74,980.0187820000001,None,NO_5,2026-04-23
2026-02-22 23:00:00+00:00,0.0,94.0225105,2509.00408525,0.43768825,2603.464284,290.21476774999996,0.0,2237.24,2893.6790517500003,2237.24,656.4390517500005,None,NO_5,2026-04-23
2026-02-23 00:00:00+00:00,0.0,97.79474725,2525.43631925,1.61764675,2624.84871325,289.2806035,0.0,2198.4625,2914.12931675,2198.4625,715.6668167499997,None,NO_5,2026-04-23
2026-02-23 01:00:00+00:00,0.0,94.25739275000001,2432.46967925,2.05667625,2528.7837482499995,289.7695415,0.0,2172.2799999999997,2818.5532897499993,2172.2799999999997,646.2732897499995,None,NO_5,2026-04-23
2026-02-23 02:00:00+00:00,0.0,94.35622825,2433.02647225,1.7249162500000002,2529.1076167500005,288.68231175,0.0,2168.0725,2817.7899285000003,2168.0725,649.7174285000001,None,NO_5,2026-04-23
2026-02-23 03:00:00+00:00,0.0,94.57734825,2498.69930125,1.8666639999999999,2595.1433135,290.10700575,0.0,2168.13,2885.2503192500003,2168.13,717.1203192500002,None,NO_5,2026-04-23
