,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-06 19:00:00+00:00,0.0,938.5,604.5,163.0,0.0,74.75,0.0,76.5,1857.25,0.0,0.0,3029.75,1857.25,3029.75,-1172.5,None,IT_CNOR,2026-04-23
2026-01-06 20:00:00+00:00,0.0,885.0,604.0,165.25,0.0,76.5,0.0,76.75,1807.5,0.0,0.0,2844.75,1807.5,2844.75,-1037.25,None,IT_CNOR,2026-04-23
2026-01-06 21:00:00+00:00,0.0,900.5,605.0,167.5,0.0,79.0,0.0,77.0,1829.0,0.75,0.0,2568.0,1829.75,2568.0,-738.25,None,IT_CNOR,2026-04-23
2026-01-06 22:00:00+00:00,0.0,806.5,604.75,160.25,0.0,81.75,0.0,71.0,1724.25,0.0,0.25,2247.0,1724.25,2247.25,-523.0,None,IT_CNOR,2026-04-23
2026-01-06 23:00:00+00:00,0.0,461.75,605.0,139.0,0.0,83.5,0.0,70.0,1359.25,0.0,7.5,2080.25,1359.25,2087.75,-728.5,None,IT_CNOR,2026-04-23
2026-01-07 00:00:00+00:00,0.0,440.25,605.0,135.0,0.0,80.0,0.0,75.0,1335.25,0.0,8.0,1982.25,1335.25,1990.25,-655.0,None,IT_CNOR,2026-04-23
2026-01-07 01:00:00+00:00,0.0,446.25,605.0,132.0,0.0,79.0,0.0,76.75,1339.0,0.0,17.0,1947.0,1339.0,1964.0,-625.0,None,IT_CNOR,2026-04-23
2026-01-07 02:00:00+00:00,0.0,449.75,605.25,128.75,0.0,79.5,0.0,80.0,1343.25,0.0,16.25,1899.75,1343.25,1916.0,-572.75,None,IT_CNOR,2026-04-23
2026-01-07 03:00:00+00:00,0.0,449.25,605.25,127.0,0.0,80.0,0.0,80.25,1341.75,0.0,8.5,1920.25,1341.75,1928.75,-587.0,None,IT_CNOR,2026-04-23
2026-01-07 04:00:00+00:00,0.0,486.25,605.5,125.25,0.0,77.25,0.0,74.0,1368.25,0.0,0.0,2069.25,1368.25,2069.25,-701.0,None,IT_CNOR,2026-04-23
2026-01-07 05:00:00+00:00,0.0,632.25,605.0,128.75,0.0,80.5,0.0,72.0,1518.5,0.0,0.0,2575.0,1518.5,2575.0,-1056.5,None,IT_CNOR,2026-04-23
2026-01-07 06:00:00+00:00,0.0,840.25,596.75,146.75,10.25,82.75,0.5,76.25,1753.5,2.5,0.0,3177.0,1756.0,3177.0,-1421.0,None,IT_CNOR,2026-04-23
2026-01-07 07:00:00+00:00,0.0,886.0,603.5,171.75,19.75,79.25,58.5,85.25,1904.0,13.0,0.0,3738.0,1917.0,3738.0,-1821.0,None,IT_CNOR,2026-04-23
2026-01-07 08:00:00+00:00,0.0,936.0,606.0,164.5,20.0,81.75,191.25,80.5,2080.0,13.25,0.0,4021.0,2093.25,4021.0,-1927.75,None,IT_CNOR,2026-04-23
2026-01-07 09:00:00+00:00,0.0,941.25,606.5,155.0,19.75,80.25,325.75,67.0,2195.5,8.25,0.0,4102.0,2203.75,4102.0,-1898.25,None,IT_CNOR,2026-04-23
2026-01-07 10:00:00+00:00,0.0,915.5,603.25,147.5,10.25,78.0,411.25,71.0,2236.75,0.0,0.0,4158.5,2236.75,4158.5,-1921.75,None,IT_CNOR,2026-04-23
2026-01-07 11:00:00+00:00,0.0,859.0,600.25,137.25,10.0,75.75,420.75,70.0,2173.0,0.0,6.0,4001.75,2173.0,4007.75,-1834.75,None,IT_CNOR,2026-04-23
2026-01-07 12:00:00+00:00,0.0,919.0,601.75,145.0,10.0,73.5,380.5,68.75,2198.5,0.0,15.5,3917.0,2198.5,3932.5,-1734.0,None,IT_CNOR,2026-04-23
2026-01-07 13:00:00+00:00,0.0,901.0,592.0,146.0,10.25,71.25,268.75,66.75,2056.0,0.0,0.25,3956.25,2056.0,3956.5,-1900.5,None,IT_CNOR,2026-04-23
2026-01-07 14:00:00+00:00,0.0,895.75,592.5,163.5,19.75,73.25,129.75,62.0,1936.5,13.0,0.0,3977.0,1949.5,3977.0,-2027.5,None,IT_CNOR,2026-04-23
2026-01-07 15:00:00+00:00,0.0,864.5,588.25,180.5,20.0,74.75,19.0,43.25,1790.25,7.5,0.0,4027.75,1797.75,4027.75,-2230.0,None,IT_CNOR,2026-04-23
2026-01-07 16:00:00+00:00,0.0,849.75,583.75,181.75,20.0,73.5,0.0,42.5,1751.25,16.75,0.0,4039.75,1768.0,4039.75,-2271.75,None,IT_CNOR,2026-04-23
2026-01-07 17:00:00+00:00,0.0,897.0,601.0,179.0,20.0,75.5,0.0,38.75,1811.25,0.0,0.75,3894.5,1811.25,3895.25,-2084.0,None,IT_CNOR,2026-04-23
2026-01-07 18:00:00+00:00,0.0,889.75,605.0,178.25,19.75,77.0,0.0,36.75,1806.5,0.25,0.0,3787.25,1806.75,3787.25,-1980.5,None,IT_CNOR,2026-04-23
2026-01-07 19:00:00+00:00,0.0,922.25,605.0,160.0,10.25,75.0,0.0,39.5,1812.0,0.0,0.0,3536.5,1812.0,3536.5,-1724.5,None,IT_CNOR,2026-04-23
2026-01-07 20:00:00+00:00,0.0,847.0,605.5,152.75,10.0,75.0,0.0,19.25,1709.5,0.0,0.0,3316.25,1709.5,3316.25,-1606.75,None,IT_CNOR,2026-04-23
2026-01-07 21:00:00+00:00,0.0,500.5,606.0,123.0,0.0,76.0,0.0,10.75,1316.25,0.0,0.0,2964.0,1316.25,2964.0,-1647.75,None,IT_CNOR,2026-04-23
2026-01-07 22:00:00+00:00,0.0,525.75,606.0,104.0,0.0,74.5,0.0,4.0,1314.25,0.0,0.25,2644.0,1314.25,2644.25,-1330.0,None,IT_CNOR,2026-04-23
2026-01-07 23:00:00+00:00,0.0,590.75,606.0,84.0,0.0,73.5,0.0,3.25,1357.5,0.0,11.75,2398.25,1357.5,2410.0,-1052.5,None,IT_CNOR,2026-04-23
2026-01-08 00:00:00+00:00,0.0,601.0,606.5,80.5,0.0,76.0,0.0,2.75,1366.75,0.0,11.0,2306.25,1366.75,2317.25,-950.5,None,IT_CNOR,2026-04-23
2026-01-08 01:00:00+00:00,0.0,601.0,606.0,78.25,0.0,77.5,0.0,1.75,1364.5,0.0,17.0,2328.5,1364.5,2345.5,-981.0,None,IT_CNOR,2026-04-23
2026-01-08 02:00:00+00:00,0.0,592.5,605.25,76.5,0.0,78.5,0.0,3.25,1356.0,0.0,17.0,2339.5,1356.0,2356.5,-1000.5,None,IT_CNOR,2026-04-23
2026-01-08 03:00:00+00:00,0.0,474.25,605.0,77.25,0.0,78.75,0.0,0.75,1236.0,0.0,4.25,2359.25,1236.0,2363.5,-1127.5,None,IT_CNOR,2026-04-23
2026-01-08 04:00:00+00:00,0.0,561.0,605.0,75.0,0.0,77.5,0.0,2.25,1320.75,0.0,0.0,2496.75,1320.75,2496.75,-1176.0,None,IT_CNOR,2026-04-23
2026-01-08 05:00:00+00:00,0.0,860.0,605.0,85.75,10.25,75.5,0.0,3.75,1640.25,0.0,0.0,2949.75,1640.25,2949.75,-1309.5,None,IT_CNOR,2026-04-23
2026-01-08 06:00:00+00:00,0.0,1006.5,604.0,134.5,19.75,76.75,4.0,2.75,1848.25,0.5,0.0,3538.0,1848.75,3538.0,-1689.25,None,IT_CNOR,2026-04-23
2026-01-08 07:00:00+00:00,0.0,1053.25,603.75,152.25,20.0,78.25,143.25,4.25,2055.0,17.0,0.0,4068.0,2072.0,4068.0,-1996.0,None,IT_CNOR,2026-04-23
2026-01-08 08:00:00+00:00,0.0,945.25,601.5,158.25,19.0,74.5,391.5,8.25,2198.25,18.0,0.0,4276.25,2216.25,4276.25,-2060.0,None,IT_CNOR,2026-04-23
2026-01-08 09:00:00+00:00,0.0,956.0,599.5,145.25,20.0,70.5,673.0,3.75,2468.0,13.5,0.0,4321.75,2481.5,4321.75,-1840.25,None,IT_CNOR,2026-04-23
2026-01-08 10:00:00+00:00,0.0,964.75,601.5,142.25,20.0,73.0,843.0,7.75,2652.25,0.25,0.0,4271.25,2652.5,4271.25,-1618.75,None,IT_CNOR,2026-04-23
2026-01-08 11:00:00+00:00,0.0,911.5,601.0,133.5,20.0,71.75,853.0,21.5,2612.25,0.0,16.0,4072.25,2612.25,4088.25,-1476.0,None,IT_CNOR,2026-04-23
2026-01-08 12:00:00+00:00,0.0,916.25,600.25,132.75,20.0,73.5,733.75,20.75,2497.25,0.0,16.5,3956.0,2497.25,3972.5,-1475.25,None,IT_CNOR,2026-04-23
2026-01-08 13:00:00+00:00,0.0,933.25,600.25,149.25,20.0,73.5,420.25,16.25,2212.75,0.0,8.75,3965.0,2212.75,3973.75,-1761.0,None,IT_CNOR,2026-04-23
2026-01-08 14:00:00+00:00,0.0,901.0,600.25,149.0,20.0,75.0,168.0,19.5,1932.75,8.25,0.0,3979.25,1941.0,3979.25,-2038.25,None,IT_CNOR,2026-04-23
2026-01-08 15:00:00+00:00,0.0,987.75,600.0,162.5,20.0,74.0,22.0,28.75,1895.0,13.5,0.0,4000.75,1908.5,4000.75,-2092.25,None,IT_CNOR,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1012.5,599.0,163.5,20.0,74.75,0.0,35.5,1905.25,17.0,0.0,4012.25,1922.25,4012.25,-2090.0,None,IT_CNOR,2026-04-23
2026-01-08 17:00:00+00:00,0.0,975.75,598.0,162.0,20.0,75.75,0.0,49.75,1881.25,0.0,3.0,3917.25,1881.25,3920.25,-2039.0,None,IT_CNOR,2026-04-23
2026-01-08 18:00:00+00:00,0.0,983.5,598.0,160.5,20.0,77.5,0.0,53.5,1893.0,0.0,0.0,3788.75,1893.0,3788.75,-1895.75,None,IT_CNOR,2026-04-23
2026-01-08 19:00:00+00:00,0.0,920.25,597.0,148.0,19.75,78.5,0.0,56.75,1820.25,0.0,0.0,3563.5,1820.25,3563.5,-1743.25,None,IT_CNOR,2026-04-23
2026-01-08 20:00:00+00:00,0.0,925.5,596.75,140.5,10.25,78.0,0.0,56.75,1807.75,0.0,0.0,3334.5,1807.75,3334.5,-1526.75,None,IT_CNOR,2026-04-23
2026-01-08 21:00:00+00:00,0.0,854.75,596.0,124.25,10.0,78.0,0.0,65.25,1728.25,0.0,0.0,2992.25,1728.25,2992.25,-1264.0,None,IT_CNOR,2026-04-23
2026-01-08 22:00:00+00:00,0.0,773.0,596.0,114.25,10.0,77.75,0.0,72.0,1643.0,0.0,0.25,2643.5,1643.0,2643.75,-1000.75,None,IT_CNOR,2026-04-23
2026-01-08 23:00:00+00:00,0.0,774.0,596.0,74.75,0.0,77.5,0.0,97.5,1619.75,0.0,1.75,2352.75,1619.75,2354.5,-734.75,None,IT_CNOR,2026-04-23
2026-01-09 00:00:00+00:00,0.0,788.0,595.25,67.75,0.0,77.0,0.0,97.0,1625.0,0.0,3.0,2204.75,1625.0,2207.75,-582.75,None,IT_CNOR,2026-04-23
2026-01-09 01:00:00+00:00,0.0,904.25,595.0,67.5,0.0,78.75,0.0,73.75,1719.25,0.0,16.75,2205.0,1719.25,2221.75,-502.5,None,IT_CNOR,2026-04-23
2026-01-09 02:00:00+00:00,0.0,814.0,594.5,67.0,0.0,78.5,0.0,71.25,1625.25,0.0,17.0,2225.5,1625.25,2242.5,-617.25,None,IT_CNOR,2026-04-23
2026-01-09 03:00:00+00:00,0.0,749.75,593.5,66.75,0.0,78.5,0.0,75.25,1563.75,0.0,16.75,2280.0,1563.75,2296.75,-733.0,None,IT_CNOR,2026-04-23
2026-01-09 04:00:00+00:00,0.0,803.25,593.0,68.0,0.0,79.0,0.0,77.0,1620.25,3.0,0.0,2396.25,1623.25,2396.25,-773.0,None,IT_CNOR,2026-04-23
2026-01-09 05:00:00+00:00,0.0,892.5,592.25,80.0,0.0,79.25,0.0,79.25,1723.25,0.0,2.5,2826.25,1723.25,2828.75,-1105.5,None,IT_CNOR,2026-04-23
2026-01-09 06:00:00+00:00,0.0,945.5,591.5,127.5,20.0,78.5,0.5,87.0,1850.5,3.75,0.0,3404.25,1854.25,3404.25,-1550.0,None,IT_CNOR,2026-04-23
2026-01-09 07:00:00+00:00,0.0,921.0,592.0,144.5,20.0,77.25,53.75,84.5,1893.0,14.75,0.0,3936.25,1907.75,3936.25,-2028.5,None,IT_CNOR,2026-04-23
2026-01-09 08:00:00+00:00,0.0,984.0,592.25,157.75,20.0,79.75,236.0,80.0,2149.75,17.0,0.0,4140.75,2166.75,4140.75,-1974.0,None,IT_CNOR,2026-04-23
2026-01-09 09:00:00+00:00,0.0,921.75,591.5,161.0,19.75,76.75,457.5,95.0,2323.25,9.0,0.0,4143.75,2332.25,4143.75,-1811.5,None,IT_CNOR,2026-04-23
2026-01-09 10:00:00+00:00,0.0,954.25,593.25,142.25,10.25,76.0,566.5,116.75,2459.25,8.25,0.0,4102.75,2467.5,4102.75,-1635.25,None,IT_CNOR,2026-04-23
2026-01-09 11:00:00+00:00,0.0,997.5,595.25,132.75,10.0,76.5,600.25,97.5,2509.75,0.0,12.25,3854.25,2509.75,3866.5,-1356.75,None,IT_CNOR,2026-04-23
2026-01-09 12:00:00+00:00,0.0,945.5,595.5,140.25,10.0,77.75,544.25,100.25,2413.5,0.0,10.25,3693.75,2413.5,3704.0,-1290.5,None,IT_CNOR,2026-04-23
2026-01-09 13:00:00+00:00,0.0,902.5,596.0,145.75,10.0,78.0,367.25,104.75,2204.25,4.75,0.0,3745.0,2209.0,3745.0,-1536.0,None,IT_CNOR,2026-04-23
2026-01-09 14:00:00+00:00,0.0,891.75,595.75,152.25,19.75,78.5,163.0,101.75,2002.75,0.0,0.0,3823.25,2002.75,3823.25,-1820.5,None,IT_CNOR,2026-04-23
2026-01-09 15:00:00+00:00,0.0,930.25,595.75,173.25,20.0,80.25,23.25,96.25,1919.0,6.25,0.0,3823.25,1925.25,3823.25,-1898.0,None,IT_CNOR,2026-04-23
2026-01-09 16:00:00+00:00,0.0,908.5,595.0,195.0,20.0,81.0,0.0,113.25,1912.75,4.25,0.0,3865.25,1917.0,3865.25,-1948.25,None,IT_CNOR,2026-04-23
2026-01-09 17:00:00+00:00,0.0,906.0,593.5,212.75,20.0,81.0,0.0,124.5,1937.75,0.0,0.0,3781.5,1937.75,3781.5,-1843.75,None,IT_CNOR,2026-04-23
2026-01-09 18:00:00+00:00,0.0,874.75,594.0,226.75,20.0,83.5,0.0,117.0,1916.0,0.0,0.0,3679.75,1916.0,3679.75,-1763.75,None,IT_CNOR,2026-04-23
2026-01-09 19:00:00+00:00,0.0,901.0,596.75,218.25,0.25,83.75,0.0,108.0,1908.0,0.5,0.0,3412.75,1908.5,3412.75,-1504.25,None,IT_CNOR,2026-04-23
2026-01-09 20:00:00+00:00,0.0,897.0,597.0,202.0,0.0,82.0,0.0,104.25,1882.25,0.0,0.0,3186.0,1882.25,3186.0,-1303.75,None,IT_CNOR,2026-04-23
2026-01-09 21:00:00+00:00,0.0,752.75,597.5,195.0,0.0,82.5,0.0,106.25,1734.0,0.0,0.0,2846.5,1734.0,2846.5,-1112.5,None,IT_CNOR,2026-04-23
2026-01-09 22:00:00+00:00,0.0,540.5,598.25,172.75,0.0,80.5,0.0,91.5,1483.5,0.0,0.25,2557.5,1483.5,2557.75,-1074.25,None,IT_CNOR,2026-04-23
2026-01-09 23:00:00+00:00,0.0,516.25,599.25,164.0,0.0,82.0,0.0,104.0,1465.5,0.0,3.0,2344.25,1465.5,2347.25,-881.75,None,IT_CNOR,2026-04-23
2026-01-10 00:00:00+00:00,0.0,565.5,600.75,166.25,0.0,81.75,0.0,83.75,1498.0,0.0,8.75,2218.75,1498.0,2227.5,-729.5,None,IT_CNOR,2026-04-23
2026-01-10 01:00:00+00:00,0.0,566.5,602.0,172.5,0.0,81.25,0.0,75.0,1497.25,0.0,0.25,2140.0,1497.25,2140.25,-643.0,None,IT_CNOR,2026-04-23
2026-01-10 02:00:00+00:00,0.0,567.25,603.25,173.75,0.0,82.5,0.0,46.5,1473.25,0.0,0.0,2085.0,1473.25,2085.0,-611.75,None,IT_CNOR,2026-04-23
2026-01-10 03:00:00+00:00,0.0,568.0,606.75,176.75,0.0,82.25,0.0,75.5,1509.25,0.0,0.0,2103.5,1509.25,2103.5,-594.25,None,IT_CNOR,2026-04-23
2026-01-10 04:00:00+00:00,0.0,625.25,607.25,177.25,0.0,83.75,0.0,67.0,1560.5,0.0,0.25,2126.0,1560.5,2126.25,-565.75,None,IT_CNOR,2026-04-23
2026-01-10 05:00:00+00:00,0.0,725.25,609.0,187.5,0.0,84.5,0.0,37.75,1644.0,0.0,15.25,2368.5,1644.0,2383.75,-739.75,None,IT_CNOR,2026-04-23
2026-01-10 06:00:00+00:00,0.0,736.5,608.75,188.25,0.0,82.25,0.25,27.75,1643.75,0.0,8.5,2602.5,1643.75,2611.0,-967.25,None,IT_CNOR,2026-04-23
2026-01-10 07:00:00+00:00,0.0,796.75,607.75,194.5,0.0,82.0,40.75,18.75,1740.5,0.0,0.25,2833.75,1740.5,2834.0,-1093.5,None,IT_CNOR,2026-04-23
2026-01-10 08:00:00+00:00,0.0,824.5,607.0,193.25,0.0,82.0,187.25,16.0,1910.0,0.0,0.0,3027.75,1910.0,3027.75,-1117.75,None,IT_CNOR,2026-04-23
2026-01-10 09:00:00+00:00,0.0,817.0,606.5,202.25,0.0,82.75,390.5,20.5,2119.5,0.0,0.0,3104.5,2119.5,3104.5,-985.0,None,IT_CNOR,2026-04-23
2026-01-10 10:00:00+00:00,0.0,803.25,606.0,204.5,0.0,81.25,585.25,23.75,2304.0,0.0,0.0,3037.25,2304.0,3037.25,-733.25,None,IT_CNOR,2026-04-23
2026-01-10 11:00:00+00:00,0.0,727.0,606.0,193.25,0.0,81.0,688.75,28.75,2324.75,0.0,8.0,2916.5,2324.75,2924.5,-599.75,None,IT_CNOR,2026-04-23
2026-01-10 12:00:00+00:00,0.0,710.75,606.0,192.75,0.0,81.5,681.25,31.75,2304.0,0.0,4.25,2750.25,2304.0,2754.5,-450.5,None,IT_CNOR,2026-04-23
2026-01-10 13:00:00+00:00,0.0,750.25,606.0,191.75,0.0,81.5,471.75,37.25,2138.5,0.0,2.25,2626.25,2138.5,2628.5,-490.0,None,IT_CNOR,2026-04-23
2026-01-10 14:00:00+00:00,0.0,822.0,606.0,190.0,0.0,82.0,219.5,27.25,1946.75,0.0,3.0,2598.25,1946.75,2601.25,-654.5,None,IT_CNOR,2026-04-23
2026-01-10 15:00:00+00:00,0.0,824.25,606.0,193.25,0.0,81.25,36.5,34.75,1776.0,0.0,1.25,2724.5,1776.0,2725.75,-949.75,None,IT_CNOR,2026-04-23
2026-01-10 16:00:00+00:00,0.0,854.5,599.75,209.75,0.0,82.75,0.0,39.0,1785.75,16.5,0.0,3034.5,1802.25,3034.5,-1232.25,None,IT_CNOR,2026-04-23
2026-01-10 17:00:00+00:00,0.0,850.25,598.0,209.75,17.0,82.25,0.0,58.0,1815.25,0.75,0.0,3163.5,1816.0,3163.5,-1347.5,None,IT_CNOR,2026-04-23
2026-01-10 18:00:00+00:00,0.0,772.75,602.0,200.25,0.0,84.0,0.0,49.25,1708.25,16.5,0.0,3200.0,1724.75,3200.0,-1475.25,None,IT_CNOR,2026-04-23
2026-01-10 19:00:00+00:00,0.0,752.25,606.0,195.75,0.0,80.75,0.0,46.0,1680.75,0.25,0.0,3015.0,1681.0,3015.0,-1334.0,None,IT_CNOR,2026-04-23
2026-01-10 20:00:00+00:00,0.0,808.75,606.0,186.0,0.0,80.75,0.0,24.5,1706.0,0.0,0.0,2780.5,1706.0,2780.5,-1074.5,None,IT_CNOR,2026-04-23
2026-01-10 21:00:00+00:00,0.0,750.75,606.0,182.0,0.0,81.25,0.0,11.5,1631.5,0.0,0.0,2572.25,1631.5,2572.25,-940.75,None,IT_CNOR,2026-04-23
2026-01-10 22:00:00+00:00,0.0,542.75,606.75,177.0,0.0,81.0,0.0,10.25,1417.75,0.25,0.0,2369.75,1418.0,2369.75,-951.75,None,IT_CNOR,2026-04-23
2026-01-10 23:00:00+00:00,0.0,502.25,607.0,155.25,0.0,81.75,0.0,24.25,1370.5,6.0,0.0,2190.75,1376.5,2190.75,-814.25,None,IT_CNOR,2026-04-23
2026-01-11 00:00:00+00:00,0.0,412.75,607.0,147.0,0.0,84.0,0.0,14.75,1265.5,0.25,0.0,2099.75,1265.75,2099.75,-834.0,None,IT_CNOR,2026-04-23
2026-01-11 01:00:00+00:00,0.0,412.5,607.0,147.25,0.0,83.5,0.0,19.5,1269.75,0.0,13.0,2037.25,1269.75,2050.25,-780.5,None,IT_CNOR,2026-04-23
2026-01-11 02:00:00+00:00,0.0,413.75,607.0,157.25,0.0,83.5,0.0,27.5,1289.0,0.0,17.0,1988.25,1289.0,2005.25,-716.25,None,IT_CNOR,2026-04-23
2026-01-11 03:00:00+00:00,0.0,415.25,607.25,161.25,0.0,83.25,0.0,25.0,1292.0,0.0,5.0,1967.0,1292.0,1972.0,-680.0,None,IT_CNOR,2026-04-23
2026-01-11 04:00:00+00:00,0.0,421.0,607.5,164.25,0.0,83.75,0.0,27.25,1303.75,0.0,0.0,1991.5,1303.75,1991.5,-687.75,None,IT_CNOR,2026-04-23
2026-01-11 05:00:00+00:00,0.0,450.5,607.25,181.0,10.0,83.25,0.0,27.5,1359.5,0.0,0.0,2084.0,1359.5,2084.0,-724.5,None,IT_CNOR,2026-04-23
2026-01-11 06:00:00+00:00,0.0,560.25,606.75,193.25,10.0,83.25,2.25,33.25,1489.0,0.0,0.0,2180.25,1489.0,2180.25,-691.25,None,IT_CNOR,2026-04-23
2026-01-11 07:00:00+00:00,0.0,454.75,607.0,183.0,10.0,83.0,122.75,38.25,1498.75,3.0,0.0,2311.0,1501.75,2311.0,-809.25,None,IT_CNOR,2026-04-23
2026-01-11 08:00:00+00:00,0.0,555.25,607.0,171.0,10.0,82.75,346.25,35.5,1807.75,6.0,0.0,2464.5,1813.75,2464.5,-650.75,None,IT_CNOR,2026-04-23
2026-01-11 09:00:00+00:00,0.0,539.25,606.75,164.0,10.0,81.25,586.0,23.25,2010.5,3.75,0.0,2676.0,2014.25,2676.0,-661.75,None,IT_CNOR,2026-04-23
2026-01-11 10:00:00+00:00,0.0,575.25,606.0,159.0,10.0,82.0,764.0,19.75,2216.0,0.0,0.75,2718.5,2216.0,2719.25,-503.25,None,IT_CNOR,2026-04-23
2026-01-11 11:00:00+00:00,0.0,520.5,606.0,158.25,10.0,81.75,770.25,15.5,2162.25,0.0,0.75,2689.5,2162.25,2690.25,-528.0,None,IT_CNOR,2026-04-23
2026-01-11 12:00:00+00:00,0.0,526.25,606.0,159.5,10.0,79.25,657.0,16.25,2054.25,0.0,16.75,2548.25,2054.25,2565.0,-510.75,None,IT_CNOR,2026-04-23
2026-01-11 13:00:00+00:00,0.0,550.5,606.0,165.25,10.0,80.0,414.5,12.0,1838.25,0.0,6.0,2458.0,1838.25,2464.0,-625.75,None,IT_CNOR,2026-04-23
2026-01-11 14:00:00+00:00,0.0,517.5,606.0,166.5,10.0,79.75,197.25,8.75,1585.75,0.0,0.0,2425.5,1585.75,2425.5,-839.75,None,IT_CNOR,2026-04-23
2026-01-11 15:00:00+00:00,0.0,725.25,606.0,169.0,10.0,81.0,35.0,7.0,1633.25,3.0,0.0,2523.75,1636.25,2523.75,-887.5,None,IT_CNOR,2026-04-23
2026-01-11 16:00:00+00:00,0.0,892.5,605.25,187.75,10.0,80.75,0.0,7.5,1783.75,11.5,0.0,2787.25,1795.25,2787.25,-992.0,None,IT_CNOR,2026-04-23
2026-01-11 17:00:00+00:00,0.0,826.5,605.0,187.0,10.0,85.25,0.0,4.25,1718.0,17.0,0.0,2943.75,1735.0,2943.75,-1208.75,None,IT_CNOR,2026-04-23
2026-01-11 18:00:00+00:00,0.0,821.25,605.0,186.75,10.0,81.25,0.0,2.5,1706.75,13.5,0.0,3059.0,1720.25,3059.0,-1338.75,None,IT_CNOR,2026-04-23
2026-01-11 19:00:00+00:00,0.0,817.25,605.75,172.5,10.0,82.0,0.0,0.5,1688.0,4.25,0.0,2937.75,1692.25,2937.75,-1245.5,None,IT_CNOR,2026-04-23
2026-01-11 20:00:00+00:00,0.0,664.75,606.0,162.5,10.0,81.75,0.0,0.75,1525.75,0.0,0.0,2740.0,1525.75,2740.0,-1214.25,None,IT_CNOR,2026-04-23
2026-01-11 21:00:00+00:00,0.0,581.75,606.0,162.0,10.0,82.5,0.0,2.5,1444.75,0.0,0.0,2535.0,1444.75,2535.0,-1090.25,None,IT_CNOR,2026-04-23
2026-01-11 22:00:00+00:00,0.0,584.5,606.5,154.75,0.0,81.75,0.0,1.75,1429.25,0.0,0.25,2274.5,1429.25,2274.75,-845.5,None,IT_CNOR,2026-04-23
2026-01-11 23:00:00+00:00,0.0,548.75,607.0,132.25,16.0,82.0,0.0,4.75,1390.75,0.0,8.0,2086.75,1390.75,2094.75,-704.0,None,IT_CNOR,2026-04-23
2026-01-12 00:00:00+00:00,0.0,577.25,606.75,134.0,16.0,83.0,0.0,12.25,1429.25,0.0,15.5,1986.75,1429.25,2002.25,-573.0,None,IT_CNOR,2026-04-23
2026-01-12 01:00:00+00:00,0.0,558.25,607.0,127.5,7.5,83.5,0.0,12.5,1396.25,0.0,17.0,1952.75,1396.25,1969.75,-573.5,None,IT_CNOR,2026-04-23
2026-01-12 02:00:00+00:00,0.0,575.25,606.25,127.75,0.0,83.0,0.0,13.75,1406.0,0.0,16.75,1951.5,1406.0,1968.25,-562.25,None,IT_CNOR,2026-04-23
2026-01-12 03:00:00+00:00,0.0,506.25,606.0,127.5,14.0,81.75,0.0,14.75,1350.25,0.0,0.25,1996.75,1350.25,1997.0,-646.75,None,IT_CNOR,2026-04-23
2026-01-12 04:00:00+00:00,0.0,667.0,605.0,126.75,16.0,81.75,0.0,16.25,1512.75,0.0,0.0,2187.25,1512.75,2187.25,-674.5,None,IT_CNOR,2026-04-23
2026-01-12 05:00:00+00:00,0.0,886.5,599.25,142.75,26.5,79.75,0.0,22.0,1756.75,1.25,0.0,2763.75,1758.0,2763.75,-1005.75,None,IT_CNOR,2026-04-23
2026-01-12 06:00:00+00:00,0.0,948.25,584.5,170.25,55.5,78.0,2.0,30.75,1869.25,6.25,0.0,3432.0,1875.5,3432.0,-1556.5,None,IT_CNOR,2026-04-23
2026-01-12 07:00:00+00:00,0.0,977.75,584.25,199.0,56.0,80.75,73.0,35.5,2006.25,17.0,0.0,3983.25,2023.25,3983.25,-1960.0,None,IT_CNOR,2026-04-23
2026-01-12 08:00:00+00:00,0.0,995.5,580.25,207.0,56.0,82.0,250.25,34.0,2205.0,11.5,0.0,4233.25,2216.5,4233.25,-2016.75,None,IT_CNOR,2026-04-23
2026-01-12 09:00:00+00:00,0.0,925.75,579.0,208.25,55.75,81.5,493.75,29.5,2373.5,2.5,0.0,4394.5,2376.0,4394.5,-2018.5,None,IT_CNOR,2026-04-23
2026-01-12 10:00:00+00:00,0.0,954.0,587.0,196.5,38.0,81.0,684.25,36.0,2576.75,0.0,1.0,4337.0,2576.75,4338.0,-1761.25,None,IT_CNOR,2026-04-23
2026-01-12 11:00:00+00:00,0.0,937.75,585.0,161.0,22.25,75.25,790.25,41.5,2613.0,0.0,13.75,4107.75,2613.0,4121.5,-1508.5,None,IT_CNOR,2026-04-23
2026-01-12 12:00:00+00:00,0.0,817.25,584.0,159.5,22.0,77.75,753.75,49.75,2464.0,0.0,13.5,3854.0,2464.0,3867.5,-1403.5,None,IT_CNOR,2026-04-23
2026-01-12 13:00:00+00:00,0.0,873.5,584.0,174.0,39.75,76.5,444.25,53.75,2245.75,0.0,8.0,3976.25,2245.75,3984.25,-1738.5,None,IT_CNOR,2026-04-23
