,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-28 15:00:00+00:00,0.4,168.88524999999998,572.819,1.109,1307.5755,2050.7887499999997,0.0,0.0,4021.25,2050.7887499999997,4021.25,-1970.4612500000003,None,SE_4,2026-04-23
2026-01-28 16:00:00+00:00,0.6,174.16475,575.79275,0.9252499999999999,1341.22925,2092.712,0.0,0.0,4040.75,2092.712,4040.75,-1948.038,None,SE_4,2026-04-23
2026-01-28 17:00:00+00:00,0.1,171.14225,571.11525,1.01,1374.055,2117.4225,0.0,0.0,3878.5,2117.4225,3878.5,-1761.0774999999999,None,SE_4,2026-04-23
2026-01-28 18:00:00+00:00,0.1,167.21800000000002,571.54225,0.67675,1358.8252499999999,2098.3622499999997,0.0,0.0,3827.25,2098.3622499999997,3827.25,-1728.8877500000003,None,SE_4,2026-04-23
2026-01-28 19:00:00+00:00,0.1,140.2925,432.0315,0.5195000000000001,1376.6637500000002,1949.60725,0.0,0.0,3825.5,1949.60725,3825.5,-1875.89275,None,SE_4,2026-04-23
2026-01-28 20:00:00+00:00,0.0,112.524,255.98175,0.35875,1375.022,1743.8865,0.0,0.0,3736.5,1743.8865,3736.5,-1992.6135,None,SE_4,2026-04-23
2026-01-28 21:00:00+00:00,0.0,106.59,253.4475,0.34550000000000003,1338.14375,1698.52675,0.0,0.0,3626.25,1698.52675,3626.25,-1927.72325,None,SE_4,2026-04-23
2026-01-28 22:00:00+00:00,0.0,102.8105,245.8945,0.22,1253.85175,1602.77675,0.0,0.0,3544.0,1602.77675,3544.0,-1941.22325,None,SE_4,2026-04-23
2026-01-28 23:00:00+00:00,0.0,81.817,238.286,0.03575,1250.3342499999999,1570.473,0.0,0.0,3557.25,1570.473,3557.25,-1986.777,None,SE_4,2026-04-23
2026-01-29 00:00:00+00:00,0.2,82.76875,236.3335,0.02925,1218.17625,1537.50775,0.0,0.0,3458.25,1537.50775,3458.25,-1920.74225,None,SE_4,2026-04-23
2026-01-29 01:00:00+00:00,0.0,82.04275000000001,234.9665,0.029,1197.6795,1514.71775,0.0,0.0,3335.5,1514.71775,3335.5,-1820.78225,None,SE_4,2026-04-23
2026-01-29 02:00:00+00:00,0.0,79.9125,237.019,0.031,1212.208,1529.1705000000002,0.0,0.0,3267.0,1529.1705000000002,3267.0,-1737.8294999999998,None,SE_4,2026-04-23
2026-01-29 03:00:00+00:00,0.1,82.29075,238.0935,0.033,1181.76025,1502.2775000000001,0.0,0.0,3324.0,1502.2775000000001,3324.0,-1821.7224999999999,None,SE_4,2026-04-23
2026-01-29 04:00:00+00:00,0.2,85.7255,245.42425,0.035750000000000004,1208.85,1540.2354999999998,0.0,0.0,3467.75,1540.2354999999998,3467.75,-1927.5145000000002,None,SE_4,2026-04-23
2026-01-29 05:00:00+00:00,0.1,99.74325,272.4055,0.04,1167.22325,1539.5120000000002,0.0,0.0,3691.5,1539.5120000000002,3691.5,-2151.988,None,SE_4,2026-04-23
2026-01-29 06:00:00+00:00,0.5,143.4855,497.5915,0.39075000000000004,1163.2962499999999,1805.264,0.0,0.0,4013.25,1805.264,4013.25,-2207.986,None,SE_4,2026-04-23
2026-01-29 07:00:00+00:00,0.4,167.81575,575.7185,1.42675,1115.21225,1860.57325,0.0,0.0,4070.5,1860.57325,4070.5,-2209.92675,None,SE_4,2026-04-23
2026-01-29 08:00:00+00:00,0.2,166.5645,580.229,8.807749999999999,1111.1122500000001,1866.9135,0.0,0.0,4142.5,1866.9135,4142.5,-2275.5865,None,SE_4,2026-04-23
2026-01-29 09:00:00+00:00,0.0,160.55175,578.65075,21.5865,1076.24375,1837.03275,0.0,0.0,4218.75,1837.03275,4218.75,-2381.7172499999997,None,SE_4,2026-04-23
2026-01-29 10:00:00+00:00,0.5,157.55625,576.3165,31.04025,1105.7245,1871.1375,0.0,0.0,4240.0,1871.1375,4240.0,-2368.8625,None,SE_4,2026-04-23
2026-01-29 11:00:00+00:00,0.1,146.50925,580.21,33.782,1080.4702499999999,1841.0715,0.0,0.0,4270.25,1841.0715,4270.25,-2429.1785,None,SE_4,2026-04-23
2026-01-29 12:00:00+00:00,0.5,144.7585,579.6347499999999,25.6665,1097.22525,1847.7849999999999,0.0,0.0,4260.25,1847.7849999999999,4260.25,-2412.465,None,SE_4,2026-04-23
2026-01-29 13:00:00+00:00,0.0,145.67775,597.86375,14.524,1122.18775,1880.2532500000002,0.0,0.0,4240.0,1880.2532500000002,4240.0,-2359.74675,None,SE_4,2026-04-23
2026-01-29 14:00:00+00:00,0.3,148.87375,580.27475,5.00225,1193.4835,1927.9342500000002,0.0,0.0,4154.0,1927.9342500000002,4154.0,-2226.0657499999998,None,SE_4,2026-04-23
2026-01-29 15:00:00+00:00,0.2,150.57775,583.5965,0.94875,1193.7935,1929.1165,0.0,0.0,4181.25,1929.1165,4181.25,-2252.1335,None,SE_4,2026-04-23
2026-01-29 16:00:00+00:00,0.6,142.24699999999999,584.596,0.7124999999999999,1255.029,1983.1844999999998,0.0,0.0,4183.25,1983.1844999999998,4183.25,-2200.0655,None,SE_4,2026-04-23
2026-01-29 17:00:00+00:00,0.1,136.27775,578.7415000000001,0.46799999999999997,1316.05775,2031.645,0.0,0.0,4063.75,2031.645,4063.75,-2032.105,None,SE_4,2026-04-23
2026-01-29 18:00:00+00:00,0.1,116.53175,560.097,0.033,1333.6975,2010.4592499999999,0.0,0.0,3951.0,2010.4592499999999,3951.0,-1940.5407500000001,None,SE_4,2026-04-23
2026-01-29 19:00:00+00:00,0.1,95.327,483.90875,0.033,1383.5605,1962.9292500000001,0.0,0.0,3786.5,1962.9292500000001,3786.5,-1823.5707499999999,None,SE_4,2026-04-23
2026-01-29 20:00:00+00:00,0.0,92.44825,258.76975,0.0325,1385.6865,1736.937,0.0,0.0,3550.25,1736.937,3550.25,-1813.313,None,SE_4,2026-04-23
2026-01-29 21:00:00+00:00,0.0,87.23075,258.87125000000003,0.0305,1388.7092499999999,1734.84175,0.0,0.0,3412.25,1734.84175,3412.25,-1677.40825,None,SE_4,2026-04-23
2026-01-29 22:00:00+00:00,0.0,79.2065,258.92425000000003,0.036,1380.70125,1718.8680000000002,0.0,0.0,3322.0,1718.8680000000002,3322.0,-1603.1319999999998,None,SE_4,2026-04-23
2026-01-29 23:00:00+00:00,0.0,74.04,246.272,0.03825,1408.62,1728.9702499999999,0.0,0.0,3248.5,1728.9702499999999,3248.5,-1519.5297500000001,None,SE_4,2026-04-23
2026-01-30 00:00:00+00:00,0.2,73.849,236.01375000000002,0.037,1381.79,1691.88975,0.0,0.0,3190.75,1691.88975,3190.75,-1498.86025,None,SE_4,2026-04-23
2026-01-30 01:00:00+00:00,0.0,72.056,236.01725,0.032,1413.384,1721.48925,0.0,0.0,3090.5,1721.48925,3090.5,-1369.01075,None,SE_4,2026-04-23
2026-01-30 02:00:00+00:00,0.0,67.38075,237.7225,0.040499999999999994,1507.45125,1812.595,0.0,0.0,3100.5,1812.595,3100.5,-1287.905,None,SE_4,2026-04-23
2026-01-30 03:00:00+00:00,0.1,63.83475,247.93625,0.145,1526.53975,1838.55575,0.0,0.0,3159.75,1838.55575,3159.75,-1321.19425,None,SE_4,2026-04-23
2026-01-30 04:00:00+00:00,0.0,79.90625,259.07825,0.15075,1597.37125,1936.5065,0.0,0.0,3391.25,1936.5065,3391.25,-1454.7435,None,SE_4,2026-04-23
2026-01-30 05:00:00+00:00,0.1,89.06675,258.9395,0.1555,1602.75025,1951.0120000000002,0.0,0.0,3624.75,1951.0120000000002,3624.75,-1673.7379999999998,None,SE_4,2026-04-23
2026-01-30 06:00:00+00:00,0.0,114.4775,265.8745,0.282,1673.2627499999999,2053.89675,0.0,0.0,4009.0,2053.89675,4009.0,-1955.1032500000001,None,SE_4,2026-04-23
2026-01-30 07:00:00+00:00,0.3,125.11975,273.13275,0.9995,1659.769,2059.321,0.0,0.0,4070.5,2059.321,4070.5,-2011.179,None,SE_4,2026-04-23
2026-01-30 08:00:00+00:00,0.2,126.0375,274.81025,5.65575,1683.47375,2090.17725,0.0,0.0,4125.0,2090.17725,4125.0,-2034.8227499999998,None,SE_4,2026-04-23
2026-01-30 09:00:00+00:00,0.0,117.001,275.9915,12.5685,1693.68025,2099.24125,0.0,0.0,4139.0,2099.24125,4139.0,-2039.75875,None,SE_4,2026-04-23
2026-01-30 10:00:00+00:00,0.4,114.2295,266.76075000000003,17.139499999999998,1720.4425,2118.9722500000003,0.0,0.0,4062.25,2118.9722500000003,4062.25,-1943.2777499999997,None,SE_4,2026-04-23
2026-01-30 11:00:00+00:00,0.0,114.18,262.862,19.144,1678.42475,2074.61075,0.0,0.0,3953.0,2074.61075,3953.0,-1878.3892500000002,None,SE_4,2026-04-23
2026-01-30 12:00:00+00:00,0.1,110.6365,261.38375,16.48575,1697.0127499999999,2085.6187499999996,0.0,0.0,3878.5,2085.6187499999996,3878.5,-1792.8812500000004,None,SE_4,2026-04-23
2026-01-30 13:00:00+00:00,0.0,112.662,262.18174999999997,10.7295,1693.49875,2079.072,0.0,0.0,3859.0,2079.072,3859.0,-1779.9279999999999,None,SE_4,2026-04-23
2026-01-30 14:00:00+00:00,0.0,112.88875,262.032,4.62375,1741.76325,2121.30775,0.0,0.0,3930.0,2121.30775,3930.0,-1808.69225,None,SE_4,2026-04-23
2026-01-30 15:00:00+00:00,0.0,114.49799999999999,261.88175,0.7002499999999999,1726.593,2103.6730000000002,0.0,0.0,3973.75,2103.6730000000002,3973.75,-1870.0769999999998,None,SE_4,2026-04-23
2026-01-30 16:00:00+00:00,0.4,117.60624999999999,262.31275,0.34475,1778.0385,2158.7022500000003,0.0,0.0,4009.5,2158.7022500000003,4009.5,-1850.7977499999997,None,SE_4,2026-04-23
2026-01-30 17:00:00+00:00,0.1,112.66624999999999,261.3995,0.29674999999999996,1756.632,2131.0945,0.0,0.0,3925.0,2131.0945,3925.0,-1793.9054999999998,None,SE_4,2026-04-23
2026-01-30 18:00:00+00:00,0.1,106.518,260.83375,0.136,1784.548,2152.13575,0.0,0.0,3839.25,2152.13575,3839.25,-1687.11425,None,SE_4,2026-04-23
2026-01-30 19:00:00+00:00,0.1,87.19525,260.16200000000003,0.13675,1776.6635,2124.2575,0.0,0.0,3667.75,2124.2575,3667.75,-1543.4924999999998,None,SE_4,2026-04-23
2026-01-30 20:00:00+00:00,0.0,87.20925,260.14075,0.03575,1750.58625,2097.972,0.0,0.0,3491.75,2097.972,3491.75,-1393.7779999999998,None,SE_4,2026-04-23
2026-01-30 21:00:00+00:00,0.0,86.69725,244.855,0.035,1769.4382500000002,2101.0255,0.0,0.0,3410.5,2101.0255,3410.5,-1309.4744999999998,None,SE_4,2026-04-23
2026-01-30 22:00:00+00:00,0.0,85.72675,231.1625,0.039,1761.8625,2078.79075,0.0,0.0,3365.25,2078.79075,3365.25,-1286.4592499999999,None,SE_4,2026-04-23
2026-01-30 23:00:00+00:00,0.1,77.43525,228.3185,0.038,1733.73925,2039.631,0.0,0.0,3191.0,2039.631,3191.0,-1151.369,None,SE_4,2026-04-23
2026-01-31 00:00:00+00:00,0.2,75.84700000000001,228.88,0.03175,1782.3415,2087.3002500000002,0.0,0.0,3210.0,2087.3002500000002,3210.0,-1122.6997499999998,None,SE_4,2026-04-23
2026-01-31 01:00:00+00:00,0.0,75.59,227.1005,0.031,1761.729,2064.4505,0.0,0.0,3225.0,2064.4505,3225.0,-1160.5495,None,SE_4,2026-04-23
2026-01-31 02:00:00+00:00,0.0,62.10425,227.59975,0.03625,1805.266,2095.00625,0.0,0.0,3265.0,2095.00625,3265.0,-1169.99375,None,SE_4,2026-04-23
2026-01-31 03:00:00+00:00,0.1,65.58775,226.1475,0.0385,1789.8015,2081.6752500000002,0.0,0.0,3300.5,2081.6752500000002,3300.5,-1218.8247499999998,None,SE_4,2026-04-23
2026-01-31 04:00:00+00:00,0.0,65.709,226.797,0.0435,1831.58475,2124.13425,0.0,0.0,3352.75,2124.13425,3352.75,-1228.61575,None,SE_4,2026-04-23
2026-01-31 05:00:00+00:00,0.2,65.57724999999999,235.26999999999998,0.05,1810.74525,2111.8424999999997,0.0,0.0,3417.75,2111.8424999999997,3417.75,-1305.9075000000003,None,SE_4,2026-04-23
2026-01-31 06:00:00+00:00,0.1,84.16875,246.22025,0.3775,1859.8787499999999,2190.74525,0.0,0.0,3521.5,2190.74525,3521.5,-1330.75475,None,SE_4,2026-04-23
2026-01-31 07:00:00+00:00,0.2,101.09224999999999,259.472,2.27675,1836.10225,2199.14325,0.0,0.0,3462.5,2199.14325,3462.5,-1263.35675,None,SE_4,2026-04-23
2026-01-31 08:00:00+00:00,0.4,108.119,264.13325000000003,16.773,1887.9225000000001,2277.3477500000004,0.0,0.0,3508.0,2277.3477500000004,3508.0,-1230.6522499999996,None,SE_4,2026-04-23
2026-01-31 09:00:00+00:00,0.0,107.19325,264.823,43.50275,1899.0465,2314.5654999999997,0.0,0.0,3382.25,2314.5654999999997,3382.25,-1067.6845000000003,None,SE_4,2026-04-23
2026-01-31 10:00:00+00:00,0.0,106.34649999999999,266.59375,72.031,1883.78875,2328.7599999999998,0.0,0.0,3258.75,2328.7599999999998,3258.75,-929.9900000000002,None,SE_4,2026-04-23
2026-01-31 11:00:00+00:00,0.0,104.13575,269.5605,89.3385,1852.0095,2315.04425,0.0,0.0,3175.5,2315.04425,3175.5,-860.4557500000001,None,SE_4,2026-04-23
2026-01-31 12:00:00+00:00,0.1,104.04724999999999,267.544,80.52925,1851.5285,2303.749,0.0,0.0,3258.0,2303.749,3258.0,-954.2510000000002,None,SE_4,2026-04-23
2026-01-31 13:00:00+00:00,0.1,104.16075000000001,265.757,52.91525,1832.27475,2255.20775,0.0,0.0,3381.5,2255.20775,3381.5,-1126.29225,None,SE_4,2026-04-23
2026-01-31 14:00:00+00:00,0.0,107.74575,266.24649999999997,16.70325,1815.4479999999999,2206.1434999999997,0.0,0.0,3574.5,2206.1434999999997,3574.5,-1368.3565000000003,None,SE_4,2026-04-23
2026-01-31 15:00:00+00:00,0.0,111.30725,264.94475,2.2675,1760.8895,2139.409,0.0,0.0,3727.0,2139.409,3727.0,-1587.591,None,SE_4,2026-04-23
2026-01-31 16:00:00+00:00,0.0,115.66024999999999,265.36699999999996,0.739,1772.6285,2154.39475,0.0,0.0,3927.0,2154.39475,3927.0,-1772.60525,None,SE_4,2026-04-23
2026-01-31 17:00:00+00:00,0.0,97.83525,266.01775,0.47675,1733.973,2098.30275,0.0,0.0,3882.75,2098.30275,3882.75,-1784.4472500000002,None,SE_4,2026-04-23
2026-01-31 18:00:00+00:00,0.1,88.62950000000001,234.70625,0.0415,1712.91225,2036.3895,0.0,0.0,3752.5,2036.3895,3752.5,-1716.1105,None,SE_4,2026-04-23
2026-01-31 19:00:00+00:00,0.1,70.6585,215.83675,0.0415,1690.07725,1976.714,0.0,0.0,3656.0,1976.714,3656.0,-1679.286,None,SE_4,2026-04-23
2026-01-31 20:00:00+00:00,0.0,64.748,215.57299999999998,0.04,1651.73975,1932.10075,0.0,0.0,3527.0,1932.10075,3527.0,-1594.89925,None,SE_4,2026-04-23
2026-01-31 21:00:00+00:00,0.0,62.77175,218.12825,0.035750000000000004,1626.83975,1907.7755000000002,0.0,0.0,3471.75,1907.7755000000002,3471.75,-1563.9744999999998,None,SE_4,2026-04-23
2026-01-31 22:00:00+00:00,0.1,62.99575,218.02325,0.038,1602.70775,1883.86475,0.0,0.0,3478.25,1883.86475,3478.25,-1594.38525,None,SE_4,2026-04-23
2026-01-31 23:00:00+00:00,0.3,67.3845,212.51325,0.034,1448.531,1728.7627499999999,0.0,0.0,3412.75,1728.7627499999999,3412.75,-1683.9872500000001,None,SE_4,2026-04-23
2026-02-01 00:00:00+00:00,0.2,56.90275,212.003,0.028,1411.89625,1681.03,0.0,0.0,3477.75,1681.03,3477.75,-1796.72,None,SE_4,2026-04-23
2026-02-01 01:00:00+00:00,0.0,55.75925,212.0945,0.03,1356.2930000000001,1624.17675,0.0,0.0,3498.5,1624.17675,3498.5,-1874.32325,None,SE_4,2026-04-23
2026-02-01 02:00:00+00:00,0.0,60.4835,210.961,0.03375,1286.531,1558.00925,0.0,0.0,3437.25,1558.00925,3437.25,-1879.24075,None,SE_4,2026-04-23
2026-02-01 03:00:00+00:00,0.1,60.561749999999996,209.66825,0.337,1269.97775,1540.64475,0.0,0.0,3386.0,1540.64475,3386.0,-1845.35525,None,SE_4,2026-04-23
2026-02-01 04:00:00+00:00,0.0,60.99925,208.69,0.341,1250.78525,1520.8155,0.0,0.0,3347.0,1520.8155,3347.0,-1826.1845,None,SE_4,2026-04-23
2026-02-01 05:00:00+00:00,0.2,62.075,210.75775,0.4025,1279.31075,1552.746,0.0,0.0,3404.25,1552.746,3404.25,-1851.504,None,SE_4,2026-04-23
2026-02-01 06:00:00+00:00,0.2,65.51725,222.28300000000002,0.35675,1273.5125,1561.8695,0.0,0.0,3486.0,1561.8695,3486.0,-1924.1305,None,SE_4,2026-04-23
2026-02-01 07:00:00+00:00,0.2,65.55275,233.637,2.02375,1334.94175,1636.35525,0.0,0.0,3592.25,1636.35525,3592.25,-1955.89475,None,SE_4,2026-04-23
2026-02-01 08:00:00+00:00,0.4,66.56,235.263,17.1315,1343.5705,1662.9250000000002,0.0,0.0,3683.75,1662.9250000000002,3683.75,-2020.8249999999998,None,SE_4,2026-04-23
2026-02-01 09:00:00+00:00,0.1,78.01975,237.946,46.207499999999996,1403.0394999999999,1765.3127499999998,0.0,0.0,3691.5,1765.3127499999998,3691.5,-1926.1872500000002,None,SE_4,2026-04-23
2026-02-01 10:00:00+00:00,0.4,79.20325,238.93675,76.65075,1370.5587500000001,1765.7495000000001,0.0,0.0,3584.25,1765.7495000000001,3584.25,-1818.5004999999999,None,SE_4,2026-04-23
2026-02-01 11:00:00+00:00,0.0,79.21475000000001,238.78325,85.95325,1354.3785,1758.32975,0.0,0.0,3546.0,1758.32975,3546.0,-1787.67025,None,SE_4,2026-04-23
2026-02-01 12:00:00+00:00,0.1,79.982,243.60075,79.57575,1326.542,1729.8004999999998,0.0,0.0,3558.0,1729.8004999999998,3558.0,-1828.1995000000002,None,SE_4,2026-04-23
2026-02-01 13:00:00+00:00,0.2,99.71775,248.023,44.684,1325.7335,1718.35825,0.0,0.0,3604.5,1718.35825,3604.5,-1886.14175,None,SE_4,2026-04-23
2026-02-01 14:00:00+00:00,0.2,105.798,245.79025000000001,15.3355,1288.3315,1655.45525,0.0,0.0,3696.75,1655.45525,3696.75,-2041.29475,None,SE_4,2026-04-23
2026-02-01 15:00:00+00:00,0.1,111.092,243.765,2.113,1290.0297500000001,1647.09975,0.0,0.0,3935.0,1647.09975,3935.0,-2287.9002499999997,None,SE_4,2026-04-23
2026-02-01 16:00:00+00:00,0.0,115.58475,245.12075,0.03875,1296.92825,1657.6725,0.0,0.0,4072.5,1657.6725,4072.5,-2414.8275000000003,None,SE_4,2026-04-23
2026-02-01 17:00:00+00:00,0.1,117.845,247.665,0.39375000000000004,1281.16425,1647.1680000000001,0.0,0.0,4083.5,1647.1680000000001,4083.5,-2436.332,None,SE_4,2026-04-23
2026-02-01 18:00:00+00:00,0.1,113.256,246.19175,0.33425000000000005,1304.13375,1664.01575,0.0,0.0,4055.25,1664.01575,4055.25,-2391.23425,None,SE_4,2026-04-23
2026-02-01 19:00:00+00:00,0.1,88.61175,244.80125,0.3355,1258.76475,1592.61325,0.0,0.0,3953.75,1592.61325,3953.75,-2361.1367499999997,None,SE_4,2026-04-23
2026-02-01 20:00:00+00:00,0.0,87.51,240.57125,0.0345,1233.88425,1562.0,0.0,0.0,3832.5,1562.0,3832.5,-2270.5,None,SE_4,2026-04-23
2026-02-01 21:00:00+00:00,0.0,83.83924999999999,222.34625,0.0335,1238.597,1544.816,0.0,0.0,3773.75,1544.816,3773.75,-2228.934,None,SE_4,2026-04-23
2026-02-01 22:00:00+00:00,0.0,83.645,215.94075,0.036,1196.68475,1496.3065,0.0,0.0,3602.25,1496.3065,3602.25,-2105.9435000000003,None,SE_4,2026-04-23
2026-02-01 23:00:00+00:00,0.3,63.06375,215.06775,0.0405,1204.94675,1483.41875,0.0,0.0,3534.25,1483.41875,3534.25,-2050.83125,None,SE_4,2026-04-23
2026-02-02 00:00:00+00:00,0.0,57.339749999999995,215.47075,0.0315,1230.63525,1503.47725,0.0,0.0,3604.5,1503.47725,3604.5,-2101.02275,None,SE_4,2026-04-23
2026-02-02 01:00:00+00:00,0.0,63.34525,215.411,0.035,1200.6395,1479.43075,0.0,0.0,3612.75,1479.43075,3612.75,-2133.31925,None,SE_4,2026-04-23
2026-02-02 02:00:00+00:00,0.1,63.38275,216.2525,0.042,1190.54025,1470.3175,0.0,0.0,3577.0,1470.3175,3577.0,-2106.6825,None,SE_4,2026-04-23
2026-02-02 03:00:00+00:00,0.1,64.35725,226.62725,0.046,1223.718,1514.8485,0.0,0.0,3581.25,1514.8485,3581.25,-2066.4015,None,SE_4,2026-04-23
2026-02-02 04:00:00+00:00,0.0,63.389,241.70024999999998,0.04975,1236.6905,1541.8294999999998,0.0,0.0,3750.25,1541.8294999999998,3750.25,-2208.4205,None,SE_4,2026-04-23
2026-02-02 05:00:00+00:00,0.2,95.59825000000001,267.72675,0.0625,1225.2065,1588.7939999999999,0.0,0.0,3988.0,1588.7939999999999,3988.0,-2399.206,None,SE_4,2026-04-23
2026-02-02 06:00:00+00:00,0.2,141.393,299.78274999999996,0.10825,1268.078,1709.562,0.0,0.0,4300.0,1709.562,4300.0,-2590.438,None,SE_4,2026-04-23
2026-02-02 07:00:00+00:00,0.1,148.7295,304.99424999999997,2.2255000000000003,1242.0945,1698.14375,0.0,0.0,4327.75,1698.14375,4327.75,-2629.60625,None,SE_4,2026-04-23
2026-02-02 08:00:00+00:00,0.4,147.19675,310.06975,22.594749999999998,1287.1399999999999,1767.40125,0.0,0.0,4329.5,1767.40125,4329.5,-2562.09875,None,SE_4,2026-04-23
2026-02-02 09:00:00+00:00,0.1,140.268,313.56675,47.182,1279.1734999999999,1780.29025,0.0,0.0,4243.75,1780.29025,4243.75,-2463.45975,None,SE_4,2026-04-23
2026-02-02 10:00:00+00:00,0.4,112.8385,286.97075,80.77425,1309.4837499999999,1790.46725,0.0,0.0,4190.0,1790.46725,4190.0,-2399.5327500000003,None,SE_4,2026-04-23
2026-02-02 11:00:00+00:00,0.0,91.34975,287.90325,89.46549999999999,1264.63425,1733.35275,0.0,0.0,4074.0,1733.35275,4074.0,-2340.64725,None,SE_4,2026-04-23
2026-02-02 12:00:00+00:00,0.2,90.2205,292.969,74.90025,1280.15725,1738.4470000000001,0.0,0.0,4093.25,1738.4470000000001,4093.25,-2354.803,None,SE_4,2026-04-23
2026-02-02 13:00:00+00:00,0.2,89.0395,422.30225,48.24025,1303.6515,1863.4335,0.0,0.0,4100.0,1863.4335,4100.0,-2236.5665,None,SE_4,2026-04-23
2026-02-02 14:00:00+00:00,0.2,88.62375,465.4975,17.177500000000002,1314.3319999999999,1885.8307499999999,0.0,0.0,4056.0,1885.8307499999999,4056.0,-2170.16925,None,SE_4,2026-04-23
2026-02-02 15:00:00+00:00,0.1,121.61500000000001,539.09375,2.04125,1306.046,1968.8960000000002,0.0,0.0,4144.25,1968.8960000000002,4144.25,-2175.354,None,SE_4,2026-04-23
2026-02-02 16:00:00+00:00,0.0,150.58325,559.167,0.0445,1356.71075,2066.5055,0.0,0.0,4443.0,2066.5055,4443.0,-2376.4945,None,SE_4,2026-04-23
2026-02-02 17:00:00+00:00,0.0,147.946,557.7547500000001,0.04825,1340.338,2046.087,0.0,0.0,4288.25,2046.087,4288.25,-2242.163,None,SE_4,2026-04-23
2026-02-02 18:00:00+00:00,0.1,145.29725000000002,429.571,0.041,1375.9189999999999,1950.92825,0.0,0.0,4307.5,1950.92825,4307.5,-2356.57175,None,SE_4,2026-04-23
2026-02-02 19:00:00+00:00,0.1,110.04925,392.76625,0.04125,1356.94,1859.89675,0.0,0.0,4145.0,1859.89675,4145.0,-2285.10325,None,SE_4,2026-04-23
2026-02-02 20:00:00+00:00,0.0,68.14475,262.5265,0.0395,1354.3719999999998,1685.0827499999998,0.0,0.0,3815.5,1685.0827499999998,3815.5,-2130.4172500000004,None,SE_4,2026-04-23
2026-02-02 21:00:00+00:00,0.1,56.98975,227.11875,0.038,1374.3690000000001,1658.6155,0.0,0.0,3601.75,1658.6155,3601.75,-1943.1345,None,SE_4,2026-04-23
2026-02-02 22:00:00+00:00,0.1,44.69625,226.76875,0.043,1364.50175,1636.1097499999998,0.0,0.0,3534.5,1636.1097499999998,3534.5,-1898.3902500000002,None,SE_4,2026-04-23
2026-02-02 23:00:00+00:00,0.3,43.70225,238.7835,0.355,1299.40625,1582.547,0.0,0.0,3364.75,1582.547,3364.75,-1782.203,None,SE_4,2026-04-23
2026-02-03 00:00:00+00:00,0.0,38.94225,234.77675,0.3395,1262.18075,1536.23925,0.0,0.0,3284.5,1536.23925,3284.5,-1748.26075,None,SE_4,2026-04-23
2026-02-03 01:00:00+00:00,0.0,38.926,232.64,0.3225,1262.0795,1533.968,0.0,0.0,3237.75,1533.968,3237.75,-1703.782,None,SE_4,2026-04-23
2026-02-03 02:00:00+00:00,0.0,38.90125,233.87725,0.323,1292.77275,1565.87425,0.0,0.0,3240.75,1565.87425,3240.75,-1674.87575,None,SE_4,2026-04-23
2026-02-03 03:00:00+00:00,0.0,38.9195,233.58125,0.667,1274.779,1547.94675,0.0,0.0,3270.0,1547.94675,3270.0,-1722.05325,None,SE_4,2026-04-23
2026-02-03 04:00:00+00:00,0.0,47.54375,234.2095,0.675,1299.6485,1582.07675,0.0,0.0,3424.5,1582.07675,3424.5,-1842.42325,None,SE_4,2026-04-23
2026-02-03 05:00:00+00:00,0.2,58.841750000000005,233.75875000000002,0.69175,1354.5365,1648.02875,0.0,0.0,3722.5,1648.02875,3722.5,-2074.47125,None,SE_4,2026-04-23
2026-02-03 06:00:00+00:00,0.4,84.7675,244.05075,0.7675,1346.08225,1676.068,0.0,0.0,4060.5,1676.068,4060.5,-2384.432,None,SE_4,2026-04-23
2026-02-03 07:00:00+00:00,0.1,87.97125,249.76024999999998,3.97325,1385.56475,1727.3695,0.0,0.0,4058.0,1727.3695,4058.0,-2330.6305,None,SE_4,2026-04-23
2026-02-03 08:00:00+00:00,0.4,80.4405,250.5,33.432,1380.77625,1745.54875,0.0,0.0,3977.5,1745.54875,3977.5,-2231.95125,None,SE_4,2026-04-23
2026-02-03 09:00:00+00:00,0.1,77.84,241.73725000000002,80.88475,1450.33525,1850.89725,0.0,0.0,3917.75,1850.89725,3917.75,-2066.85275,None,SE_4,2026-04-23
2026-02-03 10:00:00+00:00,0.4,78.9155,241.38725,138.2315,1540.19425,1999.1285,0.0,0.0,3768.75,1999.1285,3768.75,-1769.6215,None,SE_4,2026-04-23
2026-02-03 11:00:00+00:00,0.0,75.5645,242.24925,162.9385,1641.19325,2121.9455,0.0,0.0,3736.0,2121.9455,3736.0,-1614.0545000000002,None,SE_4,2026-04-23
2026-02-03 12:00:00+00:00,0.4,75.31975,241.85875,138.83675,1615.7915,2072.20675,0.0,0.0,3522.75,2072.20675,3522.75,-1450.5432500000002,None,SE_4,2026-04-23
2026-02-03 13:00:00+00:00,0.2,72.92525,239.96800000000002,91.6535,1635.455,2040.20175,0.0,0.0,3517.75,2040.20175,3517.75,-1477.54825,None,SE_4,2026-04-23
2026-02-03 14:00:00+00:00,0.2,76.6795,236.56525,38.204499999999996,1644.50825,1996.1575,0.0,0.0,3659.25,1996.1575,3659.25,-1663.0925,None,SE_4,2026-04-23
