,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-23 07:00:00+00:00,3.2,1582.4882499999999,7053.0,935.56975,10.98025,321.07225,9906.3105,0.0,0.0,13565.25,9906.3105,13565.25,-3658.9395000000004,None,SE_3,2026-04-23
2026-02-23 08:00:00+00:00,2.4,1547.17,7055.0,955.341,27.76575,258.48400000000004,9846.160750000001,0.0,0.0,13595.75,9846.160750000001,13595.75,-3749.589249999999,None,SE_3,2026-04-23
2026-02-23 09:00:00+00:00,2.4,1547.2024999999999,7053.0,931.3932500000001,49.1245,190.01524999999998,9773.135500000002,0.0,0.0,13473.25,9773.135500000002,13473.25,-3700.114499999998,None,SE_3,2026-04-23
2026-02-23 10:00:00+00:00,2.7,1540.15425,7050.0,934.6775,69.991,149.374,9746.89675,0.0,0.0,13289.0,9746.89675,13289.0,-3542.10325,None,SE_3,2026-04-23
2026-02-23 11:00:00+00:00,2.3,1526.2060000000001,7053.0,942.529,72.78025,132.01625,9728.8315,0.0,0.0,13484.5,9728.8315,13484.5,-3755.6684999999998,None,SE_3,2026-04-23
2026-02-23 12:00:00+00:00,2.6,1560.721,6705.0,922.96225,65.913,124.46575,9381.662,0.0,0.0,13069.25,9381.662,13069.25,-3687.5879999999997,None,SE_3,2026-04-23
2026-02-23 13:00:00+00:00,2.1,1603.5475,6358.0,931.957,49.189,115.90975,9060.70325,0.0,0.0,13167.75,9060.70325,13167.75,-4107.0467499999995,None,SE_3,2026-04-23
2026-02-23 14:00:00+00:00,1.9,1618.685,6009.0,955.60925,25.14975,100.4875,8710.8315,0.0,0.0,13198.75,8710.8315,13198.75,-4487.9185,None,SE_3,2026-04-23
2026-02-23 15:00:00+00:00,1.8,1637.706,5661.0,999.5555,6.82325,95.8465,8402.731249999999,0.0,0.0,13149.0,8402.731249999999,13149.0,-4746.268750000001,None,SE_3,2026-04-23
2026-02-23 16:00:00+00:00,2.1,1638.532,5661.0,1072.7262500000002,0.8755000000000001,102.28925,8477.523,0.0,0.0,13675.5,8477.523,13675.5,-5197.977000000001,None,SE_3,2026-04-23
2026-02-23 17:00:00+00:00,1.1,1637.32725,5661.0,1065.9225000000001,1.197,106.013,8472.55975,0.0,0.0,13583.5,8472.55975,13583.5,-5110.94025,None,SE_3,2026-04-23
2026-02-23 18:00:00+00:00,2.3,1635.96975,5661.0,1023.4435000000001,1.1292499999999999,106.87025,8430.712749999999,0.0,0.0,13226.5,8430.712749999999,13226.5,-4795.787250000001,None,SE_3,2026-04-23
2026-02-23 19:00:00+00:00,1.2,1619.7469999999998,5661.0,983.1775,1.024,98.6255,8364.774,0.0,0.0,12983.5,8364.774,12983.5,-4618.726000000001,None,SE_3,2026-04-23
2026-02-23 20:00:00+00:00,2.2,1606.314,5661.0,980.8507500000001,0.215,91.1585,8341.73825,0.0,0.0,12437.0,8341.73825,12437.0,-4095.2617499999997,None,SE_3,2026-04-23
2026-02-23 21:00:00+00:00,1.5,1583.6122500000001,5661.0,963.741,0.2235,85.1335,8295.21025,0.0,0.0,12005.5,8295.21025,12005.5,-3710.28975,None,SE_3,2026-04-23
2026-02-23 22:00:00+00:00,1.8,1554.45175,5662.0,919.0285,0.2285,102.16175,8239.6705,0.0,0.0,11545.0,8239.6705,11545.0,-3305.3295,None,SE_3,2026-04-23
2026-02-23 23:00:00+00:00,1.4,1476.92525,5662.0,866.136,1.087,107.47125,8115.0195,0.0,0.0,11327.5,8115.0195,11327.5,-3212.4804999999997,None,SE_3,2026-04-23
2026-02-24 00:00:00+00:00,1.2,1475.606,5662.0,862.62125,0.98275,144.15675,8146.566750000001,0.0,0.0,11085.0,8146.566750000001,11085.0,-2938.433249999999,None,SE_3,2026-04-23
2026-02-24 01:00:00+00:00,0.9,1462.76875,5661.0,862.32775,0.3175,200.9835,8188.297500000001,0.0,0.0,10869.5,8188.297500000001,10869.5,-2681.2024999999994,None,SE_3,2026-04-23
2026-02-24 02:00:00+00:00,1.7,1463.833,5661.0,861.54,0.20875,279.99850000000004,8268.28025,0.0,0.0,10764.75,8268.28025,10764.75,-2496.46975,None,SE_3,2026-04-23
2026-02-24 03:00:00+00:00,2.2,1468.9850000000001,5661.0,873.5840000000001,1.2065000000000001,365.61924999999997,8372.59475,0.0,0.0,10854.25,8372.59475,10854.25,-2481.65525,None,SE_3,2026-04-23
2026-02-24 04:00:00+00:00,1.3,1482.5895,5661.0,897.3992499999999,1.20225,428.41675,8471.90775,0.0,0.0,11330.75,8471.90775,11330.75,-2858.8422499999997,None,SE_3,2026-04-23
2026-02-24 05:00:00+00:00,0.9,1587.85,5661.0,952.82825,1.15975,507.0615,8710.799500000001,0.0,0.0,12316.5,8710.799500000001,12316.5,-3605.700499999999,None,SE_3,2026-04-23
2026-02-24 06:00:00+00:00,2.0,1594.92325,5661.0,976.95525,3.3555,581.29425,8819.52825,0.0,0.0,12954.25,8819.52825,12954.25,-4134.721750000001,None,SE_3,2026-04-23
2026-02-24 07:00:00+00:00,3.3,1592.1309999999999,5658.0,993.4594999999999,17.408,648.556,8912.8545,0.0,0.0,13100.25,8912.8545,13100.25,-4187.3955000000005,None,SE_3,2026-04-23
2026-02-24 08:00:00+00:00,2.3,1589.3632499999999,5659.0,1016.82025,43.663,690.844,9001.9905,0.0,0.0,12986.25,9001.9905,12986.25,-3984.2595,None,SE_3,2026-04-23
2026-02-24 09:00:00+00:00,2.4,1632.63925,5660.0,1077.341,76.09125,700.03325,9148.50475,0.0,0.0,13019.75,9148.50475,13019.75,-3871.24525,None,SE_3,2026-04-23
2026-02-24 10:00:00+00:00,2.6,1633.94675,5663.0,1118.44425,104.964,722.51,9245.465,0.0,0.0,12815.75,9245.465,12815.75,-3570.285,None,SE_3,2026-04-23
2026-02-24 11:00:00+00:00,2.5,1620.6485,5661.0,1061.8225,109.985,716.56625,9172.52225,0.0,0.0,12632.75,9172.52225,12632.75,-3460.22775,None,SE_3,2026-04-23
2026-02-24 12:00:00+00:00,2.8,1629.4825,5661.0,1075.0452500000001,103.21549999999999,719.51275,9191.056,0.0,0.0,12683.0,9191.056,12683.0,-3491.9439999999995,None,SE_3,2026-04-23
2026-02-24 13:00:00+00:00,2.1,1632.675,5661.0,1105.33175,82.47175,707.12725,9190.70575,0.0,0.0,12579.0,9190.70575,12579.0,-3388.294250000001,None,SE_3,2026-04-23
2026-02-24 14:00:00+00:00,1.8,1631.01225,5661.0,1147.19975,45.452,642.0075,9128.4715,0.0,0.0,12576.25,9128.4715,12576.25,-3447.7785000000003,None,SE_3,2026-04-23
2026-02-24 15:00:00+00:00,1.8,1642.9375,5659.0,1170.7265,13.938500000000001,619.67675,9108.07925,0.0,0.0,12806.5,9108.07925,12806.5,-3698.4207499999993,None,SE_3,2026-04-23
2026-02-24 16:00:00+00:00,2.4,1653.36025,5660.0,1193.574,0.97175,629.33175,9139.63775,0.0,0.0,13331.75,9139.63775,13331.75,-4192.11225,None,SE_3,2026-04-23
2026-02-24 17:00:00+00:00,1.4,1652.167,5657.0,1182.03625,1.2485,661.482,9155.33375,0.0,0.0,13281.5,9155.33375,13281.5,-4126.16625,None,SE_3,2026-04-23
2026-02-24 18:00:00+00:00,2.2,1648.24275,5657.0,1102.0655,1.17325,680.04,9090.7215,0.0,0.0,13138.0,9090.7215,13138.0,-4047.2785000000003,None,SE_3,2026-04-23
2026-02-24 19:00:00+00:00,1.6,1646.99225,5659.0,1096.4155,1.05425,674.65475,9079.71675,0.0,0.0,12930.0,9079.71675,12930.0,-3850.2832500000004,None,SE_3,2026-04-23
2026-02-24 20:00:00+00:00,2.8,1613.7527499999999,5661.0,1095.903,0.1495,673.99875,9047.604,0.0,0.0,12706.25,9047.604,12706.25,-3658.6460000000006,None,SE_3,2026-04-23
2026-02-24 21:00:00+00:00,1.6,1599.35425,5660.0,1087.05625,0.149,663.8625,9012.021999999999,0.0,0.0,12443.0,9012.021999999999,12443.0,-3430.978000000001,None,SE_3,2026-04-23
2026-02-24 22:00:00+00:00,2.1,1580.74725,5660.0,1023.2275000000001,0.14875,576.0065,8842.23,0.0,0.0,12064.25,8842.23,12064.25,-3222.0200000000004,None,SE_3,2026-04-23
2026-02-24 23:00:00+00:00,1.7,1506.3960000000002,5654.0,1043.6015,0.164,477.92225,8683.78375,0.0,0.0,11837.75,8683.78375,11837.75,-3153.9662499999995,None,SE_3,2026-04-23
2026-02-25 00:00:00+00:00,1.3,1463.988,5654.0,1012.7275,0.15825,422.70875,8554.882500000002,0.0,0.0,11754.25,8554.882500000002,11754.25,-3199.3674999999985,None,SE_3,2026-04-23
2026-02-25 01:00:00+00:00,1.0,1465.65925,5654.0,991.82325,0.1495,400.105,8512.737000000001,0.0,0.0,11761.25,8512.737000000001,11761.25,-3248.512999999999,None,SE_3,2026-04-23
2026-02-25 02:00:00+00:00,1.9,1461.8535,5655.0,992.04425,0.16775,414.24575,8525.211249999998,0.0,0.0,11724.75,8525.211249999998,11724.75,-3199.5387500000015,None,SE_3,2026-04-23
2026-02-25 03:00:00+00:00,1.5,1463.6995,5655.0,991.9105,1.23325,440.74525,8554.0885,0.0,0.0,11871.75,8554.0885,11871.75,-3317.6615,None,SE_3,2026-04-23
2026-02-25 04:00:00+00:00,1.6,1482.39325,5654.0,1016.8285,1.26925,508.12575000000004,8664.21675,0.0,0.0,12279.75,8664.21675,12279.75,-3615.5332500000004,None,SE_3,2026-04-23
2026-02-25 05:00:00+00:00,0.9,1643.97325,5654.0,1077.318,1.25025,593.364,8970.805499999999,0.0,0.0,13152.75,8970.805499999999,13152.75,-4181.944500000001,None,SE_3,2026-04-23
2026-02-25 06:00:00+00:00,2.0,1662.16125,5654.0,1091.5525,3.83425,687.28225,9100.83025,0.0,0.0,13864.0,9100.83025,13864.0,-4763.169749999999,None,SE_3,2026-04-23
2026-02-25 07:00:00+00:00,3.3,1658.34375,5653.0,1104.77775,18.57725,755.34425,9193.343,0.0,0.0,13995.25,9193.343,13995.25,-4801.906999999999,None,SE_3,2026-04-23
2026-02-25 08:00:00+00:00,12.7,1650.0925,5654.0,1143.402,48.832,818.9115,9327.938,0.0,0.0,13964.75,9327.938,13964.75,-4636.812,None,SE_3,2026-04-23
2026-02-25 09:00:00+00:00,2.8,1577.60475,5654.0,1202.147,66.26975,868.85975,9371.681249999998,0.0,0.0,13939.75,9371.681249999998,13939.75,-4568.068750000002,None,SE_3,2026-04-23
2026-02-25 10:00:00+00:00,2.8,1446.39975,5655.0,1180.694,72.2175,953.378,9310.48925,0.0,0.0,13722.75,9310.48925,13722.75,-4412.2607499999995,None,SE_3,2026-04-23
2026-02-25 11:00:00+00:00,2.7,1440.44225,5654.0,1178.17975,68.522,1131.67275,9475.51675,0.0,0.0,13685.5,9475.51675,13685.5,-4209.983249999999,None,SE_3,2026-04-23
2026-02-25 12:00:00+00:00,3.2,1416.04,5655.0,1167.6195,55.35875,1321.92725,9619.1455,0.0,0.0,13618.25,9619.1455,13618.25,-3999.1044999999995,None,SE_3,2026-04-23
2026-02-25 13:00:00+00:00,2.4,1409.569,5653.0,1169.19275,39.47,1549.4415,9823.073249999998,0.0,0.0,13711.0,9823.073249999998,13711.0,-3887.9267500000024,None,SE_3,2026-04-23
2026-02-25 14:00:00+00:00,2.0,1421.91225,5654.0,1165.2044999999998,21.18925,1698.71675,9963.02275,0.0,0.0,13834.75,9963.02275,13834.75,-3871.72725,None,SE_3,2026-04-23
2026-02-25 15:00:00+00:00,1.9,1433.8400000000001,5654.0,1164.4545,6.3595,1837.3075,10097.861499999999,0.0,0.0,13989.75,10097.861499999999,13989.75,-3891.888500000001,None,SE_3,2026-04-23
2026-02-25 16:00:00+00:00,2.4,1473.73525,5655.0,1102.31225,0.657,1966.23625,10200.34075,0.0,0.0,14249.0,10200.34075,14249.0,-4048.6592500000006,None,SE_3,2026-04-23
2026-02-25 17:00:00+00:00,1.4,1466.69225,5656.0,1060.69975,1.178,2039.107,10225.077,0.0,0.0,14294.5,10225.077,14294.5,-4069.4230000000007,None,SE_3,2026-04-23
2026-02-25 18:00:00+00:00,1.8,1433.34025,5655.0,1060.2485,1.3065,2111.42675,10263.122,0.0,0.0,14016.5,10263.122,14016.5,-3753.3780000000006,None,SE_3,2026-04-23
2026-02-25 19:00:00+00:00,1.6,1322.826,5651.0,1025.506,1.1227500000000001,2121.03425,10123.089,0.0,0.0,13412.5,10123.089,13412.5,-3289.411,None,SE_3,2026-04-23
2026-02-25 20:00:00+00:00,2.8,1304.29225,5654.0,1019.3620000000001,0.20675,2157.455,10138.116,0.0,0.0,12910.5,10138.116,12910.5,-2772.384,None,SE_3,2026-04-23
2026-02-25 21:00:00+00:00,1.6,1260.48925,5654.0,1008.44375,0.207,2211.698,10136.438,0.0,0.0,12307.0,10136.438,12307.0,-2170.562,None,SE_3,2026-04-23
2026-02-25 22:00:00+00:00,2.1,1214.7185,5654.0,999.1205,0.215,2261.514,10131.668,0.0,0.0,11757.75,10131.668,11757.75,-1626.0820000000003,None,SE_3,2026-04-23
2026-02-25 23:00:00+00:00,2.4,1176.21775,5652.0,930.76475,0.2115,2445.33725,10206.931250000001,0.0,0.0,11373.5,10206.931250000001,11373.5,-1166.5687499999985,None,SE_3,2026-04-23
2026-02-26 00:00:00+00:00,0.7,1170.97175,5654.0,921.0665,0.20975,2508.1530000000002,10255.100999999999,0.0,0.0,11222.5,10255.100999999999,11222.5,-967.3990000000013,None,SE_3,2026-04-23
2026-02-26 01:00:00+00:00,1.0,1169.6505,5654.0,919.152,0.20975,2583.0705,10327.08275,0.0,0.0,11119.5,10327.08275,11119.5,-792.4172500000004,None,SE_3,2026-04-23
2026-02-26 02:00:00+00:00,1.8,1168.9145,5655.0,918.1379999999999,0.20400000000000001,2609.9245,10353.981,0.0,0.0,10877.75,10353.981,10877.75,-523.7690000000002,None,SE_3,2026-04-23
2026-02-26 03:00:00+00:00,1.8,1184.682,5654.0,899.0527500000001,1.31075,2583.558,10324.4035,0.0,0.0,10847.25,10324.4035,10847.25,-522.8464999999997,None,SE_3,2026-04-23
2026-02-26 04:00:00+00:00,1.4,1236.673,5654.0,970.595,1.31175,2559.32775,10423.3075,0.0,0.0,11198.0,10423.3075,11198.0,-774.6924999999992,None,SE_3,2026-04-23
2026-02-26 05:00:00+00:00,1.0,1325.71625,5654.0,1009.2502499999999,1.28325,2552.6925,10543.94225,0.0,0.0,12115.0,10543.94225,12115.0,-1571.05775,None,SE_3,2026-04-23
2026-02-26 06:00:00+00:00,2.7,1480.301,5653.0,1028.0635,3.1959999999999997,2563.023,10730.283500000001,0.0,0.0,12541.75,10730.283500000001,12541.75,-1811.4664999999986,None,SE_3,2026-04-23
2026-02-26 07:00:00+00:00,3.5,1483.72,5652.0,1072.55225,11.52925,2613.4269999999997,10836.7285,0.0,0.0,12809.5,10836.7285,12809.5,-1972.7715000000007,None,SE_3,2026-04-23
2026-02-26 08:00:00+00:00,2.4,1441.2965,5651.0,1096.81575,29.72325,2715.0525,10936.287999999999,0.0,0.0,12907.5,10936.287999999999,12907.5,-1971.2120000000014,None,SE_3,2026-04-23
2026-02-26 09:00:00+00:00,2.8,1423.597,5652.0,1103.8252499999999,45.26375,2777.925,11005.411,0.0,0.0,12855.75,11005.411,12855.75,-1850.339,None,SE_3,2026-04-23
2026-02-26 10:00:00+00:00,2.7,1314.18575,5652.0,1073.0819999999999,58.98975,2787.12,10888.0775,0.0,0.0,12798.0,10888.0775,12798.0,-1909.9225000000006,None,SE_3,2026-04-23
2026-02-26 11:00:00+00:00,3.1,1228.267,5548.0,1070.08525,67.94075,2818.531,10735.923999999999,0.0,0.0,12590.5,10735.923999999999,12590.5,-1854.576000000001,None,SE_3,2026-04-23
2026-02-26 12:00:00+00:00,3.3,1224.37175,5545.0,1074.7340000000002,58.416,2861.98275,10767.8045,0.0,0.0,12508.75,10767.8045,12508.75,-1740.9454999999998,None,SE_3,2026-04-23
2026-02-26 13:00:00+00:00,2.3,1241.4985,5641.0,1063.662,47.958999999999996,2947.179,10943.5985,0.0,0.0,12378.5,10943.5985,12378.5,-1434.9015,None,SE_3,2026-04-23
2026-02-26 14:00:00+00:00,2.1,1367.54425,5648.0,1074.4255,29.36475,3018.6955,11140.13,0.0,0.0,12367.0,11140.13,12367.0,-1226.8700000000008,None,SE_3,2026-04-23
2026-02-26 15:00:00+00:00,1.5,1455.27975,5645.0,1084.20575,8.8315,2969.30175,11164.11875,0.0,0.0,12518.0,11164.11875,12518.0,-1353.8812500000004,None,SE_3,2026-04-23
2026-02-26 16:00:00+00:00,1.9,1456.91325,5647.0,1058.05275,1.4565000000000001,2964.94125,11130.26375,0.0,0.0,12628.5,11130.26375,12628.5,-1498.23625,None,SE_3,2026-04-23
2026-02-26 17:00:00+00:00,1.3,1444.56375,5648.0,1022.173,1.4725000000000001,2938.687,11056.19625,0.0,0.0,12572.0,11056.19625,12572.0,-1515.8037499999991,None,SE_3,2026-04-23
2026-02-26 18:00:00+00:00,1.0,1428.52425,5650.0,981.4915,1.37375,2920.5885,10982.978,0.0,0.0,12320.5,10982.978,12320.5,-1337.5220000000008,None,SE_3,2026-04-23
2026-02-26 19:00:00+00:00,1.7,1392.089,5650.0,972.6645,1.182,2908.2557500000003,10925.89125,0.0,0.0,11936.0,10925.89125,11936.0,-1010.1087499999994,None,SE_3,2026-04-23
2026-02-26 20:00:00+00:00,2.5,1366.4305,5650.0,964.496,0.217,2889.48475,10873.12825,0.0,0.0,11330.75,10873.12825,11330.75,-457.62175000000025,None,SE_3,2026-04-23
2026-02-26 21:00:00+00:00,1.1,1185.189,5650.0,938.779,0.20225,2882.795,10658.06525,0.0,0.0,10831.5,10658.06525,10831.5,-173.43475000000035,None,SE_3,2026-04-23
2026-02-26 22:00:00+00:00,2.0,1165.752,5650.0,926.3132499999999,0.21625,2853.70425,10597.98575,0.0,0.0,10500.0,10597.98575,10500.0,97.98574999999983,None,SE_3,2026-04-23
2026-02-26 23:00:00+00:00,2.4,1019.25575,5650.0,872.852,0.1995,2938.2075,10482.91475,0.0,0.0,10278.0,10482.91475,10278.0,204.9147499999999,None,SE_3,2026-04-23
2026-02-27 00:00:00+00:00,0.8,1008.1405,5649.0,859.4865,0.17375,2971.79375,10489.394499999999,0.0,0.0,10068.5,10489.394499999999,10068.5,420.8944999999985,None,SE_3,2026-04-23
2026-02-27 01:00:00+00:00,0.9,1009.13025,5648.0,857.0995,0.19,2921.21325,10436.533,0.0,0.0,9782.0,10436.533,9782.0,654.5329999999994,None,SE_3,2026-04-23
2026-02-27 02:00:00+00:00,1.8,994.1785,5648.0,847.19975,0.20925,2910.07925,10401.46675,0.0,0.0,9535.0,10401.46675,9535.0,866.4667499999996,None,SE_3,2026-04-23
2026-02-27 03:00:00+00:00,1.7,993.83325,5649.0,859.97775,1.362,2893.032,10398.905,0.0,0.0,9641.75,10398.905,9641.75,757.1550000000007,None,SE_3,2026-04-23
2026-02-27 04:00:00+00:00,1.4,1111.96775,5649.0,861.6922500000001,1.42,2829.6065,10455.086500000001,0.0,0.0,10001.25,10455.086500000001,10001.25,453.83650000000125,None,SE_3,2026-04-23
2026-02-27 05:00:00+00:00,0.9,1264.6975,5649.0,919.7719999999999,1.41525,2742.16675,10577.9515,0.0,0.0,10857.5,10577.9515,10857.5,-279.5485000000008,None,SE_3,2026-04-23
2026-02-27 06:00:00+00:00,2.0,1425.78625,5648.0,959.37675,3.2095000000000002,2675.96675,10714.33925,0.0,0.0,11605.75,10714.33925,11605.75,-891.4107499999991,None,SE_3,2026-04-23
2026-02-27 07:00:00+00:00,3.3,1412.2745,5645.0,1008.95425,12.73275,2574.0697499999997,10656.33125,0.0,0.0,11820.5,10656.33125,11820.5,-1164.1687500000007,None,SE_3,2026-04-23
2026-02-27 08:00:00+00:00,2.4,1383.1535,5646.0,1021.04975,27.97475,2458.8745,10539.4525,0.0,0.0,11868.75,10539.4525,11868.75,-1329.2975000000006,None,SE_3,2026-04-23
2026-02-27 09:00:00+00:00,2.9,1305.58375,5646.0,1008.3802499999999,39.629999999999995,2346.744,10349.238000000001,0.0,0.0,11852.75,10349.238000000001,11852.75,-1503.5119999999988,None,SE_3,2026-04-23
2026-02-27 10:00:00+00:00,3.0,1300.109,5643.0,934.56975,42.62875,2293.214,10216.521499999999,0.0,0.0,11927.75,10216.521499999999,11927.75,-1711.228500000001,None,SE_3,2026-04-23
2026-02-27 11:00:00+00:00,3.3,1299.5097500000002,5644.0,902.2935,46.07725,2194.3762500000003,10089.55675,0.0,0.0,11861.75,10089.55675,11861.75,-1772.1932500000003,None,SE_3,2026-04-23
2026-02-27 12:00:00+00:00,3.5,1308.6354999999999,5642.0,873.27825,44.03,2105.1665,9976.61025,0.0,0.0,11647.0,9976.61025,11647.0,-1670.3897500000003,None,SE_3,2026-04-23
2026-02-27 13:00:00+00:00,2.6,1403.8365,5641.0,871.8155,32.91225,2050.6055,10002.76975,0.0,0.0,11549.25,10002.76975,11549.25,-1546.4802500000005,None,SE_3,2026-04-23
2026-02-27 14:00:00+00:00,2.4,1434.50675,5644.0,883.5355,20.7075,2007.5015,9992.65125,0.0,0.0,11517.75,9992.65125,11517.75,-1525.0987499999992,None,SE_3,2026-04-23
2026-02-27 15:00:00+00:00,1.3,1492.1325,5643.0,875.7605,7.6295,1999.87,10019.692500000001,0.0,0.0,11784.75,10019.692500000001,11784.75,-1765.057499999999,None,SE_3,2026-04-23
2026-02-27 16:00:00+00:00,2.3,1493.44775,5643.0,888.8115,0.9745,2007.96325,10036.497000000001,0.0,0.0,12033.5,10036.497000000001,12033.5,-1997.0029999999988,None,SE_3,2026-04-23
2026-02-27 17:00:00+00:00,1.5,1498.7445,5645.0,875.5855,1.46475,1949.9665,9972.26125,0.0,0.0,11792.25,9972.26125,11792.25,-1819.9887500000004,None,SE_3,2026-04-23
2026-02-27 18:00:00+00:00,1.1,1496.44725,5648.0,876.17425,1.47225,1925.01625,9948.21,0.0,0.0,11539.25,9948.21,11539.25,-1591.0400000000009,None,SE_3,2026-04-23
2026-02-27 19:00:00+00:00,1.7,1469.9535,5643.0,861.70975,1.247,1832.03025,9809.640500000001,0.0,0.0,11175.5,9809.640500000001,11175.5,-1365.8594999999987,None,SE_3,2026-04-23
2026-02-27 20:00:00+00:00,2.3,1380.4175,5644.0,838.31375,0.23,1729.99875,9595.26,0.0,0.0,10873.0,9595.26,10873.0,-1277.7399999999998,None,SE_3,2026-04-23
2026-02-27 21:00:00+00:00,1.1,1262.14025,5644.0,855.8395,0.23925,1611.89925,9375.21825,0.0,0.0,10566.25,9375.21825,10566.25,-1191.03175,None,SE_3,2026-04-23
2026-02-27 22:00:00+00:00,2.2,1182.38425,5644.0,849.2462499999999,0.2505,1455.3095,9133.3905,0.0,0.0,10238.25,9133.3905,10238.25,-1104.8595000000005,None,SE_3,2026-04-23
2026-02-27 23:00:00+00:00,3.0,1223.3795,5636.0,819.011,0.26825,1264.8605,8946.51925,0.0,0.0,10003.75,8946.51925,10003.75,-1057.2307500000006,None,SE_3,2026-04-23
2026-02-28 00:00:00+00:00,1.0,1185.78325,5637.0,770.682,0.26225,1083.21175,8677.93925,0.0,0.0,9924.25,8677.93925,9924.25,-1246.3107500000006,None,SE_3,2026-04-23
2026-02-28 01:00:00+00:00,1.0,1185.395,5639.0,767.3755,0.2655,851.87775,8444.913750000002,0.0,0.0,9709.5,8444.913750000002,9709.5,-1264.5862499999985,None,SE_3,2026-04-23
2026-02-28 02:00:00+00:00,1.7,1179.15375,5638.0,767.816,0.26625,685.774,8272.71,0.0,0.0,9642.0,8272.71,9642.0,-1369.2900000000009,None,SE_3,2026-04-23
2026-02-28 03:00:00+00:00,1.7,1212.4965,5637.0,779.126,1.467,525.55,8157.3395,0.0,0.0,9571.75,8157.3395,9571.75,-1414.4105,None,SE_3,2026-04-23
2026-02-28 04:00:00+00:00,1.6,1223.03425,5637.0,793.71925,1.5422500000000001,383.99625000000003,8040.892000000001,0.0,0.0,9623.25,8040.892000000001,9623.25,-1582.3579999999993,None,SE_3,2026-04-23
2026-02-28 05:00:00+00:00,1.0,1228.93275,5638.0,780.4995,1.564,274.5595,7924.55575,0.0,0.0,9766.0,7924.55575,9766.0,-1841.4442499999996,None,SE_3,2026-04-23
2026-02-28 06:00:00+00:00,1.8,1196.29675,5638.0,774.069,4.52625,201.282,7815.974,0.0,0.0,9891.75,7815.974,9891.75,-2075.776,None,SE_3,2026-04-23
2026-02-28 07:00:00+00:00,2.7,1245.1305,5638.0,798.07775,20.06525,139.64625,7843.61975,0.0,0.0,10368.5,7843.61975,10368.5,-2524.88025,None,SE_3,2026-04-23
2026-02-28 08:00:00+00:00,2.4,1360.5929999999998,5638.0,810.9665,40.13375,93.53899999999999,7945.632250000001,0.0,0.0,10636.0,7945.632250000001,10636.0,-2690.3677499999994,None,SE_3,2026-04-23
2026-02-28 09:00:00+00:00,2.7,1363.12075,5637.0,814.833,55.291,79.78925,7952.7339999999995,0.0,0.0,10785.25,7952.7339999999995,10785.25,-2832.5160000000005,None,SE_3,2026-04-23
2026-02-28 10:00:00+00:00,3.0,1357.47225,5638.0,813.9875,71.6185,73.65825,7957.7365,0.0,0.0,10834.5,7957.7365,10834.5,-2876.7635,None,SE_3,2026-04-23
2026-02-28 11:00:00+00:00,3.3,1222.95925,5638.0,816.6845,80.686,95.015,7856.64475,0.0,0.0,10771.5,7856.64475,10771.5,-2914.8552499999996,None,SE_3,2026-04-23
2026-02-28 12:00:00+00:00,3.5,1140.57525,5638.0,821.87175,65.205,135.719,7804.871,0.0,0.0,10897.5,7804.871,10897.5,-3092.629,None,SE_3,2026-04-23
2026-02-28 13:00:00+00:00,2.6,1143.9705,5637.0,824.88525,59.52525,179.63075,7847.61175,0.0,0.0,10964.0,7847.61175,10964.0,-3116.38825,None,SE_3,2026-04-23
2026-02-28 14:00:00+00:00,2.8,1144.51975,5636.0,826.81775,35.85525,268.89575,7914.888499999999,0.0,0.0,11020.0,7914.888499999999,11020.0,-3105.111500000001,None,SE_3,2026-04-23
2026-02-28 15:00:00+00:00,1.5,1239.24375,5611.0,874.1815,10.8845,403.06850000000003,8139.87825,0.0,0.0,11249.0,8139.87825,11249.0,-3109.1217500000002,None,SE_3,2026-04-23
2026-02-28 16:00:00+00:00,2.2,1378.374,5578.0,888.6065,2.3615,516.68025,8366.22225,0.0,0.0,11620.5,8366.22225,11620.5,-3254.2777499999993,None,SE_3,2026-04-23
2026-02-28 17:00:00+00:00,1.7,1382.6485,5595.0,887.71525,1.53425,664.5045,8533.1025,0.0,0.0,11601.0,8533.1025,11601.0,-3067.897499999999,None,SE_3,2026-04-23
2026-02-28 18:00:00+00:00,1.1,1355.0565000000001,5631.0,889.26825,1.4917500000000001,808.23425,8686.15075,0.0,0.0,11255.5,8686.15075,11255.5,-2569.3492499999993,None,SE_3,2026-04-23
2026-02-28 19:00:00+00:00,1.7,1211.361,5633.0,887.09,1.29825,944.8,8679.249249999999,0.0,0.0,10751.25,8679.249249999999,10751.25,-2072.000750000001,None,SE_3,2026-04-23
2026-02-28 20:00:00+00:00,2.4,1159.25025,5632.0,885.37125,0.21825,1060.069,8739.30875,0.0,0.0,10249.25,8739.30875,10249.25,-1509.9412499999999,None,SE_3,2026-04-23
2026-02-28 21:00:00+00:00,1.4,1138.9265,5638.0,884.033,0.22,1125.8725,8788.452000000001,0.0,0.0,9965.5,8788.452000000001,9965.5,-1177.0479999999989,None,SE_3,2026-04-23
2026-02-28 22:00:00+00:00,2.2,1105.4665,5638.0,862.799,0.21325,1172.76675,8781.4455,0.0,0.0,9853.75,8781.4455,9853.75,-1072.3045000000002,None,SE_3,2026-04-23
