,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-07 11:00:00+00:00,483.76,65.04,213.27,0.0,40.25,3.68,805.9999999999999,0.0,0.0,235.24,805.9999999999999,235.24,570.7599999999999,None,BA,2026-04-23
2026-04-07 12:00:00+00:00,483.79,66.0,213.25,0.0,39.59,3.27,805.9,0.0,0.0,268.58,805.9,268.58,537.3199999999999,None,BA,2026-04-23
2026-04-07 13:00:00+00:00,481.57,63.83,213.55,0.0,38.09,7.59,804.6300000000001,0.0,0.0,307.45,804.6300000000001,307.45,497.1800000000001,None,BA,2026-04-23
2026-04-07 14:00:00+00:00,474.83,106.7,258.1,0.0,52.96,40.31,932.9000000000001,0.0,0.0,425.69,932.9000000000001,425.69,507.2100000000001,None,BA,2026-04-23
2026-04-07 15:00:00+00:00,476.24,111.25,476.33,0.0,50.79,32.04,1146.6499999999999,141.12,0.0,733.62,1287.77,733.62,554.15,None,BA,2026-04-23
2026-04-07 16:00:00+00:00,490.91,126.06,733.87,0.0,14.94,21.03,1386.8100000000002,141.45,0.0,981.72,1528.2600000000002,981.72,546.5400000000002,None,BA,2026-04-23
2026-04-07 17:00:00+00:00,501.68,130.33,851.77,0.0,0.28,12.52,1496.58,141.67,0.0,1309.56,1638.25,1309.56,328.69000000000005,None,BA,2026-04-23
2026-04-07 18:00:00+00:00,504.22,148.96,908.54,0.0,0.0,0.0,1561.72,141.84,0.0,1432.79,1703.56,1432.79,270.77,None,BA,2026-04-23
2026-04-07 19:00:00+00:00,488.84,150.0,881.62,0.0,0.0,0.0,1520.46,141.99,0.0,1348.59,1662.45,1348.59,313.8600000000001,None,BA,2026-04-23
2026-04-07 20:00:00+00:00,480.98,143.61,677.36,0.0,0.0,0.0,1301.95,141.07,0.0,1075.2,1443.02,1075.2,367.81999999999994,None,BA,2026-04-23
2026-04-07 21:00:00+00:00,484.21,126.38,599.73,0.0,0.0,0.0,1210.32,140.11,0.0,923.58,1350.4299999999998,923.58,426.8499999999998,None,BA,2026-04-23
2026-04-07 22:00:00+00:00,485.31,145.26,547.69,0.0,0.0,3.61,1181.87,0.43,0.0,736.57,1182.3,736.57,445.7299999999999,None,BA,2026-04-23
2026-04-07 23:00:00+00:00,496.07,128.28,411.99,0.0,0.0,10.51,1046.8500000000001,0.0,0.0,559.25,1046.8500000000001,559.25,487.60000000000014,None,BA,2026-04-23
2026-04-08 00:00:00+00:00,500.87,119.27,358.51,0.0,0.0,9.15,987.8,0.0,0.0,537.2,987.8,537.2,450.5999999999999,None,BA,2026-04-23
2026-04-08 01:00:00+00:00,494.57,104.11,323.44,0.0,0.0,25.99,948.1099999999999,0.0,0.0,564.85,948.1099999999999,564.85,383.2599999999999,None,BA,2026-04-23
2026-04-08 02:00:00+00:00,482.08,103.22,325.76,0.0,0.0,52.48,963.54,2.11,0.0,588.27,965.65,588.27,377.38,None,BA,2026-04-23
2026-04-08 03:00:00+00:00,479.84,113.65,398.52,0.0,0.0,88.26,1080.27,190.32,0.0,794.78,1270.59,794.78,475.80999999999995,None,BA,2026-04-23
2026-04-08 04:00:00+00:00,478.98,122.37,511.45,0.0,1.86,95.07,1209.7299999999998,201.5,0.0,1057.58,1411.2299999999998,1057.58,353.64999999999986,None,BA,2026-04-23
2026-04-08 05:00:00+00:00,482.06,137.25,581.96,0.0,20.08,83.12,1304.4699999999998,209.11,0.0,1346.32,1513.58,1346.32,167.26,None,BA,2026-04-23
2026-04-08 06:00:00+00:00,474.23,133.55,601.53,0.0,57.9,70.52,1337.73,3.78,0.0,1289.42,1341.51,1289.42,52.08999999999992,None,BA,2026-04-23
2026-04-08 07:00:00+00:00,473.67,107.81,450.37,0.0,77.27,77.03,1186.1499999999999,0.0,0.0,1021.93,1186.1499999999999,1021.93,164.2199999999999,None,BA,2026-04-23
2026-04-08 08:00:00+00:00,467.41,80.23,347.41,0.0,87.34,73.24,1055.6299999999999,0.0,0.0,746.49,1055.6299999999999,746.49,309.1399999999999,None,BA,2026-04-23
2026-04-08 09:00:00+00:00,471.15,82.5,246.62,0.0,39.92,41.19,881.3799999999999,0.0,0.0,675.91,881.3799999999999,675.91,205.4699999999999,None,BA,2026-04-23
2026-04-08 10:00:00+00:00,468.56,83.25,177.02,0.0,40.56,18.62,788.0099999999999,0.0,0.0,324.38,788.0099999999999,324.38,463.6299999999999,None,BA,2026-04-23
2026-04-08 11:00:00+00:00,478.35,80.46,172.55,0.0,40.54,24.07,795.9700000000001,0.0,0.0,248.07,795.9700000000001,248.07,547.9000000000001,None,BA,2026-04-23
2026-04-08 12:00:00+00:00,514.95,82.94,174.15,0.0,39.81,46.67,858.5200000000001,0.0,0.0,371.53,858.5200000000001,371.53,486.9900000000001,None,BA,2026-04-23
2026-04-08 13:00:00+00:00,479.76,81.45,185.95,0.0,38.37,42.86,828.3900000000001,0.0,0.0,400.57,828.3900000000001,400.57,427.8200000000001,None,BA,2026-04-23
2026-04-08 14:00:00+00:00,479.79,94.2,272.31,0.0,79.55,43.43,969.2799999999999,0.0,0.0,719.76,969.2799999999999,719.76,249.51999999999987,None,BA,2026-04-23
2026-04-08 15:00:00+00:00,482.82,113.15,577.89,0.0,52.79,45.69,1272.3400000000001,0.86,0.0,909.33,1273.2,909.33,363.87,None,BA,2026-04-23
2026-04-08 16:00:00+00:00,492.1,132.23,781.37,0.0,15.68,62.55,1483.93,170.35,0.0,1212.56,1654.28,1212.56,441.72,None,BA,2026-04-23
2026-04-08 17:00:00+00:00,496.13,146.65,867.92,0.0,0.35,71.3,1582.3499999999997,160.34,0.0,1454.82,1742.6899999999996,1454.82,287.86999999999966,None,BA,2026-04-23
2026-04-08 18:00:00+00:00,496.47,172.48,924.88,0.0,0.0,51.56,1645.3899999999999,151.54,0.0,1474.02,1796.9299999999998,1474.02,322.90999999999985,None,BA,2026-04-23
2026-04-08 19:00:00+00:00,498.21,171.89,904.11,0.0,0.0,63.21,1637.42,140.18,0.0,1347.38,1777.6000000000001,1347.38,430.22,None,BA,2026-04-23
2026-04-08 20:00:00+00:00,502.62,144.9,706.48,0.0,0.0,90.2,1444.2,139.65,0.0,1031.24,1583.8500000000001,1031.24,552.6100000000001,None,BA,2026-04-23
2026-04-08 21:00:00+00:00,497.47,108.86,650.03,0.0,0.0,102.06,1358.42,139.35,0.0,835.08,1497.77,835.08,662.6899999999999,None,BA,2026-04-23
2026-04-08 22:00:00+00:00,497.53,122.86,576.24,0.0,0.0,104.97,1301.6000000000001,0.43,0.0,648.56,1302.0300000000002,648.56,653.4700000000003,None,BA,2026-04-23
2026-04-08 23:00:00+00:00,496.98,117.55,470.8,0.0,0.0,104.12,1189.4499999999998,0.0,0.0,537.21,1189.4499999999998,537.21,652.2399999999998,None,BA,2026-04-23
2026-04-09 00:00:00+00:00,495.9,117.18,449.99,0.0,0.0,97.34,1160.4099999999999,0.0,0.0,479.51,1160.4099999999999,479.51,680.8999999999999,None,BA,2026-04-23
2026-04-09 01:00:00+00:00,489.37,117.13,452.15,0.0,0.0,107.02,1165.67,0.0,0.0,489.05,1165.67,489.05,676.6200000000001,None,BA,2026-04-23
2026-04-09 02:00:00+00:00,476.4,117.09,493.06,0.0,0.0,98.36,1184.9099999999999,0.0,0.0,529.27,1184.9099999999999,529.27,655.6399999999999,None,BA,2026-04-23
2026-04-09 03:00:00+00:00,466.06,117.03,551.07,0.0,0.0,79.57,1213.73,140.4,0.0,681.71,1354.13,681.71,672.4200000000001,None,BA,2026-04-23
2026-04-09 04:00:00+00:00,469.03,127.05,710.27,0.0,2.31,73.06,1381.7199999999998,163.34,0.0,954.57,1545.0599999999997,954.57,590.4899999999997,None,BA,2026-04-23
2026-04-09 05:00:00+00:00,472.71,129.98,819.79,0.0,28.93,53.22,1504.63,175.28,0.0,1165.94,1679.91,1165.94,513.97,None,BA,2026-04-23
2026-04-09 06:00:00+00:00,473.62,128.62,713.72,0.0,60.95,53.7,1430.6100000000001,172.11,0.0,1128.56,1602.7200000000003,1128.56,474.1600000000003,None,BA,2026-04-23
2026-04-09 07:00:00+00:00,468.69,129.76,617.85,0.0,81.34,39.69,1337.3300000000002,0.12,0.0,989.41,1337.45,989.41,348.0400000000001,None,BA,2026-04-23
2026-04-09 08:00:00+00:00,463.35,118.46,347.97,0.0,51.7,48.43,1029.91,0.0,0.0,842.81,1029.91,842.81,187.10000000000014,None,BA,2026-04-23
2026-04-09 09:00:00+00:00,451.63,101.12,219.67,0.0,0.0,59.92,832.3399999999999,0.0,0.0,350.3,832.3399999999999,350.3,482.0399999999999,None,BA,2026-04-23
2026-04-09 10:00:00+00:00,453.98,99.84,239.1,0.0,49.44,24.54,866.9000000000001,0.0,0.0,193.9,866.9000000000001,193.9,673.0000000000001,None,BA,2026-04-23
2026-04-09 11:00:00+00:00,465.07,114.0,243.27,0.0,50.19,21.59,894.12,0.0,0.0,212.52,894.12,212.52,681.6,None,BA,2026-04-23
2026-04-09 12:00:00+00:00,460.44,91.13,241.96,0.0,49.03,28.91,871.4699999999999,0.0,0.0,290.14,871.4699999999999,290.14,581.3299999999999,None,BA,2026-04-23
2026-04-09 13:00:00+00:00,451.97,89.57,261.95,0.0,34.19,31.76,869.44,0.0,0.0,318.09,869.44,318.09,551.3500000000001,None,BA,2026-04-23
2026-04-09 14:00:00+00:00,446.96,88.14,394.72,0.0,40.64,39.05,1009.51,0.0,0.0,634.3,1009.51,634.3,375.21000000000004,None,BA,2026-04-23
2026-04-09 15:00:00+00:00,457.46,93.46,808.31,0.0,21.84,39.84,1420.9099999999999,1.27,0.0,795.17,1422.1799999999998,795.17,627.0099999999999,None,BA,2026-04-23
2026-04-09 16:00:00+00:00,458.21,101.91,893.43,0.0,4.5,26.43,1484.48,170.73,0.0,1178.28,1655.21,1178.28,476.93000000000006,None,BA,2026-04-23
2026-04-09 17:00:00+00:00,458.79,121.11,979.74,0.0,0.14,25.48,1585.26,173.73,0.0,1406.34,1758.99,1406.34,352.6500000000001,None,BA,2026-04-23
2026-04-09 18:00:00+00:00,459.31,138.23,1027.25,0.0,0.0,27.45,1652.24,182.6,0.0,1498.29,1834.84,1498.29,336.54999999999995,None,BA,2026-04-23
2026-04-09 19:00:00+00:00,464.3,152.52,981.06,0.0,0.0,31.87,1629.75,172.13,0.0,1400.89,1801.88,1400.89,400.99,None,BA,2026-04-23
2026-04-09 20:00:00+00:00,453.34,136.55,775.17,0.0,0.0,31.08,1396.1399999999999,151.95,0.0,1068.72,1548.09,1068.72,479.3699999999999,None,BA,2026-04-23
2026-04-09 21:00:00+00:00,495.21,146.51,743.91,0.0,0.0,13.05,1398.68,165.49,0.0,961.01,1564.17,961.01,603.1600000000001,None,BA,2026-04-23
2026-04-09 22:00:00+00:00,486.08,152.17,689.3,0.0,0.0,15.04,1342.59,0.17,0.0,757.65,1342.76,757.65,585.11,None,BA,2026-04-23
2026-04-09 23:00:00+00:00,492.7,135.96,668.34,0.0,0.0,18.99,1315.99,0.0,0.0,665.31,1315.99,665.31,650.6800000000001,None,BA,2026-04-23
2026-04-10 00:00:00+00:00,498.76,120.02,495.95,0.0,0.0,51.91,1166.64,0.0,0.0,578.61,1166.64,578.61,588.0300000000001,None,BA,2026-04-23
2026-04-10 01:00:00+00:00,495.11,120.95,463.69,0.0,0.0,63.08,1142.83,0.0,0.0,554.19,1142.83,554.19,588.6399999999999,None,BA,2026-04-23
2026-04-10 02:00:00+00:00,492.14,123.63,486.99,0.0,0.0,56.14,1158.9,0.0,0.0,589.33,1158.9,589.33,569.57,None,BA,2026-04-23
2026-04-10 03:00:00+00:00,490.23,117.88,538.46,0.0,0.0,36.83,1183.4,147.41,0.0,694.63,1330.8100000000002,694.63,636.1800000000002,None,BA,2026-04-23
2026-04-10 04:00:00+00:00,494.14,136.46,636.93,0.0,2.37,39.9,1309.8,177.38,0.0,924.63,1487.1799999999998,924.63,562.5499999999998,None,BA,2026-04-23
2026-04-10 05:00:00+00:00,489.18,104.48,743.44,0.0,24.29,36.52,1397.9099999999999,173.28,0.0,1135.57,1571.1899999999998,1135.57,435.6199999999999,None,BA,2026-04-23
2026-04-10 06:00:00+00:00,476.48,99.66,757.64,0.0,45.95,19.89,1399.6200000000001,0.6,0.0,1208.48,1400.22,1208.48,191.74,None,BA,2026-04-23
2026-04-10 07:00:00+00:00,481.44,113.09,625.21,0.0,50.16,8.54,1278.44,0.0,0.0,1012.09,1278.44,1012.09,266.35,None,BA,2026-04-23
2026-04-10 08:00:00+00:00,483.53,111.52,483.73,0.0,46.85,1.21,1126.84,0.0,0.0,880.28,1126.84,880.28,246.55999999999995,None,BA,2026-04-23
2026-04-10 09:00:00+00:00,494.82,105.63,375.33,0.0,48.04,0.0,1023.8199999999999,0.0,0.0,798.96,1023.8199999999999,798.96,224.8599999999999,None,BA,2026-04-23
2026-04-10 10:00:00+00:00,506.27,103.16,321.23,0.0,47.25,0.0,977.91,0.0,0.0,734.97,977.91,734.97,242.93999999999994,None,BA,2026-04-23
2026-04-10 11:00:00+00:00,510.04,108.38,328.11,0.0,47.88,1.88,996.2900000000001,0.0,0.0,790.49,996.2900000000001,790.49,205.80000000000007,None,BA,2026-04-23
2026-04-10 12:00:00+00:00,550.57,117.15,372.97,0.0,48.6,3.45,1092.74,0.0,0.0,919.85,1092.74,919.85,172.89,None,BA,2026-04-23
2026-04-10 13:00:00+00:00,598.28,114.13,370.48,0.0,48.64,17.22,1148.75,0.0,0.0,1015.45,1148.75,1015.45,133.29999999999995,None,BA,2026-04-23
2026-04-10 14:00:00+00:00,627.24,118.08,420.68,0.0,46.03,28.79,1240.82,0.0,0.0,1097.62,1240.82,1097.62,143.20000000000005,None,BA,2026-04-23
2026-04-10 15:00:00+00:00,636.12,74.41,752.69,0.0,30.06,28.89,1522.17,0.0,0.0,1182.3,1522.17,1182.3,339.8700000000001,None,BA,2026-04-23
2026-04-10 16:00:00+00:00,629.37,87.31,880.09,0.0,8.69,9.31,1614.77,168.17,0.0,1445.26,1782.94,1445.26,337.68000000000006,None,BA,2026-04-23
2026-04-10 17:00:00+00:00,609.69,120.91,952.56,0.0,0.16,3.96,1687.28,168.22,0.0,1617.85,1855.5,1617.85,237.6500000000001,None,BA,2026-04-23
2026-04-10 18:00:00+00:00,600.55,133.76,946.89,0.0,0.0,5.09,1686.2899999999997,168.14,0.0,1592.04,1854.4299999999998,1592.04,262.3899999999999,None,BA,2026-04-23
2026-04-10 19:00:00+00:00,609.17,118.01,928.14,0.0,0.0,2.25,1657.57,168.1,0.0,1472.01,1825.6699999999998,1472.01,353.65999999999985,None,BA,2026-04-23
2026-04-10 20:00:00+00:00,604.78,106.99,803.73,0.0,0.0,0.0,1515.5,167.19,0.0,1156.18,1682.69,1156.18,526.51,None,BA,2026-04-23
2026-04-10 21:00:00+00:00,596.77,92.19,652.83,0.0,0.0,8.4,1350.19,139.05,0.0,861.59,1489.24,861.59,627.65,None,BA,2026-04-23
2026-04-10 22:00:00+00:00,463.87,86.59,626.57,0.0,0.0,25.96,1202.9900000000002,0.0,0.0,680.51,1202.9900000000002,680.51,522.4800000000002,None,BA,2026-04-23
2026-04-10 23:00:00+00:00,476.17,102.64,426.94,0.0,0.0,32.65,1038.4,0.0,0.0,554.45,1038.4,554.45,483.95000000000005,None,BA,2026-04-23
2026-04-11 00:00:00+00:00,479.32,102.54,423.57,0.0,0.0,28.48,1033.91,0.0,0.0,523.03,1033.91,523.03,510.8800000000001,None,BA,2026-04-23
2026-04-11 01:00:00+00:00,480.09,104.22,424.46,0.0,0.0,33.37,1042.1399999999999,0.0,0.0,527.95,1042.1399999999999,527.95,514.1899999999998,None,BA,2026-04-23
2026-04-11 02:00:00+00:00,490.71,108.66,443.07,0.0,0.0,24.58,1067.02,0.0,0.0,546.31,1067.02,546.31,520.71,None,BA,2026-04-23
2026-04-11 03:00:00+00:00,489.03,118.54,480.2,0.0,0.0,20.0,1107.77,0.0,0.0,610.46,1107.77,610.46,497.30999999999995,None,BA,2026-04-23
2026-04-11 04:00:00+00:00,482.64,118.51,554.73,0.0,0.11,6.26,1162.25,0.0,0.0,769.35,1162.25,769.35,392.9,None,BA,2026-04-23
2026-04-11 05:00:00+00:00,490.35,103.0,679.9,0.0,3.88,6.74,1283.8700000000001,0.0,0.0,791.09,1283.8700000000001,791.09,492.7800000000001,None,BA,2026-04-23
2026-04-11 06:00:00+00:00,495.65,100.07,656.7,0.0,3.67,10.48,1266.5700000000002,0.0,0.0,909.1,1266.5700000000002,909.1,357.47000000000014,None,BA,2026-04-23
2026-04-11 07:00:00+00:00,501.4,96.48,475.08,0.0,13.67,4.55,1091.18,0.0,0.0,840.51,1091.18,840.51,250.67000000000007,None,BA,2026-04-23
2026-04-11 08:00:00+00:00,500.5,94.12,376.32,0.0,23.97,0.04,994.95,0.0,0.0,552.18,994.95,552.18,442.7700000000001,None,BA,2026-04-23
2026-04-11 09:00:00+00:00,493.49,75.97,213.02,0.0,40.1,0.12,822.7,0.0,0.0,314.7,822.7,314.7,508.00000000000006,None,BA,2026-04-23
2026-04-11 10:00:00+00:00,477.58,73.84,189.21,0.0,28.18,1.99,770.8,0.0,0.0,206.2,770.8,206.2,564.5999999999999,None,BA,2026-04-23
2026-04-11 11:00:00+00:00,470.98,92.27,157.08,0.0,0.0,1.55,721.88,0.0,0.0,190.22,721.88,190.22,531.66,None,BA,2026-04-23
2026-04-11 12:00:00+00:00,474.7,93.51,182.03,0.0,0.0,1.6,751.84,0.0,0.0,249.68,751.84,249.68,502.16,None,BA,2026-04-23
2026-04-11 13:00:00+00:00,475.88,95.24,182.59,0.0,0.0,0.5,754.21,0.0,0.0,265.22,754.21,265.22,488.99,None,BA,2026-04-23
2026-04-11 14:00:00+00:00,465.52,95.49,294.45,0.0,32.57,0.43,888.46,0.0,0.0,434.98,888.46,434.98,453.48,None,BA,2026-04-23
2026-04-11 15:00:00+00:00,462.44,94.43,507.57,0.0,24.73,5.94,1095.1100000000001,11.3,0.0,690.58,1106.41,690.58,415.83000000000004,None,BA,2026-04-23
2026-04-11 16:00:00+00:00,472.41,89.46,753.62,0.0,6.77,17.02,1339.28,173.17,0.0,958.26,1512.45,958.26,554.19,None,BA,2026-04-23
2026-04-11 17:00:00+00:00,471.36,106.71,875.83,0.0,0.14,15.46,1469.5000000000002,164.35,0.0,1236.34,1633.8500000000001,1236.34,397.5100000000002,None,BA,2026-04-23
2026-04-11 18:00:00+00:00,473.99,126.6,914.64,0.0,0.0,6.38,1521.6100000000001,169.97,0.0,1347.98,1691.5800000000002,1347.98,343.60000000000014,None,BA,2026-04-23
2026-04-11 19:00:00+00:00,464.01,118.64,881.33,0.0,0.0,0.0,1463.98,169.83,0.0,1239.2,1633.81,1239.2,394.6099999999999,None,BA,2026-04-23
2026-04-11 20:00:00+00:00,480.13,105.2,785.86,0.0,0.0,0.0,1371.19,167.72,0.0,968.6,1538.91,968.6,570.3100000000001,None,BA,2026-04-23
2026-04-11 21:00:00+00:00,472.74,96.81,707.16,0.0,0.0,0.0,1276.71,0.25,0.0,810.66,1276.96,810.66,466.30000000000007,None,BA,2026-04-23
2026-04-11 22:00:00+00:00,473.99,101.02,625.55,0.0,0.0,0.0,1200.56,0.0,0.0,663.95,1200.56,663.95,536.6099999999999,None,BA,2026-04-23
2026-04-11 23:00:00+00:00,473.06,114.92,449.91,0.0,0.0,0.0,1037.89,0.0,0.0,530.53,1037.89,530.53,507.3600000000001,None,BA,2026-04-23
2026-04-12 00:00:00+00:00,465.63,121.81,434.06,0.0,0.0,0.0,1021.5,0.0,0.0,460.06,1021.5,460.06,561.44,None,BA,2026-04-23
2026-04-12 01:00:00+00:00,461.68,117.56,432.33,0.0,0.0,0.0,1011.5699999999999,0.0,0.0,432.78,1011.5699999999999,432.78,578.79,None,BA,2026-04-23
2026-04-12 02:00:00+00:00,455.2,117.58,450.04,0.0,0.0,0.0,1022.8199999999999,0.0,0.0,457.43,1022.8199999999999,457.43,565.3899999999999,None,BA,2026-04-23
2026-04-12 03:00:00+00:00,462.06,124.8,437.29,0.0,0.0,0.0,1024.15,0.0,0.0,477.58,1024.15,477.58,546.5700000000002,None,BA,2026-04-23
2026-04-12 04:00:00+00:00,465.61,125.36,439.84,0.0,2.39,0.0,1033.2,0.0,0.0,595.0,1033.2,595.0,438.20000000000005,None,BA,2026-04-23
2026-04-12 05:00:00+00:00,464.4,125.34,474.22,0.0,22.82,0.0,1086.78,0.0,0.0,719.66,1086.78,719.66,367.12,None,BA,2026-04-23
2026-04-12 06:00:00+00:00,453.39,93.68,519.65,0.0,43.45,0.0,1110.1699999999998,0.0,0.0,1035.8,1110.1699999999998,1035.8,74.36999999999989,None,BA,2026-04-23
2026-04-12 07:00:00+00:00,450.98,59.47,275.53,0.0,48.15,0.0,834.13,0.0,0.0,931.89,834.13,931.89,-97.75999999999999,None,BA,2026-04-23
2026-04-12 08:00:00+00:00,456.38,67.25,194.73,0.0,48.17,0.0,766.53,0.0,0.0,735.68,766.53,735.68,30.850000000000023,None,BA,2026-04-23
2026-04-12 09:00:00+00:00,461.01,86.95,167.76,0.0,47.24,1.66,764.62,0.0,0.0,640.86,764.62,640.86,123.75999999999999,None,BA,2026-04-23
2026-04-12 10:00:00+00:00,469.19,79.45,61.81,0.0,47.54,5.56,663.55,0.0,0.0,475.8,663.55,475.8,187.74999999999994,None,BA,2026-04-23
2026-04-12 11:00:00+00:00,474.43,70.73,33.99,0.0,44.07,2.16,625.38,0.0,0.0,428.29,625.38,428.29,197.08999999999997,None,BA,2026-04-23
2026-04-12 12:00:00+00:00,479.46,66.4,34.78,0.0,38.74,3.25,622.63,0.0,0.0,469.21,622.63,469.21,153.42000000000002,None,BA,2026-04-23
2026-04-12 13:00:00+00:00,485.43,52.47,101.43,0.0,39.53,24.16,703.0199999999999,0.0,0.0,544.02,703.0199999999999,544.02,158.9999999999999,None,BA,2026-04-23
2026-04-12 14:00:00+00:00,488.06,75.83,273.01,0.0,22.54,18.56,877.9999999999999,0.0,0.0,731.31,877.9999999999999,731.31,146.68999999999994,None,BA,2026-04-23
2026-04-12 15:00:00+00:00,492.88,115.33,447.26,0.0,13.55,10.37,1079.3899999999999,0.0,0.0,896.36,1079.3899999999999,896.36,183.02999999999986,None,BA,2026-04-23
2026-04-12 16:00:00+00:00,480.93,130.59,603.73,0.0,5.41,4.31,1224.97,6.72,0.0,971.16,1231.69,971.16,260.5300000000001,None,BA,2026-04-23
2026-04-12 17:00:00+00:00,483.72,111.81,755.26,0.0,0.0,4.33,1355.12,187.66,0.0,1263.08,1542.78,1263.08,279.70000000000005,None,BA,2026-04-23
2026-04-12 18:00:00+00:00,491.82,97.69,801.31,0.0,0.0,12.51,1403.33,189.42,0.0,1355.39,1592.75,1355.39,237.3599999999999,None,BA,2026-04-23
2026-04-12 19:00:00+00:00,489.97,84.73,764.15,0.0,0.0,7.69,1346.54,188.81,0.0,1177.1,1535.35,1177.1,358.25,None,BA,2026-04-23
2026-04-12 20:00:00+00:00,482.11,66.84,606.14,0.0,0.0,12.58,1167.67,189.11,0.0,937.92,1356.7800000000002,937.92,418.86000000000024,None,BA,2026-04-23
2026-04-12 21:00:00+00:00,470.95,58.55,546.63,0.0,0.0,15.35,1091.48,6.48,0.0,779.85,1097.96,779.85,318.11,None,BA,2026-04-23
2026-04-12 22:00:00+00:00,463.83,121.16,510.21,0.0,0.0,17.32,1112.52,0.0,0.0,679.81,1112.52,679.81,432.71000000000004,None,BA,2026-04-23
2026-04-12 23:00:00+00:00,463.27,116.32,440.82,0.0,0.0,0.0,1020.4099999999999,0.0,0.0,544.15,1020.4099999999999,544.15,476.2599999999999,None,BA,2026-04-23
2026-04-13 00:00:00+00:00,470.17,113.42,335.15,0.0,0.0,0.0,918.74,0.0,0.0,463.13,918.74,463.13,455.61,None,BA,2026-04-23
2026-04-13 01:00:00+00:00,432.95,113.56,352.09,0.0,0.0,7.1,905.6999999999999,0.0,0.0,465.73,905.6999999999999,465.73,439.9699999999999,None,BA,2026-04-23
2026-04-13 02:00:00+00:00,460.03,113.71,375.61,0.0,0.0,17.83,967.1800000000001,0.0,0.0,559.33,967.1800000000001,559.33,407.85,None,BA,2026-04-23
2026-04-13 03:00:00+00:00,469.79,114.26,405.93,0.0,0.0,10.07,1000.0500000000001,0.0,0.0,731.58,1000.0500000000001,731.58,268.47,None,BA,2026-04-23
2026-04-13 04:00:00+00:00,438.01,125.42,442.19,0.0,0.48,25.9,1032.0,0.0,0.0,971.33,1032.0,971.33,60.66999999999996,None,BA,2026-04-23
2026-04-13 05:00:00+00:00,460.68,99.17,544.08,0.0,3.63,29.02,1136.5800000000002,0.0,0.0,1149.85,1136.5800000000002,1149.85,-13.269999999999754,None,BA,2026-04-23
2026-04-13 06:00:00+00:00,463.41,99.55,541.7,0.0,12.8,31.55,1149.01,0.0,0.0,1162.23,1149.01,1162.23,-13.220000000000027,None,BA,2026-04-23
2026-04-13 07:00:00+00:00,463.74,106.37,449.9,0.0,0.0,21.88,1041.89,0.0,0.0,1005.76,1041.89,1005.76,36.13000000000011,None,BA,2026-04-23
2026-04-13 08:00:00+00:00,454.69,92.85,94.64,0.0,0.0,26.38,668.56,0.0,0.0,805.12,668.56,805.12,-136.56000000000006,None,BA,2026-04-23
2026-04-13 09:00:00+00:00,447.13,77.98,72.41,0.0,0.0,27.34,624.86,0.0,0.0,687.7,624.86,687.7,-62.84000000000003,None,BA,2026-04-23
2026-04-13 10:00:00+00:00,460.62,83.27,76.4,0.0,0.0,27.05,647.3399999999999,0.0,0.0,687.24,647.3399999999999,687.24,-39.90000000000009,None,BA,2026-04-23
2026-04-13 11:00:00+00:00,459.42,90.67,94.25,0.0,0.0,23.5,667.84,0.0,0.0,633.15,667.84,633.15,34.690000000000055,None,BA,2026-04-23
2026-04-13 12:00:00+00:00,354.62,97.56,180.96,0.0,0.0,26.69,659.83,0.0,0.0,726.99,659.83,726.99,-67.15999999999997,None,BA,2026-04-23
2026-04-13 13:00:00+00:00,370.23,103.42,201.62,0.0,0.0,28.09,703.36,0.0,0.0,825.6,703.36,825.6,-122.24000000000001,None,BA,2026-04-23
2026-04-13 14:00:00+00:00,408.83,105.33,460.77,0.0,0.0,28.18,1003.1099999999999,0.0,0.0,959.0,1003.1099999999999,959.0,44.1099999999999,None,BA,2026-04-23
2026-04-13 15:00:00+00:00,443.03,111.22,589.91,0.0,0.0,28.2,1172.36,0.84,0.0,980.02,1173.1999999999998,980.02,193.17999999999984,None,BA,2026-04-23
2026-04-13 16:00:00+00:00,475.73,113.28,653.31,0.0,0.0,28.33,1270.6499999999999,142.25,0.0,1106.21,1412.8999999999999,1106.21,306.6899999999998,None,BA,2026-04-23
2026-04-13 17:00:00+00:00,485.42,116.88,743.2,0.0,0.0,28.32,1373.82,141.62,0.0,1278.42,1515.44,1278.42,237.01999999999998,None,BA,2026-04-23
2026-04-13 18:00:00+00:00,484.45,124.15,759.42,0.0,0.0,28.43,1396.45,141.18,0.0,1308.71,1537.63,1308.71,228.92000000000007,None,BA,2026-04-23
2026-04-13 19:00:00+00:00,488.53,114.0,717.63,0.0,0.0,28.52,1348.6799999999998,141.58,0.0,1184.38,1490.2599999999998,1184.38,305.87999999999965,None,BA,2026-04-23
2026-04-13 20:00:00+00:00,475.62,92.89,654.07,0.0,0.0,28.24,1250.82,0.46,0.0,909.72,1251.28,909.72,341.55999999999995,None,BA,2026-04-23
2026-04-13 21:00:00+00:00,459.61,71.84,554.23,0.0,0.0,28.24,1113.92,0.0,0.0,729.74,1113.92,729.74,384.18000000000006,None,BA,2026-04-23
