,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-09 03:00:00+00:00,490.6685,43.077825000000004,164.926,5.7766775,0.0,0.0,0.11140875,96.466225,47.361775,87.44205,935.83046125,0.0,0.0,2438.4275,935.83046125,2438.4275,-1502.5970387499997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 04:00:00+00:00,501.94550000000004,85.784825,166.24925,6.20595,0.0,0.0,0.1253135,99.4159,61.824775,91.586025,1013.1375384999999,0.0,0.0,2515.8,1013.1375384999999,2515.8,-1502.6624615000003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 05:00:00+00:00,478.1925,79.5019,167.9565,6.515817500000001,0.0,0.0,2.456073,90.31715,71.899575,118.9055,1015.7450154999999,0.0,0.0,2861.055,1015.7450154999999,2861.055,-1845.3099845,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 06:00:00+00:00,503.245,120.2275,165.94575,6.47672,0.0,0.0,92.08357500000001,97.382125,75.52205000000001,134.448,1195.33072,0.0,0.0,3167.3075,1195.33072,3167.3075,-1971.97678,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 07:00:00+00:00,484.707,86.69895,167.6325,6.4528075000000005,0.0,0.0,486.14925,97.475675,106.707475,115.755,1551.5786574999997,0.0,0.0,3341.89,1551.5786574999997,3341.89,-1790.3113425000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 08:00:00+00:00,468.19475,84.32475,162.861,5.7216000000000005,0.0,0.0,1054.844,82.94275,128.09575,85.16745,2072.15205,0.0,0.0,3450.855,2072.15205,3450.855,-1378.7029499999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 09:00:00+00:00,472.77175,60.602624999999996,110.208,5.2853925,0.0,0.0,1663.1375,78.709825,121.03725,70.92245,2582.6747924999995,0.0,0.0,3564.045,2582.6747924999995,3564.045,-981.3702075000006,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 10:00:00+00:00,479.187,51.707274999999996,105.9085,5.1932825000000005,0.0,0.0,2054.0099999999998,77.657475,107.69200000000001,39.89315,2921.2486824999996,0.0,0.0,3643.265,2921.2486824999996,3643.265,-722.0163175000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 11:00:00+00:00,429.70675,42.294175,107.40700000000001,4.21527,0.0,0.0,2168.8175,78.318525,75.040875,40.31915,2946.1192450000003,0.0,0.0,3537.145,2946.1192450000003,3537.145,-591.0257549999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 12:00:00+00:00,426.375,43.252925,108.2645,4.23299,0.0,0.0,2173.035,76.40595,27.083975,67.404075,2926.0544149999996,0.0,0.0,3552.7375,2926.0544149999996,3552.7375,-626.6830850000006,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 13:00:00+00:00,484.88075000000003,52.5143,110.74625,5.2455875,0.0,0.0,1922.9825,79.44055,31.83765,65.77347499999999,2753.4210625,0.0,0.0,3376.57,2753.4210625,3376.57,-623.1489375000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 14:00:00+00:00,482.53075,70.186925,165.27125,5.8705,0.0,0.0,1420.1975,102.229,41.258825,68.896175,2356.4409249999994,0.0,0.0,3223.42875,2356.4409249999994,3223.42875,-866.9878250000006,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Actual Load] LINEAR",DK_1,2026-04-23
2026-03-09 15:00:00+00:00,484.403,135.652,166.3485,6.2822724999999995,0.0,0.0,752.2955,102.28825,58.329425,74.4057,1780.0046475000001,0.0,0.0,3070.2875,1780.0046475000001,3070.2875,-1290.2828524999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 16:00:00+00:00,515.6185,152.67125,166.6095,6.4444625,0.0,0.0,193.665625,101.31524999999999,87.53020000000001,100.155175,1324.0099625000003,0.0,0.0,3179.93,1324.0099625000003,3179.93,-1855.9200374999996,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-09 17:00:00+00:00,526.4739999999999,137.821,166.9255,6.71741,0.0,0.0,5.468540249999999,99.02234999999999,131.006,145.26725,1218.70205025,0.0,0.0,3329.7425,1218.70205025,3329.7425,-2111.04044975,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Actual Load] WEEK_BEFORE",DK_1,2026-04-23
2026-03-09 18:00:00+00:00,521.6922500000001,133.20375,167.022,6.6987625,0.0,0.0,5.81569,99.0669,191.862,190.30725,1315.6686025000004,0.0,0.0,3152.455,1315.6686025000004,3152.455,-1836.7863974999996,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Solar] WEEK_BEFORE, [Actual Load] WEEK_BEFORE",DK_1,2026-04-23
2026-03-09 19:00:00+00:00,493.4585,112.804,166.52800000000002,6.3969075,0.0,0.0,5.9026425,100.336625,230.126,218.23225,1333.7849250000002,0.0,0.0,3019.085,1333.7849250000002,3019.085,-1685.3000749999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Solar] WEEK_BEFORE, [Actual Load] WEEK_BEFORE",DK_1,2026-04-23
2026-03-09 20:00:00+00:00,465.699,112.183875,165.94525,6.063885,0.0,0.0,6.8551275,99.86744999999999,253.09275,232.73075,1342.4380875,0.0,0.0,2940.435,1342.4380875,2940.435,-1597.9969125,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Solar] WEEK_BEFORE, [Actual Load] WEEK_BEFORE",DK_1,2026-04-23
2026-03-09 21:00:00+00:00,449.6145,74.09595,165.94875,6.1284849999999995,0.0,0.0,8.07281,100.685475,255.91875,230.03375,1290.49847,0.0,0.0,2733.6775,1290.49847,2733.6775,-1443.1790299999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Solar] WEEK_BEFORE",DK_1,2026-04-23
2026-03-09 22:00:00+00:00,468.99875,74.49615,165.75775,6.08445,0.0,0.0,8.1858725,94.65090000000001,249.94325,230.6585,1298.7756224999998,0.0,0.0,2655.655,1298.7756224999998,2655.655,-1356.8793775000004,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Solar] WEEK_BEFORE",DK_1,2026-04-23
2026-03-09 23:00:00+00:00,474.32550000000003,72.8991,162.99775,5.67933,0.0,0.0,0.503757,100.55335,243.85525,238.3055,1299.119537,0.0,0.0,2733.99,1299.119537,2733.99,-1434.8704629999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 00:00:00+00:00,509.18325,90.10622500000001,166.23475,5.85893,0.0,0.0,0.7441135,101.78975,284.02375,251.209,1409.1497685000002,0.0,0.0,2840.245,1409.1497685000002,2840.245,-1431.0952314999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 01:00:00+00:00,499.57275,105.96045000000001,165.7175,5.494625,0.0,0.0,1.19818575,100.7905,253.58100000000002,280.41075,1412.72576075,0.0,0.0,2837.69,1412.72576075,2837.69,-1424.96423925,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 02:00:00+00:00,514.384,148.711,165.95525,5.5235925,0.0,0.0,0.448171,102.72399999999999,212.83275,268.549,1419.1277635,0.0,0.0,2709.3675,1419.1277635,2709.3675,-1290.2397365,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 03:00:00+00:00,487.95175,97.250975,165.64849999999998,5.58761,0.0,0.0,0.48385866666666666,102.31625,200.65625,238.09125,1297.9864436666667,0.0,0.0,2579.8725,1297.9864436666667,2579.8725,-1281.8860563333333,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 04:00:00+00:00,496.09575,86.81530000000001,166.10975,6.01959,0.0,0.0,0.41170125,101.1405,168.84775,236.8045,1262.2448412499998,0.0,0.0,2648.6425,1262.2448412499998,2648.6425,-1386.3976587500001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 05:00:00+00:00,523.7515000000001,121.3415,166.68725,6.38806,0.0,0.0,1.31120775,101.108,189.93775,254.82225,1365.34751775,0.0,0.0,2958.2025,1365.34751775,2958.2025,-1592.85498225,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 06:00:00+00:00,500.54,110.1575,166.39075,5.974805,0.0,0.0,34.458415,99.2568,189.3425,314.91049999999996,1421.03127,0.0,0.0,3231.7375,1421.03127,3231.7375,-1810.7062300000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 07:00:00+00:00,500.8345,106.332,165.938,5.8596125,0.0,0.0,147.60950000000003,100.35922500000001,158.04500000000002,353.58675,1538.5645875,0.0,0.0,3371.6175,1538.5645875,3371.6175,-1833.0529124999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 08:00:00+00:00,480.60699999999997,97.296375,165.564,7.458075,0.0,0.0,271.344,100.3039,203.68425,290.77225,1617.0298500000001,0.0,0.0,3457.2275,1617.0298500000001,3457.2275,-1840.1976499999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 09:00:00+00:00,397.131,46.594825,165.4195,9.3890975,0.0,0.0,382.18775,101.249,253.013,260.38425,1615.3684225,0.0,0.0,3482.0925,1615.3684225,3482.0925,-1866.7240775000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 10:00:00+00:00,404.3555,45.2311,165.29725,5.425364999999999,0.0,0.0,513.33575,84.97975,322.5595,245.0985,1786.282715,0.0,0.0,3484.3525,1786.282715,3484.3525,-1698.069785,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 11:00:00+00:00,404.37575,39.0865,165.70625,5.4110975,0.0,0.0,605.345,86.0757,495.139,256.3945,2057.5337974999998,0.0,0.0,3450.3575,2057.5337974999998,3450.3575,-1392.8237025000003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 12:00:00+00:00,424.9465,43.2553,164.90225,5.4227425,0.0,0.0,616.79825,92.86,566.27775,330.4955,2244.9582925,0.0,0.0,3413.6625,2244.9582925,3413.6625,-1168.7042075,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 13:00:00+00:00,436.967,64.6028,166.18075,5.426315,0.0,0.0,519.41175,91.093,518.45925,341.73,2143.8708650000003,0.0,0.0,3308.48,2143.8708650000003,3308.48,-1164.6091349999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 14:00:00+00:00,456.75075,86.80835,163.342,5.845455,0.0,0.0,390.526,96.4955,478.44775000000004,337.825,2016.040805,0.0,0.0,3240.7375,2016.040805,3240.7375,-1224.696695,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 15:00:00+00:00,546.84825,166.75375,167.29874999999998,6.4262125,0.0,0.0,192.6345,99.3306,368.2635,314.583,1862.1385625,0.0,0.0,3219.345,1862.1385625,3219.345,-1357.2064374999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 16:00:00+00:00,542.88175,184.64100000000002,167.19475,6.2158825,0.0,0.0,51.529025000000004,100.7119,441.09225000000004,237.22674999999998,1731.4933075000001,0.0,0.0,3327.16,1731.4933075000001,3327.16,-1595.6666924999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 17:00:00+00:00,503.302,148.45025,166.5365,6.130475000000001,0.0,0.0,0.8303392500000001,100.64575,417.015,237.5315,1580.4418142499999,0.0,0.0,3299.32,1580.4418142499999,3299.32,-1718.8781857500003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 18:00:00+00:00,540.284,168.01675,166.669,6.582879999999999,0.0,0.0,1.9047524999999998,100.45345,422.9895,332.4975,1739.3978324999998,0.0,0.0,3154.185,1739.3978324999998,3154.185,-1414.7871675000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 19:00:00+00:00,510.665,166.59775,166.49875,6.207835,0.0,0.0,1.6612895,100.225975,394.7015,367.43874999999997,1713.9968495,0.0,0.0,2998.4325,1713.9968495,2998.4325,-1284.4356504999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 20:00:00+00:00,448.507,93.12425,166.15025,5.714745,0.0,0.0,0.610532,98.917325,780.74425,387.33875,1981.107102,0.0,0.0,2919.415,1981.107102,2919.415,-938.307898,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 21:00:00+00:00,434.61400000000003,72.254625,161.50575,5.4375275,0.0,0.0,1.8525625,98.944275,847.77475,415.50725,2037.8907400000003,0.0,0.0,2775.655,2037.8907400000003,2775.655,-737.7642599999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 22:00:00+00:00,386.055,64.00014999999999,110.858,5.0058575,0.0,0.0,1.3738325,94.95557500000001,803.1245,484.7435,1950.1164150000004,0.0,0.0,2702.6775,1950.1164150000004,2702.6775,-752.5610849999994,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-10 23:00:00+00:00,405.52774999999997,32.46235,106.05275,5.0036175,0.0,0.0,2.2503875,76.84774999999999,733.13225,550.39825,1911.675105,0.0,0.0,2782.9425,1911.675105,2782.9425,-871.2673950000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 00:00:00+00:00,426.39750000000004,4.25225,108.24925,5.45244,0.0,0.0,1.846555,73.970275,849.0907500000001,556.63725,2025.89627,0.0,0.0,2871.415,2025.89627,2871.415,-845.51873,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 01:00:00+00:00,488.24625000000003,46.8528875,111.256,7.596585,0.0,0.0,1.03459975,74.9102,789.82525,599.69825,2119.42002225,0.0,0.0,2920.1075,2119.42002225,2920.1075,-800.6874777500002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 02:00:00+00:00,434.20725,120.08445,107.5135,21.9794125,0.0,0.0,2.0500524999999996,76.183525,902.59875,645.14075,2309.75769,0.0,0.0,2770.615,2309.75769,2770.615,-460.85730999999987,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 03:00:00+00:00,352.802,17.4117075,107.04525,4.4888650000000005,0.0,0.0,1.96322,74.132825,1163.33,766.98225,2488.1561174999997,0.0,0.0,2941.245,2488.1561174999997,2941.245,-453.0888825000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 04:00:00+00:00,296.8245,3.4589015,108.06375,3.78156,0.0,0.0,3.074095,74.909325,1494.0825,1032.89025,3017.0848815,0.0,0.0,2960.1125,3017.0848815,2960.1125,56.972381499999756,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 05:00:00+00:00,414.659,15.771775,107.37075,4.5506875,0.0,0.0,6.8260475,76.3466,1797.6375,1432.9875,3856.1498599999995,0.0,0.0,3105.4075,3856.1498599999995,3105.4075,750.7423599999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 06:00:00+00:00,426.053,24.528225,106.64225,4.43708,0.0,0.0,41.6871,91.034875,1811.2224999999999,1777.31,4282.91503,0.0,0.0,3332.07,4282.91503,3332.07,950.84503,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 07:00:00+00:00,444.154,24.935875,108.10075,4.8944325,0.0,0.0,275.24,79.562275,1856.0975,1900.2275,4693.2123325,0.0,0.0,3463.2575,4693.2123325,3463.2575,1229.9548325,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 08:00:00+00:00,346.738,19.1696175,105.078,3.3063975,0.0,0.0,636.17625,75.31025,1865.4425,2194.69,5245.911015,0.0,0.0,3516.07,5245.911015,3516.07,1729.8410149999995,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 09:00:00+00:00,251.1715,11.826605,108.497,2.93132,0.0,0.0,594.63775,74.52815,1857.3325,2464.86,5365.784825000001,0.0,0.0,3524.9,5365.784825000001,3524.9,1840.8848250000005,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 10:00:00+00:00,320.35625,17.796375,104.73875,4.0600175,0.0,0.0,447.46500000000003,71.6951,1865.6325000000002,2618.92,5450.6639925,0.0,0.0,3355.7425,5450.6639925,3355.7425,2094.9214925,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 11:00:00+00:00,282.97125,17.572675,105.84225,3.70705,0.0,0.0,406.0765,75.639725,1863.4524999999999,2706.34,5461.60195,0.0,0.0,3667.93,5461.60195,3667.93,1793.6719500000004,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 12:00:00+00:00,211.555,14.3931,105.52025,2.9451475,0.0,0.0,361.26625,82.46025,1725.9425,2636.0575,5140.1399975,0.0,0.0,3662.47,5140.1399975,3662.47,1477.6699975000006,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 13:00:00+00:00,231.73874999999998,12.35475,105.56675,3.2864174999999998,0.0,0.0,249.27724999999998,84.728375,1852.0075,2466.1875,5005.1472925,0.0,0.0,3497.49,5005.1472925,3497.49,1507.6572925,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 14:00:00+00:00,240.74175,12.548705,106.08425,3.10481,0.0,0.0,163.03375,89.2601,1633.6325,2131.52,4379.925864999999,0.0,0.0,3408.5,4379.925864999999,3408.5,971.4258649999992,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 15:00:00+00:00,393.296,68.009825,110.7365,4.35229,0.0,0.0,82.40825,94.727125,1316.86,1531.705,3602.0949899999996,0.0,0.0,3356.83,3602.0949899999996,3356.83,245.26498999999967,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 16:00:00+00:00,486.4995,80.859925,165.39724999999999,5.941685,0.0,0.0,26.524725,93.083325,1640.7525,979.59725,3478.6561599999995,0.0,0.0,3412.5875,3478.6561599999995,3412.5875,66.06865999999945,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 17:00:00+00:00,470.96575,80.7132,175.98775,5.76201,0.0,0.0,8.290175,100.17645,1716.9025,891.08525,3449.883085,0.0,0.0,3287.1275,3449.883085,3287.1275,162.75558499999988,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 18:00:00+00:00,498.21875,82.64335,207.73225,6.4027025,0.0,0.0,1.9619125,100.35995,1746.2175,954.2695,3597.805915,0.0,0.0,3168.0175,3597.805915,3168.0175,429.788415,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 19:00:00+00:00,485.14075,90.100675,179.4605,6.043735,0.0,0.0,1.9363949999999999,99.15525,1643.955,1091.685,3597.477305,0.0,0.0,3036.1775,3597.477305,3036.1775,561.2998050000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 20:00:00+00:00,470.54525,131.7579,165.7195,19.2553975,0.0,0.0,2.0846725,95.60005000000001,1495.54,1108.6799999999998,3489.18277,0.0,0.0,2863.1575,3489.18277,2863.1575,626.0252700000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 21:00:00+00:00,395.5,69.84337500000001,161.04975000000002,4.97666,0.0,0.0,3.8077125,95.53855,1742.165,1299.775,3772.6560475,0.0,0.0,2828.415,3772.6560475,2828.415,944.2410475000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 22:00:00+00:00,343.4605,31.870974999999998,109.27325,4.04819,0.0,0.0,4.056255,95.2271,1703.0025,1399.8675,3690.80627,0.0,0.0,2777.785,3690.80627,2777.785,913.0212700000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-11 23:00:00+00:00,397.952,30.570775,155.14499999999998,4.7261025,0.0,0.0,4.648585,95.4224,1674.5425,1456.76,3819.7673624999998,0.0,0.0,2829.94,3819.7673624999998,2829.94,989.8273624999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 00:00:00+00:00,325.41775,32.215424999999996,159.8655,3.8028625,0.0,0.0,5.126435,95.43385,1671.96,1629.4575,3923.2793225,0.0,0.0,2839.7925,3923.2793225,2839.7925,1083.4868225,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 01:00:00+00:00,303.759,26.8369,107.53,3.0840525000000003,0.0,0.0,3.73761,94.681825,1617.1175,1511.5475000000001,3668.2943875,0.0,0.0,2848.0225,3668.2943875,2848.0225,820.2718875,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 02:00:00+00:00,306.717,24.387375,103.001,2.9216925,0.0,0.0,4.591125,95.6668,1648.03,1475.155,3660.4699924999995,0.0,0.0,2836.7425,3660.4699924999995,2836.7425,823.7274924999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 03:00:00+00:00,311.50175,27.410024999999997,105.51925,2.962765,0.0,0.0,4.885015,97.2681,1592.53,1576.4425,3718.519405,0.0,0.0,2852.5675,3718.519405,2852.5675,865.9519049999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 04:00:00+00:00,313.659,24.5573,104.985,2.919275,0.0,0.0,6.9854,95.684325,1646.1725,1684.4425,3879.4053000000004,0.0,0.0,2902.885,3879.4053000000004,2902.885,976.5203000000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 05:00:00+00:00,410.73625,19.833725,110.79975,4.707224999999999,0.0,0.0,11.8219375,95.882075,1700.8875,1895.8899999999999,4250.558462499999,0.0,0.0,3051.8725,4250.558462499999,3051.8725,1198.6859624999993,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 06:00:00+00:00,500.572,18.961475,165.5485,5.9987825,0.0,0.0,106.14782500000001,97.27825,1800.52,2043.385,4738.4118325,0.0,0.0,3306.125,4738.4118325,3306.125,1432.2868325,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 07:00:00+00:00,452.16175,23.307724999999998,157.3515,5.4839400000000005,0.0,0.0,442.642,95.919875,1833.555,2208.85,5219.271790000001,0.0,0.0,3481.1175,5219.271790000001,3481.1175,1738.1542900000009,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 08:00:00+00:00,356.65999999999997,25.9573,103.513025,4.02457,0.0,0.0,1219.9144999999999,93.95825,1753.6599999999999,2391.505,5949.192644999999,0.0,0.0,3650.545,5949.192644999999,3650.545,2298.647644999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 09:00:00+00:00,260.84625,10.648620000000001,105.6585,3.1507125,0.0,0.0,1793.465,73.59565,1634.055,2595.965,6477.384732500001,0.0,0.0,3793.51,6477.384732500001,3793.51,2683.8747325000004,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 10:00:00+00:00,172.34925,9.00036,105.45375,2.719425,0.0,0.0,1385.68,71.0749,1123.4265,2692.85,5562.554185,0.0,0.0,3824.82,5562.554185,3824.82,1737.7341849999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 11:00:00+00:00,174.20875,7.35714,106.10375,2.758565,0.0,0.0,927.684,74.47055,325.03925,2438.9575,4056.5795049999997,0.0,0.0,3674.8225,4056.5795049999997,3674.8225,381.7570049999995,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 12:00:00+00:00,177.716,8.22626,106.2705,2.74122,0.0,0.0,716.854,76.80505,286.08075,2561.42,3936.11378,0.0,0.0,3784.3025,3936.11378,3784.3025,151.81128000000035,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 13:00:00+00:00,193.97225,7.553932499999999,104.6315,3.0192275,0.0,0.0,524.22225,74.96215000000001,684.42225,2669.3925,4262.17606,0.0,0.0,3702.8425,4262.17606,3702.8425,559.3335599999996,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 14:00:00+00:00,203.77675,8.2451975,105.20349999999999,3.0484675,0.0,0.0,454.81475,73.255525,1307.08925,3265.265,5420.69844,0.0,0.0,3533.4425,5420.69844,3533.4425,1887.25594,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 15:00:00+00:00,338.75025000000005,11.298575,106.2505,3.5339725,0.0,0.0,263.923,87.6814,1773.2925,3589.1775,6173.9076975,0.0,0.0,3454.52,6173.9076975,3454.52,2719.3876975,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 16:00:00+00:00,370.9635,13.2114,108.47825,3.3364374999999997,0.0,0.0,93.1608,96.26332500000001,1843.42,3581.735,6110.5687125,0.0,0.0,3513.2975,6110.5687125,3513.2975,2597.2712125000003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-03-12 17:00:00+00:00,506.5785,11.512775,164.6705,5.425445,0.0,0.0,7.673405,96.419025,1813.805,3516.945,6123.02965,0.0,0.0,3426.035,6123.02965,3426.035,2696.9946500000005,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
