,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-11 07:00:00+00:00,4277.872885000001,8272.265985,627.0364175,4634.3209050000005,2239.3153899999998,109.62100000000001,20.61297,1106.50291,49.365175,221.26295,78.513,10155.621500000001,796.879675,7384.8724999999995,24282.8237675,64256.88703,0.0,198.18864999999994,65420.8646225,64256.88703,65619.0532725,-1362.1662424999959,None,DE_LU,2026-04-23
2026-03-11 08:00:00+00:00,4200.3740099999995,7098.19182,618.5315825,3550.102265,2129.9322325000003,109.68766500000001,20.61297,1131.9006100000001,66.37365,220.8022,78.513,18388.9755,779.351975,7080.34825,23240.746885,68714.444615,0.0,2707.396825,66167.382435,68714.444615,68874.77926000001,-160.3346450000099,None,DE_LU,2026-04-23
2026-03-11 09:00:00+00:00,4074.201085,6154.3979150000005,637.672975,2958.99066,2319.2236325,226.854065,20.61297,1154.630775,83.6317,192.06645,78.513,23774.5065,785.575025,6996.51475,24949.1343825,74406.52588500001,0.0,3921.341475,67035.59435,74406.52588500001,70956.935825,3449.590060000017,None,DE_LU,2026-04-23
2026-03-11 10:00:00+00:00,4054.041685,6097.398279999999,661.1477500000001,3015.006775,2410.7288525,370.144175,20.61297,1185.6653099999999,71.079875,189.5692,78.513,26288.897249999998,777.19015,6897.50875,27145.695444999998,79263.1994675,0.0,4658.526,68063.919045,79263.1994675,72722.445045,6540.754422500002,None,DE_LU,2026-04-23
2026-03-11 11:00:00+00:00,3983.25261,6018.906025,630.847335,2991.2708425,2574.425925,382.58360749999997,20.61297,1219.3059225,97.49745,189.5077,78.513,24650.792999999998,785.36605,5885.95575,28516.924695,78025.76288249998,0.0,4467.124975000001,67458.46289,78025.76288249998,71925.587865,6100.175017499991,None,DE_LU,2026-04-23
2026-03-11 12:00:00+00:00,3980.56181,6039.5083625,632.6906650000001,2836.9168250000002,2550.1895075,144.3999225,20.61297,1203.08361,60.668875,189.67595,78.513,21592.73325,808.37445,5607.6355,30253.8787825,75999.44348000002,0.0,4645.8247,65932.9034575,75999.44348000002,70578.7281575,5420.715322500022,None,DE_LU,2026-04-23
2026-03-11 13:00:00+00:00,4001.468785,6075.689405,644.9140825,3058.2404,2354.777635,109.87100000000001,20.61297,1191.009165,20.979675,189.64745,78.513,17153.11775,780.64985,4716.60625,30683.85056,71079.9479775,0.0,4420.5371,63722.91071,71079.9479775,68143.44781,2936.5001675000094,None,DE_LU,2026-04-23
2026-03-11 14:00:00+00:00,4061.83971,6779.2640200000005,651.2298324999999,4064.84584,2004.70956,109.7826675,20.61297,1158.100175,118.54714999999999,189.5642,78.513,11504.58475,791.378825,4595.06275,30444.6183225,66572.6537725,0.0,2801.037575,63927.7433425,66572.6537725,66728.7809175,-156.12714500000584,None,DE_LU,2026-04-23
2026-03-11 15:00:00+00:00,4237.218235,9730.3391175,643.5131675,5419.1843075,2153.5753575,109.756,20.61297,1166.023725,142.25639999999999,187.80169999999998,78.513,5875.497,806.933125,4288.765,28489.9665875,63349.95569249999,0.0,139.47534999999996,64173.959865,63349.95569249999,64313.435215,-963.4795225000053,None,DE_LU,2026-04-23
2026-03-11 16:00:00+00:00,4404.95506,10621.27455,619.4516675,6594.1767425,2236.394855,109.721,20.61297,1146.95397,252.048025,209.71495,77.4975,1490.8025,813.2963500000001,5664.1515,25693.239045,59954.290685,1873.977175,0.0,65765.75372000001,61828.26786,65765.75372000001,-3937.485860000008,None,DE_LU,2026-04-23
2026-03-11 17:00:00+00:00,4466.564335,10671.72323,565.0389175,7149.07666,2673.113265,109.5543325,20.61297,1146.0516149999999,263.71569999999997,230.34345,74.451,46.831250000000004,838.095475,6026.74375,23082.92756,57364.84350999999,3981.4270749999996,0.0,66131.933575,61346.27058499999,66131.933575,-4785.662990000012,None,DE_LU,2026-04-23
2026-03-11 18:00:00+00:00,4459.085935,10622.8620125,559.0847475,7496.709,2756.6744424999997,109.521,20.61297,1142.883395,321.5562,258.1097,74.451,0.1255,838.423725,5343.11375,21812.160915,55815.3742925,4653.7459,0.0,64240.89617,60469.1201925,64240.89617,-3771.7759775000013,None,DE_LU,2026-04-23
2026-03-11 19:00:00+00:00,4376.895210000001,10628.950949999999,559.6319175,7141.8877975,2726.22847,109.587665,20.61297,1126.22729,203.90662500000002,231.65245,74.451,0.0765,838.284775,4926.2545,21546.7309875,54511.3791075,4075.54655,0.0,61482.27861,58586.925657499996,61482.27861,-2895.352952500005,None,DE_LU,2026-04-23
2026-03-11 20:00:00+00:00,4233.1661349999995,10643.9881675,604.37242,6704.02081,2684.2679325,109.654335,20.61297,1106.615315,75.82215,240.78395,74.451,0.04825,835.96345,4845.363,20292.28088,52471.41076499999,2526.97265,0.0,57419.469785,54998.383415,57419.469785,-2421.0863700000045,None,DE_LU,2026-04-23
2026-03-11 21:00:00+00:00,4132.747935,10562.9952475,600.5763325,5937.6069,2518.3609825000003,109.73349999999999,20.61297,1110.781325,61.677475,211.55894999999998,74.451,0.03925,838.328175,5069.86525,18958.04219,50207.37748249999,1206.646075,0.0,53981.80707,51414.02355749999,53981.80707,-2567.783512500013,None,DE_LU,2026-04-23
2026-03-11 22:00:00+00:00,4061.71141,9848.6658325,632.6205,5075.3158650000005,2365.6045475,109.65433250000001,20.61297,1104.2437049999999,33.798,202.4287,74.451,0.0385,847.078975,5644.942,17974.8406425,47996.00697999999,622.96055,0.0,50379.387774999996,48618.967529999994,50379.387774999996,-1760.4202450000012,None,DE_LU,2026-04-23
2026-03-11 23:00:00+00:00,4003.23131,8677.7859025,598.7354975000001,4798.73946,2271.5992175,107.3840825,20.61297,1116.483055,17.21775,189.61095,77.051,0.04425,846.068025,5843.0337500000005,17300.59185,45868.18906999999,0.0,285.261175,47606.143995,45868.18906999999,47891.40517,-2023.216100000005,None,DE_LU,2026-04-23
2026-03-12 00:00:00+00:00,3958.840635,7757.6432525,594.345415,4706.24384,2034.385575,107.24283249999999,20.61297,1119.1062825,15.7955,188.68295,74.451,0.036000000000000004,837.88775,6093.081,17242.0203375,44750.37534,0.0,479.2888,46269.3544975,44750.37534,46748.6432975,-1998.2679575000002,None,DE_LU,2026-04-23
2026-03-12 01:00:00+00:00,3942.88771,7326.8619575,597.7830825,4533.861525,2103.6962599999997,107.24283249999999,20.61297,1108.0539899999999,15.7745,188.7102,74.451,0.025750000000000002,825.34015,5749.86625,17661.740735,44256.9089125,0.0,839.0696,45635.0266325,44256.9089125,46474.0962325,-2217.1873199999973,None,DE_LU,2026-04-23
2026-03-12 02:00:00+00:00,3944.754035,6843.1348575,632.876085,4633.3997500000005,2127.23629,107.20925,20.61297,1111.976285,27.690925,188.82845,74.451,0.020499999999999997,826.3521,5908.17775,16846.684215,43293.404462499995,0.0,809.6350500000001,46183.4849975,43293.404462499995,46993.1200475,-3699.7155850000054,None,DE_LU,2026-04-23
2026-03-12 03:00:00+00:00,3982.91916,6667.4962875,621.2296699999999,4794.9801075,2374.5205275,107.27591749999999,20.61297,1122.2448,49.57935,189.0027,74.451,0.02625,824.03505,6719.7787499999995,15704.4314825,43252.5840225,83.74835,0.0,47472.5808575,43336.3323725,47472.5808575,-4136.248484999996,None,DE_LU,2026-04-23
2026-03-12 04:00:00+00:00,4021.05831,7387.60713,581.2528375,5532.4442325,2674.7747725,107.2425825,20.61297,1122.80037,61.87245,214.1972,74.451,0.0305,812.8643500000001,6962.8665,15461.49776,45035.572965,580.579225,0.0,51090.48966,45616.15219,51090.48966,-5474.337469999999,None,DE_LU,2026-04-23
2026-03-12 05:00:00+00:00,4163.28831,7962.495237499999,596.173415,6740.6627375,3197.5580625000002,215.417735,20.61297,1140.84458,122.251,251.2622,74.451,73.9135,803.8716,6620.64175,16557.5146375,48540.95873499999,2988.9329,0.0,58210.3117825,51529.89163499999,58210.3117825,-6680.420147500008,None,DE_LU,2026-04-23
2026-03-12 06:00:00+00:00,4291.14361,7945.4414625,592.71175,6870.0580575,3271.2795525,358.94325749999996,20.61297,1148.099405,137.557275,229.30495,74.451,3555.7235,796.230575,6758.91125,15487.41475,51537.883365,3805.743475,0.0,63309.0138125,55343.626840000004,63309.0138125,-7965.386972499997,None,DE_LU,2026-04-23
2026-03-12 07:00:00+00:00,4335.948185,7621.348927499999,575.9376649999999,6494.6619200000005,3194.4965775,267.8211825,20.61297,1142.19296,68.128175,239.44145,74.451,12920.6035,782.879725,7047.7495,13594.336622499999,58380.61036,2160.434975,0.0,66204.1583425,60541.045335,66204.1583425,-5663.1130074999965,None,DE_LU,2026-04-23
2026-03-12 08:00:00+00:00,4263.254585000001,5323.5221775,602.67317,5002.113535,2859.245985,108.69163999999999,20.61297,1138.261585,65.93735000000001,218.7422,74.451,23881.5675,776.519125,6386.4177500000005,11990.1511225,62712.161695,0.0,433.950175,65917.4435075,62712.161695,66351.3936825,-3639.2319874999957,None,DE_LU,2026-04-23
2026-03-12 09:00:00+00:00,4135.24896,3877.243885,616.8427525,3685.7829625000004,1836.8776425,107.3395025,20.61297,1146.28526,50.643125,190.37495,76.45849999999999,32699.837,777.169725,6402.598,13616.434762500001,69239.74999750001,0.0,4365.343000000001,66213.914665,69239.74999750001,70579.25766500001,-1339.5076675000018,None,DE_LU,2026-04-23
2026-03-12 10:00:00+00:00,4021.88946,3776.994275,624.3492525,3325.7550475,1608.9143025,107.407835,20.61297,1156.8962549999999,66.634175,188.5797,83.951,34577.7845,787.8331000000001,5937.3445,15325.8522825,71610.798655,0.0,4964.132625,66013.16188,71610.798655,70977.294505,633.5041500000079,None,DE_LU,2026-04-23
2026-03-12 11:00:00+00:00,3937.193535,3743.637585,664.8529975,3216.1629000000003,1532.967895,107.4303325,20.61297,1170.5210425,112.070525,188.70845,85.19675000000001,33565.32675,802.6984,5601.6305,17670.8891925,72419.899825,0.0,4998.299975,65417.521114999996,72419.899825,70415.82109,2004.0787350000028,None,DE_LU,2026-04-23
2026-03-12 12:00:00+00:00,3927.12391,3752.09854,661.239505,3202.6959,1633.5755275,107.27591749999999,20.61297,1149.2482599999998,111.1908,188.7052,75.39075,32716.6075,836.266,5332.91475,18268.838485,71983.784015,0.0,5055.560750000001,63849.7890675,71983.784015,68905.3498175,3078.434197499999,None,DE_LU,2026-04-23
2026-03-12 13:00:00+00:00,3924.36461,3643.9237625,647.432,3290.0091975,1811.915575,107.40975,20.61297,1149.37484,97.2169,188.80445,74.451,30217.474,759.808725,5398.2155,19405.200595000002,70736.213875,0.0,5043.310025000001,61807.8024925,70736.213875,66851.1125175,3885.101357499996,None,DE_LU,2026-04-23
2026-03-12 14:00:00+00:00,3998.226385,3579.2470675,660.6157325,3504.7457475,1891.0746475,107.4811825,20.61297,1153.93367,78.297275,188.7442,74.451,24536.954,779.659625,5001.404500000001,22755.5262625,68330.97426500001,0.0,5047.575,61002.41023,68330.97426500001,66049.98523,2280.989035000006,None,DE_LU,2026-04-23
2026-03-12 15:00:00+00:00,4191.394935,3883.9195875,660.167335,4595.6416075,2193.8850825,107.5083325,20.61297,1167.723645,146.011,189.8012,74.96,14826.968,784.3781,4266.0377499999995,25373.023540000002,62482.03308500001,0.0,2087.4654250000003,60901.605435000005,62482.03308500001,62989.07086000001,-507.03777499999705,None,DE_LU,2026-04-23
2026-03-12 16:00:00+00:00,4363.061610000001,4766.6679925,670.086335,6807.775065,2279.699375,107.5116675,20.61297,1177.621775,513.89765,216.1437,75.469,4434.568,806.20525,4218.79025,25059.6632375,55517.77387749999,3990.828275,0.0,62408.4484975,59508.60215249999,62408.4484975,-2899.8463450000127,None,DE_LU,2026-04-23
2026-03-12 17:00:00+00:00,4415.75271,5495.6348225,670.7235825,7325.1240575,2369.25951,107.3428325,20.61297,1162.80586,335.9305,221.37795,75.469,127.083,800.7355,4554.08925,26042.767607499998,53724.70915249999,5021.6554,0.0,63961.260825,58746.36455249999,63961.260825,-5214.896272500009,None,DE_LU,2026-04-23
2026-03-12 18:00:00+00:00,4398.22956,4911.8665975,623.9499149999999,6633.099365,2321.04456,107.20975,20.61297,1153.88771,179.51545000000002,192.1427,75.469,0.2475,799.5245,4973.50075,29587.0035875,55977.303915,4699.314075,0.0,65126.093290000004,60676.61799,65126.093290000004,-4449.4753000000055,None,DE_LU,2026-04-23
2026-03-12 19:00:00+00:00,4301.778285,4555.1506175,629.7167525,6047.590955,1917.2134,107.34308,20.61297,1135.58188,109.835,189.12195,75.469,0.14600000000000002,807.08975,5602.476,33273.35148,58772.477119999996,3088.257525,0.0,62280.856155,61860.734645,62280.856155,-420.1215100000045,None,DE_LU,2026-04-23
2026-03-12 20:00:00+00:00,4196.3848849999995,4260.71494,646.8291675,4931.7924775,1626.4828324999999,107.3745,20.61297,1138.202005,59.90344999999999,188.95195,75.469,0.132,819.951875,5875.92225,34756.0811275,58704.80543000001,592.2964,0.0,59046.846495,59297.10183000001,59046.846495,250.25533500000893,None,DE_LU,2026-04-23
2026-03-12 21:00:00+00:00,4101.36446,4354.30289,623.4572499999999,3829.9665800000002,1588.8947175,107.4778325,20.61297,1141.28888,20.29735,187.9957,75.469,0.09225,822.0095249999999,5794.199500000001,33967.777245000005,56635.206150000005,0.0,75.96587499999998,55518.648055,56635.206150000005,55594.61393,1040.592220000006,None,DE_LU,2026-04-23
2026-03-12 22:00:00+00:00,4006.75576,4089.6392025,610.1211275000001,3361.40057,1769.400165,107.309585,20.61297,1143.297955,26.1969,186.81095,75.469,0.0675,829.4213,5742.44575,34722.1268725,56691.075607499995,0.0,1859.389025,52715.01544,56691.075607499995,54574.404465,2116.6711424999958,None,DE_LU,2026-04-23
2026-03-12 23:00:00+00:00,3907.47111,3245.1677975,614.9546675,3389.8977800000002,1842.7028825,104.1681675,20.61297,1118.55261,39.837825,186.90120000000002,74.903,0.06175,816.2828,6540.528,33596.0334825,55498.076042500004,0.0,3865.61975,50493.553905,55498.076042500004,54359.173655,1138.9023875000057,None,DE_LU,2026-04-23
2026-03-13 00:00:00+00:00,3873.023335,2905.43012,638.826245,3292.8803725,1844.6402699999999,104.161445,20.61297,1123.3337575,94.55175,186.91745,74.903,0.046,772.4167,6305.99475,33156.115132499996,54393.8532975,0.0,4411.10445,48563.035105,54393.8532975,52974.139555,1419.7137424999964,None,DE_LU,2026-04-23
2026-03-13 01:00:00+00:00,3869.46711,2819.595585,615.56504,3138.54293,1742.331435,104.128,20.61297,1117.048925,88.5956,186.87895,74.903,0.03875,765.441875,6507.5560000000005,33767.4744375,54818.180607500006,0.0,4926.0782,48209.99305,54818.180607500006,53136.07124999999,1682.1093575000123,None,DE_LU,2026-04-23
2026-03-13 02:00:00+00:00,3873.40911,2821.6192875,599.3622275,3189.884425,1849.44657,104.128,20.61297,1104.5433699999999,69.646725,186.82545,74.903,0.041749999999999995,760.1507,6522.28475,34413.58417,55590.442505,0.0,4923.940675,49194.5199,55590.442505,54118.460575,1471.9819300000017,None,DE_LU,2026-04-23
2026-03-13 03:00:00+00:00,3910.64771,2803.5447825,596.0016674999999,3221.7574274999997,1895.01554,104.128,20.61297,1097.273905,51.04705,186.85995,74.903,0.03425,748.690925,6579.8335,35538.575417500004,56828.926095,0.0,4568.618399999999,50537.955225,56828.926095,55106.573625,1722.3524700000053,None,DE_LU,2026-04-23
2026-03-13 04:00:00+00:00,3982.776935,2843.2637050000003,627.07721,3495.626625,1906.5142225,104.1613325,20.61297,1108.87319,61.12905,186.89445,74.903,0.03825,742.688075,6166.29425,37265.3845475,58586.237812499996,0.0,2785.83035,53933.263777500004,58586.237812499996,56719.09412750001,1867.1436849999882,None,DE_LU,2026-04-23
2026-03-13 05:00:00+00:00,4175.61511,2985.2630475,647.9103325,3462.04866,1992.1433900000002,104.22800000000001,20.61297,1101.6094600000001,86.773075,186.80295,74.903,256.357,740.50055,6546.1895,41239.4777075,63620.434752500005,0.0,1026.01145,60845.553795,63620.434752500005,61871.565245,1748.8695075000069,None,DE_LU,2026-04-23
2026-03-13 06:00:00+00:00,4358.384535,3134.6557525,632.462915,3675.360475,2130.5950525,104.26133250000001,20.61297,1133.01216,123.341475,186.9017,74.903,5789.817499999999,739.02625,6075.9375,41567.0962575,69746.368875,1154.883575,0.0,65321.228852500004,70901.25245,65321.228852500004,5580.023597499996,None,DE_LU,2026-04-23
2026-03-13 07:00:00+00:00,4389.450085,3009.81481,637.7204174999999,3505.9853924999998,1977.05838,104.6438875,20.61297,1160.27569,88.798825,186.93345,74.903,15789.341499999999,753.615875,6172.252,39821.95504,77693.3613225,0.0,865.58515,68285.691235,77693.3613225,69151.276385,8542.084937499996,None,DE_LU,2026-04-23
2026-03-13 08:00:00+00:00,4300.47041,3259.1920575,619.7277475,3358.884625,1731.2206274999999,104.7113325,20.61297,1183.85965,104.76820000000001,187.0992,74.903,23786.0445,744.746725,5667.39525,34581.748270000004,79725.384565,0.0,3378.0962250000002,68245.8883925,79725.384565,71623.9846175,8101.399947500002,None,DE_LU,2026-04-23
2026-03-13 09:00:00+00:00,4180.240110000001,3373.9659975,598.9766675000001,3211.673625,1672.7648175,104.74133499999999,20.61297,1154.469415,83.073375,187.06895,75.70575000000001,28167.584000000003,752.83165,5158.882,28125.860125,76868.4507875,0.0,4352.2167,66811.736935,76868.4507875,71163.953635,5704.4971525,None,DE_LU,2026-04-23
2026-03-13 10:00:00+00:00,4080.2460849999998,3384.219825,513.591835,3287.00616,1709.39446,104.22800000000001,20.61297,1181.44981,58.3689,187.11169999999998,78.114,30788.311999999998,769.6766,5227.7654999999995,24509.577035000002,75899.67488,0.0,4438.76415,65580.49571250001,75899.67488,70019.25986250001,5880.415017499996,None,DE_LU,2026-04-23
2026-03-13 11:00:00+00:00,4000.017085,3430.0542775,507.554085,3252.7363975,1750.7740775,104.1613325,20.61297,1202.5138550000001,195.663125,187.1202,78.114,30338.36075,777.52775,5248.72675,23385.6932375,74479.6298925,0.0,3763.55575,64754.8272225,74479.6298925,68518.3829725,5961.246920000005,None,DE_LU,2026-04-23
2026-03-13 12:00:00+00:00,3976.74851,3506.20241,489.71608249999997,3386.4646675000004,1739.9075175,104.29466500000001,20.61297,1214.789695,96.6989,187.18394999999998,78.114,28047.66175,776.655175,4325.9395,25447.2769425,73398.266735,0.0,3620.7153,63059.824,73398.266735,66680.5393,6717.727434999993,None,DE_LU,2026-04-23
2026-03-13 13:00:00+00:00,3982.611185,4396.591285,530.836585,3322.9747425,1970.7466225,104.2929975,20.61297,1186.112605,94.39309999999999,187.1962,78.114,22306.775999999998,776.12155,4209.9235,25541.33768,68708.6410225,0.0,2067.467575,61107.297955,68708.6410225,63174.765530000004,5533.875492499996,None,DE_LU,2026-04-23
2026-03-13 14:00:00+00:00,4071.3656849999998,5778.9384675,534.1869975,4232.5807325,3085.55177,104.3946675,20.61297,1182.334645,60.543724999999995,191.5922,78.114,14655.952,820.863325,4954.26275,24323.87485,64095.168784999994,141.80822499999996,0.0,60091.9899975,64236.977009999995,60091.9899975,4144.987012499994,None,DE_LU,2026-04-23
2026-03-13 15:00:00+00:00,4250.50791,6851.1832725,511.11048500000004,5358.742515,3700.0548175,104.543725,20.61297,1127.33718,88.829,216.0192,77.19825,7601.73525,839.317325,5963.45625,22612.896205,59323.544355000005,201.85727500000002,0.0,61313.487317499996,59525.40163000001,61313.487317499996,-1788.0856874999881,None,DE_LU,2026-04-23
2026-03-13 16:00:00+00:00,4412.45661,7582.62992,502.868505,6656.143235,4179.4898875,104.4597575,20.61297,1083.8603625,142.1564,240.17194999999998,74.451,1898.4935,848.50875,5901.62975,20029.465239999998,53677.3978375,2179.605925,0.0,62071.979445000004,55857.0037625,62071.979445000004,-6214.975682500008,None,DE_LU,2026-04-23
2026-03-13 17:00:00+00:00,4514.60971,8103.875745,511.41499999999996,7624.1127075,4795.6456975,104.128,20.61297,1086.822095,251.78402499999999,256.14869999999996,74.451,35.867,849.83275,4523.5154999999995,18561.098387500002,51313.9192875,3868.5739000000003,0.0,63023.7920425,55182.493187500004,63023.7920425,-7841.298854999994,None,DE_LU,2026-04-23
2026-03-13 18:00:00+00:00,4500.253885,8477.249347500001,509.87868,7934.396775,4996.088695,104.1613325,20.61297,1099.3113775,325.645575,274.1537,74.451,0.0895,844.428025,3645.292,17829.436377500002,50635.449239999994,4075.6667500000003,0.0,61518.16744,54711.11598999999,61518.16744,-6807.051450000006,None,DE_LU,2026-04-23
2026-03-13 19:00:00+00:00,4428.998085,8602.010119999999,478.1101675,7885.7688925,5194.721137500001,104.1613325,20.61297,1094.5003225,432.19965,272.7422,75.6155,0.05425,841.843,3447.34525,16519.5646675,49398.24754499999,2895.14935,0.0,57768.4865825,52293.39689499999,57768.4865825,-5475.089687500011,None,DE_LU,2026-04-23
2026-03-13 20:00:00+00:00,4322.456135,8570.1575625,471.7408325,7414.479745,5327.589775,104.26133250000001,20.61297,1094.641785,163.75150000000002,240.53745,79.109,0.04875,830.057225,3401.3585,15402.697422500001,47443.499985,1410.779325,0.0,54798.200055,48854.279310000005,54798.200055,-5943.920744999996,None,DE_LU,2026-04-23
2026-03-13 21:00:00+00:00,4195.73786,8701.1059875,472.8639175,7202.15165,5472.430245,104.2929975,20.61297,1115.8438575,52.00595,208.89995,74.451,0.035750000000000004,836.06825,3436.91575,14257.1935625,46150.6096975,859.5599500000001,0.0,51777.21241,47010.1696475,51777.21241,-4767.042762500001,None,DE_LU,2026-04-23
2026-03-13 22:00:00+00:00,4136.77391,8812.3525325,473.7415825,6064.3183174999995,5611.859135,104.1963325,20.61297,1132.4801,65.03435,190.9932,74.451,0.03025,825.14735,3140.2955,13599.1963925,44251.4829225,282.340275,0.0,49102.4093725,44533.8231975,49102.4093725,-4568.586174999997,None,DE_LU,2026-04-23
2026-03-13 23:00:00+00:00,4019.2711099999997,9235.563667499999,619.0121675,5536.139225,5618.7792375,106.46583249999999,20.61297,1119.6665349999998,119.89445,190.71620000000001,75.523,0.019999999999999997,776.14465,2777.421,13247.667445,43462.89748999999,157.518375,0.0,46987.287247500004,43620.41586499999,46987.287247500004,-3366.871382500016,None,DE_LU,2026-04-23
2026-03-14 00:00:00+00:00,3998.253685,9807.0705825,540.3614925,5237.012055,5424.88422,106.472445,20.61297,1111.3852025,44.594075000000004,187.22345,75.523,0.0195,626.9621,2533.12925,13307.83995,43021.3439775,121.77052500000002,0.0,45147.0670075,43143.1145025,45147.0670075,-2003.952505000001,None,DE_LU,2026-04-23
2026-03-14 01:00:00+00:00,3997.636035,10114.410394999999,459.02774750000003,5147.4356175,5089.120465,106.6515,20.61297,1101.38758,57.29665,187.34495,75.523,0.02375,568.1006,1781.0385,12681.81788,41387.427639999994,0.0,60.18877499999999,44257.6181075,41387.427639999994,44317.8068825,-2930.3792425000065,None,DE_LU,2026-04-23
2026-03-14 02:00:00+00:00,3987.10041,10084.0141875,468.8189175,5200.0980075,5056.5873950000005,106.439,20.61297,1094.037855,170.785775,187.31470000000002,75.523,0.019,567.983875,1207.85525,11775.7294475,40002.91979,270.078475,0.0,43681.208815,40272.998265,43681.208815,-3408.210549999996,None,DE_LU,2026-04-23
2026-03-14 03:00:00+00:00,4005.352985,10071.7359775,487.1524975,5620.943335,5189.3668975,106.439,20.61297,1095.1438475,73.933625,188.4502,75.523,0.018000000000000002,554.473025,768.844,11031.80941,39289.79877,584.00185,0.0,43503.7287725,39873.80062,43503.7287725,-3629.928152499997,None,DE_LU,2026-04-23
2026-03-14 04:00:00+00:00,4091.2083599999996,9705.9548375,472.5360825,6281.3940275,5321.1973275,106.439,20.61297,1095.5297249999999,42.081375,197.53595,75.523,0.02425,547.4054,716.8535,11013.9534975,39688.2493025,431.73867500000006,0.0,43862.8806725,40119.9879775,43862.8806725,-3742.8926950000023,None,DE_LU,2026-04-23
2026-03-14 05:00:00+00:00,4305.818435,9395.3706825,509.0198375,7129.778705,5228.1596175,106.4723325,20.61297,1094.402855,113.607125,201.90745,75.523,89.8725,540.441975,756.88725,10467.1939175,40035.068652500006,95.096475,0.0,45866.24441,40130.165127500004,45866.24441,-5736.079282499995,None,DE_LU,2026-04-23
2026-03-14 06:00:00+00:00,4473.099935,9031.457849999999,528.62275,8269.8719375,5165.5776575,106.439,20.61297,1120.14618,143.80115,207.49345,75.023,1688.65875,540.76615,602.29625,9378.48825,41352.355279999996,540.891025,0.0,48565.776805,41893.24630499999,48565.776805,-6672.530500000008,None,DE_LU,2026-04-23
2026-03-14 07:00:00+00:00,4480.3724600000005,8791.5959375,539.5779175,8653.95739,5232.6345,112.3744825,20.61297,1142.21598,85.253425,216.5772,74.523,5686.66975,539.194525,480.52275,8394.41539,44450.497677499996,1000.89615,0.0,51604.1156775,45451.3938275,51604.1156775,-6152.721850000002,None,DE_LU,2026-04-23
2026-03-14 08:00:00+00:00,4392.578385,8457.16758,641.735165,8775.8387875,5121.3213774999995,271.7092825,20.61297,1152.080835,99.27057500000001,216.66295000000002,73.987,11114.872,538.859875,427.47575,7316.1689225,48620.341454999994,713.106725,0.0,55115.438175,49333.44817999999,55115.438175,-5781.989995000011,None,DE_LU,2026-04-23
2026-03-14 09:00:00+00:00,4262.10421,8318.5861175,658.2680775,8329.147435,5052.034225,273.6322825,20.61297,1163.8257250000001,88.20315,193.0807,73.451,14881.669,539.16765,298.88075,6447.9304725,50600.593765,76.602925,0.0,56796.743539999996,50677.19669,56796.743539999996,-6119.546849999999,None,DE_LU,2026-04-23
2026-03-14 10:00:00+00:00,4164.02851,8851.5488325,571.1613325,7576.272385,5076.14326,273.7095825,20.61297,1172.6083075000001,241.38515,199.0257,73.451,15505.55675,545.185075,232.94925,5750.5063025,50254.144407499996,470.457825,0.0,56947.7219675,50724.602232499994,56947.7219675,-6223.1197350000075,None,DE_LU,2026-04-23
2026-03-14 11:00:00+00:00,4087.314835,9847.3608025,559.1814175,6938.3423075,5128.6088625,273.682235,20.61297,1171.076465,136.3388,201.98245,73.451,14910.41525,550.82855,238.6495,5093.6202675,49231.4657125,6.629550000000016,0.0,56863.988835,49238.0952625,56863.988835,-7625.893572499997,None,DE_LU,2026-04-23
2026-03-14 12:00:00+00:00,4043.962935,10170.26786,606.1831675,6558.0512125000005,5115.2644175000005,197.862575,20.61297,1152.851305,76.383825,202.33445,73.451,13435.152,550.35685,225.80599999999998,4809.0598175,47237.60038499999,0.0,467.96495,56013.8759975,47237.60038499999,56481.8409475,-9244.24056250001,None,DE_LU,2026-04-23
2026-03-14 13:00:00+00:00,4040.45221,10486.19257,595.2256649999999,6493.0637675,4963.73002,106.4723325,20.61297,1113.82525,77.14722499999999,202.51545,73.451,10690.4265,553.63975,249.97199999999998,4568.7676599999995,44235.49437,191.967475,0.0,54329.9970475,44427.461845,54329.9970475,-9902.535202500003,None,DE_LU,2026-04-23
2026-03-14 14:00:00+00:00,4129.598335000001,11390.9487025,602.3584125,7048.4688675,5006.6660274999995,106.50733249999999,20.61297,1108.21735,102.7861,202.3457,73.451,7467.46325,557.34705,154.57175,4578.192835,42549.5356825,488.914,0.0,53397.1238775,43038.449682499995,53397.1238775,-10358.674195000007,None,DE_LU,2026-04-23
2026-03-14 15:00:00+00:00,4288.60231,11555.73965,612.0200024999999,8385.0603525,5242.4680625,106.670665,20.61297,1112.852805,87.2439,202.3542,73.951,3990.152,560.28225,139.58575,4427.2732275,40804.869145,769.69675,0.0,53216.933075,41574.565895,53216.933075,-11642.367180000001,None,DE_LU,2026-04-23
