,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-09 22:00:00+00:00,65.155,2241.66,0.0,11.42,2063.795,1112.224294,0.0,236.5,0.0,329.36318,6060.117474000001,18.89,0.0,8973.1125,6079.007474000001,8973.1125,-2894.1050259999984,[Wind Offshore] CLIPPED_NEGATIVE,BE,2026-04-23
2026-03-09 23:00:00+00:00,66.905,1790.0575,0.0,11.2025,2065.49,1043.449201,0.0,235.1025,0.0,355.208996,5567.415697,6.045,0.0,8398.4375,5573.460697,8398.4375,-2824.9768029999996,[Wind Offshore] CLIPPED_NEGATIVE,BE,2026-04-23
2026-03-10 00:00:00+00:00,68.225,1713.7625,0.0,11.235,2065.8375,1096.171554,0.0,235.5525,0.0,302.701917,5493.485971,0.0,43.275,8106.1849999999995,5493.485971,8149.459999999999,-2655.974028999999,[Wind Offshore] CLIPPED_NEGATIVE,BE,2026-04-23
2026-03-10 01:00:00+00:00,70.9775,1532.435,0.0,11.39,2066.7375,1096.128888,0.0,236.585,33.1075,274.043862,5321.40525,0.0,46.75,7900.46,5321.40525,7947.21,-2625.8047500000002,None,BE,2026-04-23
2026-03-10 02:00:00+00:00,71.2175,1498.3925,0.0,12.3475,2066.9,1080.024295,0.0,235.56,68.39,286.311836,5319.143631000001,0.0,431.885,7886.0325,5319.143631000001,8317.9175,-2998.7738689999987,None,BE,2026-04-23
2026-03-10 03:00:00+00:00,68.38,1540.845,0.0,13.6825,2067.66,1032.807927,0.0,237.7225,84.1875,310.131166,5355.416593,0.0,60.43,7896.8225,5355.416593,7957.2525000000005,-2601.8359070000006,None,BE,2026-04-23
2026-03-10 04:00:00+00:00,70.5325,1765.6475,0.0,15.1475,2068.245,1111.271865,0.0,235.095,88.405,416.043491,5770.387856,0.0,4.6825,8373.375,5770.387856,8378.0575,-2607.6696440000005,None,BE,2026-04-23
2026-03-10 05:00:00+00:00,68.2675,2089.94,0.0,15.27,2068.2675,1236.380329,0.0,234.1875,179.7975,523.605909,6415.716238,85.6625,0.0,9371.6775,6501.378738,9371.6775,-2870.2987619999994,None,BE,2026-04-23
2026-03-10 06:00:00+00:00,70.03,2176.195,0.0,12.6525,2067.38,1339.116685,40.71175,228.89,229.205,423.031008,6587.211943000001,124.73,0.0,10138.61,6711.941943000001,10138.61,-3426.668057,None,BE,2026-04-23
2026-03-10 07:00:00+00:00,68.5125,2180.6,0.0,12.365,2068.3125,1341.659701,315.64875,229.775,86.5375,482.84816,6786.259110999999,581.34,0.0,10678.7575,7367.5991109999995,10678.7575,-3311.158389,None,BE,2026-04-23
2026-03-10 08:00:00+00:00,67.2925,2186.2575,0.0,10.8975,2067.615,1285.022901,968.093,225.8125,42.1625,356.715472,7209.868873,399.655,0.0,11022.0775,7609.523873,11022.0775,-3412.5536269999993,None,BE,2026-04-23
2026-03-10 09:00:00+00:00,68.445,1798.4625,5.32,11.065,2068.86,1210.003588,1811.83925,218.4975,32.24,299.596528,7524.329366,38.93,0.0,11167.25,7563.259366,11167.25,-3603.990634,None,BE,2026-04-23
2026-03-10 10:00:00+00:00,68.3425,1526.3725,0.0,11.4575,2067.705,1116.885118,2073.70625,206.545,7.14,368.798573,7446.952441,0.0,372.9425,11047.0125,7446.952441,11419.955,-3973.0025589999996,None,BE,2026-04-23
2026-03-10 11:00:00+00:00,66.2225,1503.5125,0.0,12.4675,2067.5375,1062.21315,1899.7575,214.205,110.48,444.404683,7380.800332999998,0.0,416.3925,10782.2675,7380.800332999998,11198.66,-3817.8596670000015,None,BE,2026-04-23
2026-03-10 12:00:00+00:00,66.12,1366.22,0.0,15.8025,2069.12,958.508994,2392.27275,210.97,303.2875,513.654017,7895.955761,0.0,627.0675,10768.8975,7895.955761,11395.964999999998,-3500.009238999998,None,BE,2026-04-23
2026-03-10 13:00:00+00:00,66.0075,1145.575,0.0,15.25,2069.025,921.202851,2751.96675,204.51,382.25,487.840333,8043.627434,0.0,674.8149999999999,10704.265,8043.627434,11379.08,-3335.452566,None,BE,2026-04-23
2026-03-10 14:00:00+00:00,66.765,1221.23,0.0,14.635,2069.84,1070.901874,2635.704,200.03,287.14,448.904714,8015.150588,0.0,217.915,10368.65,8015.150588,10586.565,-2571.414412,None,BE,2026-04-23
2026-03-10 15:00:00+00:00,64.8425,1477.7525,0.0,13.9225,2068.6375,1161.283165,1582.51175,213.0775,275.59,487.851108,7345.468523,64.9725,0.0,10217.78,7410.441022999999,10217.78,-2807.3389770000013,None,BE,2026-04-23
2026-03-10 16:00:00+00:00,63.045,1701.6275,0.0,13.5975,2068.525,1241.321578,516.68325,216.5575,451.5125,531.247801,6804.117629,524.54,0.0,10541.4125,7328.657629,10541.4125,-3212.754871,None,BE,2026-04-23
2026-03-10 17:00:00+00:00,65.2775,1757.1775,0.0,11.1925,2068.8325,1305.920015,29.61975,222.42,1132.79,618.254676,7211.4844410000005,814.365,0.0,10978.7075,8025.849441,10978.7075,-2952.858059,None,BE,2026-04-23
2026-03-10 18:00:00+00:00,64.5075,1773.03,0.0,10.95,2069.7525,1284.997026,0.0,214.8975,1458.22,898.40578,7774.760306,610.6925,0.0,10842.0925,8385.452806,10842.0925,-2456.6396940000013,None,BE,2026-04-23
2026-03-10 19:00:00+00:00,64.99,1724.7625,0.0,10.905,2071.4075,1279.621525,0.0,212.3825,1511.425,1110.439017,7985.933041999999,332.08750000000003,0.0,10430.880000000001,8318.020541999998,10430.880000000001,-2112.8594580000026,None,BE,2026-04-23
2026-03-10 20:00:00+00:00,65.2,776.4075,0.0,10.94,2071.3125,1253.074482,0.0,210.3,1490.29,1124.343812,7001.868294000001,71.2625,0.0,9881.135,7073.130794000001,9881.135,-2808.0042059999996,None,BE,2026-04-23
2026-03-10 21:00:00+00:00,67.0,559.555,0.0,11.0275,2070.5075,1224.530721,0.0,217.8825,1218.835,989.56531,6358.903531,101.9825,0.0,9376.119999999999,6460.886031,9376.119999999999,-2915.233968999999,None,BE,2026-04-23
2026-03-10 22:00:00+00:00,66.87,546.27,0.0,11.4275,2071.115,1184.579663,0.0,214.03,1294.285,1084.656767,6473.23393,1.5675000000000008,0.0,9044.645,6474.80143,9044.645,-2569.84357,None,BE,2026-04-23
2026-03-10 23:00:00+00:00,68.285,428.6175,0.0,11.7875,2071.3225,1085.578669,0.0,216.695,1667.96,1348.83637,6899.082539,12.615,0.0,8732.5975,6911.697539,8732.5975,-1820.899961,None,BE,2026-04-23
2026-03-11 00:00:00+00:00,68.0375,336.565,0.0,11.905,2071.375,1108.638706,0.0,219.035,1996.0875,1583.272915,7394.9166209999985,44.434999999999995,0.0,8626.21,7439.351620999999,8626.21,-1186.8583790000002,None,BE,2026-04-23
2026-03-11 01:00:00+00:00,66.31,337.1425,0.0,11.8975,2071.1325,1135.648821,0.0,218.4875,2018.9625,1934.89797,7794.479291,0.0,34.84,8444.7475,7794.479291,8479.5875,-685.108209,None,BE,2026-04-23
2026-03-11 02:00:00+00:00,68.8775,335.6025,0.0,11.96,2070.75,1114.481972,0.0,218.185,2105.4725,2074.18929,7999.518762,0.0,603.9625,8421.515,7999.518762,9025.477499999999,-1025.9587379999994,None,BE,2026-04-23
2026-03-11 03:00:00+00:00,66.4775,333.6575,0.0,11.9475,2070.425,1127.686348,0.0,220.865,2110.4925,2267.227712,8208.779059999999,0.0,643.265,8516.3575,8208.779059999999,9159.6225,-950.8434400000006,None,BE,2026-04-23
2026-03-11 04:00:00+00:00,68.745,334.215,0.0,11.8825,2070.2025,1186.657883,0.0,216.3325,2067.2925,2407.953349,8363.281232,0.0,637.9399999999999,8874.45,8363.281232,9512.390000000001,-1149.1087680000019,None,BE,2026-04-23
2026-03-11 05:00:00+00:00,65.69,396.2975,0.0,11.8,2070.1675,1264.546931,0.0,217.085,2108.605,2536.898615,8671.090546,175.255,0.0,9851.3675,8846.345545999999,9851.3675,-1005.0219540000016,None,BE,2026-04-23
2026-03-11 06:00:00+00:00,66.2175,422.4125,0.0,11.745,2070.105,1321.056546,31.9535,216.875,2117.1175,2778.871519,9036.354065000001,696.455,0.0,10766.6,9732.809065000001,10766.6,-1033.790934999999,None,BE,2026-04-23
2026-03-11 07:00:00+00:00,65.36,414.24,0.0,11.64,2071.7475,1329.368328,243.37325,217.6375,2122.0275,2989.772189,9465.166267,636.735,0.0,11453.5975,10101.901267000001,11453.5975,-1351.6962329999988,None,BE,2026-04-23
2026-03-11 08:00:00+00:00,68.7525,407.595,0.0,10.345,2075.465,1290.275223,492.22875,217.115,2095.775,3064.570849,9722.122322,13.615000000000002,0.0,11860.365,9735.737321999999,11860.365,-2124.6276780000007,None,BE,2026-04-23
2026-03-11 09:00:00+00:00,67.72,345.3775,0.0,11.055,2071.65,1204.847986,729.27725,214.39,1951.1225,2971.503429,9566.943665,0.0,214.0975,12041.8,9566.943665,12255.8975,-2688.9538349999984,None,BE,2026-04-23
2026-03-11 10:00:00+00:00,63.0825,321.6225,0.0,12.3975,2070.86,1128.840539,1184.51325,210.52,2033.05,2814.204747,9839.091036000002,0.0,723.8125,12171.47,9839.091036000002,12895.2825,-3056.1914639999977,None,BE,2026-04-23
2026-03-11 11:00:00+00:00,62.5875,327.2,0.0,12.5375,2069.38,1072.867066,1976.944,214.8,1946.23,2488.276594,10170.822660000002,0.0,720.5475,12032.369999999999,10170.822660000002,12752.9175,-2582.094839999998,None,BE,2026-04-23
2026-03-11 12:00:00+00:00,60.62,312.4275,0.0,12.545,2069.615,1045.845397,2467.021,212.9325,1455.6525,2120.04272,9756.701617,0.0,718.1374999999999,11570.407500000001,9756.701617,12288.545000000002,-2531.8433830000013,None,BE,2026-04-23
2026-03-11 13:00:00+00:00,61.925,318.62,0.0,13.145,2070.365,993.592584,2507.88325,215.6375,1032.965,1808.500443,9022.633777,0.0,562.2925,11009.8675,9022.633777,11572.16,-2549.5262230000008,None,BE,2026-04-23
2026-03-11 14:00:00+00:00,61.34,467.785,0.0,13.88,2072.24,1091.882444,2344.3645,211.45,697.92,1519.013067,8479.875011,0.0,25.555,10757.9425,8479.875011,10783.4975,-2303.6224889999994,None,BE,2026-04-23
2026-03-11 15:00:00+00:00,65.385,708.9025,0.0,13.6275,2075.7375,1156.982186,1835.39725,215.5475,727.83,1315.124741,8114.5341769999995,0.0,28.7875,10564.4225,8114.5341769999995,10593.210000000001,-2478.6758230000014,None,BE,2026-04-23
2026-03-11 16:00:00+00:00,56.7725,887.39,0.0,13.0825,2072.0675,1259.140086,921.77375,213.225,696.91,1010.434825,7130.796161000001,374.2825,0.0,10778.1875,7505.078661000001,10778.1875,-3273.1088389999986,None,BE,2026-04-23
2026-03-11 17:00:00+00:00,59.915,909.7,0.0,12.9725,2072.2575,1306.734531,74.89875,214.7425,767.9175,828.75267,6247.890951000001,953.345,0.0,10989.8825,7201.2359510000015,10989.8825,-3788.6465489999982,None,BE,2026-04-23
2026-03-11 18:00:00+00:00,59.2725,917.475,0.0,12.9425,2073.265,1267.172291,0.0,205.315,675.09,743.402322,5953.934612999999,1002.4525,0.0,10794.2575,6956.387113,10794.2575,-3837.870387,None,BE,2026-04-23
2026-03-11 19:00:00+00:00,60.2925,876.89,0.0,13.5375,2073.2475,1234.137515,0.0,209.5325,672.7175,792.054696,5932.409710999999,739.2049999999999,0.0,10356.2625,6671.614710999999,10356.2625,-3684.6477890000015,None,BE,2026-04-23
2026-03-11 20:00:00+00:00,60.595,878.3725,0.0,14.71,2073.2575,1189.502289,0.0,211.1875,603.335,956.844188,5987.8039770000005,144.505,0.0,9871.7175,6132.308977000001,9871.7175,-3739.408523,None,BE,2026-04-23
2026-03-11 21:00:00+00:00,63.415,599.4975,0.0,14.915,2072.7325,1177.110986,0.0,205.3075,546.3925,1020.93301,5700.303996,48.1725,0.0,9475.52,5748.476495999999,9475.52,-3727.043504000001,None,BE,2026-04-23
2026-03-11 22:00:00+00:00,59.835,468.15,0.0,14.48,2072.405,1154.776827,0.0,207.47,673.67,1068.131226,5718.918052999999,0.0,4.3925,9162.4075,5718.918052999999,9166.8,-3447.881947,None,BE,2026-04-23
2026-03-11 23:00:00+00:00,54.2675,427.1,0.0,13.53,2072.7425,1021.481464,0.0,209.0975,779.3025,1118.880449,5696.401913,21.3375,0.0,8615.212500000001,5717.739412999999,8615.212500000001,-2897.473087000002,None,BE,2026-04-23
2026-03-12 00:00:00+00:00,55.1775,421.09,0.0,12.805,2072.7325,1005.029617,0.0,213.295,818.8425,1201.273664,5800.2457810000005,0.6724999999999994,0.0,8332.42,5800.918281,8332.42,-2531.501719,None,BE,2026-04-23
2026-03-12 01:00:00+00:00,55.085,434.3025,0.0,12.9425,2073.68,1009.979596,0.0,211.7475,1042.1325,1206.303347,6046.172943,0.0,6.345,8185.9975,6046.172943,8192.3425,-2146.169557000001,None,BE,2026-04-23
2026-03-12 02:00:00+00:00,55.0075,375.205,0.0,14.2825,2073.62,999.312618,0.0,214.695,1105.1025,1219.972011,6057.197129,0.0,373.365,8054.0025,6057.197129,8427.3675,-2370.170371,None,BE,2026-04-23
2026-03-12 03:00:00+00:00,55.615,417.6425,0.0,14.6175,2073.4125,1024.057818,0.0,212.97,1443.215,1313.682862,6555.213179999999,0.0,596.9024999999999,8134.2474999999995,6555.213179999999,8731.15,-2175.936820000001,None,BE,2026-04-23
2026-03-12 04:00:00+00:00,55.085,510.0,0.0,15.435,2074.2825,1082.609481,0.0,214.51,1588.4075,1436.10637,6976.435851,0.0,61.925000000000004,8532.9775,6976.435851,8594.9025,-1618.466649,None,BE,2026-04-23
2026-03-12 05:00:00+00:00,56.235,545.89,0.0,15.705,2073.26,1159.883597,0.0,210.1925,1745.715,1581.434597,7388.315694000001,180.635,0.0,9448.0475,7568.950694000001,9448.0475,-1879.0968059999996,None,BE,2026-04-23
2026-03-12 06:00:00+00:00,56.525,556.015,0.0,15.7225,2072.6975,1213.770889,243.82125,207.64,1909.375,1585.529025,7861.0961640000005,771.2099999999999,0.0,10189.955,8632.306164,10189.955,-1557.6488360000003,None,BE,2026-04-23
2026-03-12 07:00:00+00:00,57.325,495.7725,0.0,15.6925,2072.6175,1224.595289,1519.21875,210.1575,2112.4475,1447.832423,9155.658962000001,493.3025,0.0,11112.99,9648.961462000001,11112.99,-1464.0285379999987,None,BE,2026-04-23
2026-03-12 08:00:00+00:00,53.83,367.205,0.0,14.83,2074.225,1188.792611,3275.47525,215.8775,2107.7925,1411.848864,10709.876725,17.915,0.0,11582.07,10727.791725000001,11582.07,-854.2782749999988,None,BE,2026-04-23
2026-03-12 09:00:00+00:00,52.295,323.6975,0.0,14.6475,2075.84,1095.747337,5158.65975,203.6025,2118.0325,1739.386584,12781.908671,0.0,201.2175,11907.455,12781.908671,12108.6725,673.2361709999986,None,BE,2026-04-23
2026-03-12 10:00:00+00:00,55.02,324.18,0.0,14.7225,2072.94,1038.198899,6015.3785,209.395,2103.7,2161.379364,13994.914263000002,0.0,702.1575,11882.1875,13994.914263000002,12584.345,1410.569263000003,None,BE,2026-04-23
2026-03-12 11:00:00+00:00,55.555,327.7075,0.0,15.6325,2071.7375,1029.236668,5076.8415,221.6175,2144.9825,2617.444361,13560.755029,0.0,692.31,11211.425,13560.755029,11903.734999999999,1657.0200290000012,None,BE,2026-04-23
2026-03-12 12:00:00+00:00,55.2725,323.06,0.0,14.5875,2071.19,1039.427085,3978.69125,215.8525,2141.5475,2944.872734,12784.501069,0.0,567.5999999999999,10758.045,12784.501069,11325.645,1458.8560689999995,None,BE,2026-04-23
2026-03-12 13:00:00+00:00,53.69,404.9775,0.0,12.4475,2070.93,988.397682,3685.34225,208.105,1991.1975,2646.367911,12061.455343,0.0,710.6424999999999,10815.4525,12061.455343,11526.095,535.3603430000003,None,BE,2026-04-23
2026-03-12 14:00:00+00:00,54.7675,474.1275,0.0,11.615,2070.6325,1046.688589,3236.65575,209.4375,2006.895,2447.339983,11558.159322,0.0,599.88,10614.345,11558.159322,11214.224999999999,343.934322000001,None,BE,2026-04-23
2026-03-12 15:00:00+00:00,59.8,479.09,0.0,14.72,2070.755,1092.369023,2124.71375,213.2075,2080.8825,2736.442458,10871.980231,0.0,28.404999999999994,10477.6625,10871.980231,10506.067500000001,365.91273099999853,None,BE,2026-04-23
2026-03-12 16:00:00+00:00,57.1625,575.745,0.0,15.525,2071.0875,1146.328358,923.99725,210.51,2143.8575,2816.478571,9960.691679000001,371.44499999999994,0.0,10638.31,10332.136679000001,10638.31,-306.1733209999984,None,BE,2026-04-23
2026-03-12 17:00:00+00:00,60.4875,613.84,0.0,15.5225,2071.555,1194.403894,79.17025,213.8675,2143.8825,3015.584785,9408.313929,862.135,0.0,10996.744999999999,10270.448929,10996.744999999999,-726.2960709999988,None,BE,2026-04-23
2026-03-12 18:00:00+00:00,58.5,656.745,0.0,15.485,2071.7575,1229.288293,0.0,208.315,2145.97,3039.614264,9425.675057,994.145,0.0,10923.657500000001,10419.820057,10923.657500000001,-503.83744300000035,None,BE,2026-04-23
2026-03-12 19:00:00+00:00,64.195,541.255,0.0,15.5675,2071.675,1180.013117,0.0,211.8525,2146.175,3120.65142,9351.384537,682.5699999999999,0.0,10494.5125,10033.954537,10494.5125,-460.5579630000011,None,BE,2026-04-23
2026-03-12 20:00:00+00:00,63.3725,392.4575,0.0,15.5525,2072.07,1128.009205,0.0,218.63,2143.7075,3136.310033,9170.109238000001,475.0775,0.0,9940.52,9645.186738,9940.52,-295.3332620000001,None,BE,2026-04-23
2026-03-12 21:00:00+00:00,64.2325,371.55,0.0,15.5,2071.655,1140.744964,0.0,224.9175,2140.89,3155.942431,9185.432395,257.515,0.0,9665.645,9442.947395,9665.645,-222.6976050000012,None,BE,2026-04-23
2026-03-12 22:00:00+00:00,61.83,339.615,0.0,15.5,2071.16,1105.326605,0.0,227.725,2141.2275,3174.775368,9137.159473,14.7725,0.0,9419.45,9151.931972999999,9419.45,-267.5180270000019,None,BE,2026-04-23
2026-03-12 23:00:00+00:00,67.0,334.1025,0.0,15.5,2071.225,992.971087,0.0,224.27,2139.9225,3164.465449,9009.456536,0.0,156.04500000000002,8913.76,9009.456536,9069.805,-60.348464000000604,None,BE,2026-04-23
2026-03-13 00:00:00+00:00,66.9325,333.975,0.0,15.5075,2070.595,936.978932,0.0,217.1825,2139.8475,3127.154349,8908.173281,0.0,575.17,8587.9375,8908.173281,9163.1075,-254.93421900000067,None,BE,2026-04-23
2026-03-13 01:00:00+00:00,65.9725,331.8275,0.0,15.4175,2069.82,914.47383,0.0,209.7375,2138.6,3061.372338,8807.221168,0.0,706.755,8382.59,8807.221168,9089.345,-282.1238319999993,None,BE,2026-04-23
2026-03-13 02:00:00+00:00,67.5775,332.6825,0.0,14.995,2069.6325,920.033207,0.0,227.295,2138.4325,3087.328087,8857.976294,0.0,719.37,8291.845000000001,8857.976294,9011.215000000002,-153.2387060000019,None,BE,2026-04-23
2026-03-13 03:00:00+00:00,62.86,332.5125,0.0,13.7725,2070.5375,965.279355,0.0,235.0425,2138.7125,3106.420589,8925.137444,0.0,718.2850000000001,8408.065,8925.137444,9126.35,-201.2125560000004,None,BE,2026-04-23
2026-03-13 04:00:00+00:00,61.55,333.19,0.0,12.2475,2070.035,1019.016295,0.0,238.8675,2137.9225,3109.965435,8982.79423,0.0,559.1274999999999,8764.96,8982.79423,9324.0875,-341.2932700000001,None,BE,2026-04-23
2026-03-13 05:00:00+00:00,66.3825,330.38,0.0,11.75,2068.8175,1063.687903,0.0,240.4175,2136.63,3188.945895,9107.011298000001,85.92499999999998,0.0,9720.0125,9192.936298,9720.0125,-527.0762020000002,None,BE,2026-04-23
2026-03-13 06:00:00+00:00,63.5375,351.53,0.0,11.605,2069.455,1139.579937,43.00475,234.7325,1421.02,3235.903885,8570.368572,875.8225,0.0,10408.220000000001,9446.191072,10408.220000000001,-962.0289280000015,None,BE,2026-04-23
2026-03-13 07:00:00+00:00,57.735,458.1475,0.0,12.115,2070.125,1150.513186,242.287,239.415,399.4775,3192.718862,7822.5340479999995,1022.73,0.0,10894.175,8845.264048,10894.175,-2048.910952,None,BE,2026-04-23
2026-03-13 08:00:00+00:00,58.91,349.1075,0.0,12.1175,2069.25,1119.477054,463.84,239.55,755.31,2917.401926,7984.96398,252.83499999999998,0.0,11586.7725,8237.79898,11586.7725,-3348.9735199999996,None,BE,2026-04-23
2026-03-13 09:00:00+00:00,59.555,345.0575,0.0,12.4575,2065.695,968.034402,698.54425,237.3125,1050.3975,2451.54692,7888.600572,0.0,32.49249999999999,11594.685,7888.600572,11627.1775,-3738.5769279999995,None,BE,2026-04-23
2026-03-13 10:00:00+00:00,62.8525,340.4675,0.0,11.4575,2060.095,940.398132,916.30175,237.6275,1575.6325,2151.012243,8295.844624999998,0.0,591.3075,11692.5275,8295.844624999998,12283.835000000001,-3987.990375000003,None,BE,2026-04-23
2026-03-13 11:00:00+00:00,61.2925,352.3775,0.0,11.5575,2067.45,947.217207,913.786,238.9375,1912.4725,1600.929483,8106.020189999999,0.0,490.61,11339.205,8106.020189999999,11829.815,-3723.7948100000012,None,BE,2026-04-23
2026-03-13 12:00:00+00:00,61.385,505.4475,0.0,11.72,2070.45,959.738772,939.18075,240.835,1660.5975,1434.610817,7883.965338999999,0.0,518.42,11311.442500000001,7883.965338999999,11829.862500000001,-3945.8971610000017,None,BE,2026-04-23
2026-03-13 13:00:00+00:00,63.835,493.0675,0.0,12.11,2070.46,957.341145,1106.53925,241.1725,1463.005,1102.19257,7509.722965,0.0,190.82,11102.7325,7509.722965,11293.5525,-3783.829535,None,BE,2026-04-23
2026-03-13 14:00:00+00:00,64.45,523.1275,0.0,12.8975,2071.09,993.623123,1186.79075,236.7525,1435.2125,681.888321,7205.8321940000005,0.0,5.719999999999999,10688.0775,7205.8321940000005,10693.797499999999,-3487.9653059999982,None,BE,2026-04-23
2026-03-13 15:00:00+00:00,62.635,621.095,0.0,13.915,2071.59,1021.877427,719.73625,233.745,1362.295,611.324974,6718.213651,280.075,0.0,10536.5275,6998.288651,10536.5275,-3538.2388490000003,None,BE,2026-04-23
2026-03-13 16:00:00+00:00,63.025,575.505,0.0,15.6425,2072.72,1043.411366,253.04475,228.0625,1416.1975,731.404104,6399.012720000001,627.015,0.0,10727.0025,7026.027720000001,10727.0025,-3700.9747799999996,None,BE,2026-04-23
2026-03-13 17:00:00+00:00,65.8125,604.9325,0.0,15.65,2071.8075,1079.584509,22.00425,226.45,1506.9375,686.532036,6279.710794999999,1001.3725,0.0,11009.7225,7281.0832949999985,11009.7225,-3728.6392050000013,None,BE,2026-04-23
2026-03-13 18:00:00+00:00,64.525,598.315,0.0,15.7075,2071.735,1093.07661,0.0,223.6575,1388.0425,616.499366,6071.558476,946.75,0.0,10746.3625,7018.308476,10746.3625,-3728.054023999999,None,BE,2026-04-23
2026-03-13 19:00:00+00:00,64.3,573.2225,0.0,15.71,2069.6575,1053.975762,0.0,225.835,1606.5275,532.520656,6141.748917999999,770.2125,0.0,10231.4575,6911.961417999999,10231.4575,-3319.4960820000015,None,BE,2026-04-23
2026-03-13 20:00:00+00:00,69.31,571.0725,0.0,15.85,2069.7375,1004.453235,0.0,239.6675,1571.71,447.667126,5989.467861000001,208.26749999999998,0.0,9821.7625,6197.735361000001,9821.7625,-3624.027139,None,BE,2026-04-23
2026-03-13 21:00:00+00:00,64.95,572.3475,0.0,16.0,2070.0575,1032.998907,0.0,242.0075,1303.995,364.147449,5666.503855999999,74.5025,0.0,9495.727499999999,5741.006355999999,9495.727499999999,-3754.721144,None,BE,2026-04-23
2026-03-13 22:00:00+00:00,62.4325,570.0275,0.0,16.0725,2070.81,1049.383034,0.0,240.1125,988.6725,346.870317,5344.380851,50.485,0.0,9203.13,5394.865851,9203.13,-3808.2641489999996,None,BE,2026-04-23
2026-03-13 23:00:00+00:00,63.2225,550.81,0.0,15.7925,2071.4625,1038.138979,0.0,242.8925,557.23,328.939295,4868.488273999999,30.387500000000003,0.0,8761.192500000001,4898.875773999999,8761.192500000001,-3862.316726000002,None,BE,2026-04-23
2026-03-14 00:00:00+00:00,64.5875,585.1525,0.0,15.7175,2072.08,1006.075681,0.0,239.155,262.2525,272.274076,4517.294757,67.6225,0.0,8289.9025,4584.917257,8289.9025,-3704.985243,None,BE,2026-04-23
2026-03-14 01:00:00+00:00,64.9475,559.7225,0.0,15.7,2071.8575,1012.853792,0.0,247.3625,404.8275,185.744632,4563.015924,0.0,185.5725,8076.905000000001,4563.015924,8262.4775,-3699.4615760000006,None,BE,2026-04-23
2026-03-14 02:00:00+00:00,65.6875,543.7,0.0,15.6925,2072.155,1039.046477,0.0,242.2775,386.795,175.182469,4540.536446000001,0.0,6.130000000000001,7974.2375,4540.536446000001,7980.3675,-3439.8310539999993,None,BE,2026-04-23
2026-03-14 03:00:00+00:00,64.15,563.82,0.0,15.66,2072.46,1059.976437,0.0,247.28,206.155,179.240697,4408.742134000001,55.155,0.0,7864.5,4463.897134000001,7864.5,-3400.6028659999993,None,BE,2026-04-23
2026-03-14 04:00:00+00:00,66.535,568.275,0.0,15.63,2072.435,1059.126698,0.0,247.04,201.11,171.659374,4401.8110719999995,9.412499999999998,0.0,7886.34,4411.223572,7886.34,-3475.1164280000003,None,BE,2026-04-23
2026-03-14 05:00:00+00:00,67.3125,569.1925,0.0,15.6175,2072.32,1094.252952,0.0,242.51,182.355,174.808834,4418.369286,32.169999999999995,0.0,8228.755000000001,4450.539286,8228.755000000001,-3778.215714000001,None,BE,2026-04-23
2026-03-14 06:00:00+00:00,69.3925,567.7825,0.0,15.6075,2072.21,1135.158049,50.06375,240.2725,163.64,243.673121,4557.7999199999995,41.42,0.0,8568.3375,4599.21992,8568.3375,-3969.11758,None,BE,2026-04-23
2026-03-14 07:00:00+00:00,72.35,581.3125,0.0,15.61,2072.3825,1166.399099,412.737,246.4025,283.9975,344.547619,5195.7387180000005,28.459999999999997,0.0,9216.1925,5224.198718000001,9216.1925,-3991.9937819999986,None,BE,2026-04-23
2026-03-14 08:00:00+00:00,70.0825,554.7575,0.0,15.5925,2073.1,1213.326776,1152.48025,242.87,293.5075,438.042631,6053.759657,52.8675,0.0,9978.817500000001,6106.627157,9978.817500000001,-3872.190343000001,None,BE,2026-04-23
2026-03-14 09:00:00+00:00,68.175,540.435,0.0,15.585,2072.745,1227.259526,1907.53675,245.2775,219.2975,543.012481,6839.323756999999,1.947499999999998,0.0,10250.789999999999,6841.271256999999,10250.789999999999,-3409.5187429999996,None,BE,2026-04-23
2026-03-14 10:00:00+00:00,70.1825,475.6525,0.0,15.0675,2071.78,1170.981689,2380.25675,241.62,193.155,628.778068,7247.474006999999,0.0,0.495000000000001,10274.154999999999,7247.474006999999,10274.65,-3027.1759930000007,None,BE,2026-04-23
2026-03-14 11:00:00+00:00,71.1975,384.8175,0.0,13.8975,2071.2625,1103.921396,3005.8365,244.935,236.7475,740.650251,7873.265647000001,0.0,14.395,10275.8525,7873.265647000001,10290.247500000001,-2416.9818530000002,None,BE,2026-04-23
2026-03-14 12:00:00+00:00,69.5175,383.415,0.0,13.635,2070.705,1139.104382,3314.38075,246.7375,317.665,800.897024,8356.057156,0.0,731.48,10246.3275,8356.057156,10977.807499999999,-2621.750343999998,None,BE,2026-04-23
2026-03-14 13:00:00+00:00,68.1925,452.42,0.0,13.69,2070.025,1155.59361,3213.00625,239.9575,345.385,754.480916,8312.750776,0.0,732.7275000000001,9928.6075,8312.750776,10661.335000000001,-2348.584224,None,BE,2026-04-23
