,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-22 20:00:00+00:00,0.2998055,0.439999,954.9589277499999,854.58080175,0.0,15.00339875,153.9018335,1979.18476625,0.0,0.0,6071.16,1979.18476625,6071.16,-4091.97523375,None,NO_1,2026-04-23
2026-02-22 21:00:00+00:00,0.3,0.439999,949.43803325,790.1974635,0.0,15.304861500000001,193.38884050000001,1949.06919775,0.0,0.0,5959.67,1949.06919775,5959.67,-4010.60080225,None,NO_1,2026-04-23
2026-02-22 22:00:00+00:00,0.3,0.439999,952.11438675,702.1402905,0.0,14.8193255,182.895513,1852.70951475,0.0,0.0,5769.4475,1852.70951475,5769.4475,-3916.7379852500003,None,NO_1,2026-04-23
2026-02-22 23:00:00+00:00,0.3,0.439999,948.9386405,584.22880725,0.0,15.1545585,169.58534674999999,1718.647352,0.0,0.0,5599.6175,1718.647352,5599.6175,-3880.9701480000003,None,NO_1,2026-04-23
2026-02-23 00:00:00+00:00,0.3,0.439999,944.865842,546.73492825,0.0,15.3689125,139.401733,1647.11141475,0.0,0.0,5451.13,1647.11141475,5451.13,-3804.01858525,None,NO_1,2026-04-23
2026-02-23 01:00:00+00:00,0.20025,0.439999,947.16358975,517.30417125,0.0,16.227848,122.844634,1604.180492,0.0,0.0,5337.12,1604.180492,5337.12,-3732.939508,None,NO_1,2026-04-23
2026-02-23 02:00:00+00:00,0.2,0.439999,946.049479,503.03344975,0.0,17.028374499999998,90.20568275,1556.956985,0.0,0.0,5286.9425,1556.956985,5286.9425,-3729.9855150000003,None,NO_1,2026-04-23
2026-02-23 03:00:00+00:00,0.2,0.439999,947.2469525,536.455327,0.0,16.8199805,74.899054,1576.061313,0.0,0.0,5315.307500000001,1576.061313,5315.307500000001,-3739.2461870000006,None,NO_1,2026-04-23
2026-02-23 04:00:00+00:00,0.2,0.439999,947.15451475,537.292585,0.0,17.60357575,62.494746750000004,1565.18542125,0.0,0.0,5487.47,1565.18542125,5487.47,-3922.28457875,None,NO_1,2026-04-23
2026-02-23 05:00:00+00:00,0.2,0.439999,954.19893175,671.6825162499999,0.0,17.50491325,28.7882925,1672.81465275,0.0,0.0,5922.1075,1672.81465275,5922.1075,-4249.29284725,None,NO_1,2026-04-23
2026-02-23 06:00:00+00:00,0.2,0.439999,962.35505575,956.27590075,0.0,16.1102775,21.314867749999998,1956.6961007500001,0.0,0.0,6393.355,1956.6961007500001,6393.355,-4436.658899249999,None,NO_1,2026-04-23
2026-02-23 07:00:00+00:00,0.2,0.439999,941.76405975,948.32548725,0.0,15.530181500000001,12.73038925,1918.99011675,0.0,0.0,6466.282499999999,1918.99011675,6466.282499999999,-4547.292383249999,None,NO_1,2026-04-23
2026-02-23 08:00:00+00:00,0.2,0.439999,941.7973977500001,891.69792925,0.0909155,15.05481775,2.67931075,1851.96037,0.0,0.0,6419.4375,1851.96037,6419.4375,-4567.47713,None,NO_1,2026-04-23
2026-02-23 09:00:00+00:00,0.29974999999999996,0.439999,942.0399585,847.44049475,0.299608,13.50953925,0.0,1804.0293495,0.0,0.0,6342.3125,1804.0293495,6342.3125,-4538.2831504999995,None,NO_1,2026-04-23
2026-02-23 10:00:00+00:00,0.3,0.439999,946.34302775,776.4112165,0.48105875,15.2348345,0.0,1739.2101365000003,0.0,0.0,6291.6025,1739.2101365000003,6291.6025,-4552.392363499999,None,NO_1,2026-04-23
2026-02-23 11:00:00+00:00,0.3,0.439999,945.34914975,812.30433325,0.5572170000000001,13.81556125,0.0,1772.76626025,0.0,0.0,6252.5725,1772.76626025,6252.5725,-4479.80623975,None,NO_1,2026-04-23
2026-02-23 12:00:00+00:00,0.3,0.439999,955.22468625,720.918618,0.511801,15.38060325,0.0,1692.7757075000002,0.0,0.0,6197.650000000001,1692.7757075000002,6197.650000000001,-4504.874292500001,None,NO_1,2026-04-23
2026-02-23 13:00:00+00:00,0.3,0.439999,962.51633825,801.84170025,0.26913675000000004,14.35252525,0.0,1779.7196995,0.0,0.0,6190.525,1779.7196995,6190.525,-4410.8053005,None,NO_1,2026-04-23
2026-02-23 14:00:00+00:00,0.3,0.439999,971.57445075,902.540294,0.12227625,15.0954985,0.0,1890.0725185000001,0.0,0.0,6185.16,1890.0725185000001,6185.16,-4295.0874815,None,NO_1,2026-04-23
2026-02-23 15:00:00+00:00,0.3,0.439999,983.79538825,1039.40279975,5.55e-05,14.595969499999999,0.0,2038.5342119999998,0.0,0.0,6325.8775,2038.5342119999998,6325.8775,-4287.343288,None,NO_1,2026-04-23
2026-02-23 16:00:00+00:00,0.3,0.439999,990.625736,1065.2245795000001,0.0,13.43426,0.0,2070.0245745,0.0,0.0,6320.45,2070.0245745,6320.45,-4250.4254255,None,NO_1,2026-04-23
2026-02-23 17:00:00+00:00,0.2000555,0.439999,992.20211175,1073.5569245000002,0.0,12.08597,0.0,2078.4850607500002,0.0,0.0,6263.8975,2078.4850607500002,6263.8975,-4185.41243925,None,NO_1,2026-04-23
2026-02-23 18:00:00+00:00,0.29988875,0.439999,990.48730725,1044.2145854999999,0.0,11.9557095,0.49836125,2047.8958512499999,0.0,0.0,6171.445,2047.8958512499999,6171.445,-4123.54914875,None,NO_1,2026-04-23
2026-02-23 19:00:00+00:00,0.3,0.439999,993.71661125,1005.3102805,0.0,11.87276125,0.0,2011.639652,0.0,0.0,6060.6225,2011.639652,6060.6225,-4048.9828480000006,None,NO_1,2026-04-23
2026-02-23 20:00:00+00:00,0.3,0.439999,993.646019,929.87875775,0.0,12.709809,0.0,1936.9745847499998,0.0,0.0,5895.395,1936.9745847499998,5895.395,-3958.4204152500006,None,NO_1,2026-04-23
2026-02-23 21:00:00+00:00,0.3,0.439999,993.540221,895.8048522500001,0.0,13.463315999999999,4.0276075,1907.57599575,0.0,0.0,5714.4825,1907.57599575,5714.4825,-3806.90650425,None,NO_1,2026-04-23
2026-02-23 22:00:00+00:00,0.3,0.439999,991.954678,816.10547925,0.0,14.72666875,19.53151175,1843.0583367499999,0.0,0.0,5505.89,1843.0583367499999,5505.89,-3662.8316632500005,None,NO_1,2026-04-23
2026-02-23 23:00:00+00:00,0.3,0.439999,971.739041,662.8519795,0.0,14.43653325,32.1166285,1681.8841812499998,0.0,0.0,5398.47,1681.8841812499998,5398.47,-3716.5858187500007,None,NO_1,2026-04-23
2026-02-24 00:00:00+00:00,0.3,0.439999,948.7587145,742.95182175,0.0,14.1251155,74.45317775000001,1781.0288285000001,0.0,0.0,5294.0075,1781.0288285000001,5294.0075,-3512.9786714999996,None,NO_1,2026-04-23
2026-02-24 01:00:00+00:00,0.3,0.439999,966.81139175,576.061739,0.0,15.17862875,97.37642249999999,1656.168181,0.0,0.0,5212.6975,1656.168181,5212.6975,-3556.529319,None,NO_1,2026-04-23
2026-02-24 02:00:00+00:00,0.3,0.439999,967.45737975,635.43223325,0.0,15.82710525,126.12082725,1745.5775445,0.0,0.0,5196.6375,1745.5775445,5196.6375,-3451.0599555,None,NO_1,2026-04-23
2026-02-24 03:00:00+00:00,0.3,0.439999,968.8411545,643.9502615,0.0,13.871486749999999,156.91539975,1784.3183015,0.0,0.0,5306.05,1784.3183015,5306.05,-3521.7316985,None,NO_1,2026-04-23
2026-02-24 04:00:00+00:00,0.3,0.439999,989.32376775,791.70481475,0.0,14.687574999999999,176.744119,1973.2002754999999,0.0,0.0,5540.4425,1973.2002754999999,5540.4425,-3567.2422245000002,None,NO_1,2026-04-23
2026-02-24 05:00:00+00:00,0.3,0.439999,975.2349045000001,919.7896577500001,0.0,15.748344,201.210883,2112.7237882500003,0.0,0.0,6010.1775,2112.7237882500003,6010.1775,-3897.4537117499995,None,NO_1,2026-04-23
2026-02-24 06:00:00+00:00,0.3,0.439999,990.67425125,994.2418665,0.0,15.46298925,218.44172550000002,2219.5608315,0.0,0.0,6376.3275,2219.5608315,6376.3275,-4156.7666685,None,NO_1,2026-04-23
2026-02-24 07:00:00+00:00,0.3,0.439999,975.00883175,947.53506275,0.0,14.915166,231.36481974999998,2169.56387925,0.0,0.0,6495.0375,2169.56387925,6495.0375,-4325.473620750001,None,NO_1,2026-04-23
2026-02-24 08:00:00+00:00,0.3,0.439999,978.4102917499999,907.8234165,0.0633695,13.93079,198.8461145,2099.81398125,0.0,0.0,6377.07,2099.81398125,6377.07,-4277.25601875,None,NO_1,2026-04-23
2026-02-24 09:00:00+00:00,0.3,0.439999,970.31144425,917.5387599999999,0.306568,13.99369225,148.0199835,2050.9104469999997,0.0,0.0,6153.955,2050.9104469999997,6153.955,-4103.044553,None,NO_1,2026-04-23
2026-02-24 10:00:00+00:00,0.3,0.439999,967.1779645,845.6447505,0.335621,13.7335005,78.6532595,1906.2850950000002,0.0,0.0,5987.1525,1906.2850950000002,5987.1525,-4080.867405,None,NO_1,2026-04-23
2026-02-24 11:00:00+00:00,0.3,0.439999,968.7555485,823.633741,0.38167925,14.4263625,53.804505999999996,1861.74183625,0.0,0.0,5882.3075,1861.74183625,5882.3075,-4020.5656637499997,None,NO_1,2026-04-23
2026-02-24 12:00:00+00:00,0.2000555,0.439999,986.66572775,830.17813475,0.45996075000000003,13.82916675,52.56664625,1884.33969075,0.0,0.0,5833.86,1884.33969075,5833.86,-3949.5203092499996,None,NO_1,2026-04-23
2026-02-24 13:00:00+00:00,0.2,0.439999,982.1889165,877.731091,0.22595775,13.45720675,64.78233675,1939.0255077499999,0.0,0.0,5817.65,1939.0255077499999,5817.65,-3878.62449225,None,NO_1,2026-04-23
2026-02-24 14:00:00+00:00,0.2,0.439999,983.1192975,881.76387425,0.280697,13.5141565,51.080449,1930.3984732499998,0.0,0.0,5843.5,1930.3984732499998,5843.5,-3913.10152675,None,NO_1,2026-04-23
2026-02-24 15:00:00+00:00,0.2,0.439999,992.93181425,861.0381287499999,5.55e-05,11.84408375,33.274242,1899.72832325,0.0,0.0,5938.235000000001,1899.72832325,5938.235000000001,-4038.5066767500007,None,NO_1,2026-04-23
2026-02-24 16:00:00+00:00,0.2999165,0.439999,990.28760875,928.3392335,0.0,11.82638525,46.39386025,1977.58700325,0.0,0.0,6079.85,1977.58700325,6079.85,-4102.262996750001,None,NO_1,2026-04-23
2026-02-24 17:00:00+00:00,0.3,0.439999,981.559256,880.81745925,0.0,10.42893275,58.2588975,1931.8045445,0.0,0.0,6111.4425,1931.8045445,6111.4425,-4179.6379555,None,NO_1,2026-04-23
2026-02-24 18:00:00+00:00,0.20016650000000002,0.439999,984.68960925,869.2187885,0.0,10.29569225,42.33213875,1907.17639425,0.0,0.0,6098.7775,1907.17639425,6098.7775,-4191.60110575,None,NO_1,2026-04-23
2026-02-24 19:00:00+00:00,0.2,0.439999,986.1413985,872.10718775,0.0,10.41611025,34.479038,1903.7837335,0.0,0.0,6070.0325,1903.7837335,6070.0325,-4166.248766500001,None,NO_1,2026-04-23
2026-02-24 20:00:00+00:00,0.2,0.439999,983.77898875,876.02701925,0.0,10.98606575,53.42573725,1924.85781,0.0,0.0,5946.8,1924.85781,5946.8,-4021.94219,None,NO_1,2026-04-23
2026-02-24 21:00:00+00:00,0.2999165,0.439999,986.7839142500001,927.13033925,0.0,10.95845975,55.195933,1980.80856175,0.0,0.0,5769.577499999999,1980.80856175,5769.577499999999,-3788.7689382499993,None,NO_1,2026-04-23
2026-02-24 22:00:00+00:00,0.3,0.439999,984.05212125,920.7874945,0.0,12.715045,58.567015500000004,1976.86167525,0.0,0.0,5524.6075,1976.86167525,5524.6075,-3547.74582475,None,NO_1,2026-04-23
2026-02-24 23:00:00+00:00,0.20008325000000002,0.439999,985.5452417500001,858.75385575,0.0,13.26964475,62.50167975000001,1920.71050425,0.0,0.0,5359.355,1920.71050425,5359.355,-3438.64449575,None,NO_1,2026-04-23
2026-02-25 00:00:00+00:00,0.2,0.439999,982.51340025,869.279364,0.0,14.18675825,80.65347,1947.2729914999998,0.0,0.0,5254.99,1947.2729914999998,5254.99,-3307.7170085,None,NO_1,2026-04-23
2026-02-25 01:00:00+00:00,0.2,0.439999,983.4185015,863.20951325,0.0,14.826364,111.9803205,1974.0746982500002,0.0,0.0,5172.62,1974.0746982500002,5172.62,-3198.5453017499995,None,NO_1,2026-04-23
2026-02-25 02:00:00+00:00,0.2,0.439999,980.93778075,816.3694795,0.0,15.30707175,142.17379175,1955.42812275,0.0,0.0,5140.4475,1955.42812275,5140.4475,-3185.01937725,None,NO_1,2026-04-23
2026-02-25 03:00:00+00:00,0.2,0.439999,982.88590075,841.451673,0.0,14.14558225,188.125787,2027.248942,0.0,0.0,5165.6475,2027.248942,5165.6475,-3138.398558,None,NO_1,2026-04-23
2026-02-25 04:00:00+00:00,0.2,0.439999,979.07021625,899.91934625,0.0,13.8398665,212.3934705,2105.8628985,0.0,0.0,5264.005,2105.8628985,5264.005,-3158.1421015,None,NO_1,2026-04-23
2026-02-25 05:00:00+00:00,0.2,0.439999,990.133506,868.793392,0.0,15.83171975,226.44223125,2101.8408480000003,0.0,0.0,5628.8425,2101.8408480000003,5628.8425,-3527.0016519999995,None,NO_1,2026-04-23
2026-02-25 06:00:00+00:00,0.2,0.439999,986.80929175,1053.157068,0.0,15.01723775,245.61802475000002,2301.24162125,0.0,0.0,6127.0575,2301.24162125,6127.0575,-3825.8158787499997,None,NO_1,2026-04-23
2026-02-25 07:00:00+00:00,0.2,0.439999,975.984743,988.472301,0.0,13.584154250000001,226.8812385,2205.56243575,0.0,0.0,6225.4675,2205.56243575,6225.4675,-4019.9050642499997,None,NO_1,2026-04-23
2026-02-25 08:00:00+00:00,0.2,0.439999,965.7284885,846.19741775,0.18836175,12.61164075,233.59780725000002,2058.9637150000003,0.0,0.0,6229.2875,2058.9637150000003,6229.2875,-4170.3237850000005,None,NO_1,2026-04-23
2026-02-25 09:00:00+00:00,0.2,0.439999,964.4114015,798.58073425,0.39595925,12.445186249999999,245.2431005,2021.71638075,0.0,0.0,6252.67,2021.71638075,6252.67,-4230.95361925,None,NO_1,2026-04-23
2026-02-25 10:00:00+00:00,0.2,0.439999,956.632006,705.2195395,0.336137,13.97620225,231.531824,1908.33570775,0.0,0.0,6279.775,1908.33570775,6279.775,-4371.439292249999,None,NO_1,2026-04-23
2026-02-25 11:00:00+00:00,0.2,0.439999,955.21033025,717.9996845000001,0.3760565,13.31935225,196.013058,1883.5584805,0.0,0.0,6316.7275,1883.5584805,6316.7275,-4433.1690195,None,NO_1,2026-04-23
2026-02-25 12:00:00+00:00,0.2,0.439999,961.45605775,727.9282065,0.46533625,13.7401705,141.83649675,1846.0662667499998,0.0,0.0,6310.67,1846.0662667499998,6310.67,-4464.60373325,None,NO_1,2026-04-23
2026-02-25 13:00:00+00:00,0.2,0.439999,964.1646555,770.6270905,0.4831515,13.1609505,133.93426125,1883.0101082499998,0.0,0.0,6309.2375,1883.0101082499998,6309.2375,-4426.227391750001,None,NO_1,2026-04-23
2026-02-25 14:00:00+00:00,0.2,0.439999,964.09310725,829.0732395,0.2241535,13.842191,114.630925,1922.50361525,0.0,0.0,6261.1125,1922.50361525,6261.1125,-4338.6088847500005,None,NO_1,2026-04-23
2026-02-25 15:00:00+00:00,0.2,0.439999,971.66671675,987.034225,0.000696,11.828605750000001,75.1868575,2046.3571,0.0,0.0,6293.255,2046.3571,6293.255,-4246.8979,None,NO_1,2026-04-23
2026-02-25 16:00:00+00:00,0.2,0.439999,981.20262,1048.54327025,0.0,11.69117475,61.4487845,2103.5258485,0.0,0.0,6305.55,2103.5258485,6305.55,-4202.0241515,None,NO_1,2026-04-23
2026-02-25 17:00:00+00:00,0.2,0.439999,985.8160405,983.04060325,0.0,11.08596975,47.61729675,2028.1999092499998,0.0,0.0,6223.745,2028.1999092499998,6223.745,-4195.54509075,None,NO_1,2026-04-23
2026-02-25 18:00:00+00:00,0.2,0.439999,982.1909825,1019.987474,0.0,10.34893925,49.27048975,2062.4378845,0.0,0.0,6109.635,2062.4378845,6109.635,-4047.1971155,None,NO_1,2026-04-23
2026-02-25 19:00:00+00:00,0.2,0.439999,987.02642925,899.605485,0.0,12.628307,43.88116825,1943.7813885,0.0,0.0,5989.0225,1943.7813885,5989.0225,-4045.2411115,None,NO_1,2026-04-23
2026-02-25 20:00:00+00:00,0.2,0.439999,979.8962967499999,866.270526,0.0,13.1444995,31.375698999999997,1891.3270202499998,0.0,0.0,5848.7375,1891.3270202499998,5848.7375,-3957.4104797500004,None,NO_1,2026-04-23
2026-02-25 21:00:00+00:00,0.2,0.439999,980.82542175,811.21733475,0.0,14.21674325,42.3444605,1849.24395925,0.0,0.0,5670.495,1849.24395925,5670.495,-3821.25104075,None,NO_1,2026-04-23
2026-02-25 22:00:00+00:00,0.2,0.439999,980.093845,715.977706,0.0,14.2311485,53.69134,1764.6340385,0.0,0.0,5416.8025,1764.6340385,5416.8025,-3652.1684614999995,None,NO_1,2026-04-23
2026-02-25 23:00:00+00:00,0.2,0.439999,975.1956064999999,690.2905880000001,0.0,14.88611975,72.8389305,1753.85124375,0.0,0.0,5160.3,1753.85124375,5160.3,-3406.44875625,None,NO_1,2026-04-23
2026-02-26 00:00:00+00:00,0.299722,0.439999,976.6899365,689.12671575,0.0,15.1791955,102.52051375,1784.2560825,0.0,0.0,5045.5625,1784.2560825,5045.5625,-3261.3064175,None,NO_1,2026-04-23
2026-02-26 01:00:00+00:00,0.3,0.439999,974.9101585,693.4177935,0.0,14.1085525,97.45441525,1780.63091875,0.0,0.0,4915.5599999999995,1780.63091875,4915.5599999999995,-3134.9290812499994,None,NO_1,2026-04-23
2026-02-26 02:00:00+00:00,0.3,0.439999,974.4943900000001,653.83484,0.0,16.08142475,94.57459800000001,1739.72525175,0.0,0.0,4823.855,1739.72525175,4823.855,-3084.1297482499995,None,NO_1,2026-04-23
2026-02-26 03:00:00+00:00,0.3,0.439999,970.5223325,650.04218225,0.0,17.611022,70.450231,1709.36576675,0.0,0.0,4819.4675,1709.36576675,4819.4675,-3110.1017332499996,None,NO_1,2026-04-23
2026-02-26 04:00:00+00:00,0.3,0.439999,963.91733475,712.40169075,0.0,17.2054015,57.06088225,1751.32530825,0.0,0.0,4952.8625,1751.32530825,4952.8625,-3201.53719175,None,NO_1,2026-04-23
2026-02-26 05:00:00+00:00,0.3,0.439999,971.82676975,821.7824085,0.0,15.890735500000002,58.19296775,1868.4328805,0.0,0.0,5345.235000000001,1868.4328805,5345.235000000001,-3476.8021195000006,None,NO_1,2026-04-23
2026-02-26 06:00:00+00:00,0.3,0.439999,975.781705,946.2878862499999,0.0,15.702176,62.446028,2000.95779425,0.0,0.0,5756.2725,2000.95779425,5756.2725,-3755.31470575,None,NO_1,2026-04-23
2026-02-26 07:00:00+00:00,0.3,0.439999,966.467652,892.41977425,0.0,15.28638925,65.99119375000001,1940.9050082500003,0.0,0.0,5869.905,1940.9050082500003,5869.905,-3928.9999917499995,None,NO_1,2026-04-23
2026-02-26 08:00:00+00:00,0.3,0.439999,960.92887525,911.99732425,0.30908175,14.29085025,67.87799625,1956.14412675,0.0,0.0,5891.28,1956.14412675,5891.28,-3935.13587325,None,NO_1,2026-04-23
2026-02-26 09:00:00+00:00,0.3,0.439999,961.37113875,895.952295,0.414038,12.9438605,69.776675,1941.1980062500002,0.0,0.0,5891.0325,1941.1980062500002,5891.0325,-3949.83449375,None,NO_1,2026-04-23
2026-02-26 10:00:00+00:00,0.3,0.439999,960.29856275,765.3660465,0.5118247499999999,12.31556625,137.973691,1877.2056902499999,0.0,0.0,5925.0825,1877.2056902499999,5925.0825,-4047.8768097500006,None,NO_1,2026-04-23
2026-02-26 11:00:00+00:00,0.3,0.439999,956.212357,653.984738,0.64071625,12.5872595,169.5543845,1793.71945425,0.0,0.0,5940.5625,1793.71945425,5940.5625,-4146.84304575,None,NO_1,2026-04-23
2026-02-26 12:00:00+00:00,0.3,0.439999,951.75264775,585.099551,0.87949725,10.8528825,161.11594925,1710.4405267500003,0.0,0.0,5827.885,1710.4405267500003,5827.885,-4117.44447325,None,NO_1,2026-04-23
2026-02-26 13:00:00+00:00,0.3,0.439999,946.2403382499999,547.9133965,0.955032,11.91247225,126.4209895,1634.1822275,0.0,0.0,5768.8875,1634.1822275,5768.8875,-4134.705272499999,None,NO_1,2026-04-23
2026-02-26 14:00:00+00:00,0.3,0.439999,955.315255,642.087119,0.6401505000000001,13.9110845,130.00756175,1742.70116975,0.0,0.0,5734.43,1742.70116975,5734.43,-3991.72883025,None,NO_1,2026-04-23
2026-02-26 15:00:00+00:00,0.3,0.439999,963.872181,854.93363075,0.07558875,12.423077249999999,111.36140449999999,1943.4058812499998,0.0,0.0,5775.9574999999995,1943.4058812499998,5775.9574999999995,-3832.5516187499998,None,NO_1,2026-04-23
2026-02-26 16:00:00+00:00,0.3,0.439999,964.6097345000001,924.68755275,0.0,11.428372750000001,124.91606300000001,2026.381722,0.0,0.0,5851.46,2026.381722,5851.46,-3825.078278,None,NO_1,2026-04-23
2026-02-26 17:00:00+00:00,0.3,0.439999,960.694879,884.427599,0.0,10.67319175,158.3128775,2014.8485462500003,0.0,0.0,5832.175,2014.8485462500003,5832.175,-3817.32645375,None,NO_1,2026-04-23
2026-02-26 18:00:00+00:00,0.3,0.439999,953.734961,747.13727075,0.0,10.638415250000001,193.60646125,1905.85710725,0.0,0.0,5729.9275,1905.85710725,5729.9275,-3824.07039275,None,NO_1,2026-04-23
2026-02-26 19:00:00+00:00,0.3,0.439999,951.8633385,758.5054205,0.0,11.39114075,222.4258285,1944.9257272500001,0.0,0.0,5631.955,1944.9257272500001,5631.955,-3687.02927275,None,NO_1,2026-04-23
2026-02-26 20:00:00+00:00,0.3,0.439999,953.9090737500001,681.82394,0.0,12.08405,211.05320375,1859.6102665,0.0,0.0,5501.01,1859.6102665,5501.01,-3641.3997335000004,None,NO_1,2026-04-23
2026-02-26 21:00:00+00:00,0.3,0.439999,953.56705375,608.6118165,0.0,12.629103,213.443208,1788.99118025,0.0,0.0,5333.9974999999995,1788.99118025,5333.9974999999995,-3545.0063197499994,None,NO_1,2026-04-23
2026-02-26 22:00:00+00:00,0.3,0.439999,949.25346675,570.7617025,0.0,12.7212395,242.72631825,1776.202726,0.0,0.0,5101.6975,1776.202726,5101.6975,-3325.4947740000002,None,NO_1,2026-04-23
2026-02-26 23:00:00+00:00,0.3,0.439999,949.1552225,544.58778,0.0,12.02300325,291.23002925000003,1797.736034,0.0,0.0,4888.18,1797.736034,4888.18,-3090.4439660000003,None,NO_1,2026-04-23
2026-02-27 00:00:00+00:00,0.3,0.439999,944.44771125,497.7712235,0.0,12.49785825,302.77133375,1758.2281257500001,0.0,0.0,4755.3025,1758.2281257500001,4755.3025,-2997.07437425,None,NO_1,2026-04-23
2026-02-27 01:00:00+00:00,0.3,0.439999,945.84704875,460.6085515,0.0,13.1338535,281.10080700000003,1701.43025975,0.0,0.0,4620.57,1701.43025975,4620.57,-2919.1397402499997,None,NO_1,2026-04-23
2026-02-27 02:00:00+00:00,0.3,0.439999,948.9184534999999,453.41693625,0.0,14.681582500000001,227.43456824999998,1645.1915395,0.0,0.0,4534.9325,1645.1915395,4534.9325,-2889.7409605,None,NO_1,2026-04-23
2026-02-27 03:00:00+00:00,0.3,0.439999,946.794714,491.3980165,0.0,13.182683,228.06329125,1680.17870375,0.0,0.0,4503.065,1680.17870375,4503.065,-2822.8862962499998,None,NO_1,2026-04-23
2026-02-27 04:00:00+00:00,0.2000555,0.439999,947.862602,546.426359,0.0,14.2109095,228.09611425,1737.2360392500002,0.0,0.0,4588.5725,1737.2360392500002,4588.5725,-2851.33646075,None,NO_1,2026-04-23
2026-02-27 05:00:00+00:00,0.2999165,0.439999,950.47404,575.0170845,0.0,13.6335545,224.1708745,1764.0354690000001,0.0,0.0,5000.42,1764.0354690000001,5000.42,-3236.3845309999997,None,NO_1,2026-04-23
2026-02-27 06:00:00+00:00,0.3,0.439999,961.533949,782.812698,0.0,14.54001125,226.76610725,1986.3927644999999,0.0,0.0,5458.4825,1986.3927644999999,5458.4825,-3472.0897355,None,NO_1,2026-04-23
2026-02-27 07:00:00+00:00,0.3,0.439999,958.5844975,672.86591875,0.0499165,13.25515275,215.22828075,1860.7237652500003,0.0,0.0,5604.9325,1860.7237652500003,5604.9325,-3744.2087347499996,None,NO_1,2026-04-23
2026-02-27 08:00:00+00:00,0.3,0.439999,964.0809285,642.04265575,0.54949975,12.861628,199.95173,1820.226441,0.0,0.0,5634.0325,1820.226441,5634.0325,-3813.8060590000005,None,NO_1,2026-04-23
2026-02-27 09:00:00+00:00,0.3,0.439999,964.39746425,660.2403865,0.71524375,12.411735499999999,205.49457,1843.999399,0.0,0.0,5573.6,1843.999399,5573.6,-3729.600601,None,NO_1,2026-04-23
2026-02-27 10:00:00+00:00,0.3,0.439999,963.387986,691.69526475,0.904034,13.791313,208.99295975,1879.5115564999996,0.0,0.0,5560.14,1879.5115564999996,5560.14,-3680.6284435000007,None,NO_1,2026-04-23
2026-02-27 11:00:00+00:00,0.3,0.439999,953.76435225,619.8440222500001,1.2536185,13.27791025,214.254335,1803.13423725,0.0,0.0,5486.625,1803.13423725,5486.625,-3683.4907627499997,None,NO_1,2026-04-23
2026-02-27 12:00:00+00:00,0.3,0.439999,975.3605002500001,648.7114425,1.22051125,13.32124425,208.196299,1847.5499962500003,0.0,0.0,5435.3150000000005,1847.5499962500003,5435.3150000000005,-3587.7650037500002,None,NO_1,2026-04-23
2026-02-27 13:00:00+00:00,0.3,0.439999,988.19207175,688.2524555,0.9797484999999999,12.470013,235.31868625,1925.952974,0.0,0.0,5388.2625,1925.952974,5388.2625,-3462.309526,None,NO_1,2026-04-23
2026-02-27 14:00:00+00:00,0.3,0.439999,990.91212375,742.787307,0.6034105,13.198349499999999,180.59903450000002,1928.8402242500001,0.0,0.0,5377.765,1928.8402242500001,5377.765,-3448.92477575,None,NO_1,2026-04-23
2026-02-27 15:00:00+00:00,0.3,0.439999,998.559723,849.735177,0.07541650000000001,12.64171625,154.34388625,2016.095918,0.0,0.0,5391.38,2016.095918,5391.38,-3375.284082,None,NO_1,2026-04-23
2026-02-27 16:00:00+00:00,0.3,0.439999,1000.25655225,956.94176575,0.0,11.0796875,175.59699,2144.6149945,0.0,0.0,5481.26,2144.6149945,5481.26,-3336.6450055,None,NO_1,2026-04-23
2026-02-27 17:00:00+00:00,0.3,0.439999,999.22394,1032.63341425,0.0,11.63183925,152.185596,2196.4147884999998,0.0,0.0,5552.71,2196.4147884999998,5552.71,-3356.2952115000003,None,NO_1,2026-04-23
2026-02-27 18:00:00+00:00,0.3,0.439999,996.04390325,938.670127,0.0,10.51604325,232.07218725,2178.04225975,0.0,0.0,5448.7825,2178.04225975,5448.7825,-3270.74024025,None,NO_1,2026-04-23
2026-02-27 19:00:00+00:00,0.3,0.439999,985.2973764999999,897.3414995,0.0,12.60742925,241.69168425,2137.6779885,0.0,0.0,5303.3675,2137.6779885,5303.3675,-3165.6895115,None,NO_1,2026-04-23
2026-02-27 20:00:00+00:00,0.3,0.439999,992.541416,872.29854275,0.0,13.53062125,199.993601,2079.1041800000003,0.0,0.0,5130.5650000000005,2079.1041800000003,5130.5650000000005,-3051.4608200000002,None,NO_1,2026-04-23
2026-02-27 21:00:00+00:00,0.3,0.439999,996.2449790000001,812.98740825,0.0,12.880443249999999,183.55446799999999,2006.4072975000001,0.0,0.0,5003.3125,2006.4072975000001,5003.3125,-2996.9052025,None,NO_1,2026-04-23
2026-02-27 22:00:00+00:00,0.3,0.439999,992.1337335000001,798.1406294999999,0.0,14.73158,129.23843675,1934.98437875,0.0,0.0,4854.47,1934.98437875,4854.47,-2919.4856212500003,None,NO_1,2026-04-23
