,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-03 16:00:00+00:00,137.664292,161.85158225,1532.7960707500001,10.83992125,770.1679877500001,2613.3198540000003,0.0,0.0,2675.29,2613.3198540000003,2675.29,-61.97014599999966,None,NO_4,2026-04-23
2026-03-03 17:00:00+00:00,137.74988825,161.7089675,1670.8158445,16.79487925,820.488117,2807.5576965,0.0,0.0,2679.6775,2807.5576965,2679.6775,127.88019650000024,None,NO_4,2026-04-23
2026-03-03 18:00:00+00:00,138.5402535,160.80676925,1474.14951325,14.643994,779.8037509999999,2567.944281,0.0,0.0,2653.07,2567.944281,2653.07,-85.12571900000012,None,NO_4,2026-04-23
2026-03-03 19:00:00+00:00,138.87318475,162.54951475000001,1361.79749,13.60964025,771.354684,2448.18451375,0.0,0.0,2639.4125,2448.18451375,2639.4125,-191.22798624999996,None,NO_4,2026-04-23
2026-03-03 20:00:00+00:00,138.59199925000001,163.59947975,1162.6676995,15.6464605,766.207139,2246.712778,0.0,0.0,2625.0025,2246.712778,2625.0025,-378.289722,None,NO_4,2026-04-23
2026-03-03 21:00:00+00:00,138.06990425,165.157026,1079.729438,17.291004,692.3692255,2092.61659775,0.0,0.0,2574.34,2092.61659775,2574.34,-481.72340225000016,None,NO_4,2026-04-23
2026-03-03 22:00:00+00:00,138.117115,165.65368175,871.7116925,18.476563,529.224597,1723.1836492500001,0.0,0.0,2501.2375,1723.1836492500001,2501.2375,-778.05385075,None,NO_4,2026-04-23
2026-03-03 23:00:00+00:00,137.70166775,151.72373575,949.7355105,19.7522815,471.17043025,1730.08362575,0.0,0.0,2535.39,1730.08362575,2535.39,-805.3063742499999,None,NO_4,2026-04-23
2026-03-04 00:00:00+00:00,137.20908350000002,155.987549,943.5578887500001,21.36216075,380.94498575,1639.0616677500002,0.0,0.0,2494.3325,1639.0616677500002,2494.3325,-855.2708322499998,None,NO_4,2026-04-23
2026-03-04 01:00:00+00:00,137.18639875,155.19920975,992.0134555,18.93012975,279.3594155,1582.6886092500001,0.0,0.0,2478.775,1582.6886092500001,2478.775,-896.08639075,None,NO_4,2026-04-23
2026-03-04 02:00:00+00:00,136.98737625,165.47072575,1098.91612975,20.7723015,381.79224775,1803.9387809999998,0.0,0.0,2475.31,1803.9387809999998,2475.31,-671.3712190000001,None,NO_4,2026-04-23
2026-03-04 03:00:00+00:00,136.75659325,172.684188,1054.32355675,20.5141385,385.23587575,1769.5143522499998,0.0,0.0,2482.5924999999997,1769.5143522499998,2482.5924999999997,-713.07814775,None,NO_4,2026-04-23
2026-03-04 04:00:00+00:00,136.792408,172.0461225,1098.5512522499998,22.084907,345.68773625,1775.1624259999996,0.0,0.0,2496.6625,1775.1624259999996,2496.6625,-721.5000740000003,None,NO_4,2026-04-23
2026-03-04 05:00:00+00:00,136.79787149999999,166.2606145,1432.8906367499999,15.34362425,315.2625895,2066.5553364999996,0.0,0.0,2558.795,2066.5553364999996,2558.795,-492.23966350000046,None,NO_4,2026-04-23
2026-03-04 06:00:00+00:00,136.8741925,177.2077285,1773.36476125,11.6377425,324.39943425,2423.483859,0.0,0.0,2622.525,2423.483859,2622.525,-199.04114100000015,None,NO_4,2026-04-23
2026-03-04 07:00:00+00:00,137.07709875,176.61770275,1594.53956825,11.2700545,400.43084425,2319.9352685,0.0,0.0,2662.59,2319.9352685,2662.59,-342.65473150000025,None,NO_4,2026-04-23
2026-03-04 08:00:00+00:00,137.28863,165.90282525,1547.04846425,12.25309825,402.59468975,2265.0877075,0.0,0.0,2662.4375,2265.0877075,2662.4375,-397.34979250000015,None,NO_4,2026-04-23
2026-03-04 09:00:00+00:00,137.34019675,165.0686725,1291.22520725,17.5914605,404.74165,2015.967187,0.0,0.0,2628.7875,2015.967187,2628.7875,-612.8203129999999,None,NO_4,2026-04-23
2026-03-04 10:00:00+00:00,137.35712,176.28568975,1253.5409287500001,17.62677925,455.7268775,2040.5373952500001,0.0,0.0,2618.57,2040.5373952500001,2618.57,-578.03260475,None,NO_4,2026-04-23
2026-03-04 11:00:00+00:00,137.41025675,180.66644250000002,1243.2676085,18.1703955,475.34087375,2054.8555770000003,0.0,0.0,2627.1425,2054.8555770000003,2627.1425,-572.2869229999997,None,NO_4,2026-04-23
2026-03-04 12:00:00+00:00,137.40378675,177.497008,1249.7470022500002,17.1552375,486.29777025,2068.10080475,0.0,0.0,2609.3325,2068.10080475,2609.3325,-541.23169525,None,NO_4,2026-04-23
2026-03-04 13:00:00+00:00,137.408653,174.646594,1187.7011945,16.65285875,506.2192175,2022.62851775,0.0,0.0,2614.6275,2022.62851775,2614.6275,-591.9989822500002,None,NO_4,2026-04-23
2026-03-04 14:00:00+00:00,137.453878,178.49908625,1404.63242025,15.98725475,550.70476675,2287.277406,0.0,0.0,2619.9625,2287.277406,2619.9625,-332.68509399999994,None,NO_4,2026-04-23
2026-03-04 15:00:00+00:00,137.7345905,183.146401,1774.09598075,14.23655325,577.98540675,2687.19893225,0.0,0.0,2624.575,2687.19893225,2624.575,62.62393225000005,None,NO_4,2026-04-23
2026-03-04 16:00:00+00:00,138.1390845,188.81931925,2392.65616675,9.97837025,631.86229225,3361.4552329999997,0.0,0.0,2613.1525,3361.4552329999997,2613.1525,748.3027329999995,None,NO_4,2026-04-23
2026-03-04 17:00:00+00:00,139.07218475,186.37892275000002,2502.454274,12.37775525,574.2997815,3414.58291825,0.0,0.0,2617.4575,3414.58291825,2617.4575,797.1254182500002,None,NO_4,2026-04-23
2026-03-04 18:00:00+00:00,139.9074785,182.05113475,2430.48473325,12.982969,564.0813795,3329.507695,0.0,0.0,2600.715,3329.507695,2600.715,728.7926949999996,None,NO_4,2026-04-23
2026-03-04 19:00:00+00:00,139.922715,194.793825,2362.3187052499998,14.88698025,692.13467375,3404.0568992499993,0.0,0.0,2600.5425,3404.0568992499993,2600.5425,803.5143992499993,None,NO_4,2026-04-23
2026-03-04 20:00:00+00:00,139.62593575,193.2945335,2219.3973315000003,15.82193275,814.45191525,3382.59164875,0.0,0.0,2583.6025,3382.59164875,2583.6025,798.9891487499999,None,NO_4,2026-04-23
2026-03-04 21:00:00+00:00,139.5358215,182.681396,2179.9714857500003,19.279626,806.969752,3328.4380812500003,0.0,0.0,2557.6075,3328.4380812500003,2557.6075,770.8305812500003,None,NO_4,2026-04-23
2026-03-04 22:00:00+00:00,139.42611175000002,184.35575925,1929.54449025,19.84080075,788.0175415,3061.1847035,0.0,0.0,2481.39,3061.1847035,2481.39,579.7947035000002,None,NO_4,2026-04-23
2026-03-04 23:00:00+00:00,139.115299,153.302998,1527.07060075,25.874602250000002,720.7600955,2566.1235955,0.0,0.0,2384.7625,2566.1235955,2384.7625,181.36109550000037,None,NO_4,2026-04-23
2026-03-05 00:00:00+00:00,139.1412015,155.79489725,1480.6315635,27.0466485,644.177057,2446.79136775,0.0,0.0,2355.9825,2446.79136775,2355.9825,90.80886774999999,None,NO_4,2026-04-23
2026-03-05 01:00:00+00:00,138.90383775,157.97243125,1472.73257025,20.8780575,617.4014540000001,2407.8883507500004,0.0,0.0,2343.1175,2407.8883507500004,2343.1175,64.77085075000059,None,NO_4,2026-04-23
2026-03-05 02:00:00+00:00,139.2902465,161.13508099999999,1558.54808275,22.41763525,541.4693070000001,2422.8603525000003,0.0,0.0,2314.3925,2422.8603525000003,2314.3925,108.46785250000039,None,NO_4,2026-04-23
2026-03-05 03:00:00+00:00,139.20735675,161.694645,1687.2339785,22.962645000000002,443.611215,2454.70984025,0.0,0.0,2337.2925,2454.70984025,2337.2925,117.41734025000005,None,NO_4,2026-04-23
2026-03-05 04:00:00+00:00,139.3052865,155.93347125,2312.1082905,22.2390105,418.22211375,3047.8081724999997,0.0,0.0,2350.6949999999997,3047.8081724999997,2350.6949999999997,697.1131725,None,NO_4,2026-04-23
2026-03-05 05:00:00+00:00,139.52932425,155.13475625,2743.40132975,13.35661075,338.4444855,3389.8665065000005,0.0,0.0,2434.7,3389.8665065000005,2434.7,955.1665065000007,None,NO_4,2026-04-23
2026-03-05 06:00:00+00:00,139.42590875000002,183.06216799999999,2870.38945075,12.099626,264.66388374999997,3469.64103725,0.0,0.0,2525.5299999999997,3469.64103725,2525.5299999999997,944.1110372500002,None,NO_4,2026-04-23
2026-03-05 07:00:00+00:00,139.75737325,163.0749845,2890.6924025,14.46446075,194.9160255,3402.9052465,0.0,0.0,2564.1,3402.9052465,2564.1,838.8052465000001,None,NO_4,2026-04-23
2026-03-05 08:00:00+00:00,139.77489725,165.06013775,2861.6262509999997,17.268251499999998,223.58584825,3407.3153857499997,0.0,0.0,2560.0825,3407.3153857499997,2560.0825,847.2328857499997,None,NO_4,2026-04-23
2026-03-05 09:00:00+00:00,139.94507475,165.09221474999998,2674.8382645,19.43952325,265.20007350000003,3264.5151507500004,0.0,0.0,2508.755,3264.5151507500004,2508.755,755.7601507500003,None,NO_4,2026-04-23
2026-03-05 10:00:00+00:00,140.19892075,183.78391125000002,2508.49739025,25.249771,308.71380475,3166.4437980000002,0.0,0.0,2540.9325,3166.4437980000002,2540.9325,625.5112980000004,None,NO_4,2026-04-23
2026-03-05 11:00:00+00:00,139.97578125,179.4287745,2255.476235,26.311158,240.32722325,2841.519172,0.0,0.0,2520.1025,2841.519172,2520.1025,321.41667199999983,None,NO_4,2026-04-23
2026-03-05 12:00:00+00:00,140.3510275,182.068297,2413.31076225,27.9706415,242.32536975,3006.0260980000003,0.0,0.0,2488.6625,3006.0260980000003,2488.6625,517.3635980000004,None,NO_4,2026-04-23
2026-03-05 13:00:00+00:00,140.45185725,177.5562655,2659.52461375,27.1999405,267.2792635,3272.0119405,0.0,0.0,2527.46,3272.0119405,2527.46,744.5519405,None,NO_4,2026-04-23
2026-03-05 14:00:00+00:00,140.40827050000001,189.97417925000002,2996.7567185,28.911652750000002,340.09286975,3696.1436907499997,0.0,0.0,2543.955,3696.1436907499997,2543.955,1152.1886907499998,None,NO_4,2026-04-23
2026-03-05 15:00:00+00:00,140.2480895,194.8574875,3080.72558125,18.90373125,388.3588635,3823.0937529999997,0.0,0.0,2562.3625,3823.0937529999997,2562.3625,1260.7312529999995,None,NO_4,2026-04-23
2026-03-05 16:00:00+00:00,140.60383375,193.17586925,3152.72270625,15.38583175,464.4037555,3966.2919965,0.0,0.0,2574.1800000000003,3966.2919965,2574.1800000000003,1392.1119964999998,None,NO_4,2026-04-23
2026-03-05 17:00:00+00:00,140.94255275,198.90922275,3029.340991,28.73725275,551.977174,3949.9071932500005,0.0,0.0,2569.6125,3949.9071932500005,2569.6125,1380.2946932500004,None,NO_4,2026-04-23
2026-03-05 18:00:00+00:00,140.76136325,200.0407905,2828.83931675,24.93687225,580.110252,3774.6885947499995,0.0,0.0,2557.2225,3774.6885947499995,2557.2225,1217.4660947499997,None,NO_4,2026-04-23
2026-03-05 19:00:00+00:00,140.48704425,193.56035350000002,2678.634505,22.00458425,654.7061034999999,3689.3925904999996,0.0,0.0,2530.36,3689.3925904999996,2530.36,1159.0325904999995,None,NO_4,2026-04-23
2026-03-05 20:00:00+00:00,139.51157,190.33661625,2610.45834775,20.726384,797.707319,3758.7402370000004,0.0,0.0,2533.98,3758.7402370000004,2533.98,1224.7602370000004,None,NO_4,2026-04-23
2026-03-05 21:00:00+00:00,140.251072,189.1331625,2445.81338725,18.979045,797.280175,3591.4568417499995,0.0,0.0,2486.015,3591.4568417499995,2486.015,1105.4418417499996,None,NO_4,2026-04-23
2026-03-05 22:00:00+00:00,139.71080275,187.45528925,2424.8779025000003,26.5647685,873.97820575,3652.5869687500003,0.0,0.0,2440.5,3652.5869687500003,2440.5,1212.0869687500003,None,NO_4,2026-04-23
2026-03-05 23:00:00+00:00,139.5479085,160.47242775,1888.43764025,26.1959105,896.05882825,3110.7127152499997,0.0,0.0,2384.1825,3110.7127152499997,2384.1825,726.5302152499999,None,NO_4,2026-04-23
2026-03-06 00:00:00+00:00,139.583926,160.960912,1919.20497225,25.10942725,919.8483695,3164.7076070000003,0.0,0.0,2354.345,3164.7076070000003,2354.345,810.3626070000005,None,NO_4,2026-04-23
2026-03-06 01:00:00+00:00,139.6085065,160.72836999999998,1909.443867,28.53800275,910.7851675,3149.10391375,0.0,0.0,2349.88,3149.10391375,2349.88,799.2239137500001,None,NO_4,2026-04-23
2026-03-06 02:00:00+00:00,139.47114675,161.12736675000002,1764.38559125,29.3222285,932.17028125,3026.4766145000003,0.0,0.0,2337.1725,3026.4766145000003,2337.1725,689.3041145000002,None,NO_4,2026-04-23
2026-03-06 03:00:00+00:00,139.419717,163.0568715,1816.565138,30.21752525,929.398736,3078.6579877500003,0.0,0.0,2350.8825,3078.6579877500003,2350.8825,727.7754877500001,None,NO_4,2026-04-23
2026-03-06 04:00:00+00:00,139.2343955,165.64979599999998,2159.535781,21.22243575,893.1971965,3378.83960475,0.0,0.0,2370.52,3378.83960475,2370.52,1008.31960475,None,NO_4,2026-04-23
2026-03-06 05:00:00+00:00,139.10272575,173.31847125,2683.6945655,13.80767675,785.778884,3795.70232325,0.0,0.0,2417.0275,3795.70232325,2417.0275,1378.67482325,None,NO_4,2026-04-23
2026-03-06 06:00:00+00:00,139.3182175,191.18518749999998,2708.2682219999997,14.42090325,817.64333975,3870.8358699999994,0.0,0.0,2472.36,3870.8358699999994,2472.36,1398.4758699999993,None,NO_4,2026-04-23
2026-03-06 07:00:00+00:00,139.69196625,194.29941825,2360.6313895000003,12.335213249999999,748.4999025,3455.4578897500005,0.0,0.0,2511.69,3455.4578897500005,2511.69,943.7678897500004,None,NO_4,2026-04-23
2026-03-06 08:00:00+00:00,140.2447075,197.86548825,1957.63576125,17.470761,761.7052737500001,3074.9219917500004,0.0,0.0,2518.4325,3074.9219917500004,2518.4325,556.4894917500005,None,NO_4,2026-04-23
2026-03-06 09:00:00+00:00,140.470735,190.769735,1730.3520995,17.75379975,849.925656,2929.2720252499994,0.0,0.0,2531.3125,2929.2720252499994,2531.3125,397.9595252499994,None,NO_4,2026-04-23
2026-03-06 10:00:00+00:00,140.43441625,185.5104025,1356.49123175,18.5212815,840.16053375,2541.11786575,0.0,0.0,2493.2574999999997,2541.11786575,2493.2574999999997,47.860365750000256,None,NO_4,2026-04-23
2026-03-06 11:00:00+00:00,140.32496025,183.49997775,1266.5737305,18.45891875,835.81938675,2444.676974,0.0,0.0,2481.3125,2444.676974,2481.3125,-36.63552600000003,None,NO_4,2026-04-23
2026-03-06 12:00:00+00:00,140.45466025,183.970213,1275.30090275,20.70661525,840.32393925,2460.7563305,0.0,0.0,2483.7225,2460.7563305,2483.7225,-22.966169499999978,None,NO_4,2026-04-23
2026-03-06 13:00:00+00:00,138.7323605,199.44057525,1421.60041875,18.78411925,843.95028575,2622.5077595000002,0.0,0.0,2470.915,2622.5077595000002,2470.915,151.59275950000028,None,NO_4,2026-04-23
2026-03-06 14:00:00+00:00,139.49785225,221.33398375000002,1799.0979095,16.37725875,849.335914,3025.6429182499996,0.0,0.0,2483.1375,3025.6429182499996,2483.1375,542.5054182499998,None,NO_4,2026-04-23
2026-03-06 15:00:00+00:00,139.5686685,225.36818175000002,2556.2570115,15.677471,882.9426295,3819.81396225,0.0,0.0,2498.07,3819.81396225,2498.07,1321.7439622499996,None,NO_4,2026-04-23
2026-03-06 16:00:00+00:00,139.793726,225.8986595,2719.29448425,13.88348,847.31693625,3946.1872860000003,0.0,0.0,2555.655,3946.1872860000003,2555.655,1390.532286,None,NO_4,2026-04-23
2026-03-06 17:00:00+00:00,139.935408,229.62972374999998,2782.812853,14.34002825,851.93173675,4018.6497497500004,0.0,0.0,2570.09,4018.6497497500004,2570.09,1448.5597497500003,None,NO_4,2026-04-23
2026-03-06 18:00:00+00:00,139.90887625,227.91077275,2725.49654725,11.392945000000001,839.10395625,3943.8130975,0.0,0.0,2581.4075000000003,3943.8130975,2581.4075000000003,1362.4055974999997,None,NO_4,2026-04-23
2026-03-06 19:00:00+00:00,139.39237125,212.80029675,2331.74267925,12.05372075,834.791884,3530.780952,0.0,0.0,2533.2675,3530.780952,2533.2675,997.5134520000001,None,NO_4,2026-04-23
2026-03-06 20:00:00+00:00,137.58286875,225.00178125,1961.7996215,13.39134075,813.6278335,3151.40344575,0.0,0.0,2496.35,3151.40344575,2496.35,655.0534457500003,None,NO_4,2026-04-23
2026-03-06 21:00:00+00:00,137.614919,225.54108200000002,1757.0813585,12.9261975,804.7330949999999,2937.896652,0.0,0.0,2427.7675,2937.896652,2427.7675,510.129152,None,NO_4,2026-04-23
2026-03-06 22:00:00+00:00,137.34672725000001,226.45253225,1689.519751,13.18590475,775.59554675,2842.1004620000003,0.0,0.0,2411.3175,2842.1004620000003,2411.3175,430.7829620000002,None,NO_4,2026-04-23
2026-03-06 23:00:00+00:00,137.6427425,242.7560665,1831.6401025,18.78723975,789.8872335,3020.71338475,0.0,0.0,2411.6549999999997,3020.71338475,2411.6549999999997,609.0583847500002,None,NO_4,2026-04-23
2026-03-07 00:00:00+00:00,138.01547975,235.7795285,1815.18590775,24.556673749999998,839.43812925,3052.975719,0.0,0.0,2358.3975,3052.975719,2358.3975,694.578219,None,NO_4,2026-04-23
2026-03-07 01:00:00+00:00,138.38170875,229.01660950000002,1800.80606325,17.90898275,809.9017605,2996.0151247500003,0.0,0.0,2366.7975,2996.0151247500003,2366.7975,629.2176247500001,None,NO_4,2026-04-23
2026-03-07 02:00:00+00:00,138.79785900000002,230.04828075,2212.05182075,20.334965,685.7235947500001,3286.95652025,0.0,0.0,2333.9325,3286.95652025,2333.9325,953.0240202499999,None,NO_4,2026-04-23
2026-03-07 03:00:00+00:00,139.06464525,233.2193665,2449.2360485,21.09997725,565.6652837500001,3408.28532125,0.0,0.0,2359.895,3408.28532125,2359.895,1048.39032125,None,NO_4,2026-04-23
2026-03-07 04:00:00+00:00,139.87632925,235.1349305,2548.82553825,21.014494499999998,534.66653525,3479.5178277500004,0.0,0.0,2335.855,3479.5178277500004,2335.855,1143.6628277500004,None,NO_4,2026-04-23
2026-03-07 05:00:00+00:00,140.171387,232.14103825,2432.3937795,18.621474,530.66450925,3353.992188,0.0,0.0,2368.1775,3353.992188,2368.1775,985.8146880000004,None,NO_4,2026-04-23
2026-03-07 06:00:00+00:00,140.4066905,225.55280775,2626.357941,15.6808615,486.34984675,3494.3481475000003,0.0,0.0,2393.2799999999997,3494.3481475000003,2393.2799999999997,1101.0681475000006,None,NO_4,2026-04-23
2026-03-07 07:00:00+00:00,140.73956475,223.936419,2620.59227475,14.6045535,473.9160945,3473.7889064999995,0.0,0.0,2421.025,3473.7889064999995,2421.025,1052.7639064999994,None,NO_4,2026-04-23
2026-03-07 08:00:00+00:00,140.845133,225.7764365,2611.6168365,15.67581225,435.29610625,3429.2103245,0.0,0.0,2455.7275,3429.2103245,2455.7275,973.4828244999999,None,NO_4,2026-04-23
2026-03-07 09:00:00+00:00,141.0013935,224.20391525,2560.5980185,18.13671725,440.56277925,3384.5028237499996,0.0,0.0,2462.3,3384.5028237499996,2462.3,922.2028237499994,None,NO_4,2026-04-23
2026-03-07 10:00:00+00:00,141.20224775,229.3061075,2218.00389425,17.22406125,389.23154775,2994.9678585,0.0,0.0,2459.5150000000003,2994.9678585,2459.5150000000003,535.4528584999998,None,NO_4,2026-04-23
2026-03-07 11:00:00+00:00,141.29718775,230.519111,2125.900986,17.6565915,390.9241895,2906.29806575,0.0,0.0,2443.9925000000003,2906.29806575,2443.9925000000003,462.3055657499999,None,NO_4,2026-04-23
2026-03-07 12:00:00+00:00,141.397242,236.7045855,2126.160038,19.006002249999998,366.15405925,2889.4219270000003,0.0,0.0,2447.8125,2889.4219270000003,2447.8125,441.6094270000003,None,NO_4,2026-04-23
2026-03-07 13:00:00+00:00,141.501522,235.84730475,2321.6460625,21.07647325,341.9095965,3061.9809590000004,0.0,0.0,2467.5175,3061.9809590000004,2467.5175,594.4634590000005,None,NO_4,2026-04-23
2026-03-07 14:00:00+00:00,141.60945025,233.556374,2227.75136075,18.465355,503.437853,3124.820393,0.0,0.0,2458.9425,3124.820393,2458.9425,665.8778929999999,None,NO_4,2026-04-23
2026-03-07 15:00:00+00:00,141.804373,228.91052825,2358.7542965000002,15.5390755,496.60148925,3241.6097625,0.0,0.0,2472.3775,3241.6097625,2472.3775,769.2322625000002,None,NO_4,2026-04-23
2026-03-07 16:00:00+00:00,141.5488065,224.58217725,2734.61424775,12.67879675,469.66562324999995,3583.0896515,0.0,0.0,2510.375,3583.0896515,2510.375,1072.7146515,None,NO_4,2026-04-23
2026-03-07 17:00:00+00:00,141.1044485,224.73977925,2925.11041875,12.520048,557.469251,3860.9439454999997,0.0,0.0,2541.33,3860.9439454999997,2541.33,1319.6139454999998,None,NO_4,2026-04-23
2026-03-07 18:00:00+00:00,141.2330935,224.16911199999998,2702.09200475,14.445525499999999,617.80389275,3699.7436285,0.0,0.0,2533.295,3699.7436285,2533.295,1166.4486284999998,None,NO_4,2026-04-23
2026-03-07 19:00:00+00:00,140.52513275,217.728917,2318.13703875,14.536336,635.58818575,3326.51561025,0.0,0.0,2516.965,3326.51561025,2516.965,809.5506102499999,None,NO_4,2026-04-23
2026-03-07 20:00:00+00:00,140.14494125,218.470421,2211.1906664999997,15.81191325,721.57993025,3307.19787225,0.0,0.0,2502.475,3307.19787225,2502.475,804.7228722499999,None,NO_4,2026-04-23
2026-03-07 21:00:00+00:00,140.45972975,219.07393100000002,2260.1518275,18.17621025,804.60943925,3442.47113775,0.0,0.0,2467.195,3442.47113775,2467.195,975.2761377499996,None,NO_4,2026-04-23
2026-03-07 22:00:00+00:00,140.805686,211.14002925,2013.302568,20.877971000000002,785.3132007500001,3171.4394549999997,0.0,0.0,2446.5575,3171.4394549999997,2446.5575,724.8819549999998,None,NO_4,2026-04-23
2026-03-07 23:00:00+00:00,140.91981025,214.36116425,2043.6036547499998,19.53472825,770.64301575,3189.06237325,0.0,0.0,2392.0075,3189.06237325,2392.0075,797.0548732499997,None,NO_4,2026-04-23
2026-03-08 00:00:00+00:00,140.88563975,210.17165675,2109.44629225,19.1344125,783.26801925,3262.9060205000005,0.0,0.0,2366.355,3262.9060205000005,2366.355,896.5510205000005,None,NO_4,2026-04-23
2026-03-08 01:00:00+00:00,140.97404125,212.25614025,2188.17867675,18.8441385,774.1982485,3334.45124525,0.0,0.0,2345.735,3334.45124525,2345.735,988.7162452499997,None,NO_4,2026-04-23
2026-03-08 02:00:00+00:00,140.9848815,205.98195575,2174.20766325,19.00144775,592.393908,3132.56985625,0.0,0.0,2305.53,3132.56985625,2305.53,827.03985625,None,NO_4,2026-04-23
2026-03-08 03:00:00+00:00,141.33113600000001,208.9213795,2236.61108925,19.4382255,542.105581,3148.40741125,0.0,0.0,2317.615,3148.40741125,2317.615,830.7924112500004,None,NO_4,2026-04-23
2026-03-08 04:00:00+00:00,141.5635605,207.46382675,2280.8794075,20.33213525,523.6981949999999,3173.9371250000004,0.0,0.0,2341.7075,3173.9371250000004,2341.7075,832.2296250000004,None,NO_4,2026-04-23
2026-03-08 05:00:00+00:00,141.51150225,201.265084,2165.36293975,20.390849,586.45117875,3114.98155375,0.0,0.0,2318.41,3114.98155375,2318.41,796.57155375,None,NO_4,2026-04-23
2026-03-08 06:00:00+00:00,141.613857,192.87985774999999,1928.5567079999998,17.77730025,553.4512885,2834.2790114999993,0.0,0.0,2319.4125,2834.2790114999993,2319.4125,514.8665114999994,None,NO_4,2026-04-23
2026-03-08 07:00:00+00:00,141.48277175,189.4096325,2015.48992025,15.160858999999999,466.02035975,2827.5635432500003,0.0,0.0,2326.8775,2827.5635432500003,2326.8775,500.68604325000024,None,NO_4,2026-04-23
2026-03-08 08:00:00+00:00,142.42238700000001,193.17684775,2306.1700124999998,16.13787225,404.443253,3062.3503724999996,0.0,0.0,2409.7275,3062.3503724999996,2409.7275,652.6228724999996,None,NO_4,2026-04-23
2026-03-08 09:00:00+00:00,142.54660875,196.775324,2402.14458275,16.73173975,429.862759,3188.0610142500004,0.0,0.0,2430.41,3188.0610142500004,2430.41,757.6510142500006,None,NO_4,2026-04-23
2026-03-08 10:00:00+00:00,142.10359575,196.27868725000002,2504.940315,19.18096025,443.91191825,3306.4154764999994,0.0,0.0,2437.97,3306.4154764999994,2437.97,868.4454764999996,None,NO_4,2026-04-23
2026-03-08 11:00:00+00:00,142.2021805,212.48841275,2549.84423525,20.835149,500.27773974999997,3425.64771725,0.0,0.0,2431.0,3425.64771725,2431.0,994.6477172499999,None,NO_4,2026-04-23
2026-03-08 12:00:00+00:00,141.8068295,215.6003825,2510.9845045,18.434071,543.6180125000001,3430.4438000000005,0.0,0.0,2439.47,3430.4438000000005,2439.47,990.9738000000007,None,NO_4,2026-04-23
2026-03-08 13:00:00+00:00,142.284828,214.000381,2517.5449165,19.097296,464.021655,3356.9490765,0.0,0.0,2433.01,3356.9490765,2433.01,923.9390764999998,None,NO_4,2026-04-23
2026-03-08 14:00:00+00:00,142.19431525,209.31259525000002,2579.57378775,23.77140675,428.15669175,3383.00879675,0.0,0.0,2456.7025,3383.00879675,2456.7025,926.30629675,None,NO_4,2026-04-23
2026-03-08 15:00:00+00:00,141.1858195,208.81742674999998,2558.301473,19.65211425,401.6202515,3329.577085,0.0,0.0,2462.9675,3329.577085,2462.9675,866.6095849999997,None,NO_4,2026-04-23
2026-03-08 16:00:00+00:00,141.2183335,204.89251375,2834.59267375,14.4108545,318.50206525,3513.61644075,0.0,0.0,2477.0474999999997,3513.61644075,2477.0474999999997,1036.5689407500004,None,NO_4,2026-04-23
2026-03-08 17:00:00+00:00,141.21584125,203.6753015,2868.2476855,15.88189575,292.43382025,3521.45454425,0.0,0.0,2491.6325,3521.45454425,2491.6325,1029.8220442499996,None,NO_4,2026-04-23
2026-03-08 18:00:00+00:00,141.172885,214.346467,2942.2608422499998,13.92755875,243.50212125000002,3555.20987425,0.0,0.0,2476.48,3555.20987425,2476.48,1078.7298742500002,None,NO_4,2026-04-23
2026-03-08 19:00:00+00:00,141.206245,214.2000805,2959.500237,13.924533749999998,277.5025865,3606.3336827500007,0.0,0.0,2480.835,3606.3336827500007,2480.835,1125.4986827500006,None,NO_4,2026-04-23
2026-03-08 20:00:00+00:00,141.15092675,216.042962,2862.82077325,16.2422545,275.15011649999997,3511.407033,0.0,0.0,2451.64,3511.407033,2451.64,1059.767033,None,NO_4,2026-04-23
2026-03-08 21:00:00+00:00,141.19736625,215.38823175,2557.7417615,18.1865075,283.2655465,3215.7794135000004,0.0,0.0,2444.495,3215.7794135000004,2444.495,771.2844135000005,None,NO_4,2026-04-23
2026-03-08 22:00:00+00:00,141.2224215,216.88532725,2513.6752705,18.37546,266.83094,3156.98941925,0.0,0.0,2393.2375,3156.98941925,2393.2375,763.7519192499999,None,NO_4,2026-04-23
2026-03-08 23:00:00+00:00,141.18113375000001,221.86613875,2663.77231175,19.36295425,246.08235075,3292.2648892499997,0.0,0.0,2334.795,3292.2648892499997,2334.795,957.4698892499996,None,NO_4,2026-04-23
2026-03-09 00:00:00+00:00,141.10992025000002,219.69537,2683.262468,16.920836,253.46046124999998,3314.4490554999993,0.0,0.0,2311.2,3314.4490554999993,2311.2,1003.2490554999995,None,NO_4,2026-04-23
2026-03-09 01:00:00+00:00,141.151457,219.34521525,2779.50723225,17.75420225,242.46630050000002,3400.2244072500002,0.0,0.0,2318.2375,3400.2244072500002,2318.2375,1081.98690725,None,NO_4,2026-04-23
2026-03-09 02:00:00+00:00,141.0445715,220.120394,2643.6349295,17.67369125,159.61229125,3182.0858775,0.0,0.0,2311.99,3182.0858775,2311.99,870.0958775000004,None,NO_4,2026-04-23
