,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Water Reservoir,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-25 23:00:00+00:00,187.38,205.45,0.0,199.688,32.28,624.798,0.0,0.0,783.188,624.798,783.188,-158.39,None,MK,2026-04-23
2026-02-26 00:00:00+00:00,185.04,180.13,0.0,176.006,33.95,575.126,0.0,0.0,681.946,575.126,681.946,-106.82000000000005,None,MK,2026-04-23
2026-02-26 01:00:00+00:00,183.61,162.48,0.0,108.534,35.06,489.684,0.0,0.0,640.214,489.684,640.214,-150.53000000000003,None,MK,2026-04-23
2026-02-26 02:00:00+00:00,180.55,180.12,0.0,104.178,34.37,499.218,0.0,0.0,640.538,499.218,640.538,-141.32,None,MK,2026-04-23
2026-02-26 03:00:00+00:00,185.85,170.62,0.0,128.122,33.29,517.8820000000001,0.0,0.0,584.012,517.8820000000001,584.012,-66.12999999999988,None,MK,2026-04-23
2026-02-26 04:00:00+00:00,178.14,154.96,0.0,128.956,31.4,493.456,0.0,0.0,581.926,493.456,581.926,-88.47000000000003,None,MK,2026-04-23
2026-02-26 05:00:00+00:00,182.12,159.9,0.0,131.63,26.87,500.52,0.0,0.0,639.93,500.52,639.93,-139.40999999999997,None,MK,2026-04-23
2026-02-26 06:00:00+00:00,179.53,101.49,0.0,152.126,25.07,458.21599999999995,0.0,0.0,512.836,458.21599999999995,512.836,-54.62000000000006,None,MK,2026-04-23
2026-02-26 07:00:00+00:00,179.91,0.0,0.0,152.08,14.72,346.71000000000004,0.0,0.0,304.93,346.71000000000004,304.93,41.78000000000003,None,MK,2026-04-23
2026-02-26 08:00:00+00:00,187.33,0.0,0.0,150.322,9.95,347.60200000000003,0.0,0.0,204.422,347.60200000000003,204.422,143.18000000000004,None,MK,2026-04-23
2026-02-26 09:00:00+00:00,184.66,0.0,0.0,149.422,6.72,340.802,0.0,0.0,139.972,340.802,139.972,200.83,None,MK,2026-04-23
2026-02-26 10:00:00+00:00,183.46,0.0,0.0,167.854,8.8,360.11400000000003,0.0,0.0,119.694,360.11400000000003,119.694,240.42000000000002,None,MK,2026-04-23
2026-02-26 11:00:00+00:00,183.14,0.0,0.0,174.16,12.69,369.98999999999995,0.0,0.0,105.99,369.98999999999995,105.99,263.99999999999994,None,MK,2026-04-23
2026-02-26 12:00:00+00:00,179.54,0.0,0.0,194.938,11.51,385.98799999999994,0.0,0.0,196.738,385.98799999999994,196.738,189.24999999999994,None,MK,2026-04-23
2026-02-26 13:00:00+00:00,183.08,0.03,0.0,194.112,12.22,389.442,0.0,0.0,267.652,389.442,267.652,121.79000000000002,None,MK,2026-04-23
2026-02-26 14:00:00+00:00,188.48,99.87,0.0,194.11,14.48,496.94000000000005,0.0,0.0,410.81,496.94000000000005,410.81,86.13000000000005,None,MK,2026-04-23
2026-02-26 15:00:00+00:00,188.82,185.28,0.0,196.314,12.0,582.414,0.0,0.0,735.894,582.414,735.894,-153.48000000000002,None,MK,2026-04-23
2026-02-26 16:00:00+00:00,190.83,203.15,0.0,244.372,12.98,651.3320000000001,0.0,0.0,851.372,651.3320000000001,851.372,-200.03999999999985,None,MK,2026-04-23
2026-02-26 17:00:00+00:00,188.45,175.94,0.0,306.688,8.75,679.828,0.0,0.0,889.408,679.828,889.408,-209.58000000000004,None,MK,2026-04-23
2026-02-26 18:00:00+00:00,186.0,175.9,0.0,303.558,10.29,675.7479999999999,0.0,0.0,926.808,675.7479999999999,926.808,-251.06000000000006,None,MK,2026-04-23
2026-02-26 19:00:00+00:00,185.36,195.48,0.0,286.71,5.68,673.2299999999999,0.0,0.0,914.79,673.2299999999999,914.79,-241.56000000000006,None,MK,2026-04-23
2026-02-26 20:00:00+00:00,187.43,236.9,0.0,266.162,3.0,693.492,0.0,0.0,901.832,693.492,901.832,-208.34000000000003,None,MK,2026-04-23
2026-02-26 21:00:00+00:00,197.14,228.31,0.0,215.694,1.21,642.354,0.0,0.0,979.434,642.354,979.434,-337.0799999999999,None,MK,2026-04-23
2026-02-26 22:00:00+00:00,193.96,227.15,0.0,221.39,0.63,643.13,0.0,0.0,945.69,643.13,945.69,-302.56000000000006,None,MK,2026-04-23
2026-02-26 23:00:00+00:00,195.37,185.06,0.0,203.1,0.18,583.7099999999999,0.0,0.0,857.9,583.7099999999999,857.9,-274.19000000000005,None,MK,2026-04-23
2026-02-27 00:00:00+00:00,195.52,185.11,0.0,179.034,0.0,559.664,0.0,0.0,770.764,559.664,770.764,-211.10000000000002,None,MK,2026-04-23
2026-02-27 01:00:00+00:00,195.4,185.0,0.0,127.676,0.0,508.07599999999996,0.0,0.0,721.166,508.07599999999996,721.166,-213.0900000000001,None,MK,2026-04-23
2026-02-27 02:00:00+00:00,193.52,185.08,0.0,126.884,0.0,505.48400000000004,0.0,0.0,726.254,505.48400000000004,726.254,-220.76999999999998,None,MK,2026-04-23
2026-02-27 03:00:00+00:00,187.54,185.12,0.0,130.65,0.0,503.30999999999995,0.0,0.0,729.43,503.30999999999995,729.43,-226.12,None,MK,2026-04-23
2026-02-27 04:00:00+00:00,185.96,185.15,0.0,131.058,0.0,502.168,0.0,0.0,726.248,502.168,726.248,-224.08000000000004,None,MK,2026-04-23
2026-02-27 05:00:00+00:00,189.02,196.1,0.0,150.82,0.0,535.94,0.0,0.0,732.58,535.94,732.58,-196.64,None,MK,2026-04-23
2026-02-27 06:00:00+00:00,182.93,189.37,0.0,151.892,0.0,524.192,0.0,0.0,576.612,524.192,576.612,-52.41999999999996,None,MK,2026-04-23
2026-02-27 07:00:00+00:00,178.05,100.8,0.0,148.352,0.0,427.202,0.0,0.0,344.152,427.202,344.152,83.05000000000001,None,MK,2026-04-23
2026-02-27 08:00:00+00:00,168.09,0.0,0.0,147.272,0.35,315.712,0.0,0.0,230.892,315.712,230.892,84.82,None,MK,2026-04-23
2026-02-27 09:00:00+00:00,171.89,0.0,0.0,147.758,0.11,319.75800000000004,0.0,0.0,142.218,319.75800000000004,142.218,177.54000000000005,None,MK,2026-04-23
2026-02-27 10:00:00+00:00,70.26,0.0,0.0,148.428,0.03,218.718,0.0,0.0,135.858,218.718,135.858,82.85999999999999,None,MK,2026-04-23
2026-02-27 11:00:00+00:00,55.84,0.0,0.0,148.384,0.61,204.834,0.0,0.0,129.994,204.834,129.994,74.84,None,MK,2026-04-23
2026-02-27 12:00:00+00:00,54.64,0.0,0.0,206.994,1.84,263.474,0.0,0.0,237.964,263.474,237.964,25.50999999999999,None,MK,2026-04-23
2026-02-27 13:00:00+00:00,55.6,0.0,0.0,220.156,2.97,278.72600000000006,0.0,0.0,312.906,278.72600000000006,312.906,-34.17999999999995,None,MK,2026-04-23
2026-02-27 14:00:00+00:00,57.76,0.08,0.0,213.05,3.85,274.74,0.0,0.0,435.72,274.74,435.72,-160.98000000000002,None,MK,2026-04-23
2026-02-27 15:00:00+00:00,60.64,58.66,0.0,366.788,5.7,491.788,0.0,0.0,744.698,491.788,744.698,-252.90999999999997,None,MK,2026-04-23
2026-02-27 16:00:00+00:00,58.08,203.65,0.0,392.43,9.99,664.1500000000001,0.0,0.0,814.65,664.1500000000001,814.65,-150.4999999999999,None,MK,2026-04-23
2026-02-27 17:00:00+00:00,58.24,210.22,0.0,417.944,12.1,698.504,0.0,0.0,846.864,698.504,846.864,-148.36,None,MK,2026-04-23
2026-02-27 18:00:00+00:00,59.92,216.39,0.0,401.51,11.0,688.8199999999999,0.0,0.0,864.15,688.8199999999999,864.15,-175.33000000000004,None,MK,2026-04-23
2026-02-27 19:00:00+00:00,59.44,219.68,0.0,356.36,8.17,643.65,0.0,0.0,832.64,643.65,832.64,-188.99,None,MK,2026-04-23
2026-02-27 20:00:00+00:00,61.76,236.0,0.0,328.852,4.16,630.7719999999999,0.0,0.0,814.792,630.7719999999999,814.792,-184.0200000000001,None,MK,2026-04-23
2026-02-27 21:00:00+00:00,62.8,190.12,0.0,326.71,2.61,582.24,0.0,0.0,884.18,582.24,884.18,-301.93999999999994,None,MK,2026-04-23
2026-02-27 22:00:00+00:00,60.88,129.86,0.0,324.518,2.94,518.1980000000001,0.0,0.0,862.078,518.1980000000001,862.078,-343.8799999999999,None,MK,2026-04-23
2026-02-27 23:00:00+00:00,77.443636,43.76,0.0,309.196,2.71,433.10963599999997,0.0,0.0,787.339636,433.10963599999997,787.339636,-354.2300000000001,None,MK,2026-04-23
2026-02-28 00:00:00+00:00,93.498181,0.0,0.0,259.398,2.56,355.456181,0.0,0.0,720.196181,355.456181,720.196181,-364.74,None,MK,2026-04-23
2026-02-28 01:00:00+00:00,105.934544,0.0,0.0,218.878,3.42,328.232544,0.0,0.0,686.422544,328.232544,686.422544,-358.19,None,MK,2026-04-23
2026-02-28 02:00:00+00:00,105.58909,0.0,0.0,216.654,2.32,324.56309,0.0,0.0,686.81309,324.56309,686.81309,-362.25,None,MK,2026-04-23
2026-02-28 03:00:00+00:00,100.443635,0.0,0.0,198.702,0.68,299.825635,0.0,0.0,684.255635,299.825635,684.255635,-384.43,None,MK,2026-04-23
2026-02-28 04:00:00+00:00,147.563635,0.0,0.0,156.582,0.65,304.79563499999995,0.0,0.0,666.935635,304.79563499999995,666.935635,-362.1400000000001,None,MK,2026-04-23
2026-02-28 05:00:00+00:00,150.454544,0.0,0.0,132.422,0.63,283.50654399999996,0.0,0.0,631.276544,283.50654399999996,631.276544,-347.77,None,MK,2026-04-23
2026-02-28 06:00:00+00:00,154.952726,0.0,0.0,128.802,0.32,284.074726,0.0,0.0,539.254726,284.074726,539.254726,-255.18,None,MK,2026-04-23
2026-02-28 07:00:00+00:00,155.341817,0.0,0.0,173.898,0.6,329.83981700000004,0.0,0.0,476.099817,329.83981700000004,476.099817,-146.25999999999993,None,MK,2026-04-23
2026-02-28 08:00:00+00:00,154.01818,0.0,0.0,231.376,0.49,385.88418,0.0,0.0,406.40418,385.88418,406.40418,-20.519999999999982,None,MK,2026-04-23
2026-02-28 09:00:00+00:00,155.014544,0.0,0.0,189.936,0.55,345.50054400000005,0.0,0.0,317.280544,345.50054400000005,317.280544,28.220000000000027,None,MK,2026-04-23
2026-02-28 10:00:00+00:00,170.530907,0.0,0.0,147.744,0.33,318.60490699999997,0.0,0.0,277.034907,318.60490699999997,277.034907,41.56999999999999,None,MK,2026-04-23
2026-02-28 11:00:00+00:00,170.723635,0.0,0.0,148.33,0.35,319.403635,0.0,0.0,231.933635,319.403635,231.933635,87.47,None,MK,2026-04-23
2026-02-28 12:00:00+00:00,174.083635,0.0,0.0,192.736,0.94,367.75963499999995,0.0,0.0,297.929635,367.75963499999995,297.929635,69.82999999999993,None,MK,2026-04-23
2026-02-28 13:00:00+00:00,175.621816,0.0,0.0,192.56,0.44,368.621816,0.0,0.0,339.761816,368.621816,339.761816,28.860000000000014,None,MK,2026-04-23
2026-02-28 14:00:00+00:00,178.836362,0.0,0.0,192.954,0.86,372.65036200000003,0.0,0.0,427.770362,372.65036200000003,427.770362,-55.11999999999995,None,MK,2026-04-23
2026-02-28 15:00:00+00:00,180.883635,0.0,0.0,210.132,2.74,393.755635,0.0,0.0,701.265635,393.755635,701.265635,-307.51,None,MK,2026-04-23
2026-02-28 16:00:00+00:00,191.494544,0.0,0.0,209.9,3.94,405.334544,0.0,0.0,832.204544,405.334544,832.204544,-426.87000000000006,None,MK,2026-04-23
2026-02-28 17:00:00+00:00,192.894544,0.0,0.0,214.266,4.47,411.630544,0.0,0.0,838.490544,411.630544,838.490544,-426.86,None,MK,2026-04-23
2026-02-28 18:00:00+00:00,201.287271,0.0,0.0,208.846,7.36,417.49327100000005,0.0,0.0,815.623271,417.49327100000005,815.623271,-398.13,None,MK,2026-04-23
2026-02-28 19:00:00+00:00,212.374544,0.0,0.0,190.86,5.53,408.764544,0.0,0.0,812.694544,408.764544,812.694544,-403.92999999999995,None,MK,2026-04-23
2026-02-28 20:00:00+00:00,216.083634,0.0,0.0,174.94,2.59,393.613634,0.0,0.0,803.193634,393.613634,803.193634,-409.58,None,MK,2026-04-23
2026-02-28 21:00:00+00:00,220.574544,0.0,0.0,178.448,0.83,399.852544,0.0,0.0,884.242544,399.852544,884.242544,-484.38999999999993,None,MK,2026-04-23
2026-02-28 22:00:00+00:00,215.461816,0.0,0.0,182.01,0.46,397.93181599999997,0.0,0.0,880.641816,397.93181599999997,880.641816,-482.71,None,MK,2026-04-23
2026-02-28 23:00:00+00:00,210.847271,0.0,0.0,295.029,0.15,506.02627099999995,0.0,0.0,804.416271,506.02627099999995,804.416271,-298.3900000000001,None,MK,2026-04-23
2026-03-01 00:00:00+00:00,210.930907,0.0,0.0,246.478,0.0,457.408907,0.0,0.0,738.038907,457.408907,738.038907,-280.63,None,MK,2026-04-23
2026-03-01 01:00:00+00:00,214.679998,0.0,0.0,217.66,0.0,432.33999800000004,0.0,0.0,699.729998,432.33999800000004,699.729998,-267.39,None,MK,2026-04-23
2026-03-01 02:00:00+00:00,211.479998,0.0,0.0,215.968,0.0,427.447998,0.0,0.0,691.927998,427.447998,691.927998,-264.48,None,MK,2026-04-23
2026-03-01 03:00:00+00:00,211.963634,0.0,0.0,211.97,0.0,423.933634,0.0,0.0,681.503634,423.933634,681.503634,-257.57000000000005,None,MK,2026-04-23
2026-03-01 04:00:00+00:00,209.981816,0.0,0.0,205.298,0.0,415.279816,0.0,0.0,660.159816,415.279816,660.159816,-244.88,None,MK,2026-04-23
2026-03-01 05:00:00+00:00,204.712725,0.0,0.0,195.504,0.0,400.216725,0.0,0.0,619.926725,400.216725,619.926725,-219.71000000000004,None,MK,2026-04-23
2026-03-01 06:00:00+00:00,203.741816,0.0,0.0,195.856,0.0,399.59781599999997,0.0,0.0,506.047816,399.59781599999997,506.047816,-106.45000000000005,None,MK,2026-04-23
2026-03-01 07:00:00+00:00,200.723635,0.0,0.0,150.36,0.0,351.083635,0.0,0.0,405.663635,351.083635,405.663635,-54.579999999999984,None,MK,2026-04-23
2026-03-01 08:00:00+00:00,203.072725,0.0,0.0,149.644,0.0,352.716725,0.0,0.0,322.506725,352.716725,322.506725,30.20999999999998,None,MK,2026-04-23
2026-03-01 09:00:00+00:00,204.832725,0.0,0.0,149.176,0.04,354.04872500000005,0.0,0.0,257.058725,354.04872500000005,257.058725,96.99000000000007,None,MK,2026-04-23
2026-03-01 10:00:00+00:00,197.327271,0.0,0.0,148.874,0.77,346.971271,0.0,0.0,227.841271,346.971271,227.841271,119.13,None,MK,2026-04-23
2026-03-01 11:00:00+00:00,196.679998,0.0,0.0,149.672,1.56,347.911998,0.0,0.0,232.321998,347.911998,232.321998,115.58999999999997,None,MK,2026-04-23
2026-03-01 12:00:00+00:00,199.872725,0.0,0.0,149.638,2.49,352.000725,0.0,0.0,264.980725,352.000725,264.980725,87.01999999999998,None,MK,2026-04-23
2026-03-01 13:00:00+00:00,190.934544,0.0,0.0,151.172,2.63,344.736544,0.0,0.0,329.826544,344.736544,329.826544,14.909999999999968,None,MK,2026-04-23
2026-03-01 14:00:00+00:00,192.323635,0.0,0.0,211.776,2.88,406.97963500000003,0.0,0.0,438.779635,406.97963500000003,438.779635,-31.799999999999955,None,MK,2026-04-23
2026-03-01 15:00:00+00:00,190.883635,0.0,0.0,285.84,2.42,479.14363499999996,0.0,0.0,737.553635,479.14363499999996,737.553635,-258.41,None,MK,2026-04-23
2026-03-01 16:00:00+00:00,191.825453,0.0,0.0,382.526,2.77,577.121453,0.0,0.0,878.141453,577.121453,878.141453,-301.02,None,MK,2026-04-23
2026-03-01 17:00:00+00:00,193.305453,0.0,0.0,413.6495,4.7,611.654953,0.0,0.0,896.514953,611.654953,896.514953,-284.86,None,MK,2026-04-23
2026-03-01 18:00:00+00:00,193.829089,0.0,0.0,415.5225,5.1,614.451589,0.0,0.0,897.581589,614.451589,897.581589,-283.13,None,MK,2026-04-23
2026-03-01 19:00:00+00:00,196.421816,0.0,0.0,355.5925,3.66,555.674316,0.0,0.0,913.694316,555.674316,913.694316,-358.02,None,MK,2026-04-23
2026-03-01 20:00:00+00:00,194.963635,0.0,0.0,359.558,2.69,557.2116350000001,0.0,0.0,910.081635,557.2116350000001,910.081635,-352.8699999999999,None,MK,2026-04-23
2026-03-01 21:00:00+00:00,200.341816,0.0,0.0,344.942,1.63,546.913816,0.0,0.0,907.893816,546.913816,907.893816,-360.98,None,MK,2026-04-23
2026-03-01 22:00:00+00:00,205.149089,0.0,0.0,307.336,0.27,512.755089,0.0,0.0,858.425089,512.755089,858.425089,-345.66999999999996,None,MK,2026-04-23
2026-03-01 23:00:00+00:00,207.196362,0.0,0.0,277.4,0.0,484.596362,0.0,0.0,776.436362,484.596362,776.436362,-291.84000000000003,None,MK,2026-04-23
2026-03-02 00:00:00+00:00,206.763634,0.0,0.0,236.5,0.0,443.263634,0.0,0.0,701.763634,443.263634,701.763634,-258.5,None,MK,2026-04-23
2026-03-02 01:00:00+00:00,204.610907,0.0,0.0,197.634,0.0,402.244907,0.0,0.0,659.244907,402.244907,659.244907,-257.0,None,MK,2026-04-23
2026-03-02 02:00:00+00:00,205.505453,0.0,0.0,182.62,0.0,388.125453,0.0,0.0,662.285453,388.125453,662.285453,-274.15999999999997,None,MK,2026-04-23
2026-03-02 03:00:00+00:00,202.559998,0.0,0.0,216.05,0.0,418.609998,0.0,0.0,669.349998,418.609998,669.349998,-250.74,None,MK,2026-04-23
2026-03-02 04:00:00+00:00,206.116362,0.0,0.0,206.344,0.0,412.46036200000003,0.0,0.0,677.840362,412.46036200000003,677.840362,-265.38,None,MK,2026-04-23
2026-03-02 05:00:00+00:00,205.432725,0.0,0.0,229.33,0.0,434.76272500000005,0.0,0.0,681.832725,434.76272500000005,681.832725,-247.06999999999994,None,MK,2026-04-23
2026-03-02 06:00:00+00:00,202.479998,0.0,0.0,200.314,0.0,402.793998,0.0,0.0,541.963998,402.793998,541.963998,-139.16999999999996,None,MK,2026-04-23
2026-03-02 07:00:00+00:00,197.829089,0.0,0.0,151.766,0.0,349.59508900000003,0.0,0.0,410.225089,349.59508900000003,410.225089,-60.629999999999995,None,MK,2026-04-23
2026-03-02 08:00:00+00:00,196.207271,0.0,0.0,148.186,0.0,344.393271,0.0,0.0,291.603271,344.393271,291.603271,52.79000000000002,None,MK,2026-04-23
2026-03-02 09:00:00+00:00,192.527271,0.0,0.0,148.528,0.0,341.055271,0.0,0.0,220.715271,341.055271,220.715271,120.34,None,MK,2026-04-23
2026-03-02 10:00:00+00:00,194.639998,0.0,0.0,148.012,0.08,342.731998,0.0,0.0,218.741998,342.731998,218.741998,123.98999999999998,None,MK,2026-04-23
2026-03-02 11:00:00+00:00,191.672725,0.0,0.0,132.014,0.38,324.066725,0.0,0.0,248.156725,324.066725,248.156725,75.91000000000003,None,MK,2026-04-23
2026-03-02 12:00:00+00:00,201.167271,0.0,0.0,157.152,0.56,358.87927099999996,0.0,0.0,341.799271,358.87927099999996,341.799271,17.079999999999984,None,MK,2026-04-23
2026-03-02 13:00:00+00:00,199.763634,0.0,0.0,162.798,0.28,362.841634,0.0,0.0,420.851634,362.841634,420.851634,-58.00999999999999,None,MK,2026-04-23
2026-03-02 14:00:00+00:00,196.810907,0.0,0.0,202.534,0.21,399.55490699999996,0.0,0.0,579.334907,399.55490699999996,579.334907,-179.7800000000001,None,MK,2026-04-23
2026-03-02 15:00:00+00:00,202.959998,0.0,0.0,340.864,0.26,544.083998,0.0,0.0,782.933998,544.083998,782.933998,-238.85000000000002,None,MK,2026-04-23
2026-03-02 16:00:00+00:00,201.672725,0.0,0.0,391.398,0.98,594.050725,0.0,0.0,870.850725,594.050725,870.850725,-276.79999999999995,None,MK,2026-04-23
2026-03-02 17:00:00+00:00,203.959998,0.0,0.0,407.896,1.61,613.465998,0.0,0.0,879.125998,613.465998,879.125998,-265.65999999999997,None,MK,2026-04-23
2026-03-02 18:00:00+00:00,205.647271,0.0,0.0,394.77,0.61,601.027271,0.0,0.0,878.597271,601.027271,878.597271,-277.56999999999994,None,MK,2026-04-23
2026-03-02 19:00:00+00:00,200.33818,0.0,0.0,389.012,0.11,589.46018,0.0,0.0,887.31018,589.46018,887.31018,-297.8499999999999,None,MK,2026-04-23
2026-03-02 20:00:00+00:00,200.232725,0.0,0.0,379.61,0.0,579.842725,0.0,0.0,869.932725,579.842725,869.932725,-290.09000000000003,None,MK,2026-04-23
2026-03-02 21:00:00+00:00,197.119998,0.0,0.0,397.5405,0.0,594.660498,0.0,0.0,933.550498,594.660498,933.550498,-338.89,None,MK,2026-04-23
2026-03-02 22:00:00+00:00,198.894544,0.0,0.0,378.334,0.0,577.228544,0.0,0.0,892.998544,577.228544,892.998544,-315.77,None,MK,2026-04-23
2026-03-02 23:00:00+00:00,197.130907,0.0,0.0,249.158,0.0,446.288907,0.0,0.0,787.698907,446.288907,787.698907,-341.40999999999997,None,MK,2026-04-23
2026-03-03 00:00:00+00:00,199.992725,0.0,0.0,170.644,0.0,370.636725,0.0,0.0,697.486725,370.636725,697.486725,-326.84999999999997,None,MK,2026-04-23
2026-03-03 01:00:00+00:00,198.145453,0.0,0.0,154.606,0.06,352.811453,0.0,0.0,649.021453,352.811453,649.021453,-296.21,None,MK,2026-04-23
2026-03-03 02:00:00+00:00,194.639998,0.0,0.0,150.018,6.2,350.857998,0.0,0.0,632.137998,350.857998,632.137998,-281.28000000000003,None,MK,2026-04-23
2026-03-03 03:00:00+00:00,195.247271,0.0,0.0,149.25,19.3,363.797271,0.0,0.0,632.847271,363.797271,632.847271,-269.04999999999995,None,MK,2026-04-23
2026-03-03 04:00:00+00:00,195.596362,0.0,0.0,154.236,19.84,369.67236199999996,0.0,0.0,626.032362,369.67236199999996,626.032362,-256.36000000000007,None,MK,2026-04-23
2026-03-03 05:00:00+00:00,201.403634,0.0,0.0,230.316,23.8,455.51963400000005,0.0,0.0,639.919634,455.51963400000005,639.919634,-184.39999999999992,None,MK,2026-04-23
2026-03-03 06:00:00+00:00,210.767271,0.0,0.0,196.926,30.5,438.193271,0.0,0.0,553.453271,438.193271,553.453271,-115.25999999999999,None,MK,2026-04-23
2026-03-03 07:00:00+00:00,208.385453,0.0,0.0,117.04,32.94,358.365453,0.0,0.0,359.705453,358.365453,359.705453,-1.339999999999975,None,MK,2026-04-23
2026-03-03 08:00:00+00:00,210.301816,0.0,0.0,93.542,35.11,338.953816,0.0,0.0,163.783816,338.953816,163.783816,175.17000000000002,None,MK,2026-04-23
2026-03-03 09:00:00+00:00,195.356362,0.0,0.0,99.038,35.42,329.814362,0.0,0.0,145.894362,329.814362,145.894362,183.92000000000002,None,MK,2026-04-23
2026-03-03 10:00:00+00:00,191.087271,0.0,0.0,101.978,35.47,328.53527099999997,0.0,0.0,152.705271,328.53527099999997,152.705271,175.82999999999996,None,MK,2026-04-23
2026-03-03 11:00:00+00:00,197.927271,0.0,0.0,122.336,33.02,353.28327099999996,0.0,0.0,185.203271,353.28327099999996,185.203271,168.07999999999996,None,MK,2026-04-23
2026-03-03 12:00:00+00:00,193.563635,0.0,0.0,138.906,29.29,361.75963500000006,0.0,0.0,277.579635,361.75963500000006,277.579635,84.18000000000006,None,MK,2026-04-23
2026-03-03 13:00:00+00:00,198.243634,0.0,0.0,126.922,28.97,354.135634,0.0,0.0,298.885634,354.135634,298.885634,55.25,None,MK,2026-04-23
2026-03-03 14:00:00+00:00,202.214544,0.0,0.0,174.074,25.66,401.948544,0.0,0.0,435.348544,401.948544,435.348544,-33.39999999999998,None,MK,2026-04-23
2026-03-03 15:00:00+00:00,200.425453,0.0,0.0,264.902,18.68,484.007453,0.0,0.0,703.017453,484.007453,703.017453,-219.01000000000005,None,MK,2026-04-23
2026-03-03 16:00:00+00:00,200.57818,0.0,0.0,314.268,18.39,533.23618,0.0,0.0,801.79618,533.23618,801.79618,-268.56000000000006,None,MK,2026-04-23
2026-03-03 17:00:00+00:00,200.556362,0.0,0.0,319.222,5.81,525.588362,0.0,0.0,825.098362,525.588362,825.098362,-299.51,None,MK,2026-04-23
2026-03-03 18:00:00+00:00,201.949089,0.0,0.0,327.452,0.86,530.261089,0.0,0.0,828.651089,530.261089,828.651089,-298.39,None,MK,2026-04-23
2026-03-03 19:00:00+00:00,200.803634,0.0,0.0,351.852,3.07,555.725634,0.0,0.0,842.425634,555.725634,842.425634,-286.69999999999993,None,MK,2026-04-23
2026-03-03 20:00:00+00:00,205.29818,0.0,0.0,318.724,3.63,527.6521799999999,0.0,0.0,839.60218,527.6521799999999,839.60218,-311.95000000000005,None,MK,2026-04-23
2026-03-03 21:00:00+00:00,207.196362,0.0,0.0,350.79,0.45,558.436362,0.0,0.0,904.676362,558.436362,904.676362,-346.24,None,MK,2026-04-23
2026-03-03 22:00:00+00:00,204.174544,0.0,0.0,307.296,0.01,511.480544,0.0,0.0,868.480544,511.480544,868.480544,-357.0,None,MK,2026-04-23
2026-03-03 23:00:00+00:00,205.469089,0.0,0.0,326.875,0.0,532.3440889999999,0.0,0.0,770.684089,532.3440889999999,770.684089,-238.34000000000003,None,MK,2026-04-23
2026-03-04 00:00:00+00:00,201.650907,0.0,0.0,220.85,0.0,422.500907,0.0,0.0,688.840907,422.500907,688.840907,-266.34000000000003,None,MK,2026-04-23
2026-03-04 01:00:00+00:00,190.229089,0.0,0.0,169.538,0.0,359.767089,0.0,0.0,641.897089,359.767089,641.897089,-282.13000000000005,None,MK,2026-04-23
2026-03-04 02:00:00+00:00,186.661816,0.0,0.0,174.232,0.0,360.893816,0.0,0.0,643.943816,360.893816,643.943816,-283.04999999999995,None,MK,2026-04-23
2026-03-04 03:00:00+00:00,188.170907,0.0,0.0,174.148,0.0,362.31890699999997,0.0,0.0,646.138907,362.31890699999997,646.138907,-283.82000000000005,None,MK,2026-04-23
2026-03-04 04:00:00+00:00,189.021816,0.0,0.0,174.15,0.0,363.17181600000004,0.0,0.0,644.091816,363.17181600000004,644.091816,-280.91999999999996,None,MK,2026-04-23
2026-03-04 05:00:00+00:00,182.625453,0.0,0.0,173.928,0.05,356.603453,0.0,0.0,649.383453,356.603453,649.383453,-292.78000000000003,None,MK,2026-04-23
2026-03-04 06:00:00+00:00,181.592725,0.0,0.0,212.62,0.0,394.212725,0.0,0.0,517.722725,394.212725,517.722725,-123.50999999999999,None,MK,2026-04-23
2026-03-04 07:00:00+00:00,183.359998,0.0,0.0,151.958,0.21,335.52799799999997,0.0,0.0,308.087998,335.52799799999997,308.087998,27.43999999999994,None,MK,2026-04-23
2026-03-04 08:00:00+00:00,181.036362,0.0,0.0,102.492,0.69,284.218362,0.0,0.0,122.948362,284.218362,122.948362,161.27,None,MK,2026-04-23
2026-03-04 09:00:00+00:00,179.763635,0.0,0.0,102.05,1.84,283.65363499999995,0.0,0.0,36.253635,283.65363499999995,36.253635,247.39999999999995,None,MK,2026-04-23
2026-03-04 10:00:00+00:00,175.33818,0.0,0.0,102.35,4.68,282.36818,0.0,0.0,79.47818,282.36818,79.47818,202.89,None,MK,2026-04-23
2026-03-04 11:00:00+00:00,175.690907,0.0,0.0,127.13,5.37,308.19090700000004,0.0,0.0,227.790907,308.19090700000004,227.790907,80.40000000000003,None,MK,2026-04-23
2026-03-04 12:00:00+00:00,172.705453,0.0,0.0,231.26,5.65,409.615453,0.0,0.0,424.635453,409.615453,424.635453,-15.019999999999982,None,MK,2026-04-23
2026-03-04 13:00:00+00:00,185.629089,0.0,0.0,298.95,6.23,490.809089,0.0,0.0,518.119089,490.809089,518.119089,-27.31000000000006,None,MK,2026-04-23
2026-03-04 14:00:00+00:00,182.934544,0.0,0.0,283.792,6.67,473.396544,0.0,0.0,588.126544,473.396544,588.126544,-114.72999999999996,None,MK,2026-04-23
