,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-25 14:00:00+00:00,329.4975,3837.15,0.0,373.0775,106.4225,0.76,143.9475,29.8275,2962.33,18.3175,273.015,1368.1599999999999,26.155,16.66,9485.320000000002,0.0,294.7125,8556.8025,9485.320000000002,8851.515,633.8050000000021,None,CZ,2026-04-23
2026-02-25 15:00:00+00:00,330.88,4051.4575,0.0,465.08,112.61,0.76,143.82,31.735,2961.865,16.0875,276.01,570.2075,31.7275,16.695,9008.935,327.0725,0.0,8193.635,9336.0075,8193.635,1142.3724999999995,None,CZ,2026-04-23
2026-02-25 16:00:00+00:00,331.9875,4136.47,0.0,717.6600000000001,116.3425,0.76,139.065,99.4375,2962.3725,14.575,278.2025,75.13250000000001,32.5425,20.885,8925.432499999999,527.5475,0.0,8259.9575,9452.98,8259.9575,1193.0224999999991,None,CZ,2026-04-23
2026-02-25 17:00:00+00:00,333.2375,4145.335,0.0,812.2425000000001,117.465,0.77,137.3,83.475,2962.34,13.52,279.4175,11.1525,33.332499999999996,24.285,8953.872500000001,754.8,0.0,8609.977499999999,9708.6725,8609.977499999999,1098.6950000000015,None,CZ,2026-04-23
2026-02-25 18:00:00+00:00,332.4625,4141.047500000001,0.0,811.66,120.32,0.76,142.2475,35.3775,2963.4825,14.46,279.055,0.0,33.515,19.8625,8894.249999999998,723.4675,0.0,8617.54,9617.717499999999,8617.54,1000.177499999998,None,CZ,2026-04-23
2026-02-25 19:00:00+00:00,331.89750000000004,4141.094999999999,0.0,795.155,120.755,0.76,142.8325,33.185,2963.71,16.630000000000003,276.74,0.0,32.730000000000004,19.1925,8874.682499999997,450.2475,0.0,8274.342499999999,9324.929999999997,8274.342499999999,1050.5874999999978,None,CZ,2026-04-23
2026-02-25 20:00:00+00:00,332.3725,4115.0575,0.0,795.56,120.3725,0.76,142.61,33.1725,2966.9375,17.5,274.7925,0.0,32.575,23.735,8855.445,378.0475,0.0,7892.9400000000005,9233.4925,7892.9400000000005,1340.5524999999998,None,CZ,2026-04-23
2026-02-25 21:00:00+00:00,328.3425,3927.8525,0.0,743.2375,115.97,0.75,145.66,30.9125,2971.5075,23.6425,266.82,0.0,33.2175,32.775,8620.6875,88.8475,0.0,7540.25,8709.535,7540.25,1169.2849999999999,None,CZ,2026-04-23
2026-02-25 22:00:00+00:00,329.4725,3743.5225,0.0,702.3475,107.5475,0.75,146.1,30.744999999999997,2974.5575,25.314999999999998,264.8275,0.0,33.17,44.58,8402.935,0.0,0.0,7196.5125,8402.935,7196.5125,1206.4224999999997,None,CZ,2026-04-23
2026-02-25 23:00:00+00:00,326.26,3367.365,0.0,383.1825,103.89,0.75,146.2125,29.060000000000002,2974.0975,26.395,262.8425,0.0,32.605,60.042500000000004,7712.702499999999,0.0,0.0,6901.6,7712.702499999999,6901.6,811.102499999999,None,CZ,2026-04-23
2026-02-26 00:00:00+00:00,325.8825,3305.6800000000003,0.0,303.7125,104.19,0.75,146.1225,30.355,2974.0175,26.6125,262.475,0.0,32.6875,71.02250000000001,7583.507500000001,0.0,36.629999999999995,6947.86,7583.507500000001,6984.49,599.0175000000008,None,CZ,2026-04-23
2026-02-26 01:00:00+00:00,325.9425,3149.4449999999997,0.0,302.2425,103.1125,0.75,146.1275,30.3125,2974.1425,26.6625,262.2275,0.0,33.14,76.39,7430.495000000001,0.0,215.5575,6810.6825,7430.495000000001,7026.24,404.255000000001,None,CZ,2026-04-23
2026-02-26 02:00:00+00:00,326.96,3123.63,0.0,307.145,99.96,0.75,146.1325,30.215,2974.855,26.41,262.33,0.0,33.1725,90.95,7422.51,0.0,557.135,6816.8975,7422.51,7374.0325,48.477499999999964,None,CZ,2026-04-23
2026-02-26 03:00:00+00:00,328.84000000000003,3126.0775,0.0,326.82,99.8175,0.75,147.9,30.045,2977.23,25.3625,263.02,0.0,32.3925,90.96000000000001,7449.215000000001,0.0,0.0,7064.8475,7449.215000000001,7064.8475,384.3675000000012,None,CZ,2026-04-23
2026-02-26 04:00:00+00:00,330.8525,3372.6800000000003,0.0,356.11,100.2475,0.7525,147.67,29.9975,2976.1099999999997,22.865,266.1,0.0,32.457499999999996,87.995,7723.837500000001,28.9075,0.0,7661.8325,7752.745000000001,7661.8325,90.91250000000036,None,CZ,2026-04-23
2026-02-26 05:00:00+00:00,333.6375,3689.11,0.0,402.4475,108.0625,0.76,148.0525,31.215,2977.525,16.645,275.705,21.265,32.6,97.08500000000001,8134.110000000001,316.5875,0.0,8680.210000000001,8450.6975,8680.210000000001,-229.51250000000073,None,CZ,2026-04-23
2026-02-26 06:00:00+00:00,333.85,3554.5175,0.0,413.595,114.6275,0.76,142.87,96.8075,2978.355,16.09,276.33000000000004,269.8425,32.635,107.395,8337.675000000001,457.10249999999996,0.0,9194.075,8794.7775,9194.075,-399.2975000000006,None,CZ,2026-04-23
2026-02-26 07:00:00+00:00,333.07,3363.3575,0.0,412.305,111.7525,0.76,144.9625,75.535,2976.5699999999997,15.9575,276.47,928.1899999999999,32.535,131.635,8803.1,229.1,0.0,9506.92,9032.2,9506.92,-474.71999999999935,None,CZ,2026-04-23
2026-02-26 08:00:00+00:00,331.3925,3132.4575,0.0,404.875,106.715,0.76,144.02249999999998,34.8875,2978.3475,15.9225,275.3925,1606.795,32.595,124.82,9188.982499999998,2.2325,0.0,9624.5075,9191.214999999998,9624.5075,-433.2925000000014,None,CZ,2026-04-23
2026-02-26 09:00:00+00:00,328.205,2802.63,0.0,374.325,107.16,0.76,147.4675,27.8375,2979.21,17.615000000000002,272.29499999999996,2113.5550000000003,32.5075,127.3225,9330.890000000001,0.0,364.42,9500.5,9330.890000000001,9864.92,-534.0299999999988,None,CZ,2026-04-23
2026-02-26 10:00:00+00:00,324.975,2566.1175,0.0,351.72,100.2075,0.75,150.31,23.555,2973.9825,20.572499999999998,266.885,2461.6625,32.2325,113.9625,9386.9325,0.0,1013.0625,9398.91,9386.9325,10411.9725,-1025.039999999999,None,CZ,2026-04-23
2026-02-26 11:00:00+00:00,321.6325,2433.605,0.0,337.055,101.23,0.75,150.68,25.0275,2970.7475,21.905,264.7425,2575.5699999999997,32.23,104.875,9340.05,0.0,1007.145,9414.235,9340.05,10421.380000000001,-1081.3300000000017,None,CZ,2026-04-23
2026-02-26 12:00:00+00:00,320.4675,2302.225,0.0,333.08750000000003,100.505,0.75,152.3025,30.31,2965.7125,22.16,264.445,2380.065,32.085,100.35249999999999,9004.4675,0.0,999.34,9183.3375,9004.4675,10182.6775,-1178.2099999999991,None,CZ,2026-04-23
2026-02-26 13:00:00+00:00,322.0725,2303.165,0.0,340.8575,101.0875,0.75,154.54250000000002,29.86,2963.8075,21.175,266.9475,1987.415,32.185,99.3075,8623.1725,0.0,991.02,8740.98,8623.1725,9732.0,-1108.8274999999994,None,CZ,2026-04-23
2026-02-26 14:00:00+00:00,329.025,2646.6675,0.0,444.075,104.0075,0.755,154.33,29.58,2963.065,18.655,271.765,1300.115,32.355,95.6225,8390.0175,0.0,359.2775,8369.3475,8390.0175,8728.625,-338.6075000000001,None,CZ,2026-04-23
2026-02-26 15:00:00+00:00,339.675,3351.9900000000002,0.0,848.4325,104.89,0.76,155.58249999999998,30.9025,2961.63,15.7875,276.7,492.1225,32.582499999999996,106.5175,8717.572500000002,335.55499999999995,0.0,8134.9075,9053.127500000002,8134.9075,918.2200000000021,None,CZ,2026-04-23
2026-02-26 16:00:00+00:00,341.345,3470.0125,0.0,1243.445,116.7475,0.76,155.8425,95.09,2960.51,13.9475,278.4625,85.235,32.4025,109.3775,8903.177500000002,695.6825,0.0,8239.0275,9598.860000000002,8239.0275,1359.8325000000023,None,CZ,2026-04-23
2026-02-26 17:00:00+00:00,340.795,3475.3475,0.0,1246.77,121.09,0.76,155.7825,99.0925,2959.5425,14.4975,277.9125,12.9125,32.625,133.7575,8870.885,733.5575,0.0,8502.825,9604.442500000001,8502.825,1101.6175000000003,None,CZ,2026-04-23
2026-02-26 18:00:00+00:00,340.0125,3478.8325,0.0,1245.0275000000001,120.88499999999999,0.76,157.39249999999998,75.53,2961.96,14.967500000000001,276.1275,0.0,32.8775,162.8075,8867.180000000002,732.5125,0.0,8539.525,9599.692500000003,8539.525,1060.1675000000032,None,CZ,2026-04-23
2026-02-26 19:00:00+00:00,336.64,3373.3175,0.0,1229.7350000000001,116.5675,0.76,162.10999999999999,32.54,2964.6375,16.4775,274.855,0.0,32.69,170.2525,8710.5825,178.3975,0.0,8228.342499999999,8888.98,8228.342499999999,660.6375000000007,None,CZ,2026-04-23
2026-02-26 20:00:00+00:00,335.125,3272.51,0.0,997.985,116.0025,0.76,161.82,29.6175,2966.315,17.595,274.28,0.0,32.61,167.445,8372.065,0.0,0.0,7865.8275,8372.065,7865.8275,506.2375000000002,None,CZ,2026-04-23
2026-02-26 21:00:00+00:00,331.2225,3106.0325000000003,0.0,333.63,108.36,0.75,159.84,29.677500000000002,2966.475,23.62,265.5925,0.0,33.035000000000004,175.465,7533.7,0.0,0.0,7481.5525,7533.7,7481.5525,52.147500000000036,None,CZ,2026-04-23
2026-02-26 22:00:00+00:00,328.745,2839.5175,0.0,307.345,100.52250000000001,0.7475,158.05,29.56,2968.6775,25.71,262.2825,0.0,33.07,176.1875,7230.415,0.0,0.0,7081.105,7230.415,7081.105,149.3100000000004,None,CZ,2026-04-23
2026-02-26 23:00:00+00:00,321.725,2105.73,0.0,305.8175,102.35249999999999,0.74,158.09,29.794999999999998,2969.7,25.822499999999998,259.87,0.0,32.6025,165.8725,6478.1175,0.0,0.0,6818.6900000000005,6478.1175,6818.6900000000005,-340.5725000000002,None,CZ,2026-04-23
2026-02-27 00:00:00+00:00,322.575,2000.9775,0.0,305.5825,104.3725,0.74,156.26,29.43,2970.41,25.6375,259.3125,0.0,32.6525,152.575,6360.525,0.0,49.4775,6839.6275000000005,6360.525,6889.1050000000005,-528.5800000000008,None,CZ,2026-04-23
2026-02-27 01:00:00+00:00,320.84999999999997,1840.17,0.0,299.2825,102.225,0.73,154.32,29.705000000000002,2975.7325,26.5975,257.1925,0.0,32.2575,152.9975,6192.0599999999995,0.0,290.99,6654.505,6192.0599999999995,6945.495,-753.4350000000004,None,CZ,2026-04-23
2026-02-27 02:00:00+00:00,323.235,1884.605,0.0,303.4275,101.025,0.735,151.85,29.4125,2974.5725,26.3775,257.48,0.0,32.3125,150.6725,6235.704999999999,0.0,133.5525,6646.64,6235.704999999999,6780.1925,-544.4875000000011,None,CZ,2026-04-23
2026-02-27 03:00:00+00:00,323.64250000000004,1940.705,0.0,316.48749999999995,103.33749999999999,0.74,149.9,29.7075,2975.1625,25.125,259.84749999999997,0.0,31.605,148.6775,6304.937499999999,0.0,0.0,6866.72,6304.937499999999,6866.72,-561.7825000000012,None,CZ,2026-04-23
2026-02-27 04:00:00+00:00,326.975,2156.1825,0.0,356.005,107.5,0.7475,150.36,29.802500000000002,2972.55,22.622500000000002,264.9875,0.0,31.854999999999997,132.2375,6551.825,66.1725,0.0,7436.215,6617.9974999999995,7436.215,-818.2175000000007,None,CZ,2026-04-23
2026-02-27 05:00:00+00:00,332.5225,2347.3775,0.0,408.745,114.855,0.76,149.9,29.7275,2972.2375,15.795,275.8125,33.2475,32.5775,121.93,6835.487500000001,527.85,0.0,8422.4825,7363.3375000000015,8422.4825,-1059.1449999999986,None,CZ,2026-04-23
2026-02-27 06:00:00+00:00,333.345,2348.2525,0.0,421.22749999999996,118.935,0.76,145.5075,46.29,2973.605,15.145,276.37,276.6675,32.52,120.91749999999999,7109.542500000001,525.95,0.0,8954.165,7635.492500000001,8954.165,-1318.6724999999997,None,CZ,2026-04-23
2026-02-27 07:00:00+00:00,333.09000000000003,2201.42,0.0,409.1525,116.8975,0.76,146.67000000000002,83.36,2974.7825000000003,15.87,272.6075,929.0675,32.715,118.44,7634.832500000001,200.6775,0.0,9275.4325,7835.510000000001,9275.4325,-1439.9224999999997,None,CZ,2026-04-23
2026-02-27 08:00:00+00:00,329.5625,1941.97,0.0,385.4925,106.115,0.75,145.3775,44.3375,2974.7075,17.2975,270.475,1579.4675,32.5575,110.7225,7938.8324999999995,0.0,382.985,9340.295,7938.8324999999995,9723.28,-1784.4475000000011,None,CZ,2026-04-23
2026-02-27 09:00:00+00:00,327.405,1703.2625,0.0,362.15500000000003,96.67750000000001,0.75,150.3725,40.285,2971.8824999999997,18.494999999999997,268.7875,2060.085,32.3825,109.76,8142.299999999999,0.0,919.6949999999999,9276.5225,8142.299999999999,10196.217499999999,-2053.9174999999996,None,CZ,2026-04-23
2026-02-27 10:00:00+00:00,324.8375,1501.6225,0.0,320.075,92.435,0.74,145.21,38.8725,2970.2725,22.93,261.22249999999997,2375.6725,31.909999999999997,107.4825,8193.2825,0.0,1004.7575,9283.7375,8193.2825,10288.494999999999,-2095.2124999999996,None,CZ,2026-04-23
2026-02-27 11:00:00+00:00,325.28499999999997,1485.7125,0.0,303.7175,93.5675,0.73,152.8425,32.0225,2965.035,24.1325,260.145,2483.37,32.417500000000004,102.52250000000001,8261.5,0.0,998.725,9173.705,8261.5,10172.43,-1910.9300000000003,None,CZ,2026-04-23
2026-02-27 12:00:00+00:00,323.3375,1462.07,0.0,300.96,93.26,0.73,150.36,31.475,2963.9,24.177500000000002,260.12,2346.56,32.275,98.82249999999999,8088.047500000001,0.0,990.425,8991.9625,8088.047500000001,9982.387499999999,-1894.3399999999983,None,CZ,2026-04-23
2026-02-27 13:00:00+00:00,326.375,1450.1,0.0,313.2275,98.29,0.7324999999999999,151.74,31.9775,2961.2275,23.1375,261.77,1952.5525,32.585,90.25,7693.964999999999,0.0,981.8375,8493.1325,7693.964999999999,9474.97,-1781.005,None,CZ,2026-04-23
2026-02-27 14:00:00+00:00,334.53,1687.6125,0.0,436.135,99.7875,0.75,152.3475,33.260000000000005,2957.74,18.697499999999998,269.34749999999997,1346.095,32.95,92.105,7461.3575,0.0,354.1425,8170.1625,7461.3575,8524.305,-1062.9475000000002,None,CZ,2026-04-23
2026-02-27 15:00:00+00:00,341.575,2147.0525,0.0,946.0825,109.405,0.76,149.45749999999998,46.285,2957.655,16.04,273.7275,561.9725,33.4775,93.2875,7676.7775,417.2825,0.0,7843.9625,8094.06,7843.9625,250.09750000000076,None,CZ,2026-04-23
2026-02-27 16:00:00+00:00,343.2525,2277.7025,0.0,1218.7775,111.6125,0.76,147.315,82.835,2956.175,14.5125,275.94,90.845,33.3925,114.44,7667.5599999999995,823.805,0.0,7863.0025000000005,8491.365,7863.0025000000005,628.3624999999993,None,CZ,2026-04-23
2026-02-27 17:00:00+00:00,341.5475,2265.4674999999997,0.0,1230.48,114.17,0.76,147.125,96.095,2954.76,14.565,277.53,13.3075,33.7275,139.1275,7628.662499999999,838.4124999999999,0.0,8149.6325,8467.074999999999,8149.6325,317.4424999999992,None,CZ,2026-04-23
2026-02-27 18:00:00+00:00,335.185,2278.0525,0.0,1230.9725,118.82,0.76,144.6175,82.52250000000001,2954.945,15.56,276.97249999999997,0.0,33.730000000000004,142.8025,7614.94,825.12,0.0,8055.71,8440.06,8055.71,384.34999999999945,None,CZ,2026-04-23
2026-02-27 19:00:00+00:00,324.925,2285.7875,0.0,1219.7350000000001,119.64500000000001,0.76,144.9675,46.375,2956.265,17.0325,274.8575,0.0,33.0925,147.9675,7571.410000000001,826.8575000000001,0.0,7697.1525,8398.267500000002,7697.1525,701.1150000000016,None,CZ,2026-04-23
2026-02-27 20:00:00+00:00,316.49,2275.8725,0.0,1142.2475,106.9725,0.75,141.9125,50.75,2960.3199999999997,18.057499999999997,272.5325,0.0,32.8275,161.06,7479.7925000000005,637.105,0.0,7312.275,8116.897500000001,7312.275,804.6225000000013,None,CZ,2026-04-23
2026-02-27 21:00:00+00:00,302.115,2131.565,0.0,379.3075,100.805,0.74,140.08,45.705,2964.665,24.03,263.1875,0.0,32.9775,171.83,6557.0075,216.7625,0.0,6880.5525,6773.7699999999995,6880.5525,-106.78250000000025,None,CZ,2026-04-23
2026-02-27 22:00:00+00:00,301.4,2059.7,0.0,302.905,101.7825,0.74,138.3525,45.4525,2964.09,25.78,260.8175,0.0,32.7175,174.865,6408.602499999999,147.0925,0.0,6475.46,6555.694999999999,6475.46,80.23499999999876,None,CZ,2026-04-23
2026-02-27 23:00:00+00:00,298.11,2172.4025,0.0,299.115,100.275,0.74,143.555,42.5075,2964.86,30.0375,260.1725,0.0,40.8525,182.7175,6535.345,396.5225,0.0,6117.9525,6931.8675,6117.9525,813.915,None,CZ,2026-04-23
2026-02-28 00:00:00+00:00,295.6875,2164.83,0.0,300.23,96.6975,0.74,141.5225,39.4675,2967.2275,30.025,260.46500000000003,0.0,40.9675,183.52499999999998,6521.384999999999,76.4125,0.0,6012.594999999999,6597.7975,6012.594999999999,585.2025000000003,None,CZ,2026-04-23
2026-02-28 01:00:00+00:00,295.565,2143.625,0.0,299.94,96.02250000000001,0.74,139.29,39.59,2970.295,30.060000000000002,260.1925,0.0,41.097500000000004,185.4525,6501.870000000001,0.0,0.0,5984.9375,6501.870000000001,5984.9375,516.9325000000008,None,CZ,2026-04-23
2026-02-28 02:00:00+00:00,296.3575,2075.0125,0.0,302.95500000000004,98.575,0.74,136.45499999999998,38.614999999999995,2972.235,30.0025,259.8875,0.0,40.8175,183.125,6434.777499999999,0.0,0.0,6043.7375,6434.777499999999,6043.7375,391.03999999999905,None,CZ,2026-04-23
2026-02-28 03:00:00+00:00,297.81,2116.8125,0.0,317.0075,98.9425,0.74,137.52,38.9075,2972.765,28.7275,261.1925,0.0,40.96,165.035,6476.419999999999,0.0,0.0,6111.6175,6476.419999999999,6111.6175,364.8024999999989,None,CZ,2026-04-23
2026-02-28 04:00:00+00:00,297.74,2115.08,0.0,332.4075,97.67,0.74,136.795,40.4325,2971.37,27.0875,263.4925,0.0,41.0475,167.0675,6490.929999999999,0.0,0.0,6244.425,6490.929999999999,6244.425,246.5049999999992,None,CZ,2026-04-23
2026-02-28 05:00:00+00:00,297.9925,2130.665,0.0,361.1825,99.30250000000001,0.75,129.64749999999998,89.275,2971.6175000000003,19.294999999999998,271.35249999999996,26.13,30.665,159.75,6587.625000000001,0.0,0.0,6529.25,6587.625000000001,6529.25,58.37500000000091,None,CZ,2026-04-23
2026-02-28 06:00:00+00:00,299.605,1874.895,0.0,358.03999999999996,98.115,0.75,131.2575,40.095,2971.645,19.305,270.72749999999996,299.845,30.32,157.1975,6551.797500000001,0.0,0.0,6995.7575,6551.797500000001,6995.7575,-443.9599999999991,None,CZ,2026-04-23
2026-02-28 07:00:00+00:00,296.815,1501.1775,0.0,339.70500000000004,94.38,0.745,132.0525,42.6125,2973.265,20.14,268.44,1050.6875,30.2275,146.725,6896.972500000001,0.0,299.7075,7503.7975,6896.972500000001,7803.504999999999,-906.5324999999984,None,CZ,2026-04-23
2026-02-28 08:00:00+00:00,290.235,1380.55,0.0,319.56,88.5075,0.74,133.975,43.152499999999996,2975.6175,21.11,265.385,1711.3425,30.317500000000003,141.91,7402.402499999999,0.0,954.27,7925.2825,7402.402499999999,8879.5525,-1477.1500000000005,None,CZ,2026-04-23
2026-02-28 09:00:00+00:00,287.325,1325.4375,0.0,301.27250000000004,83.82,0.7375,134.4,39.7975,2973.3849999999998,22.36,262.7825,2151.0950000000003,29.990000000000002,119.6775,7732.079999999999,0.0,1011.6875,8106.8475,7732.079999999999,9118.535,-1386.4550000000008,None,CZ,2026-04-23
2026-02-28 10:00:00+00:00,288.2875,1303.8575,0.0,289.8425,81.8325,0.73,135.09,39.625,2971.1949999999997,23.6325,260.2575,2427.99,30.1,94.735,7947.174999999998,0.0,1005.5375,8125.18,7947.174999999998,9130.7175,-1183.5425000000023,None,CZ,2026-04-23
2026-02-28 11:00:00+00:00,286.3725,1294.2225,0.0,269.01,79.035,0.72,132.8,39.9825,2967.6400000000003,26.2725,255.485,2559.8625,30.215,75.5625,8017.180000000001,0.0,999.235,7937.99,8017.180000000001,8937.225,-920.0449999999992,None,CZ,2026-04-23
2026-02-28 12:00:00+00:00,284.8125,1299.54,0.0,268.0175,80.685,0.72,133.66,37.474999999999994,2965.6,26.33,254.6925,2396.8625,30.395,73.4725,7852.262500000001,0.0,989.8225,7703.36,7852.262500000001,8693.182499999999,-840.9199999999983,None,CZ,2026-04-23
2026-02-28 13:00:00+00:00,285.255,1285.61,0.0,267.5575,79.895,0.72,136.005,38.0925,2961.455,26.4075,254.8275,1980.0475000000001,30.314999999999998,87.4275,7433.615000000001,0.0,968.9625000000001,7324.8175,7433.615000000001,8293.78,-860.165,None,CZ,2026-04-23
2026-02-28 14:00:00+00:00,287.875,1375.92,0.0,289.4825,81.045,0.73,135.5075,39.8725,2958.4,24.1025,258.695,1330.4099999999999,30.0,95.505,6907.545,0.0,661.78,6953.9825,6907.545,7615.7625,-708.2174999999997,None,CZ,2026-04-23
2026-02-28 15:00:00+00:00,295.38,1612.705,0.0,340.3025,86.2375,0.745,137.42,40.225,2957.4525000000003,19.85,266.72,550.965,31.2575,97.9325,6437.192500000001,128.32500000000002,0.0,6712.8875,6565.517500000001,6712.8875,-147.36999999999898,None,CZ,2026-04-23
2026-02-28 16:00:00+00:00,299.17,2030.6175,0.0,373.0875,94.7975,0.75,136.2525,44.6575,2957.59,17.4575,271.68,90.38749999999999,31.2375,125.38499999999999,6473.0700000000015,836.3175,0.0,6779.8475,7309.387500000002,6779.8475,529.5400000000018,None,CZ,2026-04-23
2026-02-28 17:00:00+00:00,297.4325,2144.7075,0.0,374.96000000000004,96.85,0.7525,136.8375,44.120000000000005,2958.63,17.9525,272.645,16.2025,31.4425,141.91,6534.442500000001,864.0375,0.0,7108.195,7398.480000000001,7108.195,290.2850000000017,None,CZ,2026-04-23
2026-02-28 18:00:00+00:00,297.75,2105.255,0.0,370.425,100.8475,0.75,134.75,42.644999999999996,2958.06,18.6275,272.47249999999997,0.0,31.36,157.9875,6490.929999999999,825.86,0.0,7036.835,7316.789999999999,7036.835,279.954999999999,None,CZ,2026-04-23
2026-02-28 19:00:00+00:00,295.46000000000004,1928.4074999999998,0.0,365.515,103.695,0.75,136.63,39.695,2959.87,19.1125,271.355,0.0,30.7925,164.2625,6315.544999999999,757.6125,0.0,6862.8175,7073.157499999999,6862.8175,210.33999999999924,None,CZ,2026-04-23
2026-02-28 20:00:00+00:00,295.59,1845.865,0.0,357.5825,102.04,0.75,136.63,39.6825,2961.085,19.34,269.62,0.0,30.665,168.28,6227.13,266.0325,0.0,6560.27,6493.1625,6560.27,-67.10750000000007,None,CZ,2026-04-23
2026-02-28 21:00:00+00:00,290.9475,1838.01,0.0,307.4775,93.235,0.74,136.63,39.69,2963.53,24.875,260.55,0.0,30.0475,175.72500000000002,6161.4575,304.9375,0.0,6355.155000000001,6466.395,6355.155000000001,111.23999999999978,None,CZ,2026-04-23
2026-02-28 22:00:00+00:00,290.2825,1794.2125,0.0,293.14,96.3425,0.73,136.6325,39.6275,2966.5950000000003,26.22,258.295,0.0,29.855,157.1175,6089.05,265.115,0.0,6076.805,6354.165,6076.805,277.3599999999997,None,CZ,2026-04-23
2026-02-28 23:00:00+00:00,300.055,1805.49,0.0,295.40999999999997,94.0675,0.73,140.405,36.2625,2967.3575,29.2225,258.9525,0.0,40.7775,155.8525,6124.5825,64.025,0.0,5771.365,6188.6075,5771.365,417.2425000000003,None,CZ,2026-04-23
2026-03-01 00:00:00+00:00,301.885,1818.3075,0.0,296.53999999999996,91.0125,0.0,140.1925,36.145,2967.0425,29.087500000000002,259.46,0.0,40.625,156.435,6136.7325,50.785,0.0,5697.3125,6187.5175,5697.3125,490.2049999999999,None,CZ,2026-04-23
2026-03-01 01:00:00+00:00,298.8725,1811.5149999999999,0.0,292.9375,88.1575,0.0,140.19,36.152499999999996,2968.565,29.72,258.4375,0.0,40.7175,130.655,6095.919999999999,15.247499999999999,0.0,5694.915,6111.1675,5694.915,416.2524999999996,None,CZ,2026-04-23
2026-03-01 02:00:00+00:00,298.6625,1815.1025,0.0,296.435,85.785,0.0,140.195,36.1275,2969.325,29.599999999999998,258.48,0.0,40.745000000000005,122.71,6093.1675,29.057500000000005,0.0,5636.7175,6122.224999999999,5636.7175,485.5074999999997,None,CZ,2026-04-23
2026-03-01 03:00:00+00:00,301.0625,1847.2875,0.0,313.1825,86.4025,0.0,140.195,36.125,2970.705,28.072499999999998,260.9075,0.0,40.9625,111.14750000000001,6136.05,0.0,0.0,5778.6575,6136.05,5778.6575,357.3924999999999,None,CZ,2026-04-23
2026-03-01 04:00:00+00:00,301.695,1856.445,0.0,325.4675,85.405,0.0,140.195,36.1275,2969.9375,26.97,263.0025,0.8825,40.8625,76.34,6123.330000000001,55.345,0.0,5844.685,6178.675000000001,5844.685,333.9900000000007,None,CZ,2026-04-23
2026-03-01 05:00:00+00:00,305.52750000000003,1893.9175,0.0,361.22,83.415,0.0,135.75,36.224999999999994,2969.705,18.8475,270.5925,34.28,30.5275,49.8025,6189.8099999999995,287.71999999999997,0.0,6039.35,6477.53,6039.35,438.1799999999994,None,CZ,2026-04-23
2026-03-01 06:00:00+00:00,304.9775,1859.13,0.0,360.97249999999997,81.18,0.0,135.52,39.715,2969.815,18.6925,271.6075,231.5625,30.715,43.25,6347.1375,61.63250000000001,0.0,6419.3375,6408.7699999999995,6419.3375,-10.56750000000011,None,CZ,2026-04-23
2026-03-01 07:00:00+00:00,301.1175,1696.455,0.0,336.4,81.6425,0.0,137.9,40.1,2970.34,20.747500000000002,268.23,648.4425,30.7,28.2025,6560.277500000001,8.67,0.0,6931.6075,6568.947500000001,6931.6075,-362.65999999999894,None,CZ,2026-04-23
2026-03-01 08:00:00+00:00,298.9175,1514.0675,0.0,310.17,75.9025,0.0,141.52,36.2,2972.6475,23.4975,263.275,1049.1625,31.1,16.654999999999998,6733.115000000001,0.0,697.0625,7428.7225,6733.115000000001,8125.785,-1392.6699999999992,None,CZ,2026-04-23
2026-03-01 09:00:00+00:00,298.8225,1328.76,0.0,284.6375,72.235,0.0,139.515,36.285,2971.7325,24.9225,259.1275,1242.6825000000001,30.2725,13.3675,6702.359999999999,0.0,1013.61,7824.8025,6702.359999999999,8838.4125,-2136.0525000000016,None,CZ,2026-04-23
2026-03-01 10:00:00+00:00,299.325,1337.325,0.0,275.25,71.175,0.0,139.98,36.0725,2967.5074999999997,25.765,256.9525,1255.0700000000002,30.205,11.442499999999999,6706.070000000001,0.0,1006.8125,7956.08,6706.070000000001,8962.8925,-2256.8224999999993,None,CZ,2026-04-23
2026-03-01 11:00:00+00:00,298.7175,1337.0825,0.0,272.02250000000004,70.73750000000001,0.0,142.8725,35.8775,2965.815,26.4775,255.825,1112.5974999999999,29.975,11.807500000000001,6559.8075,0.0,998.8375,7856.555,6559.8075,8855.3925,-2295.585,None,CZ,2026-04-23
2026-03-01 12:00:00+00:00,300.0725,1309.835,0.0,269.25,72.86,0.0,144.42,35.9525,2962.21,26.4225,254.04250000000002,899.825,30.23,12.7075,6317.8275,0.0,991.215,7733.172500000001,6317.8275,8724.3875,-2406.5600000000004,None,CZ,2026-04-23
2026-03-01 13:00:00+00:00,298.435,1312.7575,0.0,271.6575,74.7925,0.0,145.3,36.125,2960.475,25.9175,255.63,684.5575,30.7275,13.585,6109.959999999999,0.0,981.94,7522.4475,6109.959999999999,8504.3875,-2394.4275000000016,None,CZ,2026-04-23
