,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-14 08:00:00+00:00,0.0,575.14304025,6935.28462875,14.0289885,1.700222,794.08394625,8320.240825750001,444.89060325,0.0,5912.4525,8765.131429000001,5912.4525,2852.6789290000006,None,NO_2,2026-04-23
2026-02-14 09:00:00+00:00,0.0,579.951855,6921.2716075,14.0996025,1.8999435,823.4075925,8340.630601,442.18212500000004,0.0,5960.1925,8782.812726,5960.1925,2822.620226,None,NO_2,2026-04-23
2026-02-14 10:00:00+00:00,0.0,578.710975,6267.839963,14.03619175,1.80030475,816.0214960000001,7678.408930500001,432.52417275,0.0,5885.1224999999995,8110.93310325,5885.1224999999995,2225.810603250001,None,NO_2,2026-04-23
2026-02-14 11:00:00+00:00,0.0,580.306476,5537.512644,14.21840075,1.799999,832.62426875,6966.4617885,408.2186835,0.0,5813.255,7374.680472,5813.255,1561.425472,None,NO_2,2026-04-23
2026-02-14 12:00:00+00:00,0.9188525000000001,599.08466975,5239.2001660000005,14.262891,1.8999712500000001,830.146898,6685.513448500001,407.85552375,0.0,5739.5525,7093.36897225,5739.5525,1353.8164722500005,None,NO_2,2026-04-23
2026-02-14 13:00:00+00:00,0.0,599.84551025,5926.71373675,14.1996305,1.899999,786.23424225,7328.89311875,407.58005325,0.0,5723.467500000001,7736.473172,5723.467500000001,2013.0056719999993,None,NO_2,2026-04-23
2026-02-14 14:00:00+00:00,0.0,595.7346715,6761.67599625,14.243558,1.7000555,770.8942945,8144.248575750001,390.48029275,0.0,5695.6875,8534.7288685,5695.6875,2839.0413685000003,None,NO_2,2026-04-23
2026-02-14 15:00:00+00:00,0.0,597.56328675,7474.4708355,14.36942575,1.7999435,770.44707625,8858.65056775,409.74448925,0.0,5738.2775,9268.395057000002,5738.2775,3530.1175570000014,None,NO_2,2026-04-23
2026-02-14 16:00:00+00:00,0.0,604.32768575,7691.1716285,14.26565175,1.7000277499999998,750.60948475,9062.0744785,438.78250625,0.0,5870.5225,9500.85698475,5870.5225,3630.3344847500002,None,NO_2,2026-04-23
2026-02-14 17:00:00+00:00,0.0,603.91146425,7719.96524975,14.31578225,1.7,717.9473425,9057.83983875,442.87814025,0.0,5925.535,9500.717979000001,5925.535,3575.182979000001,None,NO_2,2026-04-23
2026-02-14 18:00:00+00:00,0.0,605.4801615,7944.3505955,14.22079675,1.600111,659.26681875,9224.9184835,455.139748,0.0,5859.4775,9680.0582315,5859.4775,3820.5807314999993,None,NO_2,2026-04-23
2026-02-14 19:00:00+00:00,0.0,599.68182525,7859.91030725,14.346169750000001,1.6,672.8436885,9148.38199075,451.804784,0.0,5784.922500000001,9600.18677475,5784.922500000001,3815.2642747499995,None,NO_2,2026-04-23
2026-02-14 20:00:00+00:00,0.0,599.5124,7736.42237125,14.237103000000001,1.799888,669.0126175,9020.98437975,448.80100025,0.0,5681.295,9469.78538,5681.295,3788.4903799999993,None,NO_2,2026-04-23
2026-02-14 21:00:00+00:00,0.0,582.8630479999999,7668.89604825,14.27050075,3.1992220000000002,644.26610325,8913.49492225,445.80193625,0.0,5633.422500000001,9359.2968585,5633.422500000001,3725.8743584999993,None,NO_2,2026-04-23
2026-02-14 22:00:00+00:00,0.0,569.06938625,6691.63305425,14.2281095,3.2983325,647.30817375,7925.537056249999,413.72494625,0.0,5537.7125,8339.2620025,5537.7125,2801.5495025,None,NO_2,2026-04-23
2026-02-14 23:00:00+00:00,0.0,561.56305525,6469.784713749999,14.218062,3.299999,631.13736675,7680.003196749999,424.9834325,0.0,5465.4675,8104.986629249999,5465.4675,2639.5191292499994,None,NO_2,2026-04-23
2026-02-15 00:00:00+00:00,0.3276945,558.914809,6255.08502425,14.36832375,3.299999,599.42987825,7431.4257287499995,423.9031715,0.0,5382.2175,7855.32890025,5382.2175,2473.11140025,None,NO_2,2026-04-23
2026-02-15 01:00:00+00:00,0.003005,553.183914,6065.27285725,14.087612,3.2000277500000003,435.362658,7071.110074,431.5378695,0.0,5359.67,7502.6479435,5359.67,2142.9779435,None,NO_2,2026-04-23
2026-02-15 02:00:00+00:00,0.0,542.676992,5859.5852132499995,14.272701,3.39994425,332.46311349999996,6752.397963999999,424.16804075,0.0,5317.3125,7176.566004749999,5317.3125,1859.2535047499987,None,NO_2,2026-04-23
2026-02-15 03:00:00+00:00,0.0,536.44924275,5471.46509025,14.261655999999999,3.599888,319.13478975,6344.910666749999,402.6175045,0.0,5292.9574999999995,6747.528171249999,5292.9574999999995,1454.5706712499996,None,NO_2,2026-04-23
2026-02-15 04:00:00+00:00,0.0,531.07473875,5029.40396925,14.23429275,4.0988880000000005,321.503822,5900.315710750001,342.85284175000004,0.0,5288.7475,6243.168552500001,5288.7475,954.4210525000008,None,NO_2,2026-04-23
2026-02-15 05:00:00+00:00,0.0,530.6344695,5074.1560712499995,13.97025625,4.299944249999999,387.696006,6010.7567472499995,385.47230575000003,0.0,5332.2025,6396.229052999999,5332.2025,1064.0265529999988,None,NO_2,2026-04-23
2026-02-15 06:00:00+00:00,0.0,532.41464775,5406.02036625,14.05728875,4.399972,492.95516075,6449.8474355,418.1249545,0.0,5398.795,6867.97239,5398.795,1469.1773899999998,None,NO_2,2026-04-23
2026-02-15 07:00:00+00:00,0.0,510.314741,5288.848459,13.85926175,4.3001665,691.3038395,6508.62646775,401.81890675,0.0,5478.8025,6910.4453745,5478.8025,1431.6428745000003,None,NO_2,2026-04-23
2026-02-15 08:00:00+00:00,0.0,508.44324825,4771.48989625,14.101547,4.3,741.33152375,6039.66621525,409.82115550000003,0.0,5584.9974999999995,6449.48737075,5584.9974999999995,864.4898707500006,None,NO_2,2026-04-23
2026-02-15 09:00:00+00:00,0.0,508.35443075,3945.6977415,14.0478705,4.3,776.25802875,5248.6580715,303.61850675,0.0,5591.5675,5552.27657825,5591.5675,-39.29092175000005,None,NO_2,2026-04-23
2026-02-15 10:00:00+00:00,1.2509865,503.50870075,3604.50018025,14.050117,4.20005475,906.2090895,5033.71912875,78.55256525,0.0,5555.83,5112.271694,5555.83,-443.5583059999999,None,NO_2,2026-04-23
2026-02-15 11:00:00+00:00,0.01878575,501.41220350000003,3338.1709955,14.2319935,4.100027000000001,966.0647875,4823.998792750001,75.73447825,0.0,5537.8525,4899.733271000001,5537.8525,-638.119228999999,None,NO_2,2026-04-23
2026-02-15 12:00:00+00:00,0.0,500.76246425,3225.262124,14.324128250000001,4.099999,1076.908333,4821.3570485,72.66181375,0.0,5510.2675,4894.01886225,5510.2675,-616.24863775,None,NO_2,2026-04-23
2026-02-15 13:00:00+00:00,0.0,498.40772675,3229.28003625,14.25933125,4.00002775,1155.1851325,4901.1322545,70.45530775,0.0,5515.5475,4971.587562250001,5515.5475,-543.959937749999,None,NO_2,2026-04-23
2026-02-15 14:00:00+00:00,0.0,501.699719,3803.40182,14.0892355,3.90002775,1177.80303975,5500.8938419999995,177.53591,0.0,5520.9025,5678.429751999999,5520.9025,157.52725199999895,None,NO_2,2026-04-23
2026-02-15 15:00:00+00:00,0.0,522.948659,4765.9356095,13.999566,3.9,1119.788503,6426.5723375,358.2576955,0.0,5547.52,6784.830033,5547.52,1237.3100329999997,None,NO_2,2026-04-23
2026-02-15 16:00:00+00:00,0.0,528.116757,6361.35662475,14.034949000000001,3.9,1128.19261275,8035.6009435,422.847336,0.0,5609.56,8458.4482795,5609.56,2848.8882795,None,NO_2,2026-04-23
2026-02-15 17:00:00+00:00,0.0,529.20974825,6612.529192,14.02841875,3.6003325,1133.537998,8292.905689500001,444.87420825000004,0.0,5634.03,8737.77989775,5634.03,3103.749897750001,None,NO_2,2026-04-23
2026-02-15 18:00:00+00:00,0.0,538.98753,5541.9304385,14.37233775,3.5000555,1145.6879105,7244.4782722499995,431.85367075,0.0,5635.9775,7676.331942999999,5635.9775,2040.3544429999993,None,NO_2,2026-04-23
2026-02-15 19:00:00+00:00,0.01711275,539.25153325,5070.89317625,14.18142025,3.6993887500000002,1152.12673,6780.16936125,363.0923555,0.0,5580.7875,7143.26171675,5580.7875,1562.4742167499999,None,NO_2,2026-04-23
2026-02-15 20:00:00+00:00,0.0,536.1793622499999,4273.875742,14.34427375,3.99983325,1152.73137675,5981.130588,337.8836735,0.0,5506.3875,6319.0142615,5506.3875,812.6267615000006,None,NO_2,2026-04-23
2026-02-15 21:00:00+00:00,0.012441,514.3744995,4329.7222135,14.222282,4.29983325,1161.616348,6024.247617249999,221.55366475,0.0,5420.0475,6245.801281999999,5420.0475,825.7537819999998,None,NO_2,2026-04-23
2026-02-15 22:00:00+00:00,0.0,506.90614425,3810.99299875,14.345038500000001,4.3,1152.7453745,5489.289556,1.85916325,0.0,5286.91,5491.14871925,5286.91,204.23871925000003,None,NO_2,2026-04-23
2026-02-15 23:00:00+00:00,2.74600175,502.767701,4231.52060875,5.019512,4.499611,1148.45795175,5895.011386249999,0.0,1.2411682499999999,5204.87,5895.011386249999,5206.1111682499995,688.9002179999998,None,NO_2,2026-04-23
2026-02-16 00:00:00+00:00,3.0925815,502.07707075,4040.37285125,4.99733775,4.5,1129.832632,5684.8724732499995,0.0,1.2589029999999999,5136.1449999999995,5684.8724732499995,5137.403902999999,547.4685702500001,None,NO_2,2026-04-23
2026-02-16 01:00:00+00:00,1.7219995,499.15280225000004,3950.99934975,4.9988345,4.5,1110.849094,5572.2220800000005,0.0,1.251519,5088.08,5572.2220800000005,5089.331519,482.89056100000016,None,NO_2,2026-04-23
2026-02-16 02:00:00+00:00,2.481483,498.46069224999997,3777.62844575,5.0,4.5,1132.1518995000001,5420.2225204999995,0.0,1.2448955,5076.5575,5420.2225204999995,5077.8023955,342.42012499999964,None,NO_2,2026-04-23
2026-02-16 03:00:00+00:00,2.76090575,503.21845475,3744.93893425,5.0,4.5,1159.20933225,5419.627627,0.0,1.2444205,5106.6175,5419.627627,5107.8619205,311.7657064999994,None,NO_2,2026-04-23
2026-02-16 04:00:00+00:00,2.60924225,498.93420349999997,4071.7973950000005,4.997197,4.5,1177.75365975,5760.5916975,105.095836,0.0,5208.27,5865.6875335,5208.27,657.4175335,None,NO_2,2026-04-23
2026-02-16 05:00:00+00:00,3.31862625,498.73236625,4386.1045125,5.0,4.5998325,1191.9253895,6089.680727,185.80782825,0.0,5495.795,6275.48855525,5495.795,779.6935552499999,None,NO_2,2026-04-23
2026-02-16 06:00:00+00:00,3.672998,513.461695,5579.73530575,5.0,4.69980475,1184.68451525,7291.2543187500005,298.137104,0.0,5820.6050000000005,7589.391422750001,5820.6050000000005,1768.7864227500004,None,NO_2,2026-04-23
2026-02-16 07:00:00+00:00,7.59338425,528.9739185,6872.713901749999,5.0,4.699999,1190.6934385,8609.674642,424.89184825,0.0,5922.34,9034.56649025,5922.34,3112.226490249999,None,NO_2,2026-04-23
2026-02-16 08:00:00+00:00,7.21223275,540.34115825,6996.9156490000005,5.0,4.500111,1175.6758340000001,8729.644985,448.93232575,0.0,5913.82,9178.57731075,5913.82,3264.757310750001,None,NO_2,2026-04-23
2026-02-16 09:00:00+00:00,8.19726225,540.959874,6649.9668357499995,5.0,4.5,1188.7039224999999,8397.327894499998,438.8376895,0.0,5931.7725,8836.165583999998,5931.7725,2904.3930839999985,None,NO_2,2026-04-23
2026-02-16 10:00:00+00:00,6.9927655,538.1983265,5702.73661925,5.0,4.400055500000001,1190.91749725,7448.245264000001,413.764276,0.0,5891.25,7862.009540000001,5891.25,1970.759540000001,None,NO_2,2026-04-23
2026-02-16 11:00:00+00:00,8.009402999999999,538.1112555,4818.04886325,5.0,4.4,1196.97962325,6570.549145,387.01413975,0.0,5864.7775,6957.56328475,5864.7775,1092.78578475,None,NO_2,2026-04-23
2026-02-16 12:00:00+00:00,6.57070825,534.7103285000001,5133.33286925,5.0,4.30002775,1199.0605935,6882.97452725,411.94676000000004,0.0,5860.405,7294.92128725,5860.405,1434.5162872500005,None,NO_2,2026-04-23
2026-02-16 13:00:00+00:00,6.036222,532.5729347500001,5315.13350525,5.0,4.20030475,1191.7222590000001,7054.66522575,423.68231175,0.0,5862.475,7478.3475375,5862.475,1615.8725374999995,None,NO_2,2026-04-23
2026-02-16 14:00:00+00:00,5.6784545,534.635035,5998.24753925,5.0,4.1003325,1171.3373195,7718.998680750001,401.25130475000003,0.0,5882.3625,8120.249985500001,5882.3625,2237.8874855000004,None,NO_2,2026-04-23
2026-02-16 15:00:00+00:00,6.09216875,533.1023297500001,7040.83924775,5.0,4.099999,1134.03342325,8723.1671685,427.6693705,0.0,5896.0825,9150.836539,5896.0825,3254.7540389999995,None,NO_2,2026-04-23
2026-02-16 16:00:00+00:00,6.76579,541.16000375,7695.507039,5.0,4.19997125,1127.09881175,9379.73161575,438.35487875,0.0,5898.1325,9818.086494500001,5898.1325,3919.9539945000015,None,NO_2,2026-04-23
2026-02-16 17:00:00+00:00,6.2416945,551.49140175,7951.55848325,5.0,4.100027000000001,1146.92466175,9665.31626825,446.318494,0.0,5901.2525000000005,10111.63476225,5901.2525000000005,4210.382262249999,None,NO_2,2026-04-23
2026-02-16 18:00:00+00:00,6.4038865,571.4026825,7889.66903325,5.0,4.000111,1123.182247,9599.65796025,449.65892325,0.0,5865.6525,10049.3168835,5865.6525,4183.6643834999995,None,NO_2,2026-04-23
2026-02-16 19:00:00+00:00,5.43216875,569.05152125,7600.3875595,5.0,3.900111,1070.6227835,9254.394144,443.636603,0.0,5817.68,9698.030747,5817.68,3880.3507470000004,None,NO_2,2026-04-23
2026-02-16 20:00:00+00:00,6.0054735,566.7065635,6593.54774025,5.0,3.700111,1036.8375695,8211.79745775,434.072089,0.0,5740.5675,8645.86954675,5740.5675,2905.30204675,None,NO_2,2026-04-23
2026-02-16 21:00:00+00:00,5.14574325,571.1290477499999,5652.57235725,5.0,3.30022125,1045.205214,7282.3525835,425.70846075,0.0,5615.1075,7708.06104425,5615.1075,2092.95354425,None,NO_2,2026-04-23
2026-02-16 22:00:00+00:00,4.438511,554.1695245,4633.5161245,5.0,3.1033325,1046.08310875,6246.310601249999,357.38544225,0.0,5459.0675,6603.696043499999,5459.0675,1144.628543499999,None,NO_2,2026-04-23
2026-02-16 23:00:00+00:00,4.7637832499999995,560.67566975,3685.07293875,5.0,3.0000555,1019.9140735,5278.42652075,140.04799574999998,0.0,5330.9375,5418.4745165,5330.9375,87.53701650000039,None,NO_2,2026-04-23
2026-02-17 00:00:00+00:00,4.1458847500000005,557.572763,3428.95256825,5.0,3.0,1013.03495675,5011.7061727499995,134.392402,0.0,5238.16,5146.09857475,5238.16,-92.06142524999996,None,NO_2,2026-04-23
2026-02-17 01:00:00+00:00,4.48799075,552.0520349999999,3513.7001875,5.0,3.0,985.2556655000001,5063.49587875,134.7735975,0.0,5198.9475,5198.26947625,5198.9475,-0.6780237500006479,None,NO_2,2026-04-23
2026-02-17 02:00:00+00:00,3.9679165000000003,553.233649,3562.0973894999997,5.0,3.0,946.91780575,5074.2167607500005,134.32599625,0.0,5179.9400000000005,5208.542757,5179.9400000000005,28.602756999999656,None,NO_2,2026-04-23
2026-02-17 03:00:00+00:00,2.93261275,553.8156655,3637.81340575,5.0,2.3001935000000002,905.75982825,5107.621705750001,164.030432,0.0,5205.475,5271.65213775,5205.475,66.17713774999993,None,NO_2,2026-04-23
2026-02-17 04:00:00+00:00,4.664147,559.0441305,4151.28864925,5.0,2.49994425,890.30110825,5612.79797925,331.2238195,0.0,5339.5025,5944.02179875,5339.5025,604.5192987500004,None,NO_2,2026-04-23
2026-02-17 05:00:00+00:00,5.77403075,578.606513,6108.962261,5.0,2.5999435,834.8483095,7535.79105775,432.4600345,0.0,5641.3225,7968.25109225,5641.3225,2326.9285922499994,None,NO_2,2026-04-23
2026-02-17 06:00:00+00:00,7.24091725,599.70988675,7327.737499,5.0,2.599999,761.41360975,8703.70191175,441.62645050000003,0.0,5938.895,9145.32836225,5938.895,3206.43336225,None,NO_2,2026-04-23
2026-02-17 07:00:00+00:00,8.714463,601.641705,7387.0359392499995,5.0,2.599999,686.46686,8691.45896625,438.78627500000005,0.0,5982.05,9130.24524125,5982.05,3148.1952412500004,None,NO_2,2026-04-23
2026-02-17 08:00:00+00:00,10.10212425,600.9278957500001,7087.307336,5.0,2.3000825000000003,616.8381825,8322.475621,443.68446275,0.0,6040.1925,8766.16008375,6040.1925,2725.967583749999,None,NO_2,2026-04-23
2026-02-17 09:00:00+00:00,11.462881,589.3849875,6747.182097,5.0,1.60038875,571.90671675,7926.537071,431.33323025,0.0,6005.5125,8357.87030125,6005.5125,2352.3578012499993,None,NO_2,2026-04-23
2026-02-17 10:00:00+00:00,9.68258725,592.38341825,6263.30003975,5.0,1.6,467.43183999999997,7339.39788525,410.579301,0.0,5933.5925,7749.97718625,5933.5925,1816.3846862500004,None,NO_2,2026-04-23
2026-02-17 11:00:00+00:00,9.446755750000001,587.741575,5487.16862325,5.0,1.699722,307.574885,6398.631561,409.687298,0.0,5899.665,6808.318859,5899.665,908.653859,None,NO_2,2026-04-23
2026-02-17 12:00:00+00:00,2.9022645000000002,592.27919925,5557.16201775,5.0,1.79972125,175.6744705,6334.817673250001,405.832427,0.0,5895.87,6740.650100250001,5895.87,844.7801002500009,None,NO_2,2026-04-23
2026-02-17 13:00:00+00:00,2.5078325,593.98033275,5350.4264007500005,5.0,1.89972125,124.45517,6078.26945725,409.44044925000003,0.0,5933.265,6487.7099065,5933.265,554.4449064999999,None,NO_2,2026-04-23
2026-02-17 14:00:00+00:00,1.5100547500000001,596.548823,5557.7559415,5.0,1.80030475,104.358045,6266.973168999999,389.0501955,0.0,5948.4075,6656.023364499999,5948.4075,707.6158644999987,None,NO_2,2026-04-23
2026-02-17 15:00:00+00:00,1.506999,604.25182875,6106.80645175,5.0,1.6005555,70.873417,6790.039252,396.14832475000003,0.0,5977.5725,7186.18757675,5977.5725,1208.6150767499994,None,NO_2,2026-04-23
2026-02-17 16:00:00+00:00,1.506999,608.5100825,7627.5984795,5.0,1.6,21.633017,8265.848578000001,446.08591775,0.0,6057.6275,8711.934495750002,6057.6275,2654.306995750002,None,NO_2,2026-04-23
2026-02-17 17:00:00+00:00,1.506999,609.330116,7460.7749065,5.0,1.201111,13.869628,8091.682760500001,447.7909095,0.0,6046.9725,8539.473670000001,6046.9725,2492.5011700000014,None,NO_2,2026-04-23
2026-02-17 18:00:00+00:00,1.506999,609.01328625,7911.056986,5.0,1.1003055000000002,29.384500250000002,8557.062077,448.7046375,0.0,6022.6625,9005.766714500001,6022.6625,2983.104214500001,None,NO_2,2026-04-23
2026-02-17 19:00:00+00:00,1.506999,608.39562,7570.400858749999,5.0,0.90061025,62.48005725,8248.68414525,436.5595915,0.0,5999.1449999999995,8685.243736749999,5999.1449999999995,2686.0987367499993,None,NO_2,2026-04-23
2026-02-17 20:00:00+00:00,1.506999,607.85568625,7171.96778925,5.0,0.8003055,69.17930125000001,7856.310081250001,436.11325325,0.0,5956.6775,8292.423334500001,5956.6775,2335.7458345000014,None,NO_2,2026-04-23
2026-02-17 21:00:00+00:00,1.506999,598.92915825,6134.368042,5.0,0.99988875,67.756474,6808.560562,408.3400575,0.0,5879.8925,7216.900619499999,5879.8925,1337.0081194999993,None,NO_2,2026-04-23
2026-02-17 22:00:00+00:00,1.506999,579.439169,5163.16867175,5.0,1.0,78.9343825,5829.04922225,373.757596,0.0,5739.4025,6202.80681825,5739.4025,463.40431824999996,None,NO_2,2026-04-23
2026-02-17 23:00:00+00:00,1.506999,580.3297640000001,6075.62168,5.0,0.90030475,69.49784199999999,6732.85658975,417.93487425,0.0,5645.52,7150.791464,5645.52,1505.2714639999995,None,NO_2,2026-04-23
2026-02-18 00:00:00+00:00,1.506999,577.49600025,6278.7045065,5.0,0.8003055,47.20288025,6910.7106915,447.36153275000004,0.0,5559.5275,7358.0722242500005,5559.5275,1798.5447242500004,None,NO_2,2026-04-23
2026-02-18 01:00:00+00:00,1.506999,578.47837725,6161.854791,5.0,0.700277,78.565922,6826.106366249999,433.18321975000003,0.0,5515.035,7259.289585999999,5515.035,1744.254585999999,None,NO_2,2026-04-23
2026-02-18 02:00:00+00:00,1.5141355,576.213407,5741.5710275,5.0,0.5000555,114.07301025,6438.87163575,403.931015,0.0,5488.485000000001,6842.80265075,5488.485000000001,1354.3176507499993,None,NO_2,2026-04-23
2026-02-18 03:00:00+00:00,1.506999,575.34257075,5516.901129,5.0,0.599722,101.482932,6200.83335275,391.2573425,0.0,5510.4,6592.09069525,5510.4,1081.6906952500003,None,NO_2,2026-04-23
2026-02-18 04:00:00+00:00,1.506999,575.5411995,6901.44598425,5.0,0.89916575,114.4605995,7598.853948,432.76386125,0.0,5666.905000000001,8031.6178092499995,5666.905000000001,2364.712809249999,None,NO_2,2026-04-23
2026-02-18 05:00:00+00:00,1.506999,596.91237925,7857.3365567499995,5.0,0.899999,143.03222375,8604.688157749999,443.82171800000003,0.0,5970.5275,9048.509875749998,5970.5275,3077.982375749998,None,NO_2,2026-04-23
2026-02-18 06:00:00+00:00,1.506999,606.37685425,7934.3988325,5.0,0.999722,130.11542774999998,8678.3978355,453.24577525,0.0,6290.835,9131.64361075,6290.835,2840.8086107499994,None,NO_2,2026-04-23
2026-02-18 07:00:00+00:00,2.3047769999999996,583.48060725,7740.094189,5.0,0.601111,90.02567875,8421.506363,451.309607,0.0,6349.2325,8872.81597,6349.2325,2523.5834699999996,None,NO_2,2026-04-23
2026-02-18 08:00:00+00:00,2.7846665,586.076761,7583.5826685,5.0,0.200111,147.354821,8324.999028,445.5717345,0.0,6310.165,8770.5707625,6310.165,2460.4057624999996,None,NO_2,2026-04-23
2026-02-18 09:00:00+00:00,3.3049989999999996,579.02232875,7632.89455,5.0,1.8943325,316.23538075,8538.351591,446.0424165,0.0,6220.2525,8984.394007500001,6220.2525,2764.1415075000014,None,NO_2,2026-04-23
2026-02-18 10:00:00+00:00,2.90473625,575.7953115,7179.21220575,5.0,1.999722,261.90124425,8026.81321975,441.7973455,0.0,6005.8724999999995,8468.61056525,6005.8724999999995,2462.7380652499996,None,NO_2,2026-04-23
2026-02-18 11:00:00+00:00,1.62887625,573.304122,6878.33515325,5.0,1.900277,362.31258,7822.4810085,436.6287355,0.0,6003.425,8259.109744,6003.425,2255.6847439999992,None,NO_2,2026-04-23
2026-02-18 12:00:00+00:00,1.56203075,573.7484615000001,6793.834026500001,5.0,1.5011109999999999,342.14149775,7717.7871275,437.00949375,0.0,5958.555,8154.79662125,5958.555,2196.2416212499993,None,NO_2,2026-04-23
2026-02-18 13:00:00+00:00,1.00083325,574.7240272500001,7001.50559225,5.0,1.20083325,271.341516,7854.772802,439.4005385,0.0,5865.139999999999,8294.1733405,5865.139999999999,2429.0333405,None,NO_2,2026-04-23
2026-02-18 14:00:00+00:00,0.03578525,577.73707675,7398.656876999999,5.0,1.10033325,158.49366,8141.02373225,445.701978,0.0,5813.575,8586.725710249999,5813.575,2773.150710249999,None,NO_2,2026-04-23
2026-02-18 15:00:00+00:00,0.0,577.856955,7635.4056067500005,5.0,0.80008325,66.73607275,8285.79871775,446.21837175,0.0,5856.1224999999995,8732.0170895,5856.1224999999995,2875.8945894999997,None,NO_2,2026-04-23
2026-02-18 16:00:00+00:00,0.17381625,576.17059325,7741.29153675,5.0,0.6005555,58.1058205,8381.34232225,450.8023265,0.0,5944.5575,8832.14464875,5944.5575,2887.58714875,None,NO_2,2026-04-23
2026-02-18 17:00:00+00:00,0.0,578.8569797499999,7494.4397375,5.0,0.6,37.346527,8116.243244249999,440.21582225,0.0,5984.1575,8556.4590665,5984.1575,2572.3015664999994,None,NO_2,2026-04-23
2026-02-18 18:00:00+00:00,0.0,576.31257475,7539.71923725,5.0,0.5003055,21.93481875,8143.46693625,447.57410575,0.0,5999.54,8591.041042,5999.54,2591.501042000001,None,NO_2,2026-04-23
2026-02-18 19:00:00+00:00,0.0237755,572.03695525,7097.4350195,5.0,0.5,10.0995585,7685.09530875,424.4850785,0.0,5993.51,8109.58038725,5993.51,2116.07038725,None,NO_2,2026-04-23
2026-02-18 20:00:00+00:00,0.0,552.60213075,6186.680808749999,5.0,0.5,12.597502,6757.380441499999,412.03149475,0.0,5933.8575,7169.411936249999,5933.8575,1235.5544362499986,None,NO_2,2026-04-23
2026-02-18 21:00:00+00:00,0.0,553.28001825,5791.085128000001,5.0,0.79908325,23.7191445,6373.883374,429.88489200000004,0.0,5835.32,6803.768266,5835.32,968.4482660000003,None,NO_2,2026-04-23
2026-02-18 22:00:00+00:00,0.01098275,552.87555375,5341.72913775,5.0,0.8983325,36.674907000000005,5937.188913749999,331.8947805,0.0,5702.7975,6269.083694249999,5702.7975,566.2861942499994,None,NO_2,2026-04-23
2026-02-18 23:00:00+00:00,0.0,554.2989230000001,4907.68931025,5.0,1.19983325,52.132589,5520.3206555,143.3041215,0.0,5623.92,5663.624777,5623.92,39.70477699999992,None,NO_2,2026-04-23
2026-02-19 00:00:00+00:00,0.0,552.36168675,4908.8125362499995,5.0,1.4991665,48.74027275,5516.41366225,155.328603,0.0,5576.205,5671.74226525,5576.205,95.53726525000002,None,NO_2,2026-04-23
2026-02-19 01:00:00+00:00,0.0343115,551.01562775,4867.6935475,5.0,1.79916575,98.70182575,5524.24447825,152.31849425000001,0.0,5547.2875,5676.5629725,5547.2875,129.27547249999952,None,NO_2,2026-04-23
2026-02-19 02:00:00+00:00,0.0,551.6068265,4882.866887,5.0,1.899888,137.41277275,5578.78637425,152.24891375,0.0,5541.0775,5731.035288,5541.0775,189.9577879999997,None,NO_2,2026-04-23
2026-02-19 03:00:00+00:00,0.0,550.02182475,4693.035064,5.0,1.899999,161.76348000000002,5411.720367749999,152.19237825,0.0,5578.6075,5563.912745999999,5578.6075,-14.694754000001012,None,NO_2,2026-04-23
2026-02-19 04:00:00+00:00,0.0,551.36326925,5085.557388,5.0,1.60083325,194.91573625,5838.43722675,158.7746795,0.0,5690.805,5997.2119062500005,5690.805,306.40690625000025,None,NO_2,2026-04-23
2026-02-19 05:00:00+00:00,0.005234,550.54643375,5552.30166475,5.0,1.6,255.21313725,6364.66646975,229.09754875,0.0,5948.032499999999,6593.7640185,5948.032499999999,645.7315185000007,None,NO_2,2026-04-23
2026-02-19 06:00:00+00:00,0.0,572.38709875,5997.9971625,5.0,1.6,272.69079725,6849.6750585,441.35327425,0.0,6212.5775,7291.02833275,6212.5775,1078.4508327499998,None,NO_2,2026-04-23
2026-02-19 07:00:00+00:00,0.7977777500000001,574.0480807499999,7176.83911125,5.0,1.50027775,308.271274,8066.4565215,441.8306635,0.0,6298.695,8508.287185000001,6298.695,2209.5921850000013,None,NO_2,2026-04-23
2026-02-19 08:00:00+00:00,1.19888875,580.62070575,7148.78046475,5.0,1.101111,349.88310475000003,8086.584274999999,442.1191055,0.0,6265.6675000000005,8528.7033805,6265.6675000000005,2263.0358804999987,None,NO_2,2026-04-23
2026-02-19 09:00:00+00:00,1.8054725,573.57833575,7065.59361825,5.0,1.3991657499999999,338.264505,7985.64109725,439.28638025,0.0,6141.375,8424.9274775,6141.375,2283.5524774999994,None,NO_2,2026-04-23
2026-02-19 10:00:00+00:00,2.34916725,578.24152875,6287.57946725,5.0,1.399999,377.18685175,7251.757014,412.226489,0.0,5970.375,7663.9835029999995,5970.375,1693.6085029999995,None,NO_2,2026-04-23
2026-02-19 11:00:00+00:00,1.6132665,572.7254035,5787.25011775,5.0,1.4996665,325.5537875,6693.64224175,313.46079475,0.0,5852.4625,7007.1030365,5852.4625,1154.6405365,None,NO_2,2026-04-23
