,Biomass,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-22 07:00:00+00:00,0.0,153.14161675,1958.18153875,0.0,25.0,0.0,2.1125689999999997,63.45835425,2201.89407875,46.244215499999996,0.0,3691.645,2248.13829425,3691.645,-1443.50670575,None,NO_3,2026-04-23
2026-02-22 08:00:00+00:00,0.0,161.25000649999998,1993.9160124999999,0.0,25.0,0.0,1.347111,128.2840995,2309.7972295,45.945829,0.0,3742.0275,2355.7430585,3742.0275,-1386.2844415,None,NO_3,2026-04-23
2026-02-22 09:00:00+00:00,0.0,157.46809875,1976.756748,0.0,25.0,0.0,2.729349,227.78097424999999,2389.73517,46.14836775,0.0,3754.025,2435.88353775,3754.025,-1318.1414622500001,None,NO_3,2026-04-23
2026-02-22 10:00:00+00:00,0.0,163.2652235,1942.5104,0.0,25.0,0.0,2.5089505,384.40804575,2517.6926197499997,45.39934375,0.0,3721.8925,2563.0919634999996,3721.8925,-1158.8005365000004,None,NO_3,2026-04-23
2026-02-22 11:00:00+00:00,0.0,158.98111125,1974.1743255000001,0.0,25.0,0.0,1.48330625,586.58615975,2746.22490275,46.0602445,0.0,3686.4674999999997,2792.28514725,3686.4674999999997,-894.1823527499996,None,NO_3,2026-04-23
2026-02-22 12:00:00+00:00,0.0,157.05939175,1924.59258275,0.0,25.0,0.0,1.33269375,834.90197075,2942.8866390000003,46.2743485,0.0,3700.795,2989.1609875000004,3700.795,-711.6340124999997,None,NO_3,2026-04-23
2026-02-22 13:00:00+00:00,0.0,126.91774375,1943.86597725,0.0,25.0,0.0,0.9327110000000001,919.896225,3016.6126569999997,43.35600775,0.0,3707.165,3059.96866475,3707.165,-647.1963352500002,None,NO_3,2026-04-23
2026-02-22 14:00:00+00:00,0.0,127.790134,1979.62074975,0.0,25.0,0.0,1.1235439999999999,1117.8336709999999,3251.3680987499997,43.208983,0.0,3749.0025,3294.5770817499997,3749.0025,-454.42541825000035,None,NO_3,2026-04-23
2026-02-22 15:00:00+00:00,0.0,127.87338375,1690.457518,0.0,25.0,0.0,1.8848729999999998,1171.2752395,3016.49101425,44.2010935,0.0,3799.03,3060.6921077499996,3799.03,-738.3378922500006,None,NO_3,2026-04-23
2026-02-22 16:00:00+00:00,0.0,130.55473975,1837.28661575,0.0,25.0,0.0,2.674912,1129.45279725,3124.96906475,38.4039035,0.0,3847.645,3163.37296825,3847.645,-684.2720317499998,None,NO_3,2026-04-23
2026-02-22 17:00:00+00:00,0.0,131.0586535,1978.74775175,0.0,25.0,0.0,3.14564675,1134.45672775,3272.40877975,38.207224249999996,0.0,3885.21,3310.616004,3885.21,-574.5939960000001,None,NO_3,2026-04-23
2026-02-22 18:00:00+00:00,0.0,130.37215325,1972.6755315,0.0,25.0,0.0,3.30908625,1130.6963034999999,3262.0530744999996,37.9854295,0.0,3886.1025,3300.0385039999996,3886.1025,-586.0639960000003,None,NO_3,2026-04-23
2026-02-22 19:00:00+00:00,0.0,128.3217335,2024.760084,0.0,25.0,0.0,3.7011165,1147.0713245,3328.8542584999996,38.19053075,0.0,3872.285,3367.0447892499997,3872.285,-505.2402107500002,None,NO_3,2026-04-23
2026-02-22 20:00:00+00:00,0.0,128.74691225,1970.522266,0.0,25.0,0.0,3.007503,1084.96629875,3212.24298,39.54613775,0.0,3856.655,3251.78911775,3856.655,-604.8658822500001,None,NO_3,2026-04-23
2026-02-22 21:00:00+00:00,0.0,127.30890325,2028.44729375,0.0,25.0,0.0,2.4338682499999997,1028.01877775,3211.2088430000003,44.2259655,0.0,3829.0825,3255.4348085,3829.0825,-573.6476914999998,None,NO_3,2026-04-23
2026-02-22 22:00:00+00:00,0.0,112.84367950000001,2000.5859997500002,0.0,25.0,0.0,1.9031417499999999,966.544362,3106.877183,44.48348675,0.0,3765.01,3151.36066975,3765.01,-613.6493302500003,None,NO_3,2026-04-23
2026-02-22 23:00:00+00:00,0.0,107.36895275,1808.26763325,0.0,25.0,0.0,0.55903025,955.80610975,2897.001726,43.2509515,0.0,3692.715,2940.2526775,3692.715,-752.4623225,None,NO_3,2026-04-23
2026-02-23 00:00:00+00:00,0.0,106.46384525,1796.51022475,0.0,25.0,0.0,0.00144125,908.03886275,2836.014374,44.20341875,0.0,3634.335,2880.2177927499997,3634.335,-754.1172072500003,None,NO_3,2026-04-23
2026-02-23 01:00:00+00:00,0.0,107.747094,1780.621396,0.0,25.0,0.0,0.3361325,821.2239735,2734.928596,46.302542,0.0,3583.07,2781.231138,3583.07,-801.8388620000001,None,NO_3,2026-04-23
2026-02-23 02:00:00+00:00,0.0,107.038975,1753.447005,0.0,25.0,0.0,2.1859052500000002,709.2317515,2596.90363675,46.26832225,0.0,3554.845,2643.171959,3554.845,-911.673041,None,NO_3,2026-04-23
2026-02-23 03:00:00+00:00,0.0,107.283875,1775.70126025,0.0,25.0,0.0,2.61119275,573.36021825,2483.95654625,46.497707250000005,0.0,3565.8475,2530.4542535,3565.8475,-1035.3932464999998,None,NO_3,2026-04-23
2026-02-23 04:00:00+00:00,0.0,105.9249255,1787.3175019999999,0.0,25.0,0.0,1.9875829999999999,509.77144825,2430.00145875,46.31118,0.0,3621.25,2476.31263875,3621.25,-1144.9373612499999,None,NO_3,2026-04-23
2026-02-23 05:00:00+00:00,0.0,131.35866425,1932.9664965,0.0,25.0,0.0,0.8766889999999999,492.2642645,2582.4661142500004,46.26091525,0.0,3792.1,2628.7270295000003,3792.1,-1163.3729704999996,None,NO_3,2026-04-23
2026-02-23 06:00:00+00:00,0.0,162.19489175,2212.39984475,0.0,25.0,0.0,1.8669532500000001,439.19356500000004,2840.6552547499996,46.501101500000004,0.0,3999.2425000000003,2887.1563562499996,3999.2425000000003,-1112.0861437500007,None,NO_3,2026-04-23
2026-02-23 07:00:00+00:00,0.0,165.0084525,2278.32519,0.0,25.0,0.0,0.0886245,380.329977,2848.7522440000002,42.881206750000004,0.0,4069.4825,2891.63345075,4069.4825,-1177.84904925,None,NO_3,2026-04-23
2026-02-23 08:00:00+00:00,0.0,167.25559575,2265.2037215,0.0,25.0,0.0,0.45478725,275.95182975,2733.86593425,42.77506125,0.0,4047.475,2776.6409955,4047.475,-1270.8340045,None,NO_3,2026-04-23
2026-02-23 09:00:00+00:00,0.0,167.8662595,2140.2732645,0.0,25.0,0.0,0.39529424999999996,167.65249225,2501.1873105,45.2001345,0.0,4007.3375,2546.387445,4007.3375,-1460.9500550000002,None,NO_3,2026-04-23
2026-02-23 10:00:00+00:00,0.0,163.32042975000002,2056.93610825,0.0,25.0,0.0,0.47491525,130.4081905,2376.13964375,46.40431825,0.0,3962.48,2422.5439619999997,3962.48,-1539.9360380000003,None,NO_3,2026-04-23
2026-02-23 11:00:00+00:00,0.0,163.5771625,2040.63735825,0.0,25.0,0.0,0.0,100.72980100000001,2329.9443217499997,46.48893725,0.0,3903.0699999999997,2376.433259,3903.0699999999997,-1526.6367409999998,None,NO_3,2026-04-23
2026-02-23 12:00:00+00:00,0.0,167.52260775,2042.359754,0.0,25.0,0.0,0.0,82.9824995,2317.86486125,47.56351775,0.0,3850.875,2365.428379,3850.875,-1485.446621,None,NO_3,2026-04-23
2026-02-23 13:00:00+00:00,0.0,167.83214275,2114.8794822500004,0.0,25.0,0.0,0.0,41.71712,2349.428745,47.706973250000004,0.0,3833.385,2397.13571825,3833.385,-1436.2492817500001,None,NO_3,2026-04-23
2026-02-23 14:00:00+00:00,0.0,170.4596915,2216.45321575,0.0,25.0,0.0,0.0,31.865606749999998,2443.778514,47.8022915,0.0,3851.5375,2491.5808055,3851.5375,-1359.9566944999997,None,NO_3,2026-04-23
2026-02-23 15:00:00+00:00,0.0,170.38141050000002,2271.599214,0.0,25.0,0.0,0.0,45.7454845,2512.726109,46.761393,0.0,3902.9575,2559.487502,3902.9575,-1343.469998,None,NO_3,2026-04-23
2026-02-23 16:00:00+00:00,0.0,172.13510875,2392.497853,0.0,25.0,0.0,0.0,34.944210749999996,2624.5771725,43.41292225,0.0,3934.7125,2667.99009475,3934.7125,-1266.72240525,None,NO_3,2026-04-23
2026-02-23 17:00:00+00:00,0.0,173.31162325,2353.32978025,0.0,25.0,0.0,0.0,36.761269999999996,2588.4026735,41.04758075,0.0,4000.7925,2629.4502542500004,4000.7925,-1371.3422457499996,None,NO_3,2026-04-23
2026-02-23 18:00:00+00:00,0.0,174.85763375,2386.6173022499997,0.0,25.0,0.0,0.0,43.68274125,2630.15767725,42.0500975,0.0,3985.1975,2672.2077747499998,3985.1975,-1312.9897252500004,None,NO_3,2026-04-23
2026-02-23 19:00:00+00:00,0.0,169.2610305,2392.16613025,0.0,25.0,0.0,0.62377325,54.15215375,2641.2030877499997,42.16063575,0.0,3975.6925,2683.3637234999997,3975.6925,-1292.3287765000005,None,NO_3,2026-04-23
2026-02-23 20:00:00+00:00,0.0,167.3297505,2362.3253045,0.0,25.0,0.0,1.5223947500000001,64.56087175,2620.7383215,43.51368975,0.0,3949.635,2664.25201125,3949.635,-1285.38298875,None,NO_3,2026-04-23
2026-02-23 21:00:00+00:00,0.0,169.08319649999999,2209.4844045,0.0,25.0,0.0,1.424725,106.54857975,2511.5409057499996,44.249405,0.0,3919.4725,2555.7903107499997,3919.4725,-1363.6821892500002,None,NO_3,2026-04-23
2026-02-23 22:00:00+00:00,0.0,165.555529,2091.63633025,0.0,25.0,0.0,0.763951,131.79114475,2414.746955,46.32753375,0.0,3863.63,2461.07448875,3863.63,-1402.55551125,None,NO_3,2026-04-23
2026-02-23 23:00:00+00:00,0.0,161.4951895,2202.67680475,0.0,25.0,0.0,0.0078965,153.35660725,2542.5364979999995,46.39388925,0.0,3803.09,2588.9303872499995,3803.09,-1214.1596127500006,None,NO_3,2026-04-23
2026-02-24 00:00:00+00:00,0.0,159.4672535,2195.21645,0.0,25.0,0.0,1e-06,132.35207225,2512.03577675,46.09611125,0.0,3759.3075,2558.131888,3759.3075,-1201.175612,None,NO_3,2026-04-23
2026-02-24 01:00:00+00:00,0.0,161.14331575,2157.0556905,0.0,25.0,0.0,0.34804925,177.76243825,2521.3094937499995,45.98203475,0.0,3731.19,2567.2915284999995,3731.19,-1163.8984715000006,None,NO_3,2026-04-23
2026-02-24 02:00:00+00:00,0.0,161.9174595,2181.797755,0.0,25.0,0.0,2.14480875,279.83930225,2650.6993254999998,46.0909125,0.0,3729.395,2696.7902379999996,3729.395,-1032.6047620000004,None,NO_3,2026-04-23
2026-02-24 03:00:00+00:00,0.0,158.88484175,2189.6006482499997,0.0,25.0,0.0,1.5902927500000001,378.59385125,2753.669634,46.0279735,0.0,3739.0675,2799.6976075,3739.0675,-939.3698925000003,None,NO_3,2026-04-23
2026-02-24 04:00:00+00:00,0.0,162.721439,2275.79416825,0.0,25.0,0.0,0.926692,422.03238525,2886.4746845,46.54920875,0.0,3771.58,2933.02389325,3771.58,-838.5561067499998,None,NO_3,2026-04-23
2026-02-24 05:00:00+00:00,0.0,167.666396,2516.418101,0.0,25.0,0.0,1.05426525,581.79649275,3291.9352550000003,45.9215235,0.0,3964.9925,3337.8567785000005,3964.9925,-627.1357214999994,None,NO_3,2026-04-23
2026-02-24 06:00:00+00:00,0.0,170.49514425,2582.229917,0.0,0.02777775,0.0,1.5718105,770.55971925,3524.8843687500002,41.37371525,0.0,4116.98,3566.258084,4116.98,-550.7219159999995,None,NO_3,2026-04-23
2026-02-24 07:00:00+00:00,0.0,170.370457,2452.85152975,0.0,0.0,0.0,0.96580025,955.0566327500001,3579.24441975,39.585401250000004,0.0,4175.2825,3618.829821,4175.2825,-556.4526790000004,None,NO_3,2026-04-23
2026-02-24 08:00:00+00:00,0.0,173.34618749999998,2318.5210927499998,0.0,0.0,0.0,0.21419325,1063.6627965,3555.7442699999992,39.516535499999996,0.0,4095.5325000000003,3595.260805499999,4095.5325000000003,-500.2716945000011,None,NO_3,2026-04-23
2026-02-24 09:00:00+00:00,0.0,154.25574125,2192.05100775,0.0,0.0,0.0,0.25266900000000003,1174.860735,3521.420153,39.42820475,0.0,4072.6425,3560.84835775,4072.6425,-511.7941422499998,None,NO_3,2026-04-23
2026-02-24 10:00:00+00:00,0.0,152.06339875,2129.8078327499998,0.0,0.0,0.0,0.023078,1255.1239515,3537.018261,39.5696475,0.0,3992.4175,3576.5879085,3992.4175,-415.8295914999999,None,NO_3,2026-04-23
2026-02-24 11:00:00+00:00,0.0,130.72842824999998,2082.7079025000003,0.0,0.0,0.0,0.11122425,1387.74275625,3601.29031125,39.635270500000004,0.0,3909.4975,3640.9255817499998,3909.4975,-268.5719182500002,None,NO_3,2026-04-23
2026-02-24 12:00:00+00:00,0.0,130.95935525,2073.550023,0.0,0.0,0.0,0.167137,1448.81095275,3653.487468,39.672594000000004,0.0,3852.13,3693.160062,3852.13,-158.96993800000018,None,NO_3,2026-04-23
2026-02-24 13:00:00+00:00,0.0,130.4070585,2067.65688275,0.0,0.0,0.0,0.0,1468.880947,3666.94488825,39.67106025,0.0,3820.0975,3706.6159485000003,3820.0975,-113.48155149999957,None,NO_3,2026-04-23
2026-02-24 14:00:00+00:00,0.0,130.43694975,2045.63321725,0.0,0.0,0.0,0.0,1474.19889275,3650.2690597499995,39.651126,0.0,3847.35,3689.9201857499997,3847.35,-157.42981425000016,None,NO_3,2026-04-23
2026-02-24 15:00:00+00:00,0.0,128.9105115,2026.84295825,0.0,0.0,0.0,0.0,1495.5643452499999,3651.317815,39.686993,0.0,3911.0875,3691.0048079999997,3911.0875,-220.0826920000004,None,NO_3,2026-04-23
2026-02-24 16:00:00+00:00,0.0,133.87802175,2162.4586215,0.0,0.0,0.0,0.0029855,1527.086026,3823.4256547499995,39.86956925,0.0,3943.7025,3863.2952239999995,3943.7025,-80.40727600000037,None,NO_3,2026-04-23
2026-02-24 17:00:00+00:00,0.0,134.31458425,2124.369543,0.0,0.0,0.0,0.001259,1540.30721475,3798.992601,39.4805305,0.0,3954.1949999999997,3838.4731315,3954.1949999999997,-115.7218684999998,None,NO_3,2026-04-23
2026-02-24 18:00:00+00:00,0.0,133.06131249999999,2025.9259815,0.0,0.0,0.0,0.0,1538.7794315,3697.7667255,39.56184075,0.0,3949.725,3737.32856625,3949.725,-212.3964337499997,None,NO_3,2026-04-23
2026-02-24 19:00:00+00:00,0.0,134.308332,2034.03922175,0.0,0.0,0.0,0.0,1530.7303335,3699.0778872499995,39.6572955,0.0,3926.98,3738.7351827499997,3926.98,-188.24481725000032,None,NO_3,2026-04-23
2026-02-24 20:00:00+00:00,0.0,136.90352975,2151.952399,0.0,0.0,0.0,0.09878100000000001,1533.531013,3822.4857227499997,39.65308975,0.0,3885.4875,3862.1388125,3885.4875,-23.348687500000324,None,NO_3,2026-04-23
2026-02-24 21:00:00+00:00,0.0,153.46782,2098.4408197499997,0.0,0.0,0.0,0.0386825,1513.2720995,3765.2194217499996,40.410312499999996,0.0,3827.4625,3805.6297342499997,3827.4625,-21.832765750000362,None,NO_3,2026-04-23
2026-02-24 22:00:00+00:00,0.0,150.75301775,2053.151504,0.0,0.0,0.0,0.8591697500000001,1503.577074,3708.3407655,40.49520225,0.0,3768.76,3748.8359677500002,3768.76,-19.924032249999982,None,NO_3,2026-04-23
2026-02-24 23:00:00+00:00,0.0,171.5240765,1958.10116325,0.0,0.0,0.0,1.01633475,1524.6505615,3655.292136,45.20279875,0.0,3660.8275,3700.49493475,3660.8275,39.66743475000021,None,NO_3,2026-04-23
2026-02-25 00:00:00+00:00,0.0,171.72441025,1786.9377865000001,0.0,0.0,0.0,0.6442085,1529.55474825,3488.8611535,45.394149,0.0,3576.7625,3534.2553025,3576.7625,-42.50719749999962,None,NO_3,2026-04-23
2026-02-25 01:00:00+00:00,0.0,173.14113525,1798.78751975,0.0,0.0,0.0,0.60381725,1528.65690275,3501.189375,47.2669755,0.0,3528.6725,3548.4563505,3528.6725,19.78385049999997,None,NO_3,2026-04-23
2026-02-25 02:00:00+00:00,0.0,175.79068375,1758.18517325,0.0,0.0,0.0,0.78333025,1504.4684605,3439.22764775,43.630519,0.0,3534.9725,3482.85816675,3534.9725,-52.11433325000007,None,NO_3,2026-04-23
2026-02-25 03:00:00+00:00,0.0,175.3739365,1802.7487515,0.0,0.0,0.0,0.49297799999999997,1507.03752075,3485.65318675,44.7629285,0.0,3575.0950000000003,3530.4161152499996,3575.0950000000003,-44.678884750000634,None,NO_3,2026-04-23
2026-02-25 04:00:00+00:00,0.0,130.66141,1727.1198327500001,0.0,0.0,0.0,0.1601565,1465.17867675,3323.120076,42.526038,0.0,3618.3675,3365.646114,3618.3675,-252.7213859999997,None,NO_3,2026-04-23
2026-02-25 05:00:00+00:00,0.0,131.91842825,1708.91466775,0.0,0.0,0.0,0.31601675,1400.7089409999999,3241.85805375,39.42485,0.0,3742.3275,3281.28290375,3742.3275,-461.0445962499998,None,NO_3,2026-04-23
2026-02-25 06:00:00+00:00,0.0,133.8791105,1791.24297625,0.0,0.0,0.0,0.54658975,1286.33973725,3212.0084137500003,33.48543975,0.0,3920.1475,3245.4938535,3920.1475,-674.6536464999999,None,NO_3,2026-04-23
2026-02-25 07:00:00+00:00,0.0,135.19163175,1801.96644675,0.0,0.0,0.0,0.0777695,1124.71066075,3061.94650875,27.652223,0.0,3942.1475,3089.59873175,3942.1475,-852.5487682500002,None,NO_3,2026-04-23
2026-02-25 08:00:00+00:00,0.0,130.9637735,1726.5545594999999,0.0,0.0,0.0,0.397576,1074.300605,2932.2165139999997,27.87551,0.0,3955.125,2960.0920239999996,3955.125,-995.0329760000004,None,NO_3,2026-04-23
2026-02-25 09:00:00+00:00,0.0,132.05976275,1695.86923125,0.0,0.0,0.0,1.63062175,1065.3312425,2894.89085825,27.87910025,0.0,3951.06,2922.7699585,3951.06,-1028.2900415,None,NO_3,2026-04-23
2026-02-25 10:00:00+00:00,0.0,131.32683624999999,1817.5745075,0.0,0.0,0.0,1.81389375,972.59603825,2923.3112757500003,27.87996075,0.0,3912.245,2951.1912365000003,3912.245,-961.0537634999996,None,NO_3,2026-04-23
2026-02-25 11:00:00+00:00,0.0,129.77980100000002,1855.00157825,0.0,24.94444425,0.0,0.06644925,956.8559075000001,2966.64818025,27.8698025,0.0,3887.9125,2994.51798275,3887.9125,-893.3945172499998,None,NO_3,2026-04-23
2026-02-25 12:00:00+00:00,0.0,129.86722675,1770.4627765,0.0,25.0,0.0,1.3061635,933.3406942500001,2859.976861,31.329831,0.0,3909.03,2891.306692,3909.03,-1017.7233080000001,None,NO_3,2026-04-23
2026-02-25 13:00:00+00:00,0.0,128.030887,1903.34103375,0.0,25.0,0.0,1.04000325,946.36975325,3003.78167725,42.085837,0.0,3897.5375,3045.86751425,3897.5375,-851.6699857499998,None,NO_3,2026-04-23
2026-02-25 14:00:00+00:00,0.0,135.662979,1943.7948852499999,0.0,25.0,0.0,0.246755,941.9550185,3046.65963775,44.1935825,0.0,3889.7425000000003,3090.85322025,3889.7425000000003,-798.8892797500002,None,NO_3,2026-04-23
2026-02-25 15:00:00+00:00,0.0,132.65050825,1899.05135225,0.0,25.0,0.0,0.0044315,962.521583,3019.2278750000005,41.87764575,0.0,3901.6275,3061.1055207500003,3901.6275,-840.5219792499997,None,NO_3,2026-04-23
2026-02-25 16:00:00+00:00,0.0,136.96995725,1948.716197,0.0,25.0,0.0,0.0,869.415889,2980.10204325,41.974911750000004,0.0,3903.0575,3022.076955,3903.0575,-880.9805449999999,None,NO_3,2026-04-23
2026-02-25 17:00:00+00:00,0.0,140.92083125,1966.64848825,0.0,25.0,0.0,0.0,774.63829175,2907.20761125,42.0204685,0.0,3899.6675,2949.22807975,3899.6675,-950.4394202500002,None,NO_3,2026-04-23
2026-02-25 18:00:00+00:00,0.0,138.974958,1826.27057575,0.0,25.0,0.0,0.0,646.70802225,2636.953556,44.94934875,0.0,3811.8125,2681.90290475,3811.8125,-1129.9095952500002,None,NO_3,2026-04-23
2026-02-25 19:00:00+00:00,0.0,138.94673749999998,1647.86093725,0.0,25.0,0.0,0.030792,411.4011515,2223.23961825,42.35493625,0.0,3804.6549999999997,2265.5945545,3804.6549999999997,-1539.0604454999998,None,NO_3,2026-04-23
2026-02-25 20:00:00+00:00,0.0,144.62819125,1745.97241625,0.0,25.0,0.0,0.130462,304.5743825,2220.305452,42.483974,0.0,3781.165,2262.7894260000003,3781.165,-1518.3755739999997,None,NO_3,2026-04-23
2026-02-25 21:00:00+00:00,0.0,146.34372075,1763.1203095,0.0,25.0,0.0,0.420804,274.21742475,2209.1022590000002,42.0768575,0.0,3759.0775,2251.1791165000004,3759.0775,-1507.8983834999995,None,NO_3,2026-04-23
2026-02-25 22:00:00+00:00,0.0,146.6768165,1709.821893,0.0,25.0,0.0,0.480714,297.52191675,2179.5013402500003,28.815342,0.0,3687.5175,2208.31668225,3687.5175,-1479.2008177499997,None,NO_3,2026-04-23
2026-02-25 23:00:00+00:00,0.0,198.137019,1953.57221725,0.0,25.0,0.0,0.0018335,373.62941275000003,2550.3404825,45.29415975,0.0,3544.0575,2595.6346422499996,3544.0575,-948.4228577500003,None,NO_3,2026-04-23
2026-02-26 00:00:00+00:00,0.0,198.12290325,1979.96869675,0.0,25.0,0.0,0.6962692500000001,414.1103695,2617.89823875,46.271591,0.0,3480.425,2664.16982975,3480.425,-816.25517025,None,NO_3,2026-04-23
2026-02-26 01:00:00+00:00,0.0,200.00127275,1975.3393500000002,0.0,25.0,0.0,1.445836,400.1187475,2601.90520625,46.202012249999996,0.0,3426.5425,2648.1072185,3426.5425,-778.4352815000002,None,NO_3,2026-04-23
2026-02-26 02:00:00+00:00,0.0,202.5293435,1901.51304525,0.0,25.0,0.0,0.1068395,455.47074325,2584.6199715000002,46.219189,0.0,3419.075,2630.8391605,3419.075,-788.2358394999997,None,NO_3,2026-04-23
2026-02-26 03:00:00+00:00,0.0,196.953943,1991.6221285000001,0.0,25.0,0.0,0.55536025,536.176514,2750.30794575,46.35087075,0.0,3415.6075,2796.6588165,3415.6075,-618.9486835000002,None,NO_3,2026-04-23
2026-02-26 04:00:00+00:00,0.0,183.840925,2096.487255,0.0,25.0,0.0,0.13504525,587.4112964999999,2892.87452175,47.16145825,0.0,3457.885,2940.03598,3457.885,-517.8490200000001,None,NO_3,2026-04-23
2026-02-26 05:00:00+00:00,0.0,199.71348275000003,2222.509277,0.0,25.0,0.0,0.31743325,690.818534,3138.358727,45.9147995,0.0,3638.0,3184.2735264999997,3638.0,-453.72647350000034,None,NO_3,2026-04-23
2026-02-26 06:00:00+00:00,0.0,211.34456675,2275.7539054999997,0.0,25.0,0.0,0.35648,599.9327165,3112.3876687499996,43.65968675,0.0,3829.5025,3156.0473555,3829.5025,-673.4551445000002,None,NO_3,2026-04-23
2026-02-26 07:00:00+00:00,0.0,205.5733875,2186.25999775,0.0,25.0,0.0,1.76043725,521.54625775,2940.14008025,26.78781475,0.0,3867.2425,2966.9278950000003,3867.2425,-900.3146049999996,None,NO_3,2026-04-23
2026-02-26 08:00:00+00:00,0.0,219.6444115,2153.78004425,0.0,24.947739,0.0,2.035839,432.583592,2832.9916257500004,27.654916,0.0,3892.025,2860.6465417500003,3892.025,-1031.3784582499998,None,NO_3,2026-04-23
2026-02-26 09:00:00+00:00,0.0,220.54456725,2164.42951,0.0,25.0,0.0,0.43486425,405.53613825,2815.94507975,27.769692,0.0,3865.3925,2843.7147717499997,3865.3925,-1021.6777282500002,None,NO_3,2026-04-23
2026-02-26 10:00:00+00:00,0.0,226.5225845,2172.79622375,0.0,25.0,0.0,0.000826,405.35318225,2829.6728165,29.07749425,0.0,3835.2225,2858.75031075,3835.2225,-976.4721892499997,None,NO_3,2026-04-23
2026-02-26 11:00:00+00:00,0.0,224.8363685,2215.357535,0.0,25.0,0.0,0.01622275,449.38199875,2914.592125,29.106765,0.0,3806.37,2943.69889,3806.37,-862.6711099999998,None,NO_3,2026-04-23
2026-02-26 12:00:00+00:00,0.0,215.08457025,2150.56572075,0.0,25.0,0.0,0.045805,462.0573605,2852.7534565,29.1134225,0.0,3753.835,2881.866879,3753.835,-871.9681209999999,None,NO_3,2026-04-23
2026-02-26 13:00:00+00:00,0.0,215.5644245,1991.468294,0.0,25.0,0.0,0.4114835,508.956042,2741.4002440000004,45.42826275,0.0,3757.4025,2786.8285067500005,3757.4025,-970.5739932499996,None,NO_3,2026-04-23
2026-02-26 14:00:00+00:00,0.0,226.67211724999999,2082.2951817499998,0.0,23.447091999999998,0.0,0.43317249999999996,458.97596699999997,2791.8235305,46.560972,0.0,3769.0425,2838.3845025,3769.0425,-930.6579975,None,NO_3,2026-04-23
2026-02-26 15:00:00+00:00,0.0,232.47849375,2172.67245475,0.0,24.94376475,0.0,0.01255325,437.60763225,2867.7148987499995,45.81414425,0.0,3805.7875,2913.5290429999995,3805.7875,-892.2584570000004,None,NO_3,2026-04-23
2026-02-26 16:00:00+00:00,0.0,244.75490175,2265.1181,0.0,25.0,0.0,0.0,474.18583225,3009.0588340000004,45.6093745,0.0,3814.7125,3054.6682085,3814.7125,-760.0442914999999,None,NO_3,2026-04-23
2026-02-26 17:00:00+00:00,0.0,262.448241,2277.01577,0.0,25.0,0.0,0.15371525,490.690689,3055.30841525,45.75422425,0.0,3831.65,3101.0626395,3831.65,-730.5873605000002,None,NO_3,2026-04-23
2026-02-26 18:00:00+00:00,0.0,240.06486875000002,2145.041843,0.0,25.0,0.0,0.0022830000000000003,507.14927624999996,2917.2582709999997,44.90405775,0.0,3816.5299999999997,2962.1623287499997,3816.5299999999997,-854.3676712500001,None,NO_3,2026-04-23
2026-02-26 19:00:00+00:00,0.0,245.07399675,2028.149471,0.0,25.0,0.0,0.0,574.83775575,2873.0612235,45.34313425,0.0,3792.89,2918.4043577499997,3792.89,-874.4856422500002,None,NO_3,2026-04-23
2026-02-26 20:00:00+00:00,0.0,243.69645475,1906.6305762499999,0.0,25.0,0.0,0.10724600000000001,672.488871,2847.923148,45.294186499999995,0.0,3726.6125,2893.2173344999997,3726.6125,-833.3951655000005,None,NO_3,2026-04-23
2026-02-26 21:00:00+00:00,0.0,243.11809599999998,1772.8146705,0.0,25.0,0.0,0.38663075,842.00986575,2883.3292629999996,45.16623225,0.0,3685.9125,2928.4954952499997,3685.9125,-757.4170047500002,None,NO_3,2026-04-23
2026-02-26 22:00:00+00:00,0.0,229.72259925,1556.5802254999999,0.0,25.0,0.0,0.47155925,994.184915,2805.959299,45.1644115,0.0,3586.15,2851.1237105,3586.15,-735.0262895000001,None,NO_3,2026-04-23
2026-02-26 23:00:00+00:00,0.0,251.6393335,1538.2000632499999,0.0,25.0,0.0,0.05157775,1071.3684305,2886.259405,45.336563,0.0,3512.58,2931.5959679999996,3512.58,-580.9840320000003,None,NO_3,2026-04-23
2026-02-27 00:00:00+00:00,0.0,249.5166925,1600.1944985,0.0,25.0,0.0,0.22981725,1048.4220045000002,2923.36301275,45.3252335,0.0,3476.58,2968.6882462500002,3476.58,-507.8917537499997,None,NO_3,2026-04-23
2026-02-27 01:00:00+00:00,0.0,255.9126945,1599.6452125,0.0,25.0,0.0,0.7694255,1054.02718675,2935.35451925,45.22092225,0.0,3413.58,2980.5754415,3413.58,-433.0045584999998,None,NO_3,2026-04-23
2026-02-27 02:00:00+00:00,0.0,261.68587475,1626.861495,0.0,25.0,0.0,1.4666995,982.84024775,2897.8543170000003,45.16389075,0.0,3397.85,2943.0182077500003,3397.85,-454.8317922499996,None,NO_3,2026-04-23
2026-02-27 03:00:00+00:00,0.0,263.10502675,1640.7397465,0.0,25.0,0.0,0.897794,785.74455,2715.4871172499998,45.129144249999996,0.0,3369.16,2760.6162615,3369.16,-608.5437385,None,NO_3,2026-04-23
