,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-09 02:00:00+00:00,116.9,11.7,193.9,0.0,42.2,396.7,0.0,2463.0,95.5,45.4,0.1,1.1,3366.5,0.0,0.0,2497.0,3366.5,2497.0,869.5,None,SK,2026-04-23
2026-03-09 03:00:00+00:00,113.0,12.9,194.8,0.0,43.2,395.6,0.1,2461.1,92.8,45.3,0.8,1.3,3360.9000000000005,0.0,0.0,2604.0,3360.9000000000005,2604.0,756.9000000000005,None,SK,2026-04-23
2026-03-09 04:00:00+00:00,110.7,13.4,212.0,0.0,45.1,399.0,28.4,2462.2,102.2,45.0,0.7,1.1,3419.7999999999993,0.1,0.0,2868.0,3419.899999999999,2868.0,551.8999999999992,None,SK,2026-04-23
2026-03-09 05:00:00+00:00,111.5,13.5,215.5,0.0,45.4,491.1,124.1,2464.2,106.7,47.2,10.6,0.9,3630.6999999999994,173.3,0.0,3273.0,3803.9999999999995,3273.0,530.9999999999995,None,SK,2026-04-23
2026-03-09 06:00:00+00:00,112.9,13.5,210.0,0.0,46.7,487.0,124.5,2464.4,105.9,48.6,84.8,0.7,3699.0,286.9,0.0,3398.0,3985.9,3398.0,587.9000000000001,None,SK,2026-04-23
2026-03-09 07:00:00+00:00,114.4,10.4,182.1,0.0,46.8,471.6,27.1,2467.6,101.9,47.9,183.7,0.8,3654.3,95.9,0.0,3351.0,3750.2000000000003,3351.0,399.2000000000003,None,SK,2026-04-23
2026-03-09 08:00:00+00:00,115.0,8.1,170.9,0.0,46.6,316.7,0.3,2463.9,91.1,46.9,262.1,0.8,3522.4,0.0,0.1,3244.0,3522.4,3244.1,278.3000000000002,None,SK,2026-04-23
2026-03-09 09:00:00+00:00,113.7,7.6,185.2,0.0,44.4,250.0,0.1,2461.8,81.6,46.1,310.2,1.2,3501.8999999999996,0.0,231.2,3009.0,3501.8999999999996,3240.2,261.6999999999998,None,SK,2026-04-23
2026-03-09 10:00:00+00:00,101.0,6.9,165.6,0.0,42.6,242.0,0.0,2458.5,72.3,45.4,333.3,1.3,3468.9000000000005,0.0,363.8,3034.0,3468.9000000000005,3397.8,71.10000000000036,None,SK,2026-04-23
2026-03-09 11:00:00+00:00,112.6,6.9,164.9,0.0,42.4,235.0,0.0,2451.9,72.9,45.5,328.9,1.3,3462.3,0.0,364.1,3027.0,3462.3,3391.1,71.20000000000027,None,SK,2026-04-23
2026-03-09 12:00:00+00:00,113.1,6.9,163.3,0.0,42.2,230.3,0.0,2449.8,73.2,45.9,299.1,1.4,3425.2000000000003,0.0,364.7,2999.0,3425.2000000000003,3363.7,61.500000000000455,None,SK,2026-04-23
2026-03-09 13:00:00+00:00,115.0,6.9,171.5,0.0,42.3,238.9,0.1,2445.1,76.6,45.9,241.2,1.6,3385.1,0.0,184.7,2972.0,3385.1,3156.7,228.4000000000001,None,SK,2026-04-23
2026-03-09 14:00:00+00:00,113.1,8.5,236.2,0.0,42.4,253.0,48.5,2443.8,79.6,47.7,154.2,1.6,3428.5999999999995,12.1,0.0,2996.0,3440.6999999999994,2996.0,444.69999999999936,None,SK,2026-04-23
2026-03-09 15:00:00+00:00,114.1,9.6,408.3,0.0,42.6,429.6,29.9,2442.3,85.7,53.3,57.4,1.6,3674.4000000000005,0.6,0.0,3234.0,3675.0000000000005,3234.0,441.00000000000045,None,SK,2026-04-23
2026-03-09 16:00:00+00:00,112.7,11.2,534.1,0.0,43.0,577.8,137.1,2443.6,90.3,54.5,4.8,1.7,4010.8,294.7,0.0,3370.0,4305.5,3370.0,935.5,None,SK,2026-04-23
2026-03-09 17:00:00+00:00,107.7,11.9,594.9,0.0,43.2,616.3,226.6,2443.6,95.4,52.8,1.1,1.9,4195.4,395.3,0.0,3502.0,4590.7,3502.0,1088.6999999999998,None,SK,2026-04-23
2026-03-09 18:00:00+00:00,112.6,12.0,597.6,0.0,43.1,583.6,217.6,2445.4,79.9,54.8,1.0,1.9,4149.5,391.1,0.0,3527.0,4540.6,3527.0,1013.6000000000004,None,SK,2026-04-23
2026-03-09 19:00:00+00:00,109.2,12.0,555.3,0.0,43.5,579.4,197.8,2450.0,76.6,53.8,0.8,1.9,4080.3,307.2,0.0,3454.0,4387.5,3454.0,933.5,None,SK,2026-04-23
2026-03-09 20:00:00+00:00,111.0,10.8,538.7,0.0,43.9,517.2,85.5,2451.1,89.0,53.3,0.7,1.8,3903.0,103.3,0.0,3189.0,4006.3,3189.0,817.3000000000002,None,SK,2026-04-23
2026-03-09 21:00:00+00:00,110.4,9.8,558.7,0.0,44.1,478.4,65.2,2451.7,96.7,51.7,0.1,1.8,3868.6,40.4,0.0,2956.0,3909.0,2956.0,953.0,None,SK,2026-04-23
2026-03-09 22:00:00+00:00,110.5,9.7,561.7,0.0,44.3,464.5,0.6,2453.9,93.6,52.6,0.1,1.0,3792.4999999999995,46.3,0.0,2812.0,3838.7999999999997,2812.0,1026.7999999999997,None,SK,2026-04-23
2026-03-09 23:00:00+00:00,110.4,10.4,480.2,0.0,44.4,326.4,0.0,2455.8,100.5,52.6,0.1,0.1,3580.9,85.3,0.0,2686.0,3666.2000000000003,2686.0,980.2000000000003,None,SK,2026-04-23
2026-03-10 00:00:00+00:00,112.0,10.1,469.6,0.0,44.5,317.1,0.0,2457.1,102.6,52.3,0.2,0.0,3565.5,45.6,0.0,2610.0,3611.1,2610.0,1001.0999999999999,None,SK,2026-04-23
2026-03-10 01:00:00+00:00,113.4,10.1,469.3,0.0,44.7,316.5,0.0,2458.6,101.0,51.9,0.1,0.0,3565.6,0.0,0.0,2624.0,3565.6,2624.0,941.5999999999999,None,SK,2026-04-23
2026-03-10 02:00:00+00:00,110.4,10.1,468.8,0.0,44.6,317.8,0.0,2459.6,108.2,53.4,0.2,0.4,3573.5,0.0,0.0,2628.0,3573.5,2628.0,945.5,None,SK,2026-04-23
2026-03-10 03:00:00+00:00,111.8,10.9,430.8,0.0,44.8,319.6,0.1,2459.8,109.8,52.9,0.8,1.5,3542.8000000000006,0.0,0.0,2749.0,3542.8000000000006,2749.0,793.8000000000006,None,SK,2026-04-23
2026-03-10 04:00:00+00:00,110.1,12.8,436.9,0.0,45.0,400.7,28.4,2463.1,113.3,51.3,0.7,1.8,3664.1000000000004,45.6,0.0,2984.0,3709.7000000000003,2984.0,725.7000000000003,None,SK,2026-04-23
2026-03-10 05:00:00+00:00,111.9,12.9,507.4,0.0,45.0,476.7,45.8,2463.3,114.7,53.8,11.4,1.9,3844.8,126.7,0.0,3353.0,3971.5,3353.0,618.5,None,SK,2026-04-23
2026-03-10 06:00:00+00:00,113.4,12.8,509.5,0.0,45.5,474.5,129.5,2462.9,106.5,53.0,69.6,1.9,3979.1000000000004,268.4,0.0,3455.0,4247.5,3455.0,792.5,None,SK,2026-04-23
2026-03-10 07:00:00+00:00,117.5,9.8,466.8,0.0,44.2,465.1,107.1,2462.8,98.8,52.6,142.2,1.8,3968.7000000000003,113.0,0.0,3388.0,4081.7000000000003,3388.0,693.7000000000003,None,SK,2026-04-23
2026-03-10 08:00:00+00:00,118.9,7.6,394.2,0.0,41.4,366.0,18.7,2462.4,92.3,51.0,221.6,1.5,3775.6000000000004,0.0,15.9,3316.0,3775.6000000000004,3331.9,443.7000000000003,None,SK,2026-04-23
2026-03-10 09:00:00+00:00,119.6,7.0,121.8,0.0,41.7,279.3,18.2,2460.4,79.1,50.1,271.4,1.3,3449.9,0.0,190.8,3130.0,3449.9,3320.8,129.0999999999999,None,SK,2026-04-23
2026-03-10 10:00:00+00:00,119.0,7.0,116.0,0.0,41.7,273.2,0.2,2457.9,71.7,52.3,287.8,1.2,3428.0,0.0,314.5,3128.0,3428.0,3442.5,-14.5,None,SK,2026-04-23
2026-03-10 11:00:00+00:00,119.2,7.1,118.3,0.0,41.8,276.0,0.0,2453.2,70.1,52.5,280.6,1.0,3419.7999999999997,0.0,362.7,3116.0,3419.7999999999997,3478.7,-58.90000000000009,None,SK,2026-04-23
2026-03-10 12:00:00+00:00,118.6,7.6,119.2,0.0,42.6,279.7,0.0,2449.3,71.2,51.9,251.0,1.1,3392.2,0.0,332.9,3065.0,3392.2,3397.9,-5.700000000000273,None,SK,2026-04-23
2026-03-10 13:00:00+00:00,119.0,7.5,122.7,0.0,42.7,286.2,0.0,2445.7,79.7,52.6,197.0,1.0,3354.0999999999995,0.0,110.1,3050.0,3354.0999999999995,3160.1,193.99999999999955,None,SK,2026-04-23
2026-03-10 14:00:00+00:00,116.9,7.0,135.2,0.0,43.9,311.9,0.1,2443.9,80.7,51.0,123.1,0.8,3314.5,0.0,0.0,3087.0,3314.5,3087.0,227.5,None,SK,2026-04-23
2026-03-10 15:00:00+00:00,114.3,7.0,241.2,0.0,43.6,481.4,24.9,2441.9,87.1,52.2,51.4,0.5,3545.5,0.1,0.0,3264.0,3545.6,3264.0,281.5999999999999,None,SK,2026-04-23
2026-03-10 16:00:00+00:00,113.8,8.1,502.9,0.0,43.2,595.7,168.1,2440.4,100.9,53.7,5.6,0.6,4032.9999999999995,346.9,0.0,3421.0,4379.9,3421.0,958.8999999999996,None,SK,2026-04-23
2026-03-10 17:00:00+00:00,111.9,8.7,569.1,0.0,43.6,650.4,231.3,2440.9,104.3,53.9,1.0,1.1,4216.2,397.7,0.0,3556.0,4613.9,3556.0,1057.8999999999996,None,SK,2026-04-23
2026-03-10 18:00:00+00:00,112.1,9.8,584.0,0.0,44.3,654.4,229.7,2443.3,113.4,51.9,0.9,1.0,4244.799999999999,395.4,0.0,3579.0,4640.199999999999,3579.0,1061.199999999999,None,SK,2026-04-23
2026-03-10 19:00:00+00:00,112.5,9.8,523.4,0.0,44.8,625.1,200.4,2444.0,110.4,50.3,0.8,0.7,4122.2,210.6,0.0,3488.0,4332.8,3488.0,844.8000000000002,None,SK,2026-04-23
2026-03-10 20:00:00+00:00,112.6,9.6,510.7,0.0,45.2,597.6,75.0,2445.6,109.7,50.7,0.7,0.6,3957.9999999999995,100.4,0.0,3264.0,4058.3999999999996,3264.0,794.3999999999996,None,SK,2026-04-23
2026-03-10 21:00:00+00:00,114.6,10.1,424.6,0.0,45.9,514.3,30.8,2446.2,107.5,50.4,0.1,0.2,3744.7,0.0,0.0,3021.0,3744.7,3021.0,723.6999999999998,None,SK,2026-04-23
2026-03-10 22:00:00+00:00,113.1,10.0,442.1,0.0,46.2,368.0,1.8,2450.5,104.7,50.5,0.1,0.1,3587.0999999999995,0.0,50.0,2856.0,3587.0999999999995,2906.0,681.0999999999995,None,SK,2026-04-23
2026-03-10 23:00:00+00:00,112.0,10.7,321.9,0.0,46.8,356.5,1.6,2453.2,105.7,50.6,0.1,0.1,3459.1999999999994,0.6,0.0,2769.0,3459.7999999999993,2769.0,690.7999999999993,None,SK,2026-04-23
2026-03-11 00:00:00+00:00,111.8,11.7,219.9,0.0,47.3,350.3,0.0,2453.1,105.3,50.9,0.1,0.1,3350.5,0.0,0.0,2687.0,3350.5,2687.0,663.5,None,SK,2026-04-23
2026-03-11 01:00:00+00:00,109.4,12.9,214.9,0.0,46.3,358.4,0.0,2453.8,104.6,50.0,0.1,0.1,3350.5,0.0,0.0,2678.0,3350.5,2678.0,672.5,None,SK,2026-04-23
2026-03-11 02:00:00+00:00,110.0,12.9,241.7,0.0,45.8,392.9,20.0,2454.3,113.8,50.3,0.1,0.1,3441.9000000000005,20.0,0.0,2710.0,3461.9000000000005,2710.0,751.9000000000005,None,SK,2026-04-23
2026-03-11 03:00:00+00:00,111.0,14.0,238.3,0.0,47.0,408.2,6.8,2455.5,109.3,48.6,0.7,0.2,3439.6,6.7,0.0,2799.0,3446.2999999999997,2799.0,647.2999999999997,None,SK,2026-04-23
2026-03-11 04:00:00+00:00,109.8,14.6,211.4,0.0,47.4,369.4,24.3,2458.0,109.8,49.7,0.7,0.4,3395.4999999999995,0.9,0.0,3015.0,3396.3999999999996,3015.0,381.39999999999964,None,SK,2026-04-23
2026-03-11 05:00:00+00:00,109.9,14.6,211.4,0.0,47.1,465.6,91.0,2459.9,110.5,50.1,11.1,0.9,3572.1,141.9,0.0,3386.0,3714.0,3386.0,328.0,None,SK,2026-04-23
2026-03-11 06:00:00+00:00,110.1,14.7,202.2,0.0,47.2,468.2,85.7,2460.9,101.5,50.1,78.9,1.3,3620.8,51.1,0.0,3424.0,3671.9,3424.0,247.9000000000001,None,SK,2026-04-23
2026-03-11 07:00:00+00:00,109.1,12.2,195.3,0.0,46.7,365.9,24.2,2461.6,90.9,49.9,162.5,1.4,3519.7000000000003,0.0,95.1,3331.0,3519.7000000000003,3426.1,93.60000000000036,None,SK,2026-04-23
2026-03-11 08:00:00+00:00,110.5,8.5,186.2,0.0,46.5,339.2,0.4,2459.4,89.4,48.0,231.9,1.2,3521.2,0.0,94.0,3234.0,3521.2,3328.0,193.19999999999982,None,SK,2026-04-23
2026-03-11 09:00:00+00:00,110.0,0.1,165.0,0.0,45.8,217.6,0.0,2460.5,76.9,47.0,271.1,0.7,3394.7,0.0,260.6,3085.0,3394.7,3345.6,49.09999999999991,None,SK,2026-04-23
2026-03-11 10:00:00+00:00,110.6,0.0,158.6,0.0,44.6,197.2,0.3,2453.2,72.0,47.2,293.1,0.7,3377.4999999999995,0.0,261.7,3075.0,3377.4999999999995,3336.7,40.79999999999973,None,SK,2026-04-23
2026-03-11 11:00:00+00:00,109.0,0.0,160.5,0.0,43.7,200.8,0.1,2449.8,71.8,47.8,282.8,0.3,3366.600000000001,0.0,265.9,3066.0,3366.600000000001,3331.9,34.70000000000073,None,SK,2026-04-23
2026-03-11 12:00:00+00:00,84.3,0.4,164.8,0.0,42.4,201.9,0.1,2445.1,73.5,48.2,252.2,0.3,3313.2,0.0,315.0,3019.0,3313.2,3334.0,-20.800000000000182,None,SK,2026-04-23
2026-03-11 13:00:00+00:00,107.2,4.6,171.2,0.0,41.6,313.8,0.0,2443.3,82.1,49.1,197.9,0.3,3411.1000000000004,0.0,357.8,2995.0,3411.1000000000004,3352.8,58.30000000000018,None,SK,2026-04-23
2026-03-11 14:00:00+00:00,109.6,8.7,211.0,0.0,41.2,374.2,0.1,2440.9,81.6,49.5,120.3,0.3,3437.4000000000005,0.0,2.7,3053.0,3437.4000000000005,3055.7,381.7000000000007,None,SK,2026-04-23
2026-03-11 15:00:00+00:00,114.5,7.7,394.4,0.0,41.2,529.5,53.3,2440.4,84.5,49.7,46.4,0.2,3761.7999999999997,114.8,0.0,3245.0,3876.6,3245.0,631.5999999999999,None,SK,2026-04-23
2026-03-11 16:00:00+00:00,113.9,7.7,542.2,0.0,41.3,601.5,211.6,2442.9,89.3,50.2,5.3,0.1,4106.000000000001,262.4,0.0,3391.0,4368.400000000001,3391.0,977.4000000000005,None,SK,2026-04-23
2026-03-11 17:00:00+00:00,109.0,7.8,590.3,0.0,42.2,609.1,216.7,2440.9,98.8,50.5,0.8,0.1,4166.200000000001,371.6,0.0,3519.0,4537.800000000001,3519.0,1018.8000000000011,None,SK,2026-04-23
2026-03-11 18:00:00+00:00,108.2,7.7,600.3,0.0,45.4,614.2,217.0,2442.3,104.9,50.3,0.9,0.2,4191.4,373.3,0.0,3529.0,4564.7,3529.0,1035.6999999999998,None,SK,2026-04-23
2026-03-11 19:00:00+00:00,108.5,7.8,570.4,0.0,44.8,565.0,132.7,2441.5,105.6,50.4,0.8,0.3,4027.8,96.8,0.0,3443.0,4124.6,3443.0,681.6000000000004,None,SK,2026-04-23
2026-03-11 20:00:00+00:00,107.6,7.7,597.5,0.0,44.5,515.8,54.0,2443.8,105.9,50.1,0.7,0.3,3927.9,67.4,0.0,3182.0,3995.3,3182.0,813.3000000000002,None,SK,2026-04-23
2026-03-11 21:00:00+00:00,109.0,7.1,585.6,0.0,43.6,409.1,25.7,2445.9,102.3,50.1,0.1,0.1,3778.6,0.0,0.0,2963.0,3778.6,2963.0,815.5999999999999,None,SK,2026-04-23
2026-03-11 22:00:00+00:00,104.5,7.1,478.1,0.0,42.9,341.6,0.2,2449.6,97.7,49.1,0.1,0.2,3571.0999999999995,0.0,0.0,2812.0,3571.0999999999995,2812.0,759.0999999999995,None,SK,2026-04-23
2026-03-11 23:00:00+00:00,107.9,9.0,201.1,0.0,43.2,318.5,0.0,2452.4,91.7,49.1,0.1,0.2,3273.2,0.0,0.0,2702.0,3273.2,2702.0,571.1999999999998,None,SK,2026-04-23
2026-03-12 00:00:00+00:00,110.2,9.0,190.2,0.0,44.3,315.5,0.0,2453.6,91.6,47.7,0.1,0.2,3262.3999999999996,0.0,0.0,2612.0,3262.3999999999996,2612.0,650.3999999999996,None,SK,2026-04-23
2026-03-12 01:00:00+00:00,110.6,9.0,192.0,0.0,44.4,308.1,0.0,2455.9,91.9,48.2,0.1,0.2,3260.3999999999996,0.0,0.0,2619.0,3260.3999999999996,2619.0,641.3999999999996,None,SK,2026-04-23
2026-03-12 02:00:00+00:00,113.4,9.5,194.9,0.0,44.9,318.7,0.0,2457.5,92.2,48.4,0.1,0.3,3279.9,0.0,0.0,2614.0,3279.9,2614.0,665.9000000000001,None,SK,2026-04-23
2026-03-12 03:00:00+00:00,114.8,9.7,206.8,0.0,46.7,319.8,0.1,2454.7,96.8,47.9,0.7,0.4,3298.4,0.0,0.0,2711.0,3298.4,2711.0,587.4000000000001,None,SK,2026-04-23
2026-03-12 04:00:00+00:00,114.7,9.7,203.2,0.0,47.5,333.0,27.8,2453.7,99.4,47.6,0.7,0.4,3337.7,4.3,0.0,2930.0,3342.0,2930.0,412.0,None,SK,2026-04-23
2026-03-12 05:00:00+00:00,110.4,9.7,210.9,0.0,47.4,432.4,77.7,2454.6,103.3,49.1,8.6,0.2,3504.2999999999997,84.3,0.0,3309.0,3588.6,3309.0,279.5999999999999,None,SK,2026-04-23
2026-03-12 06:00:00+00:00,107.0,9.7,199.7,0.0,45.6,417.6,98.1,2456.7,99.7,49.1,64.7,0.1,3547.999999999999,107.6,0.0,3381.0,3655.599999999999,3381.0,274.599999999999,None,SK,2026-04-23
2026-03-12 07:00:00+00:00,112.4,9.6,197.1,0.0,44.6,321.3,80.8,2455.9,93.3,49.5,147.3,0.0,3511.8,60.3,0.0,3312.0,3572.1000000000004,3312.0,260.10000000000036,None,SK,2026-04-23
2026-03-12 08:00:00+00:00,117.4,7.6,187.7,0.0,43.6,271.7,7.2,2453.0,92.5,49.1,208.4,0.0,3438.2,0.0,75.2,3223.0,3438.2,3298.2,140.0,None,SK,2026-04-23
2026-03-12 09:00:00+00:00,118.3,6.9,172.4,0.0,41.3,217.0,0.1,2449.6,77.9,50.4,262.4,0.0,3396.3,0.0,300.1,3016.0,3396.3,3316.1,80.20000000000027,None,SK,2026-04-23
2026-03-12 10:00:00+00:00,117.9,6.9,163.8,0.0,40.2,202.9,0.0,2445.5,71.3,51.0,297.5,0.0,3397.0,0.0,364.6,3011.0,3397.0,3375.6,21.40000000000009,None,SK,2026-04-23
2026-03-12 11:00:00+00:00,119.5,6.9,164.0,0.0,39.8,204.8,0.0,2444.0,71.4,52.0,284.5,0.0,3386.9,0.0,364.5,2990.0,3386.9,3354.5,32.40000000000009,None,SK,2026-04-23
2026-03-12 12:00:00+00:00,119.1,7.0,166.9,0.0,39.7,206.5,0.0,2443.0,71.3,52.1,232.3,0.0,3337.9,0.0,364.5,2985.0,3337.9,3349.5,-11.599999999999909,None,SK,2026-04-23
2026-03-12 13:00:00+00:00,119.8,7.0,170.9,0.0,40.0,206.9,0.0,2441.1,70.2,52.1,157.3,0.1,3265.3999999999996,0.0,266.4,3006.0,3265.3999999999996,3272.4,-7.000000000000455,None,SK,2026-04-23
2026-03-12 14:00:00+00:00,120.4,7.2,205.5,0.0,40.3,231.4,0.1,2438.6,70.0,51.7,112.5,0.1,3277.7999999999997,0.0,158.1,3051.0,3277.7999999999997,3209.1,68.69999999999982,None,SK,2026-04-23
2026-03-12 15:00:00+00:00,116.2,7.6,370.1,0.0,40.7,434.7,36.0,2438.9,80.1,51.4,50.2,0.1,3625.9999999999995,50.1,0.0,3237.0,3676.0999999999995,3237.0,439.09999999999945,None,SK,2026-04-23
2026-03-12 16:00:00+00:00,112.9,8.6,566.2,0.0,40.6,486.9,114.7,2439.6,89.8,51.9,5.7,0.1,3917.0,266.5,0.0,3347.0,4183.5,3347.0,836.5,None,SK,2026-04-23
2026-03-12 17:00:00+00:00,112.6,8.6,585.3,0.0,40.9,499.2,212.3,2439.8,99.2,52.0,0.4,0.2,4050.4999999999995,360.1,0.0,3449.0,4410.599999999999,3449.0,961.5999999999995,None,SK,2026-04-23
2026-03-12 18:00:00+00:00,115.3,8.7,594.4,0.0,41.8,513.5,214.7,2440.0,102.1,53.2,0.3,0.2,4084.1999999999994,266.6,0.0,3498.0,4350.799999999999,3498.0,852.7999999999993,None,SK,2026-04-23
2026-03-12 19:00:00+00:00,113.5,8.8,557.1,0.0,45.6,514.6,133.6,2442.1,101.3,53.5,0.2,0.1,3970.3999999999996,274.5,0.0,3429.0,4244.9,3429.0,815.8999999999996,None,SK,2026-04-23
2026-03-12 20:00:00+00:00,111.9,8.6,553.7,0.0,44.2,441.9,31.2,2443.5,98.7,53.5,0.1,0.1,3787.3999999999996,50.2,0.0,3185.0,3837.5999999999995,3185.0,652.5999999999995,None,SK,2026-04-23
2026-03-12 21:00:00+00:00,109.9,8.5,574.6,0.0,42.4,374.7,26.2,2446.1,101.3,54.0,1.0,0.0,3738.7,95.4,0.0,2989.0,3834.1,2989.0,845.0999999999999,None,SK,2026-04-23
2026-03-12 22:00:00+00:00,112.0,8.5,417.5,0.0,41.3,358.6,6.3,2449.3,91.8,53.8,0.1,0.0,3539.2000000000003,6.7,0.0,2867.0,3545.9,2867.0,678.9000000000001,None,SK,2026-04-23
2026-03-12 23:00:00+00:00,112.6,9.8,207.9,0.0,40.9,300.3,0.0,2453.0,89.6,52.8,0.1,0.0,3267.0,0.0,0.0,2738.0,3267.0,2738.0,529.0,None,SK,2026-04-23
2026-03-13 00:00:00+00:00,113.8,11.0,185.1,0.0,41.0,292.4,0.0,2455.6,82.3,53.2,0.1,0.0,3234.4999999999995,0.0,0.0,2636.0,3234.4999999999995,2636.0,598.4999999999995,None,SK,2026-04-23
2026-03-13 01:00:00+00:00,113.0,11.0,205.8,0.0,41.1,296.6,0.0,2455.8,89.6,52.7,0.2,0.0,3265.7999999999997,0.0,0.0,2641.0,3265.7999999999997,2641.0,624.7999999999997,None,SK,2026-04-23
2026-03-13 02:00:00+00:00,112.0,11.1,191.3,0.0,41.2,293.9,0.0,2456.1,85.5,52.5,0.1,0.0,3243.7,0.0,0.0,2662.0,3243.7,2662.0,581.6999999999998,None,SK,2026-04-23
2026-03-13 03:00:00+00:00,111.8,11.7,192.6,0.0,41.8,298.4,0.1,2455.8,88.9,52.7,0.2,0.2,3254.2,0.0,0.0,2771.0,3254.2,2771.0,483.1999999999998,None,SK,2026-04-23
2026-03-13 04:00:00+00:00,110.8,12.7,191.8,0.0,42.5,337.0,73.1,2456.2,90.8,52.3,0.2,0.5,3367.9,131.6,0.0,2952.0,3499.5,2952.0,547.5,None,SK,2026-04-23
2026-03-13 05:00:00+00:00,112.0,12.8,193.7,0.0,43.6,365.0,141.3,2457.1,96.1,52.6,11.7,0.5,3486.3999999999996,276.0,0.0,3302.0,3762.3999999999996,3302.0,460.39999999999964,None,SK,2026-04-23
2026-03-13 06:00:00+00:00,111.0,11.3,192.3,0.0,44.0,331.6,57.5,2455.8,92.3,52.7,78.2,0.3,3427.0,32.1,0.0,3422.0,3459.1,3422.0,37.09999999999991,None,SK,2026-04-23
2026-03-13 07:00:00+00:00,107.9,9.7,189.5,0.0,44.2,291.8,0.4,2457.3,87.7,51.0,153.8,0.3,3393.6000000000004,0.1,0.0,3350.0,3393.7000000000003,3350.0,43.70000000000027,None,SK,2026-04-23
2026-03-13 08:00:00+00:00,106.9,8.4,181.0,0.0,44.4,218.3,0.0,2458.1,74.9,50.5,216.2,0.2,3358.8999999999996,0.0,201.6,3263.0,3358.8999999999996,3464.6,-105.70000000000027,None,SK,2026-04-23
2026-03-13 09:00:00+00:00,111.1,7.7,170.8,0.0,42.6,222.0,0.1,2457.2,73.2,51.8,262.1,0.0,3398.6,0.0,324.6,3085.0,3398.6,3409.6,-11.0,None,SK,2026-04-23
2026-03-13 10:00:00+00:00,114.7,6.9,169.3,0.0,40.8,215.3,0.0,2448.5,72.5,51.0,271.3,0.2,3390.5,0.0,334.0,3104.0,3390.5,3438.0,-47.5,None,SK,2026-04-23
2026-03-13 11:00:00+00:00,114.2,7.0,169.8,0.0,39.3,221.7,0.0,2443.3,72.7,50.6,230.9,0.3,3349.8,0.0,364.4,3106.0,3349.8,3470.4,-120.59999999999991,None,SK,2026-04-23
2026-03-13 12:00:00+00:00,114.9,7.1,171.5,0.0,38.7,227.2,0.0,2439.1,72.6,51.0,182.4,0.6,3305.1,0.0,364.9,3069.0,3305.1,3433.9,-128.80000000000018,None,SK,2026-04-23
2026-03-13 13:00:00+00:00,116.6,7.0,172.3,0.0,37.9,220.6,0.0,2438.2,71.7,52.3,133.9,0.7,3251.2,0.0,366.4,3072.0,3251.2,3438.4,-187.20000000000027,None,SK,2026-04-23
2026-03-13 14:00:00+00:00,118.7,8.5,181.5,0.0,38.3,251.6,0.1,2434.3,72.1,50.7,96.9,0.9,3253.6,0.0,207.1,3062.0,3253.6,3269.1,-15.5,None,SK,2026-04-23
2026-03-13 15:00:00+00:00,117.0,9.7,190.0,0.0,38.6,360.4,25.2,2432.7,73.0,50.1,47.1,0.8,3344.6,39.4,0.0,3185.0,3384.0,3185.0,199.0,None,SK,2026-04-23
2026-03-13 16:00:00+00:00,116.0,10.8,203.4,0.0,38.7,475.5,223.5,2433.6,74.1,51.0,5.8,1.0,3633.4,389.0,0.0,3276.0,4022.4,3276.0,746.4000000000001,None,SK,2026-04-23
2026-03-13 17:00:00+00:00,117.8,12.2,203.9,0.0,38.7,587.1,215.9,2435.1,83.8,51.7,0.4,0.8,3747.4,374.9,0.0,3407.0,4122.3,3407.0,715.3000000000002,None,SK,2026-04-23
2026-03-13 18:00:00+00:00,116.7,12.2,199.8,0.0,40.1,592.6,213.7,2437.0,89.0,51.4,0.3,1.2,3754.0000000000005,364.1,0.0,3418.0,4118.1,3418.0,700.1000000000004,None,SK,2026-04-23
2026-03-13 19:00:00+00:00,113.3,12.3,195.8,0.0,40.7,493.2,211.2,2440.3,89.1,52.8,0.2,1.0,3649.9,265.0,0.0,3343.0,3914.9,3343.0,571.9000000000001,None,SK,2026-04-23
2026-03-13 20:00:00+00:00,114.3,11.7,194.4,0.0,41.1,409.0,168.6,2440.0,91.0,52.6,0.1,1.1,3523.8999999999996,137.6,0.0,3122.0,3661.4999999999995,3122.0,539.4999999999995,None,SK,2026-04-23
2026-03-13 21:00:00+00:00,113.6,10.6,195.4,0.0,40.6,404.5,30.4,2441.4,90.3,52.9,0.1,0.7,3380.5,1.2,0.0,2903.0,3381.7,2903.0,478.6999999999998,None,SK,2026-04-23
2026-03-13 22:00:00+00:00,115.8,10.6,198.5,0.0,40.2,389.5,20.2,2443.5,90.3,52.6,0.1,0.5,3361.8,0.0,0.0,2742.0,3361.8,2742.0,619.8000000000002,None,SK,2026-04-23
2026-03-13 23:00:00+00:00,111.5,10.8,193.5,0.0,39.9,302.5,18.0,2447.0,87.2,52.5,0.1,0.4,3263.3999999999996,0.0,0.0,2607.0,3263.3999999999996,2607.0,656.3999999999996,None,SK,2026-04-23
