,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-15 11:00:00+00:00,72.2,523.1,139.6,13.6,0.0,134.60000000000002,907.3,34.4,188.7,3.3000000000000003,806.6,2823.4,129.5,0.0,2214.25,2952.9,2214.25,738.6500000000001,None,HR,2026-04-23
2026-02-15 12:00:00+00:00,72.1,523.6,142.70000000000002,13.299999999999999,0.0,137.2,893.5,34.4,172.1,3.2,862.9,2855.0,73.5,0.0,2023.5,2928.5,2023.5,905.0,None,HR,2026-04-23
2026-02-15 13:00:00+00:00,72.2,523.1,142.4,12.3,0.0,140.3,1023.6999999999999,34.4,167.8,3.4000000000000004,921.6,3041.2000000000003,0.0,8.5,1966.75,3041.2000000000003,1975.25,1065.9500000000003,None,HR,2026-04-23
2026-02-15 14:00:00+00:00,72.4,562.8,142.9,11.0,0.0,142.6,1149.3,34.4,116.6,4.8,861.5,3098.3,0.0,0.4,2002.75,3098.3,2003.15,1095.15,None,HR,2026-04-23
2026-02-15 15:00:00+00:00,72.0,588.5,142.70000000000002,10.0,0.0,194.4,1122.6,34.4,46.1,5.2,839.6,3055.4999999999995,0.19999999999999996,0.0,2087.75,3055.6999999999994,2087.75,967.9499999999994,None,HR,2026-04-23
2026-02-15 16:00:00+00:00,72.0,590.1,143.0,9.6,0.0,198.5,1116.5,34.8,4.2,5.3,831.3,3005.3,0.20000000000000007,0.0,2264.25,3005.5,2264.25,741.25,None,HR,2026-04-23
2026-02-15 17:00:00+00:00,72.1,588.9,147.6,10.0,0.0,202.2,1094.4,34.8,0.0,5.3,807.9,2963.2000000000003,0.19999999999999996,0.0,2412.75,2963.4,2412.75,550.6500000000001,None,HR,2026-04-23
2026-02-15 18:00:00+00:00,72.30000000000001,525.2,150.0,10.4,0.0,202.0,1095.2,34.8,0.0,5.6,800.3,2895.8,0.6000000000000001,0.0,2482.5,2896.4,2482.5,413.9000000000001,None,HR,2026-04-23
2026-02-15 19:00:00+00:00,72.30000000000001,523.7,150.7,11.6,0.0,200.7,1046.0,34.8,0.0,5.5,790.8,2836.1,0.5000000000000001,0.0,2487.0,2836.6,2487.0,349.5999999999999,None,HR,2026-04-23
2026-02-15 20:00:00+00:00,72.4,469.2,150.8,12.0,0.0,179.9,1038.2,34.0,0.0,5.6,730.0,2692.1,0.4,0.0,2471.25,2692.5,2471.25,221.25,None,HR,2026-04-23
2026-02-15 21:00:00+00:00,72.4,456.6,150.7,12.3,0.0,157.39999999999998,900.0,34.4,0.0,5.6,661.8,2451.2,0.20000000000000007,0.0,2315.25,2451.3999999999996,2315.25,136.14999999999964,None,HR,2026-04-23
2026-02-15 22:00:00+00:00,72.4,457.2,150.0,12.1,0.0,156.5,750.1,34.4,0.0,5.2,604.6,2242.5000000000005,0.19999999999999996,0.0,2098.25,2242.7000000000003,2098.25,144.45000000000027,None,HR,2026-04-23
2026-02-15 23:00:00+00:00,72.4,458.1,150.2,11.7,0.0,151.2,795.5,34.4,0.0,4.8,386.5,2064.8,0.0,2.6000000000000005,1879.75,2064.8,1882.35,182.45000000000027,None,HR,2026-04-23
2026-02-16 00:00:00+00:00,72.30000000000001,459.1,150.8,11.7,0.0,151.2,798.0,34.4,0.0,3.4000000000000004,282.5,1963.4000000000003,0.0,2.9000000000000004,1759.5,1963.4000000000003,1762.4,201.00000000000023,None,HR,2026-04-23
2026-02-16 01:00:00+00:00,72.1,459.5,150.89999999999998,11.4,0.0,150.9,798.6,34.0,0.0,3.0,164.1,1844.5,0.0,5.8,1679.25,1844.5,1685.05,159.45000000000005,None,HR,2026-04-23
2026-02-16 02:00:00+00:00,72.1,460.1,150.0,13.8,0.0,151.0,793.4,34.0,0.0,3.2,78.3,1755.9,0.0,6.3,1659.5,1755.9,1665.8,90.10000000000014,None,HR,2026-04-23
2026-02-16 03:00:00+00:00,72.0,471.29999999999995,148.1,14.0,0.0,150.9,795.9,34.0,0.0,3.2,39.8,1729.1999999999998,0.0,6.1,1704.25,1729.1999999999998,1710.35,18.84999999999991,None,HR,2026-04-23
2026-02-16 04:00:00+00:00,71.6,526.4,147.0,14.8,0.0,151.29999999999998,792.0,34.0,0.0,3.2,61.5,1801.8,0.0,6.2,1892.5,1801.8,1898.7,-96.90000000000009,None,HR,2026-04-23
2026-02-16 05:00:00+00:00,72.30000000000001,525.5,145.0,14.4,0.0,154.5,978.0,34.0,0.2,3.2,83.2,2010.3,173.5,0.0,2337.0,2183.8,2337.0,-153.19999999999982,None,HR,2026-04-23
2026-02-16 06:00:00+00:00,71.2,526.7,141.5,13.6,0.0,162.0,1011.2,33.6,19.5,4.4,98.7,2082.4,203.29999999999998,0.0,2609.75,2285.7000000000003,2609.75,-324.0499999999997,None,HR,2026-04-23
2026-02-16 07:00:00+00:00,71.2,526.6,139.2,11.8,0.0,163.8,1006.7,33.6,110.1,5.2,127.39999999999999,2195.6,204.3,0.0,2618.75,2399.9,2618.75,-218.8499999999999,None,HR,2026-04-23
2026-02-16 08:00:00+00:00,72.0,526.5,136.6,11.7,0.0,130.4,1008.7,33.2,177.1,5.2,155.6,2257.0,205.8,0.0,2542.75,2462.8,2542.75,-79.94999999999982,None,HR,2026-04-23
2026-02-16 09:00:00+00:00,72.2,526.6,135.8,12.0,0.0,129.4,1007.3,33.6,173.5,5.6,172.6,2268.6,167.8,0.0,2521.0,2436.4,2521.0,-84.59999999999991,None,HR,2026-04-23
2026-02-16 10:00:00+00:00,72.0,525.5,137.2,12.0,0.0,144.3,1048.9,33.6,156.3,5.6,205.7,2341.1,209.89999999999998,0.0,2659.25,2551.0,2659.25,-108.25,None,HR,2026-04-23
2026-02-16 11:00:00+00:00,72.4,525.4,138.2,11.5,0.0,142.3,1036.6,32.8,140.1,4.2,278.8,2382.2999999999997,224.6,0.0,2695.25,2606.8999999999996,2695.25,-88.35000000000036,None,HR,2026-04-23
2026-02-16 12:00:00+00:00,72.4,524.3,137.2,10.700000000000001,0.0,139.3,983.3,32.8,118.8,4.0,311.4,2334.2,190.0,0.0,2661.0,2524.2,2661.0,-136.80000000000018,None,HR,2026-04-23
2026-02-16 13:00:00+00:00,72.1,524.7,137.6,10.5,0.0,161.8,1003.3,32.8,77.3,5.2,377.8,2403.1,221.8,0.0,2649.0,2624.9,2649.0,-24.09999999999991,None,HR,2026-04-23
2026-02-16 14:00:00+00:00,72.30000000000001,523.2,137.0,10.0,0.0,174.0,1009.7,32.8,42.9,5.2,493.1,2500.2000000000003,230.70000000000002,0.0,2645.75,2730.9,2645.75,85.15000000000009,None,HR,2026-04-23
2026-02-16 15:00:00+00:00,72.2,523.2,137.2,10.4,0.0,175.8,998.9,33.2,15.1,5.2,502.3,2473.5000000000005,224.8,0.0,2716.0,2698.3000000000006,2716.0,-17.699999999999363,None,HR,2026-04-23
2026-02-16 16:00:00+00:00,72.0,523.1,140.2,10.4,0.0,168.3,1037.9,33.6,1.9,5.6,503.6,2496.6,224.9,0.0,2846.75,2721.5,2846.75,-125.25,None,HR,2026-04-23
2026-02-16 17:00:00+00:00,72.2,523.5,140.6,10.1,0.0,168.5,1063.8,33.6,0.0,5.2,525.7,2543.2,224.9,0.0,2883.25,2768.1,2883.25,-115.15000000000009,None,HR,2026-04-23
2026-02-16 18:00:00+00:00,72.1,523.2,141.2,10.0,0.0,170.5,973.9,33.2,0.0,5.2,565.9,2495.2000000000003,208.8,0.0,2896.5,2704.0000000000005,2896.5,-192.49999999999955,None,HR,2026-04-23
2026-02-16 19:00:00+00:00,72.2,522.1,148.1,10.5,0.0,171.8,975.5,33.2,0.0,5.6,604.4,2543.4,202.2,0.0,2818.0,2745.6,2818.0,-72.40000000000009,None,HR,2026-04-23
2026-02-16 20:00:00+00:00,72.30000000000001,464.3,152.1,12.4,0.0,152.5,958.2,33.2,0.0,5.6,557.5,2408.1000000000004,96.0,0.0,2754.5,2504.1000000000004,2754.5,-250.39999999999964,None,HR,2026-04-23
2026-02-16 21:00:00+00:00,72.30000000000001,457.5,153.6,12.4,0.0,144.5,884.1,33.2,0.0,5.6,588.2,2351.4,0.0,6.1,2532.0,2351.4,2538.1,-186.69999999999982,None,HR,2026-04-23
2026-02-16 22:00:00+00:00,72.30000000000001,457.4,154.3,12.3,0.0,143.5,902.0,33.2,0.0,5.6,459.5,2240.1,0.0,6.1,2220.0,2240.1,2226.1,14.0,None,HR,2026-04-23
2026-02-16 23:00:00+00:00,73.2,457.6,156.20000000000002,12.0,0.0,145.0,1051.4,33.2,0.0,5.4,336.6,2270.6000000000004,0.0,6.3999999999999995,1974.75,2270.6000000000004,1981.15,289.4500000000003,None,HR,2026-04-23
2026-02-17 00:00:00+00:00,73.2,457.6,157.4,11.6,0.0,145.0,977.1,32.8,0.0,4.0,509.3,2368.0,0.0,5.8999999999999995,1840.5,2368.0,1846.4,521.5999999999999,None,HR,2026-04-23
2026-02-17 01:00:00+00:00,73.2,458.6,148.9,11.2,0.0,145.1,953.2,32.4,0.0,4.0,627.9,2454.5000000000005,0.0,6.1,1787.0,2454.5000000000005,1793.1,661.4000000000005,None,HR,2026-04-23
2026-02-17 02:00:00+00:00,73.2,457.5,146.6,13.0,0.0,144.70000000000002,969.2,32.4,0.0,4.0,695.7,2536.3,0.0,5.8999999999999995,1777.0,2536.3,1782.9,753.4000000000001,None,HR,2026-04-23
2026-02-17 03:00:00+00:00,73.2,475.1,146.8,13.2,0.0,145.1,984.7,32.4,0.0,5.2,728.0,2603.7000000000007,0.0,5.8999999999999995,1815.25,2603.7000000000007,1821.15,782.5500000000006,None,HR,2026-04-23
2026-02-17 04:00:00+00:00,73.2,518.5,147.3,13.2,0.0,148.7,989.3,32.4,0.0,5.6,843.7,2771.9,20.7,0.0,1990.25,2792.6,1990.25,802.3499999999999,None,HR,2026-04-23
2026-02-17 05:00:00+00:00,73.2,519.5,147.39999999999998,13.0,0.0,169.2,1028.8,32.4,0.2,5.5,820.6,2809.8,203.90000000000003,0.0,2414.75,3013.7000000000003,2414.75,598.9500000000003,None,HR,2026-04-23
2026-02-17 06:00:00+00:00,72.4,519.5999999999999,145.89999999999998,12.5,0.0,172.4,1073.4,33.2,14.0,5.6,845.6,2894.6,204.4,0.0,2684.5,3099.0,2684.5,414.5,None,HR,2026-04-23
2026-02-17 07:00:00+00:00,71.2,521.5,144.2,12.4,0.0,174.1,1062.3,32.4,61.3,5.4,807.4,2892.2000000000003,252.1,0.0,2756.5,3144.3,2756.5,387.8000000000002,None,HR,2026-04-23
2026-02-17 08:00:00+00:00,72.4,524.4,143.2,11.700000000000001,0.0,168.9,1022.9,31.6,129.8,5.6,784.4,2894.9,266.7,0.0,2635.5,3161.6,2635.5,526.0999999999999,None,HR,2026-04-23
2026-02-17 09:00:00+00:00,73.2,524.4,143.20000000000002,10.0,0.0,155.3,996.2,32.4,212.5,5.6,766.5999999999999,2919.4,259.5,0.0,2487.75,3178.9,2487.75,691.1500000000001,None,HR,2026-04-23
2026-02-17 10:00:00+00:00,73.2,526.1,143.3,9.6,0.0,150.8,990.2,32.4,261.7,3.6,749.6,2940.5,228.7,0.0,2405.25,3169.2,2405.25,763.9499999999998,None,HR,2026-04-23
2026-02-17 11:00:00+00:00,73.2,522.9,143.4,9.6,0.0,150.60000000000002,986.6,32.4,282.3,3.6,714.7,2919.3,201.4,0.0,2290.0,3120.7000000000003,2290.0,830.7000000000003,None,HR,2026-04-23
2026-02-17 12:00:00+00:00,73.2,522.4,144.4,9.7,0.0,150.4,1000.0999999999999,32.4,297.1,3.6,671.7,2905.0,201.29999999999998,0.0,2192.0,3106.3,2192.0,914.3000000000002,None,HR,2026-04-23
2026-02-17 13:00:00+00:00,73.2,521.0,144.2,10.5,0.0,147.5,964.3,32.8,236.9,3.5,608.5,2742.4,201.4,0.0,2223.75,2943.8,2223.75,720.0500000000002,None,HR,2026-04-23
2026-02-17 14:00:00+00:00,73.2,521.3,147.4,10.4,0.0,167.9,966.7,33.2,165.8,5.2,611.0,2702.1,201.5,0.0,2333.5,2903.6,2333.5,570.0999999999999,None,HR,2026-04-23
2026-02-17 15:00:00+00:00,73.2,521.1,42.6,9.2,0.0,183.9,1057.6,33.2,66.3,5.6,556.1,2548.7999999999997,234.6,0.0,2473.75,2783.3999999999996,2473.75,309.64999999999964,None,HR,2026-04-23
2026-02-17 16:00:00+00:00,73.2,521.6,2.8,9.2,0.0,201.9,1093.5,33.2,6.2,5.6,533.6,2480.8,258.59999999999997,0.0,2672.75,2739.4,2672.75,66.65000000000009,None,HR,2026-04-23
2026-02-17 17:00:00+00:00,73.2,521.9,0.0,9.5,0.0,203.2,1087.8,33.2,0.4,5.6,514.6,2449.4,258.79999999999995,0.0,2806.75,2708.2,2806.75,-98.55000000000018,None,HR,2026-04-23
2026-02-17 18:00:00+00:00,72.1,522.6999999999999,0.0,9.399999999999999,0.0,203.0,1065.3,32.8,0.0,5.3,589.7,2500.3,259.0,0.0,2872.25,2759.3,2872.25,-112.94999999999982,None,HR,2026-04-23
2026-02-17 19:00:00+00:00,73.2,523.0,0.0,10.9,0.0,207.9,1086.2,32.4,0.0,5.6,473.5,2412.7,258.9,0.0,2808.75,2671.6,2808.75,-137.1500000000001,None,HR,2026-04-23
2026-02-17 20:00:00+00:00,73.2,470.8,5.1,11.6,0.0,193.9,1068.6,32.8,0.0,5.6,416.0,2277.5999999999995,258.7,0.0,2735.25,2536.2999999999993,2735.25,-198.95000000000073,None,HR,2026-04-23
2026-02-17 21:00:00+00:00,73.2,457.3,1.9,11.2,0.0,172.3,1065.9,33.6,0.0,5.6,356.7,2177.7,258.7,0.0,2505.75,2436.3999999999996,2505.75,-69.35000000000036,None,HR,2026-04-23
2026-02-17 22:00:00+00:00,73.2,457.8,31.7,11.299999999999999,0.0,150.10000000000002,1056.6,32.8,0.0,4.4,258.7,2076.6,90.7,0.0,2234.25,2167.2999999999997,2234.25,-66.95000000000027,None,HR,2026-04-23
2026-02-17 23:00:00+00:00,73.2,457.8,102.60000000000001,11.6,0.0,145.39999999999998,901.5,31.6,0.0,4.8,263.2,1991.6999999999998,0.0,10.8,1990.0,1991.6999999999998,2000.8,-9.100000000000136,None,HR,2026-04-23
2026-02-18 00:00:00+00:00,73.2,458.29999999999995,137.2,11.1,0.0,144.9,844.1,31.6,0.0,5.0,272.8,1978.2,0.0,3.6000000000000005,1857.75,1978.2,1861.35,116.85000000000014,None,HR,2026-04-23
2026-02-18 01:00:00+00:00,73.1,457.7,149.2,12.2,0.0,144.4,831.0,31.6,0.0,3.1,265.1,1967.3999999999996,0.0,4.5,1791.5,1967.3999999999996,1796.0,171.39999999999964,None,HR,2026-04-23
2026-02-18 02:00:00+00:00,72.8,457.3,141.0,13.7,0.0,142.9,883.0,31.6,0.0,2.9,150.2,1895.4,0.0,5.700000000000001,1789.5,1895.4,1795.2,100.20000000000005,None,HR,2026-04-23
2026-02-18 03:00:00+00:00,73.1,462.4,142.10000000000002,13.9,0.0,139.5,886.3,31.2,0.0,3.3000000000000003,138.9,1890.7,0.0,2.7,1824.0,1890.7,1826.7,64.0,None,HR,2026-04-23
2026-02-18 04:00:00+00:00,73.1,519.8,142.0,13.9,0.0,139.7,876.5,31.6,0.0,5.1,206.2,2007.8999999999999,0.0,2.8,2007.25,2007.8999999999999,2010.05,-2.150000000000091,None,HR,2026-04-23
2026-02-18 05:00:00+00:00,72.9,522.0,141.4,13.5,0.0,159.2,997.8,31.6,0.7000000000000001,5.2,193.7,2138.0,177.10000000000002,0.0,2417.25,2315.1,2417.25,-102.15000000000009,None,HR,2026-04-23
2026-02-18 06:00:00+00:00,72.0,522.6,142.5,12.8,0.0,157.6,1021.3,32.0,39.8,5.3,267.0,2272.8999999999996,208.6,0.0,2687.25,2481.4999999999995,2687.25,-205.75000000000045,None,HR,2026-04-23
2026-02-18 07:00:00+00:00,71.2,522.6,141.6,11.399999999999999,0.0,159.6,995.5,32.4,156.39999999999998,5.2,231.9,2327.8,213.4,0.0,2667.0,2541.2000000000003,2667.0,-125.79999999999973,None,HR,2026-04-23
2026-02-18 08:00:00+00:00,72.4,523.3,141.6,12.1,0.0,158.4,1015.2,32.0,268.0,5.2,160.4,2388.6,206.20000000000002,0.0,2481.5,2594.7999999999997,2481.5,113.29999999999973,None,HR,2026-04-23
2026-02-18 09:00:00+00:00,72.2,525.8,142.0,12.0,0.0,139.2,999.2,31.6,316.9,5.6,106.5,2351.0,102.9,0.0,2259.5,2453.9,2259.5,194.4000000000001,None,HR,2026-04-23
2026-02-18 10:00:00+00:00,72.2,527.5,142.2,12.0,0.0,143.79999999999998,995.5,31.6,305.7,5.1,39.4,2275.0,1.0,0.0,2166.25,2276.0,2166.25,109.75,None,HR,2026-04-23
2026-02-18 11:00:00+00:00,72.0,526.7,142.1,12.1,0.0,144.3,1000.8,31.2,318.1,4.8,16.7,2268.8,0.09999999999999998,0.0,2110.5,2268.9,2110.5,158.4000000000001,None,HR,2026-04-23
2026-02-18 12:00:00+00:00,72.2,526.0,142.2,12.4,0.0,144.3,981.4,31.2,311.2,5.2,80.8,2306.9,0.09999999999999998,0.0,2064.0,2307.0,2064.0,243.0,None,HR,2026-04-23
2026-02-18 13:00:00+00:00,72.4,526.0,141.0,12.4,0.0,143.7,946.3,31.2,262.3,4.0,155.8,2295.1000000000004,0.2,0.0,2104.25,2295.3,2104.25,191.05000000000018,None,HR,2026-04-23
2026-02-18 14:00:00+00:00,72.1,525.1,142.8,12.4,0.0,160.9,985.9000000000001,31.2,188.3,3.8,140.7,2263.2000000000003,123.80000000000001,0.0,2166.75,2387.0000000000005,2166.75,220.25000000000045,None,HR,2026-04-23
2026-02-18 15:00:00+00:00,72.1,524.3,143.6,10.8,0.0,181.1,1019.9,31.2,72.5,4.4,167.10000000000002,2227.0,192.0,0.0,2359.0,2419.0,2359.0,60.0,None,HR,2026-04-23
2026-02-18 16:00:00+00:00,72.30000000000001,523.6,143.6,10.7,0.0,179.8,1021.3,32.0,5.9,5.0,246.9,2241.1000000000004,204.8,0.0,2626.75,2445.9000000000005,2626.75,-180.84999999999945,None,HR,2026-04-23
2026-02-18 17:00:00+00:00,72.1,524.6,145.7,11.5,0.0,180.0,1019.6,32.8,0.0,5.5,251.3,2243.1,204.9,0.0,2786.25,2448.0,2786.25,-338.25,None,HR,2026-04-23
2026-02-18 18:00:00+00:00,72.2,524.6,145.39999999999998,11.2,0.0,178.5,1018.0,32.0,0.0,5.4,323.9,2311.2000000000003,205.4,0.0,2837.25,2516.6000000000004,2837.25,-320.64999999999964,None,HR,2026-04-23
2026-02-18 19:00:00+00:00,73.2,516.2,146.8,10.3,0.0,178.6,1000.8,32.0,0.0,5.5,414.29999999999995,2377.7,204.5,0.0,2795.25,2582.2,2795.25,-213.05000000000018,None,HR,2026-04-23
2026-02-18 20:00:00+00:00,73.2,459.5,147.3,10.8,0.0,178.4,976.2,32.0,0.0,5.6,507.6,2390.6,151.0,0.0,2697.25,2541.6,2697.25,-155.6500000000001,None,HR,2026-04-23
2026-02-18 21:00:00+00:00,73.1,459.3,148.0,10.700000000000001,0.0,161.3,934.0,32.0,0.0,5.5,588.3,2412.2,17.5,0.0,2457.5,2429.7,2457.5,-27.800000000000182,None,HR,2026-04-23
2026-02-18 22:00:00+00:00,73.2,459.7,148.5,11.0,0.0,141.6,923.4,30.8,0.0,4.4,635.5,2428.1000000000004,0.0,5.8999999999999995,2183.0,2428.1000000000004,2188.9,239.20000000000027,None,HR,2026-04-23
2026-02-18 23:00:00+00:00,73.2,461.5,148.89999999999998,11.2,0.0,142.8,854.1,34.0,0.0,3.5,676.5,2405.7000000000003,0.0,6.8,1957.25,2405.7000000000003,1964.05,441.6500000000003,None,HR,2026-04-23
2026-02-19 00:00:00+00:00,73.2,461.9,148.9,11.2,0.0,142.3,838.7,34.0,0.0,3.2,738.7,2452.1000000000004,0.0,8.9,1807.5,2452.1000000000004,1816.4,635.7000000000003,None,HR,2026-04-23
2026-02-19 01:00:00+00:00,73.2,462.8,148.5,12.0,0.0,142.60000000000002,839.4,34.0,0.0,3.2,800.5,2516.2,0.0,10.0,1744.0,2516.2,1754.0,762.1999999999998,None,HR,2026-04-23
2026-02-19 02:00:00+00:00,73.2,462.4,147.4,12.4,0.0,141.8,845.4,34.0,0.0,3.2,834.5,2554.3,0.0,12.8,1742.0,2554.3,1754.8,799.5000000000002,None,HR,2026-04-23
2026-02-19 03:00:00+00:00,73.2,464.7,147.2,12.600000000000001,0.0,141.2,847.5,33.6,0.0,3.5,856.4000000000001,2579.8999999999996,0.0,5.8999999999999995,1784.0,2579.8999999999996,1789.9,789.9999999999995,None,HR,2026-04-23
2026-02-19 04:00:00+00:00,73.2,521.5,146.3,12.8,0.0,137.0,894.4,33.2,0.0,4.0,777.4,2599.7999999999997,0.0,5.6,1944.5,2599.7999999999997,1950.1,649.6999999999998,None,HR,2026-04-23
2026-02-19 05:00:00+00:00,73.2,524.3,145.0,12.0,0.0,149.8,1043.1,34.0,0.5,4.0,813.9,2799.7999999999997,98.1,0.0,2359.0,2897.8999999999996,2359.0,538.8999999999996,None,HR,2026-04-23
2026-02-19 06:00:00+00:00,72.2,523.0999999999999,144.2,10.8,0.0,177.7,1044.0,34.0,23.2,5.2,838.5,2872.9,100.1,0.0,2626.0,2973.0,2626.0,347.0,None,HR,2026-04-23
2026-02-19 07:00:00+00:00,71.2,556.4,143.8,11.4,0.0,182.7,1011.0,34.0,72.9,5.2,885.1999999999999,2973.7999999999997,108.6,0.0,2755.0,3082.3999999999996,2755.0,327.39999999999964,None,HR,2026-04-23
2026-02-19 08:00:00+00:00,72.2,609.3,156.4,12.1,0.0,180.5,1011.7,34.0,95.3,5.2,742.1,2918.7999999999997,128.2,0.0,2672.75,3046.9999999999995,2672.75,374.24999999999955,None,HR,2026-04-23
2026-02-19 09:00:00+00:00,72.4,632.2,175.2,12.0,0.0,159.5,934.1,33.6,118.4,3.6,814.2,2955.2,82.7,0.0,2577.75,3037.8999999999996,2577.75,460.14999999999964,None,HR,2026-04-23
2026-02-19 10:00:00+00:00,73.2,633.7,189.4,12.0,0.0,138.3,863.9,34.0,131.8,3.6,861.9,2941.8,82.3,0.0,2566.5,3024.1000000000004,2566.5,457.60000000000036,None,HR,2026-04-23
2026-02-19 11:00:00+00:00,73.2,625.8,184.2,12.0,0.0,134.3,858.3,34.4,140.7,3.6,865.4,2931.9,82.3,0.0,2602.0,3014.2000000000003,2602.0,412.2000000000003,None,HR,2026-04-23
2026-02-19 12:00:00+00:00,73.2,617.0,184.4,11.9,0.0,139.7,877.5,34.4,124.60000000000001,3.6,905.7,2972.0,82.4,0.0,2599.5,3054.4,2599.5,454.9000000000001,None,HR,2026-04-23
2026-02-19 13:00:00+00:00,73.2,614.8,188.39999999999998,11.6,0.0,146.9,909.6,34.4,96.5,3.4000000000000004,920.4,2999.2000000000003,101.6,0.0,2577.25,3100.8,2577.25,523.5500000000002,None,HR,2026-04-23
2026-02-19 14:00:00+00:00,73.2,613.5,187.2,12.0,0.0,199.7,873.1,34.4,65.7,5.3,991.6,3055.7000000000003,128.20000000000002,0.0,2589.25,3183.9,2589.25,594.6500000000001,None,HR,2026-04-23
2026-02-19 15:00:00+00:00,73.2,614.5,186.1,11.399999999999999,0.0,218.5,883.8,34.4,24.3,5.6,1001.9000000000001,3053.7000000000003,153.3,0.0,2632.25,3207.0000000000005,2632.25,574.7500000000005,None,HR,2026-04-23
2026-02-19 16:00:00+00:00,73.2,561.0,185.0,11.299999999999999,0.0,222.2,960.0,34.4,1.9,5.6,972.6,3027.2,184.1,0.0,2763.25,3211.2999999999997,2763.25,448.0499999999997,None,HR,2026-04-23
2026-02-19 17:00:00+00:00,73.2,520.9,164.7,11.399999999999999,0.0,225.5,982.4000000000001,35.2,0.0,5.6,948.3,2967.2,208.5,0.0,2807.75,3175.7,2807.75,367.9499999999998,None,HR,2026-04-23
2026-02-19 18:00:00+00:00,73.2,521.9,137.2,11.9,0.0,224.8,964.5,35.2,0.0,5.6,883.1,2857.4,226.1,0.0,2815.25,3083.5,2815.25,268.25,None,HR,2026-04-23
2026-02-19 19:00:00+00:00,73.2,536.4,139.9,12.1,0.0,218.4,961.8,35.2,0.0,5.6,821.9,2804.5,3.1999999999999997,0.0,2741.5,2807.7,2741.5,66.19999999999982,None,HR,2026-04-23
2026-02-19 20:00:00+00:00,73.2,487.3,139.8,12.2,0.0,199.39999999999998,975.1,34.8,0.0,5.6,672.8,2600.2,0.0,0.2,2640.5,2600.2,2640.7,-40.5,None,HR,2026-04-23
2026-02-19 21:00:00+00:00,73.2,458.6,139.1,12.5,0.0,161.8,940.3,34.0,0.0,5.5,406.8,2231.8,0.0,0.30000000000000004,2419.5,2231.8,2419.8,-188.0,None,HR,2026-04-23
2026-02-19 22:00:00+00:00,73.1,458.1,139.8,12.4,0.0,159.9,908.4,33.6,0.0,5.4,297.5,2088.2,0.0,0.30000000000000004,2176.75,2088.2,2177.05,-88.85000000000036,None,HR,2026-04-23
2026-02-19 23:00:00+00:00,73.2,459.09999999999997,140.2,12.4,0.0,155.7,746.1,33.6,0.0,3.6,231.8,1855.6999999999996,101.50000000000001,0.0,1946.25,1957.1999999999996,1946.25,10.94999999999959,None,HR,2026-04-23
2026-02-20 00:00:00+00:00,73.2,459.9,141.3,12.4,0.0,154.7,765.7,33.6,0.0,3.2,146.3,1790.3,102.00000000000001,0.0,1814.0,1892.3,1814.0,78.29999999999995,None,HR,2026-04-23
2026-02-20 01:00:00+00:00,73.2,460.1,142.4,11.0,0.0,155.7,740.8,33.6,0.0,3.1,115.6,1735.4999999999998,102.0,0.0,1742.25,1837.4999999999998,1742.25,95.24999999999977,None,HR,2026-04-23
2026-02-20 02:00:00+00:00,73.2,460.0,142.6,9.9,0.0,155.5,749.4,33.6,0.0,3.3000000000000003,77.6,1705.0999999999997,102.00000000000001,0.0,1743.75,1807.0999999999997,1743.75,63.34999999999968,None,HR,2026-04-23
2026-02-20 03:00:00+00:00,73.2,477.1,142.8,9.6,0.0,157.9,854.7,33.6,0.0,3.2,48.9,1801.0000000000002,102.10000000000001,0.0,1792.25,1903.1000000000001,1792.25,110.85000000000014,None,HR,2026-04-23
2026-02-20 04:00:00+00:00,72.30000000000001,521.7,142.8,9.8,0.0,158.7,882.1,33.6,0.0,4.8,32.4,1858.2,102.00000000000001,0.0,1952.25,1960.2,1952.25,7.9500000000000455,None,HR,2026-04-23
2026-02-20 05:00:00+00:00,73.1,522.6,142.70000000000002,9.8,0.0,188.2,1002.4,34.0,0.5,5.4,49.7,2028.4000000000003,177.10000000000002,0.0,2361.5,2205.5000000000005,2361.5,-155.99999999999955,None,HR,2026-04-23
2026-02-20 06:00:00+00:00,72.4,523.7,142.5,10.0,0.0,214.3,1046.4,34.0,17.1,5.6,66.6,2132.6,209.0,0.0,2654.0,2341.6,2654.0,-312.4000000000001,None,HR,2026-04-23
2026-02-20 07:00:00+00:00,71.2,524.3,142.8,10.0,0.0,215.9,1023.7,34.4,59.7,5.2,85.3,2172.5,256.1,0.0,2834.25,2428.6,2834.25,-405.6500000000001,None,HR,2026-04-23
2026-02-20 08:00:00+00:00,72.2,523.7,143.5,10.0,0.0,211.3,1028.1,34.4,90.0,3.6,139.8,2256.6,257.29999999999995,0.0,2893.5,2513.8999999999996,2893.5,-379.60000000000036,None,HR,2026-04-23
2026-02-20 09:00:00+00:00,72.2,523.5,142.70000000000002,9.7,0.0,196.2,1038.4,34.4,110.5,3.4000000000000004,217.6,2348.6000000000004,257.99999999999994,0.0,2903.5,2606.6000000000004,2903.5,-296.89999999999964,None,HR,2026-04-23
