,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-19 00:00:00+00:00,354.3635,3935.09825,136.87575,3192.46725,7666.3585,226.30700000000002,114.8285,31.128,678.35975,68.78625,0.0,812.807,17217.379750000004,0.0,448.61825,18940.30975,17217.379750000004,19388.928,-2171.548249999996,None,PL,2026-04-23
2026-02-19 01:00:00+00:00,353.8425,3951.1369999999997,137.07825,3324.237,7711.43325,225.90125,121.14699999999999,31.054,678.75875,68.839,0.0,908.34375,17511.77175,0.0,462.33725,18629.180249999998,17511.77175,19091.517499999998,-1579.7457499999982,None,PL,2026-04-23
2026-02-19 02:00:00+00:00,352.5675,3861.66775,137.607,3334.48,7518.11275,225.78975,121.81825,31.094,682.75425,69.21025,0.0,1012.6087500000001,17347.71025,0.0,458.8475,18573.85075,17347.71025,19032.69825,-1684.9880000000012,None,PL,2026-04-23
2026-02-19 03:00:00+00:00,356.896,3971.44025,137.45850000000002,3417.07525,7879.266,225.93125,121.88725,31.345,684.121,69.3635,0.0,967.8512499999999,17862.635249999996,0.0,359.05175,18959.919,17862.635249999996,19318.97075,-1456.3355000000047,None,PL,2026-04-23
2026-02-19 04:00:00+00:00,365.18825000000004,4207.8345,141.2865,3793.0045,8247.24875,227.309,121.45599999999999,31.291,692.783,69.81875,0.0,1018.89425,18916.1145,0.0,0.0,20156.32875,18916.1145,20156.32875,-1240.214250000001,None,PL,2026-04-23
2026-02-19 05:00:00+00:00,366.5235,5047.20775,141.406,3898.5785,9010.47575,221.94175,130.01675,96.14825,684.00175,67.3675,36.0205,983.2942499999999,20682.982249999997,39.325,0.0,22810.5095,20722.307249999998,22810.5095,-2088.202250000002,None,PL,2026-04-23
2026-02-19 06:00:00+00:00,392.05275,5361.4625,141.4425,4149.243,9510.7575,219.89024999999998,155.56575,160.16750000000002,691.99675,69.69875,801.88625,952.28875,22606.45225,270.54375,0.0,24645.605,22876.996,24645.605,-1768.6090000000004,None,PL,2026-04-23
2026-02-19 07:00:00+00:00,386.24625000000003,5262.47225,139.5265,3813.1935000000003,9474.4715,218.93325000000002,158.458,149.0515,693.41125,70.06175,2808.76675,927.7457499999999,24102.338249999997,229.21475,0.0,25572.37525,24331.552999999996,25572.37525,-1240.8222500000047,None,PL,2026-04-23
2026-02-19 08:00:00+00:00,403.25874999999996,4970.71975,138.48725,3550.60425,8985.169750000001,218.797,141.76,65.307,682.87675,69.4945,4873.86925,715.87375,24816.217999999997,0.0,0.0,25491.3865,24816.217999999997,25491.3865,-675.1685000000034,None,PL,2026-04-23
2026-02-19 09:00:00+00:00,401.491,4780.40825,135.27775,3665.3512499999997,8744.8665,219.311,121.863,39.58975,671.14025,69.95474999999999,6572.536,489.97375,25911.763250000004,0.0,9.600999999999999,25437.9925,25911.763250000004,25447.5935,464.16975000000457,None,PL,2026-04-23
2026-02-19 10:00:00+00:00,395.67449999999997,4313.844,136.35399999999998,3418.54075,8741.85775,215.86675,122.256,31.195,675.9665,70.39425,7147.3245,398.7575,25668.0315,0.0,394.18625,24680.96475,25668.0315,25075.150999999998,592.8805000000029,None,PL,2026-04-23
2026-02-19 11:00:00+00:00,388.98275,3589.3415,135.531,3454.3845,8163.98675,215.02825,122.471,31.344,674.92675,70.423,7110.62975,451.719,24408.768249999997,0.0,418.0,24187.71875,24408.768249999997,24605.71875,-196.95050000000265,None,PL,2026-04-23
2026-02-19 12:00:00+00:00,382.54625,3309.029,135.74275,3498.0715,8254.308,212.53575,122.528,31.384,675.7135000000001,70.5215,6575.1275000000005,530.26675,23797.774500000003,0.0,417.0765,24130.649,23797.774500000003,24547.7255,-749.9509999999973,None,PL,2026-04-23
2026-02-19 13:00:00+00:00,385.77875,3644.7965,135.88425,3486.2690000000002,8649.74925,212.6935,128.452,33.44,673.7375,70.26425,5186.6900000000005,624.93775,23232.692750000006,0.0,415.57,24123.7375,23232.692750000006,24539.3075,-1306.6147499999934,None,PL,2026-04-23
2026-02-19 14:00:00+00:00,396.25350000000003,4752.77,141.96625,3628.026,9326.797,211.54775,135.365,35.772,694.71975,71.7835,2993.25375,654.5795,23042.834000000006,31.152750000000005,0.0,24431.971999999998,23073.986750000007,24431.971999999998,-1357.9852499999906,None,PL,2026-04-23
2026-02-19 15:00:00+00:00,396.27575,5162.0185,142.4855,3891.3025,9918.8015,216.04975,146.677,100.5075,693.23975,71.56649999999999,852.744,756.26575,22347.933999999997,251.1435,0.0,24718.987,22599.077499999996,24718.987,-2119.909500000005,None,PL,2026-04-23
2026-02-19 16:00:00+00:00,398.262,5280.77225,141.90075,4211.85775,10267.89125,220.848,169.095,198.09725,705.2112500000001,72.74425,17.872,970.62325,22655.175000000003,550.09375,0.0,25279.277000000002,23205.268750000003,25279.277000000002,-2074.008249999999,None,PL,2026-04-23
2026-02-19 17:00:00+00:00,400.74,5121.78625,142.4805,4206.099,10285.447250000001,221.82925,169.11,142.0055,706.458,72.81325,0.0,1190.35825,22659.127249999998,574.44025,0.0,25447.852,23233.567499999997,25447.852,-2214.2845000000016,None,PL,2026-04-23
2026-02-19 18:00:00+00:00,399.1115,5035.8125,143.28375,4230.83575,10180.767749999999,222.863,160.261,142.28425,705.57525,72.7645,0.0,1417.3695,22710.928750000003,462.8755,0.0,25341.67975,23173.80425,25341.67975,-2167.8754999999983,None,PL,2026-04-23
2026-02-19 19:00:00+00:00,395.337,5079.4495,144.7405,4091.2125,9670.216,224.07274999999998,134.922,89.31275,709.8165,73.21925,0.0,1719.589,22331.887749999998,259.74075,0.0,24594.72325,22591.6285,24594.72325,-2003.0947500000002,None,PL,2026-04-23
2026-02-19 20:00:00+00:00,374.80775,4835.835,150.74375,3814.382,9255.08325,229.68725,122.379,31.395,703.8175,72.571,0.0,1776.5495,21367.251000000004,26.459500000000002,0.0,23085.2435,21393.710500000005,23085.2435,-1691.5329999999958,None,PL,2026-04-23
2026-02-19 21:00:00+00:00,369.03275,4144.082,153.81775,3753.154,8715.73675,232.81525,122.53,31.541,690.28225,71.63024999999999,0.0,1841.218,20125.84,0.0,15.0365,21740.54325,20125.84,21755.579749999997,-1629.739749999997,None,PL,2026-04-23
2026-02-19 22:00:00+00:00,367.46025,3632.781,160.73575,3152.75225,8148.08875,231.16875,122.583,31.503,691.11825,71.7575,0.0,1846.411,18456.359500000002,0.0,39.4585,20416.18375,18456.359500000002,20455.64225,-1999.2827499999985,None,PL,2026-04-23
2026-02-19 23:00:00+00:00,369.9735,3561.1775,168.4865,2998.83,7906.96175,233.037,121.587,30.949,688.6565,71.5985,0.0,1605.69075,17756.948000000004,0.0,217.555,19377.7195,17756.948000000004,19595.2745,-1838.3264999999956,None,PL,2026-04-23
2026-02-20 00:00:00+00:00,369.53175,3721.84775,174.4855,2842.3154999999997,7980.262000000001,233.18425000000002,121.392,30.876,688.8122500000001,71.64699999999999,0.0,1728.2617500000001,17962.615750000004,0.0,321.8485,18846.816749999998,17962.615750000004,19168.66525,-1206.0494999999937,None,PL,2026-04-23
2026-02-20 01:00:00+00:00,369.06425,3299.81775,185.573,2810.43575,7858.74975,232.6105,120.955,30.798,688.36025,71.5985,0.0,1919.828,17587.790750000004,0.0,321.05075,18675.215,17587.790750000004,18996.26575,-1408.474999999995,None,PL,2026-04-23
2026-02-20 02:00:00+00:00,366.619,3048.91675,192.23875,2846.43325,7846.17125,233.13175,121.562,30.816,686.9925000000001,71.40899999999999,0.0,2102.708,17546.99825,0.0,319.53025,18813.0945,17546.99825,19132.62475,-1585.6264999999985,None,PL,2026-04-23
2026-02-20 03:00:00+00:00,361.12675,2993.0055,193.7155,2809.825,7938.923,234.01625,121.39699999999999,30.827,685.25175,71.16275,0.0,2060.1932500000003,17499.44375,0.0,318.6815,19269.64925,17499.44375,19588.330749999997,-2088.886999999999,None,PL,2026-04-23
2026-02-20 04:00:00+00:00,373.42125,3637.289,197.5565,3217.04375,8465.7085,233.89249999999998,121.234,30.72,702.42225,72.46000000000001,0.0,1690.6375,18742.38525,0.0,316.455,20615.56375,18742.38525,20932.018750000003,-2189.6335000000036,None,PL,2026-04-23
2026-02-20 05:00:00+00:00,386.54875,4804.8150000000005,194.54775,3644.88025,9326.80225,235.553,126.429,105.44875,703.61275,72.61425,58.265,1507.70575,21167.2225,62.8215,0.0,23271.389,21230.043999999998,23271.389,-2041.3450000000012,None,PL,2026-04-23
2026-02-20 06:00:00+00:00,395.82775,5338.87225,197.20475,3647.81775,9386.5145,235.79175,152.11,171.031,704.06225,72.574,1218.38225,1629.2005,23149.38875,398.92725,0.0,24976.18475,23548.316,24976.18475,-1427.8687500000015,None,PL,2026-04-23
2026-02-20 07:00:00+00:00,398.4635,4846.4565,197.7335,3022.91275,8647.39175,230.8585,142.4455,131.18,698.909,72.46475000000001,3768.2799999999997,1608.4505,23765.546249999996,381.99725,0.0,25321.765,24147.543499999996,25321.765,-1174.2215000000033,None,PL,2026-04-23
2026-02-20 08:00:00+00:00,395.62625,4139.88875,190.90875,3086.143,8177.166249999999,224.80475,137.77499999999998,78.75,683.6895,71.53225,6513.4855,1143.05475,24842.824749999996,0.0,184.1385,24505.8125,24842.824749999996,24689.951,152.8737499999952,None,PL,2026-04-23
2026-02-20 09:00:00+00:00,373.998,3452.37,184.10325,3006.7545,7685.664,227.96175,121.68375,30.973,677.81075,71.28475,9079.1815,749.7335,25661.51875,0.0,244.042,24314.45025,25661.51875,24558.492250000003,1103.0264999999963,None,PL,2026-04-23
2026-02-20 10:00:00+00:00,370.5235,2902.77,195.815,2955.3914999999997,7397.6494999999995,225.03325,121.75075,31.068,673.95175,70.95325,9814.54975,665.84575,25425.302,0.0,243.869,24051.06125,25425.302,24294.930249999998,1130.371750000002,None,PL,2026-04-23
2026-02-20 11:00:00+00:00,377.2425,2954.25175,197.85825,2973.55075,7231.1905,222.14275,121.44675000000001,30.886,671.874,70.8385,9187.94875,591.731,24630.961499999998,0.0,395.368,24186.5395,24630.961499999998,24581.907499999998,49.05400000000009,None,PL,2026-04-23
2026-02-20 12:00:00+00:00,372.5335,3021.19725,203.5215,3019.7315,7292.78675,222.17675,121.40125,30.693,681.642,71.6455,8413.698,683.0677499999999,24134.09475,0.0,468.49,23829.023,24134.09475,24297.513000000003,-163.41825000000244,None,PL,2026-04-23
2026-02-20 13:00:00+00:00,381.41625,3309.33375,205.56125,3133.78075,7652.00075,222.1965,127.54724999999999,32.902,693.1007500000001,72.4215,6637.522,852.576,23320.35875,0.0,322.267,24150.972,23320.35875,24473.239,-1152.880250000002,None,PL,2026-04-23
2026-02-20 14:00:00+00:00,399.7185,4352.4185,205.4425,3439.5299999999997,8251.575,224.30725,132.12125,49.764,703.3497500000001,73.08975,3837.44225,1192.20225,22860.961,39.24175,0.0,24205.163999999997,22900.20275,24205.163999999997,-1304.9612499999967,None,PL,2026-04-23
2026-02-20 15:00:00+00:00,409.6595,5349.796,209.70925,3200.6665000000003,8856.965,225.92149999999998,154.3185,146.885,708.0315,73.41,1260.2205,1742.58075,22338.164,440.43600000000004,0.0,24342.7895,22778.600000000002,24342.7895,-1564.1894999999968,None,PL,2026-04-23
2026-02-20 16:00:00+00:00,374.71675,5510.95725,208.82925,4147.6195,9087.891749999999,230.1285,170.45475,176.47,710.458,73.62950000000001,73.31375,2224.0192500000003,22988.48825,675.99575,0.0,24625.8815,23664.483999999997,24625.8815,-961.3975000000028,None,PL,2026-04-23
2026-02-20 17:00:00+00:00,391.54625,5412.9445,207.4555,4115.4275,8515.3275,232.4115,175.39925,156.161,710.2175,73.66475,0.0,3093.74275,23084.297999999995,620.59575,0.0,24637.0815,23704.893749999996,24637.0815,-932.1877500000046,None,PL,2026-04-23
2026-02-20 18:00:00+00:00,396.36575,5251.43675,201.82925,4187.35325,8519.266,231.7535,165.4725,122.3155,701.89275,72.96325,0.0,4078.58275,23929.23125,251.67849999999999,0.0,24473.403,24180.90975,24473.403,-292.49324999999953,None,PL,2026-04-23
2026-02-20 19:00:00+00:00,395.249,4721.18675,198.14,3600.437,7968.42275,230.517,133.77825,54.052749999999996,697.4747500000001,72.71975,0.0,4981.9695,23053.9475,80.9905,0.0,23538.120750000002,23134.938,23538.120750000002,-403.1827500000036,None,PL,2026-04-23
2026-02-20 20:00:00+00:00,366.53325,3674.37125,195.92775,3077.13175,7375.94875,230.19875,121.68,30.928,692.0295,72.22775,0.0,5630.626,21467.60275,13.489999999999998,0.0,21890.83475,21481.09275,21890.83475,-409.742000000002,None,PL,2026-04-23
2026-02-20 21:00:00+00:00,336.61625000000004,3312.36575,197.4445,3274.69225,6828.8125,229.304,121.658,30.897,693.1015,72.3105,0.0,6241.99475,21339.197,0.0,65.70949999999999,20719.79375,21339.197,20785.50325,553.6937499999985,None,PL,2026-04-23
2026-02-20 22:00:00+00:00,311.69575,2604.5065,196.90550000000002,2979.40725,6501.9622500000005,228.96325000000002,121.30575,30.861,688.139,71.82425,0.0,6326.364,20061.9345,0.0,140.95275,19447.716,20061.9345,19588.66875,473.26574999999866,None,PL,2026-04-23
2026-02-20 23:00:00+00:00,302.92275,1911.91,193.48775,2740.916,6180.8705,224.643,121.10975,30.992,682.33025,71.32849999999999,0.0,6441.2845,18901.795,0.0,131.76175,18581.5225,18901.795,18713.28425,188.51074999999764,None,PL,2026-04-23
2026-02-21 00:00:00+00:00,305.16175,1910.424,196.33425,2697.1319999999996,6097.67725,224.4725,120.68025,30.887,679.97375,71.0555,0.0,6394.2294999999995,18728.02775,0.0,297.23775,18000.176,18728.02775,18297.41375,430.6140000000014,None,PL,2026-04-23
2026-02-21 01:00:00+00:00,300.728,1910.55425,196.8725,2702.9785,6090.6357499999995,224.04925,120.696,30.842,669.82675,70.054,0.0,6282.65075,18599.88775,0.0,547.2262499999999,17689.5235,18599.88775,18236.74975,363.13800000000265,None,PL,2026-04-23
2026-02-21 02:00:00+00:00,297.14125,1918.49425,196.60500000000002,2726.93225,6148.96825,224.4645,120.87975,30.941,661.77875,69.1475,0.0,6158.78925,18554.14175,0.0,626.09975,17718.19825,18554.14175,18344.298000000003,209.84374999999636,None,PL,2026-04-23
2026-02-21 03:00:00+00:00,298.70975,1934.02225,195.701,2813.26125,6387.572,226.3535,120.883,31.036,655.1535,68.4545,0.0,6071.78575,18802.9325,0.0,467.82825,17956.057,18802.9325,18423.88525,379.0472499999996,None,PL,2026-04-23
2026-02-21 04:00:00+00:00,297.71975,1918.55025,196.22575,2980.75875,6455.26425,227.6975,121.28,31.201,662.636,69.26325,0.0,5921.34325,18881.939749999998,0.0,186.10875000000001,18151.874,18881.939749999998,18337.98275,543.9569999999985,None,PL,2026-04-23
2026-02-21 05:00:00+00:00,301.38,1969.90875,196.88075,3164.28725,6519.91975,228.95375,121.08500000000001,35.9675,659.52475,68.8805,84.58825,5690.213250000001,19041.589500000002,0.0,4.3317499999999995,18852.6165,19041.589500000002,18856.94825,184.64125000000058,None,PL,2026-04-23
2026-02-21 06:00:00+00:00,311.15500000000003,1924.89075,196.94325,3083.27125,6493.1695,229.524,143.165,57.7695,669.267,69.87775,942.0327500000001,5619.65075,19740.7165,0.0,4.37,19663.9165,19740.7165,19668.2865,72.43000000000029,None,PL,2026-04-23
2026-02-21 07:00:00+00:00,304.4275,2030.973,201.6235,3086.161,6169.48,228.659,133.553,54.3655,677.741,70.77825,2835.93525,5186.21575,20979.91275,12.4215,0.0,20808.37125,20992.33425,20808.37125,183.96299999999974,None,PL,2026-04-23
2026-02-21 08:00:00+00:00,303.217,1896.868,202.51125,3008.6275,6083.4545,225.085,127.503,33.157,674.71575,70.57325,4406.982,4650.63975,21683.334000000003,0.0,8.42225,21447.612,21683.334000000003,21456.03425,227.29975000000195,None,PL,2026-04-23
2026-02-21 09:00:00+00:00,305.14525,1979.946,202.9315,3095.362,6031.7725,224.24975,121.164,31.179,672.375,70.3475,4950.775250000001,3833.156,21518.40375,0.0,35.065,21566.39875,21518.40375,21601.46375,-83.05999999999767,None,PL,2026-04-23
2026-02-21 10:00:00+00:00,306.03025,1955.3207499999999,201.69075,3004.6375,5879.279,222.719,121.34700000000001,31.167,672.28425,70.37049999999999,5211.83525,4146.531,21823.212249999997,0.0,35.004,21669.997499999998,21823.212249999997,21705.0015,118.21074999999837,None,PL,2026-04-23
2026-02-21 11:00:00+00:00,303.73,2026.6125,202.6325,2958.04575,5861.57225,224.17525,121.39699999999999,31.291,663.56875,69.549,4332.39675,4722.69225,21517.663,0.0,11.973999999999998,21128.492,21517.663,21140.465999999997,377.19700000000375,None,PL,2026-04-23
2026-02-21 12:00:00+00:00,304.24225,2120.332,203.07750000000001,3128.31025,6116.41725,224.73925,121.5535,31.276,662.10875,69.37950000000001,3653.36575,4929.896,21564.698,0.0,19.972499999999997,21365.7735,21564.698,21385.746,178.95200000000114,None,PL,2026-04-23
2026-02-21 13:00:00+00:00,305.2805,2254.9605,199.498,2993.369,6089.48975,224.20275,127.07425,31.426,662.5945,69.33525,2671.93575,5213.2567500000005,20842.423000000003,0.0,34.876999999999995,21067.40075,20842.423000000003,21102.27775,-259.8547499999986,None,PL,2026-04-23
2026-02-21 14:00:00+00:00,303.0415,2516.4762499999997,200.20725,3069.36525,6016.29875,223.97875,135.285,77.914,665.9145,69.61375,1458.002,5391.451,20127.548000000003,0.0,19.33275,20832.46925,20127.548000000003,20851.802,-724.2539999999972,None,PL,2026-04-23
2026-02-21 15:00:00+00:00,304.3315,3035.19925,200.12225,3155.4685,6138.98325,226.31525,153.05475,94.12,665.5375,69.388,417.27750000000003,5616.29125,20076.089,0.0,3.6355000000000004,20610.41375,20076.089,20614.04925,-537.9602500000001,None,PL,2026-04-23
2026-02-21 16:00:00+00:00,306.60200000000003,3301.60275,199.28125,3396.19425,6642.3215,226.37525,162.02225,132.6625,665.21925,69.32175,19.505,5864.8175,20985.925249999997,32.37925,0.0,21065.5825,21018.3045,21065.5825,-47.278000000002066,None,PL,2026-04-23
2026-02-21 17:00:00+00:00,306.54125,3354.001,199.909,3327.159,6528.8165,225.22325,159.79725000000002,184.09275000000002,651.6722500000001,68.3245,0.0,6211.62575,21217.162500000002,46.088499999999996,0.0,21055.85075,21263.251000000004,21055.85075,207.40025000000242,None,PL,2026-04-23
2026-02-21 18:00:00+00:00,305.80375,3119.05175,197.2175,3154.91125,6206.828,224.586,150.58775,174.5265,651.6675,68.27799999999999,0.0,6641.60325,20895.06125,13.3665,0.0,20789.518,20908.42775,20789.518,118.9097499999989,None,PL,2026-04-23
2026-02-21 19:00:00+00:00,305.52,2801.60725,197.474,3105.5862500000003,6063.3904999999995,223.32075,128.76175,105.2465,652.53625,68.37875,0.0,6894.98775,20546.80975,4.0905000000000005,0.0,20087.23425,20550.90025,20087.23425,463.66599999999744,None,PL,2026-04-23
2026-02-21 20:00:00+00:00,305.21500000000003,2405.03025,195.8905,3015.54425,5837.83875,222.215,126.46,31.264,643.92075,67.5135,0.0,6907.8345,19758.726499999997,0.0,35.05625,18932.40225,19758.726499999997,18967.4585,791.2679999999964,None,PL,2026-04-23
2026-02-21 21:00:00+00:00,305.6295,1950.898,192.88175,3071.3559999999998,5869.73175,220.4505,126.4435,31.267,645.7305,67.70100000000001,0.0,6831.7072499999995,19313.796749999998,0.0,34.77175,17907.5395,19313.796749999998,17942.31125,1371.4854999999989,None,PL,2026-04-23
2026-02-21 22:00:00+00:00,305.2185,1745.68475,192.27525,2868.48025,5549.8005,220.06,126.304,31.197,642.6722500000001,67.5,0.0,6765.53825,18514.73075,0.0,36.4535,16684.10275,18514.73075,16720.556249999998,1794.174500000001,None,PL,2026-04-23
2026-02-21 23:00:00+00:00,304.6365,1807.0952499999999,197.923,2612.0370000000003,5266.76875,218.04250000000002,126.52725000000001,31.712,641.71925,67.24549999999999,0.0,6705.00525,17978.712249999997,0.0,55.14175,15923.56,17978.712249999997,15978.70175,2000.0104999999967,None,PL,2026-04-23
2026-02-22 00:00:00+00:00,303.5285,1851.8577500000001,200.554,2673.08975,5225.2164999999995,217.79275,126.3435,31.6,638.5455,66.87,0.0,5563.91775,16899.316000000003,0.0,418.12125000000003,15372.754,16899.316000000003,15790.875250000001,1108.4407500000016,None,PL,2026-04-23
2026-02-22 01:00:00+00:00,305.056,1887.56725,201.6125,2694.60525,5185.1795,218.01325,126.28225,31.556,646.9672499999999,67.73125,0.0,5189.742,16554.3125,0.0,552.3775,15084.94675,16554.3125,15637.32425,916.9882500000003,None,PL,2026-04-23
2026-02-22 02:00:00+00:00,303.6785,1894.26825,199.62925,2646.25425,5113.41725,217.984,126.21175,31.656,644.985,67.56675,0.0,4627.397,15873.048000000003,0.0,522.3105,14740.89625,15873.048000000003,15263.20675,609.8412500000031,None,PL,2026-04-23
2026-02-22 03:00:00+00:00,304.384,1883.03125,199.12775,2600.218,5086.54525,217.54149999999998,126.47625,31.755,643.73675,67.3775,0.0,4675.587750000001,15835.781,0.0,421.52750000000003,14786.847,15835.781,15208.3745,627.406500000001,None,PL,2026-04-23
2026-02-22 04:00:00+00:00,305.0215,1885.59225,197.55625,2820.65125,5297.5315,216.758,126.487,31.915,646.23575,67.709,0.0,3982.07225,15577.529750000002,0.0,306.01375,15030.5225,15577.529750000002,15336.53625,240.9935000000023,None,PL,2026-04-23
2026-02-22 05:00:00+00:00,307.08725,1838.1695,195.67075,3088.00725,5570.8895,217.54,126.67824999999999,31.937,655.33125,68.56375,43.41975,3514.13225,15657.426500000001,0.0,15.494,15443.0275,15657.426500000001,15458.5215,198.90500000000065,None,PL,2026-04-23
2026-02-22 06:00:00+00:00,306.1,1809.42525,198.13425,3156.108,5570.86475,218.909,144.82075,43.3955,658.4525,68.8425,489.64425,2945.182,15609.87875,93.88975,0.0,16159.11975,15703.7685,16159.11975,-455.3512499999997,None,PL,2026-04-23
2026-02-22 07:00:00+00:00,305.82975,1778.4965,200.023,2817.25125,5339.8475,218.21575,142.37475,64.69550000000001,656.84425,68.34375,1535.6599999999999,2556.167,15683.749,296.28725000000003,0.0,17288.30625,15980.03625,17288.30625,-1308.2700000000023,None,PL,2026-04-23
2026-02-22 08:00:00+00:00,305.28274999999996,1666.4565,198.84199999999998,2785.85575,5158.84725,219.58025,128.20925,75.24225,655.7392500000001,67.895,2579.5665,2245.4435,16086.960250000002,303.375,0.0,18098.203,16390.335250000004,18098.203,-1707.8677499999976,None,PL,2026-04-23
2026-02-22 09:00:00+00:00,307.60275,1678.5735,198.2525,2811.19925,5094.7975,218.07125000000002,121.85325,52.5575,652.1179999999999,68.352,3389.4807499999997,1901.329,16494.187250000006,0.0,152.81875,18441.55025,16494.187250000006,18594.369,-2100.1817499999925,None,PL,2026-04-23
2026-02-22 10:00:00+00:00,306.81975,1758.72525,199.45875,2898.8405000000002,5137.81825,216.64875,122.275,31.939,654.007,68.67825,3374.8807500000003,1896.307,16666.398250000002,0.0,60.34675,19014.83575,16666.398250000002,19075.1825,-2408.784249999997,None,PL,2026-04-23
2026-02-22 11:00:00+00:00,308.83325,1962.8595,197.92849999999999,2967.29575,5274.7747500000005,218.1225,122.158,32.062,652.77,68.49549999999999,3252.547,1620.65575,16678.502500000002,0.0,14.0545,19263.088,16678.502500000002,19277.142499999998,-2598.639999999996,None,PL,2026-04-23
2026-02-22 12:00:00+00:00,307.31725,2374.413,199.0365,2962.39625,5447.56,218.97175000000001,122.557,32.044,656.3085,68.8355,2676.36325,2380.5235000000002,17446.326500000003,0.0,13.834999999999999,19524.90375,17446.326500000003,19538.73875,-2092.4122499999976,None,PL,2026-04-23
2026-02-22 13:00:00+00:00,307.318,2355.73375,195.56675,2975.5125,5321.978,219.97775,122.578,74.4265,658.36625,69.04,1970.276,2696.426,16967.199500000002,0.0,12.51625,19254.6425,16967.199500000002,19267.158750000002,-2299.95925,None,PL,2026-04-23
2026-02-22 14:00:00+00:00,307.52525,2308.94425,192.95925,3078.41325,5755.04025,221.14350000000002,130.75400000000002,77.08200000000001,658.342,69.05375,1031.06925,3061.632,16891.95875,0.0,8.57775,18844.506,16891.95875,18853.08375,-1961.125,None,PL,2026-04-23
2026-02-22 15:00:00+00:00,312.251,2880.0735,194.7415,3433.673,5904.53975,221.87775,148.989,110.9425,654.7674999999999,67.96875,308.17075,3474.18575,17712.180749999996,233.9835,0.0,18770.35475,17946.164249999994,18770.35475,-824.1905000000042,None,PL,2026-04-23
2026-02-22 16:00:00+00:00,316.0985,3007.39275,196.7135,3467.63425,5897.3095,223.35725,155.8065,171.92725,656.6205,68.8195,22.1535,3862.0792500000002,18045.91225,694.7239999999999,0.0,19317.449,18740.63625,19317.449,-576.812750000001,None,PL,2026-04-23
2026-02-22 17:00:00+00:00,317.80425,2986.5817500000003,196.78875,3564.658,5705.48325,223.44325,153.797,174.105,652.6715,68.45275,0.0,4245.21925,18289.00475,629.0237500000001,0.0,19633.77175,18918.0285,19633.77175,-715.7432499999995,None,PL,2026-04-23
2026-02-22 18:00:00+00:00,316.9575,2895.1835,198.55825,3530.64125,6022.9005,223.024,148.65675,132.58225,655.9504999999999,68.54925,0.0,4426.6835,18619.68725,509.63800000000003,0.0,19678.081000000002,19129.325249999998,19678.081000000002,-548.7557500000039,None,PL,2026-04-23
2026-02-22 19:00:00+00:00,309.346,2720.39525,197.2285,3677.7985,6111.65975,224.85525,124.71125,34.067,654.97025,68.53475,0.0,4580.865,18704.4315,18.932750000000002,0.0,19136.20975,18723.36425,19136.20975,-412.8455000000031,None,PL,2026-04-23
2026-02-22 20:00:00+00:00,304.42025,2183.578,197.892,3581.6800000000003,5882.3145,225.41625,125.07675,54.88425,655.72525,68.5885,0.0,4733.629,18013.20475,9.51075,0.0,18217.698,18022.715500000002,18217.698,-194.98249999999825,None,PL,2026-04-23
2026-02-22 21:00:00+00:00,304.3485,1886.66275,195.001,3209.9094999999998,5562.13725,224.02925,122.21925,48.33575,660.8415,69.1945,0.0,4860.01475,17142.694,0.0,10.68575,17355.52175,17142.694,17366.2075,-223.51350000000093,None,PL,2026-04-23
2026-02-22 22:00:00+00:00,302.79224999999997,1929.34425,197.34300000000002,2744.8125,5164.58025,223.271,122.57825,32.035,665.2435,69.62349999999999,0.0,5213.1545,16664.778000000002,0.0,152.95350000000002,16287.75525,16664.778000000002,16440.70875,224.06925000000047,None,PL,2026-04-23
2026-02-22 23:00:00+00:00,299.23699999999997,2077.2307499999997,199.44575,2754.30375,4924.01775,217.02775,117.193,31.868,664.76475,69.58525,0.0,5058.3085,16412.98225,0.0,445.39575,15707.87675,16412.98225,16153.2725,259.7097500000018,None,PL,2026-04-23
2026-02-23 00:00:00+00:00,299.214,2185.47075,200.0925,2540.20325,4776.23725,216.974,116.7385,31.756,666.43975,69.72375,0.0,5120.2432499999995,16223.092999999997,0.0,777.33025,15167.52275,16223.092999999997,15944.853,278.23999999999796,None,PL,2026-04-23
2026-02-23 01:00:00+00:00,301.18425,2184.0365,198.79425,2565.9297500000002,4773.5285,215.10525,116.604,31.71,663.01325,69.4225,0.0,5144.415,16263.74325,0.0,811.00625,14843.43625,16263.74325,15654.442500000001,609.3007499999985,None,PL,2026-04-23
2026-02-23 02:00:00+00:00,299.07,2277.8807500000003,198.10425,2783.79325,4887.952499999999,216.36849999999998,116.943,31.814,662.159,69.3615,0.0,4948.3065,16491.75325,0.0,808.256,14849.874,16491.75325,15658.13,833.6232500000024,None,PL,2026-04-23
2026-02-23 03:00:00+00:00,297.17275,2272.002,197.58625,2601.60875,5133.37575,215.80325,115.37825,31.386,657.90175,68.99799999999999,0.0,5112.27725,16703.49,0.0,818.0745,15251.82475,16703.49,16069.89925,633.5907500000012,None,PL,2026-04-23
