,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-19 12:00:00+00:00,3587.84475,37.743,0.2095,9.91,3635.70725,0.0,0.0,1510.75,3635.70725,1510.75,2124.95725,None,SE_1,2026-04-23
2026-02-19 13:00:00+00:00,3568.6405,37.629,0.11375,16.69225,3623.0755,0.0,0.0,1499.5,3623.0755,1499.5,2123.5755,None,SE_1,2026-04-23
2026-02-19 14:00:00+00:00,3654.29275,37.75575,0.036,47.73325,3739.81775,0.0,0.0,1598.25,3739.81775,1598.25,2141.56775,None,SE_1,2026-04-23
2026-02-19 15:00:00+00:00,3991.224,37.8605,0.00675,92.23825,4121.3295,0.0,0.0,1710.5,4121.3295,1710.5,2410.8295,None,SE_1,2026-04-23
2026-02-19 16:00:00+00:00,3992.99625,38.04225,0.0,110.87875,4141.91725,0.0,0.0,1644.75,4141.91725,1644.75,2497.1672500000004,None,SE_1,2026-04-23
2026-02-19 17:00:00+00:00,3800.7875,38.1035,0.0,105.5595,3944.4505,0.0,0.0,1634.5,3944.4505,1634.5,2309.9505,None,SE_1,2026-04-23
2026-02-19 18:00:00+00:00,3717.1525,38.01675,0.0,105.683,3860.85225,0.0,0.0,1658.75,3860.85225,1658.75,2202.10225,None,SE_1,2026-04-23
2026-02-19 19:00:00+00:00,3692.42475,37.86775,0.0,114.3485,3844.641,0.0,0.0,1638.75,3844.641,1638.75,2205.891,None,SE_1,2026-04-23
2026-02-19 20:00:00+00:00,3594.404,37.22675,0.0,134.401,3766.0317499999996,0.0,0.0,1589.5,3766.0317499999996,1589.5,2176.5317499999996,None,SE_1,2026-04-23
2026-02-19 21:00:00+00:00,3615.70375,37.05575,0.0,146.727,3799.4865,0.0,0.0,1614.75,3799.4865,1614.75,2184.7365,None,SE_1,2026-04-23
2026-02-19 22:00:00+00:00,3599.6324999999997,36.81375,0.0,135.941,3772.3872499999993,0.0,0.0,1612.75,3772.3872499999993,1612.75,2159.6372499999993,None,SE_1,2026-04-23
2026-02-19 23:00:00+00:00,3290.10175,52.3475,0.0,120.1615,3462.61075,0.0,0.0,1609.25,3462.61075,1609.25,1853.3607499999998,None,SE_1,2026-04-23
2026-02-20 00:00:00+00:00,3139.44675,52.24,0.0,135.44275,3327.1295,0.0,0.0,1584.5,3327.1295,1584.5,1742.6295,None,SE_1,2026-04-23
2026-02-20 01:00:00+00:00,3106.92225,52.29,0.0,176.8555,3336.06775,0.0,0.0,1552.25,3336.06775,1552.25,1783.8177500000002,None,SE_1,2026-04-23
2026-02-20 02:00:00+00:00,3022.6994999999997,52.16675,0.0,231.29975000000002,3306.1659999999997,0.0,0.0,1517.25,3306.1659999999997,1517.25,1788.9159999999997,None,SE_1,2026-04-23
2026-02-20 03:00:00+00:00,2928.01725,52.2205,0.0,329.17375,3309.4114999999997,0.0,0.0,1369.25,3309.4114999999997,1369.25,1940.1614999999997,None,SE_1,2026-04-23
2026-02-20 04:00:00+00:00,2886.1695,52.18,0.0,405.86025,3344.20975,0.0,0.0,1169.75,3344.20975,1169.75,2174.45975,None,SE_1,2026-04-23
2026-02-20 05:00:00+00:00,2920.52625,51.219,0.0,527.8222499999999,3499.5675,0.0,0.0,1340.5,3499.5675,1340.5,2159.0675,None,SE_1,2026-04-23
2026-02-20 06:00:00+00:00,2919.712,50.90775,0.00125,614.81475,3585.4357499999996,0.0,0.0,1194.25,3585.4357499999996,1194.25,2391.1857499999996,None,SE_1,2026-04-23
2026-02-20 07:00:00+00:00,2917.57425,50.6875,0.02175,693.6255,3661.909,0.0,0.0,1223.5,3661.909,1223.5,2438.409,None,SE_1,2026-04-23
2026-02-20 08:00:00+00:00,2984.035,51.321,0.06475,635.8435,3671.2642499999997,0.0,0.0,1450.25,3671.2642499999997,1450.25,2221.0142499999997,None,SE_1,2026-04-23
2026-02-20 09:00:00+00:00,3000.43825,52.0285,0.11975,617.82575,3670.41225,0.0,0.0,1375.75,3670.41225,1375.75,2294.66225,None,SE_1,2026-04-23
2026-02-20 10:00:00+00:00,2972.1555,51.88675,0.1655,593.9655,3618.17325,0.0,0.0,1448.25,3618.17325,1448.25,2169.92325,None,SE_1,2026-04-23
2026-02-20 11:00:00+00:00,3019.45375,51.25275,0.178,610.86425,3681.74875,0.0,0.0,1743.75,3681.74875,1743.75,1937.9987500000002,None,SE_1,2026-04-23
2026-02-20 12:00:00+00:00,2980.54075,51.5755,0.1275,601.90175,3634.1455,0.0,0.0,1793.25,3634.1455,1793.25,1840.8955,None,SE_1,2026-04-23
2026-02-20 13:00:00+00:00,2874.37075,51.68175,0.07725,638.4222500000001,3564.552,0.0,0.0,1804.0,3564.552,1804.0,1760.5520000000001,None,SE_1,2026-04-23
2026-02-20 14:00:00+00:00,2772.7960000000003,51.76575,0.026,699.0285,3523.61625,0.0,0.0,1886.0,3523.61625,1886.0,1637.61625,None,SE_1,2026-04-23
2026-02-20 15:00:00+00:00,2685.73675,51.872,0.0085,854.12175,3591.7389999999996,0.0,0.0,2043.25,3591.7389999999996,2043.25,1548.4889999999996,None,SE_1,2026-04-23
2026-02-20 16:00:00+00:00,2733.6795,51.75025,0.0,1040.62075,3826.0505000000003,0.0,0.0,2046.0,3826.0505000000003,2046.0,1780.0505000000003,None,SE_1,2026-04-23
2026-02-20 17:00:00+00:00,2668.90375,51.561,0.0,1215.5015,3935.9662500000004,0.0,0.0,2080.5,3935.9662500000004,2080.5,1855.4662500000004,None,SE_1,2026-04-23
2026-02-20 18:00:00+00:00,2501.39975,51.12975,0.0,1268.74075,3821.27025,0.0,0.0,2078.25,3821.27025,2078.25,1743.02025,None,SE_1,2026-04-23
2026-02-20 19:00:00+00:00,2496.908,50.74275,0.0,1164.608,3712.25875,0.0,0.0,2081.0,3712.25875,2081.0,1631.25875,None,SE_1,2026-04-23
2026-02-20 20:00:00+00:00,2493.623,50.454,0.0,953.99125,3498.0682500000003,0.0,0.0,1815.5,3498.0682500000003,1815.5,1682.5682500000003,None,SE_1,2026-04-23
2026-02-20 21:00:00+00:00,2414.5355,49.979,0.0,827.82925,3292.34375,0.0,0.0,1710.0,3292.34375,1710.0,1582.34375,None,SE_1,2026-04-23
2026-02-20 22:00:00+00:00,2023.9872500000001,49.83025,0.0,717.14675,2790.96425,0.0,0.0,1999.25,2790.96425,1999.25,791.71425,None,SE_1,2026-04-23
2026-02-20 23:00:00+00:00,1453.3187500000001,37.73175,0.0,654.83425,2145.88475,0.0,0.0,1635.0,2145.88475,1635.0,510.88475000000017,None,SE_1,2026-04-23
2026-02-21 00:00:00+00:00,1420.18675,37.6085,0.0,501.49,1959.2852500000001,0.0,0.0,1503.0,1959.2852500000001,1503.0,456.28525000000013,None,SE_1,2026-04-23
2026-02-21 01:00:00+00:00,1414.8495,37.545,0.0,462.96725,1915.36175,0.0,0.0,1483.75,1915.36175,1483.75,431.61175000000003,None,SE_1,2026-04-23
2026-02-21 02:00:00+00:00,1413.8365,37.783,0.0,422.983,1874.6024999999997,0.0,0.0,1531.5,1874.6024999999997,1531.5,343.10249999999974,None,SE_1,2026-04-23
2026-02-21 03:00:00+00:00,1681.2797500000001,37.8735,0.0,325.676,2044.82925,0.0,0.0,1572.25,2044.82925,1572.25,472.57925,None,SE_1,2026-04-23
2026-02-21 04:00:00+00:00,1974.399,38.02725,0.0,269.24775,2281.674,0.0,0.0,1574.25,2281.674,1574.25,707.424,None,SE_1,2026-04-23
2026-02-21 05:00:00+00:00,2105.5785,37.652,0.0,178.33925,2321.56975,0.0,0.0,1540.5,2321.56975,1540.5,781.0697500000001,None,SE_1,2026-04-23
2026-02-21 06:00:00+00:00,2565.68375,37.6845,0.0015,106.94,2710.30975,0.0,0.0,1517.0,2710.30975,1517.0,1193.30975,None,SE_1,2026-04-23
2026-02-21 07:00:00+00:00,2758.5875,37.914500000000004,0.021,68.49175,2865.0147500000003,0.0,0.0,1531.0,2865.0147500000003,1531.0,1334.0147500000003,None,SE_1,2026-04-23
2026-02-21 08:00:00+00:00,2859.49375,37.80625,0.09125,59.46275,2956.8540000000003,0.0,0.0,1542.25,2956.8540000000003,1542.25,1414.6040000000003,None,SE_1,2026-04-23
2026-02-21 09:00:00+00:00,2878.24575,38.08825,0.15475,44.054249999999996,2960.543,0.0,0.0,1520.75,2960.543,1520.75,1439.7930000000001,None,SE_1,2026-04-23
2026-02-21 10:00:00+00:00,2871.682,38.134,0.2045,34.5685,2944.5889999999995,0.0,0.0,1423.5,2944.5889999999995,1423.5,1521.0889999999995,None,SE_1,2026-04-23
2026-02-21 11:00:00+00:00,2872.84875,38.278,0.201,44.66675,2955.9945,0.0,0.0,1371.0,2955.9945,1371.0,1584.9944999999998,None,SE_1,2026-04-23
2026-02-21 12:00:00+00:00,2876.65875,38.33375,0.1405,83.34225,2998.47525,0.0,0.0,1385.0,2998.47525,1385.0,1613.47525,None,SE_1,2026-04-23
2026-02-21 13:00:00+00:00,2963.51825,38.0725,0.08175,139.0155,3140.688,0.0,0.0,1429.25,3140.688,1429.25,1711.438,None,SE_1,2026-04-23
2026-02-21 14:00:00+00:00,3104.467,38.5445,0.04575,226.53025,3369.5875,0.0,0.0,1465.0,3369.5875,1465.0,1904.5875,None,SE_1,2026-04-23
2026-02-21 15:00:00+00:00,3294.45075,38.68025,0.0145,381.682,3714.8275000000003,0.0,0.0,1694.25,3714.8275000000003,1694.25,2020.5775000000003,None,SE_1,2026-04-23
2026-02-21 16:00:00+00:00,3123.27875,37.978500000000004,0.0,570.01575,3731.273,0.0,0.0,1622.0,3731.273,1622.0,2109.273,None,SE_1,2026-04-23
2026-02-21 17:00:00+00:00,2908.19125,38.1805,0.0,696.40175,3642.7735,0.0,0.0,1512.0,3642.7735,1512.0,2130.7735,None,SE_1,2026-04-23
2026-02-21 18:00:00+00:00,2751.978,38.247,0.0,839.52475,3629.74975,0.0,0.0,1357.75,3629.74975,1357.75,2271.99975,None,SE_1,2026-04-23
2026-02-21 19:00:00+00:00,2723.0507500000003,37.51725,0.0,1054.33225,3814.90025,0.0,0.0,1163.25,3814.90025,1163.25,2651.65025,None,SE_1,2026-04-23
2026-02-21 20:00:00+00:00,2707.10075,37.35825,0.0,1250.23325,3994.69225,0.0,0.0,1163.5,3994.69225,1163.5,2831.19225,None,SE_1,2026-04-23
2026-02-21 21:00:00+00:00,2519.41925,37.1945,0.0,1361.67625,3918.29,0.0,0.0,1037.75,3918.29,1037.75,2880.54,None,SE_1,2026-04-23
2026-02-21 22:00:00+00:00,2307.0675,37.10675,0.0,1374.45725,3718.6315,0.0,0.0,1194.25,3718.6315,1194.25,2524.3815,None,SE_1,2026-04-23
2026-02-21 23:00:00+00:00,2598.3975,34.036,0.0,1420.4155,4052.849,0.0,0.0,1769.0,4052.849,1769.0,2283.849,None,SE_1,2026-04-23
2026-02-22 00:00:00+00:00,2618.2847500000003,33.61125,0.0,1370.9875,4022.8835,0.0,0.0,1632.75,4022.8835,1632.75,2390.1335,None,SE_1,2026-04-23
2026-02-22 01:00:00+00:00,2603.692,33.63525,0.0,1344.403,3981.7302499999996,0.0,0.0,1182.75,3981.7302499999996,1182.75,2798.9802499999996,None,SE_1,2026-04-23
2026-02-22 02:00:00+00:00,2612.79575,33.85125,0.0,1583.499,4230.146000000001,0.0,0.0,1466.5,4230.146000000001,1466.5,2763.6460000000006,None,SE_1,2026-04-23
2026-02-22 03:00:00+00:00,2278.5657499999998,33.79575,0.0,1734.91375,4047.2752499999997,0.0,0.0,1587.25,4047.2752499999997,1587.25,2460.0252499999997,None,SE_1,2026-04-23
2026-02-22 04:00:00+00:00,2307.419,34.04425,0.0,1694.74575,4036.209,0.0,0.0,1668.0,4036.209,1668.0,2368.209,None,SE_1,2026-04-23
2026-02-22 05:00:00+00:00,2355.03725,34.03,0.0,1658.1077500000001,4047.175,0.0,0.0,1567.5,4047.175,1567.5,2479.675,None,SE_1,2026-04-23
2026-02-22 06:00:00+00:00,2652.7605,33.9195,0.00475,1672.991,4359.67575,0.0,0.0,1585.0,4359.67575,1585.0,2774.6757500000003,None,SE_1,2026-04-23
2026-02-22 07:00:00+00:00,2759.09475,34.30775,0.12575,1686.4679999999998,4479.99625,0.0,0.0,1546.0,4479.99625,1546.0,2933.99625,None,SE_1,2026-04-23
2026-02-22 08:00:00+00:00,2815.8959999999997,34.57275,0.348,1630.867,4481.683749999999,0.0,0.0,1384.75,4481.683749999999,1384.75,3096.9337499999992,None,SE_1,2026-04-23
2026-02-22 09:00:00+00:00,2881.594,34.911,0.69225,1598.8815,4516.078750000001,0.0,0.0,1588.75,4516.078750000001,1588.75,2927.3287500000006,None,SE_1,2026-04-23
2026-02-22 10:00:00+00:00,2992.35275,35.30475,0.96925,1460.81825,4489.445,0.0,0.0,1613.75,4489.445,1613.75,2875.6949999999997,None,SE_1,2026-04-23
2026-02-22 11:00:00+00:00,3206.34575,35.2595,1.064,1089.9965,4332.66575,0.0,0.0,1559.0,4332.66575,1559.0,2773.66575,None,SE_1,2026-04-23
2026-02-22 12:00:00+00:00,3205.60475,35.065,0.81525,837.9122500000001,4079.39725,0.0,0.0,1568.25,4079.39725,1568.25,2511.14725,None,SE_1,2026-04-23
2026-02-22 13:00:00+00:00,3239.5405,35.02725,0.4175,747.00875,4021.994,0.0,0.0,1566.25,4021.994,1566.25,2455.744,None,SE_1,2026-04-23
2026-02-22 14:00:00+00:00,3251.02225,35.020250000000004,0.13775,773.1030000000001,4059.28325,0.0,0.0,1617.5,4059.28325,1617.5,2441.78325,None,SE_1,2026-04-23
2026-02-22 15:00:00+00:00,3436.7895,34.93375,0.033,801.5042500000001,4273.2605,0.0,0.0,1590.25,4273.2605,1590.25,2683.0105000000003,None,SE_1,2026-04-23
2026-02-22 16:00:00+00:00,3508.10375,35.03675,0.0,840.02125,4383.16175,0.0,0.0,1663.25,4383.16175,1663.25,2719.91175,None,SE_1,2026-04-23
2026-02-22 17:00:00+00:00,3507.5955,35.110749999999996,0.0,841.4192499999999,4384.1255,0.0,0.0,1804.75,4384.1255,1804.75,2579.3755,None,SE_1,2026-04-23
2026-02-22 18:00:00+00:00,3505.96325,33.7455,0.0,751.14,4290.84875,0.0,0.0,1810.0,4290.84875,1810.0,2480.84875,None,SE_1,2026-04-23
2026-02-22 19:00:00+00:00,3435.19875,32.3005,0.0,592.37075,4059.87,0.0,0.0,1763.5,4059.87,1763.5,2296.37,None,SE_1,2026-04-23
2026-02-22 20:00:00+00:00,3190.656,32.35625,0.0,405.40749999999997,3628.4197499999996,0.0,0.0,1679.5,3628.4197499999996,1679.5,1948.9197499999996,None,SE_1,2026-04-23
2026-02-22 21:00:00+00:00,2947.32825,32.4275,0.0,235.707,3215.4627499999997,0.0,0.0,1490.75,3215.4627499999997,1490.75,1724.7127499999997,None,SE_1,2026-04-23
2026-02-22 22:00:00+00:00,2838.2555,32.49125,0.0,135.09475,3005.8415000000005,0.0,0.0,1393.75,3005.8415000000005,1393.75,1612.0915000000005,None,SE_1,2026-04-23
2026-02-22 23:00:00+00:00,2877.9145,34.589749999999995,0.0,98.045,3010.54925,0.0,0.0,1480.5,3010.54925,1480.5,1530.04925,None,SE_1,2026-04-23
2026-02-23 00:00:00+00:00,2875.18525,34.5685,0.0,60.6455,2970.39925,0.0,0.0,1480.0,2970.39925,1480.0,1490.39925,None,SE_1,2026-04-23
2026-02-23 01:00:00+00:00,2876.16925,34.497749999999996,0.0,42.07,2952.737,0.0,0.0,1494.0,2952.737,1494.0,1458.737,None,SE_1,2026-04-23
2026-02-23 02:00:00+00:00,2877.84325,34.463750000000005,0.0,47.426,2959.7329999999997,0.0,0.0,1520.0,2959.7329999999997,1520.0,1439.7329999999997,None,SE_1,2026-04-23
2026-02-23 03:00:00+00:00,2882.241,34.44625,0.0,22.43625,2939.1235,0.0,0.0,1521.25,2939.1235,1521.25,1417.8735000000001,None,SE_1,2026-04-23
2026-02-23 04:00:00+00:00,3009.72075,34.51825,0.0,10.593,3054.832,0.0,0.0,1521.0,3054.832,1521.0,1533.8319999999999,None,SE_1,2026-04-23
2026-02-23 05:00:00+00:00,3663.276,34.6425,0.0,10.8745,3708.7929999999997,0.0,0.0,1754.5,3708.7929999999997,1754.5,1954.2929999999997,None,SE_1,2026-04-23
2026-02-23 06:00:00+00:00,3716.99075,35.8495,0.00675,18.223,3771.0699999999997,0.0,0.0,1754.0,3771.0699999999997,1754.0,2017.0699999999997,None,SE_1,2026-04-23
2026-02-23 07:00:00+00:00,3781.04025,36.903999999999996,0.07525,16.6415,3834.661,0.0,0.0,1705.0,3834.661,1705.0,2129.661,None,SE_1,2026-04-23
2026-02-23 08:00:00+00:00,3765.868,37.195,0.28575,21.24025,3824.589,0.0,0.0,1625.25,3824.589,1625.25,2199.339,None,SE_1,2026-04-23
2026-02-23 09:00:00+00:00,3763.81225,37.48625,0.46625,6.104,3807.8687499999996,0.0,0.0,1581.75,3807.8687499999996,1581.75,2226.1187499999996,None,SE_1,2026-04-23
2026-02-23 10:00:00+00:00,3761.281,37.875,0.65525,12.61275,3812.4239999999995,0.0,0.0,1544.25,3812.4239999999995,1544.25,2268.1739999999995,None,SE_1,2026-04-23
2026-02-23 11:00:00+00:00,3704.605,38.04425,0.596,13.57525,3756.8205,0.0,0.0,1553.25,3756.8205,1553.25,2203.5705,None,SE_1,2026-04-23
2026-02-23 12:00:00+00:00,3702.51,38.05575,0.432,14.709999999999999,3755.70775,0.0,0.0,1529.5,3755.70775,1529.5,2226.20775,None,SE_1,2026-04-23
2026-02-23 13:00:00+00:00,3704.6525,38.03775,0.226,16.024250000000002,3758.9405,0.0,0.0,1525.5,3758.9405,1525.5,2233.4405,None,SE_1,2026-04-23
2026-02-23 14:00:00+00:00,3704.2325,37.9985,0.06275,16.158,3758.45175,0.0,0.0,1527.25,3758.45175,1527.25,2231.20175,None,SE_1,2026-04-23
2026-02-23 15:00:00+00:00,3759.955,37.759,0.011000000000000001,20.453,3818.178,0.0,0.0,1615.25,3818.178,1615.25,2202.928,None,SE_1,2026-04-23
2026-02-23 16:00:00+00:00,3797.15575,38.05725,0.0,23.86525,3859.0782499999996,0.0,0.0,1614.75,3859.0782499999996,1614.75,2244.3282499999996,None,SE_1,2026-04-23
2026-02-23 17:00:00+00:00,3854.24625,37.91675,0.0,30.66825,3922.83125,0.0,0.0,1656.75,3922.83125,1656.75,2266.08125,None,SE_1,2026-04-23
2026-02-23 18:00:00+00:00,3881.2487499999997,37.964,0.0,40.70275,3959.9154999999996,0.0,0.0,1650.0,3959.9154999999996,1650.0,2309.9154999999996,None,SE_1,2026-04-23
2026-02-23 19:00:00+00:00,3806.60275,37.8455,0.0,52.00775,3896.456,0.0,0.0,1534.25,3896.456,1534.25,2362.206,None,SE_1,2026-04-23
2026-02-23 20:00:00+00:00,3785.47925,37.73825,0.0,71.0045,3894.2219999999998,0.0,0.0,1535.25,3894.2219999999998,1535.25,2358.9719999999998,None,SE_1,2026-04-23
2026-02-23 21:00:00+00:00,3782.8975,37.69325,0.0,86.16499999999999,3906.75575,0.0,0.0,1552.75,3906.75575,1552.75,2354.00575,None,SE_1,2026-04-23
2026-02-23 22:00:00+00:00,3752.43975,37.299749999999996,0.0,106.43925,3896.17875,0.0,0.0,1515.0,3896.17875,1515.0,2381.17875,None,SE_1,2026-04-23
2026-02-23 23:00:00+00:00,3721.035,33.68075,0.0,123.7805,3878.4962499999997,0.0,0.0,1565.5,3878.4962499999997,1565.5,2312.9962499999997,None,SE_1,2026-04-23
2026-02-24 00:00:00+00:00,3729.53175,33.570750000000004,0.0,143.94,3907.0425,0.0,0.0,1553.75,3907.0425,1553.75,2353.2925,None,SE_1,2026-04-23
2026-02-24 01:00:00+00:00,3730.339,33.48175,0.0,155.87,3919.6907499999998,0.0,0.0,1536.0,3919.6907499999998,1536.0,2383.6907499999998,None,SE_1,2026-04-23
2026-02-24 02:00:00+00:00,3733.28675,33.50475,0.0,173.301,3940.0925,0.0,0.0,1575.5,3940.0925,1575.5,2364.5925,None,SE_1,2026-04-23
2026-02-24 03:00:00+00:00,3732.833,33.5305,0.0,213.54175,3979.90525,0.0,0.0,1638.75,3979.90525,1638.75,2341.15525,None,SE_1,2026-04-23
2026-02-24 04:00:00+00:00,3734.6955,33.7005,0.0,272.362,4040.758,0.0,0.0,1757.25,4040.758,1757.25,2283.508,None,SE_1,2026-04-23
2026-02-24 05:00:00+00:00,3843.318,37.864,0.0,265.569,4146.751,0.0,0.0,1747.0,4146.751,1747.0,2399.751,None,SE_1,2026-04-23
2026-02-24 06:00:00+00:00,3894.87875,37.834,0.0065,239.049,4171.76825,0.0,0.0,1798.0,4171.76825,1798.0,2373.76825,None,SE_1,2026-04-23
2026-02-24 07:00:00+00:00,4173.3502499999995,27.688,0.0955,206.49599999999998,4407.62975,0.0,0.0,1967.25,4407.62975,1967.25,2440.37975,None,SE_1,2026-04-23
2026-02-24 08:00:00+00:00,3883.4807499999997,26.7095,0.32575,163.594,4074.1099999999997,0.0,0.0,1720.5,4074.1099999999997,1720.5,2353.6099999999997,None,SE_1,2026-04-23
2026-02-24 09:00:00+00:00,3840.001,24.79075,0.7685,111.82275,3977.3830000000003,0.0,0.0,1678.75,3977.3830000000003,1678.75,2298.6330000000003,None,SE_1,2026-04-23
2026-02-24 10:00:00+00:00,3798.0834999999997,26.4105,1.161,79.69749999999999,3905.3525,0.0,0.0,1643.25,3905.3525,1643.25,2262.1025,None,SE_1,2026-04-23
2026-02-24 11:00:00+00:00,3767.42175,34.539,1.20725,57.0745,3860.2425000000003,0.0,0.0,1622.75,3860.2425000000003,1622.75,2237.4925000000003,None,SE_1,2026-04-23
2026-02-24 12:00:00+00:00,3742.77525,25.041,0.9369999999999999,40.195,3808.9482500000004,0.0,0.0,1570.75,3808.9482500000004,1570.75,2238.1982500000004,None,SE_1,2026-04-23
2026-02-24 13:00:00+00:00,3746.98875,25.02325,0.496,42.179249999999996,3814.6872500000004,0.0,0.0,1554.25,3814.6872500000004,1554.25,2260.4372500000004,None,SE_1,2026-04-23
2026-02-24 14:00:00+00:00,3821.6165,24.982,0.15075,64.43825,3911.1875,0.0,0.0,1552.5,3911.1875,1552.5,2358.6875,None,SE_1,2026-04-23
2026-02-24 15:00:00+00:00,3848.751,37.8745,0.03025,97.943,3984.59875,0.0,0.0,1621.75,3984.59875,1621.75,2362.84875,None,SE_1,2026-04-23
2026-02-24 16:00:00+00:00,4183.34725,37.906,0.0,105.4565,4326.70975,0.0,0.0,1832.75,4326.70975,1832.75,2493.95975,None,SE_1,2026-04-23
2026-02-24 17:00:00+00:00,4188.55725,37.86525,0.0,81.188,4307.6105,0.0,0.0,1710.5,4307.6105,1710.5,2597.1105,None,SE_1,2026-04-23
2026-02-24 18:00:00+00:00,3817.10925,37.7455,0.0,51.57625,3906.431,0.0,0.0,1682.25,3906.431,1682.25,2224.181,None,SE_1,2026-04-23
2026-02-24 19:00:00+00:00,3777.1127500000002,37.6215,0.0,26.80275,3841.5370000000003,0.0,0.0,1586.75,3841.5370000000003,1586.75,2254.7870000000003,None,SE_1,2026-04-23
2026-02-24 20:00:00+00:00,3736.68725,37.535000000000004,0.0,13.277000000000001,3787.49925,0.0,0.0,1551.75,3787.49925,1551.75,2235.74925,None,SE_1,2026-04-23
2026-02-24 21:00:00+00:00,3737.773,38.0165,0.0,10.455,3786.2445000000002,0.0,0.0,1454.25,3786.2445000000002,1454.25,2331.9945000000002,None,SE_1,2026-04-23
2026-02-24 22:00:00+00:00,3761.06625,38.03625,0.0,18.0955,3817.198,0.0,0.0,1365.5,3817.198,1365.5,2451.698,None,SE_1,2026-04-23
2026-02-24 23:00:00+00:00,3714.4452499999998,38.864000000000004,0.0,42.815,3796.12425,0.0,0.0,1357.5,3796.12425,1357.5,2438.62425,None,SE_1,2026-04-23
2026-02-25 00:00:00+00:00,3719.0122499999998,38.6995,0.0,75.49025,3833.2019999999998,0.0,0.0,1402.25,3833.2019999999998,1402.25,2430.9519999999998,None,SE_1,2026-04-23
2026-02-25 01:00:00+00:00,3541.82525,38.457499999999996,0.0,79.904,3660.18675,0.0,0.0,1434.0,3660.18675,1434.0,2226.18675,None,SE_1,2026-04-23
2026-02-25 02:00:00+00:00,3292.8255,38.323750000000004,0.0,86.67875000000001,3417.828,0.0,0.0,1302.25,3417.828,1302.25,2115.578,None,SE_1,2026-04-23
2026-02-25 03:00:00+00:00,3045.78875,38.54375,0.0,122.82025,3207.15275,0.0,0.0,1192.0,3207.15275,1192.0,2015.1527500000002,None,SE_1,2026-04-23
2026-02-25 04:00:00+00:00,3099.5365,38.539,0.0,216.57874999999999,3354.6542500000005,0.0,0.0,1299.25,3354.6542500000005,1299.25,2055.4042500000005,None,SE_1,2026-04-23
2026-02-25 05:00:00+00:00,3068.774,38.56875,0.0,288.44575,3395.7884999999997,0.0,0.0,1211.5,3395.7884999999997,1211.5,2184.2884999999997,None,SE_1,2026-04-23
2026-02-25 06:00:00+00:00,3043.6685,38.42075,0.0072499999999999995,369.34925,3451.44575,0.0,0.0,1202.5,3451.44575,1202.5,2248.94575,None,SE_1,2026-04-23
2026-02-25 07:00:00+00:00,3021.035,38.39275,0.107,502.966,3562.5007499999997,0.0,0.0,1051.5,3562.5007499999997,1051.5,2511.0007499999997,None,SE_1,2026-04-23
2026-02-25 08:00:00+00:00,2920.012,27.798000000000002,0.26575,609.5145,3557.59025,0.0,0.0,1108.0,3557.59025,1108.0,2449.59025,None,SE_1,2026-04-23
2026-02-25 09:00:00+00:00,2904.282,27.37275,0.41975,756.5264999999999,3688.601,0.0,0.0,1117.5,3688.601,1117.5,2571.101,None,SE_1,2026-04-23
2026-02-25 10:00:00+00:00,2776.6165,38.303,0.55975,834.8595,3650.33875,0.0,0.0,995.5,3650.33875,995.5,2654.83875,None,SE_1,2026-04-23
2026-02-25 11:00:00+00:00,2535.15475,27.669249999999998,0.47250000000000003,883.629,3446.9255,0.0,0.0,1188.25,3446.9255,1188.25,2258.6755,None,SE_1,2026-04-23
2026-02-25 12:00:00+00:00,2525.15925,38.77675,0.34775,957.413,3521.69675,0.0,0.0,1124.75,3521.69675,1124.75,2396.94675,None,SE_1,2026-04-23
2026-02-25 13:00:00+00:00,2464.3737499999997,38.55225,0.148,1002.4259999999999,3505.5,0.0,0.0,1086.75,3505.5,1086.75,2418.75,None,SE_1,2026-04-23
2026-02-25 14:00:00+00:00,2518.6327499999998,38.1685,0.0385,1212.49925,3769.339,0.0,0.0,1308.25,3769.339,1308.25,2461.089,None,SE_1,2026-04-23
2026-02-25 15:00:00+00:00,2720.6772499999997,38.158,0.007,1375.70875,4134.5509999999995,0.0,0.0,1175.5,4134.5509999999995,1175.5,2959.0509999999995,None,SE_1,2026-04-23
2026-02-25 16:00:00+00:00,2754.62725,38.27275,0.0,1571.22875,4364.12875,0.0,0.0,1436.25,4364.12875,1436.25,2927.87875,None,SE_1,2026-04-23
2026-02-25 17:00:00+00:00,2748.0175,38.31925,0.0,1666.285,4452.62175,0.0,0.0,1583.0,4452.62175,1583.0,2869.6217500000002,None,SE_1,2026-04-23
2026-02-25 18:00:00+00:00,2745.3157499999998,37.94925,0.0,1510.1064999999999,4293.371499999999,0.0,0.0,1360.0,4293.371499999999,1360.0,2933.3714999999993,None,SE_1,2026-04-23
2026-02-25 19:00:00+00:00,2722.2965,37.74025,0.0,1269.44575,4029.4825,0.0,0.0,1170.5,4029.4825,1170.5,2858.9825,None,SE_1,2026-04-23
2026-02-25 20:00:00+00:00,2715.7377500000002,37.6335,0.0,1127.45725,3880.8285,0.0,0.0,1163.0,3880.8285,1163.0,2717.8285,None,SE_1,2026-04-23
