,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-18 00:00:00+00:00,247.0,2033.6,0.0,0.0,0.072,2231.9,32.3,22.0,0.0,0.0,100.0,2361.0,7027.872,0.0,594.6,6733.3,7027.872,7327.900000000001,-300.02800000000025,None,AT,2026-04-23
2026-02-18 01:00:00+00:00,248.0,2071.4,0.0,0.0,0.072,2266.3,85.60000000000001,22.0,0.0,0.0,100.0,2572.0,7365.372000000001,0.0,752.1999999999999,6680.6,7365.372000000001,7432.8,-67.42799999999897,None,AT,2026-04-23
2026-02-18 02:00:00+00:00,248.0,2021.5,0.0,0.0,0.072,2211.9,107.4,22.0,0.0,0.0,100.0,2627.0,7337.871999999999,0.0,703.2,6593.2,7337.871999999999,7296.4,41.47199999999975,None,AT,2026-04-23
2026-02-18 03:00:00+00:00,248.0,2280.4,0.0,0.0,0.072,2456.9,36.1,22.0,0.0,0.0,100.0,2504.0,7647.472000000001,0.0,396.3,6790.7,7647.472000000001,7187.0,460.47200000000066,None,AT,2026-04-23
2026-02-18 04:00:00+00:00,245.0,2330.3,0.0,0.0,0.072,2514.9,30.9,22.0,0.0,0.0,100.0,2250.0,7493.1720000000005,0.0,239.29999999999998,7479.1,7493.1720000000005,7718.400000000001,-225.22800000000007,None,AT,2026-04-23
2026-02-18 05:00:00+00:00,247.0,2298.6,0.0,0.0,0.072,2629.7999999999997,579.9,22.0,0.0,0.0,100.0,2023.0,7900.371999999999,1503.5,0.0,8574.599999999999,9403.872,8574.599999999999,829.2720000000008,None,AT,2026-04-23
2026-02-18 06:00:00+00:00,248.0,2257.8,0.0,0.0,0.072,2743.3,946.5,22.0,0.0,51.0,100.0,1914.0,8282.672,2384.4,0.0,9332.6,10667.072,9332.6,1334.4719999999998,None,AT,2026-04-23
2026-02-18 07:00:00+00:00,248.0,2218.6,0.0,0.0,0.072,2683.7,945.2,22.0,0.0,386.0,100.0,1848.0,8451.572,2108.6,0.0,9349.8,10560.172,9349.8,1210.3720000000012,None,AT,2026-04-23
2026-02-18 08:00:00+00:00,251.0,2289.0,0.0,0.0,0.072,2588.9,604.4,22.0,0.0,812.0,100.0,1750.0,8417.372,1463.5,0.0,9103.8,9880.872,9103.8,777.0720000000001,None,AT,2026-04-23
2026-02-18 09:00:00+00:00,252.0,2413.1,0.0,0.0,0.072,2602.5,325.0,22.0,0.0,1177.0,100.0,1759.0,8650.672,162.9,0.0,9033.8,8813.572,9033.8,-220.22799999999916,None,AT,2026-04-23
2026-02-18 10:00:00+00:00,248.0,2628.9,0.0,0.0,0.072,2742.3,213.4,22.0,0.0,1486.0,100.0,1786.0,9226.672,0.0,324.6,8917.4,9226.672,9242.0,-15.32799999999952,None,AT,2026-04-23
2026-02-18 11:00:00+00:00,246.0,2686.5,0.0,0.0,0.072,2950.2,107.1,22.0,0.0,1607.0,100.0,1650.0,9368.872,0.0,1257.3,8474.2,9368.872,9731.5,-362.6280000000006,None,AT,2026-04-23
2026-02-18 12:00:00+00:00,244.0,2707.2,0.0,0.0,0.072,3044.2,39.8,22.0,0.0,1443.0,100.0,1440.0,9040.272,0.0,1358.5,8329.099999999999,9040.272,9687.599999999999,-647.3279999999977,None,AT,2026-04-23
2026-02-18 13:00:00+00:00,247.0,2845.0,0.0,0.0,0.072,3015.6,59.8,22.0,0.0,1039.0,100.0,1158.0,8486.472000000002,0.0,1252.6,8234.5,8486.472000000002,9487.1,-1000.6279999999988,None,AT,2026-04-23
2026-02-18 14:00:00+00:00,248.0,3094.6,0.0,0.0,0.072,3002.4,286.9,22.0,0.0,551.0,100.0,793.0,8097.972,0.0,540.2,8342.5,8097.972,8882.7,-784.728000000001,None,AT,2026-04-23
2026-02-18 15:00:00+00:00,247.0,3255.6,0.0,0.0,0.072,3120.3,498.8,22.0,0.0,128.0,100.0,508.0,7879.772,481.9,0.0,8649.7,8361.672,8649.7,-288.02800000000025,None,AT,2026-04-23
2026-02-18 16:00:00+00:00,244.0,3142.1,0.0,0.0,0.072,3133.7,615.8,22.0,0.0,3.0,100.0,344.0,7604.672,1272.0,0.0,9195.2,8876.671999999999,9195.2,-318.52800000000207,None,AT,2026-04-23
2026-02-18 17:00:00+00:00,245.0,3090.3,0.0,0.0,0.072,3040.7,622.7,22.0,0.0,0.0,100.0,241.0,7361.772,1433.6,0.0,9403.0,8795.372,9403.0,-607.6280000000006,None,AT,2026-04-23
2026-02-18 18:00:00+00:00,248.0,2950.7,0.0,0.0,0.072,2862.3,799.0,22.0,0.0,0.0,100.0,200.0,7182.072,1683.8000000000002,0.0,9119.3,8865.872,9119.3,-253.42799999999988,None,AT,2026-04-23
2026-02-18 19:00:00+00:00,248.0,2765.1,0.0,0.0,0.072,2724.3,567.8,22.0,0.0,0.0,100.0,200.0,6627.272,1472.1999999999998,0.0,8626.7,8099.472,8626.7,-527.228000000001,None,AT,2026-04-23
2026-02-18 20:00:00+00:00,246.0,2723.5,0.0,0.0,0.072,2519.3,321.0,22.0,0.0,0.0,100.0,223.0,6154.872,334.1,0.0,8062.0,6488.972000000001,8062.0,-1573.0279999999993,None,AT,2026-04-23
2026-02-18 21:00:00+00:00,248.0,2443.9,0.0,0.0,0.072,2381.1,154.3,22.0,0.0,0.0,100.0,278.0,5627.372,124.1,0.0,7800.0,5751.472000000001,7800.0,-2048.5279999999993,None,AT,2026-04-23
2026-02-18 22:00:00+00:00,251.0,2128.0,0.0,0.0,0.072,2276.8,102.0,22.0,0.0,0.0,100.0,390.0,5269.872,92.3,0.0,7348.5,5362.1720000000005,7348.5,-1986.3279999999995,None,AT,2026-04-23
2026-02-18 23:00:00+00:00,252.0,2132.9,0.0,0.0,0.072,2305.8,90.3,22.0,0.0,0.0,100.0,213.0,5116.072000000001,0.0,77.6,7075.4,5116.072000000001,7153.0,-2036.927999999999,None,AT,2026-04-23
2026-02-19 00:00:00+00:00,250.0,2121.4,0.0,0.0,0.072,2315.7,58.099999999999994,22.0,0.0,0.0,100.0,290.0,5157.272000000001,0.0,196.7,6775.7,5157.272000000001,6972.4,-1815.1279999999988,None,AT,2026-04-23
2026-02-19 01:00:00+00:00,248.0,2068.5,0.0,0.0,0.072,2268.0,46.4,22.0,0.0,0.0,100.0,452.0,5204.972,0.0,397.1,6614.200000000001,5204.972,7011.300000000001,-1806.3280000000013,None,AT,2026-04-23
2026-02-19 02:00:00+00:00,248.0,2056.9,0.0,0.0,0.072,2237.2,19.9,22.0,0.0,0.0,100.0,673.0,5357.072,0.0,615.3,6585.8,5357.072,7201.1,-1844.0280000000002,None,AT,2026-04-23
2026-02-19 03:00:00+00:00,248.0,2105.3,0.0,0.0,0.072,2284.7,30.3,22.0,0.0,0.0,100.0,850.0,5640.372,0.0,630.9,6774.8,5640.372,7405.7,-1765.3279999999995,None,AT,2026-04-23
2026-02-19 04:00:00+00:00,248.0,2162.4,0.0,0.0,0.072,2417.8999999999996,77.3,22.0,0.0,0.0,100.0,934.0,5961.672,0.0,60.6,7472.4,5961.672,7533.0,-1571.3280000000004,None,AT,2026-04-23
2026-02-19 05:00:00+00:00,247.0,2343.1,0.0,0.0,0.072,2630.3,236.5,22.0,0.0,0.0,100.0,987.0,6565.972,255.4,0.0,8612.0,6821.371999999999,8612.0,-1790.6280000000006,None,AT,2026-04-23
2026-02-19 06:00:00+00:00,243.0,2337.9,0.0,0.0,0.072,2662.4,443.0,22.0,0.0,1.0,100.0,1033.0,6842.372,1634.4,0.0,9526.5,8476.772,9526.5,-1049.7279999999992,None,AT,2026-04-23
2026-02-19 07:00:00+00:00,240.0,2318.0,0.0,0.0,0.072,2612.4,486.4,22.0,0.0,43.0,100.0,1009.0,6830.871999999999,1483.9,0.0,9904.8,8314.771999999999,9904.8,-1590.0280000000002,None,AT,2026-04-23
2026-02-19 08:00:00+00:00,240.0,2304.1000000000004,0.0,0.0,0.072,2503.0,396.2,22.0,0.0,159.0,100.0,926.0,6650.372,1221.6999999999998,0.0,9958.9,7872.072,9958.9,-2086.8279999999995,None,AT,2026-04-23
2026-02-19 09:00:00+00:00,240.0,2283.6,0.0,0.0,0.072,2431.1,231.7,22.0,0.0,303.0,100.0,839.0,6450.472,715.6,0.0,9869.8,7166.072,9869.8,-2703.727999999999,None,AT,2026-04-23
2026-02-19 10:00:00+00:00,240.0,2250.6,0.0,0.0,0.072,2340.2,273.2,22.0,0.0,408.0,100.0,776.0,6410.071999999999,451.5,0.0,9826.4,6861.571999999999,9826.4,-2964.8280000000004,None,AT,2026-04-23
2026-02-19 11:00:00+00:00,238.0,2309.1,0.0,0.0,0.072,2371.8,218.2,22.0,0.0,432.0,100.0,747.0,6438.172,575.5,0.0,9729.6,7013.672,9729.6,-2715.928000000001,None,AT,2026-04-23
2026-02-19 12:00:00+00:00,238.0,2269.9,0.0,0.0,0.072,2327.8,491.9,22.0,0.0,328.0,100.0,746.0,6523.6720000000005,775.4,0.0,9762.3,7299.072,9762.3,-2463.227999999999,None,AT,2026-04-23
2026-02-19 13:00:00+00:00,240.0,2296.5,0.0,0.0,0.072,2353.8,376.3,22.0,0.0,181.0,100.0,773.0,6342.6720000000005,505.6,0.0,9748.5,6848.272000000001,9748.5,-2900.227999999999,None,AT,2026-04-23
2026-02-19 14:00:00+00:00,242.0,2268.0,0.0,0.0,0.072,2353.1,556.5,22.0,0.0,41.0,100.0,825.0,6407.6720000000005,647.8,0.0,9802.3,7055.472000000001,9802.3,-2746.8279999999986,None,AT,2026-04-23
2026-02-19 15:00:00+00:00,244.0,2271.2,0.0,0.0,0.072,2433.9,739.0,22.0,0.0,2.0,100.0,906.0,6718.1720000000005,1589.4,0.0,9872.2,8307.572,9872.2,-1564.6280000000006,None,AT,2026-04-23
2026-02-19 16:00:00+00:00,247.0,2268.4,0.0,0.0,0.072,2593.3,705.9,22.0,0.0,0.0,100.0,1020.0,6956.6720000000005,1514.6999999999998,0.0,10022.1,8471.372,10022.1,-1550.728000000001,None,AT,2026-04-23
2026-02-19 17:00:00+00:00,248.0,2277.7,0.0,0.0,0.072,2657.4,674.8,22.0,0.0,0.0,100.0,1145.0,7124.972000000001,1526.6,0.0,9879.1,8651.572,9879.1,-1227.5280000000002,None,AT,2026-04-23
2026-02-19 18:00:00+00:00,251.0,2281.9,0.0,0.0,0.072,2584.7,755.2,22.0,0.0,0.0,100.0,1242.0,7236.872,1868.9,0.0,9536.1,9105.772,9536.1,-430.3279999999995,None,AT,2026-04-23
2026-02-19 19:00:00+00:00,252.0,2164.8,0.0,0.0,0.072,2360.3,246.9,22.0,0.0,0.0,100.0,1349.0,6495.072,1024.1,0.0,8921.1,7519.1720000000005,8921.1,-1401.9279999999999,None,AT,2026-04-23
2026-02-19 20:00:00+00:00,252.0,2173.5,0.0,0.0,0.072,2257.1,144.9,22.0,0.0,0.0,100.0,1428.0,6377.572,420.5,0.0,8374.1,6798.072,8374.1,-1576.0280000000002,None,AT,2026-04-23
2026-02-19 21:00:00+00:00,252.0,2138.2,0.0,0.0,0.072,2087.3,44.5,22.0,0.0,0.0,100.0,1497.0,6141.072,178.4,0.0,8046.9,6319.472,8046.9,-1727.4279999999999,None,AT,2026-04-23
2026-02-19 22:00:00+00:00,252.0,1931.0,0.0,0.0,0.072,1969.5,67.0,22.0,0.0,0.0,100.0,1624.0,5965.572,73.9,0.0,7564.1,6039.472,7564.1,-1524.6280000000006,None,AT,2026-04-23
2026-02-19 23:00:00+00:00,250.0,1563.1,0.0,0.0,0.072,1957.3,55.7,22.0,0.0,0.0,100.0,1707.0,5655.172,0.0,0.7999999999999998,7290.2,5655.172,7291.0,-1635.8280000000004,None,AT,2026-04-23
2026-02-20 00:00:00+00:00,250.0,1363.9,0.0,0.0,0.072,1980.7,33.2,22.0,0.0,0.0,100.0,1810.0,5559.871999999999,0.0,178.1,6989.8,5559.871999999999,7167.900000000001,-1608.0280000000012,None,AT,2026-04-23
2026-02-20 01:00:00+00:00,248.0,1334.7,0.0,0.0,0.072,1945.5,25.6,22.0,0.0,0.0,100.0,2049.0,5724.871999999999,0.0,419.3,6873.6,5724.871999999999,7292.900000000001,-1568.0280000000012,None,AT,2026-04-23
2026-02-20 02:00:00+00:00,248.0,1384.4,0.0,0.0,0.072,1954.7,52.4,22.0,0.0,0.0,100.0,2250.0,6011.572,0.0,379.0,6839.1,6011.572,7218.1,-1206.5280000000002,None,AT,2026-04-23
2026-02-20 03:00:00+00:00,248.0,1402.1,0.0,0.0,0.072,1990.6,58.1,22.0,0.0,0.0,100.0,2374.0,6194.871999999999,0.0,341.6,7041.9,6194.871999999999,7383.5,-1188.6280000000006,None,AT,2026-04-23
2026-02-20 04:00:00+00:00,248.0,1439.6,0.0,0.0,0.072,1958.8,66.8,22.0,0.0,0.0,100.0,2488.0,6323.272,67.7,0.0,7691.7,6390.972,7691.7,-1300.728,None,AT,2026-04-23
2026-02-20 05:00:00+00:00,245.0,1722.5,0.0,0.0,0.072,2174.2,208.1,22.0,0.0,0.0,100.0,2574.0,7045.872,806.3,0.0,8646.1,7852.1720000000005,8646.1,-793.9279999999999,None,AT,2026-04-23
2026-02-20 06:00:00+00:00,243.0,1778.1,0.0,0.0,0.072,2352.1,351.2,22.0,0.0,3.0,100.0,2618.0,7467.472,1244.7,0.0,9525.1,8712.172,9525.1,-812.9279999999999,None,AT,2026-04-23
2026-02-20 07:00:00+00:00,240.0,1783.2,0.0,0.0,0.072,2388.7,406.0,22.0,0.0,31.0,100.0,2676.0,7646.972,1189.6,0.0,10051.4,8836.572,10051.4,-1214.8279999999995,None,AT,2026-04-23
2026-02-20 08:00:00+00:00,240.0,1727.8,0.0,0.0,0.072,2299.9,423.8,22.0,0.0,95.0,100.0,2758.0,7666.572,859.0,0.0,10327.1,8525.572,10327.1,-1801.5280000000002,None,AT,2026-04-23
2026-02-20 09:00:00+00:00,240.0,1677.6,0.0,0.0,0.072,2115.1,214.10000000000002,22.0,0.0,163.0,100.0,2755.0,7286.872,379.6,0.0,10489.5,7666.472000000001,10489.5,-2823.0279999999993,None,AT,2026-04-23
2026-02-20 10:00:00+00:00,240.0,1699.5,0.0,0.0,0.072,2093.9,152.1,22.0,0.0,221.0,100.0,2713.0,7241.572,405.8,0.0,10432.4,7647.372,10432.4,-2785.0279999999993,None,AT,2026-04-23
2026-02-20 11:00:00+00:00,240.0,1422.4,0.0,0.0,0.072,2011.9,100.1,22.0,0.0,256.0,100.0,2709.0,6861.472,363.7,0.0,10182.9,7225.172,10182.9,-2957.728,None,AT,2026-04-23
2026-02-20 12:00:00+00:00,242.0,1418.3,0.0,0.0,0.072,2046.5,213.1,22.0,0.0,267.0,100.0,2745.0,7053.972,338.6,0.0,9878.6,7392.572,9878.6,-2486.0280000000002,None,AT,2026-04-23
2026-02-20 13:00:00+00:00,244.0,1453.1,0.0,0.0,0.072,2112.2,122.0,22.0,0.0,234.0,100.0,2763.0,7050.371999999999,218.8,0.0,9554.9,7269.172,9554.9,-2285.728,None,AT,2026-04-23
2026-02-20 14:00:00+00:00,244.0,1639.5,0.0,0.0,0.072,2154.9,215.5,22.0,0.0,158.0,100.0,2757.0,7290.972,374.9,0.0,9399.5,7665.871999999999,9399.5,-1733.6280000000006,None,AT,2026-04-23
2026-02-20 15:00:00+00:00,246.0,1734.5,0.0,0.0,0.072,2233.6,492.2,22.0,0.0,52.0,100.0,2734.0,7614.371999999999,867.9000000000001,0.0,9359.6,8482.271999999999,9359.6,-877.3280000000013,None,AT,2026-04-23
2026-02-20 16:00:00+00:00,248.0,1767.4,0.0,0.0,0.072,2310.8,521.6,22.0,0.0,1.0,100.0,2672.0,7642.872,1405.7,0.0,9626.7,9048.572,9626.7,-578.1280000000006,None,AT,2026-04-23
2026-02-20 17:00:00+00:00,248.0,1808.5,0.0,0.0,0.072,2486.9,441.8,22.0,0.0,0.0,100.0,2568.0,7675.272,1029.1,0.0,9603.8,8704.372,9603.8,-899.4279999999999,None,AT,2026-04-23
2026-02-20 18:00:00+00:00,251.0,1812.4,0.0,0.0,0.072,2399.9,320.7,22.0,0.0,0.0,100.0,2428.0,7334.072,478.7,0.0,9236.9,7812.772,9236.9,-1424.1279999999997,None,AT,2026-04-23
2026-02-20 19:00:00+00:00,252.0,1750.0,0.0,0.0,0.072,2259.6,195.0,22.0,0.0,0.0,100.0,2279.0,6857.672,0.0,276.3,8663.2,6857.672,8939.5,-2081.8280000000004,None,AT,2026-04-23
2026-02-20 20:00:00+00:00,252.0,1650.1,0.0,0.0,0.072,2113.2,47.6,22.0,0.0,0.0,100.0,2122.0,6306.972,0.0,756.2,8033.0,6306.972,8789.2,-2482.228000000001,None,AT,2026-04-23
2026-02-20 21:00:00+00:00,252.0,1477.5,0.0,0.0,0.072,2064.5,44.5,22.0,0.0,0.0,100.0,1926.0,5886.572,0.0,1207.7,7782.4,5886.572,8990.1,-3103.5280000000002,None,AT,2026-04-23
2026-02-20 22:00:00+00:00,252.0,1366.3,0.0,0.0,0.072,1963.6,33.1,22.0,0.0,0.0,100.0,1684.0,5421.072,0.0,1400.6,7331.0,5421.072,8731.6,-3310.5280000000002,None,AT,2026-04-23
2026-02-20 23:00:00+00:00,260.0,1276.5,0.0,0.0,0.072,2168.0,77.19999999999999,22.0,0.0,0.0,100.0,1146.0,5049.772,0.0,978.5,7025.3,5049.772,8003.8,-2954.0280000000002,None,AT,2026-04-23
2026-02-21 00:00:00+00:00,256.0,1340.1,0.0,0.0,0.072,2173.0,26.6,22.0,0.0,0.0,100.0,988.0,4905.771999999999,0.0,992.7,6715.5,4905.771999999999,7708.2,-2802.428000000001,None,AT,2026-04-23
2026-02-21 01:00:00+00:00,256.0,1283.5,0.0,0.0,0.072,2107.4,37.8,22.0,0.0,0.0,100.0,894.0,4700.772,0.0,1082.3,6529.7,4700.772,7612.0,-2911.228,None,AT,2026-04-23
2026-02-21 02:00:00+00:00,256.0,1237.9,0.0,0.0,0.072,2073.5,51.3,22.0,0.0,0.0,100.0,764.0,4504.772,0.0,944.7,6379.9,4504.772,7324.599999999999,-2819.8279999999995,None,AT,2026-04-23
2026-02-21 03:00:00+00:00,256.0,1253.7,0.0,0.0,0.072,2038.3000000000002,38.5,22.0,0.0,0.0,100.0,588.0,4296.572,0.0,979.5,6478.0,4296.572,7457.5,-3160.928,None,AT,2026-04-23
2026-02-21 04:00:00+00:00,256.0,1318.4,0.0,0.0,0.072,2052.0,78.0,22.0,0.0,0.0,100.0,407.0,4233.472,0.0,750.3,6752.0,4233.472,7502.3,-3268.8280000000004,None,AT,2026-04-23
2026-02-21 05:00:00+00:00,252.0,1342.5,0.0,0.0,0.072,2178.5,92.0,22.0,0.0,0.0,100.0,301.0,4288.072,0.0,40.1,7171.900000000001,4288.072,7212.000000000001,-2923.928000000001,None,AT,2026-04-23
2026-02-21 06:00:00+00:00,247.0,1419.3,0.0,0.0,0.072,2347.7,122.6,22.0,0.0,5.0,100.0,270.0,4533.672,203.9,0.0,7620.3,4737.571999999999,7620.3,-2882.728000000001,None,AT,2026-04-23
2026-02-21 07:00:00+00:00,242.0,1485.9,0.0,0.0,0.072,2517.6,131.9,22.0,0.0,56.0,100.0,296.0,4851.472,236.60000000000002,0.0,8133.5,5088.072,8133.5,-3045.428,None,AT,2026-04-23
2026-02-21 08:00:00+00:00,241.0,1497.3,0.0,0.0,0.072,2535.5,117.3,22.0,0.0,147.0,100.0,380.0,5040.172,363.3,0.0,8511.800000000001,5403.472,8511.800000000001,-3108.3280000000013,None,AT,2026-04-23
2026-02-21 09:00:00+00:00,244.0,1499.1,0.0,0.0,0.072,2447.1,103.4,22.0,0.0,221.0,100.0,458.0,5094.672,8.6,0.0,8706.4,5103.272,8706.4,-3603.1279999999997,None,AT,2026-04-23
2026-02-21 10:00:00+00:00,242.0,1511.8,0.0,0.0,0.072,2409.6,125.89999999999999,22.0,0.0,270.0,100.0,510.0,5191.371999999999,0.0,550.9,8808.9,5191.371999999999,9359.8,-4168.428,None,AT,2026-04-23
2026-02-21 11:00:00+00:00,240.0,1330.3,0.0,0.0,0.072,2404.3,62.2,22.0,0.0,276.0,100.0,586.0,5020.871999999999,0.0,623.0,8582.5,5020.871999999999,9205.5,-4184.628000000001,None,AT,2026-04-23
2026-02-21 12:00:00+00:00,242.0,1250.5,0.0,0.0,0.072,2292.2,82.3,22.0,0.0,253.0,100.0,699.0,4941.072,0.0,695.2,8383.3,4941.072,9078.5,-4137.428,None,AT,2026-04-23
2026-02-21 13:00:00+00:00,247.0,1277.4,0.0,0.0,0.072,2289.8,31.3,22.0,0.0,200.0,100.0,824.0,4991.572,0.0,531.5,8093.0,4991.572,8624.5,-3632.928,None,AT,2026-04-23
2026-02-21 14:00:00+00:00,252.0,1253.0,0.0,0.0,0.072,2251.1,66.0,22.0,0.0,119.0,100.0,972.0,5035.172,20.4,0.0,7995.3,5055.571999999999,7995.3,-2939.728000000001,None,AT,2026-04-23
2026-02-21 15:00:00+00:00,252.0,1285.4,0.0,0.0,0.072,2183.4,285.0,22.0,0.0,27.0,100.0,1144.0,5298.872,544.1,0.0,8112.4,5842.972000000001,8112.4,-2269.427999999999,None,AT,2026-04-23
2026-02-21 16:00:00+00:00,252.0,1296.3,0.0,0.0,0.072,2125.3,399.4,22.0,0.0,0.0,100.0,1331.0,5526.072,1193.7,0.0,8434.8,6719.772,8434.8,-1715.0279999999993,None,AT,2026-04-23
2026-02-21 17:00:00+00:00,255.0,1301.2,0.0,0.0,0.072,2221.9,436.3,22.0,0.0,0.0,100.0,1512.0,5848.472,1403.2,0.0,8414.6,7251.672,8414.6,-1162.9280000000008,None,AT,2026-04-23
2026-02-21 18:00:00+00:00,256.0,1271.7,0.0,0.0,0.072,2184.5,344.7,22.0,0.0,0.0,100.0,1666.0,5844.972,864.7,0.0,8084.0,6709.672,8084.0,-1374.3280000000004,None,AT,2026-04-23
2026-02-21 19:00:00+00:00,256.0,1233.1,0.0,0.0,0.072,2120.3,338.4,22.0,0.0,0.0,100.0,1767.0,5836.871999999999,602.6,0.0,7631.2,6439.472,7631.2,-1191.728,None,AT,2026-04-23
2026-02-21 20:00:00+00:00,256.0,1098.3,0.0,0.0,0.072,2102.9,187.9,22.0,0.0,0.0,100.0,1841.0,5608.1720000000005,364.2,0.0,7125.8,5972.372,7125.8,-1153.4279999999999,None,AT,2026-04-23
2026-02-21 21:00:00+00:00,256.0,990.6,0.0,0.0,0.072,1985.9,99.6,22.0,0.0,0.0,100.0,1893.0,5347.1720000000005,0.0,9.8,7016.8,5347.1720000000005,7026.6,-1679.4279999999999,None,AT,2026-04-23
2026-02-21 22:00:00+00:00,256.0,825.6,0.0,0.0,0.072,1897.6,88.6,22.0,0.0,0.0,100.0,1898.0,5087.871999999999,0.0,447.9,6601.8,5087.871999999999,7049.7,-1961.8280000000004,None,AT,2026-04-23
2026-02-21 23:00:00+00:00,260.0,1017.2,0.0,0.0,0.072,2276.9,53.0,22.0,0.0,0.0,100.0,1166.0,4895.1720000000005,0.0,986.8,6321.8,4895.1720000000005,7308.6,-2413.428,None,AT,2026-04-23
2026-02-22 00:00:00+00:00,260.0,1044.2,0.0,0.0,0.072,2301.3,19.0,22.0,0.0,0.0,100.0,1086.0,4832.572,0.0,1050.3000000000002,5976.0,4832.572,7026.3,-2193.728,None,AT,2026-04-23
2026-02-22 01:00:00+00:00,260.0,847.0,0.0,0.0,0.072,2256.0,24.0,22.0,0.0,0.0,100.0,981.0,4490.072,0.0,1079.3,5849.9,4490.072,6929.2,-2439.1279999999997,None,AT,2026-04-23
2026-02-22 02:00:00+00:00,260.0,880.9,0.0,0.0,0.072,2307.8,23.4,22.0,0.0,0.0,100.0,848.0,4442.1720000000005,0.0,1048.4,5708.0,4442.1720000000005,6756.4,-2314.227999999999,None,AT,2026-04-23
2026-02-22 03:00:00+00:00,260.0,1074.4,0.0,0.0,0.072,2367.3,55.5,22.0,0.0,0.0,100.0,704.0,4583.272,0.0,984.5,5757.5,4583.272,6742.0,-2158.728,None,AT,2026-04-23
2026-02-22 04:00:00+00:00,256.0,1087.0,0.0,0.0,0.072,2502.3,59.2,22.0,0.0,0.0,100.0,602.0,4628.572,0.0,952.1,5960.7,4628.572,6912.8,-2284.228,None,AT,2026-04-23
2026-02-22 05:00:00+00:00,255.0,1044.5,0.0,0.0,0.072,2681.7,72.8,22.0,0.0,0.0,100.0,562.0,4738.072,0.0,1170.4,6276.8,4738.072,7447.200000000001,-2709.1280000000006,None,AT,2026-04-23
2026-02-22 06:00:00+00:00,250.0,1037.9,0.0,0.0,0.072,2835.9,90.3,22.0,0.0,9.0,100.0,553.0,4898.1720000000005,0.0,1249.4,6644.3,4898.1720000000005,7893.700000000001,-2995.5280000000002,None,AT,2026-04-23
2026-02-22 07:00:00+00:00,244.0,880.4,0.0,0.0,0.072,2901.7,61.4,22.0,0.0,92.0,100.0,600.0,4901.572,0.0,1037.6,7019.0,4901.572,8056.6,-3155.0280000000002,None,AT,2026-04-23
2026-02-22 08:00:00+00:00,240.0,987.4,0.0,0.0,0.072,3038.5,48.900000000000006,22.0,0.0,227.0,100.0,682.0,5345.871999999999,0.0,1150.3000000000002,7296.3,5345.871999999999,8446.6,-3100.728000000001,None,AT,2026-04-23
2026-02-22 09:00:00+00:00,240.0,1026.7,0.0,0.0,0.072,3161.2,49.7,22.0,0.0,302.0,100.0,763.0,5664.672,0.0,1305.6,7453.8,5664.672,8759.4,-3094.728,None,AT,2026-04-23
2026-02-22 10:00:00+00:00,241.0,745.9,0.0,0.0,0.072,3204.6,79.6,22.0,0.0,284.0,100.0,838.0,5515.1720000000005,0.0,1413.8,7531.5,5515.1720000000005,8945.3,-3430.127999999999,None,AT,2026-04-23
2026-02-22 11:00:00+00:00,244.0,733.3,0.0,0.0,0.072,3251.3,72.4,22.0,0.0,275.0,100.0,884.0,5582.072,0.0,1400.1,7362.7,5582.072,8762.8,-3180.727999999999,None,AT,2026-04-23
2026-02-22 12:00:00+00:00,244.0,726.1,0.0,0.0,0.072,3241.0,48.1,22.0,0.0,253.0,100.0,920.0,5554.272000000001,0.0,1441.2,7157.1,5554.272000000001,8598.300000000001,-3044.0280000000002,None,AT,2026-04-23
2026-02-22 13:00:00+00:00,244.0,728.9000000000001,0.0,0.0,0.072,3245.5,52.5,22.0,0.0,204.0,100.0,948.0,5544.972,0.0,1475.9,6996.9,5544.972,8472.8,-2927.8279999999995,None,AT,2026-04-23
2026-02-22 14:00:00+00:00,245.0,921.0,0.0,0.0,0.072,3170.7,51.6,22.0,0.0,112.0,100.0,1000.0,5622.372,0.0,1255.3,7046.5,5622.372,8301.8,-2679.427999999999,None,AT,2026-04-23
2026-02-22 15:00:00+00:00,248.0,1121.7,0.0,0.0,0.072,3180.5,77.8,22.0,0.0,31.0,100.0,1074.0,5855.072,0.0,436.1,7201.200000000001,5855.072,7637.300000000001,-1782.228000000001,None,AT,2026-04-23
2026-02-22 16:00:00+00:00,248.0,1122.3,0.0,0.0,0.072,3124.4,128.5,22.0,0.0,2.0,100.0,1138.0,5885.272,140.8,0.0,7593.5,6026.072,7593.5,-1567.4279999999999,None,AT,2026-04-23
2026-02-22 17:00:00+00:00,248.0,1135.0,0.0,0.0,0.072,3222.8,201.9,22.0,0.0,0.0,100.0,1192.0,6121.772,226.3,0.0,7801.4,6348.072,7801.4,-1453.3279999999995,None,AT,2026-04-23
2026-02-22 18:00:00+00:00,248.0,1162.6,0.0,0.0,0.072,3371.7000000000003,155.0,22.0,0.0,0.0,100.0,1242.0,6301.372,179.5,0.0,7640.5,6480.872,7640.5,-1159.6279999999997,None,AT,2026-04-23
