,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-15 19:00:00+00:00,315.3,2152.5,0.0,571.9000000000001,224.9,26.8,0.1,21.8,3103.8,6417.1,1912.1,0.0,7830.3,8329.2,7830.3,498.90000000000055,None,PT,2026-04-23
2026-02-15 20:00:00+00:00,318.2,2106.0,0.0,451.9,226.3,26.0,0.1,22.9,3299.2,6450.6,1880.8,0.0,7832.1,8331.4,7832.1,499.2999999999993,None,PT,2026-04-23
2026-02-15 21:00:00+00:00,319.1,2168.9,0.0,351.4,191.5,25.7,0.0,21.3,3297.2,6375.1,1612.3,0.0,7494.6,7987.400000000001,7494.6,492.8000000000002,None,PT,2026-04-23
2026-02-15 22:00:00+00:00,322.1,1259.9,0.0,518.0,341.8,26.6,0.0,25.0,3414.3,5907.700000000001,1401.1,0.0,6970.3,7308.800000000001,6970.3,338.5000000000009,None,PT,2026-04-23
2026-02-15 23:00:00+00:00,319.4,974.5,0.0,583.1,336.5,25.5,0.0,25.0,3500.5,5764.5,823.0999999999999,0.0,6296.9,6587.6,6296.9,290.7000000000007,None,PT,2026-04-23
2026-02-16 00:00:00+00:00,310.7,975.7,0.0,520.8,323.7,26.6,0.1,25.0,3394.5,5577.1,431.19999999999993,0.0,5737.0,6008.3,5737.0,271.3000000000002,None,PT,2026-04-23
2026-02-16 01:00:00+00:00,303.0,962.7,0.0,580.6,293.7,26.2,0.0,25.0,3380.8,5572.0,564.9,0.0,5295.0,6136.9,5295.0,841.8999999999996,None,PT,2026-04-23
2026-02-16 02:00:00+00:00,302.1,953.8,0.0,541.1999999999999,276.7,26.7,0.0,25.0,3431.4,5556.9,414.0999999999999,0.0,5033.7,5971.0,5033.7,937.3000000000002,None,PT,2026-04-23
2026-02-16 03:00:00+00:00,300.9,957.0,0.0,496.2,277.0,27.3,0.0,25.0,3481.4,5564.8,390.5,0.0,4885.7,5955.3,4885.7,1069.6000000000004,None,PT,2026-04-23
2026-02-16 04:00:00+00:00,297.2,983.7,0.0,279.8,276.9,25.8,0.0,25.0,3454.5,5342.9,0.0,6.599999999999909,4833.8,5342.9,4840.4,502.5,None,PT,2026-04-23
2026-02-16 05:00:00+00:00,286.4,929.5,0.0,634.6,388.2000000000001,25.9,0.0,24.7,3385.4,5674.700000000001,656.3,0.0,4906.9,6331.000000000001,4906.9,1424.1000000000013,None,PT,2026-04-23
2026-02-16 06:00:00+00:00,282.4,993.1,0.0,655.1,517.8000000000001,25.5,0.0,20.4,3273.3,5767.6,1121.7,0.0,5398.2,6889.3,5398.2,1491.1000000000004,None,PT,2026-04-23
2026-02-16 07:00:00+00:00,282.4,959.0,0.0,878.4,540.8000000000001,25.8,11.6,17.1,3248.4,5963.5,1498.9,0.0,5975.0,7462.4,5975.0,1487.3999999999996,None,PT,2026-04-23
2026-02-16 08:00:00+00:00,285.5,1054.5,0.0,1210.1,555.6,27.1,208.9,16.7,3185.3,6543.7,1638.6,0.0,6863.0,8182.299999999999,6863.0,1319.2999999999993,None,PT,2026-04-23
2026-02-16 09:00:00+00:00,289.6,1006.2,0.0,1025.6,556.9,27.7,664.8,19.9,3226.6,6817.3,1225.6,0.0,7474.8,8042.9,7474.8,568.0999999999995,None,PT,2026-04-23
2026-02-16 10:00:00+00:00,289.6,1023.9,0.0,1058.1,570.7,26.5,934.0,22.1,3341.0,7265.9,389.5,0.0,7661.3,7655.4,7661.3,-5.900000000000546,None,PT,2026-04-23
2026-02-16 11:00:00+00:00,292.9,1044.1,0.0,1056.6,566.1,28.4,887.9,21.5,3381.9,7279.4,251.39999999999984,0.0,7842.7,7530.799999999999,7842.7,-311.90000000000055,None,PT,2026-04-23
2026-02-16 12:00:00+00:00,300.5,1020.2,0.0,1056.1,566.1,29.2,885.3,23.3,3365.0,7245.7,0.0,30.5,7852.0,7245.7,7882.5,-636.8000000000002,None,PT,2026-04-23
2026-02-16 13:00:00+00:00,299.3,1011.4,0.0,1052.8000000000002,524.5,30.3,855.9,18.6,3420.2,7213.0,0.0,88.29999999999995,7802.8,7213.0,7891.1,-678.1000000000004,None,PT,2026-04-23
2026-02-16 14:00:00+00:00,304.2,1001.1,0.0,913.7,588.2,30.3,746.9,21.4,3332.9,6938.700000000001,0.0,298.70000000000005,7861.7,6938.700000000001,8160.4,-1221.699999999999,None,PT,2026-04-23
2026-02-16 15:00:00+00:00,310.5,1029.9,0.0,922.7,589.3000000000001,30.2,628.1,21.3,3209.3,6741.300000000001,348.5,0.0,7728.5,7089.800000000001,7728.5,-638.6999999999989,None,PT,2026-04-23
2026-02-16 16:00:00+00:00,307.3,1412.5,0.0,1400.6,583.2,30.1,372.9,16.3,2967.9,7090.799999999999,1114.9,0.0,7615.9,8205.699999999999,7615.9,589.7999999999993,None,PT,2026-04-23
2026-02-16 17:00:00+00:00,316.7,2090.0,0.0,1468.3,522.8,30.1,105.7,11.9,2831.3,7376.8,770.0000000000001,0.0,7673.3,8146.8,7673.3,473.5,None,PT,2026-04-23
2026-02-16 18:00:00+00:00,320.9,2167.2,0.0,1320.2,581.6999999999999,29.4,0.7,12.6,2741.4,7174.1,1425.4,0.0,8107.6,8599.5,8107.6,491.89999999999964,None,PT,2026-04-23
2026-02-16 19:00:00+00:00,319.9,2157.2,0.0,1480.0,599.5,29.1,0.1,9.2,2684.7,7279.700000000001,1700.1,0.0,8489.3,8979.800000000001,8489.3,490.5000000000018,None,PT,2026-04-23
2026-02-16 20:00:00+00:00,303.9,2182.0,0.0,1520.8,633.2,29.3,0.1,6.4,2466.4,7142.1,1643.7,0.0,8315.7,8785.800000000001,8315.7,470.10000000000036,None,PT,2026-04-23
2026-02-16 21:00:00+00:00,300.7,2161.1,0.0,1577.5,523.0,30.1,0.0,4.3,2264.4,6861.1,1440.8,0.0,7816.0,8301.9,7816.0,485.89999999999964,None,PT,2026-04-23
2026-02-16 22:00:00+00:00,299.8,1325.9,0.0,1540.0,576.1,30.2,0.1,3.8,2048.7,5824.599999999999,1583.8,0.0,7162.8,7408.4,7162.8,245.59999999999945,None,PT,2026-04-23
2026-02-16 23:00:00+00:00,302.4,966.9,0.0,1605.7,581.3,30.6,0.0,4.6,1973.1,5464.6,968.7,0.0,6447.9,6433.3,6447.9,-14.599999999999454,None,PT,2026-04-23
2026-02-17 00:00:00+00:00,300.6,981.7,0.0,1711.3,754.7,31.2,0.0,4.6,1815.8,5599.9,1393.0,0.0,5896.7,6992.9,5896.7,1096.1999999999998,None,PT,2026-04-23
2026-02-17 01:00:00+00:00,301.1,926.7,0.0,1628.6,699.6,32.2,0.0,5.0,1781.4,5374.6,1265.0,0.0,5441.1,6639.6,5441.1,1198.5,None,PT,2026-04-23
2026-02-17 02:00:00+00:00,296.1,933.1,0.0,1136.1999999999998,706.9,31.8,0.0,4.3,1719.0,4827.4,808.8,0.0,5167.5,5636.2,5167.5,468.6999999999998,None,PT,2026-04-23
2026-02-17 03:00:00+00:00,294.2,935.4,0.0,1165.0,728.4,31.4,0.0,5.9,1702.7,4863.0,721.9,0.0,4992.3,5584.9,4992.3,592.5999999999995,None,PT,2026-04-23
2026-02-17 04:00:00+00:00,293.6,968.4,0.0,1499.7,736.4,31.6,0.0,3.9,1576.6,5110.2,939.8,0.0,4908.4,6050.0,4908.4,1141.6000000000004,None,PT,2026-04-23
2026-02-17 05:00:00+00:00,288.6,942.3,0.0,1452.2,647.6,30.7,0.0,3.2,1495.6,4860.2,655.5,0.0,4931.7,5515.7,4931.7,584.0,None,PT,2026-04-23
2026-02-17 06:00:00+00:00,301.3,934.2,0.0,1639.8,705.5,29.7,0.0,4.4,1645.3,5260.2,1297.1,0.0,5167.4,6557.299999999999,5167.4,1389.8999999999996,None,PT,2026-04-23
2026-02-17 07:00:00+00:00,299.0,934.1,0.0,1895.4,706.1,29.9,15.2,4.5,1571.8,5456.0,1312.6,0.0,5333.4,6768.6,5333.4,1435.2000000000007,None,PT,2026-04-23
2026-02-17 08:00:00+00:00,301.5,990.9,0.0,1974.0,806.7,31.4,178.7,6.2,1296.3,5585.7,1332.4,0.0,5687.7,6918.1,5687.7,1230.4000000000005,None,PT,2026-04-23
2026-02-17 09:00:00+00:00,294.5,974.8,0.0,1616.4,755.6,30.3,444.0,7.2,902.0,5024.8,1346.3,0.0,6089.5,6371.1,6089.5,281.60000000000036,None,PT,2026-04-23
2026-02-17 10:00:00+00:00,296.6,976.4,0.0,1139.9,763.7,30.8,599.5,4.1,720.1,4531.1,1059.3000000000002,0.0,6404.9,5590.400000000001,6404.9,-814.4999999999991,None,PT,2026-04-23
2026-02-17 11:00:00+00:00,294.6,995.0,0.0,1139.0,810.8000000000001,30.4,798.2,1.2,632.5,4701.7,501.8,0.0,6557.6,5203.5,6557.6,-1354.1000000000004,None,PT,2026-04-23
2026-02-17 12:00:00+00:00,300.9,989.0,0.0,1139.6,824.6,30.5,884.2,7.8,769.8,4946.400000000001,305.20000000000005,0.0,6729.3,5251.6,6729.3,-1477.6999999999998,None,PT,2026-04-23
2026-02-17 13:00:00+00:00,302.1,978.3,0.0,1270.3,788.4,30.2,975.1,7.0,787.5,5138.9,0.0,119.0,6517.7,5138.9,6636.7,-1497.8000000000002,None,PT,2026-04-23
2026-02-17 14:00:00+00:00,310.8,978.8,0.0,1205.3,792.9,30.2,916.8,8.0,817.4,5060.199999999999,0.0,188.4000000000001,6371.4,5060.199999999999,6559.799999999999,-1499.6000000000004,None,PT,2026-04-23
2026-02-17 15:00:00+00:00,311.4,1017.4,0.0,1144.8,791.6,30.9,715.1,12.7,787.4,4811.299999999999,180.4999999999999,0.0,6269.5,4991.799999999999,6269.5,-1277.7000000000007,None,PT,2026-04-23
2026-02-17 16:00:00+00:00,307.0,1383.3000000000002,0.0,1569.2,723.4,30.4,467.7,9.2,688.1,5178.3,1684.6,0.0,6326.1,6862.9,6326.1,536.7999999999993,None,PT,2026-04-23
2026-02-17 17:00:00+00:00,307.1,1896.9,0.0,1768.7,811.1,29.1,131.8,7.5,655.5,5607.700000000001,1587.5,0.0,6717.0,7195.200000000001,6717.0,478.2000000000007,None,PT,2026-04-23
2026-02-17 18:00:00+00:00,308.8,1982.3,0.0,1933.0,875.0,28.5,0.7,7.7,881.7,6017.7,1975.7000000000005,0.0,7504.3,7993.400000000001,7504.3,489.10000000000036,None,PT,2026-04-23
2026-02-17 19:00:00+00:00,308.5,1942.6,0.0,1768.2,845.2,28.8,0.1,7.0,1002.5,5902.900000000001,2600.9,0.0,8006.4,8503.800000000001,8006.4,497.40000000000146,None,PT,2026-04-23
2026-02-17 20:00:00+00:00,310.7,1960.3,0.0,1824.3,858.2,29.5,0.1,14.3,1060.5,6057.900000000001,2266.8,0.0,7845.0,8324.7,7845.0,479.7000000000007,None,PT,2026-04-23
2026-02-17 21:00:00+00:00,310.3,1964.3,0.0,1726.5,810.6,29.5,0.0,10.2,1075.2,5926.599999999999,2033.5,0.0,7471.0,7960.099999999999,7471.0,489.09999999999945,None,PT,2026-04-23
2026-02-17 22:00:00+00:00,310.4,1209.5,0.0,1964.2,769.9,28.4,0.1,21.5,1231.3,5535.3,1939.8,0.0,6980.2,7475.1,6980.2,494.90000000000055,None,PT,2026-04-23
2026-02-17 23:00:00+00:00,310.5,979.5,0.0,1560.9,867.7,29.2,0.0,17.2,1320.8,5085.8,2124.5,0.0,6331.8,7210.3,6331.8,878.5,None,PT,2026-04-23
2026-02-18 00:00:00+00:00,314.7,957.9,0.0,1568.8,843.1,29.4,0.1,14.6,1513.2,5241.799999999999,1906.6,0.0,5783.7,7148.4,5783.7,1364.6999999999998,None,PT,2026-04-23
2026-02-18 01:00:00+00:00,316.0,1007.8,0.0,1300.4,933.6,28.4,0.1,20.2,1541.5,5148.0,1580.4,0.0,5379.0,6728.4,5379.0,1349.3999999999996,None,PT,2026-04-23
2026-02-18 02:00:00+00:00,317.6,992.3,0.0,1301.3,909.7,29.5,0.0,23.9,1576.6,5150.9,1239.4,0.0,5129.8,6390.299999999999,5129.8,1260.499999999999,None,PT,2026-04-23
2026-02-18 03:00:00+00:00,316.1,953.8,0.0,1277.5,803.0,29.9,0.0,22.9,1909.6,5312.8,882.8000000000001,0.0,5003.8,6195.6,5003.8,1191.8000000000002,None,PT,2026-04-23
2026-02-18 04:00:00+00:00,318.5,971.5,0.0,1276.1,880.9,30.3,0.0,25.0,2112.1,5614.4,835.8000000000001,0.0,4982.9,6450.2,4982.9,1467.3000000000002,None,PT,2026-04-23
2026-02-18 05:00:00+00:00,315.2,973.5,0.0,1282.3,881.6,28.8,0.0,25.0,2204.0,5710.4,775.4000000000001,0.0,5108.2,6485.799999999999,5108.2,1377.5999999999995,None,PT,2026-04-23
2026-02-18 06:00:00+00:00,316.1,1000.1,0.0,1427.6,948.4,29.5,0.1,25.0,2243.6,5990.4,1143.1999999999998,0.0,5649.9,7133.599999999999,5649.9,1483.6999999999998,None,PT,2026-04-23
2026-02-18 07:00:00+00:00,314.4,982.2,0.0,1478.8,885.5,27.8,16.3,25.0,2434.2,6164.2,1672.0,0.0,6339.9,7836.2,6339.9,1496.3000000000002,None,PT,2026-04-23
2026-02-18 08:00:00+00:00,303.5,1020.9,0.0,1576.8,946.2,28.0,219.7,25.0,2801.8,6921.9,1922.4,0.0,7393.8,8844.3,7393.8,1450.499999999999,None,PT,2026-04-23
2026-02-18 09:00:00+00:00,299.8,1017.8,0.0,1550.5,843.5,29.1,562.3,25.0,3207.1,7535.1,1029.8,0.0,8019.1,8564.9,8019.1,545.7999999999993,None,PT,2026-04-23
2026-02-18 10:00:00+00:00,295.9,1025.3,0.0,1343.3,734.1,30.8,790.4,25.0,3485.3,7730.1,0.0,50.0,8204.1,7730.1,8254.1,-524.0,None,PT,2026-04-23
2026-02-18 11:00:00+00:00,296.7,996.7,0.0,1279.1,687.1,31.6,862.4,24.9,3624.2,7802.699999999999,0.0,521.7,8472.7,7802.699999999999,8994.400000000001,-1191.7000000000025,None,PT,2026-04-23
2026-02-18 12:00:00+00:00,294.3,969.6,0.0,1110.6,658.6,31.9,872.5,18.2,3748.5,7704.2,0.0,772.2,8404.6,7704.2,9176.800000000001,-1472.6000000000013,None,PT,2026-04-23
2026-02-18 13:00:00+00:00,285.5,1009.1,0.0,1113.5,654.3,31.4,740.6,22.2,3891.7,7748.299999999999,0.0,1015.2,8200.8,7748.299999999999,9216.0,-1467.7000000000007,None,PT,2026-04-23
2026-02-18 14:00:00+00:00,296.7,1046.1,0.0,1116.9,781.3000000000001,31.4,576.7,24.8,3941.8,7815.700000000001,0.0,1039.3,8159.4,7815.700000000001,9198.699999999999,-1382.9999999999982,None,PT,2026-04-23
2026-02-18 15:00:00+00:00,297.9,1072.9,0.0,1200.6,662.9,31.3,552.4,24.9,4079.7,7922.6,0.0,678.3,7964.7,7922.6,8643.0,-720.3999999999996,None,PT,2026-04-23
2026-02-18 16:00:00+00:00,294.1,1609.8,0.0,1453.7,741.8,31.0,464.4,24.8,4032.7,8652.3,97.79999999999995,0.0,7888.7,8750.099999999999,7888.7,861.3999999999987,None,PT,2026-04-23
2026-02-18 17:00:00+00:00,310.6,2160.3,0.0,1237.6999999999998,799.6,31.5,155.6,24.5,3900.1,8619.9,0.0,53.09999999999991,8051.9,8619.9,8105.0,514.8999999999996,None,PT,2026-04-23
2026-02-18 18:00:00+00:00,314.6,2195.9,0.0,1380.1,862.7,29.0,2.3,24.7,3821.2,8630.5,489.60000000000014,0.0,8622.5,9120.1,8622.5,497.60000000000036,None,PT,2026-04-23
2026-02-18 19:00:00+00:00,315.1,2176.8,0.0,1712.5,784.6,28.8,0.1,22.4,3870.2,8910.5,724.2,0.0,9136.0,9634.7,9136.0,498.7000000000007,None,PT,2026-04-23
2026-02-18 20:00:00+00:00,315.8,2152.7000000000003,0.0,1683.7,725.4,29.1,0.1,24.9,3854.8,8786.5,730.1999999999999,0.0,9019.8,9516.7,9019.8,496.90000000000146,None,PT,2026-04-23
2026-02-18 21:00:00+00:00,316.1,2164.0,0.0,1322.4,796.5,28.8,0.1,25.0,3921.2,8574.1,438.9,0.0,8548.0,9013.0,8548.0,465.0,None,PT,2026-04-23
2026-02-18 22:00:00+00:00,319.1,1295.8,0.0,1289.6,591.7,29.4,0.0,22.3,3985.9,7533.8,0.0,213.9000000000001,7798.4,7533.8,8012.299999999999,-478.4999999999991,None,PT,2026-04-23
2026-02-18 23:00:00+00:00,321.3,1006.6,0.0,1124.6,559.1999999999999,30.2,0.0,19.0,3917.1,6978.0,46.29999999999996,0.0,6948.2,7024.3,6948.2,76.10000000000036,None,PT,2026-04-23
2026-02-19 00:00:00+00:00,328.7,964.0,0.0,726.9000000000001,446.9,30.7,0.1,24.5,3834.9,6356.7,0.0,431.2000000000001,6268.8,6356.7,6700.0,-343.3000000000002,None,PT,2026-04-23
2026-02-19 01:00:00+00:00,335.9,1030.5,0.0,439.1,361.6,30.3,0.0,23.1,3659.7,5880.2,0.0,927.5,5814.0,5880.2,6741.5,-861.3000000000002,None,PT,2026-04-23
2026-02-19 02:00:00+00:00,334.7,1028.1,0.0,340.8,185.3,29.1,0.0,23.9,3444.8,5386.7,0.0,1220.9,5512.4,5386.7,6733.299999999999,-1346.5999999999995,None,PT,2026-04-23
2026-02-19 03:00:00+00:00,333.4,1017.4,0.0,341.5,176.6,30.0,0.0,23.7,3302.0,5224.6,0.0,1228.6,5368.2,5224.6,6596.799999999999,-1372.199999999999,None,PT,2026-04-23
2026-02-19 04:00:00+00:00,335.7,1057.4,0.0,764.5,503.6,30.3,0.0,23.3,3120.8,5835.6,0.0,596.8,5313.7,5835.6,5910.5,-74.89999999999964,None,PT,2026-04-23
2026-02-19 05:00:00+00:00,325.7,1041.3,0.0,1436.9,631.3,29.9,0.0,19.9,2872.3,6357.3,352.30000000000007,0.0,5448.2,6709.6,5448.2,1261.4000000000005,None,PT,2026-04-23
2026-02-19 06:00:00+00:00,328.1,997.4,0.0,1707.2,858.8,29.2,0.0,18.1,2629.1,6567.9,828.6,0.0,5980.7,7396.5,5980.7,1415.8000000000002,None,PT,2026-04-23
2026-02-19 07:00:00+00:00,327.3,1007.1,0.0,1918.5,872.4,28.3,71.3,20.7,2335.0,6580.6,1201.5,0.0,6759.3,7782.1,6759.3,1022.8000000000002,None,PT,2026-04-23
2026-02-19 08:00:00+00:00,326.9,1075.8,0.0,1204.1,804.9,29.1,702.6,19.2,2018.4,6181.0,142.29999999999995,0.0,7556.1,6323.3,7556.1,-1232.8000000000002,None,PT,2026-04-23
2026-02-19 09:00:00+00:00,326.7,1133.3,0.0,950.1,690.8,31.2,1334.6,12.1,1810.6,6289.4,101.30000000000008,0.0,7800.0,6390.7,7800.0,-1409.3000000000002,None,PT,2026-04-23
2026-02-19 10:00:00+00:00,316.9,1041.4,0.0,739.9,547.7,30.8,1621.6,8.1,1748.4,6054.800000000001,169.29999999999995,0.0,7663.6,6224.100000000001,7663.6,-1439.499999999999,None,PT,2026-04-23
2026-02-19 11:00:00+00:00,315.3,1073.1,0.0,673.8000000000001,586.2,31.5,1714.0,8.6,1578.5,5981.0,120.30000000000008,0.0,7609.4,6101.3,7609.4,-1508.0999999999995,None,PT,2026-04-23
2026-02-19 12:00:00+00:00,273.7,1080.6,0.0,701.0,470.3,31.5,1770.2,6.3,1340.9,5674.5,261.6,0.0,7434.1,5936.1,7434.1,-1498.0,None,PT,2026-04-23
2026-02-19 13:00:00+00:00,262.1,1017.1,0.0,637.6,423.8,31.5,1902.5,2.9,1343.9,5621.4,107.5,0.0,7206.0,5728.9,7206.0,-1477.1000000000004,None,PT,2026-04-23
2026-02-19 14:00:00+00:00,265.9,973.6,0.0,499.0,388.4,30.6,1860.0,2.1,1521.0,5540.6,251.4,0.0,7237.2,5792.0,7237.2,-1445.1999999999998,None,PT,2026-04-23
2026-02-19 15:00:00+00:00,265.2,1151.6,0.0,417.2,445.4,29.8,1686.6,3.5,1516.1,5515.4,267.20000000000005,0.0,7172.5,5782.599999999999,7172.5,-1389.9000000000005,None,PT,2026-04-23
2026-02-19 16:00:00+00:00,267.3,1580.4,0.0,465.8,711.3,30.0,1163.7,1.8,1311.1,5531.4,410.30000000000007,0.0,7255.3,5941.7,7255.3,-1313.6000000000004,None,PT,2026-04-23
2026-02-19 17:00:00+00:00,269.5,2196.5,0.0,783.5,737.3,30.6,368.5,1.7,1110.7,5498.299999999999,1325.9,0.0,7508.6,6824.199999999999,7508.6,-684.4000000000015,None,PT,2026-04-23
2026-02-19 18:00:00+00:00,265.6,2209.1,0.0,1390.0,854.8,30.3,7.4,1.0,1027.0,5785.2,2482.2,0.0,8216.3,8267.4,8216.3,51.100000000000364,None,PT,2026-04-23
2026-02-19 19:00:00+00:00,261.9,2181.8,0.0,2211.5,902.8,31.4,0.1,0.7,1157.3,6747.500000000001,2336.3,0.0,8940.9,9083.800000000001,8940.9,142.90000000000146,None,PT,2026-04-23
2026-02-19 20:00:00+00:00,259.6,2201.2,0.0,2278.5,929.9,30.1,0.1,0.4,1196.6,6896.4,2135.8,0.0,8953.2,9032.2,8953.2,79.0,None,PT,2026-04-23
2026-02-19 21:00:00+00:00,259.6,2194.3,0.0,2216.9,887.6,30.0,0.1,0.0,1173.7,6762.200000000001,1966.9,0.0,8542.8,8729.1,8542.8,186.3000000000011,None,PT,2026-04-23
2026-02-19 22:00:00+00:00,268.5,1294.8,0.0,2220.2000000000003,850.4,31.2,0.1,0.0,893.4,5558.599999999999,2343.7,0.0,7808.3,7902.299999999999,7808.3,93.99999999999909,None,PT,2026-04-23
2026-02-19 23:00:00+00:00,263.4,985.9,0.0,1999.4,806.3,31.3,0.1,0.0,863.2,4949.6,2269.6000000000004,0.0,7028.6,7219.200000000001,7028.6,190.60000000000036,None,PT,2026-04-23
2026-02-20 00:00:00+00:00,260.7,972.5,0.0,2079.4,815.3,31.3,0.0,0.0,894.2,5053.400000000001,2085.5,0.0,6362.0,7138.900000000001,6362.0,776.9000000000005,None,PT,2026-04-23
2026-02-20 01:00:00+00:00,254.6,1026.5,0.0,1975.5,1072.7,31.0,0.0,0.0,792.6,5152.900000000001,1160.8,0.0,5905.0,6313.700000000001,5905.0,408.7000000000007,None,PT,2026-04-23
2026-02-20 02:00:00+00:00,257.6,1021.3,0.0,1973.4,805.6,31.1,0.0,0.0,619.4,4708.4,702.1000000000001,0.0,5595.0,5410.5,5595.0,-184.5,None,PT,2026-04-23
2026-02-20 03:00:00+00:00,256.5,995.5,0.0,1771.9,789.8000000000001,31.4,0.1,0.1,533.0,4378.3,703.2,0.0,5447.4,5081.5,5447.4,-365.89999999999964,None,PT,2026-04-23
2026-02-20 04:00:00+00:00,256.5,1031.9,0.0,2012.4,973.7,30.2,0.1,0.1,656.8,4961.700000000001,1149.7,0.0,5403.8,6111.400000000001,5403.8,707.6000000000004,None,PT,2026-04-23
2026-02-20 05:00:00+00:00,254.9,964.0,0.0,2094.1,912.8,28.9,0.1,0.0,781.8,5036.6,1987.6,0.0,5538.7,7024.200000000001,5538.7,1485.500000000001,None,PT,2026-04-23
2026-02-20 06:00:00+00:00,255.7,1001.5,0.0,2071.7000000000003,981.7,30.1,0.1,0.0,820.8,5161.600000000001,2353.9,0.0,6064.1,7515.500000000002,6064.1,1451.4000000000015,None,PT,2026-04-23
2026-02-20 07:00:00+00:00,259.6,1032.6,0.0,2113.2000000000003,1138.9,30.7,97.4,0.0,957.1,5629.5,2065.1000000000004,0.0,6887.5,7694.6,6887.5,807.1000000000004,None,PT,2026-04-23
2026-02-20 08:00:00+00:00,266.7,994.6,0.0,2032.3,914.9,30.2,928.9,0.5,949.9,6117.999999999999,803.7,0.0,7705.9,6921.699999999999,7705.9,-784.2000000000007,None,PT,2026-04-23
2026-02-20 09:00:00+00:00,257.4,1044.2,0.0,1835.3,737.4,30.0,1817.6,0.2,567.9,6289.999999999999,156.60000000000002,0.0,7794.8,6446.599999999999,7794.8,-1348.2000000000007,None,PT,2026-04-23
2026-02-20 10:00:00+00:00,259.5,1026.5,0.0,1676.2,584.3000000000001,31.0,2319.6,0.0,389.5,6286.6,0.0,148.5,7493.6,6286.6,7642.1,-1355.5,None,PT,2026-04-23
2026-02-20 11:00:00+00:00,249.2,1055.6,0.0,1668.8,579.3,31.3,2486.6,0.0,196.6,6267.4,0.0,300.0,7312.3,6267.4,7612.3,-1344.9000000000005,None,PT,2026-04-23
2026-02-20 12:00:00+00:00,251.5,1018.4,0.0,1683.7,534.7,32.0,2578.1,0.0,125.6,6224.0,0.0,544.8,7020.0,6224.0,7564.8,-1340.8000000000002,None,PT,2026-04-23
2026-02-20 13:00:00+00:00,255.8,1039.4,0.0,1528.5,611.0,31.9,2547.6,0.0,124.2,6138.4,0.0,634.7,6850.1,6138.4,7484.8,-1346.4000000000005,None,PT,2026-04-23
2026-02-20 14:00:00+00:00,260.1,1056.5,0.0,1577.1,618.4,32.3,2412.4,0.0,112.7,6069.5,0.0,485.0,6925.5,6069.5,7410.5,-1341.0,None,PT,2026-04-23
2026-02-20 15:00:00+00:00,261.6,1137.6,0.0,1467.2,645.8,31.7,2142.7,0.1,147.4,5834.099999999999,0.0,201.69999999999996,6986.7,5834.099999999999,7188.4,-1354.3000000000002,None,PT,2026-04-23
2026-02-20 16:00:00+00:00,270.3,1494.4,0.0,1858.0,760.0,32.0,1437.4,0.9,214.1,6067.1,249.0,0.0,7181.8,6316.1,7181.8,-865.6999999999998,None,PT,2026-04-23
2026-02-20 17:00:00+00:00,263.8,2174.6,0.0,2133.2000000000003,849.8,30.0,446.4,3.1,294.5,6195.400000000001,1481.8000000000002,0.0,7355.3,7677.200000000001,7355.3,321.90000000000055,None,PT,2026-04-23
2026-02-20 18:00:00+00:00,268.6,2201.4,0.0,2173.3,936.1,30.9,7.0,5.7,432.4,6055.4,1879.4,0.0,7960.4,7934.799999999999,7960.4,-25.600000000000364,None,PT,2026-04-23
2026-02-20 19:00:00+00:00,268.7,2206.5,0.0,2340.7000000000003,968.5,30.9,0.1,8.0,520.8,6344.2,2087.2,0.0,8684.9,8431.4,8684.9,-253.5,None,PT,2026-04-23
2026-02-20 20:00:00+00:00,265.9,2209.8,0.0,2302.2000000000003,1046.6,30.8,0.1,8.5,520.6,6384.500000000001,1886.1,0.0,8657.0,8270.6,8657.0,-386.39999999999964,None,PT,2026-04-23
2026-02-20 21:00:00+00:00,269.5,2208.9,0.0,2339.3,1002.6,30.8,0.1,9.7,510.2,6371.100000000001,1186.1,0.0,8294.0,7557.200000000001,8294.0,-736.7999999999993,None,PT,2026-04-23
2026-02-20 22:00:00+00:00,269.9,1269.7,0.0,2320.4,936.2,28.8,0.1,7.1,504.2,5336.400000000001,1088.0,0.0,7732.1,6424.400000000001,7732.1,-1307.6999999999998,None,PT,2026-04-23
2026-02-20 23:00:00+00:00,261.0,1008.5,0.0,1917.1,997.2,25.9,0.1,6.0,466.2,4682.0,2419.1,0.0,7019.3,7101.1,7019.3,81.80000000000018,None,PT,2026-04-23
2026-02-21 00:00:00+00:00,262.4,999.2,0.0,1864.1,1080.8000000000002,26.8,0.1,5.8,410.0,4649.200000000001,1111.9,0.0,6305.7,5761.1,6305.7,-544.5999999999995,None,PT,2026-04-23
2026-02-21 01:00:00+00:00,263.6,1003.6,0.0,1762.0,1060.6,25.7,0.1,4.2,353.0,4472.8,1129.4,0.0,5808.0,5602.200000000001,5808.0,-205.79999999999927,None,PT,2026-04-23
2026-02-21 02:00:00+00:00,267.7,989.2,0.0,1847.1,1009.7,25.5,0.1,2.1,335.3,4476.700000000001,1317.8,0.0,5467.3,5794.500000000001,5467.3,327.2000000000007,None,PT,2026-04-23
