,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-26 20:00:00+00:00,1038.0,1157.98,1962.52,0.317289,16.357463,4175.174752,240.55,0.0,8629.548828,4415.724752,8629.548828,-4213.824076000001,None,CH,2026-04-23
2026-01-26 21:00:00+00:00,1053.0,482.05,1965.02,0.175012,18.926368,3519.1713799999998,64.82,0.0,8634.101562,3583.99138,8634.101562,-5050.110182,None,CH,2026-04-23
2026-01-26 22:00:00+00:00,1067.5,377.95,1965.42,0.065533,23.818252,3434.753785,77.28,0.0,8435.240234,3512.033785,8435.240234,-4923.206449000001,None,CH,2026-04-23
2026-01-26 23:00:00+00:00,942.700012,282.8,1964.45,0.0,33.09663,3223.0466420000002,67.95,0.0,7990.041015,3290.996642,7990.041015,-4699.044373,None,CH,2026-04-23
2026-01-27 00:00:00+00:00,939.5,226.48,1965.68,0.0,41.7294,3173.3894,39.52,0.0,8236.975585,3212.9094,8236.975585,-5024.066185,None,CH,2026-04-23
2026-01-27 01:00:00+00:00,936.200012,181.5,1965.8,0.0,51.419853,3134.919865,33.42,0.0,8526.159179,3168.339865,8526.159179,-5357.819314,None,CH,2026-04-23
2026-01-27 02:00:00+00:00,933.0,241.85,1965.7,0.0,53.461997,3194.011997,38.05,0.0,7691.683593,3232.0619970000002,7691.683593,-4459.621595999999,None,CH,2026-04-23
2026-01-27 03:00:00+00:00,929.799987,282.22,1963.62,0.0,59.251724,3234.891711,57.15,0.0,7980.835937,3292.0417110000003,7980.835937,-4688.794226,None,CH,2026-04-23
2026-01-27 04:00:00+00:00,926.799987,663.18,1962.62,0.0,63.609428,3616.209415,250.58,0.0,8108.264648,3866.7894149999997,8108.264648,-4241.475233000001,None,CH,2026-04-23
2026-01-27 05:00:00+00:00,924.099975,1265.88,1962.65,0.0,69.519241,4222.149216,1369.08,0.0,9420.041015,5591.229216,9420.041015,-3828.811799000001,None,CH,2026-04-23
2026-01-27 06:00:00+00:00,921.799987,2655.35,1962.52,0.483957,66.926322,5607.080266,3622.3,0.0,9369.117187,9229.380266,9369.117187,-139.7369209999997,None,CH,2026-04-23
2026-01-27 07:00:00+00:00,919.900024,2891.5,1964.55,68.806022,74.883369,5919.639415,3557.82,0.0,9455.669921,9477.459415,9455.669921,21.78949399999874,None,CH,2026-04-23
2026-01-27 08:00:00+00:00,918.700012,2312.58,1966.6,303.936492,83.20623,5585.022733999999,3201.6,0.0,9035.752929,8786.622733999999,9035.752929,-249.13019500000155,None,CH,2026-04-23
2026-01-27 09:00:00+00:00,918.099975,1841.1,1964.18,588.178466,75.019889,5386.57833,1554.55,0.0,8887.368164,6941.1283300000005,8887.368164,-1946.239833999999,None,CH,2026-04-23
2026-01-27 10:00:00+00:00,918.200012,1050.65,1964.12,703.651977,75.921447,4712.543435999999,462.05,0.0,8686.001953,5174.593435999999,8686.001953,-3511.4085170000017,None,CH,2026-04-23
2026-01-27 11:00:00+00:00,919.200012,510.32,1964.2,631.153869,76.362876,4101.236757,185.85,0.0,8146.913574,4287.086757,8146.913574,-3859.826817,None,CH,2026-04-23
2026-01-27 12:00:00+00:00,921.200012,646.15,1962.05,427.483917,65.556594,4022.440523,250.0,0.0,8382.164062,4272.440523,8382.164062,-4109.723539,None,CH,2026-04-23
2026-01-27 13:00:00+00:00,924.0,1046.75,1961.6,266.994873,79.627395,4278.972268,292.22,0.0,8357.693359,4571.192268000001,8357.693359,-3786.501091,None,CH,2026-04-23
2026-01-27 14:00:00+00:00,927.599975,2032.0,1961.72,144.73175,75.180831,5141.232556,1094.28,0.0,8743.538085,6235.512556,8743.538085,-2508.0255290000005,None,CH,2026-04-23
2026-01-27 15:00:00+00:00,932.0,2241.05,1960.98,41.422485,74.09864,5249.551125000001,2415.0,0.0,8297.061523,7664.551125000001,8297.061523,-632.5103979999994,None,CH,2026-04-23
2026-01-27 16:00:00+00:00,937.0,2395.02,1961.25,1.546714,67.035881,5361.852595,2609.35,0.0,8622.538085,7971.202595000001,8622.538085,-651.3354899999995,None,CH,2026-04-23
2026-01-27 17:00:00+00:00,942.599975,2243.4,1961.6,1.39316,54.373569,5203.366704,2350.65,0.0,8533.817382,7554.016704,8533.817382,-979.8006779999996,None,CH,2026-04-23
2026-01-27 18:00:00+00:00,948.700012,2173.0,1962.32,0.81522,52.938484,5137.773716000001,2149.2,0.0,9163.606445,7286.973716,9163.606445,-1876.632728999999,None,CH,2026-04-23
2026-01-27 19:00:00+00:00,955.299987,1949.9,1962.68,0.5289,49.421573,4917.83046,1172.75,0.0,8398.016601,6090.58046,8398.016601,-2307.436140999999,None,CH,2026-04-23
2026-01-27 20:00:00+00:00,962.299987,1031.65,1963.6,0.27934,41.12001,3998.949337,354.85,0.0,7521.273925,4353.799337,7521.273925,-3167.474588,None,CH,2026-04-23
2026-01-27 21:00:00+00:00,969.599975,481.25,1964.0,0.16331,33.326904,3448.340189,63.85,0.0,7717.420898,3512.190189,7717.420898,-4205.230709,None,CH,2026-04-23
2026-01-27 22:00:00+00:00,977.099975,398.1,1964.22,0.060406,35.250244,3374.7306249999997,70.5,0.0,7533.682128,3445.2306249999997,7533.682128,-4088.4515030000007,None,CH,2026-04-23
2026-01-27 23:00:00+00:00,961.099975,178.32,1963.68,0.020787,26.079998,3129.20076,58.15,0.0,7492.755371,3187.3507600000003,7492.755371,-4305.404611,None,CH,2026-04-23
2026-01-28 00:00:00+00:00,963.599975,169.32,1964.02,0.0,18.529233,3115.4692080000004,51.7,0.0,8103.700683,3167.1692080000003,8103.700683,-4936.531475,None,CH,2026-04-23
2026-01-28 01:00:00+00:00,966.299987,118.7,1964.6,0.0,16.462921,3066.0629079999994,50.7,0.0,8044.17041,3116.7629079999992,8044.17041,-4927.407502,None,CH,2026-04-23
2026-01-28 02:00:00+00:00,969.099975,134.82,1965.02,0.0,16.096364,3085.036339,51.7,0.0,7928.864257,3136.736339,7928.864257,-4792.127918,None,CH,2026-04-23
2026-01-28 03:00:00+00:00,972.0,171.02,1964.48,0.0,14.424079,3121.924079,62.25,0.0,7902.395996,3184.174079,7902.395996,-4718.221917000001,None,CH,2026-04-23
2026-01-28 04:00:00+00:00,974.900024,458.48,1962.5,0.0,12.221386,3408.10141,145.42,0.0,7774.868652,3553.5214100000003,7774.868652,-4221.347242,None,CH,2026-04-23
2026-01-28 05:00:00+00:00,977.900024,1114.88,1961.2,0.0,7.119752,4061.0997760000005,343.5,0.0,9397.295898,4404.599776000001,9397.295898,-4992.696121999999,None,CH,2026-04-23
2026-01-28 06:00:00+00:00,980.900024,2158.98,1959.62,0.010067,4.761232,5104.271323,1249.45,0.0,9563.001953,6353.721323,9563.001953,-3209.280630000001,None,CH,2026-04-23
2026-01-28 07:00:00+00:00,983.900024,2737.8,1961.08,24.162191,2.470023,5709.412238,2455.42,0.0,9579.889648,8164.832238,9579.889648,-1415.0574100000003,None,CH,2026-04-23
2026-01-28 08:00:00+00:00,986.799987,3001.05,1960.72,95.777008,2.164481,6046.511476,3146.55,0.0,9471.756835,9193.061475999999,9471.756835,-278.6953590000012,None,CH,2026-04-23
2026-01-28 09:00:00+00:00,989.799987,2657.92,1960.8,157.474014,2.756549,5768.75055,2759.5,0.0,8602.610351,8528.25055,8602.610351,-74.3598009999987,None,CH,2026-04-23
2026-01-28 10:00:00+00:00,992.599975,2406.0,1960.88,193.370834,2.551424,5555.402233000001,2459.35,0.0,9402.958984,8014.752233000001,9402.958984,-1388.2067509999997,None,CH,2026-04-23
2026-01-28 11:00:00+00:00,995.400024,2081.68,1960.9,206.004089,2.473615,5246.457728,1562.72,0.0,9365.054687,6809.177728000001,9365.054687,-2555.8769589999993,None,CH,2026-04-23
2026-01-28 12:00:00+00:00,998.099975,1938.3,1959.42,179.947723,2.528724,5078.296422,1470.45,0.0,9405.767578,6548.746422,9405.767578,-2857.0211560000007,None,CH,2026-04-23
2026-01-28 13:00:00+00:00,1000.700012,2087.88,1958.85,142.046157,3.314396,5192.790565,1411.28,0.0,9161.763671,6604.070565,9161.763671,-2557.6931060000006,None,CH,2026-04-23
2026-01-28 14:00:00+00:00,1003.099975,2199.22,1960.0,90.215942,4.525154,5257.061071,2434.98,0.0,9567.344726,7692.041071,9567.344726,-1875.3036549999997,None,CH,2026-04-23
2026-01-28 15:00:00+00:00,1005.5,2371.6,1961.18,30.946239,5.601577,5374.827816,2210.32,0.0,9339.881835,7585.147816000001,9339.881835,-1754.7340189999995,None,CH,2026-04-23
2026-01-28 16:00:00+00:00,1007.799987,2404.0,1962.62,0.256267,6.413205,5381.089458999999,2680.58,0.0,9300.925781,8061.669458999999,9300.925781,-1239.256322000001,None,CH,2026-04-23
2026-01-28 17:00:00+00:00,1010.099975,2478.9,1962.98,0.0,6.611041,5458.591016,2966.9,0.0,9532.446289,8425.491016,9532.446289,-1106.9552729999996,None,CH,2026-04-23
2026-01-28 18:00:00+00:00,1012.200012,2166.7,1962.35,0.0,7.159615,5148.409627,1759.45,0.0,9119.904296,6907.859627,9119.904296,-2212.044669000001,None,CH,2026-04-23
2026-01-28 19:00:00+00:00,1014.299987,1109.98,1963.28,0.0,8.042469,4095.6024559999996,316.72,0.0,9152.836914,4412.322456,9152.836914,-4740.514458,None,CH,2026-04-23
2026-01-28 20:00:00+00:00,1016.400024,593.0,1963.55,0.0,8.973652,3581.923676,75.32,0.0,8158.927734,3657.243676,8158.927734,-4501.684058,None,CH,2026-04-23
2026-01-28 21:00:00+00:00,1018.299987,380.25,1965.05,0.0,9.535828,3373.1358149999996,57.48,0.0,8523.43164,3430.6158149999997,8523.43164,-5092.8158250000015,None,CH,2026-04-23
2026-01-28 22:00:00+00:00,1020.299987,338.68,1964.75,0.0,12.712527,3336.442514,64.62,0.0,8099.417968,3401.0625139999997,8099.417968,-4698.3554540000005,None,CH,2026-04-23
2026-01-28 23:00:00+00:00,1020.299987,267.18,1964.42,0.0,14.959884,3266.8598709999997,58.5,0.0,8419.154296,3325.3598709999997,8419.154296,-5093.794425000001,None,CH,2026-04-23
2026-01-29 00:00:00+00:00,1020.900024,216.45,1964.28,0.0,12.844762,3214.474786,37.45,0.0,8019.244628,3251.924786,8019.244628,-4767.319842000001,None,CH,2026-04-23
2026-01-29 01:00:00+00:00,1021.599975,805.25,1963.98,0.0,14.062639,3804.8926140000003,87.38,0.0,7845.311523,3892.2726140000004,7845.311523,-3953.038909,None,CH,2026-04-23
2026-01-29 02:00:00+00:00,1022.299987,683.95,1963.92,0.0,15.654926,3685.8249130000004,58.3,0.0,8096.963378,3744.1249130000006,8096.963378,-4352.838465,None,CH,2026-04-23
2026-01-29 03:00:00+00:00,1023.099975,180.42,1963.22,0.0,18.351961,3185.091936,53.48,0.0,8063.390136,3238.571936,8063.390136,-4824.8182,None,CH,2026-04-23
2026-01-29 04:00:00+00:00,1023.799987,539.25,1962.28,0.0,16.813098,3542.143085,155.38,0.0,8483.219726,3697.5230850000003,8483.219726,-4785.696640999999,None,CH,2026-04-23
2026-01-29 05:00:00+00:00,1024.599975,1201.98,1960.9,0.0,12.25356,4199.733535,650.02,0.0,8715.255859,4849.753535,8715.255859,-3865.502324000001,None,CH,2026-04-23
2026-01-29 06:00:00+00:00,1025.599975,2287.45,1960.92,0.0,10.116722,5284.086697,2823.5,0.0,10004.538085,8107.586697,10004.538085,-1896.9513880000004,None,CH,2026-04-23
2026-01-29 07:00:00+00:00,1026.599975,2916.52,1960.38,21.595478,8.181644,5933.277097000001,3541.22,0.0,9830.264648,9474.497097000001,9830.264648,-355.767550999999,None,CH,2026-04-23
2026-01-29 08:00:00+00:00,1027.699951,3091.18,1961.32,132.738159,6.01238,6218.950489999999,3721.28,0.0,9826.628906,9940.23049,9826.628906,113.601584,None,CH,2026-04-23
2026-01-29 09:00:00+00:00,1028.900024,2852.32,1963.1,311.574493,3.876028,6159.770545,3628.12,0.0,9338.112304,9787.890545,9338.112304,449.778241,None,CH,2026-04-23
2026-01-29 10:00:00+00:00,1030.400024,2287.9,1960.6,493.343872,2.448428,5774.692324000001,3224.75,0.0,9136.291992,8999.442324,9136.291992,-136.84966800000075,None,CH,2026-04-23
2026-01-29 11:00:00+00:00,1031.900024,1930.45,1959.3,604.33551,2.43081,5528.416344,2638.75,0.0,9019.739257,8167.166344,9019.739257,-852.5729129999991,None,CH,2026-04-23
2026-01-29 12:00:00+00:00,1033.699951,1700.55,1955.38,609.203735,2.710884,5301.54457,1648.75,0.0,8611.445312,6950.29457,8611.445312,-1661.1507419999998,None,CH,2026-04-23
2026-01-29 13:00:00+00:00,1035.599975,1757.1,1957.15,509.928863,2.486115,5262.264953,980.7,0.0,9011.037109,6242.964953,9011.037109,-2768.072156000001,None,CH,2026-04-23
2026-01-29 14:00:00+00:00,1037.599975,2018.9,1955.52,328.317565,2.80378,5343.141320000001,2320.92,0.0,8930.725585,7664.061320000001,8930.725585,-1266.6642649999994,None,CH,2026-04-23
2026-01-29 15:00:00+00:00,1039.599975,2183.72,1957.02,129.059585,2.831265,5312.230825,3402.65,0.0,9020.891601,8714.880825,9020.891601,-306.01077599999917,None,CH,2026-04-23
2026-01-29 16:00:00+00:00,1041.699951,2446.38,1957.9,9.183231,2.700917,5457.864099,3316.3,0.0,9710.25,8774.164099000001,9710.25,-936.0859009999986,None,CH,2026-04-23
2026-01-29 17:00:00+00:00,1043.699951,2312.45,1958.32,1.319976,2.279838,5318.069765,2963.38,0.0,9818.207031,8281.449765000001,9818.207031,-1536.7572659999987,None,CH,2026-04-23
2026-01-29 18:00:00+00:00,1045.699951,2171.45,1959.52,0.798218,1.418162,5178.886331,2438.5,0.0,8732.762695,7617.386331,8732.762695,-1115.3763639999997,None,CH,2026-04-23
2026-01-29 19:00:00+00:00,1047.5,1442.32,1959.38,0.380521,1.956878,4451.537399,810.55,0.0,9358.266601,5262.087399,9358.266601,-4096.179201999999,None,CH,2026-04-23
2026-01-29 20:00:00+00:00,1049.099975,662.88,1961.3,0.128146,5.093216,3678.5013370000006,142.15,0.0,8222.624023,3820.6513370000007,8222.624023,-4401.972685999999,None,CH,2026-04-23
2026-01-29 21:00:00+00:00,1050.599975,368.2,1962.38,0.032502,6.541392,3387.753869,99.65,0.0,8592.507812,3487.403869,8592.507812,-5105.103943,None,CH,2026-04-23
2026-01-29 22:00:00+00:00,1051.800048,252.38,1964.0,0.0,9.513254,3277.693302,64.02,0.0,8248.953125,3341.713302,8248.953125,-4907.239823,None,CH,2026-04-23
2026-01-29 23:00:00+00:00,989.099975,231.28,1964.25,0.0,13.065002,3197.6949769999997,47.65,0.0,8016.971679,3245.3449769999997,8016.971679,-4771.6267020000005,None,CH,2026-04-23
2026-01-30 00:00:00+00:00,983.0,206.58,1963.78,0.0,18.90349,3172.26349,45.58,0.0,8423.488281,3217.8434899999997,8423.488281,-5205.644791000001,None,CH,2026-04-23
2026-01-30 01:00:00+00:00,976.799987,144.6,1963.9,0.0,21.465427,3106.7654140000004,36.42,0.0,8705.067382,3143.1854140000005,8705.067382,-5561.881967999999,None,CH,2026-04-23
2026-01-30 02:00:00+00:00,970.299987,133.05,1963.4,0.0,23.556371,3090.3063580000003,34.38,0.0,8650.076171,3124.6863580000004,8650.076171,-5525.389813,None,CH,2026-04-23
2026-01-30 03:00:00+00:00,963.799987,214.2,1961.82,0.0,25.723257,3165.543244,66.85,0.0,7583.486816,3232.393244,7583.486816,-4351.093572,None,CH,2026-04-23
2026-01-30 04:00:00+00:00,957.099975,532.42,1962.0,0.0,36.205856,3487.725831,272.6,0.0,7931.212402,3760.325831,7931.212402,-4170.886571,None,CH,2026-04-23
2026-01-30 05:00:00+00:00,950.299987,915.52,1960.4,0.0,38.91212,3865.132107,517.95,0.0,9348.426757,4383.082107,9348.426757,-4965.344649999999,None,CH,2026-04-23
2026-01-30 06:00:00+00:00,943.400024,1800.1,1960.45,0.0,36.350017,4740.3000409999995,1539.78,0.0,9683.003906,6280.080040999999,9683.003906,-3402.9238650000007,None,CH,2026-04-23
2026-01-30 07:00:00+00:00,936.5,2556.88,1960.9,32.594306,33.720748,5520.595054,2669.02,0.0,9132.288085,8189.615054,9132.288085,-942.6730310000003,None,CH,2026-04-23
2026-01-30 08:00:00+00:00,929.599975,2321.52,1961.75,134.648971,37.171756,5384.690701999999,2363.68,0.0,9405.609375,7748.370701999998,9405.609375,-1657.2386730000017,None,CH,2026-04-23
2026-01-30 09:00:00+00:00,922.599975,1778.42,1962.3,231.687744,41.032085,4936.039804,1605.32,0.0,9116.500976,6541.359804,9116.500976,-2575.1411719999996,None,CH,2026-04-23
2026-01-30 10:00:00+00:00,915.599975,2009.68,1961.28,291.93753,34.932605,5213.43011,1914.05,0.0,9064.323242,7127.48011,9064.323242,-1936.843132,None,CH,2026-04-23
2026-01-30 11:00:00+00:00,908.700012,1285.42,1962.55,319.830261,33.910949,4510.411222000001,707.8,0.0,9022.148437,5218.211222000001,9022.148437,-3803.937214999999,None,CH,2026-04-23
2026-01-30 12:00:00+00:00,901.799987,1303.3,1962.55,321.67279,30.25559,4519.578366999999,578.78,0.0,9199.727539,5098.358366999999,9199.727539,-4101.369172000001,None,CH,2026-04-23
2026-01-30 13:00:00+00:00,894.900024,1158.2,1962.82,303.067413,28.476766,4347.4642029999995,552.12,0.0,8359.035156,4899.584202999999,8359.035156,-3459.4509530000005,None,CH,2026-04-23
2026-01-30 14:00:00+00:00,888.099975,1024.0,1962.72,232.583007,18.921077,4126.3240590000005,858.6,0.0,8564.975585,4984.924059000001,8564.975585,-3580.0515259999993,None,CH,2026-04-23
2026-01-30 15:00:00+00:00,881.299987,1390.2,1961.58,105.534973,19.0053,4357.62026,1228.92,0.0,8614.295898,5586.54026,8614.295898,-3027.7556380000005,None,CH,2026-04-23
2026-01-30 16:00:00+00:00,874.599975,2131.68,1962.08,8.563849,16.809831,4993.733654999999,1776.32,0.0,9888.55957,6770.053654999999,9888.55957,-3118.5059150000006,None,CH,2026-04-23
2026-01-30 17:00:00+00:00,867.900024,2025.38,1962.3,0.505501,16.555469,4872.640993999999,1926.58,0.0,8995.828125,6799.220993999999,8995.828125,-2196.6071310000007,None,CH,2026-04-23
2026-01-30 18:00:00+00:00,861.299987,1873.62,1961.9,0.217229,22.068147,4719.105363,1605.15,0.0,8363.006835,6324.255363,8363.006835,-2038.751472,None,CH,2026-04-23
2026-01-30 19:00:00+00:00,854.799987,1256.05,1961.98,0.042167,18.613256,4091.4854100000002,977.55,0.0,9425.088867,5069.03541,9425.088867,-4356.053457,None,CH,2026-04-23
2026-01-30 20:00:00+00:00,848.299987,731.55,1962.42,0.0,27.833255,3570.103242,239.92,0.0,8475.144531,3810.023242,8475.144531,-4665.121289,None,CH,2026-04-23
2026-01-30 21:00:00+00:00,841.799987,746.08,1963.78,0.0,32.118167,3583.778154,185.22,0.0,8004.221679,3768.998154,8004.221679,-4235.223525,None,CH,2026-04-23
2026-01-30 22:00:00+00:00,835.5,652.98,1963.3,0.0,25.970369,3477.750369,146.92,0.0,7951.270996,3624.670369,7951.270996,-4326.600627,None,CH,2026-04-23
2026-01-30 23:00:00+00:00,839.5,515.35,1963.38,0.0,15.662268,3333.892268,45.82,0.0,7868.782226,3379.712268,7868.782226,-4489.069958,None,CH,2026-04-23
2026-01-31 00:00:00+00:00,833.0,429.52,1963.35,0.0,11.097005,3236.967005,35.48,0.0,8384.114257,3272.447005,8384.114257,-5111.667251999999,None,CH,2026-04-23
2026-01-31 01:00:00+00:00,826.599975,241.72,1963.1,0.0,7.964833,3039.384808,33.92,0.0,8446.304687,3073.304808,8446.304687,-5372.999879,None,CH,2026-04-23
2026-01-31 02:00:00+00:00,820.200012,292.8,1963.75,0.0,8.112751,3084.862763,35.0,0.0,7701.446289,3119.862763,7701.446289,-4581.583526,None,CH,2026-04-23
2026-01-31 03:00:00+00:00,813.900024,260.98,1963.28,0.0,6.176631,3044.3366549999996,46.15,0.0,7404.615722,3090.4866549999997,7404.615722,-4314.129067,None,CH,2026-04-23
2026-01-31 04:00:00+00:00,807.700012,246.82,1961.18,0.0,4.843595,3020.543607,48.6,0.0,7989.740234,3069.143607,7989.740234,-4920.596627,None,CH,2026-04-23
2026-01-31 05:00:00+00:00,801.5,375.25,1961.05,0.0,4.086911,3141.886911,41.58,0.0,7952.390625,3183.466911,7952.390625,-4768.9237140000005,None,CH,2026-04-23
2026-01-31 06:00:00+00:00,795.400024,800.1,1961.68,0.12325,3.632968,3560.936242,486.65,0.0,8395.730468,4047.5862420000003,8395.730468,-4348.144225999999,None,CH,2026-04-23
2026-01-31 07:00:00+00:00,789.299987,751.6,1962.1,41.469142,3.22753,3547.696659,534.18,0.0,8499.027343,4081.876659,8499.027343,-4417.150684,None,CH,2026-04-23
2026-01-31 08:00:00+00:00,783.400024,850.08,1961.48,185.990509,3.195883,3784.146416,407.65,0.0,8085.514648,4191.796416,8085.514648,-3893.718232,None,CH,2026-04-23
2026-01-31 09:00:00+00:00,777.5,460.08,1962.2,365.225158,3.664742,3568.6699,150.08,0.0,8170.158203,3718.7499,8170.158203,-4451.408303,None,CH,2026-04-23
2026-01-31 10:00:00+00:00,771.700012,176.3,1962.58,504.541778,3.078063,3418.199853,137.68,0.0,8167.265625,3555.879853,8167.265625,-4611.385772,None,CH,2026-04-23
2026-01-31 11:00:00+00:00,766.099975,171.58,1962.78,568.813964,0.894508,3470.1684469999996,67.3,0.0,8362.33496,3537.4684469999997,8362.33496,-4824.866513000001,None,CH,2026-04-23
2026-01-31 12:00:00+00:00,760.5,225.28,1963.5,551.697326,1.485236,3502.4625619999997,63.32,0.0,7853.121093,3565.782562,7853.121093,-4287.338530999999,None,CH,2026-04-23
2026-01-31 13:00:00+00:00,755.0,210.28,1962.9,442.952575,2.937952,3374.0705270000008,56.9,0.0,7441.947265,3430.970527000001,7441.947265,-4010.976737999999,None,CH,2026-04-23
2026-01-31 14:00:00+00:00,749.700012,341.25,1963.05,268.797424,3.562285,3326.359721,78.75,0.0,7657.033203,3405.109721,7657.033203,-4251.923482,None,CH,2026-04-23
2026-01-31 15:00:00+00:00,744.5,640.38,1963.45,91.283874,3.764228,3443.378102,108.08,0.0,8115.012695,3551.458102,8115.012695,-4563.554593000001,None,CH,2026-04-23
2026-01-31 16:00:00+00:00,739.5,857.68,1961.82,6.875366,3.171442,3569.046808,535.82,0.0,8052.124511,4104.866808,8052.124511,-3947.257703,None,CH,2026-04-23
2026-01-31 17:00:00+00:00,734.599975,946.55,1962.92,1.079701,2.967036,3648.116712,689.3,0.0,8480.328125,4337.416712,8480.328125,-4142.911413,None,CH,2026-04-23
2026-01-31 18:00:00+00:00,730.0,916.05,1963.15,0.62248,2.436129,3612.258609,609.28,0.0,8172.140136,4221.538609,8172.140136,-3950.601527,None,CH,2026-04-23
2026-01-31 19:00:00+00:00,725.5,656.68,1963.28,0.323879,1.924947,3347.708826,367.3,0.0,8132.780761,3715.008826,8132.780761,-4417.771935,None,CH,2026-04-23
2026-01-31 20:00:00+00:00,721.299987,463.45,1964.25,0.165452,2.290725,3151.456164,88.48,0.0,8157.918945,3239.936164,8157.918945,-4917.982781000001,None,CH,2026-04-23
2026-01-31 21:00:00+00:00,717.299987,305.52,1965.15,0.054765,2.425954,2990.4507059999996,45.88,0.0,8526.079101,3036.3307059999997,8526.079101,-5489.748395,None,CH,2026-04-23
2026-01-31 22:00:00+00:00,713.5,359.58,1965.58,0.017249,2.52061,3041.197859,94.9,0.0,7325.644042,3136.097859,7325.644042,-4189.546183,None,CH,2026-04-23
2026-01-31 23:00:00+00:00,684.400024,277.2,1965.38,0.0,3.001564,2929.9815880000006,59.5,0.0,7519.629394,2989.4815880000006,7519.629394,-4530.147805999999,None,CH,2026-04-23
2026-02-01 00:00:00+00:00,679.5,112.25,1965.02,0.0,2.651059,2759.421059,58.18,0.0,7942.778808,2817.6010589999996,7942.778808,-5125.177749,None,CH,2026-04-23
2026-02-01 01:00:00+00:00,674.900024,107.2,1965.6,0.0,2.750213,2750.4502369999996,62.52,0.0,7737.756835,2812.9702369999995,7737.756835,-4924.786598000001,None,CH,2026-04-23
2026-02-01 02:00:00+00:00,670.799987,108.52,1964.78,0.0,3.720492,2747.820479,45.68,0.0,7758.21875,2793.500479,7758.21875,-4964.718271,None,CH,2026-04-23
2026-02-01 03:00:00+00:00,667.0,102.12,1964.5,0.0,4.302083,2737.922083,55.2,0.0,7924.99707,2793.1220829999997,7924.99707,-5131.874987000001,None,CH,2026-04-23
2026-02-01 04:00:00+00:00,663.799987,115.22,1963.28,0.0,6.237835,2748.537822,54.35,0.0,7962.879882,2802.8878219999997,7962.879882,-5159.9920600000005,None,CH,2026-04-23
2026-02-01 05:00:00+00:00,661.0,125.2,1962.0,0.0,9.761874,2757.9618739999996,54.12,0.0,7838.816894,2812.0818739999995,7838.816894,-5026.73502,None,CH,2026-04-23
2026-02-01 06:00:00+00:00,658.799987,116.6,1963.08,0.0,8.847969,2747.3279559999996,129.8,0.0,8368.826171,2877.127956,8368.826171,-5491.698215,None,CH,2026-04-23
2026-02-01 07:00:00+00:00,657.099975,163.85,1962.5,21.935667,8.931307,2814.316949,117.85,0.0,8409.040039,2932.166949,8409.040039,-5476.873089999999,None,CH,2026-04-23
2026-02-01 08:00:00+00:00,656.099975,231.72,1963.15,101.434326,7.512716,2959.917017,95.15,0.0,7776.170898,3055.0670170000003,7776.170898,-4721.103881,None,CH,2026-04-23
2026-02-01 09:00:00+00:00,655.599975,140.52,1963.38,232.840621,7.178255,2999.518851,52.7,0.0,8472.183593,3052.2188509999996,8472.183593,-5419.964742,None,CH,2026-04-23
2026-02-01 10:00:00+00:00,655.799987,99.15,1964.18,383.626007,7.235558,3109.991552,48.32,0.0,7654.964355,3158.311552,7654.964355,-4496.652803,None,CH,2026-04-23
2026-02-01 11:00:00+00:00,656.799987,82.68,1964.35,492.829193,7.240215,3203.899395,42.45,0.0,8040.434082,3246.3493949999997,8040.434082,-4794.0846870000005,None,CH,2026-04-23
2026-02-01 12:00:00+00:00,658.400024,105.1,1963.7,500.624664,4.332208,3232.156896,19.55,0.0,8135.245605,3251.706896,8135.245605,-4883.538709,None,CH,2026-04-23
2026-02-01 13:00:00+00:00,660.700012,184.92,1964.18,394.097808,1.332511,3205.230331,18.52,0.0,7771.835449,3223.750331,7771.835449,-4548.085118,None,CH,2026-04-23
2026-02-01 14:00:00+00:00,663.700012,267.2,1964.08,223.734848,7.537176,3126.252036,24.05,0.0,8363.596679,3150.302036,8363.596679,-5213.294643,None,CH,2026-04-23
2026-02-01 15:00:00+00:00,667.200012,296.65,1962.18,84.599288,15.175275,3025.804575,101.05,0.0,7646.138671,3126.8545750000003,7646.138671,-4519.284095999999,None,CH,2026-04-23
2026-02-01 16:00:00+00:00,671.400024,525.22,1961.72,8.446467,21.141115,3187.927606,261.85,0.0,8047.437988,3449.777606,8047.437988,-4597.660382,None,CH,2026-04-23
2026-02-01 17:00:00+00:00,676.099975,524.3,1961.78,1.535469,25.233074,3188.948518,468.12,0.0,8022.483398,3657.068518,8022.483398,-4365.41488,None,CH,2026-04-23
2026-02-01 18:00:00+00:00,681.200012,458.45,1960.8,1.094045,26.448385,3127.992442,447.4,0.0,8540.347656,3575.3924420000003,8540.347656,-4964.955214,None,CH,2026-04-23
2026-02-01 19:00:00+00:00,686.900024,597.05,1961.58,0.743548,25.011589,3271.285161,512.62,0.0,7359.138671,3783.9051609999997,7359.138671,-3575.23351,None,CH,2026-04-23
2026-02-01 20:00:00+00:00,692.900024,465.35,1962.42,0.488064,32.794368,3153.952456,429.68,0.0,8055.875488,3583.632456,8055.875488,-4472.243032,None,CH,2026-04-23
