,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-06 09:00:00+00:00,37.0,2485.0,151.0,829.0,20.0,30.0,15.273,3567.273,0.0,0.0,4008.0,3567.273,4008.0,-440.72699999999986,None,RS,2026-04-23
2026-03-06 10:00:00+00:00,39.0,2480.0,157.0,597.0,15.0,30.0,23.92,3341.92,0.0,0.0,3902.0,3341.92,3902.0,-560.0799999999999,None,RS,2026-04-23
2026-03-06 11:00:00+00:00,40.0,2491.0,163.0,438.0,11.0,30.0,30.631,3203.631,0.0,0.0,3814.0,3203.631,3814.0,-610.3690000000001,None,RS,2026-04-23
2026-03-06 12:00:00+00:00,38.0,2528.0,162.0,426.0,14.0,30.0,44.909,3242.909,0.0,0.0,3772.0,3242.909,3772.0,-529.0909999999999,None,RS,2026-04-23
2026-03-06 13:00:00+00:00,38.0,2528.0,160.0,691.0,17.0,30.0,46.951,3510.951,0.0,0.0,3804.0,3510.951,3804.0,-293.049,None,RS,2026-04-23
2026-03-06 14:00:00+00:00,38.0,2525.0,164.0,1248.0,0.0,30.0,58.413,4063.413,0.0,0.0,3869.0,4063.413,3869.0,194.413,None,RS,2026-04-23
2026-03-06 15:00:00+00:00,38.0,2499.0,158.0,1511.0,0.0,30.0,80.921,4316.921,0.0,0.0,4059.0,4316.921,4059.0,257.9210000000003,None,RS,2026-04-23
2026-03-06 16:00:00+00:00,40.0,2488.0,151.0,1737.0,0.0,30.0,129.138,4575.138,0.0,0.0,4382.0,4575.138,4382.0,193.13799999999992,None,RS,2026-04-23
2026-03-06 17:00:00+00:00,41.0,2476.0,151.0,1897.0,114.0,30.0,172.818,4881.818,0.0,0.0,4634.0,4881.818,4634.0,247.8180000000002,None,RS,2026-04-23
2026-03-06 18:00:00+00:00,40.0,2518.0,148.0,1827.0,114.0,30.0,221.466,4898.466,0.0,0.0,4651.0,4898.466,4651.0,247.46600000000035,None,RS,2026-04-23
2026-03-06 19:00:00+00:00,40.0,2530.0,151.0,1796.0,124.0,30.0,182.618,4853.618,0.0,0.0,4580.0,4853.618,4580.0,273.6180000000004,None,RS,2026-04-23
2026-03-06 20:00:00+00:00,40.0,2566.0,161.0,1630.0,140.0,30.0,144.903,4711.903,0.0,0.0,4406.0,4711.903,4406.0,305.90300000000025,None,RS,2026-04-23
2026-03-06 21:00:00+00:00,40.0,2443.0,162.0,1741.0,137.0,30.0,49.291,4602.291,0.0,0.0,4349.0,4602.291,4349.0,253.29100000000017,None,RS,2026-04-23
2026-03-06 22:00:00+00:00,40.0,2284.0,161.0,1845.0,120.0,30.0,3.904,4483.904,51.0,0.0,4281.0,4534.904,4281.0,253.90400000000045,None,RS,2026-04-23
2026-03-06 23:00:00+00:00,41.0,2153.0,162.0,1849.0,114.0,30.0,0.0,4349.0,221.0,0.0,4274.0,4570.0,4274.0,296.0,None,RS,2026-04-23
2026-03-07 00:00:00+00:00,40.0,2093.0,157.0,1716.0,114.0,30.0,11.285,4161.285,181.0,0.0,4011.0,4342.285,4011.0,331.28499999999985,None,RS,2026-04-23
2026-03-07 01:00:00+00:00,40.0,2110.0,153.0,1605.0,114.0,30.0,59.408,4111.408,0.0,0.0,3775.0,4111.408,3775.0,336.40800000000036,None,RS,2026-04-23
2026-03-07 02:00:00+00:00,40.0,2073.0,147.0,1379.0,114.0,30.0,123.406,3906.406,0.0,0.0,3589.0,3906.406,3589.0,317.40599999999995,None,RS,2026-04-23
2026-03-07 03:00:00+00:00,40.0,2094.0,152.0,1353.0,22.0,30.0,198.636,3889.636,0.0,0.0,3568.0,3889.636,3568.0,321.63599999999997,None,RS,2026-04-23
2026-03-07 04:00:00+00:00,41.0,2041.0,165.0,1247.0,0.0,29.0,375.82,3898.82,0.0,0.0,3625.0,3898.82,3625.0,273.82000000000016,None,RS,2026-04-23
2026-03-07 05:00:00+00:00,40.0,2097.0,164.0,1163.0,0.0,30.0,529.745,4023.745,0.0,0.0,3766.0,4023.745,3766.0,257.7449999999999,None,RS,2026-04-23
2026-03-07 06:00:00+00:00,41.0,2072.0,165.0,1302.0,0.0,30.0,537.341,4147.341,0.0,0.0,3962.0,4147.341,3962.0,185.34100000000035,None,RS,2026-04-23
2026-03-07 07:00:00+00:00,41.0,2024.0,152.0,1318.0,0.0,30.0,414.7,3979.7,0.0,0.0,4038.0,3979.7,4038.0,-58.30000000000018,None,RS,2026-04-23
2026-03-07 08:00:00+00:00,41.0,2006.0,155.0,1193.0,24.0,30.0,350.686,3799.686,0.0,0.0,3995.0,3799.686,3995.0,-195.31399999999985,None,RS,2026-04-23
2026-03-07 09:00:00+00:00,42.0,2001.0,152.0,1029.0,27.0,30.0,347.0,3628.0,0.0,0.0,3891.0,3628.0,3891.0,-263.0,None,RS,2026-04-23
2026-03-07 10:00:00+00:00,42.0,2017.0,162.0,803.0,11.0,30.0,284.008,3349.008,0.0,0.0,3732.0,3349.008,3732.0,-382.9920000000002,None,RS,2026-04-23
2026-03-07 11:00:00+00:00,42.0,2021.0,164.0,825.0,0.0,30.0,209.164,3291.1639999999998,0.0,0.0,3703.0,3291.1639999999998,3703.0,-411.83600000000024,None,RS,2026-04-23
2026-03-07 12:00:00+00:00,42.0,2053.0,161.0,815.0,0.0,30.0,139.328,3240.328,0.0,0.0,3680.0,3240.328,3680.0,-439.672,None,RS,2026-04-23
2026-03-07 13:00:00+00:00,42.0,2068.0,160.0,1044.0,0.0,31.0,94.34,3439.34,0.0,0.0,3668.0,3439.34,3668.0,-228.65999999999985,None,RS,2026-04-23
2026-03-07 14:00:00+00:00,42.0,2049.0,161.0,1283.0,0.0,30.0,70.849,3635.849,0.0,0.0,3680.0,3635.849,3680.0,-44.15099999999984,None,RS,2026-04-23
2026-03-07 15:00:00+00:00,42.0,2055.0,161.0,1736.0,57.0,30.0,60.149,4141.149,0.0,0.0,3868.0,4141.149,3868.0,273.14900000000034,None,RS,2026-04-23
2026-03-07 16:00:00+00:00,42.0,2060.0,153.0,1887.0,93.0,30.0,105.036,4370.036,58.0,0.0,4200.0,4428.036,4200.0,228.03600000000006,None,RS,2026-04-23
2026-03-07 17:00:00+00:00,41.0,2059.0,153.0,1923.0,102.0,30.0,227.745,4535.745,208.0,0.0,4457.0,4743.745,4457.0,286.7449999999999,None,RS,2026-04-23
2026-03-07 18:00:00+00:00,42.0,2087.0,148.0,1744.0,114.0,30.0,347.868,4512.868,284.0,0.0,4516.0,4796.868,4516.0,280.8680000000004,None,RS,2026-04-23
2026-03-07 19:00:00+00:00,41.0,2071.0,149.0,1652.0,121.0,30.0,385.858,4449.858,261.0,0.0,4391.0,4710.858,4391.0,319.8580000000002,None,RS,2026-04-23
2026-03-07 20:00:00+00:00,42.0,2066.0,160.0,1659.0,145.0,30.0,385.398,4487.398,8.0,0.0,4221.0,4495.398,4221.0,274.39800000000014,None,RS,2026-04-23
2026-03-07 21:00:00+00:00,40.0,2068.0,161.0,1685.0,144.0,30.0,332.259,4460.259,0.0,0.0,4154.0,4460.259,4154.0,306.259,None,RS,2026-04-23
2026-03-07 22:00:00+00:00,41.0,2067.0,162.0,1646.0,95.0,30.0,356.451,4397.451,0.0,0.0,4118.0,4397.451,4118.0,279.451,None,RS,2026-04-23
2026-03-07 23:00:00+00:00,42.0,2109.0,124.0,1597.0,0.0,30.0,364.038,4266.0380000000005,0.0,0.0,4019.0,4266.0380000000005,4019.0,247.03800000000047,None,RS,2026-04-23
2026-03-08 00:00:00+00:00,42.0,2098.0,97.0,1386.0,0.0,30.0,357.705,4010.705,0.0,0.0,3773.0,4010.705,3773.0,237.70499999999993,None,RS,2026-04-23
2026-03-08 01:00:00+00:00,42.0,2092.0,89.0,1175.0,0.0,31.0,336.711,3765.7110000000002,0.0,0.0,3521.0,3765.7110000000002,3521.0,244.71100000000024,None,RS,2026-04-23
2026-03-08 02:00:00+00:00,42.0,2105.0,82.0,1035.0,0.0,31.0,301.923,3596.923,0.0,0.0,3349.0,3596.923,3349.0,247.92299999999977,None,RS,2026-04-23
2026-03-08 03:00:00+00:00,41.0,2086.0,85.0,997.0,0.0,31.0,302.724,3542.724,0.0,0.0,3303.0,3542.724,3303.0,239.72400000000016,None,RS,2026-04-23
2026-03-08 04:00:00+00:00,42.0,2084.0,101.0,967.0,0.0,31.0,300.854,3525.854,0.0,0.0,3293.0,3525.854,3293.0,232.85399999999981,None,RS,2026-04-23
2026-03-08 05:00:00+00:00,42.0,2096.0,99.0,1052.0,0.0,31.0,303.738,3623.738,0.0,0.0,3432.0,3623.738,3432.0,191.73799999999983,None,RS,2026-04-23
2026-03-08 06:00:00+00:00,41.0,2080.0,98.0,1201.0,0.0,31.0,304.12,3755.12,0.0,0.0,3579.0,3755.12,3579.0,176.1199999999999,None,RS,2026-04-23
2026-03-08 07:00:00+00:00,42.0,2058.0,100.0,1323.0,0.0,31.0,197.599,3751.599,0.0,0.0,3643.0,3751.599,3643.0,108.59900000000016,None,RS,2026-04-23
2026-03-08 08:00:00+00:00,41.0,2046.0,77.0,1304.0,23.0,27.0,146.156,3664.156,0.0,0.0,3704.0,3664.156,3704.0,-39.84400000000005,None,RS,2026-04-23
2026-03-08 09:00:00+00:00,42.0,2050.0,87.0,959.0,27.0,31.0,94.533,3290.533,0.0,0.0,3619.0,3290.533,3619.0,-328.4670000000001,None,RS,2026-04-23
2026-03-08 10:00:00+00:00,42.0,2069.0,95.0,666.0,23.0,31.0,50.941,2976.941,0.0,0.0,3467.0,2976.941,3467.0,-490.0590000000002,None,RS,2026-04-23
2026-03-08 11:00:00+00:00,40.0,2086.0,97.0,629.0,0.0,31.0,39.645,2922.645,0.0,0.0,3449.0,2922.645,3449.0,-526.355,None,RS,2026-04-23
2026-03-08 12:00:00+00:00,40.0,2104.0,96.0,572.0,0.0,31.0,50.721,2893.721,0.0,0.0,3440.0,2893.721,3440.0,-546.279,None,RS,2026-04-23
2026-03-08 13:00:00+00:00,42.0,2127.0,96.0,930.0,0.0,31.0,74.708,3300.708,0.0,0.0,3460.0,3300.708,3460.0,-159.29199999999992,None,RS,2026-04-23
2026-03-08 14:00:00+00:00,42.0,2088.0,94.0,1540.0,0.0,31.0,120.444,3915.444,0.0,0.0,3444.0,3915.444,3444.0,471.44399999999996,None,RS,2026-04-23
2026-03-08 15:00:00+00:00,42.0,2117.0,96.0,1421.0,0.0,31.0,164.119,3871.119,0.0,0.0,3650.0,3871.119,3650.0,221.11900000000014,None,RS,2026-04-23
2026-03-08 16:00:00+00:00,42.0,2115.0,86.0,1602.0,0.0,31.0,247.425,4123.425,0.0,0.0,3909.0,4123.425,3909.0,214.42500000000018,None,RS,2026-04-23
2026-03-08 17:00:00+00:00,43.0,2098.0,81.0,1794.0,0.0,31.0,399.593,4446.593,0.0,0.0,4225.0,4446.593,4225.0,221.59299999999985,None,RS,2026-04-23
2026-03-08 18:00:00+00:00,43.0,1934.0,83.0,1871.0,42.0,31.0,535.546,4539.546,0.0,0.0,4329.0,4539.546,4329.0,210.54600000000028,None,RS,2026-04-23
2026-03-08 19:00:00+00:00,43.0,1908.0,86.0,1848.0,127.0,31.0,533.634,4576.634,0.0,0.0,4332.0,4576.634,4332.0,244.63400000000001,None,RS,2026-04-23
2026-03-08 20:00:00+00:00,42.0,1888.0,94.0,1786.0,143.0,31.0,511.221,4495.221,0.0,0.0,4234.0,4495.221,4234.0,261.22099999999955,None,RS,2026-04-23
2026-03-08 21:00:00+00:00,42.0,1891.0,97.0,1801.0,134.0,31.0,470.889,4466.889,0.0,0.0,4164.0,4466.889,4164.0,302.8890000000001,None,RS,2026-04-23
2026-03-08 22:00:00+00:00,41.0,1896.0,96.0,1661.0,123.0,31.0,528.599,4376.599,0.0,0.0,4034.0,4376.599,4034.0,342.59900000000016,None,RS,2026-04-23
2026-03-08 23:00:00+00:00,39.0,1922.0,97.0,1375.0,114.0,31.0,596.688,4174.688,0.0,0.0,3930.0,4174.688,3930.0,244.6880000000001,None,RS,2026-04-23
2026-03-09 00:00:00+00:00,41.0,1898.0,93.0,1108.0,111.0,30.0,621.184,3902.184,0.0,0.0,3670.0,3902.184,3670.0,232.1840000000002,None,RS,2026-04-23
2026-03-09 01:00:00+00:00,42.0,1900.0,86.0,1000.0,0.0,30.0,619.605,3677.605,0.0,0.0,3461.0,3677.605,3461.0,216.60500000000002,None,RS,2026-04-23
2026-03-09 02:00:00+00:00,42.0,1887.0,85.0,888.0,0.0,30.0,595.978,3527.978,0.0,0.0,3330.0,3527.978,3330.0,197.97800000000007,None,RS,2026-04-23
2026-03-09 03:00:00+00:00,42.0,1906.0,98.0,860.0,0.0,30.0,630.299,3566.299,0.0,0.0,3341.0,3566.299,3341.0,225.29899999999998,None,RS,2026-04-23
2026-03-09 04:00:00+00:00,41.0,1902.0,99.0,1070.0,0.0,30.0,627.551,3769.551,0.0,0.0,3502.0,3769.551,3502.0,267.55099999999993,None,RS,2026-04-23
2026-03-09 05:00:00+00:00,42.0,1900.0,99.0,1452.0,0.0,30.0,619.964,4142.964,0.0,0.0,3960.0,4142.964,3960.0,182.96399999999994,None,RS,2026-04-23
2026-03-09 06:00:00+00:00,41.0,2070.0,98.0,1647.0,0.0,30.0,582.509,4468.509,0.0,0.0,4206.0,4468.509,4206.0,262.509,None,RS,2026-04-23
2026-03-09 07:00:00+00:00,40.0,2191.0,88.0,1500.0,0.0,31.0,622.334,4472.334,0.0,0.0,4187.0,4472.334,4187.0,285.33399999999983,None,RS,2026-04-23
2026-03-09 08:00:00+00:00,41.0,2324.0,84.0,1130.0,22.0,31.0,644.813,4276.813,0.0,0.0,4097.0,4276.813,4097.0,179.8130000000001,None,RS,2026-04-23
2026-03-09 09:00:00+00:00,43.0,2379.0,84.0,724.0,32.0,31.0,643.321,3936.321,0.0,0.0,3989.0,3936.321,3989.0,-52.67900000000009,None,RS,2026-04-23
2026-03-09 10:00:00+00:00,43.0,2339.0,89.0,652.0,23.0,30.0,631.536,3807.536,0.0,0.0,3839.0,3807.536,3839.0,-31.463999999999942,None,RS,2026-04-23
2026-03-09 11:00:00+00:00,42.0,2337.0,96.0,659.0,20.0,29.0,639.353,3822.353,0.0,0.0,3867.0,3822.353,3867.0,-44.646999999999935,None,RS,2026-04-23
2026-03-09 12:00:00+00:00,43.0,2309.0,96.0,819.0,0.0,29.0,635.506,3931.506,0.0,0.0,3838.0,3931.506,3838.0,93.50599999999986,None,RS,2026-04-23
2026-03-09 13:00:00+00:00,43.0,2307.0,98.0,1014.0,0.0,29.0,629.054,4120.054,0.0,0.0,3850.0,4120.054,3850.0,270.0540000000001,None,RS,2026-04-23
2026-03-09 14:00:00+00:00,42.0,2317.0,93.0,1057.0,0.0,29.0,628.52,4166.52,0.0,0.0,3914.0,4166.52,3914.0,252.52000000000044,None,RS,2026-04-23
2026-03-09 15:00:00+00:00,42.0,2287.0,91.0,1199.0,69.0,30.0,634.279,4352.279,0.0,0.0,4103.0,4352.279,4103.0,249.27900000000045,None,RS,2026-04-23
2026-03-09 16:00:00+00:00,42.0,2247.0,81.0,1421.0,111.0,30.0,627.963,4559.963,0.0,0.0,4400.0,4559.963,4400.0,159.96299999999974,None,RS,2026-04-23
2026-03-09 17:00:00+00:00,42.0,2325.0,80.0,1684.0,111.0,30.0,640.87,4912.87,0.0,0.0,4730.0,4912.87,4730.0,182.8699999999999,None,RS,2026-04-23
2026-03-09 18:00:00+00:00,42.0,2317.0,83.0,1703.0,111.0,30.0,641.433,4927.433,0.0,0.0,4733.0,4927.433,4733.0,194.433,None,RS,2026-04-23
2026-03-09 19:00:00+00:00,43.0,2304.0,81.0,1667.0,126.0,31.0,646.345,4898.345,0.0,0.0,4637.0,4898.345,4637.0,261.34500000000025,None,RS,2026-04-23
2026-03-09 20:00:00+00:00,42.0,2325.0,92.0,1481.0,124.0,30.0,648.365,4742.365,0.0,0.0,4508.0,4742.365,4508.0,234.36499999999978,None,RS,2026-04-23
2026-03-09 21:00:00+00:00,42.0,2310.0,93.0,1492.0,41.0,30.0,648.391,4656.391,0.0,0.0,4398.0,4656.391,4398.0,258.3909999999996,None,RS,2026-04-23
2026-03-09 22:00:00+00:00,42.0,2274.0,95.0,1417.0,0.0,30.0,650.251,4508.251,0.0,0.0,4305.0,4508.251,4305.0,203.2510000000002,None,RS,2026-04-23
2026-03-09 23:00:00+00:00,42.0,2219.0,93.0,1396.0,0.0,30.0,650.164,4430.164,0.0,0.0,4178.0,4430.164,4178.0,252.16399999999976,None,RS,2026-04-23
2026-03-10 00:00:00+00:00,42.0,2254.0,90.0,1139.0,0.0,30.0,649.079,4204.079,0.0,0.0,3883.0,4204.079,3883.0,321.0789999999997,None,RS,2026-04-23
2026-03-10 01:00:00+00:00,42.0,2224.0,83.0,847.0,0.0,30.0,644.954,3870.9539999999997,0.0,0.0,3607.0,3870.9539999999997,3607.0,263.9539999999997,None,RS,2026-04-23
2026-03-10 02:00:00+00:00,42.0,2226.0,85.0,731.0,0.0,30.0,639.14,3753.14,0.0,0.0,3473.0,3753.14,3473.0,280.1399999999999,None,RS,2026-04-23
2026-03-10 03:00:00+00:00,42.0,2222.0,98.0,813.0,0.0,30.0,635.445,3840.445,0.0,0.0,3506.0,3840.445,3506.0,334.44500000000016,None,RS,2026-04-23
2026-03-10 04:00:00+00:00,42.0,2217.0,97.0,1005.0,0.0,30.0,631.723,4022.723,0.0,0.0,3698.0,4022.723,3698.0,324.72299999999996,None,RS,2026-04-23
2026-03-10 05:00:00+00:00,42.0,2201.0,99.0,1356.0,0.0,30.0,630.733,4358.733,0.0,0.0,4116.0,4358.733,4116.0,242.73300000000017,None,RS,2026-04-23
2026-03-10 06:00:00+00:00,43.0,2205.0,96.0,1589.0,0.0,31.0,626.46,4590.46,0.0,0.0,4378.0,4590.46,4378.0,212.46000000000004,None,RS,2026-04-23
2026-03-10 07:00:00+00:00,41.0,2189.0,85.0,1624.0,0.0,31.0,622.351,4592.351,0.0,0.0,4345.0,4592.351,4345.0,247.35099999999966,None,RS,2026-04-23
2026-03-10 08:00:00+00:00,41.0,2254.0,85.0,1259.0,23.0,31.0,627.541,4320.541,0.0,0.0,4218.0,4320.541,4218.0,102.54100000000017,None,RS,2026-04-23
2026-03-10 09:00:00+00:00,41.0,2340.0,86.0,602.0,27.0,31.0,636.121,3763.121,0.0,0.0,4044.0,3763.121,4044.0,-280.8789999999999,None,RS,2026-04-23
2026-03-10 10:00:00+00:00,40.0,2393.0,94.0,712.0,18.0,28.0,626.505,3911.505,0.0,0.0,3943.0,3911.505,3943.0,-31.49499999999989,None,RS,2026-04-23
2026-03-10 11:00:00+00:00,40.0,2405.0,100.0,702.0,0.0,15.0,595.381,3857.381,0.0,0.0,3840.0,3857.381,3840.0,17.380999999999858,None,RS,2026-04-23
2026-03-10 12:00:00+00:00,40.0,2415.0,95.0,712.0,0.0,28.0,563.069,3853.069,0.0,0.0,3811.0,3853.069,3811.0,42.06899999999996,None,RS,2026-04-23
2026-03-10 13:00:00+00:00,40.0,2394.0,95.0,781.0,0.0,30.0,539.759,3879.759,0.0,0.0,3794.0,3879.759,3794.0,85.75900000000001,None,RS,2026-04-23
2026-03-10 14:00:00+00:00,40.0,2422.0,96.0,979.0,0.0,30.0,553.709,4120.709,0.0,0.0,3863.0,4120.709,3863.0,257.70899999999983,None,RS,2026-04-23
2026-03-10 15:00:00+00:00,40.0,2406.0,89.0,1237.0,0.0,31.0,564.209,4367.209,0.0,0.0,4028.0,4367.209,4028.0,339.20899999999983,None,RS,2026-04-23
2026-03-10 16:00:00+00:00,41.0,2411.0,84.0,1523.0,0.0,31.0,591.71,4681.71,0.0,0.0,4386.0,4681.71,4386.0,295.71000000000004,None,RS,2026-04-23
2026-03-10 17:00:00+00:00,42.0,2408.0,83.0,1737.0,0.0,31.0,628.606,4929.606,0.0,0.0,4669.0,4929.606,4669.0,260.60599999999977,None,RS,2026-04-23
2026-03-10 18:00:00+00:00,43.0,2430.0,83.0,1787.0,0.0,31.0,633.099,5007.099,0.0,0.0,4755.0,5007.099,4755.0,252.09900000000016,None,RS,2026-04-23
2026-03-10 19:00:00+00:00,43.0,2422.0,84.0,1745.0,15.0,31.0,617.453,4957.4529999999995,0.0,0.0,4662.0,4957.4529999999995,4662.0,295.4529999999995,None,RS,2026-04-23
2026-03-10 20:00:00+00:00,42.0,2416.0,92.0,1621.0,29.0,31.0,596.593,4827.593,0.0,0.0,4474.0,4827.593,4474.0,353.59299999999985,None,RS,2026-04-23
2026-03-10 21:00:00+00:00,42.0,2389.0,75.0,1508.0,25.0,31.0,614.613,4684.613,0.0,0.0,4388.0,4684.613,4388.0,296.6130000000003,None,RS,2026-04-23
2026-03-10 22:00:00+00:00,42.0,2391.0,33.0,1442.0,6.0,31.0,624.818,4569.818,0.0,0.0,4302.0,4569.818,4302.0,267.8180000000002,None,RS,2026-04-23
2026-03-10 23:00:00+00:00,42.0,2342.0,32.0,1335.0,0.0,31.0,609.294,4391.294,0.0,0.0,4083.0,4391.294,4083.0,308.29399999999987,None,RS,2026-04-23
2026-03-11 00:00:00+00:00,42.0,2310.0,29.0,1070.0,0.0,31.0,606.579,4088.5789999999997,0.0,0.0,3805.0,4088.5789999999997,3805.0,283.5789999999997,None,RS,2026-04-23
2026-03-11 01:00:00+00:00,43.0,2354.0,23.0,780.0,0.0,31.0,624.115,3855.115,0.0,0.0,3589.0,3855.115,3589.0,266.1149999999998,None,RS,2026-04-23
2026-03-11 02:00:00+00:00,43.0,2321.0,24.0,701.0,0.0,31.0,617.423,3737.423,0.0,0.0,3476.0,3737.423,3476.0,261.4229999999998,None,RS,2026-04-23
2026-03-11 03:00:00+00:00,42.0,2347.0,24.0,764.0,0.0,31.0,602.631,3810.631,0.0,0.0,3574.0,3810.631,3574.0,236.63099999999986,None,RS,2026-04-23
2026-03-11 04:00:00+00:00,42.0,2270.0,24.0,928.0,0.0,31.0,605.108,3900.108,0.0,0.0,3676.0,3900.108,3676.0,224.10800000000017,None,RS,2026-04-23
2026-03-11 05:00:00+00:00,42.0,2323.0,24.0,1351.0,0.0,31.0,604.22,4375.22,0.0,0.0,4257.0,4375.22,4257.0,118.22000000000025,None,RS,2026-04-23
2026-03-11 06:00:00+00:00,36.0,2284.0,24.0,1609.0,0.0,31.0,578.88,4562.88,0.0,0.0,4303.0,4562.88,4303.0,259.8800000000001,None,RS,2026-04-23
2026-03-11 07:00:00+00:00,36.0,2266.0,23.0,1570.0,0.0,30.0,511.91,4436.91,0.0,0.0,4260.0,4436.91,4260.0,176.90999999999985,None,RS,2026-04-23
2026-03-11 08:00:00+00:00,36.0,2270.0,23.0,1005.0,0.0,29.0,559.125,3922.125,0.0,0.0,4088.0,3922.125,4088.0,-165.875,None,RS,2026-04-23
2026-03-11 09:00:00+00:00,36.0,2274.0,26.0,557.0,20.0,28.0,553.454,3494.4539999999997,0.0,0.0,3923.0,3494.4539999999997,3923.0,-428.5460000000003,None,RS,2026-04-23
2026-03-11 10:00:00+00:00,36.0,2326.0,33.0,461.0,26.0,28.0,463.533,3373.533,0.0,0.0,3825.0,3373.533,3825.0,-451.4670000000001,None,RS,2026-04-23
2026-03-11 11:00:00+00:00,36.0,2233.0,32.0,583.0,14.0,28.0,356.863,3282.863,0.0,0.0,3803.0,3282.863,3803.0,-520.1370000000002,None,RS,2026-04-23
2026-03-11 12:00:00+00:00,36.0,2275.0,33.0,651.0,0.0,28.0,286.665,3309.665,0.0,0.0,3730.0,3309.665,3730.0,-420.33500000000004,None,RS,2026-04-23
2026-03-11 13:00:00+00:00,35.0,2357.0,34.0,747.0,0.0,28.0,211.845,3412.845,0.0,0.0,3770.0,3412.845,3770.0,-357.1550000000002,None,RS,2026-04-23
2026-03-11 14:00:00+00:00,37.0,2353.0,33.0,1375.0,10.0,30.0,153.83,3991.83,21.0,0.0,3795.0,4012.83,3795.0,217.82999999999993,None,RS,2026-04-23
2026-03-11 15:00:00+00:00,37.0,2369.0,29.0,1511.0,111.0,30.0,170.65,4257.65,61.0,0.0,3934.0,4318.65,3934.0,384.64999999999964,None,RS,2026-04-23
2026-03-11 16:00:00+00:00,37.0,2396.0,24.0,1764.0,111.0,30.0,256.49,4618.49,92.0,0.0,4339.0,4710.49,4339.0,371.4899999999998,None,RS,2026-04-23
2026-03-11 17:00:00+00:00,40.0,2496.0,24.0,1816.0,128.0,30.0,438.893,4972.893,38.0,0.0,4633.0,5010.893,4633.0,377.89300000000003,None,RS,2026-04-23
2026-03-11 18:00:00+00:00,40.0,2536.0,23.0,1752.0,136.0,30.0,523.888,5040.888,0.0,0.0,4637.0,5040.888,4637.0,403.8879999999999,None,RS,2026-04-23
2026-03-11 19:00:00+00:00,40.0,2640.0,26.0,1562.0,131.0,30.0,567.999,4996.999,0.0,0.0,4439.0,4996.999,4439.0,557.9989999999998,None,RS,2026-04-23
2026-03-11 20:00:00+00:00,40.0,2652.0,32.0,1502.0,90.0,30.0,578.069,4924.0689999999995,0.0,0.0,4470.0,4924.0689999999995,4470.0,454.0689999999995,None,RS,2026-04-23
2026-03-11 21:00:00+00:00,40.0,2628.0,33.0,1504.0,20.0,30.0,532.08,4787.08,0.0,0.0,4349.0,4787.08,4349.0,438.0799999999999,None,RS,2026-04-23
2026-03-11 22:00:00+00:00,40.0,2506.0,33.0,1328.0,0.0,30.0,525.968,4462.968,0.0,0.0,4244.0,4462.968,4244.0,218.96799999999985,None,RS,2026-04-23
2026-03-11 23:00:00+00:00,40.0,2469.0,33.0,1193.0,0.0,30.0,534.614,4299.614,0.0,0.0,4010.0,4299.614,4010.0,289.6139999999996,None,RS,2026-04-23
2026-03-12 00:00:00+00:00,40.0,2456.0,29.0,923.0,0.0,31.0,540.566,4019.566,0.0,0.0,3779.0,4019.566,3779.0,240.5659999999998,None,RS,2026-04-23
2026-03-12 01:00:00+00:00,41.0,2438.0,23.0,704.0,0.0,31.0,535.859,3772.859,0.0,0.0,3530.0,3772.859,3530.0,242.85899999999992,None,RS,2026-04-23
2026-03-12 02:00:00+00:00,41.0,2419.0,24.0,786.0,0.0,31.0,492.644,3793.6440000000002,0.0,0.0,3433.0,3793.6440000000002,3433.0,360.64400000000023,None,RS,2026-04-23
2026-03-12 03:00:00+00:00,41.0,2399.0,24.0,709.0,0.0,31.0,469.769,3673.7690000000002,0.0,0.0,3404.0,3673.7690000000002,3404.0,269.76900000000023,None,RS,2026-04-23
2026-03-12 04:00:00+00:00,41.0,2401.0,24.0,812.0,0.0,31.0,489.754,3798.754,0.0,0.0,3561.0,3798.754,3561.0,237.7539999999999,None,RS,2026-04-23
2026-03-12 05:00:00+00:00,41.0,2391.0,24.0,1126.0,160.0,31.0,514.666,4287.666,0.0,0.0,4114.0,4287.666,4114.0,173.66600000000017,None,RS,2026-04-23
2026-03-12 06:00:00+00:00,42.0,2344.0,23.0,1397.0,241.0,31.0,396.801,4474.801,0.0,0.0,4231.0,4474.801,4231.0,243.80100000000039,None,RS,2026-04-23
2026-03-12 07:00:00+00:00,42.0,2299.0,23.0,1521.0,247.0,23.0,291.418,4446.418,0.0,0.0,4211.0,4446.418,4211.0,235.41799999999967,None,RS,2026-04-23
2026-03-12 08:00:00+00:00,42.0,2328.0,23.0,1346.0,243.0,22.0,198.704,4202.704,174.0,0.0,4105.0,4376.704,4105.0,271.7039999999997,None,RS,2026-04-23
2026-03-12 09:00:00+00:00,40.0,2367.0,31.0,902.0,237.0,20.0,163.91,3760.91,58.0,0.0,3862.0,3818.91,3862.0,-43.090000000000146,None,RS,2026-04-23
