,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-24 08:00:00+00:00,57.554497,822.186931,267.808619,0.0,52.564974,32.830796,1232.9458169999998,0.582248,0.0,1101.442067,1233.5280649999997,1101.442067,132.0859979999998,None,LV,2026-04-23
2026-01-24 09:00:00+00:00,57.125586,834.27616,311.522402,0.0,79.749176,28.54358,1311.216904,3.184798,0.0,1091.255704,1314.4017020000001,1091.255704,223.1459980000002,None,LV,2026-04-23
2026-01-24 10:00:00+00:00,57.658404,863.033128,343.797332,0.0,86.424107,29.0255,1379.938471,26.976264,0.0,1074.613738,1406.9147349999998,1074.613738,332.3009969999998,None,LV,2026-04-23
2026-01-24 11:00:00+00:00,57.572223,857.52886,352.405361,0.0,86.872286,25.152371,1379.531101,1.113824,0.0,1070.167928,1380.644925,1070.167928,310.476997,None,LV,2026-04-23
2026-01-24 12:00:00+00:00,55.368969,800.853971,327.988205,0.0,58.661609,21.674338,1264.547092,4.70041,0.0,1090.375505,1269.247502,1090.375505,178.87199699999996,None,LV,2026-04-23
2026-01-24 13:00:00+00:00,56.013092,866.872839,309.666174,0.0,24.352987,23.995438,1280.90053,0.633789,0.0,1066.815323,1281.5343189999999,1066.815323,214.71899599999983,None,LV,2026-04-23
2026-01-24 14:00:00+00:00,56.73945,834.89759,304.439204,0.0,10.765074,26.907464,1233.748782,7.312939,0.0,1083.546723,1241.0617209999998,1083.546723,157.51499799999988,None,LV,2026-04-23
2026-01-24 15:00:00+00:00,55.660596,832.063214,429.201803,0.0,8.477321,26.92057,1352.323504,0.548088,0.0,1135.892596,1352.871592,1135.892596,216.97899600000005,None,LV,2026-04-23
2026-01-24 16:00:00+00:00,55.338596,820.652521,471.18206,0.0,8.485594,25.474738,1381.133509,1.084334,0.0,1136.124845,1382.217843,1136.124845,246.09299799999985,None,LV,2026-04-23
2026-01-24 17:00:00+00:00,56.613422,833.331807,350.15594,0.0,1.810318,26.774735,1268.686222,1.320914,0.0,1115.559138,1270.007136,1115.559138,154.44799799999987,None,LV,2026-04-23
2026-01-24 18:00:00+00:00,56.871353,818.591573,205.657004,0.0,0.738451,26.945247,1108.8036280000001,0.369846,0.0,1094.955475,1109.1734740000002,1094.955475,14.21799900000019,None,LV,2026-04-23
2026-01-24 19:00:00+00:00,56.629172,816.73558,204.923841,0.0,0.826409,27.895806,1107.010808,0.76804,0.0,1049.116851,1107.778848,1049.116851,58.66199699999993,None,LV,2026-04-23
2026-01-24 20:00:00+00:00,57.732606,835.609159,150.859983,0.0,1.668809,27.965162,1073.835719,0.835958,0.0,994.99268,1074.6716769999998,994.99268,79.67899699999987,None,LV,2026-04-23
2026-01-24 21:00:00+00:00,56.937877,831.281169,181.336667,0.0,0.93384,27.691385,1098.180938,2.669938,0.0,944.132878,1100.850876,944.132878,156.71799799999997,None,LV,2026-04-23
2026-01-24 22:00:00+00:00,57.056286,820.998641,82.304451,0.0,0.141695,27.026255,987.527328,0.508342,0.0,899.804672,988.03567,899.804672,88.230998,None,LV,2026-04-23
2026-01-24 23:00:00+00:00,56.338535,833.698539,59.58265,0.0,0.67182,33.338648,983.630192,1.390507,0.0,863.392701,985.0206989999999,863.392701,121.62799799999993,None,LV,2026-04-23
2026-01-25 00:00:00+00:00,55.33507,869.975084,42.389777,0.0,2.699302,29.082236,999.481469,4.43348,0.0,847.413951,1003.914949,847.413951,156.50099799999998,None,LV,2026-04-23
2026-01-25 01:00:00+00:00,56.822648,835.786447,111.982119,0.0,0.655084,22.094496,1027.340794,0.964042,0.0,844.868839,1028.304836,844.868839,183.43599700000004,None,LV,2026-04-23
2026-01-25 02:00:00+00:00,57.28014,860.455651,113.963826,0.0,0.117772,22.910378,1054.727767,0.316104,0.0,842.168873,1055.043871,842.168873,212.87499800000012,None,LV,2026-04-23
2026-01-25 03:00:00+00:00,56.994472,871.495091,117.147761,0.0,0.127994,23.420552,1069.18587,0.487893,0.0,854.517764,1069.673763,854.517764,215.15599899999995,None,LV,2026-04-23
2026-01-25 04:00:00+00:00,56.309545,869.380633,123.199292,0.0,0.133107,16.798736,1065.821313,0.299126,0.0,889.13544,1066.1204389999998,889.13544,176.9849989999998,None,LV,2026-04-23
2026-01-25 05:00:00+00:00,55.995277,815.240518,120.971138,0.0,2.061429,16.621343,1010.8897049999999,0.231604,0.0,946.230311,1011.1213089999999,946.230311,64.89099799999985,None,LV,2026-04-23
2026-01-25 06:00:00+00:00,56.440053,798.143506,121.177775,0.0,4.046435,15.808836,995.616605,0.32352,0.0,990.690128,995.9401250000001,990.690128,5.249997000000121,None,LV,2026-04-23
2026-01-25 07:00:00+00:00,56.635655,784.390266,123.539725,0.0,19.363771,17.357284,1001.2867010000001,0.76379,0.0,1068.008494,1002.0504910000001,1068.008494,-65.95800299999985,None,LV,2026-04-23
2026-01-25 08:00:00+00:00,56.969896,615.131079,481.176817,0.0,44.886805,13.518269,1211.6828659999999,0.457535,0.0,1102.549405,1212.1404009999999,1102.549405,109.5909959999999,None,LV,2026-04-23
2026-01-25 09:00:00+00:00,57.280977,569.885815,593.070015,0.0,61.628897,13.816765,1295.682469,3.632131,0.0,1098.551602,1299.3146000000002,1098.551602,200.76299800000015,None,LV,2026-04-23
2026-01-25 10:00:00+00:00,57.404221,526.602591,643.336859,0.0,62.448896,9.932428,1299.7249950000003,1.748847,0.0,1088.342844,1301.4738420000003,1088.342844,213.13099800000032,None,LV,2026-04-23
2026-01-25 11:00:00+00:00,57.076519,606.695489,493.096155,0.0,53.978547,9.088672,1219.935382,0.821891,0.0,1085.503276,1220.757273,1085.503276,135.25399700000003,None,LV,2026-04-23
2026-01-25 12:00:00+00:00,55.524076,623.676802,462.745911,0.0,36.154148,6.745109,1184.8460460000001,0.442697,0.0,1079.482745,1185.288743,1079.482745,105.80599800000005,None,LV,2026-04-23
2026-01-25 13:00:00+00:00,56.432165,699.174155,397.485557,0.0,15.083215,5.444917,1173.6200090000002,0.38851,0.0,1075.506521,1174.0085190000002,1075.506521,98.50199800000019,None,LV,2026-04-23
2026-01-25 14:00:00+00:00,56.751035,770.696051,295.382717,0.0,8.963995,5.012771,1136.806569,0.092965,0.0,1116.737536,1136.8995340000001,1116.737536,20.16199800000004,None,LV,2026-04-23
2026-01-25 15:00:00+00:00,57.147689,841.674555,263.896552,0.0,8.732197,10.843267,1182.2942600000001,10.92384,0.0,1157.122103,1193.2181,1157.122103,36.095997000000125,None,LV,2026-04-23
2026-01-25 16:00:00+00:00,56.299564,876.509726,291.388391,0.0,9.193142,15.155004,1248.5458270000001,21.778173,0.0,1144.365004,1270.324,1144.365004,125.95899600000007,None,LV,2026-04-23
2026-01-25 17:00:00+00:00,56.249821,863.665978,307.91145,0.0,2.776201,17.990539,1248.5939889999997,3.216764,0.0,1123.807755,1251.8107529999997,1123.807755,128.0029979999997,None,LV,2026-04-23
2026-01-25 18:00:00+00:00,56.310061,869.094041,275.675154,0.0,1.364728,10.909874,1213.353858,1.089093,0.0,1095.739952,1214.442951,1095.739952,118.70299900000009,None,LV,2026-04-23
2026-01-25 19:00:00+00:00,56.29334,808.580916,328.011978,0.0,0.249866,9.617392,1202.7534920000003,0.426874,0.0,1045.224368,1203.1803660000003,1045.224368,157.95599800000036,None,LV,2026-04-23
2026-01-25 20:00:00+00:00,56.751779,821.527804,305.5941,0.0,1.548178,7.755246,1193.177107,1.209604,0.0,973.645713,1194.3867109999999,973.645713,220.74099799999988,None,LV,2026-04-23
2026-01-25 21:00:00+00:00,56.844311,845.112022,208.139456,0.0,4.766955,3.622935,1118.4856790000001,3.65759,0.0,901.846272,1122.1432690000001,901.846272,220.29699700000015,None,LV,2026-04-23
2026-01-25 22:00:00+00:00,56.896076,756.412587,110.511445,0.0,0.587174,1.93859,926.345872,0.733963,0.0,854.911837,927.079835,854.911837,72.16799800000001,None,LV,2026-04-23
2026-01-25 23:00:00+00:00,55.186433,664.634691,3.656732,0.0,0.044424,1.282814,724.805094,0.349023,0.0,839.260119,725.154117,839.260119,-114.10600199999999,None,LV,2026-04-23
2026-01-26 00:00:00+00:00,55.122347,647.632714,3.781569,0.0,0.06391,3.374091,709.9746309999999,0.190544,0.0,824.400176,710.165175,824.400176,-114.23500100000001,None,LV,2026-04-23
2026-01-26 01:00:00+00:00,55.896224,670.996837,3.587303,0.0,0.0463,3.84834,734.375004,1.749688,0.0,815.509694,736.124692,815.509694,-79.38500199999999,None,LV,2026-04-23
2026-01-26 02:00:00+00:00,57.247229,643.564629,3.668729,0.0,0.039828,1.636749,706.157164,0.528124,0.0,849.050291,706.685288,849.050291,-142.365003,None,LV,2026-04-23
2026-01-26 03:00:00+00:00,57.24663,738.261691,6.213022,0.0,0.034768,0.634329,802.39044,13.702304,0.0,874.488746,816.092744,874.488746,-58.39600199999995,None,LV,2026-04-23
2026-01-26 04:00:00+00:00,55.702084,810.611351,95.513703,0.0,0.127784,0.626004,962.580926,25.997632,0.0,980.33356,988.5785579999999,980.33356,8.244997999999896,None,LV,2026-04-23
2026-01-26 05:00:00+00:00,57.107328,866.66827,97.121296,0.0,4.759967,5.161791,1030.8186520000002,24.634442,0.0,1122.251097,1055.4530940000002,1122.251097,-66.79800299999988,None,LV,2026-04-23
2026-01-26 06:00:00+00:00,61.715038,882.106054,245.728348,0.0,27.609668,8.844068,1226.0031760000002,10.138126,0.0,1228.939305,1236.1413020000002,1228.939305,7.201997000000119,None,LV,2026-04-23
2026-01-26 07:00:00+00:00,61.770443,883.151979,331.405888,0.0,14.419978,6.98057,1297.7288579999997,1.748899,0.0,1285.824759,1299.4777569999997,1285.824759,13.65299799999957,None,LV,2026-04-23
2026-01-26 08:00:00+00:00,61.680149,884.013392,409.774399,0.0,20.951021,8.82344,1385.242401,0.471781,0.0,1283.986185,1385.714182,1283.986185,101.72799699999996,None,LV,2026-04-23
2026-01-26 09:00:00+00:00,64.790589,883.821382,408.231496,0.0,20.058547,2.908967,1379.810981,0.124394,0.0,1286.675378,1379.935375,1286.675378,93.25999700000011,None,LV,2026-04-23
2026-01-26 10:00:00+00:00,66.088551,883.000892,484.826298,0.0,29.662535,2.808423,1466.386699,1.477791,0.0,1261.004493,1467.86449,1261.004493,206.85999700000002,None,LV,2026-04-23
2026-01-26 11:00:00+00:00,65.429735,863.017214,491.734313,0.0,21.421371,3.910312,1445.5129449999997,0.50671,0.0,1283.302658,1446.0196549999998,1283.302658,162.71699699999976,None,LV,2026-04-23
2026-01-26 12:00:00+00:00,64.140556,821.908915,555.738538,0.0,12.827873,9.637603,1464.2534849999997,0.207735,0.0,1269.735223,1464.4612199999997,1269.735223,194.72599699999978,None,LV,2026-04-23
2026-01-26 13:00:00+00:00,65.105285,819.550804,555.202608,0.0,9.045984,20.532984,1469.4376650000002,0.726091,0.0,1256.159758,1470.1637560000001,1256.159758,214.00399800000014,None,LV,2026-04-23
2026-01-26 14:00:00+00:00,64.193429,798.057519,545.814658,0.0,5.688803,20.989941,1434.7443500000002,0.35172,0.0,1253.708072,1435.09607,1253.708072,181.38799800000015,None,LV,2026-04-23
2026-01-26 15:00:00+00:00,62.200986,783.201253,448.359556,0.0,11.606732,23.288159,1328.6566859999998,1.335475,0.0,1259.581163,1329.992161,1259.581163,70.41099799999984,None,LV,2026-04-23
2026-01-26 16:00:00+00:00,63.633675,771.126465,447.272191,0.0,11.391993,28.755152,1322.179476,2.130587,0.0,1248.482066,1324.3100630000001,1248.482066,75.8279970000001,None,LV,2026-04-23
2026-01-26 17:00:00+00:00,64.521642,787.07792,292.393856,0.0,2.553347,26.995305,1173.54207,1.655169,0.0,1206.834241,1175.1972389999999,1206.834241,-31.637002000000166,None,LV,2026-04-23
2026-01-26 18:00:00+00:00,64.099646,757.468508,277.005416,0.0,1.648684,58.712471,1158.934725,0.142303,0.0,1168.885029,1159.0770280000002,1168.885029,-9.808000999999877,None,LV,2026-04-23
2026-01-26 19:00:00+00:00,62.639879,762.018462,8.232868,0.0,0.412411,60.70459,894.0082100000001,0.382015,0.0,1107.864228,894.3902250000001,1107.864228,-213.4740029999998,None,LV,2026-04-23
2026-01-26 20:00:00+00:00,59.724187,752.041465,5.113719,0.0,1.846574,54.90026,873.626205,1.093868,0.0,1030.395076,874.7200730000001,1030.395076,-155.67500299999995,None,LV,2026-04-23
2026-01-26 21:00:00+00:00,56.836962,701.677105,4.572966,0.0,0.143024,43.473626,806.7036829999998,0.171005,0.0,960.881691,806.8746879999999,960.881691,-154.00700300000017,None,LV,2026-04-23
2026-01-26 22:00:00+00:00,56.462136,701.087057,3.720999,0.0,0.023057,38.38823,799.681479,1.128772,0.0,902.644252,800.810251,902.644252,-101.83400100000006,None,LV,2026-04-23
2026-01-26 23:00:00+00:00,55.305222,854.569228,3.732442,0.0,0.1178,37.41007,951.1347619999999,1.15552,0.0,859.105284,952.2902819999999,859.105284,93.18499799999995,None,LV,2026-04-23
2026-01-27 00:00:00+00:00,54.098292,876.308567,3.962583,0.0,0.053823,36.823219,971.246484,0.622791,0.0,854.452277,971.869275,854.452277,117.41699800000004,None,LV,2026-04-23
2026-01-27 01:00:00+00:00,57.317969,866.932281,91.146664,0.0,0.081652,29.269945,1044.7485109999998,0.363405,0.0,847.433919,1045.1119159999998,847.433919,197.6779969999999,None,LV,2026-04-23
2026-01-27 02:00:00+00:00,57.945396,873.029241,91.567965,0.0,0.07046,16.200664,1038.8137259999999,0.232871,0.0,853.631599,1039.0465969999998,853.631599,185.41499799999974,None,LV,2026-04-23
2026-01-27 03:00:00+00:00,57.892344,869.34492,92.592328,0.0,0.063598,48.040724,1067.933914,0.130007,0.0,878.702924,1068.063921,878.702924,189.36099699999988,None,LV,2026-04-23
2026-01-27 04:00:00+00:00,56.488717,866.298549,145.761976,0.0,0.146493,52.030146,1120.725881,2.021403,0.0,995.253285,1122.747284,995.253285,127.49399900000003,None,LV,2026-04-23
2026-01-27 05:00:00+00:00,55.923515,869.608891,237.326097,0.0,1.566693,54.263476,1218.688672,2.37887,0.0,1140.289544,1221.067542,1140.289544,80.77799800000003,None,LV,2026-04-23
2026-01-27 06:00:00+00:00,58.860896,887.022425,326.460387,0.0,9.620414,46.135513,1328.099635,0.916152,0.0,1246.809788,1329.015787,1246.809788,82.20599900000002,None,LV,2026-04-23
2026-01-27 07:00:00+00:00,59.255907,888.212986,373.410765,0.0,20.840799,48.50062,1390.2210770000002,5.601204,0.0,1287.361283,1395.8222810000002,1287.361283,108.46099800000025,None,LV,2026-04-23
2026-01-27 08:00:00+00:00,58.434999,885.685959,372.590463,0.0,27.027236,52.916202,1396.6548589999998,0.010516,0.0,1290.119379,1396.6653749999998,1290.119379,106.54599599999983,None,LV,2026-04-23
2026-01-27 09:00:00+00:00,59.908921,887.327964,370.047515,0.0,29.777341,48.410276,1395.472017,0.366123,0.0,1271.616143,1395.83814,1271.616143,124.2219970000001,None,LV,2026-04-23
2026-01-27 10:00:00+00:00,61.575917,888.720807,369.182642,0.0,34.755872,49.003162,1403.2384,0.590349,0.0,1244.614751,1403.828749,1244.614751,159.21399799999995,None,LV,2026-04-23
2026-01-27 11:00:00+00:00,60.389558,884.981043,363.557493,0.0,31.833358,41.381555,1382.143007,2.270158,0.0,1277.487167,1384.413165,1277.487167,106.92599799999994,None,LV,2026-04-23
2026-01-27 12:00:00+00:00,58.763672,883.316719,381.627384,0.0,23.744692,50.117198,1397.569665,2.149663,0.0,1266.114331,1399.719328,1266.114331,133.6049969999999,None,LV,2026-04-23
2026-01-27 13:00:00+00:00,59.913882,880.762724,348.972372,0.0,8.586759,54.56136,1352.797097,0.724426,0.0,1261.432525,1353.521523,1261.432525,92.08899799999995,None,LV,2026-04-23
2026-01-27 14:00:00+00:00,61.482185,882.252002,297.161005,0.0,5.868814,54.45747,1301.221476,5.57193,0.0,1247.281408,1306.793406,1247.281408,59.51199799999995,None,LV,2026-04-23
2026-01-27 15:00:00+00:00,60.923732,881.97202,337.468692,0.0,18.591012,47.696217,1346.651673,1.647817,0.0,1262.823492,1348.29949,1262.823492,85.47599800000012,None,LV,2026-04-23
2026-01-27 16:00:00+00:00,61.175514,882.75533,374.173249,0.0,16.752472,39.385449,1374.242014,0.628608,0.0,1252.665624,1374.870622,1252.665624,122.20499799999993,None,LV,2026-04-23
2026-01-27 17:00:00+00:00,62.47983,882.541119,364.65602,0.0,15.251458,41.161126,1366.089553,6.082609,0.0,1222.084165,1372.172162,1222.084165,150.0879970000001,None,LV,2026-04-23
2026-01-27 18:00:00+00:00,62.162531,877.049401,340.634162,0.0,3.614603,41.801474,1325.262171,0.886028,0.0,1182.761201,1326.148199,1182.761201,143.38699799999995,None,LV,2026-04-23
2026-01-27 19:00:00+00:00,59.514852,852.594284,308.219978,0.0,1.800901,43.378839,1265.5088540000002,0.066336,0.0,1122.464192,1265.5751900000002,1122.464192,143.11099800000034,None,LV,2026-04-23
2026-01-27 20:00:00+00:00,56.80589,877.867954,220.004218,0.0,1.420287,44.387535,1200.485884,2.374206,0.0,1043.355092,1202.86009,1043.355092,159.5049979999999,None,LV,2026-04-23
2026-01-27 21:00:00+00:00,56.011539,879.189076,141.266009,0.0,0.411344,42.050792,1118.92876,0.995835,0.0,966.179598,1119.924595,966.179598,153.7449969999999,None,LV,2026-04-23
2026-01-27 22:00:00+00:00,56.581673,878.111977,128.02059,0.0,0.110828,48.424305,1111.249373,0.967125,0.0,903.8095,1112.216498,903.8095,208.40699800000004,None,LV,2026-04-23
2026-01-27 23:00:00+00:00,55.712541,864.762078,3.928485,0.0,0.182759,44.06089,968.646753,13.240416,0.0,871.980174,981.887169,871.980174,109.90699499999994,None,LV,2026-04-23
2026-01-28 00:00:00+00:00,54.639674,879.454706,3.965873,0.0,0.079722,41.11122,979.2511949999999,0.956203,0.0,891.2314,980.2073979999999,891.2314,88.97599799999989,None,LV,2026-04-23
2026-01-28 01:00:00+00:00,55.207837,875.686332,81.502637,0.0,0.431077,48.984791,1061.812674,7.424293,0.0,881.464969,1069.236967,881.464969,187.77199800000005,None,LV,2026-04-23
2026-01-28 02:00:00+00:00,55.842391,878.734895,94.456427,0.0,3.029306,53.354347,1085.417366,6.022692,0.0,877.626061,1091.440058,877.626061,213.81399699999986,None,LV,2026-04-23
2026-01-28 03:00:00+00:00,56.454476,878.181799,95.426408,0.0,0.073926,42.699667,1072.836276,0.627939,0.0,907.120218,1073.464215,907.120218,166.34399699999994,None,LV,2026-04-23
2026-01-28 04:00:00+00:00,55.764412,874.317754,124.40767,0.0,0.579432,56.224957,1111.2942249999999,6.992488,0.0,1014.328714,1118.286713,1014.328714,103.95799899999997,None,LV,2026-04-23
2026-01-28 05:00:00+00:00,56.79099,884.291569,231.057945,0.0,3.078181,55.011303,1230.229988,3.617432,0.0,1146.685422,1233.84742,1146.685422,87.16199800000004,None,LV,2026-04-23
2026-01-28 06:00:00+00:00,57.535891,884.132232,394.357339,0.0,13.538973,46.557103,1396.121538,1.791582,0.0,1250.009121,1397.9131200000002,1250.009121,147.9039990000001,None,LV,2026-04-23
2026-01-28 07:00:00+00:00,57.700956,880.167564,413.814173,0.0,24.331024,34.524681,1410.5383980000001,2.74916,0.0,1300.969561,1413.2875580000002,1300.969561,112.3179970000001,None,LV,2026-04-23
2026-01-28 08:00:00+00:00,56.646936,877.67177,491.738161,0.0,24.991085,42.870374,1493.9183260000002,0.069679,0.0,1310.817008,1493.9880050000002,1310.817008,183.17099700000017,None,LV,2026-04-23
2026-01-28 09:00:00+00:00,58.574918,878.17783,492.322437,0.0,29.907844,49.467088,1508.450117,6.586537,0.0,1293.411657,1515.036654,1293.411657,221.6249969999999,None,LV,2026-04-23
2026-01-28 10:00:00+00:00,57.46999,878.404092,492.763001,0.0,38.273589,55.580293,1522.490965,5.328814,0.0,1285.548782,1527.819779,1285.548782,242.27099699999985,None,LV,2026-04-23
2026-01-28 11:00:00+00:00,56.979292,878.416254,489.887936,0.0,37.407137,60.734153,1523.424772,1.134754,0.0,1290.720529,1524.559526,1290.720529,233.83899700000006,None,LV,2026-04-23
2026-01-28 12:00:00+00:00,58.62858,879.264463,428.492397,0.0,31.566832,63.602292,1461.554564,0.648501,0.0,1282.696067,1462.203065,1282.696067,179.50699799999984,None,LV,2026-04-23
2026-01-28 13:00:00+00:00,62.820445,882.535574,346.213425,0.0,17.392277,54.015589,1362.97731,5.192456,0.0,1249.570769,1368.169766,1249.570769,118.59899700000005,None,LV,2026-04-23
2026-01-28 14:00:00+00:00,64.164094,880.862699,348.984732,0.0,15.857151,51.858401,1361.7270769999998,1.63646,0.0,1254.50754,1363.3635369999997,1254.50754,108.85599699999966,None,LV,2026-04-23
2026-01-28 15:00:00+00:00,63.366493,872.507463,345.730579,0.0,21.45474,56.340793,1359.400068,5.627388,0.0,1273.617459,1365.027456,1273.617459,91.40999699999998,None,LV,2026-04-23
2026-01-28 16:00:00+00:00,63.301265,877.065321,255.999388,0.0,12.755266,71.967206,1281.088446,1.633319,0.0,1271.639767,1282.721765,1271.639767,11.081998000000112,None,LV,2026-04-23
2026-01-28 17:00:00+00:00,60.513726,878.975979,115.44961,0.0,4.943717,77.148567,1137.0315990000001,2.15106,0.0,1242.801661,1139.182659,1242.801661,-103.61900199999991,None,LV,2026-04-23
2026-01-28 18:00:00+00:00,59.34641,872.997084,98.935279,0.0,2.463545,68.959138,1102.701456,1.435392,0.0,1203.05285,1104.136848,1203.05285,-98.91600199999993,None,LV,2026-04-23
2026-01-28 19:00:00+00:00,55.494306,850.622896,95.839641,0.0,0.162423,61.491686,1063.610952,1.869944,0.0,1144.657899,1065.480896,1144.657899,-79.17700300000001,None,LV,2026-04-23
2026-01-28 20:00:00+00:00,53.624473,880.056687,4.111766,0.0,0.05302,62.107497,999.9534429999999,0.887263,0.0,1061.618708,1000.8407059999998,1061.618708,-60.77800200000013,None,LV,2026-04-23
2026-01-28 21:00:00+00:00,53.663018,877.500945,4.369873,0.0,0.454423,50.247623,986.235882,0.812988,0.0,973.274872,987.04887,973.274872,13.773998000000006,None,LV,2026-04-23
2026-01-28 22:00:00+00:00,52.696118,841.693028,3.992592,0.0,0.080988,34.783962,933.246688,0.433841,0.0,908.077532,933.680529,908.077532,25.60299699999996,None,LV,2026-04-23
2026-01-28 23:00:00+00:00,49.613014,835.479903,3.835375,0.0,0.042133,35.977763,924.9481880000001,0.597034,0.0,884.332223,925.5452220000001,884.332223,41.21299900000008,None,LV,2026-04-23
2026-01-29 00:00:00+00:00,48.919655,836.402444,3.773102,0.0,0.023566,40.973647,930.092414,0.195345,0.0,870.463762,930.2877589999999,870.463762,59.82399699999996,None,LV,2026-04-23
2026-01-29 01:00:00+00:00,52.36881,836.504909,3.686679,0.0,0.018513,43.741749,936.3206600000001,0.753414,0.0,874.840076,937.0740740000001,874.840076,62.233998000000156,None,LV,2026-04-23
2026-01-29 02:00:00+00:00,52.47505,836.199433,3.956649,0.0,0.02453,40.784594,933.440256,0.47554,0.0,888.709797,933.915796,888.709797,45.20599900000002,None,LV,2026-04-23
2026-01-29 03:00:00+00:00,52.323143,834.601296,3.856664,0.0,0.038366,33.010758,923.830227,0.114345,0.0,914.226574,923.944572,914.226574,9.717997999999966,None,LV,2026-04-23
2026-01-29 04:00:00+00:00,51.654394,836.858345,16.257333,0.0,0.571237,44.261463,949.6027720000001,0.430139,0.0,1015.009913,950.0329110000001,1015.009913,-64.97700199999986,None,LV,2026-04-23
2026-01-29 05:00:00+00:00,52.757079,840.743126,300.70456,0.0,0.959423,42.612639,1237.776827,1.014559,0.0,1153.903388,1238.7913859999999,1153.903388,84.88799799999993,None,LV,2026-04-23
2026-01-29 06:00:00+00:00,57.028993,873.444649,429.574018,0.0,14.11535,41.379997,1415.5430070000002,5.823915,0.0,1248.951925,1421.3669220000002,1248.951925,172.41499700000008,None,LV,2026-04-23
2026-01-29 07:00:00+00:00,57.282358,889.127028,533.245704,0.0,30.696641,41.458038,1551.8097690000002,4.565948,0.0,1297.265719,1556.3757170000001,1297.265719,259.10999800000013,None,LV,2026-04-23
2026-01-29 08:00:00+00:00,57.364044,890.367292,543.983327,0.0,52.684095,43.841155,1588.2399130000003,0.435497,0.0,1287.353412,1588.6754100000003,1287.353412,301.32199800000035,None,LV,2026-04-23
2026-01-29 09:00:00+00:00,58.063758,891.152823,632.414346,0.0,71.243741,42.203033,1695.0777010000002,5.022524,0.0,1265.296229,1700.1002250000001,1265.296229,434.8039960000001,None,LV,2026-04-23
2026-01-29 10:00:00+00:00,58.610188,892.33039,630.771584,0.0,83.479543,42.394071,1707.5857759999997,2.645333,0.0,1247.082111,1710.2311089999996,1247.082111,463.14899799999966,None,LV,2026-04-23
2026-01-29 11:00:00+00:00,58.157869,892.526443,631.988263,0.0,93.968427,41.247786,1717.888788,4.125774,0.0,1239.483565,1722.014562,1239.483565,482.53099700000007,None,LV,2026-04-23
2026-01-29 12:00:00+00:00,52.844479,892.647268,627.541365,0.0,69.167966,30.848338,1673.049416,3.507849,0.0,1225.743266,1676.5572650000001,1225.743266,450.8139990000002,None,LV,2026-04-23
2026-01-29 13:00:00+00:00,53.836332,893.166149,462.643164,0.0,45.11998,37.096459,1491.862084,0.784257,0.0,1213.471342,1492.6463410000001,1213.471342,279.17499900000007,None,LV,2026-04-23
2026-01-29 14:00:00+00:00,55.678872,877.729556,432.702632,0.0,11.03255,43.914125,1421.0577349999999,0.332956,0.0,1225.631693,1421.3906909999998,1225.631693,195.7589979999998,None,LV,2026-04-23
2026-01-29 15:00:00+00:00,55.763874,879.536263,370.674162,0.0,0.634711,43.865491,1350.474501,0.669665,0.0,1259.527169,1351.1441659999998,1259.527169,91.61699699999986,None,LV,2026-04-23
2026-01-29 16:00:00+00:00,55.97504,891.935359,332.703269,0.0,1.137549,47.509785,1329.261002,1.175471,0.0,1265.184475,1330.436473,1265.184475,65.25199799999996,None,LV,2026-04-23
2026-01-29 17:00:00+00:00,56.570628,891.830612,231.262805,0.0,0.999481,57.648996,1238.312522,0.741915,0.0,1240.037439,1239.054437,1240.037439,-0.9830019999999422,None,LV,2026-04-23
2026-01-29 18:00:00+00:00,55.791335,891.885659,221.036001,0.0,1.089996,56.56553,1226.368521,0.27782,0.0,1207.525343,1226.6463410000001,1207.525343,19.1209980000001,None,LV,2026-04-23
2026-01-29 19:00:00+00:00,55.456811,891.54659,64.143303,0.0,1.149993,48.600646,1060.897343,0.391295,0.0,1150.717641,1061.288638,1150.717641,-89.42900299999997,None,LV,2026-04-23
2026-01-29 20:00:00+00:00,52.626739,879.492401,38.608848,0.0,3.928646,51.653848,1026.3104819999999,1.29312,0.0,1072.917605,1027.603602,1072.917605,-45.314003000000184,None,LV,2026-04-23
2026-01-29 21:00:00+00:00,51.796671,864.980537,3.666172,0.0,1.313296,53.999789,975.7564649999999,0.420345,0.0,999.531813,976.1768099999999,999.531813,-23.355003000000124,None,LV,2026-04-23
2026-01-29 22:00:00+00:00,28.0,810.0,0.0,11.0,0.0,45.0,894.0,0.319811,0.0,946.666076,894.319811,946.666076,-52.34626500000002,None,LV,2026-04-23
2026-01-29 23:00:00+00:00,27.0,833.0,0.0,10.0,0.0,59.0,929.0,0.819209,0.0,914.559927,929.819209,914.559927,15.259281999999985,None,LV,2026-04-23
2026-01-30 00:00:00+00:00,26.0,833.0,0.0,10.0,0.0,62.0,931.0,0.530128,0.0,902.930335,931.530128,902.930335,28.599792999999977,None,LV,2026-04-23
2026-01-30 01:00:00+00:00,27.0,833.0,0.0,10.0,0.0,56.0,926.0,0.36056,0.0,908.687943,926.36056,908.687943,17.672616999999946,None,LV,2026-04-23
