,Fossil Brown coal/Lignite,Hydro Water Reservoir,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-25 06:00:00+00:00,184.635,455.17725,43.362,683.1742499999999,0.0,0.0,407.175925,683.1742499999999,407.175925,275.9983249999999,None,ME,2026-04-23
2026-02-25 07:00:00+00:00,184.855,394.73775,35.6565,615.2492500000001,0.0,0.0,409.447225,615.2492500000001,409.447225,205.80202500000007,None,ME,2026-04-23
2026-02-25 08:00:00+00:00,185.57,389.8785,29.62575,605.07425,0.0,0.0,396.92025,605.07425,396.92025,208.154,None,ME,2026-04-23
2026-02-25 09:00:00+00:00,185.405,387.915,21.09525,594.41525,0.0,0.0,373.317175,594.41525,373.317175,221.098075,None,ME,2026-04-23
2026-02-25 10:00:00+00:00,185.185,371.73675,14.223,571.1447499999999,0.0,0.0,350.150425,571.1447499999999,350.150425,220.99432499999995,None,ME,2026-04-23
2026-02-25 11:00:00+00:00,184.855,373.3785,12.79575,571.0292499999999,0.0,0.0,338.142,571.0292499999999,338.142,232.88724999999994,None,ME,2026-04-23
2026-02-25 12:00:00+00:00,185.46,362.69475,9.62775,557.7825,0.0,0.0,329.29895,557.7825,329.29895,228.48355000000004,None,ME,2026-04-23
2026-02-25 13:00:00+00:00,185.02,360.6735,7.03725,552.73075,0.0,0.0,333.9668,552.73075,333.9668,218.76394999999997,None,ME,2026-04-23
2026-02-25 14:00:00+00:00,184.965,358.281,9.47925,552.72525,0.0,0.0,348.329375,552.72525,348.329375,204.39587499999993,None,ME,2026-04-23
2026-02-25 15:00:00+00:00,184.745,519.6015,9.23175,713.57825,0.0,0.0,390.527625,713.57825,390.527625,323.050625,None,ME,2026-04-23
2026-02-25 16:00:00+00:00,185.35,624.822,19.536,829.7080000000001,0.0,0.0,436.095475,829.7080000000001,436.095475,393.61252500000006,None,ME,2026-04-23
2026-02-25 17:00:00+00:00,185.515,627.2475,19.08225,831.84475,0.0,0.0,485.38065,831.84475,485.38065,346.4641,None,ME,2026-04-23
2026-02-25 18:00:00+00:00,185.405,631.0095,22.6215,839.036,0.0,0.0,493.373725,839.036,493.373725,345.66227499999997,None,ME,2026-04-23
2026-02-25 19:00:00+00:00,185.24,638.03025,9.801,833.0712500000001,0.0,0.0,498.640625,833.0712500000001,498.640625,334.4306250000001,None,ME,2026-04-23
2026-02-25 20:00:00+00:00,185.185,637.461,2.58225,825.22825,0.0,0.0,503.773025,825.22825,503.773025,321.455225,None,ME,2026-04-23
2026-02-25 21:00:00+00:00,184.745,542.6025,14.08275,741.43025,0.0,0.0,461.9576,741.43025,461.9576,279.47265,None,ME,2026-04-23
2026-02-25 22:00:00+00:00,185.02,361.70475,47.6685,594.39325,0.0,0.0,418.3015,594.39325,418.3015,176.09175,None,ME,2026-04-23
2026-02-25 23:00:00+00:00,185.13,353.7765,64.02,602.9265,0.0,0.0,354.074275,602.9265,354.074275,248.85222500000003,None,ME,2026-04-23
2026-02-26 00:00:00+00:00,184.91,272.5635,66.05775,523.53125,0.0,0.0,304.8198,523.53125,304.8198,218.71145,None,ME,2026-04-23
2026-02-26 01:00:00+00:00,185.02,271.64775,69.12675,525.7945,0.0,0.0,278.25545,525.7945,278.25545,247.53904999999997,None,ME,2026-04-23
2026-02-26 02:00:00+00:00,185.075,271.53225,65.16675,521.774,0.0,0.0,266.393575,521.774,266.393575,255.380425,None,ME,2026-04-23
2026-02-26 03:00:00+00:00,185.185,271.5735,68.046,524.8045000000001,0.0,0.0,272.55895,524.8045000000001,272.55895,252.2455500000001,None,ME,2026-04-23
2026-02-26 04:00:00+00:00,185.57,274.50225,73.029,533.1012499999999,0.0,0.0,287.821225,533.1012499999999,287.821225,245.2800249999999,None,ME,2026-04-23
2026-02-26 05:00:00+00:00,185.515,285.73875,70.03425,541.288,0.0,0.0,340.8908,541.288,340.8908,200.3972,None,ME,2026-04-23
2026-02-26 06:00:00+00:00,185.02,384.78,69.70425,639.50425,0.0,0.0,384.599175,639.50425,384.599175,254.90507499999995,None,ME,2026-04-23
2026-02-26 07:00:00+00:00,185.185,342.49875,68.91225,596.5959999999999,0.0,0.0,400.87665,596.5959999999999,400.87665,195.7193499999999,None,ME,2026-04-23
2026-02-26 08:00:00+00:00,189.915,341.6655,67.03125,598.61175,0.0,0.0,377.514925,598.61175,377.514925,221.09682500000002,None,ME,2026-04-23
2026-02-26 09:00:00+00:00,194.205,341.55,66.33,602.085,0.0,0.0,353.399225,602.085,353.399225,248.68577500000004,None,ME,2026-04-23
2026-02-26 10:00:00+00:00,194.15,341.85525,55.84425,591.8495,0.0,0.0,332.566525,591.8495,332.566525,259.282975,None,ME,2026-04-23
2026-02-26 11:00:00+00:00,194.425,278.01675,34.13025,506.572,0.0,0.0,322.9018,506.572,322.9018,183.67020000000002,None,ME,2026-04-23
2026-02-26 12:00:00+00:00,191.84,277.30725,23.61975,492.767,0.0,0.0,314.5254,492.767,314.5254,178.2416,None,ME,2026-04-23
2026-02-26 13:00:00+00:00,189.805,275.187,20.30325,485.29525,0.0,0.0,326.633825,485.29525,326.633825,158.661425,None,ME,2026-04-23
2026-02-26 14:00:00+00:00,190.355,366.036,15.444,571.8349999999999,0.0,0.0,345.949425,571.8349999999999,345.949425,225.8855749999999,None,ME,2026-04-23
2026-02-26 15:00:00+00:00,190.905,519.85725,17.20125,727.9635,0.0,0.0,383.983925,727.9635,383.983925,343.97957499999995,None,ME,2026-04-23
2026-02-26 16:00:00+00:00,190.135,584.75175,35.8875,810.77425,0.0,0.0,438.48585,810.77425,438.48585,372.2884,None,ME,2026-04-23
2026-02-26 17:00:00+00:00,190.63,592.878,27.3735,810.8815000000001,0.0,0.0,485.18265,810.8815000000001,485.18265,325.69885000000005,None,ME,2026-04-23
2026-02-26 18:00:00+00:00,190.685,612.73575,28.5945,832.01525,0.0,0.0,476.963675,832.01525,476.963675,355.051575,None,ME,2026-04-23
2026-02-26 19:00:00+00:00,191.015,606.705,27.2745,824.9945,0.0,0.0,483.04395,824.9945,483.04395,341.95055,None,ME,2026-04-23
2026-02-26 20:00:00+00:00,190.74,605.8965,53.38575,850.02225,0.0,0.0,467.251575,850.02225,467.251575,382.770675,None,ME,2026-04-23
2026-02-26 21:00:00+00:00,190.63,608.388,57.60975,856.62775,0.0,0.0,437.438975,856.62775,437.438975,419.18877499999996,None,ME,2026-04-23
2026-02-26 22:00:00+00:00,190.795,482.988,48.2295,722.0125,0.0,0.0,397.685375,722.0125,397.685375,324.327125,None,ME,2026-04-23
2026-02-26 23:00:00+00:00,190.41,372.339,48.03975,610.78875,0.0,0.0,338.07475,610.78875,338.07475,272.71400000000006,None,ME,2026-04-23
2026-02-27 00:00:00+00:00,190.85,275.649,15.13875,481.63775000000004,0.0,0.0,305.795125,481.63775000000004,305.795125,175.84262500000006,None,ME,2026-04-23
2026-02-27 01:00:00+00:00,190.52,281.41575,3.32475,475.2605,0.0,0.0,276.10375,475.2605,276.10375,199.15675,None,ME,2026-04-23
2026-02-27 02:00:00+00:00,190.19,281.34975,1.41075,472.9505,0.0,0.0,264.26805,472.9505,264.26805,208.68244999999996,None,ME,2026-04-23
2026-02-27 03:00:00+00:00,190.85,284.20425,0.73425,475.7885,0.0,0.0,270.6458,475.7885,270.6458,205.1427,None,ME,2026-04-23
2026-02-27 04:00:00+00:00,190.96,280.83,0.94875,472.73875,0.0,0.0,286.053475,472.73875,286.053475,186.685275,None,ME,2026-04-23
2026-02-27 05:00:00+00:00,190.96,365.05425,0.20625,556.2205,0.0,0.0,337.250275,556.2205,337.250275,218.97022500000003,None,ME,2026-04-23
2026-02-27 06:00:00+00:00,192.445,397.551,0.429,590.425,0.0,0.0,393.958125,590.425,393.958125,196.46687499999996,None,ME,2026-04-23
2026-02-27 07:00:00+00:00,190.685,396.84975,0.23925,587.774,0.0,0.0,398.336025,587.774,398.336025,189.437975,None,ME,2026-04-23
2026-02-27 08:00:00+00:00,191.125,377.2725,0.1155,568.513,0.0,0.0,373.9936,568.513,373.9936,194.51940000000002,None,ME,2026-04-23
2026-02-27 09:00:00+00:00,196.185,277.4145,1.6665,475.26599999999996,0.0,0.0,344.772275,475.26599999999996,344.772275,130.49372499999998,None,ME,2026-04-23
2026-02-27 10:00:00+00:00,196.845,271.81275,2.58225,471.23999999999995,0.0,0.0,325.759775,471.23999999999995,325.759775,145.48022499999996,None,ME,2026-04-23
2026-02-27 11:00:00+00:00,194.48,271.63125,0.7755,466.88675000000006,0.0,0.0,313.2774,466.88675000000006,313.2774,153.60935000000006,None,ME,2026-04-23
2026-02-27 12:00:00+00:00,190.3,273.94125,0.0,464.24125000000004,0.0,0.0,311.091825,464.24125000000004,311.091825,153.14942500000006,None,ME,2026-04-23
2026-02-27 13:00:00+00:00,183.425,288.56025,0.0,471.98525,0.0,0.0,322.936325,471.98525,322.936325,149.048925,None,ME,2026-04-23
2026-02-27 14:00:00+00:00,184.25,364.14675,0.099,548.49575,0.0,0.0,354.536,548.49575,354.536,193.95975000000004,None,ME,2026-04-23
2026-02-27 15:00:00+00:00,184.36,466.67775,0.0,651.03775,0.0,0.0,393.951925,651.03775,393.951925,257.08582499999994,None,ME,2026-04-23
2026-02-27 16:00:00+00:00,185.13,553.74825,0.0,738.87825,0.0,0.0,430.39295,738.87825,430.39295,308.4853,None,ME,2026-04-23
2026-02-27 17:00:00+00:00,184.525,590.47725,0.0,775.00225,0.0,0.0,470.38425,775.00225,470.38425,304.618,None,ME,2026-04-23
2026-02-27 18:00:00+00:00,184.47,597.267,0.0,781.7370000000001,0.0,0.0,474.36065,781.7370000000001,474.36065,307.37635000000006,None,ME,2026-04-23
2026-02-27 19:00:00+00:00,184.855,560.62875,1.2045,746.68825,0.0,0.0,469.128475,746.68825,469.128475,277.55977500000006,None,ME,2026-04-23
2026-02-27 20:00:00+00:00,185.24,496.9635,2.31,684.5135,0.0,0.0,451.02285,684.5135,451.02285,233.49065000000002,None,ME,2026-04-23
2026-02-27 21:00:00+00:00,185.24,502.81275,3.102,691.15475,0.0,0.0,426.769525,691.15475,426.769525,264.38522500000005,None,ME,2026-04-23
2026-02-27 22:00:00+00:00,184.305,446.87775,0.561,631.74375,0.0,0.0,399.295925,631.74375,399.295925,232.44782499999997,None,ME,2026-04-23
2026-02-27 23:00:00+00:00,184.58,365.73075,0.1485,550.45925,0.0,0.0,356.087825,550.45925,356.087825,194.371425,None,ME,2026-04-23
2026-02-28 00:00:00+00:00,184.305,294.86325,0.1485,479.31675,0.0,0.0,305.419375,479.31675,305.419375,173.897375,None,ME,2026-04-23
2026-02-28 01:00:00+00:00,184.58,295.68,1.8315,482.0915,0.0,0.0,277.162075,482.0915,277.162075,204.92942499999998,None,ME,2026-04-23
2026-02-28 02:00:00+00:00,185.405,295.80375,0.2145,481.42325,0.0,0.0,265.288325,481.42325,265.288325,216.134925,None,ME,2026-04-23
2026-02-28 03:00:00+00:00,185.24,297.4125,0.0,482.65250000000003,0.0,0.0,267.8353,482.65250000000003,267.8353,214.8172,None,ME,2026-04-23
2026-02-28 04:00:00+00:00,185.405,293.95575,0.2145,479.57525000000004,0.0,0.0,271.426225,479.57525000000004,271.426225,208.14902500000005,None,ME,2026-04-23
2026-02-28 05:00:00+00:00,185.185,349.7505,1.9305,536.8660000000001,0.0,0.0,295.759525,536.8660000000001,295.759525,241.1064750000001,None,ME,2026-04-23
2026-02-28 06:00:00+00:00,186.12,347.56425,2.112,535.79625,0.0,0.0,344.983675,535.79625,344.983675,190.81257499999998,None,ME,2026-04-23
2026-02-28 07:00:00+00:00,185.405,365.64825,0.066,551.1192500000001,0.0,0.0,368.7508,551.1192500000001,368.7508,182.36845000000005,None,ME,2026-04-23
2026-02-28 08:00:00+00:00,184.8,369.44325,0.0,554.24325,0.0,0.0,364.11735,554.24325,364.11735,190.1259,None,ME,2026-04-23
2026-02-28 09:00:00+00:00,184.58,278.23125,0.0,462.81125,0.0,0.0,340.46675,462.81125,340.46675,122.34449999999998,None,ME,2026-04-23
2026-02-28 10:00:00+00:00,184.855,289.26975,0.12375,474.2484999999999,0.0,0.0,317.9,474.2484999999999,317.9,156.34849999999994,None,ME,2026-04-23
2026-02-28 11:00:00+00:00,185.02,288.49425,2.4255,475.93975000000006,0.0,0.0,307.6695,475.93975000000006,307.6695,168.27025000000003,None,ME,2026-04-23
2026-02-28 12:00:00+00:00,184.525,296.05125,2.58225,483.15849999999995,0.0,0.0,308.20185,483.15849999999995,308.20185,174.95664999999997,None,ME,2026-04-23
2026-02-28 13:00:00+00:00,184.855,299.0295,1.2045,485.089,0.0,0.0,321.87645,485.089,321.87645,163.21255000000002,None,ME,2026-04-23
2026-02-28 14:00:00+00:00,185.24,297.132,0.3135,482.6855,0.0,0.0,339.279775,482.6855,339.279775,143.40572500000002,None,ME,2026-04-23
2026-02-28 15:00:00+00:00,184.47,408.672,0.0,593.142,0.0,0.0,374.611825,593.142,374.611825,218.53017500000004,None,ME,2026-04-23
2026-02-28 16:00:00+00:00,184.195,498.2505,0.0165,682.462,0.0,0.0,417.823625,682.462,417.823625,264.638375,None,ME,2026-04-23
2026-02-28 17:00:00+00:00,184.25,582.39225,0.0,766.64225,0.0,0.0,463.890275,766.64225,463.890275,302.751975,None,ME,2026-04-23
2026-02-28 18:00:00+00:00,184.36,587.60625,0.0,771.9662500000001,0.0,0.0,471.294675,771.9662500000001,471.294675,300.6715750000001,None,ME,2026-04-23
2026-02-28 19:00:00+00:00,185.185,561.363,0.0,746.548,0.0,0.0,463.1238,746.548,463.1238,283.4242,None,ME,2026-04-23
2026-02-28 20:00:00+00:00,184.855,520.41,0.0,705.265,0.0,0.0,442.406975,705.265,442.406975,262.858025,None,ME,2026-04-23
2026-02-28 21:00:00+00:00,185.02,493.75425,0.0,678.77425,0.0,0.0,415.298325,678.77425,415.298325,263.4759250000001,None,ME,2026-04-23
2026-02-28 22:00:00+00:00,185.075,461.439,0.0,646.514,0.0,0.0,382.665275,646.514,382.665275,263.848725,None,ME,2026-04-23
2026-02-28 23:00:00+00:00,189.475,292.7265,0.0,482.2015,0.0,0.0,345.08215,482.2015,345.08215,137.11935,None,ME,2026-04-23
2026-03-01 00:00:00+00:00,190.135,290.42475,0.0,480.55975,0.0,0.0,305.799525,480.55975,305.799525,174.760225,None,ME,2026-04-23
2026-03-01 01:00:00+00:00,189.255,292.86675,0.0,482.12175,0.0,0.0,273.78085,482.12175,273.78085,208.34090000000003,None,ME,2026-04-23
2026-03-01 02:00:00+00:00,189.145,293.55975,0.0,482.70475,0.0,0.0,261.0919,482.70475,261.0919,221.61284999999998,None,ME,2026-04-23
2026-03-01 03:00:00+00:00,189.695,297.71775,0.0,487.41275,0.0,0.0,263.99635,487.41275,263.99635,223.4164,None,ME,2026-04-23
2026-03-01 04:00:00+00:00,190.19,295.2675,0.0,485.4575,0.0,0.0,268.054,485.4575,268.054,217.4035,None,ME,2026-04-23
2026-03-01 05:00:00+00:00,189.64,284.07225,0.0,473.71225,0.0,0.0,281.9139,473.71225,281.9139,191.79834999999997,None,ME,2026-04-23
2026-03-01 06:00:00+00:00,190.19,291.33225,0.0,481.52225,0.0,0.0,314.252275,481.52225,314.252275,167.269975,None,ME,2026-04-23
2026-03-01 07:00:00+00:00,190.96,342.276,0.0,533.236,0.0,0.0,337.210575,533.236,337.210575,196.02542499999998,None,ME,2026-04-23
2026-03-01 08:00:00+00:00,190.19,278.80875,0.0,468.99875,0.0,0.0,353.271025,468.99875,353.271025,115.72772499999996,None,ME,2026-04-23
2026-03-01 09:00:00+00:00,189.475,278.77575,0.0,468.25075000000004,0.0,0.0,343.356975,468.25075000000004,343.356975,124.89377500000006,None,ME,2026-04-23
2026-03-01 10:00:00+00:00,189.475,276.63075,0.0,466.10574999999994,0.0,0.0,325.2337,466.10574999999994,325.2337,140.87204999999994,None,ME,2026-04-23
2026-03-01 11:00:00+00:00,189.31,272.10975,0.99,462.40975000000003,0.0,0.0,308.221875,462.40975000000003,308.221875,154.18787500000002,None,ME,2026-04-23
2026-03-01 12:00:00+00:00,189.31,272.877,1.65,463.837,0.0,0.0,309.4925,463.837,309.4925,154.34449999999998,None,ME,2026-04-23
2026-03-01 13:00:00+00:00,188.375,290.0205,3.37975,481.77525,0.0,0.0,324.206325,481.77525,324.206325,157.56892500000004,None,ME,2026-04-23
2026-03-01 14:00:00+00:00,188.32,298.419,1.79025,488.52925,0.0,0.0,344.48195,488.52925,344.48195,144.0473,None,ME,2026-04-23
2026-03-01 15:00:00+00:00,187.33,389.60625,0.473,577.4092499999999,0.0,0.0,373.8137,577.4092499999999,373.8137,203.59554999999995,None,ME,2026-04-23
2026-03-01 16:00:00+00:00,187.165,514.21425,0.0,701.37925,0.0,0.0,423.8244,701.37925,423.8244,277.55484999999993,None,ME,2026-04-23
2026-03-01 17:00:00+00:00,187.385,564.06075,0.022,751.46775,0.0,0.0,470.486825,751.46775,470.486825,280.980925,None,ME,2026-04-23
2026-03-01 18:00:00+00:00,185.295,581.83125,0.088,767.2142499999999,0.0,0.0,488.19965,767.2142499999999,488.19965,279.01459999999986,None,ME,2026-04-23
2026-03-01 19:00:00+00:00,187.605,566.89875,0.0,754.50375,0.0,0.0,503.59125,754.50375,503.59125,250.91249999999997,None,ME,2026-04-23
2026-03-01 20:00:00+00:00,189.695,497.87925,0.0,687.57425,0.0,0.0,485.09075,687.57425,485.09075,202.4835,None,ME,2026-04-23
2026-03-01 21:00:00+00:00,189.75,449.5755,0.286,639.6114999999999,0.0,0.0,433.7785,639.6114999999999,433.7785,205.83299999999986,None,ME,2026-04-23
2026-03-01 22:00:00+00:00,190.025,423.81075,1.9305,615.76625,0.0,0.0,369.82295,615.76625,369.82295,245.94330000000002,None,ME,2026-04-23
2026-03-01 23:00:00+00:00,189.86,286.2255,2.035,478.12050000000005,0.0,0.0,318.5928,478.12050000000005,318.5928,159.52770000000004,None,ME,2026-04-23
2026-03-02 00:00:00+00:00,189.42,294.03825,0.022,483.48025,0.0,0.0,264.91535,483.48025,264.91535,218.56490000000002,None,ME,2026-04-23
2026-03-02 01:00:00+00:00,187.385,291.621,0.0,479.006,0.0,0.0,244.63195,479.006,244.63195,234.37404999999998,None,ME,2026-04-23
2026-03-02 02:00:00+00:00,186.175,295.1025,0.0,481.27750000000003,0.0,0.0,229.790575,481.27750000000003,229.790575,251.48692500000004,None,ME,2026-04-23
2026-03-02 03:00:00+00:00,186.78,293.535,0.0,480.31500000000005,0.0,0.0,241.80315,480.31500000000005,241.80315,238.51185000000007,None,ME,2026-04-23
2026-03-02 04:00:00+00:00,187.11,274.13925,0.0,461.24925,0.0,0.0,234.40525,461.24925,234.40525,226.84400000000002,None,ME,2026-04-23
2026-03-02 05:00:00+00:00,187.22,296.19975,0.18425,483.60400000000004,0.0,0.0,307.399775,483.60400000000004,307.399775,176.20422500000006,None,ME,2026-04-23
2026-03-02 06:00:00+00:00,188.485,394.383,1.47675,584.34475,0.0,0.0,349.65325,584.34475,349.65325,234.69149999999996,None,ME,2026-04-23
2026-03-02 07:00:00+00:00,189.915,400.9335,2.0955,592.944,0.0,0.0,344.17655,592.944,344.17655,248.76744999999994,None,ME,2026-04-23
2026-03-02 08:00:00+00:00,189.475,389.44125,0.33,579.24625,0.0,0.0,379.950475,579.24625,379.950475,199.29577500000005,None,ME,2026-04-23
2026-03-02 09:00:00+00:00,187.935,299.1615,0.968,488.0645,0.0,0.0,384.2788,488.0645,384.2788,103.78570000000002,None,ME,2026-04-23
2026-03-02 10:00:00+00:00,189.09,298.22925,1.012,488.33125,0.0,0.0,400.090425,488.33125,400.090425,88.24082500000003,None,ME,2026-04-23
2026-03-02 11:00:00+00:00,188.54,294.789,0.022,483.35099999999994,0.0,0.0,395.145625,483.35099999999994,395.145625,88.20537499999995,None,ME,2026-04-23
2026-03-02 12:00:00+00:00,189.805,295.70475,0.308,485.81775,0.0,0.0,363.205525,485.81775,363.205525,122.61222499999997,None,ME,2026-04-23
2026-03-02 13:00:00+00:00,189.255,298.8645,0.0,488.1195,0.0,0.0,374.185575,488.1195,374.185575,113.93392500000004,None,ME,2026-04-23
2026-03-02 14:00:00+00:00,188.54,298.87275,0.319,487.73175,0.0,0.0,410.43005,487.73175,410.43005,77.30169999999998,None,ME,2026-04-23
2026-03-02 15:00:00+00:00,187.935,470.07675,0.0,658.01175,0.0,0.0,434.3413,658.01175,434.3413,223.67045000000002,None,ME,2026-04-23
2026-03-02 16:00:00+00:00,185.735,637.4775,0.0,823.2125,0.0,0.0,458.923075,823.2125,458.923075,364.289425,None,ME,2026-04-23
2026-03-02 17:00:00+00:00,186.67,635.25825,0.0,821.9282499999999,0.0,0.0,476.178925,821.9282499999999,476.178925,345.74932499999994,None,ME,2026-04-23
2026-03-02 18:00:00+00:00,189.2,624.86325,0.0,814.0632499999999,0.0,0.0,470.92625,814.0632499999999,470.92625,343.13699999999994,None,ME,2026-04-23
2026-03-02 19:00:00+00:00,189.365,630.8115,0.0,820.1765,0.0,0.0,469.5857,820.1765,469.5857,350.59080000000006,None,ME,2026-04-23
2026-03-02 20:00:00+00:00,189.42,629.5245,0.0,818.9445,0.0,0.0,456.73105,818.9445,456.73105,362.21344999999997,None,ME,2026-04-23
2026-03-02 21:00:00+00:00,189.97,587.664,0.0,777.634,0.0,0.0,428.5279,777.634,428.5279,349.1061,None,ME,2026-04-23
2026-03-02 22:00:00+00:00,189.64,562.683,0.0,752.323,0.0,0.0,384.789825,752.323,384.789825,367.53317499999997,None,ME,2026-04-23
2026-03-02 23:00:00+00:00,189.64,288.89025,0.0,478.53024999999997,0.0,0.0,326.881875,478.53024999999997,326.881875,151.648375,None,ME,2026-04-23
2026-03-03 00:00:00+00:00,188.98,288.354,0.0,477.33399999999995,0.0,0.0,282.102125,477.33399999999995,282.102125,195.23187499999995,None,ME,2026-04-23
2026-03-03 01:00:00+00:00,188.815,289.36875,0.099,478.28274999999996,0.0,0.0,258.5458,478.28274999999996,258.5458,219.73694999999998,None,ME,2026-04-23
2026-03-03 02:00:00+00:00,189.145,288.46125,0.781,478.38725000000005,0.0,0.0,248.999,478.38725000000005,248.999,229.38825000000006,None,ME,2026-04-23
2026-03-03 03:00:00+00:00,189.805,295.548,0.066,485.419,0.0,0.0,254.21435,485.419,254.21435,231.20465,None,ME,2026-04-23
2026-03-03 04:00:00+00:00,188.705,295.77075,0.0,484.47575000000006,0.0,0.0,259.8503,484.47575000000006,259.8503,224.62545000000006,None,ME,2026-04-23
2026-03-03 05:00:00+00:00,188.265,518.628,0.0,706.893,0.0,0.0,323.203925,706.893,323.203925,383.689075,None,ME,2026-04-23
2026-03-03 06:00:00+00:00,187.715,580.9815,0.0,768.6965,0.0,0.0,390.744775,768.6965,390.744775,377.951725,None,ME,2026-04-23
2026-03-03 07:00:00+00:00,188.32,411.0315,0.0,599.3515,0.0,0.0,410.79165,599.3515,410.79165,188.55984999999998,None,ME,2026-04-23
2026-03-03 08:00:00+00:00,187.33,367.24875,0.0,554.57875,0.0,0.0,392.8978,554.57875,392.8978,161.68095,None,ME,2026-04-23
2026-03-03 09:00:00+00:00,187.165,290.202,0.0,477.36699999999996,0.0,0.0,344.284725,477.36699999999996,344.284725,133.08227499999998,None,ME,2026-04-23
2026-03-03 10:00:00+00:00,186.89,285.5325,0.0,472.4225,0.0,0.0,320.977375,472.4225,320.977375,151.44512500000002,None,ME,2026-04-23
2026-03-03 11:00:00+00:00,187.165,289.0965,0.40425,476.66574999999995,0.0,0.0,319.049775,476.66574999999995,319.049775,157.61597499999993,None,ME,2026-04-23
2026-03-03 12:00:00+00:00,186.725,286.5555,2.4585,475.739,0.0,0.0,315.792475,475.739,315.792475,159.94652499999995,None,ME,2026-04-23
2026-03-03 13:00:00+00:00,186.395,295.09425,3.993,485.48224999999996,0.0,0.0,338.215025,485.48224999999996,338.215025,147.26722499999994,None,ME,2026-04-23
2026-03-03 14:00:00+00:00,186.56,298.4685,4.43025,489.45875,0.0,0.0,354.4274,489.45875,354.4274,135.03135000000003,None,ME,2026-04-23
2026-03-03 15:00:00+00:00,186.505,632.6925,3.465,822.6625,0.0,0.0,393.205575,822.6625,393.205575,429.456925,None,ME,2026-04-23
2026-03-03 16:00:00+00:00,186.45,636.834,2.74725,826.0312499999999,0.0,0.0,432.2097,826.0312499999999,432.2097,393.8215499999999,None,ME,2026-04-23
2026-03-03 17:00:00+00:00,187.88,637.99725,2.9205,828.79775,0.0,0.0,469.76245,828.79775,469.76245,359.03529999999995,None,ME,2026-04-23
2026-03-03 18:00:00+00:00,187.44,632.5605,4.72725,824.7277500000001,0.0,0.0,469.39055,824.7277500000001,469.39055,355.3372000000001,None,ME,2026-04-23
2026-03-03 19:00:00+00:00,188.65,633.138,0.28875,822.0767500000001,0.0,0.0,464.61395,822.0767500000001,464.61395,357.4628000000001,None,ME,2026-04-23
2026-03-03 20:00:00+00:00,189.2,628.6995,0.0,817.8995,0.0,0.0,453.271075,817.8995,453.271075,364.628425,None,ME,2026-04-23
2026-03-03 21:00:00+00:00,190.245,630.1845,0.1485,820.578,0.0,0.0,420.446125,820.578,420.446125,400.131875,None,ME,2026-04-23
2026-03-03 22:00:00+00:00,189.915,573.474,0.0,763.389,0.0,0.0,379.273475,763.389,379.273475,384.115525,None,ME,2026-04-23
2026-03-03 23:00:00+00:00,189.75,291.3405,0.0,481.0905,0.0,0.0,328.1146,481.0905,328.1146,152.97590000000002,None,ME,2026-04-23
2026-03-04 00:00:00+00:00,189.585,289.113,0.0,478.698,0.0,0.0,283.1777,478.698,283.1777,195.52029999999996,None,ME,2026-04-23
2026-03-04 01:00:00+00:00,189.365,289.773,0.0,479.13800000000003,0.0,0.0,254.52315,479.13800000000003,254.52315,224.61485000000005,None,ME,2026-04-23
2026-03-04 02:00:00+00:00,189.42,290.5815,0.0,480.00149999999996,0.0,0.0,249.563525,480.00149999999996,249.563525,230.43797499999997,None,ME,2026-04-23
2026-03-04 03:00:00+00:00,190.025,296.69475,0.594,487.31374999999997,0.0,0.0,245.357625,487.31374999999997,245.357625,241.95612499999996,None,ME,2026-04-23
2026-03-04 04:00:00+00:00,188.815,293.46075,0.6105,482.88625,0.0,0.0,264.26085,482.88625,264.26085,218.6254,None,ME,2026-04-23
2026-03-04 05:00:00+00:00,189.585,509.54475,0.0,699.1297500000001,0.0,0.0,324.82405,699.1297500000001,324.82405,374.30570000000006,None,ME,2026-04-23
2026-03-04 06:00:00+00:00,189.75,551.5785,0.0,741.3285,0.0,0.0,380.9698,741.3285,380.9698,360.35869999999994,None,ME,2026-04-23
2026-03-04 07:00:00+00:00,189.64,383.97975,0.0,573.6197500000001,0.0,0.0,388.678575,573.6197500000001,388.678575,184.94117500000004,None,ME,2026-04-23
2026-03-04 08:00:00+00:00,189.805,298.089,0.0,487.894,0.0,0.0,414.588225,487.894,414.588225,73.30577499999998,None,ME,2026-04-23
2026-03-04 09:00:00+00:00,189.42,297.50325,0.088,487.01124999999996,0.0,0.0,431.599225,487.01124999999996,431.599225,55.41202499999997,None,ME,2026-04-23
2026-03-04 10:00:00+00:00,188.925,299.07075,0.616,488.61175,0.0,0.0,399.302325,488.61175,399.302325,89.30942499999998,None,ME,2026-04-23
2026-03-04 11:00:00+00:00,190.19,298.584,0.374,489.148,0.0,0.0,396.65375,489.148,396.65375,92.49425000000002,None,ME,2026-04-23
2026-03-04 12:00:00+00:00,189.695,298.95525,0.25575,488.90599999999995,0.0,0.0,400.70855,488.90599999999995,400.70855,88.19744999999995,None,ME,2026-04-23
2026-03-04 13:00:00+00:00,189.09,298.584,0.34375,488.01775,0.0,0.0,408.01025,488.01775,408.01025,80.0075,None,ME,2026-04-23
