,BG_GR,GR_BG,BG_MK,MK_BG,BG_RO,RO_BG,BG_RS,RS_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-28 01:00:00+00:00,0.0,1352.0,12.0,239.0,449.125,16.45,145.0,0.0,-1352.0,-227.0,432.675,145.0,-1001.325,None,BG,2026-04-23
2026-01-28 02:00:00+00:00,0.0,1351.0,50.0,290.0,430.725,20.175,145.0,39.0,-1351.0,-240.0,410.55,106.0,-1074.45,None,BG,2026-04-23
2026-01-28 03:00:00+00:00,0.0,1345.0,8.0,290.0,512.9,0.0,145.0,22.0,-1345.0,-282.0,512.9,123.0,-991.0999999999999,None,BG,2026-04-23
2026-01-28 04:00:00+00:00,0.0,1359.0,33.0,365.0,929.925,0.0,210.0,75.0,-1359.0,-332.0,929.925,135.0,-626.075,None,BG,2026-04-23
2026-01-28 05:00:00+00:00,0.0,1357.0,48.0,256.0,927.37499975,0.0,97.0,75.0,-1357.0,-208.0,927.37499975,22.0,-615.62500025,None,BG,2026-04-23
2026-01-28 06:00:00+00:00,0.0,1322.0,63.0,241.0,1953.92499975,0.0,117.0,135.0,-1322.0,-178.0,1953.92499975,-18.0,435.9249997500001,None,BG,2026-04-23
2026-01-28 07:00:00+00:00,0.0,1176.125,41.0,239.0,1992.0,0.0,351.0,82.0,-1176.125,-198.0,1992.0,269.0,886.875,None,BG,2026-04-23
2026-01-28 08:00:00+00:00,0.0,977.85,141.0,262.0,2013.0,0.0,381.0,75.0,-977.85,-121.0,2013.0,306.0,1220.15,None,BG,2026-04-23
2026-01-28 09:00:00+00:00,0.0,965.15,156.0,255.0,1905.35,0.0,400.0,0.0,-965.15,-99.0,1905.35,400.0,1241.1999999999998,None,BG,2026-04-23
2026-01-28 10:00:00+00:00,0.0,947.1,156.0,264.0,1900.0,0.0,400.0,0.0,-947.1,-108.0,1900.0,400.0,1244.9,None,BG,2026-04-23
2026-01-28 11:00:00+00:00,0.0,1055.025,185.0,303.0,1900.0,0.0,400.0,0.0,-1055.025,-118.0,1900.0,400.0,1126.975,None,BG,2026-04-23
2026-01-28 12:00:00+00:00,0.0,1181.15,143.0,242.0,1900.0,0.0,375.0,0.0,-1181.15,-99.0,1900.0,375.0,994.8499999999999,None,BG,2026-04-23
2026-01-28 13:00:00+00:00,0.0,1380.0,100.0,269.0,1842.475,0.0,315.0,75.0,-1380.0,-169.0,1842.475,240.0,533.4749999999999,None,BG,2026-04-23
2026-01-28 14:00:00+00:00,0.0,1391.0,82.0,265.0,1896.65,0.0,228.0,75.0,-1391.0,-183.0,1896.65,153.0,475.6500000000001,None,BG,2026-04-23
2026-01-28 15:00:00+00:00,0.0,1400.0,38.0,220.0,1886.2,0.0,237.0,75.0,-1400.0,-182.0,1886.2,162.0,466.20000000000005,None,BG,2026-04-23
2026-01-28 16:00:00+00:00,0.0,1378.025,53.0,229.0,1810.4,0.775,192.0,75.0,-1378.025,-176.0,1809.625,117.0,372.5999999999999,None,BG,2026-04-23
2026-01-28 17:00:00+00:00,0.0,1400.0,40.0,184.0,1482.625,1.25,216.0,75.0,-1400.0,-144.0,1481.375,141.0,78.375,None,BG,2026-04-23
2026-01-28 18:00:00+00:00,0.0,1400.0,17.0,237.0,1445.4,1.95,218.0,75.0,-1400.0,-220.0,1443.45,143.0,-33.549999999999955,None,BG,2026-04-23
2026-01-28 19:00:00+00:00,0.0,1400.0,18.0,278.0,1366.6,6.15,172.0,75.0,-1400.0,-260.0,1360.4499999999998,97.0,-202.55000000000018,None,BG,2026-04-23
2026-01-28 20:00:00+00:00,0.0,1400.0,48.0,234.0,1144.875,2.5,240.0,75.0,-1400.0,-186.0,1142.375,165.0,-278.625,None,BG,2026-04-23
2026-01-28 21:00:00+00:00,0.0,1383.0,63.0,241.0,1285.0,1.25,248.0,0.0,-1383.0,-178.0,1283.75,248.0,-29.25,None,BG,2026-04-23
2026-01-28 22:00:00+00:00,0.0,1332.0,56.0,241.0,1394.525,1.25,236.0,0.0,-1332.0,-185.0,1393.275,236.0,112.27500000000009,None,BG,2026-04-23
2026-01-28 23:00:00+00:00,0.0,1342.0,78.0,212.0,1023.55,0.0,256.0,0.0,-1342.0,-134.0,1023.55,256.0,-196.45000000000005,None,BG,2026-04-23
2026-01-29 00:00:00+00:00,0.0,1356.0,58.0,217.0,729.4000000000001,0.0,225.0,0.0,-1356.0,-159.0,729.4000000000001,225.0,-560.5999999999999,None,BG,2026-04-23
2026-01-29 01:00:00+00:00,0.0,1356.0,58.0,226.0,603.85,0.0,220.0,0.0,-1356.0,-168.0,603.85,220.0,-700.15,None,BG,2026-04-23
2026-01-29 02:00:00+00:00,0.0,1377.0,58.0,227.0,627.625,0.0,207.0,0.0,-1377.0,-169.0,627.625,207.0,-711.375,None,BG,2026-04-23
2026-01-29 03:00:00+00:00,0.0,1392.0,58.0,293.0,877.25,0.0,205.0,30.0,-1392.0,-235.0,877.25,175.0,-574.75,None,BG,2026-04-23
2026-01-29 04:00:00+00:00,0.0,1313.425,58.0,266.0,814.4,0.0,205.0,10.0,-1313.425,-208.0,814.4,195.0,-512.025,None,BG,2026-04-23
2026-01-29 05:00:00+00:00,0.0,1345.0,8.0,206.0,1153.25,0.0,260.0,0.0,-1345.0,-198.0,1153.25,260.0,-129.75,None,BG,2026-04-23
2026-01-29 06:00:00+00:00,0.0,1352.0,78.0,191.0,1710.5,0.0,290.0,225.0,-1352.0,-113.0,1710.5,65.0,310.5,None,BG,2026-04-23
2026-01-29 07:00:00+00:00,0.0,1313.5,86.0,221.0,1831.575,2.925,280.0,250.0,-1313.5,-135.0,1828.65,30.0,410.1500000000001,None,BG,2026-04-23
2026-01-29 08:00:00+00:00,0.0,1304.0,63.0,190.0,1483.6,0.0,272.0,250.0,-1304.0,-127.0,1483.6,22.0,74.59999999999991,None,BG,2026-04-23
2026-01-29 09:00:00+00:00,0.0,1305.0,119.0,225.0,1018.9000000000001,0.0,361.0,25.0,-1305.0,-106.0,1018.9000000000001,336.0,-56.09999999999991,None,BG,2026-04-23
2026-01-29 10:00:00+00:00,0.0,1314.0,82.0,221.0,1451.125,0.0,273.0,250.0,-1314.0,-139.0,1451.125,23.0,21.125,None,BG,2026-04-23
2026-01-29 11:00:00+00:00,0.0,1329.0,79.0,221.0,1464.625,0.0,285.0,250.0,-1329.0,-142.0,1464.625,35.0,28.625,None,BG,2026-04-23
2026-01-29 12:00:00+00:00,0.0,1321.0,83.0,220.0,1433.675,0.0,260.0,250.0,-1321.0,-137.0,1433.675,10.0,-14.325000000000045,None,BG,2026-04-23
2026-01-29 13:00:00+00:00,0.0,1365.0,77.0,233.0,1327.675,0.0,229.0,85.0,-1365.0,-156.0,1327.675,144.0,-49.325000000000045,None,BG,2026-04-23
2026-01-29 14:00:00+00:00,0.0,1392.0,67.0,258.0,1744.275,0.0,165.0,310.0,-1392.0,-191.0,1744.275,-145.0,16.27500000000009,None,BG,2026-04-23
2026-01-29 15:00:00+00:00,0.0,1400.0,13.0,235.0,1995.325,0.0,170.0,310.0,-1400.0,-222.0,1995.325,-140.0,233.32500000000005,None,BG,2026-04-23
2026-01-29 16:00:00+00:00,0.0,1400.0,15.0,231.0,2121.0,0.0,131.0,274.0,-1400.0,-216.0,2121.0,-143.0,362.0,None,BG,2026-04-23
2026-01-29 17:00:00+00:00,0.0,1400.0,18.0,230.0,2022.875,0.0,143.0,252.0,-1400.0,-212.0,2022.875,-109.0,301.875,None,BG,2026-04-23
2026-01-29 18:00:00+00:00,0.0,1400.0,23.0,243.0,1849.65,0.0,138.0,232.0,-1400.0,-220.0,1849.65,-94.0,135.6500000000001,None,BG,2026-04-23
2026-01-29 19:00:00+00:00,0.0,1400.0,18.0,243.0,1555.65,0.0,145.0,225.0,-1400.0,-225.0,1555.65,-80.0,-149.3499999999999,None,BG,2026-04-23
2026-01-29 20:00:00+00:00,0.0,1396.0,84.0,278.0,892.3,2.075,268.0,0.0,-1396.0,-194.0,890.2249999999999,268.0,-431.7750000000001,None,BG,2026-04-23
2026-01-29 21:00:00+00:00,0.0,1313.0,58.0,232.0,1050.0,0.0,281.0,0.0,-1313.0,-174.0,1050.0,281.0,-156.0,None,BG,2026-04-23
2026-01-29 22:00:00+00:00,0.0,1278.0,55.0,232.0,1218.9,0.0,281.0,0.0,-1278.0,-177.0,1218.9,281.0,44.90000000000009,None,BG,2026-04-23
2026-01-29 23:00:00+00:00,0.0,1265.0,53.0,258.0,839.9,0.0,327.0,0.0,-1265.0,-205.0,839.9,327.0,-303.1,None,BG,2026-04-23
2026-01-30 00:00:00+00:00,0.0,1315.0,60.0,257.0,407.0,216.75,327.0,0.0,-1315.0,-197.0,190.25,327.0,-994.75,None,BG,2026-04-23
2026-01-30 01:00:00+00:00,0.0,1351.0,59.0,283.0,407.0,360.975,322.0,0.0,-1351.0,-224.0,46.02499999999998,322.0,-1206.975,None,BG,2026-04-23
2026-01-30 02:00:00+00:00,0.0,1351.0,50.0,298.0,407.0,240.0,307.0,0.0,-1351.0,-248.0,167.0,307.0,-1125.0,None,BG,2026-04-23
2026-01-30 03:00:00+00:00,0.0,1354.0,50.0,299.0,422.4,124.325,282.0,0.0,-1354.0,-249.0,298.075,282.0,-1022.925,None,BG,2026-04-23
2026-01-30 04:00:00+00:00,0.0,1346.0,70.0,305.0,601.8,0.0,301.0,0.0,-1346.0,-235.0,601.8,301.0,-678.2,None,BG,2026-04-23
2026-01-30 05:00:00+00:00,0.0,1341.0,26.0,238.0,843.925,0.0,245.0,9.0,-1341.0,-212.0,843.925,236.0,-473.07500000000005,None,BG,2026-04-23
2026-01-30 06:00:00+00:00,0.0,1371.0,42.0,206.0,1137.15,0.0,309.0,0.0,-1371.0,-164.0,1137.15,309.0,-88.84999999999991,None,BG,2026-04-23
2026-01-30 07:00:00+00:00,0.0,1397.0,30.0,179.0,1244.5249995,0.0,365.0,10.0,-1397.0,-149.0,1244.5249995,355.0,53.52499949999992,None,BG,2026-04-23
2026-01-30 08:00:00+00:00,0.0,1380.0,51.0,208.0,1445.54999975,0.0,363.0,260.0,-1380.0,-157.0,1445.54999975,103.0,11.549999750000097,None,BG,2026-04-23
2026-01-30 09:00:00+00:00,0.0,1347.0,71.0,216.0,1159.5,0.0,345.0,260.0,-1347.0,-145.0,1159.5,85.0,-247.5,None,BG,2026-04-23
2026-01-30 10:00:00+00:00,0.0,1355.0,14.0,220.0,1071.1750000000002,0.0,334.0,0.0,-1355.0,-206.0,1071.1750000000002,334.0,-155.82499999999982,None,BG,2026-04-23
2026-01-30 11:00:00+00:00,0.0,1363.0,20.0,227.0,1095.6,0.0,343.0,0.0,-1363.0,-207.0,1095.6,343.0,-131.4000000000001,None,BG,2026-04-23
2026-01-30 12:00:00+00:00,0.0,1360.075,14.0,209.0,1067.975,0.0,334.0,0.0,-1360.075,-195.0,1067.975,334.0,-153.10000000000014,None,BG,2026-04-23
2026-01-30 13:00:00+00:00,0.0,1395.325,14.0,239.0,955.475,0.0,374.0,0.0,-1395.325,-225.0,955.475,374.0,-290.85,None,BG,2026-04-23
2026-01-30 14:00:00+00:00,0.0,1385.975,55.0,207.0,1146.87499975,0.0,320.0,250.0,-1385.975,-152.0,1146.87499975,70.0,-321.10000025,None,BG,2026-04-23
2026-01-30 15:00:00+00:00,0.0,1345.8,83.0,253.0,1165.35,0.0,349.0,250.0,-1345.8,-170.0,1165.35,99.0,-251.45000000000005,None,BG,2026-04-23
2026-01-30 16:00:00+00:00,0.0,889.0999999999999,78.0,247.0,1197.4499999999998,1.05,349.0,250.0,-889.0999999999999,-169.0,1196.3999999999999,99.0,237.29999999999995,None,BG,2026-04-23
2026-01-30 17:00:00+00:00,0.0,554.675,74.0,259.0,981.39999975,12.575,349.0,250.0,-554.675,-185.0,968.82499975,99.0,328.14999975,None,BG,2026-04-23
2026-01-30 18:00:00+00:00,0.0,476.25,77.0,277.0,834.75,1.15,349.0,250.0,-476.25,-200.0,833.6,99.0,256.35,None,BG,2026-04-23
2026-01-30 19:00:00+00:00,0.0,756.0999999999999,106.0,268.0,427.325,62.89999975,400.0,0.0,-756.0999999999999,-162.0,364.42500025,400.0,-153.67499974999987,None,BG,2026-04-23
2026-01-30 20:00:00+00:00,0.0,1025.2,159.0,223.0,423.075,79.025,397.0,0.0,-1025.2,-64.0,344.04999999999995,397.0,-348.1500000000001,None,BG,2026-04-23
2026-01-30 21:00:00+00:00,0.0,1220.0,221.0,214.0,581.32499975,1.5,381.0,0.0,-1220.0,7.0,579.82499975,381.0,-252.17500025000004,None,BG,2026-04-23
2026-01-30 22:00:00+00:00,0.0,898.025,153.0,232.0,623.675,48.625,400.0,0.0,-898.025,-79.0,575.05,400.0,-1.9750000000000227,None,BG,2026-04-23
2026-01-30 23:00:00+00:00,0.0,1285.85,35.0,210.0,1027.5,6.25,222.0,0.0,-1285.85,-175.0,1021.25,222.0,-217.5999999999999,None,BG,2026-04-23
2026-01-31 00:00:00+00:00,0.0,1329.225,17.0,218.0,884.125,9.65,222.0,0.0,-1329.225,-201.0,874.475,222.0,-433.7499999999999,None,BG,2026-04-23
2026-01-31 01:00:00+00:00,0.0,1292.775,24.0,221.0,774.175,9.65,152.0,0.0,-1292.775,-197.0,764.525,152.0,-573.2500000000001,None,BG,2026-04-23
2026-01-31 02:00:00+00:00,0.0,1287.9,16.0,221.0,639.225,1.675,188.0,0.0,-1287.9,-205.0,637.5500000000001,188.0,-667.35,None,BG,2026-04-23
2026-01-31 03:00:00+00:00,0.0,1346.45,17.0,226.0,671.325,0.0,182.0,0.0,-1346.45,-209.0,671.325,182.0,-702.125,None,BG,2026-04-23
2026-01-31 04:00:00+00:00,0.0,1341.525,49.0,221.0,988.025,1.65,228.0,0.0,-1341.525,-172.0,986.375,228.0,-299.1500000000001,None,BG,2026-04-23
2026-01-31 05:00:00+00:00,0.0,1239.1,14.0,246.0,930.2,3.875,262.0,22.0,-1239.1,-232.0,926.325,240.0,-304.77499999999986,None,BG,2026-04-23
2026-01-31 06:00:00+00:00,0.0,1044.65,24.0,216.0,691.5250000000001,13.6,278.0,5.0,-1044.65,-192.0,677.9250000000001,273.0,-285.725,None,BG,2026-04-23
2026-01-31 07:00:00+00:00,0.0,1218.05,9.0,237.0,1020.8499999999999,12.675,242.0,23.0,-1218.05,-228.0,1008.175,219.0,-218.875,None,BG,2026-04-23
2026-01-31 08:00:00+00:00,0.0,1163.225,9.0,236.0,1057.6,2.1,142.0,42.0,-1163.225,-227.0,1055.5,100.0,-234.7249999999999,None,BG,2026-04-23
2026-01-31 09:00:00+00:00,0.0,1192.0,9.0,269.0,1342.725,0.0,142.0,110.0,-1192.0,-260.0,1342.725,32.0,-77.27500000000009,None,BG,2026-04-23
2026-01-31 10:00:00+00:00,0.0,1223.0,6.0,259.0,1368.925,0.0,142.0,110.0,-1223.0,-253.0,1368.925,32.0,-75.07500000000005,None,BG,2026-04-23
2026-01-31 11:00:00+00:00,0.0,1244.0,6.0,257.0,1346.175,0.0,142.0,87.0,-1244.0,-251.0,1346.175,55.0,-93.82500000000005,None,BG,2026-04-23
2026-01-31 12:00:00+00:00,0.0,1271.0,6.0,236.0,1308.32499975,0.0,142.0,113.0,-1271.0,-230.0,1308.32499975,29.0,-163.67500025000004,None,BG,2026-04-23
2026-01-31 13:00:00+00:00,0.0,1306.0,9.0,225.0,1149.35,0.0,142.0,125.0,-1306.0,-216.0,1149.35,17.0,-355.6500000000001,None,BG,2026-04-23
2026-01-31 14:00:00+00:00,0.0,1388.0,14.0,242.0,1285.75,0.0,142.0,303.0,-1388.0,-228.0,1285.75,-161.0,-491.25,None,BG,2026-04-23
2026-01-31 15:00:00+00:00,0.0,741.625,14.0,278.0,766.1,0.275,142.0,262.0,-741.625,-264.0,765.825,-120.0,-359.79999999999995,None,BG,2026-04-23
2026-01-31 16:00:00+00:00,0.0,783.325,18.0,265.0,968.9,4.325,142.0,278.0,-783.325,-247.0,964.5749999999999,-136.0,-201.7500000000001,None,BG,2026-04-23
2026-01-31 17:00:00+00:00,0.0,430.05,14.0,238.0,851.475,22.15,142.0,280.0,-430.05,-224.0,829.325,-138.0,37.27500000000009,None,BG,2026-04-23
2026-01-31 18:00:00+00:00,0.0,306.17499999999995,15.0,238.0,636.225,7.0,142.0,72.0,-306.17499999999995,-223.0,629.225,70.0,170.05000000000007,None,BG,2026-04-23
2026-01-31 19:00:00+00:00,0.0,506.9,17.0,213.0,397.125,201.64999975,224.0,27.0,-506.9,-196.0,195.47500025,197.0,-310.42499975,None,BG,2026-04-23
2026-01-31 20:00:00+00:00,0.0,1255.875,38.0,216.0,826.925,22.4,227.0,7.0,-1255.875,-178.0,804.525,220.0,-409.35,None,BG,2026-04-23
2026-01-31 21:00:00+00:00,0.0,1350.0,23.0,232.0,1043.475,0.65,201.0,0.0,-1350.0,-209.0,1042.8249999999998,201.0,-315.1750000000002,None,BG,2026-04-23
2026-01-31 22:00:00+00:00,0.0,1302.725,22.0,205.0,1023.3499999999999,15.75,201.0,0.0,-1302.725,-183.0,1007.5999999999999,201.0,-277.125,None,BG,2026-04-23
2026-01-31 23:00:00+00:00,0.0,1236.925,30.0,170.0,1321.9,0.0,187.0,110.0,-1236.925,-140.0,1321.9,77.0,21.975000000000136,None,BG,2026-04-23
2026-02-01 00:00:00+00:00,0.0,1333.2,30.0,170.0,1159.1,0.0,187.0,91.0,-1333.2,-140.0,1159.1,96.0,-218.10000000000014,None,BG,2026-04-23
2026-02-01 01:00:00+00:00,0.0,1363.75,25.0,170.0,973.55,0.0,187.0,50.0,-1363.75,-145.0,973.55,137.0,-398.20000000000005,None,BG,2026-04-23
2026-02-01 02:00:00+00:00,0.0,1385.75,26.0,170.0,913.325,0.0,187.0,50.0,-1385.75,-144.0,913.325,137.0,-479.42499999999995,None,BG,2026-04-23
2026-02-01 03:00:00+00:00,0.0,1406.75,0.0,208.0,985.025,0.0,187.0,63.0,-1406.75,-208.0,985.025,124.0,-505.725,None,BG,2026-04-23
2026-02-01 04:00:00+00:00,0.0,1392.75,18.0,170.0,1357.9,0.0,187.0,109.0,-1392.75,-152.0,1357.9,78.0,-108.84999999999991,None,BG,2026-04-23
2026-02-01 05:00:00+00:00,0.0,786.25,3.0,167.0,736.9749995,0.0,187.0,85.0,-786.25,-164.0,736.9749995,102.0,-111.27500050000003,None,BG,2026-04-23
2026-02-01 06:00:00+00:00,0.0,899.15,56.0,170.0,764.7249999999999,0.0,187.0,85.0,-899.15,-114.0,764.7249999999999,102.0,-146.42500000000007,None,BG,2026-04-23
2026-02-01 07:00:00+00:00,0.0,916.1,65.0,166.0,674.5,0.0,187.0,0.0,-916.1,-101.0,674.5,187.0,-155.60000000000002,None,BG,2026-04-23
2026-02-01 08:00:00+00:00,0.0,1299.125,12.0,144.0,921.7,0.0,235.0,0.0,-1299.125,-132.0,921.7,235.0,-274.42499999999995,None,BG,2026-04-23
2026-02-01 09:00:00+00:00,0.0,1432.75,6.0,142.0,921.075,0.0,235.0,0.0,-1432.75,-136.0,921.075,235.0,-412.67499999999995,None,BG,2026-04-23
2026-02-01 10:00:00+00:00,0.0,1432.75,9.0,139.0,930.725,0.0,235.0,0.0,-1432.75,-130.0,930.725,235.0,-397.025,None,BG,2026-04-23
2026-02-01 11:00:00+00:00,0.0,1419.6,9.0,139.0,965.0,0.0,235.0,0.0,-1419.6,-130.0,965.0,235.0,-349.5999999999999,None,BG,2026-04-23
2026-02-01 12:00:00+00:00,0.0,1432.025,9.0,143.0,798.67499975,1.1,235.0,0.0,-1432.025,-134.0,797.57499975,235.0,-533.4500002500001,None,BG,2026-04-23
2026-02-01 13:00:00+00:00,0.0,1432.75,9.0,146.0,837.375,0.0,235.0,0.0,-1432.75,-137.0,837.375,235.0,-497.375,None,BG,2026-04-23
2026-02-01 14:00:00+00:00,0.0,1432.75,6.0,183.0,730.65,0.0,235.0,0.0,-1432.75,-177.0,730.65,235.0,-644.1,None,BG,2026-04-23
2026-02-01 15:00:00+00:00,0.0,1257.55,9.0,175.0,578.7,0.0,187.0,0.0,-1257.55,-166.0,578.7,187.0,-657.8499999999999,None,BG,2026-04-23
2026-02-01 16:00:00+00:00,0.0,997.125,15.0,124.0,587.7,0.0,187.0,0.0,-997.125,-109.0,587.7,187.0,-331.42499999999995,None,BG,2026-04-23
2026-02-01 17:00:00+00:00,0.0,1141.725,15.0,118.0,663.75,0.0,187.0,0.0,-1141.725,-103.0,663.75,187.0,-393.9749999999999,None,BG,2026-04-23
2026-02-01 18:00:00+00:00,0.0,1284.575,15.0,115.0,1057.22499975,44.625,212.0,0.0,-1284.575,-100.0,1012.59999975,212.0,-159.97500025,None,BG,2026-04-23
2026-02-01 19:00:00+00:00,0.0,1431.7,57.0,110.0,770.8,1.05,187.0,0.0,-1431.7,-53.0,769.75,187.0,-527.95,None,BG,2026-04-23
2026-02-01 20:00:00+00:00,0.0,1406.35,57.0,110.0,715.075,0.0,227.0,0.0,-1406.35,-53.0,715.075,227.0,-517.2749999999999,None,BG,2026-04-23
2026-02-01 21:00:00+00:00,0.0,1352.8,75.0,110.0,794.55,0.0,259.0,0.0,-1352.8,-35.0,794.55,259.0,-334.25,None,BG,2026-04-23
2026-02-01 22:00:00+00:00,0.0,1208.025,75.0,110.0,795.8,0.0,207.0,0.0,-1208.025,-35.0,795.8,207.0,-240.22500000000014,None,BG,2026-04-23
2026-02-01 23:00:00+00:00,0.0,1070.55,81.0,316.0,742.9999997499999,0.0,169.0,100.0,-1070.55,-235.0,742.9999997499999,69.0,-493.55000025000004,None,BG,2026-04-23
2026-02-02 00:00:00+00:00,0.0,1269.925,81.0,288.0,686.95,0.0,191.0,100.0,-1269.925,-207.0,686.95,91.0,-698.9749999999999,None,BG,2026-04-23
2026-02-02 01:00:00+00:00,0.0,1435.775,81.0,288.0,446.125,198.925,191.0,115.0,-1435.775,-207.0,247.2,76.0,-1319.575,None,BG,2026-04-23
2026-02-02 02:00:00+00:00,0.0,1440.0,81.0,280.0,416.0,164.85,169.0,115.0,-1440.0,-199.0,251.15,54.0,-1333.85,None,BG,2026-04-23
2026-02-02 03:00:00+00:00,0.0,1453.0,81.0,289.0,444.975,69.625,169.0,115.0,-1453.0,-208.0,375.35,54.0,-1231.65,None,BG,2026-04-23
2026-02-02 04:00:00+00:00,0.0,1196.325,19.0,315.0,557.3,210.2,218.0,105.0,-1196.325,-296.0,347.09999999999997,113.0,-1032.2250000000001,None,BG,2026-04-23
2026-02-02 05:00:00+00:00,0.0,1478.0,6.0,293.0,801.99999975,0.0,182.0,100.0,-1478.0,-287.0,801.99999975,82.0,-881.00000025,None,BG,2026-04-23
2026-02-02 06:00:00+00:00,0.0,1496.0,9.0,323.0,1033.7,0.0,182.0,107.0,-1496.0,-314.0,1033.7,75.0,-701.3,None,BG,2026-04-23
2026-02-02 07:00:00+00:00,0.0,1489.0,9.0,298.0,1053.875,0.0,182.0,130.0,-1489.0,-289.0,1053.875,52.0,-672.125,None,BG,2026-04-23
2026-02-02 08:00:00+00:00,0.0,1468.0,9.0,291.0,839.75,0.0,182.0,136.0,-1468.0,-282.0,839.75,46.0,-864.25,None,BG,2026-04-23
2026-02-02 09:00:00+00:00,0.0,1494.0,0.0,313.0,1090.0,6.0,182.0,363.0,-1494.0,-313.0,1084.0,-181.0,-904.0,None,BG,2026-04-23
2026-02-02 10:00:00+00:00,0.0,1500.0,0.0,289.0,1038.2,16.25,182.0,160.0,-1500.0,-289.0,1021.95,22.0,-745.05,None,BG,2026-04-23
2026-02-02 11:00:00+00:00,0.0,1444.0,0.0,308.0,845.875,22.75,120.0,152.0,-1444.0,-308.0,823.125,-32.0,-960.875,None,BG,2026-04-23
2026-02-02 12:00:00+00:00,0.0,1474.0,0.0,302.0,846.65,7.75,120.0,149.0,-1474.0,-302.0,838.9,-29.0,-966.1,None,BG,2026-04-23
2026-02-02 13:00:00+00:00,0.0,1500.0,0.0,288.0,896.2249999999999,1.0,120.0,124.0,-1500.0,-288.0,895.2249999999999,-4.0,-896.7750000000001,None,BG,2026-04-23
2026-02-02 14:00:00+00:00,0.0,1478.0,9.0,342.0,1114.85,0.0,120.0,210.0,-1478.0,-333.0,1114.85,-90.0,-786.1500000000001,None,BG,2026-04-23
2026-02-02 15:00:00+00:00,0.0,1500.0,16.0,330.0,1261.875,0.0,120.0,185.0,-1500.0,-314.0,1261.875,-65.0,-617.125,None,BG,2026-04-23
2026-02-02 16:00:00+00:00,0.0,1496.525,24.0,317.0,1303.875,0.0,120.0,185.0,-1496.525,-293.0,1303.875,-65.0,-550.6500000000001,None,BG,2026-04-23
2026-02-02 17:00:00+00:00,0.0,1294.6,24.0,351.0,994.025,15.975,120.0,184.0,-1294.6,-327.0,978.05,-64.0,-707.55,None,BG,2026-04-23
2026-02-02 18:00:00+00:00,0.0,1458.375,9.0,337.0,1130.225,0.0,120.0,305.0,-1458.375,-328.0,1130.225,-185.0,-841.1500000000001,None,BG,2026-04-23
2026-02-02 19:00:00+00:00,0.0,1500.0,9.0,249.0,926.65,0.0,120.0,404.0,-1500.0,-240.0,926.65,-284.0,-1097.35,None,BG,2026-04-23
2026-02-02 20:00:00+00:00,0.0,1417.4,9.0,150.0,633.64999975,0.0,120.0,205.0,-1417.4,-141.0,633.64999975,-85.0,-1009.7500002500001,None,BG,2026-04-23
2026-02-02 21:00:00+00:00,0.0,1239.425,10.0,145.0,437.925,97.325,120.0,100.0,-1239.425,-135.0,340.6,20.0,-1013.8249999999998,None,BG,2026-04-23
2026-02-02 22:00:00+00:00,0.0,973.425,9.0,145.0,430.65,323.625,120.0,109.0,-973.425,-136.0,107.02499999999998,11.0,-991.4,None,BG,2026-04-23
2026-02-02 23:00:00+00:00,0.0,764.1,48.0,234.0,403.45,772.275,125.0,40.0,-764.1,-186.0,-368.825,85.0,-1233.925,None,BG,2026-04-23
2026-02-03 00:00:00+00:00,0.0,934.925,50.0,272.0,407.20000000000005,1176.8500000000001,125.0,40.0,-934.925,-222.0,-769.6500000000001,85.0,-1841.575,None,BG,2026-04-23
2026-02-03 01:00:00+00:00,0.0,1034.575,13.0,272.0,410.2,1399.525,125.0,36.0,-1034.575,-259.0,-989.325,89.0,-2193.9,None,BG,2026-04-23
2026-02-03 02:00:00+00:00,0.0,1065.15,0.0,270.0,394.45,1341.975,103.0,40.0,-1065.15,-270.0,-947.5249999999999,63.0,-2219.675,None,BG,2026-04-23
2026-02-03 03:00:00+00:00,0.0,810.675,0.0,270.0,396.475,1090.675,103.0,37.0,-810.675,-270.0,-694.1999999999999,66.0,-1708.875,None,BG,2026-04-23
2026-02-03 04:00:00+00:00,0.0,710.075,0.0,311.0,474.825,622.8,125.0,208.0,-710.075,-311.0,-147.97499999999997,-83.0,-1252.05,None,BG,2026-04-23
2026-02-03 05:00:00+00:00,0.0,1494.95,3.0,195.0,471.675,2.375,125.0,388.0,-1494.95,-192.0,469.3,-263.0,-1480.65,None,BG,2026-04-23
2026-02-03 06:00:00+00:00,0.0,1518.425,9.0,287.0,1155.625,0.0,125.0,393.0,-1518.425,-278.0,1155.625,-268.0,-908.8,None,BG,2026-04-23
2026-02-03 07:00:00+00:00,0.0,1524.0,1.0,315.0,1573.475,9.575,125.0,330.0,-1524.0,-314.0,1563.8999999999999,-205.0,-479.10000000000014,None,BG,2026-04-23
2026-02-03 08:00:00+00:00,0.0,1514.0,32.0,319.0,1343.0,6.0,206.0,343.0,-1514.0,-287.0,1337.0,-137.0,-601.0,None,BG,2026-04-23
2026-02-03 09:00:00+00:00,0.0,1474.0,60.0,339.0,1155.45,0.0,256.0,134.0,-1474.0,-279.0,1155.45,122.0,-475.54999999999995,None,BG,2026-04-23
