,PL_CZ,CZ_PL,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-18 11:00:00+00:00,382.525,0.0,194.225,0.0,162.025,0.0,0.0,600.0,1074.6,0.0,382.525,194.225,162.025,-600.0,1074.6,1213.375,None,PL,2026-04-23
2026-01-18 12:00:00+00:00,64.9,0.0,0.0,355.85,167.0,0.0,0.0,600.0,852.85,0.0,64.9,-355.85,167.0,-600.0,852.85,128.89999999999998,None,PL,2026-04-23
2026-01-18 13:00:00+00:00,74.625,0.0,0.0,707.925,169.0,0.0,0.0,600.0,1064.3,0.0,74.625,-707.925,169.0,-600.0,1064.3,0.0,None,PL,2026-04-23
2026-01-18 14:00:00+00:00,18.825,34.775,0.0,949.55,169.0,0.0,0.0,600.0,1055.25,0.0,-15.95,-949.55,169.0,-600.0,1055.25,-341.25,None,PL,2026-04-23
2026-01-18 15:00:00+00:00,0.0,274.525,0.0,1435.875,169.0,0.0,0.0,600.0,889.4,0.0,-274.525,-1435.875,169.0,-600.0,889.4,-1252.0,None,PL,2026-04-23
2026-01-18 16:00:00+00:00,22.575000000000003,50.475,0.0,1037.125,143.8,0.0,0.0,600.0,1032.2,0.0,-27.9,-1037.125,143.8,-600.0,1032.2,-489.0250000000001,None,PL,2026-04-23
2026-01-18 17:00:00+00:00,164.85,0.0,0.0,249.9,13.425,15.15,0.0,600.0,1053.75,0.0,164.85,-249.9,-1.7249999999999996,-600.0,1053.75,366.975,None,PL,2026-04-23
2026-01-18 18:00:00+00:00,211.275,0.0,0.0,410.525,0.0,42.075,0.0,600.0,1179.825,0.0,211.275,-410.525,-42.075,-600.0,1179.825,338.5,None,PL,2026-04-23
2026-01-18 19:00:00+00:00,219.125,0.0,0.0,811.425,0.0,155.55,0.0,600.0,1274.2,0.0,219.125,-811.425,-155.55,-600.0,1274.2,-73.64999999999986,None,PL,2026-04-23
2026-01-18 20:00:00+00:00,47.8,11.925,0.0,1071.2,0.0,195.0,0.0,500.0,1162.175,0.0,35.875,-1071.2,-195.0,-500.0,1162.175,-568.1500000000001,None,PL,2026-04-23
2026-01-18 21:00:00+00:00,186.375,0.0,0.0,742.375,0.0,194.0,0.0,500.0,1104.775,0.0,186.375,-742.375,-194.0,-500.0,1104.775,-145.2249999999999,None,PL,2026-04-23
2026-01-18 22:00:00+00:00,176.175,0.0,0.0,400.575,0.0,192.0,0.0,500.0,918.25,0.0,176.175,-400.575,-192.0,-500.0,918.25,1.8500000000000227,None,PL,2026-04-23
2026-01-18 23:00:00+00:00,416.05,0.0,0.0,744.625,0.0,192.0,0.0,420.0,940.6,0.0,416.05,-744.625,-192.0,-420.0,940.6,0.024999999999977263,None,PL,2026-04-23
2026-01-19 00:00:00+00:00,464.25,0.0,0.0,689.725,0.0,192.0,0.0,420.0,859.125,0.0,464.25,-689.725,-192.0,-420.0,859.125,21.649999999999977,None,PL,2026-04-23
2026-01-19 01:00:00+00:00,555.525,0.0,0.0,668.45,0.0,191.0,0.0,420.0,934.475,0.0,555.525,-668.45,-191.0,-420.0,934.475,210.54999999999995,None,PL,2026-04-23
2026-01-19 02:00:00+00:00,548.75,0.0,0.0,826.025,0.0,190.0,0.0,420.0,1006.725,0.0,548.75,-826.025,-190.0,-420.0,1006.725,119.45000000000005,None,PL,2026-04-23
2026-01-19 03:00:00+00:00,527.5,0.0,0.0,991.525,0.0,191.0,0.0,420.0,1127.8,0.0,527.5,-991.525,-191.0,-420.0,1127.8,52.774999999999864,None,PL,2026-04-23
2026-01-19 04:00:00+00:00,417.5,0.0,0.0,926.05,0.0,192.0,0.0,420.0,1069.625,0.0,417.5,-926.05,-192.0,-420.0,1069.625,-50.924999999999955,None,PL,2026-04-23
2026-01-19 05:00:00+00:00,285.825,0.0,0.0,1127.975,0.0,180.35,0.0,420.0,1224.775,0.0,285.825,-1127.975,-180.35,-420.0,1224.775,-217.7249999999999,None,PL,2026-04-23
2026-01-19 06:00:00+00:00,157.825,0.0,0.0,1221.6,13.025,42.949999999999996,0.0,420.0,966.3,0.0,157.825,-1221.6,-29.924999999999997,-420.0,966.3,-547.3999999999999,None,PL,2026-04-23
2026-01-19 07:00:00+00:00,193.45,0.0,0.0,614.1,0.0,29.925,0.0,420.0,857.65,0.0,193.45,-614.1,-29.925,-420.0,857.65,-12.925000000000068,None,PL,2026-04-23
2026-01-19 08:00:00+00:00,527.7,0.0,46.05,180.05,21.575,11.5,0.0,420.0,1035.875,0.0,527.7,-134.0,10.075,-420.0,1035.875,1019.6500000000001,None,PL,2026-04-23
2026-01-19 09:00:00+00:00,688.475,0.0,336.275,0.0,174.0,0.0,0.0,321.1,1044.45,0.0,688.475,336.275,174.0,-321.1,1044.45,1922.1,None,PL,2026-04-23
2026-01-19 10:00:00+00:00,514.75,0.0,247.875,0.0,172.0,0.0,0.0,300.0,905.975,0.0,514.75,247.875,172.0,-300.0,905.975,1540.6,None,PL,2026-04-23
2026-01-19 11:00:00+00:00,347.25,0.0,8.375,52.925000000000004,172.0,0.0,0.0,600.0,805.175,0.0,347.25,-44.550000000000004,172.0,-600.0,805.175,679.875,None,PL,2026-04-23
2026-01-19 12:00:00+00:00,308.3,0.0,0.0,370.67499999999995,172.0,0.0,0.0,600.0,862.375,0.0,308.3,-370.67499999999995,172.0,-600.0,862.375,372.00000000000006,None,PL,2026-04-23
2026-01-19 13:00:00+00:00,133.625,0.0,0.0,822.425,172.0,0.0,0.0,600.0,900.25,0.0,133.625,-822.425,172.0,-600.0,900.25,-216.54999999999995,None,PL,2026-04-23
2026-01-19 14:00:00+00:00,2.725,64.45,0.0,1061.225,168.0,0.0,0.0,600.0,954.825,0.0,-61.725,-1061.225,168.0,-600.0,954.825,-600.1249999999998,None,PL,2026-04-23
2026-01-19 15:00:00+00:00,0.0,82.025,0.0,990.375,99.9,0.0,0.0,600.0,1016.0250000000001,0.0,-82.025,-990.375,99.9,-600.0,1016.0250000000001,-556.4749999999999,None,PL,2026-04-23
2026-01-19 16:00:00+00:00,43.099999999999994,0.0,0.0,666.6,77.35,0.0,0.0,600.0,1146.15,0.0,43.099999999999994,-666.6,77.35,-600.0,1146.15,0.0,None,PL,2026-04-23
2026-01-19 17:00:00+00:00,5.6,1.05,0.0,676.25,93.9,0.0,0.0,500.0,1077.825,0.0,4.55,-676.25,93.9,-500.0,1077.825,0.024999999999863576,None,PL,2026-04-23
2026-01-19 18:00:00+00:00,143.45,0.0,0.0,787.025,0.0,32.225,0.0,500.0,1175.75,0.0,143.45,-787.025,-32.225,-500.0,1175.75,-0.0500000000001819,None,PL,2026-04-23
2026-01-19 19:00:00+00:00,206.375,0.0,0.0,963.55,0.0,128.6,0.0,500.0,1401.0749999999998,0.0,206.375,-963.55,-128.6,-500.0,1401.0749999999998,15.299999999999727,None,PL,2026-04-23
2026-01-19 20:00:00+00:00,157.25,0.0,0.0,970.225,53.075,74.4,0.0,420.0,1346.0249999999999,0.0,157.25,-970.225,-21.325000000000003,-420.0,1346.0249999999999,91.72499999999968,None,PL,2026-04-23
2026-01-19 21:00:00+00:00,261.3,0.0,0.0,810.975,0.0,187.0,0.0,420.0,1433.05,0.0,261.3,-810.975,-187.0,-420.0,1433.05,276.375,None,PL,2026-04-23
2026-01-19 22:00:00+00:00,16.075,55.375,0.0,1228.775,0.0,185.0,0.0,420.0,1052.125,0.0,-39.3,-1228.775,-185.0,-420.0,1052.125,-820.95,None,PL,2026-04-23
2026-01-19 23:00:00+00:00,539.875,0.0,0.0,631.3,0.0,185.0,0.0,500.0,1655.525,0.0,539.875,-631.3,-185.0,-500.0,1655.525,879.1000000000001,None,PL,2026-04-23
2026-01-20 00:00:00+00:00,659.35,0.0,0.0,750.65,0.0,184.05,0.0,500.0,1658.475,0.0,659.35,-750.65,-184.05,-500.0,1658.475,883.125,None,PL,2026-04-23
2026-01-20 01:00:00+00:00,644.3,0.0,0.0,701.05,0.0,137.725,0.0,500.0,1694.05,0.0,644.3,-701.05,-137.725,-500.0,1694.05,999.5749999999999,None,PL,2026-04-23
2026-01-20 02:00:00+00:00,650.95,0.0,0.0,728.85,0.0,147.775,0.0,500.0,1726.575,0.0,650.95,-728.85,-147.775,-500.0,1726.575,1000.9000000000001,None,PL,2026-04-23
2026-01-20 03:00:00+00:00,536.85,0.0,0.0,839.3,0.0,64.825,0.0,500.0,1632.425,0.0,536.85,-839.3,-64.825,-500.0,1632.425,765.1500000000001,None,PL,2026-04-23
2026-01-20 04:00:00+00:00,558.2,0.0,0.0,357.8,0.0,125.875,0.0,500.0,1659.225,0.0,558.2,-357.8,-125.875,-500.0,1659.225,1233.75,None,PL,2026-04-23
2026-01-20 05:00:00+00:00,182.15,0.0,0.0,929.0999999999999,109.925,0.0,0.0,200.0,1338.35,0.0,182.15,-929.0999999999999,109.925,-200.0,1338.35,501.32499999999993,None,PL,2026-04-23
2026-01-20 06:00:00+00:00,0.0,190.27499999999998,0.0,972.175,172.0,0.0,100.0,0.0,890.425,0.0,-190.27499999999998,-972.175,172.0,100.0,890.425,-0.024999999999863576,None,PL,2026-04-23
2026-01-20 07:00:00+00:00,0.0,301.1,0.0,615.6750000000001,106.075,12.725,400.0,0.0,423.475,0.0,-301.1,-615.6750000000001,93.35000000000001,400.0,423.475,0.049999999999954525,None,PL,2026-04-23
2026-01-20 08:00:00+00:00,0.0,243.85,0.0,856.475,173.0,0.0,600.0,0.0,488.82500000000005,0.0,-243.85,-856.475,173.0,600.0,488.82500000000005,161.5,None,PL,2026-04-23
2026-01-20 09:00:00+00:00,218.05,0.0,0.0,257.325,173.0,0.0,600.0,0.0,804.275,0.0,218.05,-257.325,173.0,600.0,804.275,1538.0,None,PL,2026-04-23
2026-01-20 10:00:00+00:00,343.6,0.0,0.0,203.225,172.0,0.0,600.0,0.0,1086.05,0.0,343.6,-203.225,172.0,600.0,1086.05,1998.425,None,PL,2026-04-23
2026-01-20 11:00:00+00:00,121.7,0.0,0.0,643.475,172.0,0.0,600.0,0.0,852.5,0.0,121.7,-643.475,172.0,600.0,852.5,1102.725,None,PL,2026-04-23
2026-01-20 12:00:00+00:00,35.724999999999994,43.925,0.0,1066.675,170.0,0.0,600.0,0.0,786.85,0.0,-8.200000000000003,-1066.675,170.0,600.0,786.85,481.975,None,PL,2026-04-23
2026-01-20 13:00:00+00:00,0.0,248.425,0.0,1064.1,170.0,0.0,600.0,0.0,706.35,0.0,-248.425,-1064.1,170.0,600.0,706.35,163.82500000000016,None,PL,2026-04-23
2026-01-20 14:00:00+00:00,0.0,375.225,0.0,1402.975,172.0,0.0,300.0,0.0,794.675,0.0,-375.225,-1402.975,172.0,300.0,794.675,-511.52499999999986,None,PL,2026-04-23
2026-01-20 15:00:00+00:00,0.0,231.5,0.0,759.05,85.5,70.575,0.0,0.0,936.1,0.0,-231.5,-759.05,14.924999999999997,0.0,936.1,-39.52499999999998,None,PL,2026-04-23
2026-01-20 16:00:00+00:00,0.0,62.3,0.0,669.15,61.1,45.825,0.0,300.0,1016.15,0.0,-62.3,-669.15,15.274999999999999,-300.0,1016.15,-0.024999999999977263,None,PL,2026-04-23
2026-01-20 17:00:00+00:00,88.775,0.0,0.0,794.8,156.775,0.0,0.0,600.0,1149.3,0.0,88.775,-794.8,156.775,-600.0,1149.3,0.049999999999954525,None,PL,2026-04-23
2026-01-20 18:00:00+00:00,155.725,0.0,0.0,1004.725,170.0,0.0,0.0,600.0,1279.0,0.0,155.725,-1004.725,170.0,-600.0,1279.0,0.0,None,PL,2026-04-23
2026-01-20 19:00:00+00:00,184.125,0.0,0.0,1113.225,137.6,0.0,0.0,600.0,1391.4250000000002,0.0,184.125,-1113.225,137.6,-600.0,1391.4250000000002,-0.0749999999998181,None,PL,2026-04-23
2026-01-20 20:00:00+00:00,195.625,0.0,0.0,933.75,56.975,0.0,0.0,600.0,1452.325,0.0,195.625,-933.75,56.975,-600.0,1452.325,171.17499999999995,None,PL,2026-04-23
2026-01-20 21:00:00+00:00,179.025,0.0,0.0,1060.925,0.0,137.975,0.0,600.0,1424.8,0.0,179.025,-1060.925,-137.975,-600.0,1424.8,-195.07500000000005,None,PL,2026-04-23
2026-01-20 22:00:00+00:00,46.6,6.725,0.0,1159.0,0.0,183.0,0.0,600.0,1229.85,0.0,39.875,-1159.0,-183.0,-600.0,1229.85,-672.2750000000001,None,PL,2026-04-23
2026-01-20 23:00:00+00:00,185.4,0.0,0.0,1171.425,0.0,135.475,0.0,600.0,1528.025,0.0,185.4,-1171.425,-135.475,-600.0,1528.025,-193.4749999999999,None,PL,2026-04-23
2026-01-21 00:00:00+00:00,257.85,0.0,0.0,1053.475,0.0,177.0,0.0,600.0,1572.65,0.0,257.85,-1053.475,-177.0,-600.0,1572.65,0.02500000000009095,None,PL,2026-04-23
2026-01-21 01:00:00+00:00,282.125,0.0,0.0,1093.75,0.0,178.0,0.0,600.0,1589.625,0.0,282.125,-1093.75,-178.0,-600.0,1589.625,0.0,None,PL,2026-04-23
2026-01-21 02:00:00+00:00,299.475,0.0,0.0,1312.075,0.0,130.925,0.0,600.0,1589.1,0.0,299.475,-1312.075,-130.925,-600.0,1589.1,-154.42500000000018,None,PL,2026-04-23
2026-01-21 03:00:00+00:00,78.975,45.975,0.0,1534.1,10.024999999999999,33.4,0.0,600.0,1365.35,0.0,32.99999999999999,-1534.1,-23.375,-600.0,1365.35,-759.125,None,PL,2026-04-23
2026-01-21 04:00:00+00:00,0.0,105.575,0.0,1481.125,85.575,5.0,0.0,600.0,1243.475,0.0,-105.575,-1481.125,80.575,-600.0,1243.475,-862.6500000000001,None,PL,2026-04-23
2026-01-21 05:00:00+00:00,0.0,72.0,0.0,1600.3000000000002,170.0,0.0,0.0,600.0,1206.825,0.0,-72.0,-1600.3000000000002,170.0,-600.0,1206.825,-895.4750000000001,None,PL,2026-04-23
2026-01-21 06:00:00+00:00,3.55,25.1,0.0,1511.475,172.0,0.0,0.0,600.0,1158.45,0.0,-21.55,-1511.475,172.0,-600.0,1158.45,-802.5749999999998,None,PL,2026-04-23
2026-01-21 07:00:00+00:00,0.0,63.825,0.0,1608.9,174.0,0.0,0.0,600.0,1098.625,0.0,-63.825,-1608.9,174.0,-600.0,1098.625,-1000.1000000000004,None,PL,2026-04-23
2026-01-21 08:00:00+00:00,298.8,0.0,0.0,1496.975,173.0,0.0,0.0,600.0,1524.9,0.0,298.8,-1496.975,173.0,-600.0,1524.9,-100.27499999999986,None,PL,2026-04-23
2026-01-21 09:00:00+00:00,297.25,0.0,0.0,1212.075,172.0,0.0,0.0,600.0,1319.55,0.0,297.25,-1212.075,172.0,-600.0,1319.55,-23.27500000000009,None,PL,2026-04-23
2026-01-21 10:00:00+00:00,368.525,0.0,0.0,1334.45,172.0,0.0,0.0,600.0,1310.15,0.0,368.525,-1334.45,172.0,-600.0,1310.15,-83.77500000000009,None,PL,2026-04-23
2026-01-21 11:00:00+00:00,357.875,0.0,0.0,1376.0,172.0,0.0,0.0,600.0,1279.9,0.0,357.875,-1376.0,172.0,-600.0,1279.9,-166.2249999999999,None,PL,2026-04-23
2026-01-21 12:00:00+00:00,299.825,0.0,0.0,1512.475,172.0,0.0,0.0,600.0,1292.675,0.0,299.825,-1512.475,172.0,-600.0,1292.675,-347.9749999999999,None,PL,2026-04-23
2026-01-21 13:00:00+00:00,59.0,38.7,0.0,1581.075,149.65,0.0,0.0,600.0,1200.675,0.0,20.299999999999997,-1581.075,149.65,-600.0,1200.675,-810.45,None,PL,2026-04-23
2026-01-21 14:00:00+00:00,0.0,216.15,0.0,1573.475,36.65,31.950000000000003,0.0,600.0,974.725,0.0,-216.15,-1573.475,4.699999999999996,-600.0,974.725,-1410.2000000000003,None,PL,2026-04-23
2026-01-21 15:00:00+00:00,0.0,405.3,0.0,1557.275,0.0,170.8,0.0,600.0,715.375,0.0,-405.3,-1557.275,-170.8,-600.0,715.375,-2018.0,None,PL,2026-04-23
2026-01-21 16:00:00+00:00,0.0,196.05,0.0,864.6,0.0,202.0,0.0,600.0,750.0,0.0,-196.05,-864.6,-202.0,-600.0,750.0,-1112.65,None,PL,2026-04-23
2026-01-21 17:00:00+00:00,0.0,231.52499999999998,0.0,1550.875,0.0,204.0,0.0,600.0,914.125,0.0,-231.52499999999998,-1550.875,-204.0,-600.0,914.125,-1672.275,None,PL,2026-04-23
2026-01-21 18:00:00+00:00,0.0,165.10000000000002,0.0,1549.05,0.0,204.0,0.0,600.0,980.425,0.0,-165.10000000000002,-1549.05,-204.0,-600.0,980.425,-1537.7250000000001,None,PL,2026-04-23
2026-01-21 19:00:00+00:00,0.0,137.5,0.0,1523.575,0.0,203.0,0.0,600.0,970.025,0.0,-137.5,-1523.575,-203.0,-600.0,970.025,-1494.0499999999997,None,PL,2026-04-23
2026-01-21 20:00:00+00:00,0.0,105.65,0.0,1531.475,0.0,201.0,0.0,600.0,1140.325,0.0,-105.65,-1531.475,-201.0,-600.0,1140.325,-1297.8,None,PL,2026-04-23
2026-01-21 21:00:00+00:00,0.0,158.5,0.0,1578.425,0.0,200.0,0.0,600.0,948.225,0.0,-158.5,-1578.425,-200.0,-600.0,948.225,-1588.7000000000003,None,PL,2026-04-23
2026-01-21 22:00:00+00:00,0.0,185.475,0.0,1631.95,0.0,199.0,0.0,600.0,981.85,0.0,-185.475,-1631.95,-199.0,-600.0,981.85,-1634.5750000000003,None,PL,2026-04-23
2026-01-21 23:00:00+00:00,42.875,9.625,0.0,1780.275,0.0,197.0,0.0,600.0,1174.5,0.0,33.25,-1780.275,-197.0,-600.0,1174.5,-1369.525,None,PL,2026-04-23
2026-01-22 00:00:00+00:00,103.35,0.0,0.0,1843.425,0.0,197.0,0.0,600.0,1269.15,0.0,103.35,-1843.425,-197.0,-600.0,1269.15,-1267.9249999999997,None,PL,2026-04-23
2026-01-22 01:00:00+00:00,155.29999999999998,0.0,0.0,1749.425,0.0,198.0,0.0,600.0,1357.175,0.0,155.29999999999998,-1749.425,-198.0,-600.0,1357.175,-1034.95,None,PL,2026-04-23
2026-01-22 02:00:00+00:00,163.0,0.0,0.0,1705.6,0.0,199.0,0.0,600.0,1340.575,0.0,163.0,-1705.6,-199.0,-600.0,1340.575,-1001.0249999999999,None,PL,2026-04-23
2026-01-22 03:00:00+00:00,116.525,0.0,0.0,1702.8,0.0,200.0,0.0,600.0,1260.825,0.0,116.525,-1702.8,-200.0,-600.0,1260.825,-1125.4499999999996,None,PL,2026-04-23
2026-01-22 04:00:00+00:00,106.7,0.0,0.0,1357.3,23.35,117.55,0.0,600.0,1200.425,0.0,106.7,-1357.3,-94.19999999999999,-600.0,1200.425,-744.375,None,PL,2026-04-23
2026-01-22 05:00:00+00:00,105.875,0.0,0.0,1386.775,0.0,206.0,0.0,600.0,1082.725,0.0,105.875,-1386.775,-206.0,-600.0,1082.725,-1004.1750000000002,None,PL,2026-04-23
2026-01-22 06:00:00+00:00,156.825,0.0,0.0,1222.0,0.0,193.575,0.0,600.0,1105.825,0.0,156.825,-1222.0,-193.575,-600.0,1105.825,-752.925,None,PL,2026-04-23
2026-01-22 07:00:00+00:00,158.47500000000002,0.0,0.0,1238.325,0.0,34.55,0.0,600.0,1095.775,0.0,158.47500000000002,-1238.325,-34.55,-600.0,1095.775,-618.6249999999998,None,PL,2026-04-23
2026-01-22 08:00:00+00:00,285.05,0.0,0.0,1121.95,69.925,11.15,0.0,600.0,1350.875,0.0,285.05,-1121.95,58.775,-600.0,1350.875,-27.25,None,PL,2026-04-23
2026-01-22 09:00:00+00:00,311.425,0.0,0.0,1225.325,171.0,0.0,0.0,600.0,1449.1,0.0,311.425,-1225.325,171.0,-600.0,1449.1,106.19999999999982,None,PL,2026-04-23
2026-01-22 10:00:00+00:00,434.85,0.0,0.0,1104.2,170.0,0.0,0.0,600.0,1488.925,0.0,434.85,-1104.2,170.0,-600.0,1488.925,389.57500000000005,None,PL,2026-04-23
2026-01-22 11:00:00+00:00,322.825,0.0,0.0,1221.6,171.0,0.0,0.0,600.0,1370.2,0.0,322.825,-1221.6,171.0,-600.0,1370.2,42.42500000000018,None,PL,2026-04-23
2026-01-22 12:00:00+00:00,77.45,0.0,0.0,1520.025,170.0,0.0,0.0,600.0,1178.0,0.0,77.45,-1520.025,170.0,-600.0,1178.0,-694.575,None,PL,2026-04-23
2026-01-22 13:00:00+00:00,0.0,37.175,0.0,1543.325,170.0,0.0,0.0,600.0,1057.025,0.0,-37.175,-1543.325,170.0,-600.0,1057.025,-953.4749999999999,None,PL,2026-04-23
2026-01-22 14:00:00+00:00,104.57499999999999,0.0,0.0,1262.75,0.0,141.9,0.0,600.0,1094.65,0.0,104.57499999999999,-1262.75,-141.9,-600.0,1094.65,-805.425,None,PL,2026-04-23
2026-01-22 15:00:00+00:00,59.425,4.925,0.0,1253.85,0.0,173.475,0.0,600.0,955.8,0.0,54.5,-1253.85,-173.475,-600.0,955.8,-1017.0249999999999,None,PL,2026-04-23
2026-01-22 16:00:00+00:00,53.8,0.0,0.0,1062.9499999999998,0.0,210.0,0.0,600.0,1079.3,0.0,53.8,-1062.9499999999998,-210.0,-600.0,1079.3,-739.8499999999999,None,PL,2026-04-23
2026-01-22 17:00:00+00:00,146.75,0.0,0.0,1047.95,0.0,132.825,0.0,600.0,1174.0,0.0,146.75,-1047.95,-132.825,-600.0,1174.0,-460.0250000000001,None,PL,2026-04-23
2026-01-22 18:00:00+00:00,173.825,0.0,0.0,1139.475,0.0,194.75,0.0,600.0,1153.0,0.0,173.825,-1139.475,-194.75,-600.0,1153.0,-607.3999999999999,None,PL,2026-04-23
2026-01-22 19:00:00+00:00,115.625,0.0,0.0,1139.9,0.0,196.275,0.0,600.0,1133.25,0.0,115.625,-1139.9,-196.275,-600.0,1133.25,-687.3000000000002,None,PL,2026-04-23
2026-01-22 20:00:00+00:00,0.0,17.849999999999998,0.0,1448.65,91.1,0.0,0.0,600.0,989.85,0.0,-17.849999999999998,-1448.65,91.1,-600.0,989.85,-985.5500000000001,None,PL,2026-04-23
2026-01-22 21:00:00+00:00,237.92499999999998,0.0,0.0,1027.675,0.0,189.95,0.0,600.0,1148.475,0.0,237.92499999999998,-1027.675,-189.95,-600.0,1148.475,-431.22500000000014,None,PL,2026-04-23
2026-01-22 22:00:00+00:00,289.25,0.0,0.0,983.25,0.0,198.0,0.0,600.0,1271.625,0.0,289.25,-983.25,-198.0,-600.0,1271.625,-220.375,None,PL,2026-04-23
2026-01-22 23:00:00+00:00,339.3,0.0,0.0,859.125,0.0,166.725,0.0,600.0,1192.775,0.0,339.3,-859.125,-166.725,-600.0,1192.775,-93.77500000000009,None,PL,2026-04-23
2026-01-23 00:00:00+00:00,445.7,0.0,0.0,981.6,0.0,164.625,0.0,600.0,1300.525,0.0,445.7,-981.6,-164.625,-600.0,1300.525,0.0,None,PL,2026-04-23
2026-01-23 01:00:00+00:00,419.25,0.0,0.0,964.675,0.0,135.7,0.0,600.0,1281.1,0.0,419.25,-964.675,-135.7,-600.0,1281.1,-0.02500000000009095,None,PL,2026-04-23
2026-01-23 02:00:00+00:00,436.85,0.0,0.0,906.95,0.0,193.0,0.0,600.0,1263.1,0.0,436.85,-906.95,-193.0,-600.0,1263.1,0.0,None,PL,2026-04-23
2026-01-23 03:00:00+00:00,236.8,0.0,0.0,937.875,0.0,130.2,0.0,600.0,1122.275,0.0,236.8,-937.875,-130.2,-600.0,1122.275,-309.0,None,PL,2026-04-23
2026-01-23 04:00:00+00:00,142.15,0.0,0.0,1129.125,102.475,18.45,0.0,600.0,979.4000000000001,0.0,142.15,-1129.125,84.02499999999999,-600.0,979.4000000000001,-523.55,None,PL,2026-04-23
2026-01-23 05:00:00+00:00,221.25,0.0,0.0,1108.2,169.0,0.0,0.0,600.0,1086.025,0.0,221.25,-1108.2,169.0,-600.0,1086.025,-231.92499999999995,None,PL,2026-04-23
2026-01-23 06:00:00+00:00,281.825,0.0,0.0,1020.6500000000001,25.125,66.525,0.0,600.0,1100.25,0.0,281.825,-1020.6500000000001,-41.400000000000006,-600.0,1100.25,-279.9749999999999,None,PL,2026-04-23
2026-01-23 07:00:00+00:00,249.57500000000002,0.0,0.0,1006.675,0.0,197.3,0.0,600.0,1089.85,0.0,249.57500000000002,-1006.675,-197.3,-600.0,1089.85,-464.54999999999995,None,PL,2026-04-23
2026-01-23 08:00:00+00:00,59.2,0.0,0.0,1329.625,0.0,125.775,0.0,600.0,1078.125,0.0,59.2,-1329.625,-125.775,-600.0,1078.125,-918.075,None,PL,2026-04-23
2026-01-23 09:00:00+00:00,146.2,0.0,0.0,1241.05,93.5,20.975,0.0,600.0,1107.775,0.0,146.2,-1241.05,72.525,-600.0,1107.775,-514.5499999999997,None,PL,2026-04-23
2026-01-23 10:00:00+00:00,67.65,0.0,0.0,1415.45,172.0,0.0,0.0,600.0,1154.775,0.0,67.65,-1415.45,172.0,-600.0,1154.775,-621.0249999999999,None,PL,2026-04-23
2026-01-23 11:00:00+00:00,59.5,0.0,0.0,1444.55,172.0,0.0,0.0,600.0,1174.45,0.0,59.5,-1444.55,172.0,-600.0,1174.45,-638.5999999999999,None,PL,2026-04-23
2026-01-23 12:00:00+00:00,88.7,0.0,0.0,1385.45,171.0,0.0,0.0,600.0,1123.05,0.0,88.7,-1385.45,171.0,-600.0,1123.05,-602.7,None,PL,2026-04-23
2026-01-23 13:00:00+00:00,87.22500000000001,0.0,0.0,1267.7,171.0,0.0,0.0,600.0,1070.7,0.0,87.22500000000001,-1267.7,171.0,-600.0,1070.7,-538.7750000000001,None,PL,2026-04-23
2026-01-23 14:00:00+00:00,107.775,0.0,0.0,1163.5249999999999,172.0,0.0,0.0,600.0,981.55,0.0,107.775,-1163.5249999999999,172.0,-600.0,981.55,-502.1999999999998,None,PL,2026-04-23
2026-01-23 15:00:00+00:00,101.15,0.0,0.0,1095.975,103.55,0.0,0.0,600.0,985.475,0.0,101.15,-1095.975,103.55,-600.0,985.475,-505.80000000000007,None,PL,2026-04-23
2026-01-23 16:00:00+00:00,233.275,0.0,0.0,786.6,11.275,45.95,0.0,600.0,1122.95,0.0,233.275,-786.6,-34.675000000000004,-600.0,1122.95,-65.04999999999995,None,PL,2026-04-23
2026-01-23 17:00:00+00:00,205.975,0.0,0.0,812.6500000000001,69.925,0.0,0.0,600.0,1136.75,0.0,205.975,-812.6500000000001,69.925,-600.0,1136.75,0.0,None,PL,2026-04-23
2026-01-23 18:00:00+00:00,260.875,0.0,0.0,892.4,58.9,0.0,0.0,600.0,1172.575,0.0,260.875,-892.4,58.9,-600.0,1172.575,-0.049999999999954525,None,PL,2026-04-23
2026-01-23 19:00:00+00:00,172.6,0.0,0.0,905.35,58.349999999999994,48.75,0.0,600.0,1127.05,0.0,172.6,-905.35,9.599999999999994,-600.0,1127.05,-196.10000000000014,None,PL,2026-04-23
2026-01-23 20:00:00+00:00,77.05,0.0,0.0,991.875,159.275,0.0,0.0,600.0,1032.55,0.0,77.05,-991.875,159.275,-600.0,1032.55,-323.0000000000002,None,PL,2026-04-23
2026-01-23 21:00:00+00:00,44.800000000000004,10.5,0.0,1223.35,58.025,57.725,0.0,600.0,1015.725,0.0,34.300000000000004,-1223.35,0.29999999999999716,-600.0,1015.725,-773.025,None,PL,2026-04-23
2026-01-23 22:00:00+00:00,181.55,0.0,0.0,1068.15,0.0,190.875,0.0,600.0,1120.525,0.0,181.55,-1068.15,-190.875,-600.0,1120.525,-556.95,None,PL,2026-04-23
