,HR_BA,BA_HR,HR_HU,HU_HR,HR_RS,RS_HR,HR_SI,SI_HR,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-16 23:00:00+00:00,121.0,0.0,0.0,334.29999999999995,75.0,0.0,103.175,354.3,121.0,-334.29999999999995,75.0,-251.125,-389.42499999999995,None,HR,2026-04-23
2026-01-17 00:00:00+00:00,121.0,0.0,0.0,290.7,91.0,0.0,176.05,351.0,121.0,-290.7,91.0,-174.95,-253.64999999999998,None,HR,2026-04-23
2026-01-17 01:00:00+00:00,121.0,0.0,0.0,209.2,76.0,0.0,193.525,351.0,121.0,-209.2,76.0,-157.475,-169.67499999999998,None,HR,2026-04-23
2026-01-17 02:00:00+00:00,121.0,0.0,0.0,167.2,63.0,0.0,195.975,351.0,121.0,-167.2,63.0,-155.025,-138.225,None,HR,2026-04-23
2026-01-17 03:00:00+00:00,98.0,0.0,0.0,164.825,44.0,0.0,198.6,351.0,98.0,-164.825,44.0,-152.4,-175.225,None,HR,2026-04-23
2026-01-17 04:00:00+00:00,98.0,0.0,0.0,187.8,76.0,0.0,172.45,351.0,98.0,-187.8,76.0,-178.55,-192.35000000000002,None,HR,2026-04-23
2026-01-17 05:00:00+00:00,1.0,0.0,0.0,240.175,120.0,0.0,96.0,387.475,1.0,-240.175,120.0,-291.475,-410.65000000000003,None,HR,2026-04-23
2026-01-17 06:00:00+00:00,1.0,0.0,0.0,244.85000000000002,211.0,0.0,106.5,355.85,1.0,-244.85000000000002,211.0,-249.35000000000002,-282.20000000000005,None,HR,2026-04-23
2026-01-17 07:00:00+00:00,1.0,0.0,0.0,246.32500000000002,26.0,0.0,171.3,351.0,1.0,-246.32500000000002,26.0,-179.7,-399.025,None,HR,2026-04-23
2026-01-17 08:00:00+00:00,1.0,0.0,0.0,305.6,33.0,0.0,199.275,351.0,1.0,-305.6,33.0,-151.725,-423.32500000000005,None,HR,2026-04-23
2026-01-17 09:00:00+00:00,1.0,0.0,0.0,395.775,26.0,0.0,276.075,351.0,1.0,-395.775,26.0,-74.92500000000001,-443.7,None,HR,2026-04-23
2026-01-17 10:00:00+00:00,1.0,0.0,0.0,499.075,27.0,0.0,228.6,351.0,1.0,-499.075,27.0,-122.4,-593.475,None,HR,2026-04-23
2026-01-17 11:00:00+00:00,1.0,0.0,0.0,535.825,26.0,0.0,294.7,351.0,1.0,-535.825,26.0,-56.30000000000001,-565.125,None,HR,2026-04-23
2026-01-17 12:00:00+00:00,1.0,0.0,0.0,461.525,26.0,0.0,288.85,351.0,1.0,-461.525,26.0,-62.14999999999998,-496.67499999999995,None,HR,2026-04-23
2026-01-17 13:00:00+00:00,1.0,0.0,0.0,334.57500000000005,26.0,0.0,205.65,351.0,1.0,-334.57500000000005,26.0,-145.35,-452.92500000000007,None,HR,2026-04-23
2026-01-17 14:00:00+00:00,31.0,0.0,78.95,14.25,76.0,0.0,104.95,444.525,31.0,64.7,76.0,-339.575,-167.875,None,HR,2026-04-23
2026-01-17 15:00:00+00:00,36.0,0.0,306.65,0.0,286.0,0.0,86.0,722.875,36.0,306.65,286.0,-636.875,-8.225000000000023,None,HR,2026-04-23
2026-01-17 16:00:00+00:00,1.0,0.0,89.575,0.0,286.0,0.0,91.0,597.275,1.0,89.575,286.0,-506.275,-129.7,None,HR,2026-04-23
2026-01-17 17:00:00+00:00,1.0,0.0,76.10000000000001,0.0,231.0,0.0,91.0,479.125,1.0,76.10000000000001,231.0,-388.125,-80.02499999999998,None,HR,2026-04-23
2026-01-17 18:00:00+00:00,1.0,0.0,6.3,0.0,233.0,0.0,89.0,364.025,1.0,6.3,233.0,-275.025,-34.724999999999966,None,HR,2026-04-23
2026-01-17 19:00:00+00:00,21.0,0.0,0.0,44.0,176.0,0.0,90.975,379.55,21.0,-44.0,176.0,-288.57500000000005,-135.57500000000005,None,HR,2026-04-23
2026-01-17 20:00:00+00:00,30.0,0.0,0.0,197.225,76.0,0.0,80.0,537.925,30.0,-197.225,76.0,-457.92499999999995,-549.15,None,HR,2026-04-23
2026-01-17 21:00:00+00:00,41.0,0.0,0.0,293.2,76.0,0.0,124.97500000000001,359.75,41.0,-293.2,76.0,-234.77499999999998,-410.97499999999997,None,HR,2026-04-23
2026-01-17 22:00:00+00:00,147.0,0.0,0.0,287.725,100.0,0.0,274.45,351.0,147.0,-287.725,100.0,-76.55000000000001,-117.27500000000003,None,HR,2026-04-23
2026-01-17 23:00:00+00:00,220.0,0.0,0.0,297.25,77.0,0.0,299.275,351.0,220.0,-297.25,77.0,-51.72500000000002,-51.97500000000002,None,HR,2026-04-23
2026-01-18 00:00:00+00:00,220.0,0.0,0.0,280.825,85.0,0.0,367.2,351.0,220.0,-280.825,85.0,16.19999999999999,40.375,None,HR,2026-04-23
2026-01-18 01:00:00+00:00,220.0,0.0,0.0,208.1,47.0,0.0,374.475,351.0,220.0,-208.1,47.0,23.475000000000023,82.37500000000003,None,HR,2026-04-23
2026-01-18 02:00:00+00:00,220.0,0.0,0.0,103.625,58.0,0.0,306.225,351.0,220.0,-103.625,58.0,-44.77499999999998,129.60000000000002,None,HR,2026-04-23
2026-01-18 03:00:00+00:00,220.0,0.0,0.0,78.7,31.0,0.0,294.075,351.0,220.0,-78.7,31.0,-56.92500000000001,115.375,None,HR,2026-04-23
2026-01-18 04:00:00+00:00,220.0,0.0,0.0,46.3,31.0,0.0,286.45,351.0,220.0,-46.3,31.0,-64.55000000000001,140.14999999999998,None,HR,2026-04-23
2026-01-18 05:00:00+00:00,209.0,0.0,0.0,80.05,28.0,0.0,229.8,351.0,209.0,-80.05,28.0,-121.19999999999999,35.75,None,HR,2026-04-23
2026-01-18 06:00:00+00:00,202.0,0.0,0.0,81.1,31.0,0.0,178.15,351.0,202.0,-81.1,31.0,-172.85,-20.94999999999999,None,HR,2026-04-23
2026-01-18 07:00:00+00:00,218.0,0.0,0.0,237.8,67.0,0.0,165.925,351.0,218.0,-237.8,67.0,-185.075,-137.875,None,HR,2026-04-23
2026-01-18 08:00:00+00:00,220.0,0.0,0.0,347.2,67.0,0.0,157.875,351.0,220.0,-347.2,67.0,-193.125,-253.325,None,HR,2026-04-23
2026-01-18 09:00:00+00:00,220.0,0.0,0.0,433.125,1.0,0.0,197.25,351.0,220.0,-433.125,1.0,-153.75,-365.875,None,HR,2026-04-23
2026-01-18 10:00:00+00:00,220.0,0.0,0.0,493.925,1.0,0.0,221.15,351.0,220.0,-493.925,1.0,-129.85,-402.775,None,HR,2026-04-23
2026-01-18 11:00:00+00:00,219.0,0.0,0.0,462.075,1.0,0.0,250.4,351.0,219.0,-462.075,1.0,-100.6,-342.67499999999995,None,HR,2026-04-23
2026-01-18 12:00:00+00:00,214.0,0.0,0.0,341.225,1.0,0.0,258.05,351.0,214.0,-341.225,1.0,-92.94999999999999,-219.175,None,HR,2026-04-23
2026-01-18 13:00:00+00:00,220.0,0.0,0.0,166.8,1.0,0.0,151.8,351.0,220.0,-166.8,1.0,-199.2,-145.0,None,HR,2026-04-23
2026-01-18 14:00:00+00:00,129.0,0.0,211.725,0.0,43.0,0.0,184.825,352.9,129.0,211.725,43.0,-168.075,215.65000000000003,None,HR,2026-04-23
2026-01-18 15:00:00+00:00,0.0,0.0,386.95,0.0,262.0,0.0,69.0,523.425,0.0,386.95,262.0,-454.42499999999995,194.5250000000001,None,HR,2026-04-23
2026-01-18 16:00:00+00:00,0.0,0.0,218.475,0.0,160.0,0.0,72.0,446.7,0.0,218.475,160.0,-374.7,3.775000000000034,None,HR,2026-04-23
2026-01-18 17:00:00+00:00,0.0,0.0,308.75,0.0,155.0,0.0,72.0,531.1,0.0,308.75,155.0,-459.1,4.649999999999977,None,HR,2026-04-23
2026-01-18 18:00:00+00:00,0.0,0.0,167.975,0.0,81.0,0.0,72.0,374.05,0.0,167.975,81.0,-302.05,-53.07500000000002,None,HR,2026-04-23
2026-01-18 19:00:00+00:00,6.0,0.0,121.45,0.0,146.0,0.0,91.275,353.275,6.0,121.45,146.0,-262.0,11.449999999999989,None,HR,2026-04-23
2026-01-18 20:00:00+00:00,40.0,0.0,3.625,15.1,81.0,0.0,93.225,363.05,40.0,-11.475,81.0,-269.82500000000005,-160.30000000000004,None,HR,2026-04-23
2026-01-18 21:00:00+00:00,220.0,0.0,0.0,138.825,1.0,0.0,167.45,351.0,220.0,-138.825,1.0,-183.55,-101.375,None,HR,2026-04-23
2026-01-18 22:00:00+00:00,212.0,0.0,0.0,264.125,0.0,0.0,216.625,351.0,212.0,-264.125,0.0,-134.375,-186.5,None,HR,2026-04-23
2026-01-18 23:00:00+00:00,266.0,0.0,0.0,385.875,69.0,0.0,88.075,351.025,266.0,-385.875,69.0,-262.95,-313.825,None,HR,2026-04-23
2026-01-19 00:00:00+00:00,269.0,0.0,0.0,326.0,60.0,0.0,143.95,351.0,269.0,-326.0,60.0,-207.05,-204.05,None,HR,2026-04-23
2026-01-19 01:00:00+00:00,269.0,0.0,0.0,293.55,45.0,0.0,194.775,351.0,269.0,-293.55,45.0,-156.225,-135.775,None,HR,2026-04-23
2026-01-19 02:00:00+00:00,269.0,0.0,0.0,270.575,24.0,0.0,180.7,351.0,269.0,-270.575,24.0,-170.3,-147.875,None,HR,2026-04-23
2026-01-19 03:00:00+00:00,269.0,0.0,0.0,266.475,1.0,0.0,137.6,351.0,269.0,-266.475,1.0,-213.4,-209.87500000000003,None,HR,2026-04-23
2026-01-19 04:00:00+00:00,177.0,60.0,0.0,329.95,146.0,0.0,108.675,390.925,117.0,-329.95,146.0,-282.25,-349.2,None,HR,2026-04-23
2026-01-19 05:00:00+00:00,58.0,110.0,0.0,172.625,356.0,0.0,112.0,574.05,-52.0,-172.625,356.0,-462.04999999999995,-330.67499999999995,None,HR,2026-04-23
2026-01-19 06:00:00+00:00,58.0,144.0,29.6,13.375,395.0,0.0,126.0,672.85,-86.0,16.225,395.0,-546.85,-221.625,None,HR,2026-04-23
2026-01-19 07:00:00+00:00,21.0,129.0,45.4,57.05,163.0,18.0,138.675,482.075,-108.0,-11.649999999999999,145.0,-343.4,-318.04999999999995,None,HR,2026-04-23
2026-01-19 08:00:00+00:00,1.0,172.0,0.0,221.27499999999998,185.0,35.0,296.05,351.0,-171.0,-221.27499999999998,150.0,-54.94999999999999,-297.22499999999997,None,HR,2026-04-23
2026-01-19 09:00:00+00:00,71.0,166.0,0.0,256.3,1.0,35.0,562.85,351.0,-95.0,-256.3,-34.0,211.85000000000002,-173.45,None,HR,2026-04-23
2026-01-19 10:00:00+00:00,71.0,194.0,0.0,324.375,2.0,35.0,580.65,351.0,-123.0,-324.375,-33.0,229.64999999999998,-250.72500000000002,None,HR,2026-04-23
2026-01-19 11:00:00+00:00,71.0,209.0,0.0,383.225,1.0,35.0,548.0,351.0,-138.0,-383.225,-34.0,197.0,-358.225,None,HR,2026-04-23
2026-01-19 12:00:00+00:00,71.0,194.0,0.0,356.4,121.0,35.0,416.7,351.0,-123.0,-356.4,86.0,65.69999999999999,-327.7,None,HR,2026-04-23
2026-01-19 13:00:00+00:00,71.0,138.0,0.0,282.0,231.0,35.0,209.85,351.0,-67.0,-282.0,196.0,-141.15,-294.15,None,HR,2026-04-23
2026-01-19 14:00:00+00:00,2.0,153.0,74.7,7.775,268.0,5.0,106.0,590.15,-151.0,66.925,263.0,-484.15,-305.22499999999997,None,HR,2026-04-23
2026-01-19 15:00:00+00:00,2.0,170.0,131.775,0.0,400.0,0.0,108.0,763.1,-168.0,131.775,400.0,-655.1,-291.32500000000005,None,HR,2026-04-23
2026-01-19 16:00:00+00:00,2.0,168.0,83.3,0.0,368.0,0.0,109.0,864.025,-166.0,83.3,368.0,-755.025,-469.72499999999997,None,HR,2026-04-23
2026-01-19 17:00:00+00:00,2.0,163.0,65.0,0.0,378.0,0.0,108.0,883.875,-161.0,65.0,378.0,-775.875,-493.875,None,HR,2026-04-23
2026-01-19 18:00:00+00:00,11.0,110.0,52.675,0.0,400.0,0.0,104.0,957.675,-99.0,52.675,400.0,-853.675,-499.99999999999994,None,HR,2026-04-23
2026-01-19 19:00:00+00:00,13.0,110.0,39.55,0.0,400.0,0.0,94.0,874.25,-97.0,39.55,400.0,-780.25,-437.7,None,HR,2026-04-23
2026-01-19 20:00:00+00:00,1.0,110.0,0.0,69.975,325.0,0.0,86.0,734.725,-109.0,-69.975,325.0,-648.725,-502.70000000000005,None,HR,2026-04-23
2026-01-19 21:00:00+00:00,54.0,100.0,0.0,315.1,256.0,0.0,81.0,535.075,-46.0,-315.1,256.0,-454.07500000000005,-559.1750000000001,None,HR,2026-04-23
2026-01-19 22:00:00+00:00,171.0,100.0,0.0,339.5,260.0,0.0,80.0,474.8,71.0,-339.5,260.0,-394.8,-403.3,None,HR,2026-04-23
2026-01-19 23:00:00+00:00,216.0,0.0,0.0,237.75,84.0,0.0,78.0,449.175,216.0,-237.75,84.0,-371.175,-308.925,None,HR,2026-04-23
2026-01-20 00:00:00+00:00,211.0,0.0,0.0,162.9,85.0,4.0,78.0,395.8,211.0,-162.9,81.0,-317.8,-188.70000000000002,None,HR,2026-04-23
2026-01-20 01:00:00+00:00,211.0,0.0,0.0,138.35,100.0,0.0,77.0,397.875,211.0,-138.35,100.0,-320.875,-148.225,None,HR,2026-04-23
2026-01-20 02:00:00+00:00,192.0,0.0,0.0,111.05,100.0,0.0,77.0,419.1,192.0,-111.05,100.0,-342.1,-161.15000000000003,None,HR,2026-04-23
2026-01-20 03:00:00+00:00,192.0,0.0,0.0,87.85,135.0,0.0,79.0,529.7,192.0,-87.85,135.0,-450.70000000000005,-211.55000000000004,None,HR,2026-04-23
2026-01-20 04:00:00+00:00,92.0,15.0,23.7,22.424999999999997,180.0,0.0,91.0,549.25,77.0,1.2750000000000021,180.0,-458.25,-199.97500000000002,None,HR,2026-04-23
2026-01-20 05:00:00+00:00,36.0,210.0,51.225,10.85,380.0,16.0,122.0,767.0,-174.0,40.375,364.0,-645.0,-414.625,None,HR,2026-04-23
2026-01-20 06:00:00+00:00,36.0,149.0,49.300000000000004,3.675,380.0,37.0,136.0,874.45,-113.0,45.62500000000001,343.0,-738.45,-462.82500000000005,None,HR,2026-04-23
2026-01-20 07:00:00+00:00,36.0,147.0,43.775,23.75,135.0,105.0,134.0,574.825,-111.0,20.025,30.0,-440.82500000000005,-501.80000000000007,None,HR,2026-04-23
2026-01-20 08:00:00+00:00,36.0,113.0,2.65,130.875,100.0,191.0,223.7,379.65,-77.0,-128.225,-91.0,-155.95,-452.175,None,HR,2026-04-23
2026-01-20 09:00:00+00:00,86.0,57.0,0.0,373.95,35.0,152.0,384.875,351.0,29.0,-373.95,-117.0,33.875,-428.075,None,HR,2026-04-23
2026-01-20 10:00:00+00:00,86.0,33.0,0.0,357.875,36.0,190.0,412.525,351.0,53.0,-357.875,-154.0,61.52499999999998,-397.35,None,HR,2026-04-23
2026-01-20 11:00:00+00:00,86.0,78.0,0.0,270.025,35.0,215.0,461.84999999999997,351.0,8.0,-270.025,-180.0,110.84999999999997,-331.175,None,HR,2026-04-23
2026-01-20 12:00:00+00:00,86.0,85.0,0.0,216.2,35.0,195.0,386.4,351.0,1.0,-216.2,-160.0,35.39999999999998,-339.8,None,HR,2026-04-23
2026-01-20 13:00:00+00:00,36.0,63.0,49.875,58.175,110.0,162.0,188.95,397.925,-27.0,-8.299999999999997,-52.0,-208.97500000000002,-296.27500000000003,None,HR,2026-04-23
2026-01-20 14:00:00+00:00,78.0,138.0,197.625,0.0,355.0,121.0,112.0,635.35,-60.0,197.625,234.0,-523.35,-151.72500000000002,None,HR,2026-04-23
2026-01-20 15:00:00+00:00,2.0,149.0,130.775,0.0,380.0,0.0,111.0,872.575,-147.0,130.775,380.0,-761.575,-397.80000000000007,None,HR,2026-04-23
2026-01-20 16:00:00+00:00,2.0,159.0,20.475,0.0,366.0,0.0,110.0,919.9,-157.0,20.475,366.0,-809.9,-580.425,None,HR,2026-04-23
2026-01-20 17:00:00+00:00,3.0,158.0,14.55,0.0,356.0,0.0,112.0,891.925,-155.0,14.55,356.0,-779.925,-564.375,None,HR,2026-04-23
2026-01-20 18:00:00+00:00,1.0,154.0,0.0,16.525,356.0,0.0,104.0,884.8,-153.0,-16.525,356.0,-780.8,-594.3249999999999,None,HR,2026-04-23
2026-01-20 19:00:00+00:00,66.0,150.0,0.0,48.425,366.0,0.0,97.0,819.925,-84.0,-48.425,366.0,-722.925,-489.34999999999997,None,HR,2026-04-23
2026-01-20 20:00:00+00:00,116.0,149.0,0.0,143.55,380.0,0.0,92.0,817.225,-33.0,-143.55,380.0,-725.225,-521.7750000000001,None,HR,2026-04-23
2026-01-20 21:00:00+00:00,146.0,5.0,0.0,510.27500000000003,335.0,0.0,84.0,843.725,141.0,-510.27500000000003,335.0,-759.725,-794.0,None,HR,2026-04-23
2026-01-20 22:00:00+00:00,177.0,0.0,0.0,354.425,220.0,0.0,81.0,703.8,177.0,-354.425,220.0,-622.8,-580.2249999999999,None,HR,2026-04-23
2026-01-20 23:00:00+00:00,245.0,0.0,0.0,385.3,170.0,0.0,80.0,678.4,245.0,-385.3,170.0,-598.4,-568.7,None,HR,2026-04-23
2026-01-21 00:00:00+00:00,233.0,0.0,0.0,264.525,121.0,0.0,77.0,610.75,233.0,-264.525,121.0,-533.75,-444.275,None,HR,2026-04-23
2026-01-21 01:00:00+00:00,233.0,0.0,0.0,236.275,146.0,0.0,76.0,608.375,233.0,-236.275,146.0,-532.375,-389.65,None,HR,2026-04-23
2026-01-21 02:00:00+00:00,252.0,0.0,0.0,215.55,146.0,0.0,76.0,654.875,252.0,-215.55,146.0,-578.875,-396.425,None,HR,2026-04-23
2026-01-21 03:00:00+00:00,211.0,0.0,0.0,250.75,221.0,0.0,79.0,718.65,211.0,-250.75,221.0,-639.65,-458.4,None,HR,2026-04-23
2026-01-21 04:00:00+00:00,89.0,0.0,0.0,110.45,200.0,0.0,90.0,840.3,89.0,-110.45,200.0,-750.3,-571.75,None,HR,2026-04-23
2026-01-21 05:00:00+00:00,160.0,208.0,3.55,50.4,400.0,0.0,124.0,863.0500000000001,-48.0,-46.85,400.0,-739.0500000000001,-433.9000000000001,None,HR,2026-04-23
2026-01-21 06:00:00+00:00,111.0,208.0,0.0,141.8,396.0,0.0,136.0,965.25,-97.0,-141.8,396.0,-829.25,-672.05,None,HR,2026-04-23
2026-01-21 07:00:00+00:00,150.0,188.0,0.0,291.175,358.0,0.0,137.0,841.5250000000001,-38.0,-291.175,358.0,-704.5250000000001,-675.7,None,HR,2026-04-23
2026-01-21 08:00:00+00:00,180.0,159.0,0.0,491.225,396.0,0.0,132.0,739.425,21.0,-491.225,396.0,-607.425,-681.65,None,HR,2026-04-23
2026-01-21 09:00:00+00:00,189.0,118.0,0.0,578.6,251.0,0.0,131.0,734.475,71.0,-578.6,251.0,-603.475,-860.075,None,HR,2026-04-23
2026-01-21 10:00:00+00:00,258.0,50.0,0.0,640.0,232.0,0.0,128.0,877.3,208.0,-640.0,232.0,-749.3,-949.3,None,HR,2026-04-23
2026-01-21 11:00:00+00:00,249.0,50.0,0.0,614.65,206.0,0.0,127.0,871.5,199.0,-614.65,206.0,-744.5,-954.15,None,HR,2026-04-23
2026-01-21 12:00:00+00:00,261.0,50.0,0.0,575.25,231.0,0.0,121.0,900.05,211.0,-575.25,231.0,-779.05,-912.3,None,HR,2026-04-23
2026-01-21 13:00:00+00:00,121.0,50.0,0.0,439.225,340.0,0.0,120.0,925.1,71.0,-439.225,340.0,-805.1,-833.325,None,HR,2026-04-23
2026-01-21 14:00:00+00:00,112.0,223.0,7.125,94.69999999999999,400.0,0.0,115.0,907.45,-111.0,-87.57499999999999,400.0,-792.45,-591.0250000000001,None,HR,2026-04-23
2026-01-21 15:00:00+00:00,73.0,195.0,0.0,49.1,400.0,0.0,114.0,1069.4,-122.0,-49.1,400.0,-955.4000000000001,-726.5000000000001,None,HR,2026-04-23
2026-01-21 16:00:00+00:00,53.0,195.0,0.0,166.625,382.0,0.0,116.0,1095.6,-142.0,-166.625,382.0,-979.5999999999999,-906.2249999999999,None,HR,2026-04-23
2026-01-21 17:00:00+00:00,72.0,195.0,0.0,194.875,400.0,0.0,115.0,1109.525,-123.0,-194.875,400.0,-994.5250000000001,-912.4000000000001,None,HR,2026-04-23
2026-01-21 18:00:00+00:00,51.0,187.0,0.0,230.8,395.0,0.0,109.0,1039.125,-136.0,-230.8,395.0,-930.125,-901.925,None,HR,2026-04-23
2026-01-21 19:00:00+00:00,151.0,210.0,0.0,166.4,375.0,0.0,101.0,1045.975,-59.0,-166.4,375.0,-944.9749999999999,-795.3749999999999,None,HR,2026-04-23
2026-01-21 20:00:00+00:00,196.0,159.0,0.0,367.15000000000003,307.0,16.0,94.0,1063.325,37.0,-367.15000000000003,291.0,-969.325,-1008.4750000000001,None,HR,2026-04-23
2026-01-21 21:00:00+00:00,298.0,0.0,0.0,697.65,267.0,0.0,86.0,1133.175,298.0,-697.65,267.0,-1047.175,-1179.8249999999998,None,HR,2026-04-23
2026-01-21 22:00:00+00:00,299.0,0.0,0.0,657.825,250.0,0.0,85.0,900.2,299.0,-657.825,250.0,-815.2,-924.0250000000001,None,HR,2026-04-23
2026-01-21 23:00:00+00:00,274.0,0.0,0.0,354.4,77.0,100.0,81.0,693.175,274.0,-354.4,-23.0,-612.175,-715.5749999999999,None,HR,2026-04-23
2026-01-22 00:00:00+00:00,236.0,0.0,0.0,268.85,51.0,0.0,80.0,697.65,236.0,-268.85,51.0,-617.65,-599.5,None,HR,2026-04-23
2026-01-22 01:00:00+00:00,205.0,0.0,0.0,206.35,38.0,0.0,79.0,637.625,205.0,-206.35,38.0,-558.625,-521.975,None,HR,2026-04-23
2026-01-22 02:00:00+00:00,205.0,0.0,0.0,199.375,38.0,0.0,80.0,628.85,205.0,-199.375,38.0,-548.85,-505.225,None,HR,2026-04-23
2026-01-22 03:00:00+00:00,225.0,0.0,0.0,112.77499999999999,27.0,0.0,81.0,770.9,225.0,-112.77499999999999,27.0,-689.9,-550.675,None,HR,2026-04-23
2026-01-22 04:00:00+00:00,206.0,30.0,0.0,197.475,31.0,55.0,91.0,710.775,176.0,-197.475,-24.0,-619.775,-665.25,None,HR,2026-04-23
2026-01-22 05:00:00+00:00,93.0,120.0,0.0,129.75,380.0,60.0,121.0,978.0250000000001,-27.0,-129.75,320.0,-857.0250000000001,-693.7750000000001,None,HR,2026-04-23
2026-01-22 06:00:00+00:00,112.0,60.0,0.0,262.725,372.0,39.0,130.0,1183.475,52.0,-262.725,333.0,-1053.475,-931.1999999999999,None,HR,2026-04-23
2026-01-22 07:00:00+00:00,101.0,156.0,0.0,255.1,296.0,20.0,132.0,1140.4,-55.0,-255.1,276.0,-1008.4000000000001,-1042.5,None,HR,2026-04-23
2026-01-22 08:00:00+00:00,111.0,98.0,0.0,225.7,196.0,15.0,127.0,1145.7,13.0,-225.7,181.0,-1018.7,-1050.4,None,HR,2026-04-23
2026-01-22 09:00:00+00:00,164.0,0.0,0.0,377.975,270.0,11.0,126.0,1224.8249999999998,164.0,-377.975,259.0,-1098.8249999999998,-1053.7999999999997,None,HR,2026-04-23
2026-01-22 10:00:00+00:00,118.0,6.0,0.0,299.325,84.0,0.0,123.0,1101.725,112.0,-299.325,84.0,-978.7249999999999,-1082.05,None,HR,2026-04-23
2026-01-22 11:00:00+00:00,139.0,13.0,0.0,248.825,66.0,9.0,123.0,1088.675,126.0,-248.825,57.0,-965.675,-1031.5,None,HR,2026-04-23
2026-01-22 12:00:00+00:00,116.0,45.0,0.0,181.675,69.0,5.0,115.0,1068.5,71.0,-181.675,64.0,-953.5,-1000.175,None,HR,2026-04-23
2026-01-22 13:00:00+00:00,101.0,53.0,0.0,192.875,355.0,10.0,112.0,1063.3,48.0,-192.875,345.0,-951.3,-751.175,None,HR,2026-04-23
2026-01-22 14:00:00+00:00,137.0,167.0,0.0,126.80000000000001,366.0,26.0,108.0,1136.725,-30.0,-126.80000000000001,340.0,-1028.725,-845.5249999999999,None,HR,2026-04-23
2026-01-22 15:00:00+00:00,65.0,182.0,0.0,136.675,400.0,15.0,108.0,1158.95,-117.0,-136.675,385.0,-1050.95,-919.625,None,HR,2026-04-23
2026-01-22 16:00:00+00:00,87.0,185.0,0.0,215.5,400.0,15.0,109.0,1198.05,-98.0,-215.5,385.0,-1089.05,-1017.55,None,HR,2026-04-23
2026-01-22 17:00:00+00:00,70.0,180.0,0.0,211.4,400.0,15.0,108.0,1190.05,-110.0,-211.4,385.0,-1082.05,-1018.4499999999999,None,HR,2026-04-23
2026-01-22 18:00:00+00:00,69.0,169.0,0.0,180.85,400.0,42.0,103.0,1189.05,-100.0,-180.85,358.0,-1086.05,-1008.9,None,HR,2026-04-23
2026-01-22 19:00:00+00:00,108.0,55.0,0.0,286.825,386.0,17.0,94.0,1238.825,53.0,-286.825,369.0,-1144.825,-1009.6500000000001,None,HR,2026-04-23
2026-01-22 20:00:00+00:00,154.0,35.0,0.0,472.5,375.0,18.0,85.0,1212.1,119.0,-472.5,357.0,-1127.1,-1123.6,None,HR,2026-04-23
2026-01-22 21:00:00+00:00,145.0,35.0,0.0,604.9,395.0,0.0,82.0,1075.475,110.0,-604.9,395.0,-993.4749999999999,-1093.375,None,HR,2026-04-23
2026-01-22 22:00:00+00:00,189.0,0.0,0.0,721.275,326.0,0.0,79.0,942.2750000000001,189.0,-721.275,326.0,-863.2750000000001,-1069.5500000000002,None,HR,2026-04-23
2026-01-22 23:00:00+00:00,213.0,0.0,0.0,472.95,284.0,0.0,77.0,831.9,213.0,-472.95,284.0,-754.9,-730.8499999999999,None,HR,2026-04-23
2026-01-23 00:00:00+00:00,252.0,0.0,0.0,409.8,235.0,0.0,77.0,735.05,252.0,-409.8,235.0,-658.05,-580.8499999999999,None,HR,2026-04-23
2026-01-23 01:00:00+00:00,245.0,0.0,0.0,276.275,230.0,0.0,75.0,777.4,245.0,-276.275,230.0,-702.4,-503.67499999999995,None,HR,2026-04-23
2026-01-23 02:00:00+00:00,239.0,0.0,0.0,245.0,196.0,0.0,75.0,760.825,239.0,-245.0,196.0,-685.825,-495.82500000000005,None,HR,2026-04-23
2026-01-23 03:00:00+00:00,238.0,0.0,0.0,280.875,136.0,0.0,77.0,716.95,238.0,-280.875,136.0,-639.95,-546.825,None,HR,2026-04-23
2026-01-23 04:00:00+00:00,83.0,36.0,0.0,117.125,220.0,100.0,90.0,790.05,47.0,-117.125,120.0,-700.05,-650.175,None,HR,2026-04-23
2026-01-23 05:00:00+00:00,26.0,109.0,0.0,95.725,400.0,0.0,119.0,943.625,-83.0,-95.725,400.0,-824.625,-603.35,None,HR,2026-04-23
2026-01-23 06:00:00+00:00,6.0,118.0,0.0,127.2,400.0,0.0,131.0,1075.95,-112.0,-127.2,400.0,-944.95,-784.1500000000001,None,HR,2026-04-23
2026-01-23 07:00:00+00:00,26.0,113.0,0.0,187.125,400.0,0.0,130.0,1103.5,-87.0,-187.125,400.0,-973.5,-847.625,None,HR,2026-04-23
2026-01-23 08:00:00+00:00,1.0,66.0,0.0,192.875,375.0,0.0,125.0,1103.95,-65.0,-192.875,375.0,-978.95,-861.825,None,HR,2026-04-23
2026-01-23 09:00:00+00:00,1.0,101.0,0.0,159.15,380.0,0.0,121.0,1008.6750000000001,-100.0,-159.15,380.0,-887.6750000000001,-766.825,None,HR,2026-04-23
2026-01-23 10:00:00+00:00,1.0,95.0,0.0,152.425,355.0,20.0,120.0,1012.6,-94.0,-152.425,335.0,-892.6,-804.0250000000001,None,HR,2026-04-23
2026-01-23 11:00:00+00:00,1.0,105.0,0.0,86.575,355.0,20.0,117.0,974.025,-104.0,-86.575,335.0,-857.025,-712.5999999999999,None,HR,2026-04-23
