,LV_EE,EE_LV,LV_LT,LT_LV,LV_EE_net_export,LV_LT_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-24 09:00:00+00:00,0.0,111.85,303.5,0.0,-111.85,303.5,191.65,None,LV,2026-04-23
2026-01-24 10:00:00+00:00,0.0,133.2,324.65,0.0,-133.2,324.65,191.45,None,LV,2026-04-23
2026-01-24 11:00:00+00:00,0.0,105.575,280.9,0.0,-105.575,280.9,175.325,None,LV,2026-04-23
2026-01-24 12:00:00+00:00,0.0,25.425,194.25,0.0,-25.425,194.25,168.825,None,LV,2026-04-23
2026-01-24 13:00:00+00:00,73.65,0.0,80.3,0.0,73.65,80.3,153.95,None,LV,2026-04-23
2026-01-24 14:00:00+00:00,93.4,0.0,35.975,0.0,93.4,35.975,129.375,None,LV,2026-04-23
2026-01-24 15:00:00+00:00,159.55,0.0,0.0,53.3,159.55,-53.3,106.25000000000001,None,LV,2026-04-23
2026-01-24 16:00:00+00:00,61.550000000000004,0.0,55.6,8.975,61.550000000000004,46.625,108.17500000000001,None,LV,2026-04-23
2026-01-24 17:00:00+00:00,31.25,0.0,16.175,9.875,31.25,6.300000000000001,37.55,None,LV,2026-04-23
2026-01-24 18:00:00+00:00,60.5,28.45,44.7,13.2,32.05,31.500000000000004,63.55,None,LV,2026-04-23
2026-01-24 19:00:00+00:00,108.425,0.0,0.0,49.4,108.425,-49.4,59.025,None,LV,2026-04-23
2026-01-24 20:00:00+00:00,357.825,0.0,0.0,289.8,357.825,-289.8,68.02499999999998,None,LV,2026-04-23
2026-01-24 21:00:00+00:00,188.14999999999998,2.775,33.7,95.7,185.37499999999997,-62.0,123.37499999999997,None,LV,2026-04-23
2026-01-24 22:00:00+00:00,14.025,191.05,234.925,0.0,-177.025,234.925,57.900000000000006,None,LV,2026-04-23
2026-01-24 23:00:00+00:00,0.0,381.55,459.2,0.0,-381.55,459.2,77.64999999999998,None,LV,2026-04-23
2026-01-25 00:00:00+00:00,0.0,398.2,482.55,0.0,-398.2,482.55,84.35000000000002,None,LV,2026-04-23
2026-01-25 01:00:00+00:00,0.0,366.625,546.5,0.0,-366.625,546.5,179.875,None,LV,2026-04-23
2026-01-25 02:00:00+00:00,0.0,363.45,553.575,0.0,-363.45,553.575,190.12500000000006,None,LV,2026-04-23
2026-01-25 03:00:00+00:00,0.0,354.875,521.925,0.0,-354.875,521.925,167.04999999999995,None,LV,2026-04-23
2026-01-25 04:00:00+00:00,0.0,318.2,463.725,0.0,-318.2,463.725,145.52500000000003,None,LV,2026-04-23
2026-01-25 05:00:00+00:00,0.0,301.05,343.375,0.0,-301.05,343.375,42.32499999999999,None,LV,2026-04-23
2026-01-25 06:00:00+00:00,0.0,267.325,267.8,0.0,-267.325,267.8,0.47500000000002274,None,LV,2026-04-23
2026-01-25 07:00:00+00:00,0.0,248.625,278.2,0.0,-248.625,278.2,29.57499999999999,None,LV,2026-04-23
2026-01-25 08:00:00+00:00,0.0,233.4,417.90000000000003,0.0,-233.4,417.90000000000003,184.50000000000003,None,LV,2026-04-23
2026-01-25 09:00:00+00:00,0.0,269.85,515.5,0.0,-269.85,515.5,245.64999999999998,None,LV,2026-04-23
2026-01-25 10:00:00+00:00,0.0,267.725,514.2,0.0,-267.725,514.2,246.47500000000002,None,LV,2026-04-23
2026-01-25 11:00:00+00:00,0.0,246.225,458.6,0.0,-246.225,458.6,212.37500000000003,None,LV,2026-04-23
2026-01-25 12:00:00+00:00,0.0,233.65,418.525,0.0,-233.65,418.525,184.87499999999997,None,LV,2026-04-23
2026-01-25 13:00:00+00:00,0.0,210.7,370.825,0.0,-210.7,370.825,160.125,None,LV,2026-04-23
2026-01-25 14:00:00+00:00,0.0,181.125,312.425,0.0,-181.125,312.425,131.3,None,LV,2026-04-23
2026-01-25 15:00:00+00:00,0.0,171.625,270.6,0.0,-171.625,270.6,98.97500000000002,None,LV,2026-04-23
2026-01-25 16:00:00+00:00,0.0,206.75,309.375,0.0,-206.75,309.375,102.625,None,LV,2026-04-23
2026-01-25 17:00:00+00:00,0.0,248.7,359.975,0.0,-248.7,359.975,111.27500000000003,None,LV,2026-04-23
2026-01-25 18:00:00+00:00,0.0,284.75,418.3,0.0,-284.75,418.3,133.55,None,LV,2026-04-23
2026-01-25 19:00:00+00:00,0.0,315.725,498.725,0.0,-315.725,498.725,183.0,None,LV,2026-04-23
2026-01-25 20:00:00+00:00,0.0,344.075,593.725,0.0,-344.075,593.725,249.65000000000003,None,LV,2026-04-23
2026-01-25 21:00:00+00:00,0.0,142.45000000000002,310.575,0.0,-142.45000000000002,310.575,168.12499999999997,None,LV,2026-04-23
2026-01-25 22:00:00+00:00,0.0,352.6,477.175,0.0,-352.6,477.175,124.57499999999999,None,LV,2026-04-23
2026-01-25 23:00:00+00:00,0.0,490.825,423.0,0.0,-490.825,423.0,-67.82499999999999,None,LV,2026-04-23
2026-01-26 00:00:00+00:00,0.0,461.275,397.975,0.0,-461.275,397.975,-63.299999999999955,None,LV,2026-04-23
2026-01-26 01:00:00+00:00,0.0,397.225,322.6,0.0,-397.225,322.6,-74.625,None,LV,2026-04-23
2026-01-26 02:00:00+00:00,0.0,352.57500000000005,276.25,0.0,-352.57500000000005,276.25,-76.32500000000005,None,LV,2026-04-23
2026-01-26 03:00:00+00:00,0.0,215.89999999999998,185.675,0.0,-215.89999999999998,185.675,-30.224999999999966,None,LV,2026-04-23
2026-01-26 04:00:00+00:00,0.0,177.675,44.400000000000006,3.65,-177.675,40.75000000000001,-136.925,None,LV,2026-04-23
2026-01-26 05:00:00+00:00,0.0,238.825,119.375,0.0,-238.825,119.375,-119.44999999999999,None,LV,2026-04-23
2026-01-26 06:00:00+00:00,0.0,282.92499999999995,223.325,0.0,-282.92499999999995,223.325,-59.599999999999966,None,LV,2026-04-23
2026-01-26 07:00:00+00:00,0.0,229.4,130.075,0.0,-229.4,130.075,-99.32500000000002,None,LV,2026-04-23
2026-01-26 08:00:00+00:00,0.0,221.65,130.4,0.0,-221.65,130.4,-91.25,None,LV,2026-04-23
2026-01-26 09:00:00+00:00,0.0,223.7,132.35,0.0,-223.7,132.35,-91.35,None,LV,2026-04-23
2026-01-26 10:00:00+00:00,0.0,272.55,285.525,0.0,-272.55,285.525,12.974999999999966,None,LV,2026-04-23
2026-01-26 11:00:00+00:00,0.0,292.625,246.375,0.0,-292.625,246.375,-46.25,None,LV,2026-04-23
2026-01-26 12:00:00+00:00,0.0,293.575,168.375,0.0,-293.575,168.375,-125.19999999999999,None,LV,2026-04-23
2026-01-26 13:00:00+00:00,0.0,236.075,128.475,0.0,-236.075,128.475,-107.6,None,LV,2026-04-23
2026-01-26 14:00:00+00:00,0.0,204.625,40.3,15.024999999999999,-204.625,25.275,-179.35,None,LV,2026-04-23
2026-01-26 15:00:00+00:00,0.0,181.725,0.0,64.25,-181.725,-64.25,-245.975,None,LV,2026-04-23
2026-01-26 16:00:00+00:00,0.0,234.225,20.375,7.025,-234.225,13.35,-220.875,None,LV,2026-04-23
2026-01-26 17:00:00+00:00,0.0,274.55,67.175,0.0,-274.55,67.175,-207.375,None,LV,2026-04-23
2026-01-26 18:00:00+00:00,0.0,299.075,116.125,0.0,-299.075,116.125,-182.95,None,LV,2026-04-23
2026-01-26 19:00:00+00:00,0.0,348.875,50.5,0.0,-348.875,50.5,-298.375,None,LV,2026-04-23
2026-01-26 20:00:00+00:00,0.0,346.9,132.2,0.0,-346.9,132.2,-214.7,None,LV,2026-04-23
2026-01-26 21:00:00+00:00,0.0,249.72500000000002,107.4,0.0,-249.72500000000002,107.4,-142.32500000000002,None,LV,2026-04-23
2026-01-26 22:00:00+00:00,0.0,209.52499999999998,126.02499999999999,0.0,-209.52499999999998,126.02499999999999,-83.49999999999999,None,LV,2026-04-23
2026-01-26 23:00:00+00:00,0.0,201.5,300.775,0.0,-201.5,300.775,99.27499999999998,None,LV,2026-04-23
2026-01-27 00:00:00+00:00,0.0,198.075,295.75,0.0,-198.075,295.75,97.67500000000001,None,LV,2026-04-23
2026-01-27 01:00:00+00:00,0.0,131.475,321.4,0.0,-131.475,321.4,189.92499999999998,None,LV,2026-04-23
2026-01-27 02:00:00+00:00,0.0,185.025,386.45,0.0,-185.025,386.45,201.42499999999998,None,LV,2026-04-23
2026-01-27 03:00:00+00:00,11.725,37.925000000000004,189.875,0.0,-26.200000000000003,189.875,163.675,None,LV,2026-04-23
2026-01-27 04:00:00+00:00,202.15,0.0,0.0,120.89999999999999,202.15,-120.89999999999999,81.25000000000001,None,LV,2026-04-23
2026-01-27 05:00:00+00:00,79.2,10.8,22.65,45.325,68.4,-22.675000000000004,45.725,None,LV,2026-04-23
2026-01-27 06:00:00+00:00,0.0,218.575,288.55,0.0,-218.575,288.55,69.97500000000002,None,LV,2026-04-23
2026-01-27 07:00:00+00:00,0.0,167.45,271.725,0.0,-167.45,271.725,104.27500000000003,None,LV,2026-04-23
2026-01-27 08:00:00+00:00,0.0,71.675,172.5,0.0,-71.675,172.5,100.825,None,LV,2026-04-23
2026-01-27 09:00:00+00:00,208.325,0.0,0.0,88.05,208.325,-88.05,120.27499999999999,None,LV,2026-04-23
2026-01-27 10:00:00+00:00,41.175,0.0,104.025,0.0,41.175,104.025,145.2,None,LV,2026-04-23
2026-01-27 11:00:00+00:00,18.65,0.675,80.475,0.0,17.974999999999998,80.475,98.44999999999999,None,LV,2026-04-23
2026-01-27 12:00:00+00:00,78.55,0.0,9.25,2.15,78.55,7.1,85.64999999999999,None,LV,2026-04-23
2026-01-27 13:00:00+00:00,52.1,0.0,24.35,0.0,52.1,24.35,76.45,None,LV,2026-04-23
2026-01-27 14:00:00+00:00,0.0,133.725,204.39999999999998,0.0,-133.725,204.39999999999998,70.67499999999998,None,LV,2026-04-23
2026-01-27 15:00:00+00:00,3.6,68.3,132.325,0.0,-64.7,132.325,67.62499999999999,None,LV,2026-04-23
2026-01-27 16:00:00+00:00,0.0,74.525,154.675,0.0,-74.525,154.675,80.15,None,LV,2026-04-23
2026-01-27 17:00:00+00:00,6.2,46.525000000000006,150.65,0.0,-40.325,150.65,110.325,None,LV,2026-04-23
2026-01-27 18:00:00+00:00,0.0,102.3,253.175,0.0,-102.3,253.175,150.875,None,LV,2026-04-23
2026-01-27 19:00:00+00:00,0.0,136.45,295.35,0.0,-136.45,295.35,158.90000000000003,None,LV,2026-04-23
2026-01-27 20:00:00+00:00,273.725,0.0,0.0,128.2,273.725,-128.2,145.52500000000003,None,LV,2026-04-23
2026-01-27 21:00:00+00:00,0.0,24.975,152.45,0.0,-24.975,152.45,127.475,None,LV,2026-04-23
2026-01-27 22:00:00+00:00,22.0,0.0,161.75,0.0,22.0,161.75,183.75,None,LV,2026-04-23
2026-01-27 23:00:00+00:00,0.0,164.35,257.75,0.0,-164.35,257.75,93.4,None,LV,2026-04-23
2026-01-28 00:00:00+00:00,0.0,132.0,225.025,0.0,-132.0,225.025,93.025,None,LV,2026-04-23
2026-01-28 01:00:00+00:00,0.0,56.5,242.775,0.0,-56.5,242.775,186.275,None,LV,2026-04-23
2026-01-28 02:00:00+00:00,0.0,33.45,230.79999999999998,0.0,-33.45,230.79999999999998,197.34999999999997,None,LV,2026-04-23
2026-01-28 03:00:00+00:00,0.0,100.35,254.725,0.0,-100.35,254.725,154.375,None,LV,2026-04-23
2026-01-28 04:00:00+00:00,105.0,0.0,0.3,28.675,105.0,-28.375,76.625,None,LV,2026-04-23
2026-01-28 05:00:00+00:00,217.825,0.0,0.0,159.05,217.825,-159.05,58.77499999999998,None,LV,2026-04-23
2026-01-28 06:00:00+00:00,50.925,0.0,89.7,0.0,50.925,89.7,140.625,None,LV,2026-04-23
2026-01-28 07:00:00+00:00,0.0,3.9749999999999996,131.025,0.0,-3.9749999999999996,131.025,127.05000000000001,None,LV,2026-04-23
2026-01-28 08:00:00+00:00,85.0,0.0,138.25,0.0,85.0,138.25,223.25,None,LV,2026-04-23
2026-01-28 09:00:00+00:00,170.3,0.0,74.1,0.0,170.3,74.1,244.4,None,LV,2026-04-23
2026-01-28 10:00:00+00:00,207.35,0.0,58.85,0.0,207.35,58.85,266.2,None,LV,2026-04-23
2026-01-28 11:00:00+00:00,183.0,0.0,54.95,0.0,183.0,54.95,237.95,None,LV,2026-04-23
2026-01-28 12:00:00+00:00,173.65,0.0,3.275,9.625,173.65,-6.35,167.3,None,LV,2026-04-23
2026-01-28 13:00:00+00:00,163.45,0.0,0.0,87.475,163.45,-87.475,75.975,None,LV,2026-04-23
2026-01-28 14:00:00+00:00,176.25,0.0,0.0,108.575,176.25,-108.575,67.675,None,LV,2026-04-23
2026-01-28 15:00:00+00:00,215.5,0.0,0.0,155.45,215.5,-155.45,60.05000000000001,None,LV,2026-04-23
2026-01-28 16:00:00+00:00,189.2,0.0,0.0,209.60000000000002,189.2,-209.60000000000002,-20.400000000000034,None,LV,2026-04-23
2026-01-28 17:00:00+00:00,547.0,0.0,0.0,592.475,547.0,-592.475,-45.47500000000002,None,LV,2026-04-23
2026-01-28 18:00:00+00:00,413.25,0.0,0.0,492.325,413.25,-492.325,-79.07499999999999,None,LV,2026-04-23
2026-01-28 19:00:00+00:00,492.35,0.0,0.0,513.85,492.35,-513.85,-21.5,None,LV,2026-04-23
2026-01-28 20:00:00+00:00,542.15,0.0,0.0,487.5,542.15,-487.5,54.64999999999998,None,LV,2026-04-23
2026-01-28 21:00:00+00:00,370.6,0.0,0.0,338.175,370.6,-338.175,32.42500000000001,None,LV,2026-04-23
2026-01-28 22:00:00+00:00,339.225,0.0,0.0,282.1,339.225,-282.1,57.125,None,LV,2026-04-23
2026-01-28 23:00:00+00:00,454.75,0.0,0.0,378.125,454.75,-378.125,76.625,None,LV,2026-04-23
2026-01-29 00:00:00+00:00,435.225,0.0,0.0,359.22499999999997,435.225,-359.22499999999997,76.00000000000006,None,LV,2026-04-23
2026-01-29 01:00:00+00:00,509.675,0.0,0.0,439.7,509.675,-439.7,69.97500000000002,None,LV,2026-04-23
2026-01-29 02:00:00+00:00,552.0,0.0,0.0,473.375,552.0,-473.375,78.625,None,LV,2026-04-23
2026-01-29 03:00:00+00:00,540.4,0.0,0.0,498.3,540.4,-498.3,42.099999999999966,None,LV,2026-04-23
2026-01-29 04:00:00+00:00,397.55,0.0,0.0,447.025,397.55,-447.025,-49.474999999999966,None,LV,2026-04-23
2026-01-29 05:00:00+00:00,427.625,0.0,0.0,263.375,427.625,-263.375,164.25,None,LV,2026-04-23
2026-01-29 06:00:00+00:00,245.975,0.0,0.0,83.075,245.975,-83.075,162.89999999999998,None,LV,2026-04-23
2026-01-29 07:00:00+00:00,292.025,0.0,0.0,47.65,292.025,-47.65,244.37499999999997,None,LV,2026-04-23
2026-01-29 08:00:00+00:00,278.025,0.0,0.0,32.6,278.025,-32.6,245.42499999999998,None,LV,2026-04-23
2026-01-29 09:00:00+00:00,485.025,0.0,0.0,23.9,485.025,-23.9,461.125,None,LV,2026-04-23
2026-01-29 10:00:00+00:00,485.7,0.0,4.4,2.3,485.7,2.1000000000000005,487.8,None,LV,2026-04-23
2026-01-29 11:00:00+00:00,352.8,0.0,6.199999999999999,0.5,352.8,5.699999999999999,358.5,None,LV,2026-04-23
2026-01-29 12:00:00+00:00,345.025,0.0,0.0,15.15,345.025,-15.15,329.875,None,LV,2026-04-23
2026-01-29 13:00:00+00:00,217.375,0.0,0.0,73.325,217.375,-73.325,144.05,None,LV,2026-04-23
2026-01-29 14:00:00+00:00,309.2,0.0,0.0,162.45,309.2,-162.45,146.75,None,LV,2026-04-23
2026-01-29 15:00:00+00:00,347.75,0.0,0.0,226.575,347.75,-226.575,121.17500000000001,None,LV,2026-04-23
2026-01-29 16:00:00+00:00,377.4,0.0,0.0,349.3,377.4,-349.3,28.099999999999966,None,LV,2026-04-23
2026-01-29 17:00:00+00:00,553.875,0.0,0.0,611.475,553.875,-611.475,-57.60000000000002,None,LV,2026-04-23
2026-01-29 18:00:00+00:00,522.05,0.0,0.0,546.425,522.05,-546.425,-24.375,None,LV,2026-04-23
2026-01-29 19:00:00+00:00,487.3,0.0,0.0,618.025,487.3,-618.025,-130.72499999999997,None,LV,2026-04-23
2026-01-29 20:00:00+00:00,571.25,0.0,0.0,655.55,571.25,-655.55,-84.29999999999995,None,LV,2026-04-23
2026-01-29 21:00:00+00:00,556.0,0.0,0.0,606.175,556.0,-606.175,-50.174999999999955,None,LV,2026-04-23
2026-01-29 22:00:00+00:00,560.0,0.0,0.0,562.1,560.0,-562.1,-2.1000000000000227,None,LV,2026-04-23
2026-01-29 23:00:00+00:00,529.0,0.0,0.0,531.075,529.0,-531.075,-2.0750000000000455,None,LV,2026-04-23
2026-01-30 00:00:00+00:00,529.0,0.0,0.0,535.525,529.0,-535.525,-6.524999999999977,None,LV,2026-04-23
2026-01-30 01:00:00+00:00,529.0,0.0,0.0,543.375,529.0,-543.375,-14.375,None,LV,2026-04-23
2026-01-30 02:00:00+00:00,531.5,0.0,0.0,456.975,531.5,-456.975,74.52499999999998,None,LV,2026-04-23
2026-01-30 03:00:00+00:00,538.25,0.0,0.0,495.275,538.25,-495.275,42.97500000000002,None,LV,2026-04-23
2026-01-30 04:00:00+00:00,529.0,0.0,0.0,593.9,529.0,-593.9,-64.89999999999998,None,LV,2026-04-23
2026-01-30 05:00:00+00:00,548.0,0.0,0.0,544.1,548.0,-544.1,3.8999999999999773,None,LV,2026-04-23
2026-01-30 06:00:00+00:00,523.0,0.0,0.0,413.075,523.0,-413.075,109.92500000000001,None,LV,2026-04-23
2026-01-30 07:00:00+00:00,481.975,0.0,0.0,381.45000000000005,481.975,-381.45000000000005,100.52499999999998,None,LV,2026-04-23
2026-01-30 08:00:00+00:00,493.0,0.0,0.0,369.65,493.0,-369.65,123.35000000000002,None,LV,2026-04-23
2026-01-30 09:00:00+00:00,530.25,0.0,0.0,367.525,530.25,-367.525,162.72500000000002,None,LV,2026-04-23
2026-01-30 10:00:00+00:00,341.175,0.0,0.0,287.85,341.175,-287.85,53.32499999999999,None,LV,2026-04-23
2026-01-30 11:00:00+00:00,263.125,0.0,0.0,251.425,263.125,-251.425,11.699999999999989,None,LV,2026-04-23
2026-01-30 12:00:00+00:00,217.875,0.0,0.0,282.925,217.875,-282.925,-65.05000000000001,None,LV,2026-04-23
2026-01-30 13:00:00+00:00,313.375,0.0,0.0,381.7,313.375,-381.7,-68.32499999999999,None,LV,2026-04-23
2026-01-30 14:00:00+00:00,428.8,0.0,0.0,532.55,428.8,-532.55,-103.74999999999994,None,LV,2026-04-23
2026-01-30 15:00:00+00:00,538.65,0.0,0.0,643.5500000000001,538.65,-643.5500000000001,-104.90000000000009,None,LV,2026-04-23
2026-01-30 16:00:00+00:00,539.0,0.0,0.0,691.55,539.0,-691.55,-152.54999999999995,None,LV,2026-04-23
2026-01-30 17:00:00+00:00,548.0,0.0,0.0,700.575,548.0,-700.575,-152.57500000000005,None,LV,2026-04-23
2026-01-30 18:00:00+00:00,533.0,0.0,0.0,652.85,533.0,-652.85,-119.85000000000002,None,LV,2026-04-23
2026-01-30 19:00:00+00:00,529.0,0.0,0.0,773.35,529.0,-773.35,-244.35000000000002,None,LV,2026-04-23
2026-01-30 20:00:00+00:00,551.75,0.0,0.0,718.125,551.75,-718.125,-166.375,None,LV,2026-04-23
2026-01-30 21:00:00+00:00,557.0,0.0,0.0,658.5,557.0,-658.5,-101.5,None,LV,2026-04-23
2026-01-30 22:00:00+00:00,556.0,0.0,0.0,595.15,556.0,-595.15,-39.14999999999998,None,LV,2026-04-23
2026-01-30 23:00:00+00:00,523.0,0.0,0.0,448.475,523.0,-448.475,74.52499999999998,None,LV,2026-04-23
2026-01-31 00:00:00+00:00,515.0,0.0,0.0,434.375,515.0,-434.375,80.625,None,LV,2026-04-23
2026-01-31 01:00:00+00:00,524.0,0.0,0.0,435.75,524.0,-435.75,88.25,None,LV,2026-04-23
2026-01-31 02:00:00+00:00,525.0,0.0,0.0,438.45,525.0,-438.45,86.55000000000001,None,LV,2026-04-23
2026-01-31 03:00:00+00:00,524.5,0.0,0.0,358.575,524.5,-358.575,165.925,None,LV,2026-04-23
2026-01-31 04:00:00+00:00,515.0,0.0,0.0,397.4,515.0,-397.4,117.60000000000002,None,LV,2026-04-23
2026-01-31 05:00:00+00:00,519.0,0.0,0.0,447.05,519.0,-447.05,71.94999999999999,None,LV,2026-04-23
2026-01-31 06:00:00+00:00,519.5,0.0,0.0,411.7,519.5,-411.7,107.80000000000001,None,LV,2026-04-23
2026-01-31 07:00:00+00:00,498.625,0.0,0.0,395.675,498.625,-395.675,102.94999999999999,None,LV,2026-04-23
2026-01-31 08:00:00+00:00,494.425,0.0,0.0,395.225,494.425,-395.225,99.19999999999999,None,LV,2026-04-23
2026-01-31 09:00:00+00:00,486.225,0.0,0.0,268.425,486.225,-268.425,217.8,None,LV,2026-04-23
2026-01-31 10:00:00+00:00,339.15,0.0,0.0,112.425,339.15,-112.425,226.72499999999997,None,LV,2026-04-23
2026-01-31 11:00:00+00:00,233.7,0.0,2.825,19.275,233.7,-16.45,217.25,None,LV,2026-04-23
2026-01-31 12:00:00+00:00,136.925,0.0,40.375,0.0,136.925,40.375,177.3,None,LV,2026-04-23
2026-01-31 13:00:00+00:00,107.225,0.0,53.925,0.0,107.225,53.925,161.14999999999998,None,LV,2026-04-23
2026-01-31 14:00:00+00:00,126.45,0.0,12.2,15.774999999999999,126.45,-3.5749999999999993,122.875,None,LV,2026-04-23
2026-01-31 15:00:00+00:00,237.8,0.0,0.0,165.575,237.8,-165.575,72.22500000000002,None,LV,2026-04-23
2026-01-31 16:00:00+00:00,430.525,0.0,0.0,404.75,430.525,-404.75,25.774999999999977,None,LV,2026-04-23
2026-01-31 17:00:00+00:00,494.175,0.0,0.0,497.75,494.175,-497.75,-3.5749999999999886,None,LV,2026-04-23
2026-01-31 18:00:00+00:00,400.3,0.0,0.0,375.2,400.3,-375.2,25.100000000000023,None,LV,2026-04-23
2026-01-31 19:00:00+00:00,68.5,14.05,0.0,179.8,54.45,-179.8,-125.35000000000001,None,LV,2026-04-23
2026-01-31 20:00:00+00:00,226.325,0.0,0.0,295.475,226.325,-295.475,-69.15000000000003,None,LV,2026-04-23
2026-01-31 21:00:00+00:00,31.15,3.8499999999999996,0.0,48.275,27.299999999999997,-48.275,-20.975,None,LV,2026-04-23
2026-01-31 22:00:00+00:00,17.174999999999997,101.375,112.57499999999999,6.025,-84.2,106.54999999999998,22.34999999999998,None,LV,2026-04-23
2026-01-31 23:00:00+00:00,0.0,291.65000000000003,84.275,0.0,-291.65000000000003,84.275,-207.37500000000003,None,LV,2026-04-23
2026-02-01 00:00:00+00:00,0.0,324.525,131.05,0.0,-324.525,131.05,-193.47499999999997,None,LV,2026-04-23
2026-02-01 01:00:00+00:00,0.0,301.5,108.575,0.0,-301.5,108.575,-192.925,None,LV,2026-04-23
2026-02-01 02:00:00+00:00,0.0,292.04999999999995,383.025,0.0,-292.04999999999995,383.025,90.97500000000002,None,LV,2026-04-23
2026-02-01 03:00:00+00:00,0.0,280.05,357.875,0.0,-280.05,357.875,77.82499999999999,None,LV,2026-04-23
2026-02-01 04:00:00+00:00,0.0,248.875,292.3,0.0,-248.875,292.3,43.42500000000001,None,LV,2026-04-23
2026-02-01 05:00:00+00:00,0.0,235.6,259.4,0.0,-235.6,259.4,23.799999999999983,None,LV,2026-04-23
2026-02-01 06:00:00+00:00,0.0,193.2,187.475,0.0,-193.2,187.475,-5.724999999999994,None,LV,2026-04-23
2026-02-01 07:00:00+00:00,0.0,203.175,266.125,0.0,-203.175,266.125,62.94999999999999,None,LV,2026-04-23
2026-02-01 08:00:00+00:00,0.0,250.025,340.67499999999995,0.0,-250.025,340.67499999999995,90.64999999999995,None,LV,2026-04-23
2026-02-01 09:00:00+00:00,0.0,312.77500000000003,417.7,0.0,-312.77500000000003,417.7,104.92499999999995,None,LV,2026-04-23
2026-02-01 10:00:00+00:00,0.0,356.525,476.225,0.0,-356.525,476.225,119.70000000000005,None,LV,2026-04-23
2026-02-01 11:00:00+00:00,0.0,352.15,553.325,0.0,-352.15,553.325,201.17500000000007,None,LV,2026-04-23
2026-02-01 12:00:00+00:00,0.0,386.875,571.5,0.0,-386.875,571.5,184.625,None,LV,2026-04-23
2026-02-01 13:00:00+00:00,0.0,336.225,460.1,0.0,-336.225,460.1,123.875,None,LV,2026-04-23
2026-02-01 14:00:00+00:00,0.0,324.775,410.425,0.0,-324.775,410.425,85.65000000000003,None,LV,2026-04-23
2026-02-01 15:00:00+00:00,0.0,288.15,359.05,0.0,-288.15,359.05,70.90000000000003,None,LV,2026-04-23
2026-02-01 16:00:00+00:00,0.0,264.725,291.625,0.0,-264.725,291.625,26.899999999999977,None,LV,2026-04-23
2026-02-01 17:00:00+00:00,0.0,302.825,346.825,0.0,-302.825,346.825,44.0,None,LV,2026-04-23
2026-02-01 18:00:00+00:00,0.0,267.85,275.175,0.0,-267.85,275.175,7.324999999999989,None,LV,2026-04-23
2026-02-01 19:00:00+00:00,0.0,184.325,243.45,0.0,-184.325,243.45,59.125,None,LV,2026-04-23
2026-02-01 20:00:00+00:00,0.0,229.45,101.875,0.0,-229.45,101.875,-127.57499999999999,None,LV,2026-04-23
2026-02-01 21:00:00+00:00,0.0,150.125,89.75,0.0,-150.125,89.75,-60.375,None,LV,2026-04-23
2026-02-01 22:00:00+00:00,0.0,229.775,207.925,0.0,-229.775,207.925,-21.849999999999994,None,LV,2026-04-23
2026-02-01 23:00:00+00:00,0.0,493.15,521.075,0.0,-493.15,521.075,27.925000000000068,None,LV,2026-04-23
2026-02-02 00:00:00+00:00,0.0,491.825,518.125,0.0,-491.825,518.125,26.30000000000001,None,LV,2026-04-23
2026-02-02 01:00:00+00:00,0.0,473.95,579.975,0.0,-473.95,579.975,106.02500000000003,None,LV,2026-04-23
2026-02-02 02:00:00+00:00,0.0,495.225,599.325,0.0,-495.225,599.325,104.10000000000002,None,LV,2026-04-23
2026-02-02 03:00:00+00:00,0.0,567.25,646.875,0.0,-567.25,646.875,79.625,None,LV,2026-04-23
2026-02-02 04:00:00+00:00,0.0,550.25,537.375,0.0,-550.25,537.375,-12.875,None,LV,2026-04-23
2026-02-02 05:00:00+00:00,0.0,383.525,485.85,0.0,-383.525,485.85,102.32500000000005,None,LV,2026-04-23
2026-02-02 06:00:00+00:00,0.0,57.225,196.3,0.0,-57.225,196.3,139.07500000000002,None,LV,2026-04-23
2026-02-02 07:00:00+00:00,4.775,27.575,151.5,0.0,-22.799999999999997,151.5,128.7,None,LV,2026-04-23
2026-02-02 08:00:00+00:00,0.0,55.575,214.05,0.0,-55.575,214.05,158.47500000000002,None,LV,2026-04-23
2026-02-02 09:00:00+00:00,17.925,0.0,155.0,0.0,17.925,155.0,172.925,None,LV,2026-04-23
2026-02-02 10:00:00+00:00,0.0,155.0,256.85,0.0,-155.0,256.85,101.85000000000002,None,LV,2026-04-23
2026-02-02 11:00:00+00:00,5.025,12.799999999999999,312.25,0.0,-7.774999999999999,312.25,304.475,None,LV,2026-04-23
2026-02-02 12:00:00+00:00,132.775,0.0,152.4,0.0,132.775,152.4,285.175,None,LV,2026-04-23
2026-02-02 13:00:00+00:00,102.725,0.0,159.875,0.0,102.725,159.875,262.6,None,LV,2026-04-23
2026-02-02 14:00:00+00:00,161.125,0.0,94.725,0.0,161.125,94.725,255.85,None,LV,2026-04-23
2026-02-02 15:00:00+00:00,92.875,0.0,0.0,92.125,92.875,-92.125,0.75,None,LV,2026-04-23
2026-02-02 16:00:00+00:00,4.925,25.625,29.15,10.8,-20.7,18.349999999999998,-2.3500000000000014,None,LV,2026-04-23
