,NL_BE,BE_NL,NL_DE_LU,DE_LU_NL,NL_GB,GB_NL,NL_NO_2,NO_2_NL,NL_DK_1,DK_1_NL,NL_BE_net_export,NL_DE_LU_net_export,NL_GB_net_export,NL_NO_2_net_export,NL_DK_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-29 11:00:00+00:00,1110.15,0.0,1667.925,0.0,0.0,1063.0,0.0,228.3,0.0,648.55,1110.15,1667.925,-1063.0,-228.3,-648.55,838.2249999999999,None,NL,2026-04-23
2026-01-29 12:00:00+00:00,1400.45,0.0,1588.7,0.0,0.0,1063.0,0.0,602.65,0.0,514.475,1400.45,1588.7,-1063.0,-602.65,-514.475,809.025,None,NL,2026-04-23
2026-01-29 13:00:00+00:00,1255.325,0.0,1312.9,0.0,0.0,1063.0,0.0,575.55,0.0,182.725,1255.325,1312.9,-1063.0,-575.55,-182.725,746.9500000000004,None,NL,2026-04-23
2026-01-29 14:00:00+00:00,1220.125,0.0,1278.075,0.0,0.0,1064.0,0.0,640.0,0.0,170.475,1220.125,1278.075,-1064.0,-640.0,-170.475,623.7249999999998,None,NL,2026-04-23
2026-01-29 15:00:00+00:00,1164.425,0.0,968.85,0.0,0.0,1064.0,0.0,598.675,0.0,128.525,1164.425,968.85,-1064.0,-598.675,-128.525,342.07500000000016,None,NL,2026-04-23
2026-01-29 16:00:00+00:00,1069.475,0.0,664.5,0.0,0.0,1063.0,0.0,640.0,553.8,0.0,1069.475,664.5,-1063.0,-640.0,553.8,584.7749999999999,None,NL,2026-04-23
2026-01-29 17:00:00+00:00,1512.8,0.0,1138.025,0.0,0.0,1063.0,0.0,638.1,309.925,0.0,1512.8,1138.025,-1063.0,-638.1,309.925,1259.6499999999999,None,NL,2026-04-23
2026-01-29 18:00:00+00:00,1541.575,0.0,1704.375,0.0,0.0,1013.0,0.0,640.0,384.5,0.0,1541.575,1704.375,-1013.0,-640.0,384.5,1977.4499999999998,None,NL,2026-04-23
2026-01-29 19:00:00+00:00,1398.325,0.0,1866.575,0.0,0.0,361.0,0.0,353.6,297.45,0.0,1398.325,1866.575,-361.0,-353.6,297.45,2847.75,None,NL,2026-04-23
2026-01-29 20:00:00+00:00,1546.975,0.0,940.8,0.0,0.0,347.0,0.0,0.0,232.97500000000002,0.0,1546.975,940.8,-347.0,0.0,232.97500000000002,2373.7499999999995,None,NL,2026-04-23
2026-01-29 21:00:00+00:00,1201.95,0.0,716.4,0.0,9.0,310.0,0.0,0.0,193.25,0.0,1201.95,716.4,-301.0,0.0,193.25,1810.6,None,NL,2026-04-23
2026-01-29 22:00:00+00:00,744.825,0.0,0.0,806.325,17.0,388.0,77.25,0.0,135.8,9.15,744.825,-806.325,-371.0,77.25,126.65,-228.6,None,NL,2026-04-23
2026-01-29 23:00:00+00:00,676.0,0.0,0.0,777.5,113.0,10.0,0.0,0.0,431.85,0.0,676.0,-777.5,103.0,0.0,431.85,433.35,None,NL,2026-04-23
2026-01-30 00:00:00+00:00,619.225,0.0,33.9,63.175,17.0,10.0,0.0,0.0,117.225,0.0,619.225,-29.275,7.0,0.0,117.225,714.1750000000001,None,NL,2026-04-23
2026-01-30 01:00:00+00:00,910.3,0.0,27.8,235.22500000000002,40.0,10.0,0.0,0.0,366.525,0.0,910.3,-207.425,30.0,0.0,366.525,1099.4,None,NL,2026-04-23
2026-01-30 02:00:00+00:00,1108.575,0.0,0.0,191.575,0.0,339.0,0.0,0.0,700.0,0.0,1108.575,-191.575,-339.0,0.0,700.0,1278.0,None,NL,2026-04-23
2026-01-30 03:00:00+00:00,1174.475,0.0,182.875,0.0,0.0,474.0,0.0,0.0,700.0,0.0,1174.475,182.875,-474.0,0.0,700.0,1583.35,None,NL,2026-04-23
2026-01-30 04:00:00+00:00,375.975,104.725,1324.8249999999998,0.0,0.0,573.0,0.0,0.0,700.0,0.0,271.25,1324.8249999999998,-573.0,0.0,700.0,1723.0749999999998,None,NL,2026-04-23
2026-01-30 05:00:00+00:00,632.075,0.0,1539.875,0.0,0.0,563.0,0.0,93.875,700.0,0.0,632.075,1539.875,-563.0,-93.875,700.0,2215.075,None,NL,2026-04-23
2026-01-30 06:00:00+00:00,673.875,0.0,1684.4,0.0,0.0,524.0,74.875,0.0,700.0,0.0,673.875,1684.4,-524.0,74.875,700.0,2609.15,None,NL,2026-04-23
2026-01-30 07:00:00+00:00,878.75,0.0,1011.85,0.0,0.0,559.0,0.0,55.1,700.0,0.0,878.75,1011.85,-559.0,-55.1,700.0,1976.5,None,NL,2026-04-23
2026-01-30 08:00:00+00:00,1106.325,0.0,695.925,0.0,40.0,184.0,0.0,341.75,700.0,0.0,1106.325,695.925,-144.0,-341.75,700.0,2016.5,None,NL,2026-04-23
2026-01-30 09:00:00+00:00,927.175,0.0,937.675,0.0,331.0,0.0,164.625,26.2,658.4,0.0,927.175,937.675,331.0,138.425,658.4,2992.675,None,NL,2026-04-23
2026-01-30 10:00:00+00:00,1462.6,0.0,862.025,0.0,753.0,150.0,181.175,0.0,700.0,0.0,1462.6,862.025,603.0,181.175,700.0,3808.8,None,NL,2026-04-23
2026-01-30 11:00:00+00:00,1245.475,0.0,1400.625,0.0,812.0,150.0,0.0,0.0,700.0,0.0,1245.475,1400.625,662.0,0.0,700.0,4008.1,None,NL,2026-04-23
2026-01-30 12:00:00+00:00,1567.925,0.0,630.2,0.0,756.0,0.0,277.5,0.0,700.0,0.0,1567.925,630.2,756.0,277.5,700.0,3931.625,None,NL,2026-04-23
2026-01-30 13:00:00+00:00,1451.5,0.0,0.0,80.55000000000001,756.0,0.0,396.625,0.0,700.0,0.0,1451.5,-80.55000000000001,756.0,396.625,700.0,3223.575,None,NL,2026-04-23
2026-01-30 14:00:00+00:00,1145.325,0.0,171.725,53.925,429.0,0.0,0.0,0.0,700.0,0.0,1145.325,117.8,429.0,0.0,700.0,2392.125,None,NL,2026-04-23
2026-01-30 15:00:00+00:00,964.675,0.0,20.9,251.97500000000002,178.0,0.0,0.0,40.3,700.0,0.0,964.675,-231.07500000000002,178.0,-40.3,700.0,1571.3,None,NL,2026-04-23
2026-01-30 16:00:00+00:00,1259.925,0.0,0.0,334.025,239.0,120.0,0.0,160.7,700.0,0.0,1259.925,-334.025,119.0,-160.7,700.0,1584.2,None,NL,2026-04-23
2026-01-30 17:00:00+00:00,1218.1,0.0,201.6,0.0,619.0,0.0,0.0,318.25,700.0,0.0,1218.1,201.6,619.0,-318.25,700.0,2420.45,None,NL,2026-04-23
2026-01-30 18:00:00+00:00,1415.375,0.0,0.0,359.6,1033.0,0.0,0.0,213.175,700.0,0.0,1415.375,-359.6,1033.0,-213.175,700.0,2575.6000000000004,None,NL,2026-04-23
2026-01-30 19:00:00+00:00,1337.575,0.0,0.0,1144.925,1008.0,0.0,0.0,625.125,587.375,0.0,1337.575,-1144.925,1008.0,-625.125,587.375,1162.9,None,NL,2026-04-23
2026-01-30 20:00:00+00:00,918.1999999999999,0.0,0.0,1196.725,1024.0,0.0,0.0,248.25,0.0,370.525,918.1999999999999,-1196.725,1024.0,-248.25,-370.525,126.70000000000005,None,NL,2026-04-23
2026-01-30 21:00:00+00:00,1415.825,0.0,0.0,1005.425,735.0,0.0,0.0,139.7,29.475,243.225,1415.825,-1005.425,735.0,-139.7,-213.75,791.95,None,NL,2026-04-23
2026-01-30 22:00:00+00:00,1444.525,0.0,0.0,948.7,636.0,0.0,0.0,0.0,119.125,11.775,1444.525,-948.7,636.0,0.0,107.35,1239.175,None,NL,2026-04-23
2026-01-30 23:00:00+00:00,2276.875,0.0,0.0,846.8249999999999,744.0,0.0,42.25,0.0,0.0,521.0,2276.875,-846.8249999999999,744.0,42.25,-521.0,1695.3000000000002,None,NL,2026-04-23
2026-01-31 00:00:00+00:00,2114.45,0.0,0.0,586.025,783.0,0.0,0.0,0.0,0.0,449.325,2114.45,-586.025,783.0,0.0,-449.325,1862.0999999999997,None,NL,2026-04-23
2026-01-31 01:00:00+00:00,1856.15,0.0,0.0,401.875,744.0,0.0,0.0,0.0,0.0,473.85,1856.15,-401.875,744.0,0.0,-473.85,1724.4250000000002,None,NL,2026-04-23
2026-01-31 02:00:00+00:00,1762.55,0.0,0.0,579.325,732.0,0.0,0.0,0.0,0.0,324.025,1762.55,-579.325,732.0,0.0,-324.025,1591.1999999999998,None,NL,2026-04-23
2026-01-31 03:00:00+00:00,1502.3,0.0,0.0,573.15,444.0,0.0,0.0,0.0,0.0,277.15,1502.3,-573.15,444.0,0.0,-277.15,1096.0,None,NL,2026-04-23
2026-01-31 04:00:00+00:00,1630.65,0.0,0.0,607.8,250.0,1.0,0.0,29.2,0.0,576.55,1630.65,-607.8,249.0,-29.2,-576.55,666.1000000000001,None,NL,2026-04-23
2026-01-31 05:00:00+00:00,1380.0249999999999,0.0,0.0,623.875,237.0,140.0,0.0,0.0,0.0,698.65,1380.0249999999999,-623.875,97.0,0.0,-698.65,154.4999999999999,None,NL,2026-04-23
2026-01-31 06:00:00+00:00,1592.475,0.0,0.0,780.9,228.0,0.0,0.0,366.15,0.0,700.0,1592.475,-780.9,228.0,-366.15,-700.0,-26.57500000000016,None,NL,2026-04-23
2026-01-31 07:00:00+00:00,1950.0,0.0,0.0,1346.8,446.0,0.0,0.0,597.75,0.0,563.7,1950.0,-1346.8,446.0,-597.75,-563.7,-112.25,None,NL,2026-04-23
2026-01-31 08:00:00+00:00,1818.225,0.0,0.0,1144.625,535.0,0.0,0.0,640.0,0.0,664.8,1818.225,-1144.625,535.0,-640.0,-664.8,-96.20000000000005,None,NL,2026-04-23
2026-01-31 09:00:00+00:00,1282.5500000000002,0.0,0.0,1279.55,641.0,0.0,0.0,640.0,39.175,103.95,1282.5500000000002,-1279.55,641.0,-640.0,-64.775,-60.77499999999978,None,NL,2026-04-23
2026-01-31 10:00:00+00:00,1415.525,0.0,0.0,1060.425,732.0,0.0,0.0,640.0,4.525,62.074999999999996,1415.525,-1060.425,732.0,-640.0,-57.55,389.5500000000001,None,NL,2026-04-23
2026-01-31 11:00:00+00:00,1552.8000000000002,0.0,0.0,900.0,1028.0,0.0,0.0,640.0,0.0,565.475,1552.8000000000002,-900.0,1028.0,-640.0,-565.475,475.32500000000016,None,NL,2026-04-23
2026-01-31 12:00:00+00:00,1293.925,0.0,0.0,1074.9,1034.0,0.0,0.0,640.0,0.0,392.3,1293.925,-1074.9,1034.0,-640.0,-392.3,220.72499999999985,None,NL,2026-04-23
2026-01-31 13:00:00+00:00,1202.75,0.0,0.0,1039.35,1028.0,0.0,0.0,640.0,0.0,561.9749999999999,1202.75,-1039.35,1028.0,-640.0,-561.9749999999999,-10.574999999999818,None,NL,2026-04-23
2026-01-31 14:00:00+00:00,1446.55,0.0,0.0,1077.025,1065.0,0.0,0.0,640.0,0.0,584.85,1446.55,-1077.025,1065.0,-640.0,-584.85,209.67499999999984,None,NL,2026-04-23
2026-01-31 15:00:00+00:00,1164.575,0.0,0.0,701.875,521.0,0.0,0.0,591.55,64.525,186.20000000000002,1164.575,-701.875,521.0,-591.55,-121.67500000000001,270.4750000000001,None,NL,2026-04-23
2026-01-31 16:00:00+00:00,1508.5,0.0,0.0,1012.75,283.0,70.0,0.0,640.0,3.325,245.5,1508.5,-1012.75,213.0,-640.0,-242.175,-173.425,None,NL,2026-04-23
2026-01-31 17:00:00+00:00,1500.625,0.0,0.0,982.6500000000001,716.0,0.0,0.0,640.0,0.0,420.65,1500.625,-982.6500000000001,716.0,-640.0,-420.65,173.32499999999993,None,NL,2026-04-23
2026-01-31 18:00:00+00:00,1680.225,0.0,0.0,1408.575,915.0,0.0,0.0,640.0,135.2,30.15,1680.225,-1408.575,915.0,-640.0,105.04999999999998,651.6999999999998,None,NL,2026-04-23
2026-01-31 19:00:00+00:00,1744.675,0.0,0.0,1302.475,677.0,0.0,0.0,640.0,358.15,0.0,1744.675,-1302.475,677.0,-640.0,358.15,837.35,None,NL,2026-04-23
2026-01-31 20:00:00+00:00,1685.0,0.0,0.0,1385.75,657.0,0.0,0.0,640.0,226.925,0.0,1685.0,-1385.75,657.0,-640.0,226.925,543.175,None,NL,2026-04-23
2026-01-31 21:00:00+00:00,1952.125,0.0,0.0,1232.475,800.0,0.0,0.0,628.375,48.974999999999994,23.65,1952.125,-1232.475,800.0,-628.375,25.324999999999996,916.6000000000001,None,NL,2026-04-23
2026-01-31 22:00:00+00:00,2378.425,0.0,0.0,1235.975,725.0,0.0,0.0,634.5,0.0,664.525,2378.425,-1235.975,725.0,-634.5,-664.525,568.4250000000003,None,NL,2026-04-23
2026-01-31 23:00:00+00:00,2271.525,0.0,0.0,559.55,554.0,41.0,0.0,618.55,0.0,700.0,2271.525,-559.55,513.0,-618.55,-700.0,906.4250000000004,None,NL,2026-04-23
2026-02-01 00:00:00+00:00,2215.4,0.0,0.0,689.45,658.0,0.0,0.0,589.925,0.0,700.0,2215.4,-689.45,658.0,-589.925,-700.0,894.0249999999999,None,NL,2026-04-23
2026-02-01 01:00:00+00:00,1882.825,0.0,0.0,1122.425,842.0,0.0,0.0,409.45,0.0,522.075,1882.825,-1122.425,842.0,-409.45,-522.075,670.875,None,NL,2026-04-23
2026-02-01 02:00:00+00:00,1663.175,0.0,0.0,1118.525,863.0,0.0,0.0,91.6,0.0,446.675,1663.175,-1118.525,863.0,-91.6,-446.675,869.375,None,NL,2026-04-23
2026-02-01 03:00:00+00:00,1744.3,0.0,0.0,938.95,834.0,0.0,0.0,35.474999999999994,0.0,483.925,1744.3,-938.95,834.0,-35.474999999999994,-483.925,1119.95,None,NL,2026-04-23
2026-02-01 04:00:00+00:00,1823.0,0.0,0.0,692.425,739.0,0.0,0.0,0.0,0.0,632.075,1823.0,-692.425,739.0,0.0,-632.075,1237.5,None,NL,2026-04-23
2026-02-01 05:00:00+00:00,1586.95,0.0,0.0,593.4,567.0,47.0,0.0,0.0,0.0,406.075,1586.95,-593.4,520.0,0.0,-406.075,1107.4750000000001,None,NL,2026-04-23
2026-02-01 06:00:00+00:00,1530.25,0.0,0.0,1044.725,594.0,0.0,0.0,102.30000000000001,57.7,43.7,1530.25,-1044.725,594.0,-102.30000000000001,14.0,991.2250000000001,None,NL,2026-04-23
2026-02-01 07:00:00+00:00,1544.6,0.0,0.0,742.875,558.0,0.0,0.0,577.8,17.6,79.1,1544.6,-742.875,558.0,-577.8,-61.49999999999999,720.425,None,NL,2026-04-23
2026-02-01 08:00:00+00:00,1771.575,0.0,0.0,1011.4,868.0,0.0,0.0,640.0,30.625,26.924999999999997,1771.575,-1011.4,868.0,-640.0,3.700000000000003,991.8750000000002,None,NL,2026-04-23
2026-02-01 09:00:00+00:00,1879.875,0.0,0.0,975.7750000000001,1008.0,0.0,0.0,640.0,125.5,53.875,1879.875,-975.7750000000001,1008.0,-640.0,71.625,1343.725,None,NL,2026-04-23
2026-02-01 10:00:00+00:00,1401.575,0.0,0.0,955.825,1062.0,0.0,0.0,616.1,441.75,0.0,1401.575,-955.825,1062.0,-616.1,441.75,1333.4,None,NL,2026-04-23
2026-02-01 11:00:00+00:00,1565.4,0.0,0.0,1031.35,1061.0,0.0,0.0,464.275,188.975,0.0,1565.4,-1031.35,1061.0,-464.275,188.975,1319.75,None,NL,2026-04-23
2026-02-01 12:00:00+00:00,1396.35,0.0,0.0,2194.775,1061.0,0.0,0.0,0.0,503.325,0.0,1396.35,-2194.775,1061.0,0.0,503.325,765.8999999999999,None,NL,2026-04-23
2026-02-01 13:00:00+00:00,1509.45,0.0,0.0,1728.15,1061.0,0.0,0.0,85.05000000000001,0.0,467.79999999999995,1509.45,-1728.15,1061.0,-85.05000000000001,-467.79999999999995,289.45000000000005,None,NL,2026-04-23
2026-02-01 14:00:00+00:00,841.85,0.0,0.0,1137.9,1061.0,0.0,0.0,638.4,17.05,91.175,841.85,-1137.9,1061.0,-638.4,-74.125,52.424999999999955,None,NL,2026-04-23
2026-02-01 15:00:00+00:00,815.325,0.0,0.0,1158.75,1059.0,0.0,0.0,618.825,517.85,0.0,815.325,-1158.75,1059.0,-618.825,517.85,614.6,None,NL,2026-04-23
2026-02-01 16:00:00+00:00,1574.775,0.0,0.0,1392.95,988.0,0.0,0.0,640.0,48.8,325.15000000000003,1574.775,-1392.95,988.0,-640.0,-276.35,253.47500000000002,None,NL,2026-04-23
2026-02-01 17:00:00+00:00,1572.05,0.0,0.0,1275.7749999999999,1049.0,0.0,0.0,640.0,197.925,0.0,1572.05,-1275.7749999999999,1049.0,-640.0,197.925,903.2,None,NL,2026-04-23
2026-02-01 18:00:00+00:00,2168.8,0.0,0.0,1450.075,1011.0,0.0,0.0,640.0,697.15,0.0,2168.8,-1450.075,1011.0,-640.0,697.15,1786.875,None,NL,2026-04-23
2026-02-01 19:00:00+00:00,2312.425,0.0,0.0,669.125,1025.0,0.0,0.0,640.0,220.05,0.0,2312.425,-669.125,1025.0,-640.0,220.05,2248.3500000000004,None,NL,2026-04-23
2026-02-01 20:00:00+00:00,2735.075,0.0,0.0,1453.7,1061.0,0.0,0.0,538.6,700.0,0.0,2735.075,-1453.7,1061.0,-538.6,700.0,2503.775,None,NL,2026-04-23
2026-02-01 21:00:00+00:00,2607.05,0.0,0.0,1472.45,972.0,0.0,0.0,627.925,700.0,0.0,2607.05,-1472.45,972.0,-627.925,700.0,2178.675,None,NL,2026-04-23
2026-02-01 22:00:00+00:00,2166.55,0.0,0.0,1433.875,896.0,0.0,0.0,596.975,585.975,0.0,2166.55,-1433.875,896.0,-596.975,585.975,1617.6750000000002,None,NL,2026-04-23
2026-02-01 23:00:00+00:00,1722.05,0.0,0.0,567.075,1071.0,0.0,0.0,48.45,6.35,240.225,1722.05,-567.075,1071.0,-48.45,-233.875,1943.65,None,NL,2026-04-23
2026-02-02 00:00:00+00:00,2008.325,0.0,0.0,365.325,1066.0,0.0,0.0,0.0,0.0,408.2,2008.325,-365.325,1066.0,0.0,-408.2,2300.8,None,NL,2026-04-23
2026-02-02 01:00:00+00:00,1707.4,0.0,0.0,666.975,1064.0,0.0,95.77499999999999,0.0,555.7,0.0,1707.4,-666.975,1064.0,95.77499999999999,555.7,2755.9000000000005,None,NL,2026-04-23
2026-02-02 02:00:00+00:00,1312.45,0.0,0.0,517.65,1062.0,0.0,271.3,0.0,489.675,0.0,1312.45,-517.65,1062.0,271.3,489.675,2617.7750000000005,None,NL,2026-04-23
2026-02-02 03:00:00+00:00,1434.8000000000002,0.0,0.0,520.4,1061.0,0.0,162.45,0.0,700.0,0.0,1434.8000000000002,-520.4,1061.0,162.45,700.0,2837.85,None,NL,2026-04-23
2026-02-02 04:00:00+00:00,1328.425,0.0,0.0,275.5,846.0,0.0,0.075,0.0,700.0,0.0,1328.425,-275.5,846.0,0.075,700.0,2599.0,None,NL,2026-04-23
2026-02-02 05:00:00+00:00,1358.725,0.0,4.625,61.425,63.0,0.0,0.0,17.425,700.0,0.0,1358.725,-56.8,63.0,-17.425,700.0,2047.5,None,NL,2026-04-23
2026-02-02 06:00:00+00:00,1722.425,0.0,470.625,0.0,15.0,134.0,0.0,107.9,584.375,0.0,1722.425,470.625,-119.0,-107.9,584.375,2550.525,None,NL,2026-04-23
2026-02-02 07:00:00+00:00,1530.95,0.0,162.2,49.325,15.0,176.0,0.0,640.0,457.7,0.0,1530.95,112.87499999999999,-161.0,-640.0,457.7,1300.525,None,NL,2026-04-23
2026-02-02 08:00:00+00:00,1243.525,0.0,0.0,635.05,19.0,176.0,0.0,613.7,675.55,0.0,1243.525,-635.05,-157.0,-613.7,675.55,513.325,None,NL,2026-04-23
2026-02-02 09:00:00+00:00,1585.7,0.0,0.0,881.125,448.0,0.0,0.0,333.325,38.125,81.975,1585.7,-881.125,448.0,-333.325,-43.849999999999994,775.4,None,NL,2026-04-23
2026-02-02 10:00:00+00:00,1400.925,0.0,0.0,1020.375,595.0,0.0,0.0,0.0,0.0,652.475,1400.925,-1020.375,595.0,0.0,-652.475,323.07499999999993,None,NL,2026-04-23
2026-02-02 11:00:00+00:00,1594.575,0.0,0.0,877.75,546.0,0.0,0.0,156.575,0.0,700.0,1594.575,-877.75,546.0,-156.575,-700.0,406.25,None,NL,2026-04-23
2026-02-02 12:00:00+00:00,1360.525,0.0,0.0,973.4,683.0,0.0,0.0,339.5,0.0,700.0,1360.525,-973.4,683.0,-339.5,-700.0,30.625,None,NL,2026-04-23
2026-02-02 13:00:00+00:00,1082.475,0.0,0.0,735.925,555.0,0.0,0.0,0.0,0.0,700.0,1082.475,-735.925,555.0,0.0,-700.0,201.54999999999995,None,NL,2026-04-23
2026-02-02 14:00:00+00:00,1196.1999999999998,0.0,0.0,769.025,378.0,72.0,0.0,96.5,0.0,700.0,1196.1999999999998,-769.025,306.0,-96.5,-700.0,-63.32500000000016,None,NL,2026-04-23
2026-02-02 15:00:00+00:00,1160.725,0.0,0.0,775.45,15.0,495.0,0.0,104.95,0.0,584.45,1160.725,-775.45,-480.0,-104.95,-584.45,-784.1250000000002,None,NL,2026-04-23
2026-02-02 16:00:00+00:00,1718.175,0.0,0.0,1420.25,15.0,727.0,0.0,366.67499999999995,404.125,120.875,1718.175,-1420.25,-712.0,-366.67499999999995,283.25,-497.5,None,NL,2026-04-23
2026-02-02 17:00:00+00:00,1071.2,0.0,0.0,482.07500000000005,65.0,132.0,0.0,420.75,677.825,0.0,1071.2,-482.07500000000005,-67.0,-420.75,677.825,779.2,None,NL,2026-04-23
2026-02-02 18:00:00+00:00,445.725,0.0,0.0,709.25,683.0,0.0,403.75,0.0,700.0,0.0,445.725,-709.25,683.0,403.75,700.0,1523.225,None,NL,2026-04-23
2026-02-02 19:00:00+00:00,1013.8000000000001,0.0,48.525,222.375,524.0,0.0,71.125,0.0,0.0,388.55,1013.8000000000001,-173.85,524.0,71.125,-388.55,1046.525,None,NL,2026-04-23
2026-02-02 20:00:00+00:00,729.975,0.0,0.0,724.3,525.0,0.0,233.70000000000002,0.0,661.45,0.0,729.975,-724.3,525.0,233.70000000000002,661.45,1425.8250000000003,None,NL,2026-04-23
2026-02-02 21:00:00+00:00,550.85,0.0,43.775000000000006,24.900000000000002,402.0,0.0,640.0,0.0,700.0,0.0,550.85,18.875000000000004,402.0,640.0,700.0,2311.725,None,NL,2026-04-23
2026-02-02 22:00:00+00:00,938.0,0.0,408.375,0.0,92.0,10.0,640.0,0.0,700.0,0.0,938.0,408.375,82.0,640.0,700.0,2768.375,None,NL,2026-04-23
2026-02-02 23:00:00+00:00,741.375,0.0,508.9,30.25,32.0,471.0,640.0,0.0,605.975,0.0,741.375,478.65,-439.0,640.0,605.975,2027.0,None,NL,2026-04-23
2026-02-03 00:00:00+00:00,863.2,0.0,0.0,410.45,0.0,335.0,640.0,0.0,700.0,0.0,863.2,-410.45,-335.0,640.0,700.0,1457.75,None,NL,2026-04-23
2026-02-03 01:00:00+00:00,959.3,0.0,0.0,710.75,36.0,335.0,639.725,0.0,700.0,0.0,959.3,-710.75,-299.0,639.725,700.0,1289.275,None,NL,2026-04-23
2026-02-03 02:00:00+00:00,889.375,0.0,0.0,602.75,8.0,473.0,640.0,0.0,700.0,0.0,889.375,-602.75,-465.0,640.0,700.0,1161.625,None,NL,2026-04-23
2026-02-03 03:00:00+00:00,959.175,0.0,0.0,575.15,0.0,419.0,640.0,0.0,700.0,0.0,959.175,-575.15,-419.0,640.0,700.0,1305.025,None,NL,2026-04-23
2026-02-03 04:00:00+00:00,964.525,0.0,0.0,476.725,63.0,547.0,640.0,0.0,700.0,0.0,964.525,-476.725,-484.0,640.0,700.0,1343.8,None,NL,2026-04-23
2026-02-03 05:00:00+00:00,372.8,0.0,513.525,24.225,0.0,520.0,481.75,0.0,690.925,0.0,372.8,489.29999999999995,-520.0,481.75,690.925,1514.7749999999999,None,NL,2026-04-23
2026-02-03 06:00:00+00:00,1131.6,0.0,696.45,0.0,131.0,0.0,0.0,0.0,0.0,534.075,1131.6,696.45,131.0,0.0,-534.075,1424.975,None,NL,2026-04-23
2026-02-03 07:00:00+00:00,999.825,0.0,156.85,185.5,111.0,268.0,0.0,0.0,192.675,69.57499999999999,999.825,-28.650000000000006,-157.0,0.0,123.10000000000002,937.2750000000001,None,NL,2026-04-23
2026-02-03 08:00:00+00:00,1113.7,0.0,151.64999999999998,104.25,360.0,0.0,0.0,0.0,0.0,584.125,1113.7,47.39999999999998,360.0,0.0,-584.125,936.9749999999999,None,NL,2026-04-23
2026-02-03 09:00:00+00:00,1390.825,0.0,29.225,55.0,642.0,0.0,377.8,0.0,0.0,700.0,1390.825,-25.775,642.0,377.8,-700.0,1684.85,None,NL,2026-04-23
2026-02-03 10:00:00+00:00,564.125,0.0,0.0,406.125,1060.0,0.0,640.0,0.0,0.0,271.7,564.125,-406.125,1060.0,640.0,-271.7,1586.3,None,NL,2026-04-23
2026-02-03 11:00:00+00:00,936.6500000000001,0.0,0.0,1028.025,1060.0,0.0,640.0,0.0,31.475,50.725,936.6500000000001,-1028.025,1060.0,640.0,-19.25,1589.375,None,NL,2026-04-23
2026-02-03 12:00:00+00:00,1145.7,0.0,0.0,899.65,1060.0,0.0,640.0,0.0,0.0,181.975,1145.7,-899.65,1060.0,640.0,-181.975,1764.0750000000003,None,NL,2026-04-23
2026-02-03 13:00:00+00:00,1532.975,0.0,0.0,1361.175,1059.0,0.0,640.0,0.0,0.0,262.875,1532.975,-1361.175,1059.0,640.0,-262.875,1607.925,None,NL,2026-04-23
2026-02-03 14:00:00+00:00,1493.85,0.0,0.0,1726.75,953.0,0.0,602.35,0.0,561.65,0.0,1493.85,-1726.75,953.0,602.35,561.65,1884.1,None,NL,2026-04-23
2026-02-03 15:00:00+00:00,1336.0,0.0,0.0,1232.65,488.0,0.0,353.45,0.0,642.3,0.0,1336.0,-1232.65,488.0,353.45,642.3,1587.1,None,NL,2026-04-23
2026-02-03 16:00:00+00:00,1624.85,0.0,0.0,1014.825,368.0,25.0,196.8,0.0,700.0,0.0,1624.85,-1014.825,343.0,196.8,700.0,1849.8249999999998,None,NL,2026-04-23
2026-02-03 17:00:00+00:00,1413.775,0.0,111.72500000000001,414.425,493.0,0.0,0.0,138.05,700.0,0.0,1413.775,-302.7,493.0,-138.05,700.0,2166.025,None,NL,2026-04-23
2026-02-03 18:00:00+00:00,888.1,0.0,119.17500000000001,0.0,836.0,0.0,0.0,77.25,700.0,0.0,888.1,119.17500000000001,836.0,-77.25,700.0,2466.025,None,NL,2026-04-23
2026-02-03 19:00:00+00:00,1101.0,0.0,0.0,371.5,995.0,0.0,0.0,0.0,700.0,0.0,1101.0,-371.5,995.0,0.0,700.0,2424.5,None,NL,2026-04-23
2026-02-03 20:00:00+00:00,1311.85,0.0,0.0,995.025,963.0,0.0,104.27499999999999,0.0,97.7,139.025,1311.85,-995.025,963.0,104.27499999999999,-41.325,1342.7749999999999,None,NL,2026-04-23
2026-02-03 21:00:00+00:00,894.5250000000001,0.0,0.0,635.2,660.0,0.0,9.975,0.0,493.5,0.0,894.5250000000001,-635.2,660.0,9.975,493.5,1422.8000000000002,None,NL,2026-04-23
2026-02-03 22:00:00+00:00,401.325,0.0,0.0,196.1,403.0,0.0,95.57499999999999,0.0,604.725,0.0,401.325,-196.1,403.0,95.57499999999999,604.725,1308.525,None,NL,2026-04-23
2026-02-03 23:00:00+00:00,1216.1,0.0,715.125,0.0,36.0,151.0,606.725,0.0,700.0,0.0,1216.1,715.125,-115.0,606.725,700.0,3122.95,None,NL,2026-04-23
2026-02-04 00:00:00+00:00,1426.7,0.0,333.575,0.0,88.0,150.0,412.05,0.0,700.0,0.0,1426.7,333.575,-62.0,412.05,700.0,2810.3250000000003,None,NL,2026-04-23
2026-02-04 01:00:00+00:00,1576.25,0.0,580.225,0.0,23.0,577.0,410.075,0.0,700.0,0.0,1576.25,580.225,-554.0,410.075,700.0,2712.55,None,NL,2026-04-23
