,MK_BG,BG_MK,MK_GR,GR_MK,MK_RS,RS_MK,MK_BG_net_export,MK_GR_net_export,MK_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-23 17:00:00+00:00,264.0,0.0,0.0,450.0,259.0,254.0,264.0,-450.0,5.0,-181.0,[MK_GR] WEEK_BEFORE,MK,2026-04-23
2026-02-23 18:00:00+00:00,361.0,0.0,0.0,445.0,210.0,265.0,361.0,-445.0,-55.0,-139.0,[MK_GR] WEEK_BEFORE,MK,2026-04-23
2026-02-23 19:00:00+00:00,236.0,0.0,0.0,440.0,280.0,241.0,236.0,-440.0,39.0,-165.0,[MK_GR] WEEK_BEFORE,MK,2026-04-23
2026-02-23 20:00:00+00:00,259.0,0.0,0.0,440.0,197.0,263.0,259.0,-440.0,-66.0,-247.0,[MK_GR] WEEK_BEFORE,MK,2026-04-23
2026-02-23 21:00:00+00:00,156.0,0.0,0.0,445.0,232.0,276.0,156.0,-445.0,-44.0,-333.0,[MK_GR] WEEK_BEFORE,MK,2026-04-23
2026-02-23 22:00:00+00:00,141.0,0.0,0.0,445.0,320.0,271.0,141.0,-445.0,49.0,-255.0,[MK_GR] WEEK_BEFORE,MK,2026-04-23
2026-02-23 23:00:00+00:00,178.0,78.0,0.0,435.0,408.0,216.0,100.0,-435.0,192.0,-143.0,None,MK,2026-04-23
2026-02-24 00:00:00+00:00,210.0,76.0,0.0,435.0,421.0,194.0,134.0,-435.0,227.0,-74.0,None,MK,2026-04-23
2026-02-24 01:00:00+00:00,210.0,74.0,0.0,435.0,431.0,195.0,136.0,-435.0,236.0,-63.0,None,MK,2026-04-23
2026-02-24 02:00:00+00:00,210.0,74.0,0.0,435.0,431.0,192.0,136.0,-435.0,239.0,-60.0,None,MK,2026-04-23
2026-02-24 03:00:00+00:00,210.0,74.0,0.0,435.0,433.0,190.0,136.0,-435.0,243.0,-56.0,None,MK,2026-04-23
2026-02-24 04:00:00+00:00,289.0,74.0,0.0,450.0,355.0,201.0,215.0,-450.0,154.0,-81.0,None,MK,2026-04-23
2026-02-24 05:00:00+00:00,266.0,24.0,0.0,390.0,237.0,173.0,242.0,-390.0,64.0,-84.0,None,MK,2026-04-23
2026-02-24 06:00:00+00:00,253.0,34.0,0.0,450.0,372.0,168.0,219.0,-450.0,204.0,-27.0,None,MK,2026-04-23
2026-02-24 07:00:00+00:00,282.0,109.0,0.0,450.0,442.0,141.0,173.0,-450.0,301.0,24.0,None,MK,2026-04-23
2026-02-24 08:00:00+00:00,289.0,50.0,10.0,450.0,479.0,146.0,239.0,-440.0,333.0,132.0,None,MK,2026-04-23
2026-02-24 09:00:00+00:00,309.0,70.0,13.0,450.0,480.0,118.0,239.0,-437.0,362.0,164.0,None,MK,2026-04-23
2026-02-24 10:00:00+00:00,328.0,70.0,18.0,450.0,481.0,119.0,258.0,-432.0,362.0,188.0,None,MK,2026-04-23
2026-02-24 11:00:00+00:00,329.0,70.0,18.0,450.0,481.0,133.0,259.0,-432.0,348.0,175.0,None,MK,2026-04-23
2026-02-24 12:00:00+00:00,295.0,60.0,7.0,450.0,459.0,136.0,235.0,-443.0,323.0,115.0,None,MK,2026-04-23
2026-02-24 13:00:00+00:00,276.0,59.0,0.0,450.0,457.0,137.0,217.0,-450.0,320.0,87.0,None,MK,2026-04-23
2026-02-24 14:00:00+00:00,232.0,50.0,2.0,450.0,434.0,134.0,182.0,-448.0,300.0,34.0,None,MK,2026-04-23
2026-02-24 15:00:00+00:00,142.0,50.0,0.0,450.0,424.0,154.0,92.0,-450.0,270.0,-88.0,None,MK,2026-04-23
2026-02-24 16:00:00+00:00,205.0,93.0,0.0,450.0,407.0,150.0,112.0,-450.0,257.0,-81.0,None,MK,2026-04-23
2026-02-24 17:00:00+00:00,157.0,52.0,0.0,424.0,403.0,143.0,105.0,-424.0,260.0,-59.0,None,MK,2026-04-23
2026-02-24 18:00:00+00:00,200.0,50.0,0.0,395.0,378.0,151.0,150.0,-395.0,227.0,-18.0,None,MK,2026-04-23
2026-02-24 19:00:00+00:00,212.0,50.0,0.0,395.0,345.0,168.0,162.0,-395.0,177.0,-56.0,None,MK,2026-04-23
2026-02-24 20:00:00+00:00,170.0,102.0,0.0,444.0,395.0,197.0,68.0,-444.0,198.0,-178.0,None,MK,2026-04-23
2026-02-24 21:00:00+00:00,155.0,159.0,0.0,450.0,425.0,193.0,-4.0,-450.0,232.0,-222.0,None,MK,2026-04-23
2026-02-24 22:00:00+00:00,176.0,154.0,0.0,443.0,446.0,167.0,22.0,-443.0,279.0,-142.0,None,MK,2026-04-23
2026-02-24 23:00:00+00:00,196.0,207.0,0.0,423.0,464.0,205.0,-11.0,-423.0,259.0,-175.0,None,MK,2026-04-23
2026-02-25 00:00:00+00:00,216.0,171.0,0.0,404.0,453.0,181.0,45.0,-404.0,272.0,-87.0,None,MK,2026-04-23
2026-02-25 01:00:00+00:00,216.0,183.0,0.0,382.0,463.0,206.0,33.0,-382.0,257.0,-92.0,None,MK,2026-04-23
2026-02-25 02:00:00+00:00,216.0,183.0,0.0,402.0,463.0,195.0,33.0,-402.0,268.0,-101.0,None,MK,2026-04-23
2026-02-25 03:00:00+00:00,211.0,188.0,0.0,402.0,468.0,194.0,23.0,-402.0,274.0,-105.0,None,MK,2026-04-23
2026-02-25 04:00:00+00:00,211.0,186.0,0.0,381.0,478.0,162.0,25.0,-381.0,316.0,-40.0,None,MK,2026-04-23
2026-02-25 05:00:00+00:00,283.0,140.0,0.0,425.0,447.0,156.0,143.0,-425.0,291.0,9.0,None,MK,2026-04-23
2026-02-25 06:00:00+00:00,213.0,155.0,0.0,400.0,467.0,111.0,58.0,-400.0,356.0,14.0,None,MK,2026-04-23
2026-02-25 07:00:00+00:00,238.0,85.0,0.0,450.0,477.0,137.0,153.0,-450.0,340.0,43.0,None,MK,2026-04-23
2026-02-25 08:00:00+00:00,273.0,95.0,2.0,426.0,486.0,110.0,178.0,-424.0,376.0,130.0,None,MK,2026-04-23
2026-02-25 09:00:00+00:00,312.0,95.0,10.0,450.0,467.0,105.0,217.0,-440.0,362.0,139.0,None,MK,2026-04-23
2026-02-25 10:00:00+00:00,346.0,126.0,9.0,450.0,467.0,124.0,220.0,-441.0,343.0,122.0,None,MK,2026-04-23
2026-02-25 11:00:00+00:00,338.0,101.0,5.0,450.0,467.0,125.0,237.0,-445.0,342.0,134.0,None,MK,2026-04-23
2026-02-25 12:00:00+00:00,299.0,95.0,5.0,441.0,467.0,129.0,204.0,-436.0,338.0,106.0,None,MK,2026-04-23
2026-02-25 13:00:00+00:00,268.0,95.0,0.0,448.0,467.0,119.0,173.0,-448.0,348.0,73.0,None,MK,2026-04-23
2026-02-25 14:00:00+00:00,304.0,95.0,0.0,450.0,467.0,117.0,209.0,-450.0,350.0,109.0,None,MK,2026-04-23
2026-02-25 15:00:00+00:00,275.0,0.0,0.0,450.0,380.0,157.0,275.0,-450.0,223.0,48.0,None,MK,2026-04-23
2026-02-25 16:00:00+00:00,261.0,0.0,0.0,450.0,344.0,245.0,261.0,-450.0,99.0,-90.0,None,MK,2026-04-23
2026-02-25 17:00:00+00:00,264.0,0.0,0.0,450.0,336.0,249.0,264.0,-450.0,87.0,-99.0,None,MK,2026-04-23
2026-02-25 18:00:00+00:00,289.0,0.0,0.0,450.0,329.0,239.0,289.0,-450.0,90.0,-71.0,None,MK,2026-04-23
2026-02-25 19:00:00+00:00,343.0,0.0,0.0,439.0,255.0,260.0,343.0,-439.0,-5.0,-101.0,None,MK,2026-04-23
2026-02-25 20:00:00+00:00,267.0,75.0,0.0,450.0,326.0,223.0,192.0,-450.0,103.0,-155.0,None,MK,2026-04-23
2026-02-25 21:00:00+00:00,199.0,125.0,0.0,450.0,460.0,312.0,74.0,-450.0,148.0,-228.0,None,MK,2026-04-23
2026-02-25 22:00:00+00:00,150.0,109.0,0.0,450.0,439.0,242.0,41.0,-450.0,197.0,-212.0,None,MK,2026-04-23
2026-02-25 23:00:00+00:00,83.0,140.0,0.0,368.0,427.0,167.0,-57.0,-368.0,260.0,-165.0,None,MK,2026-04-23
2026-02-26 00:00:00+00:00,123.0,130.0,0.0,348.0,434.0,144.0,-7.0,-348.0,290.0,-65.0,None,MK,2026-04-23
2026-02-26 01:00:00+00:00,112.0,130.0,0.0,303.0,434.0,142.0,-18.0,-303.0,292.0,-29.0,None,MK,2026-04-23
2026-02-26 02:00:00+00:00,85.0,130.0,0.0,308.0,434.0,150.0,-45.0,-308.0,284.0,-69.0,None,MK,2026-04-23
2026-02-26 03:00:00+00:00,122.0,130.0,0.0,339.0,434.0,146.0,-8.0,-339.0,288.0,-59.0,None,MK,2026-04-23
2026-02-26 04:00:00+00:00,121.0,130.0,0.0,303.0,434.0,139.0,-9.0,-303.0,295.0,-17.0,None,MK,2026-04-23
2026-02-26 05:00:00+00:00,186.0,143.0,0.0,323.0,447.0,112.0,43.0,-323.0,335.0,55.0,None,MK,2026-04-23
2026-02-26 06:00:00+00:00,268.0,225.0,0.0,397.0,467.0,120.0,43.0,-397.0,347.0,-7.0,None,MK,2026-04-23
2026-02-26 07:00:00+00:00,261.0,188.0,0.0,417.0,467.0,157.0,73.0,-417.0,310.0,-34.0,None,MK,2026-04-23
2026-02-26 08:00:00+00:00,261.0,185.0,0.0,369.0,467.0,150.0,76.0,-369.0,317.0,24.0,None,MK,2026-04-23
2026-02-26 09:00:00+00:00,286.0,157.0,0.0,380.0,466.0,144.0,129.0,-380.0,322.0,71.0,None,MK,2026-04-23
2026-02-26 10:00:00+00:00,298.0,147.0,0.0,372.0,455.0,135.0,151.0,-372.0,320.0,99.0,None,MK,2026-04-23
2026-02-26 11:00:00+00:00,329.0,145.0,0.0,377.0,456.0,134.0,184.0,-377.0,322.0,129.0,None,MK,2026-04-23
2026-02-26 12:00:00+00:00,307.0,160.0,0.0,380.0,466.0,151.0,147.0,-380.0,315.0,82.0,None,MK,2026-04-23
2026-02-26 13:00:00+00:00,206.0,167.0,0.0,369.0,467.0,148.0,39.0,-369.0,319.0,-11.0,None,MK,2026-04-23
2026-02-26 14:00:00+00:00,172.0,137.0,0.0,450.0,467.0,134.0,35.0,-450.0,333.0,-82.0,None,MK,2026-04-23
2026-02-26 15:00:00+00:00,218.0,95.0,0.0,435.0,386.0,192.0,123.0,-435.0,194.0,-118.0,None,MK,2026-04-23
2026-02-26 16:00:00+00:00,172.0,15.0,0.0,410.0,267.0,222.0,157.0,-410.0,45.0,-208.0,None,MK,2026-04-23
2026-02-26 17:00:00+00:00,250.0,15.0,0.0,450.0,264.0,178.0,235.0,-450.0,86.0,-129.0,None,MK,2026-04-23
2026-02-26 18:00:00+00:00,212.0,15.0,0.0,445.0,298.0,211.0,197.0,-445.0,87.0,-161.0,None,MK,2026-04-23
2026-02-26 19:00:00+00:00,197.0,138.0,0.0,450.0,417.0,219.0,59.0,-450.0,198.0,-193.0,None,MK,2026-04-23
2026-02-26 20:00:00+00:00,180.0,140.0,0.0,450.0,417.0,205.0,40.0,-450.0,212.0,-198.0,None,MK,2026-04-23
2026-02-26 21:00:00+00:00,120.0,164.0,0.0,450.0,402.0,298.0,-44.0,-450.0,104.0,-390.0,None,MK,2026-04-23
2026-02-26 22:00:00+00:00,138.0,167.0,0.0,438.0,402.0,268.0,-29.0,-438.0,134.0,-333.0,None,MK,2026-04-23
2026-02-26 23:00:00+00:00,60.0,15.0,0.0,333.0,386.0,263.0,45.0,-333.0,123.0,-165.0,None,MK,2026-04-23
2026-02-27 00:00:00+00:00,60.0,15.0,0.0,318.0,424.0,238.0,45.0,-318.0,186.0,-87.0,None,MK,2026-04-23
2026-02-27 01:00:00+00:00,60.0,15.0,0.0,318.0,438.0,251.0,45.0,-318.0,187.0,-86.0,None,MK,2026-04-23
2026-02-27 02:00:00+00:00,60.0,15.0,0.0,318.0,401.0,225.0,45.0,-318.0,176.0,-97.0,None,MK,2026-04-23
2026-02-27 03:00:00+00:00,67.0,15.0,0.0,318.0,397.0,219.0,52.0,-318.0,178.0,-88.0,None,MK,2026-04-23
2026-02-27 04:00:00+00:00,67.0,15.0,0.0,318.0,431.0,237.0,52.0,-318.0,194.0,-72.0,None,MK,2026-04-23
2026-02-27 05:00:00+00:00,224.0,15.0,0.0,362.0,337.0,197.0,209.0,-362.0,140.0,-13.0,None,MK,2026-04-23
2026-02-27 06:00:00+00:00,269.0,40.0,0.0,408.0,384.0,149.0,229.0,-408.0,235.0,56.0,None,MK,2026-04-23
2026-02-27 07:00:00+00:00,319.0,70.0,0.0,420.0,442.0,166.0,249.0,-420.0,276.0,105.0,None,MK,2026-04-23
2026-02-27 08:00:00+00:00,275.0,70.0,0.0,420.0,458.0,143.0,205.0,-420.0,315.0,100.0,None,MK,2026-04-23
2026-02-27 09:00:00+00:00,258.0,55.0,0.0,380.0,439.0,109.0,203.0,-380.0,330.0,153.0,None,MK,2026-04-23
2026-02-27 10:00:00+00:00,287.0,55.0,0.0,387.0,416.0,128.0,232.0,-387.0,288.0,133.0,None,MK,2026-04-23
2026-02-27 11:00:00+00:00,273.0,65.0,0.0,385.0,435.0,161.0,208.0,-385.0,274.0,97.0,None,MK,2026-04-23
2026-02-27 12:00:00+00:00,331.0,40.0,0.0,435.0,420.0,171.0,291.0,-435.0,249.0,105.0,None,MK,2026-04-23
2026-02-27 13:00:00+00:00,233.0,45.0,0.0,370.0,420.0,142.0,188.0,-370.0,278.0,96.0,None,MK,2026-04-23
2026-02-27 14:00:00+00:00,215.0,80.0,0.0,385.0,446.0,193.0,135.0,-385.0,253.0,3.0,None,MK,2026-04-23
2026-02-27 15:00:00+00:00,241.0,0.0,0.0,450.0,335.0,240.0,241.0,-450.0,95.0,-114.0,None,MK,2026-04-23
2026-02-27 16:00:00+00:00,195.0,0.0,0.0,450.0,348.0,255.0,195.0,-450.0,93.0,-162.0,None,MK,2026-04-23
2026-02-27 17:00:00+00:00,157.0,0.0,0.0,425.0,329.0,227.0,157.0,-425.0,102.0,-166.0,None,MK,2026-04-23
2026-02-27 18:00:00+00:00,139.0,0.0,0.0,408.0,343.0,247.0,139.0,-408.0,96.0,-173.0,None,MK,2026-04-23
2026-02-27 19:00:00+00:00,174.0,0.0,0.0,418.0,340.0,258.0,174.0,-418.0,82.0,-162.0,None,MK,2026-04-23
2026-02-27 20:00:00+00:00,288.0,0.0,0.0,445.0,219.0,225.0,288.0,-445.0,-6.0,-163.0,None,MK,2026-04-23
2026-02-27 21:00:00+00:00,164.0,10.0,0.0,430.0,344.0,297.0,154.0,-430.0,47.0,-229.0,None,MK,2026-04-23
2026-02-27 22:00:00+00:00,139.0,14.0,0.0,420.0,402.0,304.0,125.0,-420.0,98.0,-197.0,None,MK,2026-04-23
2026-02-27 23:00:00+00:00,133.0,25.0,0.0,365.0,316.0,348.0,108.0,-365.0,-32.0,-289.0,None,MK,2026-04-23
2026-02-28 00:00:00+00:00,133.0,0.0,0.0,305.0,329.0,334.0,133.0,-305.0,-5.0,-177.0,None,MK,2026-04-23
2026-02-28 01:00:00+00:00,133.0,0.0,0.0,305.0,345.0,321.0,133.0,-305.0,24.0,-148.0,None,MK,2026-04-23
2026-02-28 02:00:00+00:00,124.0,0.0,0.0,305.0,344.0,323.0,124.0,-305.0,21.0,-160.0,None,MK,2026-04-23
2026-02-28 03:00:00+00:00,105.0,0.0,0.0,305.0,343.0,322.0,105.0,-305.0,21.0,-179.0,None,MK,2026-04-23
2026-02-28 04:00:00+00:00,108.0,0.0,0.0,365.0,396.0,303.0,108.0,-365.0,93.0,-164.0,None,MK,2026-04-23
2026-02-28 05:00:00+00:00,127.0,0.0,0.0,365.0,381.0,289.0,127.0,-365.0,92.0,-146.0,None,MK,2026-04-23
2026-02-28 06:00:00+00:00,149.0,0.0,0.0,425.0,412.0,282.0,149.0,-425.0,130.0,-146.0,None,MK,2026-04-23
2026-02-28 07:00:00+00:00,259.0,59.0,0.0,440.0,399.0,256.0,200.0,-440.0,143.0,-97.0,None,MK,2026-04-23
2026-02-28 08:00:00+00:00,204.0,55.0,0.0,388.0,453.0,217.0,149.0,-388.0,236.0,-3.0,None,MK,2026-04-23
2026-02-28 09:00:00+00:00,134.0,0.0,0.0,193.0,388.0,230.0,134.0,-193.0,158.0,99.0,None,MK,2026-04-23
2026-02-28 10:00:00+00:00,159.0,0.0,0.0,223.0,386.0,194.0,159.0,-223.0,192.0,128.0,None,MK,2026-04-23
2026-02-28 11:00:00+00:00,166.0,0.0,0.0,223.0,386.0,195.0,166.0,-223.0,191.0,134.0,None,MK,2026-04-23
2026-02-28 12:00:00+00:00,135.0,0.0,0.0,218.0,384.0,210.0,135.0,-218.0,174.0,91.0,None,MK,2026-04-23
2026-02-28 13:00:00+00:00,125.0,0.0,0.0,188.0,355.0,232.0,125.0,-188.0,123.0,60.0,None,MK,2026-04-23
2026-02-28 14:00:00+00:00,169.0,33.0,0.0,405.0,417.0,249.0,136.0,-405.0,168.0,-101.0,None,MK,2026-04-23
2026-02-28 15:00:00+00:00,166.0,36.0,0.0,450.0,351.0,350.0,130.0,-450.0,1.0,-319.0,None,MK,2026-04-23
2026-02-28 16:00:00+00:00,99.0,23.0,0.0,415.0,429.0,329.0,76.0,-415.0,100.0,-239.0,None,MK,2026-04-23
2026-02-28 17:00:00+00:00,99.0,3.0,0.0,325.0,343.0,325.0,96.0,-325.0,18.0,-211.0,None,MK,2026-04-23
2026-02-28 18:00:00+00:00,112.0,0.0,0.0,325.0,333.0,324.0,112.0,-325.0,9.0,-204.0,None,MK,2026-04-23
2026-02-28 19:00:00+00:00,167.0,42.0,0.0,311.0,233.0,359.0,125.0,-311.0,-126.0,-312.0,None,MK,2026-04-23
2026-02-28 20:00:00+00:00,160.0,15.0,0.0,328.0,242.0,356.0,145.0,-328.0,-114.0,-297.0,None,MK,2026-04-23
2026-02-28 21:00:00+00:00,92.0,22.0,0.0,371.0,315.0,428.0,70.0,-371.0,-113.0,-414.0,None,MK,2026-04-23
2026-02-28 22:00:00+00:00,97.0,6.0,0.0,353.0,346.0,407.0,91.0,-353.0,-61.0,-323.0,None,MK,2026-04-23
2026-02-28 23:00:00+00:00,47.0,24.0,0.0,279.0,274.0,264.0,23.0,-279.0,10.0,-246.0,None,MK,2026-04-23
2026-03-01 00:00:00+00:00,47.0,0.0,0.0,229.0,274.0,242.0,47.0,-229.0,32.0,-150.0,None,MK,2026-04-23
2026-03-01 01:00:00+00:00,47.0,0.0,0.0,229.0,279.0,208.0,47.0,-229.0,71.0,-111.0,None,MK,2026-04-23
2026-03-01 02:00:00+00:00,47.0,0.0,0.0,229.0,275.0,205.0,47.0,-229.0,70.0,-112.0,None,MK,2026-04-23
2026-03-01 03:00:00+00:00,47.0,0.0,0.0,304.0,348.0,223.0,47.0,-304.0,125.0,-132.0,None,MK,2026-04-23
2026-03-01 04:00:00+00:00,89.0,0.0,0.0,390.0,388.0,190.0,89.0,-390.0,198.0,-103.0,None,MK,2026-04-23
2026-03-01 05:00:00+00:00,90.0,0.0,0.0,408.0,403.0,169.0,90.0,-408.0,234.0,-84.0,None,MK,2026-04-23
2026-03-01 06:00:00+00:00,84.0,0.0,0.0,390.0,386.0,151.0,84.0,-390.0,235.0,-71.0,None,MK,2026-04-23
2026-03-01 07:00:00+00:00,195.0,36.0,0.0,450.0,387.0,95.0,159.0,-450.0,292.0,1.0,None,MK,2026-04-23
2026-03-01 08:00:00+00:00,202.0,10.0,1.0,411.0,386.0,96.0,192.0,-410.0,290.0,72.0,None,MK,2026-04-23
2026-03-01 09:00:00+00:00,187.0,12.0,0.0,347.0,330.0,74.0,175.0,-347.0,256.0,84.0,None,MK,2026-04-23
2026-03-01 10:00:00+00:00,199.0,5.0,4.0,318.0,341.0,102.0,194.0,-314.0,239.0,119.0,None,MK,2026-04-23
2026-03-01 11:00:00+00:00,211.0,5.0,7.0,293.0,324.0,101.0,206.0,-286.0,223.0,143.0,None,MK,2026-04-23
2026-03-01 12:00:00+00:00,205.0,5.0,5.0,282.0,327.0,83.0,200.0,-277.0,244.0,167.0,None,MK,2026-04-23
2026-03-01 13:00:00+00:00,181.0,16.0,0.0,375.0,342.0,60.0,165.0,-375.0,282.0,72.0,None,MK,2026-04-23
2026-03-01 14:00:00+00:00,222.0,12.0,0.0,430.0,366.0,148.0,210.0,-430.0,218.0,-2.0,None,MK,2026-04-23
2026-03-01 15:00:00+00:00,173.0,9.0,0.0,450.0,331.0,230.0,164.0,-450.0,101.0,-185.0,None,MK,2026-04-23
2026-03-01 16:00:00+00:00,20.0,7.0,0.0,199.0,161.0,329.0,13.0,-199.0,-168.0,-354.0,None,MK,2026-04-23
2026-03-01 17:00:00+00:00,25.0,7.0,0.0,124.0,163.0,255.0,18.0,-124.0,-92.0,-198.0,None,MK,2026-04-23
2026-03-01 18:00:00+00:00,27.0,9.0,0.0,129.0,163.0,283.0,18.0,-129.0,-120.0,-231.0,None,MK,2026-04-23
2026-03-01 19:00:00+00:00,20.0,29.0,0.0,132.0,157.0,325.0,-9.0,-132.0,-168.0,-309.0,None,MK,2026-04-23
2026-03-01 20:00:00+00:00,20.0,34.0,0.0,142.0,160.0,314.0,-14.0,-142.0,-154.0,-310.0,None,MK,2026-04-23
2026-03-01 21:00:00+00:00,20.0,46.0,0.0,176.0,185.0,310.0,-26.0,-176.0,-125.0,-327.0,None,MK,2026-04-23
2026-03-01 22:00:00+00:00,20.0,45.0,0.0,201.0,202.0,282.0,-25.0,-201.0,-80.0,-306.0,None,MK,2026-04-23
2026-03-01 23:00:00+00:00,210.0,86.0,0.0,430.0,240.0,185.0,124.0,-430.0,55.0,-251.0,None,MK,2026-04-23
2026-03-02 00:00:00+00:00,240.0,83.0,0.0,399.0,247.0,149.0,157.0,-399.0,98.0,-144.0,None,MK,2026-04-23
2026-03-02 01:00:00+00:00,242.0,68.0,0.0,395.0,247.0,171.0,174.0,-395.0,76.0,-145.0,None,MK,2026-04-23
2026-03-02 02:00:00+00:00,213.0,83.0,0.0,401.0,247.0,155.0,130.0,-401.0,92.0,-179.0,None,MK,2026-04-23
2026-03-02 03:00:00+00:00,231.0,81.0,0.0,389.0,247.0,141.0,150.0,-389.0,106.0,-133.0,None,MK,2026-04-23
2026-03-02 04:00:00+00:00,227.0,40.0,0.0,404.0,258.0,135.0,187.0,-404.0,123.0,-94.0,None,MK,2026-04-23
2026-03-02 05:00:00+00:00,293.0,42.0,0.0,424.0,228.0,128.0,251.0,-424.0,100.0,-73.0,None,MK,2026-04-23
2026-03-02 06:00:00+00:00,315.0,71.0,0.0,448.0,272.0,115.0,244.0,-448.0,157.0,-47.0,None,MK,2026-04-23
2026-03-02 07:00:00+00:00,283.0,15.0,0.0,450.0,290.0,154.0,268.0,-450.0,136.0,-46.0,None,MK,2026-04-23
2026-03-02 08:00:00+00:00,336.0,45.0,0.0,409.0,292.0,126.0,291.0,-409.0,166.0,48.0,None,MK,2026-04-23
2026-03-02 09:00:00+00:00,281.0,24.0,0.0,395.0,287.0,93.0,257.0,-395.0,194.0,56.0,None,MK,2026-04-23
2026-03-02 10:00:00+00:00,271.0,20.0,0.0,382.0,287.0,93.0,251.0,-382.0,194.0,63.0,None,MK,2026-04-23
2026-03-02 11:00:00+00:00,271.0,25.0,0.0,397.0,287.0,77.0,246.0,-397.0,210.0,59.0,None,MK,2026-04-23
2026-03-02 12:00:00+00:00,282.0,55.0,0.0,403.0,292.0,123.0,227.0,-403.0,169.0,-7.0,None,MK,2026-04-23
2026-03-02 13:00:00+00:00,316.0,85.0,0.0,449.0,288.0,136.0,231.0,-449.0,152.0,-66.0,None,MK,2026-04-23
2026-03-02 14:00:00+00:00,281.0,35.0,0.0,450.0,266.0,184.0,246.0,-450.0,82.0,-122.0,None,MK,2026-04-23
2026-03-02 15:00:00+00:00,258.0,25.0,5.0,450.0,243.0,137.0,233.0,-445.0,106.0,-106.0,None,MK,2026-04-23
2026-03-02 16:00:00+00:00,221.0,54.0,0.0,420.0,243.0,163.0,167.0,-420.0,80.0,-173.0,None,MK,2026-04-23
2026-03-02 17:00:00+00:00,242.0,41.0,0.0,387.0,240.0,166.0,201.0,-387.0,74.0,-112.0,None,MK,2026-04-23
2026-03-02 18:00:00+00:00,207.0,49.0,0.0,361.0,235.0,164.0,158.0,-361.0,71.0,-132.0,None,MK,2026-04-23
2026-03-02 19:00:00+00:00,215.0,32.0,0.0,368.0,172.0,171.0,183.0,-368.0,1.0,-184.0,None,MK,2026-04-23
2026-03-02 20:00:00+00:00,170.0,59.0,0.0,330.0,189.0,178.0,111.0,-330.0,11.0,-208.0,None,MK,2026-04-23
2026-03-02 21:00:00+00:00,137.0,35.0,0.0,410.0,191.0,243.0,102.0,-410.0,-52.0,-360.0,None,MK,2026-04-23
2026-03-02 22:00:00+00:00,135.0,116.0,0.0,382.0,248.0,174.0,19.0,-382.0,74.0,-289.0,None,MK,2026-04-23
2026-03-02 23:00:00+00:00,180.0,124.0,0.0,327.0,194.0,153.0,56.0,-327.0,41.0,-230.0,None,MK,2026-04-23
2026-03-03 00:00:00+00:00,180.0,91.0,0.0,333.0,194.0,129.0,89.0,-333.0,65.0,-179.0,None,MK,2026-04-23
2026-03-03 01:00:00+00:00,180.0,90.0,0.0,343.0,224.0,129.0,90.0,-343.0,95.0,-158.0,None,MK,2026-04-23
2026-03-03 02:00:00+00:00,180.0,88.0,0.0,343.0,224.0,129.0,92.0,-343.0,95.0,-156.0,None,MK,2026-04-23
2026-03-03 03:00:00+00:00,180.0,90.0,0.0,343.0,228.0,125.0,90.0,-343.0,103.0,-150.0,None,MK,2026-04-23
2026-03-03 04:00:00+00:00,233.0,101.0,0.0,345.0,228.0,143.0,132.0,-345.0,85.0,-128.0,None,MK,2026-04-23
2026-03-03 05:00:00+00:00,290.0,50.0,0.0,413.0,253.0,141.0,240.0,-413.0,112.0,-61.0,None,MK,2026-04-23
2026-03-03 06:00:00+00:00,300.0,21.0,0.0,450.0,294.0,132.0,279.0,-450.0,162.0,-9.0,None,MK,2026-04-23
2026-03-03 07:00:00+00:00,355.0,51.0,0.0,442.0,284.0,121.0,304.0,-442.0,163.0,25.0,None,MK,2026-04-23
2026-03-03 08:00:00+00:00,316.0,27.0,0.0,450.0,294.0,68.0,289.0,-450.0,226.0,65.0,None,MK,2026-04-23
2026-03-03 09:00:00+00:00,300.0,10.0,0.0,369.0,294.0,63.0,290.0,-369.0,231.0,152.0,None,MK,2026-04-23
2026-03-03 10:00:00+00:00,300.0,7.0,0.0,357.0,294.0,63.0,293.0,-357.0,231.0,167.0,None,MK,2026-04-23
2026-03-03 11:00:00+00:00,328.0,1.0,0.0,312.0,294.0,63.0,327.0,-312.0,231.0,246.0,None,MK,2026-04-23
2026-03-03 12:00:00+00:00,311.0,10.0,0.0,369.0,294.0,63.0,301.0,-369.0,231.0,163.0,None,MK,2026-04-23
2026-03-03 13:00:00+00:00,319.0,25.0,4.0,425.0,294.0,68.0,294.0,-421.0,226.0,99.0,None,MK,2026-04-23
2026-03-03 14:00:00+00:00,347.0,9.0,0.0,438.0,254.0,135.0,338.0,-438.0,119.0,19.0,None,MK,2026-04-23
2026-03-03 15:00:00+00:00,259.0,0.0,0.0,450.0,260.0,154.0,259.0,-450.0,106.0,-85.0,None,MK,2026-04-23
2026-03-03 16:00:00+00:00,251.0,5.0,0.0,450.0,295.0,190.0,246.0,-450.0,105.0,-99.0,None,MK,2026-04-23
2026-03-03 17:00:00+00:00,260.0,35.0,0.0,450.0,283.0,177.0,225.0,-450.0,106.0,-119.0,None,MK,2026-04-23
2026-03-03 18:00:00+00:00,198.0,5.0,0.0,444.0,283.0,170.0,193.0,-444.0,113.0,-138.0,None,MK,2026-04-23
