,NO_4_SE_2,SE_2_NO_4,NO_4_FI,FI_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-04 16:00:00+00:00,0.0,0.0,0.0,0.0,1068.1,0.0,0.0,358.25,0.0,0.0,1068.1,-358.25,709.8499999999999,None,NO_4,2026-04-23
2026-04-04 17:00:00+00:00,0.0,0.0,0.0,0.0,1303.375,0.0,0.0,147.25,0.0,0.0,1303.375,-147.25,1156.125,None,NO_4,2026-04-23
2026-04-04 18:00:00+00:00,0.0,0.0,0.0,0.0,1276.675,0.0,0.0,198.75,0.0,0.0,1276.675,-198.75,1077.925,None,NO_4,2026-04-23
2026-04-04 19:00:00+00:00,0.0,0.0,0.0,0.0,1110.95,0.0,0.0,406.0,0.0,0.0,1110.95,-406.0,704.95,None,NO_4,2026-04-23
2026-04-04 20:00:00+00:00,0.0,0.0,0.0,0.0,571.375,0.0,0.0,464.75,0.0,0.0,571.375,-464.75,106.625,None,NO_4,2026-04-23
2026-04-04 21:00:00+00:00,0.0,0.0,0.0,0.0,303.15,0.0,0.0,454.0,0.0,0.0,303.15,-454.0,-150.85000000000002,None,NO_4,2026-04-23
2026-04-04 22:00:00+00:00,0.0,0.0,0.0,0.0,1054.925,0.0,0.0,569.25,0.0,0.0,1054.925,-569.25,485.67499999999995,None,NO_4,2026-04-23
2026-04-04 23:00:00+00:00,0.0,0.0,0.0,0.0,960.7,0.0,0.0,524.75,0.0,0.0,960.7,-524.75,435.95000000000005,None,NO_4,2026-04-23
2026-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0,949.0,0.0,0.0,471.0,0.0,0.0,949.0,-471.0,478.0,None,NO_4,2026-04-23
2026-04-05 01:00:00+00:00,0.0,0.0,0.0,0.0,832.85,0.0,0.0,457.5,0.0,0.0,832.85,-457.5,375.35,None,NO_4,2026-04-23
2026-04-05 02:00:00+00:00,0.0,0.0,0.0,0.0,657.025,0.0,0.0,290.0,0.0,0.0,657.025,-290.0,367.025,None,NO_4,2026-04-23
2026-04-05 03:00:00+00:00,0.0,0.0,0.0,0.0,505.1,0.0,0.0,152.0,0.0,0.0,505.1,-152.0,353.1,None,NO_4,2026-04-23
2026-04-05 04:00:00+00:00,0.0,0.0,0.0,0.0,433.525,0.0,0.0,85.0,0.0,0.0,433.525,-85.0,348.525,None,NO_4,2026-04-23
2026-04-05 05:00:00+00:00,0.0,0.0,0.0,0.0,401.725,0.0,0.0,0.0,0.0,0.0,401.725,0.0,401.725,None,NO_4,2026-04-23
2026-04-05 06:00:00+00:00,0.0,0.0,0.0,0.0,292.7,0.0,0.0,0.0,0.0,0.0,292.7,0.0,292.7,None,NO_4,2026-04-23
2026-04-05 07:00:00+00:00,0.0,0.0,0.0,0.0,357.325,0.0,8.5,0.0,0.0,0.0,357.325,8.5,365.825,None,NO_4,2026-04-23
2026-04-05 08:00:00+00:00,0.0,0.0,0.0,0.0,363.5,0.0,0.0,0.0,0.0,0.0,363.5,0.0,363.5,None,NO_4,2026-04-23
2026-04-05 09:00:00+00:00,0.0,0.0,0.0,0.0,365.375,0.0,4.25,0.0,0.0,0.0,365.375,4.25,369.625,None,NO_4,2026-04-23
2026-04-05 10:00:00+00:00,0.0,0.0,0.0,0.0,311.625,0.0,0.0,0.0,0.0,0.0,311.625,0.0,311.625,None,NO_4,2026-04-23
2026-04-05 11:00:00+00:00,0.0,0.0,0.0,0.0,259.6,0.0,0.0,0.0,0.0,0.0,259.6,0.0,259.6,None,NO_4,2026-04-23
2026-04-05 12:00:00+00:00,0.0,0.0,0.0,0.0,205.375,0.0,0.0,0.0,0.0,0.0,205.375,0.0,205.375,None,NO_4,2026-04-23
2026-04-05 13:00:00+00:00,0.0,0.0,0.0,0.0,188.7,0.0,0.0,0.0,0.0,0.0,188.7,0.0,188.7,None,NO_4,2026-04-23
2026-04-05 14:00:00+00:00,0.0,0.0,0.0,0.0,432.525,0.0,0.0,186.5,0.0,0.0,432.525,-186.5,246.02499999999998,None,NO_4,2026-04-23
2026-04-05 15:00:00+00:00,0.0,0.0,0.0,0.0,987.925,0.0,0.0,591.5,0.0,0.0,987.925,-591.5,396.42499999999995,None,NO_4,2026-04-23
2026-04-05 16:00:00+00:00,0.0,0.0,0.0,0.0,1265.8,0.0,0.0,835.25,0.0,0.0,1265.8,-835.25,430.54999999999995,None,NO_4,2026-04-23
2026-04-05 17:00:00+00:00,0.0,0.0,0.0,0.0,1352.575,0.0,0.0,1476.5,0.0,0.0,1352.575,-1476.5,-123.92499999999995,None,NO_4,2026-04-23
2026-04-05 18:00:00+00:00,0.0,0.0,0.0,0.0,1348.975,0.0,0.0,1509.5,0.0,0.0,1348.975,-1509.5,-160.5250000000001,None,NO_4,2026-04-23
2026-04-05 19:00:00+00:00,0.0,0.0,0.0,0.0,1412.175,0.0,0.0,1470.0,0.0,0.0,1412.175,-1470.0,-57.825000000000045,None,NO_4,2026-04-23
2026-04-05 20:00:00+00:00,0.0,0.0,0.0,0.0,1540.65,0.0,0.0,1456.75,0.0,0.0,1540.65,-1456.75,83.90000000000009,None,NO_4,2026-04-23
2026-04-05 21:00:00+00:00,0.0,0.0,0.0,0.0,1362.85,0.0,0.0,1459.75,0.0,0.0,1362.85,-1459.75,-96.90000000000009,None,NO_4,2026-04-23
2026-04-05 22:00:00+00:00,0.0,0.0,0.0,0.0,1185.525,0.0,0.0,1422.0,0.0,0.0,1185.525,-1422.0,-236.4749999999999,None,NO_4,2026-04-23
2026-04-05 23:00:00+00:00,0.0,0.0,0.0,0.0,1153.55,0.0,0.0,1429.0,0.0,0.0,1153.55,-1429.0,-275.45000000000005,None,NO_4,2026-04-23
2026-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1126.225,0.0,0.0,1454.0,0.0,0.0,1126.225,-1454.0,-327.7750000000001,None,NO_4,2026-04-23
2026-04-06 01:00:00+00:00,0.0,0.0,0.0,0.0,1062.875,0.0,0.0,1452.25,0.0,0.0,1062.875,-1452.25,-389.375,None,NO_4,2026-04-23
2026-04-06 02:00:00+00:00,0.0,0.0,0.0,0.0,1078.45,0.0,0.0,1478.75,0.0,0.0,1078.45,-1478.75,-400.29999999999995,None,NO_4,2026-04-23
2026-04-06 03:00:00+00:00,0.0,0.0,0.0,0.0,878.25,0.0,0.0,1302.75,0.0,0.0,878.25,-1302.75,-424.5,None,NO_4,2026-04-23
2026-04-06 04:00:00+00:00,0.0,0.0,0.0,0.0,702.05,0.0,0.0,1197.25,0.0,0.0,702.05,-1197.25,-495.20000000000005,None,NO_4,2026-04-23
2026-04-06 05:00:00+00:00,0.0,0.0,0.0,0.0,557.275,0.0,0.0,1062.25,0.0,0.0,557.275,-1062.25,-504.975,None,NO_4,2026-04-23
2026-04-06 06:00:00+00:00,0.0,0.0,0.0,0.0,433.05,0.0,0.0,976.0,0.0,0.0,433.05,-976.0,-542.95,None,NO_4,2026-04-23
2026-04-06 07:00:00+00:00,0.0,34.75,0.0,0.0,76.1,0.0,0.0,422.5,-34.75,0.0,76.1,-422.5,-381.15,None,NO_4,2026-04-23
2026-04-06 08:00:00+00:00,0.0,381.75,0.0,0.0,0.0,0.0,0.0,51.25,-381.75,0.0,0.0,-51.25,-433.0,None,NO_4,2026-04-23
2026-04-06 09:00:00+00:00,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.0,0.0,0.0,0.0,-511.0,None,NO_4,2026-04-23
2026-04-06 10:00:00+00:00,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,-376.0,0.0,0.0,0.0,-376.0,None,NO_4,2026-04-23
2026-04-06 11:00:00+00:00,0.0,487.25,0.0,0.0,0.0,0.0,0.0,0.0,-487.25,0.0,0.0,0.0,-487.25,None,NO_4,2026-04-23
2026-04-06 12:00:00+00:00,0.0,486.5,0.0,0.0,0.0,0.0,0.0,0.0,-486.5,0.0,0.0,0.0,-486.5,None,NO_4,2026-04-23
2026-04-06 13:00:00+00:00,0.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,-457.0,0.0,0.0,0.0,-457.0,None,NO_4,2026-04-23
2026-04-06 14:00:00+00:00,0.0,505.75,0.0,0.0,0.0,0.0,0.0,0.0,-505.75,0.0,0.0,0.0,-505.75,None,NO_4,2026-04-23
2026-04-06 15:00:00+00:00,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,-588.0,0.0,0.0,0.0,-588.0,None,NO_4,2026-04-23
2026-04-06 16:00:00+00:00,0.0,848.5,0.0,0.0,0.0,0.0,0.0,0.0,-848.5,0.0,0.0,0.0,-848.5,None,NO_4,2026-04-23
2026-04-06 17:00:00+00:00,0.0,770.75,0.0,0.0,0.0,0.0,0.0,0.0,-770.75,0.0,0.0,0.0,-770.75,None,NO_4,2026-04-23
2026-04-06 18:00:00+00:00,0.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,-536.0,0.0,0.0,0.0,-536.0,None,NO_4,2026-04-23
2026-04-06 19:00:00+00:00,0.0,558.75,0.0,0.0,0.0,0.0,0.0,0.0,-558.75,0.0,0.0,0.0,-558.75,None,NO_4,2026-04-23
2026-04-06 20:00:00+00:00,0.0,567.25,0.0,0.0,0.0,0.0,0.0,0.0,-567.25,0.0,0.0,0.0,-567.25,None,NO_4,2026-04-23
2026-04-06 21:00:00+00:00,0.0,543.75,0.0,0.0,0.0,0.0,0.0,0.0,-543.75,0.0,0.0,0.0,-543.75,None,NO_4,2026-04-23
2026-04-06 22:00:00+00:00,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,-619.0,0.0,0.0,0.0,-619.0,None,NO_4,2026-04-23
2026-04-06 23:00:00+00:00,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,-573.0,0.0,0.0,0.0,-573.0,None,NO_4,2026-04-23
2026-04-07 00:00:00+00:00,0.0,481.25,0.0,0.0,0.0,0.0,0.0,26.0,-481.25,0.0,0.0,-26.0,-507.25,None,NO_4,2026-04-23
2026-04-07 01:00:00+00:00,0.0,381.0,0.0,0.0,0.0,0.0,0.0,55.0,-381.0,0.0,0.0,-55.0,-436.0,None,NO_4,2026-04-23
2026-04-07 02:00:00+00:00,0.0,266.25,0.0,0.0,0.0,0.0,0.0,157.75,-266.25,0.0,0.0,-157.75,-424.0,None,NO_4,2026-04-23
2026-04-07 03:00:00+00:00,0.0,0.0,0.0,0.0,370.5,0.0,0.0,767.75,0.0,0.0,370.5,-767.75,-397.25,None,NO_4,2026-04-23
2026-04-07 04:00:00+00:00,0.0,0.0,0.0,0.0,943.725,0.0,0.0,1167.5,0.0,0.0,943.725,-1167.5,-223.77499999999998,None,NO_4,2026-04-23
2026-04-07 05:00:00+00:00,0.0,0.0,0.0,0.0,1010.8,0.0,0.0,1074.75,0.0,0.0,1010.8,-1074.75,-63.950000000000045,None,NO_4,2026-04-23
2026-04-07 06:00:00+00:00,0.0,0.0,0.0,0.0,899.575,0.0,0.0,1094.0,0.0,0.0,899.575,-1094.0,-194.42499999999995,None,NO_4,2026-04-23
2026-04-07 07:00:00+00:00,0.0,0.0,0.0,0.0,654.05,0.0,0.0,941.25,0.0,0.0,654.05,-941.25,-287.20000000000005,None,NO_4,2026-04-23
2026-04-07 08:00:00+00:00,0.0,0.0,0.0,0.0,543.025,0.0,0.0,897.5,0.0,0.0,543.025,-897.5,-354.475,None,NO_4,2026-04-23
2026-04-07 09:00:00+00:00,0.0,0.0,0.0,0.0,583.475,0.0,0.0,955.5,0.0,0.0,583.475,-955.5,-372.025,None,NO_4,2026-04-23
2026-04-07 10:00:00+00:00,0.0,0.0,0.0,0.0,632.8,0.0,0.0,994.75,0.0,0.0,632.8,-994.75,-361.95000000000005,None,NO_4,2026-04-23
2026-04-07 11:00:00+00:00,0.0,0.0,0.0,0.0,623.2,0.0,0.0,994.0,0.0,0.0,623.2,-994.0,-370.79999999999995,None,NO_4,2026-04-23
2026-04-07 12:00:00+00:00,0.0,0.0,0.0,0.0,145.1,0.0,0.0,539.25,0.0,0.0,145.1,-539.25,-394.15,None,NO_4,2026-04-23
2026-04-07 13:00:00+00:00,0.0,0.0,0.0,0.0,181.3,0.0,0.0,563.75,0.0,0.0,181.3,-563.75,-382.45,None,NO_4,2026-04-23
2026-04-07 14:00:00+00:00,0.0,0.0,0.0,0.0,262.95,0.0,0.0,684.0,0.0,0.0,262.95,-684.0,-421.05,None,NO_4,2026-04-23
2026-04-07 15:00:00+00:00,0.0,0.0,0.0,0.0,634.275,0.0,0.0,998.75,0.0,0.0,634.275,-998.75,-364.475,None,NO_4,2026-04-23
2026-04-07 16:00:00+00:00,0.0,0.0,0.0,0.0,671.6,0.0,0.0,916.5,0.0,0.0,671.6,-916.5,-244.89999999999998,None,NO_4,2026-04-23
2026-04-07 17:00:00+00:00,0.0,0.0,0.0,0.0,803.7,0.0,0.0,709.75,0.0,0.0,803.7,-709.75,93.95000000000005,None,NO_4,2026-04-23
2026-04-07 18:00:00+00:00,0.0,0.0,0.0,0.0,883.3,0.0,0.0,601.0,0.0,0.0,883.3,-601.0,282.29999999999995,None,NO_4,2026-04-23
2026-04-07 19:00:00+00:00,0.0,0.0,0.0,0.0,724.925,0.0,0.0,801.25,0.0,0.0,724.925,-801.25,-76.32500000000005,None,NO_4,2026-04-23
2026-04-07 20:00:00+00:00,0.0,0.0,0.0,0.0,722.225,0.0,0.0,812.75,0.0,0.0,722.225,-812.75,-90.52499999999998,None,NO_4,2026-04-23
2026-04-07 21:00:00+00:00,0.0,0.0,0.0,0.0,511.175,0.0,0.0,894.0,0.0,0.0,511.175,-894.0,-382.825,None,NO_4,2026-04-23
2026-04-07 22:00:00+00:00,0.0,0.0,0.0,0.0,376.925,0.0,0.0,688.75,0.0,0.0,376.925,-688.75,-311.825,None,NO_4,2026-04-23
2026-04-07 23:00:00+00:00,0.0,0.0,0.0,0.0,434.025,0.0,0.0,586.0,0.0,0.0,434.025,-586.0,-151.97500000000002,None,NO_4,2026-04-23
2026-04-08 00:00:00+00:00,0.0,0.0,0.0,0.0,449.875,0.0,0.0,518.75,0.0,0.0,449.875,-518.75,-68.875,None,NO_4,2026-04-23
2026-04-08 01:00:00+00:00,0.0,0.0,0.0,0.0,412.725,0.0,0.0,497.25,0.0,0.0,412.725,-497.25,-84.52499999999998,None,NO_4,2026-04-23
2026-04-08 02:00:00+00:00,0.0,0.0,0.0,0.0,415.375,0.0,0.0,372.75,0.0,0.0,415.375,-372.75,42.625,None,NO_4,2026-04-23
2026-04-08 03:00:00+00:00,130.5,0.0,0.0,0.0,383.35,0.0,0.0,15.25,130.5,0.0,383.35,-15.25,498.6,None,NO_4,2026-04-23
2026-04-08 04:00:00+00:00,178.5,0.0,0.0,0.0,356.575,0.0,0.0,0.0,178.5,0.0,356.575,0.0,535.075,None,NO_4,2026-04-23
2026-04-08 05:00:00+00:00,43.5,0.0,0.0,0.0,357.725,0.0,0.0,0.0,43.5,0.0,357.725,0.0,401.225,None,NO_4,2026-04-23
2026-04-08 06:00:00+00:00,163.25,0.0,0.0,0.0,446.05,0.0,0.0,0.0,163.25,0.0,446.05,0.0,609.3,None,NO_4,2026-04-23
2026-04-08 07:00:00+00:00,183.25,0.0,0.0,0.0,450.025,0.0,0.0,0.0,183.25,0.0,450.025,0.0,633.275,None,NO_4,2026-04-23
2026-04-08 08:00:00+00:00,0.0,0.0,0.0,0.0,300.25,0.0,0.0,432.75,0.0,0.0,300.25,-432.75,-132.5,None,NO_4,2026-04-23
2026-04-08 09:00:00+00:00,0.0,0.0,0.0,0.0,107.975,0.0,0.0,965.25,0.0,0.0,107.975,-965.25,-857.275,None,NO_4,2026-04-23
2026-04-08 10:00:00+00:00,0.0,210.25,0.0,0.0,0.0,0.0,0.0,701.5,-210.25,0.0,0.0,-701.5,-911.75,None,NO_4,2026-04-23
2026-04-08 11:00:00+00:00,0.0,317.25,0.0,0.0,0.0,0.0,0.0,568.0,-317.25,0.0,0.0,-568.0,-885.25,None,NO_4,2026-04-23
2026-04-08 12:00:00+00:00,0.0,233.75,0.0,0.0,0.0,0.0,0.0,546.0,-233.75,0.0,0.0,-546.0,-779.75,None,NO_4,2026-04-23
2026-04-08 13:00:00+00:00,0.0,3.0,0.0,0.0,5.275,0.0,0.0,705.75,-3.0,0.0,5.275,-705.75,-703.475,None,NO_4,2026-04-23
2026-04-08 14:00:00+00:00,0.0,0.0,0.0,0.0,292.05,0.0,0.0,864.75,0.0,0.0,292.05,-864.75,-572.7,None,NO_4,2026-04-23
2026-04-08 15:00:00+00:00,0.0,0.0,0.0,0.0,664.75,0.0,0.0,170.75,0.0,0.0,664.75,-170.75,494.0,None,NO_4,2026-04-23
2026-04-08 16:00:00+00:00,0.0,0.0,0.0,0.0,666.675,0.0,0.0,6.25,0.0,0.0,666.675,-6.25,660.425,None,NO_4,2026-04-23
2026-04-08 17:00:00+00:00,0.0,0.0,0.0,0.0,895.6,0.0,0.0,158.0,0.0,0.0,895.6,-158.0,737.6,None,NO_4,2026-04-23
2026-04-08 18:00:00+00:00,0.0,0.0,0.0,0.0,917.4,0.0,0.0,509.0,0.0,0.0,917.4,-509.0,408.4,None,NO_4,2026-04-23
2026-04-08 19:00:00+00:00,0.0,0.0,0.0,0.0,824.575,0.0,0.0,676.75,0.0,0.0,824.575,-676.75,147.82500000000005,None,NO_4,2026-04-23
2026-04-08 20:00:00+00:00,0.0,0.0,0.0,0.0,717.75,0.0,0.0,875.75,0.0,0.0,717.75,-875.75,-158.0,None,NO_4,2026-04-23
2026-04-08 21:00:00+00:00,0.0,0.0,0.0,0.0,618.75,0.0,0.0,895.25,0.0,0.0,618.75,-895.25,-276.5,None,NO_4,2026-04-23
2026-04-08 22:00:00+00:00,0.0,0.0,0.0,0.0,281.45,0.0,0.0,827.0,0.0,0.0,281.45,-827.0,-545.55,None,NO_4,2026-04-23
2026-04-08 23:00:00+00:00,0.0,0.0,0.0,0.0,278.15,0.0,0.0,855.25,0.0,0.0,278.15,-855.25,-577.1,None,NO_4,2026-04-23
2026-04-09 00:00:00+00:00,0.0,0.0,0.0,0.0,286.225,0.0,0.0,860.75,0.0,0.0,286.225,-860.75,-574.525,None,NO_4,2026-04-23
2026-04-09 01:00:00+00:00,0.0,0.0,0.0,0.0,262.825,0.0,0.0,866.0,0.0,0.0,262.825,-866.0,-603.175,None,NO_4,2026-04-23
2026-04-09 02:00:00+00:00,0.0,0.0,0.0,0.0,301.7,0.0,0.0,858.0,0.0,0.0,301.7,-858.0,-556.3,None,NO_4,2026-04-23
2026-04-09 03:00:00+00:00,0.0,0.0,0.0,0.0,343.825,0.0,0.0,966.5,0.0,0.0,343.825,-966.5,-622.675,None,NO_4,2026-04-23
2026-04-09 04:00:00+00:00,0.0,0.0,0.0,0.0,484.0,0.0,0.0,1004.75,0.0,0.0,484.0,-1004.75,-520.75,None,NO_4,2026-04-23
2026-04-09 05:00:00+00:00,0.0,0.0,0.0,0.0,332.0,0.0,0.0,912.5,0.0,0.0,332.0,-912.5,-580.5,None,NO_4,2026-04-23
2026-04-09 06:00:00+00:00,0.0,0.0,0.0,0.0,367.2,0.0,0.0,864.0,0.0,0.0,367.2,-864.0,-496.8,None,NO_4,2026-04-23
2026-04-09 07:00:00+00:00,0.0,0.0,0.0,0.0,297.675,0.0,0.0,801.5,0.0,0.0,297.675,-801.5,-503.825,None,NO_4,2026-04-23
2026-04-09 08:00:00+00:00,0.0,96.0,0.0,0.0,174.875,0.0,0.0,647.75,-96.0,0.0,174.875,-647.75,-568.875,None,NO_4,2026-04-23
2026-04-09 09:00:00+00:00,0.0,193.75,0.0,0.0,0.0,0.0,0.0,514.0,-193.75,0.0,0.0,-514.0,-707.75,None,NO_4,2026-04-23
2026-04-09 10:00:00+00:00,0.0,0.0,0.0,0.0,241.6,0.0,0.0,738.5,0.0,0.0,241.6,-738.5,-496.9,None,NO_4,2026-04-23
2026-04-09 11:00:00+00:00,0.0,0.0,0.0,0.0,140.425,0.0,0.0,625.0,0.0,0.0,140.425,-625.0,-484.575,None,NO_4,2026-04-23
2026-04-09 12:00:00+00:00,0.0,16.75,0.0,0.0,0.0,0.0,0.0,597.5,-16.75,0.0,0.0,-597.5,-614.25,None,NO_4,2026-04-23
2026-04-09 13:00:00+00:00,0.0,179.75,0.0,0.0,0.0,0.0,0.0,548.75,-179.75,0.0,0.0,-548.75,-728.5,None,NO_4,2026-04-23
2026-04-09 14:00:00+00:00,0.0,0.0,0.0,0.0,253.575,0.0,0.0,873.25,0.0,0.0,253.575,-873.25,-619.675,None,NO_4,2026-04-23
2026-04-09 15:00:00+00:00,0.0,0.0,0.0,0.0,327.625,0.0,0.0,910.75,0.0,0.0,327.625,-910.75,-583.125,None,NO_4,2026-04-23
2026-04-09 16:00:00+00:00,0.0,0.0,0.0,0.0,116.875,0.0,0.0,899.0,0.0,0.0,116.875,-899.0,-782.125,None,NO_4,2026-04-23
2026-04-09 17:00:00+00:00,0.0,0.0,0.0,0.0,200.1,0.0,0.0,994.25,0.0,0.0,200.1,-994.25,-794.15,None,NO_4,2026-04-23
2026-04-09 18:00:00+00:00,0.0,0.0,0.0,0.0,223.2,0.0,0.0,1063.0,0.0,0.0,223.2,-1063.0,-839.8,None,NO_4,2026-04-23
2026-04-09 19:00:00+00:00,0.0,0.0,0.0,0.0,216.3,0.0,0.0,1116.25,0.0,0.0,216.3,-1116.25,-899.95,None,NO_4,2026-04-23
2026-04-09 20:00:00+00:00,0.0,0.0,0.0,0.0,89.825,0.0,0.0,978.75,0.0,0.0,89.825,-978.75,-888.925,None,NO_4,2026-04-23
2026-04-09 21:00:00+00:00,0.0,53.5,0.0,0.0,5.25,0.0,0.0,848.5,-53.5,0.0,5.25,-848.5,-896.75,None,NO_4,2026-04-23
2026-04-09 22:00:00+00:00,0.0,0.0,0.0,0.0,84.175,0.0,0.0,933.75,0.0,0.0,84.175,-933.75,-849.575,None,NO_4,2026-04-23
2026-04-09 23:00:00+00:00,0.0,0.0,0.0,0.0,46.625,0.0,0.0,892.0,0.0,0.0,46.625,-892.0,-845.375,None,NO_4,2026-04-23
2026-04-10 00:00:00+00:00,0.0,0.0,0.0,0.0,48.925,0.0,0.0,913.25,0.0,0.0,48.925,-913.25,-864.325,None,NO_4,2026-04-23
2026-04-10 01:00:00+00:00,0.0,0.0,0.0,0.0,19.925,0.0,0.0,897.25,0.0,0.0,19.925,-897.25,-877.325,None,NO_4,2026-04-23
2026-04-10 02:00:00+00:00,0.0,0.0,0.0,0.0,97.625,0.0,0.0,970.75,0.0,0.0,97.625,-970.75,-873.125,None,NO_4,2026-04-23
2026-04-10 03:00:00+00:00,0.0,0.0,0.0,0.0,15.825,0.0,0.0,934.5,0.0,0.0,15.825,-934.5,-918.675,None,NO_4,2026-04-23
2026-04-10 04:00:00+00:00,0.0,0.0,0.0,0.0,147.075,0.0,0.0,1033.75,0.0,0.0,147.075,-1033.75,-886.675,None,NO_4,2026-04-23
2026-04-10 05:00:00+00:00,0.0,0.0,0.0,0.0,185.95,0.0,0.0,996.0,0.0,0.0,185.95,-996.0,-810.05,None,NO_4,2026-04-23
2026-04-10 06:00:00+00:00,0.0,0.0,0.0,0.0,193.45,0.0,0.0,824.0,0.0,0.0,193.45,-824.0,-630.55,None,NO_4,2026-04-23
2026-04-10 07:00:00+00:00,0.0,0.0,0.0,0.0,285.775,0.0,0.0,496.0,0.0,0.0,285.775,-496.0,-210.22500000000002,None,NO_4,2026-04-23
2026-04-10 08:00:00+00:00,0.0,0.0,0.0,0.0,227.125,0.0,0.0,851.5,0.0,0.0,227.125,-851.5,-624.375,None,NO_4,2026-04-23
2026-04-10 09:00:00+00:00,0.0,0.0,0.0,0.0,153.65,0.0,0.0,949.5,0.0,0.0,153.65,-949.5,-795.85,None,NO_4,2026-04-23
2026-04-10 10:00:00+00:00,0.0,0.0,0.0,0.0,11.975,0.0,0.0,857.25,0.0,0.0,11.975,-857.25,-845.275,None,NO_4,2026-04-23
2026-04-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,-894.0,-894.0,None,NO_4,2026-04-23
2026-04-10 12:00:00+00:00,0.0,0.0,0.0,0.0,10.975,0.0,0.0,911.25,0.0,0.0,10.975,-911.25,-900.275,None,NO_4,2026-04-23
2026-04-10 13:00:00+00:00,0.0,0.0,0.0,0.0,64.775,0.0,0.0,868.25,0.0,0.0,64.775,-868.25,-803.475,None,NO_4,2026-04-23
2026-04-10 14:00:00+00:00,0.0,0.0,0.0,0.0,209.875,0.0,0.0,862.25,0.0,0.0,209.875,-862.25,-652.375,None,NO_4,2026-04-23
2026-04-10 15:00:00+00:00,0.0,0.0,0.0,0.0,153.6,0.0,0.0,50.25,0.0,0.0,153.6,-50.25,103.35,None,NO_4,2026-04-23
2026-04-10 16:00:00+00:00,0.0,0.0,0.0,0.0,603.125,0.0,0.0,149.75,0.0,0.0,603.125,-149.75,453.375,None,NO_4,2026-04-23
2026-04-10 17:00:00+00:00,0.0,0.0,0.0,0.0,397.575,0.0,0.0,40.0,0.0,0.0,397.575,-40.0,357.575,None,NO_4,2026-04-23
2026-04-10 18:00:00+00:00,0.0,0.0,0.0,0.0,416.575,0.0,0.0,168.25,0.0,0.0,416.575,-168.25,248.325,None,NO_4,2026-04-23
2026-04-10 19:00:00+00:00,0.0,0.0,0.0,0.0,393.75,0.0,0.0,180.25,0.0,0.0,393.75,-180.25,213.5,None,NO_4,2026-04-23
2026-04-10 20:00:00+00:00,0.0,0.0,0.0,0.0,288.125,0.0,0.0,200.0,0.0,0.0,288.125,-200.0,88.125,None,NO_4,2026-04-23
2026-04-10 21:00:00+00:00,0.0,0.0,0.0,0.0,213.35,0.0,0.0,0.0,0.0,0.0,213.35,0.0,213.35,None,NO_4,2026-04-23
2026-04-10 22:00:00+00:00,0.0,0.0,0.0,0.0,95.55,0.0,0.0,542.5,0.0,0.0,95.55,-542.5,-446.95,None,NO_4,2026-04-23
2026-04-10 23:00:00+00:00,0.0,0.0,0.0,0.0,66.95,0.0,0.0,513.75,0.0,0.0,66.95,-513.75,-446.8,None,NO_4,2026-04-23
2026-04-11 00:00:00+00:00,0.0,0.0,0.0,0.0,154.7,0.0,0.0,599.25,0.0,0.0,154.7,-599.25,-444.55,None,NO_4,2026-04-23
2026-04-11 01:00:00+00:00,0.0,0.0,0.0,0.0,154.875,0.0,0.0,708.5,0.0,0.0,154.875,-708.5,-553.625,None,NO_4,2026-04-23
2026-04-11 02:00:00+00:00,0.0,0.0,0.0,0.0,257.075,0.0,0.0,759.75,0.0,0.0,257.075,-759.75,-502.675,None,NO_4,2026-04-23
2026-04-11 03:00:00+00:00,0.0,0.0,0.0,0.0,332.65,0.0,0.0,880.25,0.0,0.0,332.65,-880.25,-547.6,None,NO_4,2026-04-23
2026-04-11 04:00:00+00:00,0.0,0.0,0.0,0.0,294.2,0.0,0.0,726.75,0.0,0.0,294.2,-726.75,-432.55,None,NO_4,2026-04-23
2026-04-11 05:00:00+00:00,0.0,0.0,0.0,0.0,112.625,0.0,0.0,435.25,0.0,0.0,112.625,-435.25,-322.625,None,NO_4,2026-04-23
2026-04-11 06:00:00+00:00,70.5,0.0,0.0,0.0,350.375,0.0,0.0,213.5,70.5,0.0,350.375,-213.5,207.375,None,NO_4,2026-04-23
2026-04-11 07:00:00+00:00,0.0,0.0,0.0,0.0,516.225,0.0,0.0,988.25,0.0,0.0,516.225,-988.25,-472.025,None,NO_4,2026-04-23
2026-04-11 08:00:00+00:00,0.0,0.0,0.0,0.0,104.875,0.0,0.0,630.5,0.0,0.0,104.875,-630.5,-525.625,None,NO_4,2026-04-23
