,CH_AT,AT_CH,CH_DE_LU,DE_LU_CH,CH_FR,FR_CH,CH_IT_NORD,IT_NORD_CH,CH_AT_net_export,CH_DE_LU_net_export,CH_FR_net_export,CH_IT_NORD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-24 09:00:00+00:00,1199.1,0.0,0.0,850.0,0.0,3198.0,1618.0,813.0,1199.1,-850.0,-3198.0,805.0,-2043.9,None,CH,2026-04-23
2026-01-24 10:00:00+00:00,1200.0,0.0,0.0,848.2,0.0,3200.0,1243.0,740.0,1200.0,-848.2,-3200.0,503.0,-2345.2,None,CH,2026-04-23
2026-01-24 11:00:00+00:00,1199.1,0.0,0.0,850.0,0.0,3200.0,774.5,1048.0,1199.1,-850.0,-3200.0,-273.5,-3124.4,None,CH,2026-04-23
2026-01-24 12:00:00+00:00,1200.0,0.0,0.0,849.1,0.0,3200.0,643.0,1304.0,1200.0,-849.1,-3200.0,-661.0,-3510.1,None,CH,2026-04-23
2026-01-24 13:00:00+00:00,1197.95,0.0,0.0,849.4,0.0,3200.0,442.0,1182.0,1197.95,-849.4,-3200.0,-740.0,-3591.45,None,CH,2026-04-23
2026-01-24 14:00:00+00:00,1198.725,0.0,0.0,850.0,0.0,3200.0,667.5,1002.0,1198.725,-850.0,-3200.0,-334.5,-3185.775,None,CH,2026-04-23
2026-01-24 15:00:00+00:00,1199.1,0.0,0.0,850.0,0.0,3200.0,1017.0,868.0,1199.1,-850.0,-3200.0,149.0,-2701.9,None,CH,2026-04-23
2026-01-24 16:00:00+00:00,1199.2,38.025,0.0,850.0,0.0,3200.0,1878.0,540.0,1161.175,-850.0,-3200.0,1338.0,-1550.8249999999998,None,CH,2026-04-23
2026-01-24 17:00:00+00:00,1190.65,38.025,0.0,850.0,0.0,3200.0,1680.0,393.0,1152.625,-850.0,-3200.0,1287.0,-1610.375,None,CH,2026-04-23
2026-01-24 18:00:00+00:00,1170.0,297.125,0.0,849.1,0.0,3200.0,1702.0,405.0,872.875,-849.1,-3200.0,1297.0,-1879.225,None,CH,2026-04-23
2026-01-24 19:00:00+00:00,1059.2,356.57500000000005,0.0,850.0,0.0,3200.0,1348.5,475.0,702.625,-850.0,-3200.0,873.5,-2473.875,None,CH,2026-04-23
2026-01-24 20:00:00+00:00,424.4,675.45,0.0,850.0,0.0,3200.0,1455.0,502.0,-251.05000000000007,-850.0,-3200.0,953.0,-3348.05,None,CH,2026-04-23
2026-01-24 21:00:00+00:00,172.4,718.6,0.0,1099.0,0.0,3200.0,1448.0,515.0,-546.2,-1099.0,-3200.0,933.0,-3912.2,None,CH,2026-04-23
2026-01-24 22:00:00+00:00,47.2,1169.6,0.0,1100.0,0.0,3200.0,1244.75,515.0,-1122.3999999999999,-1100.0,-3200.0,729.75,-4692.65,None,CH,2026-04-23
2026-01-24 23:00:00+00:00,0.0,1183.5,0.0,849.0,0.0,3200.0,823.75,157.0,-1183.5,-849.0,-3200.0,666.75,-4565.75,None,CH,2026-04-23
2026-01-25 00:00:00+00:00,0.0,1193.2,28.950000000000003,850.0,0.0,3200.0,301.0,160.0,-1193.2,-821.05,-3200.0,141.0,-5073.25,None,CH,2026-04-23
2026-01-25 01:00:00+00:00,0.0,1193.7,0.0,1100.0,0.0,3200.0,530.0,157.0,-1193.7,-1100.0,-3200.0,373.0,-5120.7,None,CH,2026-04-23
2026-01-25 02:00:00+00:00,0.0,1169.0,0.0,1100.0,0.0,3200.0,668.0,207.0,-1169.0,-1100.0,-3200.0,461.0,-5008.0,None,CH,2026-04-23
2026-01-25 03:00:00+00:00,0.0,1193.3,0.0,1100.0,0.0,3200.0,746.0,157.0,-1193.3,-1100.0,-3200.0,589.0,-4904.3,None,CH,2026-04-23
2026-01-25 04:00:00+00:00,0.0,1193.7,0.0,1100.0,0.0,3200.0,712.0,207.0,-1193.7,-1100.0,-3200.0,505.0,-4988.7,None,CH,2026-04-23
2026-01-25 05:00:00+00:00,0.0,1190.0,20.450000000000003,850.0,0.0,3200.0,586.0,337.0,-1190.0,-829.55,-3200.0,249.0,-4970.55,None,CH,2026-04-23
2026-01-25 06:00:00+00:00,0.0,1189.1,0.0,850.0,0.0,3200.0,1130.0,517.0,-1189.1,-850.0,-3200.0,613.0,-4626.1,None,CH,2026-04-23
2026-01-25 07:00:00+00:00,30.0,980.9,0.0,850.0,0.0,3200.0,1406.0,454.0,-950.9,-850.0,-3200.0,952.0,-4048.8999999999996,None,CH,2026-04-23
2026-01-25 08:00:00+00:00,0.0,896.5,0.0,850.0,0.0,3200.0,1628.0,250.0,-896.5,-850.0,-3200.0,1378.0,-3568.5,None,CH,2026-04-23
2026-01-25 09:00:00+00:00,0.0,770.0,0.0,849.3,0.0,3200.0,1301.0,183.0,-770.0,-849.3,-3200.0,1118.0,-3701.3,None,CH,2026-04-23
2026-01-25 10:00:00+00:00,32.7,655.9,0.0,1100.0,0.0,3200.0,1308.0,204.0,-623.1999999999999,-1100.0,-3200.0,1104.0,-3819.2,None,CH,2026-04-23
2026-01-25 11:00:00+00:00,25.0,801.9,0.0,1100.0,0.0,3200.0,1457.0,242.0,-776.9,-1100.0,-3200.0,1215.0,-3861.8999999999996,None,CH,2026-04-23
2026-01-25 12:00:00+00:00,25.0,892.2,0.0,1100.0,0.0,3200.0,1148.0,260.5,-867.2,-1100.0,-3200.0,887.5,-4279.7,None,CH,2026-04-23
2026-01-25 13:00:00+00:00,25.0,808.3,0.0,850.0,0.0,3200.0,1082.0,271.0,-783.3,-850.0,-3200.0,811.0,-4022.3,None,CH,2026-04-23
2026-01-25 14:00:00+00:00,25.0,790.2,0.0,850.0,0.0,3200.0,1068.0,501.0,-765.2,-850.0,-3200.0,567.0,-4248.2,None,CH,2026-04-23
2026-01-25 15:00:00+00:00,33.0,777.7,0.0,850.0,0.0,3200.0,1447.0,182.0,-744.7,-850.0,-3200.0,1265.0,-3529.7,None,CH,2026-04-23
2026-01-25 16:00:00+00:00,69.0,772.8,0.0,800.0,0.0,3200.0,1402.0,215.0,-703.8,-800.0,-3200.0,1187.0,-3516.8,None,CH,2026-04-23
2026-01-25 17:00:00+00:00,146.0,1028.1,0.0,800.0,0.0,3200.0,1525.0,62.0,-882.0999999999999,-800.0,-3200.0,1463.0,-3419.1000000000004,None,CH,2026-04-23
2026-01-25 18:00:00+00:00,69.0,1104.0,0.0,800.0,0.0,3200.0,1949.0,57.0,-1035.0,-800.0,-3200.0,1892.0,-3143.0,None,CH,2026-04-23
2026-01-25 19:00:00+00:00,52.0,1183.5,0.0,850.0,0.0,3200.0,1687.0,57.0,-1131.5,-850.0,-3200.0,1630.0,-3551.5,None,CH,2026-04-23
2026-01-25 20:00:00+00:00,0.0,1183.1,0.0,850.0,0.0,3200.0,1455.0,82.0,-1183.1,-850.0,-3200.0,1373.0,-3860.1000000000004,None,CH,2026-04-23
2026-01-25 21:00:00+00:00,0.0,1182.3,0.0,850.0,0.0,3200.0,644.0,80.0,-1182.3,-850.0,-3200.0,564.0,-4668.3,None,CH,2026-04-23
2026-01-25 22:00:00+00:00,0.0,1183.2,0.0,850.0,0.0,3200.0,461.0,376.0,-1183.2,-850.0,-3200.0,85.0,-5148.2,None,CH,2026-04-23
2026-01-25 23:00:00+00:00,142.0,1341.6,0.0,800.0,0.0,2798.0,441.0,350.0,-1199.6,-800.0,-2798.0,91.0,-4706.6,None,CH,2026-04-23
2026-01-26 00:00:00+00:00,142.0,1341.4,0.0,800.0,0.0,2797.0,616.5,375.0,-1199.4,-800.0,-2797.0,241.5,-4554.9,None,CH,2026-04-23
2026-01-26 01:00:00+00:00,142.0,1341.9,0.0,800.0,0.0,2798.0,735.0,356.0,-1199.9,-800.0,-2798.0,379.0,-4418.9,None,CH,2026-04-23
2026-01-26 02:00:00+00:00,142.0,1341.2,0.0,800.0,0.0,2798.0,717.0,350.0,-1199.2,-800.0,-2798.0,367.0,-4430.2,None,CH,2026-04-23
2026-01-26 03:00:00+00:00,242.0,1341.7,0.0,800.0,0.0,2798.0,484.0,360.0,-1099.7,-800.0,-2798.0,124.0,-4573.7,None,CH,2026-04-23
2026-01-26 04:00:00+00:00,388.0,843.6,0.0,799.9,0.0,2798.0,408.0,661.0,-455.6,-799.9,-2798.0,-253.0,-4306.5,None,CH,2026-04-23
2026-01-26 05:00:00+00:00,1065.3,428.9,0.0,800.0,0.0,2480.0,399.0,1019.0,636.4,-800.0,-2480.0,-620.0,-3263.6,None,CH,2026-04-23
2026-01-26 06:00:00+00:00,1150.0,47.55,0.0,637.1,0.0,2480.0,1630.0,619.0,1102.45,-637.1,-2480.0,1011.0,-1003.6500000000001,None,CH,2026-04-23
2026-01-26 07:00:00+00:00,1162.5,0.1,0.35,46.05,0.0,2480.0,2795.0,200.0,1162.4,-45.699999999999996,-2480.0,2595.0,1231.7,None,CH,2026-04-23
2026-01-26 08:00:00+00:00,1200.0,0.0,235.7,25.0,0.0,2309.0,2367.0,150.0,1200.0,210.7,-2309.0,2217.0,1318.7,None,CH,2026-04-23
2026-01-26 09:00:00+00:00,1199.4,0.0,29.174999999999997,52.775,0.0,2480.0,1796.0,291.5,1199.4,-23.6,-2480.0,1504.5,200.30000000000018,None,CH,2026-04-23
2026-01-26 10:00:00+00:00,1199.6,0.0,100.0,250.4,0.0,2480.0,1341.0,596.0,1199.6,-150.4,-2480.0,745.0,-685.8000000000002,None,CH,2026-04-23
2026-01-26 11:00:00+00:00,1200.0,0.0,0.0,597.2,0.0,2480.0,445.0,934.0,1200.0,-597.2,-2480.0,-489.0,-2366.2,None,CH,2026-04-23
2026-01-26 12:00:00+00:00,1199.1,0.0,0.0,799.975,0.0,2480.0,726.0,997.0,1199.1,-799.975,-2480.0,-271.0,-2351.875,None,CH,2026-04-23
2026-01-26 13:00:00+00:00,1200.0,0.0,0.0,769.4,0.0,2480.0,785.25,560.0,1200.0,-769.4,-2480.0,225.25,-1824.15,None,CH,2026-04-23
2026-01-26 14:00:00+00:00,1200.0,0.0,0.0,698.975,0.0,2480.0,1694.5,190.0,1200.0,-698.975,-2480.0,1504.5,-474.4749999999999,None,CH,2026-04-23
2026-01-26 15:00:00+00:00,1187.5,16.375,5.35,110.5,0.0,2480.0,2609.0,443.0,1171.125,-105.15,-2480.0,2166.0,751.9749999999999,None,CH,2026-04-23
2026-01-26 16:00:00+00:00,1200.0,0.0,1804.2,25.0,0.0,2480.0,1698.0,330.0,1200.0,1779.2,-2480.0,1368.0,1867.1999999999998,None,CH,2026-04-23
2026-01-26 17:00:00+00:00,1200.0,0.0,1779.5749999999998,25.0,0.0,2480.0,1782.0,671.0,1200.0,1754.5749999999998,-2480.0,1111.0,1585.5749999999998,None,CH,2026-04-23
2026-01-26 18:00:00+00:00,1175.0,37.5,689.4,25.0,0.0,2480.0,2065.25,437.0,1137.5,664.4,-2480.0,1628.25,950.1500000000001,None,CH,2026-04-23
2026-01-26 19:00:00+00:00,1171.65,17.2,0.0,669.575,0.0,2480.0,1813.75,792.0,1154.45,-669.575,-2480.0,1021.75,-973.375,None,CH,2026-04-23
2026-01-26 20:00:00+00:00,452.0,860.6,0.0,799.9,0.0,2480.0,1752.0,626.0,-408.6,-799.9,-2480.0,1126.0,-2562.5,None,CH,2026-04-23
2026-01-26 21:00:00+00:00,142.0,1201.4,0.0,799.8,0.0,2480.0,1232.0,642.0,-1059.4,-799.8,-2480.0,590.0,-3749.2,None,CH,2026-04-23
2026-01-26 22:00:00+00:00,142.0,1341.9,0.0,1099.6,0.0,2798.0,1636.0,459.0,-1199.9,-1099.6,-2798.0,1177.0,-3920.5,None,CH,2026-04-23
2026-01-26 23:00:00+00:00,0.0,1175.0,0.0,1150.0,0.0,3199.0,1216.0,186.0,-1175.0,-1150.0,-3199.0,1030.0,-4494.0,None,CH,2026-04-23
2026-01-27 00:00:00+00:00,0.0,1175.0,0.0,1149.4,0.0,3200.0,980.0,265.0,-1175.0,-1149.4,-3200.0,715.0,-4809.4,None,CH,2026-04-23
2026-01-27 01:00:00+00:00,0.0,1070.0,0.0,1150.0,0.0,3200.0,772.0,167.0,-1070.0,-1150.0,-3200.0,605.0,-4815.0,None,CH,2026-04-23
2026-01-27 02:00:00+00:00,9.0,1100.0,0.0,1150.0,0.0,3200.0,1143.0,164.0,-1091.0,-1150.0,-3200.0,979.0,-4462.0,None,CH,2026-04-23
2026-01-27 03:00:00+00:00,9.0,1088.5,0.0,1150.0,0.0,3200.0,1070.0,141.0,-1079.5,-1150.0,-3200.0,929.0,-4500.5,None,CH,2026-04-23
2026-01-27 04:00:00+00:00,278.4,339.5,0.0,1149.5,0.0,3200.0,655.0,398.0,-61.10000000000002,-1149.5,-3200.0,257.0,-4153.6,None,CH,2026-04-23
2026-01-27 05:00:00+00:00,1198.25,0.0,0.0,936.4,0.0,3200.0,543.0,882.0,1198.25,-936.4,-3200.0,-339.0,-3277.15,None,CH,2026-04-23
2026-01-27 06:00:00+00:00,1198.95,8.975,1620.825,0.0,0.0,3200.0,1525.0,734.0,1189.9750000000001,1620.825,-3200.0,791.0,401.8000000000002,None,CH,2026-04-23
2026-01-27 07:00:00+00:00,1199.925,0.0,2226.2000000000003,0.0,0.0,2882.0,1468.0,803.0,1199.925,2226.2000000000003,-2882.0,665.0,1209.125,None,CH,2026-04-23
2026-01-27 08:00:00+00:00,1198.675,37.5,54.05,39.075,0.0,2882.0,2213.25,328.0,1161.175,14.974999999999994,-2882.0,1885.25,179.39999999999986,None,CH,2026-04-23
2026-01-27 09:00:00+00:00,1149.8,75.0,0.0,646.425,0.0,2882.0,1610.0,490.0,1074.8,-646.425,-2882.0,1120.0,-1333.625,None,CH,2026-04-23
2026-01-27 10:00:00+00:00,1000.675,246.0,0.0,898.2,0.0,2882.0,1158.0,713.0,754.675,-898.2,-2882.0,445.0,-2580.525,None,CH,2026-04-23
2026-01-27 11:00:00+00:00,985.0,406.55,0.0,899.3,0.0,2882.0,824.0,1363.0,578.45,-899.3,-2882.0,-539.0,-3741.85,None,CH,2026-04-23
2026-01-27 12:00:00+00:00,958.3,428.5,0.0,799.6,0.0,2882.0,632.0,1109.0,529.8,-799.6,-2882.0,-477.0,-3628.8,None,CH,2026-04-23
2026-01-27 13:00:00+00:00,1196.5,260.0,0.0,799.1,0.0,2882.0,1001.0,732.0,936.5,-799.1,-2882.0,269.0,-2475.6,None,CH,2026-04-23
2026-01-27 14:00:00+00:00,1194.85,5.45,0.0,800.0,0.0,2882.0,1298.0,125.0,1189.3999999999999,-800.0,-2882.0,1173.0,-1319.6000000000004,None,CH,2026-04-23
2026-01-27 15:00:00+00:00,1200.0,0.9,0.0,800.0,0.0,2882.0,2679.0,243.0,1199.1,-800.0,-2882.0,2436.0,-46.90000000000009,None,CH,2026-04-23
2026-01-27 16:00:00+00:00,1200.0,0.0,0.0,754.3,0.0,2882.0,2695.0,25.0,1200.0,-754.3,-2882.0,2670.0,233.69999999999982,None,CH,2026-04-23
2026-01-27 17:00:00+00:00,1200.0,0.0,0.0,799.1,0.0,2882.0,2141.0,222.0,1200.0,-799.1,-2882.0,1919.0,-562.0999999999999,None,CH,2026-04-23
2026-01-27 18:00:00+00:00,1199.3,0.0,0.0,800.0,0.0,2882.0,2302.25,65.0,1199.3,-800.0,-2882.0,2237.25,-245.44999999999982,None,CH,2026-04-23
2026-01-27 19:00:00+00:00,1185.0,85.0,0.0,799.3,0.0,2882.0,1511.0,319.0,1100.0,-799.3,-2882.0,1192.0,-1389.3000000000002,None,CH,2026-04-23
2026-01-27 20:00:00+00:00,616.8,248.2,0.0,800.0,0.0,2882.0,799.0,659.0,368.59999999999997,-800.0,-2882.0,140.0,-3173.4,None,CH,2026-04-23
2026-01-27 21:00:00+00:00,8.0,562.5,0.0,800.0,0.0,2882.0,794.0,581.0,-554.5,-800.0,-2882.0,213.0,-4023.5,None,CH,2026-04-23
2026-01-27 22:00:00+00:00,0.0,845.8,0.0,800.0,0.0,2882.0,1018.0,503.0,-845.8,-800.0,-2882.0,515.0,-4012.8,None,CH,2026-04-23
2026-01-27 23:00:00+00:00,0.6,1150.0,0.0,800.0,0.0,2776.0,822.5,609.0,-1149.4,-800.0,-2776.0,213.5,-4511.9,None,CH,2026-04-23
2026-01-28 00:00:00+00:00,0.0,1157.7,0.0,800.0,0.0,2776.0,655.75,549.0,-1157.7,-800.0,-2776.0,106.75,-4626.95,None,CH,2026-04-23
2026-01-28 01:00:00+00:00,0.0,1198.9,0.0,800.0,0.0,2776.0,780.0,618.0,-1198.9,-800.0,-2776.0,162.0,-4612.9,None,CH,2026-04-23
2026-01-28 02:00:00+00:00,0.0,1199.2,0.0,800.0,0.0,2776.0,722.0,648.0,-1199.2,-800.0,-2776.0,74.0,-4701.2,None,CH,2026-04-23
2026-01-28 03:00:00+00:00,0.0,922.5,0.0,800.0,0.0,2776.0,578.75,608.0,-922.5,-800.0,-2776.0,-29.25,-4527.75,None,CH,2026-04-23
2026-01-28 04:00:00+00:00,264.0,292.6,0.0,800.0,0.0,2776.0,193.5,774.0,-28.600000000000023,-800.0,-2776.0,-580.5,-4185.1,None,CH,2026-04-23
2026-01-28 05:00:00+00:00,1199.8,174.0,0.0,799.4,0.0,2776.0,181.0,990.0,1025.8,-799.4,-2776.0,-809.0,-3358.6,None,CH,2026-04-23
2026-01-28 06:00:00+00:00,1200.0,36.875,0.0,799.1,0.0,2458.0,1616.0,689.0,1163.125,-799.1,-2458.0,927.0,-1166.975,None,CH,2026-04-23
2026-01-28 07:00:00+00:00,1199.4,0.0,0.0,695.325,0.0,1643.0,2441.0,540.5,1199.4,-695.325,-1643.0,1900.5,761.575,None,CH,2026-04-23
2026-01-28 08:00:00+00:00,1199.5,0.0,100.0,281.95,0.0,2458.0,3051.0,167.0,1199.5,-181.95,-2458.0,2884.0,1443.55,None,CH,2026-04-23
2026-01-28 09:00:00+00:00,1200.0,0.0,100.0,309.975,0.0,2458.0,2757.0,218.0,1200.0,-209.97500000000002,-2458.0,2539.0,1071.025,None,CH,2026-04-23
2026-01-28 10:00:00+00:00,1163.5,180.0,83.0,772.375,0.0,2458.0,2212.0,242.0,983.5,-689.375,-2458.0,1970.0,-193.875,None,CH,2026-04-23
2026-01-28 11:00:00+00:00,1062.2,180.0,0.0,945.225,0.0,2458.0,1746.0,507.0,882.2,-945.225,-2458.0,1239.0,-1282.025,None,CH,2026-04-23
2026-01-28 12:00:00+00:00,1130.8,180.0,0.0,950.0,0.0,2458.0,1528.0,534.0,950.8,-950.0,-2458.0,994.0,-1463.1999999999998,None,CH,2026-04-23
2026-01-28 13:00:00+00:00,1138.0,53.25,0.0,949.1,0.0,2458.0,1609.0,290.0,1084.75,-949.1,-2458.0,1319.0,-1003.3499999999999,None,CH,2026-04-23
2026-01-28 14:00:00+00:00,1199.6,19.075,0.0,800.0,0.0,2458.0,1919.0,303.0,1180.5249999999999,-800.0,-2458.0,1616.0,-461.47500000000036,None,CH,2026-04-23
2026-01-28 15:00:00+00:00,1199.3,0.0,0.0,800.0,0.0,2458.0,2293.0,296.0,1199.3,-800.0,-2458.0,1997.0,-61.69999999999982,None,CH,2026-04-23
2026-01-28 16:00:00+00:00,1200.0,0.0,0.0,613.075,0.0,2458.0,2017.0,239.0,1200.0,-613.075,-2458.0,1778.0,-93.07500000000005,None,CH,2026-04-23
2026-01-28 17:00:00+00:00,1199.2,0.0,0.0,717.625,161.3,2248.0,1893.75,167.0,1199.2,-717.625,-2086.7,1726.75,121.62500000000023,None,CH,2026-04-23
2026-01-28 18:00:00+00:00,1087.25,306.325,0.0,796.875,0.0,2458.0,1898.0,299.0,780.925,-796.875,-2458.0,1599.0,-874.9499999999998,None,CH,2026-04-23
2026-01-28 19:00:00+00:00,1024.25,729.35,0.0,800.0,0.0,2458.0,919.5,690.0,294.9,-800.0,-2458.0,229.5,-2733.6,None,CH,2026-04-23
2026-01-28 20:00:00+00:00,0.0,920.5,0.0,800.0,0.0,2458.0,1023.0,524.0,-920.5,-800.0,-2458.0,499.0,-3679.5,None,CH,2026-04-23
2026-01-28 21:00:00+00:00,0.0,1189.9,0.0,800.0,0.0,2458.0,1000.0,663.0,-1189.9,-800.0,-2458.0,337.0,-4110.9,None,CH,2026-04-23
2026-01-28 22:00:00+00:00,0.0,1199.3,0.0,799.0,0.0,2776.0,919.5,571.0,-1199.3,-799.0,-2776.0,348.5,-4425.8,None,CH,2026-04-23
2026-01-28 23:00:00+00:00,0.0,1199.9,0.0,800.0,0.0,2776.0,589.0,200.5,-1199.9,-800.0,-2776.0,388.5,-4387.4,None,CH,2026-04-23
2026-01-29 00:00:00+00:00,0.0,1199.2,0.0,800.0,0.0,2776.0,858.0,518.25,-1199.2,-800.0,-2776.0,339.75,-4435.45,None,CH,2026-04-23
2026-01-29 01:00:00+00:00,0.0,1200.0,0.0,800.0,0.0,2776.0,1208.5,678.0,-1200.0,-800.0,-2776.0,530.5,-4245.5,None,CH,2026-04-23
2026-01-29 02:00:00+00:00,0.0,1199.8,0.0,800.0,0.0,2776.0,1141.25,533.0,-1199.8,-800.0,-2776.0,608.25,-4167.55,None,CH,2026-04-23
2026-01-29 03:00:00+00:00,0.0,1199.3,0.0,800.0,0.0,2776.0,777.75,298.0,-1199.3,-800.0,-2776.0,479.75,-4295.55,None,CH,2026-04-23
2026-01-29 04:00:00+00:00,40.0,865.2,0.0,800.0,0.0,2775.0,357.25,155.0,-825.2,-800.0,-2775.0,202.25,-4197.95,None,CH,2026-04-23
2026-01-29 05:00:00+00:00,508.0,357.3,0.0,800.0,0.0,2458.0,596.75,750.0,150.7,-800.0,-2458.0,-153.25,-3260.55,None,CH,2026-04-23
2026-01-29 06:00:00+00:00,1187.5,252.525,0.0,798.1750000000001,0.0,2458.0,2083.0,328.0,934.975,-798.1750000000001,-2458.0,1755.0,-566.1999999999998,None,CH,2026-04-23
2026-01-29 07:00:00+00:00,1199.8,0.225,0.0,755.0,0.0,2458.0,2649.0,67.5,1199.575,-755.0,-2458.0,2581.5,568.075,None,CH,2026-04-23
2026-01-29 08:00:00+00:00,1200.0,0.0,0.0,562.75,0.0,2458.0,2644.0,25.0,1200.0,-562.75,-2458.0,2619.0,798.25,None,CH,2026-04-23
2026-01-29 09:00:00+00:00,1200.0,0.1,0.0,474.34999999999997,0.0,2458.0,2188.0,75.0,1199.9,-474.34999999999997,-2458.0,2113.0,380.5500000000002,None,CH,2026-04-23
2026-01-29 10:00:00+00:00,1200.0,0.0,0.0,353.0,0.0,2458.0,1663.0,93.25,1200.0,-353.0,-2458.0,1569.75,-41.25,None,CH,2026-04-23
2026-01-29 11:00:00+00:00,1200.0,33.675,0.0,256.0,0.0,2458.0,704.0,687.5,1166.325,-256.0,-2458.0,16.5,-1531.175,None,CH,2026-04-23
2026-01-29 12:00:00+00:00,1200.0,0.0,0.0,800.0,0.0,2458.0,649.0,533.5,1200.0,-800.0,-2458.0,115.5,-1942.5,None,CH,2026-04-23
2026-01-29 13:00:00+00:00,1200.0,51.525,0.0,800.0,0.0,2458.0,1022.0,368.5,1148.475,-800.0,-2458.0,653.5,-1456.025,None,CH,2026-04-23
2026-01-29 14:00:00+00:00,1200.0,218.7,0.0,799.6,0.0,2458.0,1561.0,403.5,981.3,-799.6,-2458.0,1157.5,-1118.8000000000002,None,CH,2026-04-23
2026-01-29 15:00:00+00:00,1200.0,285.05,20.0,664.2,0.0,2458.0,1866.0,626.0,914.95,-644.2,-2458.0,1240.0,-947.25,None,CH,2026-04-23
2026-01-29 16:00:00+00:00,1183.0,135.2,163.6,150.0,0.0,2458.0,1449.0,454.0,1047.8,13.599999999999994,-2458.0,995.0,-401.60000000000014,None,CH,2026-04-23
2026-01-29 17:00:00+00:00,1023.9,348.75,50.0,360.0,0.0,2458.0,1685.0,473.0,675.15,-310.0,-2458.0,1212.0,-880.8499999999999,None,CH,2026-04-23
2026-01-29 18:00:00+00:00,1036.175,108.475,50.0,750.0,0.0,2458.0,1645.0,543.5,927.6999999999999,-700.0,-2458.0,1101.5,-1128.8000000000002,None,CH,2026-04-23
2026-01-29 19:00:00+00:00,410.40000000000003,552.875,0.0,800.0,0.0,2458.0,1282.0,627.5,-142.47499999999997,-800.0,-2458.0,654.5,-2745.975,None,CH,2026-04-23
2026-01-29 20:00:00+00:00,0.0,1166.6,0.0,800.0,0.0,2458.0,840.0,429.5,-1166.6,-800.0,-2458.0,410.5,-4014.1000000000004,None,CH,2026-04-23
2026-01-29 21:00:00+00:00,0.0,1199.2,0.0,800.0,0.0,2776.0,590.0,436.0,-1199.2,-800.0,-2776.0,154.0,-4621.2,None,CH,2026-04-23
2026-01-29 22:00:00+00:00,0.0,1199.6,0.0,800.0,0.0,2776.0,605.0,263.0,-1199.6,-800.0,-2776.0,342.0,-4433.6,None,CH,2026-04-23
2026-01-29 23:00:00+00:00,0.0,1200.0,0.0,799.075,0.0,2871.0,949.75,937.0,-1200.0,-799.075,-2871.0,12.75,-4857.325,None,CH,2026-04-23
2026-01-30 00:00:00+00:00,0.0,1200.0,0.0,799.1,0.0,2871.0,860.0,564.5,-1200.0,-799.1,-2871.0,295.5,-4574.6,None,CH,2026-04-23
2026-01-30 01:00:00+00:00,0.0,1200.0,0.0,799.775,0.0,2871.0,505.0,621.0,-1200.0,-799.775,-2871.0,-116.0,-4986.775,None,CH,2026-04-23
2026-01-30 02:00:00+00:00,0.0,1200.0,0.0,799.075,0.0,2871.0,527.0,613.0,-1200.0,-799.075,-2871.0,-86.0,-4956.075,None,CH,2026-04-23
2026-01-30 03:00:00+00:00,0.0,1200.0,0.0,799.95,0.0,2827.0,752.75,530.0,-1200.0,-799.95,-2827.0,222.75,-4604.2,None,CH,2026-04-23
2026-01-30 04:00:00+00:00,42.0,1241.3,0.0,799.925,0.0,2871.0,947.5,828.5,-1199.3,-799.925,-2871.0,119.0,-4751.225,None,CH,2026-04-23
2026-01-30 05:00:00+00:00,127.0,572.0,0.0,799.925,0.0,2871.0,602.0,703.5,-445.0,-799.925,-2871.0,-101.5,-4217.425,None,CH,2026-04-23
2026-01-30 06:00:00+00:00,537.9,373.45,0.0,799.925,0.0,2871.0,1715.0,195.25,164.45,-799.925,-2871.0,1519.75,-1986.725,None,CH,2026-04-23
2026-01-30 07:00:00+00:00,679.0,327.5,0.0,799.75,0.0,2871.0,2552.0,0.0,351.5,-799.75,-2871.0,2552.0,-767.25,None,CH,2026-04-23
2026-01-30 08:00:00+00:00,544.95,66.25,0.0,799.775,0.0,2871.0,2161.75,56.25,478.70000000000005,-799.775,-2871.0,2105.5,-1086.5749999999998,None,CH,2026-04-23
2026-01-30 09:00:00+00:00,271.625,362.25,0.0,799.95,0.0,2871.0,1905.0,215.75,-90.625,-799.95,-2871.0,1689.25,-2072.325,None,CH,2026-04-23
2026-01-30 10:00:00+00:00,657.4250000000001,354.75,0.0,799.425,0.0,2871.0,1370.0,648.0,302.67500000000007,-799.425,-2871.0,722.0,-2645.75,None,CH,2026-04-23
2026-01-30 11:00:00+00:00,324.1,256.0,0.0,799.7,0.0,2871.0,583.0,944.0,68.10000000000002,-799.7,-2871.0,-361.0,-3963.6,None,CH,2026-04-23
2026-01-30 12:00:00+00:00,298.6,247.0,0.0,799.0999999999999,0.0,2871.0,586.0,1017.0,51.60000000000002,-799.0999999999999,-2871.0,-431.0,-4049.5,None,CH,2026-04-23
2026-01-30 13:00:00+00:00,262.3,339.5,0.0,799.475,0.0,2871.0,912.0,975.0,-77.19999999999999,-799.475,-2871.0,-63.0,-3810.675,None,CH,2026-04-23
2026-01-30 14:00:00+00:00,356.875,500.5,0.0,799.925,0.0,2871.0,1292.0,443.0,-143.625,-799.925,-2871.0,849.0,-2965.55,None,CH,2026-04-23
