,SE_4_DE_LU,DE_LU_SE_4,SE_4_DK_2,DK_2_SE_4,SE_4_LT,LT_SE_4,SE_4_PL,PL_SE_4,SE_4_SE_3,SE_3_SE_4,SE_4_DE_LU_net_export,SE_4_DK_2_net_export,SE_4_LT_net_export,SE_4_PL_net_export,SE_4_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-14 03:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,420.0,0.0,0.0,2779.5,216.0,1282.0,700.0,420.0,-2779.5,-161.5,None,SE_4,2026-04-23
2026-01-14 04:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,420.0,0.0,0.0,2846.25,216.0,1282.0,700.0,420.0,-2846.25,-228.25,None,SE_4,2026-04-23
2026-01-14 05:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,250.0,0.0,0.0,2946.25,216.0,1282.0,700.0,250.0,-2946.25,-498.25,None,SE_4,2026-04-23
2026-01-14 06:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,250.0,0.0,0.0,3288.0,216.0,1282.0,700.0,250.0,-3288.0,-840.0,None,SE_4,2026-04-23
2026-01-14 07:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,250.0,0.0,0.0,3899.75,216.0,1282.0,700.0,250.0,-3899.75,-1451.75,None,SE_4,2026-04-23
2026-01-14 08:00:00+00:00,0.0,0.0,1262.25,0.0,700.0,0.0,250.0,0.0,0.0,4489.5,0.0,1262.25,700.0,250.0,-4489.5,-2277.25,None,SE_4,2026-04-23
2026-01-14 09:00:00+00:00,0.0,0.0,1243.0,0.0,700.0,0.0,420.0,0.0,0.0,4799.0,0.0,1243.0,700.0,420.0,-4799.0,-2436.0,None,SE_4,2026-04-23
2026-01-14 10:00:00+00:00,0.0,0.0,909.25,0.0,700.0,0.0,420.0,0.0,0.0,4561.75,0.0,909.25,700.0,420.0,-4561.75,-2532.5,None,SE_4,2026-04-23
2026-01-14 11:00:00+00:00,0.0,0.0,740.25,0.0,700.0,0.0,420.0,0.0,0.0,4417.25,0.0,740.25,700.0,420.0,-4417.25,-2557.0,None,SE_4,2026-04-23
2026-01-14 12:00:00+00:00,0.0,0.0,459.25,0.0,700.0,0.0,420.0,0.0,0.0,4152.25,0.0,459.25,700.0,420.0,-4152.25,-2573.0,None,SE_4,2026-04-23
2026-01-14 13:00:00+00:00,81.25,0.0,558.75,0.0,670.6,0.0,420.0,0.0,0.0,4276.5,81.25,558.75,670.6,420.0,-4276.5,-2545.9,None,SE_4,2026-04-23
2026-01-14 14:00:00+00:00,216.0,0.0,1197.5,0.0,535.45,0.0,420.0,0.0,0.0,4842.25,216.0,1197.5,535.45,420.0,-4842.25,-2473.3,None,SE_4,2026-04-23
2026-01-14 15:00:00+00:00,114.75,0.0,1269.25,0.0,350.05,0.0,600.0,0.0,0.0,4835.0,114.75,1269.25,350.05,600.0,-4835.0,-2500.95,None,SE_4,2026-04-23
2026-01-14 16:00:00+00:00,216.0,0.0,1282.0,0.0,193.875,0.0,600.0,0.0,0.0,4756.0,216.0,1282.0,193.875,600.0,-4756.0,-2464.125,None,SE_4,2026-04-23
2026-01-14 17:00:00+00:00,216.0,0.0,1282.0,0.0,18.175,123.125,383.8,0.0,0.0,4141.5,216.0,1282.0,-104.95,383.8,-4141.5,-2364.65,None,SE_4,2026-04-23
2026-01-14 18:00:00+00:00,169.5,0.0,1282.0,0.0,27.95,49.25,600.0,0.0,0.0,4267.25,169.5,1282.0,-21.3,600.0,-4267.25,-2237.05,None,SE_4,2026-04-23
2026-01-14 19:00:00+00:00,216.0,0.0,1282.0,0.0,97.7,0.0,600.0,0.0,0.0,4303.0,216.0,1282.0,97.7,600.0,-4303.0,-2107.3,None,SE_4,2026-04-23
2026-01-14 20:00:00+00:00,162.0,0.0,1282.0,0.0,306.3,0.0,600.0,0.0,0.0,4377.0,162.0,1282.0,306.3,600.0,-4377.0,-2026.6999999999998,None,SE_4,2026-04-23
2026-01-14 21:00:00+00:00,216.0,0.0,1282.0,0.0,94.525,0.0,600.0,0.0,0.0,4227.25,216.0,1282.0,94.525,600.0,-4227.25,-2034.725,None,SE_4,2026-04-23
2026-01-14 22:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,31.700000000000003,600.0,0.0,0.0,4020.5,216.0,1282.0,-31.700000000000003,600.0,-4020.5,-1954.1999999999998,None,SE_4,2026-04-23
2026-01-14 23:00:00+00:00,216.0,0.0,1282.0,0.0,476.45,0.0,600.0,0.0,0.0,4025.5,216.0,1282.0,476.45,600.0,-4025.5,-1451.0500000000002,None,SE_4,2026-04-23
2026-01-15 00:00:00+00:00,216.0,0.0,1282.0,0.0,676.475,0.0,600.0,0.0,0.0,3808.0,216.0,1282.0,676.475,600.0,-3808.0,-1033.525,None,SE_4,2026-04-23
2026-01-15 01:00:00+00:00,216.0,0.0,1282.0,0.0,619.875,0.0,600.0,0.0,0.0,4766.5,216.0,1282.0,619.875,600.0,-4766.5,-2048.625,None,SE_4,2026-04-23
2026-01-15 02:00:00+00:00,216.0,0.0,1282.0,0.0,548.7,0.0,600.0,0.0,0.0,4490.25,216.0,1282.0,548.7,600.0,-4490.25,-1843.5500000000002,None,SE_4,2026-04-23
2026-01-15 03:00:00+00:00,83.0,0.0,1282.0,0.0,653.7,0.0,600.0,0.0,0.0,4862.0,83.0,1282.0,653.7,600.0,-4862.0,-2243.3,None,SE_4,2026-04-23
2026-01-15 04:00:00+00:00,166.75,0.0,1282.0,0.0,695.0,0.0,600.0,0.0,0.0,4250.25,166.75,1282.0,695.0,600.0,-4250.25,-1506.5,None,SE_4,2026-04-23
2026-01-15 05:00:00+00:00,101.75,0.0,1217.25,0.0,700.0,0.0,600.0,0.0,0.0,5024.5,101.75,1217.25,700.0,600.0,-5024.5,-2405.5,None,SE_4,2026-04-23
2026-01-15 06:00:00+00:00,90.5,0.0,1279.25,0.0,700.0,0.0,600.0,0.0,0.0,5616.25,90.5,1279.25,700.0,600.0,-5616.25,-2946.5,None,SE_4,2026-04-23
2026-01-15 07:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,5687.5,216.0,1282.0,700.0,600.0,-5687.5,-2889.5,None,SE_4,2026-04-23
2026-01-15 08:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4384.25,216.0,1282.0,700.0,600.0,-4384.25,-1586.25,None,SE_4,2026-04-23
2026-01-15 09:00:00+00:00,176.25,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4252.5,176.25,1282.0,700.0,600.0,-4252.5,-1494.25,None,SE_4,2026-04-23
2026-01-15 10:00:00+00:00,216.0,0.0,1174.0,0.0,700.0,0.0,600.0,0.0,0.0,4102.5,216.0,1174.0,700.0,600.0,-4102.5,-1412.5,None,SE_4,2026-04-23
2026-01-15 11:00:00+00:00,216.0,0.0,1174.0,0.0,700.0,0.0,600.0,0.0,0.0,3992.25,216.0,1174.0,700.0,600.0,-3992.25,-1302.25,None,SE_4,2026-04-23
2026-01-15 12:00:00+00:00,216.0,0.0,1176.0,0.0,700.0,0.0,600.0,0.0,0.0,3937.0,216.0,1176.0,700.0,600.0,-3937.0,-1245.0,None,SE_4,2026-04-23
2026-01-15 13:00:00+00:00,216.0,0.0,1176.0,0.0,700.0,0.0,600.0,0.0,0.0,3872.75,216.0,1176.0,700.0,600.0,-3872.75,-1180.75,None,SE_4,2026-04-23
2026-01-15 14:00:00+00:00,216.0,0.0,1223.0,0.0,700.0,0.0,600.0,0.0,0.0,3893.75,216.0,1223.0,700.0,600.0,-3893.75,-1154.75,None,SE_4,2026-04-23
2026-01-15 15:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3928.0,216.0,1282.0,700.0,600.0,-3928.0,-1130.0,None,SE_4,2026-04-23
2026-01-15 16:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3902.0,216.0,1282.0,700.0,600.0,-3902.0,-1104.0,None,SE_4,2026-04-23
2026-01-15 17:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3801.75,216.0,1282.0,700.0,600.0,-3801.75,-1003.75,None,SE_4,2026-04-23
2026-01-15 18:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3688.5,216.0,1282.0,700.0,600.0,-3688.5,-890.5,None,SE_4,2026-04-23
2026-01-15 19:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3649.25,216.0,1282.0,700.0,600.0,-3649.25,-851.25,None,SE_4,2026-04-23
2026-01-15 20:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3633.5,216.0,1282.0,700.0,600.0,-3633.5,-835.5,None,SE_4,2026-04-23
2026-01-15 21:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3568.0,216.0,1282.0,700.0,600.0,-3568.0,-770.0,None,SE_4,2026-04-23
2026-01-15 22:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3471.5,216.0,1282.0,700.0,600.0,-3471.5,-673.5,None,SE_4,2026-04-23
2026-01-15 23:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3246.75,216.0,1282.0,700.0,600.0,-3246.75,-448.75,None,SE_4,2026-04-23
2026-01-16 00:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,3144.25,216.0,1282.0,700.0,600.0,-3144.25,-346.25,None,SE_4,2026-04-23
2026-01-16 01:00:00+00:00,216.0,0.0,1276.75,0.0,700.0,0.0,600.0,0.0,0.0,3052.25,216.0,1276.75,700.0,600.0,-3052.25,-259.5,None,SE_4,2026-04-23
2026-01-16 02:00:00+00:00,216.0,0.0,1209.75,0.0,700.0,0.0,500.0,0.0,0.0,2843.0,216.0,1209.75,700.0,500.0,-2843.0,-217.25,None,SE_4,2026-04-23
2026-01-16 03:00:00+00:00,216.0,0.0,1089.75,0.0,700.0,0.0,500.0,0.0,0.0,2681.25,216.0,1089.75,700.0,500.0,-2681.25,-175.5,None,SE_4,2026-04-23
2026-01-16 04:00:00+00:00,216.0,0.0,1018.25,0.0,700.0,0.0,500.0,0.0,0.0,2658.75,216.0,1018.25,700.0,500.0,-2658.75,-224.5,None,SE_4,2026-04-23
2026-01-16 05:00:00+00:00,216.0,0.0,1118.5,0.0,700.0,0.0,420.0,0.0,0.0,2901.5,216.0,1118.5,700.0,420.0,-2901.5,-447.0,None,SE_4,2026-04-23
2026-01-16 06:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,3059.0,216.0,1282.0,700.0,200.0,-3059.0,-661.0,None,SE_4,2026-04-23
2026-01-16 07:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,3086.75,216.0,1282.0,700.0,200.0,-3086.75,-688.75,None,SE_4,2026-04-23
2026-01-16 08:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,3016.5,216.0,1282.0,700.0,200.0,-3016.5,-618.5,None,SE_4,2026-04-23
2026-01-16 09:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,2996.25,216.0,1282.0,700.0,200.0,-2996.25,-598.25,None,SE_4,2026-04-23
2026-01-16 10:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,2949.5,216.0,1282.0,700.0,200.0,-2949.5,-551.5,None,SE_4,2026-04-23
2026-01-16 11:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,2944.75,216.0,1282.0,700.0,200.0,-2944.75,-546.75,None,SE_4,2026-04-23
2026-01-16 12:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,2987.0,216.0,1282.0,700.0,200.0,-2987.0,-589.0,None,SE_4,2026-04-23
2026-01-16 13:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,200.0,0.0,0.0,3177.5,216.0,1282.0,700.0,200.0,-3177.5,-779.5,None,SE_4,2026-04-23
2026-01-16 14:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,420.0,0.0,0.0,3930.25,216.0,1282.0,700.0,420.0,-3930.25,-1312.25,None,SE_4,2026-04-23
2026-01-16 15:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4843.25,216.0,1282.0,700.0,600.0,-4843.25,-2045.25,None,SE_4,2026-04-23
2026-01-16 16:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4700.5,216.0,1282.0,700.0,600.0,-4700.5,-1902.5,None,SE_4,2026-04-23
2026-01-16 17:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,5016.0,216.0,1282.0,700.0,600.0,-5016.0,-2218.0,None,SE_4,2026-04-23
2026-01-16 18:00:00+00:00,216.0,0.0,1282.0,0.0,659.0,0.0,600.0,0.0,0.0,4071.5,216.0,1282.0,659.0,600.0,-4071.5,-1314.5,None,SE_4,2026-04-23
2026-01-16 19:00:00+00:00,216.0,0.0,1282.0,0.0,560.125,0.0,600.0,0.0,0.0,4843.75,216.0,1282.0,560.125,600.0,-4843.75,-2185.625,None,SE_4,2026-04-23
2026-01-16 20:00:00+00:00,216.0,0.0,1282.0,0.0,477.525,0.0,600.0,0.0,0.0,3562.0,216.0,1282.0,477.525,600.0,-3562.0,-986.4749999999999,None,SE_4,2026-04-23
2026-01-16 21:00:00+00:00,216.0,0.0,1282.0,0.0,482.8,0.0,600.0,0.0,0.0,3850.25,216.0,1282.0,482.8,600.0,-3850.25,-1269.4499999999998,None,SE_4,2026-04-23
2026-01-16 22:00:00+00:00,216.0,0.0,1282.0,0.0,536.725,0.0,600.0,0.0,0.0,3573.5,216.0,1282.0,536.725,600.0,-3573.5,-938.7750000000001,None,SE_4,2026-04-23
2026-01-16 23:00:00+00:00,152.25,0.0,1282.0,0.0,219.075,0.0,600.0,0.0,0.0,4353.0,152.25,1282.0,219.075,600.0,-4353.0,-2099.675,None,SE_4,2026-04-23
2026-01-17 00:00:00+00:00,216.0,0.0,1282.0,0.0,125.05000000000001,0.0,600.0,0.0,0.0,3656.0,216.0,1282.0,125.05000000000001,600.0,-3656.0,-1432.9499999999998,None,SE_4,2026-04-23
2026-01-17 01:00:00+00:00,216.0,0.0,1282.0,0.0,155.625,0.0,600.0,0.0,0.0,3798.0,216.0,1282.0,155.625,600.0,-3798.0,-1544.375,None,SE_4,2026-04-23
2026-01-17 02:00:00+00:00,216.0,0.0,1282.0,0.0,46.05,0.0,600.0,0.0,0.0,4222.5,216.0,1282.0,46.05,600.0,-4222.5,-2078.45,None,SE_4,2026-04-23
2026-01-17 03:00:00+00:00,9.25,0.0,1282.0,0.0,22.425,0.0,600.0,0.0,0.0,3992.75,9.25,1282.0,22.425,600.0,-3992.75,-2079.075,None,SE_4,2026-04-23
2026-01-17 04:00:00+00:00,151.25,0.0,1282.0,0.0,0.0,53.15,600.0,0.0,0.0,4092.0,151.25,1282.0,-53.15,600.0,-4092.0,-2111.9,None,SE_4,2026-04-23
2026-01-17 05:00:00+00:00,147.0,0.0,1274.0,0.0,0.0,226.675,600.0,0.0,0.0,3871.75,147.0,1274.0,-226.675,600.0,-3871.75,-2077.425,None,SE_4,2026-04-23
2026-01-17 06:00:00+00:00,216.0,0.0,1282.0,0.0,26.475,16.150000000000002,600.0,0.0,0.0,4084.25,216.0,1282.0,10.325,600.0,-4084.25,-1975.9250000000002,None,SE_4,2026-04-23
2026-01-17 07:00:00+00:00,41.0,0.0,1282.0,0.0,173.225,0.0,600.0,0.0,0.0,4394.75,41.0,1282.0,173.225,600.0,-4394.75,-2298.525,None,SE_4,2026-04-23
2026-01-17 08:00:00+00:00,52.0,0.0,1282.0,0.0,259.175,0.0,600.0,0.0,0.0,4559.25,52.0,1282.0,259.175,600.0,-4559.25,-2366.075,None,SE_4,2026-04-23
2026-01-17 09:00:00+00:00,0.0,0.0,1089.5,0.0,377.225,0.0,600.0,0.0,0.0,4507.75,0.0,1089.5,377.225,600.0,-4507.75,-2441.025,None,SE_4,2026-04-23
2026-01-17 10:00:00+00:00,0.0,0.0,1018.75,0.0,443.425,0.0,600.0,0.0,0.0,4542.5,0.0,1018.75,443.425,600.0,-4542.5,-2480.325,None,SE_4,2026-04-23
2026-01-17 11:00:00+00:00,0.0,0.0,973.5,0.0,453.85,0.0,600.0,0.0,0.0,4457.5,0.0,973.5,453.85,600.0,-4457.5,-2430.15,None,SE_4,2026-04-23
2026-01-17 12:00:00+00:00,0.0,0.0,447.25,0.0,630.275,0.0,600.0,0.0,0.0,4020.0,0.0,447.25,630.275,600.0,-4020.0,-2342.475,None,SE_4,2026-04-23
2026-01-17 13:00:00+00:00,0.0,0.0,698.5,0.0,584.875,0.0,600.0,0.0,0.0,4199.5,0.0,698.5,584.875,600.0,-4199.5,-2316.125,None,SE_4,2026-04-23
2026-01-17 14:00:00+00:00,0.0,0.0,1282.0,0.0,275.22499999999997,0.0,600.0,0.0,0.0,4532.5,0.0,1282.0,275.22499999999997,600.0,-4532.5,-2375.275,None,SE_4,2026-04-23
2026-01-17 15:00:00+00:00,0.0,0.0,1122.5,0.0,456.65,0.0,345.0,0.0,0.0,4381.25,0.0,1122.5,456.65,345.0,-4381.25,-2457.1,None,SE_4,2026-04-23
2026-01-17 16:00:00+00:00,0.0,0.0,1261.25,0.0,247.275,0.0,555.0,0.0,0.0,4555.0,0.0,1261.25,247.275,555.0,-4555.0,-2491.475,None,SE_4,2026-04-23
2026-01-17 17:00:00+00:00,0.0,0.0,1278.75,0.0,304.0,0.0,600.0,0.0,0.0,4616.0,0.0,1278.75,304.0,600.0,-4616.0,-2433.25,None,SE_4,2026-04-23
2026-01-17 18:00:00+00:00,0.0,0.0,1282.0,0.0,445.475,0.0,600.0,0.0,0.0,4663.0,0.0,1282.0,445.475,600.0,-4663.0,-2335.525,None,SE_4,2026-04-23
2026-01-17 19:00:00+00:00,22.75,0.0,1282.0,0.0,353.25,0.0,600.0,0.0,0.0,4556.5,22.75,1282.0,353.25,600.0,-4556.5,-2298.5,None,SE_4,2026-04-23
2026-01-17 20:00:00+00:00,54.0,0.0,1282.0,0.0,321.97499999999997,0.0,600.0,0.0,0.0,4588.5,54.0,1282.0,321.97499999999997,600.0,-4588.5,-2330.525,None,SE_4,2026-04-23
2026-01-17 21:00:00+00:00,54.0,0.0,1264.0,0.0,265.45,0.0,600.0,0.0,0.0,4452.0,54.0,1264.0,265.45,600.0,-4452.0,-2268.55,None,SE_4,2026-04-23
2026-01-17 22:00:00+00:00,108.0,0.0,1282.0,0.0,222.65,0.0,600.0,0.0,0.0,4420.5,108.0,1282.0,222.65,600.0,-4420.5,-2207.85,None,SE_4,2026-04-23
2026-01-17 23:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,126.125,600.0,0.0,0.0,4094.25,216.0,1282.0,-126.125,600.0,-4094.25,-2122.375,None,SE_4,2026-04-23
2026-01-18 00:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,188.075,600.0,0.0,0.0,3589.0,216.0,1282.0,-188.075,600.0,-3589.0,-1679.075,None,SE_4,2026-04-23
2026-01-18 01:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,196.175,600.0,0.0,0.0,2766.5,216.0,1282.0,-196.175,600.0,-2766.5,-864.675,None,SE_4,2026-04-23
2026-01-18 02:00:00+00:00,216.0,0.0,1282.0,0.0,131.025,0.0,600.0,0.0,0.0,4293.0,216.0,1282.0,131.025,600.0,-4293.0,-2063.975,None,SE_4,2026-04-23
2026-01-18 03:00:00+00:00,216.0,0.0,1282.0,0.0,137.975,0.0,600.0,0.0,0.0,3101.75,216.0,1282.0,137.975,600.0,-3101.75,-865.7750000000001,None,SE_4,2026-04-23
2026-01-18 04:00:00+00:00,216.0,0.0,1282.0,0.0,170.625,0.0,600.0,0.0,0.0,3142.5,216.0,1282.0,170.625,600.0,-3142.5,-873.875,None,SE_4,2026-04-23
2026-01-18 05:00:00+00:00,216.0,0.0,1282.0,0.0,108.9,0.0,600.0,0.0,0.0,3119.5,216.0,1282.0,108.9,600.0,-3119.5,-912.5999999999999,None,SE_4,2026-04-23
2026-01-18 06:00:00+00:00,216.0,0.0,1282.0,0.0,299.375,0.0,600.0,0.0,0.0,3667.5,216.0,1282.0,299.375,600.0,-3667.5,-1270.125,None,SE_4,2026-04-23
2026-01-18 07:00:00+00:00,179.25,0.0,1282.0,0.0,485.05,0.0,600.0,0.0,0.0,4714.75,179.25,1282.0,485.05,600.0,-4714.75,-2168.45,None,SE_4,2026-04-23
2026-01-18 08:00:00+00:00,213.75,0.0,1282.0,0.0,557.875,0.0,600.0,0.0,0.0,4783.0,213.75,1282.0,557.875,600.0,-4783.0,-2129.375,None,SE_4,2026-04-23
2026-01-18 09:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4135.25,216.0,1282.0,700.0,600.0,-4135.25,-1337.25,None,SE_4,2026-04-23
2026-01-18 10:00:00+00:00,216.0,0.0,1173.0,0.0,700.0,0.0,600.0,0.0,0.0,3723.5,216.0,1173.0,700.0,600.0,-3723.5,-1034.5,None,SE_4,2026-04-23
2026-01-18 11:00:00+00:00,216.0,0.0,1173.0,0.0,700.0,0.0,600.0,0.0,0.0,4227.25,216.0,1173.0,700.0,600.0,-4227.25,-1538.25,None,SE_4,2026-04-23
2026-01-18 12:00:00+00:00,216.0,0.0,1176.0,0.0,700.0,0.0,600.0,0.0,0.0,4888.25,216.0,1176.0,700.0,600.0,-4888.25,-2196.25,None,SE_4,2026-04-23
2026-01-18 13:00:00+00:00,216.0,0.0,1173.0,0.0,700.0,0.0,600.0,0.0,0.0,4874.5,216.0,1173.0,700.0,600.0,-4874.5,-2185.5,None,SE_4,2026-04-23
2026-01-18 14:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4416.5,216.0,1282.0,700.0,600.0,-4416.5,-1618.5,None,SE_4,2026-04-23
2026-01-18 15:00:00+00:00,216.0,0.0,1176.0,0.0,700.0,0.0,600.0,0.0,0.0,3957.25,216.0,1176.0,700.0,600.0,-3957.25,-1265.25,None,SE_4,2026-04-23
2026-01-18 16:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,5174.75,216.0,1282.0,700.0,600.0,-5174.75,-2376.75,None,SE_4,2026-04-23
2026-01-18 17:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4205.0,216.0,1282.0,700.0,600.0,-4205.0,-1407.0,None,SE_4,2026-04-23
2026-01-18 18:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,5003.5,216.0,1282.0,700.0,600.0,-5003.5,-2205.5,None,SE_4,2026-04-23
2026-01-18 19:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,600.0,0.0,0.0,4944.75,216.0,1282.0,700.0,600.0,-4944.75,-2146.75,None,SE_4,2026-04-23
2026-01-18 20:00:00+00:00,216.0,0.0,1282.0,0.0,666.725,0.0,500.0,0.0,0.0,4442.5,216.0,1282.0,666.725,500.0,-4442.5,-1777.775,None,SE_4,2026-04-23
2026-01-18 21:00:00+00:00,216.0,0.0,1282.0,0.0,345.5,0.0,500.0,0.0,0.0,3169.5,216.0,1282.0,345.5,500.0,-3169.5,-826.0,None,SE_4,2026-04-23
2026-01-18 22:00:00+00:00,216.0,0.0,1282.0,0.0,226.15,0.0,500.0,0.0,0.0,2979.25,216.0,1282.0,226.15,500.0,-2979.25,-755.0999999999999,None,SE_4,2026-04-23
2026-01-18 23:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,261.675,420.0,0.0,0.0,2464.75,216.0,1282.0,-261.675,420.0,-2464.75,-808.425,None,SE_4,2026-04-23
2026-01-19 00:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,167.65,420.0,0.0,0.0,2563.5,216.0,1282.0,-167.65,420.0,-2563.5,-813.1500000000001,None,SE_4,2026-04-23
2026-01-19 01:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,85.075,420.0,0.0,0.0,2662.0,216.0,1282.0,-85.075,420.0,-2662.0,-829.075,None,SE_4,2026-04-23
2026-01-19 02:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,62.4,420.0,0.0,0.0,2717.5,216.0,1282.0,-62.4,420.0,-2717.5,-861.9000000000001,None,SE_4,2026-04-23
2026-01-19 03:00:00+00:00,216.0,0.0,1282.0,0.0,55.025,7.65,420.0,0.0,0.0,2886.0,216.0,1282.0,47.375,420.0,-2886.0,-920.625,None,SE_4,2026-04-23
2026-01-19 04:00:00+00:00,216.0,0.0,1282.0,0.0,423.5,0.0,420.0,0.0,0.0,3371.75,216.0,1282.0,423.5,420.0,-3371.75,-1030.25,None,SE_4,2026-04-23
2026-01-19 05:00:00+00:00,216.0,0.0,1282.0,0.0,698.625,0.0,420.0,0.0,0.0,3852.5,216.0,1282.0,698.625,420.0,-3852.5,-1235.875,None,SE_4,2026-04-23
2026-01-19 06:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,420.0,0.0,0.0,3904.25,216.0,1282.0,700.0,420.0,-3904.25,-1286.25,None,SE_4,2026-04-23
2026-01-19 07:00:00+00:00,216.0,0.0,1282.0,0.0,700.0,0.0,420.0,0.0,0.0,3908.75,216.0,1282.0,700.0,420.0,-3908.75,-1290.75,None,SE_4,2026-04-23
2026-01-19 08:00:00+00:00,116.0,0.0,1282.0,0.0,700.0,0.0,420.0,0.0,0.0,3750.5,116.0,1282.0,700.0,420.0,-3750.5,-1232.5,None,SE_4,2026-04-23
2026-01-19 09:00:00+00:00,78.0,0.0,1249.25,0.0,700.0,0.0,321.1,0.0,0.0,3520.25,78.0,1249.25,700.0,321.1,-3520.25,-1171.9,None,SE_4,2026-04-23
2026-01-19 10:00:00+00:00,0.0,0.0,656.0,0.0,700.0,0.0,300.0,0.0,0.0,2783.75,0.0,656.0,700.0,300.0,-2783.75,-1127.75,None,SE_4,2026-04-23
2026-01-19 11:00:00+00:00,0.0,0.0,377.75,0.0,700.0,0.0,600.0,0.0,0.0,2761.75,0.0,377.75,700.0,600.0,-2761.75,-1084.0,None,SE_4,2026-04-23
2026-01-19 12:00:00+00:00,0.0,0.0,562.75,0.0,700.0,0.0,600.0,0.0,0.0,2965.5,0.0,562.75,700.0,600.0,-2965.5,-1102.75,None,SE_4,2026-04-23
2026-01-19 13:00:00+00:00,49.25,0.0,1257.25,0.0,700.0,0.0,600.0,0.0,0.0,3715.75,49.25,1257.25,700.0,600.0,-3715.75,-1109.25,None,SE_4,2026-04-23
2026-01-19 14:00:00+00:00,105.5,0.0,1276.0,0.0,700.0,0.0,600.0,0.0,0.0,3828.75,105.5,1276.0,700.0,600.0,-3828.75,-1147.25,None,SE_4,2026-04-23
2026-01-19 15:00:00+00:00,0.0,0.0,1163.0,0.0,700.0,0.0,600.0,0.0,0.0,3614.5,0.0,1163.0,700.0,600.0,-3614.5,-1151.5,None,SE_4,2026-04-23
2026-01-19 16:00:00+00:00,0.25,0.0,1135.25,0.0,700.0,0.0,600.0,0.0,0.0,3590.25,0.25,1135.25,700.0,600.0,-3590.25,-1154.75,None,SE_4,2026-04-23
