,BE_NL,NL_BE,BE_FR,FR_BE,BE_GB,GB_BE,BE_DE_LU,DE_LU_BE,BE_NL_net_export,BE_FR_net_export,BE_GB_net_export,BE_DE_LU_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-22 13:00:00+00:00,0.0,2132.125,0.0,2277.475,1029.0,0.0,0.0,595.125,-2132.125,-2277.475,1029.0,-595.125,-3975.7250000000004,None,BE,2026-04-23
2026-01-22 14:00:00+00:00,0.0,1398.5,0.0,1959.375,414.0,50.0,0.0,935.675,-1398.5,-1959.375,364.0,-935.675,-3929.55,None,BE,2026-04-23
2026-01-22 15:00:00+00:00,0.0,1891.55,0.0,2330.1,29.0,552.0,958.725,0.0,-1891.55,-2330.1,-523.0,958.725,-3785.9249999999997,None,BE,2026-04-23
2026-01-22 16:00:00+00:00,0.0,1162.15,0.0,1858.65,33.0,401.0,536.625,189.825,-1162.15,-1858.65,-368.0,346.8,-3042.0,None,BE,2026-04-23
2026-01-22 17:00:00+00:00,0.0,1068.95,0.0,1322.875,1.0,174.0,243.35,523.625,-1068.95,-1322.875,-173.0,-280.275,-2845.1,None,BE,2026-04-23
2026-01-22 18:00:00+00:00,0.0,736.975,0.0,820.975,122.0,62.0,0.0,592.825,-736.975,-820.975,60.0,-592.825,-2090.775,None,BE,2026-04-23
2026-01-22 19:00:00+00:00,0.0,841.3,0.0,1029.925,181.0,0.0,0.0,904.3,-841.3,-1029.925,181.0,-904.3,-2594.5249999999996,None,BE,2026-04-23
2026-01-22 20:00:00+00:00,0.0,881.175,0.0,1235.45,160.0,120.0,0.0,861.525,-881.175,-1235.45,40.0,-861.525,-2938.15,None,BE,2026-04-23
2026-01-22 21:00:00+00:00,0.0,1082.45,0.0,1098.9,85.0,218.0,0.0,875.625,-1082.45,-1098.9,-133.0,-875.625,-3189.9750000000004,None,BE,2026-04-23
2026-01-22 22:00:00+00:00,0.0,912.175,0.0,1950.775,0.0,374.0,207.2,711.8,-912.175,-1950.775,-374.0,-504.59999999999997,-3741.5499999999997,None,BE,2026-04-23
2026-01-22 23:00:00+00:00,0.0,681.625,0.0,2035.3000000000002,20.0,123.0,327.125,433.4,-681.625,-2035.3000000000002,-103.0,-106.27499999999998,-2926.2000000000003,None,BE,2026-04-23
2026-01-23 00:00:00+00:00,0.0,466.75,0.0,1175.525,23.0,193.0,0.0,879.375,-466.75,-1175.525,-170.0,-879.375,-2691.65,None,BE,2026-04-23
2026-01-23 01:00:00+00:00,0.0,585.525,0.0,1571.55,44.0,149.0,218.275,589.875,-585.525,-1571.55,-105.0,-371.6,-2633.6749999999997,None,BE,2026-04-23
2026-01-23 02:00:00+00:00,0.0,1184.725,0.0,2767.825,47.0,222.0,872.9,0.0,-1184.725,-2767.825,-175.0,872.9,-3254.649999999999,None,BE,2026-04-23
2026-01-23 03:00:00+00:00,0.0,1150.95,0.0,2766.7,27.0,264.0,852.75,0.0,-1150.95,-2766.7,-237.0,852.75,-3301.8999999999996,None,BE,2026-04-23
2026-01-23 04:00:00+00:00,0.0,964.375,0.0,2154.7,0.0,538.0,428.375,204.75,-964.375,-2154.7,-538.0,223.625,-3433.45,None,BE,2026-04-23
2026-01-23 05:00:00+00:00,0.0,868.875,0.0,1321.225,0.0,795.0,214.475,545.9,-868.875,-1321.225,-795.0,-331.42499999999995,-3316.5249999999996,None,BE,2026-04-23
2026-01-23 06:00:00+00:00,0.0,1278.325,0.0,1308.475,0.0,644.0,109.05,255.2,-1278.325,-1308.475,-644.0,-146.14999999999998,-3376.9500000000003,None,BE,2026-04-23
2026-01-23 07:00:00+00:00,0.0,1586.8,0.0,2294.7,0.0,291.0,818.4,0.0,-1586.8,-2294.7,-291.0,818.4,-3354.1,None,BE,2026-04-23
2026-01-23 08:00:00+00:00,0.0,1134.375,0.0,2138.575,262.0,277.0,436.45,443.825,-1134.375,-2138.575,-15.0,-7.375,-3295.325,None,BE,2026-04-23
2026-01-23 09:00:00+00:00,0.0,1451.25,0.0,1849.25,926.0,0.0,0.0,844.975,-1451.25,-1849.25,926.0,-844.975,-3219.475,None,BE,2026-04-23
2026-01-23 10:00:00+00:00,0.0,1658.725,0.0,1588.375,1002.0,0.0,0.0,882.95,-1658.725,-1588.375,1002.0,-882.95,-3128.05,None,BE,2026-04-23
2026-01-23 11:00:00+00:00,0.0,1741.6,0.0,1153.775,1002.0,0.0,0.0,892.5,-1741.6,-1153.775,1002.0,-892.5,-2785.875,None,BE,2026-04-23
2026-01-23 12:00:00+00:00,0.0,1855.325,0.0,1543.175,1032.0,0.0,0.0,852.25,-1855.325,-1543.175,1032.0,-852.25,-3218.75,None,BE,2026-04-23
2026-01-23 13:00:00+00:00,0.0,1655.575,0.0,2177.2,1032.0,0.0,0.0,873.775,-1655.575,-2177.2,1032.0,-873.775,-3674.5499999999997,None,BE,2026-04-23
2026-01-23 14:00:00+00:00,0.0,1425.35,0.0,2687.525,857.0,0.0,0.0,799.25,-1425.35,-2687.525,857.0,-799.25,-4055.125,None,BE,2026-04-23
2026-01-23 15:00:00+00:00,0.0,1940.25,0.0,3439.6,353.0,0.0,906.9,0.0,-1940.25,-3439.6,353.0,906.9,-4119.950000000001,None,BE,2026-04-23
2026-01-23 16:00:00+00:00,0.0,1922.625,0.0,3766.075,426.0,16.0,620.725,0.0,-1922.625,-3766.075,410.0,620.725,-4657.974999999999,None,BE,2026-04-23
2026-01-23 17:00:00+00:00,0.0,1657.975,0.0,3178.625,742.0,0.0,238.4,694.9,-1657.975,-3178.625,742.0,-456.5,-4551.1,None,BE,2026-04-23
2026-01-23 18:00:00+00:00,0.0,1541.275,0.0,2439.725,800.0,0.0,0.0,932.25,-1541.275,-2439.725,800.0,-932.25,-4113.25,None,BE,2026-04-23
2026-01-23 19:00:00+00:00,0.0,1420.2,0.0,2723.625,992.0,0.0,0.0,884.3,-1420.2,-2723.625,992.0,-884.3,-4036.125,None,BE,2026-04-23
2026-01-23 20:00:00+00:00,0.0,836.7,0.0,2810.325,692.0,0.0,0.0,742.65,-836.7,-2810.325,692.0,-742.65,-3697.6749999999997,None,BE,2026-04-23
2026-01-23 21:00:00+00:00,0.0,1217.4,0.0,2622.375,339.0,0.0,0.0,813.3000000000001,-1217.4,-2622.375,339.0,-813.3000000000001,-4314.075,None,BE,2026-04-23
2026-01-23 22:00:00+00:00,0.0,929.775,0.0,2564.475,10.0,16.0,0.0,822.175,-929.775,-2564.475,-6.0,-822.175,-4322.425,None,BE,2026-04-23
2026-01-23 23:00:00+00:00,0.0,980.8249999999999,0.0,2520.55,0.0,194.0,223.25,490.15,-980.8249999999999,-2520.55,-194.0,-266.9,-3962.275,None,BE,2026-04-23
2026-01-24 00:00:00+00:00,0.0,738.6,0.0,2521.1,2.0,84.0,208.425,561.15,-738.6,-2521.1,-82.0,-352.72499999999997,-3694.4249999999997,None,BE,2026-04-23
2026-01-24 01:00:00+00:00,0.0,1191.85,0.0,2713.75,186.0,269.0,644.2,169.325,-1191.85,-2713.75,-83.0,474.87500000000006,-3513.725,None,BE,2026-04-23
2026-01-24 02:00:00+00:00,0.0,1162.6,0.0,2720.4,50.0,559.0,610.225,73.975,-1162.6,-2720.4,-509.0,536.25,-3855.75,None,BE,2026-04-23
2026-01-24 03:00:00+00:00,0.0,1247.225,0.0,2767.775,50.0,584.0,695.125,0.0,-1247.225,-2767.775,-534.0,695.125,-3853.875,None,BE,2026-04-23
2026-01-24 04:00:00+00:00,0.0,1113.15,0.0,2670.3,0.0,803.0,772.125,0.0,-1113.15,-2670.3,-803.0,772.125,-3814.3250000000007,None,BE,2026-04-23
2026-01-24 05:00:00+00:00,0.0,916.725,0.0,2035.8000000000002,0.0,901.0,799.7,0.0,-916.725,-2035.8000000000002,-901.0,799.7,-3053.825,None,BE,2026-04-23
2026-01-24 06:00:00+00:00,0.0,1276.1,0.0,2003.175,0.0,764.0,700.825,0.0,-1276.1,-2003.175,-764.0,700.825,-3342.45,None,BE,2026-04-23
2026-01-24 07:00:00+00:00,0.0,962.15,0.0,1353.55,75.0,542.0,0.0,796.475,-962.15,-1353.55,-467.0,-796.475,-3579.1749999999997,None,BE,2026-04-23
2026-01-24 08:00:00+00:00,0.0,1082.725,0.0,1823.5,75.0,114.0,321.125,392.675,-1082.725,-1823.5,-39.0,-71.55000000000001,-3016.775,None,BE,2026-04-23
2026-01-24 09:00:00+00:00,0.0,947.675,0.0,1431.475,591.0,22.0,82.375,574.5,-947.675,-1431.475,569.0,-492.125,-2302.2749999999996,None,BE,2026-04-23
2026-01-24 10:00:00+00:00,0.0,849.175,0.0,1302.3,576.0,0.0,79.575,175.1,-849.175,-1302.3,576.0,-95.52499999999999,-1671.0,None,BE,2026-04-23
2026-01-24 11:00:00+00:00,0.0,616.85,0.0,1066.625,714.0,0.0,115.05,231.45,-616.85,-1066.625,714.0,-116.39999999999999,-1085.875,None,BE,2026-04-23
2026-01-24 12:00:00+00:00,0.0,724.275,0.0,1605.375,826.0,0.0,739.0,0.0,-724.275,-1605.375,826.0,739.0,-764.6500000000001,None,BE,2026-04-23
2026-01-24 13:00:00+00:00,0.0,427.2,0.0,2058.175,906.0,0.0,789.15,0.0,-427.2,-2058.175,906.0,789.15,-790.225,None,BE,2026-04-23
2026-01-24 14:00:00+00:00,0.0,890.925,0.0,2047.3249999999998,754.0,0.0,846.375,0.0,-890.925,-2047.3249999999998,754.0,846.375,-1337.875,None,BE,2026-04-23
2026-01-24 15:00:00+00:00,0.0,1120.675,0.0,1923.4499999999998,151.0,248.0,885.175,0.0,-1120.675,-1923.4499999999998,-97.0,885.175,-2255.95,None,BE,2026-04-23
2026-01-24 16:00:00+00:00,0.0,1273.25,0.0,2538.875,151.0,87.0,1000.0,0.0,-1273.25,-2538.875,64.0,1000.0,-2748.125,None,BE,2026-04-23
2026-01-24 17:00:00+00:00,0.0,1122.9,0.0,1955.925,151.0,41.0,730.475,0.0,-1122.9,-1955.925,110.0,730.475,-2238.35,None,BE,2026-04-23
2026-01-24 18:00:00+00:00,0.0,1483.65,0.0,1741.2250000000001,358.0,59.0,760.275,0.0,-1483.65,-1741.2250000000001,299.0,760.275,-2165.6,None,BE,2026-04-23
2026-01-24 19:00:00+00:00,0.0,1356.775,0.0,1619.175,575.0,0.0,503.67499999999995,0.0,-1356.775,-1619.175,575.0,503.67499999999995,-1897.2749999999999,None,BE,2026-04-23
2026-01-24 20:00:00+00:00,0.0,1158.2,0.0,1753.4,230.0,50.0,792.025,0.0,-1158.2,-1753.4,180.0,792.025,-1939.5750000000003,None,BE,2026-04-23
2026-01-24 21:00:00+00:00,0.0,1229.375,0.0,1424.6,100.0,135.0,428.04999999999995,407.25,-1229.375,-1424.6,-35.0,20.799999999999955,-2668.175,None,BE,2026-04-23
2026-01-24 22:00:00+00:00,0.0,970.0,0.0,1630.4250000000002,101.0,405.0,439.675,187.275,-970.0,-1630.4250000000002,-304.0,252.4,-2652.025,None,BE,2026-04-23
2026-01-24 23:00:00+00:00,0.0,706.575,0.0,1892.025,0.0,574.0,500.0,270.9,-706.575,-1892.025,-574.0,229.10000000000002,-2943.5000000000005,None,BE,2026-04-23
2026-01-25 00:00:00+00:00,0.0,795.25,0.0,2335.925,0.0,380.0,905.05,0.0,-795.25,-2335.925,-380.0,905.05,-2606.125,None,BE,2026-04-23
2026-01-25 01:00:00+00:00,0.0,643.2,0.0,2354.675,0.0,480.0,1000.0,0.0,-643.2,-2354.675,-480.0,1000.0,-2477.875,None,BE,2026-04-23
2026-01-25 02:00:00+00:00,0.0,861.525,0.0,2602.275,0.0,629.0,1000.0,0.0,-861.525,-2602.275,-629.0,1000.0,-3092.8,None,BE,2026-04-23
2026-01-25 03:00:00+00:00,0.0,1123.325,0.0,2612.475,0.0,494.0,1000.0,0.0,-1123.325,-2612.475,-494.0,1000.0,-3229.8,None,BE,2026-04-23
2026-01-25 04:00:00+00:00,0.0,1148.025,0.0,2485.45,0.0,649.0,1000.0,0.0,-1148.025,-2485.45,-649.0,1000.0,-3282.4750000000004,None,BE,2026-04-23
2026-01-25 05:00:00+00:00,0.0,1393.9,0.0,2419.0750000000003,0.0,763.0,995.9,0.0,-1393.9,-2419.0750000000003,-763.0,995.9,-3580.0750000000003,None,BE,2026-04-23
2026-01-25 06:00:00+00:00,0.0,1073.225,0.0,2472.05,0.0,490.0,447.32500000000005,0.0,-1073.225,-2472.05,-490.0,447.32500000000005,-3587.95,None,BE,2026-04-23
2026-01-25 07:00:00+00:00,0.0,863.475,0.0,2103.45,0.0,464.0,109.05000000000001,0.0,-863.475,-2103.45,-464.0,109.05000000000001,-3321.8749999999995,None,BE,2026-04-23
2026-01-25 08:00:00+00:00,0.0,1005.775,0.0,2066.6000000000004,2.0,283.0,277.175,0.0,-1005.775,-2066.6000000000004,-281.0,277.175,-3076.2000000000003,None,BE,2026-04-23
2026-01-25 09:00:00+00:00,0.0,1247.9,0.0,2014.975,107.0,7.0,490.825,0.0,-1247.9,-2014.975,100.0,490.825,-2672.05,None,BE,2026-04-23
2026-01-25 10:00:00+00:00,0.0,1501.65,0.0,1902.675,198.0,7.0,785.4250000000001,0.0,-1501.65,-1902.675,191.0,785.4250000000001,-2427.8999999999996,None,BE,2026-04-23
2026-01-25 11:00:00+00:00,0.0,1037.85,0.0,1179.75,498.0,21.0,13.625,365.275,-1037.85,-1179.75,477.0,-351.65,-2092.25,None,BE,2026-04-23
2026-01-25 12:00:00+00:00,0.0,1333.125,0.0,1976.825,767.0,0.0,472.525,0.0,-1333.125,-1976.825,767.0,472.525,-2070.4249999999997,None,BE,2026-04-23
2026-01-25 13:00:00+00:00,0.0,1237.85,0.0,2386.125,805.0,0.0,485.25,0.0,-1237.85,-2386.125,805.0,485.25,-2333.725,None,BE,2026-04-23
2026-01-25 14:00:00+00:00,0.0,993.85,0.0,2429.375,195.0,0.0,448.0,0.0,-993.85,-2429.375,195.0,448.0,-2780.225,None,BE,2026-04-23
2026-01-25 15:00:00+00:00,0.0,866.85,0.0,2607.125,4.0,0.0,320.07500000000005,0.0,-866.85,-2607.125,4.0,320.07500000000005,-3149.8999999999996,None,BE,2026-04-23
2026-01-25 16:00:00+00:00,0.0,1172.125,0.0,3603.825,24.0,0.0,963.65,0.0,-1172.125,-3603.825,24.0,963.65,-3788.2999999999997,None,BE,2026-04-23
2026-01-25 17:00:00+00:00,0.0,1352.525,0.0,3151.75,142.0,0.0,500.0,183.85,-1352.525,-3151.75,142.0,316.15,-4046.1249999999995,None,BE,2026-04-23
2026-01-25 18:00:00+00:00,0.0,1330.2,0.0,2478.85,430.0,0.0,0.0,501.85,-1330.2,-2478.85,430.0,-501.85,-3880.9,None,BE,2026-04-23
2026-01-25 19:00:00+00:00,0.0,1283.3,0.0,2665.0,160.0,0.0,251.325,91.4,-1283.3,-2665.0,160.0,159.92499999999998,-3628.375,None,BE,2026-04-23
2026-01-25 20:00:00+00:00,0.0,1033.7,0.0,2248.775,187.0,0.0,0.0,356.0,-1033.7,-2248.775,187.0,-356.0,-3451.4750000000004,None,BE,2026-04-23
2026-01-25 21:00:00+00:00,0.0,1073.275,0.0,1843.95,148.0,0.0,0.0,514.25,-1073.275,-1843.95,148.0,-514.25,-3283.4750000000004,None,BE,2026-04-23
2026-01-25 22:00:00+00:00,0.0,1291.35,0.0,1280.725,45.0,0.0,0.0,657.15,-1291.35,-1280.725,45.0,-657.15,-3184.225,None,BE,2026-04-23
2026-01-25 23:00:00+00:00,0.0,1070.475,0.0,1191.4,230.0,185.0,0.0,837.95,-1070.475,-1191.4,45.0,-837.95,-3054.825,None,BE,2026-04-23
2026-01-26 00:00:00+00:00,0.0,1059.75,0.0,1234.25,256.0,172.0,0.0,756.125,-1059.75,-1234.25,84.0,-756.125,-2966.125,None,BE,2026-04-23
2026-01-26 01:00:00+00:00,0.0,708.95,0.0,1572.2,287.0,172.0,0.0,652.375,-708.95,-1572.2,115.0,-652.375,-2818.525,None,BE,2026-04-23
2026-01-26 02:00:00+00:00,0.0,551.7,0.0,2352.85,116.0,172.0,374.875,179.875,-551.7,-2352.85,-56.0,195.0,-2765.55,None,BE,2026-04-23
2026-01-26 03:00:00+00:00,0.0,941.85,0.0,2731.3,132.0,172.0,961.4,0.0,-941.85,-2731.3,-40.0,961.4,-2751.75,None,BE,2026-04-23
2026-01-26 04:00:00+00:00,0.0,412.75,0.0,1459.775,23.0,212.0,0.0,614.975,-412.75,-1459.775,-189.0,-614.975,-2676.5,None,BE,2026-04-23
2026-01-26 05:00:00+00:00,0.0,832.575,0.0,1157.35,0.0,642.0,0.0,596.525,-832.575,-1157.35,-642.0,-596.525,-3228.4500000000003,None,BE,2026-04-23
2026-01-26 06:00:00+00:00,0.0,715.325,0.0,973.1999999999999,0.0,1012.0,0.0,619.225,-715.325,-973.1999999999999,-1012.0,-619.225,-3319.75,None,BE,2026-04-23
2026-01-26 07:00:00+00:00,0.0,1083.175,0.0,2170.625,0.0,1012.0,545.725,0.0,-1083.175,-2170.625,-1012.0,545.725,-3720.0750000000003,None,BE,2026-04-23
2026-01-26 08:00:00+00:00,0.0,886.25,0.0,2238.625,4.0,1008.0,473.0,33.95,-886.25,-2238.625,-1004.0,439.05,-3689.825,None,BE,2026-04-23
2026-01-26 09:00:00+00:00,0.0,1021.0250000000001,0.0,2113.125,4.0,1000.0,601.15,0.0,-1021.0250000000001,-2113.125,-996.0,601.15,-3528.9999999999995,None,BE,2026-04-23
2026-01-26 10:00:00+00:00,0.0,1082.6,0.0,1784.7250000000001,4.0,984.0,784.825,0.0,-1082.6,-1784.7250000000001,-980.0,784.825,-3062.5,None,BE,2026-04-23
2026-01-26 11:00:00+00:00,0.0,885.0,0.0,1356.6,4.0,1016.0,649.2750000000001,0.0,-885.0,-1356.6,-1012.0,649.2750000000001,-2604.325,None,BE,2026-04-23
2026-01-26 12:00:00+00:00,0.0,952.0,0.0,1204.575,4.0,1016.0,602.725,0.0,-952.0,-1204.575,-1012.0,602.725,-2565.85,None,BE,2026-04-23
2026-01-26 13:00:00+00:00,0.0,705.75,0.0,1389.225,4.0,1016.0,574.85,0.0,-705.75,-1389.225,-1012.0,574.85,-2532.125,None,BE,2026-04-23
2026-01-26 14:00:00+00:00,0.0,538.3,0.0,1790.975,4.0,1016.0,561.675,0.0,-538.3,-1790.975,-1012.0,561.675,-2779.5999999999995,None,BE,2026-04-23
2026-01-26 15:00:00+00:00,0.0,535.375,0.0,2257.1,4.0,1016.0,537.3000000000001,0.0,-535.375,-2257.1,-1012.0,537.3000000000001,-3267.1749999999997,None,BE,2026-04-23
2026-01-26 16:00:00+00:00,0.0,501.775,0.0,2591.425,4.0,1016.0,689.275,0.0,-501.775,-2591.425,-1012.0,689.275,-3415.9250000000006,None,BE,2026-04-23
2026-01-26 17:00:00+00:00,0.0,764.575,0.0,2579.975,4.0,1016.0,898.3,0.0,-764.575,-2579.975,-1012.0,898.3,-3458.25,None,BE,2026-04-23
2026-01-26 18:00:00+00:00,0.0,819.4000000000001,0.0,2535.3,4.0,971.0,1000.0,0.0,-819.4000000000001,-2535.3,-967.0,1000.0,-3321.7000000000007,None,BE,2026-04-23
2026-01-26 19:00:00+00:00,0.0,942.25,0.0,1842.725,4.0,1016.0,914.35,0.0,-942.25,-1842.725,-1012.0,914.35,-2882.625,None,BE,2026-04-23
2026-01-26 20:00:00+00:00,0.0,1019.7,0.0,1356.05,4.0,824.0,985.575,0.0,-1019.7,-1356.05,-820.0,985.575,-2210.175,None,BE,2026-04-23
2026-01-26 21:00:00+00:00,0.0,1251.25,0.0,880.0,4.0,899.0,620.2,16.175,-1251.25,-880.0,-895.0,604.0250000000001,-2422.225,None,BE,2026-04-23
2026-01-26 22:00:00+00:00,0.0,1346.45,0.0,1298.7749999999999,4.0,840.0,958.825,0.0,-1346.45,-1298.7749999999999,-836.0,958.825,-2522.3999999999996,None,BE,2026-04-23
2026-01-26 23:00:00+00:00,0.0,651.375,0.0,1284.45,0.0,1011.0,1000.0,0.0,-651.375,-1284.45,-1011.0,1000.0,-1946.8249999999998,None,BE,2026-04-23
2026-01-27 00:00:00+00:00,0.0,567.025,0.0,760.675,1.0,1012.0,1000.0,0.0,-567.025,-760.675,-1011.0,1000.0,-1338.6999999999998,None,BE,2026-04-23
2026-01-27 01:00:00+00:00,0.0,967.35,0.0,1026.025,0.0,840.0,1000.0,0.0,-967.35,-1026.025,-840.0,1000.0,-1833.375,None,BE,2026-04-23
2026-01-27 02:00:00+00:00,0.0,1215.0,0.0,1185.8,0.0,840.0,1000.0,0.0,-1215.0,-1185.8,-840.0,1000.0,-2240.8,None,BE,2026-04-23
2026-01-27 03:00:00+00:00,0.0,1180.25,0.0,885.325,0.0,1012.0,1000.0,0.0,-1180.25,-885.325,-1012.0,1000.0,-2077.575,None,BE,2026-04-23
2026-01-27 04:00:00+00:00,0.0,1005.35,0.0,316.225,0.0,1012.0,943.375,0.0,-1005.35,-316.225,-1012.0,943.375,-1390.1999999999998,None,BE,2026-04-23
2026-01-27 05:00:00+00:00,0.0,1344.725,172.3,0.0,0.0,1012.0,966.6,0.0,-1344.725,172.3,-1012.0,966.6,-1217.8250000000003,None,BE,2026-04-23
2026-01-27 06:00:00+00:00,0.0,1078.0,144.15,0.0,1.0,1012.0,774.25,0.0,-1078.0,144.15,-1011.0,774.25,-1170.6,None,BE,2026-04-23
2026-01-27 07:00:00+00:00,0.0,822.025,45.125,32.475,6.0,1012.0,547.275,0.0,-822.025,12.649999999999999,-1006.0,547.275,-1268.1,None,BE,2026-04-23
2026-01-27 08:00:00+00:00,0.0,991.125,0.0,85.375,3.0,1012.0,810.225,0.0,-991.125,-85.375,-1009.0,810.225,-1275.275,None,BE,2026-04-23
2026-01-27 09:00:00+00:00,0.0,1256.95,32.175,53.125,2.0,738.0,957.875,0.0,-1256.95,-20.950000000000003,-736.0,957.875,-1056.025,None,BE,2026-04-23
2026-01-27 10:00:00+00:00,0.0,1416.8,0.0,84.675,19.0,522.0,981.825,0.0,-1416.8,-84.675,-503.0,981.825,-1022.6499999999999,None,BE,2026-04-23
2026-01-27 11:00:00+00:00,0.0,1016.325,403.8,0.0,15.0,531.0,80.625,102.94999999999999,-1016.325,403.8,-516.0,-22.32499999999999,-1150.8500000000001,None,BE,2026-04-23
2026-01-27 12:00:00+00:00,0.0,1192.3,0.0,421.75,21.0,588.0,501.17499999999995,0.0,-1192.3,-421.75,-567.0,501.17499999999995,-1679.8750000000002,None,BE,2026-04-23
2026-01-27 13:00:00+00:00,0.0,1008.0249999999999,0.0,980.1,7.0,642.0,643.175,0.0,-1008.0249999999999,-980.1,-635.0,643.175,-1979.95,None,BE,2026-04-23
2026-01-27 14:00:00+00:00,0.0,1118.325,0.0,1299.4,1.0,756.0,645.65,0.0,-1118.325,-1299.4,-755.0,645.65,-2527.0750000000003,None,BE,2026-04-23
2026-01-27 15:00:00+00:00,0.0,1159.225,0.0,1582.875,1.0,839.0,645.475,0.0,-1159.225,-1582.875,-838.0,645.475,-2934.625,None,BE,2026-04-23
2026-01-27 16:00:00+00:00,0.0,1276.55,0.0,1970.85,1.0,809.0,661.1,0.0,-1276.55,-1970.85,-808.0,661.1,-3394.2999999999997,None,BE,2026-04-23
2026-01-27 17:00:00+00:00,0.0,1252.1,0.0,1590.825,0.0,419.0,305.65,0.0,-1252.1,-1590.825,-419.0,305.65,-2956.275,None,BE,2026-04-23
2026-01-27 18:00:00+00:00,0.0,1169.15,0.0,1433.55,0.0,345.0,198.77499999999998,0.0,-1169.15,-1433.55,-345.0,198.77499999999998,-2748.9249999999997,None,BE,2026-04-23
2026-01-27 19:00:00+00:00,0.0,1056.625,0.0,1622.475,92.0,166.0,26.3,38.6,-1056.625,-1622.475,-74.0,-12.3,-2765.4,None,BE,2026-04-23
2026-01-27 20:00:00+00:00,0.0,758.6,0.0,1771.575,20.0,147.0,678.65,217.825,-758.6,-1771.575,-127.0,460.825,-2196.3500000000004,None,BE,2026-04-23
2026-01-27 21:00:00+00:00,0.0,860.05,0.0,1347.625,0.0,306.0,407.9,198.25,-860.05,-1347.625,-306.0,209.64999999999998,-2304.025,None,BE,2026-04-23
2026-01-27 22:00:00+00:00,0.0,986.175,0.0,1921.375,0.0,279.0,602.3,65.85,-986.175,-1921.375,-279.0,536.4499999999999,-2650.1000000000004,None,BE,2026-04-23
2026-01-27 23:00:00+00:00,0.0,691.575,0.0,1522.7,0.0,342.0,250.0,713.55,-691.575,-1522.7,-342.0,-463.54999999999995,-3019.825,None,BE,2026-04-23
2026-01-28 00:00:00+00:00,0.0,719.5,0.0,1812.625,31.0,29.0,43.475,737.1,-719.5,-1812.625,2.0,-693.625,-3223.75,None,BE,2026-04-23
2026-01-28 01:00:00+00:00,0.0,1393.975,0.0,2465.825,115.0,0.0,285.175,500.0,-1393.975,-2465.825,115.0,-214.825,-3959.6249999999995,None,BE,2026-04-23
2026-01-28 02:00:00+00:00,0.0,1835.875,0.0,3179.75,283.0,0.0,750.0,88.075,-1835.875,-3179.75,283.0,661.925,-4070.7,None,BE,2026-04-23
2026-01-28 03:00:00+00:00,0.0,1908.875,0.0,3266.725,309.0,0.0,870.65,0.0,-1908.875,-3266.725,309.0,870.65,-3995.9500000000003,None,BE,2026-04-23
2026-01-28 04:00:00+00:00,0.0,1032.0,0.0,2278.2,18.0,49.0,280.85,63.175,-1032.0,-2278.2,-31.0,217.675,-3123.5249999999996,None,BE,2026-04-23
2026-01-28 05:00:00+00:00,0.0,1011.3,0.0,852.125,0.0,393.0,0.0,944.2,-1011.3,-852.125,-393.0,-944.2,-3200.625,None,BE,2026-04-23
2026-01-28 06:00:00+00:00,0.0,988.85,0.0,1729.4,0.0,997.0,0.0,178.675,-988.85,-1729.4,-997.0,-178.675,-3893.925,None,BE,2026-04-23
2026-01-28 07:00:00+00:00,0.0,811.475,0.0,2294.15,0.0,847.0,275.225,0.0,-811.475,-2294.15,-847.0,275.225,-3677.4,None,BE,2026-04-23
2026-01-28 08:00:00+00:00,0.0,934.6500000000001,0.0,2304.3,53.0,707.0,62.75,7.725,-934.6500000000001,-2304.3,-654.0,55.025,-3837.925,None,BE,2026-04-23
2026-01-28 09:00:00+00:00,0.0,889.3,0.0,2490.3,24.0,844.0,253.55,69.32499999999999,-889.3,-2490.3,-820.0,184.22500000000002,-4015.3750000000005,None,BE,2026-04-23
2026-01-28 10:00:00+00:00,0.0,1213.4,0.0,2481.75,10.0,901.0,898.85,0.0,-1213.4,-2481.75,-891.0,898.85,-3687.2999999999997,None,BE,2026-04-23
2026-01-28 11:00:00+00:00,0.0,1065.825,0.0,2051.375,0.0,982.0,762.8,0.0,-1065.825,-2051.375,-982.0,762.8,-3336.3999999999996,None,BE,2026-04-23
2026-01-28 12:00:00+00:00,0.0,1309.6,0.0,2140.375,0.0,967.0,779.35,0.0,-1309.6,-2140.375,-967.0,779.35,-3637.6250000000005,None,BE,2026-04-23
2026-01-28 13:00:00+00:00,0.0,1112.55,0.0,2044.5,0.0,972.0,504.275,0.0,-1112.55,-2044.5,-972.0,504.275,-3624.775,None,BE,2026-04-23
2026-01-28 14:00:00+00:00,0.0,959.625,0.0,1959.6000000000001,0.0,940.0,235.675,0.0,-959.625,-1959.6000000000001,-940.0,235.675,-3623.55,None,BE,2026-04-23
2026-01-28 15:00:00+00:00,0.0,955.8,0.0,2227.3,0.0,678.0,10.65,73.025,-955.8,-2227.3,-678.0,-62.37500000000001,-3923.4750000000004,None,BE,2026-04-23
2026-01-28 16:00:00+00:00,0.0,905.8,0.0,2338.85,5.0,689.0,14.9,96.30000000000001,-905.8,-2338.85,-684.0,-81.4,-4010.0499999999997,None,BE,2026-04-23
