,EE_FI,FI_EE,EE_LV,LV_EE,EE_FI_net_export,EE_LV_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-29 20:00:00+00:00,87.5,0.0,0.0,571.25,87.5,-571.25,-483.75,None,EE,2026-04-23
2026-01-29 21:00:00+00:00,45.25,0.0,0.0,556.0,45.25,-556.0,-510.75,None,EE,2026-04-23
2026-01-29 22:00:00+00:00,48.0,0.0,0.0,560.0,48.0,-560.0,-512.0,None,EE,2026-04-23
2026-01-29 23:00:00+00:00,65.25,0.0,0.0,529.0,65.25,-529.0,-463.75,None,EE,2026-04-23
2026-01-30 00:00:00+00:00,53.75,0.0,0.0,529.0,53.75,-529.0,-475.25,None,EE,2026-04-23
2026-01-30 01:00:00+00:00,3.0,0.0,0.0,529.0,3.0,-529.0,-526.0,None,EE,2026-04-23
2026-01-30 02:00:00+00:00,31.0,7.25,0.0,531.5,23.75,-531.5,-507.75,None,EE,2026-04-23
2026-01-30 03:00:00+00:00,35.5,8.5,0.0,538.25,27.0,-538.25,-511.25,None,EE,2026-04-23
2026-01-30 04:00:00+00:00,73.0,0.0,0.0,529.0,73.0,-529.0,-456.0,None,EE,2026-04-23
2026-01-30 05:00:00+00:00,86.75,0.0,0.0,548.0,86.75,-548.0,-461.25,None,EE,2026-04-23
2026-01-30 06:00:00+00:00,31.0,0.0,0.0,523.0,31.0,-523.0,-492.0,None,EE,2026-04-23
2026-01-30 07:00:00+00:00,2.75,4.5,0.0,481.975,-1.75,-481.975,-483.725,None,EE,2026-04-23
2026-01-30 08:00:00+00:00,5.0,36.75,0.0,493.0,-31.75,-493.0,-524.75,None,EE,2026-04-23
2026-01-30 09:00:00+00:00,0.0,16.75,0.0,530.25,-16.75,-530.25,-547.0,None,EE,2026-04-23
2026-01-30 10:00:00+00:00,0.0,191.75,0.0,341.175,-191.75,-341.175,-532.925,None,EE,2026-04-23
2026-01-30 11:00:00+00:00,0.0,309.5,0.0,263.125,-309.5,-263.125,-572.625,None,EE,2026-04-23
2026-01-30 12:00:00+00:00,0.0,386.25,0.0,217.875,-386.25,-217.875,-604.125,None,EE,2026-04-23
2026-01-30 13:00:00+00:00,0.0,305.5,0.0,313.375,-305.5,-313.375,-618.875,None,EE,2026-04-23
2026-01-30 14:00:00+00:00,0.0,161.75,0.0,428.8,-161.75,-428.8,-590.55,None,EE,2026-04-23
2026-01-30 15:00:00+00:00,0.0,68.25,0.0,538.65,-68.25,-538.65,-606.9,None,EE,2026-04-23
2026-01-30 16:00:00+00:00,0.0,9.75,0.0,539.0,-9.75,-539.0,-548.75,None,EE,2026-04-23
2026-01-30 17:00:00+00:00,43.25,0.0,0.0,548.0,43.25,-548.0,-504.75,None,EE,2026-04-23
2026-01-30 18:00:00+00:00,41.75,0.0,0.0,533.0,41.75,-533.0,-491.25,None,EE,2026-04-23
2026-01-30 19:00:00+00:00,0.0,108.5,0.0,529.0,-108.5,-529.0,-637.5,None,EE,2026-04-23
2026-01-30 20:00:00+00:00,0.0,71.0,0.0,551.75,-71.0,-551.75,-622.75,None,EE,2026-04-23
2026-01-30 21:00:00+00:00,0.0,39.5,0.0,557.0,-39.5,-557.0,-596.5,None,EE,2026-04-23
2026-01-30 22:00:00+00:00,0.0,53.25,0.0,556.0,-53.25,-556.0,-609.25,None,EE,2026-04-23
2026-01-30 23:00:00+00:00,0.0,121.5,0.0,523.0,-121.5,-523.0,-644.5,None,EE,2026-04-23
2026-01-31 00:00:00+00:00,0.0,136.75,0.0,515.0,-136.75,-515.0,-651.75,None,EE,2026-04-23
2026-01-31 01:00:00+00:00,0.0,132.75,0.0,524.0,-132.75,-524.0,-656.75,None,EE,2026-04-23
2026-01-31 02:00:00+00:00,0.0,134.0,0.0,525.0,-134.0,-525.0,-659.0,None,EE,2026-04-23
2026-01-31 03:00:00+00:00,0.0,134.5,0.0,524.5,-134.5,-524.5,-659.0,None,EE,2026-04-23
2026-01-31 04:00:00+00:00,0.0,161.5,0.0,515.0,-161.5,-515.0,-676.5,None,EE,2026-04-23
2026-01-31 05:00:00+00:00,0.0,168.5,0.0,519.0,-168.5,-519.0,-687.5,None,EE,2026-04-23
2026-01-31 06:00:00+00:00,0.0,216.25,0.0,519.5,-216.25,-519.5,-735.75,None,EE,2026-04-23
2026-01-31 07:00:00+00:00,0.0,276.75,0.0,498.625,-276.75,-498.625,-775.375,None,EE,2026-04-23
2026-01-31 08:00:00+00:00,0.0,304.0,0.0,494.425,-304.0,-494.425,-798.425,None,EE,2026-04-23
2026-01-31 09:00:00+00:00,0.0,317.75,0.0,486.225,-317.75,-486.225,-803.975,None,EE,2026-04-23
2026-01-31 10:00:00+00:00,0.0,465.75,0.0,339.15,-465.75,-339.15,-804.9,None,EE,2026-04-23
2026-01-31 11:00:00+00:00,0.0,577.0,0.0,233.7,-577.0,-233.7,-810.7,None,EE,2026-04-23
2026-01-31 12:00:00+00:00,0.0,656.0,0.0,136.925,-656.0,-136.925,-792.925,None,EE,2026-04-23
2026-01-31 13:00:00+00:00,0.0,702.25,0.0,107.225,-702.25,-107.225,-809.475,None,EE,2026-04-23
2026-01-31 14:00:00+00:00,0.0,698.5,0.0,126.45,-698.5,-126.45,-824.95,None,EE,2026-04-23
2026-01-31 15:00:00+00:00,0.0,599.5,0.0,237.8,-599.5,-237.8,-837.3,None,EE,2026-04-23
2026-01-31 16:00:00+00:00,0.0,376.25,0.0,430.525,-376.25,-430.525,-806.775,None,EE,2026-04-23
2026-01-31 17:00:00+00:00,0.0,276.75,0.0,494.175,-276.75,-494.175,-770.925,None,EE,2026-04-23
2026-01-31 18:00:00+00:00,0.0,312.0,0.0,400.3,-312.0,-400.3,-712.3,None,EE,2026-04-23
2026-01-31 19:00:00+00:00,0.0,626.0,14.05,68.5,-626.0,-54.45,-680.45,None,EE,2026-04-23
2026-01-31 20:00:00+00:00,0.0,419.75,0.0,226.325,-419.75,-226.325,-646.075,None,EE,2026-04-23
2026-01-31 21:00:00+00:00,0.0,604.5,3.8499999999999996,31.15,-604.5,-27.299999999999997,-631.8,None,EE,2026-04-23
2026-01-31 22:00:00+00:00,0.0,690.25,101.375,17.174999999999997,-690.25,84.2,-606.05,None,EE,2026-04-23
2026-01-31 23:00:00+00:00,0.0,1016.0,291.65000000000003,0.0,-1016.0,291.65000000000003,-724.3499999999999,None,EE,2026-04-23
2026-02-01 00:00:00+00:00,0.0,1016.0,324.525,0.0,-1016.0,324.525,-691.475,None,EE,2026-04-23
2026-02-01 01:00:00+00:00,0.0,1016.0,301.5,0.0,-1016.0,301.5,-714.5,None,EE,2026-04-23
2026-02-01 02:00:00+00:00,0.0,1016.0,292.04999999999995,0.0,-1016.0,292.04999999999995,-723.95,None,EE,2026-04-23
2026-02-01 03:00:00+00:00,0.0,1016.0,280.05,0.0,-1016.0,280.05,-735.95,None,EE,2026-04-23
2026-02-01 04:00:00+00:00,0.0,1016.0,248.875,0.0,-1016.0,248.875,-767.125,None,EE,2026-04-23
2026-02-01 05:00:00+00:00,0.0,1016.0,235.6,0.0,-1016.0,235.6,-780.4,None,EE,2026-04-23
2026-02-01 06:00:00+00:00,0.0,1016.0,193.2,0.0,-1016.0,193.2,-822.8,None,EE,2026-04-23
2026-02-01 07:00:00+00:00,0.0,1016.0,203.175,0.0,-1016.0,203.175,-812.825,None,EE,2026-04-23
2026-02-01 08:00:00+00:00,0.0,1016.0,250.025,0.0,-1016.0,250.025,-765.975,None,EE,2026-04-23
2026-02-01 09:00:00+00:00,0.0,1016.0,312.77500000000003,0.0,-1016.0,312.77500000000003,-703.2249999999999,None,EE,2026-04-23
2026-02-01 10:00:00+00:00,0.0,1016.0,356.525,0.0,-1016.0,356.525,-659.475,None,EE,2026-04-23
2026-02-01 11:00:00+00:00,0.0,1016.0,352.15,0.0,-1016.0,352.15,-663.85,None,EE,2026-04-23
2026-02-01 12:00:00+00:00,0.0,1016.0,386.875,0.0,-1016.0,386.875,-629.125,None,EE,2026-04-23
2026-02-01 13:00:00+00:00,0.0,1016.0,336.225,0.0,-1016.0,336.225,-679.775,None,EE,2026-04-23
2026-02-01 14:00:00+00:00,0.0,1016.0,324.775,0.0,-1016.0,324.775,-691.225,None,EE,2026-04-23
2026-02-01 15:00:00+00:00,0.0,1016.0,288.15,0.0,-1016.0,288.15,-727.85,None,EE,2026-04-23
2026-02-01 16:00:00+00:00,0.0,1016.0,264.725,0.0,-1016.0,264.725,-751.275,None,EE,2026-04-23
2026-02-01 17:00:00+00:00,0.0,1016.0,302.825,0.0,-1016.0,302.825,-713.175,None,EE,2026-04-23
2026-02-01 18:00:00+00:00,0.0,1010.25,267.85,0.0,-1010.25,267.85,-742.4,None,EE,2026-04-23
2026-02-01 19:00:00+00:00,0.0,885.75,184.325,0.0,-885.75,184.325,-701.425,None,EE,2026-04-23
2026-02-01 20:00:00+00:00,0.0,872.0,229.45,0.0,-872.0,229.45,-642.55,None,EE,2026-04-23
2026-02-01 21:00:00+00:00,0.0,734.25,150.125,0.0,-734.25,150.125,-584.125,None,EE,2026-04-23
2026-02-01 22:00:00+00:00,0.0,801.75,229.775,0.0,-801.75,229.775,-571.975,None,EE,2026-04-23
2026-02-01 23:00:00+00:00,0.0,1016.0,493.15,0.0,-1016.0,493.15,-522.85,None,EE,2026-04-23
2026-02-02 00:00:00+00:00,0.0,1016.0,491.825,0.0,-1016.0,491.825,-524.175,None,EE,2026-04-23
2026-02-02 01:00:00+00:00,0.0,993.75,473.95,0.0,-993.75,473.95,-519.8,None,EE,2026-04-23
2026-02-02 02:00:00+00:00,0.0,983.5,495.225,0.0,-983.5,495.225,-488.275,None,EE,2026-04-23
2026-02-02 03:00:00+00:00,0.0,985.0,567.25,0.0,-985.0,567.25,-417.75,None,EE,2026-04-23
2026-02-02 04:00:00+00:00,0.0,838.75,550.25,0.0,-838.75,550.25,-288.5,None,EE,2026-04-23
2026-02-02 05:00:00+00:00,0.0,633.0,383.525,0.0,-633.0,383.525,-249.47500000000002,None,EE,2026-04-23
2026-02-02 06:00:00+00:00,0.0,349.75,57.225,0.0,-349.75,57.225,-292.525,None,EE,2026-04-23
2026-02-02 07:00:00+00:00,0.0,297.5,27.575,4.775,-297.5,22.799999999999997,-274.7,None,EE,2026-04-23
2026-02-02 08:00:00+00:00,0.0,254.0,55.575,0.0,-254.0,55.575,-198.425,None,EE,2026-04-23
2026-02-02 09:00:00+00:00,0.0,134.75,0.0,17.925,-134.75,-17.925,-152.675,None,EE,2026-04-23
2026-02-02 10:00:00+00:00,0.0,273.75,155.0,0.0,-273.75,155.0,-118.75,None,EE,2026-04-23
2026-02-02 11:00:00+00:00,0.0,145.25,12.799999999999999,5.025,-145.25,7.774999999999999,-137.475,None,EE,2026-04-23
2026-02-02 12:00:00+00:00,0.0,18.25,0.0,132.775,-18.25,-132.775,-151.025,None,EE,2026-04-23
2026-02-02 13:00:00+00:00,0.0,75.0,0.0,102.725,-75.0,-102.725,-177.725,None,EE,2026-04-23
2026-02-02 14:00:00+00:00,0.0,38.5,0.0,161.125,-38.5,-161.125,-199.625,None,EE,2026-04-23
2026-02-02 15:00:00+00:00,0.0,137.25,0.0,92.875,-137.25,-92.875,-230.125,None,EE,2026-04-23
2026-02-02 16:00:00+00:00,0.0,239.75,25.625,4.925,-239.75,20.7,-219.05,None,EE,2026-04-23
2026-02-02 17:00:00+00:00,0.0,194.75,4.725,16.925,-194.75,-12.200000000000001,-206.95,None,EE,2026-04-23
2026-02-02 18:00:00+00:00,0.0,135.75,0.0,48.75,-135.75,-48.75,-184.5,None,EE,2026-04-23
2026-02-02 19:00:00+00:00,0.0,183.5,12.3,17.65,-183.5,-5.349999999999998,-188.85,None,EE,2026-04-23
2026-02-02 20:00:00+00:00,0.0,355.5,230.5,0.0,-355.5,230.5,-125.0,None,EE,2026-04-23
2026-02-02 21:00:00+00:00,0.0,395.75,288.9,0.0,-395.75,288.9,-106.85000000000002,None,EE,2026-04-23
2026-02-02 22:00:00+00:00,0.0,572.0,399.1,0.0,-572.0,399.1,-172.89999999999998,None,EE,2026-04-23
2026-02-02 23:00:00+00:00,0.0,290.0,62.55,0.0,-290.0,62.55,-227.45,None,EE,2026-04-23
2026-02-03 00:00:00+00:00,0.0,293.0,52.975,0.0,-293.0,52.975,-240.025,None,EE,2026-04-23
2026-02-03 01:00:00+00:00,0.0,379.75,122.67500000000001,0.0,-379.75,122.67500000000001,-257.075,None,EE,2026-04-23
2026-02-03 02:00:00+00:00,0.0,394.5,115.225,0.0,-394.5,115.225,-279.275,None,EE,2026-04-23
2026-02-03 03:00:00+00:00,0.0,517.75,247.45,0.0,-517.75,247.45,-270.3,None,EE,2026-04-23
2026-02-03 04:00:00+00:00,0.0,385.25,62.525000000000006,0.0,-385.25,62.525000000000006,-322.725,None,EE,2026-04-23
2026-02-03 05:00:00+00:00,0.0,278.5,0.0,124.69999999999999,-278.5,-124.69999999999999,-403.2,None,EE,2026-04-23
2026-02-03 06:00:00+00:00,0.0,296.5,0.0,207.075,-296.5,-207.075,-503.575,None,EE,2026-04-23
2026-02-03 07:00:00+00:00,0.0,380.5,0.0,181.7,-380.5,-181.7,-562.2,None,EE,2026-04-23
2026-02-03 08:00:00+00:00,0.0,319.0,0.0,266.55,-319.0,-266.55,-585.55,None,EE,2026-04-23
2026-02-03 09:00:00+00:00,0.0,342.5,0.0,222.0,-342.5,-222.0,-564.5,None,EE,2026-04-23
2026-02-03 10:00:00+00:00,0.0,545.25,7.125,33.875,-545.25,-26.75,-572.0,None,EE,2026-04-23
2026-02-03 11:00:00+00:00,0.0,646.0,54.875,0.0,-646.0,54.875,-591.125,None,EE,2026-04-23
2026-02-03 12:00:00+00:00,0.0,527.5,0.0,70.175,-527.5,-70.175,-597.675,None,EE,2026-04-23
2026-02-03 13:00:00+00:00,0.0,586.25,0.0,48.725,-586.25,-48.725,-634.975,None,EE,2026-04-23
2026-02-03 14:00:00+00:00,0.0,510.75,0.0,120.1,-510.75,-120.1,-630.85,None,EE,2026-04-23
2026-02-03 15:00:00+00:00,0.0,421.0,0.0,231.625,-421.0,-231.625,-652.625,None,EE,2026-04-23
2026-02-03 16:00:00+00:00,0.0,351.25,0.0,296.225,-351.25,-296.225,-647.475,None,EE,2026-04-23
2026-02-03 17:00:00+00:00,0.0,303.25,0.0,307.85,-303.25,-307.85,-611.1,None,EE,2026-04-23
2026-02-03 18:00:00+00:00,0.0,303.25,0.0,282.625,-303.25,-282.625,-585.875,None,EE,2026-04-23
2026-02-03 19:00:00+00:00,0.0,335.25,0.0,237.45,-335.25,-237.45,-572.7,None,EE,2026-04-23
2026-02-03 20:00:00+00:00,0.0,272.5,0.0,253.95,-272.5,-253.95,-526.45,None,EE,2026-04-23
2026-02-03 21:00:00+00:00,0.0,234.25,0.0,220.0,-234.25,-220.0,-454.25,None,EE,2026-04-23
2026-02-03 22:00:00+00:00,0.0,284.0,0.0,166.275,-284.0,-166.275,-450.275,None,EE,2026-04-23
2026-02-03 23:00:00+00:00,0.0,287.25,0.0,141.425,-287.25,-141.425,-428.675,None,EE,2026-04-23
2026-02-04 00:00:00+00:00,0.0,314.0,0.0,190.425,-314.0,-190.425,-504.425,None,EE,2026-04-23
2026-02-04 01:00:00+00:00,0.0,270.75,0.0,274.525,-270.75,-274.525,-545.275,None,EE,2026-04-23
2026-02-04 02:00:00+00:00,0.0,345.25,0.0,255.85,-345.25,-255.85,-601.1,None,EE,2026-04-23
2026-02-04 03:00:00+00:00,0.0,248.75,0.0,327.975,-248.75,-327.975,-576.725,None,EE,2026-04-23
2026-02-04 04:00:00+00:00,0.0,56.5,0.0,553.925,-56.5,-553.925,-610.425,None,EE,2026-04-23
2026-02-04 05:00:00+00:00,0.0,152.5,0.0,494.32500000000005,-152.5,-494.32500000000005,-646.825,None,EE,2026-04-23
2026-02-04 06:00:00+00:00,0.0,187.75,0.0,544.0,-187.75,-544.0,-731.75,None,EE,2026-04-23
2026-02-04 07:00:00+00:00,0.0,216.75,0.0,547.95,-216.75,-547.95,-764.7,None,EE,2026-04-23
2026-02-04 08:00:00+00:00,0.0,226.75,0.0,489.05,-226.75,-489.05,-715.8,None,EE,2026-04-23
2026-02-04 09:00:00+00:00,0.0,220.75,0.0,499.35,-220.75,-499.35,-720.1,None,EE,2026-04-23
2026-02-04 10:00:00+00:00,0.0,240.25,0.0,456.25,-240.25,-456.25,-696.5,None,EE,2026-04-23
2026-02-04 11:00:00+00:00,0.0,375.5,0.0,346.775,-375.5,-346.775,-722.275,None,EE,2026-04-23
2026-02-04 12:00:00+00:00,0.0,446.75,0.0,253.5,-446.75,-253.5,-700.25,None,EE,2026-04-23
2026-02-04 13:00:00+00:00,0.0,426.0,0.0,324.45,-426.0,-324.45,-750.45,None,EE,2026-04-23
2026-02-04 14:00:00+00:00,0.0,450.0,0.0,353.025,-450.0,-353.025,-803.025,None,EE,2026-04-23
2026-02-04 15:00:00+00:00,0.0,391.25,0.0,437.025,-391.25,-437.025,-828.275,None,EE,2026-04-23
2026-02-04 16:00:00+00:00,0.0,434.25,0.0,336.425,-434.25,-336.425,-770.675,None,EE,2026-04-23
2026-02-04 17:00:00+00:00,0.0,414.5,0.0,402.375,-414.5,-402.375,-816.875,None,EE,2026-04-23
2026-02-04 18:00:00+00:00,0.0,484.25,0.0,292.175,-484.25,-292.175,-776.425,None,EE,2026-04-23
2026-02-04 19:00:00+00:00,0.0,568.25,0.0,183.25,-568.25,-183.25,-751.5,None,EE,2026-04-23
2026-02-04 20:00:00+00:00,0.0,276.5,0.0,434.775,-276.5,-434.775,-711.275,None,EE,2026-04-23
2026-02-04 21:00:00+00:00,0.0,297.0,0.0,369.65,-297.0,-369.65,-666.65,None,EE,2026-04-23
2026-02-04 22:00:00+00:00,0.0,577.5,18.05,85.65,-577.5,-67.60000000000001,-645.1,None,EE,2026-04-23
2026-02-04 23:00:00+00:00,0.0,662.75,0.0,74.375,-662.75,-74.375,-737.125,None,EE,2026-04-23
2026-02-05 00:00:00+00:00,0.0,821.75,83.64999999999999,0.0,-821.75,83.64999999999999,-738.1,None,EE,2026-04-23
2026-02-05 01:00:00+00:00,0.0,916.75,181.9,0.0,-916.75,181.9,-734.85,None,EE,2026-04-23
2026-02-05 02:00:00+00:00,0.0,903.25,186.25,0.0,-903.25,186.25,-717.0,None,EE,2026-04-23
2026-02-05 03:00:00+00:00,0.0,853.75,141.125,0.0,-853.75,141.125,-712.625,None,EE,2026-04-23
2026-02-05 04:00:00+00:00,0.0,662.75,4.9,114.875,-662.75,-109.975,-772.725,None,EE,2026-04-23
2026-02-05 05:00:00+00:00,0.0,786.0,4.8999999999999995,15.975,-786.0,-11.075,-797.075,None,EE,2026-04-23
2026-02-05 06:00:00+00:00,0.0,617.5,0.0,234.05,-617.5,-234.05,-851.55,None,EE,2026-04-23
2026-02-05 07:00:00+00:00,0.0,644.25,0.0,184.375,-644.25,-184.375,-828.625,None,EE,2026-04-23
2026-02-05 08:00:00+00:00,0.0,612.75,0.0,178.075,-612.75,-178.075,-790.825,None,EE,2026-04-23
2026-02-05 09:00:00+00:00,0.0,631.0,0.0,172.8,-631.0,-172.8,-803.8,None,EE,2026-04-23
2026-02-05 10:00:00+00:00,0.0,570.25,0.0,223.8,-570.25,-223.8,-794.05,None,EE,2026-04-23
2026-02-05 11:00:00+00:00,0.0,590.0,0.0,210.775,-590.0,-210.775,-800.775,None,EE,2026-04-23
2026-02-05 12:00:00+00:00,0.0,559.0,0.0,220.025,-559.0,-220.025,-779.025,None,EE,2026-04-23
2026-02-05 13:00:00+00:00,0.0,517.0,0.0,262.8,-517.0,-262.8,-779.8,None,EE,2026-04-23
2026-02-05 14:00:00+00:00,0.0,426.5,0.0,313.825,-426.5,-313.825,-740.325,None,EE,2026-04-23
2026-02-05 15:00:00+00:00,0.0,403.5,0.0,330.45,-403.5,-330.45,-733.95,None,EE,2026-04-23
2026-02-05 16:00:00+00:00,0.0,345.75,0.0,355.725,-345.75,-355.725,-701.475,None,EE,2026-04-23
2026-02-05 17:00:00+00:00,0.0,230.25,0.0,452.875,-230.25,-452.875,-683.125,None,EE,2026-04-23
2026-02-05 18:00:00+00:00,0.0,356.25,0.0,309.9,-356.25,-309.9,-666.15,None,EE,2026-04-23
2026-02-05 19:00:00+00:00,0.0,284.0,0.0,377.625,-284.0,-377.625,-661.625,None,EE,2026-04-23
2026-02-05 20:00:00+00:00,0.0,85.5,0.0,569.725,-85.5,-569.725,-655.225,None,EE,2026-04-23
2026-02-05 21:00:00+00:00,0.0,89.25,0.0,512.225,-89.25,-512.225,-601.475,None,EE,2026-04-23
2026-02-05 22:00:00+00:00,0.0,71.25,0.0,530.575,-71.25,-530.575,-601.825,None,EE,2026-04-23
2026-02-05 23:00:00+00:00,105.25,0.0,0.0,683.55,105.25,-683.55,-578.3,None,EE,2026-04-23
2026-02-06 00:00:00+00:00,121.0,0.0,0.0,673.275,121.0,-673.275,-552.275,None,EE,2026-04-23
2026-02-06 01:00:00+00:00,165.5,0.0,0.0,731.825,165.5,-731.825,-566.325,None,EE,2026-04-23
2026-02-06 02:00:00+00:00,140.0,0.0,0.0,700.425,140.0,-700.425,-560.425,None,EE,2026-04-23
2026-02-06 03:00:00+00:00,32.75,12.25,0.0,561.05,20.5,-561.05,-540.55,None,EE,2026-04-23
2026-02-06 04:00:00+00:00,103.25,0.0,0.0,696.325,103.25,-696.325,-593.075,None,EE,2026-04-23
2026-02-06 05:00:00+00:00,0.0,185.25,0.0,376.1,-185.25,-376.1,-561.35,None,EE,2026-04-23
2026-02-06 06:00:00+00:00,0.0,286.0,0.0,333.25,-286.0,-333.25,-619.25,None,EE,2026-04-23
2026-02-06 07:00:00+00:00,0.0,407.25,0.0,225.2,-407.25,-225.2,-632.45,None,EE,2026-04-23
2026-02-06 08:00:00+00:00,0.0,463.0,0.0,194.15,-463.0,-194.15,-657.15,None,EE,2026-04-23
2026-02-06 09:00:00+00:00,0.0,440.5,0.0,231.55,-440.5,-231.55,-672.05,None,EE,2026-04-23
2026-02-06 10:00:00+00:00,0.0,535.0,0.0,91.8,-535.0,-91.8,-626.8,None,EE,2026-04-23
2026-02-06 11:00:00+00:00,0.0,579.75,0.0,84.95,-579.75,-84.95,-664.7,None,EE,2026-04-23
2026-02-06 12:00:00+00:00,0.0,557.5,0.0,87.35,-557.5,-87.35,-644.85,None,EE,2026-04-23
2026-02-06 13:00:00+00:00,0.0,524.0,0.0,129.525,-524.0,-129.525,-653.525,None,EE,2026-04-23
2026-02-06 14:00:00+00:00,0.0,527.75,0.0,99.3,-527.75,-99.3,-627.05,None,EE,2026-04-23
2026-02-06 15:00:00+00:00,0.0,642.75,63.724999999999994,8.675,-642.75,55.05,-587.7,None,EE,2026-04-23
2026-02-06 16:00:00+00:00,0.0,762.5,242.67499999999998,0.0,-762.5,242.67499999999998,-519.825,None,EE,2026-04-23
2026-02-06 17:00:00+00:00,0.0,729.0,159.6,0.0,-729.0,159.6,-569.4,None,EE,2026-04-23
2026-02-06 18:00:00+00:00,0.0,881.25,219.175,0.0,-881.25,219.175,-662.075,None,EE,2026-04-23
2026-02-06 19:00:00+00:00,0.0,862.0,120.55000000000001,0.0,-862.0,120.55000000000001,-741.45,None,EE,2026-04-23
2026-02-06 20:00:00+00:00,0.0,411.0,0.0,272.95,-411.0,-272.95,-683.95,None,EE,2026-04-23
2026-02-06 21:00:00+00:00,0.0,689.25,49.575,0.0,-689.25,49.575,-639.675,None,EE,2026-04-23
2026-02-06 22:00:00+00:00,0.0,555.25,0.0,65.975,-555.25,-65.975,-621.225,None,EE,2026-04-23
2026-02-06 23:00:00+00:00,0.0,529.75,104.05,0.0,-529.75,104.05,-425.7,None,EE,2026-04-23
2026-02-07 00:00:00+00:00,0.0,502.75,82.3,0.0,-502.75,82.3,-420.45,None,EE,2026-04-23
2026-02-07 01:00:00+00:00,0.0,583.25,123.625,0.0,-583.25,123.625,-459.625,None,EE,2026-04-23
2026-02-07 02:00:00+00:00,0.0,607.25,133.825,0.0,-607.25,133.825,-473.425,None,EE,2026-04-23
2026-02-07 03:00:00+00:00,0.0,569.25,110.075,0.0,-569.25,110.075,-459.175,None,EE,2026-04-23
2026-02-07 04:00:00+00:00,0.0,667.0,234.475,0.0,-667.0,234.475,-432.525,None,EE,2026-04-23
2026-02-07 05:00:00+00:00,0.0,729.0,293.475,0.0,-729.0,293.475,-435.525,None,EE,2026-04-23
2026-02-07 06:00:00+00:00,0.0,883.0,391.875,0.0,-883.0,391.875,-491.125,None,EE,2026-04-23
2026-02-07 07:00:00+00:00,0.0,989.0,448.125,0.0,-989.0,448.125,-540.875,None,EE,2026-04-23
2026-02-07 08:00:00+00:00,0.0,1005.5,420.825,0.0,-1005.5,420.825,-584.675,None,EE,2026-04-23
2026-02-07 09:00:00+00:00,0.0,1004.5,421.125,0.0,-1004.5,421.125,-583.375,None,EE,2026-04-23
2026-02-07 10:00:00+00:00,0.0,945.25,371.175,0.0,-945.25,371.175,-574.075,None,EE,2026-04-23
2026-02-07 11:00:00+00:00,0.0,1006.0,429.725,0.0,-1006.0,429.725,-576.275,None,EE,2026-04-23
2026-02-07 12:00:00+00:00,0.0,928.75,355.7,0.0,-928.75,355.7,-573.05,None,EE,2026-04-23
2026-02-07 13:00:00+00:00,0.0,933.0,338.575,0.0,-933.0,338.575,-594.425,None,EE,2026-04-23
2026-02-07 14:00:00+00:00,0.0,815.0,227.95,0.0,-815.0,227.95,-587.05,None,EE,2026-04-23
2026-02-07 15:00:00+00:00,0.0,825.25,254.425,0.0,-825.25,254.425,-570.825,None,EE,2026-04-23
2026-02-07 16:00:00+00:00,0.0,718.5,213.75,0.0,-718.5,213.75,-504.75,None,EE,2026-04-23
2026-02-07 17:00:00+00:00,0.0,568.25,105.475,0.0,-568.25,105.475,-462.775,None,EE,2026-04-23
2026-02-07 18:00:00+00:00,0.0,524.75,113.8,0.0,-524.75,113.8,-410.95,None,EE,2026-04-23
2026-02-07 19:00:00+00:00,0.0,535.5,155.47500000000002,0.0,-535.5,155.47500000000002,-380.025,None,EE,2026-04-23
2026-02-07 20:00:00+00:00,0.0,317.25,11.65,30.85,-317.25,-19.200000000000003,-336.45,None,EE,2026-04-23
2026-02-07 21:00:00+00:00,0.0,165.75,0.0,154.825,-165.75,-154.825,-320.575,None,EE,2026-04-23
2026-02-07 22:00:00+00:00,0.0,37.75,0.0,271.25,-37.75,-271.25,-309.0,None,EE,2026-04-23
2026-02-07 23:00:00+00:00,0.0,44.75,0.0,255.825,-44.75,-255.825,-300.575,None,EE,2026-04-23
2026-02-08 00:00:00+00:00,0.0,162.75,0.0,119.675,-162.75,-119.675,-282.425,None,EE,2026-04-23
2026-02-08 01:00:00+00:00,0.0,147.0,0.0,172.65,-147.0,-172.65,-319.65,None,EE,2026-04-23
2026-02-08 02:00:00+00:00,0.0,102.25,0.0,245.375,-102.25,-245.375,-347.625,None,EE,2026-04-23
2026-02-08 03:00:00+00:00,0.0,83.0,0.0,255.975,-83.0,-255.975,-338.975,None,EE,2026-04-23
2026-02-08 04:00:00+00:00,0.0,192.75,0.0,183.375,-192.75,-183.375,-376.125,None,EE,2026-04-23
2026-02-08 05:00:00+00:00,0.0,130.25,0.0,291.65,-130.25,-291.65,-421.9,None,EE,2026-04-23
2026-02-08 06:00:00+00:00,0.0,185.75,0.0,311.525,-185.75,-311.525,-497.275,None,EE,2026-04-23
2026-02-08 07:00:00+00:00,0.0,336.75,0.0,253.3,-336.75,-253.3,-590.05,None,EE,2026-04-23
2026-02-08 08:00:00+00:00,0.0,365.0,0.0,200.775,-365.0,-200.775,-565.775,None,EE,2026-04-23
2026-02-08 09:00:00+00:00,0.0,386.0,0.0,157.9,-386.0,-157.9,-543.9,None,EE,2026-04-23
