,IT_NORD_CH,CH_IT_NORD,IT_NORD_FR,FR_IT_NORD,IT_NORD_SI,SI_IT_NORD,IT_NORD_AT,AT_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_NORD_CH_net_export,IT_NORD_FR_net_export,IT_NORD_SI_net_export,IT_NORD_AT_net_export,IT_NORD_IT_CNOR_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-30 07:00:00+00:00,0.0,2552.0,0.0,3622.0,8.25,104.75,0.0,246.0,888.75,0.0,-2552.0,-3622.0,-96.5,-246.0,888.75,-5627.75,None,IT_NORD,2026-04-23
2026-01-30 08:00:00+00:00,56.25,2161.75,0.0,2857.0,587.5,0.0,0.0,285.0,0.0,468.0,-2105.5,-2857.0,587.5,-285.0,-468.0,-5128.0,None,IT_NORD,2026-04-23
2026-01-30 09:00:00+00:00,215.75,1905.0,0.0,2857.0,566.0,0.0,0.0,243.75,0.0,892.0,-1689.25,-2857.0,566.0,-243.75,-892.0,-5116.0,None,IT_NORD,2026-04-23
2026-01-30 10:00:00+00:00,648.0,1370.0,0.0,2857.0,0.0,306.0,77.75,36.0,0.0,1005.0,-722.0,-2857.0,-306.0,41.75,-1005.0,-4848.25,None,IT_NORD,2026-04-23
2026-01-30 11:00:00+00:00,944.0,583.0,0.0,2769.0,142.0,0.0,120.0,0.0,0.0,1431.0,361.0,-2769.0,142.0,120.0,-1431.0,-3577.0,None,IT_NORD,2026-04-23
2026-01-30 12:00:00+00:00,1017.0,586.0,0.0,2769.0,157.0,8.5,120.0,0.0,0.0,1447.25,431.0,-2769.0,148.5,120.0,-1447.25,-3516.75,None,IT_NORD,2026-04-23
2026-01-30 13:00:00+00:00,975.0,912.0,0.0,2769.0,0.0,257.0,120.0,0.0,0.0,1189.25,63.0,-2769.0,-257.0,120.0,-1189.25,-4032.25,None,IT_NORD,2026-04-23
2026-01-30 14:00:00+00:00,443.0,1292.0,0.0,3632.0,0.0,300.0,120.0,0.0,0.0,776.0,-849.0,-3632.0,-300.0,120.0,-776.0,-5437.0,None,IT_NORD,2026-04-23
2026-01-30 15:00:00+00:00,420.0,1907.0,0.0,4313.0,0.0,284.25,66.0,26.25,794.5,0.0,-1487.0,-4313.0,-284.25,39.75,794.5,-5250.0,None,IT_NORD,2026-04-23
2026-01-30 16:00:00+00:00,494.0,2441.0,0.0,4342.0,0.0,382.0,96.0,0.0,2188.25,0.0,-1947.0,-4342.0,-382.0,96.0,2188.25,-4386.75,None,IT_NORD,2026-04-23
2026-01-30 17:00:00+00:00,616.0,2391.0,0.0,4591.0,0.0,276.25,0.0,223.0,2948.0,0.0,-1775.0,-4591.0,-276.25,-223.0,2948.0,-3917.25,None,IT_NORD,2026-04-23
2026-01-30 18:00:00+00:00,511.0,2552.0,0.0,4591.0,0.0,198.0,0.0,223.0,3324.5,0.0,-2041.0,-4591.0,-198.0,-223.0,3324.5,-3728.5,None,IT_NORD,2026-04-23
2026-01-30 19:00:00+00:00,374.5,1143.0,0.0,4591.0,0.0,348.0,30.0,115.5,2359.5,0.0,-768.5,-4591.0,-348.0,-85.5,2359.5,-3433.5,None,IT_NORD,2026-04-23
2026-01-30 20:00:00+00:00,375.0,745.0,0.0,4272.0,0.0,750.0,11.75,261.25,1584.75,0.0,-370.0,-4272.0,-750.0,-249.5,1584.75,-4056.75,None,IT_NORD,2026-04-23
2026-01-30 21:00:00+00:00,288.0,613.0,0.0,4272.0,0.0,750.0,0.0,357.5,1568.5,0.0,-325.0,-4272.0,-750.0,-357.5,1568.5,-4136.0,None,IT_NORD,2026-04-23
2026-01-30 22:00:00+00:00,126.0,1026.5,0.0,4124.0,0.0,638.0,0.0,301.0,1874.0,0.0,-900.5,-4124.0,-638.0,-301.0,1874.0,-4089.5,None,IT_NORD,2026-04-23
2026-01-30 23:00:00+00:00,216.0,1445.0,0.0,4642.0,0.0,719.0,0.0,365.0,2057.5,0.0,-1229.0,-4642.0,-719.0,-365.0,2057.5,-4897.5,None,IT_NORD,2026-04-23
2026-01-31 00:00:00+00:00,265.0,1092.5,0.0,4642.0,0.0,719.0,0.0,365.0,1882.25,0.0,-827.5,-4642.0,-719.0,-365.0,1882.25,-4671.25,None,IT_NORD,2026-04-23
2026-01-31 01:00:00+00:00,245.0,822.0,0.0,4642.0,0.0,719.0,0.0,365.0,1583.75,0.0,-577.0,-4642.0,-719.0,-365.0,1583.75,-4719.25,None,IT_NORD,2026-04-23
2026-01-31 02:00:00+00:00,428.0,792.0,0.0,4624.0,0.0,716.0,0.0,365.0,1471.75,0.0,-364.0,-4624.0,-716.0,-365.0,1471.75,-4597.25,None,IT_NORD,2026-04-23
2026-01-31 03:00:00+00:00,240.0,772.0,0.0,4624.0,0.0,716.0,0.0,365.0,1728.5,0.0,-532.0,-4624.0,-716.0,-365.0,1728.5,-4508.5,None,IT_NORD,2026-04-23
2026-01-31 04:00:00+00:00,195.0,847.0,0.0,4624.0,0.0,716.0,0.0,365.0,1825.5,0.0,-652.0,-4624.0,-716.0,-365.0,1825.5,-4531.5,None,IT_NORD,2026-04-23
2026-01-31 05:00:00+00:00,109.0,1068.5,0.0,4624.0,0.0,716.0,0.0,365.0,1669.0,0.0,-959.5,-4624.0,-716.0,-365.0,1669.0,-4995.5,None,IT_NORD,2026-04-23
2026-01-31 06:00:00+00:00,25.0,1744.25,0.0,4104.0,0.0,721.0,0.0,310.75,1883.5,0.0,-1719.25,-4104.0,-721.0,-310.75,1883.5,-4971.5,None,IT_NORD,2026-04-23
2026-01-31 07:00:00+00:00,13.0,1418.0,0.0,4104.0,0.0,721.0,0.0,361.5,1109.25,0.0,-1405.0,-4104.0,-721.0,-361.5,1109.25,-5482.25,None,IT_NORD,2026-04-23
2026-01-31 08:00:00+00:00,13.0,1220.0,0.0,4002.0,0.0,703.0,0.0,327.5,319.0,0.0,-1207.0,-4002.0,-703.0,-327.5,319.0,-5920.5,None,IT_NORD,2026-04-23
2026-01-31 09:00:00+00:00,371.75,1259.0,0.0,4002.0,0.0,703.0,0.0,333.5,0.0,340.25,-887.25,-4002.0,-703.0,-333.5,-340.25,-6266.0,None,IT_NORD,2026-04-23
2026-01-31 10:00:00+00:00,574.5,955.0,0.0,4002.0,0.0,703.0,0.0,302.5,0.0,186.0,-380.5,-4002.0,-703.0,-302.5,-186.0,-5574.0,None,IT_NORD,2026-04-23
2026-01-31 11:00:00+00:00,580.5,790.75,0.0,4001.0,0.0,703.0,0.0,341.75,116.25,33.0,-210.25,-4001.0,-703.0,-341.75,83.25,-5172.75,None,IT_NORD,2026-04-23
2026-01-31 12:00:00+00:00,542.0,704.0,0.0,4001.0,0.0,703.0,0.0,273.75,372.5,0.0,-162.0,-4001.0,-703.0,-273.75,372.5,-4767.25,None,IT_NORD,2026-04-23
2026-01-31 13:00:00+00:00,572.5,790.0,0.0,4001.0,0.0,703.0,0.0,308.5,634.5,0.0,-217.5,-4001.0,-703.0,-308.5,634.5,-4595.5,None,IT_NORD,2026-04-23
2026-01-31 14:00:00+00:00,700.5,757.0,0.0,4401.0,0.0,773.0,0.0,295.0,1247.25,0.0,-56.5,-4401.0,-773.0,-295.0,1247.25,-4278.25,None,IT_NORD,2026-04-23
2026-01-31 15:00:00+00:00,395.25,694.0,0.0,4401.0,0.0,715.75,35.5,99.0,1369.25,0.0,-298.75,-4401.0,-715.75,-63.5,1369.25,-4109.75,None,IT_NORD,2026-04-23
2026-01-31 16:00:00+00:00,86.0,804.0,0.0,4401.0,0.0,773.0,0.0,249.0,2584.5,0.0,-718.0,-4401.0,-773.0,-249.0,2584.5,-3556.5,None,IT_NORD,2026-04-23
2026-01-31 17:00:00+00:00,13.0,1337.0,0.0,3931.0,0.0,690.0,0.0,278.25,2645.0,0.0,-1324.0,-3931.0,-690.0,-278.25,2645.0,-3578.25,None,IT_NORD,2026-04-23
2026-01-31 18:00:00+00:00,0.0,1998.0,0.0,3931.0,0.0,690.0,0.0,239.0,2719.0,0.0,-1998.0,-3931.0,-690.0,-239.0,2719.0,-4139.0,None,IT_NORD,2026-04-23
2026-01-31 19:00:00+00:00,0.0,1676.75,0.0,3931.0,0.0,690.0,0.0,360.0,2566.0,0.0,-1676.75,-3931.0,-690.0,-360.0,2566.0,-4091.75,None,IT_NORD,2026-04-23
2026-01-31 20:00:00+00:00,113.75,1121.5,0.0,4441.0,0.0,780.0,0.0,385.0,2113.75,0.0,-1007.75,-4441.0,-780.0,-385.0,2113.75,-4500.0,None,IT_NORD,2026-04-23
2026-01-31 21:00:00+00:00,295.25,833.5,0.0,4441.0,0.0,780.0,0.0,385.0,1251.25,0.0,-538.25,-4441.0,-780.0,-385.0,1251.25,-4893.0,None,IT_NORD,2026-04-23
2026-01-31 22:00:00+00:00,190.5,637.5,0.0,4303.0,0.0,666.0,0.0,365.0,1308.0,0.0,-447.0,-4303.0,-666.0,-365.0,1308.0,-4473.0,None,IT_NORD,2026-04-23
2026-01-31 23:00:00+00:00,220.0,1212.75,0.0,4135.0,0.0,640.0,0.0,364.0,881.5,0.0,-992.75,-4135.0,-640.0,-364.0,881.5,-5250.25,None,IT_NORD,2026-04-23
2026-02-01 00:00:00+00:00,198.5,239.0,0.0,4135.0,0.0,640.0,0.0,364.0,45.75,252.25,-40.5,-4135.0,-640.0,-364.0,-206.5,-5386.0,None,IT_NORD,2026-04-23
2026-02-01 01:00:00+00:00,379.0,333.0,0.0,4135.0,0.0,640.0,0.0,364.0,0.0,696.5,46.0,-4135.0,-640.0,-364.0,-696.5,-5789.5,None,IT_NORD,2026-04-23
2026-02-01 02:00:00+00:00,409.0,400.0,0.0,4510.25,0.0,726.0,0.0,364.75,0.0,1244.0,9.0,-4510.25,-726.0,-364.75,-1244.0,-6836.0,None,IT_NORD,2026-04-23
2026-02-01 03:00:00+00:00,420.0,494.0,0.0,4510.0,0.0,726.0,0.0,365.0,0.0,1528.5,-74.0,-4510.0,-726.0,-365.0,-1528.5,-7203.5,None,IT_NORD,2026-04-23
2026-02-01 04:00:00+00:00,407.0,370.0,0.0,4510.0,0.0,726.0,0.0,365.0,0.0,1515.75,37.0,-4510.0,-726.0,-365.0,-1515.75,-7079.75,None,IT_NORD,2026-04-23
2026-02-01 05:00:00+00:00,466.0,409.5,0.0,4677.5,0.0,648.0,0.0,275.5,0.0,1264.5,56.5,-4677.5,-648.0,-275.5,-1264.5,-6809.0,None,IT_NORD,2026-04-23
2026-02-01 06:00:00+00:00,379.0,533.5,0.0,4706.0,0.0,729.0,0.0,105.75,0.0,1146.25,-154.5,-4706.0,-729.0,-105.75,-1146.25,-6841.5,None,IT_NORD,2026-04-23
2026-02-01 07:00:00+00:00,418.0,657.0,0.0,4706.0,0.0,729.0,0.0,84.25,0.0,1199.75,-239.0,-4706.0,-729.0,-84.25,-1199.75,-6958.0,None,IT_NORD,2026-04-23
2026-02-01 08:00:00+00:00,435.0,570.0,0.0,4448.5,0.0,389.25,165.0,0.0,0.0,1960.5,-135.0,-4448.5,-389.25,165.0,-1960.5,-6768.25,None,IT_NORD,2026-04-23
2026-02-01 09:00:00+00:00,422.0,457.0,0.0,4327.75,645.75,0.0,123.75,35.5,0.0,2679.25,-35.0,-4327.75,645.75,88.25,-2679.25,-6308.0,None,IT_NORD,2026-04-23
2026-02-01 10:00:00+00:00,404.0,724.0,0.0,2684.25,590.5,0.0,123.75,1.25,0.0,3069.5,-320.0,-2684.25,590.5,122.5,-3069.5,-5360.75,None,IT_NORD,2026-04-23
2026-02-01 11:00:00+00:00,429.0,701.0,0.0,2148.0,680.0,0.0,165.0,0.0,0.0,3307.75,-272.0,-2148.0,680.0,165.0,-3307.75,-4882.75,None,IT_NORD,2026-04-23
2026-02-01 12:00:00+00:00,486.0,670.0,0.0,2064.75,532.25,0.0,165.0,0.0,0.0,3177.25,-184.0,-2064.75,532.25,165.0,-3177.25,-4728.75,None,IT_NORD,2026-04-23
2026-02-01 13:00:00+00:00,454.0,739.0,0.0,2938.25,680.0,0.0,165.0,0.0,0.0,2745.5,-285.0,-2938.25,680.0,165.0,-2745.5,-5123.75,None,IT_NORD,2026-04-23
2026-02-01 14:00:00+00:00,433.0,440.0,0.0,4431.25,282.0,29.0,165.0,0.0,0.0,1841.75,-7.0,-4431.25,253.0,165.0,-1841.75,-5862.0,None,IT_NORD,2026-04-23
2026-02-01 15:00:00+00:00,587.0,343.0,0.0,4546.0,0.0,686.5,5.75,224.25,0.0,1101.25,244.0,-4546.0,-686.5,-218.5,-1101.25,-6308.25,None,IT_NORD,2026-04-23
2026-02-01 16:00:00+00:00,344.25,400.0,0.0,4546.0,0.0,681.0,0.0,298.75,0.0,337.25,-55.75,-4546.0,-681.0,-298.75,-337.25,-5918.75,None,IT_NORD,2026-04-23
2026-02-01 17:00:00+00:00,220.0,442.75,0.0,4481.25,0.0,694.0,0.0,365.0,0.0,191.75,-222.75,-4481.25,-694.0,-365.0,-191.75,-5954.75,None,IT_NORD,2026-04-23
2026-02-01 18:00:00+00:00,195.0,1166.5,0.0,4433.0,0.0,694.0,0.0,362.0,322.0,0.0,-971.5,-4433.0,-694.0,-362.0,322.0,-6138.5,None,IT_NORD,2026-04-23
2026-02-01 19:00:00+00:00,195.0,1649.25,0.0,4482.0,0.0,694.0,0.0,365.0,852.75,0.0,-1454.25,-4482.0,-694.0,-365.0,852.75,-6142.5,None,IT_NORD,2026-04-23
2026-02-01 20:00:00+00:00,199.75,1613.0,0.0,4246.0,0.0,657.0,0.0,365.0,713.75,0.0,-1413.25,-4246.0,-657.0,-365.0,713.75,-5967.5,None,IT_NORD,2026-04-23
2026-02-01 21:00:00+00:00,170.0,949.5,0.0,4246.0,0.0,657.0,0.0,365.0,529.25,0.0,-779.5,-4246.0,-657.0,-365.0,529.25,-5518.25,None,IT_NORD,2026-04-23
2026-02-01 22:00:00+00:00,198.0,548.0,0.0,4246.0,0.0,657.0,0.0,360.5,538.75,0.0,-350.0,-4246.0,-657.0,-360.5,538.75,-5074.75,None,IT_NORD,2026-04-23
2026-02-01 23:00:00+00:00,385.0,600.0,0.0,4138.0,0.0,641.0,0.0,365.0,54.25,130.25,-215.0,-4138.0,-641.0,-365.0,-76.0,-5435.0,None,IT_NORD,2026-04-23
2026-02-02 00:00:00+00:00,238.75,468.0,0.0,4138.0,0.0,641.0,0.0,365.0,0.0,432.75,-229.25,-4138.0,-641.0,-365.0,-432.75,-5806.0,None,IT_NORD,2026-04-23
2026-02-02 01:00:00+00:00,329.5,574.0,0.0,4138.0,0.0,641.0,0.0,365.0,0.0,368.5,-244.5,-4138.0,-641.0,-365.0,-368.5,-5757.0,None,IT_NORD,2026-04-23
2026-02-02 02:00:00+00:00,498.0,775.0,0.0,4138.0,0.0,641.0,0.0,365.0,160.5,0.0,-277.0,-4138.0,-641.0,-365.0,160.5,-5260.5,None,IT_NORD,2026-04-23
2026-02-02 03:00:00+00:00,415.0,774.0,0.0,4138.0,0.0,641.0,0.0,345.25,140.25,0.0,-359.0,-4138.0,-641.0,-345.25,140.25,-5343.0,None,IT_NORD,2026-04-23
2026-02-02 04:00:00+00:00,286.75,852.25,0.0,4138.0,0.0,577.5,56.75,182.5,471.0,0.0,-565.5,-4138.0,-577.5,-125.75,471.0,-4935.75,None,IT_NORD,2026-04-23
2026-02-02 05:00:00+00:00,460.0,857.25,0.0,4138.0,246.0,320.5,123.0,91.25,838.25,0.0,-397.25,-4138.0,-74.5,31.75,838.25,-3739.75,None,IT_NORD,2026-04-23
2026-02-02 06:00:00+00:00,720.0,1454.25,0.0,4200.0,660.0,0.0,90.0,72.25,893.25,0.0,-734.25,-4200.0,660.0,17.75,893.25,-3363.25,None,IT_NORD,2026-04-23
2026-02-02 07:00:00+00:00,440.75,2281.0,0.0,3977.0,618.5,0.0,0.0,94.0,566.0,0.0,-1840.25,-3977.0,618.5,-94.0,566.0,-4726.75,None,IT_NORD,2026-04-23
2026-02-02 08:00:00+00:00,775.0,2138.75,0.0,3355.0,554.75,0.0,35.0,0.0,0.0,1068.5,-1363.75,-3355.0,554.75,35.0,-1068.5,-5197.5,None,IT_NORD,2026-04-23
2026-02-02 09:00:00+00:00,828.0,1650.0,0.0,3355.0,370.0,9.0,35.0,0.0,0.0,2041.75,-822.0,-3355.0,361.0,35.0,-2041.75,-5822.75,None,IT_NORD,2026-04-23
2026-02-02 10:00:00+00:00,697.25,1622.0,0.0,3355.0,174.0,1.0,35.0,0.0,0.0,2083.75,-924.75,-3355.0,173.0,35.0,-2083.75,-6155.5,None,IT_NORD,2026-04-23
2026-02-02 11:00:00+00:00,1054.75,1396.0,0.0,3265.0,0.0,372.75,35.0,0.0,0.0,2109.75,-341.25,-3265.0,-372.75,35.0,-2109.75,-6053.75,None,IT_NORD,2026-04-23
2026-02-02 12:00:00+00:00,681.0,1413.0,0.0,3238.0,0.0,361.0,103.5,0.0,0.0,2107.5,-732.0,-3238.0,-361.0,103.5,-2107.5,-6335.0,None,IT_NORD,2026-04-23
2026-02-02 13:00:00+00:00,497.0,1820.0,0.0,3238.0,257.25,9.5,96.75,0.0,0.0,1803.5,-1323.0,-3238.0,247.75,96.75,-1803.5,-6020.0,None,IT_NORD,2026-04-23
2026-02-02 14:00:00+00:00,832.5,1916.0,0.0,3846.0,572.75,0.0,110.5,0.0,0.0,1128.5,-1083.5,-3846.0,572.75,110.5,-1128.5,-5374.75,None,IT_NORD,2026-04-23
2026-02-02 15:00:00+00:00,396.5,2258.5,0.0,4200.0,545.5,0.0,30.0,260.5,1132.25,0.0,-1862.0,-4200.0,545.5,-230.5,1132.25,-4614.75,None,IT_NORD,2026-04-23
2026-02-02 16:00:00+00:00,372.25,2788.0,0.0,4200.0,660.0,0.0,40.75,162.5,2767.25,0.0,-2415.75,-4200.0,660.0,-121.75,2767.25,-3310.25,None,IT_NORD,2026-04-23
2026-02-02 17:00:00+00:00,295.0,3032.0,0.0,4200.0,660.0,0.0,0.25,161.5,3331.75,0.0,-2737.0,-4200.0,660.0,-161.25,3331.75,-3106.5,None,IT_NORD,2026-04-23
2026-02-02 18:00:00+00:00,225.0,3155.0,0.0,4200.0,598.25,0.0,0.0,385.0,3595.5,0.0,-2930.0,-4200.0,598.25,-385.0,3595.5,-3321.25,None,IT_NORD,2026-04-23
2026-02-02 19:00:00+00:00,363.5,2163.0,0.0,4200.0,552.75,0.0,0.0,323.5,2826.25,0.0,-1799.5,-4200.0,552.75,-323.5,2826.25,-2944.0,None,IT_NORD,2026-04-23
2026-02-02 20:00:00+00:00,175.0,716.0,0.0,4200.0,62.0,463.5,0.0,385.0,1414.0,0.0,-541.0,-4200.0,-401.5,-385.0,1414.0,-4113.5,None,IT_NORD,2026-04-23
2026-02-02 21:00:00+00:00,259.0,500.0,0.0,4200.0,0.0,753.0,0.0,381.75,753.25,0.0,-241.0,-4200.0,-753.0,-381.75,753.25,-4822.5,None,IT_NORD,2026-04-23
2026-02-02 22:00:00+00:00,537.25,422.0,0.0,4138.0,0.0,641.0,0.0,365.0,341.5,0.0,115.25,-4138.0,-641.0,-365.0,341.5,-4687.25,None,IT_NORD,2026-04-23
2026-02-02 23:00:00+00:00,712.0,379.75,0.0,4200.0,0.0,711.0,0.0,365.0,14.0,143.25,332.25,-4200.0,-711.0,-365.0,-129.25,-5073.0,None,IT_NORD,2026-04-23
2026-02-03 00:00:00+00:00,836.0,522.75,0.0,4200.0,0.0,711.0,0.0,365.0,0.0,161.5,313.25,-4200.0,-711.0,-365.0,-161.5,-5124.25,None,IT_NORD,2026-04-23
2026-02-03 01:00:00+00:00,696.0,45.0,0.0,4200.0,0.0,711.0,0.0,365.0,0.0,591.5,651.0,-4200.0,-711.0,-365.0,-591.5,-5216.5,None,IT_NORD,2026-04-23
2026-02-03 02:00:00+00:00,917.0,98.0,0.0,4200.0,0.0,696.0,0.0,365.0,0.0,521.5,819.0,-4200.0,-696.0,-365.0,-521.5,-4963.5,None,IT_NORD,2026-04-23
2026-02-03 03:00:00+00:00,982.0,405.0,0.0,4200.0,0.0,696.0,0.0,361.25,0.0,569.25,577.0,-4200.0,-696.0,-361.25,-569.25,-5249.5,None,IT_NORD,2026-04-23
2026-02-03 04:00:00+00:00,846.0,218.0,0.0,4200.0,0.0,673.25,41.25,268.25,0.0,684.5,628.0,-4200.0,-673.25,-227.0,-684.5,-5156.75,None,IT_NORD,2026-04-23
2026-02-03 05:00:00+00:00,917.0,376.0,0.0,4200.0,80.25,366.0,119.0,79.75,83.75,130.75,541.0,-4200.0,-285.75,39.25,-47.0,-3952.5,None,IT_NORD,2026-04-23
2026-02-03 06:00:00+00:00,540.25,1255.0,0.0,4200.0,775.0,0.0,0.0,264.5,214.25,10.25,-714.75,-4200.0,775.0,-264.5,204.0,-4200.25,None,IT_NORD,2026-04-23
2026-02-03 07:00:00+00:00,150.0,2340.0,0.0,4200.0,643.75,0.0,50.75,192.5,66.75,70.25,-2190.0,-4200.0,643.75,-141.75,-3.5,-5891.5,None,IT_NORD,2026-04-23
2026-02-03 08:00:00+00:00,403.5,2702.0,0.0,4082.0,165.0,305.0,86.0,50.25,0.0,758.75,-2298.5,-4082.0,-140.0,35.75,-758.75,-7243.5,None,IT_NORD,2026-04-23
2026-02-03 09:00:00+00:00,190.0,1888.5,0.0,4082.0,0.0,669.0,0.0,370.0,0.0,864.5,-1698.5,-4082.0,-669.0,-370.0,-864.5,-7684.0,None,IT_NORD,2026-04-23
2026-02-03 10:00:00+00:00,160.0,1929.0,0.0,4006.0,0.0,704.0,0.0,356.0,0.0,905.5,-1769.0,-4006.0,-704.0,-356.0,-905.5,-7740.5,None,IT_NORD,2026-04-23
2026-02-03 11:00:00+00:00,160.0,1415.5,0.0,3354.0,0.0,589.0,0.0,319.0,0.0,959.75,-1255.5,-3354.0,-589.0,-319.0,-959.75,-6477.25,None,IT_NORD,2026-04-23
2026-02-03 12:00:00+00:00,160.0,1244.0,0.0,3354.0,0.0,589.0,0.0,319.0,0.0,1166.0,-1084.0,-3354.0,-589.0,-319.0,-1166.0,-6512.0,None,IT_NORD,2026-04-23
2026-02-03 13:00:00+00:00,160.0,1769.5,0.0,3354.0,0.0,489.25,0.0,319.0,0.0,934.5,-1609.5,-3354.0,-489.25,-319.0,-934.5,-6706.25,None,IT_NORD,2026-04-23
2026-02-03 14:00:00+00:00,101.0,1767.5,0.0,3998.0,395.0,0.0,0.0,342.25,0.0,624.5,-1666.5,-3998.0,395.0,-342.25,-624.5,-6236.25,None,IT_NORD,2026-04-23
2026-02-03 15:00:00+00:00,100.0,1831.25,0.0,4127.0,240.75,223.75,38.75,165.25,602.5,0.0,-1731.25,-4127.0,17.0,-126.5,602.5,-5365.25,None,IT_NORD,2026-04-23
2026-02-03 16:00:00+00:00,100.0,2212.0,0.0,4127.0,574.0,0.0,0.0,303.0,1415.25,0.0,-2112.0,-4127.0,574.0,-303.0,1415.25,-4552.75,None,IT_NORD,2026-04-23
2026-02-03 17:00:00+00:00,100.0,2123.25,0.0,4200.0,419.75,0.0,0.0,385.0,1866.0,0.0,-2023.25,-4200.0,419.75,-385.0,1866.0,-4322.5,None,IT_NORD,2026-04-23
2026-02-03 18:00:00+00:00,100.0,1746.25,0.0,4200.0,0.0,303.0,0.0,369.5,2266.75,0.0,-1646.25,-4200.0,-303.0,-369.5,2266.75,-4252.0,None,IT_NORD,2026-04-23
2026-02-03 19:00:00+00:00,143.75,768.0,0.0,4200.0,0.0,382.0,0.0,189.0,1631.0,0.0,-624.25,-4200.0,-382.0,-189.0,1631.0,-3764.25,None,IT_NORD,2026-04-23
2026-02-03 20:00:00+00:00,189.5,535.5,0.0,3936.0,0.0,660.5,0.0,231.25,69.5,107.75,-346.0,-3936.0,-660.5,-231.25,-38.25,-5212.0,None,IT_NORD,2026-04-23
2026-02-03 21:00:00+00:00,249.5,542.0,0.0,3936.0,0.0,691.0,0.0,348.75,0.0,384.25,-292.5,-3936.0,-691.0,-348.75,-384.25,-5652.5,None,IT_NORD,2026-04-23
2026-02-03 22:00:00+00:00,415.5,334.0,0.0,3771.0,0.0,584.0,0.0,339.0,0.0,701.5,81.5,-3771.0,-584.0,-339.0,-701.5,-5314.0,None,IT_NORD,2026-04-23
2026-02-03 23:00:00+00:00,165.0,663.0,0.0,4107.0,0.0,636.0,0.0,362.0,84.25,46.0,-498.0,-4107.0,-636.0,-362.0,38.25,-5564.75,None,IT_NORD,2026-04-23
2026-02-04 00:00:00+00:00,235.0,426.75,0.0,4107.0,0.0,636.0,0.0,361.25,0.0,103.5,-191.75,-4107.0,-636.0,-361.25,-103.5,-5399.5,None,IT_NORD,2026-04-23
2026-02-04 01:00:00+00:00,244.0,329.0,0.0,4107.0,0.0,636.0,0.0,352.0,0.0,134.0,-85.0,-4107.0,-636.0,-352.0,-134.0,-5314.0,None,IT_NORD,2026-04-23
2026-02-04 02:00:00+00:00,235.0,293.75,0.0,3969.0,0.0,614.0,0.0,353.0,0.0,260.25,-58.75,-3969.0,-614.0,-353.0,-260.25,-5255.0,None,IT_NORD,2026-04-23
2026-02-04 03:00:00+00:00,309.0,436.75,0.0,3969.0,0.0,614.0,0.0,350.5,0.0,267.25,-127.75,-3969.0,-614.0,-350.5,-267.25,-5328.5,None,IT_NORD,2026-04-23
2026-02-04 04:00:00+00:00,433.0,423.5,0.0,3969.0,0.0,498.75,49.5,173.75,0.0,908.25,9.5,-3969.0,-498.75,-124.25,-908.25,-5490.75,None,IT_NORD,2026-04-23
2026-02-04 05:00:00+00:00,789.0,733.75,0.0,3969.0,396.0,102.5,165.0,0.0,0.0,1274.75,55.25,-3969.0,293.5,165.0,-1274.75,-4730.0,None,IT_NORD,2026-04-23
2026-02-04 06:00:00+00:00,212.5,1322.0,0.0,3966.0,536.25,0.0,120.0,0.0,193.5,26.0,-1109.5,-3966.0,536.25,120.0,167.5,-4251.75,None,IT_NORD,2026-04-23
2026-02-04 07:00:00+00:00,168.5,2286.0,0.0,3966.0,537.75,0.0,30.0,183.5,424.5,0.0,-2117.5,-3966.0,537.75,-153.5,424.5,-5274.75,None,IT_NORD,2026-04-23
2026-02-04 08:00:00+00:00,0.0,2930.0,0.0,3498.0,544.75,0.0,0.0,304.25,0.0,198.0,-2930.0,-3498.0,544.75,-304.25,-198.0,-6385.5,None,IT_NORD,2026-04-23
2026-02-04 09:00:00+00:00,29.0,3387.0,0.0,3498.0,325.5,0.0,0.0,293.25,0.0,256.75,-3358.0,-3498.0,325.5,-293.25,-256.75,-7080.5,None,IT_NORD,2026-04-23
2026-02-04 10:00:00+00:00,62.5,3388.0,0.0,3498.0,0.0,614.0,61.75,0.25,0.0,425.25,-3325.5,-3498.0,-614.0,61.5,-425.25,-7801.25,None,IT_NORD,2026-04-23
2026-02-04 11:00:00+00:00,124.0,2767.0,0.0,3346.0,0.0,583.75,120.0,0.0,0.0,562.0,-2643.0,-3346.0,-583.75,120.0,-562.0,-7014.75,None,IT_NORD,2026-04-23
2026-02-04 12:00:00+00:00,50.0,2789.0,0.0,3346.0,0.0,331.25,120.0,0.0,0.0,637.25,-2739.0,-3346.0,-331.25,120.0,-637.25,-6933.5,None,IT_NORD,2026-04-23
2026-02-04 13:00:00+00:00,5.5,3078.0,0.0,3346.0,0.0,329.75,111.0,0.0,0.0,526.25,-3072.5,-3346.0,-329.75,111.0,-526.25,-7163.5,None,IT_NORD,2026-04-23
2026-02-04 14:00:00+00:00,18.0,2966.0,0.0,3439.0,241.5,0.0,0.0,246.75,127.75,40.25,-2948.0,-3439.0,241.5,-246.75,87.5,-6304.75,None,IT_NORD,2026-04-23
2026-02-04 15:00:00+00:00,0.0,2343.0,0.0,3439.0,165.0,117.75,48.0,94.5,375.0,0.0,-2343.0,-3439.0,47.25,-46.5,375.0,-5406.25,None,IT_NORD,2026-04-23
