,IT_CALA_IT_SICI,IT_SICI_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-29 04:00:00+00:00,0.0,765.5,1773.25,0.0,-765.5,1773.25,1007.75,None,IT_CALA,2026-04-23
2026-01-29 05:00:00+00:00,0.0,900.25,2186.75,0.0,-900.25,2186.75,1286.5,None,IT_CALA,2026-04-23
2026-01-29 06:00:00+00:00,0.0,906.0,2114.25,0.0,-906.0,2114.25,1208.25,None,IT_CALA,2026-04-23
2026-01-29 07:00:00+00:00,0.0,1066.5,2344.75,0.0,-1066.5,2344.75,1278.25,None,IT_CALA,2026-04-23
2026-01-29 08:00:00+00:00,0.0,1120.5,2404.0,0.0,-1120.5,2404.0,1283.5,None,IT_CALA,2026-04-23
2026-01-29 09:00:00+00:00,0.0,939.75,2286.5,0.0,-939.75,2286.5,1346.75,None,IT_CALA,2026-04-23
2026-01-29 10:00:00+00:00,0.0,923.25,2262.0,0.0,-923.25,2262.0,1338.75,None,IT_CALA,2026-04-23
2026-01-29 11:00:00+00:00,0.0,1034.5,2319.0,0.0,-1034.5,2319.0,1284.5,None,IT_CALA,2026-04-23
2026-01-29 12:00:00+00:00,0.0,1023.75,2337.0,0.0,-1023.75,2337.0,1313.25,None,IT_CALA,2026-04-23
2026-01-29 13:00:00+00:00,0.0,888.75,2206.5,0.0,-888.75,2206.5,1317.75,None,IT_CALA,2026-04-23
2026-01-29 14:00:00+00:00,0.0,613.75,2135.75,0.0,-613.75,2135.75,1522.0,None,IT_CALA,2026-04-23
2026-01-29 15:00:00+00:00,0.0,663.25,2290.75,0.0,-663.25,2290.75,1627.5,None,IT_CALA,2026-04-23
2026-01-29 16:00:00+00:00,0.0,286.0,1969.0,0.0,-286.0,1969.0,1683.0,None,IT_CALA,2026-04-23
2026-01-29 17:00:00+00:00,14.25,62.5,1845.25,0.0,-48.25,1845.25,1797.0,None,IT_CALA,2026-04-23
2026-01-29 18:00:00+00:00,114.25,0.0,1727.0,0.0,114.25,1727.0,1841.25,None,IT_CALA,2026-04-23
2026-01-29 19:00:00+00:00,302.5,0.0,1602.25,0.0,302.5,1602.25,1904.75,None,IT_CALA,2026-04-23
2026-01-29 20:00:00+00:00,407.0,0.0,1461.0,0.0,407.0,1461.0,1868.0,None,IT_CALA,2026-04-23
2026-01-29 21:00:00+00:00,499.5,0.0,1469.5,0.0,499.5,1469.5,1969.0,None,IT_CALA,2026-04-23
2026-01-29 22:00:00+00:00,302.0,0.0,1152.75,0.0,302.0,1152.75,1454.75,None,IT_CALA,2026-04-23
2026-01-29 23:00:00+00:00,359.5,0.0,635.75,0.0,359.5,635.75,995.25,None,IT_CALA,2026-04-23
2026-01-30 00:00:00+00:00,309.5,0.0,709.25,0.0,309.5,709.25,1018.75,None,IT_CALA,2026-04-23
2026-01-30 01:00:00+00:00,302.75,0.0,716.25,0.0,302.75,716.25,1019.0,None,IT_CALA,2026-04-23
2026-01-30 02:00:00+00:00,354.25,0.0,647.75,0.0,354.25,647.75,1002.0,None,IT_CALA,2026-04-23
2026-01-30 03:00:00+00:00,447.25,0.0,518.25,0.0,447.25,518.25,965.5,None,IT_CALA,2026-04-23
2026-01-30 04:00:00+00:00,522.0,0.0,528.25,0.0,522.0,528.25,1050.25,None,IT_CALA,2026-04-23
2026-01-30 05:00:00+00:00,352.0,5.5,1011.25,0.0,346.5,1011.25,1357.75,None,IT_CALA,2026-04-23
2026-01-30 06:00:00+00:00,328.0,0.0,1097.5,0.0,328.0,1097.5,1425.5,None,IT_CALA,2026-04-23
2026-01-30 07:00:00+00:00,255.25,0.0,1130.75,0.0,255.25,1130.75,1386.0,None,IT_CALA,2026-04-23
2026-01-30 08:00:00+00:00,238.25,0.0,1001.0,0.0,238.25,1001.0,1239.25,None,IT_CALA,2026-04-23
2026-01-30 09:00:00+00:00,523.5,0.0,721.5,0.0,523.5,721.5,1245.0,None,IT_CALA,2026-04-23
2026-01-30 10:00:00+00:00,171.25,0.0,989.25,0.0,171.25,989.25,1160.5,None,IT_CALA,2026-04-23
2026-01-30 11:00:00+00:00,0.0,245.5,1421.0,0.0,-245.5,1421.0,1175.5,None,IT_CALA,2026-04-23
2026-01-30 12:00:00+00:00,0.0,460.25,1721.75,0.0,-460.25,1721.75,1261.5,None,IT_CALA,2026-04-23
2026-01-30 13:00:00+00:00,0.0,583.5,1973.75,0.0,-583.5,1973.75,1390.25,None,IT_CALA,2026-04-23
2026-01-30 14:00:00+00:00,0.0,1022.25,2456.75,0.0,-1022.25,2456.75,1434.5,None,IT_CALA,2026-04-23
2026-01-30 15:00:00+00:00,0.0,702.75,2162.5,0.0,-702.75,2162.5,1459.75,None,IT_CALA,2026-04-23
2026-01-30 16:00:00+00:00,0.0,266.5,1795.75,0.0,-266.5,1795.75,1529.25,None,IT_CALA,2026-04-23
2026-01-30 17:00:00+00:00,0.0,121.25,1678.5,0.0,-121.25,1678.5,1557.25,None,IT_CALA,2026-04-23
2026-01-30 18:00:00+00:00,33.5,0.0,1539.75,0.0,33.5,1539.75,1573.25,None,IT_CALA,2026-04-23
2026-01-30 19:00:00+00:00,76.0,0.0,1438.75,0.0,76.0,1438.75,1514.75,None,IT_CALA,2026-04-23
2026-01-30 20:00:00+00:00,260.5,15.0,1340.75,0.0,245.5,1340.75,1586.25,None,IT_CALA,2026-04-23
2026-01-30 21:00:00+00:00,443.0,0.0,1251.75,0.0,443.0,1251.75,1694.75,None,IT_CALA,2026-04-23
2026-01-30 22:00:00+00:00,260.5,0.0,1270.5,0.0,260.5,1270.5,1531.0,None,IT_CALA,2026-04-23
2026-01-30 23:00:00+00:00,214.75,15.75,1038.5,0.0,199.0,1038.5,1237.5,None,IT_CALA,2026-04-23
2026-01-31 00:00:00+00:00,304.0,0.0,943.25,0.0,304.0,943.25,1247.25,None,IT_CALA,2026-04-23
2026-01-31 01:00:00+00:00,363.75,0.0,806.5,0.0,363.75,806.5,1170.25,None,IT_CALA,2026-04-23
2026-01-31 02:00:00+00:00,461.5,0.0,716.25,0.0,461.5,716.25,1177.75,None,IT_CALA,2026-04-23
2026-01-31 03:00:00+00:00,614.5,0.0,532.75,0.0,614.5,532.75,1147.25,None,IT_CALA,2026-04-23
2026-01-31 04:00:00+00:00,735.25,0.0,338.5,0.0,735.25,338.5,1073.75,None,IT_CALA,2026-04-23
2026-01-31 05:00:00+00:00,861.5,0.0,299.75,0.0,861.5,299.75,1161.25,None,IT_CALA,2026-04-23
2026-01-31 06:00:00+00:00,740.25,0.0,527.75,0.0,740.25,527.75,1268.0,None,IT_CALA,2026-04-23
2026-01-31 07:00:00+00:00,95.75,0.0,1215.25,0.0,95.75,1215.25,1311.0,None,IT_CALA,2026-04-23
2026-01-31 08:00:00+00:00,164.25,44.75,1214.0,0.0,119.5,1214.0,1333.5,None,IT_CALA,2026-04-23
2026-01-31 09:00:00+00:00,353.25,0.0,953.75,0.0,353.25,953.75,1307.0,None,IT_CALA,2026-04-23
2026-01-31 10:00:00+00:00,384.0,0.0,841.5,0.0,384.0,841.5,1225.5,None,IT_CALA,2026-04-23
2026-01-31 11:00:00+00:00,497.25,0.0,750.5,0.0,497.25,750.5,1247.75,None,IT_CALA,2026-04-23
2026-01-31 12:00:00+00:00,582.0,0.0,689.75,0.0,582.0,689.75,1271.75,None,IT_CALA,2026-04-23
2026-01-31 13:00:00+00:00,695.75,0.0,539.25,0.0,695.75,539.25,1235.0,None,IT_CALA,2026-04-23
2026-01-31 14:00:00+00:00,874.0,0.0,201.25,6.0,874.0,195.25,1069.25,None,IT_CALA,2026-04-23
2026-01-31 15:00:00+00:00,771.25,0.0,616.75,0.0,771.25,616.75,1388.0,None,IT_CALA,2026-04-23
2026-01-31 16:00:00+00:00,537.25,0.0,996.75,0.0,537.25,996.75,1534.0,None,IT_CALA,2026-04-23
2026-01-31 17:00:00+00:00,741.0,0.0,956.5,0.0,741.0,956.5,1697.5,None,IT_CALA,2026-04-23
2026-01-31 18:00:00+00:00,843.5,0.0,880.5,0.0,843.5,880.5,1724.0,None,IT_CALA,2026-04-23
2026-01-31 19:00:00+00:00,1143.0,0.0,587.0,0.0,1143.0,587.0,1730.0,None,IT_CALA,2026-04-23
2026-01-31 20:00:00+00:00,1369.75,0.0,392.75,0.0,1369.75,392.75,1762.5,None,IT_CALA,2026-04-23
2026-01-31 21:00:00+00:00,1233.0,0.0,597.25,0.0,1233.0,597.25,1830.25,None,IT_CALA,2026-04-23
2026-01-31 22:00:00+00:00,940.5,0.0,414.5,0.0,940.5,414.5,1355.0,None,IT_CALA,2026-04-23
2026-01-31 23:00:00+00:00,272.75,55.25,109.5,79.5,217.5,30.0,247.5,None,IT_CALA,2026-04-23
2026-02-01 00:00:00+00:00,181.0,0.0,104.25,2.25,181.0,102.0,283.0,None,IT_CALA,2026-04-23
2026-02-01 01:00:00+00:00,0.0,95.25,326.25,0.0,-95.25,326.25,231.0,None,IT_CALA,2026-04-23
2026-02-01 02:00:00+00:00,0.0,275.25,524.0,0.0,-275.25,524.0,248.75,None,IT_CALA,2026-04-23
2026-02-01 03:00:00+00:00,0.0,372.75,608.0,0.0,-372.75,608.0,235.25,None,IT_CALA,2026-04-23
2026-02-01 04:00:00+00:00,0.0,399.25,606.25,0.0,-399.25,606.25,207.0,None,IT_CALA,2026-04-23
2026-02-01 05:00:00+00:00,0.0,372.75,580.0,0.0,-372.75,580.0,207.25,None,IT_CALA,2026-04-23
2026-02-01 06:00:00+00:00,0.0,409.75,738.5,0.0,-409.75,738.5,328.75,None,IT_CALA,2026-04-23
2026-02-01 07:00:00+00:00,0.0,414.25,713.25,0.0,-414.25,713.25,299.0,None,IT_CALA,2026-04-23
2026-02-01 08:00:00+00:00,0.0,450.0,656.25,0.0,-450.0,656.25,206.25,None,IT_CALA,2026-04-23
2026-02-01 09:00:00+00:00,0.0,608.75,806.5,0.0,-608.75,806.5,197.75,None,IT_CALA,2026-04-23
2026-02-01 10:00:00+00:00,0.0,703.0,942.75,0.0,-703.0,942.75,239.75,None,IT_CALA,2026-04-23
2026-02-01 11:00:00+00:00,0.0,757.0,1033.5,0.0,-757.0,1033.5,276.5,None,IT_CALA,2026-04-23
2026-02-01 12:00:00+00:00,0.0,705.75,1014.5,0.0,-705.75,1014.5,308.75,None,IT_CALA,2026-04-23
2026-02-01 13:00:00+00:00,0.0,694.75,1052.75,0.0,-694.75,1052.75,358.0,None,IT_CALA,2026-04-23
2026-02-01 14:00:00+00:00,0.0,359.0,792.0,0.0,-359.0,792.0,433.0,None,IT_CALA,2026-04-23
2026-02-01 15:00:00+00:00,101.5,19.0,942.75,0.0,82.5,942.75,1025.25,None,IT_CALA,2026-04-23
2026-02-01 16:00:00+00:00,445.25,0.0,1305.5,0.0,445.25,1305.5,1750.75,None,IT_CALA,2026-04-23
2026-02-01 17:00:00+00:00,171.75,0.0,1625.25,0.0,171.75,1625.25,1797.0,None,IT_CALA,2026-04-23
2026-02-01 18:00:00+00:00,278.75,0.0,1444.0,0.0,278.75,1444.0,1722.75,None,IT_CALA,2026-04-23
2026-02-01 19:00:00+00:00,576.0,0.0,1089.5,0.0,576.0,1089.5,1665.5,None,IT_CALA,2026-04-23
2026-02-01 20:00:00+00:00,644.75,0.0,1022.0,0.0,644.75,1022.0,1666.75,None,IT_CALA,2026-04-23
2026-02-01 21:00:00+00:00,848.75,0.0,735.25,0.0,848.75,735.25,1584.0,None,IT_CALA,2026-04-23
2026-02-01 22:00:00+00:00,578.5,0.0,691.75,0.0,578.5,691.75,1270.25,None,IT_CALA,2026-04-23
2026-02-01 23:00:00+00:00,445.25,0.0,702.25,0.0,445.25,702.25,1147.5,None,IT_CALA,2026-04-23
2026-02-02 00:00:00+00:00,342.5,0.0,824.0,0.0,342.5,824.0,1166.5,None,IT_CALA,2026-04-23
2026-02-02 01:00:00+00:00,301.25,0.0,882.0,0.0,301.25,882.0,1183.25,None,IT_CALA,2026-04-23
2026-02-02 02:00:00+00:00,357.0,0.0,718.25,0.0,357.0,718.25,1075.25,None,IT_CALA,2026-04-23
2026-02-02 03:00:00+00:00,420.25,0.0,615.0,0.0,420.25,615.0,1035.25,None,IT_CALA,2026-04-23
2026-02-02 04:00:00+00:00,563.0,0.0,459.25,0.0,563.0,459.25,1022.25,None,IT_CALA,2026-04-23
2026-02-02 05:00:00+00:00,418.0,4.0,1279.0,0.0,414.0,1279.0,1693.0,None,IT_CALA,2026-04-23
2026-02-02 06:00:00+00:00,502.0,0.0,1216.0,0.0,502.0,1216.0,1718.0,None,IT_CALA,2026-04-23
2026-02-02 07:00:00+00:00,300.0,0.0,1350.0,0.0,300.0,1350.0,1650.0,None,IT_CALA,2026-04-23
2026-02-02 08:00:00+00:00,177.0,0.0,1514.5,0.0,177.0,1514.5,1691.5,None,IT_CALA,2026-04-23
2026-02-02 09:00:00+00:00,194.0,0.0,1212.0,0.0,194.0,1212.0,1406.0,None,IT_CALA,2026-04-23
2026-02-02 10:00:00+00:00,18.75,31.5,1423.25,0.0,-12.75,1423.25,1410.5,None,IT_CALA,2026-04-23
2026-02-02 11:00:00+00:00,3.0,37.0,1445.25,0.0,-34.0,1445.25,1411.25,None,IT_CALA,2026-04-23
2026-02-02 12:00:00+00:00,0.0,78.0,1568.5,0.0,-78.0,1568.5,1490.5,None,IT_CALA,2026-04-23
2026-02-02 13:00:00+00:00,150.75,0.0,1588.5,0.0,150.75,1588.5,1739.25,None,IT_CALA,2026-04-23
2026-02-02 14:00:00+00:00,446.0,0.0,1521.5,0.0,446.0,1521.5,1967.5,None,IT_CALA,2026-04-23
2026-02-02 15:00:00+00:00,577.25,0.0,1532.25,0.0,577.25,1532.25,2109.5,None,IT_CALA,2026-04-23
2026-02-02 16:00:00+00:00,609.5,0.0,1241.75,0.0,609.5,1241.75,1851.25,None,IT_CALA,2026-04-23
2026-02-02 17:00:00+00:00,830.0,0.0,956.75,0.0,830.0,956.75,1786.75,None,IT_CALA,2026-04-23
2026-02-02 18:00:00+00:00,727.5,0.0,1021.75,0.0,727.5,1021.75,1749.25,None,IT_CALA,2026-04-23
2026-02-02 19:00:00+00:00,723.5,0.0,1113.25,0.0,723.5,1113.25,1836.75,None,IT_CALA,2026-04-23
2026-02-02 20:00:00+00:00,694.25,0.0,1167.25,0.0,694.25,1167.25,1861.5,None,IT_CALA,2026-04-23
2026-02-02 21:00:00+00:00,707.5,0.0,1234.25,0.0,707.5,1234.25,1941.75,None,IT_CALA,2026-04-23
2026-02-02 22:00:00+00:00,381.5,0.0,857.25,0.0,381.5,857.25,1238.75,None,IT_CALA,2026-04-23
2026-02-02 23:00:00+00:00,36.75,3.0,587.0,0.0,33.75,587.0,620.75,None,IT_CALA,2026-04-23
2026-02-03 00:00:00+00:00,0.0,116.5,680.25,0.0,-116.5,680.25,563.75,None,IT_CALA,2026-04-23
2026-02-03 01:00:00+00:00,0.0,157.25,737.5,0.0,-157.25,737.5,580.25,None,IT_CALA,2026-04-23
2026-02-03 02:00:00+00:00,0.0,205.5,814.25,0.0,-205.5,814.25,608.75,None,IT_CALA,2026-04-23
2026-02-03 03:00:00+00:00,0.0,250.0,879.5,0.0,-250.0,879.5,629.5,None,IT_CALA,2026-04-23
2026-02-03 04:00:00+00:00,0.0,179.75,914.5,0.0,-179.75,914.5,734.75,None,IT_CALA,2026-04-23
2026-02-03 05:00:00+00:00,0.0,321.5,1401.75,0.0,-321.5,1401.75,1080.25,None,IT_CALA,2026-04-23
2026-02-03 06:00:00+00:00,0.0,511.5,1526.5,0.0,-511.5,1526.5,1015.0,None,IT_CALA,2026-04-23
2026-02-03 07:00:00+00:00,0.0,474.0,1531.25,0.0,-474.0,1531.25,1057.25,None,IT_CALA,2026-04-23
2026-02-03 08:00:00+00:00,0.0,545.5,1600.0,0.0,-545.5,1600.0,1054.5,None,IT_CALA,2026-04-23
2026-02-03 09:00:00+00:00,0.0,840.5,1596.0,0.0,-840.5,1596.0,755.5,None,IT_CALA,2026-04-23
2026-02-03 10:00:00+00:00,0.0,929.5,1600.0,0.0,-929.5,1600.0,670.5,None,IT_CALA,2026-04-23
2026-02-03 11:00:00+00:00,0.0,944.25,1600.0,0.0,-944.25,1600.0,655.75,None,IT_CALA,2026-04-23
2026-02-03 12:00:00+00:00,0.0,883.5,1600.0,0.0,-883.5,1600.0,716.5,None,IT_CALA,2026-04-23
2026-02-03 13:00:00+00:00,0.0,811.5,1600.0,0.0,-811.5,1600.0,788.5,None,IT_CALA,2026-04-23
2026-02-03 14:00:00+00:00,0.0,400.5,1539.25,0.0,-400.5,1539.25,1138.75,None,IT_CALA,2026-04-23
2026-02-03 15:00:00+00:00,113.0,3.25,1600.0,0.0,109.75,1600.0,1709.75,None,IT_CALA,2026-04-23
2026-02-03 16:00:00+00:00,238.0,0.0,1518.0,0.0,238.0,1518.0,1756.0,None,IT_CALA,2026-04-23
2026-02-03 17:00:00+00:00,305.25,0.0,1453.75,0.0,305.25,1453.75,1759.0,None,IT_CALA,2026-04-23
2026-02-03 18:00:00+00:00,415.5,0.0,1301.25,0.0,415.5,1301.25,1716.75,None,IT_CALA,2026-04-23
2026-02-03 19:00:00+00:00,386.75,0.0,1220.25,0.0,386.75,1220.25,1607.0,None,IT_CALA,2026-04-23
2026-02-03 20:00:00+00:00,329.75,0.0,1391.5,0.0,329.75,1391.5,1721.25,None,IT_CALA,2026-04-23
2026-02-03 21:00:00+00:00,303.0,0.0,1319.0,0.0,303.0,1319.0,1622.0,None,IT_CALA,2026-04-23
2026-02-03 22:00:00+00:00,44.25,37.25,1115.5,0.0,7.0,1115.5,1122.5,None,IT_CALA,2026-04-23
2026-02-03 23:00:00+00:00,0.0,263.75,1270.5,0.0,-263.75,1270.5,1006.75,None,IT_CALA,2026-04-23
2026-02-04 00:00:00+00:00,0.0,412.75,1307.75,0.0,-412.75,1307.75,895.0,None,IT_CALA,2026-04-23
2026-02-04 01:00:00+00:00,0.0,499.5,1429.0,0.0,-499.5,1429.0,929.5,None,IT_CALA,2026-04-23
2026-02-04 02:00:00+00:00,0.0,513.75,1462.5,0.0,-513.75,1462.5,948.75,None,IT_CALA,2026-04-23
2026-02-04 03:00:00+00:00,0.0,479.0,1444.25,0.0,-479.0,1444.25,965.25,None,IT_CALA,2026-04-23
2026-02-04 04:00:00+00:00,0.0,296.75,1467.5,0.0,-296.75,1467.5,1170.75,None,IT_CALA,2026-04-23
2026-02-04 05:00:00+00:00,58.5,18.75,1437.0,0.0,39.75,1437.0,1476.75,None,IT_CALA,2026-04-23
2026-02-04 06:00:00+00:00,513.0,0.0,1218.0,0.0,513.0,1218.0,1731.0,None,IT_CALA,2026-04-23
2026-02-04 07:00:00+00:00,522.75,0.0,1218.0,0.0,522.75,1218.0,1740.75,None,IT_CALA,2026-04-23
2026-02-04 08:00:00+00:00,367.25,0.0,1218.0,0.0,367.25,1218.0,1585.25,None,IT_CALA,2026-04-23
2026-02-04 09:00:00+00:00,173.75,52.0,1218.0,0.0,121.75,1218.0,1339.75,None,IT_CALA,2026-04-23
2026-02-04 10:00:00+00:00,0.0,245.25,1218.0,0.0,-245.25,1218.0,972.75,None,IT_CALA,2026-04-23
2026-02-04 11:00:00+00:00,0.0,517.75,1420.0,0.0,-517.75,1420.0,902.25,None,IT_CALA,2026-04-23
2026-02-04 12:00:00+00:00,0.0,585.25,1508.75,0.0,-585.25,1508.75,923.5,None,IT_CALA,2026-04-23
2026-02-04 13:00:00+00:00,0.0,457.25,1600.0,0.0,-457.25,1600.0,1142.75,None,IT_CALA,2026-04-23
2026-02-04 14:00:00+00:00,46.75,175.75,1600.0,0.0,-129.0,1600.0,1471.0,None,IT_CALA,2026-04-23
2026-02-04 15:00:00+00:00,268.25,0.0,1600.0,0.0,268.25,1600.0,1868.25,None,IT_CALA,2026-04-23
2026-02-04 16:00:00+00:00,2.5,94.25,2383.25,0.0,-91.75,2383.25,2291.5,None,IT_CALA,2026-04-23
2026-02-04 17:00:00+00:00,255.0,0.0,2133.75,0.0,255.0,2133.75,2388.75,None,IT_CALA,2026-04-23
2026-02-04 18:00:00+00:00,706.5,0.0,1623.25,0.0,706.5,1623.25,2329.75,None,IT_CALA,2026-04-23
2026-02-04 19:00:00+00:00,1045.0,0.0,1150.0,0.0,1045.0,1150.0,2195.0,None,IT_CALA,2026-04-23
2026-02-04 20:00:00+00:00,1152.75,0.0,1087.5,0.0,1152.75,1087.5,2240.25,None,IT_CALA,2026-04-23
2026-02-04 21:00:00+00:00,907.5,0.0,1354.0,0.0,907.5,1354.0,2261.5,None,IT_CALA,2026-04-23
2026-02-04 22:00:00+00:00,642.25,0.0,733.25,0.0,642.25,733.25,1375.5,None,IT_CALA,2026-04-23
2026-02-04 23:00:00+00:00,497.25,0.0,360.0,0.0,497.25,360.0,857.25,None,IT_CALA,2026-04-23
2026-02-05 00:00:00+00:00,298.25,0.0,393.5,0.0,298.25,393.5,691.75,None,IT_CALA,2026-04-23
2026-02-05 01:00:00+00:00,107.25,0.0,588.25,0.0,107.25,588.25,695.5,None,IT_CALA,2026-04-23
2026-02-05 02:00:00+00:00,5.75,48.25,752.75,0.0,-42.5,752.75,710.25,None,IT_CALA,2026-04-23
2026-02-05 03:00:00+00:00,0.0,103.0,791.25,0.0,-103.0,791.25,688.25,None,IT_CALA,2026-04-23
2026-02-05 04:00:00+00:00,0.0,69.75,717.25,0.0,-69.75,717.25,647.5,None,IT_CALA,2026-04-23
2026-02-05 05:00:00+00:00,44.0,308.5,1566.25,0.0,-264.5,1566.25,1301.75,None,IT_CALA,2026-04-23
2026-02-05 06:00:00+00:00,0.0,361.25,2064.0,0.0,-361.25,2064.0,1702.75,None,IT_CALA,2026-04-23
2026-02-05 07:00:00+00:00,0.0,511.75,2221.5,0.0,-511.75,2221.5,1709.75,None,IT_CALA,2026-04-23
2026-02-05 08:00:00+00:00,0.0,662.25,2262.5,0.0,-662.25,2262.5,1600.25,None,IT_CALA,2026-04-23
2026-02-05 09:00:00+00:00,0.0,550.75,2121.75,0.0,-550.75,2121.75,1571.0,None,IT_CALA,2026-04-23
2026-02-05 10:00:00+00:00,0.0,674.25,1601.5,0.0,-674.25,1601.5,927.25,None,IT_CALA,2026-04-23
2026-02-05 11:00:00+00:00,0.0,373.5,1534.0,0.0,-373.5,1534.0,1160.5,None,IT_CALA,2026-04-23
2026-02-05 12:00:00+00:00,0.0,324.5,1553.5,0.0,-324.5,1553.5,1229.0,None,IT_CALA,2026-04-23
2026-02-05 13:00:00+00:00,0.0,160.25,1349.5,0.0,-160.25,1349.5,1189.25,None,IT_CALA,2026-04-23
2026-02-05 14:00:00+00:00,0.0,356.75,1672.75,0.0,-356.75,1672.75,1316.0,None,IT_CALA,2026-04-23
2026-02-05 15:00:00+00:00,175.5,0.0,1908.0,0.0,175.5,1908.0,2083.5,None,IT_CALA,2026-04-23
2026-02-05 16:00:00+00:00,332.25,0.0,1929.75,0.0,332.25,1929.75,2262.0,None,IT_CALA,2026-04-23
2026-02-05 17:00:00+00:00,554.5,0.0,1692.0,0.0,554.5,1692.0,2246.5,None,IT_CALA,2026-04-23
2026-02-05 18:00:00+00:00,742.75,0.0,1324.25,0.0,742.75,1324.25,2067.0,None,IT_CALA,2026-04-23
2026-02-05 19:00:00+00:00,737.0,0.0,1294.75,0.0,737.0,1294.75,2031.75,None,IT_CALA,2026-04-23
2026-02-05 20:00:00+00:00,760.25,0.0,759.0,0.0,760.25,759.0,1519.25,None,IT_CALA,2026-04-23
2026-02-05 21:00:00+00:00,869.25,0.0,497.5,0.0,869.25,497.5,1366.75,None,IT_CALA,2026-04-23
2026-02-05 22:00:00+00:00,620.5,0.0,432.0,0.0,620.5,432.0,1052.5,None,IT_CALA,2026-04-23
2026-02-05 23:00:00+00:00,218.75,0.0,264.0,0.0,218.75,264.0,482.75,None,IT_CALA,2026-04-23
2026-02-06 00:00:00+00:00,45.0,2.5,487.5,0.0,42.5,487.5,530.0,None,IT_CALA,2026-04-23
2026-02-06 01:00:00+00:00,4.25,39.75,546.0,0.0,-35.5,546.0,510.5,None,IT_CALA,2026-04-23
2026-02-06 02:00:00+00:00,0.0,123.0,595.5,0.0,-123.0,595.5,472.5,None,IT_CALA,2026-04-23
2026-02-06 03:00:00+00:00,0.0,137.0,690.75,0.0,-137.0,690.75,553.75,None,IT_CALA,2026-04-23
2026-02-06 04:00:00+00:00,25.0,29.75,1046.25,0.0,-4.75,1046.25,1041.5,None,IT_CALA,2026-04-23
2026-02-06 05:00:00+00:00,10.0,168.0,1244.0,0.0,-158.0,1244.0,1086.0,None,IT_CALA,2026-04-23
2026-02-06 06:00:00+00:00,39.5,441.0,1584.75,0.0,-401.5,1584.75,1183.25,None,IT_CALA,2026-04-23
2026-02-06 07:00:00+00:00,0.0,806.75,1948.75,0.0,-806.75,1948.75,1142.0,None,IT_CALA,2026-04-23
2026-02-06 08:00:00+00:00,0.0,584.5,1714.5,0.0,-584.5,1714.5,1130.0,None,IT_CALA,2026-04-23
2026-02-06 09:00:00+00:00,0.0,462.75,1102.0,0.0,-462.75,1102.0,639.25,None,IT_CALA,2026-04-23
2026-02-06 10:00:00+00:00,0.0,360.5,1000.75,0.0,-360.5,1000.75,640.25,None,IT_CALA,2026-04-23
2026-02-06 11:00:00+00:00,0.0,349.25,984.75,0.0,-349.25,984.75,635.5,None,IT_CALA,2026-04-23
2026-02-06 12:00:00+00:00,0.0,341.75,875.75,0.0,-341.75,875.75,534.0,None,IT_CALA,2026-04-23
2026-02-06 13:00:00+00:00,0.0,303.0,775.25,0.0,-303.0,775.25,472.25,None,IT_CALA,2026-04-23
2026-02-06 14:00:00+00:00,0.0,550.25,1152.25,0.0,-550.25,1152.25,602.0,None,IT_CALA,2026-04-23
2026-02-06 15:00:00+00:00,0.0,244.5,1540.75,0.0,-244.5,1540.75,1296.25,None,IT_CALA,2026-04-23
2026-02-06 16:00:00+00:00,331.0,0.0,1583.5,0.0,331.0,1583.5,1914.5,None,IT_CALA,2026-04-23
2026-02-06 17:00:00+00:00,633.5,0.0,1708.25,0.0,633.5,1708.25,2341.75,None,IT_CALA,2026-04-23
2026-02-06 18:00:00+00:00,976.75,0.0,1454.5,0.0,976.75,1454.5,2431.25,None,IT_CALA,2026-04-23
2026-02-06 19:00:00+00:00,944.75,0.0,1477.75,0.0,944.75,1477.75,2422.5,None,IT_CALA,2026-04-23
2026-02-06 20:00:00+00:00,865.75,0.0,1494.5,0.0,865.75,1494.5,2360.25,None,IT_CALA,2026-04-23
2026-02-06 21:00:00+00:00,739.75,0.0,1465.0,0.0,739.75,1465.0,2204.75,None,IT_CALA,2026-04-23
2026-02-06 22:00:00+00:00,570.75,0.0,1365.0,0.0,570.75,1365.0,1935.75,None,IT_CALA,2026-04-23
2026-02-06 23:00:00+00:00,298.5,0.0,957.5,0.0,298.5,957.5,1256.0,None,IT_CALA,2026-04-23
2026-02-07 00:00:00+00:00,265.25,0.0,1011.0,0.0,265.25,1011.0,1276.25,None,IT_CALA,2026-04-23
2026-02-07 01:00:00+00:00,274.25,0.0,979.25,0.0,274.25,979.25,1253.5,None,IT_CALA,2026-04-23
2026-02-07 02:00:00+00:00,306.0,0.0,1004.5,0.0,306.0,1004.5,1310.5,None,IT_CALA,2026-04-23
2026-02-07 03:00:00+00:00,379.5,0.0,909.75,0.0,379.5,909.75,1289.25,None,IT_CALA,2026-04-23
2026-02-07 04:00:00+00:00,468.75,0.0,744.5,0.0,468.75,744.5,1213.25,None,IT_CALA,2026-04-23
2026-02-07 05:00:00+00:00,498.5,0.0,611.25,0.0,498.5,611.25,1109.75,None,IT_CALA,2026-04-23
