,SE_2_NO_3,NO_3_SE_2,SE_2_NO_4,NO_4_SE_2,SE_2_SE_1,SE_1_SE_2,SE_2_SE_3,SE_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-03 07:00:00+00:00,1140.75,0.0,0.0,0.0,0.0,22.25,5998.0,0.0,1140.75,0.0,-22.25,5998.0,7116.5,None,SE_2,2026-04-23
2026-03-03 08:00:00+00:00,1949.5,0.0,23.75,0.0,0.0,0.0,5036.0,0.0,1949.5,23.75,0.0,5036.0,7009.25,None,SE_2,2026-04-23
2026-03-03 09:00:00+00:00,2191.25,0.0,197.25,0.0,310.5,0.0,4066.5,0.0,2191.25,197.25,310.5,4066.5,6765.5,None,SE_2,2026-04-23
2026-03-03 10:00:00+00:00,1985.25,0.0,338.0,0.0,819.5,0.0,3550.25,0.0,1985.25,338.0,819.5,3550.25,6693.0,None,SE_2,2026-04-23
2026-03-03 11:00:00+00:00,1823.25,0.0,271.25,0.0,1461.5,0.0,3136.25,0.0,1823.25,271.25,1461.5,3136.25,6692.25,None,SE_2,2026-04-23
2026-03-03 12:00:00+00:00,1848.25,0.0,280.25,0.0,1499.0,0.0,3158.0,0.0,1848.25,280.25,1499.0,3158.0,6785.5,None,SE_2,2026-04-23
2026-03-03 13:00:00+00:00,1836.5,0.0,348.25,0.0,1792.75,0.0,3003.75,0.0,1836.5,348.25,1792.75,3003.75,6981.25,None,SE_2,2026-04-23
2026-03-03 14:00:00+00:00,1928.0,0.0,277.5,0.0,1798.25,0.0,3175.75,0.0,1928.0,277.5,1798.25,3175.75,7179.5,None,SE_2,2026-04-23
2026-03-03 15:00:00+00:00,2122.5,0.0,103.5,0.0,1235.0,0.0,4054.0,0.0,2122.5,103.5,1235.0,4054.0,7515.0,None,SE_2,2026-04-23
2026-03-03 16:00:00+00:00,1800.0,0.0,105.75,0.0,532.25,0.0,5411.0,0.0,1800.0,105.75,532.25,5411.0,7849.0,None,SE_2,2026-04-23
2026-03-03 17:00:00+00:00,1570.0,0.0,0.0,0.0,250.0,0.0,6077.5,0.0,1570.0,0.0,250.0,6077.5,7897.5,None,SE_2,2026-04-23
2026-03-03 18:00:00+00:00,1996.5,0.0,87.5,0.0,332.0,0.0,5593.75,0.0,1996.5,87.5,332.0,5593.75,8009.75,None,SE_2,2026-04-23
2026-03-03 19:00:00+00:00,2119.25,0.0,162.75,0.0,329.5,0.0,5306.75,0.0,2119.25,162.75,329.5,5306.75,7918.25,None,SE_2,2026-04-23
2026-03-03 20:00:00+00:00,2236.5,0.0,394.5,0.0,621.0,0.0,4666.75,0.0,2236.5,394.5,621.0,4666.75,7918.75,None,SE_2,2026-04-23
2026-03-03 21:00:00+00:00,2320.0,0.0,462.25,0.0,699.0,0.0,4156.75,0.0,2320.0,462.25,699.0,4156.75,7638.0,None,SE_2,2026-04-23
2026-03-03 22:00:00+00:00,2224.0,0.0,817.25,0.0,803.0,0.0,3859.75,0.0,2224.0,817.25,803.0,3859.75,7704.0,None,SE_2,2026-04-23
2026-03-03 23:00:00+00:00,1950.5,0.0,781.75,0.0,370.75,0.0,3006.0,0.0,1950.5,781.75,370.75,3006.0,6109.0,None,SE_2,2026-04-23
2026-03-04 00:00:00+00:00,1869.5,0.0,791.5,0.0,385.5,0.0,2770.5,0.0,1869.5,791.5,385.5,2770.5,5817.0,None,SE_2,2026-04-23
2026-03-04 01:00:00+00:00,1827.25,0.0,829.25,0.0,478.0,0.0,2736.25,0.0,1827.25,829.25,478.0,2736.25,5870.75,None,SE_2,2026-04-23
2026-03-04 02:00:00+00:00,1945.75,0.0,67.75,0.0,0.0,60.0,3778.0,0.0,1945.75,67.75,-60.0,3778.0,5731.5,None,SE_2,2026-04-23
2026-03-04 03:00:00+00:00,1775.25,0.0,0.0,0.0,0.0,372.0,4385.5,0.0,1775.25,0.0,-372.0,4385.5,5788.75,None,SE_2,2026-04-23
2026-03-04 04:00:00+00:00,1340.5,0.0,0.0,0.0,0.0,215.75,5040.0,0.0,1340.5,0.0,-215.75,5040.0,6164.75,None,SE_2,2026-04-23
2026-03-04 05:00:00+00:00,1129.75,0.0,0.0,0.0,0.0,291.75,5656.5,0.0,1129.75,0.0,-291.75,5656.5,6494.5,None,SE_2,2026-04-23
2026-03-04 06:00:00+00:00,678.75,0.0,0.0,0.0,0.0,355.0,6399.0,0.0,678.75,0.0,-355.0,6399.0,6722.75,None,SE_2,2026-04-23
2026-03-04 07:00:00+00:00,1525.25,0.0,0.0,0.0,0.0,0.0,5980.25,0.0,1525.25,0.0,0.0,5980.25,7505.5,None,SE_2,2026-04-23
2026-03-04 08:00:00+00:00,2047.0,0.0,108.5,0.0,0.0,0.0,5671.25,0.0,2047.0,108.5,0.0,5671.25,7826.75,None,SE_2,2026-04-23
2026-03-04 09:00:00+00:00,2333.25,0.0,465.25,0.0,120.25,0.0,5147.75,0.0,2333.25,465.25,120.25,5147.75,8066.5,None,SE_2,2026-04-23
2026-03-04 10:00:00+00:00,2542.25,0.0,587.0,0.0,425.5,0.0,4557.0,0.0,2542.25,587.0,425.5,4557.0,8111.75,None,SE_2,2026-04-23
2026-03-04 11:00:00+00:00,2542.5,0.0,597.25,0.0,588.5,0.0,4516.75,0.0,2542.5,597.25,588.5,4516.75,8245.0,None,SE_2,2026-04-23
2026-03-04 12:00:00+00:00,2573.0,0.0,596.0,0.0,662.25,0.0,4535.5,0.0,2573.0,596.0,662.25,4535.5,8366.75,None,SE_2,2026-04-23
2026-03-04 13:00:00+00:00,2589.5,0.0,587.25,0.0,712.0,0.0,4445.75,0.0,2589.5,587.25,712.0,4445.75,8334.5,None,SE_2,2026-04-23
2026-03-04 14:00:00+00:00,2438.25,0.0,419.75,0.0,386.0,0.0,4985.0,0.0,2438.25,419.75,386.0,4985.0,8229.0,None,SE_2,2026-04-23
2026-03-04 15:00:00+00:00,1846.25,0.0,146.5,0.0,50.0,0.0,5602.75,0.0,1846.25,146.5,50.0,5602.75,7645.5,None,SE_2,2026-04-23
2026-03-04 16:00:00+00:00,1090.0,0.0,0.0,0.0,139.0,0.0,6385.25,0.0,1090.0,0.0,139.0,6385.25,7614.25,None,SE_2,2026-04-23
2026-03-04 17:00:00+00:00,844.75,0.0,0.0,0.0,236.75,0.0,6429.75,0.0,844.75,0.0,236.75,6429.75,7511.25,None,SE_2,2026-04-23
2026-03-04 18:00:00+00:00,1052.75,0.0,0.0,0.0,144.5,0.0,6256.0,0.0,1052.75,0.0,144.5,6256.0,7453.25,None,SE_2,2026-04-23
2026-03-04 19:00:00+00:00,1180.75,0.0,0.0,0.0,125.0,0.0,5964.25,0.0,1180.75,0.0,125.0,5964.25,7270.0,None,SE_2,2026-04-23
2026-03-04 20:00:00+00:00,1157.0,0.0,0.0,0.0,39.5,0.0,5784.0,0.0,1157.0,0.0,39.5,5784.0,6980.5,None,SE_2,2026-04-23
2026-03-04 21:00:00+00:00,1300.0,0.0,0.0,0.0,0.0,0.0,5587.0,0.0,1300.0,0.0,0.0,5587.0,6887.0,None,SE_2,2026-04-23
2026-03-04 22:00:00+00:00,1425.5,0.0,0.0,0.0,0.0,0.0,5506.5,0.0,1425.5,0.0,0.0,5506.5,6932.0,None,SE_2,2026-04-23
2026-03-04 23:00:00+00:00,1927.25,0.0,0.0,0.0,0.0,0.0,5145.75,0.0,1927.25,0.0,0.0,5145.75,7073.0,None,SE_2,2026-04-23
2026-03-05 00:00:00+00:00,1732.5,0.0,0.0,0.0,0.0,2.25,5103.75,0.0,1732.5,0.0,-2.25,5103.75,6834.0,None,SE_2,2026-04-23
2026-03-05 01:00:00+00:00,1554.0,0.0,0.0,0.0,0.0,88.75,5185.0,0.0,1554.0,0.0,-88.75,5185.0,6650.25,None,SE_2,2026-04-23
2026-03-05 02:00:00+00:00,1476.0,0.0,0.0,0.0,0.0,280.25,5238.5,0.0,1476.0,0.0,-280.25,5238.5,6434.25,None,SE_2,2026-04-23
2026-03-05 03:00:00+00:00,1415.25,0.0,0.0,0.0,0.0,500.5,5202.25,0.0,1415.25,0.0,-500.5,5202.25,6117.0,None,SE_2,2026-04-23
2026-03-05 04:00:00+00:00,586.0,0.0,0.0,0.0,0.0,1046.75,6286.75,0.0,586.0,0.0,-1046.75,6286.75,5826.0,None,SE_2,2026-04-23
2026-03-05 05:00:00+00:00,184.25,0.0,0.0,13.75,0.0,1352.25,6818.5,0.0,184.25,-13.75,-1352.25,6818.5,5636.75,None,SE_2,2026-04-23
2026-03-05 06:00:00+00:00,0.0,0.0,0.0,242.75,0.0,1569.75,7367.0,0.0,0.0,-242.75,-1569.75,7367.0,5554.5,None,SE_2,2026-04-23
2026-03-05 07:00:00+00:00,93.0,0.0,0.0,49.75,0.0,1536.75,7060.5,0.0,93.0,-49.75,-1536.75,7060.5,5567.0,None,SE_2,2026-04-23
2026-03-05 08:00:00+00:00,325.5,0.0,0.0,0.0,0.0,1288.25,6634.25,0.0,325.5,0.0,-1288.25,6634.25,5671.5,None,SE_2,2026-04-23
2026-03-05 09:00:00+00:00,738.25,0.0,0.0,0.0,0.0,839.0,5507.5,0.0,738.25,0.0,-839.0,5507.5,5406.75,None,SE_2,2026-04-23
2026-03-05 10:00:00+00:00,1168.75,0.0,0.0,0.0,0.0,433.25,4266.0,0.0,1168.75,0.0,-433.25,4266.0,5001.5,None,SE_2,2026-04-23
2026-03-05 11:00:00+00:00,1411.5,0.0,0.0,0.0,0.0,196.0,3567.25,0.0,1411.5,0.0,-196.0,3567.25,4782.75,None,SE_2,2026-04-23
2026-03-05 12:00:00+00:00,1239.25,0.0,0.0,0.0,0.0,310.0,3802.5,0.0,1239.25,0.0,-310.0,3802.5,4731.75,None,SE_2,2026-04-23
2026-03-05 13:00:00+00:00,1118.25,0.0,0.0,0.0,0.0,462.5,4159.25,0.0,1118.25,0.0,-462.5,4159.25,4815.0,None,SE_2,2026-04-23
2026-03-05 14:00:00+00:00,533.0,0.0,0.0,49.25,0.0,901.0,5714.5,0.0,533.0,-49.25,-901.0,5714.5,5297.25,None,SE_2,2026-04-23
2026-03-05 15:00:00+00:00,136.75,0.0,0.0,601.5,0.0,965.25,6823.25,0.0,136.75,-601.5,-965.25,6823.25,5393.25,None,SE_2,2026-04-23
2026-03-05 16:00:00+00:00,0.0,0.0,0.0,986.75,0.0,1014.25,7283.0,0.0,0.0,-986.75,-1014.25,7283.0,5282.0,None,SE_2,2026-04-23
2026-03-05 17:00:00+00:00,0.0,0.0,0.0,978.5,0.0,995.25,7448.75,0.0,0.0,-978.5,-995.25,7448.75,5475.0,None,SE_2,2026-04-23
2026-03-05 18:00:00+00:00,25.75,0.0,0.0,475.0,0.0,913.5,6986.5,0.0,25.75,-475.0,-913.5,6986.5,5623.75,None,SE_2,2026-04-23
2026-03-05 19:00:00+00:00,341.5,0.0,0.0,77.5,0.0,970.75,6379.0,0.0,341.5,-77.5,-970.75,6379.0,5672.25,None,SE_2,2026-04-23
2026-03-05 20:00:00+00:00,344.0,0.0,0.0,48.25,0.0,986.5,6144.25,0.0,344.0,-48.25,-986.5,6144.25,5453.5,None,SE_2,2026-04-23
2026-03-05 21:00:00+00:00,626.75,0.0,0.0,0.0,0.0,954.25,5758.0,0.0,626.75,0.0,-954.25,5758.0,5430.5,None,SE_2,2026-04-23
2026-03-05 22:00:00+00:00,913.0,0.0,0.0,0.0,0.0,833.0,5280.25,0.0,913.0,0.0,-833.0,5280.25,5360.25,None,SE_2,2026-04-23
2026-03-05 23:00:00+00:00,1152.25,0.0,0.0,0.0,0.0,622.5,5029.5,0.0,1152.25,0.0,-622.5,5029.5,5559.25,None,SE_2,2026-04-23
2026-03-06 00:00:00+00:00,745.5,0.0,0.0,0.0,0.0,726.5,5377.25,0.0,745.5,0.0,-726.5,5377.25,5396.25,None,SE_2,2026-04-23
2026-03-06 01:00:00+00:00,582.75,0.0,0.0,0.0,0.0,832.25,5467.25,0.0,582.75,0.0,-832.25,5467.25,5217.75,None,SE_2,2026-04-23
2026-03-06 02:00:00+00:00,745.5,0.0,0.0,0.0,0.0,1038.25,5367.5,0.0,745.5,0.0,-1038.25,5367.5,5074.75,None,SE_2,2026-04-23
2026-03-06 03:00:00+00:00,839.0,0.0,0.0,0.0,0.0,1180.75,5319.75,0.0,839.0,0.0,-1180.75,5319.75,4978.0,None,SE_2,2026-04-23
2026-03-06 04:00:00+00:00,552.75,0.0,0.0,0.0,0.0,1311.25,5753.75,0.0,552.75,0.0,-1311.25,5753.75,4995.25,None,SE_2,2026-04-23
2026-03-06 05:00:00+00:00,150.25,0.0,0.0,100.75,0.0,1553.25,6326.0,0.0,150.25,-100.75,-1553.25,6326.0,4822.25,None,SE_2,2026-04-23
2026-03-06 06:00:00+00:00,95.75,0.0,0.0,251.0,0.0,1516.75,6624.25,0.0,95.75,-251.0,-1516.75,6624.25,4952.25,None,SE_2,2026-04-23
2026-03-06 07:00:00+00:00,521.25,0.0,0.0,0.0,0.0,1321.75,5951.5,0.0,521.25,0.0,-1321.75,5951.5,5151.0,None,SE_2,2026-04-23
2026-03-06 08:00:00+00:00,1257.0,0.0,0.0,0.0,0.0,508.5,4626.25,0.0,1257.0,0.0,-508.5,4626.25,5374.75,None,SE_2,2026-04-23
2026-03-06 09:00:00+00:00,1796.5,0.0,0.0,0.0,0.0,106.75,3896.75,0.0,1796.5,0.0,-106.75,3896.75,5586.5,None,SE_2,2026-04-23
2026-03-06 10:00:00+00:00,2048.5,0.0,0.0,0.0,0.0,0.0,3638.75,0.0,2048.5,0.0,0.0,3638.75,5687.25,None,SE_2,2026-04-23
2026-03-06 11:00:00+00:00,2155.75,0.0,0.25,0.0,0.0,0.0,3847.75,0.0,2155.75,0.25,0.0,3847.75,6003.75,None,SE_2,2026-04-23
2026-03-06 12:00:00+00:00,2280.75,0.0,90.5,0.0,85.25,0.0,3940.0,0.0,2280.75,90.5,85.25,3940.0,6396.5,None,SE_2,2026-04-23
2026-03-06 13:00:00+00:00,2386.0,0.0,0.0,0.0,10.0,0.0,4266.75,0.0,2386.0,0.0,10.0,4266.75,6662.75,None,SE_2,2026-04-23
2026-03-06 14:00:00+00:00,1586.0,0.0,0.0,0.0,0.0,37.5,5126.25,0.0,1586.0,0.0,-37.5,5126.25,6674.75,None,SE_2,2026-04-23
2026-03-06 15:00:00+00:00,444.75,0.0,0.0,0.0,5.25,131.5,6042.25,0.0,444.75,0.0,-126.25,6042.25,6360.75,None,SE_2,2026-04-23
2026-03-06 16:00:00+00:00,266.5,0.0,0.0,98.25,0.0,473.75,6410.75,0.0,266.5,-98.25,-473.75,6410.75,6105.25,None,SE_2,2026-04-23
2026-03-06 17:00:00+00:00,0.0,0.0,0.0,137.0,0.0,928.0,6583.0,0.0,0.0,-137.0,-928.0,6583.0,5518.0,None,SE_2,2026-04-23
2026-03-06 18:00:00+00:00,176.25,0.0,0.0,0.0,0.0,1329.75,6340.5,0.0,176.25,0.0,-1329.75,6340.5,5187.0,None,SE_2,2026-04-23
2026-03-06 19:00:00+00:00,406.5,0.0,0.0,0.0,0.0,1610.0,6051.75,0.0,406.5,0.0,-1610.0,6051.75,4848.25,None,SE_2,2026-04-23
2026-03-06 20:00:00+00:00,563.5,0.0,0.0,0.0,0.0,1640.75,5887.5,0.0,563.5,0.0,-1640.75,5887.5,4810.25,None,SE_2,2026-04-23
2026-03-06 21:00:00+00:00,696.25,0.0,0.0,0.0,0.0,1725.75,5601.75,0.0,696.25,0.0,-1725.75,5601.75,4572.25,None,SE_2,2026-04-23
2026-03-06 22:00:00+00:00,661.0,0.0,0.0,0.0,0.0,1709.75,5391.25,0.0,661.0,0.0,-1709.75,5391.25,4342.5,None,SE_2,2026-04-23
2026-03-06 23:00:00+00:00,343.25,0.0,0.0,0.0,0.0,1777.75,5683.25,0.0,343.25,0.0,-1777.75,5683.25,4248.75,None,SE_2,2026-04-23
2026-03-07 00:00:00+00:00,249.0,0.0,0.0,0.0,0.0,1844.75,6004.25,0.0,249.0,0.0,-1844.75,6004.25,4408.5,None,SE_2,2026-04-23
2026-03-07 01:00:00+00:00,92.25,0.0,0.0,0.0,0.0,1865.75,6118.75,0.0,92.25,0.0,-1865.75,6118.75,4345.25,None,SE_2,2026-04-23
2026-03-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2260.75,6352.75,0.0,0.0,0.0,-2260.75,6352.75,4092.0,None,SE_2,2026-04-23
2026-03-07 03:00:00+00:00,0.0,0.0,0.0,116.75,0.0,2454.75,6502.0,0.0,0.0,-116.75,-2454.75,6502.0,3930.5,None,SE_2,2026-04-23
2026-03-07 04:00:00+00:00,0.0,0.0,0.0,39.5,0.0,2459.25,6595.0,0.0,0.0,-39.5,-2459.25,6595.0,4096.25,None,SE_2,2026-04-23
2026-03-07 05:00:00+00:00,168.5,0.0,0.0,0.0,0.0,2025.0,6064.75,0.0,168.5,0.0,-2025.0,6064.75,4208.25,None,SE_2,2026-04-23
2026-03-07 06:00:00+00:00,144.25,0.0,0.0,0.0,0.0,1802.75,6039.75,0.0,144.25,0.0,-1802.75,6039.75,4381.25,None,SE_2,2026-04-23
2026-03-07 07:00:00+00:00,184.25,0.0,0.0,0.0,0.0,1690.0,6148.5,0.0,184.25,0.0,-1690.0,6148.5,4642.75,None,SE_2,2026-04-23
2026-03-07 08:00:00+00:00,287.25,0.0,0.0,0.0,0.0,1494.25,6235.25,0.0,287.25,0.0,-1494.25,6235.25,5028.25,None,SE_2,2026-04-23
2026-03-07 09:00:00+00:00,529.75,0.0,0.0,0.0,0.0,1255.75,5763.0,0.0,529.75,0.0,-1255.75,5763.0,5037.0,None,SE_2,2026-04-23
2026-03-07 10:00:00+00:00,968.0,0.0,0.0,0.0,0.0,1054.25,4827.75,0.0,968.0,0.0,-1054.25,4827.75,4741.5,None,SE_2,2026-04-23
2026-03-07 11:00:00+00:00,1001.5,0.0,0.0,0.0,0.0,1240.5,4734.5,0.0,1001.5,0.0,-1240.5,4734.5,4495.5,None,SE_2,2026-04-23
2026-03-07 12:00:00+00:00,698.75,0.0,0.0,0.0,0.0,1746.0,5410.25,0.0,698.75,0.0,-1746.0,5410.25,4363.0,None,SE_2,2026-04-23
2026-03-07 13:00:00+00:00,512.25,0.0,0.0,0.0,0.0,2152.75,5904.75,0.0,512.25,0.0,-2152.75,5904.75,4264.25,None,SE_2,2026-04-23
2026-03-07 14:00:00+00:00,758.0,0.0,0.0,0.0,0.0,2048.0,5675.5,0.0,758.0,0.0,-2048.0,5675.5,4385.5,None,SE_2,2026-04-23
2026-03-07 15:00:00+00:00,546.5,0.0,0.0,0.0,0.0,2064.5,5955.25,0.0,546.5,0.0,-2064.5,5955.25,4437.25,None,SE_2,2026-04-23
2026-03-07 16:00:00+00:00,252.0,0.0,0.0,0.0,0.0,2047.25,6605.25,0.0,252.0,0.0,-2047.25,6605.25,4810.0,None,SE_2,2026-04-23
2026-03-07 17:00:00+00:00,10.5,0.0,0.0,0.0,0.0,1968.75,6840.0,0.0,10.5,0.0,-1968.75,6840.0,4881.75,None,SE_2,2026-04-23
2026-03-07 18:00:00+00:00,97.5,0.0,0.0,0.0,0.0,1993.5,6726.5,0.0,97.5,0.0,-1993.5,6726.5,4830.5,None,SE_2,2026-04-23
2026-03-07 19:00:00+00:00,493.5,0.0,0.0,0.0,0.0,1894.0,6266.5,0.0,493.5,0.0,-1894.0,6266.5,4866.0,None,SE_2,2026-04-23
2026-03-07 20:00:00+00:00,484.0,0.0,0.0,0.0,0.0,1899.5,6317.5,0.0,484.0,0.0,-1899.5,6317.5,4902.0,None,SE_2,2026-04-23
2026-03-07 21:00:00+00:00,477.0,0.0,0.0,0.0,0.0,1904.75,6212.5,0.0,477.0,0.0,-1904.75,6212.5,4784.75,None,SE_2,2026-04-23
2026-03-07 22:00:00+00:00,542.0,0.0,0.0,0.0,0.0,1886.0,6002.75,0.0,542.0,0.0,-1886.0,6002.75,4658.75,None,SE_2,2026-04-23
2026-03-07 23:00:00+00:00,315.0,0.0,0.0,0.0,0.0,1884.0,6774.25,0.0,315.0,0.0,-1884.0,6774.25,5205.25,None,SE_2,2026-04-23
2026-03-08 00:00:00+00:00,274.5,0.0,0.0,0.0,0.0,1950.75,6733.5,0.0,274.5,0.0,-1950.75,6733.5,5057.25,None,SE_2,2026-04-23
2026-03-08 01:00:00+00:00,280.75,0.0,0.0,0.0,0.0,1905.25,6627.25,0.0,280.75,0.0,-1905.25,6627.25,5002.75,None,SE_2,2026-04-23
2026-03-08 02:00:00+00:00,311.75,0.0,0.0,0.0,0.0,1992.0,6587.0,0.0,311.75,0.0,-1992.0,6587.0,4906.75,None,SE_2,2026-04-23
2026-03-08 03:00:00+00:00,331.0,0.0,0.0,0.0,0.0,2038.75,6556.75,0.0,331.0,0.0,-2038.75,6556.75,4849.0,None,SE_2,2026-04-23
2026-03-08 04:00:00+00:00,333.75,0.0,0.0,0.0,0.0,2057.0,6538.75,0.0,333.75,0.0,-2057.0,6538.75,4815.5,None,SE_2,2026-04-23
2026-03-08 05:00:00+00:00,251.5,0.0,0.0,0.0,0.0,2173.5,6705.25,0.0,251.5,0.0,-2173.5,6705.25,4783.25,None,SE_2,2026-04-23
2026-03-08 06:00:00+00:00,459.0,0.0,0.0,0.0,0.0,1962.5,6239.25,0.0,459.0,0.0,-1962.5,6239.25,4735.75,None,SE_2,2026-04-23
2026-03-08 07:00:00+00:00,572.5,0.0,0.0,0.0,0.0,1864.0,5793.0,0.0,572.5,0.0,-1864.0,5793.0,4501.5,None,SE_2,2026-04-23
2026-03-08 08:00:00+00:00,593.25,0.0,0.0,0.0,0.0,1826.5,5634.5,0.0,593.25,0.0,-1826.5,5634.5,4401.25,None,SE_2,2026-04-23
2026-03-08 09:00:00+00:00,613.25,0.0,0.0,0.0,0.0,1851.5,5629.5,0.0,613.25,0.0,-1851.5,5629.5,4391.25,None,SE_2,2026-04-23
2026-03-08 10:00:00+00:00,690.0,0.0,0.0,0.0,0.0,1516.75,5127.0,0.0,690.0,0.0,-1516.75,5127.0,4300.25,None,SE_2,2026-04-23
2026-03-08 11:00:00+00:00,755.0,0.0,0.0,0.0,0.0,1203.25,4939.75,0.0,755.0,0.0,-1203.25,4939.75,4491.5,None,SE_2,2026-04-23
2026-03-08 12:00:00+00:00,831.5,0.0,0.0,0.0,0.0,1061.75,4845.0,0.0,831.5,0.0,-1061.75,4845.0,4614.75,None,SE_2,2026-04-23
2026-03-08 13:00:00+00:00,761.0,0.0,0.0,0.0,0.0,1196.5,5282.5,0.0,761.0,0.0,-1196.5,5282.5,4847.0,None,SE_2,2026-04-23
2026-03-08 14:00:00+00:00,764.0,0.0,0.0,0.0,0.0,1365.0,5706.0,0.0,764.0,0.0,-1365.0,5706.0,5105.0,None,SE_2,2026-04-23
2026-03-08 15:00:00+00:00,574.25,0.0,0.0,0.0,0.0,1624.5,6345.25,0.0,574.25,0.0,-1624.5,6345.25,5295.0,None,SE_2,2026-04-23
2026-03-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1749.0,7417.5,0.0,0.0,0.0,-1749.0,7417.5,5668.5,None,SE_2,2026-04-23
2026-03-08 17:00:00+00:00,33.75,0.0,0.0,0.0,0.0,1502.5,7370.0,0.0,33.75,0.0,-1502.5,7370.0,5901.25,None,SE_2,2026-04-23
2026-03-08 18:00:00+00:00,201.5,0.0,0.0,0.0,0.0,1269.0,7188.0,0.0,201.5,0.0,-1269.0,7188.0,6120.5,None,SE_2,2026-04-23
2026-03-08 19:00:00+00:00,415.0,0.0,0.0,0.0,0.0,1094.75,6921.75,0.0,415.0,0.0,-1094.75,6921.75,6242.0,None,SE_2,2026-04-23
2026-03-08 20:00:00+00:00,681.0,0.0,0.0,0.0,0.0,735.25,6381.25,0.0,681.0,0.0,-735.25,6381.25,6327.0,None,SE_2,2026-04-23
2026-03-08 21:00:00+00:00,982.0,0.0,0.0,0.0,0.0,522.25,5830.5,0.0,982.0,0.0,-522.25,5830.5,6290.25,None,SE_2,2026-04-23
2026-03-08 22:00:00+00:00,1218.0,0.0,0.0,0.0,0.0,351.0,5390.25,0.0,1218.0,0.0,-351.0,5390.25,6257.25,None,SE_2,2026-04-23
2026-03-08 23:00:00+00:00,1271.25,0.0,0.0,0.0,0.0,272.75,4560.0,0.0,1271.25,0.0,-272.75,4560.0,5558.5,None,SE_2,2026-04-23
2026-03-09 00:00:00+00:00,1246.5,0.0,0.0,0.0,0.0,249.0,4537.25,0.0,1246.5,0.0,-249.0,4537.25,5534.75,None,SE_2,2026-04-23
2026-03-09 01:00:00+00:00,1293.75,0.0,0.0,0.0,0.0,215.5,4408.0,0.0,1293.75,0.0,-215.5,4408.0,5486.25,None,SE_2,2026-04-23
2026-03-09 02:00:00+00:00,1434.75,0.0,0.0,0.0,0.0,137.5,4178.5,0.0,1434.75,0.0,-137.5,4178.5,5475.75,None,SE_2,2026-04-23
2026-03-09 03:00:00+00:00,1239.25,0.0,0.0,0.0,0.0,329.0,4678.0,0.0,1239.25,0.0,-329.0,4678.0,5588.25,None,SE_2,2026-04-23
2026-03-09 04:00:00+00:00,882.0,0.0,0.0,0.0,0.0,680.75,5747.75,0.0,882.0,0.0,-680.75,5747.75,5949.0,None,SE_2,2026-04-23
2026-03-09 05:00:00+00:00,287.0,0.0,0.0,0.0,0.0,993.0,6793.5,0.0,287.0,0.0,-993.0,6793.5,6087.5,None,SE_2,2026-04-23
2026-03-09 06:00:00+00:00,0.0,0.0,0.0,286.5,0.0,882.0,7257.75,0.0,0.0,-286.5,-882.0,7257.75,6089.25,None,SE_2,2026-04-23
2026-03-09 07:00:00+00:00,0.0,0.0,0.0,548.0,0.0,720.0,7311.0,0.0,0.0,-548.0,-720.0,7311.0,6043.0,None,SE_2,2026-04-23
2026-03-09 08:00:00+00:00,21.0,0.0,0.0,196.75,0.0,676.0,6762.5,0.0,21.0,-196.75,-676.0,6762.5,5910.75,None,SE_2,2026-04-23
2026-03-09 09:00:00+00:00,537.25,0.0,0.0,0.0,0.0,580.25,5623.5,0.0,537.25,0.0,-580.25,5623.5,5580.5,None,SE_2,2026-04-23
2026-03-09 10:00:00+00:00,738.25,0.0,0.0,0.0,0.0,605.25,5241.0,0.0,738.25,0.0,-605.25,5241.0,5374.0,None,SE_2,2026-04-23
2026-03-09 11:00:00+00:00,895.75,0.0,0.0,0.0,0.0,516.0,4886.75,0.0,895.75,0.0,-516.0,4886.75,5266.5,None,SE_2,2026-04-23
2026-03-09 12:00:00+00:00,845.75,0.0,0.0,0.0,0.0,572.25,4943.0,0.0,845.75,0.0,-572.25,4943.0,5216.5,None,SE_2,2026-04-23
2026-03-09 13:00:00+00:00,880.75,0.0,0.0,0.0,0.0,649.75,5092.25,0.0,880.75,0.0,-649.75,5092.25,5323.25,None,SE_2,2026-04-23
2026-03-09 14:00:00+00:00,233.75,0.0,0.0,322.25,0.0,1090.0,6725.0,0.0,233.75,-322.25,-1090.0,6725.0,5546.5,None,SE_2,2026-04-23
2026-03-09 15:00:00+00:00,0.0,0.0,0.0,482.25,0.0,1366.5,7500.0,0.0,0.0,-482.25,-1366.5,7500.0,5651.25,None,SE_2,2026-04-23
2026-03-09 16:00:00+00:00,0.0,0.0,0.0,372.75,0.0,1386.75,7417.75,0.0,0.0,-372.75,-1386.75,7417.75,5658.25,None,SE_2,2026-04-23
2026-03-09 17:00:00+00:00,0.0,0.0,0.0,828.75,0.0,1223.5,7595.5,0.0,0.0,-828.75,-1223.5,7595.5,5543.25,None,SE_2,2026-04-23
2026-03-09 18:00:00+00:00,0.0,0.0,0.0,547.75,0.0,1320.25,7565.75,0.0,0.0,-547.75,-1320.25,7565.75,5697.75,None,SE_2,2026-04-23
