,FI_EE,EE_FI,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_SE_3,SE_3_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-20 21:00:00+00:00,1007.75,0.0,0.0,0.0,0.0,1883.0,390.0,0.0,1007.75,0.0,-1883.0,390.0,-485.25,None,FI,2026-04-23
2026-02-20 22:00:00+00:00,981.0,0.0,0.0,0.0,0.0,1885.25,918.25,0.0,981.0,0.0,-1885.25,918.25,14.0,None,FI,2026-04-23
2026-02-20 23:00:00+00:00,872.0,0.0,0.0,0.0,0.0,691.0,379.5,0.0,872.0,0.0,-691.0,379.5,560.5,None,FI,2026-04-23
2026-02-21 00:00:00+00:00,862.25,0.0,0.0,0.0,0.0,1267.75,1200.0,0.0,862.25,0.0,-1267.75,1200.0,794.5,None,FI,2026-04-23
2026-02-21 01:00:00+00:00,909.25,0.0,0.0,0.0,0.0,1215.0,1200.0,0.0,909.25,0.0,-1215.0,1200.0,894.25,None,FI,2026-04-23
2026-02-21 02:00:00+00:00,909.0,0.0,0.0,0.0,0.0,1206.0,1200.0,0.0,909.0,0.0,-1206.0,1200.0,903.0,None,FI,2026-04-23
2026-02-21 03:00:00+00:00,879.0,0.0,0.0,0.0,0.0,1175.5,1200.0,0.0,879.0,0.0,-1175.5,1200.0,903.5,None,FI,2026-04-23
2026-02-21 04:00:00+00:00,829.25,0.0,0.0,0.0,0.0,1572.25,1200.0,0.0,829.25,0.0,-1572.25,1200.0,457.0,None,FI,2026-04-23
2026-02-21 05:00:00+00:00,833.75,0.0,0.0,0.0,0.0,1667.5,1094.0,0.0,833.75,0.0,-1667.5,1094.0,260.25,None,FI,2026-04-23
2026-02-21 06:00:00+00:00,864.0,0.0,0.0,0.0,0.0,1906.25,866.75,0.0,864.0,0.0,-1906.25,866.75,-175.5,None,FI,2026-04-23
2026-02-21 07:00:00+00:00,881.5,0.0,0.0,0.0,0.0,1917.0,728.75,0.0,881.5,0.0,-1917.0,728.75,-306.75,None,FI,2026-04-23
2026-02-21 08:00:00+00:00,829.5,0.0,0.0,0.0,0.0,1921.0,648.75,0.0,829.5,0.0,-1921.0,648.75,-442.75,None,FI,2026-04-23
2026-02-21 09:00:00+00:00,733.75,0.0,0.0,0.0,0.0,1925.5,303.75,0.0,733.75,0.0,-1925.5,303.75,-888.0,None,FI,2026-04-23
2026-02-21 10:00:00+00:00,733.25,0.0,0.0,0.0,0.0,1821.0,0.0,183.75,733.25,0.0,-1821.0,-183.75,-1271.5,None,FI,2026-04-23
2026-02-21 11:00:00+00:00,53.75,160.5,0.0,0.0,0.0,1835.75,307.75,0.0,-106.75,0.0,-1835.75,307.75,-1634.75,None,FI,2026-04-23
2026-02-21 12:00:00+00:00,5.25,18.25,0.0,0.0,0.0,1672.75,118.0,142.75,-13.0,0.0,-1672.75,-24.75,-1710.5,None,FI,2026-04-23
2026-02-21 13:00:00+00:00,580.0,0.0,0.0,0.0,0.0,1841.75,0.0,526.5,580.0,0.0,-1841.75,-526.5,-1788.25,None,FI,2026-04-23
2026-02-21 14:00:00+00:00,919.75,0.0,0.0,0.0,0.0,1928.75,0.0,892.75,919.75,0.0,-1928.75,-892.75,-1901.75,None,FI,2026-04-23
2026-02-21 15:00:00+00:00,933.0,0.0,0.0,0.0,0.0,1925.5,0.0,1173.0,933.0,0.0,-1925.5,-1173.0,-2165.5,None,FI,2026-04-23
2026-02-21 16:00:00+00:00,684.0,0.0,0.0,0.0,0.0,1919.75,0.0,1200.0,684.0,0.0,-1919.75,-1200.0,-2435.75,None,FI,2026-04-23
2026-02-21 17:00:00+00:00,500.0,0.0,0.0,0.0,0.0,1889.0,0.0,1200.0,500.0,0.0,-1889.0,-1200.0,-2589.0,None,FI,2026-04-23
2026-02-21 18:00:00+00:00,324.0,0.0,0.0,0.0,0.0,1897.0,0.0,1200.0,324.0,0.0,-1897.0,-1200.0,-2773.0,None,FI,2026-04-23
2026-02-21 19:00:00+00:00,281.0,0.0,0.0,0.0,0.0,1884.75,0.0,1200.0,281.0,0.0,-1884.75,-1200.0,-2803.75,None,FI,2026-04-23
2026-02-21 20:00:00+00:00,155.5,0.0,0.0,0.0,0.0,1874.5,0.0,1200.0,155.5,0.0,-1874.5,-1200.0,-2919.0,None,FI,2026-04-23
2026-02-21 21:00:00+00:00,256.75,0.0,0.0,0.0,0.0,1871.5,0.0,1200.0,256.75,0.0,-1871.5,-1200.0,-2814.75,None,FI,2026-04-23
2026-02-21 22:00:00+00:00,429.75,0.0,0.0,0.0,0.0,1875.0,0.0,1200.0,429.75,0.0,-1875.0,-1200.0,-2645.25,None,FI,2026-04-23
2026-02-21 23:00:00+00:00,538.0,0.0,0.0,0.0,0.0,1802.0,0.0,1200.0,538.0,0.0,-1802.0,-1200.0,-2464.0,None,FI,2026-04-23
2026-02-22 00:00:00+00:00,914.75,0.0,0.0,0.0,0.0,1799.0,0.0,1085.0,914.75,0.0,-1799.0,-1085.0,-1969.25,None,FI,2026-04-23
2026-02-22 01:00:00+00:00,1004.25,0.0,0.0,0.0,0.0,1796.0,0.0,831.0,1004.25,0.0,-1796.0,-831.0,-1622.75,None,FI,2026-04-23
2026-02-22 02:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1793.5,0.0,680.25,1016.0,0.0,-1793.5,-680.25,-1457.75,None,FI,2026-04-23
2026-02-22 03:00:00+00:00,964.0,0.0,0.0,0.0,0.0,1889.0,0.0,408.5,964.0,0.0,-1889.0,-408.5,-1333.5,None,FI,2026-04-23
2026-02-22 04:00:00+00:00,943.0,0.0,0.0,0.0,0.0,1886.25,0.0,488.5,943.0,0.0,-1886.25,-488.5,-1431.75,None,FI,2026-04-23
2026-02-22 05:00:00+00:00,931.0,0.0,0.0,0.0,0.0,1885.75,0.0,276.25,931.0,0.0,-1885.75,-276.25,-1231.0,None,FI,2026-04-23
2026-02-22 06:00:00+00:00,952.0,0.0,0.0,0.0,0.0,1893.0,0.0,304.5,952.0,0.0,-1893.0,-304.5,-1245.5,None,FI,2026-04-23
2026-02-22 07:00:00+00:00,959.25,0.0,0.0,0.0,0.0,1914.0,0.0,293.0,959.25,0.0,-1914.0,-293.0,-1247.75,None,FI,2026-04-23
2026-02-22 08:00:00+00:00,922.25,0.0,0.0,0.0,0.0,1925.25,0.0,351.5,922.25,0.0,-1925.25,-351.5,-1354.5,None,FI,2026-04-23
2026-02-22 09:00:00+00:00,792.25,0.0,0.0,0.0,0.0,1707.5,0.0,693.0,792.25,0.0,-1707.5,-693.0,-1608.25,None,FI,2026-04-23
2026-02-22 10:00:00+00:00,786.25,0.0,0.0,0.0,0.0,1746.0,0.0,787.0,786.25,0.0,-1746.0,-787.0,-1746.75,None,FI,2026-04-23
2026-02-22 11:00:00+00:00,639.75,0.0,0.0,0.0,0.0,1690.25,0.0,872.5,639.75,0.0,-1690.25,-872.5,-1923.0,None,FI,2026-04-23
2026-02-22 12:00:00+00:00,638.5,0.0,0.0,0.0,0.0,1450.25,0.0,971.75,638.5,0.0,-1450.25,-971.75,-1783.5,None,FI,2026-04-23
2026-02-22 13:00:00+00:00,945.5,0.0,0.0,0.0,0.0,1478.25,0.0,1106.75,945.5,0.0,-1478.25,-1106.75,-1639.5,None,FI,2026-04-23
2026-02-22 14:00:00+00:00,1014.5,0.0,0.0,0.0,0.0,1391.0,0.0,1133.5,1014.5,0.0,-1391.0,-1133.5,-1510.0,None,FI,2026-04-23
2026-02-22 15:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1913.75,0.0,672.25,1016.0,0.0,-1913.75,-672.25,-1570.0,None,FI,2026-04-23
2026-02-22 16:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1913.75,0.0,436.5,1016.0,0.0,-1913.75,-436.5,-1334.25,None,FI,2026-04-23
2026-02-22 17:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1919.0,0.0,294.75,1016.0,0.0,-1919.0,-294.75,-1197.75,None,FI,2026-04-23
2026-02-22 18:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1919.0,0.0,379.0,1016.0,0.0,-1919.0,-379.0,-1282.0,None,FI,2026-04-23
2026-02-22 19:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1923.5,0.0,572.0,1016.0,0.0,-1923.5,-572.0,-1479.5,None,FI,2026-04-23
2026-02-22 20:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1928.5,0.0,1004.75,1016.0,0.0,-1928.5,-1004.75,-1917.25,None,FI,2026-04-23
2026-02-22 21:00:00+00:00,1007.0,0.0,0.0,0.0,0.0,1930.5,0.0,1200.0,1007.0,0.0,-1930.5,-1200.0,-2123.5,None,FI,2026-04-23
2026-02-22 22:00:00+00:00,750.5,0.0,0.0,0.0,0.0,1930.75,0.0,1200.0,750.5,0.0,-1930.75,-1200.0,-2380.25,None,FI,2026-04-23
2026-02-22 23:00:00+00:00,911.5,0.0,0.0,0.0,0.0,1944.25,0.0,1200.0,911.5,0.0,-1944.25,-1200.0,-2232.75,None,FI,2026-04-23
2026-02-23 00:00:00+00:00,803.75,0.0,0.0,0.0,0.0,1934.0,0.0,1200.0,803.75,0.0,-1934.0,-1200.0,-2330.25,None,FI,2026-04-23
2026-02-23 01:00:00+00:00,568.5,0.0,0.0,0.0,0.0,1922.75,0.0,1200.0,568.5,0.0,-1922.75,-1200.0,-2554.25,None,FI,2026-04-23
2026-02-23 02:00:00+00:00,493.5,0.0,0.0,0.0,0.0,1919.75,0.0,1200.0,493.5,0.0,-1919.75,-1200.0,-2626.25,None,FI,2026-04-23
2026-02-23 03:00:00+00:00,479.5,0.0,0.0,0.0,0.0,1926.5,0.0,1200.0,479.5,0.0,-1926.5,-1200.0,-2647.0,None,FI,2026-04-23
2026-02-23 04:00:00+00:00,526.25,0.0,0.0,0.0,0.0,1933.5,0.0,1200.0,526.25,0.0,-1933.5,-1200.0,-2607.25,None,FI,2026-04-23
2026-02-23 05:00:00+00:00,525.75,0.0,0.0,0.0,0.0,1953.5,0.0,1200.0,525.75,0.0,-1953.5,-1200.0,-2627.75,None,FI,2026-04-23
2026-02-23 06:00:00+00:00,667.0,0.0,0.0,0.0,0.0,1875.0,0.0,1200.0,667.0,0.0,-1875.0,-1200.0,-2408.0,None,FI,2026-04-23
2026-02-23 07:00:00+00:00,708.5,0.0,0.0,0.0,0.0,1901.5,0.0,1200.0,708.5,0.0,-1901.5,-1200.0,-2393.0,None,FI,2026-04-23
2026-02-23 08:00:00+00:00,538.25,0.0,0.0,0.0,0.0,1893.75,0.0,1200.0,538.25,0.0,-1893.75,-1200.0,-2555.5,None,FI,2026-04-23
2026-02-23 09:00:00+00:00,770.75,0.0,0.0,0.0,0.0,1917.75,0.0,1200.0,770.75,0.0,-1917.75,-1200.0,-2347.0,None,FI,2026-04-23
2026-02-23 10:00:00+00:00,737.0,0.0,0.0,0.0,0.0,1920.0,0.0,1200.0,737.0,0.0,-1920.0,-1200.0,-2383.0,None,FI,2026-04-23
2026-02-23 11:00:00+00:00,775.0,0.0,0.0,0.0,0.0,1920.75,0.0,1200.0,775.0,0.0,-1920.75,-1200.0,-2345.75,None,FI,2026-04-23
2026-02-23 12:00:00+00:00,839.0,0.0,0.0,0.0,0.0,1923.0,0.0,1200.0,839.0,0.0,-1923.0,-1200.0,-2284.0,None,FI,2026-04-23
2026-02-23 13:00:00+00:00,853.5,0.0,0.0,0.0,0.0,1823.0,0.0,1200.0,853.5,0.0,-1823.0,-1200.0,-2169.5,None,FI,2026-04-23
2026-02-23 14:00:00+00:00,864.5,0.0,0.0,0.0,0.0,1821.25,0.0,1200.0,864.5,0.0,-1821.25,-1200.0,-2156.75,None,FI,2026-04-23
2026-02-23 15:00:00+00:00,836.0,0.0,0.0,0.0,0.0,1919.0,0.0,1200.0,836.0,0.0,-1919.0,-1200.0,-2283.0,None,FI,2026-04-23
2026-02-23 16:00:00+00:00,933.5,0.0,0.0,0.0,0.0,1919.0,0.0,1200.0,933.5,0.0,-1919.0,-1200.0,-2185.5,None,FI,2026-04-23
2026-02-23 17:00:00+00:00,966.5,0.0,0.0,0.0,0.0,1920.5,0.0,1200.0,966.5,0.0,-1920.5,-1200.0,-2154.0,None,FI,2026-04-23
2026-02-23 18:00:00+00:00,1014.0,0.0,0.0,0.0,0.0,1918.0,0.0,1193.0,1014.0,0.0,-1918.0,-1193.0,-2097.0,None,FI,2026-04-23
2026-02-23 19:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1918.5,0.0,1199.5,1016.0,0.0,-1918.5,-1199.5,-2102.0,None,FI,2026-04-23
2026-02-23 20:00:00+00:00,887.5,0.0,0.0,0.0,0.0,1920.0,0.0,1200.0,887.5,0.0,-1920.0,-1200.0,-2232.5,None,FI,2026-04-23
2026-02-23 21:00:00+00:00,796.75,0.0,0.0,0.0,0.0,1921.0,0.0,1200.0,796.75,0.0,-1921.0,-1200.0,-2324.25,None,FI,2026-04-23
2026-02-23 22:00:00+00:00,1014.0,0.0,0.0,0.0,0.0,1923.75,0.0,1200.0,1014.0,0.0,-1923.75,-1200.0,-2109.75,None,FI,2026-04-23
2026-02-23 23:00:00+00:00,1013.25,0.0,0.0,0.0,0.0,1946.0,0.0,1200.0,1013.25,0.0,-1946.0,-1200.0,-2132.75,None,FI,2026-04-23
2026-02-24 00:00:00+00:00,1012.0,0.0,0.0,0.0,0.0,1943.0,0.0,1195.25,1012.0,0.0,-1943.0,-1195.25,-2126.25,None,FI,2026-04-23
2026-02-24 01:00:00+00:00,1014.75,0.0,0.0,0.0,0.0,1935.0,0.0,1188.25,1014.75,0.0,-1935.0,-1188.25,-2108.5,None,FI,2026-04-23
2026-02-24 02:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1931.0,0.0,1156.0,1016.0,0.0,-1931.0,-1156.0,-2071.0,None,FI,2026-04-23
2026-02-24 03:00:00+00:00,1010.25,0.0,0.0,0.0,0.0,1933.0,0.0,1146.25,1010.25,0.0,-1933.0,-1146.25,-2069.0,None,FI,2026-04-23
2026-02-24 04:00:00+00:00,1005.5,0.0,0.0,0.0,0.0,1931.75,0.0,1200.0,1005.5,0.0,-1931.75,-1200.0,-2126.25,None,FI,2026-04-23
2026-02-24 05:00:00+00:00,872.0,0.0,0.0,0.0,0.0,1927.5,0.0,1200.0,872.0,0.0,-1927.5,-1200.0,-2255.5,None,FI,2026-04-23
2026-02-24 06:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1926.25,0.0,1149.0,1016.0,0.0,-1926.25,-1149.0,-2059.25,None,FI,2026-04-23
2026-02-24 07:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1919.0,0.0,1005.25,1016.0,0.0,-1919.0,-1005.25,-1908.25,None,FI,2026-04-23
2026-02-24 08:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1919.0,0.0,1126.5,1016.0,0.0,-1919.0,-1126.5,-2029.5,None,FI,2026-04-23
2026-02-24 09:00:00+00:00,851.0,0.0,0.0,0.0,0.0,1878.25,0.0,1200.0,851.0,0.0,-1878.25,-1200.0,-2227.25,None,FI,2026-04-23
2026-02-24 10:00:00+00:00,678.0,0.0,0.0,0.0,0.0,1869.5,0.0,1200.0,678.0,0.0,-1869.5,-1200.0,-2391.5,None,FI,2026-04-23
2026-02-24 11:00:00+00:00,686.5,0.0,0.0,0.0,0.0,1851.75,0.0,1200.0,686.5,0.0,-1851.75,-1200.0,-2365.25,None,FI,2026-04-23
2026-02-24 12:00:00+00:00,640.0,0.0,0.0,0.0,0.0,1841.5,0.0,1200.0,640.0,0.0,-1841.5,-1200.0,-2401.5,None,FI,2026-04-23
2026-02-24 13:00:00+00:00,833.25,0.0,0.0,0.0,0.0,1815.0,0.0,1200.0,833.25,0.0,-1815.0,-1200.0,-2181.75,None,FI,2026-04-23
2026-02-24 14:00:00+00:00,824.0,0.0,0.0,0.0,0.0,1692.5,0.0,1200.0,824.0,0.0,-1692.5,-1200.0,-2068.5,None,FI,2026-04-23
2026-02-24 15:00:00+00:00,1003.25,0.0,0.0,0.0,0.0,1696.5,0.0,1109.0,1003.25,0.0,-1696.5,-1109.0,-1802.25,None,FI,2026-04-23
2026-02-24 16:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1751.0,0.0,277.0,1016.0,0.0,-1751.0,-277.0,-1012.0,None,FI,2026-04-23
2026-02-24 17:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1844.75,0.0,201.25,1016.0,0.0,-1844.75,-201.25,-1030.0,None,FI,2026-04-23
2026-02-24 18:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1783.0,0.0,587.25,1016.0,0.0,-1783.0,-587.25,-1354.25,None,FI,2026-04-23
2026-02-24 19:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1759.5,0.0,954.5,1016.0,0.0,-1759.5,-954.5,-1698.0,None,FI,2026-04-23
2026-02-24 20:00:00+00:00,885.5,0.0,0.0,0.0,0.0,1755.5,0.0,1200.0,885.5,0.0,-1755.5,-1200.0,-2070.0,None,FI,2026-04-23
2026-02-24 21:00:00+00:00,820.25,0.0,0.0,0.0,0.0,1573.25,0.0,1200.0,820.25,0.0,-1573.25,-1200.0,-1953.0,None,FI,2026-04-23
2026-02-24 22:00:00+00:00,694.5,0.0,0.0,0.0,0.0,1624.25,0.0,1200.0,694.5,0.0,-1624.25,-1200.0,-2129.75,None,FI,2026-04-23
2026-02-24 23:00:00+00:00,488.5,0.0,0.0,0.0,0.0,1621.25,0.0,1200.0,488.5,0.0,-1621.25,-1200.0,-2332.75,None,FI,2026-04-23
2026-02-25 00:00:00+00:00,473.0,0.0,0.0,0.0,0.0,1604.5,0.0,1200.0,473.0,0.0,-1604.5,-1200.0,-2331.5,None,FI,2026-04-23
2026-02-25 01:00:00+00:00,477.25,0.0,0.0,0.0,0.0,1587.25,0.0,1200.0,477.25,0.0,-1587.25,-1200.0,-2310.0,None,FI,2026-04-23
2026-02-25 02:00:00+00:00,506.0,0.0,0.0,0.0,0.0,1583.25,0.0,1200.0,506.0,0.0,-1583.25,-1200.0,-2277.25,None,FI,2026-04-23
2026-02-25 03:00:00+00:00,478.75,0.0,0.0,0.0,0.0,1680.25,0.0,1200.0,478.75,0.0,-1680.25,-1200.0,-2401.5,None,FI,2026-04-23
2026-02-25 04:00:00+00:00,457.25,0.0,0.0,0.0,0.0,1730.0,0.0,1200.0,457.25,0.0,-1730.0,-1200.0,-2472.75,None,FI,2026-04-23
2026-02-25 05:00:00+00:00,330.25,0.0,0.0,0.0,0.0,1848.0,0.0,1190.75,330.25,0.0,-1848.0,-1190.75,-2708.5,None,FI,2026-04-23
2026-02-25 06:00:00+00:00,585.0,0.0,0.0,0.0,0.0,1891.5,0.0,1188.25,585.0,0.0,-1891.5,-1188.25,-2494.75,None,FI,2026-04-23
2026-02-25 07:00:00+00:00,602.0,0.0,0.0,0.0,0.0,1900.0,0.0,1098.75,602.0,0.0,-1900.0,-1098.75,-2396.75,None,FI,2026-04-23
2026-02-25 08:00:00+00:00,633.25,0.0,0.0,0.0,0.0,1900.0,0.0,1178.75,633.25,0.0,-1900.0,-1178.75,-2445.5,None,FI,2026-04-23
2026-02-25 09:00:00+00:00,560.5,0.0,0.0,0.0,0.0,1900.0,0.0,1191.0,560.5,0.0,-1900.0,-1191.0,-2530.5,None,FI,2026-04-23
2026-02-25 10:00:00+00:00,542.0,0.0,0.0,0.0,0.0,1900.0,0.0,1200.0,542.0,0.0,-1900.0,-1200.0,-2558.0,None,FI,2026-04-23
2026-02-25 11:00:00+00:00,675.25,0.0,0.0,0.0,0.0,1900.0,0.0,1200.0,675.25,0.0,-1900.0,-1200.0,-2424.75,None,FI,2026-04-23
2026-02-25 12:00:00+00:00,850.5,0.0,0.0,0.0,0.0,1900.0,0.0,1200.0,850.5,0.0,-1900.0,-1200.0,-2249.5,None,FI,2026-04-23
2026-02-25 13:00:00+00:00,953.0,0.0,0.0,0.0,0.0,1900.0,0.0,1160.5,953.0,0.0,-1900.0,-1160.5,-2107.5,None,FI,2026-04-23
2026-02-25 14:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1900.0,0.0,1112.75,1016.0,0.0,-1900.0,-1112.75,-1996.75,None,FI,2026-04-23
2026-02-25 15:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1795.5,0.0,1156.0,1016.0,0.0,-1795.5,-1156.0,-1935.5,None,FI,2026-04-23
2026-02-25 16:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1522.5,0.0,983.75,1016.0,0.0,-1522.5,-983.75,-1490.25,None,FI,2026-04-23
2026-02-25 17:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1205.0,0.0,1062.0,1016.0,0.0,-1205.0,-1062.0,-1251.0,None,FI,2026-04-23
2026-02-25 18:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,681.75,0.0,1185.25,1016.0,0.0,-681.75,-1185.25,-851.0,None,FI,2026-04-23
2026-02-25 19:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1195.75,236.5,363.5,1016.0,0.0,-1195.75,-127.0,-306.75,None,FI,2026-04-23
2026-02-25 20:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1900.0,581.5,0.0,1016.0,0.0,-1900.0,581.5,-302.5,None,FI,2026-04-23
2026-02-25 21:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1770.25,809.75,0.0,1016.0,0.0,-1770.25,809.75,55.5,None,FI,2026-04-23
2026-02-25 22:00:00+00:00,1004.0,0.0,0.0,0.0,0.0,1354.0,885.0,0.0,1004.0,0.0,-1354.0,885.0,535.0,None,FI,2026-04-23
2026-02-25 23:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,973.75,751.25,0.0,1016.0,0.0,-973.75,751.25,793.5,None,FI,2026-04-23
2026-02-26 00:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1168.5,1045.75,0.0,1016.0,0.0,-1168.5,1045.75,893.25,None,FI,2026-04-23
2026-02-26 01:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1265.0,1182.25,0.0,1016.0,0.0,-1265.0,1182.25,933.25,None,FI,2026-04-23
2026-02-26 02:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1407.0,1200.0,0.0,1016.0,0.0,-1407.0,1200.0,809.0,None,FI,2026-04-23
2026-02-26 03:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1806.25,1200.0,0.0,1016.0,0.0,-1806.25,1200.0,409.75,None,FI,2026-04-23
2026-02-26 04:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1942.25,870.5,0.0,1016.0,0.0,-1942.25,870.5,-55.75,None,FI,2026-04-23
2026-02-26 05:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1947.25,660.0,0.0,1016.0,0.0,-1947.25,660.0,-271.25,None,FI,2026-04-23
2026-02-26 06:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1577.25,369.0,84.0,1016.0,0.0,-1577.25,285.0,-276.25,None,FI,2026-04-23
2026-02-26 07:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1363.75,150.0,318.0,1016.0,0.0,-1363.75,-168.0,-515.75,None,FI,2026-04-23
2026-02-26 08:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1940.0,249.0,0.0,1016.0,0.0,-1940.0,249.0,-675.0,None,FI,2026-04-23
2026-02-26 09:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1935.75,0.0,186.25,1016.0,0.0,-1935.75,-186.25,-1106.0,None,FI,2026-04-23
2026-02-26 10:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1926.25,0.0,710.25,1016.0,0.0,-1926.25,-710.25,-1620.5,None,FI,2026-04-23
2026-02-26 11:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1922.0,0.0,804.25,1016.0,0.0,-1922.0,-804.25,-1710.25,None,FI,2026-04-23
2026-02-26 12:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1928.0,0.0,722.5,1016.0,0.0,-1928.0,-722.5,-1634.5,None,FI,2026-04-23
2026-02-26 13:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1938.75,0.0,392.75,1016.0,0.0,-1938.75,-392.75,-1315.5,None,FI,2026-04-23
2026-02-26 14:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1795.75,143.25,63.75,1016.0,0.0,-1795.75,79.5,-700.25,None,FI,2026-04-23
2026-02-26 15:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1097.75,41.0,668.5,1016.0,0.0,-1097.75,-627.5,-709.25,None,FI,2026-04-23
2026-02-26 16:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,601.5,0.0,900.0,1016.0,0.0,-601.5,-900.0,-485.5,None,FI,2026-04-23
2026-02-26 17:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,908.25,0.0,576.25,1016.0,0.0,-908.25,-576.25,-468.5,None,FI,2026-04-23
2026-02-26 18:00:00+00:00,1016.0,0.0,0.0,0.0,0.0,1730.75,312.5,12.75,1016.0,0.0,-1730.75,299.75,-415.0,None,FI,2026-04-23
2026-02-26 19:00:00+00:00,1006.0,0.0,0.0,0.0,0.0,1944.25,655.0,0.0,1006.0,0.0,-1944.25,655.0,-283.25,None,FI,2026-04-23
2026-02-26 20:00:00+00:00,935.5,0.0,0.0,0.0,0.0,1942.5,509.0,0.0,935.5,0.0,-1942.5,509.0,-498.0,None,FI,2026-04-23
2026-02-26 21:00:00+00:00,921.75,0.0,0.0,0.0,0.0,1937.0,350.0,0.0,921.75,0.0,-1937.0,350.0,-665.25,None,FI,2026-04-23
2026-02-26 22:00:00+00:00,984.0,0.0,0.0,0.0,0.0,1931.25,150.0,0.0,984.0,0.0,-1931.25,150.0,-797.25,None,FI,2026-04-23
2026-02-26 23:00:00+00:00,917.25,0.0,0.0,0.0,0.0,1947.0,0.0,59.5,917.25,0.0,-1947.0,-59.5,-1089.25,None,FI,2026-04-23
2026-02-27 00:00:00+00:00,921.0,0.0,0.0,0.0,0.0,1958.25,0.0,200.25,921.0,0.0,-1958.25,-200.25,-1237.5,None,FI,2026-04-23
2026-02-27 01:00:00+00:00,941.0,0.0,0.0,0.0,0.0,1961.5,0.0,412.0,941.0,0.0,-1961.5,-412.0,-1432.5,None,FI,2026-04-23
2026-02-27 02:00:00+00:00,962.0,0.0,0.0,0.0,0.0,1969.75,0.0,727.5,962.0,0.0,-1969.75,-727.5,-1735.25,None,FI,2026-04-23
2026-02-27 03:00:00+00:00,968.5,0.0,0.0,0.0,0.0,1967.25,0.0,1096.75,968.5,0.0,-1967.25,-1096.75,-2095.5,None,FI,2026-04-23
2026-02-27 04:00:00+00:00,623.5,0.0,0.0,0.0,0.0,1963.5,0.0,1200.0,623.5,0.0,-1963.5,-1200.0,-2540.0,None,FI,2026-04-23
2026-02-27 05:00:00+00:00,797.0,0.0,0.0,0.0,0.0,1973.5,0.0,1200.0,797.0,0.0,-1973.5,-1200.0,-2376.5,None,FI,2026-04-23
2026-02-27 06:00:00+00:00,1003.5,0.0,0.0,0.0,0.0,1977.75,0.0,1200.0,1003.5,0.0,-1977.75,-1200.0,-2174.25,None,FI,2026-04-23
2026-02-27 07:00:00+00:00,955.25,0.0,0.0,0.0,0.0,1973.25,0.0,1200.0,955.25,0.0,-1973.25,-1200.0,-2218.0,None,FI,2026-04-23
2026-02-27 08:00:00+00:00,630.25,0.0,0.0,0.0,0.0,1916.75,0.0,1200.0,630.25,0.0,-1916.75,-1200.0,-2486.5,None,FI,2026-04-23
