,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-04-11 05:00:00+00:00,174.89589005369476,5.168523175128621,12.545660834618033,31.36812197392478,306.4631203482023,0.0,130.07877919817577,0.0,378.09279228308526,1.175601008142691,0.5610822993408298,143.15042882568696,IT_CNOR,2026-04-23
2026-04-11 06:00:00+00:00,1184.6002375809935,1.2634773218142548,10.829805615550756,30.323455723542118,353.9541468682505,0.0,171.2914254859611,0.0,200.89289416846654,0.0,0.0,136.09455723542118,IT_CNOR,2026-04-23
2026-04-11 07:00:00+00:00,2021.0159331854043,0.17743774654832348,10.468827046351084,29.809541420118347,341.39022435897436,0.0,125.62592455621302,0.0,221.08743219921107,0.0,0.0,129.17467948717947,IT_CNOR,2026-04-23
2026-04-11 08:00:00+00:00,2843.0572518040676,0.19649300240542314,11.003608134703695,33.01082440411109,361.54712442597855,0.0,34.38627542094905,0.0,168.3945030614476,0.0,0.0,142.65391974633718,IT_CNOR,2026-04-23
2026-04-11 09:00:00+00:00,2343.640494158999,5.807918949653675,7.6954926082911195,24.393259588545437,260.6303628657087,0.0,39.78424480512767,0.0,20.90850821875323,0.0,0.0,106.1397188049209,IT_CNOR,2026-04-23
2026-04-11 10:00:00+00:00,2682.204649506562,24.51246311934073,9.391138467799369,15.439668328415912,271.0696408586835,0.0,0.0,0.0,11.460372367483975,0.0,0.0,114.9220673517143,IT_CNOR,2026-04-23
2026-04-11 11:00:00+00:00,2424.0975167193737,32.61117735496915,13.220747576338846,0.0,246.0528021151952,0.0,0.0,0.0,10.429700865778424,0.0,0.0,107.08805536834465,IT_CNOR,2026-04-23
2026-04-11 12:00:00+00:00,2362.4749444924137,43.86371345750586,9.864931540643889,0.0,299.99961453065254,0.0,0.0,0.0,10.569569507832737,0.0,0.0,129.47722647095102,IT_CNOR,2026-04-23
2026-04-11 13:00:00+00:00,2212.8744060414074,54.29078515669193,9.29842176716823,0.0,255.25667496323112,0.0,0.0,0.0,8.99847267790474,0.0,0.0,110.53123939359655,IT_CNOR,2026-04-23
2026-04-11 14:00:00+00:00,1074.9108795586883,41.499080600674226,6.436592093165798,0.0,147.27939013178056,0.0,0.0,0.0,49.206052712228015,0.0,0.0,62.41800490346307,IT_CNOR,2026-04-23
2026-04-11 15:00:00+00:00,376.2367271282934,30.333211968754135,2.6224678935522308,2.054266516615914,81.51504369124851,0.0,25.525354163908382,0.0,109.35691116112802,0.0,0.0,32.6060174764994,IT_CNOR,2026-04-23
2026-04-11 16:00:00+00:00,148.95171512577588,35.805700751388436,2.6040509637373406,7.291342698464555,86.49789284547535,0.0,56.20409996733093,0.0,293.60674616138516,0.0,0.0,33.28845148644234,IT_CNOR,2026-04-23
2026-04-11 17:00:00+00:00,21.45765405639704,1.9158619693211643,22.138849423266787,77.57112240229249,464.19206781130345,0.0,223.21920678113034,0.0,713.8075950586366,3.78914922821297,2.213884942326679,237.69460832711246,IT_CNOR,2026-04-23
2026-04-11 18:00:00+00:00,0.0,4.3095013942846245,34.94011130443073,134.52274352313083,722.8691338751579,0.0,378.6394225039922,0.0,1126.3047644016494,5.834401887646876,3.4476011154277,370.88231999427984,IT_CNOR,2026-04-23
2026-04-11 19:00:00+00:00,0.0,2.922300706357215,19.744262464746825,60.69393774741908,358.80607518952627,0.0,123.14874899738673,0.0,666.7716111671713,3.2969546430696783,1.7983388962198243,210.81777018810317,IT_CNOR,2026-04-23
2026-04-11 20:00:00+00:00,0.0,3.5143732123768525,17.9130673446393,46.19865368503164,299.33588536099154,0.0,10.099557969549013,0.0,608.3277670239505,3.0025712882443014,1.3989252592956403,191.2091988559212,IT_CNOR,2026-04-23
2026-04-11 21:00:00+00:00,0.0,3.268602839853813,19.91567311724882,44.240159367323706,321.1212255107543,0.0,0.0,0.0,665.0846638907195,3.3446168593852974,1.5202803906296805,210.25477802408483,IT_CNOR,2026-04-23
2026-04-11 22:00:00+00:00,0.0,3.1295524352786313,32.76042123738482,85.3635366388767,557.4598508117596,0.0,9.122312417727073,0.0,1064.9800351031154,5.859587538394033,2.663448881088197,363.1612549363756,IT_CNOR,2026-04-23
2026-04-11 23:00:00+00:00,0.0,2.028801390072782,27.14207265097371,68.43092256245492,466.56948724673794,0.0,25.771260900924528,0.0,775.6601206478264,4.8252573601731035,2.1932988000786833,299.87877844075797,IT_CNOR,2026-04-23
2026-04-12 00:00:00+00:00,0.0,5.803666902047816,36.3647483102996,78.01891455664278,593.0025219408858,0.0,0.0,0.0,1060.6017603147382,6.464844144053264,3.305886210027237,401.18765762130533,IT_CNOR,2026-04-23
2026-04-12 01:00:00+00:00,0.0,11.799543938987469,50.613833211972555,105.47136205112483,813.133484076189,0.0,0.0,0.0,1140.8295903115777,9.108419882727167,4.450705169968957,565.3430613574521,IT_CNOR,2026-04-23
2026-04-12 02:00:00+00:00,0.0,29.257087493154724,60.9624668267408,96.21786932895236,915.7835629133494,0.0,122.78183579763258,0.0,997.6789249757783,10.772484097897973,4.896583680862715,667.6491848856313,IT_CNOR,2026-04-23
2026-04-12 03:00:00+00:00,0.0,39.51420010971853,56.51449550576022,89.71101827235516,843.9268261805292,0.0,142.54977423302526,0.0,907.3333333333333,10.108283748997763,5.054141874498882,627.2879267417816,IT_CNOR,2026-04-23
2026-04-12 04:00:00+00:00,1.5906038703660528,36.67745395197016,46.31464210771742,77.37820004663091,708.3801119141991,0.0,33.12198647703428,0.0,583.0031009559339,8.233714152483097,3.8361622755887153,507.96402424807656,IT_CNOR,2026-04-23
2026-04-12 05:00:00+00:00,92.18580121703855,27.46950642325896,38.25555555555556,58.27570430471039,602.466801893171,0.0,46.79127789046653,0.0,422.7510480054091,6.828577867928781,3.1038990308767187,423.3718278115844,IT_CNOR,2026-04-23
2026-04-12 06:00:00+00:00,191.88387978142075,16.209016393442624,25.574225865209474,18.47313296903461,369.3597449908925,0.0,196.0004553734062,0.0,277.6115664845173,4.52823315118397,1.6466302367941714,282.96311475409834,IT_CNOR,2026-04-23
2026-04-12 07:00:00+00:00,356.95767090620035,40.75357710651828,7.550327901430843,6.731617647058823,160.74011327503976,0.0,131.17557631160574,0.0,144.36590818759936,0.0,0.0,67.2252086645469,IT_CNOR,2026-04-23
