,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-20 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 16:00:00+00:00,0.0,49.61085474206212,0.22949238928300847,2.105930160479372,5.34582271506302,3.077897926854466,0.0,0.0,0.0,0.0,0.0,131.7961292100007,0.0,0.0,0.0,3.8338728562573183,GR,2026-04-23
2026-01-20 17:00:00+00:00,0.0,73.29239724568751,0.4993966068005963,3.8524881096045998,9.48853552921133,5.422020302406474,0.0,0.0,0.0,0.0,0.0,235.95300631788174,0.0,0.0,0.0,6.492155888407751,GR,2026-04-23
2026-01-20 18:00:00+00:00,0.0,69.24732921000844,0.7457829631712117,4.502319370255834,11.048636491425357,6.325344391341017,0.0,0.0,0.0,0.0,0.0,293.64513635085746,0.0,0.0,0.0,7.48545122294068,GR,2026-04-23
2026-01-20 19:00:00+00:00,0.0,33.33917578040124,0.46498153110740925,2.4799014992395163,5.48678206706743,2.495400883609763,0.0,0.0,0.0,0.0,0.0,165.54892445860796,0.0,0.0,0.0,4.1848337799666835,GR,2026-04-23
2026-01-20 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-20 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 10:00:00+00:00,14.34662671763612,35.35623514825912,1.2844302097324105,1.8234321727451182,2.041326583324724,1.3761752247132968,0.0,0.0,0.0,0.0,0.0,162.93914660605435,0.0,0.0,0.0,2.832627337534869,GR,2026-04-23
2026-01-21 11:00:00+00:00,26.09943963321447,64.76250636780438,2.1687213448802853,3.084819154355578,3.3278655119714724,2.2435048395313295,0.0,0.0,0.0,0.0,0.0,260.7887417218543,0.0,0.0,0.0,4.524401426388182,GR,2026-04-23
2026-01-21 12:00:00+00:00,19.846458270714358,63.44679891794409,1.8723073840296562,2.6700731389640318,2.8980062118024246,1.93743111912634,0.0,0.0,0.0,0.0,0.0,228.20984871255385,0.0,0.0,0.0,4.119076244865243,GR,2026-04-23
2026-01-21 13:00:00+00:00,10.942821031344794,59.7267947421638,1.4758847320525783,2.1938827098078866,2.3534378159757328,1.5822548028311425,0.0,0.0,0.0,0.0,0.0,181.3077856420627,0.0,0.0,0.0,3.417138523761375,GR,2026-04-23
2026-01-21 14:00:00+00:00,3.929753495035321,57.41688484908363,1.0620955391987352,1.5719013980141283,1.8692881489897744,1.4763127994862422,0.0,0.0,0.0,0.0,0.0,144.84858963592353,0.0,0.0,0.0,2.8251741342686363,GR,2026-04-23
2026-01-21 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 16:00:00+00:00,0.0,51.35866867792321,0.9163544353072843,0.6423045107294049,2.29516811833974,1.5072745851783367,0.0,0.0,0.0,0.0,0.0,117.02788185489756,0.0,0.0,0.0,2.2523478176244467,GR,2026-04-23
2026-01-21 17:00:00+00:00,0.0,107.11354639374336,1.0454282128029353,1.3025007241479194,3.9760548421357536,2.0565800907598724,0.0,0.0,0.0,0.0,0.0,235.01568987158444,0.0,0.0,0.0,4.490199864825722,GR,2026-04-23
2026-01-21 18:00:00+00:00,0.0,56.91277849935059,0.18163652712558698,0.7770006993705665,2.341093016285343,1.2109101808372464,0.0,0.0,0.0,0.0,0.0,137.87221500649414,0.0,0.0,0.0,2.7043660705365173,GR,2026-04-23
2026-01-21 19:00:00+00:00,0.0,90.6872033127967,0.41914958085041915,1.3077466922533079,3.8729421270578728,2.0119179880820117,0.0,0.0,0.0,0.0,0.0,229.17422482577518,0.0,0.0,0.0,4.526815473184527,GR,2026-04-23
2026-01-21 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 21:00:00+00:00,0.0,14.407185262255952,0.05973437786890263,0.28373829487728747,0.6048105759226391,0.43680763816635043,0.0,0.0,0.0,0.0,0.0,44.225840014688785,0.014933594467225657,0.0,0.0,0.9669502417528614,GR,2026-04-23
2026-01-21 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-21 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 04:00:00+00:00,0.0,33.44988344988345,0.0,1.9387279387279388,1.1058941058941059,1.2014652014652014,0.0,0.0,0.0,0.0,0.0,163.6859806859807,0.0,0.0,0.0,3.618048618048618,GR,2026-04-23
2026-01-22 05:00:00+00:00,0.0,70.1674870859921,0.0,4.643877240960195,2.396839866302036,2.6365238529322395,0.0,0.0,0.0,0.0,0.0,405.18577939835916,0.0,0.0,0.0,7.96949255545427,GR,2026-04-23
2026-01-22 06:00:00+00:00,5.981367196771896,59.36951103726561,0.0,4.5600522193211495,4.175112746261571,3.1683479705672917,0.0,0.0,0.0,0.0,0.0,413.95798718253025,0.0,0.0,0.0,7.787621647282222,GR,2026-04-23
2026-01-22 07:00:00+00:00,25.425085948763446,28.333813907064435,0.0,2.663413552179217,3.714761006986803,3.8724631252079407,0.0,0.0,0.0,0.0,0.0,247.36453365864477,0.0,0.0,0.0,4.625928801153377,GR,2026-04-23
2026-01-22 08:00:00+00:00,14.561162079510703,5.49035115469788,0.0,0.7367394284509121,0.8962880944848676,0.910365917958452,0.0,0.0,0.0,0.0,0.0,65.18970789834441,0.0,0.0,0.0,1.2153854265527786,GR,2026-04-23
2026-01-22 09:00:00+00:00,40.21210126582278,9.042278481012659,0.0,1.48653164556962,1.2876962025316456,1.050987341772152,0.0,0.0,0.0,0.0,0.0,131.43022784810128,0.0,0.0,0.0,2.490177215189873,GR,2026-04-23
2026-01-22 10:00:00+00:00,29.699021329987453,5.6299121706399,0.0,0.9568381430363864,0.4938519447929736,0.6852195734002509,0.0,0.0,0.0,0.0,0.0,83.86840652446675,0.0,0.0,0.0,1.666750313676286,GR,2026-04-23
2026-01-22 11:00:00+00:00,63.5958752255736,11.081618973962362,0.0,1.9475122454240783,1.097189997422016,1.4812064965197214,0.0,0.0,0.0,0.0,0.0,183.09358081979892,0.0,0.0,0.0,3.703016241299304,GR,2026-04-23
2026-01-22 12:00:00+00:00,106.15796519410978,19.625167336010712,0.0,3.534136546184739,2.14190093708166,2.9718875502008033,0.0,0.0,0.0,0.0,0.0,358.2329317269076,0.0,0.0,0.0,7.336010709504685,GR,2026-04-23
2026-01-22 13:00:00+00:00,74.57694946261148,21.266864852504,0.0,4.2590898696547,2.28675966155957,3.0871255431054196,0.0,0.0,0.0,0.0,0.0,387.09124171049626,0.028584495769494626,0.0,0.0,7.403384404299108,GR,2026-04-23
2026-01-22 14:00:00+00:00,33.048588392099845,22.870471343753785,0.0,4.664970313825275,2.9686174724342664,4.150006058403005,0.0,0.0,0.0,0.0,0.0,424.3002544529262,0.060584030049678904,0.0,0.0,7.936507936507936,GR,2026-04-23
2026-01-22 15:00:00+00:00,5.346086277571736,24.415967206714818,0.0,5.052703494046457,3.259808705836424,4.563732188170994,0.0,0.0,0.0,0.0,0.0,449.6906109701347,0.0,0.0,0.0,8.671091157524888,GR,2026-04-23
2026-01-22 16:00:00+00:00,0.0,22.79971378390685,0.0,5.1714044103297985,4.5534378455734075,3.6427502764587265,0.0,0.0,0.0,0.0,0.0,455.1486372211019,0.0,0.0,0.0,8.684056462629284,GR,2026-04-23
2026-01-22 17:00:00+00:00,0.0,21.437782076079948,0.0,5.061250805931657,4.513217279174726,3.610573823339781,0.0,0.0,0.0,0.0,0.0,456.89877498388137,0.0,0.0,0.0,8.47840103159252,GR,2026-04-23
2026-01-22 18:00:00+00:00,0.0,18.83416823889142,0.0,4.976904560536074,4.554030316830395,3.6432242534643158,0.0,0.0,0.0,0.0,0.0,459.37154381627744,0.0,0.0,0.0,8.62012881400039,GR,2026-04-23
2026-01-22 19:00:00+00:00,0.0,12.871660859465738,0.0,3.9005032907471935,3.6404697380307134,2.9123757904245706,0.0,0.0,0.0,0.0,0.0,372.6800877532585,0.0,0.0,0.0,6.9949025680733,GR,2026-04-23
2026-01-22 20:00:00+00:00,0.0,7.569982914969115,0.0,2.607438559600473,1.345774740438954,1.8167958995925877,0.0,0.0,0.0,0.0,0.0,238.18530687343934,0.0,0.0,0.0,4.474701011959522,GR,2026-04-23
2026-01-22 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-22 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 05:00:00+00:00,0.0,4.522397749404891,0.0,4.299069465483662,2.7916035490153646,3.098679939407055,0.0,0.0,0.0,0.0,0.0,365.22549231768016,0.0,0.0,0.0,7.062756979008872,GR,2026-04-23
2026-01-23 06:00:00+00:00,7.156413612565445,3.975785340314136,0.07951570680628273,3.922774869109948,6.732329842931937,5.93717277486911,0.0,0.0,0.0,0.0,0.0,370.410667539267,0.0,0.0,0.0,6.785340314136127,GR,2026-04-23
2026-01-23 07:00:00+00:00,1.4484457478005863,0.0992375366568915,0.0021114369501466276,0.10416422287390029,0.21747800586510263,0.15765395894428152,0.0,0.0,0.0,0.0,0.0,9.796363636363637,0.0,0.0,0.0,0.17454545454545456,GR,2026-04-23
2026-01-23 08:00:00+00:00,39.55283706402915,1.1861009890681937,0.0,1.2506507027589797,1.9929724102030193,1.799323269130661,0.0,0.0,0.0,0.0,0.0,107.21707444039563,0.0,0.0,0.0,2.0010411244143675,GR,2026-04-23
2026-01-23 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 13:00:00+00:00,11.735215274358552,0.7610919634553313,0.0,0.4114010613272061,0.3034082827288145,0.3574046720280103,0.0,0.0,0.0,0.0,0.0,32.78095081787844,0.0,0.0,0.0,0.6505279282236447,GR,2026-04-23
2026-01-23 14:00:00+00:00,12.457988165680472,2.7853005294300845,0.0,0.9103706010588601,0.9212083463095608,1.1758953597010278,0.0,0.0,0.0,0.0,0.0,67.29697913422609,0.0,0.0,0.0,1.452257863593896,GR,2026-04-23
2026-01-23 15:00:00+00:00,15.782991962665283,33.28364013481981,0.0,5.379828882551205,5.574280528908478,7.129893699766658,0.0,0.0,0.0,0.0,0.0,424.16385792066376,0.0,0.0,0.0,8.685506870624838,GR,2026-04-23
2026-01-23 16:00:00+00:00,0.0,54.32394002068253,0.0,4.976732161323681,8.014477766287488,7.206566701137539,0.0,0.0,0.0,0.0,0.0,416.8174767321613,0.0,0.0,0.0,8.660806618407445,GR,2026-04-23
2026-01-23 17:00:00+00:00,0.0,56.68802193693132,0.0,3.950828867007354,4.5115916739374295,2.9822385641281315,0.0,0.0,0.0,0.0,0.0,333.9597407453571,0.0,0.0,0.0,6.907578212638664,GR,2026-04-23
2026-01-23 18:00:00+00:00,0.0,79.51163214480958,0.0,4.555670290955476,5.375690943327462,3.6445362327643807,0.0,0.0,0.0,0.0,0.0,398.6818927291502,0.0,0.0,0.0,8.230577658992893,GR,2026-04-23
2026-01-23 19:00:00+00:00,0.0,86.38516309639728,0.0,4.392465920155794,6.96220788704966,6.065786270691334,0.0,0.0,0.0,0.0,0.0,379.126582278481,0.0,0.0,0.0,8.067794547224928,GR,2026-04-23
2026-01-23 20:00:00+00:00,0.0,47.74613861386138,0.012277227722772278,1.817029702970297,1.460990099009901,1.4364356435643566,0.0,0.0,0.0,0.0,0.0,161.22455445544554,0.0,0.0,0.0,3.302574257425743,GR,2026-04-23
2026-01-23 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-23 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 10:00:00+00:00,1.668901495616297,2.914560770156438,0.0010314595152140279,0.052260615437510746,0.04263365996217982,0.026817947395564725,0.0,0.0,0.0,0.0,0.0,3.2057761732851984,0.0,0.0,0.0,0.08801787863159705,GR,2026-04-23
2026-01-24 11:00:00+00:00,20.793300292061243,34.953225949199044,0.038498982210815116,0.6275334100362864,0.4658376847508629,0.3002920612443579,0.0,0.0,0.0,0.0,0.0,28.82803787945836,0.0,0.0,0.0,0.99327374103903,GR,2026-04-23
2026-01-24 12:00:00+00:00,40.66827404239832,78.7485670093713,0.08597943772177236,1.3326812846874716,1.0403511964334455,0.6878355017741788,0.0,0.0,0.0,0.0,0.0,64.26962969702484,0.0,0.0,0.0,2.1666818305886637,GR,2026-04-23
2026-01-24 13:00:00+00:00,57.065102830760615,133.9324721354288,0.31432169006202487,2.4517091824837944,1.8859301403721493,1.2572867602480995,0.0,0.0,0.0,0.0,0.0,136.0855757123537,0.0,0.0,0.0,4.007601548290817,GR,2026-04-23
2026-01-24 14:00:00+00:00,47.77070063694268,189.1464968152866,1.3503184713375795,3.8980891719745223,3.057324840764331,2.038216560509554,0.0,0.0,0.0,0.0,0.0,246.29299363057325,0.0,0.0,0.0,6.445859872611464,GR,2026-04-23
2026-01-24 15:00:00+00:00,1.860726360562766,38.94710437343222,0.22041662122368852,0.415203402770204,0.6202421201875886,0.415203402770204,0.0,0.0,0.0,0.0,0.0,50.22935979932381,0.0,0.0,0.0,1.2917439197295235,GR,2026-04-23
2026-01-24 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-24 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
2026-01-25 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR,2026-04-23
