,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-29 00:00:00+00:00,0.0,375.91513305971137,0.0,3.5231034026214747,0.0,5.871839004369125,0.0,0.0,0.0,55.136568251026084,0.0,0.0,3.053356282271945,IT_CALA,2026-04-23
2026-01-29 01:00:00+00:00,0.0,439.2498663816141,0.0,4.160876536611437,0.0,6.93479422768573,0.0,0.0,0.0,65.04836985569214,0.0,0.0,3.6060929983965795,IT_CALA,2026-04-23
2026-01-29 02:00:00+00:00,0.0,472.6770859591631,0.0,4.344844971010839,0.0,7.007814469372321,0.0,0.0,0.0,68.32619107638014,0.0,0.0,3.6440635240736072,IT_CALA,2026-04-23
2026-01-29 03:00:00+00:00,0.0,554.0275580505231,0.0,5.327188058178106,0.0,8.733095177341157,0.0,0.0,0.0,111.87094922174023,0.0,0.0,4.541209492217402,IT_CALA,2026-04-23
2026-01-29 04:00:00+00:00,0.0,578.6527777777777,0.0,5.648148148148148,0.0,9.41358024691358,0.0,1.0354938271604937,0.0,208.60493827160494,0.0,0.0,4.895061728395062,IT_CALA,2026-04-23
2026-01-29 05:00:00+00:00,0.0,589.3508977759641,0.0,5.7126096714956125,0.0,9.521016119159356,0.0,0.09521016119159355,0.0,323.61933789022646,0.0,0.0,4.950928381962864,IT_CALA,2026-04-23
2026-01-29 06:00:00+00:00,12.029269483401384,517.0344399076869,0.0,4.707105450026629,0.0,7.47159595242322,0.0,1.6437511095331085,0.0,294.75446032309605,0.0,0.0,4.1093777738327715,IT_CALA,2026-04-23
2026-01-29 07:00:00+00:00,83.45066462167688,582.5544478527607,0.0,4.88062372188139,0.0,8.001022494887525,0.0,0.0,0.0,333.88266871165644,0.0,0.0,4.480572597137015,IT_CALA,2026-04-23
2026-01-29 08:00:00+00:00,218.43171593830334,644.3862467866325,0.0,5.327602827763497,0.0,8.456512425021423,0.0,1.1839117395029992,0.0,301.72836332476436,0.0,0.0,4.735646958011997,IT_CALA,2026-04-23
2026-01-29 09:00:00+00:00,245.2760683144772,594.0857534049146,0.0,4.853138286373135,0.0,7.0100886358723065,0.0,0.0,0.0,213.46105065936442,0.0,0.0,4.313900698998343,IT_CALA,2026-04-23
2026-01-29 10:00:00+00:00,350.7818327117741,567.1722496004263,0.0,4.572156366542355,0.0,6.221130793819926,0.0,0.0,0.0,192.63019445924348,0.0,0.0,4.1224360681939265,IT_CALA,2026-04-23
2026-01-29 11:00:00+00:00,465.30535886707435,524.5049082716447,0.0,4.804151915030576,0.0,7.826118442227228,0.0,0.0,0.0,197.2801738010943,0.0,0.0,4.02928870292887,IT_CALA,2026-04-23
2026-01-29 12:00:00+00:00,451.13938848920867,557.6666044522872,0.0,5.140949504547305,0.0,8.512063933758654,0.0,0.0,0.0,214.15004411565087,0.0,0.0,5.140949504547305,IT_CALA,2026-04-23
2026-01-29 13:00:00+00:00,345.41739429357165,477.47225850807837,0.0,4.275661739429357,0.0,7.359745617050533,0.0,0.0,0.0,180.7693709178412,0.0,0.0,4.205568924028876,IT_CALA,2026-04-23
2026-01-29 14:00:00+00:00,153.04485879232328,324.6723747854579,0.0,2.954166016539242,0.0,2.7635746606334846,0.0,0.0,0.0,124.45615540645966,0.0,0.0,2.858870338586363,IT_CALA,2026-04-23
2026-01-29 15:00:00+00:00,23.739902921512957,132.48960527520836,0.0,1.3964648777360564,0.0,2.334714717464969,0.0,0.0,0.0,76.98012638520011,0.0,0.0,1.3091858228775528,IT_CALA,2026-04-23
2026-01-29 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-29 17:00:00+00:00,0.0,19.50182385282301,0.0,0.24867836751956016,0.0,0.31861915838443644,0.0,0.20593677310213576,0.0,16.249577077606258,0.0,0.0,0.22536477056460139,IT_CALA,2026-04-23
2026-01-29 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-29 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-29 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-29 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-29 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-29 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 10:00:00+00:00,25.914655085344915,39.536688213311784,0.0,0.5406272093727906,0.0,0.6381173618826381,0.0,0.0,0.0,20.623598626401375,0.0,0.0,0.4963135036864963,IT_CALA,2026-04-23
2026-01-30 11:00:00+00:00,185.60497512437811,303.5681592039801,0.0,3.074626865671642,0.0,3.1771144278606966,0.0,0.20497512437810944,0.0,119.50049751243782,0.0,0.0,2.869651741293532,IT_CALA,2026-04-23
2026-01-30 12:00:00+00:00,207.73838724513263,380.81638049977005,0.0,3.3596504675762686,0.0,3.303656293116664,0.0,1.7358194082477387,0.0,130.41043231641882,0.0,0.0,3.135673769737851,IT_CALA,2026-04-23
2026-01-30 13:00:00+00:00,185.15215348472984,468.8060297572435,0.0,3.88566953797964,0.0,3.043774471417384,0.0,1.6837901331245106,0.0,160.80195771339075,0.0,0.0,3.6266249021143304,IT_CALA,2026-04-23
2026-01-30 14:00:00+00:00,175.58768458839845,473.76721465285146,0.0,4.6761034510891735,0.0,3.5850126458350333,0.0,2.7277270131353513,0.0,290.541894427674,0.0,0.0,4.364363221016562,IT_CALA,2026-04-23
2026-01-30 15:00:00+00:00,54.53229398663697,368.06013363028956,0.0,3.9420935412026727,0.0,3.9420935412026727,0.0,1.1169265033407574,0.0,272.7271714922049,0.0,0.0,3.679287305122495,IT_CALA,2026-04-23
2026-01-30 16:00:00+00:00,1.1533101045296168,142.67407084785134,0.0,1.465664924506388,0.0,1.417610336817654,0.0,0.0,0.0,100.19381533101046,0.0,0.0,1.3455284552845528,IT_CALA,2026-04-23
2026-01-30 17:00:00+00:00,0.0,27.89160219964582,0.0,0.2716003355391928,0.0,0.22779382980706495,0.0,0.0,0.0,18.363687202908007,0.0,0.0,0.24531643209991613,IT_CALA,2026-04-23
2026-01-30 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-30 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-01-31 23:00:00+00:00,0.0,221.28800574575055,2.8231984677998563,5.23401963131434,8.120660761311946,4.314101029446971,0.0,0.0,0.0,145.02992578405556,0.0,0.0,10.690088580320804,IT_CALA,2026-04-23
2026-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 01:00:00+00:00,0.0,48.06022880215343,0.0,0.5354419021982952,0.0,0.9240690892777029,0.0,0.008636159712875728,0.0,7.876177658142666,0.0,0.0,0.3454463885150292,IT_CALA,2026-04-23
2026-02-01 02:00:00+00:00,0.0,231.43886108480996,0.0,2.358988232111457,0.0,3.685919112674151,0.0,0.0,0.0,33.54186392533477,0.0,0.0,1.4743676450696603,IT_CALA,2026-04-23
2026-02-01 03:00:00+00:00,0.0,316.2659001956947,0.0,2.7754403131115457,0.0,4.11839530332681,0.0,0.0,0.0,41.04965753424658,0.0,0.0,1.7906066536203522,IT_CALA,2026-04-23
2026-02-01 04:00:00+00:00,0.0,331.4753636790239,0.0,2.771234162365087,0.0,4.112153918348193,0.0,0.0,0.0,41.12153918348193,0.0,0.0,1.519709056780854,IT_CALA,2026-04-23
2026-02-01 05:00:00+00:00,0.0,334.5901788974078,0.0,2.9613910186199344,0.0,3.901515151515152,0.0,0.0,0.0,43.19870390653523,0.0,0.0,1.5982110259218691,IT_CALA,2026-04-23
2026-02-01 06:00:00+00:00,6.138333938733503,530.3670238527667,0.0,4.49146385760988,0.0,6.288049400653833,0.0,0.0,0.0,68.644539290471,0.0,0.0,2.320589659765105,IT_CALA,2026-04-23
2026-02-01 07:00:00+00:00,19.74269311064718,298.4232776617954,0.0,2.5788100208768268,0.0,3.7625260960334033,0.0,0.0,0.0,38.76670146137787,0.0,0.0,1.225991649269311,IT_CALA,2026-04-23
2026-02-01 08:00:00+00:00,59.878846153846155,350.11634615384617,0.0,3.1379807692307695,0.0,5.195673076923077,0.0,13.940865384615385,0.0,47.121153846153845,0.0,0.0,2.1091346153846153,IT_CALA,2026-04-23
2026-02-01 09:00:00+00:00,154.39549774887445,441.04184592296144,0.0,4.182116058029014,0.0,6.993046523261631,0.0,12.820585292646323,0.0,62.80030015007504,0.0,0.0,3.016608304152076,IT_CALA,2026-04-23
2026-02-01 10:00:00+00:00,182.62534831460675,383.90350561797754,0.0,3.3862022471910116,0.0,5.222786516853932,0.0,7.977662921348315,0.0,52.68701123595506,0.0,0.0,2.697483146067416,IT_CALA,2026-04-23
2026-02-01 11:00:00+00:00,199.0901307081403,349.4651307081403,0.0,3.035365651886168,0.0,1.6420830575777632,0.0,0.0,0.0,45.878805426869626,0.0,0.0,2.388484447385837,IT_CALA,2026-04-23
2026-02-01 12:00:00+00:00,205.62283708099974,346.9254785588899,0.0,3.0268327342639805,0.0,1.8160996405583885,0.0,0.0,0.0,43.68728579787678,0.0,0.0,2.421466187411184,IT_CALA,2026-04-23
2026-02-01 13:00:00+00:00,175.39326981552807,340.9584684775998,0.0,3.5474102979931077,0.0,2.0935536184877357,0.0,0.0,0.0,48.965892965740935,0.0,0.0,2.7914048246503143,IT_CALA,2026-04-23
2026-02-01 14:00:00+00:00,93.06354596167839,232.0704280863449,0.0,2.76112660683968,0.0,1.6295173417414504,0.0,0.0,0.0,41.55269221440698,0.0,0.0,2.1726897889886008,IT_CALA,2026-04-23
2026-02-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 09:00:00+00:00,2.8605160101359135,0.6231283114489748,0.0,0.035130154342317435,0.0,0.01670122091683944,0.0,0.0,0.0,1.4437917530522921,0.0,0.0,0.02073255010366275,IT_CALA,2026-04-23
2026-02-02 10:00:00+00:00,97.24539502885042,30.68170217487794,0.0,1.2400687971593432,0.0,0.48002663115845545,0.0,0.0,0.0,49.92276964047936,0.0,0.0,0.6800377274744784,IT_CALA,2026-04-23
2026-02-02 11:00:00+00:00,53.77600111234705,24.441407119021132,0.0,0.735817575083426,0.0,0.2943270300333704,0.0,0.0,0.0,30.524165739710792,0.0,0.0,0.4782814238042269,IT_CALA,2026-04-23
2026-02-02 12:00:00+00:00,28.874834237492465,14.078089210367692,0.0,0.4614526823387583,0.0,0.18155515370705244,0.0,0.0,0.0,18.821217600964435,0.0,0.0,0.33285111512959614,IT_CALA,2026-04-23
2026-02-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 00:00:00+00:00,0.0,30.79798962386511,0.0,0.36964980544747084,0.0,0.32036316472114135,0.0,0.0,0.0,6.26556420233463,0.0,0.0,0.24643320363164722,IT_CALA,2026-04-23
2026-02-03 01:00:00+00:00,0.0,82.3244993642721,0.0,0.946439923712651,0.0,0.7729259376986649,0.0,0.0,0.0,14.575174825174825,0.0,0.0,0.6309599491417673,IT_CALA,2026-04-23
2026-02-03 02:00:00+00:00,0.0,96.71164882891267,0.0,1.0795718939041414,0.0,0.6477431363424849,0.0,0.0,0.0,16.841321544904606,0.0,0.0,0.7197145959360943,IT_CALA,2026-04-23
2026-02-03 03:00:00+00:00,0.0,146.03382417261992,0.0,1.5676847937017058,0.0,0.9565534334451086,0.0,0.0,0.0,32.62910045196093,0.0,0.0,1.0628371482723429,IT_CALA,2026-04-23
2026-02-03 04:00:00+00:00,0.0,177.08744247205786,0.0,1.9723865877712032,0.0,1.183431952662722,0.0,0.0,0.0,68.44181459566074,0.0,0.0,1.314924391847469,IT_CALA,2026-04-23
2026-02-03 05:00:00+00:00,0.03640334910811795,183.65489625045504,0.0,2.184200946487077,0.0,1.4197306152165998,0.0,0.0,0.0,111.24863487440845,0.0,0.0,1.4561339643247178,IT_CALA,2026-04-23
2026-02-03 06:00:00+00:00,10.094055461113472,169.87640777730556,0.0,2.0670420739481514,0.0,1.4124787505312368,0.0,0.44785911602209943,0.0,138.8707766680833,0.0,0.0,1.4813801529961752,IT_CALA,2026-04-23
2026-02-03 07:00:00+00:00,29.30602957906712,108.82821387940842,0.0,1.3651877133105803,0.0,1.0011376564277588,0.0,0.4550625711035267,0.0,78.04323094425483,0.0,0.0,1.0011376564277588,IT_CALA,2026-04-23
2026-02-03 08:00:00+00:00,112.84457636265516,179.11656772800865,0.0,2.2773880194279545,0.0,1.4423457456377047,0.0,0.0,0.0,124.64903759669005,0.0,0.0,1.6700845475805002,IT_CALA,2026-04-23
2026-02-03 09:00:00+00:00,229.1613966261279,234.27704982346017,0.0,2.9799921537857985,0.0,1.3409964692036094,0.0,0.0,0.0,163.0552373479796,0.0,0.0,2.185327579442919,IT_CALA,2026-04-23
2026-02-03 10:00:00+00:00,379.2029119739182,304.8493998221695,0.0,3.8528638114997036,0.0,2.23060536455246,0.0,0.0,0.0,219.0048903378779,0.0,0.0,3.109328689982217,IT_CALA,2026-04-23
2026-02-03 11:00:00+00:00,400.0749524227785,306.44477382520864,0.0,3.984262919045528,0.0,2.7477675303762257,0.0,0.0,0.0,221.95092226613966,0.0,0.0,3.2973210364514713,IT_CALA,2026-04-23
2026-02-03 12:00:00+00:00,363.5678702905929,288.6727500587452,0.0,4.029607582047466,0.0,3.0569436829325607,0.0,0.0,0.0,224.54640870995536,0.0,0.0,3.1264196757264826,IT_CALA,2026-04-23
2026-02-03 13:00:00+00:00,272.3473610883462,301.5624487788887,0.0,3.660055728569087,0.0,2.87575807244714,0.0,0.0,0.0,214.17861825930177,0.0,0.0,2.87575807244714,IT_CALA,2026-04-23
2026-02-03 14:00:00+00:00,47.12185792349727,83.5389344262295,0.0,1.0236338797814206,0.0,0.7633879781420765,0.0,0.0,0.0,57.28879781420765,0.0,0.0,0.7633879781420765,IT_CALA,2026-04-23
2026-02-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_CALA,2026-04-23
2026-02-03 23:00:00+00:00,0.0,152.20783684692944,0.0,1.357535681550347,0.0,1.427753044389158,0.0,0.0,0.0,22.867454497839468,0.0,0.0,0.8894199292916066,IT_CALA,2026-04-23
2026-02-04 00:00:00+00:00,0.0,268.84589938425256,0.0,2.298178959779903,0.0,2.7085680597405997,0.0,0.0,0.0,37.75579719638412,0.0,0.0,1.6415563998427878,IT_CALA,2026-04-23
2026-02-04 01:00:00+00:00,0.0,381.4321653189578,0.0,3.1255615453728662,0.0,3.6370170709793346,0.0,0.0,0.0,52.282120395327944,0.0,0.0,2.2731356693620843,IT_CALA,2026-04-23
2026-02-04 02:00:00+00:00,0.0,411.62734785875284,0.0,3.3974455296769346,0.0,3.8742799899824694,0.0,0.0,0.0,54.716754320060105,0.0,0.0,2.3841723015276735,IT_CALA,2026-04-23
