,Solar,Wind Onshore,Biomass,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Gas,Waste,Other,bidding_zone,source_download_date
2026-04-20 00:00:00+00:00,0.0,407.37972453555415,139.7580076873799,71.36579115951314,0.0,0.0,399.4501921844971,10.903106982703395,2.643177450352338,IT_SICI,2026-04-23
2026-04-20 01:00:00+00:00,0.0,337.74884294970684,125.31317494600434,64.44677568651652,0.0,0.0,427.25825362542423,9.846035174328911,2.38691761801913,IT_SICI,2026-04-23
2026-04-20 02:00:00+00:00,0.0,376.59896309850564,136.71058249466302,70.6123055809698,0.0,0.0,461.7206465385788,9.995349191826776,1.6121530954559318,IT_SICI,2026-04-23
2026-04-20 03:00:00+00:00,0.0,338.93833927103316,127.62126610030145,59.95231570293231,0.0,0.0,545.8035078103591,9.497396546999179,1.1871745683748973,IT_SICI,2026-04-23
2026-04-20 04:00:00+00:00,2.7947537473233406,149.98511777301925,56.294325481798715,21.027194860813704,0.0,0.0,386.2083511777302,4.1255888650963595,1.0646680942184155,IT_SICI,2026-04-23
2026-04-20 05:00:00+00:00,32.04792043399638,129.02255374723728,49.14014466546112,32.04792043399638,0.0,0.0,344.09970865983524,3.4421840466144267,0.9495680128591522,IT_SICI,2026-04-23
2026-04-20 06:00:00+00:00,42.94044427422443,55.62351589429338,21.38490999617005,14.730563002680965,0.0,0.0,161.41057066258136,0.4549980850248947,0.4549980850248947,IT_SICI,2026-04-23
2026-04-20 07:00:00+00:00,10.965186133543432,8.319430766200513,3.753052984045696,2.283188891077408,0.0,0.0,24.144967500492417,0.2057809730155604,0.07839275162497537,IT_SICI,2026-04-23
2026-04-20 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-20 15:00:00+00:00,60.931220856295035,141.7433234421365,39.48564010173803,19.052511657481986,0.0,0.0,169.26361805849936,3.037356930902925,0.7363289529461636,IT_SICI,2026-04-23
2026-04-20 16:00:00+00:00,30.96656344158018,232.90965015065285,62.66693170405089,33.16797790425176,0.0,0.0,510.1411114830934,5.283394710411785,1.6143706059591563,IT_SICI,2026-04-23
2026-04-20 17:00:00+00:00,1.5451304488737645,218.3269324258629,59.95106141630205,25.49465240641711,0.0,0.0,641.0746232377248,5.253443526170799,1.8541565386485173,IT_SICI,2026-04-23
2026-04-20 18:00:00+00:00,0.0,201.63275499474238,70.91784963196635,21.876971608832807,0.0,0.0,737.6185594111461,6.016167192429021,2.1876971608832805,IT_SICI,2026-04-23
