,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-02-23 00:00:00+00:00,0.0005751554353084517,500.9603914835841,59.97380317680979,26.279749897180455,97.21165816002888,334.13719540378486,6.107575567540448,2421.4855792660487,0.0,79.95460373712118,1.8616377861404216,18.978265108580334,0.14896525774488897,ES,2026-04-23
2026-02-23 01:00:00+00:00,0.0,513.5898902331176,57.548328922174235,71.25384100767496,306.2358643703027,735.8749118961491,285.8198911615687,2425.698278096593,0.0,267.4324396053029,1.8762209201063524,19.075393366668195,4.644940420341527,ES,2026-04-23
2026-02-23 02:00:00+00:00,0.020081021282014548,506.3501320664442,59.19928806067357,75.23782073872603,302.3587888900245,760.4709610595366,300.47232144278365,2402.2565810470473,0.0,283.7199462159997,1.8658961829580205,18.79760386889223,5.100579405631694,ES,2026-04-23
2026-02-23 03:00:00+00:00,0.018818989093545097,522.9665201542891,65.43519587816269,74.39845141166424,293.59526537584054,751.3793961222069,243.14133908860262,2549.1903466605004,0.0,268.98973249367566,1.9846159425896925,20.10738071905339,4.892937164321725,ES,2026-04-23
2026-02-23 04:00:00+00:00,0.024022677407472656,494.2518761878535,58.446047894607396,83.90903594757265,313.81893527864287,864.5967086520657,379.2700309091783,2444.6912491665175,0.0,320.84979525216505,1.8540344160363627,18.72909536312037,6.534168254832561,ES,2026-04-23
2026-02-23 05:00:00+00:00,0.02038014275402999,442.6576142886381,49.834425143532776,65.33266456151922,249.96382404789932,758.4395089770928,355.3798657274335,2141.9177765308996,0.0,265.51783990414873,1.5803923911562108,16.13187116887889,5.298837116047797,ES,2026-04-23
2026-02-23 06:00:00+00:00,11.929764623888806,432.0192219485732,48.15959009891291,60.643871828855396,318.1715176536979,728.6309134534438,515.9786088167351,1771.5124217286846,0.0,273.02964439237473,1.3076841249745128,13.237526990285133,5.454234339574214,ES,2026-04-23
2026-02-23 07:00:00+00:00,36.445521278108814,215.43784833722071,13.430038238352033,41.37032594305255,232.64378088427853,475.1935322452459,440.4320971616935,468.5023568290605,0.0,204.3644480895697,0.3414696145777701,3.4822337629940416,4.5063476158460904,ES,2026-04-23
2026-02-23 08:00:00+00:00,64.35743162274981,54.26319545951354,0.0,13.966363791990936,65.91295875637023,148.32251642765902,87.07613907214999,0.0,0.0,71.5008394895903,0.0,0.0,1.5755553799760331,ES,2026-04-23
2026-02-23 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-23 16:00:00+00:00,32.87897605458338,19.211482718159697,0.22479429829644226,6.297050281029089,22.799761704716655,44.06249239483139,25.778286157144514,0.0,0.0,41.95223591957354,0.0,0.0,0.7699204716653146,ES,2026-04-23
2026-02-23 17:00:00+00:00,24.657887345164788,86.2309316384281,5.644602302993393,17.3038054114458,73.65952521994693,158.09272937787063,94.19203591690567,282.75833605292263,0.0,151.3381845988694,1.021070254127292,2.0503283357640956,1.750563545561226,ES,2026-04-23
2026-02-23 18:00:00+00:00,8.500264893166818,273.4326443426719,31.35061413514762,30.655161648771966,170.8124144915219,340.7030443313298,289.7936256749601,1837.4785351152038,0.0,219.974470879599,14.519501652012703,13.078293690088314,1.651429145526699,ES,2026-04-23
2026-02-23 19:00:00+00:00,0.005762028233938347,368.1782134971787,37.02817902086883,35.44436375579165,204.50492613633247,441.8563426273852,346.82716571932554,2498.357574129773,0.0,235.41341257558963,13.036382168735345,17.780406661154426,1.56727167963123,ES,2026-04-23
2026-02-23 20:00:00+00:00,0.0057960934330261405,396.7294554112315,37.973610922469355,36.334780573396145,182.5874649468845,440.49342489924294,273.5028977187998,2603.0759845848606,0.0,207.46756685257026,1.8072420125430044,18.49160731825036,1.5301686663189011,ES,2026-04-23
2026-02-23 21:00:00+00:00,0.006084871791751347,421.4450414433096,34.121307589976816,35.26083970441051,153.30355650649042,425.1558625728673,202.61157390151644,2405.881461963807,0.0,204.54594327343085,1.6787751998671894,17.047958614425244,1.6915943581068742,ES,2026-04-23
2026-02-23 22:00:00+00:00,0.00658718134510243,389.8695024719607,27.426648914851622,31.247007593962376,124.32623406673869,356.91897656879223,132.09101181287625,1779.6653465346535,0.0,139.0952719912978,1.2364519546821002,12.708027044140314,1.8839338646992951,ES,2026-04-23
2026-02-23 23:00:00+00:00,0.0091291164233834,480.87590959521333,30.843793904908637,39.06869749270547,147.20583677781997,403.3584611979883,122.70360215119346,1927.2838609870605,0.0,151.06202138962408,1.3704190457708691,14.088242250043384,2.830026091248854,ES,2026-04-23
2026-02-24 00:00:00+00:00,0.00910726893206864,437.7636386807935,31.909478777703658,36.687644177689656,150.49394870705015,365.2677231168715,38.92446741566136,1603.1873527608882,0.0,145.9916699711353,1.183586463579421,12.087592946093352,2.868789713601621,ES,2026-04-23
2026-02-24 01:00:00+00:00,0.00988068062233879,450.6162907898193,36.37774977314848,38.639107168838066,120.42342950274842,356.02241900229143,36.29173992585037,1517.3016917996415,0.0,144.19183663143505,1.133150343077815,11.534932028357948,3.0827723541697023,ES,2026-04-23
2026-02-24 02:00:00+00:00,0.01137582065916664,465.3444762034551,23.888478007309445,42.79008611212582,123.424115155047,368.7456275863804,0.0,1371.083651258485,0.0,156.29778548189523,1.0374293884208456,10.559464016607414,3.6175109696149916,ES,2026-04-23
2026-02-24 03:00:00+00:00,0.013471837936669742,474.7330178511285,13.579616193110361,46.43590265108493,119.58743309924219,360.9034248514177,0.0,1039.4764821770893,0.0,165.47052079714726,1.2527186943793065,7.948085762969585,4.14932608449428,ES,2026-04-23
2026-02-24 04:00:00+00:00,0.0,560.1146292183811,8.623560083583076,55.07661528339001,153.3123154857184,364.0921211761081,0.0,458.8653430840828,0.0,204.59205007956868,2.619654447894329,3.4992147383961623,5.929496402877699,ES,2026-04-23
2026-02-24 05:00:00+00:00,0.0,608.5435608019264,5.280999305627373,57.68144547697491,164.4438518474744,394.1349889934551,0.0,0.0,0.0,222.10374222524268,0.0,0.0,6.811411349298979,ES,2026-04-23
2026-02-24 06:00:00+00:00,0.6441093323861208,616.2095043036637,6.224173731905345,57.21913484688304,180.1805115569205,350.57591102508536,99.81678988909438,105.85165946861586,0.0,224.7547885976415,0.6828601432107307,0.7833861153613493,6.557170989231994,ES,2026-04-23
2026-02-24 07:00:00+00:00,9.71084001394214,480.5156151969327,4.274137330080167,47.20357267340537,155.68117811084,286.623649355176,149.42384105960264,0.0,0.0,185.61723597072148,0.0,0.0,5.2999302892994065,ES,2026-04-23
2026-02-24 08:00:00+00:00,3.9402516662368146,18.167001045215756,0.1676417489038808,1.9178216074603964,5.475179519200747,11.845565977548217,0.3822231875008482,0.0,0.0,7.288392675345123,0.0,0.0,0.2159225725881985,ES,2026-04-23
2026-02-24 09:00:00+00:00,62.24902782709277,15.104375051891166,2.6535058699291945,3.186986494693586,11.6379216380616,37.19538963512071,0.0,327.395788429585,0.0,10.471522275841624,1.0296844999175039,2.42579827786675,0.0,ES,2026-04-23
2026-02-24 10:00:00+00:00,70.23059724696724,10.53437167025836,2.6701300582793714,2.751466416556652,7.881876996970975,32.45156175305323,0.0,274.28637545323284,0.0,9.019099560599086,0.8827794598689284,2.0917413842132127,0.0,ES,2026-04-23
2026-02-24 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-24 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-24 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-24 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-24 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-24 16:00:00+00:00,92.0731735218509,221.04418766066837,2.0244832904884316,24.187677377892026,52.146771208226205,83.68136375321335,32.07336632390745,0.0,0.0,125.34653598971721,0.0,0.0,2.5224408740359894,ES,2026-04-23
2026-02-24 17:00:00+00:00,19.01295019650796,173.03653115134333,1.0308614135687135,18.935635590490303,45.75091811094646,53.417949874363764,45.48675987371947,0.0,0.0,141.41485729012308,0.0,0.0,1.9135364989369241,ES,2026-04-23
2026-02-24 18:00:00+00:00,1.3198819546145533,194.60348547036742,4.681364831548824,20.210739152595856,57.12258515675703,70.98617170034885,113.20720359330751,240.27450649891367,0.0,141.85033742243846,0.17295517559632403,1.8493746178256725,1.8213944256858974,ES,2026-04-23
2026-02-24 19:00:00+00:00,0.0056061982127440105,393.1885670714495,36.830229050553434,37.32367575353122,180.9165725553469,322.4949717281145,281.6429923720669,2150.6139218536605,0.0,191.92545598384413,1.5428543448419665,16.8548068495769,1.7603462388016191,ES,2026-04-23
2026-02-24 20:00:00+00:00,0.005649079200090386,476.95790850036326,60.27040304388596,42.451147138497575,162.76861631782603,382.9988628644461,214.0013634522215,2673.562773352644,0.0,208.12082851426896,1.9163397803953703,21.24008603782367,1.7060219184272962,ES,2026-04-23
2026-02-24 21:00:00+00:00,0.0058058179832890236,412.1365628849927,39.35926455520516,37.083485667601934,133.27868379069312,310.2079367574727,170.9669974021001,2047.6432115626324,0.0,191.81402691122457,1.471898737789472,16.238603789251062,1.718522123053551,ES,2026-04-23
2026-02-24 22:00:00+00:00,0.005470602639447366,249.54343086866757,12.44026839530311,24.392805836847845,71.12777025243,169.16560522568523,101.2096882812026,822.801623302889,0.0,99.67543609644346,0.5930837897534328,6.6145777615830985,1.6302395865553152,ES,2026-04-23
2026-02-24 23:00:00+00:00,0.013399078143423733,513.4675386096455,19.47691717214659,53.06035586260941,150.55582407830002,346.8815538300712,184.70629220709617,1307.0981804653181,0.0,193.86830120413177,0.9521322344920974,10.60598826801464,4.113516990031086,ES,2026-04-23
2026-02-25 00:00:00+00:00,0.020483128729636355,623.8121912361502,14.197766091853891,69.79344044241122,175.82727734570508,407.9680188486364,261.4671382338081,928.8271372314094,0.0,265.5190308649265,0.6834620793417814,7.627666491948045,6.206388005079815,ES,2026-04-23
2026-02-25 01:00:00+00:00,0.02165533370869245,591.6112759953311,10.280899392534764,69.81350787891719,161.51841648394176,404.73764292552914,244.72692624193337,681.8017176875147,0.0,239.23939389425138,0.5021900497769816,5.553118670244259,6.518255446316427,ES,2026-04-23
2026-02-25 02:00:00+00:00,0.0,649.8929229741718,13.238329308517732,79.43773152120633,179.75491071532022,493.55823012639826,234.48147041243274,1340.1011035070198,0.0,268.66520427987024,0.9900156199055843,10.692708552491164,6.612372982665869,ES,2026-04-23
2026-02-25 03:00:00+00:00,0.0,611.8417268820688,14.548929003696298,83.00878065121414,193.92276210862292,529.0453602319637,248.89600098475174,1529.7064061310596,0.0,284.81023835541794,1.1236886809542792,12.22595264118959,6.670154329060946,ES,2026-04-23
2026-02-25 04:00:00+00:00,0.0,460.9157896221403,10.36100484191974,77.81740416298541,215.86281217548967,480.3987178990408,309.01595129845117,1041.585052875824,0.0,274.10050472282546,0.7630194621936836,8.269927496423499,6.634815442706328,ES,2026-04-23
2026-02-25 05:00:00+00:00,0.0,311.3401161484004,4.295998552667106,67.99670557430387,215.28893929731646,383.74688835128103,359.0454513405075,379.2857472401245,0.0,243.71181747599718,0.2741811423582884,2.9363636687567936,6.552791208286793,ES,2026-04-23
2026-02-25 06:00:00+00:00,0.49746607131194354,218.9283317538154,2.572145657989137,60.69752872389136,209.72013043622243,407.66094703851024,377.59795133297433,67.78242316365736,0.0,219.5502273562086,0.04809953508245237,0.5158227696108365,5.903926160725656,ES,2026-04-23
2026-02-25 07:00:00+00:00,9.045160404737626,148.53765393364185,1.3254294454467017,52.623131225978504,150.50788689308965,419.5163306926034,388.6553180641619,0.0,0.0,194.8023060632206,0.0,0.0,5.086783277119774,ES,2026-04-23
2026-02-25 08:00:00+00:00,20.591058162892597,24.87114683820849,0.18006914464692916,10.832942920438063,34.58837229370338,85.23119706484079,59.71938930619284,19.414431487662362,0.0,38.931508736050866,0.013931444767657427,0.14878880948200962,1.0521637911140678,ES,2026-04-23
2026-02-25 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-25 10:00:00+00:00,140.86458292024108,29.297655728156748,0.8877845077567083,5.216944804900346,24.072018571822184,67.65007145130637,0.0,533.8559891505744,0.0,17.189579463197923,0.4017229868715121,4.313650415172781,0.0,ES,2026-04-23
2026-02-25 11:00:00+00:00,310.5469985637735,50.47060013125642,2.63156971496626,10.308942718732057,32.29362609981133,126.90540043728194,0.0,1035.3813840317684,0.0,33.48900243578672,0.7793344406490573,8.493141425974303,0.0,ES,2026-04-23
2026-02-25 12:00:00+00:00,454.05597936457866,66.56846595929164,3.8828845293381447,15.182291703003292,38.75976090247219,183.62981001067627,0.0,1519.1213272637324,0.0,49.44318593340105,1.1459546256479545,12.560339707858196,0.0,ES,2026-04-23
2026-02-25 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-02-25 14:00:00+00:00,56.17121071992847,10.715968609264943,0.5950247652830842,2.5105052991670083,6.675355368294778,30.551362232031643,0.0,246.75796767498687,0.0,7.958646504033551,0.19164234567908997,2.097316481330472,0.0,ES,2026-04-23
2026-02-25 15:00:00+00:00,0.34708651736651697,0.10199415205079726,0.004248596719022742,0.022100029336037448,0.06921970483411789,0.27772385264056026,0.0,2.2133938899067527,0.0,0.06901715849817658,0.001693396788686126,0.01852270185955892,0.0,ES,2026-04-23
2026-02-25 16:00:00+00:00,31.837857221103942,4.19828595489463,0.010264757835928192,10.210012460803242,30.84901888290953,73.64621588683947,48.04248825808924,0.0,0.0,50.03042969231401,0.0,0.0,1.050426885209985,ES,2026-04-23
2026-02-25 17:00:00+00:00,16.73936665652329,4.900630763531481,0.0,17.725432967730836,62.0924768135692,126.44815401611474,89.39344528531548,0.0,0.0,129.8221640448249,0.0,0.0,1.8533294523900874,ES,2026-04-23
2026-02-25 18:00:00+00:00,3.282306487450878,51.347353295791166,0.0,23.166004305057697,118.2556198298769,222.36498836616218,157.95238579324374,540.4498307251893,0.0,157.22097560919957,0.3862136559174449,4.243513373415028,1.8558085586960502,ES,2026-04-23
2026-02-25 19:00:00+00:00,0.0030800576657016962,200.61750567753694,1.0670620192066205,26.638541844400383,170.12832745698213,353.39662106778553,193.83074023140225,1956.4392452813079,0.0,141.02828116844034,1.3994255989595021,15.314472527265101,0.9116970690477021,ES,2026-04-23
2026-02-25 20:00:00+00:00,0.0023754656042246215,286.86421156494316,7.418539398665813,29.397733512236407,149.19269197610896,405.68190245887837,167.6296883748063,2553.8307605412383,0.0,129.9027916782688,1.8174320671703112,19.863486074436604,0.6983868876420387,ES,2026-04-23
2026-02-25 21:00:00+00:00,0.004297056450627093,221.1583219850666,3.3523632897705347,29.207332094269162,131.80260071187075,358.4187214023395,140.24477094768235,1942.7892670088136,0.0,152.2553484816023,1.3680691044804305,14.889088038916302,1.284819878737501,ES,2026-04-23
2026-02-25 22:00:00+00:00,0.0,205.6066839147869,4.810909426325123,15.873094184901444,85.64460812868941,247.4431420773065,30.681029005880895,1890.2834074027744,0.0,54.7910212626492,1.3083935058795844,14.457711090806832,0.0,ES,2026-04-23
2026-02-25 23:00:00+00:00,0.009290328112495711,236.71170462371762,2.2107645988943885,44.237336099124995,162.10757002433155,466.8593867779937,201.04424374219005,1894.1707845586718,0.0,150.49851113827856,1.3248271746846447,14.807063156476463,2.768517777523722,ES,2026-04-23
2026-02-26 00:00:00+00:00,0.0,297.1399012348688,3.341009831896859,69.45327299906515,220.15877273620924,670.5537871562153,333.5988448677677,2129.6593202068884,0.0,232.12464548558245,1.5230203996963174,16.8633132163729,5.059111865437227,ES,2026-04-23
2026-02-26 01:00:00+00:00,0.0,323.6802308808649,14.221804945682813,64.00336087165326,217.27233742209137,637.4695094384833,172.82593253401848,2517.7769878417103,0.0,217.56987781049364,1.743232415927262,20.381918848241444,4.179806990833255,ES,2026-04-23
2026-02-26 02:00:00+00:00,0.0,300.0988862536458,12.399367597499594,72.74322036724314,250.21735664120627,686.0576331326332,194.43234016830246,2500.4928876639387,0.0,253.924790176944,1.6897093691774387,20.081273433825476,5.412535195584047,ES,2026-04-23
2026-02-26 03:00:00+00:00,0.0,275.6254308342591,14.088774568150821,76.91958510214134,263.8310970743132,722.1367062164902,217.2492960382825,2445.933164043488,0.0,269.89836117906304,1.6846838068197119,19.211477913580595,5.996423223412221,ES,2026-04-23
