,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-02-02 19:00:00+00:00,0.015525055355895429,526.5291907267778,1.276864360288065,41.546470608013365,0.27790287338424596,0.23192903814439333,0.7147222466227844,16.345902608689755,33.64029687060586,12.065968772853934,0.7050637292352545,0.580563486376767,150.01959962365194,LT,2026-04-23
2026-02-02 20:00:00+00:00,0.016333092543971507,586.5828782956125,2.103044700929722,28.31576473877131,0.46055039673242654,0.38140124644646317,0.0,25.15681608417444,52.111232825208575,17.792378574023008,1.1675994024815146,0.9483485785119441,112.16365206456412,LT,2026-04-23
2026-02-02 21:00:00+00:00,0.015058613644934585,562.8540643716927,1.4933155803199114,22.682153158055616,0.32836285810831617,0.26843143946898695,0.0,15.163447950959542,34.473766799316316,12.126333194668998,0.8349814043380511,0.6683296719862102,92.54175495744038,LT,2026-04-23
2026-02-02 22:00:00+00:00,0.2573859519259351,512.3656677376131,6.082330448898331,16.284688710503296,0.6187155012134322,0.19468465485587053,0.016886261416644125,9.949880294540003,23.1771334492696,86.91278995443513,0.6014790907750962,0.4846937140588338,84.10366423049479,LT,2026-04-23
2026-02-02 23:00:00+00:00,0.45300754767116425,581.2994624352605,10.092888980514333,19.242226486796284,0.7886949605576105,0.0,0.5542748780202752,0.0,0.0,166.33238224162923,0.0,0.0,105.13706246955067,LT,2026-04-23
2026-02-03 00:00:00+00:00,0.3315418672434364,580.6741680137397,16.80284872252095,17.473120104827423,1.3548748586568489,0.0,0.40417430270965815,0.0,0.0,286.5415569412452,0.0,0.0,105.34271518905663,LT,2026-04-23
2026-02-03 01:00:00+00:00,0.33902100320297446,575.6412849832515,21.528315285285593,17.257595627809707,3.1173983281085826,0.0,0.34498705967487486,0.0,0.0,370.63192674586696,0.0,0.0,103.13947096679982,LT,2026-04-23
2026-02-03 02:00:00+00:00,0.3619485140187614,591.8890252540932,28.484315074544686,17.2386622840244,51.120759988386794,0.0,0.13741825376729097,0.0,0.0,471.52773236654997,0.0,0.0,103.6401382646148,LT,2026-04-23
2026-02-03 03:00:00+00:00,0.6496646368242216,597.2738767803229,33.448942762641394,17.599862527570796,59.5757986415114,0.0,0.29395106997292697,0.0,0.0,539.1546737987043,0.0,0.0,105.62822978245215,LT,2026-04-23
2026-02-03 04:00:00+00:00,0.4449715999175117,589.210418359586,9.817440445974416,21.10634830053257,16.49513872706844,0.19263843969970584,0.11528614988194416,10.795874265451573,24.710048169334264,147.78515084397273,0.586390105494273,0.5079497319806401,105.48234486110594,LT,2026-04-23
2026-02-03 05:00:00+00:00,0.3073405297154182,583.0598880863398,0.7439436203240477,25.072365917702207,0.17095339710672283,0.1517990474399611,0.18167710602822415,9.59826176437995,21.51093428211411,7.637896151030567,0.4456257797310369,0.39064585500808646,100.75366846307992,LT,2026-04-23
2026-02-03 06:00:00+00:00,0.46517167736792275,562.3860415132092,0.44098152118707123,35.40265072777477,1.1035880555029445,0.0,0.045109403536948124,0.0,0.0,6.930088362205303,0.0,0.0,101.92636873921583,LT,2026-04-23
2026-02-03 07:00:00+00:00,3.6038619859389938,555.2416295294406,2.5078322792398073,35.189885238074424,7.31764345988991,0.0,0.20647156733164923,0.0,0.0,38.049643093753915,0.0,0.0,99.90803284633078,LT,2026-04-23
2026-02-03 08:00:00+00:00,15.660536073811214,537.6333608141088,1.6808681209471867,31.28128698783119,7.558299207490897,0.0,0.015304214296942646,0.0,0.0,25.857195851064468,0.0,0.0,97.41314873044938,LT,2026-04-23
2026-02-03 09:00:00+00:00,30.489693620215817,546.7072274946652,0.0,29.341968064407684,0.0,0.0,0.0,0.0,0.0,0.03769523132632025,0.0,0.0,91.1234155893851,LT,2026-04-23
2026-02-03 10:00:00+00:00,75.25656541924529,549.7122532581292,4.0645737712212275,27.716016955093632,14.928034846817646,0.23714282575476367,0.016999714145418135,13.559705724400526,33.19501856394462,56.47694836714485,0.677339095050481,0.5816253866960298,86.80277607235625,LT,2026-04-23
2026-02-03 11:00:00+00:00,104.16997512317948,559.656022851,9.307327083418684,25.06975891569795,41.45141888983669,0.3954798310145474,0.016659766903120165,22.05089648936137,56.11905473450706,131.73200635606824,1.146401248517506,1.000170271048498,83.70982843944692,LT,2026-04-23
2026-02-03 12:00:00+00:00,62.59642811856969,550.1510591258608,6.132661165734312,25.47153804091011,31.579251638299787,0.07941078514491925,0.023774540452704083,4.50087130978307,10.836486727708348,90.46301263997597,0.22704514284962468,0.20065592233119026,82.46280484237954,LT,2026-04-23
2026-02-03 13:00:00+00:00,47.2748521833801,574.7559003215074,1.4627593348136347,25.123251216064396,0.32490292035659807,0.28870185473635374,0.0,18.093594427908734,40.512009756914615,15.046584161484569,0.8332907745071607,0.7318477211921116,85.10230532713437,LT,2026-04-23
2026-02-03 14:00:00+00:00,21.257141088244225,594.7728272167953,1.6903800333173962,27.06565233591305,0.4607958991366124,0.34353484436716436,0.3097618956540773,23.527548920539026,47.96939078292945,19.531604990256167,0.9994766834873139,0.8850836553827516,86.28680165397739,LT,2026-04-23
2026-02-03 15:00:00+00:00,2.5680813487976275,610.7960988679706,1.9403102430435308,29.389814250270494,0.6213463481170309,0.3913664815794529,1.7686649134012973,27.09980977047485,53.795157470677346,20.2965486294798,1.1656242833869164,1.0065662691626625,86.61061112363838,LT,2026-04-23
2026-02-03 16:00:00+00:00,0.1896564673980297,590.4406568917383,1.2302828706600077,38.76562700349057,0.3919531360733143,0.2505644580698234,1.4766616731734523,17.138912605304036,32.25602683923605,13.410797079874982,0.7474555325656083,0.6317415812531847,85.09466386116253,LT,2026-04-23
2026-02-03 17:00:00+00:00,0.23071653666627204,547.7701834428505,0.9979237443672971,36.477535394444935,0.2846215685070313,0.20572808963227415,0.9121060331419935,13.919060951411952,26.285690893909223,11.084011076254807,0.6149286322739239,0.5179982330124377,78.27449540352735,LT,2026-04-23
2026-02-03 18:00:00+00:00,0.22479646336167497,576.4948318533902,0.0,35.09756263541956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.80780904782858,LT,2026-04-23
2026-02-03 19:00:00+00:00,0.19477281359030238,594.7053342116221,0.0,26.02679563965764,0.0,0.0,0.0,0.0,0.0,0.03299835893101269,0.0,0.0,78.24009897619902,LT,2026-04-23
2026-02-03 20:00:00+00:00,0.0893806767964767,597.1768522355989,0.0,23.716921243473298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01684584413142,LT,2026-04-23
2026-02-03 21:00:00+00:00,0.09083295868264003,600.8951536361686,0.0,20.808810608932262,0.0,0.0,0.0,0.0,0.0,0.03291049227631885,0.0,0.0,78.17229230394015,LT,2026-04-23
2026-02-03 22:00:00+00:00,0.09275693362019519,559.4995941839398,0.0,16.498889600831305,0.0,0.0,0.0,0.0,0.0,0.06153030422566846,0.0,0.0,73.12222897738297,LT,2026-04-23
2026-02-03 23:00:00+00:00,0.09819567247218856,606.2448330272599,0.0,17.11863925981242,0.0,0.0,0.0,0.0,0.0,0.0670277627796509,0.0,0.0,76.47130427767593,LT,2026-04-23
2026-02-04 00:00:00+00:00,0.09155299036299189,604.4030959175096,0.0,16.609183248984326,0.0,0.0,0.0,0.0,0.0,0.06610324213934432,0.0,0.0,74.63006460100368,LT,2026-04-23
2026-02-04 01:00:00+00:00,0.09584030242587882,604.6503936195045,0.0,16.98735613913341,0.0,0.0,0.0,0.0,0.0,0.06749317072244988,0.0,0.0,76.14891676821387,LT,2026-04-23
2026-02-04 02:00:00+00:00,0.09131480623040386,637.8397754069364,3.0046615081520747,17.14955628512459,0.6162670345915914,0.5840428952814692,0.0,24.85358000156766,63.11126146973409,26.198886780507575,1.7696109095710129,1.4707720620871954,81.78527084021603,LT,2026-04-23
2026-02-04 03:00:00+00:00,0.09216004028832807,634.0515880022075,3.159896277963249,18.907917237185227,0.6367688592790136,0.6037746235278777,0.0,26.217693451685356,66.86558518319879,27.20536299022562,1.8239179424854415,1.5250233719010702,83.91031202005252,LT,2026-04-23
2026-02-04 04:00:00+00:00,0.08439331302599304,626.2477276816217,3.0527335920292744,25.60197654234614,0.6043697540448975,0.5745683396337995,0.0,26.439853806503553,67.08075340814561,26.941706617863424,1.737349783194157,1.4510564877551149,81.8585106738364,LT,2026-04-23
2026-02-04 05:00:00+00:00,0.14634328054403217,617.5185947489425,2.9099647139614464,27.014099455239144,0.5741816560452134,0.5550880515728324,1.750957982704894,30.940657910911867,69.49043261897052,29.295734085819344,1.6600891497414454,1.4170491303851183,85.72680721516168,LT,2026-04-23
2026-02-04 06:00:00+00:00,1.079558759287198,601.4706012538508,2.7614314360066747,41.01501145866107,0.6712766899794934,0.5288300952734217,3.0995977197901325,36.26889876252953,67.65439554013864,28.737165758019074,1.5809478959554795,1.3454514530932102,85.78683317741529,LT,2026-04-23
2026-02-04 07:00:00+00:00,5.51015621342316,593.1026848719223,2.6774116223972855,42.966480551463995,0.7380658445422636,0.5072370656218687,3.3097285228157713,36.76954781675918,65.42229661598071,28.698317393646835,1.516472348769231,1.287692888954976,89.4939082437024,LT,2026-04-23
2026-02-04 08:00:00+00:00,13.250821534743025,593.3712369258591,2.644847344965999,41.08659286646471,0.6327292353998049,0.48974751588206544,0.8061004247373653,36.24751015406758,67.81471243554178,27.6791596346959,1.4190668031401874,1.265879989205301,85.29159513529706,LT,2026-04-23
2026-02-04 09:00:00+00:00,20.761566010146268,593.2508719418121,2.5630635980610044,34.03738104608992,0.5754886374088929,0.4732179443594603,0.0,34.79959478133411,66.95553109418643,27.839796023309592,1.3939748252769326,1.2271576295504414,86.12235646846497,LT,2026-04-23
2026-02-04 10:00:00+00:00,26.734716355456456,597.0124654789566,2.5050457834311963,24.586492381010114,0.5478707301160195,0.4756909179815077,0.0,33.958415465890425,68.13382952930213,27.464411464652652,1.4415513189493603,1.2110555935890044,85.92845498066447,LT,2026-04-23
2026-02-04 11:00:00+00:00,25.972489917970076,594.5966469893735,2.3938198313618395,23.495329849978955,0.5262827531488299,0.4452701111981112,0.0,32.48932371936127,64.63373126139165,26.24479935275389,1.3569073127598392,1.1655782325521036,87.20482066814988,LT,2026-04-23
2026-02-04 12:00:00+00:00,14.86221020631258,590.501592182463,1.0274232905307008,23.027905083653383,0.2226508739324201,0.18933243728102908,0.0,13.723195672232475,27.322004725662783,11.137064422233221,0.5802958923806663,0.5030374597142314,83.20328775360355,LT,2026-04-23
2026-02-04 13:00:00+00:00,6.198646103792747,588.5175678634745,0.11037544638453584,23.800074048553395,0.023856593404650066,0.02019120997276205,0.0,1.494554334631109,2.9092874608338968,1.2848419555374533,0.06203869668094654,0.054268953093419794,82.52429733364065,LT,2026-04-23
2026-02-04 14:00:00+00:00,2.487049647239611,588.034069219176,0.0,25.654420421799003,0.0,0.0,0.0,0.0,0.0,0.0670521928282172,0.0,0.0,83.75740851895715,LT,2026-04-23
2026-02-04 15:00:00+00:00,1.0322052823453378,576.1818975351902,1.4818830829103058,35.089334442964535,0.4466033611528448,0.2773161342864654,2.0443061417749164,19.64924911798342,38.201077730839046,14.93886821012156,0.8494075269798729,0.7233010322289518,82.73455040122258,LT,2026-04-23
2026-02-04 16:00:00+00:00,0.2752109934772159,550.424688397358,0.9727478835212222,36.25233628540827,0.29072484168899493,0.18374848637552976,1.4001083304350468,12.847031791713986,24.06354311293373,9.877852846803206,0.5495846422980603,0.4694071743377606,79.868015213649,LT,2026-04-23
2026-02-04 17:00:00+00:00,0.1852099430484399,551.0197999952057,0.0,36.12871757173908,0.0,0.0,0.0,0.0,0.0,0.032351081755186015,0.0,0.0,80.68392140825146,LT,2026-04-23
2026-02-04 18:00:00+00:00,0.07371050356915516,375.24952659783116,0.0,23.523697107195108,0.0,0.0,0.0,0.0,0.0,0.0218401492056756,0.0,0.0,51.70622564219891,LT,2026-04-23
2026-02-04 19:00:00+00:00,0.1008320278980663,507.2287237644928,0.0,29.374498067415338,0.0,0.0,0.0,0.0,0.0,0.03018922990960069,0.0,0.0,68.39075691028418,LT,2026-04-23
2026-02-04 20:00:00+00:00,0.09553308739486624,617.713410499433,2.725586575994731,23.31487705869965,0.6260322008686429,0.5334011554240173,0.04550155112884579,30.350341387146468,66.46855556262535,26.475797224687565,1.6060234530076805,1.3738420988764586,85.3210981447125,LT,2026-04-23
2026-02-04 21:00:00+00:00,0.10156861216726394,621.1292104309344,3.0121746499737645,21.29459212033325,0.6780218513991807,0.5750649381736447,0.0,29.588861728616266,68.46481745440938,28.937753505231253,1.73862793934111,1.489634267732032,86.31467250168852,LT,2026-04-23
2026-02-04 22:00:00+00:00,0.10081259631818865,618.650569223005,2.949290858703187,19.94944345357639,0.6549078918138007,0.5443291835730278,0.0,27.337568388399696,64.02864602568717,27.041092051531308,1.6914634462274165,1.4369472470440303,88.73992963412068,LT,2026-04-23
2026-02-04 23:00:00+00:00,0.016810218333395063,620.9636798253314,3.2666239898579166,20.195760763618598,0.7203613953560329,0.5958766843715492,0.0,28.4361305040644,67.58055108276027,28.942273562889714,1.8881749141481148,1.573524043754461,90.82023301551422,LT,2026-04-23
2026-02-05 00:00:00+00:00,0.01295952670707168,607.5910077049216,2.231745930996146,18.936742848362606,0.47860710007012824,0.3952225813478522,0.0,19.298946038691554,45.660130969455935,18.85008751307105,1.2129862535377995,1.0868567238686815,86.41970680896944,LT,2026-04-23
2026-02-05 01:00:00+00:00,0.07345360942232285,593.3235423161702,4.682845831359363,18.21140343183573,0.24798436488680933,0.0,0.07124534034947301,0.0,0.0,64.09863676327699,0.0,0.0,83.94088834269904,LT,2026-04-23
2026-02-05 02:00:00+00:00,0.06879063416944245,595.8768131946847,4.565653733972837,19.061415449899346,0.37757892120045145,0.0,0.0004022576881095178,0.0,0.0,61.51196796872905,0.0,0.0,83.5873778396561,LT,2026-04-23
2026-02-05 03:00:00+00:00,0.10473631740028401,600.261728255027,8.098350609150822,19.936123533773603,14.155454122107116,0.0,0.010914853999226069,0.0,0.0,100.07826450915279,0.0,0.0,83.55442779938903,LT,2026-04-23
2026-02-05 04:00:00+00:00,0.020767908277475218,435.6086125572859,0.5416170227039601,15.611794669879034,1.581430269402947,0.0,0.0009426660799029843,0.0,0.0,6.601461254511627,0.0,0.0,63.80837365185909,LT,2026-04-23
2026-02-05 05:00:00+00:00,0.051879681882797464,587.7491204379232,2.3029265316162366,27.063708734236535,7.102582451816684,0.0,0.018695304124661614,0.0,0.0,37.097568350393296,0.0,0.0,86.83851850800646,LT,2026-04-23
2026-02-05 06:00:00+00:00,1.4125140088716612,570.1370517011421,5.245939548125468,40.71454274582916,28.61104159971423,0.0,0.14784310824449715,0.0,0.0,85.11650655675064,0.0,0.0,88.78956073132228,LT,2026-04-23
2026-02-05 07:00:00+00:00,5.8623645785945655,567.1799602771584,6.517815061360069,42.4902933252246,39.313118618405866,0.0,0.15092035021660696,0.0,0.0,108.40457273157116,0.0,0.0,89.50595505746878,LT,2026-04-23
2026-02-05 08:00:00+00:00,16.941086947738448,488.1038996314627,10.926939720737149,37.336614970178786,67.23383033047227,0.0,1.2411541043281078,0.0,0.0,182.62625701264903,0.0,0.0,78.84021728243346,LT,2026-04-23
2026-02-05 09:00:00+00:00,24.386412907787026,491.85702077373554,12.510205914165486,37.69892757422361,74.38588253021437,0.0,0.060473930855143264,0.0,0.0,201.53383158174634,0.0,0.0,78.8672447872725,LT,2026-04-23
2026-02-05 10:00:00+00:00,22.121559077485408,462.2701017126467,12.4838261914079,35.977699049107194,74.12724601192083,0.0,0.21370781491066493,0.0,0.0,197.39533743634001,0.0,0.0,81.33552270618127,LT,2026-04-23
2026-02-05 11:00:00+00:00,15.380572481872356,559.6645987449614,7.3007052124850835,40.263870238490725,43.71363373434587,0.0,0.328266722946868,0.0,0.0,116.75446627250557,0.0,0.0,95.36888659239214,LT,2026-04-23
2026-02-05 12:00:00+00:00,8.194644037341092,557.0492333850749,0.37437567731511756,40.85333882817687,0.07524566148599644,0.06906400723720346,0.0,4.83802201131387,9.473097514400209,4.2339485421785525,0.20602357242360264,0.1755946709713837,97.40741209208122,LT,2026-04-23
2026-02-05 13:00:00+00:00,4.110436568245145,566.5018336944671,0.0,40.05066534824659,0.0,0.0,0.0,0.0,0.0,0.14622034125999897,0.0,0.0,89.19084404778114,LT,2026-04-23
2026-02-05 14:00:00+00:00,2.251589899823706,569.5710577354726,0.0,39.82766254415533,0.0,0.0,0.0,0.0,0.0,0.0718468317920691,0.0,0.0,88.27784298875636,LT,2026-04-23
2026-02-05 15:00:00+00:00,0.7401675869328018,566.4161006841471,0.0,48.03563066808986,0.0,0.0,0.0,0.0,0.0,0.0692068804986257,0.0,0.0,84.73889418033163,LT,2026-04-23
2026-02-05 16:00:00+00:00,0.18047147274346048,564.4180114420755,0.0,47.691642203499654,0.0,0.0,0.0,0.0,0.0,0.1328828147213699,0.0,0.0,81.87699206696007,LT,2026-04-23
2026-02-05 17:00:00+00:00,0.09551811355398844,550.1709647565973,0.0,46.148215470760384,0.0,0.0,0.0,0.0,0.0,0.09664564609172523,0.0,0.0,79.58865601299664,LT,2026-04-23
2026-02-05 18:00:00+00:00,0.014231503689805886,566.0045256405914,0.0,46.14325121648045,0.0,0.0,0.0,0.0,0.0,0.0330965202088509,0.0,0.0,81.67989511902941,LT,2026-04-23
2026-02-05 19:00:00+00:00,0.4694994665872659,580.3725846631111,5.075233926105498,38.277134743408816,29.883285089211515,0.0,0.28451123356060176,0.0,0.0,80.63950314799999,0.0,0.0,77.84824773001523,LT,2026-04-23
2026-02-05 20:00:00+00:00,0.014403278152016797,590.3770761174898,0.0,32.60245929582458,0.0,0.0,0.0,0.0,0.0,0.06818119835274224,0.0,0.0,76.9378801101808,LT,2026-04-23
2026-02-05 21:00:00+00:00,0.01310151988568863,606.2819747144229,3.056843866885345,28.784212203724504,0.6261510004882187,0.5647688502034236,0.0,31.868890786203536,71.44513144194724,30.218762548070814,1.7284363664156117,1.4367680193945431,82.02495868235825,LT,2026-04-23
2026-02-05 22:00:00+00:00,0.015319307355837142,613.0157705896308,2.9281806253002802,24.76527379901707,0.6011709782510042,0.5425431475944125,0.0,28.01747336501003,65.15774565003048,27.263051206103082,1.660373275518567,1.3672972267766461,78.46580082941179,LT,2026-04-23
2026-02-05 23:00:00+00:00,0.015117503432200632,618.9561044968264,2.9982341459447377,24.102345218373753,0.679979616940813,0.6171900097594698,0.0,31.430092079580344,74.48709335542769,32.382796496443135,1.8948576616920483,1.5613866834068686,75.87480273217264,LT,2026-04-23
2026-02-06 00:00:00+00:00,0.012538357724896068,620.5460642383485,3.048825290012035,24.249547189452763,0.6792870066700217,0.6468352149816694,0.0,30.82023196260001,72.78149054172256,32.19561581363549,1.8928528170182413,1.5801281209969216,75.54658344683673,LT,2026-04-23
2026-02-06 01:00:00+00:00,0.01417927237528674,619.7832550983488,3.1340592636541533,24.53102121370002,0.6953314722738051,0.6589345669849133,0.0,31.98663770541936,72.50755818422559,31.54373424206974,1.9342333931775502,1.6110006455892758,75.6000549421814,LT,2026-04-23
2026-02-06 02:00:00+00:00,0.014290726301590277,620.4857915260936,3.1545574966189323,24.260802940933473,0.7005100981222403,0.6605979700925,0.0,30.834292250001266,73.98929420472525,32.87939931825712,1.9517089024033991,1.607865713884163,74.46088885256647,LT,2026-04-23
2026-02-06 03:00:00+00:00,0.015783301420830217,614.7625724001748,3.156224268960817,24.489759464213698,0.6997743091603517,0.660429586213936,0.0,31.842576537218537,74.87470987177738,31.238383283813416,1.9600135279313382,1.6078439565907003,79.6919294925241,LT,2026-04-23
2026-02-06 04:00:00+00:00,0.015942439349318164,607.8756734934918,3.2887011046268304,25.120118412815717,0.7089658218656677,0.6776565418041012,0.0,32.77172113379925,77.66256295189265,31.167541660504163,1.9997567726666612,1.6848896407804537,85.02647002640339,LT,2026-04-23
2026-02-06 05:00:00+00:00,0.07474779223428554,600.2307266229835,2.9868775106963064,26.4168136858604,0.6520694001319363,0.6156042603920321,0.0,36.75066597684657,75.59921997083487,34.33543858338649,1.828192028187936,1.536354555638955,88.97328961280658,LT,2026-04-23
2026-02-06 06:00:00+00:00,1.2556857632135847,584.809341900656,3.998453831798676,40.03403757964792,6.624755361951138,0.5920214520663533,0.1083270808801817,40.53358232053595,75.96339945290764,48.92050562446564,1.7754290399871584,1.4865797070948625,90.47288088479485,LT,2026-04-23
2026-02-06 07:00:00+00:00,7.962668915817488,575.5393439053488,8.819187649365666,49.06998397220528,33.20960704214812,0.5852864981173842,0.9866108914171895,41.377620154226236,74.61235430432824,111.87977184454061,1.719653770309468,1.4609388585694727,91.92697219360596,LT,2026-04-23
2026-02-06 08:00:00+00:00,17.300436030043894,576.8290759995614,11.366408733879116,47.952293450697475,46.543343832064004,0.5552704946975017,0.14182038984181952,40.08315466909619,72.7292785255927,147.0225408273189,1.6450763975287581,1.3799976181471134,91.10130303153123,LT,2026-04-23
2026-02-06 09:00:00+00:00,23.305990273002564,573.9826400817122,13.753727256374287,48.789625098926194,59.96556477034238,0.5470399019967376,1.818177984315706,39.051103077019505,73.47852220155075,178.2987711556383,1.6418866416984854,1.3786598701824402,93.61329168724052,LT,2026-04-23
2026-02-06 10:00:00+00:00,36.905980366918435,574.5301132545931,20.049153330718045,46.643864075018,96.87648476332814,0.5339974997400259,2.3431962590751803,37.55672930329958,73.94598860298817,271.17352056176344,1.5925496826743426,1.3656179948743783,95.48280430500932,LT,2026-04-23
2026-02-06 11:00:00+00:00,32.00145322096466,576.4628471790508,16.999195441145094,41.030067306915605,81.50623548296036,0.5416147892938391,2.1316643570144085,37.62511338862835,72.07937642232902,239.4603837943002,1.5929144847605177,1.3308226176452014,95.98831151499184,LT,2026-04-23
2026-02-06 12:00:00+00:00,20.891277796013544,570.5536473591104,18.556807964084093,41.438660921000015,102.51607454147451,0.20945456826730086,2.8591955998137733e-05,13.338129534222425,28.118896444638132,280.03491897575947,0.5844849380662379,0.5251908963022129,93.38242746910576,LT,2026-04-23
2026-02-06 13:00:00+00:00,13.180108752049772,571.7883719516294,16.201009977661307,41.43129553420539,90.67041028124152,0.2734729581548363,0.16745995463557875,17.323757497538605,36.89773120332078,253.57452705968134,0.7742155891985564,0.6799788702164197,94.88766037046634,LT,2026-04-23
2026-02-06 14:00:00+00:00,5.90052472572056,577.1824101925175,14.272252611640141,41.77099419570414,65.63568945121114,0.4279961414522895,0.6950005102751522,28.991749400856296,58.93049588311313,217.80084835828694,1.2927789934403744,1.0648027168940062,96.63445681888831,LT,2026-04-23
2026-02-06 15:00:00+00:00,4.898840653589314,579.130746053595,23.749669449740566,42.03473210583791,126.50051989035484,0.0,0.37371313717754656,0.0,0.0,376.3217214099102,0.0,0.0,90.81505729979476,LT,2026-04-23
2026-02-06 16:00:00+00:00,4.8436091107726655,566.387591557209,25.244829396973287,50.39161739310871,133.02373915128288,0.0,1.0245236893668845,0.0,0.0,396.31511724609845,0.0,0.0,92.54397245518814,LT,2026-04-23
2026-02-06 17:00:00+00:00,5.438153663875308,562.1994733256632,27.73874173407245,51.69642373801723,143.60168348115644,0.0,0.8390585802110754,0.0,0.0,428.49360116076673,0.0,0.0,94.66786431623754,LT,2026-04-23
2026-02-06 18:00:00+00:00,1.729509738903566,560.7749507608806,26.126747841494335,46.58161579927244,109.92248726540238,0.0,2.534636071843476,0.0,0.0,416.4319401117707,0.0,0.0,100.34811241043242,LT,2026-04-23
2026-02-06 19:00:00+00:00,1.810532074339099,568.2148889581763,22.439581975667604,39.573156524527256,88.42916905832558,0.0,0.23136725220092122,0.0,0.0,360.388146255431,0.0,0.0,98.73815790133216,LT,2026-04-23
2026-02-06 20:00:00+00:00,0.33683628052022363,580.3602729248962,8.777838461174237,36.51983916667038,23.784058853327654,0.5098526086589323,1.03682442974954,33.887823887725276,60.12683597825462,128.39580935524597,1.480648513562122,1.2562524690578871,92.50210707115684,LT,2026-04-23
2026-02-06 21:00:00+00:00,0.8364302099510637,588.4092029464271,19.333769376760277,30.27338539892899,11.053780033612073,0.6714705072399266,3.555898835315837,41.50331831469974,72.22446888662009,296.42319103646946,1.979989693746457,1.6674247599238403,95.06767000030514,LT,2026-04-23
2026-02-06 22:00:00+00:00,0.748194752966509,583.783944406488,17.717218399925684,30.699535413463494,4.755719672499868,0.7263510977657032,0.44245064454318,40.28244573649623,72.57151976114899,270.57545804371995,2.1516201938801727,1.8198590031916695,98.67568287391046,LT,2026-04-23
2026-02-06 23:00:00+00:00,0.21392015060587283,587.1148236941682,21.522063194276065,28.82682650016303,1.661857490697362,0.6710680683787928,0.026948401802014094,40.883323328715264,69.2168008324905,319.5327731969118,2.1398469769751935,1.7403686928528341,98.07437947196316,LT,2026-04-23
2026-02-07 00:00:00+00:00,0.08141107814926268,590.0799521637254,18.691947270625707,27.336300500085287,1.53722992531161,0.6872809256448493,0.08116806277625525,42.682848790552015,68.47141597118666,284.6524544072134,2.1835311417892473,1.7907051258366824,96.09875463710357,LT,2026-04-23
2026-02-07 01:00:00+00:00,0.08650095011913524,588.0431763220153,18.33614537405643,28.593454475990335,1.5323146177443614,0.6885054602374767,0.47987622855154766,40.713438238080805,71.04971114911861,273.5950402742922,2.212868540597085,1.7965068700041733,98.5724614991925,LT,2026-04-23
2026-02-07 02:00:00+00:00,0.09032304003418162,586.2690883462112,18.48100814482578,29.113662049018583,1.493481681253749,0.6911959289815499,1.9769752216851868,36.9049769008295,74.90849147495888,271.3538159276591,2.213642937756766,1.7929104506077131,99.93542789617781,LT,2026-04-23
2026-02-07 03:00:00+00:00,0.06947628911577526,580.5888369262016,15.138705988026079,30.611458276822844,1.365107445973687,0.6910143586093351,0.5503133888445539,37.0175665797362,74.94421519117324,224.09578869007044,2.2036338979602874,1.793493277561737,102.58038968990431,LT,2026-04-23
2026-02-07 04:00:00+00:00,0.09436720916636164,583.5745475459183,20.888504953221087,30.98896802550943,1.9541210051118876,0.699668716306248,0.1730519424131057,38.33403664902266,75.35266188281604,325.6908723221202,2.2282141241763753,1.7987359876777138,101.62224963654069,LT,2026-04-23
2026-02-07 05:00:00+00:00,0.34669301121059104,580.1780985636487,23.86970382352984,32.5564877751026,37.23767072908254,0.6913677054391185,4.982422002175635,38.57210159040555,76.52734099774564,382.43936499735094,2.203941084105783,1.783091319155166,103.56171640104789,LT,2026-04-23
2026-02-07 06:00:00+00:00,3.5519898017451155,578.1251712829796,24.29576697165475,34.09730441266877,59.76025008475624,0.6643541071081213,1.3578140242804915,41.27024663820755,74.38323841663609,394.3024816748987,2.0618237733334195,1.724369322373918,103.05518948935715,LT,2026-04-23
2026-02-07 07:00:00+00:00,14.074356179792971,572.1409816140973,27.94217328271317,32.86911303600084,105.82460703641887,0.6215612957650137,1.8649190616070943,41.87660613352653,72.47227182412912,454.13836629897236,1.8519726978118174,1.660515705267168,111.38755583389766,LT,2026-04-23
2026-02-07 08:00:00+00:00,26.817349088430284,564.7910386971855,27.42069343105699,31.946141020918542,130.98664339580912,0.6025172768116429,3.864348455549383,40.899585060873015,70.44695009372766,448.55279448287706,1.7938593523822355,1.6069700314611228,119.84610961291749,LT,2026-04-23
2026-02-07 09:00:00+00:00,41.91668979154341,565.4113995623949,27.34996397490962,30.04221718744001,110.72238481824557,0.6006458471767697,0.0846814193768555,39.36540828864899,70.94905521494476,439.9338647674503,1.7658334888025633,1.5876821423537457,117.39517349671262,LT,2026-04-23
2026-02-07 10:00:00+00:00,50.25823905709929,570.9322942777087,28.75824363418534,29.02750004498867,119.01668225132626,0.600066251284461,0.46131799832876813,38.454177433904576,70.46749598393713,464.58214593591805,1.7674629475022006,1.5858038880702192,113.8135702957463,LT,2026-04-23
