,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-20 09:00:00+00:00,294.41520131492894,174.72169160883163,11.763928224352828,50.25030021408147,219.04443001669864,13.62308342376448,0.36176261153721784,0.86767838013272,3.084347863762515,118.62848068033104,75.83045920468086,180.1575693975971,1.224926952703843,9.195461197933108,5.034168203324962,618.1965107053387,DK_2,2026-04-23
2026-01-20 10:00:00+00:00,363.5751153158397,105.22801737794359,8.192383373296304,39.463992751558585,229.4363991014121,11.67602106969914,0.29222590487492917,0.732552558752717,0.0,98.58884603772965,63.10671098203184,142.8795333865634,1.1203176426295385,7.5469736040509545,3.9775035539029466,504.6584073397147,DK_2,2026-04-23
2026-01-20 11:00:00+00:00,413.0278283320008,54.66266229849638,17.14724938171824,69.13766863454941,47.65465029343438,16.67303917770454,0.39689962793511907,1.1307305411403572,0.0,132.39976964626175,96.32303836197367,203.13712875897673,3.9087926199211376,12.383264705535545,5.796097309511899,110.9461803108399,DK_2,2026-04-23
2026-01-20 12:00:00+00:00,380.24797353092595,43.77933775748581,8.615480459811574,61.07148162007802,57.249556411423534,18.125611154478964,0.4339815910271735,1.1682341288815616,0.0,147.69541848757606,100.7860065944745,220.1960356649032,4.174273830870855,11.975779641896452,6.467345144272768,162.16348398189336,DK_2,2026-04-23
2026-01-20 13:00:00+00:00,327.36005590403374,54.3568582625794,10.579942239534622,68.77184494304728,164.20567577488947,19.580443289193255,0.4815260540494636,1.2894624256022513,0.0,169.00379877192734,111.73582649709103,250.35196830364518,2.0027813667341396,13.453489508564148,6.975624597221165,553.1507020618876,DK_2,2026-04-23
2026-01-20 14:00:00+00:00,144.60719234879804,68.88772512328077,16.634726625038937,73.62643806264813,231.69843939489184,19.126158836028413,0.4742812755121452,1.274267029564886,55.655516901947955,167.30694512899643,114.70432886666889,263.9627515420518,4.253006609473227,13.173799279108827,7.010040226752942,774.4793827492366,DK_2,2026-04-23
2026-01-20 15:00:00+00:00,19.084989598010058,111.88960580850188,25.702076018562472,73.715240606266,218.96927185734913,19.536199526594583,0.4477857964825116,1.1817957807151591,73.70507846787821,155.57146808240486,111.64958761742683,256.5453228895288,4.074888047678882,12.31574057748211,6.714114841271155,678.9218344838476,DK_2,2026-04-23
2026-01-20 16:00:00+00:00,1.3796384822020593,199.89186474940732,76.21638174877283,95.67060351156836,172.59219448805058,21.601932610493357,0.4870507244599962,1.2985798218955227,66.08292786619008,163.45829707209424,135.85487862704102,277.99000133255754,5.24278663347602,16.17695571845896,6.883466315702546,590.9224402976296,DK_2,2026-04-23
2026-01-20 17:00:00+00:00,1.180388647703242,245.31710698693814,146.83080768818752,108.29158475017681,109.66723679237124,19.09213107997074,0.4372265245639141,1.250917852019025,61.8918605372376,144.48323948779188,141.22821636059078,253.31031397989872,4.702810757892566,18.05696661636301,6.148466482828094,520.1357254554666,DK_2,2026-04-23
2026-01-20 18:00:00+00:00,0.744965905180174,174.0477498175037,70.3306393642253,51.43873087816442,207.1239240678266,10.114532854369902,0.2452275075290546,0.6636965684072895,26.731711168612595,80.07375309782196,73.22196725999818,129.64557412811564,1.726941071165796,8.756026017982409,3.601918248313819,956.3576420447832,DK_2,2026-04-23
