,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-03-08 13:00:00+00:00,2.1347798340697235,469.35133544839135,0.0,1209.8392648264123,0.0,0.0,0.0,22.22308260704354,0.022910394440251072,0.0,0.0,0.0,0.0,17.3536268896427,FI,2026-04-23
2026-03-08 14:00:00+00:00,2.3685155700127707,427.2818211454661,0.0,1133.529861629835,0.0,0.0,0.0,49.69764866758914,0.047893296564462874,0.0,0.0,0.0,0.0,20.94925969053252,FI,2026-04-23
2026-03-08 15:00:00+00:00,5.585579971795351,401.4298495030128,0.0,1021.4566342109865,0.0,0.0,0.0,336.5671281463205,0.18861641344223296,0.0,0.0,0.0,0.0,71.04719175444262,FI,2026-04-23
2026-03-08 16:00:00+00:00,0.7288745783937867,531.3158188839009,0.0,1236.157610471184,0.0,0.0,0.0,245.18004148750904,0.14846066652080608,0.0,0.0,0.0,0.0,58.869193912491404,FI,2026-04-23
2026-03-08 17:00:00+00:00,0.21734755783920418,514.4607580793884,0.0,1142.9752079254768,0.0,0.0,0.0,265.5532535215847,0.09535125799697834,0.0,0.0,0.0,0.0,63.02308165771398,FI,2026-04-23
2026-03-08 18:00:00+00:00,0.026530447930002938,544.5118847160409,0.0,1264.6666286799098,0.0,0.0,0.0,315.0284224181543,0.0919068557324059,0.0,0.0,0.0,0.0,74.87462688223236,FI,2026-04-23
2026-03-08 19:00:00+00:00,0.02779624741646271,500.98828116803344,0.0,1262.1810638462894,0.0,0.0,0.0,340.4296090400964,0.08411333556696003,0.0,0.0,0.0,0.0,79.78913636259703,FI,2026-04-23
2026-03-08 20:00:00+00:00,0.016670446438910795,493.008487261044,0.0,1420.907751043884,0.0,0.0,0.0,190.67561286681698,0.08137548617406833,0.0,0.0,0.0,0.0,53.76010289564196,FI,2026-04-23
2026-03-08 21:00:00+00:00,0.009473300577211529,382.47202092756913,0.0,1453.0200772465707,0.0,0.0,0.0,84.36455876300931,0.04356499442185034,0.0,0.0,0.0,0.0,33.56530476785181,FI,2026-04-23
2026-03-08 22:00:00+00:00,0.008945468211135572,294.74804173664904,0.0,1535.5515666172932,0.0,0.0,0.0,71.55934309330392,0.051412190816922436,0.0,0.0,0.0,0.0,31.505690893725912,FI,2026-04-23
2026-03-08 23:00:00+00:00,0.0060452951694909855,246.03897942690602,0.0,1643.3354525612094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.619522716715156,FI,2026-04-23
2026-03-09 00:00:00+00:00,0.006332191140370817,172.1997645727691,0.0,1716.8236699122683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.970233323822423,FI,2026-04-23
2026-03-09 01:00:00+00:00,0.00642425108678195,156.82954755905357,0.0,1732.0887653219543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075262867905565,FI,2026-04-23
2026-03-09 02:00:00+00:00,0.006385738476663753,152.73670523240233,0.0,1736.4364203108344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.820488718286807,FI,2026-04-23
2026-03-09 03:00:00+00:00,0.012896372685817059,154.98435896866536,0.0,1718.4094443177428,0.0,0.0,0.0,118.03736954163278,0.05825083288281564,0.0,0.0,0.0,0.0,31.37267996639041,FI,2026-04-23
2026-03-09 04:00:00+00:00,0.0397563505446108,229.57057639818152,0.0,1838.259813451594,0.0,0.0,0.0,393.9759477072051,0.3005425672435489,0.0,0.0,0.0,0.0,84.80336352523126,FI,2026-04-23
2026-03-09 05:00:00+00:00,0.2924848668220424,246.2961091296776,0.0,1847.3990399709257,0.0,0.0,0.0,435.60130298777074,0.19542454149294333,0.0,0.0,0.0,0.0,97.4406385033109,FI,2026-04-23
2026-03-09 06:00:00+00:00,2.8934060472731207,216.7923248849833,0.0,1917.9262217235773,0.0,0.0,0.0,368.94558698651474,0.1903914853194938,0.0,0.0,0.0,0.0,89.17706887233177,FI,2026-04-23
2026-03-09 07:00:00+00:00,8.984365333291795,201.38855681542304,0.0,1900.2961553264593,0.0,0.0,0.0,358.20624500713285,0.28122966745737216,0.0,0.0,0.0,0.0,88.54344785023564,FI,2026-04-23
2026-03-09 08:00:00+00:00,143.15604867847387,212.7124654573993,15.578517781251527,1809.7225748092626,0.2244541058082165,0.0,0.0,156.0598175158142,1.7005814345662784,4.769649748424601,12.576444116066632,60.16772873821503,0.0,47.1817176147178,FI,2026-04-23
2026-03-09 09:00:00+00:00,224.76499278104717,250.62034453080193,22.61162658587389,1772.0621965760397,0.3647036546108691,0.0,0.0,61.22972711344421,2.5869815853640508,7.578997822382124,20.423404658208668,99.79203749289906,0.0,27.41498719932836,FI,2026-04-23
2026-03-09 10:00:00+00:00,122.60901350703098,191.01624817674448,11.872265624999999,1852.835952091817,0.20625000000000002,0.0,0.0,201.55999312768165,1.7162413855701117,4.273242187499999,12.181640625,47.81132812499999,0.0,54.49282514865564,FI,2026-04-23
2026-03-09 11:00:00+00:00,129.67301302938554,206.61161550077378,18.213909149902662,1846.8528157809587,0.2618351719662557,0.0,0.0,162.4188494573521,2.0294911071069044,5.359438676184297,15.407363400389361,63.290470473718365,0.0,47.60619825226189,FI,2026-04-23
2026-03-09 12:00:00+00:00,39.655967258953545,164.4605202703138,0.0,1858.673043568561,0.0,0.0,0.0,333.37144060267514,0.4334351839263654,0.0,0.0,0.0,0.0,79.43059311556988,FI,2026-04-23
2026-03-09 13:00:00+00:00,49.39365608310348,266.7525430708256,0.0,1843.040052525037,0.0,0.0,0.0,520.4429538876026,0.6067944753846488,0.0,0.0,0.0,0.0,118.06399995804696,FI,2026-04-23
2026-03-09 14:00:00+00:00,32.55027216505955,398.5409230128242,0.0,1740.1065642465437,0.0,0.0,0.0,564.9883300802561,0.6715492597948772,0.0,0.0,0.0,0.0,131.34236123552125,FI,2026-04-23
2026-03-09 15:00:00+00:00,8.735620484899856,515.6445135161263,0.0,1556.7169857434217,0.0,0.0,0.0,383.06114905301695,0.23200204182215026,0.0,0.0,0.0,0.0,94.63472916071335,FI,2026-04-23
2026-03-09 16:00:00+00:00,1.000370883844181,605.3952591570062,0.0,1433.9528245660154,0.0,0.0,0.0,285.89123792408924,0.14753193790114544,0.0,0.0,0.0,0.0,75.86277553114381,FI,2026-04-23
2026-03-09 17:00:00+00:00,0.04277570171399844,732.0073490123658,0.0,1282.8340852587896,0.0,0.0,0.0,226.080566793775,0.08623221080310019,0.0,0.0,0.0,0.0,63.423991022552336,FI,2026-04-23
2026-03-09 18:00:00+00:00,0.02348873262330911,865.2486761521636,0.0,1071.903025997302,0.0,0.0,0.0,252.27402491669315,0.07356577666929141,0.0,0.0,0.0,0.0,67.8522184245487,FI,2026-04-23
2026-03-09 19:00:00+00:00,0.02875499450083825,943.0068550964554,0.0,1044.8826089225267,0.0,0.0,0.0,329.6141107409659,0.09614053039337124,0.0,0.0,0.0,0.0,78.34652971515787,FI,2026-04-23
2026-03-09 20:00:00+00:00,0.03828707386628275,1050.0374869803136,0.0,1143.4513654955867,0.0,0.0,0.0,511.0030995345316,0.2523472096466823,0.0,0.0,0.0,0.0,114.26741370605498,FI,2026-04-23
2026-03-09 21:00:00+00:00,0.03379884456422158,1083.2779389903599,0.0,1119.0586364319988,0.0,0.0,0.0,522.0332091355771,0.25779417735090226,0.0,0.0,0.0,0.0,113.86362242014941,FI,2026-04-23
2026-03-09 22:00:00+00:00,0.022155983441034904,1103.1632605824593,0.0,978.8743994343652,0.0,0.0,0.0,317.2681399632594,0.19936059064118633,0.0,0.0,0.0,0.0,70.39768344583383,FI,2026-04-23
2026-03-09 23:00:00+00:00,0.005656850909294514,991.8695187958398,0.0,771.0470549167031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00276943654781,FI,2026-04-23
2026-03-10 00:00:00+00:00,0.0051790158683436525,860.5461561395063,0.0,621.9368758594084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086788985217279,FI,2026-04-23
2026-03-10 01:00:00+00:00,0.005309551035462529,795.1194895722157,0.0,570.796457501782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.828743374966803,FI,2026-04-23
2026-03-10 02:00:00+00:00,0.005870683133657203,849.4378437999337,0.0,646.0367046026223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64458091431023,FI,2026-04-23
2026-03-10 03:00:00+00:00,0.006323780903389211,862.9260904529843,0.0,808.8202727422222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.297313023890007,FI,2026-04-23
2026-03-10 04:00:00+00:00,0.006166237469070173,793.305279442435,0.0,1032.8791308208677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009423499228403,FI,2026-04-23
2026-03-10 05:00:00+00:00,0.01987676135173851,743.2977238162184,0.0,1147.2241368433997,0.0,0.0,0.0,8.270511230558471,0.0031545589167488,0.0,0.0,0.0,0.0,10.459596789554867,FI,2026-04-23
2026-03-10 06:00:00+00:00,0.057189192835394156,625.911913678273,0.0,1265.2763194851668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754577643724764,FI,2026-04-23
2026-03-10 07:00:00+00:00,9.003924650064741,634.9510152186552,0.0,1419.1848793688416,0.0,0.0,0.0,269.3002554150678,0.17526273355109886,0.0,0.0,0.0,0.0,62.859662613819594,FI,2026-04-23
2026-03-10 08:00:00+00:00,16.16275289889784,512.0298680722491,0.0,1514.4310958328135,0.0,0.0,0.0,250.6633238245096,0.2588799482695878,0.0,0.0,0.0,0.0,60.85407942326023,FI,2026-04-23
2026-03-10 09:00:00+00:00,15.982811513939577,377.3300899374629,0.0,1598.652310975679,0.0,0.0,0.0,175.18893923438463,0.2752688158564966,0.0,0.0,0.0,0.0,46.2955795226772,FI,2026-04-23
2026-03-10 10:00:00+00:00,9.100509936478522,267.2644887808387,0.0,1659.068066095048,0.0,0.0,0.0,81.03108259182949,0.1073379854718891,0.0,0.0,0.0,0.0,27.90351461033348,FI,2026-04-23
2026-03-10 11:00:00+00:00,0.7564083130203476,225.3410213301522,0.0,1662.540408267817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.362162089010393,FI,2026-04-23
2026-03-10 12:00:00+00:00,0.7899853491636768,218.22485988336953,0.0,1668.9561725902802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02898217718649,FI,2026-04-23
2026-03-10 13:00:00+00:00,0.41898107915741906,235.3032196228917,0.0,1652.5250502950748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.727749002875743,FI,2026-04-23
2026-03-10 14:00:00+00:00,0.14631652541778792,295.3249303172431,0.0,1593.3326232350169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.196129922322362,FI,2026-04-23
2026-03-10 15:00:00+00:00,0.030576741859948294,389.07478829663614,0.0,1500.1248845785956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.769750382908228,FI,2026-04-23
2026-03-10 16:00:00+00:00,0.007114062194639306,500.08508712833043,0.0,1364.6175703320407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.990228477434083,FI,2026-04-23
2026-03-10 17:00:00+00:00,0.0077857880799611905,564.5576035819105,0.0,1300.6499470546426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38466357536695,FI,2026-04-23
2026-03-10 18:00:00+00:00,0.006729700220826542,570.014049344963,0.0,1205.5539350502427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07528590457361,FI,2026-04-23
2026-03-10 19:00:00+00:00,0.005191051355170505,543.3076179118563,0.0,1099.1712237138106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.440967322977965,FI,2026-04-23
2026-03-10 20:00:00+00:00,0.005544928530933072,615.0052480373938,0.0,1178.7560081877089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383198846366616,FI,2026-04-23
2026-03-10 21:00:00+00:00,0.005633395910799024,603.2746148320691,0.0,1220.007052916575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.537698855445138,FI,2026-04-23
2026-03-10 22:00:00+00:00,0.006420153607012688,584.2006661203825,0.0,1231.1631791482625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50473457774799,FI,2026-04-23
2026-03-10 23:00:00+00:00,0.005222970509830586,440.3064581527758,0.0,849.3776442636938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.110674613020638,FI,2026-04-23
2026-03-11 00:00:00+00:00,0.004691646622453065,344.14110005258254,0.0,880.1923162038235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.711892096971708,FI,2026-04-23
2026-03-11 01:00:00+00:00,0.0055966737555532475,323.0117029167313,0.0,1056.2573319203452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550368489167812,FI,2026-04-23
2026-03-11 02:00:00+00:00,0.006863123406204249,321.16169812995446,0.0,1185.3951206021195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461318144520015,FI,2026-04-23
2026-03-11 03:00:00+00:00,0.008382116520722094,281.4714727658479,0.0,1474.2033959561288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.116749161502524,FI,2026-04-23
2026-03-11 04:00:00+00:00,0.013872936390775983,165.01708485734883,0.0,1720.798691198838,0.0,0.0,0.0,14.84965375218433,0.00832753126524469,0.0,0.0,0.0,0.0,12.13736972397273,FI,2026-04-23
2026-03-11 05:00:00+00:00,0.08138007553273721,94.03872406997712,0.0,1774.7481703265278,0.0,0.0,0.0,45.33474352630273,0.015250530452893945,0.0,0.0,0.0,0.0,17.706731471206382,FI,2026-04-23
2026-03-11 06:00:00+00:00,0.6248427181268916,68.83680959324613,0.0,1834.1113437135994,0.0,0.0,0.0,77.59209332115115,0.036550784202426516,0.0,0.0,0.0,0.0,24.573359869673936,FI,2026-04-23
2026-03-11 07:00:00+00:00,2.450035582592696,81.0992120555168,0.0,1883.0239935207774,0.0,0.0,0.0,151.20127127545027,0.1254923068010691,0.0,0.0,0.0,0.0,39.94999525886164,FI,2026-04-23
2026-03-11 08:00:00+00:00,5.719282681304432,96.44641274551628,0.0,1900.763912588404,0.0,0.0,0.0,218.14721237421602,0.24472426786427645,0.0,0.0,0.0,0.0,52.42845534269461,FI,2026-04-23
2026-03-11 09:00:00+00:00,14.184830398642204,165.1072207254916,0.0,1913.5645354002854,0.0,0.0,0.0,413.39606954837456,0.6678150551376032,0.0,0.0,0.0,0.0,87.72952887206856,FI,2026-04-23
2026-03-11 10:00:00+00:00,25.897839392482975,254.22593833818604,0.0,1956.3944575155706,0.0,0.0,0.0,614.1658547921974,0.8679329038113152,0.0,0.0,0.0,0.0,119.14797705775202,FI,2026-04-23
2026-03-11 11:00:00+00:00,29.848609207531023,291.30410782538286,0.0,1901.4698796223365,0.0,0.0,0.0,611.5493709486996,0.8777564418191697,0.0,0.0,0.0,0.0,119.30027595423063,FI,2026-04-23
2026-03-11 12:00:00+00:00,30.13224070610984,350.60613179597397,0.0,1909.093298026618,0.0,0.0,0.0,620.4474609877697,0.848974767165858,0.0,0.0,0.0,0.0,101.22189371636253,FI,2026-04-23
2026-03-11 13:00:00+00:00,21.789824299385522,359.3141009022933,0.0,1908.84749724847,0.0,0.0,0.0,551.2339371917802,0.6800777601065032,0.0,0.0,0.0,0.0,94.9595625979637,FI,2026-04-23
2026-03-11 14:00:00+00:00,10.520289750532127,357.77792548653656,0.0,1842.4802185390174,0.0,0.0,0.0,414.1867484073588,0.5388701527058504,0.0,0.0,0.0,0.0,82.59594766384927,FI,2026-04-23
2026-03-11 15:00:00+00:00,5.258171777127935,446.09160404125487,0.0,1751.8957121925189,0.0,0.0,0.0,415.35168500718896,0.21429090971658465,0.0,0.0,0.0,0.0,93.6885360721928,FI,2026-04-23
2026-03-11 16:00:00+00:00,1.1051679337781208,534.5329296285304,0.0,1686.872031940497,0.0,0.0,0.0,381.16799724446275,0.17108078870936388,0.0,0.0,0.0,0.0,95.07579246402241,FI,2026-04-23
2026-03-11 17:00:00+00:00,0.1746638806378108,628.1260701638788,0.0,1608.0358436686465,0.0,0.0,0.0,420.88523025322775,0.14164860789316616,0.0,0.0,0.0,0.0,104.26154342571606,FI,2026-04-23
2026-03-11 18:00:00+00:00,0.12548025942030072,690.0510798102399,0.0,1357.2795958944766,0.0,0.0,0.0,290.26273838301296,0.09121612429544738,0.0,0.0,0.0,0.0,72.83988952855458,FI,2026-04-23
2026-03-11 19:00:00+00:00,0.05460443797358607,703.83000791108,0.0,1192.5280110612348,0.0,0.0,0.0,126.81941715237123,0.0370483690557489,0.0,0.0,0.0,0.0,42.33091106828443,FI,2026-04-23
2026-03-11 20:00:00+00:00,0.013130342394855022,730.8804108917872,0.0,1154.9665982593747,0.0,0.0,0.0,11.443760639479246,0.006675741005754103,0.0,0.0,0.0,0.0,21.53942412595866,FI,2026-04-23
2026-03-11 21:00:00+00:00,0.009466918719563776,683.7692092464027,0.0,1084.8041574736737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.142166361204033,FI,2026-04-23
2026-03-11 22:00:00+00:00,0.009393195535666999,756.5919595872067,0.0,1065.510677766455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9879694508023,FI,2026-04-23
2026-03-11 23:00:00+00:00,0.005606485827815448,484.7157403510693,0.0,559.318969626942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.309683536160716,FI,2026-04-23
2026-03-12 00:00:00+00:00,0.005151810248090842,384.90655508933,0.0,468.6708038774606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.392489222961252,FI,2026-04-23
2026-03-12 01:00:00+00:00,0.00486867918936419,346.0791056477774,0.0,399.7696825782883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.821343094744913,FI,2026-04-23
2026-03-12 02:00:00+00:00,0.0035631060780062043,279.33348678550425,0.0,285.5252743725596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.187675735858017,FI,2026-04-23
2026-03-12 03:00:00+00:00,0.004672951138532799,331.9719826392972,0.0,339.7352301491808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938114260383401,FI,2026-04-23
2026-03-12 04:00:00+00:00,0.006472350246325681,433.163805421777,0.0,537.2341960211401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495526206836713,FI,2026-04-23
2026-03-12 05:00:00+00:00,0.00740905073784908,405.7489899986121,0.0,715.2280823215498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540518629100605,FI,2026-04-23
2026-03-12 06:00:00+00:00,0.022964007609360494,362.0044981898173,0.0,853.920626934884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601910867689431,FI,2026-04-23
2026-03-12 07:00:00+00:00,0.06812731626193648,311.6189614746045,0.0,829.1688954746865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269015734447147,FI,2026-04-23
2026-03-12 08:00:00+00:00,0.11225402741276803,243.09224090202812,0.0,750.6542475015167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666257569042322,FI,2026-04-23
2026-03-12 09:00:00+00:00,28.554598352871203,246.86842436799907,0.0,337.5275452717609,0.0,0.0,0.0,197.68253888334027,0.3516092588834116,0.0,0.0,0.0,0.0,35.01528386514505,FI,2026-04-23
2026-03-12 10:00:00+00:00,96.02054726678163,351.5364953135565,0.0,124.85555314690144,0.0,0.0,0.0,539.6661757306969,0.8792388940564303,0.0,0.0,0.0,0.0,70.94198964800721,FI,2026-04-23
2026-03-12 11:00:00+00:00,98.99905627398948,435.4658839744063,0.0,225.0169216085207,0.0,0.0,0.0,536.8558011518206,0.9150951155996944,0.0,0.0,0.0,0.0,69.972241875663,FI,2026-04-23
2026-03-12 12:00:00+00:00,85.64955503982053,544.4401184995554,0.0,460.38844927761016,0.0,0.0,0.0,533.7394858714426,0.8265876993584289,0.0,0.0,0.0,0.0,74.90580361221278,FI,2026-04-23
2026-03-12 13:00:00+00:00,65.14431311328666,436.5620826458936,0.0,196.67081054660292,0.0,0.0,0.0,544.816244752858,0.7579820832539151,0.0,0.0,0.0,0.0,70.02356685810499,FI,2026-04-23
2026-03-12 14:00:00+00:00,35.98427347745693,415.5540801802417,0.0,120.67934210543815,0.0,0.0,0.0,537.5049263016408,0.7327233659418668,0.0,0.0,0.0,0.0,70.14465456928053,FI,2026-04-23
2026-03-12 15:00:00+00:00,0.5037804592778399,361.7475986210598,0.0,354.8453647434053,0.0,0.0,0.0,15.945350321214924,0.00891884867188578,0.0,0.0,0.0,0.0,9.798987006370183,FI,2026-04-23
2026-03-12 16:00:00+00:00,0.006486197491715969,449.92390618759345,0.0,313.90246666983273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54214094508202,FI,2026-04-23
2026-03-12 17:00:00+00:00,0.0031496650230769113,502.1492218553545,0.0,225.42756965341556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.495058826207048,FI,2026-04-23
2026-03-12 18:00:00+00:00,0.0018236324020640062,335.1636768558529,0.0,132.58952398902179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2699755227232155,FI,2026-04-23
2026-03-12 19:00:00+00:00,0.0007213505195273516,148.34016641647727,0.0,51.803967897486636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4551443355165503,FI,2026-04-23
2026-03-12 20:00:00+00:00,0.07797575460120369,274.8724868622617,0.0,69.68080457226968,0.0,0.0,0.0,306.020796171802,0.1815500689201483,0.0,0.0,0.0,0.0,37.11638657014539,FI,2026-04-23
2026-03-12 21:00:00+00:00,0.13001434606691004,456.9958122739692,0.0,123.02501960143891,0.0,0.0,0.0,554.221737978653,0.24870602318361848,0.0,0.0,0.0,0.0,61.278709776688494,FI,2026-04-23
2026-03-12 22:00:00+00:00,0.12615378903849817,447.00551434422005,0.0,124.38323876456204,0.0,0.0,0.0,565.7765917691717,0.26649863013149866,0.0,0.0,0.0,0.0,59.89200270287632,FI,2026-04-23
2026-03-12 23:00:00+00:00,0.0782768392327576,448.6074915726658,0.0,115.88749614607657,0.0,0.0,0.0,558.6224494930774,0.14465270584801912,0.0,0.0,0.0,0.0,55.884633243099216,FI,2026-04-23
2026-03-13 00:00:00+00:00,0.08664669692807246,445.45412555736397,0.0,110.50449621786859,0.0,0.0,0.0,560.1748460972952,0.15801829227004097,0.0,0.0,0.0,0.0,52.87186713827391,FI,2026-04-23
2026-03-13 01:00:00+00:00,0.0453943199287886,284.55896897006136,0.0,68.40278236332216,0.0,0.0,0.0,359.6091174275023,0.08441528578110383,0.0,0.0,0.0,0.0,33.899321633404114,FI,2026-04-23
2026-03-13 02:00:00+00:00,0.07858518725360648,441.3383127740563,0.0,106.8715567791905,0.0,0.0,0.0,564.2793336325434,0.1851396923097166,0.0,0.0,0.0,0.0,53.097071934646486,FI,2026-04-23
2026-03-13 03:00:00+00:00,0.06661993476264455,441.71662882110655,0.0,107.83891148763932,0.0,0.0,0.0,569.618771867494,0.19995978418002366,0.0,0.0,0.0,0.0,53.659108104817264,FI,2026-04-23
2026-03-13 04:00:00+00:00,0.09209234819817434,439.72314363327274,0.0,106.96496599758228,0.0,0.0,0.0,563.8844782377485,0.23714767776353907,0.0,0.0,0.0,0.0,53.69817210543482,FI,2026-04-23
2026-03-13 05:00:00+00:00,0.6947555650284304,454.1181919771971,0.0,111.94787997285869,0.0,0.0,0.0,559.2746422452128,0.14350410694418805,0.0,0.0,0.0,0.0,54.52102613275897,FI,2026-04-23
2026-03-13 06:00:00+00:00,4.68298749351418,408.17747315304115,0.0,90.334082133269,0.0,0.0,0.0,465.1995860249996,0.22756094354821782,0.0,0.0,0.0,0.0,49.65331025162781,FI,2026-04-23
2026-03-13 07:00:00+00:00,11.779051980578545,416.5400948293706,0.0,102.23178549366703,0.0,0.0,0.0,526.5728817976005,0.37971061492732305,0.0,0.0,0.0,0.0,55.57147528385591,FI,2026-04-23
2026-03-13 08:00:00+00:00,169.52488456773864,403.6987140601263,7.7578764624821,90.49841189701804,0.19562809046448165,0.0,0.0,465.33445762972843,1.4324418753918782,3.759727363614256,10.90626604339485,0.0,0.0,44.81659201004085,FI,2026-04-23
2026-03-13 09:00:00+00:00,328.1089165205444,502.7618635462223,14.913638079895286,98.14594247903538,0.36625972260679135,0.0,0.0,510.62716679495026,2.66081594131538,6.913152264203186,21.323183225514132,0.0,0.0,46.05406142571292,FI,2026-04-23
2026-03-13 10:00:00+00:00,390.680991734437,504.4625229245959,16.642713927676333,90.47555833510448,0.42334407447189404,0.0,0.0,466.12638557368473,2.797591281034224,7.686340852130326,24.686251342642322,0.0,0.0,41.84329995422294,FI,2026-04-23
2026-03-13 11:00:00+00:00,404.70695190280543,400.5333603037688,17.650490240996973,71.14341283887931,0.4165307431503711,0.0,0.0,369.76723430811074,2.6478375384553132,7.91408411985705,24.34101530284981,0.0,0.0,33.329082701126104,FI,2026-04-23
2026-03-13 12:00:00+00:00,221.34381724205718,339.8041286920944,11.211657723597337,65.56842626498732,0.24897505007294576,0.0,0.0,338.86931392639156,1.7157450705496173,4.668282188867733,15.24194134665315,0.0,0.0,30.60271249472876,FI,2026-04-23
2026-03-13 13:00:00+00:00,108.77784416889692,297.6161078775069,7.189247600310023,64.1273687348341,0.15920825135634653,0.0,0.0,324.99862269821034,1.2328876094235912,3.0199815179156984,10.030119835449831,0.0,0.0,29.898611706096258,FI,2026-04-23
2026-03-13 14:00:00+00:00,9.915060973722243,327.9963821561458,0.0,87.40479391304602,0.0,0.0,0.0,436.9717504295451,0.5765599484834275,0.0,0.0,0.0,0.0,48.81045257905728,FI,2026-04-23
2026-03-13 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
2026-03-13 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI,2026-04-23
