,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-01-03 11:00:00+00:00,411.3054984770294,245.1086586468277,26.14145763181637,20.51315354933965,128.71497307012032,249.47195220244038,76.49466580962991,0.0,25.4116627842502,2040.5777667932923,47.61800104657247,17.418401365772787,301.84708940311776,2.265387846200596,15.530236960065729,10.681094413524706,IT_NORD,2026-04-23
2026-01-03 12:00:00+00:00,407.1632605310374,237.14035409134152,31.09129963722312,16.08157363689908,110.90881833399065,227.84773018043575,113.67935862383086,0.0,33.210693696583256,2086.8923579148777,23.172886701499635,18.7509951752567,335.11107973221027,2.444124041803041,15.229599153826051,15.450868549184781,IT_NORD,2026-04-23
2026-01-03 13:00:00+00:00,296.84500392014513,216.42377073585484,32.28349988647163,11.93758891006529,146.93092472272636,256.03576866946054,0.0,0.0,20.964329388400376,2352.2695043733356,26.498507211048747,20.389223242917783,233.80188889630602,2.57241662202961,14.047573421237972,0.0,IT_NORD,2026-04-23
2026-01-03 14:00:00+00:00,207.57960303240196,235.7979543609399,37.03531941009401,11.76755959031155,268.20837584156084,416.21795039833046,0.0,0.0,67.19486300675405,3067.0109645619405,0.0,24.901134357138588,288.6659112943256,3.14493110272807,17.125433043473596,0.0,IT_NORD,2026-04-23
2026-01-03 15:00:00+00:00,67.41280485275178,234.7835045243432,35.49340305846129,13.076956804468074,391.6569607782119,503.11565684524635,0.0,0.0,132.38896153639382,3474.6645226922737,0.0,27.871269941351603,332.07623859777397,3.5225327315135884,19.187187637211135,0.0,IT_NORD,2026-04-23
2026-01-03 16:00:00+00:00,12.675341517476213,223.15704196874512,36.66073208422838,14.119273451084645,565.1217636535791,601.8570795384268,0.0006176115661271447,0.0,439.987356852872,3461.7771855346546,0.0,25.3070064126667,311.996775053089,3.1807481116482044,18.170363564757427,0.18871464520551645,IT_NORD,2026-04-23
2026-01-03 17:00:00+00:00,9.495343082399502,296.2842935682566,35.896968224802784,27.86011747793495,557.8669207282475,695.757501584809,0.004824719232301049,0.0,547.5750411971669,3153.5438072099323,0.0,22.00564578876282,347.57401300729384,2.7562684475328143,21.85503519820345,1.4742197654253208,IT_NORD,2026-04-23
2026-01-03 18:00:00+00:00,10.216293322899842,209.52941715586476,42.02479492440595,11.467694141795874,610.1525270516593,648.9633079363368,0.0,0.0,668.0273667705703,3532.798450723883,0.0,24.81976883017528,314.22468778467004,3.091034607617206,17.059656750121544,0.0,IT_NORD,2026-04-23
2026-01-03 19:00:00+00:00,0.0,211.56066000315343,34.04127131678794,12.252800376192722,488.70486359077654,589.6716510526918,0.0,0.0,463.50680430223576,3502.5264769230907,0.0,26.660418322470097,333.0623870527586,3.3412085016763777,18.221458558166358,0.0,IT_NORD,2026-04-23
2026-01-03 20:00:00+00:00,0.0,184.18168089819687,29.11401537391937,11.95585439168458,295.7380586229147,476.3941248505324,0.0,0.0,117.06755926234504,3190.3919940621417,0.0,25.903754979777304,321.5045782299687,3.237493372323858,17.560885956194376,0.0,IT_NORD,2026-04-23
2026-01-03 21:00:00+00:00,0.0,178.27737851779943,25.206143169460514,10.996433951683425,224.51383250133833,373.72781178686006,188.5312921240131,0.0,54.72796577799447,2690.5050520156205,0.0,23.564194819203856,440.7249556280425,2.960179885853211,16.16966546434254,26.070094357789333,IT_NORD,2026-04-23
2026-01-03 22:00:00+00:00,0.008768319933837504,186.5633394963944,12.014929678385517,20.892663360715765,164.7850003570226,381.07152747960913,342.9221347086868,0.0,24.263625565234843,2242.2846764393103,46.93155561387186,17.62227126500106,549.1917554964161,2.2844302949724717,15.86377457365287,47.54954735079285,IT_NORD,2026-04-23
2026-01-03 23:00:00+00:00,0.023018894137260354,219.10854211058927,9.861883549908065,31.49035655042634,155.02870080753124,324.10670948653933,314.2784747389005,0.0,26.77590347703498,2231.0937655472844,88.36295776604612,18.776893481053534,549.018013649842,2.425885222744935,19.09722579232273,43.85166892563895,IT_NORD,2026-04-23
2026-01-04 00:00:00+00:00,0.014071620129357944,288.43527738240664,7.3457145484306565,32.50695567848839,123.643815910892,338.8854839891753,563.3569217633379,0.0,16.005380260415603,2177.1144005019187,94.20597886101909,16.58009885001511,642.1652245580572,2.3112112199518324,18.814796503410196,77.38966835235253,IT_NORD,2026-04-23
2026-01-04 01:00:00+00:00,0.0457233884831948,287.15101131227726,8.715939568958412,31.571838670778476,105.53167456024586,327.04478292977814,536.6035045510304,0.0,2.9821287341734326,2132.8667155472417,94.42231440152672,15.216860986897123,605.1927990714037,2.2245796078451243,18.057286526369275,71.94784014299147,IT_NORD,2026-04-23
2026-01-04 02:00:00+00:00,0.010318125731641727,249.92133497272482,8.208091013265333,26.61130224669035,92.89065129356308,251.22161589976565,588.5740529263054,0.0,0.16187442406042035,2188.1790441982075,69.2887938194071,19.551746685168524,623.4315946166487,2.612846777390008,18.647959594160106,79.4887734069118,IT_NORD,2026-04-23
2026-01-04 03:00:00+00:00,0.027367074210975274,268.4527746702137,5.816721327981978,32.33377659453066,88.40714536144243,273.29461768943884,586.0325574596158,0.0,1.0764799866312083,2085.2281548744677,104.89408586863807,14.137144224784054,650.9763922350677,2.278809947559959,18.401193918351662,79.14277876706488,IT_NORD,2026-04-23
2026-01-04 04:00:00+00:00,0.00888751095980221,177.70431687724218,6.076626037888257,19.342910740128104,114.47625246689134,231.74826048712117,522.382891880477,0.0,1.0560254768284523,2309.1032616149723,39.884186683939056,16.63397131639797,545.2409267190894,2.819917891072929,17.57176310465844,69.84980119233362,IT_NORD,2026-04-23
2026-01-04 05:00:00+00:00,0.03692126648087866,221.03657825963418,9.449727073000506,24.15170419043597,179.41798240967358,341.09849607446387,328.81105249858206,0.0,6.0737001039654785,2595.3568006180735,6.930095899393455,20.501434473531518,427.9489688713959,2.9834173085505364,21.134672312014125,43.79344864080467,IT_NORD,2026-04-23
2026-01-04 06:00:00+00:00,0.0,230.31450195164174,11.12053635629302,23.459519274916026,288.79978364905736,449.73588761590463,165.98558762684272,0.0,14.205835579864445,3132.130747623649,0.0,22.58848098096483,327.82721276860843,3.2638092581902307,22.362264323803664,23.055832990263788,IT_NORD,2026-04-23
2026-01-04 07:00:00+00:00,24.085441120957984,203.83008637368255,8.643519830025799,24.157836073975048,271.6909746753073,383.3329454547702,0.0038372722912190576,0.0,25.84721370106618,2539.0074293101143,11.94740791268758,18.431463593727443,245.78452006664781,2.6123648537939634,19.652459894191665,1.1724998667613786,IT_NORD,2026-04-23
2026-01-04 08:00:00+00:00,104.62734034302747,81.99857379858774,5.070618002257665,12.454776875013698,239.36077944420902,349.90458072187744,275.46184029821467,0.0,82.18342362865464,2204.766990842079,63.867780835635855,16.8173521381132,409.9104867511582,2.098038582523854,11.318539967409716,36.758877771237984,IT_NORD,2026-04-23
2026-01-04 09:00:00+00:00,279.3383564889448,152.2325056243754,5.601801904263593,21.681495923900513,203.31335243229069,372.70094518157185,240.9244344391887,0.0,87.82638777738885,1748.880730769701,47.940567342650475,10.927754514977142,396.115713241426,1.4742635614301518,12.968946092123904,33.84774470576695,IT_NORD,2026-04-23
2026-01-04 10:00:00+00:00,442.56719786957734,125.12821958878925,4.654007642677772,15.364900399309615,232.91284521046066,392.84179377048787,116.801804878129,0.0,60.9307585003085,2040.8195764791683,4.070177514792899,13.048757403049443,283.59303629822676,1.7694794135021905,13.05677492111647,16.96567011040371,IT_NORD,2026-04-23
2026-01-04 11:00:00+00:00,491.61886819410614,117.32170578776307,5.319224765630048,16.30457742371755,284.6084306534982,339.4308478242444,0.002122032230286628,0.0,23.717839818360922,2186.562509104131,11.427166581254587,15.048091954898789,204.1114793314352,2.139335235918832,14.739402555778755,0.6483987370320252,IT_NORD,2026-04-23
2026-01-04 12:00:00+00:00,563.2027083288116,88.95677011150948,8.959871502771904,9.872352911144626,236.16398836167855,315.95314228037364,90.380362094275,0.0,8.700859355211833,2578.9699613232874,0.0,19.59142682985169,290.4137140347881,2.7396797462507365,15.064690929538232,11.955472190507258,IT_NORD,2026-04-23
2026-01-04 13:00:00+00:00,437.1123859662888,91.45048306570898,4.858415827242909,12.660597276018692,196.41203761995817,294.4846380065437,0.0005853882946463031,0.0,7.666039945036073,2596.918104290236,0.0,20.648853255567076,254.29377544067646,2.8791971126479696,16.61101816019513,0.1788686455863704,IT_NORD,2026-04-23
2026-01-04 14:00:00+00:00,270.2259291262452,86.04259097852977,7.4961920618662825,11.590735365110785,260.95327566609893,300.94610834067566,0.0,0.0,19.10765128992349,2835.1789230960503,0.0,16.96807765187645,296.1983997284881,3.139138422475703,17.377978272659035,0.0,IT_NORD,2026-04-23
2026-01-04 15:00:00+00:00,77.80114861954634,81.16319970232168,6.409087404197229,11.658460853750002,207.3926866131848,212.60383771130694,0.0,0.0,32.27211366291374,2493.499133582864,0.0,15.999919562905156,329.28531232236327,3.1682675441139008,17.396832420533258,0.0,IT_NORD,2026-04-23
2026-01-04 16:00:00+00:00,8.093249164779113,48.46999662243225,3.169841355870828,6.846254939792382,530.0517878672957,295.7139373028861,0.0,0.0,330.5074947623627,1891.313641952853,0.0,9.358137689711306,203.12888715043007,1.8639201167910806,10.23285107479539,0.0,IT_NORD,2026-04-23
2026-01-04 17:00:00+00:00,2.8500684093159085,26.195914589106387,1.5216633476124781,9.975278921380035,515.7771096860005,307.4991426592548,0.0009180180238757833,0.0,357.268266336227,1059.2978728531664,82.40061958480413,2.783020768501216,127.07724116991656,0.7099844151390007,5.137393734256473,0.28050550729537826,IT_NORD,2026-04-23
2026-01-04 18:00:00+00:00,2.491188669437122,41.652623824932604,1.6128293707314683,25.133217365283418,498.5292227234369,392.57142032442937,0.005333472642485101,0.0,376.172539026674,1052.3135069901102,67.74706887346504,0.6002547159758541,195.7858600813789,0.7079535852308954,11.072308779956893,1.6296721963148921,IT_NORD,2026-04-23
2026-01-04 19:00:00+00:00,0.09388019443635456,55.016403937026254,2.769621740944976,30.303723618326394,502.3556172056192,457.86624954102365,0.005258305590219935,0.0,312.0191312451615,1777.5649269897194,119.80150454515297,0.0,307.37928464671745,1.507997765018241,14.984695779362784,1.606704485900536,IT_NORD,2026-04-23
2026-01-04 20:00:00+00:00,0.03143408023932277,65.76245810546568,4.430444928645257,11.753826463928156,329.0849297234953,337.0857235142527,0.0,0.0,104.43448392772108,2504.4407113271036,33.809882585210886,0.0,322.74019604851065,2.6732648470660765,13.427644448361265,0.0,IT_NORD,2026-04-23
2026-01-04 21:00:00+00:00,0.0,66.03412495309138,7.075059679602082,10.298616940283738,199.546642076982,219.7373888976128,0.0,0.0,45.663254461257054,2250.7223982100104,0.0,0.0,317.7264099677239,2.7840351930605,13.912069620375613,0.0,IT_NORD,2026-04-23
2026-01-04 22:00:00+00:00,0.2431392116330458,68.32544352769926,5.943441894221111,21.097884996043092,181.36722667665367,257.0225541782735,0.0014665435494304183,0.0,22.255170886915266,2273.9285651108,80.09786078044684,0.0,348.0544609119719,2.4823627942967943,14.482311958503798,0.4481105289926278,IT_NORD,2026-04-23
