,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-31 05:00:00+00:00,7.512584346564568e-06,85.14375593044144,0.0,298.592123835337,16.260725661281747,2.1055625101356825,0.0,0.0,0.0,13.519511806174107,0.0,0.0,0.0,0.3533127440456517,SE_1,2026-04-23
2026-01-31 06:00:00+00:00,2.9035047770638227e-09,32.21812281176581,0.0,113.47312971503669,6.425254897528369,0.7686605116686429,0.0,0.0,0.0,5.3644422808240835,0.0,0.0,0.0,0.00038978027292073863,SE_1,2026-04-23
2026-01-31 07:00:00+00:00,3.497388024164326e-06,43.02479713764147,0.0,150.7722948770642,8.839548971729412,0.9969736758830823,0.0,0.0,0.0,6.847163659933655,0.0,0.0,0.0,0.06921818036010281,SE_1,2026-04-23
2026-01-31 08:00:00+00:00,0.0010630159999798305,56.626363832571485,0.0,191.05750679925728,9.922772501488321,1.1509820905269572,0.0,0.0,0.0,7.8678138772926065,0.0,0.0,0.0,0.4984978828633939,SE_1,2026-04-23
2026-01-31 09:00:00+00:00,0.005510417912251634,48.47792509825173,0.0,137.07661260495072,5.165096084696323,0.6209861427206329,0.0,0.0,0.0,4.143171939797764,0.0,0.0,0.0,1.0856977116705828,SE_1,2026-04-23
2026-01-31 10:00:00+00:00,0.013310222603686554,47.69596120481849,0.0,90.38560610951579,0.2812205659399068,0.03223827504535686,0.0,0.0,0.0,0.22302021912928863,0.0,0.0,0.0,1.868643402947477,SE_1,2026-04-23
2026-01-31 11:00:00+00:00,0.004299778994361519,12.497421555338097,0.0,23.37880760575384,0.0,0.0,0.0,0.0,0.0,4.10480094927114e-06,0.0,0.0,0.0,0.5444669551127479,SE_1,2026-04-23
2026-01-31 12:00:00+00:00,0.004672575071285779,62.110309437427205,0.0,203.28337718140241,9.706180926744633,1.1898356119011992,0.0,0.0,0.0,7.639444445951663,0.0,0.0,0.0,0.8661798215016248,SE_1,2026-04-23
2026-01-31 13:00:00+00:00,0.003863522572280619,62.86279578744441,0.0,158.47079599796137,5.722724473569527,0.6689252493642751,0.0,0.0,0.0,4.35920053564263,0.0,0.0,0.0,1.4366944334455,SE_1,2026-04-23
2026-01-31 14:00:00+00:00,8.178927368129029e-05,20.622062849578917,0.0,74.52992730468549,4.360219774583865,0.5400980536403925,0.0,0.0,0.0,3.3409533902649016,0.0,0.0,0.0,0.0816568379727525,SE_1,2026-04-23
2026-01-31 15:00:00+00:00,1.888345453226679e-05,66.92503383782551,0.0,127.13206686048551,2.732903293961564,0.31977589111342647,0.0,0.0,0.0,2.073315715842174,0.0,0.0,0.0,1.9668855173172832,SE_1,2026-04-23
2026-01-31 16:00:00+00:00,1.1373444752676022e-06,4.7130801564374565,0.0,6.115723594358811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14619511185925402,SE_1,2026-04-23
2026-01-31 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-01-31 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-01-31 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-01-31 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-01-31 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-01-31 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-01-31 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 03:00:00+00:00,0.0,2.5300335962370823,0.0,22.470395406727658,1.1762533762394711,0.1902448000834956,0.0,0.0,0.0,1.05807282071229,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 04:00:00+00:00,0.0,1.6586555913913024,0.0,17.067314351221924,0.8870119973863656,0.14225770484947967,0.0,0.0,0.0,0.7947603551509311,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 10:00:00+00:00,0.0,0.07910179656775501,0.0,1.1945949491130612,0.06685638733420367,0.009289681135358547,0.0,0.0,0.0,0.05015718584962172,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 10:00:00+00:00,0.0,0.06507607723877595,0.0,0.38894025931411447,0.024284422591460054,0.0033261402239796274,0.0,0.0,0.0,0.018373100631669925,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 14:00:00+00:00,0.0,0.0034963466865606473,0.0,0.019241681691730465,0.0012667496209609176,0.00010827214986147324,0.0,0.0,0.0,0.0008869498508864887,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 15:00:00+00:00,0.0,1.0415700218470267,0.0,6.170054749766841,0.3945609161942775,0.015937418091549707,0.0,0.0,0.0,0.27787689410030625,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 16:00:00+00:00,0.0,5.034605709961662,0.0,27.55343363789748,1.8544409804121296,0.17479334235415017,0.0,0.0,0.0,1.38272632937458,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 06:00:00+00:00,0.0,1.2736008802958945,0.0,10.105935231924164,0.613956086084416,0.15488567032702402,0.0,0.0,0.0,0.47662213136850307,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 07:00:00+00:00,0.0,1.1917754184996878,0.0,10.237530933116586,0.6303949503530996,0.13552787771993732,0.0,0.0,0.0,0.4547708203106907,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-05 23:00:00+00:00,0.0004946881322960375,21.052944079526583,0.0,431.6978539754215,17.968375139505202,2.9292566512256784,0.0,0.0,0.0,13.742183456432173,0.0,0.0,0.0,3.783892009756586,SE_1,2026-04-23
2026-02-06 00:00:00+00:00,0.0002604304193529599,20.556263053395167,0.0,370.75186068684076,16.69293167618458,2.7894598060817,0.0,0.0,0.0,12.724098608009962,0.0,0.0,0.0,2.635125739068477,SE_1,2026-04-23
2026-02-06 01:00:00+00:00,0.00020118666044672385,22.538279863901217,0.0,377.99501604921534,16.951055187320613,3.176549838570561,0.0,0.0,0.0,12.914642802879278,0.0,0.0,0.0,2.77425507145258,SE_1,2026-04-23
2026-02-06 02:00:00+00:00,0.0,15.16663441910057,0.0,324.20130040703293,18.769790067516883,3.5762757293852694,0.0,0.0,0.0,14.260999376964365,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 03:00:00+00:00,0.0,11.176365284654628,0.0,229.48219492215276,13.437583670130193,2.176397718602253,0.0,0.0,0.0,10.227458404460172,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 04:00:00+00:00,0.0,2.1561930803591256,0.0,53.010745293407126,3.1112412210232057,0.48826414255755995,0.0,0.0,0.0,2.3835562626529825,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 05:00:00+00:00,0.0,0.9769899590113686,0.0,27.1471817234238,1.5624473638369532,0.28180832919607235,0.0,0.0,0.0,1.1815726245318063,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 06:00:00+00:00,0.0,0.20280686490135721,0.0,5.342925592956068,0.3345575432650519,0.048399560003882645,0.0,0.0,0.0,0.22131043887364088,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 08:00:00+00:00,0.0,6.741815164566418,0.0,119.19555578017666,7.821061417788398,1.0508346136602884,0.0,0.0,0.0,5.140733023808207,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 10:00:00+00:00,0.0,0.10283170052303003,0.0,1.7449995537862688,0.11077084910717154,0.017888006974457978,0.0,0.0,0.0,0.07350988960907152,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 11:00:00+00:00,0.0,0.1068593433934114,0.0,2.2366198808453093,0.14088945410396372,0.021531178287391123,0.0,0.0,0.0,0.09410014336992419,0.0,0.0,0.0,0.0,SE_1,2026-04-23
2026-02-06 12:00:00+00:00,0.0,0.06405646752120903,0.0,1.1533401706027726,0.07268284460379013,0.012015535225569352,0.0,0.0,0.0,0.04790498204665891,0.0,0.0,0.0,0.0,SE_1,2026-04-23
